
[00:00:00.000 --> 00:00:05.540]  我們今天準備一部來分享的是詩篇 第九詩篇
[00:14:50.420 --> 00:14:52.940]  所以有一些人的話
[00:14:52.940 --> 00:14:55.220]  就是我們這些人生好多事情
[00:14:55.220 --> 00:14:58.140]  不是人自己能掌握的
[00:14:58.140 --> 00:15:05.820]  最近有些報道說有些東北的旅客到臺灣去旅遊
[00:15:05.820 --> 00:15:07.500]  結果就已經都旅遊完了
[00:15:07.500 --> 00:15:10.380]  這幾天的行程已經結束了
[00:15:10.380 --> 00:15:15.260]  他們就坐了大巴士要到機場就上飛機了
[00:15:15.260 --> 00:15:19.460]  結果在路上車子就起了火了
[00:15:19.460 --> 00:15:23.340]  26個旅客全死在裏頭
[00:15:23.340 --> 00:15:26.060]  他們就沒有想到
[00:15:26.060 --> 00:15:30.580]  本來就很快就回到家裏跟家人可以團聚的
[00:15:30.580 --> 00:15:32.780]  但是這麼個情況下呢
[00:15:32.780 --> 00:15:36.820]  就跟家人的永遠的就隔絕了
[00:15:36.820 --> 00:15:42.020]  所以我們人可以這麼說
[00:15:42.020 --> 00:15:45.380]  你今天上午人可以見面
[00:15:45.380 --> 00:15:49.540]  但是不知道晚上或者明天是怎麼樣
[00:15:49.540 --> 00:15:53.060]  是變化很大的
[00:15:53.060 --> 00:15:55.140]  所以聖經告訴我們說
[00:15:55.140 --> 00:16:00.100]  他說你不要說你一定有把握明天你要做什麼
[00:16:00.100 --> 00:16:03.060]  他說明天如何你還不知道
[00:16:03.060 --> 00:16:05.100]  你的生命是什麼呢
[00:16:05.100 --> 00:16:09.620]  他說你們的生命原來像一片雲霧
[00:16:09.620 --> 00:16:12.820]  出現哨時就不見了
[00:16:12.820 --> 00:16:21.140]  這在雅各書裏頭提醒這些離開神自己的定下很多目標的
[00:16:21.140 --> 00:16:24.100]  你到底你的生命是什麼呢
[00:16:24.100 --> 00:16:26.900]  這個是很變幻無定
[00:16:26.900 --> 00:16:30.460]  所以能有把握的就是今天
[00:16:30.460 --> 00:16:34.380]  所以在現在趁着今天有機會的話
[00:16:34.380 --> 00:16:39.380]  我們能夠能夠孝敬父母的能夠多孝敬父母
[00:16:39.380 --> 00:16:44.180]  能夠能夠跟孩子的一起的多跟孩子的一起
[00:16:44.180 --> 00:16:45.900]  那麼這樣的話呢
[00:16:45.900 --> 00:16:49.020]  因爲我們不知道明天怎麼樣
[00:16:49.020 --> 00:16:52.700]  所以神給我們有機會
[00:16:52.700 --> 00:16:55.020]  我們就好好的愛他
[00:16:55.020 --> 00:16:59.260]  趁着今天我們神還給我們留在我們的世界上
[00:16:59.260 --> 00:17:01.900]  我們就好好來服侍他
[00:17:01.900 --> 00:17:04.140]  來親近他來愛他
[00:17:04.140 --> 00:17:11.980]  這是我們怎樣來面對這樣一個變幻不定的很脆弱的現實
[00:17:11.980 --> 00:17:15.300]  第四個現實
[00:17:15.300 --> 00:17:21.060]  就是在第七節到第九節講到這隻神的憤怒
[00:17:22.500 --> 00:17:25.260]  他說我們因你的怒氣而消滅
[00:17:25.260 --> 00:17:28.020]  經你的憤怒而驚慌
[00:17:28.020 --> 00:17:31.260]  你將我們的罪業擺在你面前
[00:17:31.260 --> 00:17:35.620]  將我們的隱和擺在你面光之中
[00:17:35.620 --> 00:17:41.340]  我們經過的年日日子都在你正怒之下
[00:17:41.340 --> 00:17:46.180]  我們度盡的年歲好像一聲嘆息
[00:17:46.180 --> 00:17:53.500]  所以講到這個人生一生好像是活在神的正怒地下
[00:17:53.500 --> 00:18:01.340]  所以能碰到地震碰到天災人禍
[00:18:01.340 --> 00:18:04.380]  就會聯想這是神的懲罰
[00:18:04.380 --> 00:18:07.380]  人一犯罪
[00:18:07.380 --> 00:18:09.740]  心裏頭就會受到責備
[00:18:09.740 --> 00:18:12.580]  就知道就覺得神不喜歡他
[00:18:14.820 --> 00:18:19.340]  但是神也不是喜怒無常的人
[00:18:19.340 --> 00:18:22.100]  他只是因爲發怒
[00:18:22.100 --> 00:18:24.700]  因爲他人的罪
[00:18:24.700 --> 00:18:28.580]  所以神要顯出他的公義
[00:18:28.580 --> 00:18:30.060]  神是公義的神
[00:18:30.060 --> 00:18:34.140]  所以他對這個罪的憤怒
[00:18:34.140 --> 00:18:37.340]  這是公義的表現
[00:18:37.340 --> 00:18:41.940]  所以在索多瑪在世上這麼的敗壞
[00:18:41.940 --> 00:18:45.100]  所以神就降下天火
[00:18:45.100 --> 00:18:46.740]  把他們都滅掉了
[00:18:46.740 --> 00:18:49.700]  神的憤怒是在因爲人的罪
[00:18:49.700 --> 00:18:55.140]  但是神也不是輕易的發怒
[00:18:55.140 --> 00:18:58.780]  聖經告訴我們神不輕易發怒
[00:18:58.780 --> 00:19:01.700]  他要忍耐寬容
[00:19:01.700 --> 00:19:03.660]  他願萬人得救
[00:19:03.660 --> 00:19:05.460]  他不願一個人沉淪
[00:19:05.460 --> 00:19:10.460]  所以神的憤怒是因爲人的罪
[00:19:12.220 --> 00:19:14.420]  但是從另一方面看
[00:19:14.420 --> 00:19:18.340]  地上有很多的災禍
[00:19:18.340 --> 00:19:21.300]  不是神的懲罰
[00:19:21.300 --> 00:19:25.180]  而是人類毀滅自己
[00:19:25.180 --> 00:19:30.100]  搞得地球有這麼多的污染
[00:19:30.100 --> 00:19:33.980]  爲了自己的好處
[00:19:33.980 --> 00:19:35.860]  把好多樹都砍掉
[00:19:35.860 --> 00:19:40.580]  把好多的河流、湖
[00:19:40.580 --> 00:19:43.420]  都把它給弄污染了
[00:19:43.420 --> 00:19:44.900]  就填起來
[00:19:44.900 --> 00:19:47.740]  那就造成這些災害
[00:19:47.740 --> 00:19:53.460]  所以神不是說輕易的發怒
[00:19:53.460 --> 00:19:57.340]  如果人悔改歸向神
[00:19:57.340 --> 00:20:00.260]  神就不再向他發怒
[00:20:00.260 --> 00:20:03.580]  那麼這個人就能得到神的救恩
[00:20:03.580 --> 00:20:10.180]  第五要看到人生的現實
[00:20:10.180 --> 00:20:13.180]  就是勞苦籌煩
[00:20:13.180 --> 00:20:18.900]  這是在第十節到第十一節所說的
[00:20:18.900 --> 00:20:21.540]  他說我們一生的年齡是七十歲
[00:20:21.540 --> 00:20:24.020]  若是強壯可到八十歲
[00:20:24.020 --> 00:20:26.180]  但其中所精華的
[00:20:26.180 --> 00:20:27.860]  就是能夠誇什麼呢
[00:20:27.860 --> 00:20:30.660]  不過是勞苦籌煩
[00:20:30.660 --> 00:20:32.580]  轉眼成空
[00:20:32.580 --> 00:20:35.500]  我們便如飛而去
[00:20:35.500 --> 00:20:44.740]  這是講到我們人生一生的話
[00:20:44.740 --> 00:20:48.460]  用四個字來代表勞苦籌煩
[00:20:48.460 --> 00:20:49.860]  我想這一點的話
[00:20:49.860 --> 00:20:55.180]  每個人都會覺得這是很缺陷的
[00:20:55.180 --> 00:20:57.260]  他說轉眼成空
[00:20:57.260 --> 00:20:59.580]  我們便如飛而去
[00:20:59.580 --> 00:21:01.900]  所以人生不但是短暫
[00:21:01.900 --> 00:21:06.300]  而且不說短暫的七八十年的話
[00:21:06.300 --> 00:21:09.380]  你每天都是很歡喜快樂
[00:21:09.380 --> 00:21:11.100]  都覺得很好
[00:21:11.100 --> 00:21:14.420]  而且很多時候覺得勞苦
[00:21:14.420 --> 00:21:15.980]  苦啊 苦啊
[00:21:15.980 --> 00:21:18.020]  而且覺得很煩
[00:21:18.020 --> 00:21:21.060]  這日子怎麼能過下去呢
[00:21:21.060 --> 00:21:23.100]  但是這個就告訴我們
[00:21:23.100 --> 00:21:27.020]  是人生的一個現實
[00:21:27.020 --> 00:21:28.180]  所以很多人
[00:21:28.180 --> 00:21:32.100]  就今天人就會想各樣的方法
[00:21:32.100 --> 00:21:35.540]  叫自己的人心不煩
[00:21:35.540 --> 00:21:39.020]  就預約各樣的辦法
[00:21:39.020 --> 00:21:45.100]  但是其實沒有真正的快樂
[00:21:45.100 --> 00:21:48.540]  在中世紀的時候
[00:21:48.540 --> 00:21:51.900]  有了很敬虔的基督徒
[00:21:51.900 --> 00:21:54.540]  叫做蓋恩夫人
[00:21:54.540 --> 00:22:00.220]  蓋恩夫人她信主以後
[00:22:00.220 --> 00:22:03.260]  信主以後她有很大的改變
[00:22:03.260 --> 00:22:05.860]  她非常清靜神
[00:22:05.860 --> 00:22:08.700]  她會寫的書
[00:22:08.700 --> 00:22:12.780]  告訴大家應該怎麼禱告
[00:22:12.780 --> 00:22:15.860]  可是她說到自己在沒有
[00:22:15.860 --> 00:22:18.780]  歸鄉神沒有信主以前
[00:22:18.780 --> 00:22:21.900]  因爲她長得很美
[00:22:21.900 --> 00:22:24.380]  而且她很喜歡跳舞
[00:22:24.380 --> 00:22:27.700]  所以她常常出去跳舞
[00:22:27.700 --> 00:22:29.340]  穿着很好的衣服
[00:22:29.340 --> 00:22:30.940]  到外頭去跳舞
[00:22:30.940 --> 00:22:32.980]  非常的高興
[00:22:32.980 --> 00:22:35.420]  可是等到跳完舞回到家呢
[00:22:35.420 --> 00:22:39.140]  把衣服一脫的話呢
[00:22:39.140 --> 00:22:42.620]  她心裏頭就覺得很喪
[00:22:42.620 --> 00:22:45.660]  心裏頭就很煩
[00:22:45.660 --> 00:22:48.580]  覺得一點也沒有意思
[00:22:48.580 --> 00:22:50.020]  就這樣的話
[00:22:50.020 --> 00:22:55.780]  她就覺得實在是沒有什麼意思
[00:22:55.780 --> 00:22:58.340]  後來她信了主了
[00:22:58.340 --> 00:22:59.700]  她就改變了
