
[00:00:00.000 --> 00:00:01.500]  願我們平安
[00:01:55.500 --> 00:01:58.500]  心中快樂喝你的酒
[00:01:58.500 --> 00:02:02.500]  當與你所愛的妻快活度日
[00:02:02.500 --> 00:02:04.500]  結尾之前還說
[00:02:04.500 --> 00:02:06.500]  人活多少年
[00:02:06.500 --> 00:02:10.500]  就當快樂多少年
[00:02:10.500 --> 00:02:13.500]  人生要追求快樂
[00:02:13.500 --> 00:02:15.500]  是合乎聖經的
[00:02:15.500 --> 00:02:18.500]  但為甚麼我們大部份的人
[00:02:18.500 --> 00:02:21.500]  都活得不太快樂呢
[00:02:21.500 --> 00:02:24.500]  原因可能有很多
[00:02:24.500 --> 00:02:25.500]  無論如何
[00:02:25.500 --> 00:02:27.500]  其中一個原因
[00:02:27.500 --> 00:02:33.500]  就是我們未能與上帝建立一個正常的關係
[00:02:33.500 --> 00:02:36.500]  當我們不認識上帝
[00:02:36.500 --> 00:02:39.500]  拒絕上帝的時候
[00:02:39.500 --> 00:02:45.500]  對現在或將來的事都沒有把握
[00:02:45.500 --> 00:02:51.500]  於是我們會活在恐懼當中
[00:02:51.500 --> 00:02:53.500]  不是很舒服
[00:02:53.500 --> 00:02:55.500]  經常都怕這個怕那個
[00:02:55.500 --> 00:02:58.500]  為了清除一些恐懼感
[00:02:58.500 --> 00:03:00.500]  我們就要有渣拿
[00:03:00.500 --> 00:03:02.500]  我們要拿著一些東西
[00:03:02.500 --> 00:03:04.500]  給我們安全感
[00:03:04.500 --> 00:03:05.500]  拿著甚麼好呢
[00:03:05.500 --> 00:03:06.500]  錢財啦
[00:03:06.500 --> 00:03:08.500]  物業啦
[00:03:08.500 --> 00:03:10.500]  拿著黃金都不錯
[00:03:10.500 --> 00:03:15.500]  使自己可以安心
[00:03:15.500 --> 00:03:17.500]  今次我們看羅馬書
[00:03:17.500 --> 00:03:21.500]  是以真正的好消息做主題
[00:03:21.500 --> 00:03:25.500]  我們已經看了很多不同的好消息
[00:03:25.500 --> 00:03:27.500]  今天我們要講的是
[00:03:27.500 --> 00:03:31.500]  改變生命的好消息
[00:03:31.500 --> 00:03:34.500]  保羅在第一章已經指出
[00:03:34.500 --> 00:03:36.500]  人為甚麼需要福音
[00:03:36.500 --> 00:03:40.500]  就是人不乾不易
[00:03:40.500 --> 00:03:42.500]  與上帝疏離
[00:03:42.500 --> 00:03:45.500]  與上帝沒有一個正常的關係
[00:03:45.500 --> 00:03:50.500]  但只要我們願意迴轉信上帝
[00:03:50.500 --> 00:03:55.500]  我們就可以與上帝重建一個和諧的關係
[00:03:55.500 --> 00:03:57.500]  所以保羅在第五章就說
[00:03:57.500 --> 00:03:59.500]  信福音有甚麼好處
[00:03:59.500 --> 00:04:03.500]  在五章二至三節他重覆提到甚麼呢
[00:04:03.500 --> 00:04:05.500]  就是歡歡喜喜
[00:04:05.500 --> 00:04:07.500]  我們讀一讀那兩節經文
[00:04:07.500 --> 00:04:13.500]  我們就藉著他因信得以進入現在所站立的這恩典中
[00:04:13.500 --> 00:04:18.500]  並且歡歡喜喜盼望上帝的榮耀
[00:04:18.500 --> 00:04:19.500]  不但如此
[00:04:19.500 --> 00:04:23.500]  就是在患難中也是歡歡喜喜的
[00:04:23.500 --> 00:04:26.500]  在五章十一節他又說
[00:04:26.500 --> 00:04:31.500]  我們既藉著我們主耶穌基督之義與上帝和好
[00:04:31.500 --> 00:04:33.500]  也就藉著他
[00:04:33.500 --> 00:04:36.500]  以上帝為樂
[00:04:36.500 --> 00:04:39.500]  由於我們與上帝和好了
[00:04:39.500 --> 00:04:42.500]  我們不必憂慮永生
[00:04:42.500 --> 00:04:46.500]  不必擔心受審判的時候會否失去救恩
[00:04:46.500 --> 00:04:48.500]  不用擔心
[00:04:48.500 --> 00:04:51.500]  將來不擔心現在怎麼辦呢
[00:04:51.500 --> 00:04:57.500]  今生我們可以怎樣去活得歡喜快樂呢
[00:04:57.500 --> 00:05:00.500]  今天這個改變生命的好消息
[00:05:00.500 --> 00:05:05.500]  就是要教導我們在今生都能活得歡喜快樂的秘訣
[00:05:05.500 --> 00:05:10.500]  我們一起來思想保羅的教導
[00:05:10.500 --> 00:05:12.500]  很多人信了耶穌之後
[00:05:12.500 --> 00:05:16.500]  就以為只要我們來教會參加聚會
[00:05:16.500 --> 00:05:22.500]  上帝的福氣就會像潮水一樣湧入我們的人生
[00:05:22.500 --> 00:05:24.500]  湧入我們的學業
[00:05:24.500 --> 00:05:25.500]  自己的事業
[00:05:25.500 --> 00:05:27.500]  婚姻和家庭裏面
[00:05:27.500 --> 00:05:33.500]  我想告訴大家這是一個錯誤的想法
[00:05:33.500 --> 00:05:36.500]  當以色列人出了埃及之後
[00:05:36.500 --> 00:05:39.500]  他們在曠野不能耕種
[00:05:39.500 --> 00:05:41.500]  那吃甚麼呢
[00:05:41.500 --> 00:05:45.500]  上帝就從天上降一些瑪拿給他們
[00:05:45.500 --> 00:05:49.500]  但是上帝要以色列人
[00:05:49.500 --> 00:05:53.500]  你們自己每天出去撿一些瑪拿
[00:05:53.500 --> 00:05:57.500]  這件事告訴我們
[00:05:57.500 --> 00:06:00.500]  上帝是會賜福給我們
[00:06:00.500 --> 00:06:05.500]  但是我們自己都有當盡的本份
[00:06:05.500 --> 00:06:09.500]  保羅把福音詳盡地向羅馬遜解釋之後
[00:06:09.500 --> 00:06:13.500]  他就開始教導他們應該怎樣去生活
[00:06:13.500 --> 00:06:17.500]  福音是要帶給我們一個不一樣的生命
[00:06:17.500 --> 00:06:20.500]  有顛覆性改變的生命
[00:06:20.500 --> 00:06:23.500]  第1至1開始保羅就說
[00:06:23.500 --> 00:06:27.500]  所以弟兄們我要上帝的慈悲勸你們
[00:06:27.500 --> 00:06:31.500]  所以是一個連接詞
[00:06:31.500 --> 00:06:34.500]  是有承先啟後的功能
[00:06:34.500 --> 00:06:36.500]  他在前面講了福音
[00:06:36.500 --> 00:06:43.500]  講了外邦人和猶太人都同樣需要恩信稱義的福音
[00:06:43.500 --> 00:06:46.500]  並且上帝有一個奧秘的計劃
[00:06:46.500 --> 00:06:52.500]  就是當外邦得救的人數達到上帝所定的目標之後
[00:06:52.500 --> 00:06:55.500]  猶太人都會有很多人得救
[00:06:55.500 --> 00:06:59.500]  接著保羅就要講怎樣實踐
[00:06:59.500 --> 00:07:06.500]  怎樣將福音實踐在我們的生命中和生活中
[00:07:06.500 --> 00:07:09.500]  我以上帝的慈悲勸你們
[00:07:09.500 --> 00:07:13.500]  為什麼保羅突然提到上帝的慈悲
[00:07:13.500 --> 00:07:18.500]  我相信由於保羅在11章提到
[00:07:18.500 --> 00:07:21.500]  可見上帝又恩慈又嚴厲
[00:07:21.500 --> 00:07:24.500]  對那跌倒的人是嚴厲的
[00:07:24.500 --> 00:07:26.500]  對你是恩慈的
[00:07:26.500 --> 00:07:29.500]  只要你長久在他的恩慈裡
[00:07:29.500 --> 00:07:31.500]  恩慈和慈悲都是差不多
[00:07:31.500 --> 00:07:34.500]  上帝當然對我們很慈悲
[00:07:34.500 --> 00:07:37.500]  保羅在寫信給那些人
[00:07:37.500 --> 00:07:40.500]  給在教會裡面的人
[00:07:40.500 --> 00:07:43.500]  他們在教會裡面當然好像我們一樣
[00:07:43.500 --> 00:07:45.500]  得到了上帝的恩慈
[00:07:45.500 --> 00:07:48.500]  得到了上帝的慈悲
[00:07:48.500 --> 00:07:51.500]  不用面對上帝的嚴厲
[00:07:51.500 --> 00:07:54.500]  不是以上帝的嚴厲來勸我們
[00:07:54.500 --> 00:07:56.500]  如果是以上帝的嚴厲
[00:07:56.500 --> 00:07:58.500]  就警告我們就對了
[00:07:58.500 --> 00:07:59.500]  不會是勸我們
[00:07:59.500 --> 00:08:03.500]  所以保羅是以上帝的慈悲勸我們
[00:08:03.500 --> 00:08:07.500]  保羅說我們既然已經得到上帝的廉恕
[00:08:07.500 --> 00:08:10.500]  我們就當存著感恩的心
[00:08:10.500 --> 00:08:12.500]  把我們的生命奉獻給上帝
[00:08:12.500 --> 00:08:14.500]  我們要專心侍奉上帝
[00:08:14.500 --> 00:08:16.500]  要盡力得他的喜悅
[00:08:16.500 --> 00:08:20.500]  這才算是真實的敬拜
[00:08:20.500 --> 00:08:21.500]  換句話說
[00:08:21.500 --> 00:08:23.500]  其實當我們信了耶穌之後
[00:08:23.500 --> 00:08:26.500]  我們的生命目標要改變
[00:08:26.500 --> 00:08:29.500]  無論我們做什麼
[00:08:29.500 --> 00:08:32.500]  上帝是我們的主
[00:08:32.500 --> 00:08:34.500]  在方書裡面
[00:08:34.500 --> 00:08:40.500]  我們看到主耶穌呼召不同的門徒跟隨他
[00:08:40.500 --> 00:08:42.500]  彼得、約翰兄弟
[00:08:42.500 --> 00:08:45.500]  當我們聽到耶穌呼召要跟隨耶穌的時候
[00:08:45.500 --> 00:08:48.500]  他們放下了他們的慾望
[00:08:48.500 --> 00:08:50.500]  去跟隨耶穌
[00:08:50.500 --> 00:08:54.500]  當耶穌呼召馬太的時候
[00:08:54.500 --> 00:08:58.500]  他馬上離開了他的收帥的崗位
[00:08:58.500 --> 00:09:01.500]  也是馬上跟隨耶穌
[00:09:01.500 --> 00:09:04.500]  這些跟隨主的人都給我們一個好榜樣
[00:09:04.500 --> 00:09:07.500]  他們的生命是發生改變
[00:09:07.500 --> 00:09:09.500]  他們放棄
[00:09:09.500 --> 00:09:11.500]  他們是有所放棄
[00:09:11.500 --> 00:09:13.500]  他們聽從耶穌的說話
[00:09:13.500 --> 00:09:15.500]  放棄他們的工作
[00:09:15.500 --> 00:09:18.500]  來跟從耶穌的腳踪
[00:09:18.500 --> 00:09:21.500]  這是生命改變的第一步
[00:09:21.500 --> 00:09:26.500]  重新確立誰是我們的主
[00:09:26.500 --> 00:09:28.500]  不是金錢
[00:09:28.500 --> 00:09:30.500]  不是事業
[00:09:30.500 --> 00:09:31.500]  不是老闆
[00:09:31.500 --> 00:09:32.500]  不是家庭
[00:09:32.500 --> 00:09:34.500]  也不是物質
[00:09:34.500 --> 00:09:38.500]  而是那位創造我們和拯救我們的主
[00:09:38.500 --> 00:09:41.500]  他應該是我們生命的主
[00:09:41.500 --> 00:09:44.500]  他配作我們生命的主
[00:09:44.500 --> 00:09:48.500]  所以保羅在十二章第一節最後一句話
[00:09:48.500 --> 00:09:55.500]  「你們如此侍奉乃是理所當然的」
[00:09:55.500 --> 00:09:59.500]  十二章二節也是非常重要
[00:09:59.500 --> 00:10:04.500]  當我們的生命徹底交給主耶穌之後
[00:10:04.500 --> 00:10:09.500]  我們還要革新我們的價值觀
[00:10:09.500 --> 00:10:12.500]  「人在江湖身不由己」
[00:10:12.500 --> 00:10:15.500]  是很多人掛在嘴邊的一句話
[00:10:15.500 --> 00:10:18.500]  我希望基督徒真的要小心
[00:10:18.500 --> 00:10:21.500]  雖然大部分打工一族的人
[00:10:21.500 --> 00:10:24.500]  都要按老闆規定的時間
[00:10:24.500 --> 00:10:27.500]  上班下班下班
[00:10:27.500 --> 00:10:30.500]  有些還要輪班工作
[00:10:30.500 --> 00:10:34.500]  會對基督徒的侍奉和參與教會活動
[00:10:34.500 --> 00:10:36.500]  有一定的影響
[00:10:36.500 --> 00:10:38.500]  「身不由己」
[00:10:38.500 --> 00:10:40.500]  在不過分的情形下
[00:10:40.500 --> 00:10:42.500]  是可以接受的
[00:10:42.500 --> 00:10:45.500]  但是如果我們的心都不由己
[00:10:45.500 --> 00:10:47.500]  那就淪盡
[00:10:47.500 --> 00:10:50.500]  那就很糟糕
[00:10:50.500 --> 00:10:52.500]  第二節經文一開始說
[00:10:52.500 --> 00:10:57.500]  「不要效法這個世界」
[00:10:57.500 --> 00:10:59.500]  我不明白和合本
[00:10:59.500 --> 00:11:01.500]  為什麼翻譯的時候
[00:11:01.500 --> 00:11:05.500]  它不按原文的文法去翻譯
[00:11:05.500 --> 00:11:09.500]  根據希臘文的文法
[00:11:09.500 --> 00:11:11.500]  這句話的動詞
[00:11:11.500 --> 00:11:14.500]  其實是用了被動語態
[00:11:14.500 --> 00:11:18.500]  但是當你說不要效法的時候
[00:11:18.500 --> 00:11:20.500]  似乎是教導基督徒
[00:11:20.500 --> 00:11:23.500]  我們不要去主動的
[00:11:23.500 --> 00:11:27.500]  學習社會的做事方式
[00:11:27.500 --> 00:11:31.500]  但是原文是用被動語態
[00:11:31.500 --> 00:11:35.500]  現代中文譯本有不同的翻譯
[00:11:35.500 --> 00:11:37.500]  我覺得譯得很好
[00:11:37.500 --> 00:11:42.500]  「不要被這世界同化」
[00:11:42.500 --> 00:11:45.500]  我覺得這個是正確反映到
[00:11:45.500 --> 00:11:49.500]  希臘文所用的語態
[00:11:49.500 --> 00:11:52.500]  我相信凡是在社會上
[00:11:52.500 --> 00:11:56.500]  有過社會工作經驗的人都會知道
[00:11:56.500 --> 00:12:00.500]  有時不是我們想學不學的問題
[00:12:00.500 --> 00:12:05.500]  而是有一些無形的文化壓力
[00:12:05.500 --> 00:12:11.500]  逼我們要跟著他們的方法去做事
[00:12:11.500 --> 00:12:15.500]  根本不用我們主動去學的
[00:12:15.500 --> 00:12:16.500]  舉個例子
[00:12:16.500 --> 00:12:18.500]  上個世紀七十年代的香港
[00:12:18.500 --> 00:12:22.500]  香港警察是流行貪污的
[00:12:22.500 --> 00:12:25.500]  如果一個新入職的警員
[00:12:25.500 --> 00:12:30.500]  是不是要主動去學習別人貪污呢?
[00:12:30.500 --> 00:12:33.500]  「你不要學貪污」
[00:12:33.500 --> 00:12:37.500]  事實上你是不需要學習的
[00:12:37.500 --> 00:12:40.500]  有些錢在你不知不覺的時候
[00:12:40.500 --> 00:12:45.500]  就會出現在這個抽屜裏面
[00:12:45.500 --> 00:12:48.500]  我又聽聞中國的醫療系統裏面
[00:12:48.500 --> 00:12:52.500]  很多病人都流行送紅包給醫生
[00:12:52.500 --> 00:12:54.500]  特別是做手術的時候
[00:12:54.500 --> 00:12:56.500]  你不送紅包的時候
[00:12:56.500 --> 00:12:59.500]  或者送漏了給麻醉師
[00:12:59.500 --> 00:13:05.500]  一會兒手術未做完你就醒了
[00:13:05.500 --> 00:13:07.500]  如果是一位基督徒醫生
[00:13:07.500 --> 00:13:11.500]  他需不需要學習怎樣去收紅包呢?
[00:13:11.500 --> 00:13:16.500]  或者學習怎樣去拒絕收紅包呢?
[00:13:16.500 --> 00:13:19.500]  作為一位病人或者病人的家屬
[00:13:19.500 --> 00:13:24.500]  敢不敢不送紅包呢?
[00:13:24.500 --> 00:13:28.500]  根據保羅在這裏的教導
[00:13:28.500 --> 00:13:33.500]  基督徒要學習的是拒絕社會文化的壓迫
[00:13:33.500 --> 00:13:38.500]  不要被社會的風俗去同化了我們
[00:13:38.500 --> 00:13:43.500]  我們要怎樣做才做得到呢?
[00:13:43.500 --> 00:13:44.500]  我告訴大家
[00:13:44.500 --> 00:13:46.500]  單單靠自己的力量
[00:13:46.500 --> 00:13:48.500]  我相信是非常困難的
[00:13:48.500 --> 00:13:52.500]  我也在社會上做過事
[00:13:52.500 --> 00:13:54.500]  保羅在這裏教導我們
[00:13:54.500 --> 00:13:57.500]  只要心意更新而變化
[00:13:57.500 --> 00:14:02.500]  叫你們察驗何謂上帝的善良純全可喜悅的旨意
[00:14:02.500 --> 00:14:09.500]  這就是要我們的思想發生顛覆性的改變
[00:14:09.500 --> 00:14:11.500]  未信主之前
[00:14:11.500 --> 00:14:13.500]  我們都會用自己的方法
[00:14:13.500 --> 00:14:18.500]  社會的方法來追求快樂幸福
[00:14:18.500 --> 00:14:19.500]  但信主之後
[00:14:19.500 --> 00:14:24.500]  我們要追求的是上帝認為好的東西
[00:14:24.500 --> 00:14:28.500]  最近我家裏有一件家具壞了
[00:14:28.500 --> 00:14:31.500]  找了一個傭人來換
[00:14:31.500 --> 00:14:36.500]  之後他看到我家旁邊的地空了
[00:14:36.500 --> 00:14:38.500]  就跟我聊天
[00:14:38.500 --> 00:14:40.500]  為什麼你不重建這間屋子?
[00:14:40.500 --> 00:14:42.500]  你建一間小貓屋子
[00:14:42.500 --> 00:14:45.500]  你最少可以賺一百萬
[00:14:45.500 --> 00:14:48.500]  我就不假思索地回答他
[00:14:48.500 --> 00:14:50.500]  我要一百萬幹什麼?
[00:14:50.500 --> 00:14:53.500]  我根本不需要
[00:14:53.500 --> 00:14:55.500]  由於他不是基督徒
[00:14:55.500 --> 00:14:57.500]  我就沒有用聖經跟他解釋
[00:14:57.500 --> 00:14:59.500]  但保羅教導說
[00:14:59.500 --> 00:15:03.500]  只要有衣有食就當知足
[00:15:03.500 --> 00:15:07.500]  但那些想要發財的人
[00:15:07.500 --> 00:15:10.500]  就陷在迷惑
[00:15:10.500 --> 00:15:16.500]  落在網羅和許多無知有害的私慾裡
[00:15:16.500 --> 00:15:21.500]  叫人沉在敗壞和滅亡中
[00:15:25.500 --> 00:15:31.500]  這裡我講一個抗拒世俗文化壓迫的方法
[00:15:31.500 --> 00:15:34.500]  就是我們的心
[00:15:34.500 --> 00:15:37.500]  心而更新而變化
[00:15:37.500 --> 00:15:41.500]  要做這件事不能單靠自己
[00:15:41.500 --> 00:15:44.500]  要藉著聖靈和聖經的引導
[00:15:44.500 --> 00:15:48.500]  《尊賢書》4章23節說
[00:15:48.500 --> 00:15:51.500]  你要保守你心勝過保守一切
[00:15:51.500 --> 00:15:54.500]  因為生命的傳言由心發出
[00:15:54.500 --> 00:15:58.500]  這裡說的心包括了我們的心思意念
[00:15:58.500 --> 00:16:02.500]  甚至是情感喜好
[00:16:02.500 --> 00:16:04.500]  我們要時時熟讀聖經
[00:16:04.500 --> 00:16:08.500]  將聖經的教導融入我們的思想當中
[00:16:08.500 --> 00:16:11.500]  也要立志活出聖經的教導
[00:16:11.500 --> 00:16:15.500]  並且靠著聖靈隨時的引導和代求
[00:16:15.500 --> 00:16:21.500]  我們才有可能在世界的文化巨浪中
[00:16:21.500 --> 00:16:27.500]  不被沖走、不被同化
[00:16:27.500 --> 00:16:31.500]  我們繼續書上12章3到21節
[00:16:31.500 --> 00:16:35.500]  在這裡19節的經文中
[00:16:35.500 --> 00:16:37.500]  其實講了兩個主題
[00:16:37.500 --> 00:16:41.500]  如果我簡單給一個標題
[00:16:41.500 --> 00:16:44.500]  3至8節是講自我形象
[00:16:44.500 --> 00:16:50.500]  9至21節是講愛別人的實踐
[00:16:50.500 --> 00:16:54.500]  我首先講講保羅在這裡的教導
[00:16:54.500 --> 00:16:56.500]  其實保羅寫信教導
[00:16:56.500 --> 00:17:02.500]  首先的對象當然是羅馬教會的情況
[00:17:02.500 --> 00:17:05.500]  很多牧師講道很喜歡直接將聖經
[00:17:05.500 --> 00:17:09.500]  應用在我們今時今日的處境
[00:17:09.500 --> 00:17:11.500]  我們的情況
[00:17:11.500 --> 00:17:14.500]  有時也不會有大問題
[00:17:14.500 --> 00:17:17.500]  但如果我們慣性不去思想背景
[00:17:17.500 --> 00:17:20.500]  有時會很容易會錯意
[00:17:20.500 --> 00:17:24.500]  我們首先要記得羅馬教會的背景
[00:17:24.500 --> 00:17:28.500]  主要教會是由兩個民族的會友組成
[00:17:28.500 --> 00:17:31.500]  就是猶太人和外邦人
[00:17:31.500 --> 00:17:35.500]  教會開始的時候是由猶太人建立
[00:17:35.500 --> 00:17:39.500]  但有幾年的時間
[00:17:39.500 --> 00:17:43.500]  羅馬皇帝要所有猶太人離開羅馬
[00:17:43.500 --> 00:17:47.500]  在那幾年之間
[00:17:47.500 --> 00:17:49.500]  沒有猶太人在教會當中
[00:17:49.500 --> 00:17:51.500]  如果教會仍然存在
[00:17:51.500 --> 00:17:53.500]  誰來管理?
[00:17:53.500 --> 00:17:55.500]  當然是外邦人
[00:17:55.500 --> 00:17:58.500]  無論是教會的管理
[00:17:58.500 --> 00:18:00.500]  傳福音或者教導
[00:18:00.500 --> 00:18:03.500]  都只能由外邦人做
[00:18:03.500 --> 00:18:05.500]  猶太人都離開羅馬了
[00:18:05.500 --> 00:18:08.500]  傳福音有新人加入教會那些是甚麼人?
[00:18:08.500 --> 00:18:10.500]  當然是外邦人
[00:18:10.500 --> 00:18:14.500]  猶太人都不在了
[00:18:14.500 --> 00:18:18.500]  但過了幾年有新的羅馬皇帝登基
[00:18:18.500 --> 00:18:21.500]  他又讓猶太人回到羅馬
[00:18:21.500 --> 00:18:25.500]  猶太人信了主的又回到教會
[00:18:25.500 --> 00:18:32.500]  就很容易出現一個猶太人和外邦人之間的張力
[00:18:32.500 --> 00:18:36.500]  誰要負責做執事會的主席?
[00:18:36.500 --> 00:18:41.500]  誰負責做財務、管理教會的財政?
[00:18:41.500 --> 00:18:44.500]  誰負責主日崇拜的安排?
[00:18:44.500 --> 00:18:46.500]  誰負責黨道?
[00:18:46.500 --> 00:18:50.500]  我相信保羅是針對當時羅馬教會這種
[00:18:50.500 --> 00:18:53.500]  兩個民族之間的張力
[00:18:53.500 --> 00:18:55.500]  來教導教會如何處置
[00:18:55.500 --> 00:18:58.500]  所以他在三至八節首先說
[00:18:58.500 --> 00:19:02.500]  我們要對自己有正確的自我形象
[00:19:02.500 --> 00:19:08.500]  第三節說,不要說自己看得太高要照著上帝所分級各人的信心
[00:19:08.500 --> 00:19:12.500]  來衡量看得合乎忠道
[00:19:12.500 --> 00:19:15.500]  在羅馬書第二章我們看到
[00:19:15.500 --> 00:19:20.500]  保羅曾經是指出猶太人是很自高的
[00:19:20.500 --> 00:19:24.500]  他們時常是以自己猶太人的身份自高
[00:19:24.500 --> 00:19:28.500]  他們相信自己是給盲人領路的
[00:19:28.500 --> 00:19:29.500]  是黑暗中人的
[00:19:29.500 --> 00:19:33.500]  光是無知人的師父是小孩子的老師
[00:19:33.500 --> 00:19:37.500]  體現了律法中的知識和真理
[00:19:37.500 --> 00:19:44.500]  所以當猶太人回到教會的時候
[00:19:44.500 --> 00:19:47.500]  他們可能有些人會覺得
[00:19:47.500 --> 00:19:50.500]  以後港獨不能任何一方人說
[00:19:50.500 --> 00:19:52.500]  我們才是對的
[00:19:52.500 --> 00:19:54.500]  我們猶太人港獨才是對的
[00:19:54.500 --> 00:19:56.500]  你們懂得多少聖經?
[00:19:56.500 --> 00:19:59.500]  你們白萊文都不懂
[00:19:59.500 --> 00:20:02.500]  應該由我猶太人來港獨
[00:20:02.500 --> 00:20:07.500]  但對已經信了一段時間的外邦人
[00:20:07.500 --> 00:20:11.500]  和在過去幾年間都經常說到的人
[00:20:11.500 --> 00:20:13.500]  他們有什麼感受?
[00:20:13.500 --> 00:20:15.500]  一回來就也文也武
[00:20:15.500 --> 00:20:18.500]  拿回港台
[00:20:18.500 --> 00:20:22.500]  但其實外邦人都可能會自高
[00:20:22.500 --> 00:20:26.500]  自高不只是猶太人獨有的問題
[00:20:26.500 --> 00:20:29.500]  外邦人他們怎樣自高呢?
[00:20:29.500 --> 00:20:34.500]  他們可以認為現在外邦人已經取代了猶太人
[00:20:34.500 --> 00:20:37.500]  因為福音已經給了他們
[00:20:37.500 --> 00:20:39.500]  他們有信心
[00:20:39.500 --> 00:20:45.500]  他們就變成了屬靈上亞伯拉罕的後裔
[00:20:45.500 --> 00:20:47.500]  保羅自己說的
[00:20:47.500 --> 00:20:52.500]  外邦人都承受了上帝
[00:20:52.500 --> 00:20:56.500]  應許給亞伯拉罕後裔的福氣
[00:20:56.500 --> 00:21:01.500]  事實上在現今教會都有一種取代論
[00:21:01.500 --> 00:21:04.500]  所有信著的人取代了猶太人
[00:21:04.500 --> 00:21:08.500]  故事在十一章裏面
[00:21:08.500 --> 00:21:10.500]  保羅用了橄欖樹的比喻
[00:21:10.500 --> 00:21:12.500]  提醒那些外邦人
[00:21:12.500 --> 00:21:19.500]  他們只是像節枝插在猶太人根基上的樹枝
[00:21:19.500 --> 00:21:22.500]  這是出於上主的恩典
[00:21:22.500 --> 00:21:25.500]  因此也叫他們不要自高
[00:21:25.500 --> 00:21:28.500]  十一章二十節提醒外邦人
[00:21:28.500 --> 00:21:30.500]  你們也不要自高
[00:21:30.500 --> 00:21:32.500]  在教會中的人
[00:21:32.500 --> 00:21:34.500]  無論你是猶太人還是外邦人
[00:21:34.500 --> 00:21:36.500]  都不要自高
[00:21:36.500 --> 00:21:39.500]  無論你是猶太人還是外邦人
[00:21:39.500 --> 00:21:42.500]  都要有正確的自我形象
[00:21:42.500 --> 00:21:43.500]  不要自高
[00:21:43.500 --> 00:21:45.500]  要了解的是甚麼呢?
[00:21:45.500 --> 00:21:47.500]  我們是被上主揀選
[00:21:47.500 --> 00:21:49.500]  放在同一間教會當中
[00:21:49.500 --> 00:21:53.500]  就好像一個人的身體有不同的肢體
[00:21:53.500 --> 00:21:59.500]  肢體要彼此合作才會發揮出合乎上主心意的作用
[00:21:59.500 --> 00:22:06.500]  六至八節提到各人要按上主所賜的恩賜才幹
[00:22:06.500 --> 00:22:09.500]  各盡所能在教會中服侍
[00:22:09.500 --> 00:22:13.500]  我留意到第八節提到一個恩賜
[00:22:13.500 --> 00:22:16.500]  是其他新約聖經沒有提及的
[00:22:16.500 --> 00:22:18.500]  就是治理
[00:22:18.500 --> 00:22:20.500]  治理是甚麼恩賜呢?
