
[00:00:00.000 --> 00:00:04.560]  弟兄姊妹,這幾天我越來越看見生命河不只是一個堂會而已
[00:02:25.260 --> 00:02:27.460]  就講到神的創造
[00:02:27.460 --> 00:02:28.460]  當你打開聖經
[00:02:28.460 --> 00:02:29.660]  最後一章
[00:02:29.660 --> 00:02:32.160]  剛才我所讀的那段聖經
[00:02:32.160 --> 00:02:36.760]  最後一章就講到天上教會的樣式
[00:02:36.760 --> 00:02:38.660]  可見的神本聖經當中
[00:02:38.660 --> 00:02:41.160]  神自始至終的心意
[00:02:41.160 --> 00:02:42.960]  就在教會
[00:02:42.960 --> 00:02:44.260]  事實上神今天在地上
[00:02:44.260 --> 00:02:47.460]  沒有揀選任何地上的機構跟單位
[00:02:47.460 --> 00:02:48.760]  來彰顯祂的榮耀的
[00:02:48.760 --> 00:02:50.260]  從來沒有
[00:02:50.260 --> 00:02:52.760]  神只有揀選教會
[00:02:52.760 --> 00:02:56.160]  在這個地上來彰顯祂榮耀的同在
[00:02:56.160 --> 00:02:59.060]  所以今天無論你怎麼來看地上的教會
[00:02:59.060 --> 00:03:00.560]  弟兄姊妹有一天
[00:03:00.560 --> 00:03:03.960]  這個教會在天上是一個榮耀的教會
[00:03:03.960 --> 00:03:04.960]  Amen
[00:03:04.960 --> 00:03:07.160]  而今天我們在地上在做什麼呢?
[00:03:07.160 --> 00:03:11.960]  我們在地上就是要預備主的教會
[00:03:11.960 --> 00:03:15.660]  直到這個教會能夠成為一個榮耀的教會
[00:03:15.660 --> 00:03:18.360]  迎接主耶穌基督的再來
[00:03:18.360 --> 00:03:19.460]  Amen
[00:03:19.460 --> 00:03:20.560]  所以那你說牧師
[00:03:20.560 --> 00:03:23.460]  我們怎麼樣建造這樣榮耀的教會呢?
[00:03:23.460 --> 00:03:26.060]  神就賜給我們四個很重要的策略
[00:03:26.060 --> 00:03:27.460]  每一個禮拜走進教會
[00:03:27.460 --> 00:03:29.860]  看兩邊的這個Banner就看見
[00:03:29.860 --> 00:03:32.260]  這是神所給我們四個很重要的策略
[00:03:32.260 --> 00:03:34.960]  第一個策略就是敬拜讚美
[00:03:34.960 --> 00:03:37.260]  因為敬拜讚美能夠帶來吸引力
[00:03:37.260 --> 00:03:41.760]  跟你朋友說敬拜讚美帶來吸引力
[00:03:41.760 --> 00:03:44.760]  弟兄姊今天教會要用什麼來吸引人?
[00:03:44.760 --> 00:03:46.660]  絕對不是靠我們的節目
[00:03:46.660 --> 00:03:49.560]  也絕對不是靠牧師而已
[00:03:49.560 --> 00:03:50.960]  教會怎麼樣吸引人
[00:03:50.960 --> 00:03:53.660]  來高舉主耶穌基督
[00:03:53.660 --> 00:03:54.760]  因為主耶穌說
[00:03:54.760 --> 00:03:57.060]  我若從地上被舉起來
[00:03:57.060 --> 00:04:00.260]  就要吸引萬人來歸向我
[00:04:00.260 --> 00:04:02.260]  這是主自己的話
[00:04:02.260 --> 00:04:04.660]  換句話說今天教會要重新來看中
[00:04:04.660 --> 00:04:08.460]  怎麼樣來高舉主耶穌的名字
[00:04:08.460 --> 00:04:10.160]  透過敬拜讚美
[00:04:10.160 --> 00:04:12.760]  主的名能夠被高舉起來
[00:04:12.760 --> 00:04:15.260]  主的同在能夠顯明在我們中間
[00:04:15.260 --> 00:04:15.960]  Amen
[00:04:15.960 --> 00:04:18.260]  事實上當每一次主日崇拜
[00:04:18.260 --> 00:04:20.160]  在教會裡面當弟兄姊妹
[00:04:20.160 --> 00:04:22.160]  我們能夠同心合意
[00:04:22.160 --> 00:04:24.960]  盡心盡意來敬拜神的時候
[00:04:24.960 --> 00:04:26.660]  我告訴你在會場當中
[00:04:26.660 --> 00:04:29.960]  就有一種能力能夠被釋放出來
[00:04:29.960 --> 00:04:33.260]  聖靈就能夠自由的運行在我們中間
[00:04:33.260 --> 00:04:36.660]  人在敬拜當中就能夠遇見神
[00:04:36.660 --> 00:04:39.660]  他們就能夠感受到神的同在
[00:04:39.660 --> 00:04:40.560]  Amen
[00:04:40.560 --> 00:04:42.660]  在上次我們迎新茶會的時候
[00:04:42.660 --> 00:04:44.560]  很多新朋友問我一個問題
[00:04:44.560 --> 00:04:45.760]  牧師很奇怪
[00:04:45.760 --> 00:04:46.960]  你們教會非常特別
[00:04:46.960 --> 00:04:48.460]  好像一走進會場
[00:04:48.460 --> 00:04:50.360]  好像我們就很想哭
[00:04:50.360 --> 00:04:54.360]  有一種好像在這裡感覺到神就在這裡
[00:04:54.360 --> 00:04:55.260]  還有什麼秘訣
[00:04:55.260 --> 00:04:57.060]  我說沒有什麼秘訣
[00:04:57.060 --> 00:04:58.260]  唯一的秘訣
[00:04:58.260 --> 00:05:00.660]  我們就是透過敬拜讚美
[00:05:00.660 --> 00:05:02.760]  歡迎神的同在
[00:05:02.760 --> 00:05:04.860]  當神的同在顯明出來
[00:05:04.860 --> 00:05:06.860]  人就在其中遇見神
[00:05:06.860 --> 00:05:08.160]  你為什麼會掉眼淚
[00:05:08.160 --> 00:05:11.560]  因為你在靈的裡面遇見了真神
[00:05:11.560 --> 00:05:12.460]  Amen
[00:05:12.460 --> 00:05:14.060]  敬拜讚美帶來吸引力
[00:05:14.060 --> 00:05:16.560]  第二 聖靈更新
[00:05:16.560 --> 00:05:18.860]  因為聖靈更新帶來爆炸力
[00:05:18.860 --> 00:05:23.560]  跟你們說 聖靈更新帶來爆炸力
[00:05:23.560 --> 00:05:25.160]  今天教會需要爆炸力
[00:05:25.160 --> 00:05:26.260]  Amen
[00:05:26.260 --> 00:05:29.660]  因為這個世代已經不再於滿足
[00:05:29.660 --> 00:05:32.760]  教會所給他們的教條而已
[00:05:32.760 --> 00:05:35.460]  這個世代已不再滿足
[00:05:35.460 --> 00:05:37.660]  這個教會不但只給他們一大堆
[00:05:37.660 --> 00:05:40.460]  律法do's and don'ts而已
[00:05:40.460 --> 00:05:44.560]  這個世代需要看見真實的東西
[00:05:44.560 --> 00:05:47.960]  這個世代需要有真實的經歷
[00:05:47.960 --> 00:05:49.460]  今天我們在教會裡面
[00:05:49.460 --> 00:05:52.060]  不能夠空談理論而已
[00:05:52.060 --> 00:05:55.260]  我們一定要活出神的能力來
[00:05:55.260 --> 00:05:56.560]  這個能力從哪裡來
[00:05:56.560 --> 00:05:58.160]  使律師在第一章第八節
[00:05:58.160 --> 00:05:59.160]  很清楚的告訴我們
[00:05:59.160 --> 00:06:00.660]  在聖靈降臨在你們身上
[00:06:00.660 --> 00:06:02.560]  你們就必得著什麼
[00:06:02.560 --> 00:06:03.560]  能力
[00:06:03.560 --> 00:06:05.760]  這個能力是從聖靈而來的
[00:06:05.760 --> 00:06:08.060]  我們只有依靠聖靈的大能
[00:06:08.060 --> 00:06:11.060]  才能活出得勝的生命來
[00:06:11.060 --> 00:06:12.660]  不但活出得勝的生命
[00:06:12.660 --> 00:06:15.860]  而且侍奉神代的權柄跟能力
[00:06:15.860 --> 00:06:19.660]  能夠斷開一切黑暗詮釋的困鎖
[00:06:19.660 --> 00:06:22.060]  將人能夠從罪惡的困鎖當中
[00:06:22.060 --> 00:06:22.960]  拯救出來
[00:06:22.960 --> 00:06:24.360]  能歸向真神
[00:06:24.360 --> 00:06:25.160]  Amen
[00:06:25.160 --> 00:06:27.260]  今天我們需要聖靈的更新
[00:06:27.260 --> 00:06:29.460]  因為聖靈的更新帶來爆炸力
[00:06:29.460 --> 00:06:30.460]  第三個
[00:06:30.460 --> 00:06:32.360]  小主教會
[00:06:32.360 --> 00:06:35.260]  因為小主教會能夠帶來附著力
[00:06:35.260 --> 00:06:39.960]  跟女朋友說小主教會帶來附著力
[00:06:39.960 --> 00:06:42.160]  今天教會光是有吸引力
[00:06:42.160 --> 00:06:43.660]  爆炸力是不夠的
[00:06:43.660 --> 00:06:44.660]  你爆完了幹什麼呢
[00:06:44.660 --> 00:06:46.260]  不知道幹什麼
[00:06:46.260 --> 00:06:49.060]  教會需要一種凝聚力
[00:06:49.060 --> 00:06:50.660]  當你來到教會
[00:06:50.660 --> 00:06:54.860]  你需要一種屬靈的家的感覺
[00:06:54.860 --> 00:06:56.560]  你需要一種歸屬感
[00:06:56.560 --> 00:06:57.460]  覺得你來到這裡
[00:06:57.460 --> 00:06:59.260]  覺得像回到家一樣
[00:06:59.260 --> 00:07:01.760]  來到這裡真好的感覺
[00:07:01.760 --> 00:07:03.960]  而這不只是小教會
[00:07:03.960 --> 00:07:06.860]  其實有時候你到小教會也不見得會有這種感覺
[00:07:06.860 --> 00:07:08.560]  大家教會也不見得沒有這種感覺
[00:07:08.560 --> 00:07:10.860]  我們看見重要是不是有一種歸屬感
[00:07:10.860 --> 00:07:12.360]  你來到教會是一種附著
[00:07:12.360 --> 00:07:13.760]  有一種附著力在
[00:07:13.760 --> 00:07:15.560]  你覺得被吸引來到這裡
[00:07:15.560 --> 00:07:16.760]  要留在這裡
[00:07:16.760 --> 00:07:18.560]  小主很重要
[00:07:18.560 --> 00:07:23.260]  小主就是能夠幫助我們彼此連結
[00:07:23.260 --> 00:07:25.160]  彼此扶持
[00:07:25.160 --> 00:07:27.660]  彼此勸勉的一個環境
[00:07:27.660 --> 00:07:29.260]  在小主的生活當中
[00:07:29.260 --> 00:07:31.860]  信徒的需要得到滿足
[00:07:31.860 --> 00:07:34.260]  而且新一代的領袖
[00:07:34.260 --> 00:07:37.860]  能夠不斷的被培養出來
[00:07:37.860 --> 00:07:40.460]  所以小主教會帶來這種附著力
[00:07:40.460 --> 00:07:41.560]  最後第四
[00:07:41.560 --> 00:07:44.960]  權力轉化帶來一種外展力
[00:07:44.960 --> 00:07:49.560]  跟你媽說權力轉化帶來外展力
[00:07:49.560 --> 00:07:53.960]  因為神的心意就是留向萬國萬民
[00:07:53.960 --> 00:07:55.960]  神的心意不是我們躲在教會裡面
[00:07:55.960 --> 00:07:57.960]  享受神的恩典而已
[00:07:57.960 --> 00:08:01.660]  神的心意讓恩典從這裡湧流出去
[00:08:01.660 --> 00:08:05.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:05.860 --> 00:08:09.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:09.860 --> 00:08:12.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:12.860 --> 00:08:15.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:15.860 --> 00:08:18.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:18.860 --> 00:08:21.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:21.860 --> 00:08:24.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:24.860 --> 00:08:27.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:27.860 --> 00:08:30.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:30.860 --> 00:08:33.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:33.860 --> 00:08:36.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:36.860 --> 00:08:39.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:39.860 --> 00:08:42.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:42.860 --> 00:08:45.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:45.860 --> 00:08:48.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:48.860 --> 00:08:51.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:51.860 --> 00:08:54.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:54.860 --> 00:08:57.860]  所以小主教會的教會是一個很重要的一個環境
[00:08:57.860 --> 00:09:00.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:00.860 --> 00:09:03.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:03.860 --> 00:09:06.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:06.860 --> 00:09:09.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:09.860 --> 00:09:12.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:12.860 --> 00:09:15.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:15.860 --> 00:09:18.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:18.860 --> 00:09:21.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:21.860 --> 00:09:24.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:24.860 --> 00:09:27.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:27.860 --> 00:09:30.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:30.860 --> 00:09:33.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:33.860 --> 00:09:36.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:36.860 --> 00:09:39.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:39.860 --> 00:09:42.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:42.860 --> 00:09:45.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:45.860 --> 00:09:48.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:48.860 --> 00:09:51.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:51.860 --> 00:09:54.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:54.860 --> 00:09:57.860]  所以小主教會的教會是一個很重要的一個環境
[00:09:57.860 --> 00:10:00.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:00.860 --> 00:10:03.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:03.860 --> 00:10:06.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:06.860 --> 00:10:09.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:09.860 --> 00:10:12.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:12.860 --> 00:10:15.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:15.860 --> 00:10:18.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:18.860 --> 00:10:21.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:21.860 --> 00:10:24.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:24.860 --> 00:10:27.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:27.860 --> 00:10:30.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:30.860 --> 00:10:33.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:33.860 --> 00:10:36.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:36.860 --> 00:10:39.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:39.860 --> 00:10:42.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:42.860 --> 00:10:45.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:45.860 --> 00:10:48.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:48.860 --> 00:10:51.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:51.860 --> 00:10:54.860]  所以小主教會的教會是一個很重要的一個環境
[00:10:54.860 --> 00:10:57.860]  所以小主教會是一個很重要的一個環境
[00:10:57.860 --> 00:11:00.860]  所以小主教會是一個很重要的一個環境
[00:11:00.860 --> 00:11:03.860]  所以小主教會是一個很重要的一個環境
[00:11:03.860 --> 00:11:06.860]  所以小主教會是一個很重要的一個環境
[00:11:06.860 --> 00:11:09.860]  所以小主教會是一個很重要的一個環境
[00:11:09.860 --> 00:11:12.860]  所以小主教會是一個很重要的一個環境
[00:11:12.860 --> 00:11:15.860]  所以小主教會是一個很重要的一個環境
[00:11:15.860 --> 00:11:18.860]  所以小主教會是一個很重要的一個環境
[00:11:18.860 --> 00:11:21.860]  所以小主教會是一個很重要的一個環境
[00:11:21.860 --> 00:11:24.860]  所以小主教會是一個很重要的一個環境
[00:11:24.860 --> 00:11:27.860]  所以小主教會是一個很重要的一個環境
[00:11:27.860 --> 00:11:30.860]  所以小主教會是一個很重要的一個環境
[00:11:30.860 --> 00:11:33.860]  所以小主教會是一個很重要的一個環境
[00:11:33.860 --> 00:11:36.860]  所以小主教會是一個很重要的一個環境
[00:11:36.860 --> 00:11:39.860]  所以小主教會是一個很重要的一個環境
[00:11:39.860 --> 00:11:42.860]  所以小主教會是一個很重要的一個環境
[00:11:42.860 --> 00:11:45.860]  所以小主教會是一個很重要的一個環境
[00:11:45.860 --> 00:11:48.860]  所以小主教會是一個很重要的一個環境
[00:11:48.860 --> 00:11:51.860]  所以小主教會是一個很重要的一個環境
[00:11:51.860 --> 00:11:54.860]  所以小主教會是一個很重要的一個環境
[00:11:54.860 --> 00:11:57.860]  所以小主教會是一個很重要的一個環境
[00:11:57.860 --> 00:12:00.860]  所以小主教會是一個很重要的一個環境
[00:12:00.860 --> 00:12:03.860]  所以小主教會是一個很重要的一個環境
[00:12:03.860 --> 00:12:06.860]  所以小主教會是一個很重要的一個環境
[00:12:06.860 --> 00:12:09.860]  所以小主教會是一個很重要的一個環境
[00:12:09.860 --> 00:12:12.860]  所以小主教會是一個很重要的一個環境
[00:12:12.860 --> 00:12:15.860]  所以小主教會是一個很重要的一個環境
[00:12:15.860 --> 00:12:18.860]  所以小主教會是一個很重要的一個環境
[00:12:18.860 --> 00:12:21.860]  所以小主教會是一個很重要的一個環境
[00:12:21.860 --> 00:12:24.860]  所以小主教會是一個很重要的一個環境
[00:12:24.860 --> 00:12:27.860]  所以小主教會是一個很重要的一個環境
[00:12:27.860 --> 00:12:30.860]  所以小主教會是一個很重要的一個環境
[00:12:30.860 --> 00:12:33.860]  所以小主教會是一個很重要的一個環境
[00:12:33.860 --> 00:12:36.860]  所以小主教會是一個很重要的一個環境
[00:12:36.860 --> 00:12:39.860]  所以小主教會是一個很重要的一個環境
[00:12:39.860 --> 00:12:42.860]  所以小主教會是一個很重要的一個環境
[00:12:42.860 --> 00:12:45.860]  所以小主教會是一個很重要的一個環境
[00:12:45.860 --> 00:12:48.860]  所以小主教會是一個很重要的一個環境
[00:12:48.860 --> 00:12:51.860]  所以小主教會是一個很重要的一個環境
[00:12:51.860 --> 00:12:54.860]  所以小主教會是一個很重要的一個環境
[00:12:54.860 --> 00:12:57.860]  所以小主教會是一個很重要的一個環境
[00:12:57.860 --> 00:13:00.860]  所以小主教會是一個很重要的一個環境
[00:13:00.860 --> 00:13:03.860]  所以小主教會是一個很重要的一個環境
[00:13:03.860 --> 00:13:06.860]  所以小主教會是一個很重要的一個環境
[00:13:06.860 --> 00:13:09.860]  所以小主教會是一個很重要的一個環境
[00:13:09.860 --> 00:13:12.860]  所以小主教會是一個很重要的一個環境
[00:13:12.860 --> 00:13:15.860]  所以小主教會是一個很重要的一個環境
[00:13:15.860 --> 00:13:18.860]  所以小主教會是一個很重要的一個環境
[00:13:18.860 --> 00:13:21.860]  所以小主教會是一個很重要的一個環境
[00:13:21.860 --> 00:13:24.860]  所以小主教會是一個很重要的一個環境
[00:13:24.860 --> 00:13:27.860]  所以小主教會是一個很重要的一個環境
[00:13:27.860 --> 00:13:30.860]  所以小主教會是一個很重要的一個環境
[00:13:30.860 --> 00:13:33.860]  所以小主教會是一個很重要的一個環境
[00:13:33.860 --> 00:13:36.860]  所以小主教會是一個很重要的一個環境
[00:13:36.860 --> 00:13:39.860]  所以小主教會是一個很重要的一個環境
[00:13:39.860 --> 00:13:42.860]  所以小主教會是一個很重要的一個環境
[00:13:42.860 --> 00:13:45.860]  所以小主教會是一個很重要的一個環境
[00:13:45.860 --> 00:13:48.860]  所以小主教會是一個很重要的一個環境
[00:13:48.860 --> 00:13:51.860]  所以小主教會是一個很重要的一個環境
[00:13:51.860 --> 00:13:54.860]  所以小主教會是一個很重要的一個環境
[00:13:54.860 --> 00:13:57.860]  所以小主教會是一個很重要的一個環境
[00:13:57.860 --> 00:14:00.860]  所以小主教會是一個很重要的一個環境
[00:14:00.860 --> 00:14:03.860]  所以小主教會是一個很重要的一個環境
[00:14:03.860 --> 00:14:06.860]  所以小主教會是一個很重要的一個環境
[00:14:06.860 --> 00:14:09.860]  所以小主教會是一個很重要的一個環境
[00:14:09.860 --> 00:14:12.860]  所以小主教會是一個很重要的一個環境
[00:14:12.860 --> 00:14:15.860]  所以小主教會是一個很重要的一個環境
[00:14:15.860 --> 00:14:18.860]  所以小主教會是一個很重要的一個環境
[00:14:18.860 --> 00:14:21.860]  所以小主教會是一個很重要的一個環境
[00:14:21.860 --> 00:14:24.860]  所以小主教會是一個很重要的一個環境
[00:14:24.860 --> 00:14:27.860]  所以小主教會是一個很重要的一個環境
[00:14:27.860 --> 00:14:30.860]  所以小主教會是一個很重要的一個環境
[00:14:30.860 --> 00:14:33.860]  所以小主教會是一個很重要的一個環境
[00:14:33.860 --> 00:14:36.860]  所以小主教會是一個很重要的一個環境
[00:14:36.860 --> 00:14:39.860]  所以小主教會是一個很重要的一個環境
[00:14:39.860 --> 00:14:42.860]  所以小主教會是一個很重要的一個環境
[00:14:42.860 --> 00:14:45.860]  所以小主教會是一個很重要的一個環境
[00:14:45.860 --> 00:14:48.860]  所以小主教會是一個很重要的一個環境
[00:14:48.860 --> 00:14:51.860]  所以小主教會是一個很重要的一個環境
[00:14:51.860 --> 00:14:54.860]  所以小主教會是一個很重要的一個環境
[00:14:54.860 --> 00:14:57.860]  所以小主教會是一個很重要的一個環境
[00:14:57.860 --> 00:15:00.860]  所以小主教會是一個很重要的一個環境
[00:15:00.860 --> 00:15:03.860]  所以小主教會是一個很重要的一個環境
[00:15:03.860 --> 00:15:06.860]  所以小主教會是一個很重要的一個環境
[00:15:06.860 --> 00:15:09.860]  小主教會是一個很重要的一個環境
[00:15:09.860 --> 00:15:12.860]  所以小主教會是一個很重要的一個環境
[00:15:12.860 --> 00:15:15.860]  所以小主教會是一個很重要的一個環境
[00:15:15.860 --> 00:15:18.860]  所以小主教會是一個很重要的一個環境
[00:15:18.860 --> 00:15:21.860]  所以小主教會是一個很重要的一個環境
[00:15:21.860 --> 00:15:24.860]  所以小主教會是一個很重要的一個環境
[00:15:24.860 --> 00:15:27.860]  所以小主教會是一個很重要的一個環境
[00:15:27.860 --> 00:15:30.860]  所以小主教會是一個很重要的一個環境
[00:15:30.860 --> 00:15:33.860]  所以小主教會是一個很重要的一個環境
[00:15:33.860 --> 00:15:36.860]  所以小主教會是一個很重要的一個環境
[00:15:36.860 --> 00:15:39.860]  所以小主教會是一個很重要的一個環境
[00:15:39.860 --> 00:15:42.860]  所以小主教會是一個很重要的一個環境
[00:15:42.860 --> 00:15:45.860]  所以小主教會是一個很重要的一個環境
[00:15:45.860 --> 00:15:48.860]  所以小主教會是一個很重要的一個環境
[00:15:48.860 --> 00:15:51.860]  所以小主教會是一個很重要的一個環境
[00:15:51.860 --> 00:15:54.860]  所以小主教會是一個很重要的一個環境
[00:15:54.860 --> 00:15:57.860]  所以小主教會是一個很重要的一個環境
[00:15:57.860 --> 00:16:00.860]  所以小主教會是一個很重要的一個環境
[00:16:00.860 --> 00:16:03.860]  所以小主教會是一個很重要的一個環境
[00:16:03.860 --> 00:16:06.860]  所以小主教會是一個很重要的一個環境
[00:16:06.860 --> 00:16:09.860]  所以小主教會是一個很重要的一個環境
[00:16:09.860 --> 00:16:12.860]  所以小主教會是一個很重要的一個環境
[00:16:12.860 --> 00:16:15.860]  所以小主教會是一個很重要的一個環境
[00:16:15.860 --> 00:16:18.860]  所以小主教會是一個很重要的一個環境
[00:16:18.860 --> 00:16:21.860]  所以小主教會是一個很重要的一個環境
[00:16:21.860 --> 00:16:24.860]  所以小主教會是一個很重要的一個環境
[00:16:24.860 --> 00:16:27.860]  所以小主教會是一個很重要的一個環境
[00:16:27.860 --> 00:16:30.860]  所以小主教會是一個很重要的一個環境
[00:16:30.860 --> 00:16:33.860]  所以小主教會是一個很重要的一個環境
[00:16:33.860 --> 00:16:36.860]  所以小主教會是一個很重要的一個環境
[00:16:36.860 --> 00:16:39.860]  所以小主教會是一個很重要的一個環境
[00:16:39.860 --> 00:16:42.860]  所以小主教會是一個很重要的一個環境
[00:16:42.860 --> 00:16:45.860]  所以小主教會是一個很重要的一個環境
[00:16:45.860 --> 00:16:48.860]  所以小主教會是一個很重要的一個環境
[00:16:48.860 --> 00:16:51.860]  所以小主教會是一個很重要的一個環境
[00:16:51.860 --> 00:16:54.860]  所以小主教會是一個很重要的一個環境
[00:16:54.860 --> 00:16:57.860]  所以小主教會是一個很重要的一個環境
