
[00:00:00.000 --> 00:00:02.720]  今天的講題是「叛逆與馴服」
[00:04:30.080 --> 00:04:33.120]  到底他是不是一個真正的叛逆者呢?
[00:04:33.120 --> 00:04:35.640]  如果你說他是信服的
[00:04:35.640 --> 00:04:37.240]  那他又怎樣信服呢?
[00:04:37.240 --> 00:04:40.000]  他這個可能是另類的信服
[00:04:40.000 --> 00:04:44.720]  今天我想藉著他所寫的《哥林多後書》第十章
[00:04:44.720 --> 00:04:48.520]  一起來看看他是怎樣信服的
[00:04:48.520 --> 00:04:53.400]  《哥林多後書》第十章至十三章這個大段落
[00:04:53.400 --> 00:04:56.400]  應該是整篇書的最後一部分
[00:04:56.400 --> 00:05:03.400]  在之前保樂一直都有反駁那些反對者
[00:05:03.400 --> 00:05:05.760]  不過他的語氣還是算是溫和
[00:05:05.760 --> 00:05:08.120]  隱晦地去反擊
[00:05:08.120 --> 00:05:11.600]  但來到最後一段,他的語氣相當嚴厲
[00:05:11.600 --> 00:05:14.680]  比之前嚴厲得多,直斥其非
[00:05:14.680 --> 00:05:17.200]  差不多好像要跟他們決戰一樣
[00:05:17.200 --> 00:05:21.680]  在第十章這個段落可以分為三部分
[00:05:21.680 --> 00:05:25.080]  第一個部分就是一至到第六節
[00:05:25.080 --> 00:05:31.320]  保樂一開始單刀直入地向哥林多的信徒說話
[00:05:31.320 --> 00:05:32.840]  我們一起讀
[00:05:32.840 --> 00:05:38.560]  我保樂就是與你們見面的時候是謙卑的
[00:05:38.560 --> 00:05:43.320]  不在你們那裡的時候向你們是勇敢的
[00:05:43.320 --> 00:05:48.840]  如今親自藉著基督的溫柔和平勸你們
[00:05:48.840 --> 00:05:56.840]  保樂在這裡諷刺那些誤信殘言的哥林多信徒
[00:05:56.840 --> 00:06:03.160]  那些反對者說保樂寫信的時候寫得很嚴厲很厲害
[00:06:03.160 --> 00:06:07.560]  誰知見到面的時候保樂低聲下氣
[00:06:07.560 --> 00:06:12.680]  表現得很卑微,一點都沒有領袖的風範
[00:06:12.680 --> 00:06:18.760]  保樂在這裡用這些反對者所攻擊他的形象
[00:06:18.760 --> 00:06:21.920]  來跟這些哥林多信徒說話
[00:06:21.920 --> 00:06:25.880]  他以基督的溫柔和平來跟他們說話
[00:06:25.880 --> 00:06:28.880]  這裡有幾個字是值得我們留意的
[00:06:28.880 --> 00:06:34.960]  謙卑的意思是卑微、低下
[00:06:34.960 --> 00:06:38.360]  勇敢除了可以解作有勇氣、有膽量之外
[00:06:38.360 --> 00:06:42.920]  也可以解作強硬的態度
[00:06:42.920 --> 00:06:49.040]  這裡保樂說他是用基督的溫柔和平來勸告他們
[00:06:49.040 --> 00:06:51.760]  溫柔其實不是不發脾氣的
[00:06:51.760 --> 00:06:57.880]  他是介乎於完全不發脾氣和很輕易發脾氣這兩者之間
[00:06:57.880 --> 00:06:59.240]  就是說他會發脾氣
[00:06:59.240 --> 00:07:05.120]  不過是有適當的時間他才會發脾氣
[00:07:05.120 --> 00:07:09.040]  和平是指仁慈、溫柔、忍耐
[00:07:09.040 --> 00:07:14.600]  是一種在受壓迫而仍然不會報復的態度
[00:07:14.600 --> 00:07:19.920]  保樂是以基督的溫柔和平來勸這些哥林多信徒
[00:07:19.920 --> 00:07:21.760]  其實這裡就是諷刺他們
[00:07:21.760 --> 00:07:24.360]  諷刺他們根本不分青紅皂白
[00:07:24.360 --> 00:07:27.840]  分不開什麼是軟弱無能
[00:07:27.840 --> 00:07:32.720]  什麼是真正的溫柔和平
[00:07:32.720 --> 00:07:34.640]  我們一起來讀這一節
[00:07:34.640 --> 00:07:38.800]  有人以為我是憑著血氣行事
[00:07:38.800 --> 00:07:43.280]  我也以為必須用勇敢待這等人
[00:07:43.280 --> 00:07:47.680]  求你們不要叫我在你們那裡的時候
[00:07:47.680 --> 00:07:50.000]  有這樣的勇敢
[00:07:50.000 --> 00:07:56.640]  反對者以為保樂是一時一樣表裡不一
[00:07:56.640 --> 00:08:01.640]  他這樣的表現是因為他憑血氣行事
[00:08:01.640 --> 00:08:03.280]  保樂的回應就是說
[00:08:03.280 --> 00:08:07.680]  其實他一直都不想用那種強硬的態度來對待這些人
[00:08:07.680 --> 00:08:10.120]  但如果他們還是執迷不悔的話
[00:08:10.120 --> 00:08:14.640]  保樂就會用這種勇敢來對付他們
[00:08:14.640 --> 00:08:17.520]  雖然他很不想 說到底他也不想
[00:08:17.520 --> 00:08:24.840]  那些反對者覺得真正的屬靈領袖應該是很有氣勢的
[00:08:24.840 --> 00:08:30.160]  很有能力 特別是能夠行出各種神蹟騎士
[00:08:30.160 --> 00:08:35.240]  而這些反對者其實也是標榜自己具有這種能力
[00:08:35.240 --> 00:08:39.320]  他們認為這種才是屬靈領袖的標記
[00:08:39.320 --> 00:08:41.760]  而保樂就不喜歡標榜這些東西
[00:08:41.760 --> 00:08:46.800]  所以他們認為保樂是假貨來的 A貨來的
[00:08:46.800 --> 00:08:49.480]  他不過是憑血氣行事
[00:08:49.480 --> 00:08:52.480]  他根本就不配做教會的領袖
[00:08:52.480 --> 00:08:56.240]  血氣在這裡是指肉體 血肉之軀
[00:08:56.240 --> 00:08:58.920]  憑血氣行事就和上帝一樣
[00:08:58.920 --> 00:09:02.840]  都有肉體的限制 有軟弱不足
[00:09:02.840 --> 00:09:06.040]  沒有屬靈領袖那種魅力
[00:09:06.040 --> 00:09:09.320]  接著在第三至五節
[00:09:09.320 --> 00:09:15.520]  保樂就回應那些反對者說他憑血氣行事這個重點
[00:09:15.520 --> 00:09:17.320]  在第三節他說
[00:09:17.320 --> 00:09:19.840]  因為我們雖然在血氣中行事
[00:09:19.840 --> 00:09:21.880]  卻不憑著血氣爭戰
[00:09:21.880 --> 00:09:25.080]  他承認他不過是一個凡人 一個血肉之軀
[00:09:25.080 --> 00:09:29.880]  不過他不是靠人的力量來行事的
[00:09:29.880 --> 00:09:41.400]  接著在四至五節保樂就用了戰爭的用語來描述這個狀況
[00:09:41.400 --> 00:09:45.040]  保樂說他不是靠人的力量來做
[00:09:45.040 --> 00:09:47.000]  而是靠神所給他的力量
[00:09:47.000 --> 00:09:55.960]  而這種力量的特徵就是能夠拆毀敵人那些堅固的堡壘
[00:09:55.960 --> 00:09:58.720]  攻破各樣似是而非的道理
[00:09:58.720 --> 00:10:02.040]  和那些難阻人認識神的事
[00:10:02.040 --> 00:10:04.720]  並且將人釋放出來
[00:10:04.720 --> 00:10:05.960]  將人的心意奪回
[00:10:05.960 --> 00:10:08.520]  使他歸回基督
[00:10:08.520 --> 00:10:11.600]  信服在基督的權能底下
[00:10:11.600 --> 00:10:13.760]  保樂用這些描述
[00:10:13.760 --> 00:10:21.080]  他好像正在與那些反對者進行一場攻防戰
[00:10:21.080 --> 00:10:23.920]  其實他大可以不用那麼辛苦
[00:10:23.920 --> 00:10:27.840]  保樂是神差派他做外邦人的仕途
[00:10:27.840 --> 00:10:29.880]  向外邦人傳福音
[00:10:29.880 --> 00:10:32.960]  只要他向多些人傳福音
[00:10:32.960 --> 00:10:34.000]  帶他們信耶穌
[00:10:34.000 --> 00:10:35.600]  建立更多的教會
[00:10:35.600 --> 00:10:37.600]  其實他已經交足功課
[00:10:37.600 --> 00:10:40.600]  履行了他的使命和責任
[00:10:40.600 --> 00:10:43.040]  為什麼他還要說這麼多話
[00:10:43.040 --> 00:10:44.880]  還要說這麼多不中聽的東西
[00:10:44.880 --> 00:10:46.320]  弄得這麼多人反對他
[00:10:46.320 --> 00:10:47.960]  不喜歡他
[00:10:47.960 --> 00:10:49.560]  為什麼他要這樣呢?
[00:10:49.560 --> 00:10:50.680]  還有
[00:10:50.680 --> 00:10:52.560]  在第十章之前
[00:10:52.560 --> 00:10:57.720]  其實正正是保樂向哥倫多的信徒進行募捐
[00:10:57.720 --> 00:10:59.600]  因為他希望在哥倫多信徒那裡
[00:10:59.600 --> 00:11:00.960]  籌集到一筆奉獻
[00:11:00.960 --> 00:11:03.800]  就可以帶到耶路撒冷教會那裡
[00:11:03.800 --> 00:11:09.120]  幫助有需要的耶路撒冷教會受災
[00:11:09.120 --> 00:11:11.000]  現在錢還沒到手
[00:11:11.000 --> 00:11:12.480]  他就在那裡罵人
[00:11:12.480 --> 00:11:13.840]  罵了怎麼辦呢?
[00:11:13.840 --> 00:11:14.920]  一拍兩散
[00:11:14.920 --> 00:11:16.040]  人家不奉獻
[00:11:16.040 --> 00:11:18.200]  豈不是壞了大事
[00:11:18.200 --> 00:11:20.000]  那為什麼保羅
[00:11:20.000 --> 00:11:24.800]  難道他不明白利害關係嗎?
[00:11:24.800 --> 00:11:27.480]  他當然很清楚
[00:11:27.480 --> 00:11:28.600]  但是他明白到
[00:11:28.600 --> 00:11:31.240]  如果繼續容讓不法的人
[00:11:31.240 --> 00:11:34.800]  在教會裡做不法的事的話
[00:11:34.800 --> 00:11:38.920]  神的名必然會受到羞辱
[00:11:38.920 --> 00:11:42.920]  而福音工作最終也會受到虧損
[00:11:42.920 --> 00:11:49.240]  這正正就是保羅不可以息事寧人的原因
[00:11:49.240 --> 00:11:52.000]  保羅在這件事的做法
[00:11:52.000 --> 00:11:54.280]  其實是顯示了
[00:11:54.280 --> 00:11:57.600]  告訴我們什麼是真正的信服
[00:11:57.600 --> 00:11:59.120]  真正的信服
[00:11:59.120 --> 00:12:04.760]  不是要做眾人都稱讚的大好人
[00:12:04.760 --> 00:12:07.880]  不是隻眼開隻眼閉
[00:12:07.880 --> 00:12:09.200]  你好我好大家好
[00:12:09.200 --> 00:12:11.160]  總之一團和氣
[00:12:11.160 --> 00:12:12.520]  在保羅的眼中
[00:12:12.520 --> 00:12:16.120]  這些才是憑血氣
[00:12:16.120 --> 00:12:19.280]  按照保羅的意思
[00:12:19.280 --> 00:12:22.280]  這些才是憑血氣來行事
[00:12:22.280 --> 00:12:25.640]  可能他們在一般人的眼中是信服的
[00:12:25.640 --> 00:12:28.400]  但是在神的眼中就未必了
[00:12:28.400 --> 00:12:31.960]  可能他們才是真正的叛逆者
[00:12:31.960 --> 00:12:33.200]  保羅所說的
[00:12:33.200 --> 00:12:34.560]  我們作為基督徒
[00:12:34.560 --> 00:12:36.840]  我們的信服
[00:12:36.840 --> 00:12:38.440]  不是不聽人說
[00:12:38.440 --> 00:12:42.360]  不過當人說的話不合乎真理
[00:12:42.360 --> 00:12:45.240]  違背了上帝的心意的時候
[00:12:45.240 --> 00:12:46.680]  我們要選擇的
[00:12:46.680 --> 00:12:48.600]  就應該是選擇上帝
[00:12:48.600 --> 00:12:51.880]  而不是選擇信服人
[00:12:51.880 --> 00:12:57.360]  所以神才是我們最終的信服對象
[00:12:57.360 --> 00:12:59.280]  其實在今時今日這個世代
[00:12:59.280 --> 00:13:02.000]  很多人都是指鹿為馬
[00:13:02.000 --> 00:13:05.880]  也有很多人不敢說真話
[00:13:05.880 --> 00:13:09.040]  那你又敢不敢做
[00:13:09.040 --> 00:13:16.160]  在皇帝的新衣裏面說真話的小朋友呢?
[00:13:16.160 --> 00:13:19.880]  這個段落的第二部分就是
[00:13:19.880 --> 00:13:21.440]  七至十一節
[00:13:21.440 --> 00:13:23.280]  剛才一至六節
[00:13:23.280 --> 00:13:25.160]  可以說是十至十章
[00:13:25.160 --> 00:13:28.000]  這個大段落裏面的引言
[00:13:28.000 --> 00:13:29.600]  由第七節開始
[00:13:29.600 --> 00:13:31.000]  保羅就來了
[00:13:31.000 --> 00:13:33.640]  他的語氣更加嚴厲
[00:13:33.640 --> 00:13:35.640]  如果你說剛才的都很厲害
[00:13:35.640 --> 00:13:37.640]  現在就更加嚴厲
[00:13:37.640 --> 00:13:41.840]  他好像向那些反對者宣戰
[00:13:41.840 --> 00:13:44.000]  我們一起來讀這一節
[00:13:44.000 --> 00:13:46.840]  「你們是看眼前的嗎?
[00:13:46.840 --> 00:13:50.320]  倘若有人自信是屬基督的
[00:13:50.320 --> 00:13:54.440]  他要再想想他如何屬基督
[00:13:54.440 --> 00:13:58.160]  我們也是如何屬基督的?」
[00:13:58.160 --> 00:13:59.600]  有很多學者認為
[00:13:59.600 --> 00:14:02.160]  這裡所說的「你們是看眼前的嗎?」
[00:14:02.160 --> 00:14:03.800]  是一個命令
[00:14:03.800 --> 00:14:06.440]  保羅命令那些哥倫多信徒
[00:14:06.440 --> 00:14:08.280]  「你們面對現實
[00:14:08.280 --> 00:14:10.600]  睜大雙眼看清楚
[00:14:10.600 --> 00:14:13.560]  不要再被愚弄了」
[00:14:13.560 --> 00:14:16.560]  「屬基督」的意思是指基督的僕人
[00:14:16.560 --> 00:14:19.840]  擁有屬靈的權柄和洞見
[00:14:19.840 --> 00:14:22.840]  那些反對者自命他們是屬基督的
[00:14:22.840 --> 00:14:26.880]  認為只有他們才是配當教會的領袖
[00:14:26.880 --> 00:14:29.640]  而保羅是無牌貨
[00:14:29.640 --> 00:14:33.720]  所以保羅用他們的說話來攻擊他們
[00:14:33.720 --> 00:14:37.200]  「以子之矛攻子之盾」
[00:14:37.200 --> 00:14:39.000]  在第八節
[00:14:39.000 --> 00:14:40.240]  我們一起讀
[00:14:40.240 --> 00:14:42.840]  「主賜給我們權柄
[00:14:42.840 --> 00:14:44.880]  是要詛咒你們
[00:14:44.880 --> 00:14:47.680]  並不是要敗壞你們
[00:14:47.680 --> 00:14:51.600]  我就是為這權柄稍微誇口
[00:14:51.600 --> 00:14:54.120]  也不至於慚愧」
[00:14:54.120 --> 00:14:56.720]  保羅說他是屬基督的
[00:14:56.720 --> 00:14:58.440]  有甚麼證據呢?
[00:14:58.440 --> 00:15:00.560]  就是神賜了給他權柄
[00:15:00.560 --> 00:15:03.920]  而這個權柄的其中一個特徵
[00:15:03.920 --> 00:15:05.440]  是用來建立信徒
[00:15:05.440 --> 00:15:07.240]  不是敗壞他們
[00:15:07.240 --> 00:15:11.360]  而保羅即使以這個權柄來誇口
[00:15:11.360 --> 00:15:14.160]  他也不會感到慚愧
[00:15:14.160 --> 00:15:17.000]  事實上當時來說
[00:15:17.000 --> 00:15:20.480]  反對者是在哥倫多教會裏面的人
[00:15:20.480 --> 00:15:25.800]  他們是跟哥倫多信徒朝夕相對
[00:15:25.800 --> 00:15:29.200]  但保羅當時是身處異地
[00:15:29.200 --> 00:15:31.040]  其實保羅很吃虧
[00:15:31.040 --> 00:15:33.000]  為何保羅還要這麼口響
[00:15:33.000 --> 00:15:35.040]  罵人罵得這麼爽呢?
[00:15:35.040 --> 00:15:36.880]  其實是有背景的
[00:15:36.880 --> 00:15:41.480]  保羅是一手建立哥倫多教會的人
[00:15:41.480 --> 00:15:45.880]  可以說是哥倫多教會創會的牧者
[00:15:45.880 --> 00:15:49.680]  他一直以來是怎樣牧養這教會的呢?
[00:15:49.680 --> 00:15:54.560]  他不是用神賜給他的權柄
[00:15:54.560 --> 00:15:56.080]  來建立教會
[00:15:56.080 --> 00:15:58.600]  而不是建立自己的威望
[00:15:58.600 --> 00:16:00.600]  他是造就那些信徒
[00:16:00.600 --> 00:16:02.320]  而不是敗壞他們
[00:16:02.320 --> 00:16:04.600]  相反那些反對者
[00:16:04.600 --> 00:16:06.960]  他們是在教會裏面挑撥離間
[00:16:06.960 --> 00:16:10.280]  製造紛爭
[00:16:10.280 --> 00:16:12.040]  在第九節保羅說
[00:16:12.040 --> 00:16:16.040]  「我說者說免得你們以為我寫信是要威嚇你們」
[00:16:16.040 --> 00:16:20.840]  即是說你不要以為我在嚇你
[00:16:20.840 --> 00:16:23.840]  為何他會這樣說呢?
[00:16:23.840 --> 00:16:27.360]  通常我們說「我不是嚇你」
[00:16:27.360 --> 00:16:30.600]  即是在嚇你
[00:16:30.600 --> 00:16:34.040]  如果我說「我不是催你」
[00:16:34.040 --> 00:16:36.040]  只是叫你走快一點
[00:16:36.040 --> 00:16:39.920]  即是說一套做一套
[00:16:39.920 --> 00:16:42.200]  但保羅不是這樣的人
[00:16:42.200 --> 00:16:43.560]  他不是嚇你
[00:16:43.560 --> 00:16:44.680]  他真的不是嚇你
[00:16:44.680 --> 00:16:46.440]  他是說真的
[00:16:46.440 --> 00:16:50.080]  他說這句話其實是要帶出第十節
[00:16:50.080 --> 00:16:53.280]  「因為有人說他的信又沉重又厲害
[00:16:53.280 --> 00:16:57.360]  及至見面卻是氣貌不揚言語粗俗」
[00:16:57.360 --> 00:16:59.840]  那些反對者說保羅前後不一
[00:16:59.840 --> 00:17:03.280]  寫信的時候寫得很沉重
[00:17:03.280 --> 00:17:04.480]  氣勢逼人
[00:17:04.480 --> 00:17:07.200]  但見面的時候軟弱無力
[00:17:07.200 --> 00:17:09.560]  一點也不起眼
[00:17:09.560 --> 00:17:12.320]  擺明他表裡不一
[00:17:12.320 --> 00:17:14.160]  他寫的信其實都是靠嚇
[00:17:14.160 --> 00:17:16.240]  不是說真的
[00:17:16.240 --> 00:17:17.920]  那些反對者這樣攻擊他
[00:17:17.920 --> 00:17:19.560]  所以保羅在這裏說
[00:17:19.560 --> 00:17:22.920]  「我不是在恐嚇你 我是說真的」
[00:17:22.920 --> 00:17:25.040]  當我去研究這段經文的時候
[00:17:25.040 --> 00:17:27.280]  我發覺這段經文很特別
[00:17:27.280 --> 00:17:29.760]  保羅真的是一個吵架高手
[00:17:29.760 --> 00:17:30.920]  如果誰不懂吵架
[00:17:30.920 --> 00:17:33.480]  就可以看看保羅書信
[00:17:33.480 --> 00:17:34.480]  如果你不相信
[00:17:34.480 --> 00:17:37.240]  我就運用現代人的口語
[00:17:37.240 --> 00:17:38.960]  加上我一點點的演技
[00:17:38.960 --> 00:17:42.560]  來重組案情
[00:17:42.560 --> 00:17:45.720]  你們睜大雙眼看看
[00:17:45.720 --> 00:17:48.640]  如果有人說他是屬基督的
[00:17:48.640 --> 00:17:50.000]  他就要想清楚
[00:17:50.000 --> 00:17:51.440]  他們是怎樣屬基督
[00:17:51.440 --> 00:17:53.720]  我又是怎樣屬基督
[00:17:53.720 --> 00:17:55.440]  主給我的權柄
[00:17:55.440 --> 00:17:56.960]  是要詛咒你們
[00:17:56.960 --> 00:17:58.840]  不是敗壞你們
[00:17:58.840 --> 00:18:02.320]  我即使拿這個權柄來自誇
[00:18:02.320 --> 00:18:04.520]  我都不會覺得慚愧
[00:18:04.520 --> 00:18:05.720]  我這樣說
[00:18:05.720 --> 00:18:07.360]  不是要恐嚇你們
[00:18:07.360 --> 00:18:09.360]  免得那些人說我
[00:18:09.360 --> 00:18:11.080]  寫信寫到懶有氣勢
[00:18:11.080 --> 00:18:12.120]  咄咄逼人
[00:18:12.120 --> 00:18:14.720]  見面的時候就像一隻鵪鶉一樣
[00:18:14.720 --> 00:18:16.360]  一點台型都沒有
[00:18:16.360 --> 00:18:18.520]  這些人應該想一下
[00:18:18.520 --> 00:18:19.760]  我不是只有聲音
[00:18:19.760 --> 00:18:20.640]  只有講字
[00:18:20.640 --> 00:18:23.800]  講一套做一套
[00:18:23.800 --> 00:18:25.120]  大家聽完我這樣演繹
[00:18:25.120 --> 00:18:28.840]  你們覺得怎樣?
[00:18:28.840 --> 00:18:31.440]  說話有骨
[00:18:31.440 --> 00:18:34.960]  有些人都像潑婦罵街一樣
[00:18:34.960 --> 00:18:36.920]  其實都破壞了我一向的
[00:18:36.920 --> 00:18:41.360]  斯文大方的形象
[00:18:41.360 --> 00:18:43.680]  其實
[00:18:43.680 --> 00:18:45.440]  我都很難想像
[00:18:45.440 --> 00:18:49.080]  一位這麼重用的僕人
[00:18:49.080 --> 00:18:53.280]  罵人的時候可以這麼狠
[00:18:53.280 --> 00:18:57.240]  大家覺得他這樣是否信服的表現呢?
[00:18:57.240 --> 00:18:59.240]  如果那番說話是出自我的嘴巴
[00:18:59.240 --> 00:19:01.360]  你們當然說我不信服
[00:19:01.360 --> 00:19:05.200]  但這番說話是出自仕途保羅的手
[00:19:05.200 --> 00:19:07.200]  你們有誰敢說他不信服?
[00:19:07.200 --> 00:19:08.640]  舉手
[00:19:08.640 --> 00:19:09.320]  沒有
[00:19:09.320 --> 00:19:11.360]  即是他信服
[00:19:11.360 --> 00:19:13.520]  原來神的僕人
[00:19:13.520 --> 00:19:16.120]  都可以咄咄逼人
[00:19:16.120 --> 00:19:20.000]  關鍵是他是否按著神的意思
[00:19:20.000 --> 00:19:22.960]  他所謂的建立信徒
[00:19:22.960 --> 00:19:23.920]  造就信徒
[00:19:23.920 --> 00:19:28.720]  或是滿足自己的私慾
[00:19:28.720 --> 00:19:31.000]  基督徒一向給人的印象是
[00:19:31.000 --> 00:19:32.360]  罵不還口
[00:19:32.360 --> 00:19:33.680]  打不還手
[00:19:33.680 --> 00:19:35.520]  亦都印象這個觀念
[00:19:35.520 --> 00:19:40.280]  不少基督徒都會在情緒上受到困擾
[00:19:40.280 --> 00:19:45.560]  可能因為他們沒有好好研讀保羅書信
[00:19:45.560 --> 00:19:48.640]  保羅很明顯不是那些鵪鶉
[00:19:48.640 --> 00:19:52.840]  不過他亦不是又罵又不罵的人
[00:19:52.840 --> 00:19:55.480]  當反對者的說話或是他們的行動
[00:19:55.480 --> 00:19:57.120]  是危及到教會
[00:19:57.120 --> 00:19:59.400]  危及到神的工作的時候
[00:19:59.400 --> 00:20:01.760]  他就不會那麼聲援
[00:20:01.760 --> 00:20:03.640]  其實在舊約的《針研》裏面
[00:20:03.640 --> 00:20:05.440]  都有類似的說話
[00:20:05.440 --> 00:20:07.720]  我們一起讀
[00:20:07.720 --> 00:20:12.480]  「不要照愚昧人的慾望說回答他
[00:20:12.480 --> 00:20:15.080]  恐怕你與他一樣
[00:20:15.080 --> 00:20:19.360]  要照愚昧人的慾望說回答他
[00:20:19.360 --> 00:20:22.360]  免得他自以為有智慧」
[00:20:22.360 --> 00:20:25.000]  這節的經文很有趣
[00:20:25.000 --> 00:20:27.600]  他說我們有時不可以
[00:20:27.600 --> 00:20:29.440]  別人說甚麼
[00:20:29.440 --> 00:20:34.240]  我們就用他的方式或說話來回應他
[00:20:34.240 --> 00:20:37.720]  這樣只是顯示你與他一般見識
[00:20:37.720 --> 00:20:40.640]  不過有時你又要用他的說話
[00:20:40.640 --> 00:20:43.000]  以子之矛 公子之盾
[00:20:43.000 --> 00:20:48.320]  這樣你就可以令他知道自己是自以為是
[00:20:48.320 --> 00:20:54.000]  你令他知道他是怎樣的人
[00:20:54.000 --> 00:20:56.400]  這就是這個意思
[00:20:56.400 --> 00:20:59.880]  罵不還口是聖經真理的一部份
[00:20:59.880 --> 00:21:03.800]  不過不是任何情況下都適用的
[00:21:03.800 --> 00:21:06.520]  有時我們都要好像保羅一樣
[00:21:06.520 --> 00:21:08.640]  我們不是經常罵人
[00:21:08.640 --> 00:21:10.680]  不過我們都要懂得去分辨
[00:21:10.680 --> 00:21:12.440]  好像聖經所說
[00:21:12.440 --> 00:21:15.880]  我們有時都要以子之矛 公子之盾
[00:21:15.880 --> 00:21:21.960]  要讓對方知道他有甚麼做得不對
[00:21:21.960 --> 00:21:24.360]  如果你一味吞聲忍氣
[00:21:24.360 --> 00:21:27.000]  對方只會覺得是你有問題
[00:21:27.000 --> 00:21:29.240]  他會看不到自己有錯
[00:21:29.240 --> 00:21:31.000]  倘若你是這樣的時候
[00:21:31.000 --> 00:21:32.840]  你就不是在愛他
[00:21:32.840 --> 00:21:35.560]  你所做的不是造就他
[00:21:35.560 --> 00:21:39.680]  你不是愛他 而是害他
