
[00:00:00.000 --> 00:00:03.000]  (主席)各位弟兄姊妹平安,早晨
[00:06:13.000 --> 00:06:16.000]  他要親臨那個地方
[00:06:16.000 --> 00:06:21.000]  他要去到哥倫多或者去到耶路撒冷
[00:06:21.000 --> 00:06:26.000]  去到哪裡,然後在那裡用口來說
[00:06:26.000 --> 00:06:29.000]  但是有文字,保羅都沒有去過一些教會
[00:06:29.000 --> 00:06:32.000]  他可以通過人寫書信
[00:06:32.000 --> 00:06:36.000]  將那個教導送到那個教會
[00:06:36.000 --> 00:06:39.000]  今天有錄音帶,有CD
[00:06:39.000 --> 00:06:46.000]  有將聲音留下記錄的一種科技和一種設計
[00:06:46.000 --> 00:06:50.000]  我們很可能聽回幾十年前
[00:06:50.000 --> 00:06:53.000]  第一屆港九培靈賢經大會
[00:06:53.000 --> 00:06:56.000]  那個老牧者的講道
[00:06:56.000 --> 00:06:58.000]  聲音能夠記錄下來
[00:06:58.000 --> 00:07:00.000]  而且能夠傳遞
[00:07:00.000 --> 00:07:04.000]  今天有影像就更加厲害了
[00:07:04.000 --> 00:07:07.000]  我們可以分佈在世界各地
[00:07:07.000 --> 00:07:09.000]  同一個時間開一個會議
[00:07:09.000 --> 00:07:13.000]  將屬靈的訊息傳達開去
[00:07:13.000 --> 00:07:18.000]  所以我們發現到文字和語言
[00:07:18.000 --> 00:07:21.000]  對福音的傳播
[00:07:21.000 --> 00:07:25.000]  對真理的教導、傳承
[00:07:25.000 --> 00:07:28.000]  都是非常之重要
[00:07:28.000 --> 00:07:31.000]  但是今天語言的問題
[00:07:31.000 --> 00:07:35.000]  就是太過濫用和誤用
[00:07:35.000 --> 00:07:37.000]  這個是不是今天的問題呢?
[00:07:37.000 --> 00:07:38.000]  其實不是
[00:07:38.000 --> 00:07:41.000]  自古以來人類在語言上
[00:07:41.000 --> 00:07:44.000]  都很多時候誤用和濫用
[00:07:44.000 --> 00:07:47.000]  我星期五晚上要打開我的手機
[00:07:47.000 --> 00:07:50.000]  去看看WhatsApp有什麼訊息的時候
[00:07:50.000 --> 00:07:52.000]  它就彈出一個框
[00:07:52.000 --> 00:07:55.000]  就說WhatsApp要求你在14天內
[00:07:55.000 --> 00:07:57.000]  升級你的東西
[00:07:57.000 --> 00:07:58.000]  我就自然很聽話
[00:07:58.000 --> 00:08:00.000]  一按就升級了
[00:08:00.000 --> 00:08:02.000]  第二天早上看報紙
[00:08:02.000 --> 00:08:04.000]  就有一個議員說
[00:08:04.000 --> 00:08:06.000]  好像這個消息是假的
[00:08:06.000 --> 00:08:08.000]  怕那些資訊
[00:08:08.000 --> 00:08:11.000]  因為你按的緣故被刪除了
[00:08:11.000 --> 00:08:13.000]  後來又說WhatsApp說是真的
[00:08:13.000 --> 00:08:15.000]  究竟是真是假呢?
[00:08:15.000 --> 00:08:17.000]  我都還沒有找到
[00:08:17.000 --> 00:08:20.000]  究竟WhatsApp說是真的那個消息
[00:08:20.000 --> 00:08:21.000]  是不是真的呢?
[00:08:21.000 --> 00:08:24.000]  都要來確認
[00:08:24.000 --> 00:08:27.000]  所以科技發達
[00:08:27.000 --> 00:08:30.000]  但是困難就是資訊
[00:08:30.000 --> 00:08:34.000]  很難去分到真假
[00:08:34.000 --> 00:08:37.000]  今天的電腦資訊科技
[00:08:37.000 --> 00:08:40.000]  無疑帶來非常大的變形
[00:08:40.000 --> 00:08:42.000]  我以前有一個朋友
[00:08:42.000 --> 00:08:44.000]  他寫博士論文的時候
[00:08:44.000 --> 00:08:47.000]  他找到一個資料
[00:08:47.000 --> 00:08:49.000]  以前寫博士論文
[00:08:49.000 --> 00:08:52.000]  是非常非常非常痛苦的
[00:08:52.000 --> 00:08:55.000]  你要用很多卡片
[00:08:55.000 --> 00:08:59.000]  然後去圖書館找卡封
[00:08:59.000 --> 00:09:01.000]  然後就找到哪本奇刊
[00:09:01.000 --> 00:09:03.000]  要麼就影印
[00:09:03.000 --> 00:09:04.000]  要麼就抄
[00:09:04.000 --> 00:09:06.000]  將片段的知識
[00:09:06.000 --> 00:09:08.000]  就剪貼排列
[00:09:08.000 --> 00:09:10.000]  然後來寫的
[00:09:10.000 --> 00:09:12.000]  沒得cut and paste
[00:09:12.000 --> 00:09:14.000]  這麼簡單的
[00:09:14.000 --> 00:09:16.000]  沒得delete了
[00:09:16.000 --> 00:09:18.000]  然後再寫過
[00:09:18.000 --> 00:09:20.000]  你要寫過就抄一次
[00:09:20.000 --> 00:09:22.000]  要麼就打一次
[00:09:22.000 --> 00:09:25.000]  他就在這個card catalog
[00:09:25.000 --> 00:09:29.000]  和那個research index那本大書裡面
[00:09:29.000 --> 00:09:33.000]  找到他一個必須要引用的資料
[00:09:33.000 --> 00:09:38.000]  這個資料就在美國華盛頓國會圖書館
[00:09:38.000 --> 00:09:44.000]  這本書是不能夠通過interlibrary loan借出來
[00:09:44.000 --> 00:09:47.000]  他只能夠親身到現場
[00:09:47.000 --> 00:09:49.000]  拿一個特別的信
[00:09:49.000 --> 00:09:51.000]  進去看這本書
[00:09:51.000 --> 00:09:53.000]  抄下這個資料
[00:09:53.000 --> 00:09:56.000]  所以他用了兩個月的薪金
[00:09:56.000 --> 00:09:58.000]  買飛機票
[00:09:58.000 --> 00:09:59.000]  訂酒店
[00:09:59.000 --> 00:10:03.000]  就是為了這個註腳
[00:10:03.000 --> 00:10:05.000]  和為了這個資料
[00:10:05.000 --> 00:10:07.000]  在當時來說
[00:10:07.000 --> 00:10:08.000]  你想想
[00:10:08.000 --> 00:10:11.000]  電腦都還沒出現的年代
[00:10:11.000 --> 00:10:14.000]  那個費用是非常昂貴
[00:10:14.000 --> 00:10:17.000]  時間所用的東西非常昂貴
[00:10:17.000 --> 00:10:20.000]  現在說有電腦有互聯網之後
[00:10:20.000 --> 00:10:22.000]  只要他手指一按
[00:10:22.000 --> 00:10:24.000]  他花了兩個月的薪金
[00:10:24.000 --> 00:10:27.000]  要飛過去這麼長時間的東西
[00:10:27.000 --> 00:10:30.000]  要求他的資訊
[00:10:30.000 --> 00:10:34.000]  已經呈現在他的電腦屏幕上
[00:10:34.000 --> 00:10:35.000]  你想想
[00:10:35.000 --> 00:10:36.000]  今時今日
[00:10:36.000 --> 00:10:38.000]  你要做研究
[00:10:38.000 --> 00:10:39.000]  你要寫論文
[00:10:39.000 --> 00:10:42.000]  是不是方便非常之多
[00:10:42.000 --> 00:10:44.000]  但是有很多資訊
[00:10:44.000 --> 00:10:47.000]  大家如果要引用互聯網的資料
[00:10:47.000 --> 00:10:50.000]  甚至維基的資料
[00:10:50.000 --> 00:10:52.000]  通常那個論文的寫法
[00:10:52.000 --> 00:10:55.000]  就要寫上年月日時
[00:10:55.000 --> 00:10:57.000]  因為這些電腦資訊
[00:10:57.000 --> 00:10:58.000]  隨時會更新
[00:10:58.000 --> 00:11:00.000]  隨時會更改
[00:11:00.000 --> 00:11:03.000]  我聽說有很多資訊的網站
[00:11:03.000 --> 00:11:05.000]  最初他未必請夠人
[00:11:05.000 --> 00:11:07.000]  寫這麼多的範圍
[00:11:07.000 --> 00:11:09.000]  而是出了這些題目
[00:11:09.000 --> 00:11:11.000]  有這些範圍的專家
[00:11:11.000 --> 00:11:14.000]  就自己貼一些資料上去
[00:11:14.000 --> 00:11:15.000]  有些人
[00:11:15.000 --> 00:11:19.000]  就貼一些很罕見的資料
[00:11:19.000 --> 00:11:23.000]  而這些資料全部是錯誤的
[00:11:23.000 --> 00:11:25.000]  所以那些不用傳統方法
[00:11:25.000 --> 00:11:27.000]  去找資料的人
[00:11:27.000 --> 00:11:31.000]  很快就一cut and paste就死了
[00:11:31.000 --> 00:11:32.000]  立刻通不過
[00:11:32.000 --> 00:11:35.000]  因為資料是假的
[00:11:35.000 --> 00:11:38.000]  所以在方便發達的同時
[00:11:38.000 --> 00:11:40.000]  我們真的好像看見
[00:11:40.000 --> 00:11:45.000]  虛假謊言是非常之多
[00:11:45.000 --> 00:11:49.000]  甚至在言論自由的情況下
[00:11:49.000 --> 00:11:53.000]  說話有很多在網絡上的言論
[00:11:53.000 --> 00:11:55.000]  是毫不負責任
[00:11:55.000 --> 00:11:56.000]  乖僻人
[00:11:56.000 --> 00:11:58.000]  傳播紛爭
[00:11:58.000 --> 00:12:01.000]  傳說的離間網友
[00:12:01.000 --> 00:12:03.000]  在香港有一個商人
[00:12:03.000 --> 00:12:07.000]  曾經過往因為他一些事情
[00:12:07.000 --> 00:12:09.000]  在網絡上有很多留下
[00:12:09.000 --> 00:12:11.000]  他負面的東西
[00:12:11.000 --> 00:12:14.000]  我早一陣子看到一個新聞
[00:12:14.000 --> 00:12:17.000]  就是說他和這個網絡公司
[00:12:17.000 --> 00:12:19.000]  打官司
[00:12:19.000 --> 00:12:21.000]  要求將曾經在網絡上
[00:12:21.000 --> 00:12:23.000]  有關他負面的東西
[00:12:23.000 --> 00:12:24.000]  要拿下來
[00:12:24.000 --> 00:12:26.000]  結果他官司輸了
[00:12:26.000 --> 00:12:28.000]  他沒有辦法在網絡
[00:12:28.000 --> 00:12:31.000]  將一些對他報道不實
[00:12:31.000 --> 00:12:34.000]  甚至有攻擊的言論
[00:12:34.000 --> 00:12:35.000]  拿下來
[00:12:35.000 --> 00:12:38.000]  今天如果你報紙去誹謗人
[00:12:38.000 --> 00:12:40.000]  雜誌去誹謗人
[00:12:40.000 --> 00:12:44.000]  在文字上有相當清楚的法例
[00:12:44.000 --> 00:12:47.000]  是可以援引去更正
[00:12:47.000 --> 00:12:49.000]  但是在網絡裡面
[00:12:49.000 --> 00:12:52.000]  你發現到最先進的國家
[00:12:52.000 --> 00:12:55.000]  仍然在這個問題上糾纏
[00:12:55.000 --> 00:12:57.000]  仍然有漏洞
[00:12:57.000 --> 00:12:59.000]  何況你說在發展中
[00:12:59.000 --> 00:13:03.000]  和較為落後的一些地方
[00:13:03.000 --> 00:13:05.000]  為什麼會有這些問題呢?
[00:13:05.000 --> 00:13:07.000]  最深層的問題就是
[00:13:07.000 --> 00:13:09.000]  人性的軟弱
[00:13:09.000 --> 00:13:12.000]  人不能夠控制自己的噱頭
[00:13:12.000 --> 00:13:16.000]  以至他內裡的躁動和慾望的我
[00:13:16.000 --> 00:13:20.000]  不斷希望能夠發洩表達
[00:13:20.000 --> 00:13:23.000]  額國書很清楚告訴我們
[00:13:23.000 --> 00:13:27.000]  原來我們在許多事上都有過失
[00:13:27.000 --> 00:13:30.000]  若有人在話語上沒有過失
[00:13:30.000 --> 00:13:34.000]  他就是一個完全人
[00:13:34.000 --> 00:13:38.000]  操練你的行為
[00:13:38.000 --> 00:13:41.000]  有很多人不想在別人面前
[00:13:41.000 --> 00:13:45.000]  做出一些別人不喜歡
[00:13:45.000 --> 00:13:48.000]  或者自己也不能夠自立的舉動
[00:13:48.000 --> 00:13:51.000]  但是言語的控制很難
[00:13:51.000 --> 00:13:53.000]  有時候來到嘴邊
[00:13:53.000 --> 00:13:57.000]  忍不住很想咬
[00:13:57.000 --> 00:14:00.000]  你要咬破嘴唇
[00:14:00.000 --> 00:14:02.000]  咬舌頭
[00:14:02.000 --> 00:14:06.000]  甚至要借水遁酒去洗手間洗個臉
[00:14:06.000 --> 00:14:09.000]  你才能夠逃避過
[00:14:09.000 --> 00:14:11.000]  在你的躁動下
[00:14:11.000 --> 00:14:16.000]  說一些你事後會感到後悔的話
[00:14:16.000 --> 00:14:19.000]  控制噱頭真的不容易
[00:14:19.000 --> 00:14:21.000]  我們以為無所謂
[00:14:21.000 --> 00:14:24.000]  說一句有沒有錄音機有沒有流星機
[00:14:24.000 --> 00:14:26.000]  說完就在空中散
[00:14:26.000 --> 00:14:28.000]  但是言者無心聽者有言
[00:14:28.000 --> 00:14:32.000]  很可能這句話在他生命中記一生一世
[00:14:32.000 --> 00:14:36.000]  而且留下的傷害永不能磨滅
[00:14:36.000 --> 00:14:39.000]  所以夫妻之間經常吵架
[00:14:39.000 --> 00:14:41.000]  找回十多年前的事
[00:14:41.000 --> 00:14:44.000]  他很仔細很認真聽你的說話
[00:14:44.000 --> 00:14:47.000]  因為你是他心愛的人
[00:14:47.000 --> 00:14:49.000]  所以他每一句話都記在這裡
[00:14:49.000 --> 00:14:51.000]  存在這裡洗不掉
[00:14:51.000 --> 00:14:52.000]  刪除不掉
[00:14:52.000 --> 00:14:54.000]  所以當有問題的時候
[00:14:54.000 --> 00:14:56.000]  這些東西就浮現起來
[00:14:56.000 --> 00:14:58.000]  所以你看一下
[00:14:58.000 --> 00:15:01.000]  你不要說出手傷人
[00:15:01.000 --> 00:15:03.000]  出手傷人最多去看跌打
[00:15:03.000 --> 00:15:05.000]  吃一下雲林伯藥
[00:15:05.000 --> 00:15:07.000]  那些東西魚就去了
[00:15:07.000 --> 00:15:09.000]  但是聽了一句話
[00:15:09.000 --> 00:15:11.000]  我沒有聽過有什麼藥物
[00:15:11.000 --> 00:15:13.000]  能夠將這些說話除去
[00:15:13.000 --> 00:15:16.000]  就算去找人傾訴輔導
[00:15:16.000 --> 00:15:18.000]  有時候在潛意識裡面
[00:15:18.000 --> 00:15:22.000]  某種情況底下仍然會浮現出來
[00:15:22.000 --> 00:15:25.000]  今天鼓吹自由
[00:15:25.000 --> 00:15:27.000]  很多人內裡
[00:15:27.000 --> 00:15:29.000]  一個沒有節制的我
[00:15:29.000 --> 00:15:31.000]  他的慾望他的躁動
[00:15:31.000 --> 00:15:36.000]  就很容易通過話語表達出來
[00:15:36.000 --> 00:15:41.000]  聞其言就知其內心世界
[00:15:41.000 --> 00:15:46.000]  聽他說話就知道這個人是怎樣
[00:15:46.000 --> 00:15:48.000]  特別在網絡上
[00:15:48.000 --> 00:15:51.000]  將自己的身份隱蔽
[00:15:51.000 --> 00:15:53.000]  性別沒有人知道
[00:15:53.000 --> 00:15:55.000]  年齡沒有人知道
[00:15:55.000 --> 00:15:57.000]  你的背景沒有人知道
[00:15:57.000 --> 00:15:59.000]  我們看到有很多網絡詐騙
[00:15:59.000 --> 00:16:01.000]  就是這樣的情況
[00:16:01.000 --> 00:16:04.000]  因此在沒有人知道的情況底下
[00:16:04.000 --> 00:16:07.000]  我們那種慾望就敢於流露
[00:16:07.000 --> 00:16:10.000]  暴露發洩出來
[00:16:10.000 --> 00:16:13.000]  以前人與人之間聊天
[00:16:13.000 --> 00:16:15.000]  我們就是除了關係
[00:16:15.000 --> 00:16:17.000]  除了時間的發展
[00:16:17.000 --> 00:16:19.000]  我們慢慢認識對方
[00:16:19.000 --> 00:16:22.000]  今天人很可能很孤單
[00:16:22.000 --> 00:16:26.000]  很想將自己平時沒有機會揭露的事
[00:16:26.000 --> 00:16:29.000]  一次過放在臉書
[00:16:29.000 --> 00:16:31.000]  你生過多少次暗瘡
[00:16:31.000 --> 00:16:33.000]  你用過什麼藥
[00:16:33.000 --> 00:16:35.000]  你是怎樣的
[00:16:35.000 --> 00:16:38.000]  完全暴露出來
[00:16:38.000 --> 00:16:40.000]  你做過的好事不好事
[00:16:40.000 --> 00:16:42.000]  都揭露出來
[00:16:42.000 --> 00:16:45.000]  其實某種程度就是露體狂
[00:16:45.000 --> 00:16:49.000]  為何要將這些私隱的事
[00:16:49.000 --> 00:16:52.000]  完全貼上去
[00:16:52.000 --> 00:16:54.000]  放在一個地方
[00:16:54.000 --> 00:16:59.000]  你不要以為要成為你的朋友才能進去
[00:16:59.000 --> 00:17:02.000]  在間接之間傳來傳去
[00:17:02.000 --> 00:17:06.000]  有很多你意想不到的人
[00:17:06.000 --> 00:17:08.000]  就看到了
[00:17:08.000 --> 00:17:11.000]  互聯網裏面有幾個人見了工
[00:17:11.000 --> 00:17:14.000]  然後就說我都不是很稀罕這個工
[00:17:14.000 --> 00:17:16.000]  第二天老闆叫他不用上班
[00:17:16.000 --> 00:17:20.000]  他都不知道為何老闆可以進入他的臉書
[00:17:20.000 --> 00:17:24.000]  看到他的留言在裏面
[00:17:24.000 --> 00:17:30.000]  所以今天的言語文字的傳達的平台不同了
[00:17:30.000 --> 00:17:34.000]  是比以前更加危險
[00:17:34.000 --> 00:17:40.000]  還有那個考驗更加大
[00:17:40.000 --> 00:17:43.000]  我都曾經在港台講過
[00:17:43.000 --> 00:17:48.000]  有一次我去一個教會的聯合培靈會講道
[00:17:48.000 --> 00:17:51.000]  後來我才知道我是候補講員
[00:17:51.000 --> 00:17:53.000]  我都不介意
[00:17:53.000 --> 00:17:55.000]  我們的政選沒空
[00:17:55.000 --> 00:18:00.000]  他們取消了對這個政選講員的邀請
[00:18:00.000 --> 00:18:03.000]  這個政選講員來頭很大
[00:18:03.000 --> 00:18:05.000]  他父親是一個很出名的牧師
[00:18:05.000 --> 00:18:09.000]  他在外國有聖經研究的博士學位
[00:18:09.000 --> 00:18:14.000]  寫過很多本書在神學院訓練那些人做牧師
[00:18:14.000 --> 00:18:18.000]  誰知在他的臉書裏面的討論裏面
[00:18:18.000 --> 00:18:23.000]  被人看到他用的語言是這麼粗俗的
[00:18:23.000 --> 00:18:27.000]  那些人說他這樣一個雙重人格的人
[00:18:27.000 --> 00:18:33.000]  我們怎樣能夠邀請他來我們當中講培靈的訊息呢
[00:18:33.000 --> 00:18:37.000]  弟兄姊妹這是一個真實的事
[00:18:37.000 --> 00:18:41.000]  假如一個受過神學博士訓練
[00:18:41.000 --> 00:18:43.000]  去訓練牧師的人
[00:18:43.000 --> 00:18:48.000]  都面對在語言上那種這樣的試探
[00:18:48.000 --> 00:18:51.000]  何況我們一般的信徒呢
[00:18:51.000 --> 00:18:55.000]  他這個例子不是說要去批評
[00:18:55.000 --> 00:18:58.000]  或者負面上攻擊任何人
[00:18:58.000 --> 00:19:00.000]  而是講到那個在網絡裏面
[00:19:00.000 --> 00:19:03.000]  言語那種試探性大到一個地步
[00:19:03.000 --> 00:19:07.000]  本來是應該能夠自我節制的人
[00:19:07.000 --> 00:19:09.000]  他都不能夠節制
[00:19:09.000 --> 00:19:11.000]  何況我們一般的人呢
[00:19:11.000 --> 00:19:13.000]  所以我看見今天
[00:19:13.000 --> 00:19:17.000]  我們或者自己可以去反省一下
[00:19:17.000 --> 00:19:20.000]  我們在網絡上去收取什麼資訊
[00:19:20.000 --> 00:19:23.000]  我們怎樣跟人溝通表達
[00:19:23.000 --> 00:19:30.000]  我們應該不離開了聖經教導我們語言那種原則
[00:19:30.000 --> 00:19:33.000]  在中國傳統的文化裏面
[00:19:33.000 --> 00:19:37.000]  很著重講說話
[00:19:37.000 --> 00:19:40.000]  恰當地控制自己的說頭
[00:19:40.000 --> 00:19:43.000]  恰當的時機講恰當的說話
[00:19:43.000 --> 00:19:49.000]  是一個道德上成熟的人的一個標記
[00:19:49.000 --> 00:19:54.000]  一個君子是敏於事神於言
[00:19:54.000 --> 00:19:57.000]  他聽好像聖經快快的聽
[00:19:57.000 --> 00:20:01.000]  但是慢慢的動腦慢慢的反應
[00:20:01.000 --> 00:20:03.000]  耳朵到口很近
[00:20:03.000 --> 00:20:06.000]  但是最好兜一個圈才出來
[00:20:06.000 --> 00:20:09.000]  三思而後行兜三個圈
[00:20:09.000 --> 00:20:13.000]  出來的說話過濾過就沒那麼危險
[00:20:13.000 --> 00:20:17.000]  一聽完馬上反應就很容易出問題
[00:20:17.000 --> 00:20:19.000]  不能夠榮耀神傷害人
[00:20:19.000 --> 00:20:22.000]  和你自己講了是內疚
[00:20:22.000 --> 00:20:26.000]  中國人有講一言興邦一言喪邦
[00:20:26.000 --> 00:20:29.000]  家和萬事興家衰口不停
[00:20:29.000 --> 00:20:31.000]  一言能夠建立人
[00:20:31.000 --> 00:20:34.000]  一句說話能夠摧毀人的一生
[00:20:34.000 --> 00:20:37.000]  所以言語的重要性
[00:20:37.000 --> 00:20:40.000]  在中國傳統的道德文化裏面
[00:20:40.000 --> 00:20:46.000]  甚至在很多包括非洲包括伊索語言裏面
[00:20:46.000 --> 00:20:48.000]  都有講到
[00:20:48.000 --> 00:20:51.000]  聖經彼得前書這裏更加講
[00:20:51.000 --> 00:20:57.000]  人若意愛生命願享美福便要禁止惡言出口
[00:20:57.000 --> 00:21:00.000]  不說詭詐的說話
[00:21:00.000 --> 00:21:02.000]  有誰不意愛生命呢
[00:21:02.000 --> 00:21:07.000]  有誰不想生命裏面平順得享這個福氣呢
[00:21:07.000 --> 00:21:10.000]  那你就多講些不好的說話
[00:21:10.000 --> 00:21:13.000]  吹口傷人開口夾著利
[00:21:13.000 --> 00:21:17.000]  不單止在生活上衡量一個人
[00:21:17.000 --> 00:21:24.000]  是否合乎上帝的旨意和是否有成熟的道德表現呢
[00:21:24.000 --> 00:21:28.000]  原來控制自己的語言是代表生活上
[00:21:28.000 --> 00:21:31.000]  處世上一種智慧
[00:21:31.000 --> 00:21:37.000]  合適的話在時機好的時候講
[00:21:37.000 --> 00:21:42.000]  聖經說好像一個金蘋果落在一個銀網紙上
[00:21:42.000 --> 00:21:44.000]  這個銀網紙就是一個籃子
[00:21:44.000 --> 00:21:45.000]  很美麗
[00:21:45.000 --> 00:21:48.000]  但是一個不恰當的說話
