
[00:00:00.000 --> 00:00:05.000]  今天和大家一起來看一段馬克福音的經文
[00:02:37.520 --> 00:02:39.520]  分給四千人
[00:02:39.520 --> 00:02:41.600]  你們收拾的零碎
[00:02:41.600 --> 00:02:44.600]  裝滿了多少糠紙呢?
[00:02:44.600 --> 00:02:46.880]  他們說七個
[00:02:46.880 --> 00:02:51.080]  耶穌說:你們還是不明白嗎?
[00:02:51.080 --> 00:02:53.680]  他們來到白菜大
[00:02:53.680 --> 00:02:56.280]  有人帶一個盒子來
[00:02:56.280 --> 00:02:58.760]  求耶穌摸他
[00:02:58.760 --> 00:03:01.360]  耶穌拉著盒子的手
[00:03:01.360 --> 00:03:03.560]  領他到村外
[00:03:03.560 --> 00:03:07.160]  就吐唾沫在他眼睛上
[00:03:07.160 --> 00:03:09.560]  按手在他身上
[00:03:09.560 --> 00:03:13.360]  問他說:你看見什麼了?
[00:03:13.360 --> 00:03:16.280]  他就抬頭一看說
[00:03:16.280 --> 00:03:18.160]  我看見人了
[00:03:18.160 --> 00:03:20.360]  他們好像樹木
[00:03:20.360 --> 00:03:22.560]  並且行走
[00:03:22.560 --> 00:03:26.360]  隨後又按手在他眼睛上
[00:03:26.360 --> 00:03:28.360]  他定睛一看
[00:03:28.360 --> 00:03:30.160]  就復了緣
[00:03:30.160 --> 00:03:33.360]  樣樣都看得清楚了
[00:03:33.360 --> 00:03:36.560]  耶穌打發他回家說
[00:03:36.560 --> 00:03:41.360]  連這村子你也不要進去
[00:03:41.360 --> 00:03:42.960]  三部分
[00:03:42.960 --> 00:03:45.560]  可能我們都多了一點印象
[00:03:45.560 --> 00:03:49.560]  其實段落這段經文
[00:03:49.560 --> 00:03:52.360]  主題真的在說漢奸
[00:03:52.360 --> 00:03:54.360]  你看見什麼呢?
[00:03:54.360 --> 00:03:58.160]  但當中其實有幾個重點
[00:03:58.160 --> 00:03:59.360]  我們可以留意
[00:03:59.360 --> 00:04:00.160]  第一個就是
[00:04:00.160 --> 00:04:02.360]  當法利昌人來到耶穌面前的時候
[00:04:02.360 --> 00:04:04.360]  他們想求耶穌
[00:04:04.360 --> 00:04:08.160]  他們追求要有一個更大的神蹟
[00:04:08.160 --> 00:04:09.960]  但當我們追求的時候
[00:04:09.960 --> 00:04:12.160]  我們要問下到底他們追求什麼
[00:04:12.160 --> 00:04:15.360]  甚至我們要問下他們的動機是怎樣
[00:04:15.360 --> 00:04:18.160]  一會兒我們可以再看多一點
[00:04:18.160 --> 00:04:20.360]  然後在醫治核子的時候
[00:04:20.360 --> 00:04:22.760]  甚至門徒的經歷也是
[00:04:22.760 --> 00:04:26.360]  怎樣可以有真正的漢奸呢?
[00:04:26.360 --> 00:04:27.760]  有時我們面對一些
[00:04:27.760 --> 00:04:30.560]  無論在門徒自己所看到的神蹟也好
[00:04:30.560 --> 00:04:31.960]  他們經歷過的
[00:04:31.960 --> 00:04:34.360]  神蹟歧視耶穌所做的事
[00:04:34.360 --> 00:04:37.560]  可能他們的明白不是即時
[00:04:37.560 --> 00:04:39.960]  甚至可能他們的明白只不過是一個
[00:04:39.960 --> 00:04:42.160]  很初階
[00:04:42.160 --> 00:04:46.360]  以致需要慢慢更多的明白、領悟
[00:04:46.360 --> 00:04:48.360]  以致是醒覺
[00:04:48.360 --> 00:04:51.160]  而在耶穌所做的事情背後的意義
[00:04:51.160 --> 00:04:52.960]  更加是我們需要的
[00:04:52.960 --> 00:04:54.360]  以致我們能夠知道
[00:04:54.360 --> 00:04:57.960]  到底耶穌所行的神蹟、歧視、耶穌的教訓
[00:04:57.960 --> 00:05:00.360]  真正的意義在哪裡
[00:05:00.360 --> 00:05:04.360]  漸進式的漢奸大概就好像今天
[00:05:04.360 --> 00:05:07.760]  年輕的弟兄姊妹可能還沒到那個階段
[00:05:07.760 --> 00:05:09.760]  可能在我們年紀差不多的時候
[00:05:09.760 --> 00:05:12.160]  大致上我們戴上眼鏡、戴開眼鏡
[00:05:12.160 --> 00:05:13.760]  就要開始托著眼鏡
[00:05:13.760 --> 00:05:15.960]  動一下眼鏡的位置
[00:05:15.960 --> 00:05:18.560]  才能看到前面的一些東西
[00:05:18.560 --> 00:05:20.360]  怎樣調教
[00:05:20.360 --> 00:05:22.560]  動得多就知道有些需要
[00:05:22.560 --> 00:05:24.760]  就去找人配上眼鏡
[00:05:24.760 --> 00:05:26.160]  叫做什麼眼鏡?
[00:05:26.160 --> 00:05:28.560]  叫漸進式的眼鏡
[00:05:28.560 --> 00:05:30.760]  可能在我們明白很多事情
[00:05:30.760 --> 00:05:34.360]  甚至可能是明白神的教導
[00:05:34.360 --> 00:05:36.360]  在我們生命裡面
[00:05:36.360 --> 00:05:37.560]  可能真的發生一些事情
[00:05:37.560 --> 00:05:39.160]  你覺得都是神蹟的
[00:05:39.160 --> 00:05:42.760]  但我們怎樣可以更清楚明白呢?
[00:05:42.760 --> 00:05:46.760]  這個不一定是即時的漢奸
[00:05:46.760 --> 00:05:49.560]  可能是我們要漸進式去
[00:05:49.560 --> 00:05:53.560]  理悟、理解和明白
[00:05:53.560 --> 00:05:58.360]  耶穌和法利賽人的互動是什麼呢?
[00:05:58.360 --> 00:06:02.360]  法利賽人追求漢奸神蹟
[00:06:02.360 --> 00:06:05.360]  他的追求發生了一些問題
[00:06:05.360 --> 00:06:07.560]  他只是很想做什麼呢?
[00:06:07.560 --> 00:06:08.560]  就是看神蹟
[00:06:08.560 --> 00:06:10.560]  當然我們經文剛才所讀的時候
[00:06:10.560 --> 00:06:11.560]  我們都留意到
[00:06:11.560 --> 00:06:14.360]  其實法利賽人帶著什麼動機
[00:06:14.360 --> 00:06:17.760]  來求耶穌給他們看神蹟呢?
[00:06:17.760 --> 00:06:20.560]  他們只是很想試探耶穌
[00:06:20.560 --> 00:06:24.960]  他們的動機不是真的來求耶穌做一些事情
[00:06:24.960 --> 00:06:26.960]  當然他們求的神蹟也很特別
[00:06:26.960 --> 00:06:27.760]  他叫做什麼呢?
[00:06:27.760 --> 00:06:31.160]  從天上顯過神蹟給他們看
[00:06:31.160 --> 00:06:33.360]  如果我們看回整個福音書的時候
[00:06:33.360 --> 00:06:35.160]  開始的時候都記載了
[00:06:35.160 --> 00:06:37.360]  耶穌行了很多的神蹟騎士
[00:06:37.360 --> 00:06:40.960]  這些神蹟騎士大致上我們都有印象
[00:06:40.960 --> 00:06:44.960]  就是治病、趕鬼、叫死人復活
[00:06:44.960 --> 00:06:48.960]  或者耶穌有些工作要傳遍整個福音
[00:06:48.960 --> 00:06:51.160]  所以這群法利賽人其實很期望什麼呢?
[00:06:51.160 --> 00:06:53.960]  一個從天上顯的神蹟
[00:06:53.960 --> 00:06:58.360]  其實這是一種試探或逼迫耶穌的手段
[00:06:58.360 --> 00:07:04.760]  以致很希望耶穌用神蹟來證明他自己就是那位彌賽亞
[00:07:04.760 --> 00:07:11.160]  或者用神蹟來讓他們看到耶穌到底有多大的能力
[00:07:11.160 --> 00:07:19.360]  所以他們最終是想自己來經歷一個更大的屬靈的經歷
[00:07:19.360 --> 00:07:22.360]  法利賽人其實不是很想去承認
[00:07:22.360 --> 00:07:26.560]  耶穌就是那位猶太人要來的彌賽亞
[00:07:26.560 --> 00:07:30.560]  所以就算耶穌顯明一個更大的神蹟
[00:07:30.560 --> 00:07:31.560]  如果用他們的形容
[00:07:31.560 --> 00:07:35.360]  從天上,不是地上
[00:07:35.360 --> 00:07:37.960]  相對來說是一些小事
[00:07:37.960 --> 00:07:41.160]  但其實最重要他們都是試探耶穌
[00:07:41.160 --> 00:07:45.160]  他們很想自己,如果真是耶穌做得到的話
[00:07:45.160 --> 00:07:51.960]  這個更大的神蹟給他們自己有一種屬靈的新的體會
[00:07:51.960 --> 00:07:55.360]  在這個追求看見神蹟裡面
[00:07:55.360 --> 00:07:57.760]  不知道會不會有時候我們在傳福音
[00:07:57.760 --> 00:07:59.960]  或者在我們的信仰裡面
[00:07:59.960 --> 00:08:02.160]  我們自己曾經也遇過
[00:08:02.160 --> 00:08:04.560]  或者是想過的
[00:08:04.560 --> 00:08:07.160]  傳福音裡面有一個經歷是這樣的
[00:08:07.160 --> 00:08:15.160]  有時候我們跟一些比較多民間信仰的背景的人
[00:08:15.160 --> 00:08:17.160]  他們可能拜不同的偶像
[00:08:17.160 --> 00:08:19.560]  對他們來說,一個信仰可能他們就覺得
[00:08:19.560 --> 00:08:21.760]  這個偶像顯靈
[00:08:21.760 --> 00:08:26.560]  他們就可能會有一些不同程度的相信
[00:08:26.560 --> 00:08:27.960]  所以曾經有時候我傳福音的時候
[00:08:27.960 --> 00:08:30.960]  有人會說,你不如叫耶穌下來讓我看一看
[00:08:30.960 --> 00:08:32.560]  那我就相信了
[00:08:32.560 --> 00:08:34.360]  我不知道大家有沒有在傳福音的時候
[00:08:34.360 --> 00:08:38.160]  跟一些比較有這些背景的
[00:08:38.160 --> 00:08:40.360]  拜開那些偶像的人
[00:08:40.360 --> 00:08:42.560]  他們用這個來挑戰你
[00:08:42.560 --> 00:08:47.560]  但如果真是所謂要叫耶穌出來讓他看
[00:08:47.560 --> 00:08:49.760]  你猜他真的信不信呢?
[00:08:49.760 --> 00:08:51.960]  我猜他們多數都未必信
[00:08:51.960 --> 00:08:53.160]  當然他們的心裡面就說
[00:08:53.160 --> 00:08:58.160]  如果你顯靈,在他們傳統拜偶像的環境裡面
[00:08:58.160 --> 00:08:59.960]  他們就用這樣的想法
[00:08:59.960 --> 00:09:02.360]  但這個更大的經歷其實不一定
[00:09:02.360 --> 00:09:05.360]  甚至如果用我們在聖經裡面讓我們看見
[00:09:05.360 --> 00:09:08.160]  如果一個人真的見到神的時候
[00:09:08.160 --> 00:09:09.560]  在舊約告訴我們
[00:09:09.560 --> 00:09:11.760]  人見到神是怎樣?
[00:09:11.760 --> 00:09:13.160]  即死的
[00:09:13.160 --> 00:09:14.760]  你也沒有什麼機會
[00:09:14.760 --> 00:09:18.760]  千萬不要像他們所說求神出現
[00:09:18.760 --> 00:09:22.160]  而在新約裡面我們見到一個人的經歷
[00:09:22.160 --> 00:09:24.560]  當他見到耶穌的時候
[00:09:24.560 --> 00:09:26.360]  他結果怎樣?
[00:09:26.360 --> 00:09:27.560]  盲了
[00:09:27.560 --> 00:09:28.960]  在小行傳
[00:09:28.960 --> 00:09:31.760]  掃羅還未信主的時候
[00:09:31.760 --> 00:09:33.960]  如果真的好像叫耶穌出來讓他見
[00:09:33.960 --> 00:09:35.760]  耶穌真的跟掃羅面對面
[00:09:35.760 --> 00:09:38.960]  但結果掃羅的經歷就是盲了
[00:09:38.960 --> 00:09:41.160]  一會兒我們會用掃羅這個經歷
[00:09:41.160 --> 00:09:44.960]  盲的見證來認識多一點
[00:09:44.960 --> 00:09:47.960]  所以其實當法利賽人他們追求
[00:09:47.960 --> 00:09:50.160]  去看一些成績的時候
[00:09:50.160 --> 00:09:53.360]  其實他們的需要不是看到成績
[00:09:53.360 --> 00:09:55.160]  他們需要看到什麼?
[00:09:55.160 --> 00:09:58.160]  是屬靈的看見
[00:09:58.160 --> 00:10:01.560]  他們不要單單看見成績的表面
[00:10:01.560 --> 00:10:05.360]  他們要看見成績背後有什麼真正的意義
[00:10:05.360 --> 00:10:06.560]  所以耶穌告訴他們
[00:10:06.560 --> 00:10:09.960]  沒有成績再給這個世代看
[00:10:09.960 --> 00:10:12.560]  是一個很嚴重的警告
[00:10:12.560 --> 00:10:13.960]  其實在這個嚴重的警告裡面
[00:10:13.960 --> 00:10:15.560]  其實是提醒我們
[00:10:15.560 --> 00:10:18.560]  到底我們想看些什麼呢?
[00:10:18.560 --> 00:10:21.960]  是不是好像所謂叫耶穌出來讓他就行了呢?
[00:10:21.960 --> 00:10:24.160]  其實我們想看些什麼?
[00:10:24.160 --> 00:10:25.960]  其實這個也是提醒我們
[00:10:25.960 --> 00:10:28.560]  我們從什麼角度
[00:10:28.560 --> 00:10:31.760]  怎樣去看一些的神蹟奇事
[00:10:31.760 --> 00:10:35.760]  我們從很多不同的角度裡面
[00:10:35.760 --> 00:10:37.960]  可以去理解一件事情
[00:10:37.960 --> 00:10:41.560]  可以去見到神在我們生命裡面的一些作為
[00:10:41.560 --> 00:10:43.560]  但是不是真的有時候我們覺得
[00:10:43.560 --> 00:10:46.760]  我們遇到一些可能是來自
[00:10:46.760 --> 00:10:48.760]  不知怎樣有些幫助的時候
[00:10:48.760 --> 00:10:50.760]  或者你在生活裡面你覺得
[00:10:50.760 --> 00:10:53.160]  我不知道你這句說話你會不會時時都用
[00:10:53.160 --> 00:10:54.760]  「真是好彩」
[00:10:54.760 --> 00:10:55.960]  當你有些經歷
[00:10:55.960 --> 00:10:58.960]  突然間經歷了之後
[00:10:58.960 --> 00:11:01.160]  你會用一句「真是好彩」
[00:11:01.160 --> 00:11:04.160]  這個是可能我們很常會用的一個
[00:11:04.160 --> 00:11:05.560]  但當然我們在基督徒之後
[00:11:05.560 --> 00:11:06.560]  我們會多些用
[00:11:06.560 --> 00:11:07.560]  「真是要感恩」
[00:11:07.560 --> 00:11:12.360]  「我就多些能夠從一個屬靈的眼光去看」
[00:11:12.360 --> 00:11:14.760]  所以其實反省我們想見些什麼
[00:11:14.760 --> 00:11:16.560]  是不是真的叫見成績呢?
[00:11:16.560 --> 00:11:17.960]  同樣亦是提醒我們
[00:11:17.960 --> 00:11:19.760]  我們從什麼角度
[00:11:19.760 --> 00:11:21.960]  是不是只是從一個好彩的角度
[00:11:21.960 --> 00:11:24.560]  從一個不同一些的
[00:11:24.560 --> 00:11:27.360]  生活上不同的角度去看
[00:11:27.360 --> 00:11:29.360]  因為我們多些是能夠
[00:11:29.360 --> 00:11:31.360]  從屬靈的眼光
[00:11:31.360 --> 00:11:34.160]  去看見屬靈真正的意義
[00:11:34.160 --> 00:11:35.760]  無論是神蹟好
[00:11:35.760 --> 00:11:38.160]  是發生在我們人生裡面的經歷
[00:11:38.160 --> 00:11:40.560]  是我們所看的一些事情
[00:11:40.560 --> 00:11:44.160]  我們追求看到些什麼呢?
[00:11:44.160 --> 00:11:47.360]  法利賽人看的神蹟只不過是為自己滿足
[00:11:47.360 --> 00:11:48.960]  他們自己個人的私慾
[00:11:48.960 --> 00:11:51.960]  覺得想經歷更多的不同
[00:11:51.960 --> 00:11:53.560]  更多特別的經歷
[00:11:53.560 --> 00:11:56.360]  所以求這個更大的經歷
[00:11:56.360 --> 00:11:59.360]  我們是不是真的好像只是看到這些表面
[00:11:59.360 --> 00:12:04.960]  或者是用自己個人的一些私慾來追求呢?
[00:12:04.960 --> 00:12:07.760]  門徒是另外一個看不見
[00:12:07.760 --> 00:12:10.960]  法利賽人他們看不到神蹟真正的意義
[00:12:10.960 --> 00:12:12.360]  同樣門徒一樣
[00:12:12.360 --> 00:12:16.160]  門徒和耶穌生活了一段很長的時間
[00:12:16.160 --> 00:12:19.160]  但是其實門徒仍然有很多的看不見
[00:12:19.160 --> 00:12:23.360]  如果剛才還記得耶穌對他們提了一些說話
[00:12:23.360 --> 00:12:24.760]  我們一會兒會再看
[00:12:24.760 --> 00:12:27.160]  但是耶穌對這班門徒所說的
[00:12:27.160 --> 00:12:27.960]  其實是一個提醒
[00:12:27.960 --> 00:12:32.160]  先開始就是不要學那些法利賽人
[00:12:32.160 --> 00:12:34.160]  剛剛法利賽人才來到耶穌的面前
[00:12:34.160 --> 00:12:35.560]  來給挑戰
[00:12:35.560 --> 00:12:37.160]  來試探耶穌
[00:12:37.160 --> 00:12:39.960]  耶穌就同樣提醒這班門徒
[00:12:39.960 --> 00:12:41.960]  不要學法利賽人
[00:12:41.960 --> 00:12:43.760]  所以耶穌祝福他們的是什麼呢?
[00:12:43.760 --> 00:12:45.160]  你們要謹慎
[00:12:45.160 --> 00:12:49.960]  要防備法利賽人的孝和希律的孝
[00:12:49.960 --> 00:12:52.160]  其實這個謹慎防備的意思
[00:12:52.160 --> 00:12:54.160]  都是漢見的意思
[00:12:54.160 --> 00:12:57.160]  只不過他的意思是想提醒他們要小心看
[00:12:57.160 --> 00:12:58.960]  要很謹慎
[00:12:58.960 --> 00:13:01.760]  要察驗怎樣來看
[00:13:01.760 --> 00:13:05.160]  其實他跟《赫茲德漢見》裡面的漢見
[00:13:05.160 --> 00:13:06.760]  或者跟這個信息裡面
[00:13:06.760 --> 00:13:08.160]  這段經文裡面的漢見
[00:13:08.160 --> 00:13:12.160]  都是謹慎防備同樣一個字
[00:13:12.160 --> 00:13:14.960]  耶穌是很知道當這班法利賽人
[00:13:14.960 --> 00:13:18.560]  他們在當時候的猶太會堂
[00:13:18.560 --> 00:13:20.960]  當時候的猶太社會當中
[00:13:20.960 --> 00:13:23.360]  是有很有影響力的那一批
[00:13:23.360 --> 00:13:26.960]  但是當這班法利賽人
[00:13:26.960 --> 00:13:29.960]  被人覺得他們是一個很熟悉聖經
[00:13:29.960 --> 00:13:32.160]  他們很會教導聖經
[00:13:32.160 --> 00:13:33.960]  但同樣其實我們也提過
[00:13:33.960 --> 00:13:38.160]  他們更多是將一些規矩、傳統
[00:13:38.160 --> 00:13:41.760]  一些條例放在他們的教導當中
[00:13:41.760 --> 00:13:45.360]  所以耶穌就吩咐這班門徒要小心去看
[00:13:45.360 --> 00:13:50.760]  小心去認識他們這班法利賽人所說的
[00:13:50.760 --> 00:13:54.960]  不要受一些不好的影響、錯誤的影響
[00:13:54.960 --> 00:13:57.960]  其實正正就是這班法利賽人和門徒
[00:13:57.960 --> 00:14:00.360]  有時候都會只看到表面
[00:14:00.360 --> 00:14:03.760]  他要更加用一個熟齡的眼光來看
[00:14:03.760 --> 00:14:07.560]  所以要提醒他們要謹慎、要防備
[00:14:07.560 --> 00:14:11.760]  但是當耶穌跟他們說這個「孝」的時候
[00:14:11.760 --> 00:14:14.960]  這班門徒就對耶穌有了誤解
[00:14:14.960 --> 00:14:18.560]  他們以為耶穌知道他們這次又準備得不好
[00:14:18.560 --> 00:14:19.960]  所以聖經文告訴我們
[00:14:19.960 --> 00:14:21.160]  他以為耶穌提醒他們
[00:14:21.160 --> 00:14:22.960]  你們又沒有帶餅
[00:14:22.960 --> 00:14:24.560]  又不夠食物
[00:14:24.560 --> 00:14:25.560]  這個聯想是什麼?
[00:14:25.560 --> 00:14:26.960]  聯想就是聯想到之前
[00:14:26.960 --> 00:14:31.560]  他們在五餅二魚餵飽五千人
[00:14:31.560 --> 00:14:33.560]  用七個餅餵飽三千人
[00:14:33.560 --> 00:14:35.560]  我們剛才也有提到
[00:14:35.560 --> 00:14:36.560]  這班門徒就以為
[00:14:36.560 --> 00:14:38.960]  是不是耶穌還責怪我們呢?
[00:14:38.960 --> 00:14:41.360]  沒有什麼準備呢?
[00:14:41.360 --> 00:14:42.560]  其實是因為這班門徒
[00:14:42.560 --> 00:14:45.760]  他們和耶穌經歷了這麼多年的生活
[00:14:45.760 --> 00:14:46.760]  他們跟著耶穌
[00:14:46.760 --> 00:14:49.960]  他們看見耶穌走了不同的神蹟
[00:14:49.960 --> 00:14:51.960]  做了不同的工作
[00:14:51.960 --> 00:14:53.960]  給出很多不同的教導的時候
[00:14:53.960 --> 00:14:56.560]  他們其實仍然是看不到
[00:14:56.560 --> 00:14:59.960]  他們仍然是一種遲鈍、不明白
[00:14:59.960 --> 00:15:02.960]  所以他們在當中有些像什麼呢?
[00:15:02.960 --> 00:15:05.960]  是一批在局中
[00:15:05.960 --> 00:15:07.360]  他們不求甚解
[00:15:07.360 --> 00:15:10.360]  成為一個當局者迷的人
[00:15:10.360 --> 00:15:12.360]  所以門徒記掛的
[00:15:12.360 --> 00:15:16.560]  只不過是神蹟裡給到的祝福
[00:15:16.560 --> 00:15:18.360]  所以耶穌就告訴他們
[00:15:18.360 --> 00:15:21.360]  用了七個問題來提醒他們
[00:15:21.360 --> 00:15:23.160]  為什麼你們的心
[00:15:23.160 --> 00:15:25.160]  他們仍然不醒悟
[00:15:25.160 --> 00:15:26.760]  他們仍然不明白
[00:15:26.760 --> 00:15:28.360]  他們仍然是愚頑
[00:15:28.360 --> 00:15:30.560]  他們有眼但看不見
[00:15:30.560 --> 00:15:32.560]  有耳但聽不見
[00:15:32.560 --> 00:15:33.960]  又不記得
[00:15:33.960 --> 00:15:35.160]  其實正正就是耶穌
[00:15:35.160 --> 00:15:38.360]  再一次很憂心很掛慮的就是
[00:15:38.360 --> 00:15:41.160]  為什麼你們跟了我這段時間
[00:15:41.160 --> 00:15:42.760]  是我的學生門徒
[00:15:42.760 --> 00:15:46.560]  你們仍然好像法利賽人一樣
[00:15:46.560 --> 00:15:48.360]  都不明白
[00:15:48.360 --> 00:15:50.560]  不能夠真正體會
[00:15:50.560 --> 00:15:53.560]  耶穌在世的時候所行的
[00:15:53.560 --> 00:15:56.160]  背後裡面屬靈的意義
[00:15:56.160 --> 00:15:59.160]  其實這班門徒有一點比法利賽人好
[00:15:59.160 --> 00:16:03.960]  他們都知道耶穌能夠行神蹟騎士
[00:16:03.960 --> 00:16:06.360]  所以他們很期望耶穌將來
[00:16:06.360 --> 00:16:09.760]  要建立一個他們所想
[00:16:09.760 --> 00:16:12.560]  彌賽亞政治的國度
[00:16:12.560 --> 00:16:15.760]  所以其實他們很著緊的是什麼呢
[00:16:15.760 --> 00:16:18.760]  耶穌繼續可以行不同的神蹟
[00:16:18.760 --> 00:16:22.560]  可以讓人透過耶穌的神蹟得到飽足
[00:16:22.560 --> 00:16:25.160]  那就更多的跟隨者
[00:16:25.160 --> 00:16:27.560]  以至他們就慢慢可以凝聚力量
[00:16:27.560 --> 00:16:29.160]  成為一個國家
[00:16:29.160 --> 00:16:30.760]  所以到最後你會看見
[00:16:30.760 --> 00:16:32.360]  在《馬克福音》第九章
[00:16:32.360 --> 00:16:34.560]  另外一個事件我們有印象的就是
[00:16:34.560 --> 00:16:38.160]  他們在這裡開始爭誰大
[00:16:38.160 --> 00:16:40.160]  誰可以在耶穌的人之下
[00:16:40.160 --> 00:16:41.560]  萬人之上呢
[00:16:41.560 --> 00:16:42.960]  他們就看見
[00:16:42.960 --> 00:16:45.560]  耶穌其中一部分所行神蹟
[00:16:45.560 --> 00:16:48.360]  是可以給他們一些勢力
[00:16:48.360 --> 00:16:50.760]  或者給他們一些祝福
[00:16:50.760 --> 00:16:53.160]  但他們就停在這方面
[00:16:53.160 --> 00:16:55.560]  他們就眼目所忌掛
[00:16:55.560 --> 00:16:56.760]  所以當耶穌提到
[00:16:56.760 --> 00:16:58.960]  要防備法利賽人的敲的時候
[00:16:58.960 --> 00:17:00.160]  他們就馬上聯想
[00:17:00.160 --> 00:17:02.560]  是不是又準備得不好
[00:17:02.560 --> 00:17:05.560]  是不是真的又要再經歷
[00:17:05.560 --> 00:17:07.360]  都可以經歷神給他們
[00:17:07.360 --> 00:17:10.760]  一個新的神蹟的祝福呢
[00:17:10.760 --> 00:17:13.560]  所以在當中我們看法利賽人也好
[00:17:13.560 --> 00:17:14.160]  門徒也好
[00:17:14.160 --> 00:17:16.160]  其實我們要更加明白
[00:17:16.160 --> 00:17:19.160]  神蹟到底有什麼意義
[00:17:19.160 --> 00:17:21.760]  是不是真的我們只見到神蹟出現呢
[00:17:21.760 --> 00:17:23.160]  就可以拍掌
[00:17:23.160 --> 00:17:25.960]  又有神蹟奇事出現了
[00:17:25.960 --> 00:17:27.160]  不單止五千人
[00:17:27.160 --> 00:17:27.960]  四千人餵飽
[00:17:27.960 --> 00:17:29.760]  可能一萬人都可以餵飽
[00:17:29.760 --> 00:17:31.360]  是不是因為見到這些神蹟
[00:17:31.360 --> 00:17:32.760]  我們就可以拍掌
[00:17:32.760 --> 00:17:34.160]  歡呼開心
[00:17:34.160 --> 00:17:36.560]  有這麼特別的東西呢
[00:17:36.560 --> 00:17:37.760]  其實我們更加要明白
[00:17:37.760 --> 00:17:39.560]  神蹟指向事情背後
[00:17:39.560 --> 00:17:42.160]  一個更重要的意義
[00:17:42.160 --> 00:17:44.960]  但有時候我們不是很明白
[00:17:44.960 --> 00:17:48.560]  神蹟其實可以有很多不同的字
[00:17:48.560 --> 00:17:50.560]  有很多不同的意思
[00:17:50.560 --> 00:17:51.760]  我們比較常用
[00:17:51.760 --> 00:17:52.960]  可能我們都會想
[00:17:52.960 --> 00:17:54.560]  神蹟英文除了這裡
[00:17:54.560 --> 00:17:55.960]  在聖經裡面比較多
[00:17:55.960 --> 00:17:57.360]  我們叫做Sign
