
[00:00:00.000 --> 00:00:03.920]  很開心可以和大家一起讀上帝的說話
[00:01:57.640 --> 00:02:00.920]  保羅在這裡其實要教我們些什麼
[00:02:00.920 --> 00:02:03.080]  讓我們有少許的溫習
[00:02:03.080 --> 00:02:07.560]  提摩太是保羅很熟絡的一個拍檔
[00:02:07.560 --> 00:02:09.600]  以弗所教會是保羅
[00:02:09.600 --> 00:02:12.720]  在宣教的路上建立的教會
[00:02:12.720 --> 00:02:15.800]  他在以弗所留了一年多的時間
[00:02:15.800 --> 00:02:18.920]  這間教會大概在寫這本書的時候之前
[00:02:18.920 --> 00:02:21.960]  約莫十年左右已經建立了
[00:02:21.960 --> 00:02:25.000]  為什麼現在要寫一封信給提摩太
[00:02:25.000 --> 00:02:29.560]  來提摩太怎樣去管理
[00:02:29.560 --> 00:02:32.080]  或者去教導這間教會呢
[00:02:32.080 --> 00:02:34.400]  是因為隨著時日的過去
[00:02:34.400 --> 00:02:37.840]  教會裡面出現了一些困難
[00:02:37.840 --> 00:02:39.000]  出現了什麼困難呢
[00:02:39.000 --> 00:02:41.560]  在第一章我就不會有很多的重複
[00:02:41.560 --> 00:02:43.520]  只是大概點題去講一講
[00:02:43.520 --> 00:02:44.920]  第一章講了
[00:02:44.920 --> 00:02:47.720]  當時教會出現了一些錯誤的教導
[00:02:47.720 --> 00:02:50.120]  有些人很喜歡想做律法的教師
[00:02:50.120 --> 00:02:52.280]  但是他們又不知道自己在教什麼
[00:02:52.280 --> 00:02:55.720]  而且有些信徒的行為不是很恰當
[00:02:55.720 --> 00:02:58.800]  以致有些人聽從了一些無稽的傳說
[00:02:58.800 --> 00:03:00.360]  或者一些冗長的家譜
[00:03:00.360 --> 00:03:02.520]  總之是一些神話類的東西
[00:03:02.520 --> 00:03:05.760]  以致在信仰上面有一些奇怪的表現
[00:03:05.760 --> 00:03:07.440]  或者錯誤的出現
[00:03:07.440 --> 00:03:11.880]  甚至在提摩太前書五章十三節
[00:03:11.880 --> 00:03:14.240]  提到有一些寡婦
[00:03:14.240 --> 00:03:15.480]  他們懶惰
[00:03:15.480 --> 00:03:16.920]  又習慣到處去
[00:03:16.920 --> 00:03:19.640]  穿門子 去閒聊 閒寬
[00:03:19.640 --> 00:03:23.760]  然後說三道四 說常道 短好管閒事
[00:03:23.760 --> 00:03:25.920]  教會裡面都出現有人
[00:03:25.920 --> 00:03:28.920]  貪戀錢財 背棄信仰
[00:03:28.920 --> 00:03:32.000]  所以在第一章的第十八節
[00:03:32.000 --> 00:03:34.560]  保羅就跟提摩太說
[00:03:34.560 --> 00:03:35.960]  提摩太
[00:03:35.960 --> 00:03:39.040]  我就照著之前的預言
[00:03:39.040 --> 00:03:41.400]  來將這個命令交給你
[00:03:41.400 --> 00:03:44.800]  以致你可以打美好的仗
[00:03:44.800 --> 00:03:48.680]  美好的仗要常存信心和無愧的良心
[00:03:48.680 --> 00:03:50.440]  去到第二章的第一節
[00:03:50.440 --> 00:03:54.000]  其實有一個我們的和合本經文
[00:03:54.000 --> 00:03:56.960]  就沒有將它翻譯出來
[00:03:56.960 --> 00:03:58.360]  就有一個鎖意
[00:03:58.360 --> 00:04:01.440]  其實是跟上面的經文
[00:04:01.440 --> 00:04:03.640]  即是跟第一章是有聯繫
[00:04:03.640 --> 00:04:05.200]  就是你要打這個美好的仗
[00:04:05.200 --> 00:04:07.440]  所以第一件事要做
[00:04:07.440 --> 00:04:08.440]  要去祈禱
[00:04:08.440 --> 00:04:11.360]  上個星期伍牧師
[00:04:11.360 --> 00:04:13.360]  就跟我們說到禱告的操練
[00:04:13.360 --> 00:04:15.720]  是一個很深刻的提醒
[00:04:15.720 --> 00:04:18.480]  這次我們會看第八節至到第十五節
[00:04:18.480 --> 00:04:19.920]  其實在第八節的經文裡面
[00:04:19.920 --> 00:04:20.760]  我們這裡寫著
[00:04:20.760 --> 00:04:24.560]  「我願男人無憤怒無爭論」
[00:04:24.560 --> 00:04:29.720]  在前面應該都有鎖意這個詞彙連接著
[00:04:29.720 --> 00:04:31.280]  不過也沒有寫出來
[00:04:31.280 --> 00:04:33.520]  有一些聖經譯本就寫為「因此」
[00:04:33.520 --> 00:04:34.880]  總而言之就是說
[00:04:34.880 --> 00:04:36.320]  他繼續在講解
[00:04:36.320 --> 00:04:39.080]  怎樣去打這個美好的仗
[00:04:39.080 --> 00:04:40.160]  保羅要在這裡
[00:04:40.160 --> 00:04:42.720]  在今天的經文第八節至十五節
[00:04:42.720 --> 00:04:45.200]  去講到男人和女人
[00:04:45.200 --> 00:04:46.960]  在崇拜的裡面
[00:04:46.960 --> 00:04:50.720]  應該有什麼樣的態度呢?
[00:04:50.720 --> 00:04:53.360]  然後我們就走進這些經文
[00:04:53.360 --> 00:04:54.960]  在第二章第八節
[00:04:54.960 --> 00:04:58.400]  我羅列在PowerPoint裡面的經文
[00:04:58.400 --> 00:05:01.280]  是黑色的字體是和諧本
[00:05:01.280 --> 00:05:04.280]  我也想給大家看多一個版本
[00:05:04.280 --> 00:05:05.680]  就是新漢語譯本
[00:05:05.680 --> 00:05:08.200]  所以啡色的字是另一個版本
[00:05:08.200 --> 00:05:10.480]  讓大家可以參照一下
[00:05:10.480 --> 00:05:11.240]  在第二章八節說
[00:05:11.240 --> 00:05:12.880]  「我願男人無憤怒」
[00:05:12.880 --> 00:05:16.000]  一開始保羅在這裡就提出了
[00:05:16.000 --> 00:05:20.000]  男人應該有的角色或者行為
[00:05:20.000 --> 00:05:20.720]  是想怎樣呢?
[00:05:20.720 --> 00:05:23.480]  他願意男人要祈禱
[00:05:23.480 --> 00:05:24.280]  怎樣祈禱呢?
[00:05:24.280 --> 00:05:26.080]  他說願意男人是無憤怒
[00:05:26.080 --> 00:05:28.360]  無爭論地去祈禱
[00:05:28.360 --> 00:05:29.800]  無憤怒可以翻譯為
[00:05:29.800 --> 00:05:31.080]  就是不要發怒
[00:05:31.080 --> 00:05:33.160]  不要有怒氣
[00:05:33.160 --> 00:05:34.680]  不要爭論
[00:05:34.680 --> 00:05:37.200]  以致能夠舉起聖潔的手
[00:05:37.200 --> 00:05:39.320]  來去禱告
[00:05:39.320 --> 00:05:43.680]  重點放在要舉起聖潔的手去禱告
[00:05:43.680 --> 00:05:46.240]  但是也要去處理不要做的事
[00:05:46.240 --> 00:05:47.640]  就是不要發脾氣
[00:05:47.640 --> 00:05:48.840]  不要生氣
[00:05:48.840 --> 00:05:49.920]  不要爭論
[00:05:49.920 --> 00:05:50.920]  為什麼這樣說呢?
[00:05:50.920 --> 00:05:54.160]  因為剛才我們也說了當時的背景
[00:05:54.160 --> 00:05:56.000]  教會裡面有一些煽動的人
[00:05:56.000 --> 00:05:58.680]  或者在傳假的教導的人
[00:05:58.680 --> 00:05:59.920]  在搗亂
[00:05:59.920 --> 00:06:02.440]  他們說了一些荒謬無憑的話語
[00:06:02.440 --> 00:06:04.680]  或者無窮的家譜
[00:06:04.680 --> 00:06:06.120]  這些事保羅說
[00:06:06.120 --> 00:06:08.800]  只是能夠搞到很多事出來
[00:06:08.800 --> 00:06:11.160]  去產生很多的辯論
[00:06:11.160 --> 00:06:12.600]  而不是真確
[00:06:12.600 --> 00:06:14.520]  來到第二章第八節
[00:06:14.520 --> 00:06:17.160]  有理由相信有一些弟兄
[00:06:17.160 --> 00:06:18.280]  回到教會的時候
[00:06:18.280 --> 00:06:21.320]  可能裡面還有很多未處理好的怒氣
[00:06:21.320 --> 00:06:23.800]  或者是因著這些辯論
[00:06:23.800 --> 00:06:25.720]  回到教會聚會的時候
[00:06:25.720 --> 00:06:27.360]  或者敬拜的時候
[00:06:27.360 --> 00:06:29.800]  這些怒氣就在他們心裡面
[00:06:29.800 --> 00:06:31.760]  保羅在這裡提醒
[00:06:31.760 --> 00:06:33.840]  我們不要發怒
[00:06:33.840 --> 00:06:37.720]  不要只是回來跟別人爭論
[00:06:37.720 --> 00:06:42.000]  我們反而要做的是舉起聖潔的手去禱告
[00:06:42.000 --> 00:06:47.360]  舉手禱告是猶太人的一個祈禱的動作
[00:06:47.360 --> 00:06:49.480]  當然這個重點不是說舉手
[00:06:49.480 --> 00:06:51.880]  重點放在聖潔的手
[00:06:51.880 --> 00:06:55.880]  是一個生命是能夠配合上帝的心意的生命
[00:06:55.880 --> 00:06:58.240]  來向上帝去禱告
[00:06:58.240 --> 00:07:00.720]  值得我們一起去思索的就是
[00:07:00.720 --> 00:07:04.240]  在今天我們要學習舉起禱告的手
[00:07:04.240 --> 00:07:05.160]  隨處
[00:07:05.160 --> 00:07:07.120]  就是在各個場合禱告
[00:07:07.120 --> 00:07:08.640]  我們在今天回到教會
[00:07:08.640 --> 00:07:09.840]  或者在聚會裡面
[00:07:09.840 --> 00:07:11.480]  或者在崇拜的當中
[00:07:11.480 --> 00:07:12.800]  在生活的裡面
[00:07:12.800 --> 00:07:14.640]  有沒有常常的禱告
[00:07:14.640 --> 00:07:16.800]  這裡提到特別指到弟兄
[00:07:16.800 --> 00:07:19.360]  當然在初代的教會
[00:07:19.360 --> 00:07:20.880]  男人是一家之主
[00:07:20.880 --> 00:07:22.000]  而且在當時代
[00:07:22.000 --> 00:07:23.000]  無論教會
[00:07:23.000 --> 00:07:24.920]  或者周邊外面的地方
[00:07:24.920 --> 00:07:27.440]  男人都是領袖的角色
[00:07:27.440 --> 00:07:29.280]  他帶著一個領袖的角色
[00:07:29.280 --> 00:07:33.160]  也都帶起這個祈禱的身份
[00:07:33.160 --> 00:07:34.680]  今天在我們的教會裡面
[00:07:34.680 --> 00:07:35.760]  我們都很渴望
[00:07:35.760 --> 00:07:39.680]  也都很見到有弟兄姊妹都願意禱告
[00:07:39.680 --> 00:07:41.320]  如果我們有更多的弟兄
[00:07:41.320 --> 00:07:43.200]  一起舉起聖潔的手禱告
[00:07:43.200 --> 00:07:45.960]  實在是一件很美的事
[00:07:45.960 --> 00:07:47.560]  我們去想的就是
[00:07:47.560 --> 00:07:49.040]  今天我們去教會
[00:07:49.040 --> 00:07:51.000]  我們來到教會去敬拜神
[00:07:51.000 --> 00:07:53.960]  我們有沒有很多的怒氣
[00:07:53.960 --> 00:07:56.400]  或者有沒有一些的爭論
[00:07:56.400 --> 00:07:58.440]  無休止的影響著
[00:07:58.440 --> 00:08:01.280]  弟兄姊妹之間的合一見證
[00:08:01.280 --> 00:08:03.480]  我相信其實在過去香港
[00:08:03.480 --> 00:08:05.240]  經歷這麼多的挑戰
[00:08:05.240 --> 00:08:07.160]  特別在社會運動裡面
[00:08:07.160 --> 00:08:08.720]  都不難想像是有
[00:08:08.720 --> 00:08:11.440]  弟兄姊妹之間的不相同
[00:08:11.440 --> 00:08:12.960]  以及不一致
[00:08:12.960 --> 00:08:14.760]  我們停留在那個不一致
[00:08:14.760 --> 00:08:16.640]  以致我們不能夠合一
[00:08:16.640 --> 00:08:18.760]  還是其實我們大家可以尊重
[00:08:18.760 --> 00:08:21.760]  大家有不同的眼界
[00:08:21.760 --> 00:08:24.160]  不一定是你正確
[00:08:24.160 --> 00:08:26.920]  不一定是我錯
[00:08:26.920 --> 00:08:28.080]  當我們帶著怒氣
[00:08:28.080 --> 00:08:31.320]  當我們有心裡面有些顧慮的時候
[00:08:31.320 --> 00:08:36.640]  我們不能夠全程的投入去敬拜上帝
[00:08:36.640 --> 00:08:38.040]  更何況當我們心裡面
[00:08:38.040 --> 00:08:39.680]  有一些嬲怒
[00:08:39.680 --> 00:08:41.080]  甚或是憎恨的時候
[00:08:41.080 --> 00:08:43.320]  我怎能夠舉起聖潔的手
[00:08:43.320 --> 00:08:44.480]  在任何的地方
[00:08:44.480 --> 00:08:48.040]  來到去禱告上帝
[00:08:48.040 --> 00:08:49.960]  最近我都去想到
[00:08:49.960 --> 00:08:52.280]  我們現在一起在家裡面
[00:08:52.280 --> 00:08:55.840]  來看著螢光幕一起去敬拜神
[00:08:55.840 --> 00:08:58.720]  有時候我不知道你有沒有經歷過這些情景
[00:08:58.720 --> 00:09:01.000]  你在家裡很忙碌
[00:09:01.000 --> 00:09:03.040]  因為平時我們在家裡都很忙碌
[00:09:03.040 --> 00:09:05.040]  但是我們現在到差不多的時間
[00:09:05.040 --> 00:09:07.240]  即將開始崇拜
[00:09:07.240 --> 00:09:09.640]  但是你未搞定你自己要搞的東西
[00:09:09.640 --> 00:09:11.560]  或者譬如像我這樣
[00:09:11.560 --> 00:09:14.160]  我經歷很多就是在家裡團契
[00:09:14.160 --> 00:09:15.600]  在祈禱
[00:09:15.600 --> 00:09:17.400]  在房間外面很吵
[00:09:17.400 --> 00:09:19.440]  因為我家裡有兩個底
[00:09:19.440 --> 00:09:20.760]  比較活潑
[00:09:20.760 --> 00:09:21.560]  我心裡面
[00:09:21.560 --> 00:09:22.480]  喂 你們不要吵
[00:09:22.480 --> 00:09:24.760]  很牢騷
[00:09:24.760 --> 00:09:26.400]  或者很多事情未搞定
[00:09:26.400 --> 00:09:28.320]  心裡面就掛念
[00:09:28.320 --> 00:09:32.120]  不能夠很專心的敬拜
[00:09:32.120 --> 00:09:33.960]  我都請大家不妨去想
[00:09:33.960 --> 00:09:36.600]  當然這段經文不是說我們這一種的敬拜
[00:09:36.600 --> 00:09:39.560]  不過是說一個心態、一個態度
[00:09:39.560 --> 00:09:41.840]  我們不存在那種憤怒
[00:09:41.840 --> 00:09:44.800]  不存在爭論來專心敬拜上帝
[00:09:44.800 --> 00:09:47.040]  但是今天我們這個處境
[00:09:47.040 --> 00:09:48.800]  我們不一定是有什麼生氣
[00:09:48.800 --> 00:09:50.040]  在家裡的時候
[00:09:50.040 --> 00:09:51.560]  而是可能我們有很多事情在處理
[00:09:51.560 --> 00:09:55.360]  我今信裡面都可能有些未完的情緒
[00:09:55.360 --> 00:09:58.560]  會不會我們下次去崇拜的時候
[00:09:58.560 --> 00:10:01.080]  我們早早安排好一些地方
[00:10:01.080 --> 00:10:02.360]  或者甚至
[00:10:02.360 --> 00:10:04.800]  我很喜歡逃離現場
[00:10:04.800 --> 00:10:09.600]  甚至我逃離令自己很心散的家裡
[00:10:09.600 --> 00:10:11.520]  去找個公園坐一坐
[00:10:11.520 --> 00:10:12.800]  其實我最近都是這樣
[00:10:12.800 --> 00:10:14.360]  為了想安靜
[00:10:14.360 --> 00:10:16.960]  我去了公園坐一坐
[00:10:16.960 --> 00:10:18.840]  以致自己可以安靜下來
[00:10:18.840 --> 00:10:21.080]  有時候用數據反而
[00:10:21.080 --> 00:10:22.480]  雖然是用了一些錢
[00:10:22.480 --> 00:10:24.080]  但是可以安靜
[00:10:24.080 --> 00:10:25.880]  會不會這樣找到一個更加舒服
[00:10:25.880 --> 00:10:28.840]  令你可以專心敬拜的時機呢
[00:10:28.840 --> 00:10:31.280]  不妨大家都可以去思想一下
[00:10:31.280 --> 00:10:34.440]  這裡的重點包含聖潔的禱告
[00:10:34.440 --> 00:10:36.080]  我們的生命是怎樣
[00:10:36.080 --> 00:10:38.080]  當我們祈禱的時候
[00:10:38.080 --> 00:10:39.680]  當我們來到上帝的面前
[00:10:39.680 --> 00:10:42.640]  我的生命是否可以被祂看通
[00:10:42.640 --> 00:10:46.360]  是否配合上帝的生意的生命
[00:10:46.360 --> 00:10:49.800]  願主來監察我們的心
[00:10:49.800 --> 00:10:51.760]  很多時候我自己都在這一次
[00:10:51.760 --> 00:10:52.640]  預備這個講章
[00:10:52.640 --> 00:10:55.120]  常常都來到在神面前認罪
[00:10:55.120 --> 00:10:58.720]  覺得自己有很多地方的不足
[00:10:58.720 --> 00:11:00.160]  但是又很感謝天父
[00:11:00.160 --> 00:11:06.080]  就是這些時機逼迫自己看清楚自己
[00:11:06.080 --> 00:11:07.640]  我當然要去宣講的時候
[00:11:07.640 --> 00:11:09.240]  我是一個怎樣的人
[00:11:09.240 --> 00:11:12.120]  保羅提醒提摩泰
[00:11:12.120 --> 00:11:15.600]  要去提醒教會的男士
[00:11:15.600 --> 00:11:18.520]  其實今天應用在男女都一樣
[00:11:18.520 --> 00:11:20.920]  要舉起聖潔的手
[00:11:20.920 --> 00:11:24.360]  在各個地方來禱告神
[00:11:24.360 --> 00:11:25.800]  接著下去
[00:11:25.800 --> 00:11:27.840]  保羅用了八節至十五節裡面
[00:11:27.840 --> 00:11:31.440]  用了一節來提醒男人應該怎樣
[00:11:31.440 --> 00:11:35.640]  但用了七節去講女人應該怎樣
[00:11:35.640 --> 00:11:37.760]  而且非常精彩
[00:11:37.760 --> 00:11:40.760]  亦都很真論性
[00:11:40.760 --> 00:11:42.560]  在第九節至十五節
[00:11:42.560 --> 00:11:44.800]  我們不妨開始去看
[00:11:44.800 --> 00:11:46.160]  一開始保羅說
[00:11:46.160 --> 00:11:48.840]  「又願女人廉恥自首
[00:11:48.840 --> 00:11:51.360]  以正派衣裳為裝飾
[00:11:51.360 --> 00:11:53.760]  不以編髮、黃金、珍珠
[00:11:53.760 --> 00:11:56.360]  和貴價的衣裳為裝飾」
[00:11:56.360 --> 00:11:59.040]  第十節「只要有善行
[00:11:59.040 --> 00:12:04.320]  這才與自稱是敬神的女人相宜」
[00:12:04.320 --> 00:12:06.640]  這裡說有些女士
[00:12:06.640 --> 00:12:09.880]  有些女士有不同的裝扮
[00:12:09.880 --> 00:12:14.640]  有一種裝扮是保羅認為應該要有的
[00:12:14.640 --> 00:12:17.240]  是甚麼裝扮自己或裝飾自己
[00:12:17.240 --> 00:12:18.440]  用甚麼來裝飾呢
[00:12:18.440 --> 00:12:21.960]  有一類就是廉恥、自首
[00:12:21.960 --> 00:12:24.440]  用正派的衣裳去裝飾自己
[00:12:24.440 --> 00:12:26.560]  當我們回到教會敬拜的時候
[00:12:26.560 --> 00:12:28.400]  就是很謹慎
[00:12:28.400 --> 00:12:29.840]  端莊的衣著
[00:12:29.840 --> 00:12:31.120]  或者很樸實
[00:12:31.120 --> 00:12:32.800]  有自律的裝飾
[00:12:32.800 --> 00:12:34.960]  另一種假扮的方式
[00:12:34.960 --> 00:12:36.560]  保羅就提出這種不好
[00:12:36.560 --> 00:12:38.000]  你們不要做的
[00:12:38.000 --> 00:12:38.720]  是甚麼呢
[00:12:38.720 --> 00:12:41.200]  編髮、黃金、珍珠
[00:12:41.200 --> 00:12:44.720]  和貴價的衣裳來做裝飾
[00:12:44.720 --> 00:12:47.560]  當時第一世紀
[00:12:47.560 --> 00:12:50.880]  已不屬於教會的年代的時候
[00:12:50.880 --> 00:12:55.760]  新興的女性潮流
[00:12:55.760 --> 00:12:57.600]  在衣著上打扮
[00:12:57.600 --> 00:12:59.840]  特別是編髮、黃金
[00:12:59.840 --> 00:13:04.600]  裝飾頭髮用黃金去弄髮型
[00:13:04.600 --> 00:13:07.160]  可能是彎彎的等等
[00:13:07.160 --> 00:13:11.400]  總而言之這裡是說用很華麗的衣飾
[00:13:11.400 --> 00:13:13.200]  來裝飾自己
[00:13:13.200 --> 00:13:15.400]  華麗到一個地步
[00:13:15.400 --> 00:13:19.520]  是出現了令到回到教會敬拜的時候
[00:13:19.520 --> 00:13:21.360]  很標榜自己
[00:13:21.360 --> 00:13:24.360]  跟其他人好像特別高一層
[00:13:24.360 --> 00:13:27.000]  形成了一種有階級的觀念
[00:13:27.000 --> 00:13:29.680]  覺得自己高人一等
[00:13:29.680 --> 00:13:32.760]  保羅提到這一點
[00:13:32.760 --> 00:13:34.840]  在教會裏面又不合理
[00:13:34.840 --> 00:13:37.040]  當然也有些色經學者說
[00:13:37.040 --> 00:13:38.840]  當時說的衣裳
[00:13:38.840 --> 00:13:41.760]  在教會的一些女性衣裳打扮
[00:13:41.760 --> 00:13:44.600]  看上去是很端莊的
[00:13:44.600 --> 00:13:46.440]  但有些新派的衣服
[00:13:46.440 --> 00:13:50.400]  穿的時候可能比較新潮暴露
[00:13:50.400 --> 00:13:54.240]  或者會令到你的身材很流露
[00:13:54.240 --> 00:13:56.400]  他覺得這些在教會裏面是不適合的
[00:13:56.400 --> 00:13:57.800]  這也不一定
[00:13:57.800 --> 00:14:00.200]  但總而言之這裡是說
[00:14:00.200 --> 00:14:04.000]  去裝扮自己回到教會去敬拜神
[00:14:04.000 --> 00:14:06.960]  重點是要是一個自律
[00:14:06.960 --> 00:14:10.160]  很樸實、很端莊的裝扮
[00:14:10.160 --> 00:14:14.600]  不是靠那些很貴價、很華麗的衣飾
[00:14:14.600 --> 00:14:18.360]  來提高、抬舉自己
[00:14:18.360 --> 00:14:19.520]  反而在第十節就說
[00:14:19.520 --> 00:14:22.800]  有甚麼是最好的來裝扮自己呢?
[00:14:22.800 --> 00:14:25.320]  來打扮自己呢?
[00:14:25.320 --> 00:14:27.240]  用善行
[00:14:27.240 --> 00:14:29.840]  以善行來裝扮自己
[00:14:29.840 --> 00:14:31.600]  這一點就是好的
[00:14:31.600 --> 00:14:34.480]  就是一個覺得自己是敬拜
[00:14:34.480 --> 00:14:35.800]  敬畏上帝
[00:14:35.800 --> 00:14:38.440]  是很正潔的女士是應該有的
[00:14:38.440 --> 00:14:40.120]  善行
[00:14:40.120 --> 00:14:42.440]  善行是一些好的東西
[00:14:42.440 --> 00:14:45.400]  是一個看到別人的需要
[00:14:45.400 --> 00:14:49.520]  而且是可以得著上帝的喜悅的事情
[00:14:49.520 --> 00:14:52.400]  我們有沒有甚麼提醒給我們呢?
[00:14:52.400 --> 00:14:55.000]  去留意可以在善行上
[00:14:55.000 --> 00:14:57.680]  來裝飾自己
[00:14:57.680 --> 00:14:59.360]  來敬拜上帝
[00:14:59.360 --> 00:15:02.680]  這是很合理的
[00:15:02.680 --> 00:15:04.560]  善行能夠討神的喜悅
[00:15:04.560 --> 00:15:06.400]  得到上帝的月亮
[00:15:06.400 --> 00:15:10.000]  我們可以有甚麼行善的方式呢?
[00:15:10.000 --> 00:15:16.040]  最近我聽到一個見證香港很出名的慈善家
[00:15:16.040 --> 00:15:21.000]  原來他曾經在經濟低迷的時候
[00:15:21.000 --> 00:15:27.280]  因為他有很多的錢來資助很多不同的機構
[00:15:27.280 --> 00:15:28.800]  叫做捐獻
[00:15:28.800 --> 00:15:30.400]  特別是一些教育的機構
[00:15:30.400 --> 00:15:32.920]  他曾經因為在經濟低迷的時候
[00:15:32.920 --> 00:15:34.040]  他現金流不夠
[00:15:34.040 --> 00:15:38.200]  把自己的物業抵押
[00:15:38.200 --> 00:15:43.040]  為了拿幾千萬來捐給教育機構
[00:15:43.040 --> 00:15:45.880]  來運作去應用
[00:15:45.880 --> 00:15:46.880]  善行
[00:15:46.880 --> 00:15:50.560]  有些人去做到這個地步令人很欣賞
[00:15:50.560 --> 00:15:52.560]  我也聽過一個老牧師
[00:15:52.560 --> 00:15:55.080]  他和師母也是在戰亂的時間
[00:15:55.080 --> 00:15:56.200]  然後走來香港
[00:15:56.200 --> 00:16:00.880]  然後很辛苦來到牧羊教會
[00:16:00.880 --> 00:16:03.160]  但是竟然在他幾十年的服侍裡面
[00:16:03.160 --> 00:16:06.680]  原來他們養了百多個的孤兒
[00:16:06.680 --> 00:16:11.040]  直到他差不多離開安息主懷之前
[00:16:11.040 --> 00:16:14.040]  才有頂尖知道這件事
[00:16:14.040 --> 00:16:17.520]  我聽到之後覺得很震撼
[00:16:17.520 --> 00:16:20.200]  牧師師母他們去照顧了
[00:16:20.200 --> 00:16:24.440]  幾十年裡面照顧了百多個的孤兒
[00:16:24.440 --> 00:16:26.200]  這些是一些善行
[00:16:26.200 --> 00:16:28.440]  是神所喜悅的
[00:16:28.440 --> 00:16:30.200]  是值得我們去留意
[00:16:30.200 --> 00:16:31.840]  在崇拜的裡面
[00:16:31.840 --> 00:16:34.200]  回到上帝的裡面
[00:16:34.200 --> 00:16:37.600]  這些外表的衣飾
[00:16:37.600 --> 00:16:38.600]  善行
[00:16:38.600 --> 00:16:40.520]  或者男士的祈禱
[00:16:40.520 --> 00:16:43.280]  這些對於一些外來的人
[00:16:43.280 --> 00:16:44.040]  外面的人
[00:16:44.040 --> 00:16:45.760]  就是教會以外的人
[00:16:45.760 --> 00:16:49.200]  其實都成為了一個見證
[00:16:49.200 --> 00:16:50.600]  接著繼續下去
[00:16:50.600 --> 00:16:53.120]  都是談論到女人
[00:16:53.120 --> 00:16:55.560]  在教會裡面應該怎麼做
[00:16:55.560 --> 00:16:56.680]  十一節和十二節
[00:16:56.680 --> 00:16:58.120]  他說女人要尋正學道
[00:16:58.120 --> 00:16:59.280]  一味地馴服
[00:16:59.280 --> 00:17:00.840]  我不許女人講道
[00:17:00.840 --> 00:17:03.280]  也不許她嚇管男人
[00:17:03.280 --> 00:17:05.080]  只要尋正
[00:17:05.080 --> 00:17:09.240]  尋正學道是講到要安靜地去學習
