
[00:00:00.000 --> 00:00:00.700]  哈勒路亞
[00:03:29.500 --> 00:03:32.100]  就預備了一些的這樣的器皿
[00:03:32.100 --> 00:03:36.600]  到這個時代他們還在繼續為詛咒見證
[00:03:36.600 --> 00:03:38.700]  所以我覺得真的很棒
[00:03:38.700 --> 00:03:41.800]  所以他們取名這個Evangelical的意思就是
[00:03:41.800 --> 00:03:43.500]  不要忘記福音
[00:03:44.100 --> 00:03:46.100]  雖然我們是Covenant Church
[00:03:46.100 --> 00:03:49.000]  就是跟神立約的一個教會
[00:03:49.000 --> 00:03:51.400]  可是是在福音裡面跟神立約的
[00:03:51.400 --> 00:03:54.500]  所以教會不能失去福音的意象
[00:03:54.500 --> 00:03:57.800]  所以我在他們當中學習很多
[00:03:57.800 --> 00:04:00.900]  然後這次看到他們非常的謙卑
[00:04:00.900 --> 00:04:05.500]  這也是我們這些年在台灣的一些宣教士
[00:04:05.500 --> 00:04:06.400]  跟我們的互動
[00:04:06.400 --> 00:04:09.000]  行當會的宣教士每一個都很謙卑
[00:04:09.000 --> 00:04:11.700]  有的時候我們會覺得他們好像動力不夠
[00:04:12.400 --> 00:04:15.600]  不夠有這個好像很怎麼樣
[00:04:15.600 --> 00:04:17.200]  但是他們真的是很謙卑
[00:04:17.200 --> 00:04:22.300]  像服侍那些不同種族的人
[00:04:22.300 --> 00:04:24.700]  像我們這次在他們當中吃飯的時候
[00:04:24.700 --> 00:04:27.200]  吃完飯盤子就擺在那邊
[00:04:27.200 --> 00:04:28.200]  那個自助餐
[00:04:28.200 --> 00:04:31.700]  那他們的同工 總會的同工
[00:04:31.700 --> 00:04:33.200]  就會起來幫我們收
[00:04:33.200 --> 00:04:34.700]  我說不要啦 我們自己拿
[00:04:34.700 --> 00:04:35.700]  他說沒關係
[00:04:35.700 --> 00:04:38.900]  我們覺得Serve你們是我們很高興的事情
[00:04:38.900 --> 00:04:41.900]  所以我覺得一個基督的謙卑的心
[00:04:41.900 --> 00:04:42.800]  在他們的裡面
[00:04:42.800 --> 00:04:45.300]  而且堅持宣教的一個信心
[00:04:45.300 --> 00:04:48.400]  確實是我們台灣行道會的榜樣
[00:04:48.400 --> 00:04:50.500]  我們其實來這邊是觀摩
[00:04:50.500 --> 00:04:51.800]  當然有一點分享
[00:04:51.800 --> 00:04:54.600]  介紹台灣的行道會的狀況
[00:04:54.600 --> 00:04:57.500]  那好不好我們一起禱告好嗎
[00:04:57.500 --> 00:05:00.100]  很高興這次格木斯要我來
[00:05:00.100 --> 00:05:01.200]  你們當中
[00:05:01.200 --> 00:05:03.100]  其實我已經來過你們幾次了
[00:05:03.100 --> 00:05:04.500]  我暗中都在看你們
[00:05:04.500 --> 00:05:06.900]  那他要我分享
[00:05:06.900 --> 00:05:08.100]  我都不想要分享
[00:05:08.100 --> 00:05:09.700]  我想要看看你們的教會
[00:05:09.700 --> 00:05:11.600]  你們的教會在台灣
[00:05:11.800 --> 00:05:12.700]  講到洛杉磯
[00:05:12.700 --> 00:05:15.300]  算是還有一點名氣的教會
[00:05:15.300 --> 00:05:17.500]  是不錯的教會 很棒的教會
[00:05:17.500 --> 00:05:18.600]  來跟你們旁邊的人說
[00:05:18.600 --> 00:05:19.800]  我們是很棒的教會
[00:05:19.800 --> 00:05:21.500]  對
[00:05:21.500 --> 00:05:22.800]  所謂的很棒
[00:05:22.800 --> 00:05:24.400]  不一定是人多會場大
[00:05:24.400 --> 00:05:25.500]  而是說這個教會
[00:05:25.500 --> 00:05:27.500]  在好名聲上面
[00:05:27.500 --> 00:05:29.300]  大家覺得是很肯定的
[00:05:29.300 --> 00:05:30.300]  是很肯定的
[00:05:30.300 --> 00:05:32.800]  所以這個我們同為華人
[00:05:32.800 --> 00:05:34.200]  我們也魚有龍焉
[00:05:34.200 --> 00:05:35.800]  我們一起來禱告好不好
[00:05:35.800 --> 00:05:36.700]  我們一起來禱告
[00:05:36.700 --> 00:05:38.700]  天父上帝我們感謝你
[00:05:38.700 --> 00:05:40.200]  今天的敬拜團
[00:05:40.200 --> 00:05:41.700]  帶我們唱了幾首詩歌
[00:05:41.700 --> 00:05:43.100]  讓我們非常的感恩
[00:05:43.100 --> 00:05:45.800]  讓我們能夠一起的來敬拜你
[00:05:45.800 --> 00:05:47.500]  而且每一次親近你
[00:05:47.500 --> 00:05:50.400]  我們就能夠如鷹展翅上騰
[00:05:50.400 --> 00:05:53.700]  主啊願你的聖靈繼續的幫助我們
[00:05:53.700 --> 00:05:55.900]  幫助每一個在這裡的弟兄姐妹
[00:05:55.900 --> 00:05:58.100]  讓我們每個禮拜的聚集
[00:05:58.100 --> 00:05:59.900]  要看見你的同在
[00:05:59.900 --> 00:06:02.500]  要看見你釋放你的話語
[00:06:02.500 --> 00:06:04.400]  要看見聖靈的工作
[00:06:04.400 --> 00:06:06.500]  大大的在這個地方運行
[00:06:06.500 --> 00:06:08.600]  要看見這是一個興旺
[00:06:08.600 --> 00:06:10.700]  放在末後時代被聖靈
[00:06:10.700 --> 00:06:12.600]  被上帝使用的教會
[00:06:12.600 --> 00:06:14.800]  主啊無論我們的年齡怎麼樣
[00:06:14.800 --> 00:06:17.700]  我們都是神手中萌愛的孩子
[00:06:17.700 --> 00:06:20.300]  也是聖靈使用的器皿
[00:06:20.300 --> 00:06:22.200]  我們向你獻上感謝
[00:06:22.200 --> 00:06:23.700]  垂聽我們的禱告
[00:06:23.700 --> 00:06:26.600]  奉告主耶穌基督寶貴的聖名
[00:06:26.600 --> 00:06:27.300]  阿門
[00:06:27.300 --> 00:06:30.400]  好今天這篇信息
[00:06:30.400 --> 00:06:32.600]  坦白講我在我們教會都還沒講過
[00:06:32.600 --> 00:06:35.000]  我這次回去才要講
[00:06:35.000 --> 00:06:37.100]  所以你們是我第一次講的對象
[00:06:37.100 --> 00:06:39.600]  哈雷路亞 表示神
[00:06:39.600 --> 00:06:41.600]  非常的看重你們這個部分
[00:06:41.600 --> 00:06:43.300]  因為我每一次去
[00:06:43.300 --> 00:06:45.100]  有的時候去別的行當會講到
[00:06:45.100 --> 00:06:48.400]  就覺得神很祝福這些教會
[00:06:48.400 --> 00:06:51.900]  所以我相信神會非常的祝福你們
[00:06:51.900 --> 00:06:54.600]  而且在後面神會興起更多
[00:06:54.600 --> 00:06:56.700]  我剛剛跟著葛慕斯走出來看到
[00:06:56.700 --> 00:06:58.800]  廣東語的嘛對不對
[00:06:58.800 --> 00:07:00.500]  也看到英文的嘛
[00:07:00.500 --> 00:07:01.900]  那裡也有很多弟兄姐妹
[00:07:01.900 --> 00:07:03.100]  我是廣東人啊
[00:07:03.100 --> 00:07:05.700]  所以他們講的廣東話沒辦法騙我
[00:07:05.700 --> 00:07:06.700]  我也聽得懂
[00:07:07.700 --> 00:07:09.100]  對他不能罵我
[00:07:09.100 --> 00:07:11.900]  對那感謝神
[00:07:11.900 --> 00:07:15.000]  這一篇這篇信息是
[00:07:15.000 --> 00:07:18.400]  建立使徒形狀的教會
[00:07:18.400 --> 00:07:20.500]  那難道保羅書信很多的
[00:07:20.500 --> 00:07:22.700]  真理就跟這無關不是
[00:07:22.700 --> 00:07:24.200]  他有一個典故的
[00:07:24.200 --> 00:07:25.200]  他有一個典故
[00:07:25.200 --> 00:07:26.500]  因為有一本書
[00:07:26.500 --> 00:07:30.300]  就是叫做建立使徒形狀的教會
[00:07:30.300 --> 00:07:32.600]  是一個南韓很出名的
[00:07:32.600 --> 00:07:35.200]  滿算是很大的一個教會的木子
[00:07:35.700 --> 00:07:39.400]  那我們在開始從使徒形狀思想
[00:07:39.400 --> 00:07:42.800]  怎麼樣建立使徒形狀模式的教會的時候
[00:07:42.800 --> 00:07:44.700]  我先問一下有多少人
[00:07:44.700 --> 00:07:46.900]  你使徒形狀至少讀過一次了
[00:07:46.900 --> 00:07:48.200]  揮揮手好不好
[00:07:48.200 --> 00:07:50.400]  揮揮手啊很多
[00:07:50.400 --> 00:07:52.300]  那這樣這個信息就可以講了
[00:07:52.300 --> 00:07:53.800]  如果你沒有得過
[00:07:53.800 --> 00:07:56.200]  就是沒有讀過就這很難講
[00:07:56.200 --> 00:07:57.900]  我們先來念兩個
[00:07:57.900 --> 00:08:01.700]  使徒形狀的重要的兩個核心的教會
[00:08:02.100 --> 00:08:05.800]  事實上使徒形狀就架構在這兩個教會的
[00:08:05.800 --> 00:08:07.900]  所有做的事情的上面
[00:08:07.900 --> 00:08:09.600]  如果從這個結構來講
[00:08:09.600 --> 00:08:10.400]  所以我們來念
[00:08:10.400 --> 00:08:12.800]  第一個叫做耶路撒冷的教會
[00:08:12.800 --> 00:08:16.300]  也是全世界歷史裡面第一間的教會
[00:08:16.300 --> 00:08:17.800]  你要看看這個教會
[00:08:17.800 --> 00:08:19.600]  是什麼樣的一個教會
[00:08:19.600 --> 00:08:20.400]  一起來念好不好
[00:08:20.400 --> 00:08:21.200]  預備來
[00:08:21.200 --> 00:08:23.300]  都同心遵守
[00:08:23.300 --> 00:08:25.800]  恆心遵守使徒的教訓
[00:08:25.800 --> 00:08:28.800]  彼此交接 撥餅 祈禱
[00:08:28.800 --> 00:08:30.500]  眾人都懼怕
[00:08:30.600 --> 00:08:33.900]  使徒又行了許多歧視神蹟
[00:08:33.900 --> 00:08:36.000]  信的人都在一處
[00:08:36.000 --> 00:08:37.500]  凡物公用
[00:08:37.500 --> 00:08:40.400]  並且賣了田產 家業
[00:08:40.400 --> 00:08:42.600]  照個人所需用的
[00:08:42.600 --> 00:08:44.000]  分給個人
[00:08:44.000 --> 00:08:46.700]  他們天天同心合意
[00:08:46.700 --> 00:08:48.900]  恆切的在店裡
[00:08:48.900 --> 00:08:50.900]  且在家中撥餅
[00:08:50.900 --> 00:08:54.500]  存著歡喜誠實的心用飯
[00:08:54.500 --> 00:08:57.800]  讚美神得眾明的喜愛
[00:08:57.800 --> 00:08:59.700]  主將得救的人
[00:08:59.700 --> 00:09:01.600]  天天加給他們
[00:09:01.600 --> 00:09:03.100]  主將得救的人
[00:09:03.100 --> 00:09:04.800]  天天加給他們
[00:09:04.800 --> 00:09:06.900]  還不是他們開步到未來的
[00:09:06.900 --> 00:09:10.900]  是神加給他們的
[00:09:10.900 --> 00:09:13.200]  表示神肯定這個教會
[00:09:13.200 --> 00:09:14.400]  愛這個教會
[00:09:14.400 --> 00:09:15.900]  與這個教會同在
[00:09:15.900 --> 00:09:17.500]  進到這個教會的人
[00:09:17.500 --> 00:09:18.900]  神是喜悅的
[00:09:18.900 --> 00:09:21.100]  所以我們都希望
[00:09:21.100 --> 00:09:22.800]  這一個典範的
[00:09:22.800 --> 00:09:24.600]  這一間的教會
[00:09:24.600 --> 00:09:26.300]  是教會歷史裡面
[00:09:26.300 --> 00:09:28.200]  我們都認為它是一個榜樣
[00:09:28.400 --> 00:09:30.700]  所以這裡面有很多可以講
[00:09:30.700 --> 00:09:33.100]  這裡面在我的分法
[00:09:33.100 --> 00:09:34.600]  大概有五大方面
[00:09:34.600 --> 00:09:36.600]  講到教會的五方面的
[00:09:36.600 --> 00:09:38.400]  這個今天不是講這個
[00:09:38.400 --> 00:09:40.100]  是值得我們學習的
[00:09:40.100 --> 00:09:41.100]  你看他們
[00:09:41.100 --> 00:09:44.000]  眾人都在一處
[00:09:44.000 --> 00:09:45.500]  凡物公用
[00:09:45.500 --> 00:09:46.400]  請問今天的教會
[00:09:46.400 --> 00:09:47.700]  要怎麼做這件事
[00:09:47.700 --> 00:09:50.500]  那如果沒辦法做這件事情
[00:09:50.500 --> 00:09:52.400]  這個真理讀了我們怎麼用
[00:09:52.400 --> 00:09:55.800]  這個都是讀聖經很重要的一句思想
[00:09:55.800 --> 00:09:57.200]  以前我讀完這個
[00:09:57.200 --> 00:09:58.400]  我說怎麼可能呢
[00:09:58.400 --> 00:09:59.900]  今天大家住這麼遠
[00:09:59.900 --> 00:10:01.800]  怎麼可能都在一處
[00:10:01.800 --> 00:10:03.400]  而且還凡物公用
[00:10:03.400 --> 00:10:05.200]  所以它有一個教會背景
[00:10:05.200 --> 00:10:06.100]  在那個地方
[00:10:06.100 --> 00:10:07.800]  當時的那個時代
[00:10:07.800 --> 00:10:10.100]  他們因為真的彼此相愛
[00:10:10.100 --> 00:10:12.300]  因為真的受到很大的逼迫
[00:10:12.300 --> 00:10:14.300]  因為真的生活是很困難
[00:10:14.300 --> 00:10:16.000]  所以他們是在過這樣的日子
[00:10:16.000 --> 00:10:17.800]  弟兄姊妹是像一個家
[00:10:17.800 --> 00:10:19.300]  緊密的連結在一起
[00:10:19.300 --> 00:10:21.800]  好 我們讀第二個教會
[00:10:21.800 --> 00:10:23.600]  在此徒行傳第十三章
[00:10:23.600 --> 00:10:25.300]  這個是安提亞的教會
[00:10:25.300 --> 00:10:26.700]  安提亞我到過了
[00:10:27.200 --> 00:10:29.400]  在前幾年的地震當中
[00:10:29.400 --> 00:10:31.000]  整個安提亞幾乎是毀掉了
[00:10:31.000 --> 00:10:32.400]  我有看到他們的相片
[00:10:32.400 --> 00:10:34.300]  整個安提亞是毀掉
[00:10:34.300 --> 00:10:35.700]  因為那個地震很大
[00:10:35.700 --> 00:10:37.700]  所以我那個時候在
[00:10:37.700 --> 00:10:39.100]  我去短宣
[00:10:39.100 --> 00:10:40.000]  待了一個月
[00:10:40.000 --> 00:10:41.900]  因為我們有一個同工就是
[00:10:41.900 --> 00:10:42.900]  就是在那邊
[00:10:42.900 --> 00:10:43.700]  他是一個
[00:10:43.700 --> 00:10:46.400]  專門做穆斯林宣教的負責
[00:10:46.400 --> 00:10:48.300]  是我們教會拆派的
[00:10:48.300 --> 00:10:50.500]  所以他就要我去看一看
[00:10:50.500 --> 00:10:51.700]  我一直都沒有去
[00:10:51.700 --> 00:10:53.400]  所以我在中東待了一個月
[00:10:53.400 --> 00:10:55.200]  當然不只待在土耳其
[00:10:55.200 --> 00:10:57.100]  他現在的境內是土耳其
[00:10:57.100 --> 00:10:58.500]  我們來唸這個經文好不好
[00:10:58.500 --> 00:11:00.100]  這有四節 預備 請
[00:11:00.100 --> 00:11:02.000]  在安提亞的教會
[00:11:02.000 --> 00:11:04.600]  有幾位先知和教師
[00:11:04.600 --> 00:11:08.500]  就是巴拿巴和稱呼尼節的西面
[00:11:08.500 --> 00:11:10.500]  鼓勵奈人路求
[00:11:10.500 --> 00:11:14.300]  與分封之王西律同養的瑪涅
[00:11:14.300 --> 00:11:15.900]  並掃羅
[00:11:15.900 --> 00:11:17.500]  他們侍奉主
[00:11:17.500 --> 00:11:19.000]  進食的時候
[00:11:19.000 --> 00:11:20.200]  聖靈說
[00:11:20.200 --> 00:11:23.700]  要為我分派巴拿巴和掃羅
[00:11:23.700 --> 00:11:26.400]  去做我遭他們所做的功
[00:11:26.700 --> 00:11:28.500]  於是進食禱告
[00:11:28.500 --> 00:11:30.800]  暗守在他們頭上
[00:11:30.800 --> 00:11:32.900]  就打發他們去了
[00:11:32.900 --> 00:11:35.600]  他們既被聖靈拆遷
[00:11:35.600 --> 00:11:37.800]  就下到西流基
[00:11:37.800 --> 00:11:41.000]  從那裡坐船往屈比路去
[00:11:41.000 --> 00:11:43.800]  使徒行段其實就是分兩大部分
[00:11:43.800 --> 00:11:45.700]  從十三章開始
[00:11:45.700 --> 00:11:48.500]  幾乎就是保羅的行程了
[00:11:48.500 --> 00:11:50.700]  你現在講保羅的行程
[00:11:50.700 --> 00:11:51.900]  就是從這裡出來
[00:11:51.900 --> 00:11:54.200]  從第一章到第十二章
[00:11:54.200 --> 00:11:56.900]  大概是以耶路撒冷教會為主
[00:11:56.900 --> 00:12:00.200]  那就是使徒彼得他們建立的教會
[00:12:00.200 --> 00:12:02.400]  所以使徒行段就架構在
[00:12:02.400 --> 00:12:06.100]  這兩個教會的所有的事情上面
[00:12:06.100 --> 00:12:08.800]  那麼通常在祝事書裡面
[00:12:08.800 --> 00:12:12.700]  都會承認使徒行段也是聖靈行段
[00:12:12.700 --> 00:12:14.200]  因為你們要記得
[00:12:14.200 --> 00:12:15.400]  在讀使徒行段的時候
[00:12:15.400 --> 00:12:17.800]  你要記得當時是沒有聖經的
[00:12:17.800 --> 00:12:20.300]  而且外邦人信了主以後
[00:12:20.300 --> 00:12:23.300]  也沒有必要再回頭去讀猶太人的聖經
[00:12:23.900 --> 00:12:25.400]  所以他們是沒有聖經的
[00:12:25.400 --> 00:12:27.400]  他們沒有什麼課程的
[00:12:27.400 --> 00:12:31.400]  他們通通都是第一手跟隨耶穌的使徒
[00:12:31.400 --> 00:12:34.300]  從耶穌三年多的教導裡面
[00:12:34.300 --> 00:12:36.300]  加上聖靈的感動
[00:12:36.300 --> 00:12:38.600]  所釋放出來的話語
[00:12:38.600 --> 00:12:41.400]  那個就是他們每一次聚集的時候
[00:12:41.400 --> 00:12:42.600]  要聽的東西
[00:12:42.600 --> 00:12:44.500]  所以你回家以後
[00:12:44.500 --> 00:12:46.200]  你除了抄筆記以外
[00:12:46.200 --> 00:12:47.900]  你沒有一本聖經可以讀的
[00:12:47.900 --> 00:12:49.700]  這樣明白我的意思嗎
[00:12:49.700 --> 00:12:51.200]  而今天的教會
[00:12:51.200 --> 00:12:52.800]  其實聖經可以帶回家
[00:12:52.800 --> 00:12:54.100]  你可以反覆的讀
[00:12:54.100 --> 00:12:55.800]  你可以讀十幾二十遍
[00:12:55.800 --> 00:12:57.700]  如果你還對聖經不熟
[00:12:57.700 --> 00:12:59.600]  這個真的叫做沒辦法了
[00:12:59.600 --> 00:13:01.700]  聖經已經在你的手上了
[00:13:01.700 --> 00:13:03.800]  所以我鼓勵大家真的要讀
[00:13:03.800 --> 00:13:07.000]  台灣的教會現在開始在有一股
[00:13:07.000 --> 00:13:08.500]  算是一股風啊
[00:13:08.500 --> 00:13:09.900]  我自己都沒有辦法
[00:13:09.900 --> 00:13:10.900]  就是
[00:13:10.900 --> 00:13:14.200]  鼓勵弟兄姐妹每一天要讀十章
[00:13:14.200 --> 00:13:16.500]  一年要讀
[00:13:16.500 --> 00:13:18.700]  兩到三次的聖經
[00:13:18.700 --> 00:13:22.100]  我覺得這個是神在末後時代的教會
[00:13:22.200 --> 00:13:23.600]  神要神的兒女們
[00:13:23.600 --> 00:13:26.400]  趕快把他的話牢記在心裡面
[00:13:26.400 --> 00:13:28.700]  那我在教會裡面常常講
[00:13:28.700 --> 00:13:30.800]  其實你第一重要的是讀新約
[00:13:30.800 --> 00:13:33.100]  你不要太快去讀舊約
[00:13:33.100 --> 00:13:34.800]  很多人就沒辦法出埃及
[00:13:34.800 --> 00:13:37.400]  你知道嗎
[00:13:37.400 --> 00:13:38.300]  因為太難了
[00:13:38.300 --> 00:13:39.200]  而且讀不懂
[00:13:39.200 --> 00:13:41.100]  你先不要讀舊約
[00:13:41.100 --> 00:13:42.200]  你可以讀
[00:13:42.200 --> 00:13:45.500]  但是你要把新約的真理搞清楚
[00:13:45.500 --> 00:13:46.900]  你才回頭
[00:13:46.900 --> 00:13:49.400]  真正的能夠解釋舊約的東西
[00:13:49.400 --> 00:13:51.300]  如果新約的福音
[00:13:51.700 --> 00:13:53.400]  新約的基督的生命
[00:13:53.400 --> 00:13:56.000]  新約的最後的終結神的國
[00:13:56.000 --> 00:13:57.200]  你不清楚
[00:13:57.200 --> 00:13:59.900]  其實你怎麼讀舊約也構不起來的
[00:13:59.900 --> 00:14:01.900]  而且你會錯誤的解釋
[00:14:01.900 --> 00:14:03.200]  這是我以前的經驗
[00:14:03.200 --> 00:14:05.800]  所以我一直鼓勵我們教會的讀經進度
[00:14:05.800 --> 00:14:07.700]  一年一定讀兩遍新約
[00:14:07.700 --> 00:14:09.300]  一遍舊約就好了
[00:14:09.300 --> 00:14:13.000]  所以你不讀舊約不會不得救的
[00:14:13.000 --> 00:14:14.600]  但是你不相信新約
[00:14:14.600 --> 00:14:16.000]  你就你就不得救了
[00:14:16.000 --> 00:14:17.100]  明白我的意思嗎
[00:14:17.100 --> 00:14:19.700]  整個聖經的神的計劃
[00:14:19.800 --> 00:14:22.300]  最後就是成就在他的兒子
[00:14:22.300 --> 00:14:23.500]  耶穌基督的身上
[00:14:23.500 --> 00:14:25.400]  所以到了啟示錄十二章
[00:14:25.400 --> 00:14:27.700]  他就講說這世界上的國
[00:14:27.700 --> 00:14:30.900]  要成了我主和主基督的國
[00:14:30.900 --> 00:14:33.000]  就是這個意思
[00:14:33.000 --> 00:14:35.300]  教會就是基督的身體
[00:14:35.300 --> 00:14:38.100]  教會是萬有的主所充滿的地方
[00:14:38.100 --> 00:14:41.500]  所以他的關鍵都在耶穌基督的身上
[00:14:41.500 --> 00:14:43.800]  因為從創世紀一直到啟示錄
[00:14:43.800 --> 00:14:45.300]  他整個的核心
[00:14:45.300 --> 00:14:47.400]  就是為神的兒子鋪路
[00:14:47.600 --> 00:14:51.300]  最後神要把所有的新天新地交給
[00:14:51.300 --> 00:14:55.500]  聖旨來做主宰
[00:14:55.500 --> 00:14:56.600]  做王
[00:14:56.600 --> 00:14:59.600]  而得救也是從這個角度進來
[00:14:59.600 --> 00:15:02.600]  那今天從史讀新端要講這個信息
[00:15:02.600 --> 00:15:03.900]  我想我們還是讀
[00:15:03.900 --> 00:15:05.900]  剛剛讀了史讀新端一章八節
[00:15:05.900 --> 00:15:07.000]  但是我們讀一個
[00:15:07.000 --> 00:15:08.600]  馬太福音的很熟的
[00:15:08.600 --> 00:15:10.000]  耶穌的大使命好不好
[00:15:10.000 --> 00:15:11.000]  再把這個經文
[00:15:11.000 --> 00:15:12.700]  呃給我們看一下
[00:15:12.700 --> 00:15:14.100]  好我們一起讀預備來
[00:15:14.100 --> 00:15:16.600]  耶穌進前來對他們說
[00:15:16.800 --> 00:15:20.500]  天上地下所有的權柄都賜給我了
[00:15:20.500 --> 00:15:24.100]  所以你們要去使萬民做我的門徒
[00:15:24.100 --> 00:15:27.400]  奉父子聖靈的名給他們施洗
[00:15:27.400 --> 00:15:31.600]  都教訓他們遵守
[00:15:31.600 --> 00:15:33.900]  我就常與你們同在
[00:15:33.900 --> 00:15:35.800]  直到世界的末了
[00:15:35.800 --> 00:15:38.000]  剛剛我們讀過史讀新端一章八節
[00:15:38.000 --> 00:15:39.500]  主力經文還可以背嗎
[00:15:39.500 --> 00:15:42.300]  這個把它背起來很好預備來
[00:15:42.300 --> 00:15:45.200]  但聖靈降臨在你們身上
