
[00:00:00.000 --> 00:00:01.400]  好,弟兄姊妹,平安
[00:01:23.600 --> 00:01:26.600]  而這個爭執大家都不能夠協調的時候
[00:01:26.600 --> 00:01:28.200]  於是他們告上法庭了
[00:01:28.200 --> 00:01:30.000]  他們告上法庭
[00:01:30.000 --> 00:01:32.400]  但是這一件事情其實大家
[00:01:32.400 --> 00:01:35.200]  在今時今日的社會其實很普遍的
[00:01:35.200 --> 00:01:35.800]  可能譬如
[00:01:35.800 --> 00:01:39.400]  舉例來說他們當中有錢債糾紛的
[00:01:39.400 --> 00:01:43.200]  他們彼此都各不相讓的時候
[00:01:43.200 --> 00:01:45.000]  就去告去法庭那裡
[00:01:45.000 --> 00:01:46.200]  看看法官怎麼判
[00:01:46.200 --> 00:01:48.600]  然後小額錢債就追錢了,是不是?
[00:01:48.600 --> 00:01:51.400]  在今時今日都經常有發生的
[00:01:51.400 --> 00:01:53.000]  即使在基督徒當中
[00:01:53.000 --> 00:01:54.200]  但是保羅就說
[00:01:54.600 --> 00:01:57.800]  這件事情是他覺得不恰當
[00:01:57.800 --> 00:01:58.600]  不應該這麼做
[00:01:58.600 --> 00:02:00.200]  我們就看看
[00:02:00.200 --> 00:02:02.400]  究竟為什麼保羅會覺得不恰當
[00:02:02.400 --> 00:02:03.600]  不應該這麼做呢?
[00:02:03.600 --> 00:02:05.400]  首先
[00:02:05.400 --> 00:02:08.000]  保羅其實在背後的觀念
[00:02:08.000 --> 00:02:11.400]  他就講到其實有兩種法庭的觀念
[00:02:11.400 --> 00:02:14.200]  或者兩種裁判的制度
[00:02:14.200 --> 00:02:15.800]  在保羅的心目之中
[00:02:15.800 --> 00:02:18.600]  其實這兩種裁判的制度是彼此不同的
[00:02:18.600 --> 00:02:19.200]  我們看看
[00:02:19.200 --> 00:02:20.400]  先讀讀聖經
[00:02:20.400 --> 00:02:23.000]  第二節開始這麼說
[00:02:23.000 --> 00:02:26.200]  他說:豈不知聖徒要審判世界嗎?
[00:02:26.200 --> 00:02:28.400]  若世界為你們所審難道
[00:02:28.400 --> 00:02:31.000]  你們不配審判這最少的事嗎?
[00:02:31.000 --> 00:02:33.600]  豈不知我們要審判天事嗎?
[00:02:33.600 --> 00:02:35.400]  何況今生的事呢?
[00:02:35.400 --> 00:02:36.600]  若是這樣
[00:02:36.600 --> 00:02:39.600]  你們若有今生的事當審判
[00:02:39.600 --> 00:02:42.600]  是派教會所興翰的人審判嗎?
[00:02:42.600 --> 00:02:45.800]  這裡其實講了兩種
[00:02:45.800 --> 00:02:48.600]  在保羅心目之中的一個裁判的制度
[00:02:48.600 --> 00:02:50.200]  一種就是世俗的法庭
[00:02:50.400 --> 00:02:53.600]  另一種就是教會應該都可以
[00:02:53.600 --> 00:02:57.400]  為一些珍重的事情做一些裁決的
[00:02:57.400 --> 00:02:59.600]  而這兩種裁判的制度
[00:02:59.600 --> 00:03:01.000]  其實是非常之不同的
[00:03:01.000 --> 00:03:03.800]  在這三節聖經當中
[00:03:03.800 --> 00:03:05.800]  其實他講出了兩種的不同
[00:03:05.800 --> 00:03:08.200]  在世俗的法庭
[00:03:08.200 --> 00:03:13.600]  他們裁判的標準
[00:03:13.600 --> 00:03:17.400]  基本上就是依據世俗的道德倫理的
[00:03:17.400 --> 00:03:19.800]  而保羅剛才那裡很清楚地說
[00:03:19.800 --> 00:03:22.600]  你們為什麼去到不義的人面前求審呢?
[00:03:22.600 --> 00:03:23.600]  意思就是說
[00:03:23.600 --> 00:03:26.200]  他們的道德倫理其實有很多
[00:03:26.200 --> 00:03:29.400]  審判的人其實是不義的
[00:03:29.400 --> 00:03:32.000]  不義的意思不是說他們作奸犯科
[00:03:32.000 --> 00:03:33.600]  做很多很邪惡的事情
[00:03:33.600 --> 00:03:36.600]  而是說他們是不合乎神的標準
[00:03:36.600 --> 00:03:39.000]  世俗的法庭
[00:03:39.000 --> 00:03:41.600]  他們審判的標準的依歸
[00:03:41.600 --> 00:03:43.000]  是這個世俗的道德
[00:03:43.000 --> 00:03:44.800]  而這個世俗的道德有些事情
[00:03:44.800 --> 00:03:49.200]  其實是未必合乎神的標準的
[00:03:49.600 --> 00:03:53.000]  接下來我們往後會再討論更加多
[00:03:53.000 --> 00:03:54.800]  究竟這個世俗的道德
[00:03:54.800 --> 00:03:59.600]  如果要來判決一切的事情的時候
[00:03:59.600 --> 00:04:02.600]  有什麼的有限呢?
[00:04:02.600 --> 00:04:03.600]  它的限制在哪裡呢?
[00:04:03.600 --> 00:04:05.000]  我們等一下會再講多一點
[00:04:05.000 --> 00:04:06.800]  但是基本上世俗的法庭
[00:04:06.800 --> 00:04:10.000]  他們所裁判的都是依據世俗的道德的
[00:04:10.000 --> 00:04:13.600]  而教會的裁判是根據什麼呢?
[00:04:13.600 --> 00:04:17.600]  教會的裁判是根據神的律法
[00:04:18.400 --> 00:04:19.600]  而神的律法
[00:04:19.600 --> 00:04:21.200]  當然我們就知道
[00:04:21.200 --> 00:04:23.200]  其實就是神自己的心意
[00:04:23.200 --> 00:04:27.600]  神想人接著來行事為人
[00:04:27.600 --> 00:04:28.600]  成為標準
[00:04:28.600 --> 00:04:29.600]  成為生活的
[00:04:29.600 --> 00:04:31.800]  是神永恆的律法
[00:04:31.800 --> 00:04:34.200]  這個跟世俗的道德是很不同的
[00:04:34.200 --> 00:04:36.200]  第二方面
[00:04:36.200 --> 00:04:40.400]  在世俗法庭他們所判決的事情
[00:04:40.400 --> 00:04:43.200]  其實他們的範圍也是很有限
[00:04:43.200 --> 00:04:45.600]  只是看今生的事情而已
[00:04:46.200 --> 00:04:48.600]  世俗的法庭不管你有沒有永生
[00:04:48.600 --> 00:04:52.400]  不管你將來的永恆的結局
[00:04:52.400 --> 00:04:54.200]  那些全部都與他無關
[00:04:54.200 --> 00:04:56.200]  他所關顧的就是今生的事情
[00:04:56.200 --> 00:04:57.200]  今生的事情可能是
[00:04:57.200 --> 00:04:59.400]  現在你的財物
[00:04:59.400 --> 00:05:06.000]  現在你在社會生活的法理依據
[00:05:06.000 --> 00:05:07.600]  所帶來的後果
[00:05:07.600 --> 00:05:09.400]  都是今生的事情而已
[00:05:09.400 --> 00:05:11.400]  但是
[00:05:11.400 --> 00:05:15.200]  教會所裁訟的事情
[00:05:15.400 --> 00:05:17.600]  是牽涉到永恆
[00:05:17.600 --> 00:05:19.600]  牽涉到靈界
[00:05:19.600 --> 00:05:20.600]  這裡說
[00:05:20.600 --> 00:05:23.800]  你不知教會要審判天使和世界魔
[00:05:23.800 --> 00:05:24.600]  這裡當然
[00:05:24.600 --> 00:05:26.000]  在今時今日的教會
[00:05:26.000 --> 00:05:27.600]  我們現在沒有辦法審判世界
[00:05:27.600 --> 00:05:29.200]  但是本來所說的
[00:05:29.200 --> 00:05:30.800]  就是說教會
[00:05:30.800 --> 00:05:32.400]  到了永恆的當中
[00:05:32.400 --> 00:05:36.200]  或者當世界沒了基督回來做王的時候
[00:05:36.200 --> 00:05:41.000]  教會是與基督一起去審判世界
[00:05:41.000 --> 00:05:44.400]  這裡說到有永恆的層面
[00:05:44.800 --> 00:05:47.000]  有永生結局的層面
[00:05:47.000 --> 00:05:49.200]  也說到有靈界的層面
[00:05:49.200 --> 00:05:50.800]  甚至乎天使
[00:05:50.800 --> 00:05:52.200]  那些墮落的天使
[00:05:52.200 --> 00:05:55.000]  也是要被基督審判
[00:05:55.000 --> 00:05:56.200]  而基督審判的時候
[00:05:56.200 --> 00:05:59.200]  也是與聖徒一起審判天使的
[00:05:59.200 --> 00:06:01.800]  所以這個是
[00:06:01.800 --> 00:06:04.800]  教會所裁決的事情
[00:06:04.800 --> 00:06:06.800]  就不只是看今生
[00:06:06.800 --> 00:06:09.600]  就不只是看現在
[00:06:09.600 --> 00:06:11.000]  現世的事情
[00:06:11.000 --> 00:06:14.000]  是看到永恆的事情
[00:06:14.000 --> 00:06:15.400]  看到屬靈的事情
[00:06:15.400 --> 00:06:18.800]  看到人生命最終結局的事情
[00:06:18.800 --> 00:06:22.400]  這些跟今生的法庭是完全無關的
[00:06:22.400 --> 00:06:24.200]  今生的法庭
[00:06:24.200 --> 00:06:25.600]  所判決的事情
[00:06:25.600 --> 00:06:27.800]  坦白說不理你永恆的死活的
[00:06:27.800 --> 00:06:30.600]  只是看你現在今世的得失
[00:06:30.600 --> 00:06:32.200]  現世的財物
[00:06:32.200 --> 00:06:33.800]  是否得到保障
[00:06:33.800 --> 00:06:36.400]  今生所發生的事情
[00:06:36.400 --> 00:06:39.600]  但是教會所裁決的事情
[00:06:39.600 --> 00:06:43.600]  是牽涉到有屬靈的層面
[00:06:44.200 --> 00:06:44.800]  可以這麼說
[00:06:44.800 --> 00:06:48.400]  所以在當有爭執的時候
[00:06:48.400 --> 00:06:51.200]  這裡其實是提供
[00:06:51.200 --> 00:06:54.200]  保羅提出了一個原則
[00:06:54.200 --> 00:06:55.000]  就是說
[00:06:55.000 --> 00:06:57.800]  為什麼他覺得信徒如果有爭執的時候
[00:06:57.800 --> 00:07:01.200]  訴諸法庭是不恰當呢?
[00:07:01.200 --> 00:07:04.000]  其實因為在保羅的心目之中
[00:07:04.000 --> 00:07:10.200]  他想到一個更加廣闊的角度
[00:07:10.200 --> 00:07:12.800]  一個更加廣闊的範圍
[00:07:13.600 --> 00:07:16.200]  就是原來我們雖然今世的事情
[00:07:16.200 --> 00:07:17.600]  當中大家有爭執
[00:07:17.600 --> 00:07:18.200]  但是
[00:07:18.200 --> 00:07:20.000]  在當中所牽涉的事情
[00:07:20.000 --> 00:07:22.400]  有些其實就不單單是今世的
[00:07:22.400 --> 00:07:24.400]  是牽涉到永生
[00:07:24.400 --> 00:07:25.600]  牽涉到永恆
[00:07:25.600 --> 00:07:27.600]  甚至乎牽涉到屬靈的角度
[00:07:27.600 --> 00:07:29.600]  牽涉到神的榮耀的時候
[00:07:29.600 --> 00:07:36.800]  那些這樣的糾紛解決的方案
[00:07:36.800 --> 00:07:38.800]  你訴諸世俗的法庭
[00:07:38.800 --> 00:07:42.400]  可能甚至乎是滿目瀆職
[00:07:42.400 --> 00:07:48.000]  或者是非常之不恰當的後果
[00:07:48.000 --> 00:07:49.000]  可能會出現
[00:07:49.000 --> 00:07:51.800]  所以保羅就說
[00:07:51.800 --> 00:07:52.800]  所以就說
[00:07:52.800 --> 00:07:57.200]  其實最好就不要去訴諸世俗的法庭
[00:07:57.200 --> 00:07:58.800]  這個時候
[00:07:58.800 --> 00:08:00.400]  我們再看看
[00:08:00.400 --> 00:08:04.000]  究竟信徒去訴諸世俗的法庭
[00:08:04.000 --> 00:08:08.000]  有些什麼不恰當呢?
[00:08:08.000 --> 00:08:10.200]  首先我們就要明白
[00:08:10.200 --> 00:08:12.000]  在訴諸世俗的法庭的時候
[00:08:12.000 --> 00:08:16.800]  世俗的法律是有所限制的
[00:08:16.800 --> 00:08:20.000]  世俗的法律的限制在哪裡呢?
[00:08:20.000 --> 00:08:23.200]  就是因為世俗的法律本身
[00:08:23.200 --> 00:08:28.200]  是根據世界的潮流文化
[00:08:28.200 --> 00:08:29.800]  是有所改變的
[00:08:29.800 --> 00:08:32.000]  而這個世界的潮流文化
[00:08:32.000 --> 00:08:33.800]  很多方面
[00:08:33.800 --> 00:08:37.800]  其實是隨著不同的
[00:08:37.800 --> 00:08:40.800]  無論是政局的改變
[00:08:40.800 --> 00:08:43.600]  或者是人的想法的改變
[00:08:43.600 --> 00:08:45.600]  是有所不同的
[00:08:45.600 --> 00:08:47.400]  譬如舉個例子來說
[00:08:47.400 --> 00:08:49.600]  在以前來說
[00:08:49.600 --> 00:08:53.000]  譬如梁思濤是不可以談戀愛的
[00:08:53.000 --> 00:08:54.600]  你看
[00:08:54.600 --> 00:08:55.400]  神鵰俠侶
[00:08:55.400 --> 00:08:56.600]  楊過小龍女
[00:08:56.600 --> 00:08:58.600]  就不可能談戀愛的了
[00:08:58.600 --> 00:09:00.400]  但是現在在今時今日
[00:09:00.400 --> 00:09:02.600]  那些可能大學的教授和那些
[00:09:02.600 --> 00:09:05.600]  後來他的太太
[00:09:05.600 --> 00:09:09.600]  可能是他以前教過的大學的學生
[00:09:09.600 --> 00:09:10.600]  都會有的
[00:09:10.800 --> 00:09:11.600]  是不是?
[00:09:11.600 --> 00:09:15.400]  那個標準已經不同了
[00:09:15.400 --> 00:09:17.600]  譬如在古代的時候
[00:09:17.600 --> 00:09:21.600]  其實女性是不可以
[00:09:21.600 --> 00:09:23.600]  出街做事的
[00:09:23.600 --> 00:09:24.800]  拋頭露面的
[00:09:24.800 --> 00:09:25.400]  是不是?
[00:09:25.400 --> 00:09:27.400]  最好是散步不出閨門
[00:09:27.400 --> 00:09:29.000]  就是雙腳都紮起來
[00:09:29.000 --> 00:09:30.800]  甚至行動都不方便
[00:09:30.800 --> 00:09:31.600]  是最好的
[00:09:31.600 --> 00:09:34.000]  女士是最好的
[00:09:34.000 --> 00:09:35.400]  但是現在你知道
[00:09:35.400 --> 00:09:36.800]  大部分的
[00:09:36.800 --> 00:09:38.200]  最低限度在美國也好
[00:09:38.200 --> 00:09:39.800]  一些西方文明的社會
[00:09:39.800 --> 00:09:40.800]  大部分的女士
[00:09:40.800 --> 00:09:42.400]  她們出外謀生
[00:09:42.400 --> 00:09:43.600]  找工作的
[00:09:43.600 --> 00:09:44.200]  是不是?
[00:09:44.200 --> 00:09:45.400]  她們接觸很多人的
[00:09:45.400 --> 00:09:46.000]  她們
[00:09:46.000 --> 00:09:48.400]  以前的女性是
[00:09:48.400 --> 00:09:50.400]  不可以接觸其他男人的
[00:09:50.400 --> 00:09:51.400]  但是現在你知道
[00:09:51.400 --> 00:09:53.400]  都沒有了這個規限
[00:09:53.400 --> 00:09:55.600]  潮流文化
[00:09:55.600 --> 00:09:58.400]  是影響著世俗的法律的
[00:09:58.400 --> 00:10:01.600]  剛才說那個
[00:10:01.600 --> 00:10:03.400]  譬如男女的規矩
[00:10:03.400 --> 00:10:05.800]  譬如在今時今日的沙地阿拉伯
[00:10:05.800 --> 00:10:08.000]  他也是剛剛
[00:10:08.000 --> 00:10:09.600]  兩三年前才放寬
[00:10:09.600 --> 00:10:12.800]  女人可以自己開車而已
[00:10:12.800 --> 00:10:15.400]  但是其實他還有規矩
[00:10:15.400 --> 00:10:17.200]  說女人不可以單獨自己外出
[00:10:17.200 --> 00:10:19.000]  一定要男人陪同
[00:10:19.000 --> 00:10:20.400]  你說到了美國
[00:10:20.400 --> 00:10:21.200]  有沒有這些法律呢?
[00:10:21.200 --> 00:10:22.200]  沒有
[00:10:22.200 --> 00:10:24.800]  所以你看到不同的時代
[00:10:24.800 --> 00:10:26.200]  不同的國家
[00:10:26.200 --> 00:10:27.200]  不同的民族
[00:10:27.200 --> 00:10:29.600]  不同的大家的思潮
[00:10:29.600 --> 00:10:30.800]  想法不同
[00:10:30.800 --> 00:10:33.000]  那些法律其實也不同
[00:10:33.000 --> 00:10:35.400]  所以法律本身其實不是永恆的
[00:10:35.400 --> 00:10:36.600]  也是不斷有改變的
[00:10:36.600 --> 00:10:37.600]  譬如以前來說
[00:10:37.600 --> 00:10:38.800]  就說美國的法律
[00:10:38.800 --> 00:10:40.600]  以前可以是
[00:10:40.600 --> 00:10:43.200]  販賣黑奴的
[00:10:43.200 --> 00:10:45.600]  將黑人像貨物一樣
[00:10:45.600 --> 00:10:47.000]  你用完之後
[00:10:47.000 --> 00:10:48.000]  做奴隸用他
[00:10:48.000 --> 00:10:48.800]  用了一段時間之後
[00:10:48.800 --> 00:10:49.600]  你不喜歡他
[00:10:49.600 --> 00:10:50.600]  然後就賣了他
[00:10:50.600 --> 00:10:51.800]  賣給別人也可以的
[00:10:51.800 --> 00:10:53.000]  現在當然不行了
[00:10:53.000 --> 00:10:54.200]  黑奴也解放了
[00:10:54.200 --> 00:10:55.400]  所以法律
[00:10:55.400 --> 00:10:57.200]  是有所改變的
[00:10:57.200 --> 00:10:59.400]  因為人間的法律
[00:10:59.400 --> 00:11:02.400]  是根據人的思想
[00:11:02.400 --> 00:11:04.600]  人大家的共識
[00:11:04.600 --> 00:11:05.800]  而製成的
[00:11:05.800 --> 00:11:07.800]  而這些共識本身
[00:11:08.000 --> 00:11:11.000]  其實是沒有牽涉到神的心意在內的
[00:11:11.000 --> 00:11:12.000]  大家都只是想
[00:11:12.000 --> 00:11:13.200]  我覺得這樣就好了
[00:11:13.200 --> 00:11:14.200]  譬如以前來說
[00:11:14.200 --> 00:11:15.000]  我覺得
[00:11:15.000 --> 00:11:16.000]  挺好的
[00:11:16.000 --> 00:11:17.200]  我的僕人
[00:11:17.200 --> 00:11:18.600]  我不喜歡用的時候
[00:11:18.600 --> 00:11:19.600]  我賣了他
[00:11:19.600 --> 00:11:20.800]  然後換另一個
[00:11:20.800 --> 00:11:21.600]  譬如我現在
[00:11:21.600 --> 00:11:22.800]  我有一個男僕人
[00:11:22.800 --> 00:11:24.800]  譬如我蓋房子的時候
[00:11:24.800 --> 00:11:25.800]  要找一個男丁
[00:11:25.800 --> 00:11:27.600]  很健壯的
[00:11:27.600 --> 00:11:28.600]  蓋完房子之後
[00:11:28.600 --> 00:11:29.800]  然後我現在不需要了
[00:11:29.800 --> 00:11:30.400]  我現在
[00:11:30.400 --> 00:11:31.800]  可能在家裡煮飯
[00:11:31.800 --> 00:11:32.800]  我需要有一個女的
[00:11:32.800 --> 00:11:34.200]  那就賣了男的
[00:11:34.200 --> 00:11:35.400]  換女的
[00:11:35.400 --> 00:11:36.400]  挺好的
[00:11:36.400 --> 00:11:39.200]  大家都在那時候的白人社會
[00:11:39.200 --> 00:11:40.400]  都有一個共識
[00:11:40.400 --> 00:11:41.400]  所以這個是
[00:11:41.400 --> 00:11:43.000]  成為合法也可以的
[00:11:43.000 --> 00:11:45.600]  但是當中沒有想到神的心意的
[00:11:45.600 --> 00:11:46.200]  當然
[00:11:46.200 --> 00:11:48.400]  神的心意是不是這樣呢?
[00:11:48.400 --> 00:11:51.400]  神是不是看人的價值就好像貨物一樣呢?
[00:11:51.400 --> 00:11:52.400]  神是不是
[00:11:52.400 --> 00:11:54.600]  覺得一個人可以
[00:11:54.600 --> 00:11:57.200]  因為不同的膚色而奴役另一個人呢?
[00:11:57.200 --> 00:12:00.000]  全部這些法律是不問的
[00:12:00.000 --> 00:12:01.200]  法律只是說
[00:12:01.200 --> 00:12:03.000]  一群人組成一個國家的時候
[00:12:03.000 --> 00:12:04.000]  我們大家
[00:12:04.000 --> 00:12:05.800]  有所共識
[00:12:05.800 --> 00:12:08.000]  大家都覺得這樣是好的
[00:12:08.000 --> 00:12:09.800]  這樣就可以實行就可以了
[00:12:09.800 --> 00:12:12.400]  法律就是這樣而制定的
[00:12:12.400 --> 00:12:15.000]  第二
[00:12:15.000 --> 00:12:16.600]  法律的限制就是
[00:12:16.600 --> 00:12:19.200]  法律是最少公約數的標準而已
[00:12:19.200 --> 00:12:22.200]  最少公約數的標準是什麼意思呢?
[00:12:22.200 --> 00:12:24.400]  就是有些事情其實他不是問
[00:12:24.400 --> 00:12:27.000]  這樣做是不是最
[00:12:27.000 --> 00:12:28.200]  最對
[00:12:28.200 --> 00:12:29.200]  最恰當
[00:12:29.200 --> 00:12:30.600]  而是他只是問
[00:12:30.600 --> 00:12:31.800]  這樣做的時候
[00:12:31.800 --> 00:12:32.400]  我們是不是
[00:12:32.400 --> 00:12:33.800]  最多人
[00:12:33.800 --> 00:12:35.200]  都同意
[00:12:36.200 --> 00:12:38.800]  這個標準所以很多時候都是最低的那個
[00:12:38.800 --> 00:12:40.600]  譬如有十個人
[00:12:40.600 --> 00:12:41.400]  是
[00:12:41.400 --> 00:12:44.000]  在這裡
[00:12:44.000 --> 00:12:45.400]  制定這個國家的法律的
[00:12:45.400 --> 00:12:47.400]  舉例來說有十個人在這裡
[00:12:47.400 --> 00:12:48.600]  在這裡談的
[00:12:48.600 --> 00:12:50.200]  那如果
[00:12:50.200 --> 00:12:52.800]  譬如有兩個人是
[00:12:52.800 --> 00:12:55.000]  不覺得要販賣黑奴的
[00:12:55.000 --> 00:12:56.600]  有八個人就覺得
[00:12:56.600 --> 00:12:58.200]  販賣黑奴沒問題的
[00:12:58.200 --> 00:13:01.000]  那麼這個最低公約數的標準就
[00:13:01.000 --> 00:13:02.000]  就
[00:13:02.000 --> 00:13:03.400]  就販賣黑奴的了
[00:13:03.400 --> 00:13:04.600]  你明白嗎?
[00:13:04.600 --> 00:13:05.600]  他們
[00:13:05.600 --> 00:13:08.600]  大家共識的標準是
[00:13:08.600 --> 00:13:10.200]  選擇最低的標準
[00:13:10.200 --> 00:13:11.200]  大家都能夠
[00:13:11.200 --> 00:13:12.800]  大部分的人同意
[00:13:12.800 --> 00:13:14.200]  那就成為了法律了
[00:13:14.200 --> 00:13:15.400]  所以
[00:13:15.400 --> 00:13:16.200]  法律
[00:13:16.200 --> 00:13:18.600]  譬如有些地方
[00:13:18.600 --> 00:13:20.800]  譬如台灣這樣
[00:13:20.800 --> 00:13:23.400]  他定的法律其實他也是
[00:13:23.400 --> 00:13:25.400]  通姦
[00:13:25.400 --> 00:13:28.600]  就是一個婚外的關係
[00:13:28.600 --> 00:13:29.800]  其實是犯法的
[00:13:29.800 --> 00:13:31.600]  但是你看美國有沒有呢?
[00:13:31.600 --> 00:13:32.700]  美國因為覺得
[00:13:32.700 --> 00:13:33.800]  這個無所謂了
[00:13:33.800 --> 00:13:35.200]  最低公約數的標準
[00:13:35.200 --> 00:13:36.500]  我們大家都覺得
[00:13:36.500 --> 00:13:38.200]  這些不影響到別人
[00:13:38.200 --> 00:13:39.800]  你自己通姦
[00:13:39.800 --> 00:13:41.100]  破壞自己的家庭
[00:13:41.100 --> 00:13:42.000]  破壞自己的婚姻
[00:13:42.000 --> 00:13:43.200]  你自己負責
[00:13:43.200 --> 00:13:43.800]  就不管了
[00:13:43.800 --> 00:13:45.800]  所以法庭也不過問了
[00:13:45.800 --> 00:13:46.600]  就是
[00:13:46.600 --> 00:13:48.200]  法律就是這樣
[00:13:48.200 --> 00:13:50.200]  甚至乎你那個的
[00:13:50.200 --> 00:13:52.400]  心
[00:13:52.400 --> 00:13:53.800]  是想些什麼
[00:13:53.800 --> 00:13:56.200]  怎樣或者犯法
[00:13:56.200 --> 00:13:58.100]  法律其實是不過問的
[00:13:58.100 --> 00:14:01.900]  譬如你做一些很差的事情
[00:14:01.900 --> 00:14:03.700]  你去騙人
[00:14:03.700 --> 00:14:05.400]  你去欺騙人
[00:14:05.400 --> 00:14:07.300]  但是很多法律
[00:14:07.300 --> 00:14:09.500]  那裡其實有這些稱為
[00:14:09.500 --> 00:14:10.800]  法律的漏洞
[00:14:10.800 --> 00:14:12.300]  或者灰色的地帶
[00:14:12.300 --> 00:14:14.300]  法律過問你不了
[00:14:14.300 --> 00:14:15.900]  因為你的心意
[00:14:15.900 --> 00:14:16.900]  你那個的
[00:14:16.900 --> 00:14:18.800]  背後那種邪惡的動機
[00:14:18.800 --> 00:14:20.200]  在你的最低公約數
[00:14:20.200 --> 00:14:21.400]  法律的要求那裡
[00:14:21.400 --> 00:14:22.900]  是要求你不了的
[00:14:22.900 --> 00:14:23.900]  法律的要求
[00:14:23.900 --> 00:14:25.500]  通常是最低那個而已
[00:14:25.500 --> 00:14:26.900]  譬如
[00:14:26.900 --> 00:14:28.800]  你怎樣去
[00:14:28.800 --> 00:14:30.800]  全心不良的
[00:14:30.800 --> 00:14:32.200]  來去陷害別人
[00:14:32.200 --> 00:14:33.100]  那些
[00:14:33.200 --> 00:14:34.200]  法律是
[00:14:34.200 --> 00:14:37.300]  可能是沒有辦法來治理罪的
[00:14:37.300 --> 00:14:39.500]  直到最後你親手
[00:14:39.500 --> 00:14:40.800]  動手來去傷害
[00:14:40.800 --> 00:14:41.500]  或者打人
[00:14:41.500 --> 00:14:42.200]  或者傷人
[00:14:42.200 --> 00:14:43.100]  或者是殺人
[00:14:43.100 --> 00:14:45.100]  那法律才能夠定你罪
[00:14:45.100 --> 00:14:46.600]  但是可能你之前
[00:14:46.600 --> 00:14:47.800]  你很多全心不良
[00:14:47.800 --> 00:14:48.800]  做了很多背後的事情
[00:14:48.800 --> 00:14:49.300]  因為
[00:14:49.300 --> 00:14:50.300]  法律就是這樣
[00:14:50.300 --> 00:14:51.800]  這個是一個最低的約數
[00:14:51.800 --> 00:14:53.000]  它不理你的動機
[00:14:53.000 --> 00:14:54.000]  不理你的
[00:14:54.000 --> 00:14:55.500]  背後那個
[00:14:55.500 --> 00:14:57.800]  邪惡的理念
[00:14:57.800 --> 00:14:59.500]  潮流
[00:14:59.500 --> 00:15:01.200]  的改變
[00:15:01.200 --> 00:15:02.500]  最低公約數的標準
[00:15:02.500 --> 00:15:05.000]  你知道法律其實是極之有限的
[00:15:05.000 --> 00:15:07.300]  就因為這樣的時候
[00:15:07.300 --> 00:15:08.600]  保羅就
[00:15:08.600 --> 00:15:09.700]  提出
[00:15:09.700 --> 00:15:13.900]  如果有尊重這樣的事情
[00:15:13.900 --> 00:15:17.900]  如果你訴諸於世俗的法庭的時候
[00:15:17.900 --> 00:15:20.300]  其實這個是極度有限的
[00:15:20.300 --> 00:15:22.000]  他所能夠解決到
[00:15:22.000 --> 00:15:23.800]  是不是真正解決到那個
[00:15:23.800 --> 00:15:24.700]  他們的
[00:15:24.700 --> 00:15:26.000]  大家的糾紛
[00:15:26.000 --> 00:15:26.700]  那個
