
[00:00:00.000 --> 00:00:02.000]  鄧小妹 祝安
[00:02:17.000 --> 00:02:20.000]  於教訓、篤責、使人歸正
[00:02:20.000 --> 00:02:23.000]  教導人學義都是猶豫的
[00:02:23.000 --> 00:02:26.000]  讓熟成的人得以完全
[00:02:26.000 --> 00:02:29.000]  預備行各樣的事事
[00:02:29.000 --> 00:02:33.000]  當我仔細去查考這兩句經文的時候
[00:02:33.000 --> 00:02:37.000]  我發現有兩個地方值得我們去留意
[00:02:37.000 --> 00:02:40.000]  以下我們嘗試去比照不同的頁面
[00:02:40.000 --> 00:02:44.000]  讓大家觀察一下這些地方值得留意
[00:02:44.000 --> 00:02:46.000]  我們剛才讀了和合卷
[00:02:46.000 --> 00:02:48.000]  我試試讀呂振宗的譯本
[00:02:48.000 --> 00:02:50.000]  他這樣說
[00:02:50.000 --> 00:02:54.000]  每一部受上帝靈感的經典
[00:02:54.000 --> 00:02:59.000]  對於教導、對於指責、對於規正
[00:02:59.000 --> 00:03:03.000]  對於信念、仁、正義全都有益
[00:03:03.000 --> 00:03:08.000]  要屬上帝的人被完全準備好
[00:03:08.000 --> 00:03:11.000]  可以行各樣的善事
[00:03:11.000 --> 00:03:16.000]  新譯本是這樣譯的
[00:03:16.000 --> 00:03:22.000]  在教訓、摘地、表證和公義的訓練
[00:03:22.000 --> 00:03:25.000]  各方面都是有益的
[00:03:25.000 --> 00:03:28.000]  為要使熟成的人裝備好
[00:03:28.000 --> 00:03:31.000]  可以完成各樣的善功
[00:03:31.000 --> 00:03:33.000]  最後是新漢譯本
[00:03:33.000 --> 00:03:41.000]  聖經全都是層所默示的
[00:03:41.000 --> 00:03:44.000]  對於教導、摘地、表證、訓練人行義
[00:03:44.000 --> 00:03:46.000]  都是有益的
[00:03:46.000 --> 00:03:49.000]  讓屬神的人得到充分的裝備
[00:03:49.000 --> 00:03:52.000]  可以行各樣的善事
[00:03:52.000 --> 00:03:56.000]  當我們比較完四個不同的譯本
[00:03:56.000 --> 00:03:58.000]  可能你都會去發現
[00:03:58.000 --> 00:04:01.000]  這一段的經文有兩個地方
[00:04:01.000 --> 00:04:03.000]  在這四個譯本的理念
[00:04:03.000 --> 00:04:06.000]  存在比較大的差異
[00:04:06.000 --> 00:04:09.000]  第一是聖經都是層所默示的
[00:04:09.000 --> 00:04:13.000]  第二個部分是叫屬神的人出現完全
[00:04:13.000 --> 00:04:16.000]  現在我們先去處理第一個地方
[00:04:16.000 --> 00:04:19.000]  試下比較不同的譯本
[00:04:19.000 --> 00:04:23.000]  我們會看得到聖經都是層所默示的
[00:04:23.000 --> 00:04:26.000]  這個展句有不同的譯法
[00:04:26.000 --> 00:04:28.000]  如果從原文去觀察
[00:04:28.000 --> 00:04:32.000]  我們會發現這些翻譯都是有可能的
[00:04:32.000 --> 00:04:34.000]  比較之下新漢譯本
[00:04:34.000 --> 00:04:37.000]  較能夠表達經文的意思
[00:04:37.000 --> 00:04:40.000]  因為和合本未有譯出原文裏面
[00:04:40.000 --> 00:04:42.000]  全部的用字
[00:04:42.000 --> 00:04:44.000]  而呂聖宗的譯法
[00:04:44.000 --> 00:04:46.000]  會提及到經典
[00:04:46.000 --> 00:04:49.000]  否定對聖淡化了保羅
[00:04:49.000 --> 00:04:52.000]  去指向聖經的用字
[00:04:52.000 --> 00:04:54.000]  而新譯本的譯法
[00:04:54.000 --> 00:04:56.000]  接近原文直譯
[00:04:56.000 --> 00:04:58.000]  不過這種表達的方式
[00:04:58.000 --> 00:05:00.000]  可能令人懷疑
[00:05:00.000 --> 00:05:03.000]  聖經是不是多於一本呢?
[00:05:03.000 --> 00:05:05.000]  所以新漢譯就譯為
[00:05:05.000 --> 00:05:08.000]  聖經全都是層所默示的
[00:05:08.000 --> 00:05:10.000]  這個是表達說
[00:05:10.000 --> 00:05:13.000]  聖經每一處經文
[00:05:13.000 --> 00:05:16.000]  都是層所默示的
[00:05:16.000 --> 00:05:18.000]  當我們明白這一點的時候
[00:05:18.000 --> 00:05:20.000]  可能我們就會去看
[00:05:20.000 --> 00:05:23.000]  保羅這裏所提及的聖經
[00:05:23.000 --> 00:05:25.000]  是指什麼內容呢?
[00:05:25.000 --> 00:05:27.000]  是不是指我們手頭上
[00:05:27.000 --> 00:05:30.000]  所擁有的新舊約聖經呢?
[00:05:30.000 --> 00:05:33.000]  心水清的你一定知道
[00:05:33.000 --> 00:05:35.000]  這裏所提及的聖經
[00:05:35.000 --> 00:05:37.000]  是指舊約聖經
[00:05:37.000 --> 00:05:39.000]  因為在當時新約聖經
[00:05:39.000 --> 00:05:42.000]  有很多的經卷並未寫成
[00:05:42.000 --> 00:05:44.000]  更加未被整理成為
[00:05:44.000 --> 00:05:47.000]  新約聖經的重點
[00:05:47.000 --> 00:05:49.000]  而保羅在三章十五節
[00:05:49.000 --> 00:05:51.000]  對提摩太后這樣說
[00:05:51.000 --> 00:05:55.000]  她說也知道自己從小就明白聖經
[00:05:55.000 --> 00:05:58.000]  這聖經能使你有智慧
[00:05:58.000 --> 00:06:02.000]  藉著真信基督而遭而得救
[00:06:02.000 --> 00:06:06.000]  不知道大家有沒有想過一個問題呢?
[00:06:06.000 --> 00:06:09.000]  猶太人他們從小到大
[00:06:09.000 --> 00:06:12.000]  是怎樣學習聖經的呢?
[00:06:12.000 --> 00:06:15.000]  不過我們先要搞清楚一點
[00:06:15.000 --> 00:06:19.000]  提摩太她在她小朋友的階段
[00:06:19.000 --> 00:06:22.000]  學習聖經的經驗
[00:06:22.000 --> 00:06:25.000]  應該和一般猶太人的小朋友是不同的
[00:06:25.000 --> 00:06:27.000]  因為你還記得
[00:06:27.000 --> 00:06:30.000]  在《仕道行卷》十六章一節
[00:06:30.000 --> 00:06:33.000]  她提及提摩太是慈體勞師德
[00:06:33.000 --> 00:06:37.000]  她的媽媽是信傳的猶太主人
[00:06:37.000 --> 00:06:39.000]  而父親是希臘王
[00:06:39.000 --> 00:06:43.000]  這是暗示著她的父親是未信未遭
[00:06:43.000 --> 00:06:47.000]  另外在《仕道行卷》十六章三節
[00:06:47.000 --> 00:06:52.000]  亦都提出提摩太是未接受國禮
[00:06:52.000 --> 00:06:56.000]  這個話句反映出提摩太的母親
[00:06:56.000 --> 00:07:01.000]  未有很勤儉地遵守摩西遠經的教導
[00:07:01.000 --> 00:07:02.000]  開句來說
[00:07:02.000 --> 00:07:05.000]  提摩太在她小朋友的階段
[00:07:05.000 --> 00:07:10.000]  很大可能是在猶太會堂以外的地方
[00:07:10.000 --> 00:07:12.000]  去學習信念
[00:07:12.000 --> 00:07:15.000]  事實上在提後一章五節
[00:07:15.000 --> 00:07:19.000]  保羅去形容提摩太那種無偽的信心
[00:07:19.000 --> 00:07:22.000]  是來自她的外祖母摩爾
[00:07:22.000 --> 00:07:25.000]  以及她的母親琉璃姬
[00:07:25.000 --> 00:07:27.000]  所以較大的機會
[00:07:27.000 --> 00:07:30.000]  提摩太對聖經的認識
[00:07:30.000 --> 00:07:32.000]  又或者基督的信仰
[00:07:32.000 --> 00:07:38.000]  都是來自她的外祖母和母親而建立出來
[00:07:38.000 --> 00:07:43.000]  雖然我們不能確定提摩太如何學習聖經
[00:07:43.000 --> 00:07:46.000]  但是我們能夠從其他的文件
[00:07:46.000 --> 00:07:47.000]  我們了解到
[00:07:47.000 --> 00:07:51.000]  一般被老遙歸之後的猶太人
[00:07:51.000 --> 00:07:56.000]  他們從小到大是如何接受信仰的教導
[00:07:56.000 --> 00:07:58.000]  從古代意識的開始
[00:07:58.000 --> 00:08:04.000]  基本上家庭教育是第一個學習的場景
[00:08:04.000 --> 00:08:06.000]  因為摩西五經有條文
[00:08:06.000 --> 00:08:10.000]  很清楚地去要求父親要教導母女
[00:08:10.000 --> 00:08:14.000]  在《生命記》寫了一章十九節的條文
[00:08:14.000 --> 00:08:17.000]  也要教訓你的兒女
[00:08:17.000 --> 00:08:19.000]  無論坐在家裡
[00:08:19.000 --> 00:08:21.000]  行在路上
[00:08:21.000 --> 00:08:22.000]  躺下
[00:08:22.000 --> 00:08:23.000]  站起來
[00:08:23.000 --> 00:08:25.000]  都要承受
[00:08:25.000 --> 00:08:28.000]  他們至少學習摩西五經之外
[00:08:28.000 --> 00:08:31.000]  他們還要學習一些智慧的傳統
[00:08:31.000 --> 00:08:34.000]  其中心言一章八節這樣說
[00:08:34.000 --> 00:08:38.000]  我兒要聽你父親的吩咐
[00:08:38.000 --> 00:08:42.000]  不可離棄你母親的殺戮
[00:08:42.000 --> 00:08:45.000]  除了家庭教育之外
[00:08:45.000 --> 00:08:48.000]  對於被老遙歸的猶太人來說
[00:08:48.000 --> 00:08:52.000]  大概在主持二世紀的時候
[00:08:52.000 --> 00:08:56.000]  已經有某種形式的學校了
[00:08:56.000 --> 00:08:58.000]  現在所有的猶太文件
[00:08:58.000 --> 00:09:01.000]  《摩西拉戰訓》就是這樣形容的
[00:09:01.000 --> 00:09:03.000]  它說 你們未曾受教的
[00:09:03.000 --> 00:09:06.000]  要就近我這裏來
[00:09:06.000 --> 00:09:09.000]  在我的學校裏寄宿
[00:09:09.000 --> 00:09:11.000]  其中一個傳統的講法
[00:09:11.000 --> 00:09:17.000]  就是大概在主持六三至六五年的時候
[00:09:17.000 --> 00:09:20.000]  有一個大祭司就引進了一個
[00:09:20.000 --> 00:09:21.000]  強制性的教育
[00:09:21.000 --> 00:09:23.000]  讓猶太的小朋友
[00:09:23.000 --> 00:09:26.000]  他們至少就開始去接受
[00:09:26.000 --> 00:09:29.000]  一種正規的信仰教育
[00:09:29.000 --> 00:09:32.000]  巴比倫·哈納木
[00:09:32.000 --> 00:09:34.000]  他就去到這樣去形容
[00:09:34.000 --> 00:09:39.000]  他說 最後來了加馬拉的兒子約書亞
[00:09:39.000 --> 00:09:43.000]  他規定在各區各城展立教師
[00:09:43.000 --> 00:09:46.000]  教導年幼的孩子
[00:09:46.000 --> 00:09:49.000]  孩子六七歲就要上學
[00:09:49.000 --> 00:09:52.000]  在當時猶太的小朋友
[00:09:52.000 --> 00:09:56.000]  他們就會在不同城鎮裏面的會堂上課
[00:09:56.000 --> 00:09:59.000]  大概在主持七十年的時候
[00:09:59.000 --> 00:10:04.000]  耶路撒冷就大概有四百八十間的會堂
[00:10:04.000 --> 00:10:06.000]  去給猶太人去學習
[00:10:06.000 --> 00:10:10.000]  其中一本猶太的文件米士拿就去形容
[00:10:10.000 --> 00:10:12.000]  一個猶太的男性
[00:10:12.000 --> 00:10:16.000]  在他人生不同的階段裏面的本分
[00:10:16.000 --> 00:10:18.000]  其中是這樣講的
[00:10:18.000 --> 00:10:21.000]  他說五歲聖經 十歲米士拿
[00:10:21.000 --> 00:10:26.000]  十三歲宗教責任 十五歲巴拉木
[00:10:26.000 --> 00:10:28.000]  等等等等
[00:10:28.000 --> 00:10:32.000]  換言之 五歲的猶太的小朋友
[00:10:32.000 --> 00:10:38.000]  他們就要在一個正規的信仰教育裏面去學習
[00:10:38.000 --> 00:10:41.000]  他們首先去學習希伯羅聖經
[00:10:41.000 --> 00:10:43.000]  也就是我們的舊約聖經
[00:10:43.000 --> 00:10:47.000]  之後他們七歲就要去學習米士拿
[00:10:47.000 --> 00:10:54.000]  這些就是講猶太拉比對摩西律法的一種詮釋和應用
[00:10:54.000 --> 00:11:01.000]  意思就是教這些猶太的小朋友怎樣去應用摩西的文經
[00:11:01.000 --> 00:11:07.000]  雖然米士拿這個書卷大概在此後二百年才會完成
[00:11:07.000 --> 00:11:10.000]  不過這些拉比的詮釋
[00:11:10.000 --> 00:11:14.000]  其實在第一世紀才會開始流傳下去
[00:11:14.000 --> 00:11:17.000]  除了正規的教育之外
[00:11:17.000 --> 00:11:21.000]  也有一些非正規的教育的方式
[00:11:21.000 --> 00:11:24.000]  這些方法大家應該會熟悉
[00:11:24.000 --> 00:11:28.000]  例如守安息日 行割禮
[00:11:28.000 --> 00:11:31.000]  又或者遵守飲食條例
[00:11:31.000 --> 00:11:36.000]  這些對猶太人來說都是具有教導的功能
[00:11:36.000 --> 00:11:40.000]  去提醒他們同神立約那份的關係
[00:11:40.000 --> 00:11:44.000]  猶太人藉著這些外顯的行為
[00:11:44.000 --> 00:11:47.000]  去表明他們是屬神子民
[00:11:47.000 --> 00:11:50.000]  一個很重要的身份的記號
[00:11:50.000 --> 00:11:55.000]  以在當時一種異方文化的社會裡面去分別出來
[00:11:55.000 --> 00:12:00.000]  最後猶太人也都會透過他們的哲學
[00:12:00.000 --> 00:12:02.000]  去認識他們的信仰
[00:12:02.000 --> 00:12:06.000]  例如「願月節」又或者「志行節」
[00:12:06.000 --> 00:12:07.000]  開出來說
[00:12:07.000 --> 00:12:09.000]  剛剛這個部份
[00:12:09.000 --> 00:12:12.000]  去嘗試去勾勒一般的猶太人
[00:12:12.000 --> 00:12:15.000]  他們接受信仰教導的內容
[00:12:15.000 --> 00:12:18.000]  他們會接受正規的方式
[00:12:18.000 --> 00:12:22.000]  也都接受非正規的教育方法
[00:12:22.000 --> 00:12:24.000]  不知道你有沒有想過
[00:12:24.000 --> 00:12:27.000]  原來猶太人接受信仰的教導
[00:12:27.000 --> 00:12:29.000]  原來是這麼嚴謹的
[00:12:29.000 --> 00:12:32.000]  回想我們一開始問的問題
[00:12:32.000 --> 00:12:34.000]  對於基督徒來說
[00:12:34.000 --> 00:12:37.000]  究竟我們要學習哪一方面呢
[00:12:37.000 --> 00:12:41.000]  我相信當我們作信徒的時候
[00:12:41.000 --> 00:12:43.000]  我們要接受信仰的教導
[00:12:43.000 --> 00:12:46.000]  我們也都要接受一種
[00:12:46.000 --> 00:12:50.000]  正規以及非正規的教育方式
[00:12:50.000 --> 00:12:53.000]  我們先從非正規的教育來說
[00:12:53.000 --> 00:12:56.000]  除了每一個星期我們崇拜之外
[00:12:56.000 --> 00:13:00.000]  承奉家每年都會去慶祝聖誕節
[00:13:00.000 --> 00:13:02.000]  以及復活節
[00:13:02.000 --> 00:13:04.000]  或多或少
[00:13:04.000 --> 00:13:06.000]  我們都會稍稍齊合
[00:13:06.000 --> 00:13:10.000]  將臨祈、顯現祈、御虎祈
[00:13:10.000 --> 00:13:12.000]  聖靈降臨日等等
[00:13:12.000 --> 00:13:16.000]  另外,主餐以及浸禮
[00:13:16.000 --> 00:13:19.000]  也是教會非常重要的記號
[00:13:19.000 --> 00:13:21.000]  簡單來說
[00:13:21.000 --> 00:13:24.000]  每年我們透過這些不同的節奏
[00:13:24.000 --> 00:13:26.000]  以及教會的禮儀
[00:13:26.000 --> 00:13:28.000]  我們再一次去從術
[00:13:28.000 --> 00:13:33.000]  並且去重現耶穌基督的拯救故事
[00:13:33.000 --> 00:13:37.000]  我們藉以去重新去教導信徒
[00:13:37.000 --> 00:13:40.000]  耶穌基督怎樣去拯救我們的生命
[00:13:40.000 --> 00:13:44.000]  並且去塑造我們在這個世界裡面
[00:13:44.000 --> 00:13:50.000]  我們作為跟隨基督的門徒這個獨特的生存
[00:13:50.000 --> 00:13:53.000]  當我們說完非正規的教育的時候
[00:13:53.000 --> 00:13:56.000]  我們嘗試從正規的教育來說
[00:13:56.000 --> 00:14:00.000]  聖經是信徒主要學習的內容
[00:14:00.000 --> 00:14:04.000]  因為我們深信聖經是神的啟示
[00:14:04.000 --> 00:14:09.000]  當然,信徒所讀的聖經不只是舊的聖經
[00:14:09.000 --> 00:14:11.000]  包括新的聖經
[00:14:11.000 --> 00:14:13.000]  某程度上
[00:14:13.000 --> 00:14:18.000]  神藉著聖經去規範祂的啟示範圍
[00:14:18.000 --> 00:14:20.000]  如果反過來說
[00:14:20.000 --> 00:14:24.000]  當我們離開了聖經的規範
[00:14:24.000 --> 00:14:27.000]  我們理解不到神在哪裡
[00:14:27.000 --> 00:14:34.000]  所以聖經是信徒學習信仰一個非常重要的基礎
[00:14:34.000 --> 00:14:38.000]  承蔭家非常重視聖經的教導
[00:14:38.000 --> 00:14:40.000]  在承蔭班裡面
[00:14:40.000 --> 00:14:43.000]  我們每一季會有發課的禪經
[00:14:43.000 --> 00:14:44.000]  與此同時
[00:14:44.000 --> 00:14:50.000]  當一些初信或是慕道的朋友進入教會的時候
[00:14:50.000 --> 00:14:56.000]  他們就會從承蔭班開始認識學習這個信仰
[00:14:56.000 --> 00:14:57.000]  除此之外
[00:14:57.000 --> 00:15:00.000]  訓練士中也設立了不同的課程
[00:15:00.000 --> 00:15:05.000]  例如,我們有門徒生命表示和聖書的告示
[00:15:05.000 --> 00:15:10.000]  我們會嘗試分組基礎班、中級班、信心班
[00:15:10.000 --> 00:15:14.000]  讓信徒有系統地去接受訓練
[00:15:14.000 --> 00:15:18.000]  以一種較為完整的學習框架去認識信仰
[00:15:18.000 --> 00:15:21.000]  讓頂司會去接受裝備
[00:15:21.000 --> 00:15:24.000]  去培養我們一個去使用神的生命
[00:15:24.000 --> 00:15:26.000]  簡單來說
[00:15:26.000 --> 00:15:32.000]  信徒以聖經作為信仰一個很重要的學習基礎
[00:15:32.000 --> 00:15:34.000]  在這個基礎裡面
[00:15:34.000 --> 00:15:36.000]  我們會慢慢透過不同的方面
[00:15:36.000 --> 00:15:40.000]  去擴闊我們信徒對神的認識
[00:15:40.000 --> 00:15:44.000]  以及去裝備我們在侍共裡面的道德
[00:15:44.000 --> 00:15:48.000]  所以可能我們會學到一些基礎的教義
[00:15:48.000 --> 00:15:50.000]  我們會學習聖經
[00:15:50.000 --> 00:15:54.000]  一些不同的茶經法、色經學
[00:15:54.000 --> 00:15:56.000]  又或者教會歷史
[00:15:56.000 --> 00:15:59.000]  又或者靈命的數座
[00:15:59.000 --> 00:16:03.000]  甚至可能我們會學習崇拜學這些課程
[00:16:03.000 --> 00:16:07.000]  亦都我們會學習牧羊關照等
[00:16:07.000 --> 00:16:12.000]  這些課程我們是作為一種正規教育的方式
[00:16:12.000 --> 00:16:15.000]  讓我們去重新去認識我們的信仰
[00:16:15.000 --> 00:16:18.000]  在聖經這個很重要的基礎裡面
[00:16:18.000 --> 00:16:21.000]  擴闊我們對神的認識
[00:16:21.000 --> 00:16:23.000]  接受裝備
[00:16:23.000 --> 00:16:28.000]  當我們回到齊摩太后村這邊的經文
[00:16:28.000 --> 00:16:33.000]  我們還有第二個地方來示範
[00:16:33.000 --> 00:16:34.000]  這一段的經文就是說
[00:16:34.000 --> 00:16:37.000]  「叫屬神的人不以遙傳」
[00:16:37.000 --> 00:16:40.000]  如果我們比較其他的譯本
[00:16:40.000 --> 00:16:44.000]  胡合本沒有完整去翻譯「裝備」這個詞
[00:16:44.000 --> 00:16:48.000]  他將原文裡面「完全」和「裝備」這兩個詞
[00:16:48.000 --> 00:16:51.000]  的意思去結合起來
[00:16:51.000 --> 00:16:53.000]  而其他的譯本他們嘗試
[00:16:53.000 --> 00:16:57.000]  將「裝備」這個的意思去翻譯出來
[00:16:57.000 --> 00:17:00.000]  《清漢語》將這個經文就譯為
[00:17:00.000 --> 00:17:04.000]  「讓屬神的人得到充分的裝備」
[00:17:04.000 --> 00:17:07.000]  他盡力將原文的意思去翻譯出來
[00:17:07.000 --> 00:17:11.000]  事實上如果我們從希臘文文法去理解
[00:17:11.000 --> 00:17:15.000]  「裝備」這個詞是保羅刻意去運用的
[00:17:15.000 --> 00:17:20.000]  保羅去加強語氣去提醒齊摩太后
[00:17:20.000 --> 00:17:25.000]  聖經是「讓屬神的人得到充分的裝備」
[00:17:25.000 --> 00:17:28.000]  可以行各樣的事實
[00:17:28.000 --> 00:17:31.000]  如果我們將三章十六至十七節
[00:17:31.000 --> 00:17:33.000]  我們進行去看的時候
[00:17:33.000 --> 00:17:36.000]  可能我們可以這樣去理解
[00:17:36.000 --> 00:17:40.000]  保羅首先去強調聖經的來源
[00:17:40.000 --> 00:17:43.000]  是理智神的密事
[00:17:43.000 --> 00:17:47.000]  第二,聖經的益處是對於教導
[00:17:47.000 --> 00:17:51.000]  擇備、糾正、訓練、行業
[00:17:51.000 --> 00:17:53.000]  都是有益的
[00:17:53.000 --> 00:17:59.000]  某程度上,教導、擇備、糾正、訓練
[00:17:59.000 --> 00:18:04.000]  這四個活動是一種交叉平行的組合
[00:18:04.000 --> 00:18:09.000]  簡單來說,教導和訓練的意思是相同的
[00:18:09.000 --> 00:18:13.000]  保羅上次從一個正面角度去強調
[00:18:13.000 --> 00:18:17.000]  聖經是塑造信徒的生命
[00:18:17.000 --> 00:18:19.000]  教導和訓練
[00:18:19.000 --> 00:18:24.000]  讓信徒能夠明白怎樣按照神的心意而去生活
[00:18:24.000 --> 00:18:28.000]  而另一方面,擇備和糾正
[00:18:28.000 --> 00:18:32.000]  是從一種反面的角度去描寫聖經
[00:18:32.000 --> 00:18:37.000]  能夠讓人去知罪並且去指出正確的行動
[00:18:37.000 --> 00:18:41.000]  第三,聖經的目的
[00:18:41.000 --> 00:18:46.000]  經文說就是「讓屬神的人得到充分的裝備」
[00:18:46.000 --> 00:18:48.000]  可以行各樣的事實
[00:18:48.000 --> 00:18:53.000]  這部份帶出了幾個重要的問題
[00:18:53.000 --> 00:18:58.000]  第一,對基督徒來說,學習聖經的目的是什麼?
[00:18:58.000 --> 00:19:01.000]  聖經提醒我們
[00:19:01.000 --> 00:19:05.000]  當信徒去接受聖經的教導
[00:19:05.000 --> 00:19:08.000]  這是一個裝備的過程
[00:19:08.000 --> 00:19:13.000]  去容讓我們的生命去被塑造、去更生
[00:19:13.000 --> 00:19:18.000]  以致我們建立一種基督徒的品格
[00:19:18.000 --> 00:19:21.000]  讓我們能夠去行各樣的行事
[00:19:21.000 --> 00:19:27.000]  換句話說,信徒學習聖經的教導是為了實踐
[00:19:27.000 --> 00:19:31.000]  進一步去問,我們要實踐什麼?
[00:19:31.000 --> 00:19:37.000]  經文去形容,讓神的子民可以行各樣的行事
[00:19:37.000 --> 00:19:41.000]  如果我們從客意的角度去理解
[00:19:41.000 --> 00:19:45.000]  我們借用提摩太前書五章十節
[00:19:45.000 --> 00:19:48.000]  它就列出了一些善善的例子
[00:19:48.000 --> 00:19:52.000]  經文說:而且有善行的見證
[00:19:52.000 --> 00:19:59.000]  例如曾經養育兒女、攔戴黑女、藝訓聖徒洗腳
[00:19:59.000 --> 00:20:04.000]  護禮親、濟訓、竭力行各樣善事
[00:20:04.000 --> 00:20:08.000]  以及在提摩太前書六章十八節
[00:20:08.000 --> 00:20:12.000]  他又這樣說:又要身負他們行事
[00:20:12.000 --> 00:20:17.000]  多作善工,慷慨施捨,樂意薰寒
[00:20:17.000 --> 00:20:21.000]  這是從客意的角度去理解
[00:20:21.000 --> 00:20:24.000]  如果我們從廣義的角度去理解的時候
[00:20:24.000 --> 00:20:29.000]  行各樣的事時,就是按照聖經的教導
[00:20:29.000 --> 00:20:32.000]  去列出一種是同仇的生命
[00:20:32.000 --> 00:20:37.000]  無論你在教會的場景、在職場
[00:20:37.000 --> 00:20:42.000]  在家庭、在學校,又或者在你朋友圈子裏面
[00:20:42.000 --> 00:20:46.000]  我們都帶著這種侍奉神的眼光去生活
[00:20:46.000 --> 00:20:50.000]  意思是,當我們在這些不同的場景裏面
[00:20:50.000 --> 00:20:52.000]  我們時常要去問上帝
[00:20:52.000 --> 00:20:57.000]  究竟上帝想我們怎樣去服侍其他人呢?
[00:20:57.000 --> 00:21:00.000]  神你是否感動我要在不同的地方裏面
[00:21:00.000 --> 00:21:03.000]  去將福音傳給他們呢?
[00:21:03.000 --> 00:21:09.000]  最後,宋秦這段經文亦都回應了一個很重要的問題
[00:21:09.000 --> 00:21:14.000]  學習和實踐,兩者是不可以分割的
[00:21:14.000 --> 00:21:17.000]  學習是為了實踐
[00:21:17.000 --> 00:21:23.000]  猶太文天米士拿就曾經記載了四類的學生
[00:21:23.000 --> 00:21:25.000]  第一類的學生是這樣的
[00:21:25.000 --> 00:21:28.000]  上學不得實踐所學的
[00:21:28.000 --> 00:21:32.000]  他最少得到上學作為輔助
[00:21:32.000 --> 00:21:37.000]  第二類的學生,實踐而不前去學習的
[00:21:37.000 --> 00:21:41.000]  他最少得到實踐作為輔助
[00:21:41.000 --> 00:21:46.000]  第三類的學生,既想學又實踐的
[00:21:46.000 --> 00:21:49.000]  他是真正的敬絕
[00:21:49.000 --> 00:21:54.000]  第四類的學生,又不想學又不實踐的
[00:21:54.000 --> 00:21:57.000]  他是真正的同學
[00:21:57.000 --> 00:22:02.000]  領子會,不知道大家有沒有想過
[00:22:02.000 --> 00:22:07.000]  假如我們將學習和實踐兩者分割出來
[00:22:07.000 --> 00:22:10.000]  宋濤的生命會變成怎樣呢?
[00:22:10.000 --> 00:22:14.000]  當我去想像這種情況的時候
[00:22:14.000 --> 00:22:18.000]  可能會是發生了兩個的極端
