
[00:00:00.000 --> 00:00:07.180]  各位不宣的弟兄姊妹,主內平安,我們一起有個祈禱。
[00:13:01.720 --> 00:13:04.280]  大家明白那個吊詭性了。
[00:13:04.280 --> 00:13:06.680]  既然這個人是沒有敬虔的了,
[00:13:06.680 --> 00:13:10.360]  怎樣可以用一些自己本身沒有的敬虔,
[00:13:10.360 --> 00:13:12.920]  成為 so-called 括弧的敬虔,
[00:13:12.920 --> 00:13:16.440]  去得到這個金錢的方法呢?
[00:13:16.440 --> 00:13:17.560]  在這一點裡面,
[00:13:17.560 --> 00:13:22.840]  我們就要留心那個保羅在這裡用敬虔這個字的手法。
[00:13:22.840 --> 00:13:23.560]  第三節,
[00:13:23.560 --> 00:13:26.200]  就是說耶穌基督合乎敬虔的道理,
[00:13:26.200 --> 00:13:27.480]  已經解釋清楚,
[00:13:27.480 --> 00:13:30.600]  敬虔是連結到一種生命性,
[00:13:30.600 --> 00:13:33.400]  敬畏上帝那種耶穌基督的生命。
[00:13:33.400 --> 00:13:37.000]  第五節是說到敬虔成為得利的門路,
[00:13:37.000 --> 00:13:38.680]  就是說如果敬虔,
[00:13:38.680 --> 00:13:40.120]  就是加一樣東西,
[00:13:40.120 --> 00:13:41.640]  就叫做得利的話,
[00:13:41.640 --> 00:13:44.200]  那個敬虔就會走樣了。
[00:13:44.200 --> 00:13:47.080]  第三就是敬虔加上知足的心,
[00:13:47.080 --> 00:13:48.680]  就是大的利益。
[00:13:48.680 --> 00:13:49.880]  這個是第六節,
[00:13:49.880 --> 00:13:51.720]  就是說敬虔都要加一些東西的,
[00:13:51.720 --> 00:13:54.600]  那樣東西就叫做知足的心。
[00:13:54.600 --> 00:13:56.440]  當你加上的話,
[00:13:56.440 --> 00:13:58.040]  你就有得到的利益。
[00:13:58.040 --> 00:14:00.520]  這裡三處都告訴你,
[00:14:00.520 --> 00:14:03.480]  敬虔無論如何都要加一些東西的。
[00:14:03.480 --> 00:14:04.360]  加什麼呢?
[00:14:04.360 --> 00:14:07.000]  第一樣東西就叫做加耶穌,
[00:14:07.000 --> 00:14:09.720]  加耶穌就令你生命成長。
[00:14:09.720 --> 00:14:10.280]  第二,
[00:14:10.280 --> 00:14:14.760]  敬虔加了那樣東西很不幸就叫做得利的門路的話,
[00:14:14.760 --> 00:14:16.520]  那樣東西就會走樣,
[00:14:16.520 --> 00:14:18.520]  並且步向不敬虔。
[00:14:18.520 --> 00:14:19.000]  第三,
[00:14:19.000 --> 00:14:21.800]  就是敬虔加上知足的心,
[00:14:21.800 --> 00:14:24.280]  就是一個最大的利益。
[00:14:24.280 --> 00:14:28.920]  這個利益和敬虔得利的門路,
[00:14:28.920 --> 00:14:31.640]  那個利字是對應的。
[00:14:31.640 --> 00:14:33.080]  利益和利嘛,
[00:14:33.080 --> 00:14:33.480]  是不是?
[00:14:33.480 --> 00:14:35.240]  得利益的門路,
[00:14:35.240 --> 00:14:40.040]  和敬虔加上知足就是大的利益,
[00:14:40.040 --> 00:14:41.240]  是對應的。
[00:14:41.240 --> 00:14:42.600]  就是說什麼呢?
[00:14:42.600 --> 00:14:44.840]  就是說敬虔你想得利,
[00:14:44.840 --> 00:14:46.120]  你就沒有利益,
[00:14:46.120 --> 00:14:48.200]  敬虔加上知足就有利益,
[00:14:48.200 --> 00:14:48.680]  明白嗎?
[00:14:48.680 --> 00:14:50.680]  大概就是這樣。
[00:14:50.680 --> 00:14:51.080]  好了,
[00:14:51.080 --> 00:14:52.120]  大概就是這樣。
[00:14:52.120 --> 00:14:55.160]  那你就明白,如果你利用敬虔成為工具化,
[00:14:55.160 --> 00:14:56.280]  好像一個商品,
[00:14:56.280 --> 00:14:57.640]  好像一個市場,
[00:14:57.640 --> 00:14:58.920]  這樣走去消費,
[00:14:58.920 --> 00:15:01.000]  你就沒有利益。
[00:15:01.000 --> 00:15:03.320]  因為你很想加上這個商品,
[00:15:03.320 --> 00:15:04.520]  你期望有利益,
[00:15:04.520 --> 00:15:06.680]  反而就是沒有利益。
[00:15:06.680 --> 00:15:08.360]  令我想起一本書了,
[00:15:08.360 --> 00:15:09.320]  那本書呢,
[00:15:09.320 --> 00:15:10.760]  就是來自Mountain Boomer,
[00:15:10.760 --> 00:15:12.120]  他寫了一本書,
[00:15:12.120 --> 00:15:14.040]  就叫做《I and I》,
[00:15:14.040 --> 00:15:16.520]  翻出來的意思就是「我與你」,
[00:15:16.520 --> 00:15:18.200]  那你看到這本書的書名,
[00:15:18.200 --> 00:15:19.240]  你就會覺得,
[00:15:19.240 --> 00:15:23.160]  哦,那這本書是講什麼呢?「我與你」。
[00:15:23.160 --> 00:15:24.680]  其實這本書很精彩,
[00:15:24.680 --> 00:15:26.680]  你可以真的上網買,
[00:15:26.680 --> 00:15:29.160]  大概一元美金都有這兩本書,
[00:15:29.160 --> 00:15:31.400]  不過你要一百元運費,
[00:15:31.400 --> 00:15:33.240]  那你就運了下來之後,
[00:15:33.240 --> 00:15:34.920]  你就看吧。
[00:15:34.920 --> 00:15:35.640]  那這本書呢,
[00:15:35.640 --> 00:15:36.600]  它是很精彩,
[00:15:36.600 --> 00:15:40.520]  它就描述什麼叫做「I-it」
[00:15:40.520 --> 00:15:43.400]  and「I-dao」。
[00:15:43.400 --> 00:15:44.680]  「I-it」,
[00:15:44.680 --> 00:15:47.160]  你聽到的「it」就是死物它來的,
[00:15:47.160 --> 00:15:48.760]  就是第三身來的,
[00:15:48.760 --> 00:15:50.280]  就是說一個人,
[00:15:50.280 --> 00:15:52.920]  竟然是可以物化另一個人,
[00:15:52.920 --> 00:15:54.040]  當它是一個工具,
[00:15:54.040 --> 00:15:55.400]  當它是一個商品,
[00:15:55.400 --> 00:15:57.160]  這樣物化了它,
[00:15:57.160 --> 00:15:58.360]  如果你物化它的話,
[00:15:58.360 --> 00:15:59.880]  它就成為一個什麼呢?
[00:15:59.880 --> 00:16:01.080]  成為一個「I-it」,
[00:16:01.080 --> 00:16:02.600]  成為一個死物它。
[00:16:02.600 --> 00:16:04.520]  但是這本書最精彩的地方,
[00:16:04.520 --> 00:16:05.800]  它就是描述一種,
[00:16:05.800 --> 00:16:08.120]  我們叫做「Reciprocal」的關係,
[00:16:08.120 --> 00:16:09.560]  「Reciprocal」就是說,
[00:16:09.560 --> 00:16:12.600]  反過來互惠的關係,
[00:16:12.600 --> 00:16:13.560]  什麼意思呢?
[00:16:13.560 --> 00:16:17.240]  當你物化了一個人的時候,
[00:16:17.240 --> 00:16:20.600]  反過來你也在物化自己,
[00:16:20.600 --> 00:16:24.200]  就是這本書想講的一件這樣的事情。
[00:16:24.200 --> 00:16:24.760]  當然,
[00:16:24.760 --> 00:16:26.600]  它認為人與人之間的關係,
[00:16:26.600 --> 00:16:28.600]  最重要不是「I-it」,
[00:16:28.600 --> 00:16:29.880]  最重要是什麼?
[00:16:29.880 --> 00:16:31.080]  就是「I-dao」。
[00:16:31.080 --> 00:16:33.880]  「I-dao」就能夠建立那個人性,
[00:16:33.880 --> 00:16:36.280]  因為你當它是一個尊稱的「你」,
[00:16:36.280 --> 00:16:38.200]  「dao」是解作「你」,
[00:16:38.200 --> 00:16:39.640]  尊稱的「你」,
[00:16:39.640 --> 00:16:41.640]  你是尊重它的主權,
[00:16:41.640 --> 00:16:44.280]  尊重它的人性,
[00:16:44.280 --> 00:16:47.000]  從而你也尊重誰呢?
[00:16:47.000 --> 00:16:48.280]  就是尊重自己。
[00:16:48.280 --> 00:16:49.480]  是因為這樣,
[00:16:49.480 --> 00:16:51.320]  你才能夠建立人性。
[00:16:51.320 --> 00:16:52.440]  我們要小心,
[00:16:52.440 --> 00:16:56.680]  我們的生命是否已經被不同的消費主義,
[00:16:56.680 --> 00:16:58.600]  又或者物化去影響,
[00:16:58.600 --> 00:17:02.920]  以致「敬虔」就成為「得利」的門路呢?
[00:17:02.920 --> 00:17:05.000]  這是第二點。
[00:17:05.000 --> 00:17:06.360]  第三點,
[00:17:06.360 --> 00:17:08.520]  「敬虔」就要加一樣東西,
[00:17:08.520 --> 00:17:09.800]  大家還記得嗎?
[00:17:09.800 --> 00:17:10.760]  所以這一點,
[00:17:10.760 --> 00:17:13.080]  就告訴你要加「知足」的。
[00:17:13.080 --> 00:17:14.360]  在這裡,
[00:17:14.360 --> 00:17:17.800]  我們會發現這是唯一的正面教導,
[00:17:17.800 --> 00:17:19.720]  頭兩點都是負面的。
[00:17:19.720 --> 00:17:20.920]  這一段就指出,
[00:17:20.920 --> 00:17:23.000]  「敬虔」要配上「知足」,
[00:17:23.000 --> 00:17:26.360]  才是真真正正最大的利益。
[00:17:26.360 --> 00:17:30.040]  這個大利益和「敬虔」作為「得利」門路的利益,
[00:17:30.040 --> 00:17:32.200]  成為一個強烈的對比,
[00:17:32.200 --> 00:17:33.880]  就說明一個重點,
[00:17:33.880 --> 00:17:37.000]  就是當我們有「知足」的心,
[00:17:37.000 --> 00:17:41.320]  不再去爭取所謂的「敬虔」利益,
[00:17:41.320 --> 00:17:47.560]  那個利益就會很自然地來到你的生命裏面。
[00:17:47.560 --> 00:17:48.280]  很有趣,
[00:17:48.280 --> 00:17:50.040]  你不爭利益就有利益,
[00:17:50.040 --> 00:17:51.560]  你爭利益就沒有利益,
[00:17:51.560 --> 00:17:52.120]  明白嗎?
[00:17:52.120 --> 00:17:53.640]  大概就是這樣。
[00:17:53.640 --> 00:17:55.720]  所以這是很吊詭的,
[00:17:55.720 --> 00:17:58.760]  如果我們沒有「知足」的心,
[00:17:58.760 --> 00:18:00.440]  想要發財,
[00:18:00.440 --> 00:18:02.760]  以「敬虔」去追求利益,
[00:18:02.760 --> 00:18:05.640]  就不再成為「敬虔」了。
[00:18:05.640 --> 00:18:06.760]  簡單來說,
[00:18:06.760 --> 00:18:10.280]  利用「敬虔」所得的利益不是真正的利益,
[00:18:10.280 --> 00:18:14.520]  但是「敬虔」加上「知足」就是最大的利益。
[00:18:14.520 --> 00:18:19.240]  接著保羅就說明為何「敬虔」加上「知足」帶來的利益,
[00:18:19.240 --> 00:18:20.840]  他提出兩點,
[00:18:20.840 --> 00:18:21.720]  第一點,
[00:18:21.720 --> 00:18:24.680]  就說「我沒有帶什麼到世上來,
[00:18:24.680 --> 00:18:26.200]  也不能帶什麼去」,
[00:18:26.200 --> 00:18:27.160]  很明顯,
[00:18:27.160 --> 00:18:29.640]  這一句是新約引用舊約,
[00:18:29.640 --> 00:18:30.520]  因為舊約,
[00:18:30.520 --> 00:18:33.080]  你記得這一句是來自約伯記的,
