
[00:00:00.000 --> 00:00:04.000]  廣佈堂的弟兄姊妹你好,先打個招呼
[00:02:56.000 --> 00:02:59.000]  他說你快快的聽
[00:02:59.000 --> 00:03:02.000]  慢慢的說
[00:03:02.000 --> 00:03:06.000]  慢慢的動腦
[00:03:06.000 --> 00:03:08.000]  我一收到
[00:03:08.000 --> 00:03:10.000]  我很生氣
[00:03:10.000 --> 00:03:11.000]  我馬上回應
[00:03:11.000 --> 00:03:12.000]  我這麼多段聖經
[00:03:12.000 --> 00:03:14.000]  為什麼送這段給我
[00:03:14.000 --> 00:03:17.000]  我說完就知道為什麼
[00:03:17.000 --> 00:03:19.000]  因為我反應很快
[00:03:19.000 --> 00:03:20.000]  我聽了
[00:03:20.000 --> 00:03:22.000]  我有我的意見
[00:03:22.000 --> 00:03:24.000]  為什麼不讓我說話
[00:03:24.000 --> 00:03:25.000]  我生氣也很合理
[00:03:25.000 --> 00:03:27.000]  你說的話沒理由
[00:03:27.000 --> 00:03:30.000]  我後來發覺不是
[00:03:30.000 --> 00:03:32.000]  你可以說
[00:03:32.000 --> 00:03:34.000]  聖經也不是不讓你生氣
[00:03:34.000 --> 00:03:37.000]  但你先聽
[00:03:37.000 --> 00:03:40.000]  這句話幫了我很多
[00:03:40.000 --> 00:03:41.000]  聽
[00:03:41.000 --> 00:03:44.000]  所以我後來轉行
[00:03:44.000 --> 00:03:46.000]  重新去學習
[00:03:46.000 --> 00:03:48.000]  重新去讀聖經
[00:03:48.000 --> 00:03:49.000]  讀神學
[00:03:49.000 --> 00:03:50.000]  讀輔導
[00:03:50.000 --> 00:03:52.000]  我發覺讀輔導員
[00:03:52.000 --> 00:03:54.000]  最重要是什麼
[00:03:54.000 --> 00:03:56.000]  聽
[00:03:56.000 --> 00:03:58.000]  做輔導員訓練我們怎樣聽
[00:03:58.000 --> 00:03:59.000]  我今天不說了
[00:03:59.000 --> 00:04:01.000]  因為我後來開了很多課程
[00:04:01.000 --> 00:04:02.000]  講怎樣聽
[00:04:02.000 --> 00:04:04.000]  不是用耳
[00:04:04.000 --> 00:04:05.000]  用眼
[00:04:05.000 --> 00:04:06.000]  用腦
[00:04:06.000 --> 00:04:07.000]  用心
[00:04:07.000 --> 00:04:08.000]  用自己
[00:04:08.000 --> 00:04:10.000]  整個人去聽
[00:04:10.000 --> 00:04:12.000]  所以不容易
[00:04:12.000 --> 00:04:13.000]  我這樣講的時間
[00:04:13.000 --> 00:04:15.000]  當然大家都知道
[00:04:15.000 --> 00:04:20.000]  這兩個多月
[00:04:20.000 --> 00:04:22.000]  全城都很關注
[00:04:22.000 --> 00:04:26.000]  全城都相當抑鬱
[00:04:26.000 --> 00:04:27.000]  不是開玩笑的
[00:04:27.000 --> 00:04:29.000]  因為剛剛上個星期
[00:04:29.000 --> 00:04:32.000]  有大概三百個校長
[00:04:32.000 --> 00:04:33.000]  老師
[00:04:33.000 --> 00:04:34.000]  社工
[00:04:34.000 --> 00:04:37.000]  約了我們一班人聊天
[00:04:37.000 --> 00:04:38.000]  我們都很稀奇
[00:04:38.000 --> 00:04:40.000]  我們立刻見他們
[00:04:40.000 --> 00:04:41.000]  坐滿禮堂
[00:04:41.000 --> 00:04:43.000]  他們說無論老師
[00:04:43.000 --> 00:04:44.000]  家長
[00:04:44.000 --> 00:04:45.000]  學生
[00:04:45.000 --> 00:04:46.000]  等等
[00:04:46.000 --> 00:04:49.000]  全部都很混亂
[00:04:49.000 --> 00:04:51.000]  和很抑鬱
[00:04:51.000 --> 00:04:53.000]  我們回應了
[00:04:53.000 --> 00:04:55.000]  我聽了他們講的時間
[00:04:55.000 --> 00:04:56.000]  我們真的回應
[00:04:56.000 --> 00:04:59.000]  我們準備會聚很多人
[00:04:59.000 --> 00:05:01.000]  我可能找你們幫忙
[00:05:01.000 --> 00:05:04.000]  彼此聆聽
[00:05:04.000 --> 00:05:06.000]  重建關係
[00:05:06.000 --> 00:05:11.000]  為什麼我們不是要解決一個政治的問題
[00:05:11.000 --> 00:05:14.000]  政治的問題需要政治的人物
[00:05:14.000 --> 00:05:16.000]  他真的要回應
[00:05:16.000 --> 00:05:18.000]  政治人物最重要是什麼
[00:05:18.000 --> 00:05:20.000]  他都要聆聽
[00:05:20.000 --> 00:05:22.000]  那些在街上
[00:05:22.000 --> 00:05:24.000]  那二百萬
[00:05:24.000 --> 00:05:25.000]  一百萬
[00:05:25.000 --> 00:05:27.000]  一百七十萬的人
[00:05:27.000 --> 00:05:28.000]  他講什麼
[00:05:28.000 --> 00:05:30.000]  他為什麼這樣講
[00:05:30.000 --> 00:05:32.000]  為什麼這麼和平地講
[00:05:32.000 --> 00:05:34.000]  為什麼這麼憤怒地講
[00:05:34.000 --> 00:05:36.000]  每個人都有他們的故事
[00:05:36.000 --> 00:05:38.000]  所以在香港這個時間
[00:05:38.000 --> 00:05:40.000]  我們想發起一個回應
[00:05:40.000 --> 00:05:42.000]  彼此聆聽
[00:05:42.000 --> 00:05:44.000]  重建關係
[00:05:44.000 --> 00:05:45.000]  第一個關係是什麼
[00:05:45.000 --> 00:05:47.000]  同學之間的關係
[00:05:47.000 --> 00:05:49.000]  由於大家背景不同
[00:05:49.000 --> 00:05:51.000]  職業不同
[00:05:51.000 --> 00:05:54.000]  都有很多彼此不信任
[00:05:54.000 --> 00:05:56.000]  兩代之間的關係
[00:05:56.000 --> 00:05:57.000]  因為大家看東西不同
[00:05:57.000 --> 00:05:59.000]  看現在的政局不同
[00:05:59.000 --> 00:06:01.000]  大家都很緊張
[00:06:01.000 --> 00:06:04.000]  於是家裡都撕裂
[00:06:04.000 --> 00:06:06.000]  不同看法的也撕裂
[00:06:06.000 --> 00:06:08.000]  所以我自己覺得在這個時間
[00:06:08.000 --> 00:06:10.000]  最嚴重的就是撕裂
[00:06:10.000 --> 00:06:12.000]  不只是政治上的撕裂
[00:06:12.000 --> 00:06:14.000]  是關係上的撕裂
[00:06:14.000 --> 00:06:15.000]  解決一個問題
[00:06:15.000 --> 00:06:17.000]  起碼大家先關係建立
[00:06:17.000 --> 00:06:19.000]  有個信任
[00:06:19.000 --> 00:06:21.000]  現在沒有信任
[00:06:21.000 --> 00:06:23.000]  沒有信任
[00:06:23.000 --> 00:06:24.000]  沒有聆聽
[00:06:24.000 --> 00:06:26.000]  你講我講
[00:06:26.000 --> 00:06:27.000]  其實大家講
[00:06:27.000 --> 00:06:28.000]  大家都生氣
[00:06:28.000 --> 00:06:30.000]  其實沒有解決問題
[00:06:30.000 --> 00:06:32.000]  我今天不準備講政治
[00:06:32.000 --> 00:06:34.000]  這個場合不是講政治
[00:06:34.000 --> 00:06:35.000]  是講聖經
[00:06:35.000 --> 00:06:37.000]  我們發覺聖經
[00:06:37.000 --> 00:06:39.000]  有一些很好的指引
[00:06:39.000 --> 00:06:40.000]  給我們去看
[00:06:40.000 --> 00:06:43.000]  當然你要同行
[00:06:43.000 --> 00:06:45.000]  什麼叫同行呢
[00:06:45.000 --> 00:06:48.000]  是不是年輕人在街上
[00:06:48.000 --> 00:06:50.000]  你陪他走一走
[00:06:50.000 --> 00:06:52.000]  我也有去走
[00:06:52.000 --> 00:06:54.000]  我走的時候去聽他
[00:06:54.000 --> 00:06:57.000]  究竟你為什麼出來
[00:06:57.000 --> 00:06:59.000]  究竟你的呼求是什麼
[00:06:59.000 --> 00:07:02.000]  究竟你的訴求背後是什麼
[00:07:02.000 --> 00:07:03.000]  為什麼這麼生氣
[00:07:03.000 --> 00:07:04.000]  為什麼
[00:07:04.000 --> 00:07:05.000]  我也要聽
[00:07:05.000 --> 00:07:07.000]  我做青少年工作
[00:07:07.000 --> 00:07:09.000]  這麼多年輕人在街上
[00:07:09.000 --> 00:07:10.000]  我不去聽他
[00:07:10.000 --> 00:07:11.000]  我怎麼做
[00:07:11.000 --> 00:07:14.000]  我不可以關上門來猜
[00:07:14.000 --> 00:07:16.000]  而且你看那些資訊
[00:07:16.000 --> 00:07:17.000]  相當混亂
[00:07:17.000 --> 00:07:19.000]  我看很多台
[00:07:19.000 --> 00:07:21.000]  也要看網
[00:07:21.000 --> 00:07:23.000]  非常混亂
[00:07:23.000 --> 00:07:25.000]  越聽越混亂
[00:07:25.000 --> 00:07:27.000]  求神也讓我辨別
[00:07:27.000 --> 00:07:29.000]  也有很多人幫我去解讀
[00:07:29.000 --> 00:07:32.000]  這些很多不同的資訊
[00:07:32.000 --> 00:07:33.000]  我自己這樣說
[00:07:33.000 --> 00:07:35.000]  同行第一要知道
[00:07:35.000 --> 00:07:37.000]  是為了什麼
[00:07:37.000 --> 00:07:39.000]  你的身份是什麼
[00:07:39.000 --> 00:07:40.000]  當然我們身份
[00:07:40.000 --> 00:07:41.000]  我是爸爸我是媽媽
[00:07:41.000 --> 00:07:43.000]  是不同的
[00:07:43.000 --> 00:07:45.000]  你和他有這個關係的時候
[00:07:45.000 --> 00:07:48.000]  就不要讓不同的政見
[00:07:48.000 --> 00:07:49.000]  撕裂你們
[00:07:49.000 --> 00:07:51.000]  因為你不能夠一下子
[00:07:51.000 --> 00:07:53.000]  改變對方的看法
[00:07:53.000 --> 00:07:55.000]  但是無論他什麼看法
[00:07:55.000 --> 00:07:57.000]  你都仍然要聆聽
[00:07:57.000 --> 00:07:59.000]  和在愛裡面來同行
[00:07:59.000 --> 00:08:00.000]  只有愛
[00:08:00.000 --> 00:08:02.000]  從神來的愛
[00:08:02.000 --> 00:08:03.000]  和饒恕
[00:08:03.000 --> 00:08:06.000]  能夠可以醫治
[00:08:06.000 --> 00:08:11.000]  我很尊敬袁國勇醫生
[00:08:11.000 --> 00:08:13.000]  大家知道當時SARS
[00:08:13.000 --> 00:08:15.000]  有兩個英雄
[00:08:15.000 --> 00:08:17.000]  沈祖堯
[00:08:17.000 --> 00:08:18.000]  我認識了他很久
[00:08:18.000 --> 00:08:19.000]  很好的朋友
[00:08:19.000 --> 00:08:22.000]  但是袁國勇醫生
[00:08:22.000 --> 00:08:23.000]  我認識他他認識我
[00:08:23.000 --> 00:08:25.000]  但是這次他找我
[00:08:25.000 --> 00:08:27.000]  我看了他的訪問
[00:08:27.000 --> 00:08:28.000]  如果你沒有看
[00:08:28.000 --> 00:08:30.000]  你在網上看過訪問
[00:08:30.000 --> 00:08:32.000]  我看完之後很感動
[00:08:32.000 --> 00:08:33.000]  非常之感動
[00:08:33.000 --> 00:08:37.000]  他說我不是藍絲
[00:08:37.000 --> 00:08:39.000]  我不是黃絲
[00:08:39.000 --> 00:08:41.000]  我是真絲
[00:08:41.000 --> 00:08:43.000]  我是愛絲
[00:08:43.000 --> 00:08:45.000]  他說真是真理
[00:08:45.000 --> 00:08:47.000]  我是信主的
[00:08:47.000 --> 00:08:49.000]  是真理指導我做事
[00:08:49.000 --> 00:08:51.000]  愛
[00:08:51.000 --> 00:08:53.000]  無論你什麼絲
[00:08:53.000 --> 00:08:54.000]  我都愛你
[00:08:54.000 --> 00:08:56.000]  只要這樣的時間
[00:08:56.000 --> 00:08:59.000]  能夠可以有真正的healing
[00:08:59.000 --> 00:09:01.000]  他是說healing
[00:09:01.000 --> 00:09:03.000]  關係的healing
[00:09:03.000 --> 00:09:06.000]  所以這一兩個星期
[00:09:06.000 --> 00:09:08.000]  我不斷和他一起聊天
[00:09:08.000 --> 00:09:10.000]  在這位弟兄的身上
[00:09:10.000 --> 00:09:12.000]  學習了很多東西
[00:09:12.000 --> 00:09:15.000]  他說我只是一個專科醫生
[00:09:15.000 --> 00:09:17.000]  但是我很傷
[00:09:17.000 --> 00:09:18.000]  但是我很希望
[00:09:18.000 --> 00:09:20.000]  我能夠做到一點點東西
[00:09:20.000 --> 00:09:23.000]  能夠回應這一代
[00:09:23.000 --> 00:09:25.000]  新生代的年青人
[00:09:25.000 --> 00:09:28.000]  我很感謝
[00:09:28.000 --> 00:09:29.000]  很pure
[00:09:29.000 --> 00:09:30.000]  很單純
[00:09:30.000 --> 00:09:31.000]  很好
[00:09:31.000 --> 00:09:33.000]  如果你沒有看過那個訪問
[00:09:33.000 --> 00:09:35.000]  你在網上search
[00:09:35.000 --> 00:09:37.000]  袁國勇訪問
[00:09:37.000 --> 00:09:40.000]  大概二十三十分鐘左右的訪問
[00:09:40.000 --> 00:09:43.000]  你一定會很被感動
[00:09:43.000 --> 00:09:45.000]  所以如果去的時間
[00:09:45.000 --> 00:09:47.000]  你和你的同行
[00:09:47.000 --> 00:09:48.000]  除了你是他的父親母親
[00:09:48.000 --> 00:09:49.000]  你是青少年工作者
[00:09:49.000 --> 00:09:52.000]  你還有一個很重要的身份
[00:09:52.000 --> 00:09:54.000]  是什麼身份
[00:09:54.000 --> 00:09:56.000]  你是主耶穌
[00:09:56.000 --> 00:09:59.000]  所愛的門徒
[00:09:59.000 --> 00:10:01.000]  這個身份很重要
[00:10:01.000 --> 00:10:02.000]  如果我只是你媽媽
[00:10:02.000 --> 00:10:04.000]  我媽媽比你大
[00:10:04.000 --> 00:10:07.000]  你吵的時間我剷起你
[00:10:07.000 --> 00:10:08.000]  我們中國人
[00:10:08.000 --> 00:10:10.000]  有很多種不同的教導方式
[00:10:10.000 --> 00:10:11.000]  但是我們中國人
[00:10:11.000 --> 00:10:14.000]  父母等等是主導的
[00:10:14.000 --> 00:10:15.000]  也對的
[00:10:15.000 --> 00:10:19.000]  我們有些事都要孝敬父母
[00:10:19.000 --> 00:10:21.000]  但是做父母
[00:10:21.000 --> 00:10:24.000]  也要聆聽孩子
[00:10:24.000 --> 00:10:26.000]  因為你真的不認識他
[00:10:26.000 --> 00:10:28.000]  他受過網
[00:10:28.000 --> 00:10:29.000]  受他的朋友
[00:10:29.000 --> 00:10:31.000]  受到周圍的事
[00:10:31.000 --> 00:10:33.000]  他已經有很多事
[00:10:33.000 --> 00:10:36.000]  不像你真正以為你認識他
[00:10:36.000 --> 00:10:39.000]  所以我自己感覺這個很重要
[00:10:39.000 --> 00:10:40.000]  你記住
[00:10:40.000 --> 00:10:42.000]  除了你是青少年導師
[00:10:42.000 --> 00:10:43.000]  你是他的牧師
[00:10:43.000 --> 00:10:44.000]  你是他的父親
[00:10:44.000 --> 00:10:45.000]  你是他的母親
[00:10:45.000 --> 00:10:46.000]  你是他的爺爺奶奶
[00:10:46.000 --> 00:10:47.000]  你當然愛他
[00:10:47.000 --> 00:10:48.000]  但是不要忘記
[00:10:48.000 --> 00:10:50.000]  你還有一個身份
[00:10:50.000 --> 00:10:53.000]  你是基督的門徒
[00:10:53.000 --> 00:10:54.000]  基督門徒的時間
[00:10:54.000 --> 00:10:55.000]  你同行
[00:10:55.000 --> 00:10:56.000]  我自己這麼說
[00:10:56.000 --> 00:10:57.000]  你有目的的
[00:10:57.000 --> 00:10:59.000]  有目標的
[00:10:59.000 --> 00:11:00.000]  你的目標
[00:11:00.000 --> 00:11:01.000]  如果你是政治者
[00:11:01.000 --> 00:11:03.000]  你就希望我這個政見
[00:11:03.000 --> 00:11:04.000]  勝過你的政見
[00:11:04.000 --> 00:11:07.000]  政治是搏鬥的
[00:11:07.000 --> 00:11:09.000]  全世界都是這樣
[00:11:09.000 --> 00:11:10.000]  最民主的國家
[00:11:10.000 --> 00:11:13.000]  現在哈佛出了一本很好的書
[00:11:13.000 --> 00:11:16.000]  Political Development and Political Decay
[00:11:16.000 --> 00:11:18.000]  全世界最民主的國家
[00:11:18.000 --> 00:11:21.000]  全部癱瘓
[00:11:21.000 --> 00:11:22.000]  因為兩個敵對的黨
[00:11:22.000 --> 00:11:24.000]  沒辦法商量
[00:11:24.000 --> 00:11:25.000]  你有你講
[00:11:25.000 --> 00:11:26.000]  我有我講
[00:11:26.000 --> 00:11:28.000]  你不信你看看美國
[00:11:28.000 --> 00:11:30.000]  特朗普天天都在講話
[00:11:30.000 --> 00:11:32.000]  下面有不同的聲音
[00:11:32.000 --> 00:11:34.000]  They never listen
[00:11:34.000 --> 00:11:35.000]  只有你講
[00:11:35.000 --> 00:11:36.000]  我講
[00:11:36.000 --> 00:11:38.000]  所以這本書叫Fukurama
[00:11:38.000 --> 00:11:39.000]  Political Decay
[00:11:39.000 --> 00:11:42.000]  我們以為民主就解決了這個世界的問題
[00:11:42.000 --> 00:11:44.000]  但是民主的時間有很多聲音
[00:11:44.000 --> 00:11:46.000]  但這些聲音大家不聆聽的時間
[00:11:46.000 --> 00:11:48.000]  是沒有協調的
[00:11:48.000 --> 00:11:51.000]  所以英國又Brexit
[00:11:51.000 --> 00:11:53.000]  歐洲又撕裂
[00:11:53.000 --> 00:11:55.000]  我不再講下去了
[00:11:55.000 --> 00:11:57.000]  所以你不要以為聖經說
[00:11:57.000 --> 00:12:00.000]  我不是找一個很理想的政制
[00:12:00.000 --> 00:12:02.000]  去解決人間的問題
[00:12:02.000 --> 00:12:03.000]  不會的
[00:12:03.000 --> 00:12:04.000]  不會的
[00:12:04.000 --> 00:12:06.000]  我相信民主
[00:12:06.000 --> 00:12:09.000]  但民主不會解決這個世界的問題
[00:12:09.000 --> 00:12:11.000]  所以我今天也不會講政治
[00:12:11.000 --> 00:12:14.000]  我只有相信我們的主
[00:12:14.000 --> 00:12:15.000]  那種的愛
[00:12:15.000 --> 00:12:17.000]  所以有這樣的身份的時間
[00:12:17.000 --> 00:12:18.000]  你們就知道
[00:12:18.000 --> 00:12:22.000]  主耶穌基督給我們每一個信主的人
[00:12:22.000 --> 00:12:23.000]  都有使命的
[00:12:23.000 --> 00:12:25.000]  有共同的使命
[00:12:25.000 --> 00:12:27.000]  當然也有不同的使命
[00:12:27.000 --> 00:12:29.000]  除了一個共同的使命
[00:12:29.000 --> 00:12:31.000]  我還是一個青少年工作者
[00:12:31.000 --> 00:12:32.000]  我希望他成長
[00:12:32.000 --> 00:12:34.000]  但我不是只希望他成長
[00:12:34.000 --> 00:12:35.000]  讀書好
[00:12:35.000 --> 00:12:37.000]  找到一份好的工作
[00:12:37.000 --> 00:12:38.000]  如果我是基督的門徒
[00:12:38.000 --> 00:12:40.000]  我就不只是這樣
[00:12:40.000 --> 00:12:42.000]  我還有一個大使命
[00:12:42.000 --> 00:12:44.000]  還有一個大使命
[00:12:44.000 --> 00:12:45.000]  這個大使命
[00:12:45.000 --> 00:12:47.000]  我希望大家跟我一起讀
[00:12:47.000 --> 00:12:49.000]  這個我打出來
[00:12:49.000 --> 00:12:51.000]  請大家跟我一起讀一次
[00:12:51.000 --> 00:12:52.000]  我很熟悉的
[00:12:52.000 --> 00:12:54.000]  但為什麼我要打這個出來的時間
[00:12:54.000 --> 00:12:56.000]  你打出來的時間
[00:12:56.000 --> 00:12:57.000]  你要同行
[00:12:57.000 --> 00:12:58.000]  你要知道你的身份
[00:12:58.000 --> 00:13:00.000]  要知道誰是你的主
[00:13:00.000 --> 00:13:02.000]  而且你到最後
[00:13:02.000 --> 00:13:03.000]  我們的主
[00:13:03.000 --> 00:13:05.000]  希望我們做到什麼
[00:13:05.000 --> 00:13:06.000]  我不是說一定做到
[00:13:06.000 --> 00:13:07.000]  但你要記住
[00:13:07.000 --> 00:13:09.000]  我們一起讀
[00:13:09.000 --> 00:13:11.000]  主耶穌基督
[00:13:11.000 --> 00:13:13.000]  他被釘
[00:13:13.000 --> 00:13:15.000]  人們以為結束了
[00:13:15.000 --> 00:13:17.000]  釘了33歲
[00:13:17.000 --> 00:13:20.000]  搞得整個以色列都混亂
[00:13:20.000 --> 00:13:22.000]  但是他復活
[00:13:22.000 --> 00:13:23.000]  復活之後
[00:13:23.000 --> 00:13:25.000]  他向那些門徒很depressed的
[00:13:25.000 --> 00:13:26.000]  向他顯現
[00:13:26.000 --> 00:13:28.000]  真的復活了
[00:13:28.000 --> 00:13:31.000]  跟他們想的彌賽亞不同
[00:13:31.000 --> 00:13:33.000]  彌賽亞是一個君王
[00:13:33.000 --> 00:13:35.000]  是一個政治的人物
[00:13:35.000 --> 00:13:37.000]  原來不是
[00:13:37.000 --> 00:13:39.000]  所以跟著他就約了他們
[00:13:39.000 --> 00:13:40.000]  去升天
[00:13:40.000 --> 00:13:42.000]  升天之前
[00:13:42.000 --> 00:13:43.000]  就跟他們說
[00:13:43.000 --> 00:13:46.000]  留下最後的說話
[00:13:46.000 --> 00:13:48.000]  也是非常重要的說話
[00:13:48.000 --> 00:13:50.000]  所以我們做基督徒的時間
[00:13:50.000 --> 00:13:52.000]  這段你要背了它
[00:13:52.000 --> 00:13:53.000]  背了它
[00:13:53.000 --> 00:13:57.000]  這個是你生命的目的的guideline
[00:13:57.000 --> 00:13:59.000]  是我們的主留下給我們
[00:13:59.000 --> 00:14:01.000]  我們同心理讀
[00:14:01.000 --> 00:14:03.000]  耶穌進前來
[00:14:03.000 --> 00:14:05.000]  對他們說
[00:14:05.000 --> 00:14:07.000]  天上地下所有的權柄
[00:14:07.000 --> 00:14:09.000]  都賜給我們
[00:14:09.000 --> 00:14:11.000]  所以你們要去
[00:14:11.000 --> 00:14:13.000]  使萬民作我的門徒
[00:14:13.000 --> 00:14:15.000]  奉父子聖靈的名
[00:14:15.000 --> 00:14:17.000]  給他們施洗
[00:14:17.000 --> 00:14:19.000]  凡我所吩咐你們的
[00:14:19.000 --> 00:14:21.000]  都教訓他們遵守
[00:14:21.000 --> 00:14:23.000]  我就與你們同在
[00:14:23.000 --> 00:14:26.000]  直到世界的末了
[00:14:26.000 --> 00:14:28.000]  真的好
[00:14:28.000 --> 00:14:32.000]  所以我們進行這個使命
[00:14:32.000 --> 00:14:34.000]  不是孤單
[00:14:34.000 --> 00:14:36.000]  耶穌同在
[00:14:36.000 --> 00:14:38.000]  祂雖然在天
[00:14:38.000 --> 00:14:40.000]  祂也為我們祈禱
[00:14:40.000 --> 00:14:42.000]  現在祂賜聖靈
[00:14:42.000 --> 00:14:43.000]  聖靈是天父的靈
[00:14:43.000 --> 00:14:45.000]  也是基督的靈
[00:14:45.000 --> 00:14:46.000]  所以祂同在
[00:14:46.000 --> 00:14:47.000]  也同行
[00:14:47.000 --> 00:14:49.000]  所以你知道你並不孤單
[00:14:49.000 --> 00:14:51.000]  如果你知道有這個
[00:14:51.000 --> 00:14:53.000]  而且祂有權柄
[00:14:53.000 --> 00:14:56.000]  所以權柄不是我們的權力
[00:14:56.000 --> 00:14:57.000]  這個authority
[00:14:57.000 --> 00:14:59.000]  跟我們平時人說的power
[00:14:59.000 --> 00:15:00.000]  是不同的
[00:15:00.000 --> 00:15:02.000]  所以這個是很重要的
[00:15:02.000 --> 00:15:04.000]  大家看得清清楚楚
[00:15:04.000 --> 00:15:05.000]  所以我自己就知道
[00:15:05.000 --> 00:15:06.000]  你們要去
[00:15:06.000 --> 00:15:08.000]  使萬民作門徒
[00:15:08.000 --> 00:15:10.000]  所以我就做青少年工作者
[00:15:10.000 --> 00:15:11.000]  我在香港
[00:15:11.000 --> 00:15:12.000]  在國內
[00:15:12.000 --> 00:15:14.000]  現在在全世界很多地方
[00:15:14.000 --> 00:15:16.000]  都有做青少年工作者
[00:15:16.000 --> 00:15:18.000]  最近剛剛大一班人
[00:15:18.000 --> 00:15:23.000]  去了南非一些地方
[00:15:23.000 --> 00:15:25.000]  很beautiful
[00:15:25.000 --> 00:15:27.000]  那些年輕人讀書不多
[00:15:27.000 --> 00:15:29.000]  但是慢慢信了主之後
[00:15:29.000 --> 00:15:31.000]  他們的生命真的改變
[00:15:31.000 --> 00:15:33.000]  而且對整個國家
[00:15:33.000 --> 00:15:34.000]  都很有影響
[00:15:34.000 --> 00:15:36.000]  我也去柬埔寨
[00:15:36.000 --> 00:15:38.000]  去印度
[00:15:38.000 --> 00:15:40.000]  去很多的地方
[00:15:40.000 --> 00:15:42.000]  讓香港的青少年
[00:15:42.000 --> 00:15:43.000]  都走出去
[00:15:43.000 --> 00:15:45.000]  看看全世界是怎麼樣
[00:15:45.000 --> 00:15:46.000]  然後學習
[00:15:46.000 --> 00:15:48.000]  做主的門徒
[00:15:48.000 --> 00:15:49.000]  所以我自己覺得
[00:15:49.000 --> 00:15:51.000]  這個是非常之重要
[00:15:51.000 --> 00:15:52.000]  但是在這個時候
[00:15:52.000 --> 00:15:54.000]  究竟什麼叫做disciple
