
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 各位朋友
[00:04:57.000 --> 00:05:00.000]  那裡就說從午正到新初
[00:05:00.000 --> 00:05:06.000]  就是說從正午的十二點到下午的三點
[00:05:06.000 --> 00:05:10.000]  但是遍地都黑暗了
[00:05:10.000 --> 00:05:14.000]  若在新初耶穌大聲喊著說
[00:05:14.000 --> 00:05:19.000]  我的神我的神為什麼離棄我
[00:05:19.000 --> 00:05:26.000]  馬太她描述耶穌在十字架上大聲喊叫
[00:05:26.000 --> 00:05:29.000]  其實也挺不尋常的
[00:05:29.000 --> 00:05:40.000]  因為大聲喊叫就不像英雄臨死的時候那種做法
[00:05:40.000 --> 00:05:46.000]  到底耶穌大聲喊叫有什麼意義呢
[00:05:46.000 --> 00:05:50.000]  祂呼喊的內容又是什麼呢
[00:05:50.000 --> 00:05:56.000]  耶穌這個呼喊是一個痛苦到極點的呼喊
[00:05:56.000 --> 00:05:58.000]  因為在那一刻
[00:05:58.000 --> 00:06:03.000]  祂將全人類的罪擔在了祂自己的身上
[00:06:03.000 --> 00:06:07.000]  受著無限的痛苦
[00:06:07.000 --> 00:06:14.000]  我想我們沒辦法想像或者明白這種痛苦
[00:06:14.000 --> 00:06:17.000]  因為不是單單是身體上的痛苦
[00:06:17.000 --> 00:06:20.000]  不是單單是情感上的痛苦
[00:06:20.000 --> 00:06:27.000]  更加是靈性上和天父分隔的那種痛苦
[00:06:27.000 --> 00:06:29.000]  耶穌祂呼喊
[00:06:29.000 --> 00:06:34.000]  我的神我的神為什麼離棄我
[00:06:34.000 --> 00:06:40.000]  就是表達著和天父分隔的那種痛苦
[00:06:40.000 --> 00:06:43.000]  那些在十字架下的兵兵
[00:06:43.000 --> 00:06:45.000]  他們譏笑耶穌
[00:06:45.000 --> 00:06:47.000]  祂說你如果是神的兒子
[00:06:47.000 --> 00:06:51.000]  你就從十字架上下來吧
[00:06:51.000 --> 00:06:54.000]  耶穌有沒有能力這樣做呢
[00:06:54.000 --> 00:06:56.000]  當然有
[00:06:56.000 --> 00:06:58.000]  不過祂沒有這樣做
[00:06:58.000 --> 00:07:00.000]  為什麼
[00:07:00.000 --> 00:07:04.000]  是為了愛的緣故
[00:07:04.000 --> 00:07:07.000]  有些時候自身的愛
[00:07:07.000 --> 00:07:12.000]  是會帶來自身的痛
[00:07:12.000 --> 00:07:16.000]  我相信我們為人子女
[00:07:16.000 --> 00:07:19.000]  或者我們有自己的子女
[00:07:19.000 --> 00:07:22.000]  我們對上一代對下一代
[00:07:22.000 --> 00:07:26.000]  我們都經歷過那種的擔憂
[00:07:26.000 --> 00:07:28.000]  那種的傷痛
[00:07:28.000 --> 00:07:29.000]  為什麼
[00:07:29.000 --> 00:07:32.000]  因為我們愛我們的上一代
[00:07:32.000 --> 00:07:36.000]  我們愛我們的下一代
[00:07:36.000 --> 00:07:39.000]  耶穌無限的愛
[00:07:39.000 --> 00:07:44.000]  也都帶來無限的傷痛
[00:07:44.000 --> 00:07:46.000]  到了一個程度
[00:07:46.000 --> 00:07:50.000]  祂在十字架上就大聲呼喊
[00:07:50.000 --> 00:07:53.000]  但我想請大家留意
[00:07:53.000 --> 00:07:58.000]  耶穌的呼喊是沒有帶著灰心和失望
[00:07:58.000 --> 00:08:01.000]  因為祂是源自愛
[00:08:01.000 --> 00:08:06.000]  我的神我的神為什麼離棄我
[00:08:06.000 --> 00:08:11.000]  是來自詩篇第二十二篇第一節
[00:08:11.000 --> 00:08:15.000]  如果我們詳細去看詩篇二十二篇
[00:08:15.000 --> 00:08:19.000]  我們就會發現詩人在下半部
[00:08:19.000 --> 00:08:21.000]  他所寫的所描述的
[00:08:21.000 --> 00:08:25.000]  是揚日著勝利和歡樂
[00:08:25.000 --> 00:08:29.000]  他為上帝的拯救而歡呼
[00:08:29.000 --> 00:08:31.000]  並且他說
[00:08:31.000 --> 00:08:35.000]  後世的人都要歡呼
[00:08:35.000 --> 00:08:39.000]  詩篇二十二篇最後一節說
[00:08:39.000 --> 00:08:42.000]  他們必來把他的公義
[00:08:42.000 --> 00:08:46.000]  傳給將要生的民
[00:08:46.000 --> 00:08:51.000]  賢明這是是他所行的
[00:08:51.000 --> 00:08:55.000]  這件事是上帝所行的
[00:08:55.000 --> 00:08:57.000]  這件事是什麼事呢
[00:08:57.000 --> 00:09:02.000]  就是上帝為他的子民施行拯救
[00:09:02.000 --> 00:09:04.000]  怎樣施行拯救
[00:09:04.000 --> 00:09:13.000]  就是透過耶穌在十字架上的死和復活
[00:09:13.000 --> 00:09:17.000]  親愛的弟兄姊妹親愛的朋友
[00:09:17.000 --> 00:09:20.000]  如果今天你正在受苦
[00:09:20.000 --> 00:09:24.000]  無論是身體上或者情緒上
[00:09:24.000 --> 00:09:30.000]  或者心靈上受苦的話
[00:09:30.000 --> 00:09:36.000]  請你記住耶穌是受苦的主
[00:09:36.000 --> 00:09:39.000]  祂明白你
[00:09:39.000 --> 00:09:42.000]  十字架上的呼喊
[00:09:42.000 --> 00:09:49.000]  就代表耶穌是明白和經歷過痛苦
[00:09:49.000 --> 00:09:52.000]  而當你仰望十字架的時候
[00:09:52.000 --> 00:09:56.000]  但願你都明白耶穌那一種的痛苦
[00:09:56.000 --> 00:09:59.000]  明白耶穌的愛
[00:09:59.000 --> 00:10:04.000]  從而被祂的愛去溶化
[00:10:04.000 --> 00:10:07.000]  痛苦不是終結
[00:10:07.000 --> 00:10:10.000]  而是好像詩篇第22篇所說
[00:10:10.000 --> 00:10:13.000]  痛苦是能夠變為歡呼
[00:10:13.000 --> 00:10:17.000]  因為耶穌已經復活了
[00:10:17.000 --> 00:10:19.000]  耶穌的復活告訴我們
[00:10:19.000 --> 00:10:21.000]  不單止是有今生
[00:10:21.000 --> 00:10:25.000]  並且是有永恆
[00:10:25.000 --> 00:10:34.000]  這種永恆的視野就能給予我們新生命的意義
[00:10:34.000 --> 00:10:38.000]  耶穌在十字架上第二次的呼喊
[00:10:38.000 --> 00:10:41.000]  記載在第50節
[00:10:41.000 --> 00:10:43.000]  馬太在那裡說
[00:10:43.000 --> 00:10:45.000]  耶穌又大聲喊叫
[00:10:45.000 --> 00:10:48.000]  氣就斷了
[00:10:48.000 --> 00:10:51.000]  馬太沒有記載耶穌在斷氣之前
[00:10:51.000 --> 00:10:55.000]  究竟祂呼喊什麼呢
[00:10:55.000 --> 00:10:56.000]  祂說什麼呢
[00:10:56.000 --> 00:10:58.000]  馬太福音那裡沒有記載
[00:10:58.000 --> 00:11:01.000]  不過我們可以從其他的福音書那裡
[00:11:01.000 --> 00:11:04.000]  是我們找到答案
[00:11:04.000 --> 00:11:08.000]  路加福音23章的46節
[00:11:08.000 --> 00:11:10.000]  路加就是這樣說
[00:11:10.000 --> 00:11:16.000]  父啊!我將我的靈魂交在你手裡
[00:11:16.000 --> 00:11:21.000]  說了這話氣就斷了
[00:11:21.000 --> 00:11:25.000]  而在約翰福音19章30節那裡
[00:11:25.000 --> 00:11:29.000]  約翰就記載了兩個字
[00:11:29.000 --> 00:11:32.000]  成了
[00:11:32.000 --> 00:11:35.000]  如果你有受苦節的崇拜
[00:11:35.000 --> 00:11:40.000]  你會聽過陳牧師解釋成了的意思
[00:11:40.000 --> 00:11:43.000]  我不知道在你的心裡
[00:11:43.000 --> 00:11:49.000]  成了會令你想起什麼呢
[00:11:49.000 --> 00:11:55.000]  成了在你的心裡有什麼意義呢
[00:11:55.000 --> 00:11:58.000]  這兩個字令我想起
[00:11:58.000 --> 00:12:01.000]  馴服至死
[00:12:01.000 --> 00:12:05.000]  耶穌在十字架上的馴服
[00:12:05.000 --> 00:12:09.000]  是一直到祂臨死那一刻
[00:12:09.000 --> 00:12:10.000]  斷氣那一刻
[00:12:10.000 --> 00:12:15.000]  祂還是在馴服著天父的心意
[00:12:15.000 --> 00:12:22.000]  從而祂能夠成就天父的救贖計劃
[00:12:22.000 --> 00:12:29.000]  所以祂在十字架上的呼喊就是成了
[00:12:29.000 --> 00:12:32.000]  希伯來書的作者說得很好
[00:12:32.000 --> 00:12:43.000]  他說:他雖然為兒子(他就是耶穌)還是因所受的苦難學了順從
[00:12:43.000 --> 00:12:48.000]  弟兄姊妹,今天當你仰望十字架的時候
[00:12:48.000 --> 00:12:56.000]  請問你又是否學到馴服的功課了
[00:12:56.000 --> 00:13:00.000]  最近我看了一篇圖文
[00:13:00.000 --> 00:13:04.000]  在我心裡有很大的迴響
[00:13:04.000 --> 00:13:10.000]  我很想和大家分享這篇圖文
[00:13:10.000 --> 00:13:12.000]  圖文是這樣說
[00:13:12.000 --> 00:13:17.000]  主上帝,在這世人看來
[00:13:17.000 --> 00:13:23.000]  是受苦、失敗、沮喪的時刻
[00:13:23.000 --> 00:13:28.000]  卻是主得榮耀的時候
[00:13:28.000 --> 00:13:30.000]  求主幫助我們
[00:13:30.000 --> 00:13:42.000]  輕看世俗的名利、特質、榮辱、尊敬,甚至偉大
[00:13:42.000 --> 00:13:50.000]  求主的愛融化我們心裡的執著和好勝
[00:13:50.000 --> 00:13:56.000]  讓我們定睛懷著無比勇氣走十架道路的耶穌基督
[00:13:56.000 --> 00:14:02.000]  因為你是生命的源頭
[00:14:02.000 --> 00:14:10.000]  縱然在世俗的價值觀對人有不同的評價
[00:14:10.000 --> 00:14:16.000]  但是主你卻體重每一個人
[00:14:16.000 --> 00:14:22.000]  幫助我們做個表裡一致的門徒
[00:14:22.000 --> 00:14:27.000]  以生命行動來回應你的愛
[00:14:27.000 --> 00:14:35.000]  在這個浮誇的世代成為你使用的鐘瀑
[00:14:35.000 --> 00:14:42.000]  我想問我們怎樣能夠輕看世俗的榮辱、特質
[00:14:42.000 --> 00:14:48.000]  我們怎樣能勝過心裡的好勝和執著
[00:14:48.000 --> 00:14:56.000]  我相信就是當我們願意謙卑信服主的時候
[00:14:56.000 --> 00:15:03.000]  就是當主的愛融化我們的心的時候
[00:15:03.000 --> 00:15:10.000]  聖經有一句話我經常用來提醒我自己
[00:15:10.000 --> 00:15:19.000]  這句話就是主啊如果出自你我就默然不語
[00:15:19.000 --> 00:15:26.000]  梁家倫院長在培靈會裡都提過這句話
[00:15:26.000 --> 00:15:31.000]  但願我們每一個都謹記
[00:15:31.000 --> 00:15:35.000]  無論我們身處什麼的環境
[00:15:35.000 --> 00:15:45.000]  如果是出自主的我們就默然不語
[00:15:45.000 --> 00:15:51.000]  馬太他接著就記載了耶穌斷氣之後所發生的事
[00:15:51.000 --> 00:15:54.000]  在第五十一節馬太就說
[00:15:54.000 --> 00:15:58.000]  忽然電裡的萬子從上到下裂為兩半
[00:15:58.000 --> 00:16:02.000]  地也震動盆石也崩裂
[00:16:02.000 --> 00:16:05.000]  我不知道這些現象
[00:16:05.000 --> 00:16:10.000]  萬子裂開、地震、石崩
[00:16:10.000 --> 00:16:17.000]  可不可以被稱為天地對耶穌的死的呼喊
[00:16:17.000 --> 00:16:19.000]  我們知道的就是
[00:16:19.000 --> 00:16:24.000]  這些現象是帶來一些人的回應
[00:16:24.000 --> 00:16:30.000]  是那些不認識耶穌的人的回應
[00:16:30.000 --> 00:16:32.000]  他們怎麼說呢
[00:16:32.000 --> 00:16:34.000]  第五十四節
[00:16:34.000 --> 00:16:38.000]  伯夫長和一同看守耶穌的人
[00:16:38.000 --> 00:16:41.000]  看見地震並所經歷的事
[00:16:41.000 --> 00:16:43.000]  就極其害怕
[00:16:43.000 --> 00:16:48.000]  說這真是神的遺址了
[00:16:48.000 --> 00:16:53.000]  以前伯夫長和那些看守耶穌的人是不信的
[00:16:53.000 --> 00:16:57.000]  但在那一刻他們信了
[00:16:57.000 --> 00:17:00.000]  其實在這二千多年
[00:17:00.000 --> 00:17:02.000]  耶穌的死和復活
[00:17:02.000 --> 00:17:06.000]  都是在挑戰人去回應
[00:17:06.000 --> 00:17:09.000]  如果復活是真的
[00:17:09.000 --> 00:17:12.000]  人就不能坐視不理
[00:17:12.000 --> 00:17:15.000]  當它沒有發生過
[00:17:15.000 --> 00:17:20.000]  因為復活就賦予人生命的意義
[00:17:20.000 --> 00:17:25.000]  影響人生活的模式
[00:17:25.000 --> 00:17:27.000]  在若干年前
[00:17:27.000 --> 00:17:32.000]  在西方國家流行過一個名詞
[00:17:32.000 --> 00:17:34.000]  英文有四個字母
[00:17:34.000 --> 00:17:39.000]  Y-O-L-O
[00:17:39.000 --> 00:17:41.000]  不知道你能不能想到
[00:17:41.000 --> 00:17:45.000]  Y-O-L-O代表什麼呢
[00:17:45.000 --> 00:17:49.000]  You only live once
[00:17:49.000 --> 00:17:52.000]  你只能活一次
[00:17:52.000 --> 00:17:55.000]  如果這句說話是真的
[00:17:55.000 --> 00:17:59.000]  你就可以按著你的喜好去享受人生
[00:17:59.000 --> 00:18:05.000]  過那些你喜歡過的生活
[00:18:05.000 --> 00:18:11.000]  但如果耶穌的復活是真的
[00:18:11.000 --> 00:18:16.000]  而這個世界數以億計的人都相信是真的
[00:18:16.000 --> 00:18:23.000]  這樣就再不是Y-O-L-O 而是變成Y-O-L-T
[00:18:23.000 --> 00:18:26.000]  You only live twice
[00:18:26.000 --> 00:18:30.000]  你只能活兩次
[00:18:30.000 --> 00:18:32.000]  而第二次的生命
[00:18:32.000 --> 00:18:35.000]  就是一個進入永恆的生命
[00:18:35.000 --> 00:18:37.000]  更加值得我們去珍惜
[00:18:37.000 --> 00:18:40.000]  更加值得我們用今生去預備
[00:18:40.000 --> 00:18:45.000]  這個永恆的生命
[00:18:45.000 --> 00:18:53.000]  馬太在第27章52-53節
[00:18:53.000 --> 00:18:56.000]  對於復活的描述
[00:18:56.000 --> 00:18:59.000]  馬太是繪形繪性
[00:18:59.000 --> 00:19:01.000]  他怎麼說呢
[00:19:01.000 --> 00:19:04.000]  他説墳墓也開了
[00:19:04.000 --> 00:19:08.000]  以遂聖徒的身體多有起來的
[00:19:08.000 --> 00:19:10.000]  到耶穌復活以後
[00:19:10.000 --> 00:19:13.000]  他們從墳墓裡出來
[00:19:13.000 --> 00:19:17.000]  進了聖城向許多人顯現
[00:19:17.000 --> 00:19:22.000]  我不知道你看了這裡的記載
[00:19:22.000 --> 00:19:27.000]  你的腦裡會浮起一個怎樣的場景
[00:19:27.000 --> 00:19:28.000]  怎樣的形象呢
[00:19:28.000 --> 00:19:30.000]  那些墳墓開了
[00:19:30.000 --> 00:19:32.000]  有很多人從那裡出來
[00:19:32.000 --> 00:19:35.000]  然後進入城裡
[00:19:35.000 --> 00:19:38.000]  是不是好像電影的情節
[00:19:38.000 --> 00:19:44.000]  但聖經的描述就是這麼生動
[00:19:44.000 --> 00:19:46.000]  這麼全神
[00:19:46.000 --> 00:19:49.000]  各位弟兄姊妹各位朋友
[00:19:49.000 --> 00:19:52.000]  面對耶穌的復活
[00:19:52.000 --> 00:19:55.000]  你怎樣回應呢
[00:19:55.000 --> 00:19:57.000]  可能有人說
[00:19:57.000 --> 00:20:00.000]  復活是一個神蹟
[00:20:00.000 --> 00:20:02.000]  我是信科學的
[00:20:02.000 --> 00:20:04.000]  所以我不信神蹟
[00:20:04.000 --> 00:20:06.000]  但我想問一下
[00:20:06.000 --> 00:20:13.000]  你認為今天還有沒有神蹟呢
[00:20:13.000 --> 00:20:16.000]  最近我看了一本書
[00:20:16.000 --> 00:20:20.000]  書名叫成了一台戲
[00:20:20.000 --> 00:20:24.000]  是去年九月出版的
[00:20:24.000 --> 00:20:27.000]  是一個在過去三十年
[00:20:27.000 --> 00:20:30.000]  在香港服務難民
[00:20:30.000 --> 00:20:31.000]  新移民
[00:20:31.000 --> 00:20:35.000]  露宿者等等的貧困家庭
[00:20:35.000 --> 00:20:39.000]  他的名字叫賴淑芬博士
[00:20:39.000 --> 00:20:41.000]  這本書的內容
[00:20:41.000 --> 00:20:45.000]  是講他和他的團隊多年來
[00:20:45.000 --> 00:20:47.000]  侍奉的見證
[00:20:47.000 --> 00:20:49.000]  書分三部分
[00:20:49.000 --> 00:20:52.000]  第一部分就是見證著
[00:20:52.000 --> 00:20:56.000]  今天仍然有神蹟
[00:20:56.000 --> 00:20:58.000]  其中一個見證
[00:20:58.000 --> 00:21:01.000]  我和大家分享
[00:21:01.000 --> 00:21:06.000]  他們說在國內有一個流浪兒童的侍工
[00:21:06.000 --> 00:21:08.000]  在開始的時候
[00:21:08.000 --> 00:21:13.000]  因為一個人不能夠有兩個戶籍
[00:21:13.000 --> 00:21:16.000]  就影響到這群小孩子
[00:21:16.000 --> 00:21:21.000]  他們一些基本的生活權利都得不到
[00:21:21.000 --> 00:21:25.000]  於是他們的團隊就四處奔波
[00:21:25.000 --> 00:21:27.000]  聯絡內地的官員
[00:21:27.000 --> 00:21:33.000]  想盡辦法給戶籍這群小孩子
[00:21:33.000 --> 00:21:37.000]  不過始終做不到
[00:21:37.000 --> 00:21:42.000]  他們這個團隊就行切地去祈禱
[00:21:42.000 --> 00:21:45.000]  向上帝呼求
[00:21:45.000 --> 00:21:47.000]  在祈禱裡面
[00:21:47.000 --> 00:21:50.000]  他們有一個領袖
[00:21:50.000 --> 00:21:53.000]  領袖就是戶籍的事
[00:21:53.000 --> 00:21:56.000]  一定要找溫家寶總理
[00:21:56.000 --> 00:21:59.000]  才可以解決
[00:21:59.000 --> 00:22:01.000]  作者心想
[00:22:01.000 --> 00:22:03.000]  找溫總
[00:22:03.000 --> 00:22:05.000]  我當然認識他
[00:22:05.000 --> 00:22:07.000]  不過他不認識我
[00:22:07.000 --> 00:22:09.000]  作者心想
[00:22:09.000 --> 00:22:15.000]  這真是一個不可能的任務
[00:22:15.000 --> 00:22:18.000]  但我們認識耶穌的人
[00:22:18.000 --> 00:22:21.000]  我們就會知道
[00:22:21.000 --> 00:22:26.000]  在上帝裡面是沒有難成的事
[00:22:26.000 --> 00:22:28.000]  主的時間一到
[00:22:28.000 --> 00:22:33.000]  溫總就去到他們侍奉的地方
[00:22:33.000 --> 00:22:35.000]  接受報章訪問
[00:22:35.000 --> 00:22:39.000]  並且報章刊出的標題是什麼呢
[00:22:39.000 --> 00:22:41.000]  標題就是
[00:22:41.000 --> 00:22:47.000]  流浪兒童生活不能沒有著落
[00:22:47.000 --> 00:22:51.000]  中國地帶
[00:22:51.000 --> 00:22:53.000]  大家都知道
[00:22:53.000 --> 00:22:55.000]  溫總到處都不去
[00:22:55.000 --> 00:23:00.000]  卻是去到他們侍奉的地方
[00:23:00.000 --> 00:23:03.000]  還說了一大番話
[00:23:03.000 --> 00:23:09.000]  而這番話就是關於流浪兒童
[00:23:09.000 --> 00:23:13.000]  他們的生活不能沒有著落
[00:23:13.000 --> 00:23:20.000]  於是他們所經營流浪兒童院舍的服務
[00:23:20.000 --> 00:23:28.000]  忽然成為傳媒和政府官員去探訪的熱點
[00:23:28.000 --> 00:23:31.000]  政府官員和傳媒都問他們
[00:23:31.000 --> 00:23:35.000]  你們有什麼需要我們支援的呢
[00:23:35.000 --> 00:23:38.000]  他們的團隊就一致說
[00:23:38.000 --> 00:23:45.000]  我們希望為這些孩子去辦集體戶口
[00:23:45.000 --> 00:23:50.000]  集體戶口很快就批了出來
[00:23:50.000 --> 00:23:52.000]  對很多人來說
[00:23:52.000 --> 00:23:55.000]  這是一件不可能的事
[00:23:55.000 --> 00:23:59.000]  但是在人不能
[00:23:59.000 --> 00:24:05.000]  在神是凡事都能
[00:24:05.000 --> 00:24:09.000]  今天仍然有神蹟
[00:24:09.000 --> 00:24:13.000]  而神蹟就是從相信和信服
[00:24:13.000 --> 00:24:19.000]  復活的耶穌開始
[00:24:19.000 --> 00:24:21.000]  一開始的時候
[00:24:21.000 --> 00:24:28.000]  我說過一個人的信念就決定他的行動
[00:24:28.000 --> 00:24:31.000]  一個不信耶穌的人
[00:24:31.000 --> 00:24:34.000]  過著一些吃喝玩樂的生活
[00:24:34.000 --> 00:24:38.000]  不會令人覺得奇怪
[00:24:38.000 --> 00:24:42.000]  不過如果一個說自己信耶穌的人
[00:24:42.000 --> 00:24:47.000]  仍然過著那些只顧吃喝玩樂的生活
[00:24:47.000 --> 00:24:53.000]  又或者他們的生活就好像耶穌不存在那樣
[00:24:53.000 --> 00:24:56.000]  他們就一定要問自己
[00:24:56.000 --> 00:25:03.000]  他們的信到底是怎樣的信
[00:25:03.000 --> 00:25:07.000]  不可能他們的生活
[00:25:07.000 --> 00:25:14.000]  其實已經顯示了他們是不信的
[00:25:14.000 --> 00:25:21.000]  耶穌復活是會轉化會改變人的生命
[00:25:21.000 --> 00:25:24.000]  人不能單靠自己的意志
[00:25:24.000 --> 00:25:29.000]  單靠自己的能力去改變自己
[00:25:29.000 --> 00:25:33.000]  唯有相信和信服耶穌
[00:25:33.000 --> 00:25:41.000]  才能得到轉化生命的能力
[00:25:41.000 --> 00:25:43.000]  關於復活
[00:25:43.000 --> 00:25:48.000]  我相信沒有人比保羅說得更清楚
[00:25:48.000 --> 00:25:54.000]  在哥倫多前書第十五章三十二至三十四節
[00:25:54.000 --> 00:25:56.000]  我讀給大家聽
[00:25:56.000 --> 00:25:59.000]  保羅是這樣說的
[00:25:59.000 --> 00:26:02.000]  假如死人不會復活
[00:26:02.000 --> 00:26:04.000]  就讓我們吃喝罷
[00:26:04.000 --> 00:26:08.000]  反正明天要死了
[00:26:08.000 --> 00:26:10.000]  不要自欺
[00:26:10.000 --> 00:26:12.000]  結交損友
[00:26:12.000 --> 00:26:15.000]  敗壞德行
[00:26:15.000 --> 00:26:18.000]  你們應當醒悟過來
[00:26:18.000 --> 00:26:20.000]  不再犯罪
[00:26:20.000 --> 00:26:26.000]  因為你們當中有些人不認識神
[00:26:26.000 --> 00:26:31.000]  這是新漢語譯本的翻譯
[00:26:31.000 --> 00:26:36.000]  你認為保羅所說的損友是甚麼人呢?
[00:26:36.000 --> 00:26:41.000]  如果我們從上文下理看起來
[00:26:41.000 --> 00:26:43.000]  他所說的損友
[00:26:43.000 --> 00:26:52.000]  就是那些耶穌沒有復活或生活得像耶穌沒有復活的人
[00:26:52.000 --> 00:26:56.000]  保羅說不要被他們欺騙
[00:26:56.000 --> 00:26:58.000]  不要被他們敗壞
[00:26:58.000 --> 00:27:02.000]  以至你的生活跟他們一樣
[00:27:02.000 --> 00:27:06.000]  保羅見過復活的耶穌
[00:27:06.000 --> 00:27:12.000]  所以他苦口婆心地去勸這些哥倫多信徒
[00:27:12.000 --> 00:27:15.000]  你們應該醒悟過來
[00:27:15.000 --> 00:27:19.000]  不要再犯罪
[00:27:19.000 --> 00:27:22.000]  不信是罪
[00:27:22.000 --> 00:27:29.000]  過一些好像耶穌不存在的生活也是罪
[00:27:29.000 --> 00:27:31.000]  弟兄姊妹
[00:27:31.000 --> 00:27:33.000]  今天的訊息
[00:27:33.000 --> 00:27:38.000]  不是單單向那些未認識耶穌的人說
