
[00:00:00.000 --> 00:00:03.200]  好 剛纔我們試會已經講了
[00:07:16.520 --> 00:07:18.680]  所以你可以看見這個世界
[00:07:18.680 --> 00:07:20.320]  一點都不稀奇
[00:07:20.320 --> 00:07:21.680]  所有的名嘴
[00:07:21.680 --> 00:07:25.840]  所有的一些名星
[00:07:25.840 --> 00:07:28.360]  所有的有名的人
[00:07:28.360 --> 00:07:29.880]  你可以看見
[00:07:29.880 --> 00:07:33.240]  都在做一件事情 怎麼樣
[00:07:33.240 --> 00:07:38.920]  想要彰顯自己的榮耀
[00:07:38.920 --> 00:07:41.920]  而這樣子一個風氣影響所局
[00:07:41.920 --> 00:07:44.200]  今天很多的時候
[00:07:44.200 --> 00:07:46.920]  我們神的兒女也跟着一樣
[00:07:46.920 --> 00:07:55.040]  在不知不覺的在竊取神的榮耀
[00:07:55.040 --> 00:08:01.480]  我的外甥昨天在四川的成都
[00:08:01.480 --> 00:08:12.480]  體育館舉行個人的演唱會
[00:08:12.480 --> 00:08:16.560]  我的姐姐姐夫
[00:08:16.560 --> 00:08:22.040]  他們專程被邀請去那邊做嘉賓
[00:08:22.040 --> 00:08:23.760]  做父母親的看見自己兒子
[00:08:23.760 --> 00:08:26.320]  在臺上演唱會
[00:08:26.320 --> 00:08:29.480]  下面萬頭專棟在那邊搖那個
[00:08:29.480 --> 00:08:32.520]  那叫什麼 熒光棒
[00:08:32.520 --> 00:08:40.760]  做父母親會不會覺得引以爲榮
[00:08:40.760 --> 00:08:43.800]  我的外甥把這個拋出來
[00:08:43.800 --> 00:08:46.920]  我們家庭的羣主
[00:08:46.920 --> 00:08:50.800]  我就在給他的鼓勵裏面說
[00:08:50.800 --> 00:08:57.400]  但願主使用你來榮耀他的名
[00:08:57.400 --> 00:09:01.920]  Amen
[00:09:01.920 --> 00:09:04.040]  太容易了
[00:09:04.040 --> 00:09:06.440]  當我們在掌聲中間
[00:09:06.440 --> 00:09:08.840]  當我們在別的人的推崇當中
[00:09:08.840 --> 00:09:12.480]  我們很容易就失去了自己
[00:09:12.480 --> 00:09:14.840]  我們就忘掉自己是誰了
[00:09:14.840 --> 00:09:16.480]  我們就忘掉自己
[00:09:16.480 --> 00:09:22.680]  其實不過是一個蒙恩的罪人
[00:09:22.680 --> 00:09:26.840]  上帝創造我們
[00:09:26.840 --> 00:09:33.040]  上帝要藉着我們來榮耀他自己的名
[00:09:33.040 --> 00:09:35.840]  你知道當海頓
[00:09:35.840 --> 00:09:38.880]  海頓 大家聽過嗎
[00:09:38.880 --> 00:09:41.520]  海頓 聽過吧
[00:09:41.520 --> 00:09:44.680]  看你們有點茫然
[00:09:44.680 --> 00:09:46.720]  聽過吧
[00:09:46.720 --> 00:09:49.720]  海頓是一位很偉大的音樂家
[00:09:49.720 --> 00:09:51.720]  當海頓在做
[00:09:51.720 --> 00:09:54.120]  他做了一首曲
[00:09:54.120 --> 00:09:56.440]  叫做《創世記》
[00:09:56.440 --> 00:09:59.160]  大家知道嗎
[00:09:59.160 --> 00:10:02.160]  當海頓他的人生
[00:10:02.160 --> 00:10:06.120]  已經走到最後的階段
[00:10:06.120 --> 00:10:09.320]  就在他去世的前一年
[00:10:09.320 --> 00:10:10.720]  他所造的這一個
[00:10:10.720 --> 00:10:12.920]  他所創作的這一首
[00:10:12.920 --> 00:10:18.560]  這個《創世記》在維也納發表
[00:10:18.560 --> 00:10:21.440]  那麼當時候他也出席了
[00:10:21.440 --> 00:10:23.080]  當時候他年老
[00:10:23.080 --> 00:10:25.400]  身體又衰弱
[00:10:25.400 --> 00:10:27.120]  坐在輪椅上面
[00:10:27.120 --> 00:10:30.440]  進入了這個戲院
[00:10:30.440 --> 00:10:33.720]  啊 全場觀衆都感到很興奮
[00:10:33.720 --> 00:10:35.560]  哇 整個的樂團
[00:10:35.560 --> 00:10:38.600]  整個師班用全情投入
[00:10:38.600 --> 00:10:39.640]  當炒着說
[00:10:39.640 --> 00:10:41.720]  當有光就有了光的時候
[00:10:41.720 --> 00:10:43.760]  樂章到了這個越來越強
[00:10:43.760 --> 00:10:45.920]  掌聲開始此起彼落
[00:10:45.920 --> 00:10:50.480]  那一位年老衰弱的音樂家
[00:10:50.480 --> 00:10:53.160]  盡他自己所能的力量
[00:10:53.160 --> 00:10:54.760]  從他的輿歷上面
[00:10:54.760 --> 00:10:58.680]  很辛苦地站起來
[00:10:58.680 --> 00:11:01.200]  搖着他那個顫抖的手
[00:11:01.200 --> 00:11:03.120]  流淚地說
[00:11:03.120 --> 00:11:04.480]  不
[00:11:04.480 --> 00:11:05.240]  不
[00:11:05.240 --> 00:11:06.520]  不是我
[00:11:06.520 --> 00:11:13.640]  是 這是創造天地以來的神
[00:11:13.640 --> 00:11:16.760]  大家看到這個海頓在那邊
[00:11:16.760 --> 00:11:18.840]  這個 就是大家鼓掌
[00:11:18.840 --> 00:11:23.240]  因爲他親自來參加這個出席嘛
[00:11:23.240 --> 00:11:24.640]  大家本來是鼓掌
[00:11:24.640 --> 00:11:26.160]  是爲了他來鼓掌的
[00:11:26.160 --> 00:11:30.640]  沒想到他站起來
[00:11:30.640 --> 00:11:35.160]  說了這一段話
[00:11:35.160 --> 00:11:37.480]  那一次的演出
[00:11:37.480 --> 00:11:41.560]  也是他最後一次出現在公衆場所
[00:11:41.560 --> 00:11:43.080]  可是那一次的演出
[00:11:43.080 --> 00:11:47.400]  最讓人感覺到印象深刻的
[00:11:47.400 --> 00:11:51.520]  就是這一位老人家
[00:11:51.520 --> 00:11:57.560]  在最後這個創世紀的樂曲結束的時候
[00:11:57.560 --> 00:11:59.200]  衆人的掌聲
[00:11:59.200 --> 00:12:01.680]  好像是要把榮耀歸給他
[00:12:01.680 --> 00:12:02.840]  他卻站起來說
[00:12:02.840 --> 00:12:03.320]  不
[00:12:03.320 --> 00:12:04.880]  不是我
[00:12:04.880 --> 00:12:09.040]  是那一位創造天地的神
[00:12:09.040 --> 00:12:12.720]  今天我們何等需要有這樣子的音樂家
[00:12:12.720 --> 00:12:16.160]  有這樣子的一些有名的這些celebrity
[00:12:16.160 --> 00:12:19.000]  我們需要有這樣子的一些的近前的
[00:12:19.000 --> 00:12:20.480]  愛主的這一些的
[00:12:20.480 --> 00:12:23.240]  能夠把神的榮耀彰顯出來的
[00:12:23.240 --> 00:12:24.640]  這一些各行各業的人
[00:12:24.640 --> 00:12:26.280]  Amen
[00:12:26.280 --> 00:12:28.400]  你就是其中一個
[00:12:28.400 --> 00:12:33.680]  神創造你就是爲了如此
[00:12:33.680 --> 00:12:37.120]  那麼怎麼樣子來榮耀他呢
[00:12:37.120 --> 00:12:42.560]  其實保留在這個地方就是一個送災
[00:12:42.560 --> 00:12:44.720]  願榮耀歸給我們的父神
[00:12:44.720 --> 00:12:46.280]  直到永永遠遠
[00:12:46.280 --> 00:12:46.760]  Amen
[00:12:46.760 --> 00:12:47.920]  這就是他的送災
[00:12:47.920 --> 00:12:49.360]  這就是他的一個讚美
[00:12:49.360 --> 00:12:53.600]  所以什麼樣子才能夠來榮耀這位神呢
[00:12:53.600 --> 00:12:54.480]  當然有很多
[00:12:54.480 --> 00:12:56.440]  今天沒有時間一個一個講
[00:12:56.440 --> 00:12:58.440]  但是我其中要提到一個
[00:13:04.240 --> 00:13:07.080]  我們來讀十篇五十篇
[00:13:07.080 --> 00:13:08.320]  二十三節好不好
[00:13:08.320 --> 00:13:10.280]  來 預備 請
[00:13:10.280 --> 00:13:13.840]  凡以感謝獻上爲榮的
[00:13:13.840 --> 00:13:17.720]  爲祭的便是榮耀我
[00:13:17.720 --> 00:13:18.880]  這裏說
[00:13:18.880 --> 00:13:23.360]  凡以感謝獻上爲祭的
[00:13:23.360 --> 00:13:24.760]  便是怎麼樣
[00:13:24.760 --> 00:13:26.320]  榮耀我
[00:13:26.320 --> 00:13:28.000]  很簡單
[00:13:28.000 --> 00:13:30.560]  Very simple
[00:13:30.560 --> 00:13:34.400]  所以我們把這個
[00:13:34.400 --> 00:13:37.200]  Thanksgiving
[00:13:37.200 --> 00:13:41.440]  這一個The sacrifice of thanksgiving
[00:13:41.440 --> 00:13:43.760]  Give to God
[00:13:43.760 --> 00:13:48.760]  這裏說便是榮耀我
[00:13:48.760 --> 00:13:51.440]  現在就準備
[00:13:51.440 --> 00:13:53.280]  所以你知道嗎
[00:13:53.280 --> 00:13:56.520]  就是當保羅在坐監牢的時候
[00:13:56.520 --> 00:14:00.000]  他還能夠在那個地方讚美神
[00:14:00.000 --> 00:14:05.680]  這就是在榮耀神
[00:14:05.680 --> 00:14:07.840]  約撒法
[00:14:07.840 --> 00:14:10.000]  大家都知道
[00:14:10.000 --> 00:14:16.440]  約撒法在面臨到這個雅門
[00:14:16.440 --> 00:14:22.160]  這些以色列的猶大國的這些的仇敵
[00:14:22.160 --> 00:14:24.840]  摩押雅門人
[00:14:24.840 --> 00:14:26.720]  還有希爾山人
[00:14:26.720 --> 00:14:30.960]  他們聯合起來一起來圍攻
[00:14:30.960 --> 00:14:32.680]  大軍壓陣了
[00:14:32.680 --> 00:14:34.680]  約撒法聽到大軍壓陣
[00:14:34.680 --> 00:14:37.200]  他真的是很恐慌
[00:14:37.200 --> 00:14:41.680]  他就跪下來禱告祈求神
[00:14:41.680 --> 00:14:43.120]  然後他就要做一件事情
[00:14:43.120 --> 00:14:45.880]  這個是在歷史上面
[00:14:45.880 --> 00:14:47.480]  所有的戰爭當中
[00:14:47.480 --> 00:14:50.240]  從來沒有發生過的一件事情
[00:14:50.240 --> 00:14:53.160]  他做什麼事情
[00:14:53.160 --> 00:14:56.160]  他就派師班走在前面
[00:14:56.160 --> 00:14:58.520]  在軍隊的前面派師班
[00:14:58.520 --> 00:15:01.920]  師班們就在那個地方大聲的唱歌
[00:15:01.920 --> 00:15:04.480]  聖經上在二十節裏面就形容說
[00:15:04.480 --> 00:15:07.400]  立在之下二十章的二十節就形容說
[00:15:07.400 --> 00:15:11.600]  當衆人方唱歌的時候
[00:15:11.600 --> 00:15:14.720]  那個方是什麼意思
[00:15:14.720 --> 00:15:17.920]  就是正在唱歌的時候怎麼樣
[00:15:17.920 --> 00:15:22.800]  神就派伏兵去擊殺他們
[00:15:22.800 --> 00:15:24.160]  而且呢
[00:15:24.160 --> 00:15:27.400]  這些他們就自己亂了陣腳
[00:15:27.400 --> 00:15:31.000]  雅門跟這個摩亞人
[00:15:31.000 --> 00:15:33.880]  他們就去殺這個西爾山人
[00:15:33.880 --> 00:15:35.600]  殺完西爾山人之後
[00:15:35.600 --> 00:15:37.800]  他們兩邊又自己在那邊打
[00:15:37.800 --> 00:15:39.000]  兩邊互相殘殺
[00:15:39.000 --> 00:15:43.520]  到最後全部死亡
[00:15:43.520 --> 00:15:47.440]  請問誰做的
[00:15:47.440 --> 00:15:49.280]  約撒法沒有派一兵一卒
[00:15:49.280 --> 00:15:50.200]  他有派軍隊
[00:15:50.200 --> 00:15:52.320]  但是那些軍隊一動都沒有動
[00:15:52.320 --> 00:15:55.640]  一個子彈都沒有打是不是
[00:15:55.640 --> 00:15:57.480]  一個刀都沒有動
[00:15:57.480 --> 00:15:59.480]  一個箭都沒有發
[00:15:59.480 --> 00:16:00.360]  他們做了什麼事情
[00:16:00.360 --> 00:16:02.720]  請告訴我
[00:16:02.720 --> 00:16:06.000]  他們大聲的讚美
[00:16:06.000 --> 00:16:08.000]  Amen
[00:16:08.000 --> 00:16:09.600]  所以親愛的聽衆朋友們
[00:16:09.600 --> 00:16:10.960]  當你碰到難處的時候
[00:16:10.960 --> 00:16:13.200]  要來讚美神Amen
[00:16:13.200 --> 00:16:14.960]  當你禱告都禱告到一個地步
[00:16:14.960 --> 00:16:16.680]  不知道該怎麼禱告的時候
[00:16:16.680 --> 00:16:19.600]  就是要來讚美神的時候Amen
[00:16:19.600 --> 00:16:21.640]  如果你人生已經苦到一個地步
[00:16:21.640 --> 00:16:23.240]  連禱告都禱告不出來
[00:16:23.240 --> 00:16:26.680]  你一定要學會讚美Amen
[00:16:26.680 --> 00:16:27.920]  當你學會讚美
[00:16:27.920 --> 00:16:29.640]  你纔會經驗神機
[00:16:29.640 --> 00:16:31.320]  如果你不會讚美
[00:16:31.320 --> 00:16:34.840]  你永遠經驗不到神這樣子的作爲
[00:16:34.840 --> 00:16:36.200]  因爲神清楚的說
[00:16:36.200 --> 00:16:38.360]  你以感謝線上爲基的
[00:16:38.360 --> 00:16:41.200]  便是榮耀他
[00:16:41.200 --> 00:16:47.880]  Amen
[00:16:47.880 --> 00:16:51.680]  十八世紀著名的英國牧師勞威廉
[00:16:51.680 --> 00:16:53.800]  William Law
[00:16:53.800 --> 00:16:55.240]  他曾經說過
[00:16:55.240 --> 00:16:58.440]  他說通往幸福完美
[00:16:58.440 --> 00:17:01.160]  最快最穩妥的捷徑
[00:17:01.160 --> 00:17:04.080]  就是爲自己定下一個原則
[00:17:04.080 --> 00:17:08.600]  凡是線上感謝讚美神
[00:17:08.600 --> 00:17:11.680]  若你爲任何發生在你身上不幸的事
[00:17:11.680 --> 00:17:13.480]  感謝並讚美神
[00:17:13.480 --> 00:17:22.480]  你就能將他變爲天上上天的祝福
[00:17:22.480 --> 00:17:23.560]  半夜的時候
[00:17:23.560 --> 00:17:26.400]  兒子突然發燒
[00:17:26.400 --> 00:17:29.600]  可以起來讚美神嗎
[00:17:29.600 --> 00:17:30.560]  可以
[00:17:30.560 --> 00:17:32.080]  有座嗎
[00:17:32.080 --> 00:17:36.280]  下次試試看
[00:17:36.280 --> 00:17:39.040]  找不到工作
[00:17:39.040 --> 00:17:45.960]  可以讚美神嗎
[00:17:45.960 --> 00:17:49.080]  試試看
[00:17:49.080 --> 00:17:50.040]  你說
[00:17:50.040 --> 00:17:51.880]  從來沒有聽過這個道理
[00:17:51.880 --> 00:17:53.040]  去問任何一個人
[00:17:53.040 --> 00:17:54.160]  都不會告訴我說
[00:17:54.160 --> 00:17:56.520]  找不到工作來讚美神
[00:17:56.520 --> 00:17:57.560]  有沒有
[00:17:57.560 --> 00:17:58.160]  我告訴你
[00:17:58.160 --> 00:18:02.560]  這個世界給你的方法
[00:18:02.560 --> 00:18:05.320]  沒有辦法解決你的問題
[00:18:05.320 --> 00:18:06.840]  你要相信這件事情
[00:18:06.840 --> 00:18:09.040]  上帝給你的方法
[00:18:09.040 --> 00:18:10.680]  按照上帝的原則
[00:18:10.680 --> 00:18:12.440]  他就會替他的話負責
[00:18:12.440 --> 00:18:14.680]  懂這意思嗎
[00:18:14.680 --> 00:18:15.880]  所以在你人生當中
[00:18:15.880 --> 00:18:18.000]  不管遇到高山低谷
[00:18:18.000 --> 00:18:20.200]  不管遇到順境還是利境
[00:18:20.200 --> 00:18:20.840]  前來留滋味
[00:18:20.840 --> 00:18:22.360]  起來讚美神
[00:18:22.360 --> 00:18:24.000]  禱告已經禱告夠了
[00:18:24.000 --> 00:18:25.640]  禱告已經禱告很久了
[00:18:25.640 --> 00:18:27.360]  這時候可能就需要什麼
[00:18:27.360 --> 00:18:28.760]  就需要來讚美神
[00:18:28.760 --> 00:18:29.280]  越苦
[00:18:29.280 --> 00:18:30.600]  讚美越要聲音越大
[00:18:30.600 --> 00:18:34.720]  Amen
[00:18:34.720 --> 00:18:38.360]  所以尼託聖弟兄有一首詩歌有沒有
[00:18:38.360 --> 00:18:41.280]  我讚美還要讚美
[00:18:41.280 --> 00:18:43.160]  流淚還要讚美
[00:18:43.160 --> 00:18:45.480]  邊讚美邊流淚
[00:18:45.480 --> 00:18:48.080]  那是經歷苦難到一個地步
[00:18:48.080 --> 00:18:50.320]  真正的經歷過苦難的人
[00:18:50.320 --> 00:18:55.120]  所發出來的一首詩歌
[00:18:55.120 --> 00:18:58.000]  不要以爲你比別人都苦
[00:18:58.000 --> 00:19:02.320]  世界上面比你苦的人多得多了
[00:19:02.320 --> 00:19:04.800]  是嗎
[00:19:04.800 --> 00:19:08.000]  所以我們有什麼不感恩的
[00:19:08.000 --> 00:19:14.000]  有一有十就當之主了
[00:19:14.000 --> 00:19:16.280]  所以將榮耀歸給神
[00:19:16.280 --> 00:19:17.600]  透過讚美
[00:19:17.600 --> 00:19:19.200]  所以鼓勵弟兄姊妹
[00:19:19.200 --> 00:19:21.440]  在我們每一次來這邊敬拜的時候
[00:19:21.440 --> 00:19:22.880]  來這邊唱詩歌的時候
[00:19:22.880 --> 00:19:24.160]  在小組聚會的時候
[00:19:24.160 --> 00:19:25.040]  讚美的時候
[00:19:25.040 --> 00:19:26.720]  現在就說不要憑你的感覺
[00:19:26.720 --> 00:19:29.320]  不要憑別人的感覺
[00:19:29.320 --> 00:19:31.040]  不要憑當時候的氣氛
[00:19:31.040 --> 00:19:32.520]  你要定義一件事情
[00:19:32.520 --> 00:19:34.320]  不管是在什麼環境之下
[00:19:34.320 --> 00:19:38.800]  我定義要來讚美神
[00:19:38.800 --> 00:19:39.600]  常常我們說
[00:19:39.600 --> 00:19:44.040]  今天的敬拜戴得很好
[00:19:44.040 --> 00:19:45.280]  是吧
[00:19:45.280 --> 00:19:47.920]  所以我們把責任都丟給了
[00:19:47.920 --> 00:19:51.760]  丟給敬拜團
[00:19:51.760 --> 00:19:52.440]  或者我們說
[00:19:52.440 --> 00:19:59.440]  今天的敬拜很有神的同在
[00:19:59.440 --> 00:20:01.320]  現在弟兄姊妹
[00:20:01.320 --> 00:20:05.440]  神的同在不是靠敬拜團才帶來
[00:20:05.440 --> 00:20:07.240]  我們每一個在座的弟兄姊妹
[00:20:07.240 --> 00:20:11.680]  你都很重要
[00:20:11.680 --> 00:20:14.920]  我一直在操練這件事情
[00:20:14.920 --> 00:20:16.960]  每一次唱詩歌的時候
[00:20:16.960 --> 00:20:20.840]  不是因爲帶敬拜的人
[00:20:20.840 --> 00:20:23.720]  不是因爲這個環境是怎麼樣
[00:20:23.720 --> 00:20:26.200]  你知道我有時候到一些教會講到
[00:20:26.200 --> 00:20:28.120]  那些教會也不像我們教會
[00:20:28.120 --> 00:20:30.000]  有什麼敬拜團這些什麼的
[00:20:30.000 --> 00:20:32.920]  就一個鋼琴
[00:20:32.920 --> 00:20:34.480]  就一個鋼琴
[00:20:34.480 --> 00:20:36.680]  一個人在那邊領唱的
[00:20:36.680 --> 00:20:38.880]  我也帶過這樣的聚會
[00:20:38.880 --> 00:20:40.200]  弟兄姊妹
[00:20:40.200 --> 00:20:43.720]  那你在那邊唱詩歌怎麼辦呢
[00:20:43.720 --> 00:20:46.520]  你還是能夠讚美神的
[00:20:46.520 --> 00:20:49.000]  你還是可以大聲的來讚美神的
[00:20:49.000 --> 00:20:53.800]  因爲在監牢都不能夠把保羅捆綁了
[00:20:53.800 --> 00:20:56.480]  有什麼能夠把我們捆綁的
[00:20:56.480 --> 00:20:57.400]  是不是
[00:20:57.400 --> 00:20:59.560]  那我們就起來讚美他
[00:20:59.560 --> 00:21:01.440]  用讚美來勝過仇敵
[00:21:01.440 --> 00:21:07.160]  用讚美來榮耀這位愛我們的父神
