
[00:00:00.000 --> 00:00:03.480]  我在美國讀書、博士的時候
[00:02:23.920 --> 00:02:25.280]  「沒有人想死的」
[00:02:25.280 --> 00:02:26.000]  「既然是這樣」
[00:02:26.000 --> 00:02:27.880]  「誰肯背起十字架」
[00:02:27.880 --> 00:02:29.160]  「跟從主的呢」
[00:02:29.160 --> 00:02:31.960]  「一定要做一個決定」
[00:02:31.960 --> 00:02:35.080]  「一個寫記的決定」
[00:02:35.080 --> 00:02:36.720]  「歷史上我們明白」
[00:02:36.720 --> 00:02:39.200]  「為什麼這個句子在當時來說」
[00:02:39.200 --> 00:02:41.040]  「是有個意義的」
[00:02:41.040 --> 00:02:43.360]  「而這個句子實在出現在不同的經文」
[00:02:43.360 --> 00:02:45.640]  「《瑪俠福音》十六章二十四節」
[00:02:45.640 --> 00:02:49.080]  「《瑪俠福音》八章三十四節」
[00:02:49.080 --> 00:02:50.880]  「我們明白的在那裡」
[00:02:50.880 --> 00:02:54.840]  「那些地方可能有這個歷史的意義的」
[00:02:54.840 --> 00:02:56.680]  「這個意思的」
[00:02:56.680 --> 00:02:59.240]  「不過在《路加福音》這裡」
[00:02:59.240 --> 00:03:00.640]  「就不是了」
[00:03:00.640 --> 00:03:01.840]  「為什麼這樣說呢」
[00:03:01.840 --> 00:03:03.240]  「因為主耶穌基督說」
[00:03:03.240 --> 00:03:06.200]  「天天背起十字架」
[00:03:06.200 --> 00:03:07.040]  「跟我們剛才說」
[00:03:07.040 --> 00:03:09.360]  「沒有人可以天天背起十字架的」
[00:03:09.360 --> 00:03:10.920]  「什麼叫天天背起十字架」
[00:03:10.920 --> 00:03:13.120]  「就是一次而已」
[00:03:13.120 --> 00:03:15.720]  「走到盡頭就要死的」
[00:03:15.720 --> 00:03:17.040]  「天天背起十字架」
[00:03:17.040 --> 00:03:19.640]  「即是說在這裡用起這個字來說的時候」
[00:03:19.640 --> 00:03:22.120]  「就不是說為主而死」
[00:03:22.120 --> 00:03:25.720]  「而是為主而活的意義了」
[00:03:25.720 --> 00:03:27.000]  「不過既然是這樣」
[00:03:27.000 --> 00:03:30.840]  「都是有一個所謂捨己的決定要做的」
[00:03:30.840 --> 00:03:31.800]  「因為即使說」
[00:03:31.800 --> 00:03:36.760]  「跟從主一定會有些方面」
[00:03:36.760 --> 00:03:38.760]  「是我們可能做一些事」
[00:03:38.760 --> 00:03:40.280]  「我們未必肯做的」
[00:03:40.280 --> 00:03:42.000]  「所以要捨己」
[00:03:42.000 --> 00:03:44.600]  「或者不做一些我們想做的事」
[00:03:44.600 --> 00:03:47.480]  「也都是因為主所以這樣做」
[00:03:47.480 --> 00:03:50.360]  「所以那個背起十字架」
[00:03:50.360 --> 00:03:52.920]  「這個行動背後有一個決定」
[00:03:52.920 --> 00:03:55.400]  「是一個捨己的決定來的」
[00:03:55.400 --> 00:03:59.560]  「有一個叫Fitzmyer的新約學者」
[00:03:59.560 --> 00:04:00.760]  「他就解釋」
[00:04:00.760 --> 00:04:02.480]  「究竟他的意思是怎樣呢」
[00:04:02.480 --> 00:04:03.760]  「他就說的」
[00:04:03.760 --> 00:04:08.040]  「是即使採取一個不自我中心的態度」
[00:04:08.040 --> 00:04:12.000]  「一個跟從主的行為和使命的態度」
[00:04:12.000 --> 00:04:15.560]  「我覺得這個解釋解釋得好」
[00:04:15.560 --> 00:04:17.800]  「什麼叫做背起十字架呢」
[00:04:17.800 --> 00:04:19.480]  「什麼叫做捨己呢」
[00:04:19.480 --> 00:04:23.640]  「原來是採取一個不自我中心的態度」
[00:04:23.640 --> 00:04:28.120]  「一個跟從主的行為和使命的態度」
[00:04:28.120 --> 00:04:29.440]  「那我講了出來之後呢」
[00:04:29.440 --> 00:04:31.320]  「對我們每一個人來講呢」
[00:04:31.320 --> 00:04:32.720]  「是有一些東西不同的了」
[00:04:32.720 --> 00:04:35.000]  「那剛才你聽到那個見證 是吧」
[00:04:35.000 --> 00:04:36.760]  「放棄男人的尊嚴是吧」
[00:04:36.760 --> 00:04:39.560]  「給他太太養幾年先 是吧」
[00:04:39.560 --> 00:04:40.120]  「我不知道呢」
[00:04:40.120 --> 00:04:42.000]  「好像當時我可能跟你講說」
[00:04:42.000 --> 00:04:43.160]  「之後你就養回去囉」
[00:04:43.160 --> 00:04:44.240]  「這樣的東西的」
[00:04:44.240 --> 00:04:48.280]  「那我們每個人呢」
[00:04:48.280 --> 00:04:50.080]  「當我們聽到這個句子」
[00:04:50.080 --> 00:04:52.640]  「在我們生命中怎樣行出來呢」
[00:04:52.640 --> 00:04:54.160]  「有不同的意義的」
[00:04:54.160 --> 00:04:57.640]  「但是怎樣行出的意義都好呢」
[00:04:57.640 --> 00:04:59.960]  「都是有一個捨己的意思的」
[00:04:59.960 --> 00:05:02.280]  「因為自然的我們呢」
[00:05:02.280 --> 00:05:05.200]  「是不是那麼捨己的」
[00:05:05.200 --> 00:05:06.720]  「不是那麼謙卑的」
[00:05:06.720 --> 00:05:08.200]  「可能是驕傲的」
[00:05:08.200 --> 00:05:11.120]  「可能是自我主張的嘛」
[00:05:11.120 --> 00:05:12.320]  「跟從主呢」
[00:05:12.320 --> 00:05:14.080]  「是要將我們放在一邊」
[00:05:14.080 --> 00:05:15.280]  「主耶穌基督」
[00:05:15.280 --> 00:05:20.320]  「才是做中心的那個嘛」
[00:05:20.320 --> 00:05:21.200]  好幾年前呢
[00:05:21.200 --> 00:05:22.880]  在美國Minnesota呢
[00:05:22.880 --> 00:05:25.640]  就有一篇這樣的文章出現了
[00:05:25.640 --> 00:05:27.880]  這篇文章是這樣說的
[00:05:27.880 --> 00:05:28.760]  它說
[00:05:28.760 --> 00:05:31.160]  「每一個嬰孩生出來的時候呢」
[00:05:31.160 --> 00:05:32.680]  「是一個野蠻人」
[00:05:32.680 --> 00:05:34.480]  「他是絕對自私」
[00:05:34.480 --> 00:05:36.880]  「絕對是自我中心的」
[00:05:36.880 --> 00:05:38.320]  「想要的就要」
[00:05:38.320 --> 00:05:39.800]  「馬上就要」
[00:05:39.800 --> 00:05:41.480]  「自己的奶嘴啦」
[00:05:41.480 --> 00:05:43.320]  「媽媽的注意力啦」
[00:05:43.320 --> 00:05:44.920]  「朋友仔的玩具啦」
[00:05:44.920 --> 00:05:46.320]  「伯伯的錶啦」
[00:05:46.320 --> 00:05:47.280]  「你拒絕他呢」
[00:05:47.280 --> 00:05:49.520]  「他就大喊大叫啦」
[00:05:49.520 --> 00:05:50.520]  「他沒有道德」
[00:05:50.520 --> 00:05:51.520]  「沒有知識」
[00:05:51.520 --> 00:05:53.400]  「沒有技能」
[00:05:53.400 --> 00:05:54.160]  「即是說呢」
[00:05:54.160 --> 00:05:55.200]  「每個小孩」
[00:05:55.200 --> 00:05:57.000]  「不是某些小孩啊」
[00:05:57.000 --> 00:05:58.080]  「生出來的時候呢」
[00:05:58.080 --> 00:05:59.800]  「是一個違法者」
[00:05:59.800 --> 00:06:02.040]  「如果我們讓他繼續這樣呢」
[00:06:02.040 --> 00:06:02.920]  「他有一天呢」
[00:06:02.920 --> 00:06:03.640]  「長大呢」
[00:06:03.640 --> 00:06:05.520]  「就變成罪犯」
[00:06:05.520 --> 00:06:06.960]  嘩 大家覺不覺得
[00:06:06.960 --> 00:06:08.520]  好像很嚴重那樣呢
[00:06:08.520 --> 00:06:09.760]  這麼可愛的嬰兒
[00:06:09.760 --> 00:06:11.600]  你又說他又是違法者
[00:06:11.600 --> 00:06:13.080]  然後又說罪犯
[00:06:13.080 --> 00:06:15.920]  會不會又嚴重了一點呢
[00:06:15.920 --> 00:06:17.400]  實在又是的
[00:06:17.400 --> 00:06:18.560]  他是違法者來的
[00:06:18.560 --> 00:06:19.680]  他都不知道什麼叫做法律
[00:06:19.680 --> 00:06:21.400]  也都不會理
[00:06:21.400 --> 00:06:22.360]  但今天我們
[00:06:22.360 --> 00:06:24.440]  實在個個都是經過這個階段
[00:06:24.440 --> 00:06:25.520]  原來我們個個呢
[00:06:25.520 --> 00:06:28.520]  都是經過一個所謂違法者的階段
[00:06:28.520 --> 00:06:30.440]  但今天我們不是罪犯
[00:06:30.440 --> 00:06:32.680]  為什麼?
[00:06:32.680 --> 00:06:33.720]  原因就是因為
[00:06:33.720 --> 00:06:35.920]  成長過程那一刻的時候
[00:06:35.920 --> 00:06:38.480]  我們知道原來我們不是這個世界的中心
[00:06:38.480 --> 00:06:39.680]  有別人的
[00:06:39.680 --> 00:06:42.200]  有法律的
[00:06:42.200 --> 00:06:43.680]  是吧 有規律
[00:06:43.680 --> 00:06:45.280]  我們要遵守的
[00:06:45.280 --> 00:06:46.680]  有時我們想說話
[00:06:46.680 --> 00:06:48.560]  不過在那些圖書館那裡
[00:06:48.560 --> 00:06:49.880]  我們不出聲的
[00:06:49.880 --> 00:06:51.560]  有時我們想走在這邊
[00:06:51.560 --> 00:06:53.120]  原來是應該走在那邊的
[00:06:53.120 --> 00:06:54.480]  我們會遵守的
[00:06:54.480 --> 00:06:57.480]  所以成長過程那一刻的時候
[00:06:57.480 --> 00:06:59.480]  我們會學到
[00:06:59.480 --> 00:07:01.040]  捨棄
[00:07:01.040 --> 00:07:02.880]  捨棄我們自己的意義
[00:07:02.880 --> 00:07:05.080]  因為有另外一些規律
[00:07:05.080 --> 00:07:07.320]  我們要跟從的
[00:07:07.320 --> 00:07:08.800]  這個是對的
[00:07:08.800 --> 00:07:11.000]  大家有沒有想過呢
[00:07:11.000 --> 00:07:13.720]  屬靈追求都是這樣的呢?
[00:07:13.720 --> 00:07:17.720]  跟從主都是這樣的呢?
[00:07:17.720 --> 00:07:19.640]  這裡有一個張力的實在
[00:07:19.640 --> 00:07:22.280]  很多時候我們說我們要接受自己
[00:07:22.280 --> 00:07:23.000]  這個是對的
[00:07:23.000 --> 00:07:24.200]  我們應該接受自己
[00:07:24.200 --> 00:07:25.200]  我就是我
[00:07:25.200 --> 00:07:26.000]  我是這樣的人
[00:07:26.000 --> 00:07:26.440]  就是這樣的人
[00:07:26.440 --> 00:07:27.400]  我們要接受自己
[00:07:27.400 --> 00:07:28.400]  但是有一個張力
[00:07:28.400 --> 00:07:31.200]  因為你不可以絕對接受自己的
[00:07:31.200 --> 00:07:35.320]  唯一一個可以絕對接受自己的是主耶穌
[00:07:35.320 --> 00:07:39.040]  我們個個都有些東西是不應該接受的
[00:07:39.040 --> 00:07:40.960]  關於我們自己
[00:07:40.960 --> 00:07:42.480]  我們某個人
[00:07:42.480 --> 00:07:45.520]  每個人都有些東西要改善的
[00:07:45.520 --> 00:07:47.440]  所以我們要接受自己
[00:07:47.440 --> 00:07:50.800]  但是不可以絕對接受自己的
[00:07:50.800 --> 00:07:55.880]  所以有些所謂屬靈上不足的
[00:07:55.880 --> 00:07:58.840]  我們要跟從主
[00:07:58.840 --> 00:08:03.320]  讓祂塑造我們變成另外一個我
[00:08:03.320 --> 00:08:04.840]  不是另外一個人
[00:08:04.840 --> 00:08:07.280]  另外一個我們出現
[00:08:07.280 --> 00:08:10.240]  在這個過程之中
[00:08:10.240 --> 00:08:13.520]  就一定要有些社稷的決定
[00:08:13.520 --> 00:08:15.640]  有些東西我們決定
[00:08:15.640 --> 00:08:17.040]  是不是這樣做
[00:08:17.040 --> 00:08:19.680]  是這樣做
[00:08:19.680 --> 00:08:22.240]  Richard Forster 科斯特
[00:08:22.240 --> 00:08:24.080]  就是一個很有名的作家
[00:08:24.080 --> 00:08:26.280]  他寫了一本很有名的書
[00:08:26.280 --> 00:08:29.000]  英文叫做《Celebration of Discipline》
[00:08:29.000 --> 00:08:32.120]  中文就是《屬靈操練勵語》
[00:08:32.120 --> 00:08:34.280]  不少人可能都讀過的
[00:08:34.280 --> 00:08:35.760]  他在這本書裡面
[00:08:35.760 --> 00:08:39.320]  將屬靈追求分開三大類的
[00:08:39.320 --> 00:08:44.360]  是內向、外向和團體的屬靈追求
[00:08:44.360 --> 00:08:46.480]  外向是什麼呢?
[00:08:46.480 --> 00:08:50.400]  是靜默、禱告、禁食、閱讀
[00:08:50.400 --> 00:08:51.800]  閱讀就是閱讀
[00:08:51.800 --> 00:08:54.560]  聖經閱讀屬靈的書籍
[00:08:54.560 --> 00:08:55.760]  外向呢?
[00:08:55.760 --> 00:09:01.760]  簡樸生活、獨處、信服、服侍等等
[00:09:01.760 --> 00:09:02.440]  團體呢?
[00:09:02.440 --> 00:09:03.840]  其實我們已經在做了
[00:09:03.840 --> 00:09:05.120]  因為什麼呢?
[00:09:05.120 --> 00:09:11.680]  敬拜、互相的認罪、指導、慶祝
[00:09:11.680 --> 00:09:14.680]  我們慶祝聖誕、慶祝主的復活
[00:09:14.680 --> 00:09:20.560]  都是屬靈操練的一種行為
[00:09:20.560 --> 00:09:27.200]  叫做操練就一定是要操練的
[00:09:27.200 --> 00:09:27.960]  有些東西
[00:09:27.960 --> 00:09:29.400]  即是說要做一些東西
[00:09:29.400 --> 00:09:31.760]  是超越我們現在會做的事情
[00:09:31.760 --> 00:09:33.360]  或者可以做的事情
[00:09:33.360 --> 00:09:35.840]  有時候我和我的學生說
[00:09:35.840 --> 00:09:37.080]  就是說
[00:09:37.080 --> 00:09:39.160]  每個人跑步都會跑
[00:09:39.160 --> 00:09:40.120]  有誰不會跑步呢?
[00:09:40.120 --> 00:09:41.520]  我們追巴士那一刻
[00:09:41.520 --> 00:09:45.200]  馬上變成很厲害了跑步
[00:09:45.200 --> 00:09:47.400]  但是真的要做一個跑手
[00:09:47.400 --> 00:09:50.240]  職業的跑手就不同了
[00:09:50.240 --> 00:09:52.000]  是要操練的
[00:09:52.000 --> 00:09:54.680]  超越平時我們的跑步
[00:09:54.680 --> 00:09:58.200]  請問什麼叫做屬靈操練呢?
[00:09:58.200 --> 00:09:59.520]  屬靈的操練
[00:09:59.520 --> 00:10:04.080]  即是說要超越我們原本有的水平
[00:10:04.080 --> 00:10:05.760]  每個人都懂得讀經
[00:10:05.760 --> 00:10:08.720]  每個人都有一些我們的德行
[00:10:08.720 --> 00:10:10.400]  是我們比較強的
[00:10:10.400 --> 00:10:11.680]  屬靈的操練
[00:10:11.680 --> 00:10:13.920]  就是將我們超越了
[00:10:13.920 --> 00:10:16.720]  現在我們所有的水平
[00:10:16.720 --> 00:10:18.560]  在這個過程之中
[00:10:18.560 --> 00:10:20.240]  一定是有些東西
[00:10:20.240 --> 00:10:23.240]  是所謂社稷的決定要出現的
[00:10:23.240 --> 00:10:25.480]  社稷的行動要出現的
[00:10:25.480 --> 00:10:28.400]  因為如果我們想做什麼就做什麼
[00:10:28.400 --> 00:10:31.440]  我們永遠就不可以操練到超越了
[00:10:31.440 --> 00:10:34.200]  我們現在的水平
[00:10:34.200 --> 00:10:35.200]  我給另外一個例子
[00:10:35.200 --> 00:10:37.920]  一個例子就是我們浸神的
[00:10:37.920 --> 00:10:41.960]  我們浸神每年就有一個屬靈操練營的
[00:10:41.960 --> 00:10:44.320]  那些學生有時候叫做old camp的
[00:10:44.320 --> 00:10:46.320]  我們不喜歡那個old camp
[00:10:46.320 --> 00:10:46.960]  是不是?
[00:10:46.960 --> 00:10:47.680]  這個不是
[00:10:47.680 --> 00:10:48.880]  屬靈操練營
[00:10:48.880 --> 00:10:50.240]  我們進去操練的
[00:10:50.240 --> 00:10:53.280]  師生就一起去一個營地那裡
[00:10:53.280 --> 00:10:56.000]  幾天開學之前
[00:10:56.000 --> 00:11:00.360]  在神的面前有一個禱告
[00:11:00.360 --> 00:11:01.320]  敬拜
[00:11:01.320 --> 00:11:03.080]  提醒的時間
[00:11:03.080 --> 00:11:05.160]  有幾年我們還去長洲
[00:11:05.160 --> 00:11:10.040]  長洲就去到一個羅馬天主教的營地
[00:11:10.040 --> 00:11:11.760]  那個營地裡面
[00:11:11.760 --> 00:11:13.200]  那個吃飯的飯堂
[00:11:13.200 --> 00:11:15.000]  Canteen那裡的桌子
[00:11:15.000 --> 00:11:16.400]  擺了一個卡在那裡
[00:11:16.400 --> 00:11:19.520]  他說吃飯的時候是禁雨的
[00:11:19.520 --> 00:11:20.880]  不知道大家有沒有看過
[00:11:20.880 --> 00:11:23.000]  我發覺有時候那些人去到那裡
[00:11:23.000 --> 00:11:23.960]  都不禁雨的
[00:11:23.960 --> 00:11:25.760]  在面前那裡而已
[00:11:25.760 --> 00:11:27.280]  我們就想了一下
[00:11:27.280 --> 00:11:29.520]  我們也要試一下禁雨
[00:11:29.520 --> 00:11:30.880]  那怎麼禁雨呢?
[00:11:30.880 --> 00:11:33.520]  就是全禁雨
[00:11:33.520 --> 00:11:36.040]  我們是星期二進營的
[00:11:36.040 --> 00:11:38.120]  星期四出營的
[00:11:38.120 --> 00:11:40.760]  星期二早上去到
[00:11:40.760 --> 00:11:41.720]  下午吃飯
[00:11:41.720 --> 00:11:44.080]  有些破冰遊戲
[00:11:44.080 --> 00:11:45.440]  介紹什麼的
[00:11:45.440 --> 00:11:47.160]  那就不可以禁雨了
[00:11:47.160 --> 00:11:48.880]  那就開始什麼時候禁雨呢?
[00:11:48.880 --> 00:11:51.720]  就吃完晚飯之後就禁雨了
[00:11:51.720 --> 00:11:52.880]  全禁
[00:11:52.880 --> 00:11:55.400]  一直到星期四早上
[00:11:55.400 --> 00:11:58.560]  就吃完早餐之後才可以出聲
[00:11:58.560 --> 00:12:01.200]  36小時禁雨
[00:12:01.200 --> 00:12:02.360]  就在這個過程之中
[00:12:02.360 --> 00:12:05.800]  我發覺原來神學生是很喜歡說話的
[00:12:05.800 --> 00:12:07.000]  是啊
[00:12:07.000 --> 00:12:09.080]  當時沒有WhatsApp
[00:12:09.080 --> 00:12:10.160]  沒有什麼人用WhatsApp
[00:12:10.160 --> 00:12:11.560]  不過那些人指手畫腳
[00:12:11.560 --> 00:12:14.360]  總之就很想表達自己
[00:12:14.360 --> 00:12:16.040]  就是想說的話
[00:12:16.040 --> 00:12:17.720]  又不能出聲
[00:12:17.720 --> 00:12:19.240]  老師說不准出聲
[00:12:19.240 --> 00:12:21.160]  沒有說不可以指手畫腳
[00:12:21.160 --> 00:12:22.680]  去到星期四之後
[00:12:22.680 --> 00:12:24.840]  就一吃完早餐之後
[00:12:24.840 --> 00:12:27.360]  哇 像放監似的
[00:12:27.360 --> 00:12:30.840]  那些人要說完36小時沒有說的話
[00:12:30.840 --> 00:12:33.840]  就馬上那幾個小時就要說完
[00:12:33.840 --> 00:12:36.680]  我想想為什麼我們這麼喜歡說話呢?
[00:12:36.680 --> 00:12:38.040]  是的
[00:12:38.040 --> 00:12:39.320]  開心我們說
[00:12:39.320 --> 00:12:41.200]  不開心我們又說
[00:12:41.200 --> 00:12:43.800]  表達自己的心意又要說
[00:12:43.800 --> 00:12:46.720]  攻擊人要說
[00:12:46.720 --> 00:12:47.800]  保護自己要說
[00:12:47.800 --> 00:12:49.920]  總之什麼都要說
[00:12:49.920 --> 00:12:51.400]  我們說話太多了
[00:12:51.400 --> 00:12:52.880]  有時候甚至說話
[00:12:52.880 --> 00:12:56.600]  就是我們覺得不應該說
[00:12:56.600 --> 00:12:57.560]  所以我們可以看到
[00:12:57.560 --> 00:13:00.840]  為什麼當時屬靈操練
[00:13:00.840 --> 00:13:04.200]  是有一個屬靈操練叫禁語
[00:13:04.200 --> 00:13:06.160]  原來禁語這件事
[00:13:06.160 --> 00:13:08.320]  也是一個屬靈的操練
[00:13:08.320 --> 00:13:10.360]  想想需不需要說
[00:13:10.360 --> 00:13:14.480]  說少一點
[00:13:14.480 --> 00:13:20.080]  所以屬靈操練是一個社稷的決定
[00:13:20.080 --> 00:13:22.680]  有些事為了主我們去做
[00:13:22.680 --> 00:13:24.240]  有些事我們不想做
[00:13:24.240 --> 00:13:27.240]  為了主去做
[00:13:27.240 --> 00:13:29.280]  第一件事 社稷
[00:13:29.280 --> 00:13:32.720]  第二件事 背起十字架
[00:13:32.720 --> 00:13:36.520]  背起十架比剛才說的社稷更加負面
[00:13:36.520 --> 00:13:37.400]  為什麼?
[00:13:37.400 --> 00:13:38.680]  背起十架
[00:13:38.680 --> 00:13:40.440]  有一個學者叫David Jeffrey
[00:13:40.440 --> 00:13:42.080]  他說
[00:13:42.080 --> 00:13:44.280]  這是一個挑戰
[00:13:44.280 --> 00:13:47.240]  這個要求會不會是
[00:13:47.240 --> 00:13:48.720]  艱鉅了一點呢?
[00:13:48.720 --> 00:13:50.240]  很苛刻的
[00:13:50.240 --> 00:13:56.600]  要參加這個希臘群體
[00:13:56.600 --> 00:13:59.200]  原來要背起十字架
[00:13:59.200 --> 00:14:02.000]  這麼苛刻的要求也有
[00:14:02.000 --> 00:14:03.320]  不過世世代代
[00:14:03.320 --> 00:14:06.920]  有千千萬萬的基督徒覺得是值得的
[00:14:06.920 --> 00:14:09.000]  所以他們真的背起十字架
[00:14:09.000 --> 00:14:10.640]  跟從主
[00:14:10.640 --> 00:14:11.680]  原來有人做的
[00:14:11.680 --> 00:14:12.760]  不止一個
[00:14:12.760 --> 00:14:13.800]  不止十個
[00:14:13.800 --> 00:14:17.000]  千千萬萬的人覺得這是值得的
[00:14:17.000 --> 00:14:18.920]  所以他們背起十字架
[00:14:18.920 --> 00:14:22.280]  去跟從主耶穌
[00:14:22.280 --> 00:14:26.840]  《針神》每兩年有一次白針士講座
[00:14:26.840 --> 00:14:29.520]  上一次是2015年
[00:14:29.520 --> 00:14:33.600]  我們請了一個叫Samuel Wells的學者來講
[00:14:33.600 --> 00:14:43.360]  他在倫敦一間很有名的教堂當牧師
[00:14:43.360 --> 00:14:44.560]  他也是一個學者
[00:14:44.560 --> 00:14:47.160]  寫了二十多本書
[00:14:47.160 --> 00:14:49.160]  他講關於禱告
[00:14:49.160 --> 00:14:53.680]  他日間兩三四個講座完結之後
[00:14:53.680 --> 00:14:56.360]  就有一個Q&A時間
[00:14:56.360 --> 00:14:58.160]  我記得好像是第一天
[00:14:58.160 --> 00:15:00.480]  我有一個同事是提高手
[00:15:00.480 --> 00:15:02.280]  就說Dr. Wells
[00:15:02.280 --> 00:15:03.800]  我想問你一個問題
[00:15:03.800 --> 00:15:07.720]  當時是2015年
[00:15:07.720 --> 00:15:08.600]  他問什麼呢?
[00:15:08.600 --> 00:15:10.840]  他說我們的教會
[00:15:10.840 --> 00:15:14.040]  就為敘利亞伊拉克那些信徒祈禱
[00:15:14.040 --> 00:15:15.840]  但是每一次提到之後
[00:15:15.840 --> 00:15:17.520]  我心裡就覺得很不安
[00:15:17.520 --> 00:15:22.080]  不知道為了什麼祈禱呢?
[00:15:22.080 --> 00:15:24.600]  我想不到Samuel Wells的答案是什麼呢?
[00:15:24.600 --> 00:15:26.600]  Samuel Wells的答案就是說
[00:15:26.600 --> 00:15:28.320]  大家有沒有想到
[00:15:28.320 --> 00:15:33.040]  這班信徒就好像初期教會的信徒一樣
[00:15:33.040 --> 00:15:34.720]  一二百年之後
[00:15:34.720 --> 00:15:38.560]  寫教會歷史寫到這個地域
[00:15:38.560 --> 00:15:41.360]  他們就好像初期教會那班人一樣
[00:15:41.360 --> 00:15:43.400]  為了主真的犧牲
[00:15:43.400 --> 00:15:45.520]  他們真正背起十字架
[00:15:45.520 --> 00:15:48.560]  甚至性命都肯付出
[00:15:48.560 --> 00:15:50.440]  我想一想是真的
[00:15:50.440 --> 00:15:53.040]  因為今天我們已經到了一個地步
[00:15:53.040 --> 00:15:54.640]  多數是不需要的
[00:15:54.640 --> 00:15:57.400]  所以每一次我們說到背起十字架
[00:15:57.400 --> 00:16:01.200]  我們覺得有一點不方便
[00:16:01.200 --> 00:16:03.920]  就覺得是我們背起的十字架
[00:16:03.920 --> 00:16:06.080]  但是歷史上不是的
[00:16:06.080 --> 00:16:08.960]  今天在某些地區
[00:16:08.960 --> 00:16:10.240]  在這個世界上
[00:16:10.240 --> 00:16:12.160]  有人真的背起十字架
[00:16:12.160 --> 00:16:16.080]  是要寫命去跟從主的
[00:16:16.080 --> 00:16:18.720]  當然我們在香港是不需要的
[00:16:18.720 --> 00:16:21.800]  我們不需要付上生命去跟從主
[00:16:21.800 --> 00:16:25.360]  我們的十字架可能是有某些不方便
[00:16:25.360 --> 00:16:29.520]  或者是某些付出
