
[00:00:00.000 --> 00:00:04.280]  我們今晚會繼續播出埃及記
[00:03:25.080 --> 00:03:28.000]  會帶來一些什麼的反思
[00:03:28.000 --> 00:03:29.840]  接著我看完一次又一次的時候
[00:03:29.840 --> 00:03:31.520]  我就發現
[00:03:31.520 --> 00:03:32.960]  原來當中
[00:03:32.960 --> 00:03:36.840]  我們會見到一些很真實的人性的弱點
[00:03:36.840 --> 00:03:39.040]  跟我們是有關係的
[00:03:39.040 --> 00:03:41.920]  於是乎我就拉大家下水
[00:03:41.920 --> 00:03:44.160]  就改了今天的題目
[00:03:44.160 --> 00:03:46.960]  就是人性的弱點
[00:03:46.960 --> 00:03:49.840]  是你和我的共通點
[00:03:49.840 --> 00:03:51.800]  大家可以看看
[00:03:51.800 --> 00:03:54.240]  這個弱點跟你有沒有關係
[00:03:54.240 --> 00:03:57.240]  其實人性的弱點其實真的有很多
[00:03:57.240 --> 00:03:59.400]  但是今晚我想強調
[00:03:59.400 --> 00:04:00.880]  在這個經文裡面
[00:04:00.880 --> 00:04:05.000]  我找了三個弱點想跟大家分享
[00:04:05.000 --> 00:04:09.440]  就是等候的時候的不安
[00:04:09.440 --> 00:04:12.800]  面對群眾的時候會有壓力
[00:04:12.800 --> 00:04:16.280]  以及會爆發的怒氣
[00:04:16.280 --> 00:04:18.320]  這個經文是很長的
[00:04:18.320 --> 00:04:22.240]  但是我們只讀32章的1至6節
[00:04:22.240 --> 00:04:24.920]  以及15至29節都不少
[00:04:24.920 --> 00:04:27.000]  希望大家都聽聽你旁邊讀的節奏
[00:04:27.000 --> 00:04:28.480]  然後幫忙一起讀
[00:04:28.480 --> 00:04:30.360]  又容許我休息一下好嗎
[00:04:30.360 --> 00:04:31.680]  1 2 3
[00:04:31.680 --> 00:04:35.920]  百姓見摩西慈焉不下山
[00:04:35.920 --> 00:04:38.920]  就大家請想到花蓮下旅
[00:04:38.920 --> 00:04:40.120]  做家書
[00:04:40.120 --> 00:04:42.840]  期待為我滿足神像
[00:04:42.840 --> 00:04:45.560]  可以在我面前見到
[00:04:45.560 --> 00:04:49.240]  一位令我滿足太河地的彈道摩西
[00:04:49.240 --> 00:04:52.320]  我們不得不做家書的心動事
[00:04:52.320 --> 00:04:54.040]  花蓮雲當時
[00:04:54.040 --> 00:04:56.560]  你和他擇下你父親之意
[00:04:56.560 --> 00:04:58.600]  以對你一生的感慨
[00:04:58.600 --> 00:05:00.160]  帶來溫暖
[00:05:00.160 --> 00:05:02.000]  發聲就當擇下
[00:05:02.000 --> 00:05:03.680]  你父親的感慨
[00:05:03.680 --> 00:05:05.360]  帶來溫暖
[00:05:05.360 --> 00:05:08.200]  花蓮雲當時你親過來
[00:05:08.200 --> 00:05:10.120]  以致你一生的痛苦
[00:05:10.120 --> 00:05:12.800]  用你一萬隻飛鴿做成
[00:05:12.800 --> 00:05:18.040]  但這次你卻為了這些人的存在和利是心
[00:05:18.040 --> 00:05:21.800]  花蓮學院就在我手中練習中華
[00:05:21.800 --> 00:05:26.360]  這次就是你讓我和你合作的手機
[00:05:26.360 --> 00:05:29.200]  以一線走 發聲給我一年
[00:05:29.200 --> 00:05:31.120]  彈西和平安西
[00:05:31.120 --> 00:05:34.680]  做了一番合作的舞台
[00:05:34.680 --> 00:05:37.000]  我誓全心達成
[00:05:37.000 --> 00:05:39.400]  就讓大家一塊發財
[00:05:39.400 --> 00:05:43.760]  一萬四十年寫的一萬六十年
[00:05:43.760 --> 00:05:45.160]  以一生的工作
[00:05:45.160 --> 00:05:46.680]  以一心生命
[00:05:46.680 --> 00:05:48.200]  合作單純
[00:05:48.200 --> 00:05:51.560]  這次讓人聽見發聲無限的聲音
[00:05:51.560 --> 00:05:53.240]  就讓我誓誓
[00:05:53.240 --> 00:05:55.640]  就讓人有自己的聲音
[00:05:55.640 --> 00:05:56.760]  我誓誓
[00:05:56.760 --> 00:05:59.280]  一個是一個大聲音的聲音
[00:05:59.280 --> 00:06:01.760]  一個是一個大嘴的聲音
[00:06:01.760 --> 00:06:05.360]  我誓誓見證開始人多聲的聲音
[00:06:05.360 --> 00:06:08.680]  我誓誓看著你自己就放便合作
[00:06:08.680 --> 00:06:10.520]  又看見人跳舞
[00:06:10.520 --> 00:06:11.920]  見法律道
[00:06:11.920 --> 00:06:15.720]  我誓誓看著你自己就放出聲音
[00:06:15.720 --> 00:06:19.880]  你誓誓看著我自己就放出聲音
[00:06:19.880 --> 00:06:24.880]  我誓誓看著你自己就放出聲音
[00:06:24.880 --> 00:06:32.080]  我誓誓看著你自己就放出聲音
[00:06:32.080 --> 00:06:35.320]  我誓誓看著你自己就放出聲音
[00:06:35.320 --> 00:06:37.360]  你誓誓看著我自己就放出聲音
[00:06:37.360 --> 00:06:39.400]  你誓誓看著我自己就放出聲音
[00:06:39.400 --> 00:06:41.480]  我誓誓看著你自己就放出聲音
[00:06:41.480 --> 00:06:43.560]  我誓誓看著你自己就放出聲音
[00:06:43.560 --> 00:06:45.720]  我誓誓看著你自己就放出聲音
[00:06:45.720 --> 00:06:47.680]  我誓誓看著你自己就放出聲音
[00:06:47.680 --> 00:06:49.640]  我誓誓看著你自己就放出聲音
[00:06:49.640 --> 00:06:51.400]  我誓誓看著你自己就放出聲音
[00:06:51.400 --> 00:06:53.200]  我誓誓看著你自己就放出聲音
[00:06:53.200 --> 00:06:55.000]  我誓誓看著你自己就放出聲音
[00:06:55.000 --> 00:06:56.640]  我誓誓看著你自己就放出聲音
[00:06:56.640 --> 00:06:58.240]  我誓誓看著你自己就放出聲音
[00:06:58.240 --> 00:06:59.680]  我誓誓看著你自己就放出聲音
[00:06:59.680 --> 00:07:01.200]  我誓誓看著你自己就放出聲音
[00:07:01.200 --> 00:07:07.320]  我誓誓看著你自己就放出聲音
[00:07:07.320 --> 00:07:09.040]  我誓誓看著你自己就放出聲音
[00:07:09.040 --> 00:07:10.400]  我誓誓看著你自己就放出聲音
[00:07:10.400 --> 00:07:11.560]  我誓誓看著你自己就放出聲音
[00:07:11.560 --> 00:07:12.800]  我誓誓看著你自己就放出聲音
[00:07:12.800 --> 00:07:13.880]  我誓誓看著你自己就放出聲音
[00:07:13.880 --> 00:07:15.040]  我誓誓看著你自己就放出聲音
[00:07:15.040 --> 00:07:16.040]  我誓誓看著你自己就放出聲音
[00:07:16.040 --> 00:07:17.040]  我誓誓看著你自己就放出聲音
[00:07:17.040 --> 00:07:18.040]  我誓誓看著你自己就放出聲音
[00:07:18.040 --> 00:07:19.040]  我誓誓看著你自己就放出聲音
[00:07:19.040 --> 00:07:20.040]  我誓誓看著你自己就放出聲音
[00:07:20.040 --> 00:07:21.040]  我誓誓看著你自己就放出聲音
[00:07:21.040 --> 00:07:39.240]  我誓誓看著你自己就放出聲音
[00:07:39.240 --> 00:07:40.240]  我誓誓看著你自己就放出聲音
[00:07:40.240 --> 00:07:41.240]  我誓誓看著你自己就放出聲音
[00:07:41.240 --> 00:07:42.240]  我誓誓看著你自己就放出聲音
[00:07:42.240 --> 00:07:43.240]  我誓誓看著你自己就放出聲音
[00:07:43.240 --> 00:07:44.240]  我誓誓看著你自己就放出聲音
[00:07:44.240 --> 00:07:45.240]  我誓誓看著你自己就放出聲音
[00:07:45.240 --> 00:07:46.240]  我誓誓看著你自己就放出聲音
[00:07:46.240 --> 00:07:47.240]  我誓誓看著你自己就放出聲音
[00:07:47.240 --> 00:07:48.240]  我誓誓看著你自己就放出聲音
[00:07:48.240 --> 00:07:49.240]  我誓誓看著你自己就放出聲音
[00:07:49.240 --> 00:07:50.240]  我誓誓看著你自己就放出聲音
[00:07:50.240 --> 00:07:51.240]  我誓誓看著你自己就放出聲音
[00:07:51.240 --> 00:07:52.240]  我誓誓看著你自己就放出聲音
[00:07:52.240 --> 00:07:53.240]  我誓誓看著你自己就放出聲音
[00:07:53.240 --> 00:07:54.240]  我誓誓看著你自己就放出聲音
[00:07:54.240 --> 00:07:54.240]  我誓誓看著你自己就放出聲音
[00:08:21.240 --> 00:08:22.240]  我誓誓看著你自己就放出聲音
[00:08:22.240 --> 00:08:23.240]  我誓誓看著你自己就放出聲音
[00:08:23.240 --> 00:08:24.240]  我誓誓看著你自己就放出聲音
[00:08:24.240 --> 00:08:25.240]  我誓誓看著你自己就放出聲音
[00:08:25.240 --> 00:08:26.240]  我誓誓看著你自己就放出聲音
[00:08:26.240 --> 00:08:27.240]  我誓誓看著你自己就放出聲音
[00:08:27.240 --> 00:08:28.240]  我誓誓看著你自己就放出聲音
[00:08:28.240 --> 00:08:28.240]  我誓誓看著你自己就放出聲音
[00:08:51.240 --> 00:08:52.240]  我誓誓看著你自己就放出聲音
[00:08:52.240 --> 00:08:53.240]  我誓誓看著你自己就放出聲音
[00:08:53.240 --> 00:08:54.240]  我誓誓看著你自己就放出聲音
[00:08:54.240 --> 00:08:55.240]  我誓誓看著你自己就放出聲音
[00:08:55.240 --> 00:08:56.240]  我誓誓看著你自己就放出聲音
[00:08:56.240 --> 00:08:58.240]  我誓誓看著你自己就放出聲音
[00:08:58.240 --> 00:08:59.240]  我誓誓看著你自己就放出聲音
[00:08:59.240 --> 00:09:00.240]  我誓誓看著你自己就放出聲音
[00:09:00.240 --> 00:09:01.240]  我誓誓看著你自己就放出聲音
[00:09:01.240 --> 00:09:02.240]  我誓誓看著你自己就放出聲音
[00:09:02.240 --> 00:09:03.240]  我誓誓看著你自己就放出聲音
[00:09:03.240 --> 00:09:04.240]  我誓誓看著你自己就放出聲音
[00:09:04.240 --> 00:09:05.240]  我誓誓看著你自己就放出聲音
[00:09:05.240 --> 00:09:24.240]  我誓誓看著你自己就放出聲音
[00:09:36.240 --> 00:09:38.240]  我誓誓看著你自己就放出聲音
[00:09:38.240 --> 00:09:39.240]  我誓誓看著你自己就放出聲音
[00:09:39.240 --> 00:09:40.240]  我誓誓看著你自己就放出聲音
[00:09:40.240 --> 00:09:41.240]  我誓誓看著你自己就放出聲音
[00:09:41.240 --> 00:09:42.240]  我誓誓看著你自己就放出聲音
[00:09:42.240 --> 00:09:43.240]  我誓誓看著你自己就放出聲音
[00:09:43.240 --> 00:09:44.240]  我誓誓看著你自己就放出聲音
[00:09:44.240 --> 00:09:45.240]  我誓誓看著你自己就放出聲音
[00:09:45.240 --> 00:09:46.240]  我誓誓看著你自己就放出聲音
[00:09:46.240 --> 00:09:47.240]  我誓誓看著你自己就放出聲音
[00:09:47.240 --> 00:09:48.240]  我誓誓看著你自己就放出聲音
[00:09:48.240 --> 00:09:49.240]  我誓誓看著你自己就放出聲音
[00:09:49.240 --> 00:09:50.240]  我誓誓看著你自己就放出聲音
[00:09:50.240 --> 00:10:05.240]  我誓誓看著你自己就放出聲音
[00:10:05.240 --> 00:10:06.240]  我誓誓看著你自己就放出聲音
[00:10:06.240 --> 00:10:07.240]  我誓誓看著你自己就放出聲音
[00:10:07.240 --> 00:10:08.240]  我誓誓看著你自己就放出聲音
[00:10:08.240 --> 00:10:09.240]  我誓誓看著你自己就放出聲音
[00:10:09.240 --> 00:10:10.240]  我誓誓看著你自己就放出聲音
[00:10:10.240 --> 00:10:11.240]  我誓誓看著你自己就放出聲音
[00:10:11.240 --> 00:10:12.240]  我誓誓看著你自己就放出聲音
[00:10:12.240 --> 00:10:13.240]  我誓誓看著你自己就放出聲音
[00:10:13.240 --> 00:10:14.240]  我誓誓看著你自己就放出聲音
[00:10:14.240 --> 00:10:15.240]  我誓誓看著你自己就放出聲音
[00:10:15.240 --> 00:10:16.240]  我誓誓看著你自己就放出聲音
[00:10:16.240 --> 00:10:17.240]  我誓誓看著你自己就放出聲音
[00:10:17.240 --> 00:10:20.240]  我誓誓看著你自己就放出聲音
[00:10:20.240 --> 00:10:21.240]  我誓誓看著你自己就放出聲音
[00:10:21.240 --> 00:10:22.240]  我誓誓看著你自己就放出聲音
[00:10:22.240 --> 00:10:23.240]  我誓誓看著你自己就放出聲音
[00:10:23.240 --> 00:10:24.240]  我誓誓看著你自己就放出聲音
[00:10:24.240 --> 00:10:25.240]  我誓誓看著你自己就放出聲音
[00:10:25.240 --> 00:10:26.240]  我誓誓看著你自己就放出聲音
[00:10:26.240 --> 00:10:27.240]  我誓誓看著你自己就放出聲音
[00:10:27.240 --> 00:10:28.240]  我誓誓看著你自己就放出聲音
[00:10:28.240 --> 00:10:29.240]  我誓誓看著你自己就放出聲音
[00:10:29.240 --> 00:10:30.240]  我誓誓看著你自己就放出聲音
[00:10:30.240 --> 00:10:31.240]  我誓誓看著你自己就放出聲音
[00:10:31.240 --> 00:10:32.240]  我誓誓看著你自己就放出聲音
[00:10:32.240 --> 00:10:47.240]  我誓誓看著你自己就放出聲音
[00:10:47.240 --> 00:10:48.240]  我誓誓看著你自己就放出聲音
[00:10:48.240 --> 00:10:49.240]  我誓誓看著你自己就放出聲音
[00:10:49.240 --> 00:10:50.240]  我誓誓看著你自己就放出聲音
[00:10:50.240 --> 00:10:51.240]  我誓誓看著你自己就放出聲音
[00:10:51.240 --> 00:10:52.240]  我誓誓看著你自己就放出聲音
[00:10:52.240 --> 00:10:53.240]  我誓誓看著你自己就放出聲音
[00:10:53.240 --> 00:10:54.240]  我誓誓看著你自己就放出聲音
[00:10:54.240 --> 00:10:55.240]  我誓誓看著你自己就放出聲音
[00:10:55.240 --> 00:10:56.240]  我誓誓看著你自己就放出聲音
[00:10:56.240 --> 00:10:57.240]  我誓誓看著你自己就放出聲音
[00:10:57.240 --> 00:10:58.240]  我誓誓看著你自己就放出聲音
[00:10:58.240 --> 00:10:59.240]  我誓誓看著你自己就放出聲音
[00:10:59.240 --> 00:11:02.240]  我誓誓看著你自己就放出聲音
[00:11:02.240 --> 00:11:03.240]  我誓誓看著你自己就放出聲音
[00:11:03.240 --> 00:11:04.240]  我誓誓看著你自己就放出聲音
[00:11:04.240 --> 00:11:05.240]  我誓誓看著你自己就放出聲音
[00:11:05.240 --> 00:11:06.240]  我誓誓看著你自己就放出聲音
[00:11:06.240 --> 00:11:07.240]  我誓誓看著你自己就放出聲音
[00:11:07.240 --> 00:11:08.240]  我誓誓看著你自己就放出聲音
[00:11:08.240 --> 00:11:09.240]  我誓誓看著你自己就放出聲音
[00:11:09.240 --> 00:11:10.240]  我誓誓看著你自己就放出聲音
[00:11:10.240 --> 00:11:11.240]  我誓誓看著你自己就放出聲音
[00:11:11.240 --> 00:11:12.240]  我誓誓看著你自己就放出聲音
[00:11:12.240 --> 00:11:13.240]  我誓誓看著你自己就放出聲音
[00:11:13.240 --> 00:11:14.240]  我誓誓看著你自己就放出聲音
[00:11:14.240 --> 00:11:37.240]  我誓誓看著你自己就放出聲音
[00:11:37.240 --> 00:11:38.240]  我誓誓看著你自己就放出聲音
[00:11:38.240 --> 00:11:39.240]  我誓誓看著你自己就放出聲音
[00:11:39.240 --> 00:11:40.240]  我誓誓看著你自己就放出聲音
[00:11:40.240 --> 00:11:41.240]  我誓誓看著你自己就放出聲音
[00:11:41.240 --> 00:11:42.240]  我誓誓看著你自己就放出聲音
[00:11:42.240 --> 00:11:43.240]  我誓誓看著你自己就放出聲音
[00:11:43.240 --> 00:11:46.240]  我誓誓看著你自己就放出聲音
[00:11:46.240 --> 00:11:47.240]  我誓誓看著你自己就放出聲音
[00:11:47.240 --> 00:11:48.240]  我誓誓看著你自己就放出聲音
[00:11:48.240 --> 00:11:49.240]  我誓誓看著你自己就放出聲音
[00:11:49.240 --> 00:11:50.240]  我誓誓看著你自己就放出聲音
[00:11:50.240 --> 00:11:51.240]  我誓誓看著你自己就放出聲音
[00:11:51.240 --> 00:11:52.240]  我誓誓看著你自己就放出聲音
[00:11:52.240 --> 00:11:53.240]  我誓誓看著你自己就放出聲音
[00:11:53.240 --> 00:11:54.240]  我誓誓看著你自己就放出聲音
[00:11:54.240 --> 00:11:55.240]  我誓誓看著你自己就放出聲音
[00:11:55.240 --> 00:11:56.240]  我誓誓看著你自己就放出聲音
[00:11:56.240 --> 00:11:57.240]  我誓誓看著你自己就放出聲音
[00:11:57.240 --> 00:11:58.240]  我誓誓看著你自己就放出聲音
[00:11:58.240 --> 00:12:13.240]  我誓誓看著你自己就放出聲音
[00:12:13.240 --> 00:12:14.240]  我誓誓看著你自己就放出聲音
[00:12:14.240 --> 00:12:15.240]  我誓誓看著你自己就放出聲音
[00:12:15.240 --> 00:12:16.240]  我誓誓看著你自己就放出聲音
[00:12:16.240 --> 00:12:17.240]  我誓誓看著你自己就放出聲音
[00:12:17.240 --> 00:12:18.240]  我誓誓看著你自己就放出聲音
[00:12:18.240 --> 00:12:19.240]  我誓誓看著你自己就放出聲音
[00:12:19.240 --> 00:12:20.240]  我誓誓看著你自己就放出聲音
[00:12:20.240 --> 00:12:21.240]  我誓誓看著你自己就放出聲音
[00:12:21.240 --> 00:12:22.240]  我誓誓看著你自己就放出聲音
[00:12:22.240 --> 00:12:23.240]  我誓誓看著你自己就放出聲音
[00:12:23.240 --> 00:12:24.240]  我誓誓看著你自己就放出聲音
[00:12:24.240 --> 00:12:25.240]  我誓誓看著你自己就放出聲音
[00:12:25.240 --> 00:12:28.240]  我誓誓看著你自己就放出聲音
[00:12:28.240 --> 00:12:29.240]  我誓誓看著你自己就放出聲音
[00:12:29.240 --> 00:12:30.240]  我誓誓看著你自己就放出聲音
[00:12:30.240 --> 00:12:31.240]  我誓誓看著你自己就放出聲音
[00:12:31.240 --> 00:12:32.240]  我誓誓看著你自己就放出聲音
[00:12:32.240 --> 00:12:33.240]  我誓誓看著你自己就放出聲音
[00:12:33.240 --> 00:12:34.240]  我誓誓看著你自己就放出聲音
[00:12:34.240 --> 00:12:35.240]  我誓誓看著你自己就放出聲音
[00:12:35.240 --> 00:12:36.240]  我誓誓看著你自己就放出聲音
[00:12:36.240 --> 00:12:37.240]  我誓誓看著你自己就放出聲音
[00:12:37.240 --> 00:12:38.240]  我誓誓看著你自己就放出聲音
[00:12:38.240 --> 00:12:39.240]  我誓誓看著你自己就放出聲音
[00:12:39.240 --> 00:12:40.240]  我誓誓看著你自己就放出聲音
[00:12:40.240 --> 00:12:55.240]  我誓誓看著你自己就放出聲音
[00:12:55.240 --> 00:12:56.240]  我誓誓看著你自己就放出聲音
[00:12:56.240 --> 00:12:57.240]  我誓誓看著你自己就放出聲音
[00:12:57.240 --> 00:12:58.240]  我誓誓看著你自己就放出聲音
[00:12:58.240 --> 00:12:59.240]  我誓誓看著你自己就放出聲音
[00:12:59.240 --> 00:13:00.240]  我誓誓看著你自己就放出聲音
[00:13:00.240 --> 00:13:01.240]  我誓誓看著你自己就放出聲音
[00:13:01.240 --> 00:13:02.240]  我誓誓看著你自己就放出聲音
[00:13:02.240 --> 00:13:03.240]  我誓誓看著你自己就放出聲音
[00:13:03.240 --> 00:13:04.240]  我誓誓看著你自己就放出聲音
[00:13:04.240 --> 00:13:05.240]  我誓誓看著你自己就放出聲音
[00:13:05.240 --> 00:13:06.240]  我誓誓看著你自己就放出聲音
[00:13:06.240 --> 00:13:07.240]  我誓誓看著你自己就放出聲音
[00:13:07.240 --> 00:13:10.240]  我誓誓看著你自己就放出聲音
[00:13:10.240 --> 00:13:11.240]  我誓誓看著你自己就放出聲音
[00:13:11.240 --> 00:13:12.240]  我誓誓看著你自己就放出聲音
[00:13:12.240 --> 00:13:13.240]  我誓誓看著你自己就放出聲音
[00:13:13.240 --> 00:13:14.240]  我誓誓看著你自己就放出聲音
[00:13:14.240 --> 00:13:15.240]  我誓誓看著你自己就放出聲音
[00:13:15.240 --> 00:13:16.240]  我誓誓看著你自己就放出聲音
[00:13:16.240 --> 00:13:17.240]  我誓誓看著你自己就放出聲音
[00:13:17.240 --> 00:13:18.240]  我誓誓看著你自己就放出聲音
[00:13:18.240 --> 00:13:19.240]  我誓誓看著你自己就放出聲音
[00:13:19.240 --> 00:13:20.240]  我誓誓看著你自己就放出聲音
[00:13:20.240 --> 00:13:21.240]  我誓誓看著你自己就放出聲音
[00:13:21.240 --> 00:13:22.240]  我誓誓看著你自己就放出聲音
[00:13:22.240 --> 00:13:37.240]  我誓誓看著你自己就放出聲音
[00:13:37.240 --> 00:13:38.240]  我誓誓看著你自己就放出聲音
[00:13:38.240 --> 00:13:39.240]  我誓誓看著你自己就放出聲音
[00:13:39.240 --> 00:13:40.240]  我誓誓看著你自己就放出聲音
[00:13:40.240 --> 00:13:41.240]  我誓誓看著你自己就放出聲音
[00:13:41.240 --> 00:13:42.240]  我誓誓看著你自己就放出聲音
[00:13:42.240 --> 00:13:43.240]  我誓誓看著你自己就放出聲音
[00:13:43.240 --> 00:13:44.240]  我誓誓看著你自己就放出聲音
[00:13:44.240 --> 00:13:45.240]  我誓誓看著你自己就放出聲音
[00:13:45.240 --> 00:13:46.240]  我誓誓看著你自己就放出聲音
[00:13:46.240 --> 00:13:47.240]  我誓誓看著你自己就放出聲音
[00:13:47.240 --> 00:13:48.240]  我誓誓看著你自己就放出聲音
[00:13:48.240 --> 00:13:49.240]  我誓誓看著你自己就放出聲音
[00:13:49.240 --> 00:13:52.240]  我誓誓看著你自己就放出聲音
[00:13:52.240 --> 00:13:53.240]  我誓誓看著你自己就放出聲音
[00:13:53.240 --> 00:13:54.240]  我誓誓看著你自己就放出聲音
[00:13:54.240 --> 00:13:55.240]  我誓誓看著你自己就放出聲音
[00:13:55.240 --> 00:13:56.240]  我誓誓看著你自己就放出聲音
[00:13:56.240 --> 00:13:57.240]  我誓誓看著你自己就放出聲音
[00:13:57.240 --> 00:13:58.240]  我誓誓看著你自己就放出聲音
[00:13:58.240 --> 00:13:59.240]  我誓誓看著你自己就放出聲音
[00:13:59.240 --> 00:14:00.240]  我誓誓看著你自己就放出聲音
[00:14:00.240 --> 00:14:01.240]  我誓誓看著你自己就放出聲音
[00:14:01.240 --> 00:14:02.240]  我誓誓看著你自己就放出聲音
[00:14:02.240 --> 00:14:03.240]  我誓誓看著你自己就放出聲音
[00:14:03.240 --> 00:14:04.240]  我誓誓看著你自己就放出聲音
[00:14:04.240 --> 00:14:23.240]  我誓誓看著你自己就放出聲音
[00:14:23.240 --> 00:14:24.240]  我誓誓看著你自己就放出聲音
[00:14:24.240 --> 00:14:25.240]  我誓誓看著你自己就放出聲音
[00:14:25.240 --> 00:14:26.240]  我誓誓看著你自己就放出聲音
[00:14:26.240 --> 00:14:27.240]  我誓誓看著你自己就放出聲音
[00:14:27.240 --> 00:14:28.240]  我誓誓看著你自己就放出聲音
[00:14:28.240 --> 00:14:29.240]  我誓誓看著你自己就放出聲音
[00:14:29.240 --> 00:14:30.240]  我誓誓看著你自己就放出聲音
[00:14:30.240 --> 00:14:31.240]  我誓誓看著你自己就放出聲音
[00:14:31.240 --> 00:14:32.240]  我誓誓看著你自己就放出聲音
[00:14:32.240 --> 00:14:33.240]  我誓誓看著你自己就放出聲音
[00:14:33.240 --> 00:14:34.240]  我誓誓看著你自己就放出聲音
[00:14:34.240 --> 00:14:35.240]  我誓誓看著你自己就放出聲音
[00:14:35.240 --> 00:14:47.240]  我誓誓看著你自己就放出聲音
