
[00:00:00.000 --> 00:00:05.000]  我們一起有一個祈禱
[00:04:06.000 --> 00:04:11.000]  有摩西和以尼亞演員
[00:04:11.000 --> 00:04:19.000]  你就會看到,以尼亞和摩西是平等、平排的人物
[00:04:19.000 --> 00:04:21.000]  真是不得了
[00:04:21.000 --> 00:04:28.000]  特別在耶穌的口裡面提及這個人
[00:04:28.000 --> 00:04:30.000]  我們剛才所讀的那段聖經
[00:04:30.000 --> 00:04:36.000]  我對你們說實話,以尼亞的時候天弊失了三年六個月
[00:04:36.000 --> 00:04:38.000]  特別提到他
[00:04:38.000 --> 00:04:43.000]  所以以尼亞是一個很特別、很重要的人
[00:04:43.000 --> 00:04:49.000]  當耶穌在馬拉基書裡面說到以尼亞來的時候
[00:04:49.000 --> 00:04:56.000]  他的作用、他的目的是叫人的心迴轉到上帝那裡
[00:04:56.000 --> 00:04:58.000]  當耶穌提到以尼亞的時候
[00:04:58.000 --> 00:05:00.000]  路加福音的第四章
[00:05:00.000 --> 00:05:07.000]  我們要說一點點聖經的背景,讓大家明白
[00:05:07.000 --> 00:05:13.000]  已經這麼長了,我不能夠將我要說的全部讀出來
[00:05:13.000 --> 00:05:20.000]  路加福音的第四章,第十六節
[00:05:20.000 --> 00:05:24.000]  今天要做多一點點聖經的處理
[00:05:24.000 --> 00:05:26.000]  路加福音的第四章,第十六節
[00:05:26.000 --> 00:05:30.000]  就是耶穌到了拿撒勒在他長大的地方
[00:05:30.000 --> 00:05:34.000]  他就在安息日,他就去了他的會堂那裡
[00:05:34.000 --> 00:05:36.000]  有人將聖經給他
[00:05:36.000 --> 00:05:39.000]  他就唸了這個以賽亞書
[00:05:39.000 --> 00:05:43.000]  這個是很重要的一個事件
[00:05:43.000 --> 00:05:46.000]  就是耶穌回到拿撒勒那裡去講道
[00:05:46.000 --> 00:05:49.000]  他就讀了以賽亞那段聖經
[00:05:49.000 --> 00:05:55.000]  提主的靈在我身上因他用高高我叫我全福音給貧窮人
[00:05:55.000 --> 00:05:58.000]  差遣我宣告被擄的得釋放
[00:05:58.000 --> 00:05:59.000]  失明的得看見
[00:05:59.000 --> 00:06:01.000]  受壓制的得自由
[00:06:01.000 --> 00:06:04.000]  宣告神越立人的欺凌
[00:06:04.000 --> 00:06:09.000]  這個被稱為是彌賽亞的宣言
[00:06:09.000 --> 00:06:15.000]  是整個關於耶穌自己去展述他的身份
[00:06:15.000 --> 00:06:19.000]  他的使命的一個重要的宣告就在拿撒勒
[00:06:19.000 --> 00:06:24.000]  就像美國總統上任的時候
[00:06:24.000 --> 00:06:28.000]  他要講他的理想抱負
[00:06:28.000 --> 00:06:31.000]  或者一個國家的領導人
[00:06:31.000 --> 00:06:33.000]  或者一個地方的首長
[00:06:33.000 --> 00:06:35.000]  第二十節
[00:06:35.000 --> 00:06:37.000]  他就捲起來了
[00:06:37.000 --> 00:06:39.000]  還給人就坐下
[00:06:39.000 --> 00:06:42.000]  會堂裡面的人都定睛看著他
[00:06:42.000 --> 00:06:46.000]  耶穌就說你們看看今天的經文應驗了
[00:06:46.000 --> 00:06:49.000]  眾人都讚他並且對他的口裡面
[00:06:49.000 --> 00:06:54.000]  所出的恩言感到驚訝
[00:06:54.000 --> 00:06:56.000]  很激勵到人
[00:06:56.000 --> 00:06:58.000]  接著他們說
[00:06:58.000 --> 00:07:00.000]  你不是約翰的兒子嗎
[00:07:00.000 --> 00:07:01.000]  耶穌對他們說
[00:07:01.000 --> 00:07:05.000]  你們一定會用這俗語向我說
[00:07:05.000 --> 00:07:10.000]  醫生你醫治自己吧
[00:07:10.000 --> 00:07:18.000]  我們聽見你在加伯隆所做的事
[00:07:18.000 --> 00:07:21.000]  你也該在自己的家鄉做吧
[00:07:21.000 --> 00:07:22.000]  我實在告訴你
[00:07:22.000 --> 00:07:25.000]  沒有先知在自己家鄉被接納的
[00:07:25.000 --> 00:07:31.000]  這裡你細心去看那個經文
[00:07:31.000 --> 00:07:33.000]  很特別的
[00:07:33.000 --> 00:07:36.000]  大家都說他說得好
[00:07:36.000 --> 00:07:41.000]  有人說醫生你先治好自己吧
[00:07:41.000 --> 00:07:44.000]  這不是一句恭維的話
[00:07:44.000 --> 00:07:47.000]  我實在告訴你
[00:07:47.000 --> 00:07:51.000]  沒有先知在自己家鄉被人接納的
[00:07:51.000 --> 00:07:54.000]  即是說蘭薩納的地方的人
[00:07:54.000 --> 00:07:55.000]  這個會堂的人
[00:07:55.000 --> 00:07:59.000]  其實並不接納他
[00:07:59.000 --> 00:08:01.000]  有一個這麼大的分歧
[00:08:01.000 --> 00:08:05.000]  在耶穌所說的時候
[00:08:05.000 --> 00:08:08.000]  其實有兩種張力在
[00:08:08.000 --> 00:08:12.000]  有人很認同他
[00:08:12.000 --> 00:08:15.000]  很期盼他對別人的期盼
[00:08:15.000 --> 00:08:19.000]  但也有對他有一種排斥和保留
[00:08:19.000 --> 00:08:21.000]  就是一個這樣的處境
[00:08:21.000 --> 00:08:25.000]  然後就出現了我們今天讀到的
[00:08:25.000 --> 00:08:27.000]  我實在告訴你
[00:08:27.000 --> 00:08:29.000]  是這樣出來的
[00:08:29.000 --> 00:08:33.000]  你將這一段聖經放到
[00:08:33.000 --> 00:08:36.000]  耶穌回到蘭薩納
[00:08:36.000 --> 00:08:41.000]  去做了這個最重要的尼塞亞的宣講
[00:08:41.000 --> 00:08:43.000]  宣言的時候
[00:08:43.000 --> 00:08:47.000]  他講他的身份、講他的使命
[00:08:47.000 --> 00:08:50.000]  然後在蘭薩納的會堂裡面
[00:08:50.000 --> 00:08:52.000]  有人回應
[00:08:52.000 --> 00:08:55.000]  有人質疑
[00:08:55.000 --> 00:08:59.000]  然後耶穌就講了這兩個例子
[00:08:59.000 --> 00:09:00.000]  我後面不講了
[00:09:00.000 --> 00:09:05.000]  你看看後面就更刺激
[00:09:05.000 --> 00:09:07.000]  這兩個例子
[00:09:07.000 --> 00:09:11.000]  就是以利亞去到西頓的薩納法
[00:09:11.000 --> 00:09:13.000]  窮寡婦那裡
[00:09:13.000 --> 00:09:16.000]  還有這個乃曼德島伊治
[00:09:16.000 --> 00:09:17.000]  其實是做什麼呢?
[00:09:17.000 --> 00:09:20.000]  就是回應或者是對應
[00:09:20.000 --> 00:09:23.000]  這個尼塞亞的宣言
[00:09:23.000 --> 00:09:30.000]  他拿它來去回應那些人的疑問
[00:09:30.000 --> 00:09:37.000]  然後去作為一個說明
[00:09:37.000 --> 00:09:40.000]  你要這樣去看
[00:09:40.000 --> 00:09:43.000]  你就會深入一點明白
[00:09:43.000 --> 00:09:46.000]  為什麼耶穌要用這一位
[00:09:46.000 --> 00:09:49.000]  以利亞和乃曼呢?
[00:09:49.000 --> 00:09:52.000]  這裡可以有一個專題去講
[00:09:52.000 --> 00:09:55.000]  儀式經上和各方面去講
[00:09:55.000 --> 00:09:57.000]  今天我們很短的時間
[00:09:57.000 --> 00:09:59.000]  大約二十分鐘三十分鐘之間
[00:09:59.000 --> 00:10:00.000]  不講那麼多
[00:10:00.000 --> 00:10:04.000]  不過我給大家這個線索去看
[00:10:04.000 --> 00:10:07.000]  你會開闊了
[00:10:07.000 --> 00:10:09.000]  原來這個這樣的例子
[00:10:09.000 --> 00:10:13.000]  是扣連在一個這樣的處境上
[00:10:13.000 --> 00:10:20.000]  作為尼塞亞宣言的一個註解
[00:10:20.000 --> 00:10:26.000]  我們回到烈王記上那裡
[00:10:26.000 --> 00:10:30.000]  以利亞這個身份和他的事跡
[00:10:30.000 --> 00:10:34.000]  一開始就講到他出現了
[00:10:34.000 --> 00:10:38.000]  對阿克王宣告
[00:10:38.000 --> 00:10:40.000]  他是一個很著名
[00:10:40.000 --> 00:10:43.000]  很有影響力的一個先知
[00:10:43.000 --> 00:10:46.000]  他說如果我不祈禱
[00:10:46.000 --> 00:10:48.000]  這個天就不下雨
[00:10:48.000 --> 00:10:50.000]  就像耶穌所講的有三年零六個月
[00:10:50.000 --> 00:10:51.000]  沒有下雨
[00:10:51.000 --> 00:10:54.000]  遍地都是旱災
[00:10:54.000 --> 00:10:58.000]  他是一個這麼有能力的
[00:10:58.000 --> 00:11:01.000]  或者是上帝這麼使用的一個人
[00:11:01.000 --> 00:11:02.000]  然後上帝就說
[00:11:02.000 --> 00:11:04.000]  你去到基璃溪旁那裡
[00:11:04.000 --> 00:11:08.000]  我會叫烏鴉拿飯來供養你
[00:11:08.000 --> 00:11:10.000]  這裡也寫得很清楚
[00:11:10.000 --> 00:11:13.000]  是一個很神奇
[00:11:13.000 --> 00:11:16.000]  很不可思議的一種經歷
[00:11:16.000 --> 00:11:20.000]  上帝就說水都乾了
[00:11:20.000 --> 00:11:22.000]  上帝就說你起來吧
[00:11:22.000 --> 00:11:23.000]  你要去到西頓
[00:11:23.000 --> 00:11:26.000]  西頓就是三馬里亞向北
[00:11:26.000 --> 00:11:28.000]  有幾百公里這麼遠
[00:11:28.000 --> 00:11:30.000]  當時來說就像這裡去到湖南
[00:11:30.000 --> 00:11:32.000]  也不近的
[00:11:32.000 --> 00:11:33.000]  那時候沒有車
[00:11:33.000 --> 00:11:35.000]  是要走的
[00:11:35.000 --> 00:11:37.000]  相當之遠的
[00:11:37.000 --> 00:11:39.000]  可以這麼說
[00:11:39.000 --> 00:11:43.000]  他在那裡就行了兩個神蹟
[00:11:43.000 --> 00:11:45.000]  或者先行了兩個拯救
[00:11:45.000 --> 00:11:49.000]  一個就是整家人不可以吃
[00:11:49.000 --> 00:11:55.000]  潭內的面和瓶子裡的油沒有減少
[00:11:55.000 --> 00:11:59.000]  一直沿過了這個旱季
[00:11:59.000 --> 00:12:02.000]  第二就是這個婦人的兒子死了
[00:12:02.000 --> 00:12:06.000]  所以這個婦人就說
[00:12:06.000 --> 00:12:09.000]  我現在知道你是神人
[00:12:09.000 --> 00:12:13.000]  耶和華藉你口所說的話是真的
[00:12:13.000 --> 00:12:17.000]  之後她就回到三馬里亞
[00:12:17.000 --> 00:12:20.000]  去挑戰巴力的先知
[00:12:20.000 --> 00:12:23.000]  這段很經典的事情
[00:12:23.000 --> 00:12:25.000]  接著峰迴路轉
[00:12:25.000 --> 00:12:31.000]  阿哈的皇后就說
[00:12:31.000 --> 00:12:32.000]  我一定要殺了他
[00:12:32.000 --> 00:12:35.000]  於是她就逃跑
[00:12:35.000 --> 00:12:37.000]  然後她就求死
[00:12:37.000 --> 00:12:39.000]  於是上帝向她顯現
[00:12:39.000 --> 00:12:42.000]  於是她就回來高立了
[00:12:42.000 --> 00:12:45.000]  以利沙就是我們下一節會說的
[00:12:45.000 --> 00:12:48.000]  最後的結束是什麼呢?
[00:12:48.000 --> 00:12:51.000]  她是乘火車火馬
[00:12:51.000 --> 00:12:53.000]  不是我們現在的火車
[00:12:53.000 --> 00:12:55.000]  有些分別
[00:12:55.000 --> 00:12:57.000]  火車火馬是升天的
[00:12:57.000 --> 00:13:00.000]  所以她是其中一個不見死的人
[00:13:00.000 --> 00:13:01.000]  沒有死的人
[00:13:01.000 --> 00:13:03.000]  很傳奇的一個人
[00:13:03.000 --> 00:13:08.000]  所以她是一個很特別很特別的人
[00:13:08.000 --> 00:13:12.000]  耶穌在這裡就將她放了進去
[00:13:12.000 --> 00:13:18.000]  這個以色列人這麼認識的一個大先知
[00:13:18.000 --> 00:13:24.000]  是跟她宣講的救恩的使命有一個關係
[00:13:24.000 --> 00:13:28.000]  用她來做一個可以說是註腳的說明
[00:13:28.000 --> 00:13:34.000]  而今天我們會將以利亞在日王記上
[00:13:34.000 --> 00:13:38.000]  這個事跡跟福音結連的關係
[00:13:38.000 --> 00:13:43.000]  我們用一個焦點來分享
[00:13:43.000 --> 00:13:45.000]  就是上帝的救恩
[00:13:45.000 --> 00:13:52.000]  或者上帝怎樣去施行祂的救恩
[00:13:52.000 --> 00:13:57.000]  撒勒法的一個寡婦
[00:13:57.000 --> 00:14:00.000]  在大饑荒裡面
[00:14:00.000 --> 00:14:01.000]  遍地都是
[00:14:01.000 --> 00:14:07.000]  有很多這樣的人
[00:14:07.000 --> 00:14:08.000]  死多一個不多
[00:14:08.000 --> 00:14:11.000]  死少一個少
[00:14:11.000 --> 00:14:15.000]  沒有人會看她的
[00:14:15.000 --> 00:14:21.000]  但是上帝竟然差遣一個最偉大的先知
[00:14:21.000 --> 00:14:29.000]  在撒瑪尼亞去到那裡救她
[00:14:29.000 --> 00:14:31.000]  斯文是這樣說的
[00:14:31.000 --> 00:14:32.000]  耶穌是這樣說的
[00:14:32.000 --> 00:14:34.000]  在大饑荒的時候
[00:14:34.000 --> 00:14:38.000]  以色列國中有很多的寡婦
[00:14:38.000 --> 00:14:41.000]  上帝就是差遣以利亞
[00:14:41.000 --> 00:14:47.000]  去到西頓撒勒法那裡救這個寡婦
[00:14:47.000 --> 00:14:50.000]  這個圖畫是什麼呢
[00:14:50.000 --> 00:14:53.000]  這是一個救恩的圖畫
[00:14:53.000 --> 00:14:59.000]  我們看到的是一個很困難很災難的場景
[00:14:59.000 --> 00:15:05.000]  但是上帝仍然是一個施恩的上帝
[00:15:05.000 --> 00:15:14.000]  是一個拯救的上帝
[00:15:14.000 --> 00:15:20.000]  主耶穌可以說是最偉大的一位
[00:15:20.000 --> 00:15:25.000]  他來到這個地上
[00:15:25.000 --> 00:15:28.000]  只是同樣有一個相同的地方
[00:15:28.000 --> 00:15:34.000]  神是用最偉大的來救最渺小的
[00:15:34.000 --> 00:15:40.000]  救恩是一個這樣的格式
[00:15:40.000 --> 00:15:42.000]  沒有一個人偉大到
[00:15:42.000 --> 00:15:44.000]  他可以不需要理那些微小的人
[00:15:44.000 --> 00:15:47.000]  沒有一個人微小到
[00:15:47.000 --> 00:15:51.000]  是被上帝遺棄不要
[00:15:51.000 --> 00:15:55.000]  他這個就是一個救恩的格式
[00:15:55.000 --> 00:16:01.000]  耶穌就說這個
[00:16:01.000 --> 00:16:06.000]  有時我們會覺得自己是怎樣呢
[00:16:06.000 --> 00:16:08.000]  人有時很極端
[00:16:08.000 --> 00:16:10.000]  有時覺得自己很大
[00:16:10.000 --> 00:16:13.000]  有時又覺得自己很小
[00:16:13.000 --> 00:16:16.000]  覺得自己大又大到看不見人
[00:16:16.000 --> 00:16:19.000]  覺得自己是小又覺得沒人看得起自己
[00:16:19.000 --> 00:16:21.000]  會不會呀
[00:16:21.000 --> 00:16:27.000]  有時我們就是這樣
[00:16:27.000 --> 00:16:34.000]  耶穌用了伊利亞去轉述這個救恩
[00:16:34.000 --> 00:16:44.000]  就是最偉大的和最微小的走在一起
[00:16:44.000 --> 00:16:51.000]  神會親自這樣去讓我們知道
[00:16:51.000 --> 00:16:55.000]  這個就是救恩的一種模式
[00:16:55.000 --> 00:16:59.000]  第二就是
[00:16:59.000 --> 00:17:06.000]  由撒瑪尼亞去到西頓
[00:17:06.000 --> 00:17:10.000]  其實都是很遠的
[00:17:10.000 --> 00:17:13.000]  上帝要去救伊利亞
[00:17:13.000 --> 00:17:16.000]  不需要去到西頓找個人來救她
[00:17:16.000 --> 00:17:20.000]  上帝又要叫撒瑪尼亞的寡婦得救
[00:17:20.000 --> 00:17:26.000]  也不用去撒瑪尼亞叫大仙子去救她
[00:17:26.000 --> 00:17:30.000]  這裡讓我們看到一個什麼呢
[00:17:30.000 --> 00:17:33.000]  就是上帝的救恩是沒有疆界
[00:17:33.000 --> 00:17:39.000]  或者沒有一個距離的分隔
[00:17:39.000 --> 00:17:46.000]  最近我寫了一個教會的單章
[00:17:46.000 --> 00:17:53.000]  福音樂我們會做一份介紹教會的簡單的
[00:17:53.000 --> 00:17:56.000]  我就親自操刀
[00:17:56.000 --> 00:18:03.000]  也很感謝我們邀請了一個姐妹幫忙去做排版和設計
[00:18:03.000 --> 00:18:06.000]  我又想了一個很簡單的A4
[00:18:06.000 --> 00:18:10.000]  要怎麼去做呢
[00:18:10.000 --> 00:18:12.000]  簡單才難搞
[00:18:12.000 --> 00:18:14.000]  複雜就反而容易一點
[00:18:14.000 --> 00:18:17.000]  當然我們有一個簡史
[00:18:17.000 --> 00:18:19.000]  因為我們過去也有一個簡史
[00:18:19.000 --> 00:18:21.000]  這個簡史一定有提到
[00:18:21.000 --> 00:18:29.000]  我們在1898年
[00:18:29.000 --> 00:18:39.000]  王朔坊村教師就在那裡
[00:18:39.000 --> 00:18:41.000]  倫敦傳統會在那裡
[00:18:41.000 --> 00:18:46.000]  很遠啊
[00:18:46.000 --> 00:18:54.000]  原來當時從灣仔來元朗是沒有路的
[00:18:54.000 --> 00:18:59.000]  他們走了一個多月
[00:18:59.000 --> 00:19:00.000]  現在我們很快啊
[00:19:00.000 --> 00:19:01.000]  坐九龍八一會就到了
[00:19:01.000 --> 00:19:03.000]  西鐵很快就到了
[00:19:03.000 --> 00:19:05.000]  很遠啊
[00:19:05.000 --> 00:19:09.000]  倫敦傳統會來到中國有多遠呢
[00:19:09.000 --> 00:19:15.000]  村教就是越過一切空間的距離
[00:19:15.000 --> 00:19:17.000]  其實不只是空間的距離
[00:19:17.000 --> 00:19:20.000]  還有關係的距離
[00:19:20.000 --> 00:19:22.000]  種族的距離
[00:19:22.000 --> 00:19:24.000]  心理的距離
[00:19:24.000 --> 00:19:28.000]  距離會使兩個離開
[00:19:28.000 --> 00:19:30.000]  沒有關係
[00:19:30.000 --> 00:19:33.000]  但是上帝是叫以利亞
[00:19:33.000 --> 00:19:40.000]  從薩馬利亞去到西頓
[00:19:40.000 --> 00:19:43.000]  帶來一個救恩
[00:19:43.000 --> 00:19:47.000]  沒有這個距離
[00:19:47.000 --> 00:19:50.000]  人和人之間有很多距離
[00:19:50.000 --> 00:19:53.000]  我們和旁邊的人已經有距離
[00:19:53.000 --> 00:19:57.000]  現在坐在你旁邊的人也有很大的距離
[00:19:57.000 --> 00:20:00.000]  台灣的漫畫家紀米
[00:20:00.000 --> 00:20:04.000]  有一個書叫《這麼遠這麼近》
[00:20:04.000 --> 00:20:07.000]  兩個人在平行線上
[00:20:07.000 --> 00:20:08.000]  大家在那裡
[00:20:08.000 --> 00:20:10.000]  不能過去
[00:20:10.000 --> 00:20:12.000]  在平行線上不能過去
[00:20:12.000 --> 00:20:13.000]  我們就是這樣
[00:20:13.000 --> 00:20:14.000]  我們有距離
[00:20:14.000 --> 00:20:16.000]  我們和其他人有距離
[00:20:16.000 --> 00:20:18.000]  我們和福音的對象有距離
[00:20:18.000 --> 00:20:21.000]  這些對象可能是我們的家人
[00:20:21.000 --> 00:20:23.000]  我們的朋友
[00:20:23.000 --> 00:20:26.000]  我們的距離很多時候不在於空間
[00:20:26.000 --> 00:20:28.000]  是在於我們的關係
[00:20:28.000 --> 00:20:30.000]  但是這裡就讓我們看到
[00:20:30.000 --> 00:20:38.000]  上帝的救恩是沒有距離的
[00:20:38.000 --> 00:20:42.000]  很遠的一個薩馬利亞的先知
[00:20:42.000 --> 00:20:50.000]  去到西頓去救這個婦人
[00:20:50.000 --> 00:20:54.000]  福音的見證人也都需要有信心
[00:20:54.000 --> 00:20:56.000]  整個故事給我們看到
[00:20:56.000 --> 00:21:00.000]  就是很多信心的事件
[00:21:00.000 --> 00:21:04.000]  姚尼亞向阿蝦宣告
[00:21:04.000 --> 00:21:07.000]  然後在基納溪旁那裡
[00:21:07.000 --> 00:21:12.000]  遵從上帝的旨在那裡吃烏鴉丹的飯
[00:21:12.000 --> 00:21:16.000]  我們都想像不到是怎麼行的
[00:21:16.000 --> 00:21:18.000]  聖經是這樣寫的
[00:21:18.000 --> 00:21:20.000]  這樣過的日子
[00:21:20.000 --> 00:21:21.000]  吃烏鴉丹的飯
[00:21:21.000 --> 00:21:25.000]  這個是每天都要有信心去經過才行
[00:21:25.000 --> 00:21:28.000]  因為你去控制的環境
[00:21:28.000 --> 00:21:31.000]  人在一個不是自己控制的環境
[00:21:31.000 --> 00:21:33.000]  其實是很忐忑的
[00:21:33.000 --> 00:21:34.000]  很難的
[00:21:34.000 --> 00:21:36.000]  有沒有試過
[00:21:36.000 --> 00:21:40.000]  不焦慮怎麼辦
[00:21:40.000 --> 00:21:46.000]  他就是這樣一直建立他對上帝的信心
[00:21:46.000 --> 00:21:49.000]  當然後來他去到西頓的時候
[00:21:49.000 --> 00:21:52.000]  這種信心仍然要持續
[00:21:52.000 --> 00:21:58.000]  整個伊利亞都是一個信心的呈現
[00:21:58.000 --> 00:22:00.000]  全福音的人
[00:22:00.000 --> 00:22:02.000]  福音的見證人
[00:22:02.000 --> 00:22:05.000]  是需要有信心
[00:22:05.000 --> 00:22:07.000]  不能夠沒有信心
[00:22:07.000 --> 00:22:10.000]  你沒辦法去見證上帝
[00:22:10.000 --> 00:22:13.000]  所以我們想去全福音
[00:22:13.000 --> 00:22:15.000]  我們同時都要裝備自己
[00:22:15.000 --> 00:22:21.000]  這個信心一路一路提升
[00:22:21.000 --> 00:22:22.000]  第四點就是
[00:22:22.000 --> 00:22:27.000]  當上帝和伊利亞講的時候
[00:22:27.000 --> 00:22:29.000]  他說你去西頓吧
[00:22:29.000 --> 00:22:34.000]  我那裡已經是吩咐了一個寡婦來供養你
[00:22:34.000 --> 00:22:36.000]  你看看烈王記上那段的記載
[00:22:36.000 --> 00:22:38.000]  很有趣的
[00:22:38.000 --> 00:22:42.000]  第四節
[00:22:42.000 --> 00:22:50.000]  不是第四節
[00:22:50.000 --> 00:22:52.000]  第九節
[00:22:52.000 --> 00:22:54.000]  你起身到西頓的撒拿伐去
[00:22:54.000 --> 00:22:56.000]  住在那裡看那
[00:22:56.000 --> 00:23:01.000]  我已吩咐那裡的一個寡婦供養你
[00:23:01.000 --> 00:23:05.000]  大家嘗試投入一下
[00:23:05.000 --> 00:23:09.000]  當然伊利亞在這個基納溪旁那裡
[00:23:09.000 --> 00:23:13.000]  很自由的
[00:23:13.000 --> 00:23:19.000]  也是很傳奇的
[00:23:19.000 --> 00:23:21.000]  每天有烏鴉飛來
[00:23:21.000 --> 00:23:31.000]  給牠吃烏鴉
[00:23:31.000 --> 00:23:37.000]  每天都在經歷不可思議的生活
[00:23:37.000 --> 00:23:39.000]  然後上帝就說
[00:23:39.000 --> 00:23:41.000]  你起身吧
[00:23:41.000 --> 00:23:43.000]  你去西頓的撒拿伐那裡
[00:23:43.000 --> 00:23:45.000]  我找一個寡婦供養你
[00:23:45.000 --> 00:23:51.000]  嘩!是不是這樣啊?
[00:23:51.000 --> 00:23:55.000]  都很大落差啊
[00:23:55.000 --> 00:23:59.000]  你想不想像到那個落差?
[00:23:59.000 --> 00:24:01.000]  我每天在山那裡上到去
[00:24:01.000 --> 00:24:03.000]  就自然有些食物
[00:24:03.000 --> 00:24:05.000]  即是為我預備供應
[00:24:05.000 --> 00:24:07.000]  我就拿來吃
[00:24:07.000 --> 00:24:09.000]  吃下去很有尊嚴
[00:24:09.000 --> 00:24:13.000]  很有一種滿足感
[00:24:13.000 --> 00:24:15.000]  簡直是不可思議
[00:24:15.000 --> 00:24:17.000]  然後上帝就說
[00:24:17.000 --> 00:24:19.000]  不用了
[00:24:19.000 --> 00:24:21.000]  你回去
[00:24:21.000 --> 00:24:23.000]  有一個老人家
[00:24:23.000 --> 00:24:25.000]  很窮的
[00:24:25.000 --> 00:24:27.000]  然後你就去那裡住吧
[00:24:27.000 --> 00:24:31.000]  然後我就叫他養你吧
[00:24:31.000 --> 00:24:33.000]  嘩!我這麼大個人
[00:24:33.000 --> 00:24:35.000]  這麼大個男人
[00:24:35.000 --> 00:24:37.000]  去到寄他來
[00:24:37.000 --> 00:24:39.000]  等他來養我
[00:24:39.000 --> 00:24:41.000]  我不知道你會不會
[00:24:41.000 --> 00:24:43.000]  我一定會跟上帝說
[00:24:43.000 --> 00:24:45.000]  上帝不要這樣
[00:24:45.000 --> 00:24:47.000]  有很多路可以選擇
[00:24:47.000 --> 00:24:49.000]  很多方式可以選擇
[00:24:49.000 --> 00:24:51.000]  這是一個沒什麼尊嚴的方式
[00:24:51.000 --> 00:24:53.000]  是不是?
[00:24:53.000 --> 00:24:55.000]  這很大落差
[00:24:55.000 --> 00:24:57.000]  將來告訴別人都不是一件很特別的事
[00:24:57.000 --> 00:24:59.000]  但是伊利亞就要放下
