
[00:00:00.000 --> 00:00:02.000]  美女們,午安!
[00:06:59.000 --> 00:07:05.000]  日本的翻譯其實不太清楚,
[00:07:05.000 --> 00:07:10.000]  「虛己」在其他英文聖經中翻譯為「emptied」,
[00:07:10.000 --> 00:07:17.000]  相對於「有」、「emptied」,即是「沒有」,對不對?
[00:07:17.000 --> 00:07:22.000]  「沒有」在我們生活當中,並不是很棒的,對不對?
[00:07:22.000 --> 00:07:24.000]  「沒有」啊!對不對?
[00:07:24.000 --> 00:07:29.000]  現代科技,當我們「沒有」的時候,
[00:07:29.000 --> 00:07:33.000]  就會提醒我們,你的電話沒電了會怎樣?
[00:07:33.000 --> 00:07:36.000]  你的訊息出來「差電了」,對不對?
[00:07:36.000 --> 00:07:40.000]  所以當我們說到「沒有」,
[00:07:40.000 --> 00:07:44.000]  我們說到耶穌那個「虛己」的時候,
[00:07:44.000 --> 00:07:48.000]  對祂來說,祂真是一點好處都沒有,
[00:07:48.000 --> 00:07:51.000]  什麼都沒有,那怎麼辦?
[00:07:51.000 --> 00:07:54.000]  但是正正因為祂這個「虛己」,
[00:07:54.000 --> 00:07:56.000]  我們的生命才可以被扭轉。
[00:07:56.000 --> 00:08:02.000]  第七節接著說到祂取了盧卜的形象,
[00:08:02.000 --> 00:08:05.000]  成為人的陽色。
[00:08:05.000 --> 00:08:09.000]  雖然耶穌那裡說祂成為人的陽色,
[00:08:09.000 --> 00:08:13.000]  但是祂的神性仍在。
[00:08:13.000 --> 00:08:16.000]  即是說祂是百分之百的人,
[00:08:16.000 --> 00:08:19.000]  也是百分之百的神。
[00:08:19.000 --> 00:08:23.000]  正因為這樣,神的「自居無上」,
[00:08:23.000 --> 00:08:26.000]  和盧卜的形象,
[00:08:26.000 --> 00:08:30.000]  其實就是形成了一個很大的反差。
[00:08:30.000 --> 00:08:32.000]  盧卜的形象是怎樣的?
[00:08:32.000 --> 00:08:35.000]  非常之低賤,
[00:08:35.000 --> 00:08:38.000]  祂唯一就是要取悅祂的主人,
[00:08:38.000 --> 00:08:39.000]  這個就是祂的目標,
[00:08:39.000 --> 00:08:44.000]  而且祂需要常常忍受其他人的輕視、
[00:08:44.000 --> 00:08:48.000]  譏笑、羞辱,甚至是責罵。
[00:08:48.000 --> 00:08:50.000]  去到一個的前度,
[00:08:50.000 --> 00:08:52.000]  就好像第八節這裡這樣說:
[00:08:52.000 --> 00:08:57.000]  「既有人的樣子,就自己崩離,全心馴服,
[00:08:57.000 --> 00:09:00.000]  以致於死,且死在十字架上。」
[00:09:00.000 --> 00:09:02.000]  十字架這個形法代表什麼呢?
[00:09:02.000 --> 00:09:04.000]  我相信大家很清楚。
[00:09:04.000 --> 00:09:06.000]  這是一個奏作,
[00:09:06.000 --> 00:09:10.000]  也是一個非常之大的羞辱的處死方式。
[00:09:10.000 --> 00:09:12.000]  主人生就是這樣,
[00:09:12.000 --> 00:09:15.000]  完全徹底的離對信徒。
[00:09:15.000 --> 00:09:16.000]  不過很可惜,
[00:09:16.000 --> 00:09:20.000]  很多時候,我們是剛剛倒轉的。
[00:09:20.000 --> 00:09:24.000]  第一,我們的心靈實在充斥著太多東西了,
[00:09:24.000 --> 00:09:27.000]  而這些東西,主人生不想看到的。
[00:09:27.000 --> 00:09:31.000]  不過正因為我們充斥著這些東西,
[00:09:31.000 --> 00:09:34.000]  所以我們沒有辦法倒空,
[00:09:34.000 --> 00:09:36.000]  沒有辦法empty自己。
[00:09:36.000 --> 00:09:42.000]  結果就是難阻了我們能夠騰出空間給神,
[00:09:42.000 --> 00:09:44.000]  讓神帶我們走。
[00:09:44.000 --> 00:09:46.000]  你塞住了,那怎麼辦?
[00:09:46.000 --> 00:09:50.000]  第二,我們本來是多微的,
[00:09:50.000 --> 00:09:52.000]  理應死在過犯的當中,
[00:09:52.000 --> 00:09:55.000]  但是我們總是自高自大,
[00:09:55.000 --> 00:10:00.000]  不願意用這個奴僕的身份徹底信服。
[00:10:00.000 --> 00:10:04.000]  我猜大家可能都看過新聞,
[00:10:04.000 --> 00:10:06.000]  上個月二十一日,
[00:10:06.000 --> 00:10:09.000]  有一架升航客機,
[00:10:09.000 --> 00:10:11.000]  因為遇到氣流,
[00:10:11.000 --> 00:10:13.000]  結果突如其來,
[00:10:13.000 --> 00:10:16.000]  所以不夠預備,
[00:10:16.000 --> 00:10:18.000]  很多乘客嚴重受傷。
[00:10:18.000 --> 00:10:20.000]  有一個老人家,
[00:10:20.000 --> 00:10:24.000]  新聞說他可能因為心臟病發,
[00:10:24.000 --> 00:10:27.000]  結果就死了,
[00:10:27.000 --> 00:10:29.000]  因為這件事。
[00:10:29.000 --> 00:10:34.000]  這個新聞令我想起一單花邊新聞,
[00:10:34.000 --> 00:10:37.000]  這單花邊新聞是講什麼呢?
[00:10:37.000 --> 00:10:39.000]  很多年前,
[00:10:39.000 --> 00:10:43.000]  拳王阿里離開了世界,
[00:10:43.000 --> 00:10:46.000]  當時這單新聞發生的時候,
[00:10:46.000 --> 00:10:51.000]  其實他仍然是處於他的拳擊事業的高峰。
[00:10:51.000 --> 00:10:54.000]  有一次他乘飛機,
[00:10:54.000 --> 00:10:58.000]  當乘飛機差不多要起飛,
[00:10:58.000 --> 00:11:02.000]  通常空中服務員就會巡一下,
[00:11:02.000 --> 00:11:05.000]  然後提醒乘客,
[00:11:05.000 --> 00:11:07.000]  請你扣好你的安全帶。
[00:11:07.000 --> 00:11:11.000]  當然他也照樣跟拳王講,
[00:11:11.000 --> 00:11:17.000]  不過這個阿里就望望空中服務員,
[00:11:17.000 --> 00:11:22.000]  他就跟他說:「超人就不用戴安全帶。」
[00:11:22.000 --> 00:11:30.000]  這個空中服務員就笑笑跟他說:「超人不用搭飛機。」
[00:11:30.000 --> 00:11:37.000]  阿里結果乖乖地扣好他的安全帶。
[00:11:37.000 --> 00:11:40.000]  求主幫助我們明白,
[00:11:40.000 --> 00:11:47.000]  第六節到第八節給了我們兩個很重要的提醒。
[00:11:47.000 --> 00:11:51.000]  第一,我們需要倒空自己。
[00:11:51.000 --> 00:11:57.000]  另外,第二,我們需要確認,認定,
[00:11:57.000 --> 00:12:00.000]  我們的身份是一個盧卜來的,
[00:12:00.000 --> 00:12:04.000]  我們必須要徹底信服。
[00:12:04.000 --> 00:12:06.000]  主佛心均心樂意走上十字架,
[00:12:06.000 --> 00:12:08.000]  為我們犧牲。
[00:12:08.000 --> 00:12:13.000]  這件事情不是在這裡停了,
[00:12:13.000 --> 00:12:15.000]  那不是終局來的。
[00:12:15.000 --> 00:12:19.000]  因為第九節到第十一節跟著就說:
[00:12:19.000 --> 00:12:21.000]  「所以神將替聲謀至高,
[00:12:21.000 --> 00:12:25.000]  又賜給他那超乎萬名之上的名,
[00:12:25.000 --> 00:12:29.000]  叫一切在天上的、地上的和地底下的,
[00:12:29.000 --> 00:12:31.000]  因耶穌的名無得屈膝,
[00:12:31.000 --> 00:12:34.000]  無得口稱耶穌基督為主,
[00:12:34.000 --> 00:12:37.000]  使榮耀歸於父神。」
[00:12:37.000 --> 00:12:45.000]  父神已經將天上、地下、地底下所有的權柄給了主耶穌。
[00:12:45.000 --> 00:12:48.000]  回到之前,
[00:12:48.000 --> 00:12:52.000]  我們曾經讀過《耳畢所書》第二章第六至第七節,
[00:12:52.000 --> 00:12:54.000]  不知道大家是否還記得。
[00:12:54.000 --> 00:12:56.000]  它是這樣說的:
[00:12:56.000 --> 00:12:58.000]  「他若見我們與基督耶穌一同復活,
[00:12:58.000 --> 00:13:00.000]  一同坐在天上,
[00:13:00.000 --> 00:13:02.000]  要將他極豐富的恩典,
[00:13:02.000 --> 00:13:07.000]  就像他在基督耶穌裡向我們所施的恩詞,
[00:13:07.000 --> 00:13:10.000]  顯明給後來的世代看。」
[00:13:10.000 --> 00:13:12.000]  復活的耶穌基督,
[00:13:12.000 --> 00:13:17.000]  祂已經擁有、祂已經掌權、掌管整個的宇宙,
[00:13:17.000 --> 00:13:23.000]  並且為我們建立了一個應該怎樣做的典範。
[00:13:23.000 --> 00:13:25.000]  不單是這樣,
[00:13:25.000 --> 00:13:29.000]  祂也將原本是屬於耶穌的,
[00:13:29.000 --> 00:13:32.000]  祂將這個恩典賜予我們。
[00:13:32.000 --> 00:13:37.000]  如果我們每日生活都是帶著一個這樣的心態,
[00:13:37.000 --> 00:13:40.000]  我相信是很不同的。
[00:13:40.000 --> 00:13:46.000]  我回想當年我在忠誠讀書的時候,
[00:13:46.000 --> 00:13:49.000]  有一個我很敬佩的老師,
[00:13:49.000 --> 00:13:52.000]  張子樑牧師,
[00:13:52.000 --> 00:13:56.000]  他曾經很語重心長地對我們說:
[00:13:56.000 --> 00:14:01.000]  「教義是不能夠缺少責任的,
[00:14:01.000 --> 00:14:04.000]  不是輕而算,學會了一堆知識,
[00:14:04.000 --> 00:14:09.000]  不是這樣,信是不能夠沒有行為的,
[00:14:09.000 --> 00:14:14.000]  救贖是不能夠沒有誠信的生活的,
[00:14:14.000 --> 00:14:17.000]  生命不是停在那裡的,
[00:14:17.000 --> 00:14:21.000]  是要不斷地成長的。」
[00:14:21.000 --> 00:14:23.000]  張子樑牧師的提醒,
[00:14:23.000 --> 00:14:26.000]  今天我仍然記著。
[00:14:26.000 --> 00:14:29.000]  在這一個基礎之下,
[00:14:29.000 --> 00:14:34.000]  就來到我們今天要說的第二個大的段落了,
[00:14:34.000 --> 00:14:40.000]  就是在普立比書的第二章十二至十六節的上半節。
[00:14:40.000 --> 00:14:46.000]  這裏就真是說到耶穌基督的心為身,
[00:14:46.000 --> 00:14:47.000]  怎樣實踐呢?
[00:14:47.000 --> 00:14:52.000]  這一個段落我會將它分成為三個分段,
[00:14:52.000 --> 00:14:55.000]  請聽我讀出第一個分段,
[00:14:55.000 --> 00:14:57.000]  在第十二至十三節。
[00:14:57.000 --> 00:14:58.000]  那個經文這樣說:
[00:14:58.000 --> 00:15:01.000]  「這裏看來,我親我的弟兄,
[00:15:01.000 --> 00:15:03.000]  你們既是常信服的,
[00:15:03.000 --> 00:15:06.000]  不但我在你們那裏,
[00:15:06.000 --> 00:15:09.000]  就是我如今不在你們那裏,
[00:15:09.000 --> 00:15:10.000]  更是信服的,
[00:15:10.000 --> 00:15:13.000]  就當恐懼戰經,
[00:15:13.000 --> 00:15:15.000]  作成你們得救的功夫,
[00:15:15.000 --> 00:15:18.000]  因為你們立志行善,
[00:15:18.000 --> 00:15:21.000]  都是神在你們心裏運行,
[00:15:21.000 --> 00:15:24.000]  為要成就他的美意。」
[00:15:24.000 --> 00:15:28.000]  十二節,一開始的時候有四個字,
[00:15:28.000 --> 00:15:30.000]  叫做「這樣看來」,
[00:15:30.000 --> 00:15:32.000]  也就是說,
[00:15:32.000 --> 00:15:35.000]  保羅是在說上文,
[00:15:35.000 --> 00:15:36.000]  上文說什麼呢?
[00:15:36.000 --> 00:15:39.000]  就是說到主耶穌的謙卑信復,
[00:15:39.000 --> 00:15:42.000]  從耶穌這個信復,
[00:15:42.000 --> 00:15:44.000]  保羅就引申到,
[00:15:44.000 --> 00:15:47.000]  我們作為信徒,
[00:15:47.000 --> 00:15:51.000]  菲律賓的信徒,同樣要信復。
[00:15:51.000 --> 00:15:53.000]  十二節,接著就這樣說:
[00:15:53.000 --> 00:15:54.000]  「我親我的弟兄,
[00:15:54.000 --> 00:15:56.000]  你們既是常信服的,
[00:15:56.000 --> 00:15:58.000]  不但我在你們那裏,
[00:15:58.000 --> 00:16:00.000]  就是我如今不在你們那裏,
[00:16:00.000 --> 00:16:01.000]  更是信服的,
[00:16:01.000 --> 00:16:03.000]  就當恐懼戰經,
[00:16:03.000 --> 00:16:06.000]  作成你們得救的功夫。」
[00:16:06.000 --> 00:16:07.000]  你一看,
[00:16:07.000 --> 00:16:11.000]  其實這裏有兩個信復,對不對?
[00:16:11.000 --> 00:16:13.000]  不過,講了兩次,
[00:16:13.000 --> 00:16:15.000]  但又沒有講清楚,
[00:16:15.000 --> 00:16:18.000]  究竟他要信服些什麼。
[00:16:18.000 --> 00:16:21.000]  不過,如果你看清楚這裏所說,
[00:16:21.000 --> 00:16:24.000]  保羅說:你們是常信服,
[00:16:24.000 --> 00:16:27.000]  不但我在你們那裏的時候,
[00:16:27.000 --> 00:16:30.000]  就算現在我不在你們那裏,
[00:16:30.000 --> 00:16:32.000]  更加要信服。
[00:16:32.000 --> 00:16:33.000]  就是說,
[00:16:33.000 --> 00:16:34.000]  我們可以推論出,
[00:16:34.000 --> 00:16:37.000]  他不是叫他這班的,
[00:16:37.000 --> 00:16:40.000]  就是菲律賓的信徒,
[00:16:40.000 --> 00:16:42.000]  信服他自己,對不對?
[00:16:42.000 --> 00:16:44.000]  不在這裏也要信服。
[00:16:44.000 --> 00:16:45.000]  那信服些什麼?
[00:16:45.000 --> 00:16:48.000]  當然就是信服他的教訓,
[00:16:48.000 --> 00:16:49.000]  信服真理,
[00:16:49.000 --> 00:16:52.000]  信服神自己。
[00:16:52.000 --> 00:16:56.000]  當中那個態度是恐懼戰經,
[00:16:56.000 --> 00:16:59.000]  就是要有一個敬畏,
[00:16:59.000 --> 00:17:03.000]  能夠專一依靠上帝的心。
[00:17:03.000 --> 00:17:09.000]  保羅叫他們作成你們得救的功夫。
[00:17:09.000 --> 00:17:11.000]  當我們這樣聽的時候,
[00:17:11.000 --> 00:17:14.000]  我們很容易會有誤會,
[00:17:14.000 --> 00:17:17.000]  得救不是出於恩典嗎?
[00:17:17.000 --> 00:17:20.000]  為什麼變成什麼功夫呢?
[00:17:20.000 --> 00:17:22.000]  我們一定要弄清楚,
[00:17:22.000 --> 00:17:23.000]  第一,
[00:17:23.000 --> 00:17:29.000]  保羅這些信是寫給菲律賓信徒的,
[00:17:29.000 --> 00:17:30.000]  對不對?
[00:17:30.000 --> 00:17:34.000]  其實當這班人信於耶穌的時候,
[00:17:34.000 --> 00:17:37.000]  當然不是叫他們做這些做那些,
[00:17:37.000 --> 00:17:38.000]  然後得救。
[00:17:38.000 --> 00:17:41.000]  得救了,對不對?
[00:17:41.000 --> 00:17:42.000]  所以,
[00:17:42.000 --> 00:17:45.000]  其實如果我們再想深一點,
[00:17:45.000 --> 00:17:50.000]  保羅其他的書信都不是這樣說的,
[00:17:50.000 --> 00:17:52.000]  保羅是在說,
[00:17:52.000 --> 00:17:55.000]  「因爲信而清義」。
[00:17:55.000 --> 00:17:56.000]  所以,
[00:17:56.000 --> 00:18:02.000]  《新普及易本》其實翻譯得比較清楚了,
[00:18:02.000 --> 00:18:07.000]  它將這一句也成爲顯出得救的成果。
[00:18:07.000 --> 00:18:10.000]  這樣就明白了,對不對?
[00:18:10.000 --> 00:18:11.000]  其實,
[00:18:11.000 --> 00:18:15.000]  我們能否顯出得救的成果呢?
[00:18:15.000 --> 00:18:17.000]  這裡說得很清楚的,
[00:18:17.000 --> 00:18:19.000]  你信不信服,
[00:18:19.000 --> 00:18:21.000]  你就有,
[00:18:21.000 --> 00:18:22.000]  或者沒有,
[00:18:22.000 --> 00:18:24.000]  這個得救的成果。
[00:18:24.000 --> 00:18:26.000]  你不信服呢?
[00:18:26.000 --> 00:18:28.000]  很對不起,
[00:18:28.000 --> 00:18:32.000]  這個得救的成果是沒有辦法顯出來,
[00:18:32.000 --> 00:18:33.000]  讓人看到的,
[00:18:33.000 --> 00:18:36.000]  看你的樣子也不像啦!
[00:18:36.000 --> 00:18:38.000]  還有,
[00:18:38.000 --> 00:18:41.000]  真正的信服,
[00:18:41.000 --> 00:18:43.000]  正如保羅想說的,
[00:18:43.000 --> 00:18:47.000]  不是在於有人監察著,
[00:18:47.000 --> 00:18:48.000]  看著你,
[00:18:48.000 --> 00:18:50.000]  然後就信服,
[00:18:50.000 --> 00:18:52.000]  沒有人看著另一個樣子。
[00:18:52.000 --> 00:18:55.000]  真正的信服,
[00:18:55.000 --> 00:18:59.000]  背後的原因是因爲要討神喜悅,
[00:18:59.000 --> 00:19:02.000]  而不是要取悅人,
[00:19:02.000 --> 00:19:04.000]  不是要取悅保羅,
[00:19:04.000 --> 00:19:06.000]  甚至不是因爲你不做,
[00:19:06.000 --> 00:19:09.000]  我就打手掌罰你,
[00:19:09.000 --> 00:19:12.000]  或者在威脅之下,
[00:19:12.000 --> 00:19:14.000]  勉強信服,
[00:19:14.000 --> 00:19:15.000]  沒有辦法,
[00:19:15.000 --> 00:19:17.000]  沒得選擇。
[00:19:17.000 --> 00:19:18.000]  不是這樣,
[00:19:18.000 --> 00:19:21.000]  《真言》十五章三節打出來,
[00:19:21.000 --> 00:19:23.000]  提醒我們,
[00:19:23.000 --> 00:19:26.000]  要說那些眼目無處不在,
[00:19:26.000 --> 00:19:28.000]  神什麼都知,
[00:19:28.000 --> 00:19:29.000]  什麼都看到,
[00:19:29.000 --> 00:19:33.000]  請你不要當上帝看不到。
[00:19:33.000 --> 00:19:38.000]  我們能夠信服,
[00:19:38.000 --> 00:19:39.000]  這裏,
[00:19:39.000 --> 00:19:43.000]  菲律賓書二章十三節這樣說,
[00:19:43.000 --> 00:19:45.000]  因爲你們立志行善,
[00:19:45.000 --> 00:19:48.000]  都是神祭你們心理運行,
[00:19:48.000 --> 00:19:51.000]  我要成就祂的美意。
[00:19:51.000 --> 00:19:52.000]  這裏說到,
[00:19:52.000 --> 00:19:55.000]  其實在我們裏面,
[00:19:55.000 --> 00:19:56.000]  來到立志,
[00:19:56.000 --> 00:20:00.000]  就能夠在危險的事情上,
[00:20:00.000 --> 00:20:01.000]  來行事,
[00:20:01.000 --> 00:20:04.000]  即是有力量力行出來。
[00:20:04.000 --> 00:20:05.000]  魯鄭中月館,
[00:20:05.000 --> 00:20:06.000]  師公月館,
[00:20:06.000 --> 00:20:08.000]  都是這樣譯的。
[00:20:08.000 --> 00:20:11.000]  經文說我們立志行善,
[00:20:11.000 --> 00:20:14.000]  都是神祭你們心理運行,
[00:20:14.000 --> 00:20:15.000]  意思就是,
[00:20:15.000 --> 00:20:17.000]  神在裏面催逼,
[00:20:17.000 --> 00:20:20.000]  推動我們有這樣的意願,
[00:20:20.000 --> 00:20:22.000]  然後有決心,
[00:20:22.000 --> 00:20:24.000]  來報信服,
[00:20:24.000 --> 00:20:26.000]  成就祂的美意。
[00:20:26.000 --> 00:20:30.000]  無論我們的生命,
[00:20:30.000 --> 00:20:32.000]  遇到什麼問題,
[00:20:32.000 --> 00:20:35.000]  你跟配偶的關係,
[00:20:35.000 --> 00:20:37.000]  有張力也好,
[00:20:37.000 --> 00:20:40.000]  子女令你很擔心也好,
[00:20:40.000 --> 00:20:41.000]  你的工作,
[00:20:41.000 --> 00:20:43.000]  你的健康,
[00:20:43.000 --> 00:20:44.000]  你的財務,
[00:20:44.000 --> 00:20:46.000]  什麼問題都好。
[00:20:46.000 --> 00:20:48.000]  我想說的就是,
[00:20:48.000 --> 00:20:50.000]  你們沒有辦法,
[00:20:50.000 --> 00:20:51.000]  單單靠自己,
[00:20:51.000 --> 00:20:53.000]  可以解決得到的。
[00:20:53.000 --> 00:20:55.000]  不行的!
[00:20:55.000 --> 00:20:58.000]  你以爲自己很聰明,
[00:20:58.000 --> 00:21:00.000]  沒辦法的!
[00:21:00.000 --> 00:21:02.000]  回來教會,
[00:21:02.000 --> 00:21:04.000]  面對侍奉,
[00:21:04.000 --> 00:21:06.000]  種種的困難,
[00:21:06.000 --> 00:21:07.000]  都是一樣,
[00:21:07.000 --> 00:21:10.000]  如果單靠自己的話,
[00:21:10.000 --> 00:21:13.000]  其實只有一個結果,
[00:21:13.000 --> 00:21:17.000]  就是注定失敗。
[00:21:17.000 --> 00:21:18.000]  接著,
[00:21:18.000 --> 00:21:20.000]  第二個小的分段,
[00:21:20.000 --> 00:21:22.000]  在第十四節,
[00:21:22.000 --> 00:21:23.000]  經文這樣說,
[00:21:23.000 --> 00:21:24.000]  凡所行的,
[00:21:24.000 --> 00:21:26.000]  都不要發怨言,
[00:21:26.000 --> 00:21:28.000]  起精倫!
[00:21:28.000 --> 00:21:30.000]  凡所行的,
[00:21:30.000 --> 00:21:31.000]  即是,
[00:21:31.000 --> 00:21:33.000]  所有事情,
[00:21:33.000 --> 00:21:35.000]  都不可以,
[00:21:35.000 --> 00:21:36.000]  發怨言,
[00:21:36.000 --> 00:21:37.000]  起精倫!
[00:21:37.000 --> 00:21:39.000]  看清楚,
[00:21:39.000 --> 00:21:42.000]  這是一個命令,
[00:21:42.000 --> 00:21:44.000]  不要!
[00:21:44.000 --> 00:21:47.000]  我們第一個反應就是,
[00:21:47.000 --> 00:21:50.000]  我們日日,
[00:21:50.000 --> 00:21:52.000]  或多或少,
[00:21:52.000 --> 00:21:54.000]  其實都在做,
[00:21:54.000 --> 00:21:56.000]  都要行的!
[00:21:56.000 --> 00:21:57.000]  是的,
[00:21:57.000 --> 00:22:00.000]  靠人是做不到的,
[00:22:00.000 --> 00:22:02.000]  沒可能的,
[00:22:02.000 --> 00:22:03.000]  唯有靠上帝,
