
[00:00:00.000 --> 00:00:02.000]  好,鄧姐妹,早晨。
[00:01:22.000 --> 00:01:27.000]  「你什麼時候從顏牧師變成顏師奶呢?」
[00:01:27.000 --> 00:01:30.000]  接著我那一刻滴了一個大汗,
[00:01:30.000 --> 00:01:34.000]  難道我已經是一個師奶上身了嗎?
[00:01:34.000 --> 00:01:36.000]  但我在心裡想:
[00:01:36.000 --> 00:01:39.000]  其實我進入了燒浸已經十年了,
[00:01:39.000 --> 00:01:43.000]  所以我牧養著這班婦女們其實已經十年了。
[00:01:43.000 --> 00:01:45.000]  在十年的裏面,
[00:01:45.000 --> 00:01:47.000]  我跟一班婦女一起來生活,
[00:01:47.000 --> 00:01:52.000]  說真的,其實我一直浸淫在這個做師奶的角色,
[00:01:52.000 --> 00:01:54.000]  就是在這個氛圍的底下。
[00:01:54.000 --> 00:01:57.000]  我很自然地,其實他們沒有教過我的,
[00:01:57.000 --> 00:01:59.000]  我就很自然地懂得講價,
[00:01:59.000 --> 00:02:02.000]  接著知道哪一個街市呢?
[00:02:02.000 --> 00:02:04.000]  走遠一點又便宜一點,
[00:02:04.000 --> 00:02:05.000]  接著今晚煮什麼呢?
[00:02:05.000 --> 00:02:07.000]  有好東西一起分享。
[00:02:07.000 --> 00:02:10.000]  雖然我是他們的牧者,
[00:02:10.000 --> 00:02:16.000]  其實這班婦女們其實是不知不覺地關了我,
[00:02:16.000 --> 00:02:20.000]  或者孕育了我這個"師奶仔"出來,
[00:02:20.000 --> 00:02:23.000]  正正就是在回應我們今天讀的經文,
[00:02:23.000 --> 00:02:26.000]  就是"屎萬民"做什麼呢?
[00:02:26.000 --> 00:02:28.000]  "屎萬民"作什麼呢?
[00:02:28.000 --> 00:02:31.000]  作神的門徒,作主的門徒。
[00:02:31.000 --> 00:02:35.000]  它英文是用"making disciples"來形容,
[00:02:35.000 --> 00:02:37.000]  什麼是作主門徒。
[00:02:37.000 --> 00:02:38.000]  它裏面是在講,
[00:02:38.000 --> 00:02:41.000]  就好像剛才說的那班婦女"make",
[00:02:41.000 --> 00:02:46.000]  即是生產,即是做了我這個"師奶仔"出來,
[00:02:46.000 --> 00:02:49.000]  孕育了我這個"師奶仔"出來,
[00:02:49.000 --> 00:02:52.000]  做了我這個婦女的門徒出來。
[00:02:52.000 --> 00:02:55.000]  其實我們在教會裏面在做什麼呢?
[00:02:55.000 --> 00:02:58.000]  上帝給教會有一個很重要,
[00:02:58.000 --> 00:03:00.000]  其實是一個很重要,
[00:03:00.000 --> 00:03:03.000]  一個首要的使命是什麼呢?
[00:03:03.000 --> 00:03:06.000]  就是"屎萬民"作主的門徒,
[00:03:06.000 --> 00:03:08.000]  "disciples making".
[00:03:08.000 --> 00:03:13.000]  所以弟兄姊妹,你有沒有一個心裏面的人?
[00:03:13.000 --> 00:03:16.000]  可能是一個,可能是兩個人,
[00:03:16.000 --> 00:03:19.000]  是很重要的人,你很想他信主,
[00:03:19.000 --> 00:03:21.000]  或者一輩子他在這裏靠自己,
[00:03:21.000 --> 00:03:23.000]  或者他有其他的信仰。
[00:03:23.000 --> 00:03:27.000]  你很想主啊,你快點來,給他救恩。
[00:03:27.000 --> 00:03:30.000]  你亦都很期盼,如果他已經信了主的時候,
[00:03:30.000 --> 00:03:32.000]  你很期盼他可以回教會,
[00:03:32.000 --> 00:03:33.000]  經歷到有人同行,
[00:03:33.000 --> 00:03:36.000]  經歷到生命改變那種突破,
[00:03:36.000 --> 00:03:39.000]  你要將他的名字,
[00:03:39.000 --> 00:03:44.000]  現在再一次放在你的心裏面。
[00:03:44.000 --> 00:03:46.000]  你要再一次將這個人,
[00:03:46.000 --> 00:03:48.000]  你心裏面的人,你都等了很久,
[00:03:48.000 --> 00:03:49.000]  主啊,你救他吧!
[00:03:49.000 --> 00:03:51.000]  這個人,他的名字,
[00:03:51.000 --> 00:03:54.000]  再一次放在你的心裏面。
[00:03:54.000 --> 00:03:59.000]  當主說我們要屎萬民作我的門徒的時候,
[00:03:59.000 --> 00:04:02.000]  主說這個萬民,
[00:04:02.000 --> 00:04:06.000]  這個萬民其實是包括了你心裏面的人,
[00:04:06.000 --> 00:04:09.000]  都要成為主的門徒。
[00:04:09.000 --> 00:04:12.000]  所以今天有一個很重要的訊息,
[00:04:12.000 --> 00:04:14.000]  耶穌已經說了,
[00:04:14.000 --> 00:04:16.000]  Deciples making,
[00:04:16.000 --> 00:04:18.000]  怎樣可以令到教會,
[00:04:18.000 --> 00:04:22.000]  成為一個健康有動力的教會呢?
[00:04:22.000 --> 00:04:25.000]  就是一直源源不絕,
[00:04:25.000 --> 00:04:26.000]  持續下去,
[00:04:26.000 --> 00:04:31.000]  不斷地生產一代又一代的門徒。
[00:04:31.000 --> 00:04:33.000]  所以要有健康的教會,
[00:04:33.000 --> 00:04:34.000]  耶穌已經說了,
[00:04:34.000 --> 00:04:36.000]  整本聖經已經說了,
[00:04:36.000 --> 00:04:37.000]  再說一次,
[00:04:37.000 --> 00:04:41.000]  一直持續地去實踐大使命。
[00:04:41.000 --> 00:04:43.000]  所以今天幾次的經文,
[00:04:43.000 --> 00:04:45.000]  其實裏面是每一個字,
[00:04:45.000 --> 00:04:48.000]  每一個字都很重要,
[00:04:48.000 --> 00:04:50.000]  我們要來聽清楚。
[00:04:50.000 --> 00:04:53.000]  耶穌第一個挑戰告訴我們是甚麼呢?
[00:04:53.000 --> 00:04:55.000]  就是我們要走出去,
[00:04:55.000 --> 00:04:57.000]  當你要走出去的時候,
[00:04:57.000 --> 00:04:59.000]  又發覺一點都不容易,
[00:04:59.000 --> 00:05:03.000]  我記得在舞會成長的時候,
[00:05:03.000 --> 00:05:05.000]  我們每個月都要街步,
[00:05:05.000 --> 00:05:08.000]  每個月都要出去跟街坊聊天,
[00:05:08.000 --> 00:05:10.000]  當時年輕的我是不怕死的,
[00:05:10.000 --> 00:05:13.000]  胸口鑿著個泳紙走出去,
[00:05:13.000 --> 00:05:15.000]  拿著福音單張,
[00:05:15.000 --> 00:05:16.000]  教會在紅磡,
[00:05:16.000 --> 00:05:20.000]  你知道紅磡碼頭不是有個海濱長廊,
[00:05:20.000 --> 00:05:23.000]  那裏就是一個最好的地方,
[00:05:23.000 --> 00:05:27.000]  剛剛那時候跟一個弟兄一起去,
[00:05:27.000 --> 00:05:32.000]  有一次在海旁看到一位叔叔在釣魚,
[00:05:32.000 --> 00:05:33.000]  我心裏在想,
[00:05:33.000 --> 00:05:35.000]  行了,你釣魚不會到處走,
[00:05:35.000 --> 00:05:37.000]  你肯定在那裏等魚,
[00:05:37.000 --> 00:05:39.000]  那我就可以上去跟他聊天,
[00:05:39.000 --> 00:05:43.000]  接著我跟那個弟兄帶著親切的笑容,
[00:05:43.000 --> 00:05:45.000]  很精神的樣子,
[00:05:45.000 --> 00:05:47.000]  接著當然跟他打招呼,
[00:05:47.000 --> 00:05:49.000]  接著還沒到第二句,
[00:05:49.000 --> 00:05:52.000]  不知道是不是我跟那個弟兄頭上有光環,
[00:05:52.000 --> 00:05:55.000]  總有感覺到我們在做一些事,
[00:05:55.000 --> 00:05:58.000]  馬上就攔著我,你不要過來,
[00:05:58.000 --> 00:06:00.000]  接著就說了一大輪話,
[00:06:00.000 --> 00:06:03.000]  當然是被人罵,
[00:06:03.000 --> 00:06:05.000]  罵我們是壞事,
[00:06:05.000 --> 00:06:08.000]  你坐一坐,今天沒有魚上釣,
[00:06:08.000 --> 00:06:11.000]  就吵著頭,為什麼會關我事呢?
[00:06:11.000 --> 00:06:13.000]  其實走出去的時候,
[00:06:13.000 --> 00:06:16.000]  都會經歷被拒絕,
[00:06:16.000 --> 00:06:18.000]  被人拒絕,
[00:06:18.000 --> 00:06:20.000]  接著又記得有一次,
[00:06:20.000 --> 00:06:22.000]  去到嘉惠村有些涼亭,
[00:06:22.000 --> 00:06:24.000]  有很多長者在那裏,
[00:06:24.000 --> 00:06:26.000]  又是跟那些頂姐妹一起,
[00:06:26.000 --> 00:06:28.000]  跟那些街坊來聊天的時候,
[00:06:28.000 --> 00:06:30.000]  聊到差不多,
[00:06:30.000 --> 00:06:32.000]  你當然會介紹一下,我是回教會的,
[00:06:32.000 --> 00:06:34.000]  我是信主耶穌的,
[00:06:34.000 --> 00:06:37.000]  接著又有位叔叔好不客氣就問,
[00:06:37.000 --> 00:06:39.000]  你收了教會多少錢?
[00:06:39.000 --> 00:06:42.000]  接著你教會是不是要交數的?
[00:06:42.000 --> 00:06:44.000]  接著就被人反問這些問題,
[00:06:44.000 --> 00:06:47.000]  接著又被人趕走了,
[00:06:47.000 --> 00:06:49.000]  當主說,
[00:06:49.000 --> 00:06:52.000]  要使萬民作主的門徒,
[00:06:52.000 --> 00:06:56.000]  要生產一代一代的門徒出來,
[00:06:56.000 --> 00:06:58.000]  其實第一個挑戰吩咐我們,
[00:06:58.000 --> 00:07:00.000]  要走出去,
[00:07:00.000 --> 00:07:04.000]  其實都在震動我們內在的生命,
[00:07:04.000 --> 00:07:06.000]  外面的陌生人,
[00:07:06.000 --> 00:07:09.000]  外面的街坊關我什麼事呢?
[00:07:09.000 --> 00:07:11.000]  就算你心裏面的人,
[00:07:11.000 --> 00:07:13.000]  你很重視他,你愛他,
[00:07:13.000 --> 00:07:16.000]  其實我們內裏面都有很多聲音,
[00:07:16.000 --> 00:07:18.000]  他很難的,
[00:07:18.000 --> 00:07:20.000]  很硬的,
[00:07:20.000 --> 00:07:22.000]  我們都說過這些話,
[00:07:22.000 --> 00:07:24.000]  甚至你祈禱了很久,
[00:07:24.000 --> 00:07:26.000]  祈禱到已經灰心了,
[00:07:26.000 --> 00:07:28.000]  或者已經放下了,
[00:07:28.000 --> 00:07:30.000]  你沒有再為這個人去祈禱了,
[00:07:30.000 --> 00:07:33.000]  但是主今天再次鼓勵我們,
[00:07:33.000 --> 00:07:35.000]  他說叫我們不要灰心,
[00:07:35.000 --> 00:07:37.000]  不要失望,
[00:07:37.000 --> 00:07:39.000]  你走出去吧,
[00:07:39.000 --> 00:07:41.000]  你只管去吧,
[00:07:41.000 --> 00:07:43.000]  當你走出去的時候,
[00:07:43.000 --> 00:07:45.000]  你就可以因為主包底,
[00:07:45.000 --> 00:07:47.000]  你還記不記得一句話,
[00:07:47.000 --> 00:07:49.000]  堅持到底就做什麼?
[00:07:49.000 --> 00:07:51.000]  再來一次,
[00:07:51.000 --> 00:07:53.000]  堅持到底做什麼?
[00:07:53.000 --> 00:07:55.000]  一定有東西看,
[00:07:55.000 --> 00:07:57.000]  跟你旁邊的人說一次,
[00:07:57.000 --> 00:07:59.000]  阿門,
[00:07:59.000 --> 00:08:01.000]  當你走出去的時候,
[00:08:01.000 --> 00:08:03.000]  你需要那份勇氣,
[00:08:03.000 --> 00:08:05.000]  你需要那份信心,
[00:08:05.000 --> 00:08:07.000]  你遇到被人拒絕,
[00:08:07.000 --> 00:08:09.000]  然後勁吃檸檬,
[00:08:09.000 --> 00:08:11.000]  然後你又很怕被人拒絕的時候,
[00:08:11.000 --> 00:08:13.000]  那怎麼辦呢?
[00:08:13.000 --> 00:08:15.000]  那這個就是你的學習,
[00:08:15.000 --> 00:08:17.000]  你跟我都有學習的,
[00:08:17.000 --> 00:08:19.000]  去試一下突破,
[00:08:19.000 --> 00:08:21.000]  當你想一下你怎樣信主的,
[00:08:21.000 --> 00:08:24.000]  總是有個人跟你傳福音的嘛,
[00:08:24.000 --> 00:08:26.000]  有個人告訴你,
[00:08:26.000 --> 00:08:28.000]  帶你可能去崇拜也好,
[00:08:28.000 --> 00:08:30.000]  陪靈業會也好,
[00:08:30.000 --> 00:08:32.000]  其他的場合也好,
[00:08:32.000 --> 00:08:34.000]  總是有個人跟你說那個福音,
[00:08:34.000 --> 00:08:36.000]  你才會決心的嘛,
[00:08:36.000 --> 00:08:38.000]  而你這一刻,
[00:08:38.000 --> 00:08:40.000]  你心裡面那個人,
[00:08:40.000 --> 00:08:44.000]  同樣是需要你豁出去,
[00:08:44.000 --> 00:08:47.000]  離開你那個安舒區,
[00:08:47.000 --> 00:08:51.000]  然後帶著神給你的權柄,
[00:08:51.000 --> 00:08:53.000]  go,
[00:08:53.000 --> 00:08:55.000]  走出去,
[00:08:55.000 --> 00:08:57.000]  你知道嗎?
[00:08:57.000 --> 00:08:59.000]  當你越愛這個人,
[00:08:59.000 --> 00:09:01.000]  你不惜犧牲一切,
[00:09:01.000 --> 00:09:03.000]  就算被他罵也好,
[00:09:03.000 --> 00:09:05.000]  態度多差也好,
[00:09:05.000 --> 00:09:07.000]  你只是很想那個福音可以傳開,
[00:09:07.000 --> 00:09:11.000]  還要是直到他信,
[00:09:11.000 --> 00:09:13.000]  不單止福音傳開,
[00:09:13.000 --> 00:09:15.000]  直到什麼呢?
[00:09:15.000 --> 00:09:19.000]  直到帶到他信主耶穌為止,
[00:09:19.000 --> 00:09:22.000]  當你心裡面的人,
[00:09:22.000 --> 00:09:24.000]  已經缺了一字信主,
[00:09:24.000 --> 00:09:26.000]  你很自然又會抓緊機會,
[00:09:26.000 --> 00:09:28.000]  帶他回小組,
[00:09:28.000 --> 00:09:30.000]  可以認識弟兄姊妹,
[00:09:30.000 --> 00:09:32.000]  有同行,認識信仰多一點,
[00:09:32.000 --> 00:09:34.000]  而當時以色列的文化,
[00:09:34.000 --> 00:09:37.000]  他們是信而受淹,
[00:09:37.000 --> 00:09:40.000]  信而就會即淹,
[00:09:40.000 --> 00:09:43.000]  一信主,他們就會立刻淹,
[00:09:43.000 --> 00:09:44.000]  所以經文說,
[00:09:44.000 --> 00:09:46.000]  你走出去傳福音的時候,
[00:09:46.000 --> 00:09:48.000]  帶人信主,然後怎樣?
[00:09:48.000 --> 00:09:51.000]  你立刻就會奉聖父,聖子,聖靈的名,
[00:09:51.000 --> 00:09:54.000]  給他們施淹,
[00:09:54.000 --> 00:09:56.000]  弟兄姊妹,你還記不記得,
[00:09:56.000 --> 00:09:59.000]  你受淹的情景,
[00:09:59.000 --> 00:10:01.000]  在眾人面前很大聲宣應,
[00:10:01.000 --> 00:10:03.000]  我是信主耶穌基督,
[00:10:03.000 --> 00:10:05.000]  作為我永遠的救主,
[00:10:05.000 --> 00:10:06.000]  然後說了三個字,
[00:10:06.000 --> 00:10:08.000]  還記不記得是什麼?
[00:10:08.000 --> 00:10:11.000]  我什麼?再說多一次,大聲一點,
[00:10:11.000 --> 00:10:13.000]  不行,聲音太小,再來多一次,
[00:10:13.000 --> 00:10:15.000]  我肯定的,什麼意思?
[00:10:15.000 --> 00:10:17.000]  我願意信主耶穌,
[00:10:17.000 --> 00:10:19.000]  然後就會被穆斯林,
[00:10:19.000 --> 00:10:22.000]  一下子做什麼事?
[00:10:22.000 --> 00:10:24.000]  一下子把你淹到水裡,
[00:10:24.000 --> 00:10:26.000]  所以你千萬不要得罪穆斯,
[00:10:26.000 --> 00:10:27.000]  知道嗎?
[00:10:27.000 --> 00:10:28.000]  一下子把你淹到水裡,
[00:10:28.000 --> 00:10:30.000]  然後又做什麼?
[00:10:30.000 --> 00:10:32.000]  又把你拉回上來,
[00:10:32.000 --> 00:10:36.000]  你知不知道這個we shake,
[00:10:36.000 --> 00:10:38.000]  是很有意思,
[00:10:38.000 --> 00:10:40.000]  你知不知道為什麼要浸泥,
[00:10:40.000 --> 00:10:42.000]  要全身浸到水裡,
[00:10:42.000 --> 00:10:44.000]  然後又要拉回上來,
[00:10:44.000 --> 00:10:45.000]  做什麼?
[00:10:45.000 --> 00:10:48.000]  一個公開承認,
[00:10:48.000 --> 00:10:50.000]  我是信主耶穌基督,
[00:10:50.000 --> 00:10:53.000]  這個主耶穌基督是什麼?
[00:10:53.000 --> 00:10:57.000]  你用一個we shake的動作,
[00:10:57.000 --> 00:11:01.000]  去表明我是和主耶穌基督
[00:11:01.000 --> 00:11:03.000]  同死釘十字架,
[00:11:03.000 --> 00:11:06.000]  我和主耶穌基督同埋葬,
[00:11:06.000 --> 00:11:09.000]  我和主耶穌基督同復活,
[00:11:09.000 --> 00:11:11.000]  當我站在浸池的時候,
[00:11:11.000 --> 00:11:12.000]  我站在那一刻,
[00:11:12.000 --> 00:11:15.000]  我已經宣認我是和主耶穌基督同死,
[00:11:15.000 --> 00:11:17.000]  釘了十字架,
[00:11:17.000 --> 00:11:20.000]  當穆斯把你淹到水裡的時候,
[00:11:20.000 --> 00:11:23.000]  宣認我和主耶穌基督同埋葬,
[00:11:23.000 --> 00:11:25.000]  再把你拉回上來的時候,
[00:11:25.000 --> 00:11:27.000]  Hallelujah!
[00:11:27.000 --> 00:11:30.000]  我和主耶穌基督同復活,
[00:11:30.000 --> 00:11:33.000]  以至到我用一個可見的記號,
[00:11:33.000 --> 00:11:35.000]  和主耶穌基督的關係,
[00:11:35.000 --> 00:11:39.000]  已經聯合,扣在一起,
[00:11:39.000 --> 00:11:41.000]  黏在一起,
[00:11:41.000 --> 00:11:44.000]  而這一刻信義受浸開始,
[00:11:44.000 --> 00:11:46.000]  我的生命就不再一樣,
[00:11:46.000 --> 00:11:49.000]  所以你說浸禮有多重要,
[00:11:49.000 --> 00:11:51.000]  是一個確認,
[00:11:51.000 --> 00:11:53.000]  我宣告我信什麼,
[00:11:53.000 --> 00:11:55.000]  我還要傳福音,
[00:11:55.000 --> 00:11:57.000]  告訴你這個we shake,
[00:11:57.000 --> 00:12:00.000]  原來在說我在認誰,
[00:12:00.000 --> 00:12:01.000]  這個神是那麼重要,
[00:12:01.000 --> 00:12:02.000]  死而復活的那個神,
[00:12:02.000 --> 00:12:06.000]  我已經和祂聯合了,
[00:12:06.000 --> 00:12:07.000]  耶穌祂說,
[00:12:07.000 --> 00:12:09.000]  你帶他信主之後,
[00:12:09.000 --> 00:12:11.000]  拿了這個天國護照,
[00:12:11.000 --> 00:12:13.000]  鼓勵祂上啟發班,
[00:12:13.000 --> 00:12:14.000]  好像我們一樣,
[00:12:14.000 --> 00:12:16.000]  鼓勵祂上啟發班認識神,
[00:12:16.000 --> 00:12:18.000]  上浸禮班,
[00:12:18.000 --> 00:12:19.000]  剛才也說了,
[00:12:19.000 --> 00:12:20.000]  我們接下來已經開班了,
[00:12:20.000 --> 00:12:23.000]  浸禮班門徒受浸,
[00:12:23.000 --> 00:12:27.000]  公開宣認祂所信上裝備,
[00:12:27.000 --> 00:12:28.000]  還沒完,
[00:12:28.000 --> 00:12:31.000]  然後耶穌再給我們挑戰,
[00:12:31.000 --> 00:12:34.000]  這個門徒不是浸了就搞定,
[00:12:34.000 --> 00:12:35.000]  他還沒說完,
[00:12:35.000 --> 00:12:37.000]  然後二十字說什麼,
[00:12:37.000 --> 00:12:39.000]  凡我所吩咐你們的,
[00:12:39.000 --> 00:12:40.000]  都要急,
[00:12:40.000 --> 00:12:41.000]  還說了,
[00:12:41.000 --> 00:12:42.000]  到什麼時候,
[00:12:42.000 --> 00:12:43.000]  都要什麼,
[00:12:43.000 --> 00:12:44.000]  那兩個字很重要,
[00:12:44.000 --> 00:12:46.000]  就要教訓NIV,
[00:12:46.000 --> 00:12:48.000]  日本他用teach,
[00:12:48.000 --> 00:12:51.000]  但是如果你再看另外一個聖經,
[00:12:51.000 --> 00:12:53.000]  聖經日本the message,
[00:12:53.000 --> 00:12:54.000]  the message bible,
[00:12:54.000 --> 00:12:57.000]  他用instruct這個字,
[00:12:57.000 --> 00:13:00.000]  instruct就是指示指導,
[00:13:00.000 --> 00:13:04.000]  instruct一定會有instruction,
[00:13:04.000 --> 00:13:07.000]  所以他一定會有一個指引,
[00:13:07.000 --> 00:13:09.000]  告訴你一個階梯,
[00:13:09.000 --> 00:13:12.000]  你怎樣可以成為一個越來越正,
[00:13:12.000 --> 00:13:14.000]  越來越靚,
[00:13:14.000 --> 00:13:16.000]  可以結果子的門徒,
[00:13:16.000 --> 00:13:18.000]  生命的狀況究竟會是怎樣,
[00:13:18.000 --> 00:13:20.000]  是會越來越成熟的,
[00:13:20.000 --> 00:13:22.000]  另外一個譯本,
[00:13:22.000 --> 00:13:24.000]  他是用disciple,
[00:13:24.000 --> 00:13:28.000]  簡直是一個門徒訓練,
[00:13:28.000 --> 00:13:29.000]  怎樣訓練呢,
[00:13:29.000 --> 00:13:31.000]  他說要form他,
[00:13:31.000 --> 00:13:32.000]  form them,
[00:13:32.000 --> 00:13:34.000]  要模糊他,
[00:13:34.000 --> 00:13:35.000]  要說耶穌,
[00:13:35.000 --> 00:13:38.000]  好像主生活的習慣和態度,
[00:13:38.000 --> 00:13:40.000]  十二個門徒跟耶穌,
[00:13:40.000 --> 00:13:42.000]  四福音書看的時候,
[00:13:42.000 --> 00:13:45.000]  十二個門徒完全跟著主耶穌基督做什麼,
[00:13:45.000 --> 00:13:47.000]  一起生活,
[00:13:47.000 --> 00:13:50.000]  起行坐下起立的時候,
[00:13:50.000 --> 00:13:51.000]  去到哪裡呢,
[00:13:51.000 --> 00:13:53.000]  那幫門徒就會跟著耶穌,
[00:13:53.000 --> 00:13:55.000]  耶穌在做什麼呢,
[00:13:55.000 --> 00:13:57.000]  我Dem一次,
[00:13:57.000 --> 00:13:59.000]  我是怎樣生活,
[00:13:59.000 --> 00:14:01.000]  怎樣服侍,
[00:14:01.000 --> 00:14:03.000]  怎樣來教導,
[00:14:03.000 --> 00:14:04.000]  怎樣趕鬼,
[00:14:04.000 --> 00:14:05.000]  怎樣醫治,
[00:14:05.000 --> 00:14:06.000]  怎樣釋放,
[00:14:06.000 --> 00:14:07.000]  我Dem一次,
[00:14:07.000 --> 00:14:08.000]  我做一次,
[00:14:08.000 --> 00:14:10.000]  你們這幫門徒學,
[00:14:10.000 --> 00:14:12.000]  你們這幫門徒跟著我,
[00:14:12.000 --> 00:14:13.000]  就可以了,
[00:14:13.000 --> 00:14:17.000]  耶穌show them,
[00:14:17.000 --> 00:14:18.000]  指示給他們看,
[00:14:18.000 --> 00:14:20.000]  逐步逐步告訴他們,
[00:14:20.000 --> 00:14:22.000]  順著他們怎樣做,
[00:14:22.000 --> 00:14:23.000]  叫他們留心,
[00:14:23.000 --> 00:14:24.000]  有示範,
[00:14:24.000 --> 00:14:26.000]  門徒你這樣做就可以了,
[00:14:26.000 --> 00:14:31.000]  以至到最後帶來一個目標,
[00:14:31.000 --> 00:14:34.000]  就是凡我所吩咐你們的,
[00:14:34.000 --> 00:14:36.000]  都教訓他們,
[00:14:36.000 --> 00:14:38.000]  什麼呢,
[00:14:38.000 --> 00:14:40.000]  遵守,
[00:14:40.000 --> 00:14:43.000]  這個就是終極的目的,
[00:14:43.000 --> 00:14:44.000]  要Obey,
[00:14:44.000 --> 00:14:45.000]  順服,
[00:14:45.000 --> 00:14:46.000]  在上帝的命令,
[00:14:46.000 --> 00:14:48.000]  和吩咐的裏面,
[00:14:48.000 --> 00:14:49.000]  在我生命裏面,
[00:14:49.000 --> 00:14:51.000]  我很感謝神,
[00:14:51.000 --> 00:14:53.000]  為我預備了一個mentor,
[00:14:53.000 --> 00:14:54.000]  弟兄姊妹,
[00:14:54.000 --> 00:14:55.000]  其實你見過我mentor了,
[00:14:55.000 --> 00:14:56.000]  廖牧師,
[00:14:56.000 --> 00:14:59.000]  他在55週年的堂慶裏面,
[00:14:59.000 --> 00:15:01.000]  在按立的時候,
[00:15:01.000 --> 00:15:03.000]  他是分享信息,
[00:15:03.000 --> 00:15:05.000]  每次見到牧師的時候,
[00:15:05.000 --> 00:15:08.000]  廖牧師總是會開放他的家,
[00:15:08.000 --> 00:15:10.000]  我就會認識他的家人,
[00:15:10.000 --> 00:15:12.000]  我發覺很奇妙,
[00:15:12.000 --> 00:15:14.000]  原來他和師母的溝通,
[00:15:14.000 --> 00:15:17.000]  又和自己的媽媽溝通,
[00:15:17.000 --> 00:15:18.000]  是兩樣東西,
[00:15:18.000 --> 00:15:21.000]  總之大家都可以溝通到,
[00:15:21.000 --> 00:15:23.000]  你是可以見到一些,
[00:15:23.000 --> 00:15:25.000]  教會見不到的東西,
[00:15:25.000 --> 00:15:27.000]  在家裏就會見到,
[00:15:27.000 --> 00:15:30.000]  那些是生活很美的見證,
[00:15:30.000 --> 00:15:32.000]  每次上去牧師家裏的時候,
[00:15:32.000 --> 00:15:34.000]  我的淑齡爸爸來的,
[00:15:34.000 --> 00:15:37.000]  我的淑齡父親就會花上時間,
[00:15:37.000 --> 00:15:39.000]  預備每一碟的菜,
[00:15:39.000 --> 00:15:42.000]  全部都是手工之作,
[00:15:42.000 --> 00:15:43.000]  我有時會想,
[00:15:43.000 --> 00:15:46.000]  為什麼我這麼喜歡煮食呢?
[00:15:46.000 --> 00:15:50.000]  或多或少都可能是被牧師感染,
[00:15:50.000 --> 00:15:52.000]  每次上去他家裏的時候,
[00:15:52.000 --> 00:15:53.000]  但我不知道為什麼,
[00:15:53.000 --> 00:15:56.000]  我很自然就會走進去廚房,
[00:15:56.000 --> 00:15:59.000]  因為mentor在廚房煮食,
[00:15:59.000 --> 00:16:01.000]  我就想和他聊聊天,
[00:16:01.000 --> 00:16:03.000]  我就走進去廚房,
[00:16:03.000 --> 00:16:04.000]  一邊和他聊天,
[00:16:04.000 --> 00:16:06.000]  一邊拜師學藝,
[00:16:06.000 --> 00:16:07.000]  怎樣煮的呢?
[00:16:07.000 --> 00:16:08.000]  這個醬是怎樣做的呢?
[00:16:08.000 --> 00:16:09.000]  然後一邊看,
[00:16:09.000 --> 00:16:11.000]  然後他又會教我,
[00:16:11.000 --> 00:16:12.000]  我給大家看看,
