
[00:00:00.000 --> 00:00:04.600]  今天的講題是《私比受更為有福》
[00:03:42.860 --> 00:03:44.400]  照顧孤兒寡婦
[00:03:44.400 --> 00:03:46.400]  他們去行善
[00:03:46.400 --> 00:03:48.600]  這就是他們的信仰
[00:03:48.600 --> 00:03:50.500]  即是敬乾的表現
[00:03:50.500 --> 00:03:52.800]  而背後的信念是因為他們相信
[00:03:52.800 --> 00:03:54.400]  他們這樣做的時候
[00:03:54.400 --> 00:03:55.600]  他們不會吃虧的
[00:03:55.600 --> 00:03:59.340]  因為耶和華他們的神是一定會償還
[00:03:59.340 --> 00:04:02.140]  因此基於這樣的概念的時候
[00:04:02.140 --> 00:04:03.440]  你就知道耶穌說的
[00:04:03.440 --> 00:04:05.640]  私比受更為有福
[00:04:05.640 --> 00:04:08.420]  不是說你拿一百元出來
[00:04:08.420 --> 00:04:10.120]  你會拿回一千元
[00:04:10.120 --> 00:04:12.620]  或者你這次做了這個善事
[00:04:12.620 --> 00:04:14.520]  你又得到什麼報酬
[00:04:14.520 --> 00:04:18.400]  這個福氣是從上帝而來的
[00:04:18.400 --> 00:04:19.600]  正因為這樣
[00:04:19.600 --> 00:04:22.900]  耶穌對於行善還有一個補充
[00:04:22.900 --> 00:04:26.040]  就在萬太封音六章四字裡面
[00:04:26.040 --> 00:04:28.040]  他說輪到施捨的事
[00:04:28.040 --> 00:04:31.380]  他說要叫你們施捨的事要做什麼
[00:04:31.380 --> 00:04:33.580]  行在暗中
[00:04:33.580 --> 00:04:36.380]  他說你的父在暗中賊汗
[00:04:36.380 --> 00:04:38.380]  就一定報答你
[00:04:38.380 --> 00:04:39.280]  我們常常說
[00:04:39.280 --> 00:04:43.420]  當耶穌重複說一些舊約的律例規條的時候
[00:04:43.420 --> 00:04:45.420]  祂有進一步的演繹
[00:04:45.420 --> 00:04:47.760]  這裡說當我們行善的時候
[00:04:47.760 --> 00:04:49.160]  不僅我們知道這樣做
[00:04:49.160 --> 00:04:50.120]  上帝會喜悅的
[00:04:50.120 --> 00:04:51.820]  上帝一定會保住我們
[00:04:51.820 --> 00:04:53.060]  更加耶穌說
[00:04:53.060 --> 00:04:56.060]  你能夠行在暗中是更好的
[00:04:56.060 --> 00:04:57.700]  我們都明白的
[00:04:57.700 --> 00:05:00.800]  很多時候為什麼弟兄姊妹會喜歡做義工
[00:05:00.800 --> 00:05:02.100]  喜歡做服侍
[00:05:02.100 --> 00:05:05.880]  往往通常都是那個服侍是有好的結果
[00:05:05.880 --> 00:05:06.740]  是很有回報
[00:05:06.740 --> 00:05:08.540]  所以會繼續做
[00:05:08.540 --> 00:05:12.240]  所以為什麼在牧羊的服侍裡面是這麼困難呢
[00:05:12.240 --> 00:05:15.180]  因為牧羊的服侍就不是一個項目
[00:05:15.180 --> 00:05:17.420]  好像沒完沒了一樣
[00:05:17.420 --> 00:05:20.380]  第二就是很多時候我們做的事
[00:05:20.380 --> 00:05:22.460]  也都不是很容易看到那個結果
[00:05:22.460 --> 00:05:25.500]  或者是即場可能得到的回報不是好的
[00:05:25.500 --> 00:05:27.200]  所以通常有些人就會覺得
[00:05:27.200 --> 00:05:28.400]  很辛苦就不做了
[00:05:28.400 --> 00:05:31.800]  或者做劫也是很激氣就不做了
[00:05:31.800 --> 00:05:32.500]  丁姊妹
[00:05:32.500 --> 00:05:36.440]  當我們行善我們去服侍的時候
[00:05:36.440 --> 00:05:40.700]  往往有些事情在眼前是看不到那個結果的
[00:05:40.700 --> 00:05:42.780]  如果能夠鼓勵你持續的
[00:05:42.780 --> 00:05:45.380]  背後是一定要有信念的
[00:05:45.380 --> 00:05:48.080]  就是你肯定相信這件事是上帝差點去做
[00:05:48.080 --> 00:05:52.460]  以及你相信這件事上帝是不是會喜悅的呢
[00:05:52.460 --> 00:05:54.560]  所以論到施捨的事
[00:05:54.560 --> 00:05:55.820]  上帝是喜悅的
[00:05:55.820 --> 00:05:57.460]  當我們去周祭
[00:05:57.460 --> 00:06:00.900]  當我們去展現上帝的愛的時候
[00:06:00.900 --> 00:06:04.000]  不要向你的受眾祈求回報
[00:06:04.000 --> 00:06:05.240]  反而你要知道
[00:06:05.240 --> 00:06:09.340]  我們的回報一定在上帝裡面是不會落空的
[00:06:09.340 --> 00:06:11.440]  為什麼一開始我要說這件事
[00:06:11.440 --> 00:06:15.880]  因為其實一說Give and Take
[00:06:15.880 --> 00:06:17.380]  就是你施出去
[00:06:17.380 --> 00:06:18.640]  為什麼要接受呢
[00:06:18.640 --> 00:06:22.520]  是一個很複雜的心路歷程
[00:06:22.520 --> 00:06:25.920]  因為不同的角色你有不同的想法
[00:06:25.920 --> 00:06:27.220]  不同人的性格
[00:06:27.220 --> 00:06:30.260]  或者你的際遇形成你的
[00:06:30.260 --> 00:06:32.620]  自己在一個月裡面很主觀的想法
[00:06:32.620 --> 00:06:35.400]  都很影響你怎樣去做私慾
[00:06:35.400 --> 00:06:36.900]  或者怎樣去做福祉
[00:06:36.900 --> 00:06:39.240]  有些人很喜歡信任別人
[00:06:39.240 --> 00:06:42.940]  我不知道你會不會遇到有些這樣的朋友
[00:06:42.940 --> 00:06:46.400]  見到他他會給你一大堆東西
[00:06:46.400 --> 00:06:50.320]  你知道我們的年齡都已經不是小朋友了
[00:06:50.320 --> 00:06:52.220]  有時候一堆東西都送給你
[00:06:52.220 --> 00:06:54.080]  都不知道怎樣推他
[00:06:54.080 --> 00:06:57.180]  還有拿了番茄也不知道是用還是丟的
[00:06:57.180 --> 00:07:00.260]  所以你會發覺你現在生日最怕是什麼
[00:07:00.260 --> 00:07:02.220]  最怕生生有禮物的
[00:07:02.220 --> 00:07:04.020]  所以為什麼這麼喜歡吃飯呢
[00:07:04.020 --> 00:07:05.520]  吃了它就算了
[00:07:05.520 --> 00:07:08.860]  拿了你的禮物都不知道真的放好還是不放好
[00:07:08.860 --> 00:07:10.060]  有時候很坦白
[00:07:10.060 --> 00:07:12.800]  弟兄姊妹送的沙煲冷餐
[00:07:12.800 --> 00:07:16.480]  其實在於我們很多人對來說都是很負累的
[00:07:16.480 --> 00:07:17.180]  為什麼
[00:07:17.180 --> 00:07:19.180]  要記住這隻煲是你送的
[00:07:19.180 --> 00:07:22.920]  到你來吃飯的時候要記得拿出來
[00:07:22.920 --> 00:07:27.120]  或者說錯了又不是有什麼意思
[00:07:27.120 --> 00:07:30.580]  所以其實私語和接受是有些困難
[00:07:30.580 --> 00:07:33.140]  有很多人喜歡做私語做幫助者
[00:07:33.140 --> 00:07:37.080]  因為某程度幫助者是高一級的
[00:07:37.080 --> 00:07:42.520]  所以覺得要人照顧要人幫忙是一件很困難的事
[00:07:42.520 --> 00:07:45.720]  在我們那一代的媽媽其實是很明顯的
[00:07:45.720 --> 00:07:48.420]  我們媽媽那些任勞任怨什麼都做了
[00:07:48.420 --> 00:07:50.960]  但是到了她老腿她病
[00:07:50.960 --> 00:07:53.380]  我們明白的頂尖我們做子女都明白的
[00:07:53.380 --> 00:07:57.940]  原來服侍媽媽真是很考學問的
[00:07:57.940 --> 00:08:00.420]  不知道怎樣才叫做對心水
[00:08:00.420 --> 00:08:02.380]  你當她像嬰兒一樣臭嗎
[00:08:02.380 --> 00:08:04.540]  她不是很喜歡做嬰兒的
[00:08:04.540 --> 00:08:07.580]  所以總之在這兩個角色裡面
[00:08:07.580 --> 00:08:09.420]  我們要去反省一下自己
[00:08:09.420 --> 00:08:11.920]  究竟我們過往是有些什麼想法
[00:08:11.920 --> 00:08:14.420]  或者是我們有些什麼的際遇
[00:08:14.420 --> 00:08:17.340]  會不會影響到我們說真的去關心別人
[00:08:17.340 --> 00:08:18.960]  為什麼今天我們說全封陰
[00:08:18.960 --> 00:08:21.600]  我們說沒有朋友的
[00:08:21.600 --> 00:08:26.100]  往往是因為我們過往有些可能不好的經歷
[00:08:26.100 --> 00:08:27.100]  不好的想法
[00:08:27.100 --> 00:08:29.180]  我們的心態上面我們還沒調整
[00:08:29.180 --> 00:08:32.660]  變成在侍奉上面都是有很大的困難
[00:08:32.660 --> 00:08:34.980]  為什麼我會用保羅來做開始呢
[00:08:34.980 --> 00:08:38.260]  除了因為經文是照行卷出之外
[00:08:38.260 --> 00:08:39.980]  當我們認識保羅的時候
[00:08:39.980 --> 00:08:42.460]  你都知道他是一個很偉大的仕途
[00:08:42.460 --> 00:08:45.780]  就是27卷新約都有13卷是他的
[00:08:45.780 --> 00:08:47.060]  他有多厲害
[00:08:47.060 --> 00:08:50.820]  但是在保羅的一生裡面都有很多
[00:08:50.820 --> 00:08:52.540]  他沒有說過出口
[00:08:52.540 --> 00:08:54.820]  但是如果你開始愛上保羅
[00:08:54.820 --> 00:08:56.900]  去研讀他的書信的時候
[00:08:56.900 --> 00:08:58.700]  你總是有些味兒的
[00:08:58.700 --> 00:09:02.500]  保羅最出名的就是他自己是什麼
[00:09:02.500 --> 00:09:04.300]  跡象棚為生的
[00:09:04.300 --> 00:09:06.300]  這個無論讀宣教
[00:09:06.300 --> 00:09:09.900]  特別說大跡宣教是一定提這件事的
[00:09:09.900 --> 00:09:13.500]  究竟是不是自己賺錢的傳道人
[00:09:13.500 --> 00:09:19.580]  就是大跡宣教授薪的教會的工人
[00:09:19.580 --> 00:09:20.740]  跟隔壁的弟兄姊妹說
[00:09:20.740 --> 00:09:23.460]  其實你都是大跡宣教的
[00:09:23.460 --> 00:09:25.900]  每一個弟兄姊妹其實在上班的
[00:09:25.900 --> 00:09:27.420]  無論你上什麼班都好
[00:09:27.420 --> 00:09:28.540]  你都是大跡宣教的
[00:09:28.540 --> 00:09:30.260]  因為你是宣教士的身份
[00:09:30.260 --> 00:09:30.980]  是不能走的
[00:09:30.980 --> 00:09:32.300]  你是叫徒嘛
[00:09:32.300 --> 00:09:34.820]  但正如林耀祿老師經常都會提醒我們
[00:09:34.820 --> 00:09:38.700]  就是信耶穌是免費的
[00:09:38.700 --> 00:09:42.620]  但是傳福音是很貴的
[00:09:42.620 --> 00:09:46.380]  就是說這個去預備報道會
[00:09:46.380 --> 00:09:50.340]  可能有些同工全時間去做前線的工作的時候
[00:09:50.340 --> 00:09:53.140]  如果他不是坐落在某一個堂會
[00:09:53.140 --> 00:09:56.060]  受一間教會裡面的所謂資生
[00:09:56.060 --> 00:09:58.020]  於是他到處走的時候
[00:09:58.020 --> 00:10:00.260]  其實他的生活上也遇到很多
[00:10:00.260 --> 00:10:03.380]  在經濟上的實際上的需要
[00:10:03.380 --> 00:10:05.620]  因此究竟我們怎樣去看待
[00:10:05.620 --> 00:10:08.100]  究竟是要資生還是不資生
[00:10:08.100 --> 00:10:09.620]  今天不是我要講的
[00:10:09.620 --> 00:10:10.660]  我真是想說
[00:10:10.660 --> 00:10:13.100]  當我們看到保羅這麼厲害
[00:10:13.100 --> 00:10:18.420]  他在接受與施捨之間都會有掙扎
[00:10:18.420 --> 00:10:22.620]  所以其實每一個弟兄姊妹去關心別人
[00:10:22.620 --> 00:10:24.180]  送禮物給別人
[00:10:24.180 --> 00:10:25.380]  去照顧Best
[00:10:25.380 --> 00:10:27.580]  你有掙扎其實是正常的
[00:10:27.580 --> 00:10:29.940]  所以我鼓勵你先接納自己
[00:10:29.940 --> 00:10:31.740]  我們也是犯人一個
[00:10:31.740 --> 00:10:32.820]  在保羅的生命當中
[00:10:32.820 --> 00:10:34.700]  我們看到他大部分時間
[00:10:34.700 --> 00:10:35.980]  他是自力更生的
[00:10:35.980 --> 00:10:37.100]  他是自給自足的
[00:10:37.100 --> 00:10:40.260]  當然他有他自己賺錢的能力
[00:10:40.260 --> 00:10:42.660]  然後我們知道因為他是做傳福音的工作
[00:10:42.660 --> 00:10:44.060]  他去那裡也沒有教會
[00:10:44.060 --> 00:10:45.820]  是他建立教會的
[00:10:45.820 --> 00:10:47.820]  所以通常做報道是一個困難的
[00:10:47.820 --> 00:10:51.620]  因為見你的班接觸你的班都是未信主的
[00:10:51.620 --> 00:10:53.860]  但是當他慢慢建立教會的時候
[00:10:53.860 --> 00:10:56.420]  你看他的書信的來龍去脈
[00:10:56.420 --> 00:10:59.260]  他不同的教會和他之間的關係
[00:10:59.260 --> 00:11:02.300]  其實是有不同的感情的
[00:11:02.300 --> 00:11:06.100]  因此你見到起碼哥倫多教會的奉獻
[00:11:06.100 --> 00:11:07.700]  其實保羅是拒絕的
[00:11:07.700 --> 00:11:10.540]  但是反而肥立比教會的奉獻
[00:11:10.540 --> 00:11:11.940]  他是有接受的
[00:11:11.940 --> 00:11:14.780]  保羅是不是不食人間煙火的呢
[00:11:14.780 --> 00:11:17.540]  其實你都知道他有坐牢的時間
[00:11:17.540 --> 00:11:19.580]  坐牢的時間他沒有辦法直接進去走的
[00:11:19.580 --> 00:11:23.540]  所以相信背後他也是有一些很愛他的弟兄姊妹
[00:11:23.540 --> 00:11:25.740]  是有一些叫做私人的奉獻的
[00:11:25.740 --> 00:11:28.580]  就是說保羅是要吃飯的
[00:11:28.580 --> 00:11:31.540]  跟各位說保羅是要吃飯的
[00:11:31.540 --> 00:11:33.780]  他是要花費的
[00:11:33.780 --> 00:11:36.580]  我們去做全方位的工作
[00:11:36.580 --> 00:11:39.780]  我們去做社區關懷的工作
[00:11:39.780 --> 00:11:44.300]  我們甚至是關心我們身邊的親戚朋友也好
[00:11:44.300 --> 00:11:46.420]  其實真是要花錢的
[00:11:46.420 --> 00:11:48.100]  這是很實際的事
[00:11:48.100 --> 00:11:49.220]  但是聖經怎麼看呢
[00:11:49.220 --> 00:11:51.020]  第一樣東西不需要擔心的
[00:11:51.020 --> 00:11:52.460]  耶穌基督是容許的
[00:11:52.460 --> 00:11:55.380]  他說工人得工假是應當的
[00:11:55.380 --> 00:11:56.780]  所以頂姊妹你是工人來的
[00:11:56.780 --> 00:11:58.180]  你去服侍主的時候
[00:11:58.180 --> 00:12:00.860]  沒錯你是要先付出的是真的
[00:12:00.860 --> 00:12:03.620]  為什麼耶穌會提醒和安慰我們
[00:12:03.620 --> 00:12:05.780]  就是施比授是這麼為有福
[00:12:05.780 --> 00:12:06.940]  你放心吧
[00:12:06.940 --> 00:12:08.500]  你去努力去施予
[00:12:08.500 --> 00:12:10.220]  你是付出那個的
[00:12:10.220 --> 00:12:12.420]  但是你是上帝的工人
[00:12:12.420 --> 00:12:15.540]  你的需要上帝是會照顧你的
[00:12:15.540 --> 00:12:18.980]  我們同工是很喜歡吳獻章牧師
[00:12:18.980 --> 00:12:20.100]  有時候常常為我們祝福
[00:12:20.100 --> 00:12:22.340]  還有他的口頭禪
[00:12:22.340 --> 00:12:27.100]  他常常都說祝福我們全力照顧天國的事
[00:12:27.100 --> 00:12:28.980]  或者是神家的事
[00:12:28.980 --> 00:12:32.580]  但是願上帝照顧我們家的事
[00:12:32.580 --> 00:12:36.020]  所以當這個蔣貝雷為我們祝福禱告的時候
[00:12:36.020 --> 00:12:38.340]  我覺得我們每個同工都是很感動的
[00:12:38.340 --> 00:12:41.500]  我們真是很想全心的去照顧神家的事
[00:12:41.500 --> 00:12:45.620]  但是我們也很想上帝真的照顧我們家裡面的事
[00:12:45.620 --> 00:12:48.460]  在香港整個基督教的氛圍裡面
[00:12:48.460 --> 00:12:53.500]  其實我們都是很樂意去施予的
[00:12:53.500 --> 00:12:57.820]  將華人的地區接受一個西洋的教
[00:12:57.820 --> 00:13:02.380]  其實都是有賴當初進來的一班的天主教
[00:13:02.380 --> 00:13:04.140]  和基督教的機構
[00:13:04.140 --> 00:13:07.140]  他們是很多派奶粉
[00:13:07.140 --> 00:13:09.620]  派麵粉那些日子的
[00:13:09.620 --> 00:13:12.060]  所以年輕的可能不知道我說什麼
[00:13:12.060 --> 00:13:14.700]  老的聽過我們媽媽說的
[00:13:14.700 --> 00:13:17.900]  我們都可能是把那些奶粉拿回來餵大
[00:13:17.900 --> 00:13:20.980]  在這些所謂慈惠的工作裡面
[00:13:20.980 --> 00:13:24.260]  是將上帝無條件的愛
[00:13:24.260 --> 00:13:25.660]  是展現得很好的
[00:13:25.660 --> 00:13:30.380]  當時派奶粉派什麼那些
[00:13:30.380 --> 00:13:32.820]  其實他們不會要他們祈禱
[00:13:32.820 --> 00:13:35.900]  缺個字才給奶粉他們的
[00:13:35.900 --> 00:13:38.980]  這個是無求回報的詩語
[00:13:38.980 --> 00:13:41.140]  是將這個基督教福音
[00:13:41.140 --> 00:13:43.700]  都是植根在香港的社會裡面的
[00:13:43.700 --> 00:13:46.940]  但是到我小時候教會開始穩定
[00:13:46.940 --> 00:13:49.180]  坐落的時候我們都發現
[00:13:49.180 --> 00:13:52.260]  和社區和我們所住的社會
[00:13:52.260 --> 00:13:53.620]  是有些格格不入的
[00:13:53.620 --> 00:13:55.740]  因為大家都會覺得我是華人
[00:13:55.740 --> 00:13:58.020]  我為什麼無端端信西洋教的呢
[00:13:58.020 --> 00:13:59.500]  我爸爸反對我受浸
[00:13:59.500 --> 00:14:00.660]  最重要是這個原因
[00:14:00.660 --> 00:14:02.820]  覺得我好像賣國賊一樣的
[00:14:02.820 --> 00:14:05.620]  但是怎麼可以令到人家知道
[00:14:05.620 --> 00:14:07.940]  上帝是一個全世界的神
[00:14:07.940 --> 00:14:09.780]  神都很愛我們每一個的呢
[00:14:09.780 --> 00:14:11.420]  人說是沒有用的
[00:14:11.420 --> 00:14:15.500]  唯有要是透過你們一班信耶穌的人的展現
[00:14:15.500 --> 00:14:17.100]  他們才感覺到的
[00:14:17.100 --> 00:14:19.260]  還有以前教我們傳福音那些
[00:14:19.260 --> 00:14:20.900]  真的是很差的開口
[00:14:20.900 --> 00:14:22.900]  一問就問你知不知道你是個罪人
[00:14:22.900 --> 00:14:24.940]  然後就問你知不知道今晚你死了去哪裡
[00:14:24.940 --> 00:14:26.820]  那這兩個我這輩子都記得的
[00:14:26.820 --> 00:14:30.220]  說得比婆婆拿著一把雨傘去追的
[00:14:30.220 --> 00:14:31.900]  所以後來聰明了
[00:14:31.900 --> 00:14:35.020]  整個教會我們開始在想搭橋這個概念
[00:14:35.020 --> 00:14:37.700]  所以其實七十年代常常都很多這些話題
[00:14:37.700 --> 00:14:39.860]  你都是去聊去說的
[00:14:39.860 --> 00:14:40.740]  那當然了
[00:14:40.740 --> 00:14:43.460]  當我們一開始不跟別人說你是一個罪人
[00:14:43.460 --> 00:14:45.580]  又不問人死去哪裡之後呢
[00:14:45.580 --> 00:14:46.780]  那我們就要想
[00:14:46.780 --> 00:14:48.780]  這樣可以什麼共同話題去談呢
[00:14:48.780 --> 00:14:52.620]  你就見到教教教很多都會由他們的身體開始
[00:14:52.620 --> 00:14:54.220]  那所以醫院啦
[00:14:54.220 --> 00:14:55.380]  二陳啦
[00:14:55.380 --> 00:14:56.340]  派藥啦
[00:14:56.340 --> 00:14:59.060]  這些是很多時候你會見到的
[00:14:59.060 --> 00:15:01.100]  他怎樣都不會來教會的
[00:15:01.100 --> 00:15:02.380]  但是有二陳呢
[00:15:02.380 --> 00:15:04.340]  他就真的會走進來了
[00:15:04.340 --> 00:15:06.780]  當我們的社會經濟好了一點之後呢
[00:15:06.780 --> 00:15:08.780]  你派奶粉是沒有人要的了
[00:15:08.780 --> 00:15:11.020]  於是我們就發現香港有很大的需要
[00:15:11.020 --> 00:15:12.500]  就是心靈上的需要
[00:15:12.500 --> 00:15:14.740]  就是住得很擠迫
[00:15:14.740 --> 00:15:15.940]  那夫妻也好
[00:15:15.940 --> 00:15:16.660]  婆媳也好
[00:15:16.660 --> 00:15:17.540]  子女也好
[00:15:17.540 --> 00:15:19.340]  總之很多的情緒的困難
[00:15:19.340 --> 00:15:21.220]  於是你見到整個基督教的發展
[00:15:21.220 --> 00:15:23.380]  也都是有不同的變化
[00:15:23.380 --> 00:15:24.780]  也都是出現了
[00:15:24.780 --> 00:15:26.060]  無論是學校啊
[00:15:26.060 --> 00:15:27.420]  輔導的機構啊
[00:15:27.420 --> 00:15:29.780]  很多服務的中心都會出現
[00:15:29.780 --> 00:15:31.700]  骨子裡面我們都知道的
[00:15:31.700 --> 00:15:33.300]  背後我們想做什麼的
[00:15:33.300 --> 00:15:34.540]  想傳福音的
[00:15:34.540 --> 00:15:36.700]  那這個是我們核心的概念
[00:15:36.700 --> 00:15:37.860]  去到今時今日呢
[00:15:37.860 --> 00:15:39.060]  我們都不會改的
[00:15:39.060 --> 00:15:40.620]  雖然有很多東西說下去
[00:15:40.620 --> 00:15:42.420]  你知道是需要調節的
[00:15:42.420 --> 00:15:43.980]  為什麼這麼說呢
[00:15:43.980 --> 00:15:47.220]  無論我們掛個牌掛什麼頭都好
[00:15:47.220 --> 00:15:50.020]  背後究竟受眾怎麼想呢
[00:15:50.020 --> 00:15:51.820]  是我們要關注的
[00:15:51.820 --> 00:15:53.580]  我們曾經試過在教會
[00:15:53.580 --> 00:15:56.900]  有一年推大家出去愛的時候
[00:15:56.900 --> 00:15:58.020]  我記得找那些小朋友
[00:15:58.020 --> 00:16:02.220]  我們做了五千支的朱古力金沙的花
[00:16:02.220 --> 00:16:03.660]  每人是拿三支
[00:16:03.660 --> 00:16:06.500]  放了崇拜之後就回家拍給隔離論社的
[00:16:06.500 --> 00:16:08.260]  我不知道大家有沒有這些頂姐妹啊
[00:16:08.260 --> 00:16:09.260]  我們小朋友呢
[00:16:09.260 --> 00:16:10.860]  復活節那個復活蛋呢
[00:16:10.860 --> 00:16:12.460]  她一拿就拿三份的
[00:16:12.460 --> 00:16:13.300]  有三隻
[00:16:13.300 --> 00:16:15.060]  有個單張這樣
[00:16:15.060 --> 00:16:17.060]  她就回去自己吃一隻
[00:16:17.060 --> 00:16:19.580]  另外那兩隻就送給隔離的小朋友
[00:16:19.580 --> 00:16:20.940]  但是很快呢
[00:16:20.940 --> 00:16:21.660]  那些媽媽就說
