
[00:00:00.000 --> 00:00:02.240]  我們上次的信息裡面也講到
[00:08:02.540 --> 00:08:05.940]  他們還在那邊想要靠著守律法
[00:08:05.940 --> 00:08:07.840]  想做行割禮
[00:08:07.840 --> 00:08:09.440]  想做這些東西
[00:08:09.440 --> 00:08:12.240]  來得神的喜悅的時候
[00:08:12.240 --> 00:08:14.840]  這就是保羅所告訴他們的
[00:08:14.840 --> 00:08:18.440]  你們不要再做律法的盧浦了
[00:08:18.440 --> 00:08:22.340]  我們今天會不會有律法的盧浦
[00:08:22.440 --> 00:08:23.840]  會不會做律法的盧浦呢
[00:08:23.840 --> 00:08:24.640]  會不會
[00:08:24.640 --> 00:08:27.540]  今天新約的時代的基督徒
[00:08:27.540 --> 00:08:29.040]  會不會做律法的盧浦呢
[00:08:29.040 --> 00:08:30.540]  會
[00:08:30.540 --> 00:08:34.940]  每個禮拜天都來敬拜
[00:08:34.940 --> 00:08:35.540]  是吧
[00:08:35.540 --> 00:08:38.840]  過去你是長老會背景的
[00:08:38.840 --> 00:08:39.740]  請告訴我
[00:08:39.740 --> 00:08:40.540]  請舉個手
[00:08:40.540 --> 00:08:43.740]  請問長老會怎麼敬拜
[00:08:43.740 --> 00:08:47.940]  至少以台灣的長老會
[00:08:47.940 --> 00:08:51.640]  敬拜的時候要規規矩矩的
[00:08:53.440 --> 00:08:55.440]  坐在那邊安安靜靜的
[00:08:55.440 --> 00:08:57.140]  唱詩歌
[00:08:57.140 --> 00:08:58.340]  唱傳統詩歌
[00:08:58.340 --> 00:09:02.640]  所以當台灣敬拜讚美風吹起
[00:09:02.640 --> 00:09:05.240]  全台灣的教會都開始敬拜讚美
[00:09:05.240 --> 00:09:07.940]  現在敬拜鼓啊吉他什麼都上去的時候
[00:09:07.940 --> 00:09:10.340]  長老會開始面臨挑戰了
[00:09:10.340 --> 00:09:16.040]  他們的年輕人開始流失了
[00:09:16.040 --> 00:09:19.140]  有些教會開始發現不對了
[00:09:19.140 --> 00:09:21.640]  開始開了青年人的崇拜
[00:09:22.040 --> 00:09:23.440]  有一個台灣的牧師叫
[00:09:23.440 --> 00:09:25.040]  也是姓葛
[00:09:25.040 --> 00:09:25.940]  葛牧師
[00:09:25.940 --> 00:09:29.340]  他的兒子做了一些很好聽的歌
[00:09:29.340 --> 00:09:31.740]  其中一首歌叫什麼
[00:09:31.740 --> 00:09:33.840]  葛肇熙
[00:09:33.840 --> 00:09:38.740]  所以他的教會裡面年輕人很多
[00:09:38.740 --> 00:09:39.340]  為什麼
[00:09:39.340 --> 00:09:40.840]  因為他把
[00:09:40.840 --> 00:09:42.840]  他自己就是一個做詩的
[00:09:42.840 --> 00:09:45.240]  做現代的這些敬拜讚美詩歌
[00:09:45.240 --> 00:09:47.140]  所以在他們的青年崇拜裡面
[00:09:47.140 --> 00:09:48.840]  鼓啊吉他什麼通通上來了
[00:09:48.840 --> 00:09:50.140]  年輕人就很喜歡
[00:09:50.140 --> 00:09:50.840]  你懂我意思嗎
[00:09:51.740 --> 00:09:53.540]  但我講這句話的意思不是說
[00:09:53.540 --> 00:09:55.040]  老年人你不可以喜歡
[00:09:55.040 --> 00:09:56.240]  OK
[00:09:56.240 --> 00:09:56.840]  好吧
[00:09:56.840 --> 00:09:57.940]  如果你旁邊有臉長的
[00:09:57.940 --> 00:09:59.640]  你跟他說你也要喜歡
[00:09:59.640 --> 00:10:04.840]  北美的教會
[00:10:04.840 --> 00:10:06.640]  大部分的會有從台灣來
[00:10:06.640 --> 00:10:07.640]  從香港來的
[00:10:07.640 --> 00:10:10.140]  都大概是三四十年以前
[00:10:10.140 --> 00:10:12.140]  從台灣從香港來的
[00:10:12.140 --> 00:10:14.740]  很多人還帶著過去
[00:10:14.740 --> 00:10:17.240]  台灣香港的那種敬拜的觀念
[00:10:17.240 --> 00:10:18.940]  或者那種傳統習慣
[00:10:20.840 --> 00:10:22.740]  來到這裡的時候沒有改變
[00:10:22.740 --> 00:10:27.740]  所以我們還是有帕子
[00:10:27.740 --> 00:10:30.140]  當我們敬拜的時候
[00:10:30.140 --> 00:10:31.840]  我們帶著一層帕子
[00:10:31.840 --> 00:10:33.640]  我們看著別人舉手
[00:10:33.640 --> 00:10:35.040]  我們覺得說哎呀
[00:10:35.040 --> 00:10:37.940]  這是靈恩教會啊
[00:10:37.940 --> 00:10:40.240]  當我們拍手的時候
[00:10:40.240 --> 00:10:42.240]  這是靈恩教會啊
[00:10:42.240 --> 00:10:44.840]  我有一次到一個很多年前
[00:10:44.840 --> 00:10:45.840]  到一個
[00:10:45.840 --> 00:10:48.140]  華人教會去講道
[00:10:48.140 --> 00:10:50.240]  講到時候不知道怎麼講
[00:10:50.340 --> 00:10:51.940]  我怎麼會談到
[00:10:51.940 --> 00:10:54.440]  反正我談到舉手了拍手
[00:10:54.440 --> 00:10:56.740]  講完之後他們教會的一個神學生
[00:10:56.740 --> 00:10:58.040]  就跑來上來跟我講
[00:10:58.040 --> 00:10:59.240]  他說他偷偷跟我講
[00:10:59.240 --> 00:11:00.040]  他說牧師啊
[00:11:00.040 --> 00:11:01.940]  你今天講道很危險哦
[00:11:01.940 --> 00:11:03.440]  我說什麼事情啊
[00:11:03.440 --> 00:11:04.540]  他說可能以後
[00:11:04.540 --> 00:11:06.240]  你大概不會再來這邊講道了
[00:11:06.240 --> 00:11:07.340]  我說什麼事情啊
[00:11:07.340 --> 00:11:08.340]  這麼嚴重啊
[00:11:08.340 --> 00:11:09.540]  他說你今天講道
[00:11:09.540 --> 00:11:11.640]  說我們敬拜讚美說要拍手啊
[00:11:11.640 --> 00:11:13.940]  要大聲的拍手唱歌啊
[00:11:13.940 --> 00:11:15.540]  他說我們教會
[00:11:15.540 --> 00:11:17.440]  說這是不行的
[00:11:19.540 --> 00:11:20.340]  啊
[00:11:20.340 --> 00:11:24.440]  丟子妹有這麼樣子保守的教會啊
[00:11:24.440 --> 00:11:27.440]  除去帕子
[00:11:27.440 --> 00:11:31.540]  如果我們的眼睛有這個帕子
[00:11:31.540 --> 00:11:32.440]  有這個傳統
[00:11:32.440 --> 00:11:34.140]  有這個律法在我們的裡面
[00:11:34.140 --> 00:11:35.540]  你沒有辦法
[00:11:35.540 --> 00:11:37.740]  敞著臉來見這位神
[00:11:37.740 --> 00:11:40.140]  你破帕子遮住你了
[00:11:40.140 --> 00:11:43.840]  還有很多時候
[00:11:43.840 --> 00:11:47.840]  我們會被一些傳統的教導
[00:11:47.840 --> 00:11:49.040]  或者傳統的習慣
[00:11:49.140 --> 00:11:49.840]  而不一定
[00:11:49.840 --> 00:11:52.240]  而不是聖經的原則哦
[00:11:52.240 --> 00:11:56.240]  這些東西就一直在影響我們
[00:11:56.240 --> 00:12:01.240]  有一次我到另外一個
[00:12:01.240 --> 00:12:02.640]  北美的一個教會講道
[00:12:02.640 --> 00:12:06.940]  講完之後有一個老弟兄跟我分享
[00:12:06.940 --> 00:12:09.140]  他說
[00:12:09.140 --> 00:12:11.440]  他說葛牧師啊
[00:12:11.440 --> 00:12:14.040]  你今天講道說我們
[00:12:14.040 --> 00:12:15.940]  敬拜
[00:12:15.940 --> 00:12:17.340]  可以倒
[00:12:17.340 --> 00:12:18.340]  可以舉手
[00:12:18.540 --> 00:12:19.440]  可以拍手
[00:12:19.440 --> 00:12:21.240]  他說啊
[00:12:21.240 --> 00:12:24.140]  我實在沒有辦法舉起那個手來
[00:12:24.140 --> 00:12:25.840]  我說為什麼
[00:12:25.840 --> 00:12:27.640]  他說因為
[00:12:27.640 --> 00:12:31.240]  以前我在文革的時候
[00:12:31.240 --> 00:12:35.940]  我每一次舉手我就想到
[00:12:35.940 --> 00:12:39.240]  想到什麼你知道我就不用講了
[00:12:39.240 --> 00:12:44.340]  所以在那一個年代背景長大
[00:12:44.340 --> 00:12:46.140]  他覺得說舉手
[00:12:46.140 --> 00:12:47.640]  是他一個
[00:12:48.140 --> 00:12:50.040]  心中的一個痛你懂意思吧
[00:12:50.040 --> 00:12:53.240]  所以今天來了教會裡面又要舉手了
[00:12:53.240 --> 00:12:56.640]  他舉不起來
[00:12:56.640 --> 00:13:00.840]  就像早期
[00:13:00.840 --> 00:13:02.740]  我希望我們教會現在沒有
[00:13:02.740 --> 00:13:05.440]  早期有一些國內來的弟兄姐妹
[00:13:05.440 --> 00:13:08.340]  來了教會裡面之後
[00:13:08.340 --> 00:13:09.640]  在小組
[00:13:09.640 --> 00:13:11.240]  查經
[00:13:11.240 --> 00:13:12.740]  他就說哎呦
[00:13:12.740 --> 00:13:14.740]  我們在大陸那一套
[00:13:14.740 --> 00:13:16.540]  今天教會也來搞這一套
[00:13:17.340 --> 00:13:19.040]  他小組研習毛語錄了
[00:13:19.040 --> 00:13:25.140]  給你旁邊說
[00:13:25.140 --> 00:13:26.440]  去掉這些的
[00:13:26.440 --> 00:13:28.040]  傳統捆綁
[00:13:28.040 --> 00:13:30.140]  去掉這些律法的捆綁
[00:13:30.140 --> 00:13:32.840]  去掉這種律法形式主義的捆綁
[00:13:32.840 --> 00:13:33.940]  現在你為什麼
[00:13:33.940 --> 00:13:39.740]  你不是在像以色列人一樣活在那個舊約的律法裡面
[00:13:39.740 --> 00:13:43.140]  你必須要這樣這樣這樣這樣這樣你才叫做敬拜神
[00:13:44.440 --> 00:13:47.440]  你必須要如此如此如此你才是侍奉神
[00:13:47.440 --> 00:13:50.140]  我們今天很多時候侍奉也是如此是吧
[00:13:50.140 --> 00:13:52.940]  我們叫什麼叫侍奉
[00:13:52.940 --> 00:13:53.940]  服飾
[00:13:53.940 --> 00:13:56.140]  就是什麼叫服飾
[00:13:56.140 --> 00:13:59.540]  我們常常覺得我們這樣子的服飾
[00:13:59.540 --> 00:14:02.940]  我們今天我們要在教會裡面做什麼樣子的一個服飾
[00:14:02.940 --> 00:14:05.140]  我們覺得我們服飾應該是這樣子
[00:14:05.140 --> 00:14:09.940]  聖經
[00:14:09.940 --> 00:14:11.440]  並沒有
[00:14:11.440 --> 00:14:13.140]  把這些
[00:14:13.740 --> 00:14:15.740]  形式的東西叫我們傳流下去
[00:14:15.740 --> 00:14:21.140]  我們北美的教會很多都是
[00:14:21.140 --> 00:14:22.640]  按照
[00:14:22.640 --> 00:14:24.040]  剛才我講的
[00:14:24.040 --> 00:14:27.640]  三四十年前以前的台灣香港教會
[00:14:27.640 --> 00:14:29.440]  的模式在運作
[00:14:29.440 --> 00:14:32.140]  教會有團契有沒有
[00:14:32.140 --> 00:14:35.340]  你現在到全美國各地
[00:14:35.340 --> 00:14:40.740]  教會裡面是以小組為單元的
[00:14:40.740 --> 00:14:42.740]  是少是又少
[00:14:43.940 --> 00:14:46.640]  大部分都是以團契為主的
[00:14:46.640 --> 00:14:52.040]  但是現在你回台灣去到香港去
[00:14:52.040 --> 00:14:53.440]  你會發現
[00:14:53.440 --> 00:14:56.140]  你已經變成少數民族了
[00:14:56.140 --> 00:14:59.540]  如果你還習慣團契的話
[00:14:59.540 --> 00:15:02.740]  我今天沒有時間來講
[00:15:02.740 --> 00:15:04.740]  團契小組的差別等等這些
[00:15:04.740 --> 00:15:06.540]  這個我們在小組上訓練沒有講過
[00:15:06.540 --> 00:15:08.840]  但丟著沒
[00:15:08.840 --> 00:15:13.640]  我們按照過去的傳統方式我們的做服飾
[00:15:14.340 --> 00:15:15.540]  所以一個教會呢
[00:15:15.540 --> 00:15:17.940]  去參加團契
[00:15:17.940 --> 00:15:21.840]  團契安排聚會每個禮拜有不同的聚會
[00:15:21.840 --> 00:15:25.440]  今天請這個講員明天這個辦一個辯論會
[00:15:25.440 --> 00:15:27.140]  後天再辦一個講座
[00:15:27.140 --> 00:15:29.940]  好我們聚會弄得這個這個很
[00:15:29.940 --> 00:15:32.140]  好像多彩多姿是不是
[00:15:32.140 --> 00:15:35.740]  再加上來個趴啦那更好
[00:15:35.740 --> 00:15:40.540]  但丟著沒我們忘掉了到底團契存在是為了什麼
[00:15:42.340 --> 00:15:45.740]  我們每一年教會裡面辦要辦一次的陪靈會
[00:15:45.740 --> 00:15:47.340]  這是標準格式
[00:15:47.340 --> 00:15:50.240]  要辦一次步道會
[00:15:50.240 --> 00:15:53.340]  你走你走到北美各地的教會去
[00:15:53.340 --> 00:15:55.240]  你會發現大概都是如此
[00:15:55.240 --> 00:15:56.740]  我請問
[00:15:56.740 --> 00:15:59.840]  為什麼一年要辦一次陪靈會
[00:15:59.840 --> 00:16:03.540]  為什麼
[00:16:03.540 --> 00:16:08.340]  為什麼教會一年要辦一次步道會
[00:16:10.440 --> 00:16:13.040]  現在臺灣教會沒有在辦步道會
[00:16:13.040 --> 00:16:15.140]  來做步道
[00:16:15.140 --> 00:16:16.040]  你懂意思
[00:16:16.040 --> 00:16:19.640]  步道會都是為著收割
[00:16:19.640 --> 00:16:24.140]  辦幸福小組最後來幾個人什麼迷人講座
[00:16:24.140 --> 00:16:25.840]  那個叫步道會對不對
[00:16:25.840 --> 00:16:27.740]  是做什麼收割
[00:16:27.740 --> 00:16:31.240]  我們傳統的教會裡面呢
[00:16:31.240 --> 00:16:32.540]  我們前面什麼都沒做
[00:16:32.540 --> 00:16:36.140]  了不起印個單張發起邀請別人來
[00:16:36.140 --> 00:16:39.040]  然後就期望那一次的步道會
[00:16:39.240 --> 00:16:40.840]  今天我請個遠志明來
[00:16:40.840 --> 00:16:43.140]  今天我請個唐崇隆牧師來
[00:16:43.140 --> 00:16:45.140]  我能夠請張陸家牧師來
[00:16:45.140 --> 00:16:46.940]  我要請這些有
[00:16:46.940 --> 00:16:48.540]  好來然後怎麼樣呢
[00:16:48.540 --> 00:16:51.040]  就靠他一腳把你踢進去
[00:16:51.040 --> 00:16:53.340]  踢進天堂嗎
[00:16:53.340 --> 00:16:56.740]  就認為
[00:16:56.740 --> 00:17:00.940]  這種做法太多年不work
[00:17:00.940 --> 00:17:06.940]  但是我們很多時候我們習慣這樣的模式
[00:17:06.940 --> 00:17:08.640]  因為我們也看不到別的模式
[00:17:08.740 --> 00:17:10.840]  所以我們就一直在這樣子的當中服侍
[00:17:10.840 --> 00:17:11.940]  一組張陸服侍
[00:17:11.940 --> 00:17:12.840]  中指妹
[00:17:12.840 --> 00:17:15.140]  這就是你的帕子
[00:17:15.140 --> 00:17:19.140]  也沒有辦法經驗到這位神
[00:17:19.140 --> 00:17:21.540]  是那位做心事的神
[00:17:21.540 --> 00:17:24.440]  是那位又真又活的神
[00:17:24.440 --> 00:17:28.140]  所以
[00:17:28.140 --> 00:17:30.840]  保羅在這裡講了說
[00:17:30.840 --> 00:17:35.440]  他們的心幾時跪向主
[00:17:35.740 --> 00:17:38.840]  帕子就幾時出去了
[00:17:38.840 --> 00:17:41.540]  律法主義
[00:17:41.540 --> 00:17:43.940]  律法刑事
[00:17:43.940 --> 00:17:45.540]  很多時候
[00:17:45.540 --> 00:17:46.940]  教會裡面
[00:17:46.940 --> 00:17:48.840]  處理事情也是如此
[00:17:48.840 --> 00:17:50.840]  我們把大家找來開會
[00:17:50.840 --> 00:17:53.240]  然後開會開會
[00:17:53.240 --> 00:17:54.740]  開完會之後
[00:17:54.740 --> 00:17:56.740]  大家異軍討論完之後做決定
[00:17:56.740 --> 00:17:59.740]  好贊成這樣子方案的A方案的舉手
[00:17:59.740 --> 00:18:01.640]  贊成B方案的舉手
[00:18:01.640 --> 00:18:03.840]  好贊成B A方案的人多
[00:18:03.840 --> 00:18:05.640]  所以我們就去做了
[00:18:06.740 --> 00:18:07.840]  請問丁永哲妹
[00:18:07.840 --> 00:18:12.740]  我們跟美國外面的club有什麼差別
[00:18:12.740 --> 00:18:16.740]  我們跟外面的社團
[00:18:16.740 --> 00:18:18.940]  開會有什麼差別
[00:18:18.940 --> 00:18:21.840]  唯一的差別就是
[00:18:21.840 --> 00:18:24.240]  我們開始的時候做了一個禱告
[00:18:24.240 --> 00:18:27.540]  That's the only difference
[00:18:27.540 --> 00:18:30.640]  神的心意在哪裡
[00:18:30.640 --> 00:18:34.640]  聖經的原則在哪裡
[00:18:36.240 --> 00:18:38.640]  我們幾乎很少去談這些東西
[00:18:38.640 --> 00:18:41.240]  所以帶了一個結果教會
[00:18:41.240 --> 00:18:44.340]  十年二十年
[00:18:44.340 --> 00:18:46.740]  也看不見上帝的作為
[00:18:46.740 --> 00:18:47.540]  你懂我意思嗎
[00:18:47.540 --> 00:18:51.740]  所以我們說
[00:18:51.740 --> 00:18:53.440]  把你的心
[00:18:53.440 --> 00:18:56.140]  這個眼睛的這個帕子挪去
[00:18:56.140 --> 00:18:58.540]  今天我們眼睛沒有這個帕子
[00:18:58.540 --> 00:19:00.340]  但是我們的心裡有這個帕子
[00:19:00.340 --> 00:19:00.840]  是不是
[00:19:00.840 --> 00:19:02.340]  這些帕子
[00:19:02.340 --> 00:19:04.340]  這些過去的
[00:19:05.240 --> 00:19:07.440]  習慣過去的方式
[00:19:07.440 --> 00:19:08.440]  遺文
[00:19:08.440 --> 00:19:09.740]  律法
[00:19:09.740 --> 00:19:11.640]  傳統
[00:19:11.640 --> 00:19:12.540]  這些
[00:19:12.540 --> 00:19:15.540]  就可能成為我們跟神之間的攔阻
[00:19:15.540 --> 00:19:17.740]  好第二個
[00:19:17.740 --> 00:19:24.340]  第二個就是偶像
[00:19:24.340 --> 00:19:29.140]  偶像不一定是
[00:19:29.140 --> 00:19:30.140]  這個
[00:19:30.140 --> 00:19:31.740]  有物質的
