
[00:00:00.000 --> 00:00:06.140]  我們在聽神的話之前先做個祈禱
[00:07:51.240 --> 00:07:53.520]  但在耶和華眼中他是惡
[00:07:53.520 --> 00:07:55.760]  大兒子死了
[00:07:55.760 --> 00:07:56.920]  那怎麼辦呢
[00:07:56.920 --> 00:07:59.840]  猶大就和俄男(俄男是他二兒子)
[00:07:59.840 --> 00:08:01.280]  就說
[00:08:01.280 --> 00:08:03.520]  你去和你哥哥的妻子親近
[00:08:03.520 --> 00:08:05.280]  就是塔瑪
[00:08:05.280 --> 00:08:09.400]  向她盡你作弟弟的本分
[00:08:09.400 --> 00:08:11.920]  替你哥哥立後
[00:08:11.920 --> 00:08:17.120]  然後俄男就知道
[00:08:17.120 --> 00:08:20.320]  生下來的孩子不會歸自己
[00:08:20.320 --> 00:08:24.640]  聖經說他每次和塔瑪親近的時候
[00:08:24.640 --> 00:08:27.640]  就沒有盡他的義務
[00:08:27.640 --> 00:08:29.440]  為政在地
[00:08:29.440 --> 00:08:33.040]  原因就是免得自己的哥哥立後
[00:08:33.040 --> 00:08:34.080]  不想和他立後
[00:08:34.080 --> 00:08:35.400]  因為他生了之後
[00:08:35.400 --> 00:08:36.760]  因為長子的孫子
[00:08:36.760 --> 00:08:39.240]  始終都是哥哥的兒子
[00:08:39.240 --> 00:08:42.680]  他可能沒有最大的祝福等等
[00:08:42.680 --> 00:08:44.560]  俄男所作的
[00:08:44.560 --> 00:08:45.640]  聖經就說
[00:08:45.640 --> 00:08:49.440]  在耶和華眼中是一件惡事
[00:08:49.440 --> 00:08:51.440]  所以就娶了他的姓名
[00:08:51.440 --> 00:08:53.240]  所以你看到兩個兒子
[00:08:53.240 --> 00:08:56.280]  第一個兒子是惡人
[00:08:56.280 --> 00:08:59.120]  第二個兒子俄男就做了惡事
[00:08:59.120 --> 00:09:02.920]  耶和華都拿了他們的姓名
[00:09:02.920 --> 00:09:07.480]  如果你是猶大
[00:09:07.480 --> 00:09:09.800]  你現在剩下一個兒子
[00:09:09.800 --> 00:09:11.000]  你剩下一個兒子
[00:09:11.000 --> 00:09:13.760]  叫做士拉
[00:09:13.760 --> 00:09:16.200]  那你會怎樣呢?
[00:09:16.200 --> 00:09:17.480]  會不會都和士拉說
[00:09:17.480 --> 00:09:20.720]  你快點去盡你責任吧
[00:09:20.720 --> 00:09:22.520]  可能都不會
[00:09:22.520 --> 00:09:24.120]  因為聖經說
[00:09:24.120 --> 00:09:26.240]  於是猶大就和他的媳婦
[00:09:26.240 --> 00:09:27.920]  反而和他的他媽說
[00:09:27.920 --> 00:09:30.720]  不如你回去你爸爸那裡守卦吧
[00:09:30.720 --> 00:09:33.960]  等我兒子士拉長大了
[00:09:33.960 --> 00:09:38.720]  到時候再看看怎樣
[00:09:38.720 --> 00:09:40.800]  緩兵之計
[00:09:40.800 --> 00:09:41.920]  為什麼呢?
[00:09:41.920 --> 00:09:43.000]  他心裡想
[00:09:43.000 --> 00:09:45.480]  恐怕我兩個兒子
[00:09:45.480 --> 00:09:48.840]  士拉都像他兩個哥哥那樣死了
[00:09:48.840 --> 00:09:50.840]  會死
[00:09:50.840 --> 00:09:53.760]  是不是黑寡婦來的呢?
[00:09:53.760 --> 00:09:56.200]  每個都和他結婚之後
[00:09:56.200 --> 00:09:59.000]  都好像不太行
[00:09:59.000 --> 00:10:01.360]  經文先到這裡
[00:10:01.360 --> 00:10:04.720]  在這裡我們會看到
[00:10:04.720 --> 00:10:07.200]  有一個婚姻制度
[00:10:07.200 --> 00:10:09.040]  看到嗎?
[00:10:09.040 --> 00:10:10.480]  這個婚姻制度
[00:10:10.480 --> 00:10:16.720]  叫做Brother in Law Marriage
[00:10:16.720 --> 00:10:24.480]  中文叫做「宿取寡嫂制」
[00:10:24.480 --> 00:10:28.120]  你看到這個婚姻制度
[00:10:28.120 --> 00:10:31.440]  現在來都挺難接受的
[00:10:31.440 --> 00:10:35.560]  各位姐妹如果不幸你丈夫離世
[00:10:35.560 --> 00:10:38.480]  要和他的兄弟續後
[00:10:38.480 --> 00:10:40.640]  你肯不肯呢?
[00:10:40.640 --> 00:10:43.440]  你會很難接受的
[00:10:43.440 --> 00:10:46.000]  你會覺得發生什麼事了
[00:10:46.000 --> 00:10:48.600]  這是一個
[00:10:48.600 --> 00:10:53.520]  其實今時今日都有這種制度
[00:10:53.520 --> 00:10:54.920]  你可能很奇怪
[00:10:54.920 --> 00:10:58.680]  有些落後的地方仍然有這個制度
[00:10:58.680 --> 00:11:01.240]  但這個制度真的有很多問題
[00:11:01.240 --> 00:11:02.920]  我們今天說到
[00:11:02.920 --> 00:11:05.720]  性本善的時候
[00:11:05.720 --> 00:11:07.440]  你就這樣要續後
[00:11:07.440 --> 00:11:11.080]  這個性的關係有什麼關係呢?
[00:11:11.080 --> 00:11:13.440]  是一個完全功能性的關係
[00:11:13.440 --> 00:11:15.840]  是沒有愛在當中
[00:11:15.840 --> 00:11:17.800]  可能在婚姻當中
[00:11:17.800 --> 00:11:22.840]  完全是大家接受不了的
[00:11:22.840 --> 00:11:27.120]  但為什麼當時還有這個制度呢?
[00:11:27.120 --> 00:11:33.280]  甚至其實在摩西律法中也有描述
[00:11:33.280 --> 00:11:36.000]  當時就是社會的問題
[00:11:36.000 --> 00:11:40.520]  因為當時妻子和小孩
[00:11:40.520 --> 00:11:44.080]  都是家族的經濟財產
[00:11:44.080 --> 00:11:46.480]  他們不想財產外流
[00:11:46.480 --> 00:11:50.480]  要保障家庭的所謂家財
[00:11:50.480 --> 00:11:55.120]  所以就用這樣去續香燈
[00:11:55.120 --> 00:11:58.040]  但這件事是很多問題
[00:11:58.040 --> 00:12:00.640]  很大問題在當中
[00:12:00.640 --> 00:12:02.360]  弟兄姊妹你要知道
[00:12:02.360 --> 00:12:06.400]  婚姻是神所設立的
[00:12:06.400 --> 00:12:10.560]  但很多婚姻制度
[00:12:10.560 --> 00:12:12.640]  是人設立的
[00:12:12.640 --> 00:12:15.160]  今天我們當然在加州
[00:12:15.160 --> 00:12:19.000]  也有我們的加州婚姻制度
[00:12:19.000 --> 00:12:21.560]  不同地方也有不同的婚姻制度
[00:12:21.560 --> 00:12:24.360]  但我想我們今天要跟隨主的時候
[00:12:24.360 --> 00:12:26.120]  我們要堅守的是
[00:12:26.120 --> 00:12:32.320]  聖經裡面所教導的婚姻的精髓
[00:12:32.320 --> 00:12:34.240]  我們要堅守的是
[00:12:34.240 --> 00:12:37.160]  婚姻是神所設立的
[00:12:37.160 --> 00:12:42.760]  我們要堅守的是
[00:12:42.760 --> 00:12:48.000]  聖經裡面所教導的婚姻的精髓
[00:12:48.000 --> 00:12:49.600]  所以我們今天經常說
[00:12:49.600 --> 00:12:54.200]  一男一女 一夫一妻 一心一義
[00:12:54.200 --> 00:12:56.160]  所有性愛關係
[00:12:56.160 --> 00:13:00.600]  都一定要在婚姻裡面
[00:13:00.600 --> 00:13:02.360]  沒有愛的性
[00:13:02.360 --> 00:13:06.520]  我們叫做口渴的性
[00:13:06.520 --> 00:13:11.200]  這個滿足感其實是騙你的
[00:13:11.200 --> 00:13:14.200]  你是會越來越口渴的
[00:13:14.200 --> 00:13:16.960]  我們一定要回到聖經那裡
[00:13:16.960 --> 00:13:18.880]  在這個制度底下
[00:13:18.880 --> 00:13:22.320]  我們看到他媽是一個很可憐的女士
[00:13:22.320 --> 00:13:24.040]  好像人球一樣
[00:13:24.040 --> 00:13:26.080]  哥哥 弟弟
[00:13:26.080 --> 00:13:28.240]  然後想繼續
[00:13:28.240 --> 00:13:31.520]  你會看到他媽是很一心一義的
[00:13:31.520 --> 00:13:35.240]  他媽是一個很一心一義的人
[00:13:35.240 --> 00:13:39.640]  在座的
[00:13:39.640 --> 00:13:43.080]  我不知道你的另一半是否對你一心一義
[00:13:43.080 --> 00:13:46.240]  你會不會有一個人對你一心一義呢
[00:13:46.240 --> 00:13:52.000]  你會不會又是對另一個人一心一義的人呢
[00:13:52.000 --> 00:13:55.320]  以前有個師兄跟我說
[00:13:55.320 --> 00:13:59.000]  如果你想有一個一心一義對你的女性
[00:13:59.000 --> 00:14:02.240]  他媽這些很一心一義
[00:14:02.240 --> 00:14:06.160]  明明都知道那個人要拖她
[00:14:06.160 --> 00:14:07.680]  她都繼續等的時候
[00:14:07.680 --> 00:14:10.400]  這一種一心一義的
[00:14:10.400 --> 00:14:11.440]  很簡單的
[00:14:11.440 --> 00:14:13.680]  叫我做幾件事就可以了
[00:14:13.680 --> 00:14:14.760]  他說
[00:14:14.760 --> 00:14:16.840]  當女人難過的時候
[00:14:16.840 --> 00:14:19.440]  你安慰她 安撫她
[00:14:19.440 --> 00:14:20.920]  當她生氣的時候
[00:14:20.920 --> 00:14:22.520]  你不要頂撞她
[00:14:22.520 --> 00:14:24.640]  你傾聽她
[00:14:24.640 --> 00:14:26.640]  當她生病的時候
[00:14:26.640 --> 00:14:29.720]  你給她一杯暖水溫暖她
[00:14:29.720 --> 00:14:32.280]  當她喜歡什麼的時候
[00:14:32.280 --> 00:14:34.720]  你就買給她
[00:14:34.720 --> 00:14:37.000]  他說你這樣做
[00:14:37.000 --> 00:14:42.440]  這個女人就會一心一義地愛你
[00:14:42.440 --> 00:14:45.680]  在座的弟兄們結了婚的
[00:14:45.680 --> 00:14:48.520]  同不同意
[00:14:48.520 --> 00:14:51.920]  難不難做
[00:14:51.920 --> 00:14:53.640]  在座的姊妹們
[00:14:53.640 --> 00:14:56.800]  有這樣的男人你覺得怎樣
[00:14:56.800 --> 00:14:59.120]  給點反應來
[00:14:59.120 --> 00:15:01.400]  正 是不是
[00:15:01.400 --> 00:15:03.640]  沒有反應的 弟兄
[00:15:03.640 --> 00:15:04.960]  你看得到
[00:15:04.960 --> 00:15:06.280]  就算你這樣做
[00:15:06.280 --> 00:15:08.200]  他們都覺得怎樣
[00:15:08.200 --> 00:15:10.520]  興奮
[00:15:10.520 --> 00:15:11.880]  興奮
[00:15:11.880 --> 00:15:14.680]  很多時候我們都有一種興奮感在裡面
[00:15:14.680 --> 00:15:19.120]  其實你看到這幾個行為
[00:15:19.120 --> 00:15:23.320]  都不是很容易做的
[00:15:23.320 --> 00:15:27.440]  對男士來說都很困難
[00:15:27.440 --> 00:15:30.640]  Angela師母應該不在
[00:15:30.640 --> 00:15:32.360]  我特意叫她聽英文
[00:15:32.360 --> 00:15:34.560]  不要聽這裡
[00:15:34.560 --> 00:15:36.080]  有時候她喜歡的東西
[00:15:36.080 --> 00:15:38.400]  我覺得很不值得
[00:15:38.400 --> 00:15:40.080]  我怎樣賣給她
[00:15:40.080 --> 00:15:42.360]  她生病的時候怎樣
[00:15:42.360 --> 00:15:43.360]  現在怎樣
[00:15:43.360 --> 00:15:45.680]  隔離吧 遠一點
[00:15:45.680 --> 00:15:48.120]  你去那個房間睡吧
[00:15:48.120 --> 00:15:50.480]  她生氣的時候怎樣
[00:15:50.480 --> 00:15:52.280]  我還生氣 你生什麼氣
[00:15:52.280 --> 00:15:53.720]  你為什麼生氣後罵我
[00:15:53.720 --> 00:15:56.160]  明明是那個人生氣你罵我
[00:15:56.160 --> 00:15:58.280]  我就是很生氣
[00:15:58.280 --> 00:16:01.160]  或者是她最初
[00:16:01.160 --> 00:16:03.760]  她難過的時候怎樣
[00:16:03.760 --> 00:16:06.040]  她哭 哭得你很煩
[00:16:06.040 --> 00:16:08.040]  告訴你水浸了
[00:16:08.040 --> 00:16:09.960]  你還哭
[00:16:09.960 --> 00:16:13.080]  其實都不容易做
[00:16:13.080 --> 00:16:17.160]  要一心一意地互相對待
[00:16:17.160 --> 00:16:20.640]  是要經營的
[00:16:20.640 --> 00:16:21.720]  買了棵植物回來
[00:16:21.720 --> 00:16:23.880]  你不澆水它一定死
[00:16:23.880 --> 00:16:27.040]  一定要每一天去經營
[00:16:27.040 --> 00:16:32.640]  這個不是一個容易的事情
[00:16:32.640 --> 00:16:35.200]  他媽就沒有人跟她經營
[00:16:35.200 --> 00:16:37.040]  經文繼續說
[00:16:37.040 --> 00:16:41.600]  其實她等了很久
[00:16:41.600 --> 00:16:46.800]  她等到她的主婦都長大了
[00:16:46.800 --> 00:16:51.720]  等到那個猶大的妻子都死了
[00:16:51.720 --> 00:16:53.960]  即她的奶奶都死了
[00:16:53.960 --> 00:16:56.840]  但她都還沒有收到任何消息
[00:16:56.840 --> 00:16:58.720]  好像等通知一樣
[00:16:58.720 --> 00:17:01.600]  直到有人告訴她
[00:17:01.600 --> 00:17:07.200]  她媽 你的公公現在上庭去剪羊毛
[00:17:07.200 --> 00:17:10.760]  即他帶著羊去剪羊毛
[00:17:10.760 --> 00:17:13.920]  她媽的主婦已經長大了
[00:17:13.920 --> 00:17:17.560]  在那裡還沒有娶她為妻
[00:17:17.560 --> 00:17:22.720]  究竟怎樣呢 經文說她脫去手掛的衣服
[00:17:22.720 --> 00:17:25.400]  即她本身有手掛的衣服脫去了
[00:17:25.400 --> 00:17:28.720]  用帕子蒙面 即遮著面
[00:17:28.720 --> 00:17:31.360]  即不是戴口罩
[00:17:31.360 --> 00:17:34.120]  遮蔽自己坐在亭拿的路上
[00:17:34.120 --> 00:17:36.200]  依拿印的城門口
[00:17:36.200 --> 00:17:39.240]  她坐在那裡
[00:17:39.240 --> 00:17:42.360]  她脫了掛服
[00:17:42.360 --> 00:17:47.080]  戴著面罩 面紗
[00:17:47.080 --> 00:17:49.160]  猶太人看到她怎樣呢
[00:17:49.160 --> 00:17:51.040]  猶太人認不出她
[00:17:51.040 --> 00:17:54.800]  聖經說猶太人以為她是妓女
[00:17:54.800 --> 00:17:57.040]  因為她蒙著臉
[00:17:57.040 --> 00:17:59.160]  不是蒙著臉就是妓女
[00:17:59.160 --> 00:18:01.240]  為何她會這樣呢
[00:18:01.240 --> 00:18:03.600]  猶太人過去跟她說
[00:18:03.600 --> 00:18:08.800]  奈巴 讓我與你親近
[00:18:08.800 --> 00:18:13.120]  原來她不知道她是自己的媳婦
[00:18:13.120 --> 00:18:18.400]  奈巴跟她說 我與你親近要給我甚麼呢
[00:18:18.400 --> 00:18:22.080]  即你與我親近 你也要給我些東西
[00:18:22.080 --> 00:18:24.200]  猶太人說
[00:18:24.200 --> 00:18:26.920]  我這裡有很多隻羊 我拿一隻小山羊送給你
[00:18:26.920 --> 00:18:29.520]  奈巴說 你還沒送來之前
[00:18:29.520 --> 00:18:33.120]  可不可以留一些東西作抵押
[00:18:33.120 --> 00:18:35.920]  猶太人說 你要我給甚麼作抵押呢
[00:18:35.920 --> 00:18:39.960]  奈巴說 拿你的印戒 印帶子
[00:18:39.960 --> 00:18:43.240]  還有你的手上的杖子
[00:18:43.240 --> 00:18:46.280]  猶太人給了她 跟著與她親近
[00:18:46.280 --> 00:18:54.640]  從此她懷孕 生了法勒斯和謝拉
[00:18:54.640 --> 00:18:57.160]  故事去到這裡
[00:18:57.160 --> 00:19:02.120]  看到的猶太人那種無情無義
[00:19:02.120 --> 00:19:08.200]  和相比他媽的一心一意
[00:19:08.200 --> 00:19:11.560]  看不看得到 不知道你剛才看不看得到
[00:19:11.560 --> 00:19:16.400]  聖經裏面很多時都讓我們看到很多負心漢
[00:19:16.400 --> 00:19:18.480]  不忠男
[00:19:18.480 --> 00:19:24.400]  剛才看到的是猶太那種缺德 濫交
[00:19:24.400 --> 00:19:29.480]  他做甚麼 他明明去做甚麼
[00:19:29.480 --> 00:19:32.280]  他明明去剪羊毛
[00:19:32.280 --> 00:19:35.960]  但為甚麼去了嫖妓
[00:19:35.960 --> 00:19:40.280]  這件事有一個明白 有一個不明白
[00:19:40.280 --> 00:19:45.120]  我明白的是甚麼 我明白的是一個男人
[00:19:45.120 --> 00:19:48.640]  妻子都死了
[00:19:48.640 --> 00:19:51.800]  會有很多誘惑在當中
[00:19:51.800 --> 00:19:54.680]  性的誘惑
[00:19:54.680 --> 00:19:58.000]  是不容易的
[00:19:58.000 --> 00:20:02.120]  他帶著羊去剪羊毛
[00:20:02.120 --> 00:20:04.520]  我想也是的
[00:20:04.520 --> 00:20:09.440]  但為甚麼看到女人就覺得那是妓女
[00:20:09.440 --> 00:20:12.920]  甚至她認不出是自己的媳婦
[00:20:12.920 --> 00:20:17.720]  我問她是否平日經常看A片
[00:20:17.720 --> 00:20:19.720]  當然她那時沒有那些記憶
