
[00:00:00.000 --> 00:00:08.000]  今天跟大家思考的題目叫做《心動不虐行動》
[00:05:28.000 --> 00:05:30.000]  他年幼蒙照
[00:05:30.000 --> 00:05:32.000]  還說我會使你成為一個
[00:05:32.000 --> 00:05:34.000]  銅牆鐵壁
[00:05:34.000 --> 00:05:36.000]  即是甚麼意思,知道嗎?
[00:05:36.000 --> 00:05:38.000]  是使你
[00:05:38.000 --> 00:05:40.000]  成日被人打
[00:05:40.000 --> 00:05:42.000]  不過我幫你擋少少的意思
[00:05:42.000 --> 00:05:44.000]  他做先知是沒有人聽他的
[00:05:44.000 --> 00:05:46.000]  那些人不止侍奉你
[00:05:46.000 --> 00:05:48.000]  或者好像在那裡站立
[00:05:48.000 --> 00:05:50.000]  在那裡講完,講到
[00:05:50.000 --> 00:05:52.000]  如果你們不聽,就起來走
[00:05:52.000 --> 00:05:54.000]  不是的,知道他們怎樣對待耶利米嗎?
[00:05:54.000 --> 00:05:56.000]  打他,砌他
[00:05:56.000 --> 00:05:58.000]  想殺他
[00:05:58.000 --> 00:06:00.000]  殺不了你嗎?好
[00:06:00.000 --> 00:06:02.000]  因為有人幫你求情
[00:06:02.000 --> 00:06:04.000]  那好吧,我們收一收手
[00:06:04.000 --> 00:06:06.000]  擺個那些叫家鎖
[00:06:06.000 --> 00:06:08.000]  中國古代那些劇集
[00:06:08.000 --> 00:06:10.000]  那塊板,中間那個洞
[00:06:10.000 --> 00:06:12.000]  另外兩個洞
[00:06:12.000 --> 00:06:14.000]  插在手上,那些叫什麼?
[00:06:14.000 --> 00:06:16.000]  叫家鎖
[00:06:16.000 --> 00:06:18.000]  好了,我給你一個很重的家鎖
[00:06:18.000 --> 00:06:20.000]  壓著你,即是玩你
[00:06:20.000 --> 00:06:22.000]  殘害你
[00:06:22.000 --> 00:06:24.000]  好了,其實你要不聽一個人講
[00:06:24.000 --> 00:06:26.000]  即是起來走就行,你用不著殺我嗎?
[00:06:26.000 --> 00:06:28.000]  你不聽我的話,現在起來走
[00:06:28.000 --> 00:06:30.000]  那你要殺他
[00:06:30.000 --> 00:06:32.000]  接著神說
[00:06:32.000 --> 00:06:34.000]  使你成為銅牆鐵壁
[00:06:34.000 --> 00:06:36.000]  你好像很好
[00:06:36.000 --> 00:06:38.000]  不是的,其實你被人打到不得了
[00:06:38.000 --> 00:06:40.000]  一個這樣的耶利米
[00:06:40.000 --> 00:06:42.000]  就是在這本書裡面講了很多
[00:06:42.000 --> 00:06:44.000]  不是想講的黑暗的東西
[00:06:44.000 --> 00:06:46.000]  但就是因為你們不回轉
[00:06:46.000 --> 00:06:48.000]  就是黑暗,一直黑暗黑暗,結果真的發生了
[00:06:48.000 --> 00:06:50.000]  在整卷這麼黑暗的書裡面
[00:06:50.000 --> 00:06:54.000]  中間卻是有這支蠟燭
[00:06:54.000 --> 00:06:56.000]  今天就很想跟大家講
[00:06:56.000 --> 00:06:58.000]  這支蠟燭裡面的一小段
[00:06:58.000 --> 00:07:00.000]  一小段
[00:07:00.000 --> 00:07:02.000]  大概有多少節經文
[00:07:02.000 --> 00:07:04.000]  我們做個加減數
[00:07:04.000 --> 00:07:06.000]  三加二加三是多少?
[00:07:06.000 --> 00:07:08.000]  八
[00:07:08.000 --> 00:07:10.000]  今天我跟大家講八節經文
[00:07:10.000 --> 00:07:12.000]  又不是很多,八節
[00:07:12.000 --> 00:07:14.000]  八節剛剛好是分三段
[00:07:14.000 --> 00:07:16.000]  三二三
[00:07:16.000 --> 00:07:18.000]  八節大家在Facebook看到
[00:07:18.000 --> 00:07:20.000]  我們今天的講道經文
[00:07:20.000 --> 00:07:22.000]  章節在哪裡
[00:07:22.000 --> 00:07:24.000]  我鼓勵大家一起去看
[00:07:24.000 --> 00:07:26.000]  一起去打開
[00:07:26.000 --> 00:07:28.000]  在手機裡面打開
[00:07:28.000 --> 00:07:30.000]  我們回到前一頁看看那一段
[00:07:30.000 --> 00:07:32.000]  章節的位置
[00:07:32.000 --> 00:07:34.000]  在進入這段經文之前
[00:07:34.000 --> 00:07:36.000]  大家可以掃手機
[00:07:36.000 --> 00:07:38.000]  掃一掃看看這段經文
[00:07:38.000 --> 00:07:40.000]  二來我想跟大家先有個
[00:07:40.000 --> 00:07:42.000]  電一電機
[00:07:42.000 --> 00:07:44.000]  有個心理準備
[00:07:44.000 --> 00:07:46.000]  對這段經文的概念
[00:07:46.000 --> 00:07:48.000]  用什麼概念著手好呢
[00:07:48.000 --> 00:07:50.000]  就是我相信在座
[00:07:50.000 --> 00:07:52.000]  不少大英姊妹都可能結了婚
[00:07:52.000 --> 00:07:54.000]  又或者拍過拖
[00:07:54.000 --> 00:07:56.000]  在拍拖
[00:07:56.000 --> 00:07:58.000]  你想像一下
[00:07:58.000 --> 00:08:00.000]  你平日對你的老公
[00:08:00.000 --> 00:08:02.000]  這樣叫老公
[00:08:02.000 --> 00:08:04.000]  那激氣你會叫他什麼
[00:08:04.000 --> 00:08:06.000]  衰公
[00:08:06.000 --> 00:08:08.000]  那如果
[00:08:08.000 --> 00:08:10.000]  你甜絲絲
[00:08:10.000 --> 00:08:12.000]  你會叫他什麼
[00:08:12.000 --> 00:08:14.000]  甜絲都是老公嗎
[00:08:14.000 --> 00:08:16.000]  甜絲絲會不會叫他BB
[00:08:16.000 --> 00:08:20.000]  BB究竟是
[00:08:20.000 --> 00:08:22.000]  太LUM得滯
[00:08:22.000 --> 00:08:24.000]  還是太老套
[00:08:24.000 --> 00:08:26.000]  那會不會
[00:08:26.000 --> 00:08:28.000]  可能很多年前
[00:08:28.000 --> 00:08:30.000]  沒有人再叫Honey
[00:08:30.000 --> 00:08:32.000]  聽過了乳腸片
[00:08:32.000 --> 00:08:34.000]  現在十年八載就BB
[00:08:34.000 --> 00:08:36.000]  那近這些年代
[00:08:36.000 --> 00:08:38.000]  有沒有怎樣叫男女朋友
[00:08:38.000 --> 00:08:40.000]  弄弄豬
[00:08:40.000 --> 00:08:42.000]  老公豬
[00:08:42.000 --> 00:08:44.000]  豬豬那些
[00:08:44.000 --> 00:08:46.000]  我們怎樣叫
[00:08:46.000 --> 00:08:48.000]  一個對方的名稱
[00:08:48.000 --> 00:08:50.000]  其實是會讓你的心
[00:08:50.000 --> 00:08:52.000]  不同了
[00:08:52.000 --> 00:08:54.000]  譬如你當他在吵架
[00:08:54.000 --> 00:08:56.000]  衰佬
[00:08:56.000 --> 00:08:58.000]  那他BB
[00:08:58.000 --> 00:09:00.000]  心就不同了
[00:09:00.000 --> 00:09:02.000]  今天你要有這個心理準備
[00:09:02.000 --> 00:09:04.000]  就是天父
[00:09:04.000 --> 00:09:06.000]  在這段經文裡
[00:09:06.000 --> 00:09:08.000]  為他的聆聽對象
[00:09:08.000 --> 00:09:10.000]  即你和我
[00:09:10.000 --> 00:09:12.000]  有不同的角色
[00:09:12.000 --> 00:09:14.000]  有時叫你A
[00:09:14.000 --> 00:09:16.000]  有時叫你B
[00:09:16.000 --> 00:09:18.000]  像那些四川
[00:09:18.000 --> 00:09:20.000]  什麼劇
[00:09:20.000 --> 00:09:22.000]  一聲就變臉
[00:09:22.000 --> 00:09:24.000]  就變另一個樣子
[00:09:24.000 --> 00:09:26.000]  這段經文大家的心理準備
[00:09:26.000 --> 00:09:28.000]  一就是會轉那些
[00:09:28.000 --> 00:09:30.000]  稱呼
[00:09:30.000 --> 00:09:32.000]  你不要覺得奇怪
[00:09:32.000 --> 00:09:34.000]  因為叫不同名字
[00:09:34.000 --> 00:09:36.000]  其實是代表他怎樣看你
[00:09:36.000 --> 00:09:38.000]  叫你衰公
[00:09:38.000 --> 00:09:40.000]  他叫BB
[00:09:40.000 --> 00:09:42.000]  你還不立即收手哄你老婆
[00:09:42.000 --> 00:09:44.000]  第二個概念我想大家先有
[00:09:44.000 --> 00:09:46.000]  就是這段經文帶著全家福
[00:09:46.000 --> 00:09:48.000]  來看
[00:09:48.000 --> 00:09:50.000]  全家福是什麼來的
[00:09:50.000 --> 00:09:52.000]  是一幅照片裡有
[00:09:52.000 --> 00:09:54.000]  你全屋人
[00:09:54.000 --> 00:09:56.000]  這段經文裡就是會有
[00:09:56.000 --> 00:09:58.000]  爸爸媽媽兒子
[00:09:58.000 --> 00:10:00.000]  女兒這些不同的家庭
[00:10:00.000 --> 00:10:02.000]  的角色在裡面出現
[00:10:02.000 --> 00:10:04.000]  天父就在裡面稱我們這班子民
[00:10:04.000 --> 00:10:06.000]  不同的角色
[00:10:06.000 --> 00:10:08.000]  有時A有時B有時C這樣稱呼
[00:10:08.000 --> 00:10:10.000]  他的目的其實只有一個
[00:10:10.000 --> 00:10:12.000]  用人間我們可以
[00:10:12.000 --> 00:10:14.000]  明白的一些人際關係
[00:10:14.000 --> 00:10:16.000]  來去形容他
[00:10:16.000 --> 00:10:18.000]  對我們一份心懷
[00:10:18.000 --> 00:10:20.000]  然後第三點
[00:10:20.000 --> 00:10:22.000]  進入經文之前第三點
[00:10:22.000 --> 00:10:24.000]  第一點就是有很多不同的稱呼
[00:10:24.000 --> 00:10:26.000]  第二點這是全家福
[00:10:26.000 --> 00:10:28.000]  第三
[00:10:28.000 --> 00:10:30.000]  康明最快的公眾假期
[00:10:30.000 --> 00:10:32.000]  是什麼節日
[00:10:32.000 --> 00:10:34.000]  對了
[00:10:34.000 --> 00:10:36.000]  七一星期二
[00:10:36.000 --> 00:10:38.000]  七一我們叫什麼節日
[00:10:38.000 --> 00:10:40.000]  就是香港回歸
[00:10:40.000 --> 00:10:42.000]  回歸其實是
[00:10:42.000 --> 00:10:44.000]  很聖經的這個字眼
[00:10:44.000 --> 00:10:46.000]  今天我們會講這段經文
[00:10:46.000 --> 00:10:48.000]  就是講關於這個七一
[00:10:48.000 --> 00:10:50.000]  就是講回歸
[00:10:50.000 --> 00:10:52.000]  的課題來的
[00:10:52.000 --> 00:10:54.000]  回歸歸回
[00:10:54.000 --> 00:10:56.000]  很聖經的這個課題
[00:10:56.000 --> 00:10:58.000]  所以我想你今天聽這段經文
[00:10:58.000 --> 00:11:00.000]  一來重新體會裡面的真理
[00:11:00.000 --> 00:11:02.000]  二來到你迎接七一
[00:11:02.000 --> 00:11:04.000]  除了什麼七一節
[00:11:04.000 --> 00:11:06.000]  找哪間店舖看七一節之外
[00:11:06.000 --> 00:11:08.000]  或者好吧
[00:11:08.000 --> 00:11:10.000]  星期一公告之後就坦日
[00:11:10.000 --> 00:11:12.000]  不要只帶著這個心懷
[00:11:12.000 --> 00:11:14.000]  我想你聽到之後
[00:11:14.000 --> 00:11:16.000]  將這篇道裡面講一個
[00:11:16.000 --> 00:11:18.000]  很關乎回歸回轉
[00:11:18.000 --> 00:11:20.000]  這個課題一直延伸
[00:11:20.000 --> 00:11:22.000]  你整個星期特別在七一
[00:11:22.000 --> 00:11:24.000]  公眾假期的時候再一次思想
[00:11:24.000 --> 00:11:26.000]  我們有這三點的
[00:11:26.000 --> 00:11:28.000]  電一電機先進入經文
[00:11:28.000 --> 00:11:30.000]  第一點就是裡面有很多稱呼
[00:11:30.000 --> 00:11:32.000]  第二點就是全家福
[00:11:32.000 --> 00:11:34.000]  第三點就是七一回歸
[00:11:34.000 --> 00:11:36.000]  我們一起祈禱
[00:11:36.000 --> 00:11:38.000]  一起祈禱
[00:11:38.000 --> 00:11:40.000]  恩主耶穌
[00:11:40.000 --> 00:11:42.000]  祢在這麼多年以來
[00:11:42.000 --> 00:11:44.000]  藉著祢的話語
[00:11:44.000 --> 00:11:46.000]  將祢的心懷
[00:11:46.000 --> 00:11:48.000]  顯明出來
[00:11:48.000 --> 00:11:50.000]  今天我們再一次捧起祢的說話
[00:11:50.000 --> 00:11:52.000]  帶著恭敬的心來到祢面前
[00:11:52.000 --> 00:11:54.000]  就願祢自己的話語
[00:11:54.000 --> 00:11:56.000]  餵養我們
[00:11:56.000 --> 00:11:58.000]  啟迪我們的心
[00:11:58.000 --> 00:12:00.000]  有聽到而行動的決心
[00:12:00.000 --> 00:12:02.000]  主我們多謝祢
[00:12:02.000 --> 00:12:04.000]  禱告奉主耶穌多一命
[00:12:04.000 --> 00:12:06.000]  我們來看看
[00:12:06.000 --> 00:12:08.000]  我們第一段
[00:12:08.000 --> 00:12:10.000]  我講三二三分三段
[00:12:10.000 --> 00:12:12.000]  三節兩節三節
[00:12:12.000 --> 00:12:14.000]  為之三段
[00:12:14.000 --> 00:12:16.000]  第一段裡面有一個媽媽
[00:12:16.000 --> 00:12:18.000]  在哭在狂喊
[00:12:18.000 --> 00:12:20.000]  滔滔痛哭
[00:12:20.000 --> 00:12:22.000]  這個媽媽叫什麼名字呢
[00:12:22.000 --> 00:12:24.000]  我用綠色highlight了
[00:12:24.000 --> 00:12:26.000]  她叫什麼名字呢
[00:12:26.000 --> 00:12:28.000]  拉傑英文名叫Rachel
[00:12:28.000 --> 00:12:30.000]  當中有沒有人是Rachel
[00:12:30.000 --> 00:12:32.000]  或者你認識Rachel
[00:12:32.000 --> 00:12:34.000]  她就叫拉傑
[00:12:34.000 --> 00:12:36.000]  拉傑是誰呢
[00:12:36.000 --> 00:12:38.000]  他是以色列的老祖宗
[00:12:38.000 --> 00:12:40.000]  因為他老公叫做雅各
[00:12:40.000 --> 00:12:42.000]  雅各被人改名叫做以色列
[00:12:42.000 --> 00:12:44.000]  他是以色列最
[00:12:44.000 --> 00:12:46.000]  最愛的老婆
[00:12:46.000 --> 00:12:48.000]  以色列有所謂四個女人
[00:12:48.000 --> 00:12:50.000]  但他真的認做老婆
[00:12:50.000 --> 00:12:52.000]  其實只有這個
[00:12:52.000 --> 00:12:54.000]  這個老婆是被自己的
[00:12:54.000 --> 00:12:56.000]  外父騙他的
[00:12:56.000 --> 00:12:58.000]  你先娶一個老婆
[00:12:58.000 --> 00:13:00.000]  先娶一個大女兒
[00:13:00.000 --> 00:13:02.000]  好我給你一個小女兒
[00:13:02.000 --> 00:13:04.000]  但你多服侍我七年
[00:13:04.000 --> 00:13:06.000]  總共十四年就娶了自己
[00:13:06.000 --> 00:13:08.000]  真正喜歡的拉傑
[00:13:08.000 --> 00:13:10.000]  另外還有兩個婢女
[00:13:10.000 --> 00:13:12.000]  因為生不了
[00:13:12.000 --> 00:13:14.000]  我給你一個婢女你再生
[00:13:14.000 --> 00:13:16.000]  如是者拉傑和另外三個女人
[00:13:16.000 --> 00:13:18.000]  就一起爭老公
[00:13:18.000 --> 00:13:20.000]  但老公其實心裡只有一個女人
[00:13:20.000 --> 00:13:22.000]  拉傑人生生不了兒子
[00:13:22.000 --> 00:13:24.000]  另外三個都狂生
[00:13:24.000 --> 00:13:26.000]  到他
[00:13:26.000 --> 00:13:28.000]  終於生到一個叫什麼名字
[00:13:28.000 --> 00:13:30.000]  穿彩衣那個
[00:13:30.000 --> 00:13:32.000]  若瑟是
[00:13:32.000 --> 00:13:34.000]  雅各認他做大兒子
[00:13:34.000 --> 00:13:36.000]  認他是長子
[00:13:36.000 --> 00:13:38.000]  所以到臨終的時候
[00:13:38.000 --> 00:13:40.000]  雅各將若瑟的兩個兒子
[00:13:40.000 --> 00:13:42.000]  本來是孫子
[00:13:42.000 --> 00:13:44.000]  提升性格
[00:13:44.000 --> 00:13:46.000]  馬拿西和以法年
[00:13:46.000 --> 00:13:48.000]  因為我認你做長子
[00:13:48.000 --> 00:13:50.000]  有雙倍的家產
[00:13:50.000 --> 00:13:52.000]  拉傑人生
[00:13:52.000 --> 00:13:54.000]  終於生了兒子
[00:13:54.000 --> 00:13:56.000]  叫做若瑟
[00:13:56.000 --> 00:13:58.000]  不止他生了兩個
[00:13:58.000 --> 00:14:00.000]  而這兩個也是他人生最後一個
[00:14:00.000 --> 00:14:02.000]  那個叫做
[00:14:02.000 --> 00:14:04.000]  彬雅閔
[00:14:04.000 --> 00:14:06.000]  為什麼是最後一個
[00:14:06.000 --> 00:14:08.000]  因為他生彬雅閔難產
[00:14:08.000 --> 00:14:10.000]  拉傑他生彬雅閔生不出
[00:14:10.000 --> 00:14:12.000]  千辛萬苦
[00:14:12.000 --> 00:14:14.000]  快要斷氣終於生了
[00:14:14.000 --> 00:14:16.000]  但真的要斷氣
[00:14:16.000 --> 00:14:18.000]  斷氣時執生婆
[00:14:18.000 --> 00:14:20.000]  就捧著這個男嬰
[00:14:20.000 --> 00:14:22.000]  不要怕
[00:14:22.000 --> 00:14:24.000]  跟這個斷氣的媽媽
[00:14:24.000 --> 00:14:26.000]  拉傑說不要怕
[00:14:26.000 --> 00:14:28.000]  是兒子
[00:14:28.000 --> 00:14:30.000]  想加他心力
[00:14:30.000 --> 00:14:32.000]  真的要離開世界
[00:14:32.000 --> 00:14:34.000]  他為這個
[00:14:34.000 --> 00:14:36.000]  第二個兒子
[00:14:36.000 --> 00:14:38.000]  也是雅各最後的一個兒子
[00:14:38.000 --> 00:14:40.000]  改名 原先不是叫彬雅閔
[00:14:40.000 --> 00:14:42.000]  叫彬娥麗
[00:14:42.000 --> 00:14:44.000]  娥麗即是我的悲傷
[00:14:44.000 --> 00:14:46.000]  便是兒子
[00:14:46.000 --> 00:14:48.000]  所以是我的悲傷的兒子
[00:14:48.000 --> 00:14:50.000]  我捧著你 我好難受
[00:14:50.000 --> 00:14:52.000]  好難過 因為我十月懷胎
[00:14:52.000 --> 00:14:54.000]  千辛萬苦等這麼多年
[00:14:54.000 --> 00:14:56.000]  要生兒子 我生到你了
[00:14:56.000 --> 00:14:58.000]  但我要離開你 我不能夠養育你
[00:14:58.000 --> 00:15:00.000]  我好悲傷
[00:15:00.000 --> 00:15:02.000]  我叫你做我的悲傷的兒子
[00:15:02.000 --> 00:15:04.000]  結果爸爸
[00:15:04.000 --> 00:15:06.000]  死了一個最愛的老婆
[00:15:06.000 --> 00:15:08.000]  你不要改這個名
[00:15:08.000 --> 00:15:10.000]  你整天叫你
[00:15:10.000 --> 00:15:12.000]  叫你的名字就是我最悲傷的兒子
[00:15:12.000 --> 00:15:14.000]  我不行的
[00:15:14.000 --> 00:15:16.000]  改名 改做彬雅閔
[00:15:16.000 --> 00:15:18.000]  右手之子
[00:15:18.000 --> 00:15:20.000]  拉結他離開世界
[00:15:20.000 --> 00:15:22.000]  老公要埋葬他
[00:15:22.000 --> 00:15:24.000]  埋在哪裡呢
