
[00:00:00.000 --> 00:00:03.000]  剛才我說中國人或香港人
[00:01:38.800 --> 00:01:42.200]  是所有猶太人的男丁
[00:01:42.200 --> 00:01:46.200]  就要回去耶路撒冷守這個節期
[00:01:46.200 --> 00:01:47.800]  他們民間的節期
[00:01:47.800 --> 00:01:49.600]  和他們的歷史有些關係
[00:01:49.600 --> 00:01:51.600]  不是神直接吩咐他們守
[00:01:51.600 --> 00:01:53.400]  不過歷史發生了一些事情
[00:01:53.400 --> 00:01:55.800]  成為他們歷世歷代都要遵守的節期
[00:01:55.800 --> 00:01:56.600]  是普爾節
[00:01:56.600 --> 00:01:57.400]  一會兒我會說的
[00:01:57.400 --> 00:01:59.400]  另一個是修殿節
[00:01:59.400 --> 00:02:01.600]  還有其他日子也是重要的
[00:02:01.600 --> 00:02:04.400]  安息日、月朔、安息年、熙年
[00:02:04.400 --> 00:02:06.600]  安息日或者那些月朔
[00:02:06.600 --> 00:02:08.000]  你想像中國人那樣
[00:02:08.000 --> 00:02:09.200]  除了二十四節令
[00:02:09.200 --> 00:02:10.800]  都有初一十五的
[00:02:10.800 --> 00:02:13.200]  拜民間宗教信仰的
[00:02:13.200 --> 00:02:14.000]  拜祂祖先的那些
[00:02:14.000 --> 00:02:15.400]  初一十五會做甚麼
[00:02:15.400 --> 00:02:18.000]  會燒衣、拜神
[00:02:18.000 --> 00:02:19.000]  會做多些事
[00:02:19.000 --> 00:02:21.200]  猶太人都是這樣
[00:02:21.200 --> 00:02:23.200]  在猶太人的節期裏面
[00:02:23.200 --> 00:02:24.600]  他們會做些甚麼呢
[00:02:24.600 --> 00:02:27.400]  我們可以想想我們在節日裏面會做些甚麼
[00:02:27.400 --> 00:02:28.800]  剛剛過去的中秋
[00:02:28.800 --> 00:02:32.000]  我們會有很多節期的食品
[00:02:32.000 --> 00:02:33.000]  會吃甚麼
[00:02:33.000 --> 00:02:34.600]  月餅
[00:02:34.600 --> 00:02:35.800]  會有很多的水果
[00:02:35.800 --> 00:02:39.000]  不知道為甚麼中秋節有很多種水果
[00:02:39.000 --> 00:02:40.800]  亦都有些傳統的食品
[00:02:40.800 --> 00:02:44.200]  就是吃那些芋頭仔、花生、栗子
[00:02:44.200 --> 00:02:45.000]  還有些甚麼呢
[00:02:45.000 --> 00:02:46.600]  我家裏也有這些
[00:02:46.600 --> 00:02:47.800]  還有甚麼
[00:02:47.800 --> 00:02:49.000]  忘記了
[00:02:49.000 --> 00:02:50.800]  菱角
[00:02:50.800 --> 00:02:53.400]  很傳統的食品
[00:02:53.400 --> 00:02:54.800]  新年呢
[00:02:54.800 --> 00:02:57.000]  新年就會
[00:02:57.000 --> 00:02:58.400]  燙雞殺鴨
[00:02:58.400 --> 00:02:59.400]  吃海鮮
[00:02:59.400 --> 00:03:00.800]  有些人會吃齋
[00:03:00.800 --> 00:03:02.200]  還有很多伴隨著的
[00:03:02.200 --> 00:03:05.200]  吃年糕、蘿蔔糕等等
[00:03:05.200 --> 00:03:08.200]  食的文化
[00:03:08.200 --> 00:03:11.000]  這些是中國人的特色
[00:03:11.000 --> 00:03:12.000]  活動呢
[00:03:12.000 --> 00:03:14.000]  中國人也有很多慶祝的活動
[00:03:14.000 --> 00:03:15.000]  在節日裏面
[00:03:15.000 --> 00:03:15.600]  新年呢
[00:03:15.600 --> 00:03:17.400]  我們現在不能放煙花
[00:03:17.400 --> 00:03:18.600]  大會放煙花
[00:03:18.600 --> 00:03:20.800]  不可能的
[00:03:20.800 --> 00:03:22.000]  看舞龍舞獅
[00:03:22.000 --> 00:03:23.200]  中秋節的時候
[00:03:23.200 --> 00:03:24.200]  玩一下燈籠
[00:03:24.200 --> 00:03:25.600]  或者我們自己加插的
[00:03:25.600 --> 00:03:27.400]  BBQ
[00:03:27.400 --> 00:03:29.000]  猶太人他們也是這樣
[00:03:29.000 --> 00:03:30.400]  他們過的節日
[00:03:30.400 --> 00:03:32.000]  也有很多慶祝的活動
[00:03:32.000 --> 00:03:33.000]  有時候他們是吃
[00:03:33.000 --> 00:03:34.200]  並且不只吃一天
[00:03:34.200 --> 00:03:34.800]  不只吃一餐
[00:03:34.800 --> 00:03:36.600]  他們是吃七天
[00:03:36.600 --> 00:03:37.800]  他們會慶祝
[00:03:37.800 --> 00:03:38.600]  他們會唱歌
[00:03:38.600 --> 00:03:39.800]  他們會跳舞
[00:03:39.800 --> 00:03:42.400]  但有時候他們要守那些嚴肅會
[00:03:42.400 --> 00:03:43.800]  就是要禁食的
[00:03:43.800 --> 00:03:44.800]  要認罪的
[00:03:44.800 --> 00:03:45.800]  要悔改的
[00:03:45.800 --> 00:03:47.200]  而其中一樣很特別的
[00:03:47.200 --> 00:03:49.200]  他們是在五個節日裏面
[00:03:49.200 --> 00:03:51.200]  他們會讀《聖經》
[00:03:51.200 --> 00:03:53.400]  特別是讀《聖經》裏面五卷書
[00:03:53.400 --> 00:03:56.000]  每一個節日讀一卷
[00:03:56.000 --> 00:03:57.400]  在不同的節日裏面
[00:03:57.400 --> 00:03:58.600]  他們讀
[00:03:58.600 --> 00:04:01.800]  包括在雨節他們讀《雅歌》
[00:04:01.800 --> 00:04:02.600]  在七七節
[00:04:02.600 --> 00:04:03.600]  或者叫做五旬節
[00:04:03.600 --> 00:04:05.000]  他們讀《路德記》
[00:04:05.000 --> 00:04:07.000]  在阿布月九日
[00:04:07.000 --> 00:04:09.000]  就是他們一個禁食日裏面
[00:04:09.000 --> 00:04:11.000]  他們是讀《耶利米埃歌》
[00:04:11.000 --> 00:04:13.200]  鑄盼節他們讀《傳道書》
[00:04:13.200 --> 00:04:15.800]  普耳節他們讀《耳詩帖記》
[00:04:15.800 --> 00:04:19.800]  所以這五卷書是被稱為五小卷
[00:04:19.800 --> 00:04:22.400]  因為在這五個節日裏面中讀的
[00:04:22.400 --> 00:04:25.800]  而這五小卷有一個共同的特色
[00:04:25.800 --> 00:04:30.400]  是記載一些民間的小故事
[00:04:30.400 --> 00:04:32.000]  有些是很平凡的故事
[00:04:32.000 --> 00:04:33.200]  只是愛情故事
[00:04:33.200 --> 00:04:36.000]  有些只是一個孤兒的故事
[00:04:36.000 --> 00:04:41.400]  有些只是一個女子或者寡婦的故事
[00:04:41.400 --> 00:04:44.200]  為甚麼猶太人會在他們的節日裏面
[00:04:44.200 --> 00:04:46.000]  還讀這些經文
[00:04:46.000 --> 00:04:48.200]  或者記載這些小故事呢
[00:04:48.200 --> 00:04:49.400]  一會兒我會解釋
[00:04:49.400 --> 00:04:50.800]  從中你會看到
[00:04:50.800 --> 00:04:52.600]  猶太人在他們的歷史裏面
[00:04:52.600 --> 00:04:54.400]  或者在他們的大節慶裏面
[00:04:54.400 --> 00:04:56.600]  他們沒有迴避一些
[00:04:56.600 --> 00:04:58.800]  發生在他們歷史上的
[00:04:58.800 --> 00:05:00.800]  特別是那些挫敗的事情
[00:05:00.800 --> 00:05:04.000]  特別是那些很可能被遺棄的事情
[00:05:04.000 --> 00:05:05.400]  今天是二十九週年
[00:05:05.400 --> 00:05:09.600]  可算是大報堂其中一個很重要的日子
[00:05:09.600 --> 00:05:12.800]  和大家去看這五卷的故事
[00:05:12.800 --> 00:05:15.000]  也是帶大家去看我們自己的故事
[00:05:15.000 --> 00:05:17.200]  但我們不只是慶祝那些
[00:05:17.200 --> 00:05:19.800]  我們覺得是有風高偉積的事情
[00:05:19.800 --> 00:05:21.400]  而是那些小故事
[00:05:21.400 --> 00:05:25.000]  我們都來去紀念
[00:05:25.000 --> 00:05:27.200]  介紹第一個的節期
[00:05:27.200 --> 00:05:28.800]  是禹節
[00:05:28.800 --> 00:05:30.200]  開始在彌散月
[00:05:30.200 --> 00:05:32.200]  即是宗教曆的正月
[00:05:32.200 --> 00:05:33.800]  是西曆的三至四月
[00:05:33.800 --> 00:05:35.200]  連續七天
[00:05:35.200 --> 00:05:37.400]  每一天他要獻很多的祭
[00:05:37.400 --> 00:05:40.600]  頭一天和第七天是休息的
[00:05:40.600 --> 00:05:43.000]  百姓要守嚴肅會
[00:05:43.000 --> 00:05:45.400]  這個是三大節期之一
[00:05:45.400 --> 00:05:47.200]  所有猶太人的男丁
[00:05:47.200 --> 00:05:50.800]  都要上侍羅來守這個節期
[00:05:50.800 --> 00:05:52.000]  我相信部份弟兄姐妹
[00:05:52.000 --> 00:05:54.000]  都聽過這個節期的意義
[00:05:54.000 --> 00:05:56.200]  禹節紀念的是甚麼呢
[00:05:56.200 --> 00:05:57.800]  就是以色列人
[00:05:57.800 --> 00:06:01.400]  上帝要將他們從埃及那裏領出來之先
[00:06:01.400 --> 00:06:03.800]  他要過了法老那關
[00:06:03.800 --> 00:06:05.600]  法老不肯讓他們走
[00:06:05.600 --> 00:06:09.000]  上帝就透過十災來向他們顯示
[00:06:09.000 --> 00:06:11.800]  耶和華是那位獨一的真神
[00:06:11.800 --> 00:06:15.200]  透過那些災害來見到神的能力
[00:06:15.200 --> 00:06:17.600]  而最後那災就是殺長子之災
[00:06:17.600 --> 00:06:21.400]  以色列人如果他們的長子和頭身都要被殺
[00:06:21.400 --> 00:06:22.800]  那怎麼辦呢
[00:06:22.800 --> 00:06:24.000]  神就吩咐他們
[00:06:24.000 --> 00:06:27.600]  要用羔羊的血塗在門眉門框上
[00:06:27.600 --> 00:06:30.800]  以致天使經過那些屋的時候
[00:06:30.800 --> 00:06:32.200]  就越過祂
[00:06:32.200 --> 00:06:35.800]  所以我們知道禹節的英文叫Passover
[00:06:35.800 --> 00:06:37.400]  即是越過祂
[00:06:37.400 --> 00:06:42.600]  天使就不殺害那家的頭身的生畜和長子
[00:06:42.600 --> 00:06:44.800]  紀念這樣的事情
[00:06:44.800 --> 00:06:47.400]  他們在禹節裏讀的書卷
[00:06:47.400 --> 00:06:49.000]  剛才我提過是讀甚麼
[00:06:49.000 --> 00:06:51.200]  雅歌書
[00:06:51.200 --> 00:06:54.000]  讀雅歌書有甚麼關係呢
[00:06:54.000 --> 00:06:55.000]  雅歌是講甚麼的
[00:06:55.000 --> 00:06:57.000]  弟兄姊妹知不知道
[00:06:57.000 --> 00:06:59.400]  講的是人間的男女愛情
[00:06:59.400 --> 00:07:00.800]  看兩節的經文
[00:07:00.800 --> 00:07:02.400]  雅歌書第四章十節
[00:07:02.400 --> 00:07:05.600]  「我妹子我身負你的愛情何其美」
[00:07:05.600 --> 00:07:07.600]  「你的愛情比酒更美」
[00:07:07.600 --> 00:07:11.600]  「你高柔的香氣勝過一切香品」
[00:07:11.600 --> 00:07:12.800]  八章七節
[00:07:12.800 --> 00:07:15.000]  「愛情縱水不能熄滅」
[00:07:15.000 --> 00:07:16.600]  「大水也不能淹沒」
[00:07:16.600 --> 00:07:19.000]  「若有人拿家中所有的財寶」
[00:07:19.000 --> 00:07:21.800]  「要換愛情就全被藐視」
[00:07:21.800 --> 00:07:22.600]  不單單這樣
[00:07:22.600 --> 00:07:24.000]  你繼續讀讀雅歌書
[00:07:24.000 --> 00:07:28.200]  很多我們稱為情書
[00:07:28.200 --> 00:07:30.600]  「我的女子你多美」
[00:07:30.600 --> 00:07:32.200]  「我的良人你多好」
[00:07:32.200 --> 00:07:34.400]  「我很想快跑來跟隨你」
[00:07:34.400 --> 00:07:41.400]  「為何要在逾節的日子讀這本書無理拉筋」
[00:07:41.400 --> 00:07:43.400]  當研究聖經的人
[00:07:43.400 --> 00:07:44.800]  當然會發現
[00:07:44.800 --> 00:07:46.800]  上帝不會做一些無理拉筋的事
[00:07:46.800 --> 00:07:48.800]  記載聖經的人也不會記載一些
[00:07:48.800 --> 00:07:50.800]  你覺得無理拉筋的事
[00:07:50.800 --> 00:07:53.000]  人間的愛情很真實
[00:07:53.000 --> 00:07:55.000]  有很甜蜜的時候
[00:07:55.000 --> 00:07:56.000]  拍拖的弟兄姊妹
[00:07:56.000 --> 00:07:57.600]  結了婚的弟兄姊妹
[00:07:57.600 --> 00:07:58.400]  無論你結婚多少年
[00:07:58.400 --> 00:07:59.600]  你都會回望一下
[00:07:59.600 --> 00:08:01.600]  都有甜蜜的時候
[00:08:01.600 --> 00:08:02.600]  不過拍拖一段時間
[00:08:02.600 --> 00:08:03.400]  結婚一段時間
[00:08:03.400 --> 00:08:06.800]  你會發現冷漠的日子也不少
[00:08:06.800 --> 00:08:08.400]  艾殺的日子也不少
[00:08:08.400 --> 00:08:10.200]  不明白對方的日子也不少
[00:08:10.200 --> 00:08:12.200]  不單單是夫婦
[00:08:12.200 --> 00:08:14.600]  父母子女也是
[00:08:14.600 --> 00:08:16.600]  小時候覺得爸爸媽媽很疼自己
[00:08:16.600 --> 00:08:17.800]  長大後也很疼
[00:08:17.800 --> 00:08:19.000]  不過疼得過份了一點
[00:08:19.000 --> 00:08:20.400]  甚麼都要管
[00:08:20.400 --> 00:08:21.400]  梁牧師經常說
[00:08:21.400 --> 00:08:23.800]  小時候他的媽媽經常打他
[00:08:23.800 --> 00:08:25.000]  打你也是為了愛你
[00:08:25.000 --> 00:08:27.000]  他就說不用愛他那麼多了
[00:08:27.000 --> 00:08:29.600]  不用打我了
[00:08:29.600 --> 00:08:30.800]  愛情是這樣
[00:08:30.800 --> 00:08:32.600]  父母子女的情是這樣
[00:08:32.600 --> 00:08:35.800]  上帝和他的子民的情也是這樣
[00:08:35.800 --> 00:08:37.400]  當他們在逾節的日子
[00:08:37.400 --> 00:08:39.400]  紀念上帝的拯救的時候
[00:08:39.400 --> 00:08:42.000]  他們讀《雅歌書》
[00:08:42.000 --> 00:08:45.000]  讓他們想起神對他們的愛
[00:08:45.000 --> 00:08:47.600]  是一份很難形容的愛
[00:08:47.600 --> 00:08:49.000]  是有甜蜜的時候
[00:08:49.000 --> 00:08:52.800]  但同樣有很多是他們不明白的時候
[00:08:52.800 --> 00:08:53.800]  就好像色尼人
[00:08:53.800 --> 00:08:54.800]  他們離開埃及
[00:08:54.800 --> 00:08:56.800]  應該是歡喜快樂
[00:08:56.800 --> 00:08:58.800]  不用再做奴隸
[00:08:58.800 --> 00:09:01.000]  但是在他們曠野漂流的日子
[00:09:01.000 --> 00:09:02.400]  他們曾經怎樣?
[00:09:02.400 --> 00:09:05.000]  因為沒有肉食的緣故埋怨上帝
[00:09:05.000 --> 00:09:07.200]  為甚麼要將我們從埃及領出來
[00:09:07.200 --> 00:09:09.400]  我們寧願死在埃及
[00:09:09.400 --> 00:09:11.600]  那裡起碼有肉食
[00:09:11.600 --> 00:09:14.400]  那裡死了起碼有藏身之所
[00:09:14.400 --> 00:09:16.400]  我們現在漂流
[00:09:16.400 --> 00:09:21.600]  他們在逾節的日子讀《雅歌書》
[00:09:21.600 --> 00:09:23.600]  講的是人間的愛情故事
[00:09:23.600 --> 00:09:29.600]  但紀念的卻是神自己對子民的愛
[00:09:29.600 --> 00:09:36.000]  這個節期本身還會有另一個節期接著
[00:09:36.000 --> 00:09:37.200]  不過詳細不解釋
[00:09:37.200 --> 00:09:38.400]  因為我猜有些弟兄姊妹
[00:09:38.400 --> 00:09:40.200]  你對這些歷史很有興趣
[00:09:40.200 --> 00:09:41.800]  或者節期很有興趣的時候
[00:09:41.800 --> 00:09:43.600]  你要問吳牧師為甚麼不說
[00:09:43.600 --> 00:09:44.400]  沒有那麼多時間
[00:09:44.400 --> 00:09:46.400]  你有興趣自己回去再研讀
[00:09:46.400 --> 00:09:49.400]  第二個節期是七七節
[00:09:49.400 --> 00:09:52.200]  由逾節的第二天開始數
[00:09:52.200 --> 00:09:55.400]  連續數七個星期之後那一天
[00:09:55.400 --> 00:09:56.600]  即是第五十天
[00:09:56.600 --> 00:09:57.800]  它叫七七節
[00:09:57.800 --> 00:10:01.800]  因為是第五十天所以又名五旬節
[00:10:01.800 --> 00:10:06.800]  這個日子要宣告七七節為聖會
[00:10:06.800 --> 00:10:07.800]  甚麼都不可以做
[00:10:07.800 --> 00:10:10.000]  特別是勞碌的工作都不可以做
[00:10:10.000 --> 00:10:12.600]  男丁要聚集到聖所
[00:10:12.600 --> 00:10:17.000]  在他們的住處以生物做的製麵
[00:10:17.000 --> 00:10:20.200]  加上烤即是加上教
[00:10:20.200 --> 00:10:21.200]  做成兩個餅
[00:10:21.200 --> 00:10:22.200]  帶給祭司
[00:10:22.200 --> 00:10:24.000]  然後獻祭
[00:10:24.000 --> 00:10:26.800]  連同做贖罪祭和平安祭的祭僧
[00:10:26.800 --> 00:10:29.600]  一同來獻上在朕面前搖
[00:10:29.600 --> 00:10:31.400]  他們叫做搖祭
[00:10:31.400 --> 00:10:33.800]  這是歡喜快樂的日子
[00:10:33.800 --> 00:10:35.800]  敬虔的以色列人會首節
[00:10:35.800 --> 00:10:40.200]  他們感謝神賜他們穀物豐收
[00:10:40.200 --> 00:10:45.200]  在這個節日他們讀的書卷是《路德記》
[00:10:45.200 --> 00:10:47.000]  有人問為甚麼讀《路德記》呢
[00:10:47.000 --> 00:10:51.000]  可能是紀念路德他也要撿墨水
[00:10:51.000 --> 00:10:52.200]  又考考弟兄姊妹
[00:10:52.200 --> 00:10:56.000]  《路德記》的主角是誰呢?
[00:10:56.000 --> 00:10:57.200]  一說到考就有點害怕
[00:10:57.200 --> 00:10:58.600]  應該是說路德吧
[00:10:58.600 --> 00:11:01.000]  路德是其中一個很重要的主角
[00:11:01.000 --> 00:11:03.200]  不過我們熟讀的時候會發現
[00:11:03.200 --> 00:11:05.200]  其實又真的不止路德
[00:11:05.200 --> 00:11:07.400]  因為《路德記》開始的時候
[00:11:07.400 --> 00:11:08.800]  是記載一個家庭
[00:11:08.800 --> 00:11:10.200]  一個小故事
[00:11:10.200 --> 00:11:12.000]  一個很普遍的家庭
[00:11:12.000 --> 00:11:13.600]  國家面對饑荒
[00:11:13.600 --> 00:11:15.800]  有一個家庭他們走了
[00:11:15.800 --> 00:11:19.000]  就是以利米勒
[00:11:19.000 --> 00:11:20.400]  這個家庭
[00:11:20.400 --> 00:11:22.200]  以利米勒帶著他的太太
[00:11:22.200 --> 00:11:25.000]  勞米和兩個兒子
[00:11:25.000 --> 00:11:26.400]  離開這個饑荒的地方
[00:11:26.400 --> 00:11:27.400]  去到摩亞地
[00:11:27.400 --> 00:11:29.800]  打算在那裏可以生存下去
[00:11:29.800 --> 00:11:33.000]  在那裏他娶了兩個媳婦
[00:11:33.000 --> 00:11:36.200]  其中一個我們知道就是路德
[00:11:36.200 --> 00:11:37.600]  但好景不常
[00:11:37.600 --> 00:11:39.400]  避開了饑荒
[00:11:39.400 --> 00:11:41.200]  但可惜在摩亞地
[00:11:41.200 --> 00:11:42.400]  這個以利米勒死了
[00:11:42.400 --> 00:11:44.200]  兩個兒子也死了
[00:11:44.200 --> 00:11:46.400]  結果勞米成為寡婦
[00:11:46.400 --> 00:11:48.000]  帶著兩個媳婦
[00:11:48.000 --> 00:11:49.200]  他想到怎麼辦呢
[00:11:49.200 --> 00:11:51.000]  就決定回鄉下
[00:11:51.000 --> 00:11:52.600]  但是不想帶著兩個媳婦
[00:11:52.600 --> 00:11:54.000]  就叫他們回外家
[00:11:54.000 --> 00:11:55.400]  讓他們將來自己
[00:11:55.400 --> 00:11:57.800]  再嫁也好 怎樣也好
[00:11:57.800 --> 00:11:59.200]  第一個很感人的故事
[00:11:59.200 --> 00:12:01.200]  就繼續延續下去
[00:12:01.200 --> 00:12:02.800]  就是這個路德
[00:12:02.800 --> 00:12:04.800]  不肯離開這個婆婆
[00:12:04.800 --> 00:12:07.000]  所以出現了一番說話
[00:12:07.000 --> 00:12:08.400]  路德的第一章
[00:12:08.400 --> 00:12:11.200]  十六節至十八節
[00:12:11.200 --> 00:12:12.800]  當這個婆婆叫他
[00:12:12.800 --> 00:12:15.000]  「你回去吧 你回去吧」
[00:12:15.000 --> 00:12:16.000]  路德就說
[00:12:16.000 --> 00:12:18.600]  「不要催我回去 不跟隨你」
[00:12:18.600 --> 00:12:21.200]  「你往那裏去 我也往那裏去」
[00:12:21.200 --> 00:12:23.800]  「你在那裏住宿 我也在那裏住宿」
[00:12:23.800 --> 00:12:25.200]  「你的國就是我的國」
[00:12:25.200 --> 00:12:27.000]  「你的神就是我的神」
[00:12:27.000 --> 00:12:29.800]  「你在那裏死 我也在那裏死」
[00:12:29.800 --> 00:12:31.000]  「也葬在那裏」
[00:12:31.000 --> 00:12:34.000]  「除非死能使你我相離」
[00:12:34.000 --> 00:12:37.800]  「不然怨耶和華重重地降伐於我」
[00:12:37.800 --> 00:12:42.200]  「勞米見路德定義要跟隨自己」
[00:12:42.200 --> 00:12:43.800]  「就不再勸他了」
[00:12:43.800 --> 00:12:45.200]  是一個很感人的故事
[00:12:45.200 --> 00:12:46.800]  一個媳婦可以這樣離隊
[00:12:46.800 --> 00:12:48.600]  誓死追隨
[00:12:48.600 --> 00:12:50.600]  結果他們就回鄉下了
[00:12:50.600 --> 00:12:51.800]  回鄉下
[00:12:51.800 --> 00:12:56.200]  兩個寡婦怎麼辦呢?
[00:12:56.200 --> 00:12:57.400]  要吃的
[00:12:57.400 --> 00:12:58.800]  猶太人有一個規矩
[00:12:58.800 --> 00:13:02.200]  他們種田的墨水收割的時候
[00:13:02.200 --> 00:13:03.400]  掉在地上的不要全部撿掉
[00:13:03.400 --> 00:13:05.200]  要留給孤兒寡婦撿
[00:13:05.200 --> 00:13:09.200]  所以路德有機會去了一塊田
[00:13:09.200 --> 00:13:11.200]  那個主人叫甚麼名字?
[00:13:11.200 --> 00:13:14.800]  就是波亞斯的田那裏撿墨水
[00:13:14.800 --> 00:13:16.600]  長話短說
[00:13:16.600 --> 00:13:19.200]  一個愛情故事就是這樣發生
[00:13:19.200 --> 00:13:21.000]  路德和波亞斯相遇
[00:13:21.000 --> 00:13:25.400]  結果這個有情人終成眷屬結婚了
[00:13:25.400 --> 00:13:26.600]  還生了孩子
[00:13:26.600 --> 00:13:28.400]  故事應該就這樣結束
[00:13:28.400 --> 00:13:30.800]  但如果我們細心讀《路德記》
[00:13:30.800 --> 00:13:31.800]  我下年會教一下
[00:13:31.800 --> 00:13:33.200]  希望頂姐妹也想
[00:13:33.200 --> 00:13:35.600]  《路德記》第四章十三至十七節
[00:13:35.600 --> 00:13:36.400]  我們一起讀
[00:13:36.400 --> 00:13:37.400]  十三至十七節
[00:13:37.400 --> 00:13:38.600]  一二三
[00:13:38.600 --> 00:13:42.200]  「於是波亞斯娶了路德為妻」
[00:13:42.200 --> 00:13:43.600]  「與她同房」
[00:13:43.600 --> 00:13:47.000]  「耶和華使她懷孕生了一個兒子」
[00:13:47.000 --> 00:13:49.400]  「婦人們對勞米說」
[00:13:49.400 --> 00:13:52.000]  「耶和華是應當稱頌的」
[00:13:52.000 --> 00:13:54.600]  「因為今日沒有撇下你」
[00:13:54.600 --> 00:13:57.200]  「使你無至近的親屬」
[00:13:57.200 --> 00:14:01.000]  「願這孩子在以色列中得名聲」
[00:14:01.000 --> 00:14:03.200]  「他必提起你的精神」
[00:14:03.200 --> 00:14:04.800]  「奉養你的老」
[00:14:04.800 --> 00:14:08.800]  「因為是愛慕你的那兒婦所生的」
[00:14:08.800 --> 00:14:12.800]  「有這兒婦比有七個兒子還好」
[00:14:12.800 --> 00:14:16.000]  「勞米就把孩子抱在懷中」
[00:14:16.000 --> 00:14:17.800]  「作他的養母」
[00:14:17.800 --> 00:14:19.600]  「鄰舍的婦人說」
[00:14:19.600 --> 00:14:21.600]  「勞我米得孩子了」
[00:14:21.600 --> 00:14:24.200]  「就給他起名叫俄彼得」
[00:14:24.200 --> 00:14:26.600]  「這俄彼得是耶西的父」
[00:14:26.600 --> 00:14:30.000]  「耶西是大衛的父」
[00:14:30.000 --> 00:14:34.000]  這個事跡不僅是說路德和波亞斯
[00:14:34.000 --> 00:14:36.000]  更是說勞我米
[00:14:36.000 --> 00:14:37.400]  勞米是一個寡婦
[00:14:37.400 --> 00:14:38.600]  甚麼都沒有回來
[00:14:38.600 --> 00:14:40.000]  她本來的名字叫甜
[00:14:40.000 --> 00:14:41.000]  她說以後不要叫我甜
[00:14:41.000 --> 00:14:42.000]  叫我苦吧
[00:14:42.000 --> 00:14:43.000]  因為老公死了
[00:14:43.000 --> 00:14:44.200]  兩個兒子都死了
[00:14:44.200 --> 00:14:46.800]  但後來上帝會因對她
[00:14:46.800 --> 00:14:49.000]  透過路德生的兒子
[00:14:49.000 --> 00:14:50.400]  你有沒有發現經文是說甚麼
[00:14:50.400 --> 00:14:52.600]  「作他的養母」
[00:14:52.600 --> 00:14:55.000]  即是兒子歸在她之下
[00:14:55.000 --> 00:14:59.000]  這個兒子再生的後代是甚麼人
[00:14:59.000 --> 00:15:00.600]  耶西
[00:15:00.600 --> 00:15:02.400]  耶西有個兒子叫大衛
[00:15:02.400 --> 00:15:04.000]  是以色列的君王
[00:15:04.000 --> 00:15:05.200]  大衛再數
[00:15:05.200 --> 00:15:07.000]  如果根據馬太芬的《加譜》
[00:15:07.000 --> 00:15:09.600]  數十四代是誰
[00:15:09.600 --> 00:15:11.400]  耶穌
[00:15:11.400 --> 00:15:14.600]  他們在七七節的時候讀路德記
