
[00:00:00.000 --> 00:00:04.440]  今天的講題不是我們一般的一路排下去的
[00:01:57.720 --> 00:01:59.520]  你要付代價的
[00:01:59.520 --> 00:02:01.880]  所以要提起這個責任
[00:02:01.880 --> 00:02:06.000]  其實我們就要面對神的審判
[00:02:06.000 --> 00:02:07.080]  我們要交仗
[00:02:07.080 --> 00:02:08.880]  他說若不傳便有禍
[00:02:08.880 --> 00:02:11.880]  現在責任已經託付我們
[00:02:11.880 --> 00:02:13.720]  所以我覺得這個是什麼力呢
[00:02:13.720 --> 00:02:15.160]  是我們後面裡面
[00:02:15.160 --> 00:02:17.440]  我們要承擔一個責任
[00:02:17.440 --> 00:02:18.960]  呼召我們
[00:02:18.960 --> 00:02:20.880]  給我們角色
[00:02:20.880 --> 00:02:22.400]  給我們有位份
[00:02:22.400 --> 00:02:23.600]  舉個例子
[00:02:23.600 --> 00:02:25.240]  我們傳道目者
[00:02:25.240 --> 00:02:27.400]  其實我們有個位份有個角色的
[00:02:27.400 --> 00:02:28.680]  我們要負責嗎
[00:02:28.680 --> 00:02:29.680]  是要的
[00:02:29.680 --> 00:02:31.400]  你是組長
[00:02:31.400 --> 00:02:34.080]  你是樂隊領袖等等
[00:02:34.080 --> 00:02:35.440]  你是組員或什麼
[00:02:35.440 --> 00:02:38.120]  其實你都有一定的責任的
[00:02:38.120 --> 00:02:39.600]  其實做事我們各樣都知道
[00:02:39.600 --> 00:02:40.760]  我們都明白的
[00:02:40.760 --> 00:02:42.840]  所以這個可以說是一個呼召
[00:02:42.840 --> 00:02:44.920]  可以說是我們的恩賜等等
[00:02:44.920 --> 00:02:47.840]  即是主給了一個責任我們
[00:02:47.840 --> 00:02:49.400]  我們就要怎樣
[00:02:49.400 --> 00:02:51.040]  交仗
[00:02:51.040 --> 00:02:53.280]  這種是力來的
[00:02:53.280 --> 00:02:54.360]  即是說我們
[00:02:54.360 --> 00:02:55.280]  當我們懶的時候
[00:02:55.280 --> 00:02:56.280]  當我們老鵝的時候
[00:02:56.280 --> 00:02:59.920]  這個就告訴你 你要交仗
[00:02:59.920 --> 00:03:01.840]  上學的時候要交功課
[00:03:01.840 --> 00:03:03.040]  是不是
[00:03:03.040 --> 00:03:04.160]  老闆給你做事
[00:03:04.160 --> 00:03:06.680]  你要交你的報告等等
[00:03:06.680 --> 00:03:07.760]  你的成果
[00:03:07.760 --> 00:03:08.560]  個個都要的
[00:03:08.560 --> 00:03:10.000]  這個是一個責任來的
[00:03:10.000 --> 00:03:11.360]  不過這種責任是什麼呢
[00:03:11.360 --> 00:03:14.880]  就是鞭策力來的
[00:03:14.880 --> 00:03:16.920]  我幾年前去以色列
[00:03:16.920 --> 00:03:18.240]  有機會在埃及
[00:03:18.240 --> 00:03:21.160]  我們去這個西乃山
[00:03:21.160 --> 00:03:22.840]  就是凌晨的時候
[00:03:22.840 --> 00:03:24.840]  即是我們去看日出
[00:03:24.840 --> 00:03:26.320]  在上山祈禱
[00:03:26.320 --> 00:03:30.760]  所以凌晨兩點就開始騎駱駝
[00:03:30.760 --> 00:03:32.280]  黑漆漆的 他們帶我去
[00:03:32.280 --> 00:03:32.920]  不知道去到哪裏
[00:03:32.920 --> 00:03:34.400]  原來看到有駱駝
[00:03:34.400 --> 00:03:35.600]  很開心
[00:03:35.600 --> 00:03:36.680]  這麼大個兒子
[00:03:36.680 --> 00:03:38.240]  沒這麼近見駱駝
[00:03:38.240 --> 00:03:39.320]  還要騎他
[00:03:39.320 --> 00:03:40.840]  嘩 很開心
[00:03:40.840 --> 00:03:41.600]  我都夠高了
[00:03:41.600 --> 00:03:43.400]  他更高
[00:03:43.400 --> 00:03:44.200]  騎上去
[00:03:44.200 --> 00:03:46.360]  開頭騎的那隻是老駱駝
[00:03:46.360 --> 00:03:47.760]  很正的
[00:03:47.760 --> 00:03:48.520]  很大隻的
[00:03:48.520 --> 00:03:51.400]  我的腳剛剛從駝峰伸出去
[00:03:51.400 --> 00:03:53.040]  他的頭就在我的前面
[00:03:53.040 --> 00:03:54.720]  這樣走上去
[00:03:54.720 --> 00:03:56.040]  自己會上的
[00:03:56.040 --> 00:03:57.320]  很厲害的
[00:03:57.320 --> 00:03:59.080]  但是上到一半
[00:03:59.080 --> 00:04:00.440]  就問題出現了
[00:04:00.440 --> 00:04:01.680]  有個外國人
[00:04:01.680 --> 00:04:02.760]  那個女士
[00:04:02.760 --> 00:04:05.480]  她那隻駱駝不肯走
[00:04:05.480 --> 00:04:08.160]  那個導遊就叫我下駱駝
[00:04:08.160 --> 00:04:09.960]  和她換駱駝
[00:04:09.960 --> 00:04:10.720]  換了駱駝
[00:04:10.720 --> 00:04:12.320]  我的駱駝真的不走
[00:04:12.320 --> 00:04:13.560]  她是年輕駱駝
[00:04:13.560 --> 00:04:15.120]  走著走著自己在那裏
[00:04:15.120 --> 00:04:16.920]  惡下惡下這樣
[00:04:16.920 --> 00:04:19.600]  他們有時間走上去的
[00:04:19.600 --> 00:04:21.120]  那些人
[00:04:21.120 --> 00:04:22.520]  管駱駝的
[00:04:22.520 --> 00:04:24.880]  就說給我一條鞭子
[00:04:24.880 --> 00:04:25.880]  給我一條鞭子
[00:04:25.880 --> 00:04:27.120]  叫我打
[00:04:27.120 --> 00:04:29.400]  他在前面這樣拉
[00:04:29.400 --> 00:04:30.640]  這樣
[00:04:30.640 --> 00:04:32.160]  他說打 那就打
[00:04:32.160 --> 00:04:32.960]  哇
[00:04:32.960 --> 00:04:34.360]  那隻駱駝小了點
[00:04:34.360 --> 00:04:36.920]  我的腳頂著他的頭
[00:04:36.920 --> 00:04:37.800]  因為很長
[00:04:37.800 --> 00:04:38.920]  我騎上去
[00:04:38.920 --> 00:04:40.480]  那個老駱駝很大隻的
[00:04:40.480 --> 00:04:41.640]  這個小一點的
[00:04:41.640 --> 00:04:42.800]  沒那麼大隻
[00:04:42.800 --> 00:04:44.520]  我都覺得
[00:04:44.520 --> 00:04:45.880]  打吧 那就打吧
[00:04:45.880 --> 00:04:47.920]  他說不是這樣打的
[00:04:47.920 --> 00:04:48.600]  他這樣打
[00:04:48.600 --> 00:04:50.680]  駱駝是不動的
[00:04:50.680 --> 00:04:51.400]  那他怎麼打
[00:04:51.400 --> 00:04:54.480]  他這樣拿著 這樣打
[00:04:54.480 --> 00:04:56.920]  這樣打 駱駝才會動
[00:04:56.920 --> 00:04:58.440]  這樣我拿著
[00:04:58.440 --> 00:05:00.800]  我一開始是這樣打的
[00:05:00.800 --> 00:05:03.040]  我現在這樣打
[00:05:03.040 --> 00:05:03.600]  我心想
[00:05:03.600 --> 00:05:05.400]  這個駱駝很難坐
[00:05:05.400 --> 00:05:06.640]  很辛苦
[00:05:06.640 --> 00:05:11.400]  因為我打到手都軟了
[00:05:11.400 --> 00:05:12.640]  我心想
[00:05:12.640 --> 00:05:15.920]  這次真是慘了
[00:05:15.920 --> 00:05:16.880]  如果打更辛苦
[00:05:16.880 --> 00:05:19.720]  不如叫我自己走算了
[00:05:19.720 --> 00:05:23.360]  你出拳這樣打 腳又怕跌到地上
[00:05:23.360 --> 00:05:24.720]  騎著風這樣打
[00:05:24.720 --> 00:05:25.520]  你說怕不怕
[00:05:25.520 --> 00:05:27.560]  腳這樣夾著
[00:05:27.560 --> 00:05:28.880]  弟兄姊妹
[00:05:28.880 --> 00:05:30.360]  如果我們服侍
[00:05:30.360 --> 00:05:32.160]  如果我們生命行主的路
[00:05:32.160 --> 00:05:34.160]  你只有這種力
[00:05:34.160 --> 00:05:36.000]  慘不慘
[00:05:36.000 --> 00:05:38.160]  我們做童工
[00:05:38.160 --> 00:05:40.080]  或者我們弟兄姊妹要訓練的
[00:05:40.080 --> 00:05:40.920]  你都知道
[00:05:40.920 --> 00:05:42.040]  他不動
[00:05:42.040 --> 00:05:44.480]  你推他是很辛苦的
[00:05:44.480 --> 00:05:46.040]  他很生你的氣
[00:05:46.040 --> 00:05:47.200]  你為什麼要逼我
[00:05:47.200 --> 00:05:50.240]  你為什麼要這樣
[00:05:50.240 --> 00:05:51.840]  在這裏笑
[00:05:51.840 --> 00:05:53.480]  很多人笑
[00:05:53.480 --> 00:05:58.040]  這種是後面的鞭策力
[00:05:58.040 --> 00:05:58.760]  保羅有沒有
[00:05:58.760 --> 00:05:59.400]  有的
[00:05:59.400 --> 00:06:00.640]  若不全面有和
[00:06:00.640 --> 00:06:01.920]  我是不得已的
[00:06:01.920 --> 00:06:03.200]  不是很想的
[00:06:03.200 --> 00:06:05.840]  可以就不好
[00:06:05.840 --> 00:06:07.360]  你去過旅行沒有
[00:06:07.360 --> 00:06:08.080]  去過
[00:06:08.080 --> 00:06:10.600]  但你做過旅行導遊沒有
[00:06:10.600 --> 00:06:12.520]  是兩碼子的事
[00:06:12.520 --> 00:06:13.760]  我跟旅行團
[00:06:13.760 --> 00:06:14.840]  即是怎樣
[00:06:14.840 --> 00:06:17.280]  開眼睛坐車睡
[00:06:17.280 --> 00:06:18.280]  喜歡玩喜歡吃
[00:06:18.280 --> 00:06:20.400]  什麼都全部導遊搞定
[00:06:20.400 --> 00:06:22.200]  你調轉角色就不同
[00:06:22.200 --> 00:06:23.200]  那不同是什麼
[00:06:23.200 --> 00:06:24.480]  你要負責任
[00:06:24.480 --> 00:06:25.720]  整團的責任
[00:06:25.720 --> 00:06:29.680]  完了你才鬆一鬆口氣沒事
[00:06:29.680 --> 00:06:33.200]  所以我們可以反省
[00:06:33.200 --> 00:06:34.360]  弟兄姊妹
[00:06:34.360 --> 00:06:35.680]  我們會不會因為
[00:06:35.680 --> 00:06:37.080]  我們不想負責任
[00:06:37.080 --> 00:06:39.840]  我們不想負大家
[00:06:39.840 --> 00:06:42.400]  我們不想回應神
[00:06:42.400 --> 00:06:47.840]  我們回應神是好的
[00:06:47.840 --> 00:06:49.360]  不過你要負大家
[00:06:49.360 --> 00:06:51.800]  你裏面有一種力
[00:06:51.800 --> 00:06:52.920]  我就在想
[00:06:52.920 --> 00:06:57.240]  這種對負責任感的人是很好的
[00:06:57.240 --> 00:06:59.040]  對忠心的人是很好的
[00:06:59.040 --> 00:06:59.640]  對性格
[00:06:59.640 --> 00:07:01.520]  他忠心給他他就好住
[00:07:01.520 --> 00:07:03.240]  對那些不想負責任
[00:07:03.240 --> 00:07:04.640]  不想負責任
[00:07:04.640 --> 00:07:06.560]  算了算了你做吧
[00:07:06.560 --> 00:07:10.440]  那些人其實就難一些
[00:07:10.440 --> 00:07:12.440]  不過好不好好的
[00:07:12.440 --> 00:07:13.600]  那我說我們去做
[00:07:13.600 --> 00:07:15.120]  其實這種力
[00:07:15.120 --> 00:07:16.000]  保羅都知道的
[00:07:16.000 --> 00:07:17.520]  我們要交仗的
[00:07:17.520 --> 00:07:18.560]  不過我想問
[00:07:18.560 --> 00:07:19.920]  我想反省
[00:07:19.920 --> 00:07:23.240]  第一不要有故宮的心態
[00:07:23.240 --> 00:07:24.920]  故宮的意思就是
[00:07:24.920 --> 00:07:26.680]  我只是負責任
[00:07:26.680 --> 00:07:28.720]  我只是負責任角色
[00:07:28.720 --> 00:07:29.520]  我是驅魔
[00:07:29.520 --> 00:07:31.920]  我就做我應該做的事
[00:07:31.920 --> 00:07:34.040]  那是故宮來的
[00:07:34.040 --> 00:07:36.240]  神要求我們不是做故宮
[00:07:36.240 --> 00:07:37.600]  第二
[00:07:37.600 --> 00:07:40.240]  不要一個奴僕的心
[00:07:40.240 --> 00:07:41.960]  主你託付我
[00:07:41.960 --> 00:07:42.960]  哎呀你救了我
[00:07:42.960 --> 00:07:44.400]  你要我做好不好
[00:07:44.400 --> 00:07:45.440]  我以前是罪的奴僕
[00:07:45.440 --> 00:07:47.040]  現在做義的奴僕
[00:07:47.040 --> 00:07:48.240]  都是奴僕
[00:07:48.240 --> 00:07:49.120]  不是
[00:07:49.120 --> 00:07:51.440]  對不起
[00:07:51.440 --> 00:07:53.600]  不要做奴僕的心
[00:07:53.600 --> 00:07:55.840]  不要做一個故宮的心
[00:07:55.840 --> 00:07:57.520]  我們知道這種是力來的
[00:07:57.520 --> 00:07:59.200]  是主鞭策我們幫我們
[00:07:59.200 --> 00:08:02.440]  其實裏面我們要負責任
[00:08:02.440 --> 00:08:03.640]  我的心要想
[00:08:03.640 --> 00:08:04.960]  其實這個呼召
[00:08:04.960 --> 00:08:06.120]  這個神給我們的
[00:08:06.120 --> 00:08:07.680]  是恩寵來的
[00:08:07.680 --> 00:08:09.480]  你馬上就不同
[00:08:09.480 --> 00:08:10.880]  所以呢
[00:08:10.880 --> 00:08:12.840]  如果我只是這樣
[00:08:12.840 --> 00:08:15.440]  我們就會逃避
[00:08:15.440 --> 00:08:17.280]  這是一種力
[00:08:17.280 --> 00:08:18.320]  有個姊妹
[00:08:18.320 --> 00:08:23.200]  她未回應呼召的時候是這樣的
[00:08:23.200 --> 00:08:25.320]  一聽到要全時間侍奉
[00:08:25.320 --> 00:08:26.560]  馬上不關我事
[00:08:26.560 --> 00:08:27.000]  隔離
[00:08:27.000 --> 00:08:28.800]  請參與她
[00:08:28.800 --> 00:08:29.920]  一靈修講到
[00:08:29.920 --> 00:08:30.800]  全如獻上
[00:08:30.800 --> 00:08:31.800]  馬上蓋上
[00:08:31.800 --> 00:08:33.800]  不再默想了
[00:08:33.800 --> 00:08:35.960]  一祈禱祈禱說要侍奉神
[00:08:35.960 --> 00:08:37.880]  她就不祈了
[00:08:37.880 --> 00:08:38.840]  逃避
[00:08:38.840 --> 00:08:40.600]  她不想負這個責任
[00:08:40.600 --> 00:08:42.280]  有一次我們去
[00:08:42.280 --> 00:08:46.760]  很多年前我們去印度短孫
[00:08:46.760 --> 00:08:48.760]  去了印度
[00:08:48.760 --> 00:08:49.720]  第一晚
[00:08:49.720 --> 00:08:51.800]  我們屈膝在那裏祈禱
[00:08:51.800 --> 00:08:52.760]  敬拜
[00:08:52.760 --> 00:08:54.800]  她就哭哭哭
[00:08:54.800 --> 00:08:55.600]  在那裏認罪
[00:08:55.600 --> 00:08:56.880]  我們不知道在做什麼
[00:08:56.880 --> 00:08:58.400]  主啊 對不起
[00:08:58.400 --> 00:09:00.000]  我願意
[00:09:00.000 --> 00:09:00.720]  我願意
[00:09:00.720 --> 00:09:01.840]  我願意馴服
[00:09:01.840 --> 00:09:02.960]  就好像唱那首歌
[00:09:02.960 --> 00:09:05.920]  我願意馴服
[00:09:05.920 --> 00:09:07.200]  在那裏哭哭哭
[00:09:07.200 --> 00:09:08.040]  為什麼
[00:09:08.040 --> 00:09:08.880]  她說主啊
[00:09:08.880 --> 00:09:10.200]  如果我生在印度
[00:09:10.200 --> 00:09:11.560]  我就什麼都沒有了
[00:09:11.560 --> 00:09:13.600]  我還依靠什麼呢
[00:09:13.600 --> 00:09:14.400]  她看見印度
[00:09:14.400 --> 00:09:16.640]  我們看見印度窮到不得了
[00:09:16.640 --> 00:09:17.320]  睡街
[00:09:17.320 --> 00:09:18.680]  她說有十萬人
[00:09:18.680 --> 00:09:20.120]  我們是睡那個城市
[00:09:20.120 --> 00:09:20.680]  有十萬人
[00:09:20.680 --> 00:09:22.000]  我們去到很好笑的
[00:09:22.000 --> 00:09:23.960]  印度都幾
[00:09:23.960 --> 00:09:25.040]  經濟幾好
[00:09:25.040 --> 00:09:27.640]  全部燒烤的
[00:09:27.640 --> 00:09:30.280]  我們以為是露宿舍來的
[00:09:30.280 --> 00:09:32.840]  是晚上那些柴煮飯吃
[00:09:32.840 --> 00:09:33.680]  我第一次去
[00:09:33.680 --> 00:09:34.360]  不認識的
[00:09:34.360 --> 00:09:35.640]  我以為都幾好
[00:09:35.640 --> 00:09:36.920]  幾好經濟
[00:09:36.920 --> 00:09:38.440]  原來人家睡街
[00:09:38.440 --> 00:09:40.160]  晚上放了個帽子
[00:09:40.160 --> 00:09:42.920]  有十萬人睡在街上
[00:09:42.920 --> 00:09:44.200]  所以晚上去煮飯吃
[00:09:44.200 --> 00:09:45.160]  所以這個姐妹
[00:09:45.160 --> 00:09:46.280]  看見之後
[00:09:46.280 --> 00:09:49.840]  她馬上悔改
[00:09:49.840 --> 00:09:51.120]  求主幫我們
[00:09:51.120 --> 00:09:51.920]  所以這種力
[00:09:51.920 --> 00:09:52.800]  我們有的
[00:09:52.800 --> 00:09:54.160]  但我們還要有第二種力
[00:09:54.160 --> 00:09:56.080]  就是剛才我們讀的《一元聖經》
[00:09:56.080 --> 00:09:57.160]  繼續讀下去
[00:09:57.160 --> 00:10:02.760]  我們讀幾段
[00:10:02.760 --> 00:10:04.560]  剛才十七節
[00:10:04.560 --> 00:10:07.800]  若甘心作就有賞賜
[00:10:07.800 --> 00:10:10.760]  繼續
[00:10:34.560 --> 00:10:50.280]  由此我對同義參觀的全都要大力表志給我們
[00:10:50.280 --> 00:10:51.680]  不但賜給我
[00:10:51.680 --> 00:10:55.720]  更賜給百害無間而言的人
[00:10:55.720 --> 00:10:59.960]  讓我為我們信心創始成就的耶穌
[00:10:59.960 --> 00:11:02.880]  加恩馬化作前言的基督
[00:11:02.880 --> 00:11:04.640]  受天下的羞辱
[00:11:04.640 --> 00:11:07.120]  並受天下十字架的苦難
[00:11:07.120 --> 00:11:09.840]  天助災神保在你身邊
[00:11:09.840 --> 00:11:11.840]  好 我們讀幾段經文
[00:11:11.840 --> 00:11:12.960]  你留意就是
[00:11:12.960 --> 00:11:16.560]  保羅說若甘心作就有賞賜
[00:11:16.560 --> 00:11:17.560]  他有賞賜的
[00:11:17.560 --> 00:11:18.720]  而且保羅說
[00:11:18.720 --> 00:11:20.240]  他說我只有一件事
[00:11:20.240 --> 00:11:21.840]  就是忘記背後努力面前
[00:11:21.840 --> 00:11:23.200]  向著鏢光直跑
[00:11:23.200 --> 00:11:24.320]  為了什麼
[00:11:24.320 --> 00:11:26.320]  得了神在基督耶穌裡
[00:11:26.320 --> 00:11:29.920]  從上面召我來的獎賞
[00:11:29.920 --> 00:11:33.040]  他說臨後那裡就說
[00:11:33.040 --> 00:11:38.360]  從此以後有公義的冠冕為我存留
[00:11:38.360 --> 00:11:39.840]  在白來書那裡說
[00:11:39.840 --> 00:11:43.920]  耶穌基督因為擺在前面的喜樂
[00:11:43.920 --> 00:11:45.360]  就興亥羞辱
[00:11:45.360 --> 00:11:47.680]  忍受十字架的苦難
[00:11:47.680 --> 00:11:50.240]  便坐在神保在的右邊
[00:11:50.240 --> 00:11:51.240]  等下我要說
[00:11:51.240 --> 00:11:53.000]  在我們前面的有一種力
[00:11:53.000 --> 00:11:54.880]  叫做吸引力
[00:11:54.880 --> 00:11:56.240]  叫做牽動力
[00:11:56.240 --> 00:11:57.680]  牽動我們的
[00:11:57.680 --> 00:11:59.520]  等下如果我只是做
[00:11:59.520 --> 00:12:00.920]  好像你逼你
[00:12:00.920 --> 00:12:01.720]  其實不夠的
[00:12:01.720 --> 00:12:02.680]  還有你看到前面
[00:12:02.680 --> 00:12:04.920]  將來我做的事有沒有果效
[00:12:04.920 --> 00:12:06.200]  是有果效的
[00:12:06.200 --> 00:12:07.280]  神會不會紀念
[00:12:07.280 --> 00:12:08.440]  是會紀念的
[00:12:08.440 --> 00:12:09.200]  有沒有獎賞
[00:12:09.200 --> 00:12:10.680]  有獎賞的
[00:12:10.680 --> 00:12:12.280]  有冠冕的
[00:12:12.280 --> 00:12:13.960]  這裡說耶穌是怎樣做的
[00:12:13.960 --> 00:12:14.800]  耶穌說
[00:12:14.800 --> 00:12:16.600]  看見前面的喜樂
[00:12:16.600 --> 00:12:17.620]  看見祂要成就
[00:12:17.620 --> 00:12:19.600]  救恩之後
[00:12:19.600 --> 00:12:21.520]  眾兒女都會因著祂
[00:12:21.520 --> 00:12:22.800]  進到神的裡面
[00:12:22.800 --> 00:12:23.520]  被釋放
[00:12:23.520 --> 00:12:25.720]  被拯救
[00:12:25.720 --> 00:12:26.640]  看見
[00:12:26.640 --> 00:12:27.800]  這種看見
[00:12:27.800 --> 00:12:29.400]  這種知道明白
[00:12:29.400 --> 00:12:30.720]  是很重要的
[00:12:30.720 --> 00:12:32.520]  有時我們服事不是一個奴僕
[00:12:32.520 --> 00:12:35.080]  我們知道其實神給我們賞賜
[00:12:35.080 --> 00:12:36.600]  給我們機會進入他的榮耀裡面
[00:12:36.600 --> 00:12:38.280]  給我們機會去做
[00:12:38.280 --> 00:12:39.320]  有人這樣說
[00:12:39.320 --> 00:12:40.600]  主讓我們去服事
[00:12:40.600 --> 00:12:41.840]  其實就好像爸爸
[00:12:41.840 --> 00:12:43.480]  拿著一袋米
[00:12:43.480 --> 00:12:45.120]  或者拿著很重的東西
[00:12:45.120 --> 00:12:45.680]  小朋友說
[00:12:45.680 --> 00:12:47.240]  給我拿 我幫你拿
[00:12:47.240 --> 00:12:48.120]  那就幫他拿
[00:12:48.120 --> 00:12:50.320]  他哪裏拿得到
[00:12:50.320 --> 00:12:52.080]  十公斤的小朋友
[00:12:52.080 --> 00:12:53.040]  一拿就掉下去
[00:12:53.040 --> 00:12:53.920]  爸爸就拿著
[00:12:53.920 --> 00:12:54.640]  鬥著
[00:12:54.640 --> 00:12:56.360]  他就拿著一點
[00:12:56.360 --> 00:12:59.040]  其實我們服事都是這樣
[00:12:59.040 --> 00:12:59.680]  這裏說
[00:12:59.680 --> 00:13:01.560]  我們要看到前面
[00:13:01.560 --> 00:13:02.840]  所以我想說什麼呢
[00:13:02.840 --> 00:13:04.040]  求主幫我們
[00:13:04.040 --> 00:13:05.920]  如果我們看見前面的喜樂
[00:13:05.920 --> 00:13:08.880]  我們就可以興亢收慾
[00:13:08.880 --> 00:13:09.280]  就是說
[00:13:09.280 --> 00:13:11.520]  如果我們看到將來的獎賞
[00:13:11.520 --> 00:13:13.360]  我們就有能力
[00:13:13.360 --> 00:13:15.560]  去越過它
[00:13:15.560 --> 00:13:18.000]  我最近學這個叫做
[00:13:18.000 --> 00:13:20.280]  刮骨療傷
[00:13:20.280 --> 00:13:21.280]  厲害了
[00:13:21.280 --> 00:13:22.480]  刮骨療傷
[00:13:22.480 --> 00:13:25.840]  保健足療法
[00:13:25.840 --> 00:13:26.600]  我給的
[00:13:26.600 --> 00:13:27.760]  真是怎樣的呢
[00:13:27.760 --> 00:13:29.160]  不是骨底按摩那些
[00:13:29.160 --> 00:13:30.280]  是反射的
[00:13:30.280 --> 00:13:32.320]  不是骨底按摩那些
[00:13:32.320 --> 00:13:33.720]  兩碼子是不同的
[00:13:33.720 --> 00:13:38.360]  是要去到骨膜的部分
[00:13:38.360 --> 00:13:39.880]  要痛的
[00:13:39.880 --> 00:13:40.600]  刺痛的
[00:13:40.600 --> 00:13:42.240]  那我就去做了
[00:13:42.240 --> 00:13:42.720]  試一下
[00:13:42.720 --> 00:13:43.160]  學嘛
[00:13:43.160 --> 00:13:44.760]  學就要給老師做的
[00:13:44.760 --> 00:13:45.920]  我又要幫老師做的
[00:13:45.920 --> 00:13:47.160]  嘩
[00:13:47.160 --> 00:13:50.040]  他按我三叉神經線的位置
[00:13:50.040 --> 00:13:52.480]  真是神經
[00:13:52.480 --> 00:13:54.880]  子宮內側
[00:13:54.880 --> 00:13:55.560]  揮下去
[00:13:55.560 --> 00:13:56.840]  嘩
[00:13:56.840 --> 00:13:57.880]  你知不知道發生什麼事
[00:13:57.880 --> 00:13:59.320]  飆汗
[00:13:59.320 --> 00:14:02.280]  馬上說不出話來
[00:14:02.280 --> 00:14:02.960]  就是這樣
[00:14:02.960 --> 00:14:03.560]  飆了
[00:14:03.560 --> 00:14:04.640]  它是要飆汗的
[00:14:04.640 --> 00:14:06.680]  是要這樣的
[00:14:06.680 --> 00:14:07.760]  不要緊
[00:14:07.760 --> 00:14:08.920]  我想講一下
[00:14:08.920 --> 00:14:11.040]  如果你不是想著會保健呢
[00:14:11.040 --> 00:14:12.320]  去醫病呢
[00:14:12.320 --> 00:14:15.560]  沒有人會給你腳趾去這樣搞的
[00:14:15.560 --> 00:14:16.440]  我是想著
[00:14:16.440 --> 00:14:17.800]  我會好的
[00:14:17.800 --> 00:14:20.480]  飆汗也是好的
[00:14:20.480 --> 00:14:21.360]  是不是力來的
[00:14:21.360 --> 00:14:22.480]  是力來的
[00:14:22.480 --> 00:14:23.480]  當你很艱難的時候
[00:14:23.480 --> 00:14:23.840]  你知道
[00:14:23.840 --> 00:14:24.160]  哎呀
[00:14:24.160 --> 00:14:24.480]  主啊
[00:14:24.480 --> 00:14:25.760]  你會紀念的
[00:14:25.760 --> 00:14:26.640]  很辛苦的時候
[00:14:26.640 --> 00:14:27.640]  你會與我同在
[00:14:27.640 --> 00:14:28.840]  你會撕印給我
[00:14:28.840 --> 00:14:30.800]  這些人的生命會成長的
[00:14:30.800 --> 00:14:31.920]  所以等於牧養的時候
[00:14:31.920 --> 00:14:33.440]  有時候你很辛苦的時候
[00:14:33.440 --> 00:14:34.320]  你要看到
