
[00:00:00.000 --> 00:00:02.800]  儘管是《新經百辰》
[00:03:13.720 --> 00:03:15.360]  一個古老的故事
[00:03:15.360 --> 00:03:21.920]  約瑟和他兄弟和好的故事
[00:03:21.920 --> 00:03:28.120]  主題就是對話與和好
[00:03:28.120 --> 00:03:32.400]  好像上帝在城市發出一個邀請
[00:03:32.400 --> 00:03:37.600]  讓世人透過對話和和好
[00:03:37.600 --> 00:03:39.600]  人和人之間要和好
[00:03:39.600 --> 00:03:43.320]  人和神之間要和好
[00:03:43.320 --> 00:03:46.200]  約瑟是舊約的模範生
[00:03:46.200 --> 00:03:47.400]  模範生來的
[00:03:47.400 --> 00:03:48.680]  品學兼優
[00:03:48.680 --> 00:03:51.600]  生得又俊俏,很聰明
[00:03:51.600 --> 00:03:54.560]  他深得父親雅各的寵愛
[00:03:54.560 --> 00:03:57.520]  但是家長千萬不要偏心
[00:03:57.520 --> 00:03:59.480]  一偏心就出事了
[00:03:59.480 --> 00:04:01.680]  一個偏心以為是兄長的妒忌
[00:04:01.680 --> 00:04:05.760]  於是將他賣去埃及為奴
[00:04:05.760 --> 00:04:08.160]  生不如死
[00:04:08.160 --> 00:04:10.640]  但神與他同在
[00:04:10.640 --> 00:04:13.400]  幾十年因緣際會
[00:04:13.400 --> 00:04:14.680]  他識解夢
[00:04:14.680 --> 00:04:16.960]  能夠預測到
[00:04:16.960 --> 00:04:20.040]  豐年和荒年的來臨
[00:04:20.040 --> 00:04:21.240]  豐年儲備
[00:04:21.240 --> 00:04:23.560]  荒年有足夠的糧食
[00:04:23.560 --> 00:04:26.880]  於是就作聲為埃及的宰相
[00:04:26.880 --> 00:04:29.080]  這個故事大家都知道
[00:04:29.080 --> 00:04:31.360]  這個圖畫就講到
[00:04:31.360 --> 00:04:34.720]  當荒年來臨他的兄長
[00:04:34.720 --> 00:04:37.200]  去到埃及遞糧的時候
[00:04:37.200 --> 00:04:40.480]  約瑟在高台之上認不認得兄弟了
[00:04:40.480 --> 00:04:42.640]  兄弟認不到他,猜不到他
[00:04:42.640 --> 00:04:46.400]  而且兄弟不敢望上去,覺得低頭
[00:04:46.400 --> 00:04:52.400]  於是他出現了一個很特別的交纏
[00:04:52.400 --> 00:04:55.240]  感情如理性的交纏
[00:04:55.240 --> 00:05:00.400]  他心中當然仍然希望與兄弟和好
[00:05:00.400 --> 00:05:03.840]  但同時也擔心兄弟有沒有改變呢
[00:05:03.840 --> 00:05:06.760]  他一個很聰明,很有政治智慧的人
[00:05:06.760 --> 00:05:08.280]  同時也很感性的人
[00:05:08.280 --> 00:05:10.800]  於是他想到一串的方法
[00:05:10.800 --> 00:05:15.440]  去考驗他的兄弟究竟有沒有改變
[00:05:15.440 --> 00:05:17.760]  是不是當年對他一樣
[00:05:17.760 --> 00:05:22.400]  他終於驗證到兄弟改變了
[00:05:22.400 --> 00:05:26.400]  這段經文很特別
[00:05:26.400 --> 00:05:28.800]  有一晚當我看完電視
[00:05:28.800 --> 00:05:30.840]  是睡不著的
[00:05:30.840 --> 00:05:35.480]  我打開聖經,我重看這段經文
[00:05:35.480 --> 00:05:39.760]  講到約瑟如何從一個採衣遺恨
[00:05:39.760 --> 00:05:42.160]  去到破鏡重圓的一個大結局
[00:05:42.160 --> 00:05:45.560]  這是很重要的一段對話
[00:05:45.560 --> 00:05:48.480]  這段對話就是他能夠用他的智慧
[00:05:48.480 --> 00:05:52.080]  透過語言去解拆了很多問題
[00:05:52.080 --> 00:05:55.120]  第一,紅色字的
[00:05:55.120 --> 00:05:59.800]  我的父親還在嗎?
[00:05:59.800 --> 00:06:03.040]  Disconnect的親情關係
[00:06:03.040 --> 00:06:09.320]  重新結連,我的父親就是你的父親
[00:06:09.320 --> 00:06:11.560]  就是我們的父親
[00:06:11.560 --> 00:06:18.000]  於是斷了的兄弟情,重新結連
[00:06:18.000 --> 00:06:21.560]  近期不少教會的好朋友
[00:06:21.560 --> 00:06:23.480]  牧師打給我
[00:06:23.480 --> 00:06:27.160]  他說李sir,我們教會革命搞不定
[00:06:27.160 --> 00:06:29.360]  可不可以幫幫我們
[00:06:29.360 --> 00:06:32.760]  給個託我們,跟我們講一下主要學
[00:06:32.760 --> 00:06:34.160]  這個時代過去了
[00:06:34.160 --> 00:06:38.640]  也不是一兩個講完來講一下託可以解拆
[00:06:38.640 --> 00:06:41.720]  你們祈禱吧
[00:06:41.720 --> 00:06:44.560]  開個聆聽祈禱會
[00:06:44.560 --> 00:06:49.080]  容讓不同的姐妹出來講一下心中的感受
[00:06:49.080 --> 00:06:51.440]  不是叫她批評,不是去討論時政
[00:06:51.440 --> 00:06:53.640]  是講一下你心中的感受
[00:06:53.640 --> 00:06:59.160]  你很憤怒,你很害怕,你很擔心
[00:06:59.160 --> 00:07:04.280]  很多的情意結,就讓大家出來有幾分鐘的剖白
[00:07:04.280 --> 00:07:09.080]  到最後,教睦同工帶領一起祈禱
[00:07:09.080 --> 00:07:14.720]  不過記住祈禱,一起背主禱文
[00:07:14.720 --> 00:07:18.880]  主人文第一句是什麼?
[00:07:18.880 --> 00:07:24.920]  「找回我們,放下你的我」
[00:07:24.920 --> 00:07:26.880]  為什麼不能溝通,不能聆聽
[00:07:26.880 --> 00:07:28.160]  因為我們只有我
[00:07:28.160 --> 00:07:31.960]  我認為,我這樣看
[00:07:31.960 --> 00:07:35.080]  除了我之外,誰都錯的
[00:07:35.080 --> 00:07:37.960]  我們在天上的父
[00:07:37.960 --> 00:07:41.600]  Our Father, which art in heaven
[00:07:41.600 --> 00:07:43.560]  找回我們出來
[00:07:43.560 --> 00:07:46.240]  我們重新紀念
[00:07:46.240 --> 00:07:48.080]  原來更加聰明
[00:07:48.080 --> 00:07:53.320]  因為他心中其實都有些積怨
[00:07:53.320 --> 00:07:55.840]  他的兄長心中很害怕
[00:07:55.840 --> 00:07:58.360]  嘩,我當年出賣了這個兄弟
[00:07:58.360 --> 00:08:02.440]  現在做了宰相,我的錢死定了
[00:08:02.440 --> 00:08:04.920]  他很巧妙地用了一句說話
[00:08:04.920 --> 00:08:08.840]  去解拆了彼此心中的結
[00:08:08.840 --> 00:08:12.920]  「現在不要因為把我賣到這裡,自憂自恨」
[00:08:12.920 --> 00:08:15.240]  不用擔心的,大哥
[00:08:15.240 --> 00:08:22.160]  「是神差我載你們之先來,為了保存生命」
[00:08:22.160 --> 00:08:26.200]  這個很重要,不用怕
[00:08:26.200 --> 00:08:30.240]  「我不會追究」,這是一個祝福
[00:08:30.240 --> 00:08:31.680]  今天我們說話的時候
[00:08:31.680 --> 00:08:34.800]  很容易,一說到某句話就刺到對方
[00:08:34.800 --> 00:08:37.160]  於是大家起鋼
[00:08:37.160 --> 00:08:43.280]  幾個月來,整個社會就充斥著這些語言暴力
[00:08:43.280 --> 00:08:45.440]  網上都有討論說
[00:08:45.440 --> 00:08:50.840]  「教會?廢了,今天教會有什麼用?」
[00:08:50.840 --> 00:08:54.840]  「神的話語歷久常新」
[00:08:54.840 --> 00:08:57.960]  三千多年前的智慧今天
[00:08:57.960 --> 00:09:01.320]  就是提醒我們怎樣去用
[00:09:01.320 --> 00:09:05.280]  拆牆鬆綁,解開很多的死結
[00:09:05.280 --> 00:09:09.120]  是有從上而來的智慧
[00:09:09.120 --> 00:09:12.520]  所以今天很簡單,說四樣東西
[00:09:12.520 --> 00:09:14.920]  都是學習,我也在學習
[00:09:14.920 --> 00:09:18.000]  學習更好的聆聽
[00:09:18.000 --> 00:09:21.080]  學習更美的溫柔
[00:09:21.080 --> 00:09:24.840]  學習更高的智慧
[00:09:24.840 --> 00:09:30.280]  學習更深的親情
[00:09:30.280 --> 00:09:32.840]  先說聆聽
[00:09:32.840 --> 00:09:35.640]  我很尊敬的龍永台老師
[00:09:35.640 --> 00:09:40.400]  他寫了很多書,《大江大海》是成品最暢銷的書
[00:09:40.400 --> 00:09:43.120]  全香港可能沒試過賣這麼多本
[00:09:43.120 --> 00:09:47.760]  這些書來說,買了六千本,已經創紀錄了,很厲害
[00:09:47.760 --> 00:09:49.560]  但我最喜歡的是這本
[00:09:49.560 --> 00:09:53.720]  早年作品跟兒子一起寫的《親愛的安德烈》
[00:09:53.720 --> 00:09:56.680]  當我讀這本書的時候
[00:09:56.680 --> 00:10:00.320]  我被這幾句龍老師的肺腑之言
[00:10:00.320 --> 00:10:02.240]  刺中了
[00:10:02.240 --> 00:10:04.400]  我覺得他是在說我
[00:10:04.400 --> 00:10:05.920]  在說很多人
[00:10:05.920 --> 00:10:09.400]  好,請媽媽讀,一起讀就是媽媽讀
[00:10:09.400 --> 00:10:11.240]  女聲,媽媽讀
[00:10:11.240 --> 00:10:31.400]  (字幕)
[00:10:31.400 --> 00:10:33.800]  你當然愛你的子女
[00:10:33.800 --> 00:10:35.720]  你的子女會愛你
[00:10:35.720 --> 00:10:39.280]  你會愛你的家人,你愛教會弟兄姊妹
[00:10:39.280 --> 00:10:42.600]  但是呢,其實不是很熟悉
[00:10:42.600 --> 00:10:45.400]  沒什麼溝通
[00:10:45.400 --> 00:10:47.840]  你不是很喜歡
[00:10:47.840 --> 00:10:50.280]  你也沒什麼認識
[00:10:50.280 --> 00:10:54.600]  似乎有了愛,我們什麼都不用做
[00:10:54.600 --> 00:10:57.360]  愛是一種藉口
[00:10:57.360 --> 00:11:01.680]  愛是需要喜歡的
[00:11:01.680 --> 00:11:04.480]  要認識
[00:11:04.480 --> 00:11:06.240]  要有溝通
[00:11:06.240 --> 00:11:13.080]  如何學習一個好的聆聽呢?
[00:11:13.080 --> 00:11:15.880]  《聖經》有兩卷經卷
[00:11:15.880 --> 00:11:18.440]  一卷在新約,一卷在舊約
[00:11:18.440 --> 00:11:22.920]  都好像兩顆明珠照著我們生活的指南
[00:11:22.920 --> 00:11:26.400]  《聖經》不是百科全書,不是生活指南
[00:11:26.400 --> 00:11:31.400]  但《聖經》其中有些智慧其實是很實用
[00:11:31.400 --> 00:11:35.840]  舊約的真言好像一位磁場的父親
[00:11:35.840 --> 00:11:38.880]  用他最大的慈愛
[00:11:38.880 --> 00:11:41.320]  最大的關心包容
[00:11:41.320 --> 00:11:46.640]  去試試他對孩子們的一些託付
[00:11:46.640 --> 00:11:51.360]  字字珠璣,句句鏗鏘,真言
[00:11:51.360 --> 00:11:54.840]  我兒將心給我
[00:11:54.840 --> 00:11:59.800]  磁場的父親留下很多父性的智慧
[00:11:59.800 --> 00:12:01.360]  新約雅各書
[00:12:01.360 --> 00:12:04.520]  曾經被馬丁路德認為這本書好像不太合格
[00:12:04.520 --> 00:12:07.000]  沒什麼神學的深度
[00:12:07.000 --> 00:12:08.560]  雅各書就是這樣
[00:12:08.560 --> 00:12:11.880]  沒什麼神學的深度,但很實用
[00:12:11.880 --> 00:12:16.920]  教我們如何做人處世,與人溝通
[00:12:16.920 --> 00:12:20.000]  原來新約的經文
[00:12:20.000 --> 00:12:25.000]  很多都點到如何與人相處
[00:12:25.000 --> 00:12:29.520]  雅各書提到快快的聽,慢慢的說,慢慢的動腦
[00:12:29.520 --> 00:12:31.720]  快快的聽是什麼意思呢?
[00:12:31.720 --> 00:12:34.120]  有一種饑渴無度的心
[00:12:34.120 --> 00:12:36.040]  你很想去聽
[00:12:36.040 --> 00:12:40.520]  但不要太搶著說話,也不要太容易動腦
[00:12:40.520 --> 00:12:45.000]  這是很高的溝通的EQ
[00:12:45.000 --> 00:12:47.000]  德明更加提到
[00:12:47.000 --> 00:12:49.040]  很多人還沒說完,我都還沒說,人家已經說
[00:12:49.040 --> 00:12:52.080]  你應該怎樣怎樣怎樣
[00:12:52.080 --> 00:12:55.440]  還沒說完就搶著說
[00:12:55.440 --> 00:12:57.880]  這個磁場的父親
[00:12:57.880 --> 00:13:03.600]  這是他的愚昧與羞辱
[00:13:03.600 --> 00:13:06.880]  我們習慣了很想去表達自己的意見
[00:13:06.880 --> 00:13:11.600]  我們失去了一些聆聽的耐性
[00:13:11.600 --> 00:13:14.840]  我們越來越不懂聽話
[00:13:14.840 --> 00:13:16.440]  不肯聽話
[00:13:16.440 --> 00:13:22.160]  這是很普遍現代人的一些看法
[00:13:22.160 --> 00:13:24.440]  聆聽一種藝術很簡單
[00:13:24.440 --> 00:13:26.720]  第一個H
[00:13:26.720 --> 00:13:31.480]  用心去聆聽
[00:13:31.480 --> 00:13:35.120]  Mark Twain
[00:13:35.120 --> 00:13:38.320]  這是美國的國際幽默大師
[00:13:38.320 --> 00:13:42.120]  我中學時期看了很多Mark Twain的短篇小說
[00:13:42.120 --> 00:13:47.760]  學到很多幽默,對我後來的說話寫作有很多幫助
[00:13:47.760 --> 00:13:52.800]  現在美國每年都有一個Mark Twain演講大獎
[00:13:52.800 --> 00:13:58.480]  你上網搜尋可以看到,是最好的演講
[00:13:58.480 --> 00:14:02.960]  當然幽默大師演講很受歡迎
[00:14:02.960 --> 00:14:04.640]  有一次他在大學演講
[00:14:04.640 --> 00:14:06.960]  回到家,他老婆就問他
[00:14:06.960 --> 00:14:09.920]  Sir,今天講成怎樣?
[00:14:09.920 --> 00:14:12.760]  這位大師連老婆都玩
[00:14:12.760 --> 00:14:14.640]  講成怎樣?
[00:14:14.640 --> 00:14:17.920]  那你問我哪個版本?
[00:14:17.920 --> 00:14:20.280]  你講有幾個版本的嗎?
[00:14:20.280 --> 00:14:21.680]  起碼三個
[00:14:21.680 --> 00:14:26.440]  第一個就是我心裏面很想講的東西
[00:14:26.440 --> 00:14:28.400]  但有時是講不出的
[00:14:28.400 --> 00:14:29.920]  有時你不記得
[00:14:29.920 --> 00:14:31.200]  有時詞不達意
[00:14:31.200 --> 00:14:33.600]  總是你心裏想講,未必完全講得出來
[00:14:33.600 --> 00:14:35.440]  這是第一個版本
[00:14:35.440 --> 00:14:39.240]  第二個版本就是真正我口裏面所講出來的
[00:14:39.240 --> 00:14:41.480]  包括今天有錄影錄音
[00:14:41.480 --> 00:14:43.840]  大家可以回去再聽
[00:14:43.840 --> 00:14:45.760]  口裏面所講的
[00:14:45.760 --> 00:14:48.240]  但第三個最重要
[00:14:48.240 --> 00:14:53.880]  就是會眾所接收聽到的那個版本
[00:14:53.880 --> 00:14:56.200]  個個不同
[00:14:56.200 --> 00:14:59.200]  現在我們習慣了同溫層
[00:14:59.200 --> 00:15:00.600]  我們會聽同溫層
[00:15:00.600 --> 00:15:03.000]  合心意的就聽,不合心意的就不聽
[00:15:03.000 --> 00:15:05.160]  有時聽一點,不聽一點
[00:15:05.160 --> 00:15:06.160]  有時懂一點,不懂一點
[00:15:06.160 --> 00:15:09.320]  於是就拿著一句說話當中一兩個字
[00:15:09.320 --> 00:15:11.800]  很執著的一件事
[00:15:11.800 --> 00:15:13.760]  我們這樣溝通
[00:15:13.760 --> 00:15:15.880]  沒有用心去聽
[00:15:15.880 --> 00:15:18.320]  沒有專心去聽
[00:15:18.320 --> 00:15:20.600]  特別可能那些小朋友
[00:15:20.600 --> 00:15:27.160]  不要說小朋友,那些十幾二十歲的年輕人的父母去講話
[00:15:27.160 --> 00:15:30.560]  一邊聽一邊打手機
[00:15:30.560 --> 00:15:32.600]  是不是這樣
[00:15:32.600 --> 00:15:35.080]  你聽不聽到我跟你講話,還玩手機
[00:15:35.080 --> 00:15:36.400]  我就在聽
[00:15:36.400 --> 00:15:38.400]  玩手機不可以聽話嗎
[00:15:38.400 --> 00:15:40.120]  很聰明
[00:15:40.120 --> 00:15:42.640]  有時罵老公
[00:15:42.640 --> 00:15:45.680]  你聽我說可以的,他就看報紙
[00:15:45.680 --> 00:15:47.520]  我就在聽你
[00:15:47.520 --> 00:15:50.320]  看報紙也可以
[00:15:50.320 --> 00:15:52.360]  原來是這樣的
[00:15:52.360 --> 00:15:54.040]  不專心聽
[00:15:54.040 --> 00:15:57.320]  所以要用心去聽
[00:15:57.320 --> 00:15:59.040]  聽到一樣
[00:15:59.040 --> 00:16:01.120]  會不會很用心去聽到呢
[00:16:01.120 --> 00:16:02.160]  什麼叫用心聽到呢
[00:16:02.160 --> 00:16:07.440]  你記得
[00:16:07.440 --> 00:16:09.880]  我在成大教EMBA
[00:16:09.880 --> 00:16:11.600]  Public Speaking and Communication
[00:16:11.600 --> 00:16:15.080]  我給學生一個很嚴厲的練習
[00:16:15.080 --> 00:16:16.680]  我就給他看一段片十五分鐘
[00:16:16.680 --> 00:16:19.040]  然後用三分鐘講出來
[00:16:19.040 --> 00:16:20.600]  不可以改編
[00:16:20.600 --> 00:16:23.360]  一定忠於原著,不可以重組故事
[00:16:23.360 --> 00:16:26.840]  十個有七個不合格
[00:16:26.840 --> 00:16:30.000]  但我放完片後,大家討論一下那段片
[00:16:30.000 --> 00:16:32.600]  我有很多東西要講
[00:16:32.600 --> 00:16:34.760]  你試一下
[00:16:34.760 --> 00:16:37.880]  你每次聽完後
[00:16:37.880 --> 00:16:41.400]  你可不可以用五分鐘去總結整篇道的精華
[00:16:41.400 --> 00:16:43.000]  講一次出來
[00:16:43.000 --> 00:16:45.280]  那篇道就是你的
[00:16:45.280 --> 00:16:47.240]  就是這樣練習出來的
[00:16:47.240 --> 00:16:49.360]  這個就是很好的一個
[00:16:49.360 --> 00:16:51.200]  第二個
[00:16:51.200 --> 00:16:52.760]  engage
[00:16:52.760 --> 00:16:55.320]  什麼是engage呢
[00:16:55.320 --> 00:16:58.000]  就是你用身體去表達
[00:16:58.000 --> 00:17:00.520]  我是在聽你說話的
[00:17:00.520 --> 00:17:02.160]  點頭
[00:17:02.160 --> 00:17:03.680]  微笑
[00:17:03.680 --> 00:17:05.640]  當你感到激動的時候
[00:17:05.640 --> 00:17:06.240]  拍拍他
[00:17:06.240 --> 00:17:08.880]  即是你是有些鼓勵
[00:17:08.880 --> 00:17:10.080]  告訴對方
[00:17:10.080 --> 00:17:13.480]  我是很認真去聽你說話的
[00:17:13.480 --> 00:17:15.600]  我是願意花時間
[00:17:15.600 --> 00:17:17.880]  放時間聽你說話
[00:17:17.880 --> 00:17:18.720]  不是一種
[00:17:18.720 --> 00:17:20.800]  你講完了嗎
[00:17:20.800 --> 00:17:22.000]  可以了嗎
[00:17:22.000 --> 00:17:25.240]  講完了嗎
[00:17:25.240 --> 00:17:28.320]  這些溝通又錯了
[00:17:28.320 --> 00:17:29.960]  問問題
[00:17:29.960 --> 00:17:32.720]  問什麼問題不是挑戰性的問題
[00:17:32.720 --> 00:17:34.640]  這些不是官文對話
[00:17:34.640 --> 00:17:37.560]  是問一些你可能覺得重要
[00:17:37.560 --> 00:17:41.640]  但你可能不是很清楚的問題
[00:17:41.640 --> 00:17:44.160]  你是不是這個意思
[00:17:44.160 --> 00:17:46.440]  我有沒有回錯意呢
[00:17:46.440 --> 00:17:49.200]  你這樣講是不是這個意思
[00:17:49.200 --> 00:17:51.400]  很多時候我們會聽錯
[00:17:51.400 --> 00:17:53.720]  經常聽錯
[00:17:53.720 --> 00:17:56.880]  問一些關鍵的問題
[00:17:56.880 --> 00:18:00.520]  究竟是什麼問題
[00:18:00.520 --> 00:18:01.640]  第四個
[00:18:01.640 --> 00:18:04.160]  善意的回應
[00:18:04.160 --> 00:18:06.600]  不一定要給很多意見
[00:18:06.600 --> 00:18:09.200]  有一種明白
[00:18:09.200 --> 00:18:09.680]  體諒
[00:18:09.680 --> 00:18:11.800]  我明白你的感受
[00:18:11.800 --> 00:18:14.480]  我多謝你能夠
[00:18:14.480 --> 00:18:19.080]  將你這麼心底說話告訴我
[00:18:19.080 --> 00:18:21.880]  我未必可以幫到你
[00:18:21.880 --> 00:18:24.680]  不過如果你需要找一個聆聽者
[00:18:24.680 --> 00:18:28.000]  你call我吧
[00:18:28.000 --> 00:18:29.520]  幾星期前我收到一個電話
[00:18:29.520 --> 00:18:30.720]  有個太太打給我
[00:18:30.720 --> 00:18:32.080]  其實不是很熟
[00:18:32.080 --> 00:18:33.560]  她不知道聽過什麼talk
[00:18:33.560 --> 00:18:35.600]  輾轉問到我
[00:18:35.600 --> 00:18:36.960]  她說李先生
[00:18:36.960 --> 00:18:41.040]  我聽到好像很憂慮
[00:18:41.040 --> 00:18:43.720]  可能剛剛哭完
[00:18:43.720 --> 00:18:46.400]  我兒子又下了去
[00:18:46.400 --> 00:18:48.760]  我很害怕我很擔心
[00:18:48.760 --> 00:18:50.560]  我怕他被人抓
[00:18:50.560 --> 00:18:52.760]  又怕他被人打
[00:18:52.760 --> 00:18:55.360]  他明天去美國開學
[00:18:55.360 --> 00:18:57.680]  現在什麼事怎麼辦李先生
[00:18:57.680 --> 00:19:01.160]  你幫幫我吧
[00:19:01.160 --> 00:19:02.800]  我問你
[00:19:02.800 --> 00:19:05.480]  用不用whatsapp
[00:19:05.480 --> 00:19:06.720]  你打個電話給他
[00:19:06.720 --> 00:19:07.720]  他沒空聽
[00:19:07.720 --> 00:19:10.160]  那裡很嘈吵聽不到
[00:19:10.160 --> 00:19:12.920]  你試試這樣說吧
[00:19:12.920 --> 00:19:14.920]  孩子
[00:19:14.920 --> 00:19:16.920]  我知道你很勇敢
[00:19:16.920 --> 00:19:21.200]  我知道你正在做一些你認為很對的事情
[00:19:21.200 --> 00:19:23.880]  媽媽是以你為榮的
[00:19:23.880 --> 00:19:27.000]  不過媽媽現在在家裡
[00:19:27.000 --> 00:19:29.000]  很孤單
[00:19:29.000 --> 00:19:30.640]  很擔心
[00:19:30.640 --> 00:19:32.240]  孩子
[00:19:32.240 --> 00:19:35.560]  早些回家吧
[00:19:35.560 --> 00:19:37.440]  這就是可能在這樣的處境當中
[00:19:37.440 --> 00:19:40.880]  我們需要學習一些小小的溝通
[00:19:40.880 --> 00:19:42.400]  有些人很奇怪的
[00:19:42.400 --> 00:19:45.600]  自己很執著那些事情
[00:19:45.600 --> 00:19:48.800]  到港產片挺好看的
[00:19:48.800 --> 00:19:50.880]  《花椒滋味》
[00:19:50.880 --> 00:19:55.440]  連《抑鬱的時代》看這些電影都很釋放
[00:19:55.440 --> 00:19:59.840]  其實挺有電影的政治含義的
[00:19:59.840 --> 00:20:02.560]  說到阿B 鍾鎮濤
[00:20:02.560 --> 00:20:04.080]  就在後面因為大坑
[00:20:04.080 --> 00:20:08.320]  開一間火鍋店 麻辣火鍋
[00:20:08.320 --> 00:20:09.800]  他生性風流
[00:20:09.800 --> 00:20:12.280]  中港台三年有三個女兒在那裡
[00:20:12.280 --> 00:20:14.280]  他死了 心臟病發死了
[00:20:14.280 --> 00:20:17.120]  於是三個女兒在靈堂相會
[00:20:17.120 --> 00:20:20.920]  既有文化衝突
[00:20:20.920 --> 00:20:22.520]  挺特別的電影
[00:20:22.520 --> 00:20:23.840]  我只說一個鏡頭
[00:20:23.840 --> 00:20:26.480]  那個鏡頭是劉德華客串
[00:20:26.480 --> 00:20:27.480]  這套電影很容易做的
[00:20:27.480 --> 00:20:28.800]  他不用動
[00:20:28.800 --> 00:20:29.720]  只要有對白就可以
[00:20:29.720 --> 00:20:33.120]  那個鏡頭是他和鄭秀文的大女兒
[00:20:33.120 --> 00:20:35.280]  一對分開了
[00:20:35.280 --> 00:20:38.240]  以前都在一起分開了
[00:20:38.240 --> 00:20:40.120]  聊天 駕車聊天
[00:20:40.120 --> 00:20:43.040]  鏡頭對著車 兩個都聊天
[00:20:43.040 --> 00:20:46.520]  挺特別的
[00:20:46.520 --> 00:20:48.880]  鄭秀文經常問她
[00:20:48.880 --> 00:20:51.200]  我問過你
[00:20:51.200 --> 00:20:53.320]  你想不想結婚
[00:20:53.320 --> 00:20:55.920]  可以啊
[00:20:55.920 --> 00:20:58.120]  那我們去吃日本菜好不好
[00:20:58.120 --> 00:21:00.000]  可以啊
[00:21:00.000 --> 00:21:02.960]  那你想不想和我在一起
