
[00:00:00.000 --> 00:00:03.120]  今天和大家在崇拜的港島
[00:02:54.600 --> 00:02:56.080]  所以原來給我們看見
[00:02:56.080 --> 00:02:57.960]  這個「虛心的人」
[00:02:57.960 --> 00:03:01.680]  其實原來可以更多的意思告訴我們
[00:03:01.680 --> 00:03:04.160]  就是心靈的貧窮
[00:03:04.160 --> 00:03:06.800]  靈性貧乏
[00:03:06.800 --> 00:03:12.040]  我們願意承認自己有心靈貧窮的時候
[00:03:12.040 --> 00:03:15.920]  我們就可以經歷從神而來的福氣
[00:03:15.920 --> 00:03:17.720]  這個心靈也好
[00:03:17.720 --> 00:03:19.280]  虛心也好
[00:03:19.280 --> 00:03:23.120]  我想問一下大家一個問題
[00:03:23.120 --> 00:03:27.120]  我有一個怎樣的心呢?
[00:03:27.120 --> 00:03:29.240]  心對我們每一個人都很重要
[00:03:29.240 --> 00:03:32.680]  特別是說到身體健康的時候
[00:03:32.680 --> 00:03:34.840]  這個心其實大家都很關心
[00:03:34.840 --> 00:03:39.680]  因為心臟很容易有不同的疾病
[00:03:39.680 --> 00:03:41.000]  有些人如果我們看新聞
[00:03:41.000 --> 00:03:42.920]  都知道有些人可能運動的時候
[00:03:42.920 --> 00:03:44.960]  或者突然間開車的時候
[00:03:44.960 --> 00:03:46.040]  都會猝死
[00:03:46.040 --> 00:03:50.720]  可能很多時候都是跟心臟有毛病關係
[00:03:50.720 --> 00:03:54.160]  我的題目「你還好嗎?心靈健康」
[00:03:54.160 --> 00:03:55.160]  這個「你還好嗎?」
[00:03:55.160 --> 00:03:56.840]  其實如果大家有印象
[00:03:56.840 --> 00:03:59.400]  可能是記得其中一個電視節目
[00:03:59.400 --> 00:04:00.560]  都用了這個名字
[00:04:00.560 --> 00:04:02.520]  其實正正都是我想提的
[00:04:02.520 --> 00:04:04.200]  今天在這個疫情底下
[00:04:04.200 --> 00:04:07.880]  我們有很多不同程度的距離
[00:04:07.880 --> 00:04:08.880]  有些是社交距離
[00:04:08.880 --> 00:04:13.080]  有些是跟外地的親友離開
[00:04:13.080 --> 00:04:16.480]  不是跟香港的親友有很遠的距離
[00:04:16.480 --> 00:04:18.080]  大家都很關心
[00:04:18.080 --> 00:04:20.040]  到底他們那邊的疫情是怎樣
[00:04:20.040 --> 00:04:22.040]  他們身體健不健康呢?
[00:04:22.040 --> 00:04:24.360]  所以就有一個「你還好嗎?」
[00:04:24.360 --> 00:04:25.720]  大家都很關心的
[00:04:25.720 --> 00:04:26.840]  而這個「你還好嗎?」
[00:04:26.840 --> 00:04:28.920]  其實最主要都是問到大家
[00:04:28.920 --> 00:04:30.760]  會不會病了?
[00:04:30.760 --> 00:04:32.080]  有沒有受到感染?
[00:04:32.080 --> 00:04:34.080]  都是關心大家的健康
[00:04:34.080 --> 00:04:39.880]  是我們這段日子裡都常常記掛
[00:04:39.880 --> 00:04:43.160]  在健康裡面我們可能都聽過
[00:04:43.160 --> 00:04:45.480]  有一個叫「世界衛生組織」
[00:04:45.480 --> 00:04:48.600]  這個機構將健康做了一個定義
[00:04:48.600 --> 00:04:50.560]  它是說到三方面的範疇
[00:04:50.560 --> 00:04:52.960]  是說到一個人要身體
[00:04:52.960 --> 00:04:54.560]  以至精神、心理
[00:04:54.560 --> 00:04:57.760]  以及一個社交、社群的關係
[00:04:57.760 --> 00:05:00.120]  他都要有健康
[00:05:00.120 --> 00:05:03.840]  有一個和諧的狀態就是健康的
[00:05:03.840 --> 00:05:06.880]  所以這個在我們今天經歷這個
[00:05:06.880 --> 00:05:08.240]  新冠肺炎疫情的時候
[00:05:08.240 --> 00:05:09.720]  我們都體會多一點
[00:05:09.720 --> 00:05:13.800]  我們都很記掛身體會不會受感染
[00:05:13.800 --> 00:05:17.240]  有沒有隱形患者、確診者
[00:05:17.240 --> 00:05:18.800]  我們會記掛身體健康
[00:05:18.800 --> 00:05:22.400]  這個都是我們今天很多時候都想到的
[00:05:22.400 --> 00:05:25.880]  但原來我們都經歷這個疫情的時候
[00:05:25.880 --> 00:05:29.040]  我們都發覺原來不單止可能我們感恩
[00:05:29.040 --> 00:05:30.640]  我們沒有感染
[00:05:30.640 --> 00:05:33.800]  但是整個差不多十個月裡面
[00:05:33.800 --> 00:05:34.960]  這段日子
[00:05:34.960 --> 00:05:37.680]  可能我們雖然身體都叫健康
[00:05:37.680 --> 00:05:38.680]  沒有受到感染
[00:05:38.680 --> 00:05:42.480]  但是我們的心理、精神、情緒
[00:05:42.480 --> 00:05:44.640]  可能我們各個不同的人
[00:05:44.640 --> 00:05:46.960]  都有不同程度的影響
[00:05:46.960 --> 00:05:50.240]  可能大家都有這方面的體會
[00:05:50.240 --> 00:05:54.560]  以至我們的社群的關係
[00:05:54.560 --> 00:05:57.720]  無論是社交距離、四人限聚令
[00:05:57.720 --> 00:05:58.880]  多少人的限聚令
[00:05:58.880 --> 00:06:02.520]  或者我們怎樣來跟人聯繫
[00:06:02.520 --> 00:06:04.840]  我們都會發覺好像人與人之間
[00:06:04.840 --> 00:06:08.400]  都有一些的距離、隔離
[00:06:08.400 --> 00:06:12.720]  其實都或多或少有影響我們人際的關係
[00:06:12.720 --> 00:06:13.920]  當然有時候有些人覺得
[00:06:13.920 --> 00:06:17.040]  不如限聚令可能對某些家庭是好事
[00:06:17.040 --> 00:06:19.160]  大家都在家裡多了見面
[00:06:19.160 --> 00:06:21.400]  又建立到不同的關係
[00:06:21.400 --> 00:06:24.200]  但都是某個程度都受到影響
[00:06:24.200 --> 00:06:25.440]  所以健康裡面
[00:06:25.440 --> 00:06:27.360]  我們都更深體會就是
[00:06:27.360 --> 00:06:30.040]  原來這個對我們一個全人
[00:06:30.040 --> 00:06:34.360]  或者我們的生活各個層面都有影響
[00:06:34.360 --> 00:06:35.360]  但除了之外
[00:06:35.360 --> 00:06:37.000]  我想跟大家一起去看看
[00:06:37.000 --> 00:06:39.640]  今天我有一個怎樣的心
[00:06:39.640 --> 00:06:42.680]  這個心題是提到心靈方面
[00:06:42.680 --> 00:06:46.800]  所以就是提到我的心靈健康
[00:06:46.800 --> 00:06:49.280]  身心靈的健康
[00:06:49.280 --> 00:06:52.320]  我不知道大家在當中體會
[00:06:52.320 --> 00:06:53.880]  或者是經歷有多少
[00:06:53.880 --> 00:06:56.080]  原來我們不單只是關注
[00:06:56.080 --> 00:06:58.960]  在世界衛生組織的定義裡面
[00:06:58.960 --> 00:07:03.480]  說到身體、精神、心理、社群的關係
[00:07:03.480 --> 00:07:04.920]  其實在世界衛生組織
[00:07:04.920 --> 00:07:06.680]  他們談這個健康定義
[00:07:06.680 --> 00:07:08.880]  其實時不時都會去看看
[00:07:08.880 --> 00:07:11.080]  需不需要有些轉變
[00:07:11.080 --> 00:07:13.160]  當然最終都沒有轉變
[00:07:13.160 --> 00:07:14.480]  但都真的談過的
[00:07:14.480 --> 00:07:18.880]  在公共衛生的研究或者去認識裡面
[00:07:18.880 --> 00:07:20.120]  其實他們都提到
[00:07:20.120 --> 00:07:21.960]  不單只是那三個範疇
[00:07:21.960 --> 00:07:25.160]  身體、心理、精神、社群
[00:07:25.160 --> 00:07:26.800]  其實我們通常將它簡稱叫
[00:07:26.800 --> 00:07:30.440]  身心、社靈這四方面
[00:07:30.440 --> 00:07:32.520]  其實都應該關注一下
[00:07:32.520 --> 00:07:34.560]  是不是健康
[00:07:34.560 --> 00:07:36.000]  就算沒有病沒有痛
[00:07:36.000 --> 00:07:38.280]  就算精神狀態很好
[00:07:38.280 --> 00:07:39.760]  人際關係很好
[00:07:39.760 --> 00:07:43.520]  其實原來還有一個是心靈的健康
[00:07:43.520 --> 00:07:46.280]  在我們香港的醫療系統裡面
[00:07:46.280 --> 00:07:48.640]  過去幾十年、三四十年
[00:07:48.640 --> 00:07:52.480]  都已經有一個服務叫做「軟目服務」
[00:07:52.480 --> 00:07:54.280]  在當中其實正正就是
[00:07:54.280 --> 00:07:57.000]  特別在心靈的健康上
[00:07:57.000 --> 00:07:59.200]  去關懷這些病人
[00:07:59.200 --> 00:08:02.200]  也是在整個醫療的團隊當中
[00:08:02.200 --> 00:08:06.840]  將心靈健康、將軟目的服務、服事
[00:08:06.840 --> 00:08:08.040]  帶進去
[00:08:08.040 --> 00:08:10.680]  這個在當中大家都體會
[00:08:10.680 --> 00:08:13.280]  其實原來一個病人的需要
[00:08:13.280 --> 00:08:15.480]  除了身體、心理
[00:08:15.480 --> 00:08:18.280]  以至一些經濟或者人際關係
[00:08:18.280 --> 00:08:20.160]  其實同樣有一個重要
[00:08:20.160 --> 00:08:21.840]  甚至可能我們覺得很重要的
[00:08:21.840 --> 00:08:24.400]  就是心靈的健康
[00:08:24.400 --> 00:08:27.160]  所以如果問大家健康的話
[00:08:27.160 --> 00:08:29.000]  其實可能我們作為基督徒
[00:08:29.000 --> 00:08:32.280]  我們自己都要問一下我們的心靈健康
[00:08:32.280 --> 00:08:34.200]  我有沒有關注一下我身邊的人
[00:08:34.200 --> 00:08:38.000]  他的心靈健不健康呢?
[00:08:38.000 --> 00:08:41.720]  我們提到最近我們教會的讀經
[00:08:41.720 --> 00:08:43.120]  去到《以西傑書》
[00:08:43.120 --> 00:08:45.800]  之前沒多久剛剛讀完《耶利米書》
[00:08:45.800 --> 00:08:46.920]  當中有兩節經文
[00:08:46.920 --> 00:08:48.720]  很想跟大家重溫
[00:08:48.720 --> 00:08:50.240]  我們都讀過了
[00:08:50.240 --> 00:08:52.920]  《以西傑書》第三章第七節
[00:08:52.920 --> 00:08:55.520]  先知宣講的訊息
[00:08:55.520 --> 00:08:58.760]  神怎樣形容這一班以色列人呢?
[00:08:58.760 --> 00:09:03.520]  告訴我們,原來他們是額肩心硬的人
[00:09:03.520 --> 00:09:05.600]  是跟心很有關係
[00:09:05.600 --> 00:09:07.400]  然後《耶利米書》的宣告
[00:09:07.400 --> 00:09:11.720]  亦提到「人心比萬物都詭窄」
[00:09:11.720 --> 00:09:13.760]  即是說更加詭窄
[00:09:13.760 --> 00:09:19.040]  「壞到極處,誰能識透呢?」
[00:09:19.040 --> 00:09:20.680]  所以很著重心
[00:09:20.680 --> 00:09:23.040]  當然你回看希伯來的文化
[00:09:23.040 --> 00:09:24.720]  其實他們寫「心」的時候
[00:09:24.720 --> 00:09:27.800]  又不是我們今天所說的「心」的意思
[00:09:27.800 --> 00:09:28.880]  其實是很豐富的
[00:09:28.880 --> 00:09:30.040]  他們說到「心」
[00:09:30.040 --> 00:09:32.200]  當時他們是在說一個「全人」
[00:09:32.200 --> 00:09:33.640]  是整個人
[00:09:33.640 --> 00:09:36.280]  這整個人原來都是很心硬的
[00:09:36.280 --> 00:09:39.720]  這個人的心地其實是很壞的
[00:09:39.720 --> 00:09:41.520]  大致上是這個意思
[00:09:41.520 --> 00:09:43.160]  所以其實是在說一個「全人」
[00:09:43.160 --> 00:09:44.120]  而這個「全人」
[00:09:44.120 --> 00:09:48.960]  我相信更加需要我們關注他的心靈
[00:09:48.960 --> 00:09:51.440]  所以今天如果我們有機會見到神的時候
[00:09:51.440 --> 00:09:52.600]  我不知道你有沒有想過
[00:09:52.600 --> 00:09:55.560]  將來或今天突然間神出現
[00:09:55.560 --> 00:09:58.760]  神見到你的時候會問你些什麼呢?
[00:09:58.760 --> 00:10:00.880]  會問你有沒有靈修?
[00:10:00.880 --> 00:10:02.720]  問你有沒有在教會侍奉?
[00:10:02.720 --> 00:10:04.800]  問你有沒有傳福音?
[00:10:04.800 --> 00:10:06.680]  或者問你有沒有服侍到社區
[00:10:06.680 --> 00:10:09.920]  去服侍一些微小的人
[00:10:09.920 --> 00:10:12.600]  我們教會推動的服侍關懷
[00:10:12.600 --> 00:10:13.840]  是問這些
[00:10:13.840 --> 00:10:15.400]  還是神會問什麼呢?
[00:10:15.400 --> 00:10:16.840]  我想和大家看看
[00:10:16.840 --> 00:10:20.120]  神可能其中一樣會問「心」
[00:10:20.120 --> 00:10:22.360]  問你的「心」是怎樣?
[00:10:22.360 --> 00:10:26.680]  是不是剛才所說的「額肩心硬」呢?
[00:10:26.680 --> 00:10:31.080]  還有是不是比萬物更加詭詐的「心」呢?
[00:10:31.080 --> 00:10:36.600]  耶利米茲書記在「比萬物都詭詐」之後形容什麼呢?
[00:10:36.600 --> 00:10:38.880]  「壞到極處」
[00:10:38.880 --> 00:10:40.600]  「壞到極處」的意思
[00:10:40.600 --> 00:10:43.760]  原來他的意思是在說「病」
[00:10:43.760 --> 00:10:46.880]  這個人的心詭詐得像病了一樣
[00:10:46.880 --> 00:10:48.240]  而這個「病」是怎樣呢?
[00:10:48.240 --> 00:10:49.400]  這個「病」的「壞到極處」
[00:10:49.400 --> 00:10:52.880]  其實是在形容一個「病」是無法醫治的
[00:10:52.880 --> 00:10:54.680]  簡單來說就是絕症
[00:10:54.680 --> 00:10:56.000]  是醫不了的
[00:10:56.000 --> 00:10:57.280]  但當然我會提醒
[00:10:57.280 --> 00:10:58.880]  人心比萬物詭詐
[00:10:58.880 --> 00:11:00.400]  醫不了的是「人」
[00:11:00.400 --> 00:11:02.280]  沒有辦法醫治
[00:11:02.280 --> 00:11:03.760]  所以是回到什麼呢?
[00:11:03.760 --> 00:11:05.400]  回到神的面前
[00:11:05.400 --> 00:11:06.840]  神會問「心」
[00:11:06.840 --> 00:11:09.640]  神這個「問心」有點像什麼呢?
[00:11:09.640 --> 00:11:11.240]  就好像我們來見神
[00:11:11.240 --> 00:11:13.120]  去看醫生一樣
[00:11:13.120 --> 00:11:14.880]  上次我講以實瑪利的時候
[00:11:14.880 --> 00:11:17.320]  提到「神聽見」
[00:11:17.320 --> 00:11:19.400]  神就像一個醫生一樣
[00:11:19.400 --> 00:11:21.640]  當他問我們「心」的時候
[00:11:21.640 --> 00:11:24.320]  就是拿著聽筒聽一下我們的「心」
[00:11:24.320 --> 00:11:25.680]  神會聽到
[00:11:25.680 --> 00:11:28.080]  神也是問我們的「心」
[00:11:28.080 --> 00:11:30.520]  到底我們帶著一個怎樣的心靈
[00:11:30.520 --> 00:11:33.400]  我這個人是一個怎樣的人
[00:11:33.400 --> 00:11:37.280]  我的屬靈生命是一個怎樣的狀況呢?
[00:11:37.280 --> 00:11:39.320]  神會問「心」
[00:11:39.320 --> 00:11:42.480]  神不需要問我們有多少做過什麼侍奉
[00:11:42.480 --> 00:11:43.400]  有什麼功績
[00:11:43.400 --> 00:11:45.360]  當然可能神都會問
[00:11:45.360 --> 00:11:47.000]  或者神其實都知道
[00:11:47.000 --> 00:11:50.120]  但最重要神看我們的「心」
[00:11:50.120 --> 00:11:52.960]  看我們這個人的心靈
[00:11:52.960 --> 00:11:55.000]  人醫不好
[00:11:55.000 --> 00:11:58.120]  唯有是神自己工作
[00:11:58.120 --> 00:11:59.480]  所以在《以西傑書》
[00:11:59.480 --> 00:12:00.280]  我們有一段
[00:12:00.280 --> 00:12:03.760]  可能大家對《以西傑書》雖然未必熟悉
[00:12:03.760 --> 00:12:04.880]  但可能你都曾經聽過
[00:12:04.880 --> 00:12:07.120]  《以西傑書》第三十六章裡面
[00:12:07.120 --> 00:12:08.640]  講到一個很重要
[00:12:08.640 --> 00:12:11.360]  新的心、新的靈
[00:12:11.360 --> 00:12:12.920]  但其實之前
[00:12:12.920 --> 00:12:15.720]  如果你有參與讀經計劃
[00:12:15.720 --> 00:12:18.120]  你看到《以西傑書》的第十一章
[00:12:18.120 --> 00:12:19.600]  第十八章
[00:12:19.600 --> 00:12:22.360]  第十八章是我們剛剛在星期五才看完的
[00:12:22.360 --> 00:12:23.880]  大家可以回去再看
[00:12:23.880 --> 00:12:28.320]  其實都在講一個新的心、新的靈
[00:12:28.320 --> 00:12:32.760]  第十八章裡面好像有一點點給我們的訊息
[00:12:32.760 --> 00:12:39.120]  好像是神要求人自己去做一個新的心、新的靈
[00:12:39.120 --> 00:12:40.520]  但其實是不行的
[00:12:40.520 --> 00:12:44.760]  那段說話其實是在講人做不到的
[00:12:44.760 --> 00:12:46.280]  人的心硬
[00:12:46.280 --> 00:12:49.080]  人的心被萬物詭詐
[00:12:49.080 --> 00:12:50.640]  無法醫治
[00:12:50.640 --> 00:12:51.920]  唯有是甚麼?
[00:12:51.920 --> 00:12:53.800]  好像《以西傑書》三十六章
[00:12:53.800 --> 00:12:55.800]  很清楚更加詳細講到
[00:12:55.800 --> 00:13:00.280]  神自己要用清水來潔淨人
[00:13:00.280 --> 00:13:04.960]  將人的硬心、錫心改變成為
[00:13:04.960 --> 00:13:07.320]  換了一個肉心
[00:13:07.320 --> 00:13:09.200]  擺一個新的心
[00:13:09.200 --> 00:13:11.960]  神更加要將他的新的靈
[00:13:11.960 --> 00:13:17.320]  擺在這個重新再做的人的生命裡面
[00:13:17.320 --> 00:13:20.480]  所以這個是人做不到的
[00:13:20.480 --> 00:13:23.760]  是唯有神才可以做到
[00:13:23.760 --> 00:13:26.760]  神會問我們的心
[00:13:26.760 --> 00:13:30.160]  我們的心要帶著這份謙卑
[00:13:30.160 --> 00:13:31.760]  更加要帶著甚麼呢?
[00:13:31.760 --> 00:13:34.120]  一份不悔
[00:13:34.120 --> 00:13:35.760]  當我們來到神的面前
[00:13:35.760 --> 00:13:39.840]  我們要存在一個在主面前不悔的心
[00:13:39.840 --> 00:13:42.640]  雖然在三十六章剛才我們所看的
[00:13:42.640 --> 00:13:45.000]  如果大家有留意的話
[00:13:45.000 --> 00:13:46.040]  可以告訴我們
[00:13:46.040 --> 00:13:49.560]  神將一個新心、新靈賜給我們的時候
[00:13:49.560 --> 00:13:54.400]  我們就能夠遵守神的律法
[00:13:54.400 --> 00:13:55.840]  守神的話
[00:13:55.840 --> 00:13:57.040]  更加重要的是
[00:13:57.040 --> 00:14:00.320]  神會將我們再一次接納
[00:14:00.320 --> 00:14:03.800]  再一次接納以色列人成為他的子民
[00:14:03.800 --> 00:14:06.560]  去要做以色列人的神
[00:14:06.560 --> 00:14:10.440]  其實這是在《以西傑書》裡面很重要的訊息
[00:14:10.440 --> 00:14:12.960]  神要成為以色列的神
[00:14:12.960 --> 00:14:15.240]  神要成為你和我的神
[00:14:15.240 --> 00:14:17.520]  所以唯有神才可以做到
[00:14:17.520 --> 00:14:20.280]  但當我們有神子民的身份的時候
[00:14:20.280 --> 00:14:21.800]  我想提醒弟兄姊妹
[00:14:21.800 --> 00:14:25.440]  其實我們要多帶著一份不悔的心
[00:14:25.440 --> 00:14:28.680]  不是我們能夠有甚麼可以誇口
[00:14:28.680 --> 00:14:30.080]  我們的心硬
[00:14:30.080 --> 00:14:31.880]  我們的心鬼扎
[00:14:31.880 --> 00:14:33.080]  是自己治不好
[00:14:33.080 --> 00:14:34.840]  是人做不到事
[00:14:34.840 --> 00:14:37.160]  唯有神才可以潔淨
[00:14:37.160 --> 00:14:39.040]  是我們不悔
[00:14:39.040 --> 00:14:43.320]  我們能夠有這份恩典稱為神的子民
[00:14:43.320 --> 00:14:45.480]  是神自己施恩
[00:14:45.480 --> 00:14:47.680]  神親自動功
[00:14:47.680 --> 00:14:52.040]  神就好像一個要開心手術的大醫生一樣
[00:14:52.040 --> 00:14:54.720]  將我們硬心、錫心
[00:14:54.720 --> 00:14:57.440]  重新換為一個新的心
[00:14:57.440 --> 00:15:00.280]  是神自己施恩憐憫
[00:15:00.280 --> 00:15:04.120]  神親自動功
[00:15:04.120 --> 00:15:04.840]  所以弟兄姊妹
[00:15:04.840 --> 00:15:10.160]  我不知道你今天有一個怎樣的心呢?
[00:15:10.160 --> 00:15:12.040]  是否好像這班以色列人
[00:15:12.040 --> 00:15:14.280]  是硬心腸
[00:15:14.280 --> 00:15:17.240]  是一個鬼扎的心呢?
[00:15:17.240 --> 00:15:18.800]  還是你已經願意讓神
[00:15:18.800 --> 00:15:21.880]  來到你生命裏面工作
[00:15:21.880 --> 00:15:24.120]  換了這個新的心
[00:15:24.120 --> 00:15:25.360]  新的靈
[00:15:25.360 --> 00:15:27.800]  有神的話語在當中
[00:15:27.800 --> 00:15:28.840]  當我們讀到
[00:15:28.840 --> 00:15:30.720]  以色列記者一直讀下去的時候
[00:15:30.720 --> 00:15:32.640]  三十七章更加提醒我們
[00:15:32.640 --> 00:15:36.720]  我們要重新進入一個新的藥裏面
[00:15:36.720 --> 00:15:39.760]  更加有新的聖典
[00:15:39.760 --> 00:15:41.200]  是藉著耶穌基督
[00:15:41.200 --> 00:15:44.320]  我們和神來和好
[00:15:44.320 --> 00:15:47.920]  這就是我們今天作為基督徒已經經歷了
[00:15:47.920 --> 00:15:49.680]  是神仍然施恩
[00:15:49.680 --> 00:15:53.560]  神親自動功
[00:15:53.560 --> 00:15:54.920]  雖然我們不悔
[00:15:54.920 --> 00:15:58.160]  但神仍然將這份恩典給了你和我
[00:15:58.160 --> 00:16:00.080]  我們可以成為祂的子民
[00:16:00.080 --> 00:16:05.240]  成為這個天國裏面的一份子
[00:16:05.240 --> 00:16:08.040]  無論是《馬太福音》的登山補訓
[00:16:08.040 --> 00:16:10.120]  或者是整個福音書裏面
[00:16:10.120 --> 00:16:12.240]  耶穌基督的教導
[00:16:12.240 --> 00:16:15.240]  其中一個很重要要我們領受的就是
[00:16:15.240 --> 00:16:20.040]  神對天國子民的期望
[00:16:20.040 --> 00:16:23.800]  我們怎樣從耶穌基督的教導當中
[00:16:23.800 --> 00:16:25.800]  領受天國子民
[00:16:25.800 --> 00:16:29.200]  這個生命應該是怎樣的質素
[00:16:29.200 --> 00:16:34.440]  甚至可以說是神對每一個基督徒的要求
[00:16:34.440 --> 00:16:36.520]  祂的標準是怎樣
[00:16:36.520 --> 00:16:38.800]  都在福音書裏面
[00:16:38.800 --> 00:16:40.520]  耶穌基督的教導當中
[00:16:40.520 --> 00:16:42.320]  很清楚地讓我們知道
[00:16:42.320 --> 00:16:45.000]  登山補訓在福音書裏面
[00:16:45.000 --> 00:16:47.360]  我們看到《馬太福音》一開始的時候
[00:16:47.360 --> 00:16:49.680]  是一個很重要的講章
[00:16:49.680 --> 00:16:52.520]  從這個開始其實是帶我們進入
[00:16:52.520 --> 00:16:55.360]  我們可以怎樣從心出發
[00:16:55.360 --> 00:17:02.600]  從我們這個全人的生命不斷地成長
[00:17:02.600 --> 00:17:05.680]  我們領受神給我們的教訓
[00:17:05.680 --> 00:17:07.600]  領受上主的說話
[00:17:07.600 --> 00:17:11.600]  以致我們經歷神給我們的祝福和應許
[00:17:11.600 --> 00:17:13.640]  所以整個登山補訓
[00:17:13.640 --> 00:17:17.640]  其實是在講神對我們的期望
[00:17:17.640 --> 00:17:22.520]  神給我們知道作為天國子民的標準是什麼
[00:17:22.520 --> 00:17:24.760]  天國是屬於神
[00:17:24.760 --> 00:17:27.520]  彰顯神的統治
[00:17:27.520 --> 00:17:31.160]  彰顯神去掌管著我們每一個
[00:17:31.160 --> 00:17:33.560]  屬於天國子民的生命
[00:17:33.560 --> 00:17:38.040]  所以我們應該是跟從神的要求
[00:17:38.040 --> 00:17:39.200]  神的期望
[00:17:39.200 --> 00:17:43.560]  來活出一個天國子民生命的素質
[00:17:43.560 --> 00:17:45.600]  詩人都有這樣的經歷
[00:17:45.600 --> 00:17:47.560]  詩篇十五篇第一節裏面提到
[00:17:47.560 --> 00:17:49.080]  詩人的經歷就是
[00:17:49.080 --> 00:17:54.400]  「耶和華,誰能寄居你的帳篷,誰能住在你的聖山?」
[00:17:54.400 --> 00:17:58.360]  如果登山補訓是耶穌在山上宣講的時候
[00:17:58.360 --> 00:18:00.760]  其實正正就好像朝聖者
