
[00:00:00.000 --> 00:00:03.960]  從這個禮拜開始,大家可能會留意到
[00:06:30.240 --> 00:06:32.160]  不過我想大家知道
[00:06:32.160 --> 00:06:35.120]  我們的天父上帝就不像這個人
[00:06:35.120 --> 00:06:37.680]  他不會對我們有一些這樣無力的要求
[00:06:37.680 --> 00:06:38.800]  但是不知道爲什麼
[00:06:38.800 --> 00:06:40.880]  在我們的心裏面
[00:06:40.880 --> 00:06:43.120]  我們時時都害怕
[00:06:43.120 --> 00:06:48.160]  怕着神會要我們做一些我們不想做的事情
[00:06:48.160 --> 00:06:50.080]  或者我們認爲是不合理
[00:06:50.080 --> 00:06:54.160]  我們認爲是不可能的事情
[00:06:54.160 --> 00:06:56.080]  事實上我們的天父上帝
[00:06:56.080 --> 00:06:58.160]  如果你看聖經
[00:06:58.160 --> 00:07:02.880]  你會發覺天父上帝是一個愛心爆棚的慈父
[00:07:02.880 --> 00:07:07.600]  和電影裏面的主角完全不一樣
[00:07:07.600 --> 00:07:12.640]  所以當我們學習要去遵守聽從天父的命令
[00:07:12.640 --> 00:07:14.880]  聽他說話的時候
[00:07:14.880 --> 00:07:18.400]  其實不是我們想象的那麼簡單
[00:07:18.400 --> 00:07:21.200]  裏面不含有多重的意思
[00:07:21.200 --> 00:07:25.040]  這是我今天早上想和大家分享
[00:07:25.040 --> 00:07:26.320]  爲什麼我們要信服神呢
[00:07:26.320 --> 00:07:30.160]  爲什麼我們應該凡事聽從他的說話呢
[00:07:30.160 --> 00:07:34.480]  我們怎樣才能夠去實現這個聖經的真理
[00:07:34.480 --> 00:07:37.840]  讓我們的信仰可以不斷的勝利呢
[00:07:37.840 --> 00:07:39.440]  今天和大家看幾節聖經
[00:07:39.440 --> 00:07:42.720]  是約翰一書第二章第三到第六節
[00:07:42.720 --> 00:07:43.920]  不如一起讀吧
[00:07:43.920 --> 00:07:47.760]  約翰一書第二章第三到第六節
[00:07:47.760 --> 00:07:49.280]  我們一起來
[00:07:49.280 --> 00:07:52.160]  如果我們遵守上帝的命令
[00:07:52.160 --> 00:07:54.640]  我們就知道我們認識他
[00:07:54.640 --> 00:07:56.800]  若有人說我認識他
[00:07:56.800 --> 00:07:58.960]  卻不遵守他的命令
[00:07:58.960 --> 00:08:01.200]  這樣的人是撒謊的
[00:08:01.200 --> 00:08:04.000]  真理跟他沒有關係
[00:08:04.000 --> 00:08:06.480]  但那遵守上帝的道的人
[00:08:06.480 --> 00:08:09.760]  他對上帝的愛就達到完全
[00:08:09.760 --> 00:08:12.400]  那說有上帝的生命的
[00:08:12.400 --> 00:08:15.760]  應該照耶穌基督的言行生活
[00:08:15.760 --> 00:08:18.080]  這樣我們纔有把握說
[00:08:18.080 --> 00:08:21.520]  我們是有他的生命
[00:08:21.520 --> 00:08:26.240]  爲什麼我們要聽從神要信服神呢
[00:08:26.240 --> 00:08:28.160]  因爲我們信服神的時候
[00:08:28.160 --> 00:08:33.360]  是顯示我們和神有一個很親密的關係
[00:08:33.360 --> 00:08:34.480]  第三節說
[00:08:34.480 --> 00:08:36.240]  如果我們遵守上帝的命令
[00:08:36.240 --> 00:08:40.320]  我們就知道我們認識他
[00:08:40.320 --> 00:08:44.240]  我不知道大家認不認識Jerry Brown
[00:08:44.240 --> 00:08:45.360]  認不認識啊
[00:08:45.360 --> 00:08:47.840]  你加州生活不認識
[00:08:47.840 --> 00:08:48.800]  是不是Jerry Brown
[00:08:48.800 --> 00:08:50.560]  我沒有說錯他的名字
[00:08:50.560 --> 00:08:52.720]  大家認不認識奧巴馬
[00:08:52.720 --> 00:08:54.000]  都認識啊
[00:08:54.000 --> 00:08:56.800]  你在美國生活
[00:08:56.800 --> 00:09:00.480]  應該認識奧巴馬
[00:09:00.480 --> 00:09:03.120]  當然我們應該認識他們
[00:09:03.120 --> 00:09:06.080]  但他們認不認識我們呢
[00:09:06.080 --> 00:09:08.000]  他們認不認識你
[00:09:08.000 --> 00:09:09.200]  他們也不認識我
[00:09:09.200 --> 00:09:10.400]  可能認識你也不一定
[00:09:10.400 --> 00:09:11.760]  起碼我不認識他
[00:09:11.760 --> 00:09:13.360]  我認識他是誰
[00:09:13.360 --> 00:09:14.560]  他們不認識我是誰
[00:09:14.560 --> 00:09:16.800]  我們經常這樣說
[00:09:16.800 --> 00:09:18.560]  所以當聖經說到
[00:09:18.560 --> 00:09:21.440]  我們認識他 認識上帝
[00:09:21.440 --> 00:09:24.400]  這個認識原來有不同的意思
[00:09:24.400 --> 00:09:26.320]  要看認識成怎樣
[00:09:26.320 --> 00:09:27.760]  如果像我們認識Jerry Brown
[00:09:27.760 --> 00:09:29.280]  認識奧巴馬一樣
[00:09:29.280 --> 00:09:32.160]  在電視新聞報道里
[00:09:32.160 --> 00:09:33.440]  一輪半斬
[00:09:33.440 --> 00:09:34.720]  把他們湊在一起
[00:09:34.720 --> 00:09:36.320]  知道他們想什麼
[00:09:36.320 --> 00:09:37.280]  喜歡什麼
[00:09:37.280 --> 00:09:38.240]  就這麼多
[00:09:38.240 --> 00:09:42.960]  但其實他們根本不認識我們
[00:09:42.960 --> 00:09:46.080]  所以聖經說到認識他
[00:09:46.080 --> 00:09:48.320]  認識上帝的意思
[00:09:48.320 --> 00:09:51.040]  不僅是知道上帝的名字
[00:09:51.040 --> 00:09:52.000]  上帝的名字
[00:09:52.000 --> 00:09:53.280]  我就是我
[00:09:53.280 --> 00:09:54.800]  I am that I am
[00:09:54.800 --> 00:09:55.920]  這是舊有聖經說的
[00:09:55.920 --> 00:09:58.400]  我就是耶和華神
[00:09:58.400 --> 00:09:59.280]  他有什麼身份
[00:09:59.280 --> 00:10:00.720]  他有什麼能力和權柄
[00:10:00.720 --> 00:10:02.080]  我們在這裏聽一點
[00:10:02.080 --> 00:10:03.040]  在那裏聽一點
[00:10:03.040 --> 00:10:05.760]  但我們本身不能夠認識他
[00:10:05.760 --> 00:10:06.880]  什麼能夠讓我們知道
[00:10:06.880 --> 00:10:08.320]  我們真的認識上帝呢
[00:10:08.320 --> 00:10:09.520]  聖經裏面說得很清楚
[00:10:09.520 --> 00:10:13.520]  當我們去遵守上帝命令的時候
[00:10:13.520 --> 00:10:16.400]  原來這裏所說的認識
[00:10:16.400 --> 00:10:20.400]  是一種經過認證而有的親密關係
[00:10:20.400 --> 00:10:21.760]  透過我們相信上帝
[00:10:21.760 --> 00:10:24.560]  我們遵循祂的說話
[00:10:24.560 --> 00:10:28.480]  我們會發覺原來我們是屬於上帝的
[00:10:28.480 --> 00:10:30.800]  大家不要看因還轉
[00:10:30.800 --> 00:10:33.120]  你們不看這些東西了
[00:10:33.120 --> 00:10:34.320]  現在很多人很流行
[00:10:34.320 --> 00:10:35.520]  已經過去了
[00:10:35.520 --> 00:10:36.720]  裏面說到
[00:10:36.720 --> 00:10:38.640]  我怎麼知道這個兒子是皇帝的兒子呢
[00:10:38.640 --> 00:10:39.680]  皇帝不可以戳手指的
[00:10:39.680 --> 00:10:40.640]  不可以流血的
[00:10:40.640 --> 00:10:46.960]  於是就去思議誰和這個妃嬪有關係
[00:10:46.960 --> 00:10:48.720]  滴血吧
[00:10:48.720 --> 00:10:50.080]  古代是不是滴血
[00:10:50.080 --> 00:10:52.000]  看血是否融在一起
[00:10:52.000 --> 00:10:53.840]  對不對
[00:10:53.840 --> 00:10:55.440]  現在就比較現代化一點
[00:10:55.440 --> 00:10:56.880]  現在不用滴血的
[00:10:56.880 --> 00:10:59.200]  現在去驗一下DNA就行了
[00:10:59.200 --> 00:11:00.560]  有DNA我們就知道
[00:11:00.560 --> 00:11:04.320]  到底你們兩個人有沒有血緣的關係
[00:11:04.320 --> 00:11:07.120]  我們怎麼知道我們和天父上帝有沒有血緣的關係呢
[00:11:07.120 --> 00:11:08.400]  聖經裏面說得很清楚
[00:11:08.400 --> 00:11:10.160]  一樣東西就是
[00:11:10.160 --> 00:11:14.320]  如果我們遵守上帝的命令
[00:11:14.320 --> 00:11:19.920]  這個就驗證了我們和天父上帝有一個很親密的關係
[00:11:19.920 --> 00:11:22.000]  我們真的所謂認識他
[00:11:22.000 --> 00:11:25.520]  不僅僅是我們認識他 他不認識我
[00:11:25.520 --> 00:11:27.600]  我認識他 他也認識我
[00:11:27.600 --> 00:11:30.480]  天父上帝可以和我們有一個很密切的
[00:11:30.480 --> 00:11:34.560]  一個相愛的關係在當中
[00:11:34.560 --> 00:11:37.200]  我們很多人都知道上帝存在
[00:11:37.200 --> 00:11:38.800]  都相信上帝存在
[00:11:38.800 --> 00:11:42.320]  我們又相信上帝認識我們和愛我們
[00:11:42.320 --> 00:11:44.720]  如果我們是基督徒的話
[00:11:44.720 --> 00:11:48.560]  問題就是
[00:11:48.560 --> 00:11:50.160]  當我們知道上帝認識我們
[00:11:50.160 --> 00:11:52.720]  我們認識上帝的時候
[00:11:52.720 --> 00:11:57.600]  我們很多時候都會在教裏面幫忙做這些事情
[00:11:57.600 --> 00:12:01.520]  甚至我們剛纔收奉獻的時候我們會奉獻
[00:12:01.520 --> 00:12:03.360]  但我所說的是一個親密的關係
[00:12:03.360 --> 00:12:05.840]  一個親密的關係很多時候
[00:12:05.840 --> 00:12:10.640]  未到一個很完美的地步
[00:12:10.640 --> 00:12:13.360]  今天我說的這個所謂的信服
[00:12:13.360 --> 00:12:16.240]  是說一個完全的信服
[00:12:16.240 --> 00:12:17.280]  當我們思想的時候
[00:12:17.280 --> 00:12:18.160]  教會里面有很多基督徒
[00:12:18.160 --> 00:12:21.360]  我最近和Pastor Matt 聊天的時候
[00:12:21.360 --> 00:12:24.240]  他說 爹地 你知不知道你教堂裏面有多少個Christian
[00:12:24.240 --> 00:12:26.080]  真的 Christian
[00:12:26.080 --> 00:12:28.000]  我說 What do you mean?
[00:12:28.000 --> 00:12:31.440]  他說 多少人真的聽聖經就行聖經
[00:12:31.440 --> 00:12:33.520]  我沒辦法知道
[00:12:33.520 --> 00:12:36.560]  可能你自己知道 但是我沒辦法知道
[00:12:36.560 --> 00:12:37.520]  這就是我們的責任
[00:12:37.520 --> 00:12:42.720]  希望幫助每一個基督徒能夠完全信服聖經給我們的教導
[00:12:42.720 --> 00:12:45.840]  但老實說 我都不敢說
[00:12:45.840 --> 00:12:48.480]  我能不能完全信服聖經呢
[00:12:48.480 --> 00:12:50.400]  因爲當我繼續思考這個問題的時候
[00:12:50.400 --> 00:12:55.600]  我發覺 其實我做牧師有時候也有怨惡的地方
[00:12:55.600 --> 00:12:58.640]  有沒有家裏養狗的
[00:12:58.640 --> 00:13:06.880]  因爲狗很懂人性
[00:13:06.880 --> 00:13:11.440]  甚至有人說狗是人類最好的朋友
[00:13:11.440 --> 00:13:13.760]  所以很多人沒有親朋好友的時候
[00:13:13.760 --> 00:13:16.240]  就養幾隻狗 越養越多
[00:13:16.240 --> 00:13:21.360]  因爲狗和你很親近
[00:13:21.360 --> 00:13:25.440]  不過狗能夠最讓你開心的是什麼
[00:13:25.440 --> 00:13:30.080]  不是單單對你魚頭擺尾 或者撲過來拉你 撲你上身
[00:13:30.080 --> 00:13:34.720]  你覺得很親近 其實不是
[00:13:34.720 --> 00:13:36.320]  令你開心的是什麼呢
[00:13:36.320 --> 00:13:38.320]  狗聽你的話
[00:13:38.320 --> 00:13:40.480]  sit
[00:13:40.480 --> 00:13:42.160]  stay
[00:13:42.160 --> 00:13:44.320]  come and go
[00:13:44.320 --> 00:13:47.520]  特別是在朋友面前 你很有face
[00:13:47.520 --> 00:13:50.240]  多聽話
[00:13:50.240 --> 00:13:51.360]  如果去到公園
[00:13:51.360 --> 00:13:52.240]  come
[00:13:52.240 --> 00:13:55.120]  走了一半 走了去別的地方 不come
[00:13:55.120 --> 00:13:59.120]  那你就很沒人性 很沒face
[00:13:59.120 --> 00:14:02.320]  但如果你真的帶到外面 放狗的時候
[00:14:02.320 --> 00:14:04.800]  如果你不是離開了它
[00:14:04.800 --> 00:14:06.560]  你叫它走 走回來
[00:14:06.560 --> 00:14:08.400]  有沒有這樣的經驗 養狗那些
[00:14:08.400 --> 00:14:12.560]  你叫它come 它真的走了一半 不come 走了去別的地方
[00:14:12.560 --> 00:14:15.760]  太多distraction
[00:14:15.760 --> 00:14:18.400]  我發覺有時候我自己也是這樣
[00:14:18.400 --> 00:14:20.320]  不是不知道神要我們做什麼
[00:14:20.320 --> 00:14:21.920]  不是聽不到神的聲音
[00:14:21.920 --> 00:14:23.120]  聽得很清楚
[00:14:23.120 --> 00:14:27.520]  不過去了一半 return away
[00:14:27.520 --> 00:14:30.160]  所以爲什麼狗是要訓練的呢
[00:14:30.160 --> 00:14:32.640]  狗是要訓練 人也要訓練
[00:14:32.640 --> 00:14:34.240]  我們自己要訓練自己
[00:14:34.240 --> 00:14:36.240]  如果我們和神有這麼緊密的關係
[00:14:36.240 --> 00:14:37.920]  我們要訓練我們自己
[00:14:37.920 --> 00:14:40.320]  如何去聽從神
[00:14:40.320 --> 00:14:41.440]  如果不是的話
[00:14:41.440 --> 00:14:43.760]  中國人說 養狗吧 養狗吧
[00:14:43.760 --> 00:14:47.440]  不過對於狗有很多中國人的術語
[00:14:47.440 --> 00:14:53.680]  阿邦叫狗 越叫越走
[00:14:53.680 --> 00:14:55.120]  我們是不是這樣
[00:14:55.120 --> 00:15:03.280]  接着我們說 這隻狗呢 養不熟
[00:15:03.280 --> 00:15:04.480]  求天父上帝幫助我們
[00:15:04.480 --> 00:15:06.800]  不要成爲好像這隻狗一樣
[00:15:06.800 --> 00:15:08.880]  因爲我們不是狗 我們是人
[00:15:08.880 --> 00:15:11.120]  是按照神的形象去做
[00:15:11.120 --> 00:15:13.120]  我們有思想 我們有理性
[00:15:13.120 --> 00:15:14.640]  我們能夠明白聖經
[00:15:14.640 --> 00:15:19.040]  幫助我們不要被其他東西阻礙
[00:15:19.040 --> 00:15:20.640]  如果我們真的相信神
[00:15:20.640 --> 00:15:22.960]  體驗過祂那種實在的話
[00:15:22.960 --> 00:15:24.400]  祂吩咐我們做些什麼
[00:15:24.400 --> 00:15:25.440]  我們嘗試去聽
[00:15:25.440 --> 00:15:27.200]  因爲這是證明
[00:15:27.200 --> 00:15:32.080]  我們和祂有緊密關係的一個最好的證據
[00:15:32.080 --> 00:15:34.880]  當我們願意去聽神講的時候
[00:15:34.880 --> 00:15:37.120]  帶來一個很自然的結果是什麼呢
[00:15:37.120 --> 00:15:39.280]  就是我們生命的改變
[00:15:39.280 --> 00:15:44.240]  信福會轉化我們屬靈的生命
[00:15:44.240 --> 00:15:46.320]  聖經第二章第四節
[00:15:46.320 --> 00:15:49.040]  若有人說我認識他
[00:15:49.040 --> 00:15:50.960]  卻不遵守他的命令
[00:15:50.960 --> 00:15:54.480]  這樣的人是撒謊
[00:15:54.480 --> 00:15:58.000]  真理跟他沒有關係
[00:15:58.000 --> 00:15:59.920]  我看了一個故事關於一個
[00:15:59.920 --> 00:16:02.160]  在University of Georgia
[00:16:02.160 --> 00:16:04.240]  教化學的一個教授
[00:16:04.240 --> 00:16:06.160]  一問到化學的 他都挺出名的
[00:16:06.160 --> 00:16:07.680]  叫做Henry Shaver
[00:16:07.680 --> 00:16:10.000]  他曾經獲得Nobel Prize幾次
[00:16:10.000 --> 00:16:12.080]  不過都拿不到
[00:16:12.080 --> 00:16:15.440]  但很出名 很多人引用他的說法
[00:16:15.440 --> 00:16:16.480]  他在年輕的時間
[00:16:16.480 --> 00:16:20.720]  有一個印象他一生都不會忘記
[00:16:20.720 --> 00:16:22.240]  他的父親也是信耶穌的
[00:16:22.240 --> 00:16:23.520]  每個星期帶他回教堂
[00:16:23.520 --> 00:16:26.160]  有一天他在廚房裏和父親討論
[00:16:26.160 --> 00:16:30.080]  一些一個日論理道德的問題
[00:16:30.080 --> 00:16:32.480]  他小時候跟父親去教會
[00:16:32.480 --> 00:16:33.680]  他就跟父親說
[00:16:33.680 --> 00:16:39.360]  父親 聖經裏面對這件事是這樣說的
[00:16:39.360 --> 00:16:46.560]  他父親的答案就是讓他終生難忘的一個答案
[00:16:46.560 --> 00:16:49.520]  他說我知道聖經是這樣說的
[00:16:49.520 --> 00:16:52.960]  But it's wrong
[00:16:52.960 --> 00:16:54.720]  我知道聖經是這樣說
[00:16:54.720 --> 00:16:56.720]  但聖經是錯的
[00:16:56.720 --> 00:16:59.120]  他從那個moment開始
[00:16:59.120 --> 00:17:00.800]  他就不想回教會
[00:17:00.800 --> 00:17:02.240]  因爲他父親是基督徒
[00:17:02.240 --> 00:17:03.360]  他說他是基督徒
[00:17:03.360 --> 00:17:06.240]  他自己claim to be a Christian
[00:17:06.240 --> 00:17:07.920]  但他竟然說聖經是錯的
[00:17:07.920 --> 00:17:08.800]  不信聖經的
[00:17:08.800 --> 00:17:15.840]  聖經裏面所說的一定是一些謊言
[00:17:15.840 --> 00:17:19.360]  一定是一些騙人的廢話
[00:17:19.360 --> 00:17:21.600]  感謝主 後來他信了耶穌
[00:17:21.600 --> 00:17:28.800]  他是其中一個倡議intelligent design的學者
[00:17:28.800 --> 00:17:30.080]  這個世界裏面這麼奇妙
[00:17:30.080 --> 00:17:32.320]  是一個很intelligent的人
[00:17:32.320 --> 00:17:34.880]  去創造 去design這個宇宙
[00:17:34.880 --> 00:17:37.680]  他後來信了耶穌
[00:17:37.680 --> 00:17:39.200]  在那個時候他才發現
[00:17:39.200 --> 00:17:42.480]  原來他父親所說的
[00:17:42.480 --> 00:17:44.640]  或者他父親所謂信耶穌
[00:17:44.640 --> 00:17:48.720]  纔是一個騙人的廢話
[00:17:48.720 --> 00:17:51.280]  感謝主 回到正題
[00:17:51.280 --> 00:17:54.400]  但事實上這個故事裏面
[00:17:54.400 --> 00:17:56.960]  我相信發生在很多教會里面
[00:17:56.960 --> 00:17:59.120]  包括匯典教會都一樣
[00:17:59.120 --> 00:18:01.360]  不要誤會穆斯是在抱怨大家
[00:18:01.360 --> 00:18:03.680]  我希望提高我們的警覺性
[00:18:03.680 --> 00:18:04.720]  有時候我們不知不覺
[00:18:04.720 --> 00:18:06.160]  我們以爲哥呢不離
[00:18:06.160 --> 00:18:08.960]  我又奉獻 我又幫手做這樣做那樣
[00:18:08.960 --> 00:18:11.760]  我一定是一個基督徒
[00:18:11.760 --> 00:18:14.160]  但到了某些重要的時刻
[00:18:14.160 --> 00:18:17.680]  要我們跟隨神聽主走的話
[00:18:17.680 --> 00:18:19.440]  我們就不動了
[00:18:19.440 --> 00:18:21.360]  我們就被其他的東西浪費了
[00:18:21.360 --> 00:18:23.440]  我們就聽從別人的說話
[00:18:23.440 --> 00:18:25.520]  多於聽從神
[00:18:25.520 --> 00:18:27.440]  這個就是我們今天很多人
[00:18:27.440 --> 00:18:30.240]  爲什麼經歷不了神的原因
[00:18:30.240 --> 00:18:32.480]  因爲我們有懷疑
[00:18:32.480 --> 00:18:33.680]  一通不過我們的理性
[00:18:33.680 --> 00:18:35.760]  我們就不去聽
[00:18:35.760 --> 00:18:37.680]  所以我們能夠經驗到的是
[00:18:37.680 --> 00:18:39.920]  在我們理性範疇以內
[00:18:39.920 --> 00:18:41.600]  我們能夠明白到的
