
[00:00:00.000 --> 00:00:04.040]  上個星期有沒有人在這裡崇拜
[00:03:25.720 --> 00:03:29.240]  不知道我們會不會好像那些水牛
[00:03:29.240 --> 00:03:31.120]  站在一旁說 幸好不是我
[00:03:31.120 --> 00:03:33.280]  幸好沒事做的那個不是我
[00:03:33.280 --> 00:03:36.200]  幸好有病的那個不是我
[00:03:36.200 --> 00:03:39.680]  幸好對神那麼多埋怨的那個不是我
[00:03:39.680 --> 00:03:43.760]  我們在這裡明哲道身
[00:03:43.760 --> 00:03:48.200]  一個緊密的關係 一個緊密的群體
[00:03:48.200 --> 00:03:49.480]  很重要的
[00:03:49.480 --> 00:03:51.960]  我們有一句話叫做「近朱者赤」
[00:03:51.960 --> 00:03:53.000]  然後是甚麼呢
[00:03:53.000 --> 00:03:54.600]  「近墨者黑」
[00:03:54.600 --> 00:03:56.960]  就是你黏紅色就變紅色
[00:03:56.960 --> 00:03:59.840]  黏黑色又變黑色
[00:03:59.840 --> 00:04:03.400]  可以是彼此拖累的
[00:04:03.400 --> 00:04:06.560]  但同時間其實一個緊密的關係
[00:04:06.560 --> 00:04:10.600]  一個很親密的群體
[00:04:10.600 --> 00:04:14.040]  又可以是互相正面的影響
[00:04:14.040 --> 00:04:16.720]  神藉著基督徒的群體
[00:04:16.720 --> 00:04:20.200]  藉著教會給予我們互相的鼓勵
[00:04:20.200 --> 00:04:21.840]  彼此的幫助
[00:04:21.840 --> 00:04:26.800]  同時間很多時候也藉著一個屬靈的家庭
[00:04:26.800 --> 00:04:28.880]  來塗鑿我們的生命
[00:04:28.880 --> 00:04:34.800]  去幫助我們性格上 性情上有更新的感覺
[00:04:34.800 --> 00:04:38.040]  上兩次在《哥羅西書》的講道裡
[00:04:38.040 --> 00:04:44.120]  告訴我們基督徒新生活的目標是追求甚麼呢
[00:04:44.120 --> 00:04:48.560]  追求天上還是地上的事物呢
[00:04:48.560 --> 00:04:49.840]  追求天上的東西
[00:04:49.840 --> 00:04:53.600]  追求天上 上帝的事情
[00:04:53.600 --> 00:04:56.560]  另外新生活的特色也讓我們看到
[00:04:56.560 --> 00:04:58.920]  我們脫去舊人
[00:04:58.920 --> 00:05:02.720]  雖然依然有一些舊惡的性情在裡面
[00:05:02.720 --> 00:05:05.040]  但是已經脫去了
[00:05:05.040 --> 00:05:10.440]  我們有一個新人 穿上了一個新人在我們的生命裡
[00:05:10.440 --> 00:05:13.160]  但是基督徒的生活不是抽離的
[00:05:13.160 --> 00:05:17.480]  也不只是我和神的關係就足夠了
[00:05:17.480 --> 00:05:18.280]  如果你看《聖經》
[00:05:18.280 --> 00:05:21.400]  你看到神拯救我們 給我們新的生命
[00:05:21.400 --> 00:05:23.960]  是給我們在一個群體裡
[00:05:23.960 --> 00:05:27.480]  在一個群體的接觸裡
[00:05:27.480 --> 00:05:28.880]  我們進入了一個群體
[00:05:28.880 --> 00:05:31.400]  進入了一個屬靈的大家庭
[00:05:31.400 --> 00:05:35.760]  所以接著三章 哥羅西書三章十二到十七節
[00:05:35.760 --> 00:05:38.600]  剛才主席帶領我們一直讀
[00:05:38.600 --> 00:05:43.200]  那段經文其實就提到在那個群體裡
[00:05:43.200 --> 00:05:45.640]  人際的關係 那個藝術
[00:05:45.640 --> 00:05:51.240]  或者人際關係我們有甚麼需要注意的地方
[00:05:51.240 --> 00:05:52.360]  我們看看十二節好嗎
[00:05:52.360 --> 00:05:53.800]  我們一起讀 再讀一次
[00:05:53.800 --> 00:05:56.200]  所以下節讀十二節 請讀
[00:06:01.400 --> 00:06:08.440]  《聖經》
[00:06:08.440 --> 00:06:10.840]  憐憫是甚麼意思
[00:06:10.840 --> 00:06:15.160]  憐憫是無論對方配或不配也好
[00:06:15.160 --> 00:06:20.200]  仍然向他表露出同情的心懷
[00:06:20.200 --> 00:06:22.520]  接著恩慈
[00:06:22.520 --> 00:06:28.240]  恩慈是向別人發出良善
[00:06:28.240 --> 00:06:31.280]  謙虛是至今居下
[00:06:31.280 --> 00:06:32.800]  就像這份所書所說
[00:06:32.800 --> 00:06:35.280]  各人看別人比自己強
[00:06:35.280 --> 00:06:37.680]  就是看到別人別人的長處
[00:06:37.680 --> 00:06:42.360]  看到別人有過人的地方
[00:06:42.360 --> 00:06:44.520]  溫柔 溫柔是甚麼
[00:06:44.520 --> 00:06:45.760]  扯手扯腳嗎
[00:06:45.760 --> 00:06:50.080]  不是 溫柔不是扯手扯腳
[00:06:50.080 --> 00:06:55.840]  溫柔是對人沒有一個傷害的心
[00:06:55.840 --> 00:06:57.880]  有另外一個英文譯管
[00:06:57.880 --> 00:06:59.840]  他譯溫柔很有趣
[00:06:59.840 --> 00:07:03.120]  他譯作quiet strength
[00:07:03.120 --> 00:07:07.280]  是一個安靜的力量
[00:07:07.280 --> 00:07:09.120]  我不知道你有沒有聽過
[00:07:09.120 --> 00:07:12.600]  甚麼通膚 以柔制剛
[00:07:12.600 --> 00:07:15.080]  其實溫柔是有背後的一個力量
[00:07:15.080 --> 00:07:17.040]  是一個安靜的力量
[00:07:17.040 --> 00:07:19.520]  不是扯手扯腳的力量
[00:07:19.520 --> 00:07:20.720]  忍耐
[00:07:20.720 --> 00:07:25.480]  忍耐是忍受別人對自己的傷害
[00:07:25.480 --> 00:07:30.920]  原文這裏他說 就要全憐憫 恩慈謙虛等等
[00:07:30.920 --> 00:07:34.520]  這個全 你看到原文作甚麼
[00:07:34.520 --> 00:07:36.320]  穿
[00:07:36.320 --> 00:07:37.200]  如果你有印象
[00:07:37.200 --> 00:07:39.880]  上一次 上一兩次的哥羅西書
[00:07:39.880 --> 00:07:43.280]  都是其實說到穿
[00:07:43.280 --> 00:07:45.360]  穿上新人 又脫去舊人
[00:07:45.360 --> 00:07:46.760]  其實都是在說穿衣服
[00:07:46.760 --> 00:07:50.800]  用穿衣服的比方來講解
[00:07:50.800 --> 00:07:53.560]  其實這個全字 原文都是個穿來的
[00:07:53.560 --> 00:07:54.800]  是這個意思
[00:07:54.800 --> 00:07:57.320]  就是穿上去
[00:07:57.320 --> 00:08:00.120]  接著十三節
[00:08:00.120 --> 00:08:02.120]  請大家讀十三節
[00:08:02.120 --> 00:08:16.920]  這裏告訴我們
[00:08:16.920 --> 00:08:23.280]  我們要對人的美德
[00:08:23.280 --> 00:08:26.880]  有人的地方就有甚麼
[00:08:26.880 --> 00:08:28.080]  就有是非
[00:08:28.080 --> 00:08:29.680]  有人的地方就有是非
[00:08:29.680 --> 00:08:31.680]  有是非就有問題
[00:08:31.680 --> 00:08:35.120]  就有很多的陷阱等等
[00:08:35.120 --> 00:08:40.440]  在教會裏面都不會例外的 是不是
[00:08:40.440 --> 00:08:41.800]  如果你在教會久了
[00:08:41.800 --> 00:08:44.080]  我相信你一定有經歷過
[00:08:44.080 --> 00:08:45.560]  如果你沒有經歷過
[00:08:45.560 --> 00:08:48.760]  我證明你可能剛剛來這裏不久
[00:08:48.760 --> 00:08:51.400]  哇 香港教會這麼好的
[00:08:51.400 --> 00:08:53.680]  證明你可能來這裏不久
[00:08:53.680 --> 00:08:55.160]  這間教會也是
[00:08:55.160 --> 00:08:58.080]  其他教會都會有這樣的問題
[00:08:58.080 --> 00:09:00.080]  因為教會是有人
[00:09:00.080 --> 00:09:03.480]  有人的地方就會容易有是非
[00:09:03.480 --> 00:09:08.600]  有問題就有問題
[00:09:08.600 --> 00:09:11.040]  人與人之間的背景不同
[00:09:11.040 --> 00:09:13.360]  性格不同
[00:09:13.360 --> 00:09:14.560]  思想的部分不同
[00:09:14.560 --> 00:09:16.440]  有些人想事情會快的
[00:09:16.440 --> 00:09:19.240]  我兩夫妻的關係裏面
[00:09:19.240 --> 00:09:23.000]  我就很明白我老婆是快一點 我是慢一點
[00:09:23.000 --> 00:09:27.040]  會快和慢又會有不同
[00:09:27.040 --> 00:09:29.520]  在工作的環境裏面
[00:09:29.520 --> 00:09:32.400]  同事或上司之間的相處
[00:09:32.400 --> 00:09:34.400]  一個快 一個慢
[00:09:34.400 --> 00:09:36.400]  快的就會覺得年齡慢
[00:09:36.400 --> 00:09:39.160]  慢的就會覺得這麼急進 這麼快
[00:09:39.160 --> 00:09:40.800]  沒有想得清清楚楚
[00:09:40.800 --> 00:09:45.080]  其實大家的價值取向不同
[00:09:45.080 --> 00:09:47.080]  沒有甚麼對與錯
[00:09:47.080 --> 00:09:52.120]  只是一些思想的部分的快慢 性格的不同
[00:09:52.120 --> 00:09:54.720]  但因為那些不同會產生誤會
[00:09:54.720 --> 00:09:56.720]  產生埋怨
[00:09:56.720 --> 00:09:57.960]  都說你了
[00:09:57.960 --> 00:10:00.280]  叫你不要這麼快做那個決定
[00:10:00.280 --> 00:10:02.120]  然後又或者說你真是慢吞吞
[00:10:02.120 --> 00:10:05.800]  搞到買樓遲了
[00:10:05.800 --> 00:10:08.640]  被人買了 沒必要的
[00:10:08.640 --> 00:10:10.240]  會有這些
[00:10:10.240 --> 00:10:12.240]  這裏講嚴規 十三節
[00:10:12.240 --> 00:10:14.960]  如果這個人和那個人有嚴規
[00:10:14.960 --> 00:10:16.760]  嚴規這裏是講甚麼
[00:10:16.760 --> 00:10:20.000]  嚴規不是說一些罪的問題
[00:10:20.000 --> 00:10:22.000]  不是說犯罪 不是罪惡
[00:10:22.000 --> 00:10:25.520]  也不是 哥羅西書一直說有異端
[00:10:25.520 --> 00:10:28.680]  這裏嚴規不是講異端的教訓
[00:10:28.680 --> 00:10:32.400]  純粹這個嚴規是講人與人之間
[00:10:32.400 --> 00:10:33.920]  那個關係裏面
[00:10:33.920 --> 00:10:35.920]  那種不快
[00:10:35.920 --> 00:10:37.360]  那種埋怨
[00:10:37.360 --> 00:10:40.360]  即是意見不同 背景不同而來的
[00:10:40.360 --> 00:10:42.040]  那種的嚴規
[00:10:42.040 --> 00:10:44.040]  那種的一些誤會
[00:10:44.680 --> 00:10:48.680]  嚴規在關係當中好像是一些沙石
[00:10:48.680 --> 00:10:52.800]  有試過穿鞋穿了沙石在腳上會怎樣
[00:10:52.800 --> 00:10:54.520]  舒不舒服
[00:10:54.520 --> 00:10:56.320]  通常都不是很舒服的
[00:10:56.320 --> 00:10:59.840]  但我就不太明白為甚麼小朋友是沒甚麼問題的
[00:10:59.840 --> 00:11:04.040]  在學校玩完或者沙池玩完
[00:11:04.040 --> 00:11:05.960]  雖然是沒有任何異樣的
[00:11:05.960 --> 00:11:08.240]  但接著回到家一打開一隻鞋
[00:11:08.240 --> 00:11:11.400]  不知道為甚麼好像沙池一樣倒了沙出來
[00:11:11.400 --> 00:11:13.280]  是沒甚麼感覺的
[00:11:13.280 --> 00:11:15.400]  但那些是小朋友是這樣的
[00:11:15.400 --> 00:11:17.240]  大人應該都不會覺得
[00:11:17.240 --> 00:11:19.440]  「青啊 有些沙在這裏 有顆石踩著」
[00:11:19.440 --> 00:11:22.440]  這幾個人應該都不會
[00:11:22.440 --> 00:11:25.720]  嚴規就好像是關係當中的那些沙石
[00:11:25.720 --> 00:11:27.920]  會磨損 令你不太舒服
[00:11:27.920 --> 00:11:31.600]  頂住 不過癮
[00:11:31.600 --> 00:11:33.600]  即是面左左
[00:11:33.600 --> 00:11:38.560]  這裏所講的嚴規
[00:11:38.560 --> 00:11:41.240]  是人與人不同的
[00:11:41.240 --> 00:11:43.880]  而產生的一些誤會
[00:11:43.880 --> 00:11:48.200]  或者是那些不快的感覺
[00:11:48.200 --> 00:11:51.120]  這裏叫我們怎樣做
[00:11:51.120 --> 00:11:54.480]  因為那些的嚴規 因為那些的埋怨
[00:11:54.480 --> 00:12:00.640]  我們就彼此的包容 彼此的溫馨
[00:12:00.640 --> 00:12:06.160]  看下去即使更加融洽的一個小組或者團契
[00:12:06.160 --> 00:12:12.840]  或者更加 你看上去更完美無瑕的導師 組長
[00:12:12.840 --> 00:12:14.680]  也好 或者教會的領袖
[00:12:14.680 --> 00:12:18.840]  你看下去 哇 這個人真是很好
[00:12:18.840 --> 00:12:22.720]  如果你只是見到他所有美好的地方
[00:12:22.720 --> 00:12:24.120]  就是為你感恩
[00:12:24.120 --> 00:12:27.960]  只不過是你未發現他那個不完美的地方
[00:12:27.960 --> 00:12:30.120]  我很深印象 可能我
[00:12:30.120 --> 00:12:31.960]  我記得可能以前都講過
[00:12:31.960 --> 00:12:34.520]  但真是很深印象這番說話
[00:12:34.520 --> 00:12:37.440]  我記得七年前我和我太太
[00:12:37.440 --> 00:12:41.240]  還有其他的同工去澳門
[00:12:41.240 --> 00:12:43.280]  參加一個叫華福會
[00:12:43.280 --> 00:12:48.720]  就是華人 世界華人福音甚麼會
[00:12:48.720 --> 00:12:49.960]  幾年做一次的
[00:12:49.960 --> 00:12:52.800]  搞得好像奧運一樣 幾年才搞一次
[00:12:52.800 --> 00:12:55.920]  七年前他就在澳門搞
[00:12:55.920 --> 00:12:57.360]  那次在大會裏面
[00:12:57.360 --> 00:13:01.320]  我就親口 親耳聽到其中一個講員
[00:13:01.320 --> 00:13:05.720]  他當時好像是香港突破機構的
[00:13:05.720 --> 00:13:08.600]  不知某某負責這樣
[00:13:08.600 --> 00:13:11.240]  他就在那裏講 他在那裏分享
[00:13:11.240 --> 00:13:15.200]  他說他生命怎樣來得著成長突破
[00:13:15.200 --> 00:13:22.800]  他就說 哇 真是很感謝很多的宿命的前輩
[00:13:22.800 --> 00:13:26.000]  他在那裏稍微評論一下
[00:13:26.000 --> 00:13:27.560]  我初初聽到這裏的時候
[00:13:27.560 --> 00:13:29.160]  還以為他在那裏講
[00:13:29.160 --> 00:13:31.320]  某某怎樣幫助過他
[00:13:31.320 --> 00:13:34.160]  某某曾經怎樣栽培過他的生命
[00:13:34.160 --> 00:13:37.960]  令到他可以在靈裏面成長
[00:13:37.960 --> 00:13:40.080]  但怎知他不是這樣講
[00:13:40.080 --> 00:13:46.880]  他說很感謝很多宿命的前輩對他的傷害
[00:13:46.880 --> 00:13:49.360]  那時七年前我都聽到
[00:13:49.360 --> 00:13:53.240]  都拗了頭 為甚麼講這種說話
[00:13:53.240 --> 00:13:55.600]  但想深一層
[00:13:55.600 --> 00:13:59.880]  當然不是說你去擁抱那種
[00:13:59.880 --> 00:14:02.160]  覺得很傷害我
[00:14:02.160 --> 00:14:05.920]  不是那種被虐狂那種
[00:14:05.920 --> 00:14:08.880]  但在當中我們能夠明白到
[00:14:08.880 --> 00:14:11.360]  人是不完美的
[00:14:11.360 --> 00:14:13.800]  你看他更靚仔都好
[00:14:13.800 --> 00:14:17.480]  毛孔都可能大一點
[00:14:17.480 --> 00:14:19.760]  或者看他更靚女都好
[00:14:19.760 --> 00:14:23.000]  他有一天都會年紀
[00:14:23.000 --> 00:14:28.080]  歲月就催人老 都不會在一樣
[00:14:28.080 --> 00:14:31.080]  更好的人 你看他更有愛心都好
[00:14:31.080 --> 00:14:34.440]  他會有他不完美的地方
[00:14:34.440 --> 00:14:35.720]  和你不同的地方
[00:14:35.720 --> 00:14:36.680]  就是那些的不同
[00:14:36.680 --> 00:14:38.040]  產生那些的圓規
[00:14:38.040 --> 00:14:40.840]  產生那些的誤會 埋怨
[00:14:40.840 --> 00:14:45.160]  就是那裏我們需要來到彼此的包容
[00:14:45.160 --> 00:14:47.960]  彼此的溫馴
[00:14:47.960 --> 00:14:49.600]  人一定有不完美的地方
[00:14:49.600 --> 00:14:53.080]  問題是我們怎樣去對待
[00:14:53.080 --> 00:14:56.600]  十三節下半節那裏告訴我們
[00:14:56.600 --> 00:14:59.560]  我們要怎樣做和為甚麼
[00:14:59.560 --> 00:15:02.560]  「主怎樣饒恕」那裏 我們讀一讀好嗎
[00:15:02.560 --> 00:15:03.800]  請讀
[00:15:03.800 --> 00:15:05.480]  「主怎樣饒恕」
[00:15:05.480 --> 00:15:10.520]  你們要明白甚麼是「主怎樣饒恕」
[00:15:10.520 --> 00:15:13.280]  他說因為主已經饒恕了我們
[00:15:13.280 --> 00:15:17.200]  這個值得我們反思的是
[00:15:17.200 --> 00:15:20.200]  上帝饒恕我們 赦免我們一罪
[00:15:20.200 --> 00:15:24.760]  祂那個饒恕和赦免是完全的赦免
[00:15:24.760 --> 00:15:26.280]  祂甚至乎忘記
[00:15:26.280 --> 00:15:28.680]  祂都不理你以前犯甚麼
[00:15:28.680 --> 00:15:30.640]  祂都不會計較
[00:15:30.640 --> 00:15:32.920]  因為透過耶穌寫十字架上面
[00:15:32.920 --> 00:15:35.040]  已經將我們所犯的
[00:15:35.040 --> 00:15:35.960]  以前所犯的
[00:15:35.960 --> 00:15:38.520]  或者甚至乎將來有機會犯的
[00:15:38.520 --> 00:15:40.240]  祂都已經處理
[00:15:40.240 --> 00:15:43.920]  在耶穌的十字架上面已經一次過處理
[00:15:43.920 --> 00:15:46.440]  祂不會追究既往
[00:15:46.440 --> 00:15:49.360]  不會翻舊帳
[00:15:49.360 --> 00:15:50.120]  那麼我們呢
[00:15:50.120 --> 00:15:52.680]  我們和其他人之間呢
[00:15:52.680 --> 00:15:54.800]  所以這裏說「主怎樣饒恕你們」
[00:15:54.800 --> 00:16:01.000]  「你們也要怎樣饒恕人」
[00:16:01.000 --> 00:16:03.480]  「要彼此饒恕和包容」
[00:16:03.480 --> 00:16:06.000]  這裏說到是
[00:16:06.000 --> 00:16:11.600]  就是祂沒有說到要對方先和你道歉
[00:16:11.600 --> 00:16:14.960]  那麼你就饒恕他
[00:16:14.960 --> 00:16:16.640]  聽到這裏說甚麼嗎
[00:16:16.640 --> 00:16:17.480]  祂沒有說
[00:16:17.480 --> 00:16:21.320]  讓這個得罪你的人先和你道歉
[00:16:21.320 --> 00:16:23.040]  那麼你就饒恕他
[00:16:23.040 --> 00:16:24.040]  不是這樣
[00:16:24.040 --> 00:16:25.480]  祂說「主怎樣饒恕你」
[00:16:25.480 --> 00:16:31.080]  「你就怎樣饒恕人」
[00:16:31.080 --> 00:16:35.080]  無論對方有沒有歉意也好
[00:16:35.080 --> 00:16:38.000]  你都去包容和饒恕
[00:16:38.000 --> 00:16:43.680]  正如神怎樣饒恕了你和我的過往
[00:16:43.680 --> 00:16:46.040]  清楚嗎
[00:16:46.040 --> 00:16:51.200]  這是上帝給我們一個基督徒的群體
[00:16:51.200 --> 00:16:52.520]  我們需要的
[00:16:52.520 --> 00:16:54.000]  彼此的饒恕
[00:16:54.000 --> 00:16:56.200]  藉著彼此的饒恕
[00:16:56.200 --> 00:17:00.800]  我們彰顯到神怎樣去饒恕我們
[00:17:00.800 --> 00:17:03.080]  不過事實老實說
[00:17:03.080 --> 00:17:05.400]  饒恕也好 恩愛也好
[00:17:05.400 --> 00:17:08.760]  這些事不會很自然而來的
[00:17:08.760 --> 00:17:13.320]  你會不會很容易就饒恕人
[00:17:13.320 --> 00:17:15.200]  我不知道你開車怎樣
[00:17:15.200 --> 00:17:17.040]  我也有說過
[00:17:17.040 --> 00:17:20.240]  有時開車不知為何
[00:17:20.240 --> 00:17:22.400]  我經常覺得自己也挺好人
[00:17:22.400 --> 00:17:24.880]  但一坐上車 開車之後就覺得
[00:17:24.880 --> 00:17:26.240]  「怎麼搞的 又…」
[00:17:26.240 --> 00:17:28.120]  譬如說車又飛出來
[00:17:28.120 --> 00:17:30.200]  又或者「怎麼搞的 快線…」
[00:17:30.200 --> 00:17:32.560]  我覺得不是說要超速
[00:17:32.560 --> 00:17:35.040]  但譬如說你那裏行80
[00:17:35.040 --> 00:17:37.800]  快線你就不要行65
[00:17:37.800 --> 00:17:40.480]  但他又在行65 又行快線
[00:17:40.480 --> 00:17:42.120]  然後慢線那些更加不用說了
[00:17:42.120 --> 00:17:44.200]  有些貨車在那裏
[00:17:44.200 --> 00:17:47.920]  我就覺得很頂拳
[00:17:47.920 --> 00:17:51.080]  很不容易
[00:17:51.080 --> 00:17:54.120]  忍耐饒恕這些不是很自然的事
[00:17:54.120 --> 00:17:57.760]  是需要有少許功夫
[00:17:57.760 --> 00:17:59.200]  除非你有問題
[00:17:59.200 --> 00:18:01.320]  否則正常我們不會那麼容易
[00:18:01.320 --> 00:18:03.080]  饒恕得罪我們的人
[00:18:03.080 --> 00:18:07.600]  正常我們不會那麼容易包容
[00:18:07.600 --> 00:18:10.200]  我相信沒有人會喜歡裸婦泥生
[00:18:10.200 --> 00:18:12.560]  也沒有人喜歡被人欺負
[00:18:12.560 --> 00:18:14.600]  沒有人喜歡被人佔便宜
[00:18:14.600 --> 00:18:18.160]  有沒有?
[00:18:18.160 --> 00:18:20.600]  沒有的
[00:18:20.600 --> 00:18:24.400]  但那種忍耐或者那種包容
[00:18:24.400 --> 00:18:27.600]  其實那個動力是怎麼來的呢?
[00:18:27.600 --> 00:18:30.840]  我們讀一讀十四節
[00:18:30.840 --> 00:18:32.720]  在這一切之外
[00:18:32.720 --> 00:18:34.640]  要存著開心
[00:18:34.640 --> 00:18:38.480]  開心就是聯絡全身
[00:18:38.480 --> 00:18:40.320]  在這一切之外
[00:18:40.320 --> 00:18:44.240]  意思就是說這一切是說十二節那些美德
[00:18:44.240 --> 00:18:48.120]  就是憐憫、恩慈、謙虛、溫柔等等
[00:18:48.120 --> 00:18:50.720]  他說在這些美德之上
[00:18:50.720 --> 00:18:53.080]  你要存著愛心
[00:18:53.080 --> 00:18:55.720]  愛心就是聯絡全身
[00:18:55.720 --> 00:18:58.320]  我們可以看看有一張照片
[00:18:58.320 --> 00:19:00.800]  他寫這段經文其實有一個背景
[00:19:00.800 --> 00:19:03.160]  就是說古時的人
[00:19:03.160 --> 00:19:04.560]  其實這個也不是很古了
[00:19:04.560 --> 00:19:11.880]  這個也好像是十六、七世紀的巴勒斯坦女士的服飾
[00:19:11.880 --> 00:19:14.520]  但是他寫這段經文背後
[00:19:14.520 --> 00:19:16.920]  他有一個背景就是
[00:19:16.920 --> 00:19:20.480]  古時的人的衣服通常都是比較寬大的
[00:19:20.480 --> 00:19:22.160]  不會像現在那樣
[00:19:22.160 --> 00:19:27.360]  可能會紮腳或者貼身
[00:19:27.360 --> 00:19:29.240]  通常都是比較寬大的
[00:19:29.240 --> 00:19:30.920]  比較鬆弛的
[00:19:30.920 --> 00:19:35.040]  所以穿了衣服之後一定要再束上一條腰帶
[00:19:35.040 --> 00:19:38.080]  用一條腰帶綁緊它
[00:19:38.080 --> 00:19:40.920]  否則就會掉下來
[00:19:40.920 --> 00:19:43.800]  否則可能會飛出來
[00:19:43.800 --> 00:19:46.080]  要束上一條腰帶
[00:19:46.080 --> 00:19:49.640]  那個裝束才是齊備的
[00:19:49.640 --> 00:19:51.600]  才可以出門
[00:19:51.600 --> 00:19:55.160]  才可以自由地行動
[00:19:55.160 --> 00:19:57.400]  自由地工作
[00:19:57.400 --> 00:19:58.920]  如果沒有束起腰帶的話
[00:19:58.920 --> 00:20:03.640]  你想像得到那個行動會不太方便
[00:20:03.640 --> 00:20:07.840]  同樣他說當你沒有愛的時候
[00:20:07.840 --> 00:20:11.080]  你沒有愛好像一條腰帶束著的話
[00:20:11.080 --> 00:20:15.280]  你那些的忍耐或者你的寬容
[00:20:15.280 --> 00:20:17.680]  就會掉下來
