
[00:00:00.000 --> 00:00:09.200]  我想問問羅亞這個人
[00:02:45.300 --> 00:02:48.300]  上帝叫他造方舟
[00:02:48.300 --> 00:02:51.300]  然後他造了多久?
[00:02:51.300 --> 00:02:53.300]  造了多久?
[00:02:53.300 --> 00:02:55.300]  這個方舟
[00:02:55.300 --> 00:02:57.300]  是不是有人舉手?
[00:02:57.300 --> 00:02:59.300]  銅色
[00:02:59.300 --> 00:03:04.300]  哦,延安答一百二十年
[00:03:04.300 --> 00:03:08.300]  厲害了
[00:03:08.300 --> 00:03:11.300]  因為你是小朋友,待會有蛋糕一碟
[00:03:11.300 --> 00:03:16.300]  你自己拿吧
[00:03:16.300 --> 00:03:24.300]  然後上帝叫羅亞帶多少對動物
[00:03:24.300 --> 00:03:27.300]  好的,他有分好和壞
[00:03:27.300 --> 00:03:29.300]  帶多少對好的動物上船
[00:03:29.300 --> 00:03:34.300]  帶多少不好的,不潔淨的動物上船
[00:03:34.300 --> 00:03:36.300]  有沒有?
[00:03:36.300 --> 00:03:42.300]  是,好的帶一對,不好的帶七對
[00:03:42.300 --> 00:03:46.300]  因為剛才你已經有牛油一舊
[00:03:46.300 --> 00:03:48.300]  所以這次你只有飲品
[00:03:48.300 --> 00:03:51.300]  待會任你倒
[00:03:51.300 --> 00:03:53.300]  好,不要緊
[00:03:53.300 --> 00:03:58.300]  看來大家對羅亞都很熟悉
[00:03:58.300 --> 00:04:00.300]  那就是不用說了
[00:04:00.300 --> 00:04:02.300]  當然不是
[00:04:02.300 --> 00:04:06.300]  羅亞整個故事
[00:04:06.300 --> 00:04:08.300]  其實剛才透過問題大家都知道一點
[00:04:08.300 --> 00:04:10.300]  我再說一次
[00:04:10.300 --> 00:04:12.300]  其實當時
[00:04:12.300 --> 00:04:15.300]  為什麼會有羅亞方舟出現呢?
[00:04:15.300 --> 00:04:17.300]  剛才那位老友答得非常好
[00:04:17.300 --> 00:04:19.300]  其實正經地說
[00:04:19.300 --> 00:04:22.300]  當時的人罪惡甚大
[00:04:22.300 --> 00:04:25.300]  還有罪惡聲聞於天
[00:04:25.300 --> 00:04:28.300]  還有正經地說
[00:04:28.300 --> 00:04:31.300]  他們終日所思想的都是惡的
[00:04:31.300 --> 00:04:33.300]  都是不好的
[00:04:33.300 --> 00:04:36.300]  當時上帝發覺
[00:04:36.300 --> 00:04:39.300]  後悔做人在地上
[00:04:39.300 --> 00:04:41.300]  心中憂傷
[00:04:41.300 --> 00:04:43.300]  怎麼辦呢?
[00:04:43.300 --> 00:04:45.300]  當時上帝按照他的公義
[00:04:45.300 --> 00:04:47.300]  他的聖潔
[00:04:47.300 --> 00:04:50.300]  他看到羅亞在地上
[00:04:50.300 --> 00:04:52.300]  是一個好人
[00:04:52.300 --> 00:04:55.300]  一個義人,一個行事正直的人
[00:04:55.300 --> 00:04:57.300]  所以他就跟羅亞說
[00:04:57.300 --> 00:04:59.300]  我真的很不開心
[00:04:59.300 --> 00:05:01.300]  這個世界
[00:05:01.300 --> 00:05:04.300]  這麼多的人犯罪
[00:05:04.300 --> 00:05:07.300]  他們所思想的全部都是惡事
[00:05:07.300 --> 00:05:09.300]  所以他要做一個決定
[00:05:09.300 --> 00:05:11.300]  就說他會有一天
[00:05:11.300 --> 00:05:13.300]  當時的情況
[00:05:13.300 --> 00:05:15.300]  當時創世的時候
[00:05:15.300 --> 00:05:17.300]  是沒有雨下的
[00:05:17.300 --> 00:05:19.300]  所以當時
[00:05:19.300 --> 00:05:21.300]  上帝就跟羅亞說
[00:05:21.300 --> 00:05:23.300]  我要降雨在地上
[00:05:23.300 --> 00:05:26.300]  用洪水毀滅這個世界
[00:05:26.300 --> 00:05:28.300]  但唯一你是一個義人
[00:05:28.300 --> 00:05:30.300]  你是一個好人
[00:05:30.300 --> 00:05:33.300]  所以我會存留你的家庭
[00:05:33.300 --> 00:05:36.300]  還有如果哪一個人
[00:05:36.300 --> 00:05:39.300]  他都想可以進入這個方舟
[00:05:39.300 --> 00:05:41.300]  他都可以得著拯救
[00:05:41.300 --> 00:05:44.300]  所以你要做一個方舟
[00:05:44.300 --> 00:05:47.300]  然後裡面可以給你一家八口
[00:05:47.300 --> 00:05:50.300]  如果哪一個願意進入這個方舟
[00:05:50.300 --> 00:05:53.300]  他都可以不需要被毀滅
[00:05:53.300 --> 00:05:56.300]  他都可以被存留在這個世界裡
[00:05:56.300 --> 00:06:01.300]  然後帶七對潔淨的動物
[00:06:01.300 --> 00:06:03.300]  上這個方舟
[00:06:03.300 --> 00:06:06.300]  帶一對不潔淨的動物
[00:06:06.300 --> 00:06:08.300]  上這個方舟
[00:06:08.300 --> 00:06:10.300]  所以方舟上除了有人
[00:06:10.300 --> 00:06:12.300]  還有什麼?
[00:06:12.300 --> 00:06:14.300]  有動物
[00:06:14.300 --> 00:06:18.300]  所以很可惜當時羅亞帶了鹽蛇上方舟
[00:06:18.300 --> 00:06:20.300]  所以現在出現鹽蛇
[00:06:20.300 --> 00:06:22.300]  我是很怕鹽蛇
[00:06:22.300 --> 00:06:25.300]  所以非常危險
[00:06:25.300 --> 00:06:32.300]  然後當羅亞花了120年去做這個方舟
[00:06:32.300 --> 00:06:36.300]  也花了120年去勸身邊的人說
[00:06:36.300 --> 00:06:40.300]  上帝要用洪水毀滅這個世界
[00:06:40.300 --> 00:06:42.300]  很危險
[00:06:42.300 --> 00:06:44.300]  我們沒命的
[00:06:44.300 --> 00:06:48.300]  你願意知道發生這麼大的事情
[00:06:48.300 --> 00:06:52.300]  你願意看到這個世界的罪惡這麼厲害
[00:06:52.300 --> 00:06:55.300]  願意不要再繼續犯罪
[00:06:55.300 --> 00:07:00.300]  不願意繼續在這個罪惡的生活裡
[00:07:00.300 --> 00:07:02.300]  你可以上這個方舟被拯救
[00:07:02.300 --> 00:07:07.300]  將來上帝下降雨在地上的時候
[00:07:07.300 --> 00:07:11.300]  不會用洪水毀滅這個世界的時候
[00:07:11.300 --> 00:07:13.300]  你的命可以得到
[00:07:13.300 --> 00:07:16.300]  因為你在方舟裡
[00:07:16.300 --> 00:07:20.300]  當時的人反應是怎樣?
[00:07:20.300 --> 00:07:22.300]  當時反應
[00:07:22.300 --> 00:07:24.300]  我聽到有人說
[00:07:24.300 --> 00:07:26.300]  笑羅亞
[00:07:26.300 --> 00:07:27.300]  取笑他
[00:07:27.300 --> 00:07:28.300]  你瘋了
[00:07:28.300 --> 00:07:30.300]  哪有可能下雨?
[00:07:30.300 --> 00:07:31.300]  什麼叫雨?
[00:07:31.300 --> 00:07:33.300]  雨水我們是用霧
[00:07:33.300 --> 00:07:35.300]  我們當時是用霧
[00:07:35.300 --> 00:07:37.300]  來洗到土地
[00:07:37.300 --> 00:07:39.300]  就是被濕潤
[00:07:39.300 --> 00:07:41.300]  好像灌溉的原理
[00:07:41.300 --> 00:07:44.300]  哪有雨從天上降下來?
[00:07:44.300 --> 00:07:45.300]  你說謊
[00:07:45.300 --> 00:07:46.300]  你瘋了
[00:07:46.300 --> 00:07:49.300]  當時還沒有精神病院
[00:07:49.300 --> 00:07:51.300]  否則拉了羅亞進去
[00:07:51.300 --> 00:07:54.300]  那些人會覺得羅亞瘋了
[00:07:54.300 --> 00:07:56.300]  造出來的
[00:07:56.300 --> 00:07:58.300]  你有空沒事做
[00:07:58.300 --> 00:08:00.300]  還要在山上起一個方舟
[00:08:00.300 --> 00:08:02.300]  一個人起
[00:08:02.300 --> 00:08:04.300]  你剛才
[00:08:04.300 --> 00:08:05.300]  乘車來的時候
[00:08:05.300 --> 00:08:07.300]  看到那個方舟公園
[00:08:07.300 --> 00:08:08.300]  是一比一的
[00:08:08.300 --> 00:08:10.300]  按照聖經所說
[00:08:10.300 --> 00:08:12.300]  當時羅亞方舟
[00:08:12.300 --> 00:08:14.300]  就是這麼大
[00:08:14.300 --> 00:08:15.300]  一個人起
[00:08:15.300 --> 00:08:16.300]  花了120年
[00:08:16.300 --> 00:08:18.300]  慢慢搬木材
[00:08:18.300 --> 00:08:21.300]  稍後展館有介紹
[00:08:21.300 --> 00:08:22.300]  然後
[00:08:22.300 --> 00:08:24.300]  聖經記載
[00:08:24.300 --> 00:08:27.300]  當羅亞當年600歲
[00:08:27.300 --> 00:08:28.300]  然後
[00:08:28.300 --> 00:08:30.300]  他造完方舟
[00:08:30.300 --> 00:08:32.300]  2月17日那天
[00:08:32.300 --> 00:08:35.300]  大淵的泉源都裂開
[00:08:35.300 --> 00:08:37.300]  天上的窗戶都敞開
[00:08:37.300 --> 00:08:40.300]  40周夜降大雨在地上
[00:08:40.300 --> 00:08:41.300]  意思就是說
[00:08:41.300 --> 00:08:43.300]  當時好了
[00:08:43.300 --> 00:08:44.300]  起好這艘船
[00:08:44.300 --> 00:08:46.300]  上帝說OK
[00:08:46.300 --> 00:08:48.300]  沒有人願意再上來了
[00:08:48.300 --> 00:08:49.300]  好
[00:08:49.300 --> 00:08:50.300]  你一家八口
[00:08:50.300 --> 00:08:52.300]  就在這艘方舟上
[00:08:52.300 --> 00:08:53.300]  你關上門
[00:08:53.300 --> 00:08:56.300]  全部的人都不聽你勸
[00:08:56.300 --> 00:08:58.300]  全部的人都不聽你說
[00:08:58.300 --> 00:09:01.300]  就說真的有大雨降下來
[00:09:01.300 --> 00:09:02.300]  會死人的
[00:09:02.300 --> 00:09:03.300]  那些人都不聽
[00:09:03.300 --> 00:09:04.300]  OK好
[00:09:04.300 --> 00:09:05.300]  沒問題
[00:09:05.300 --> 00:09:08.300]  因為時間有一個
[00:09:08.300 --> 00:09:10.300]  有一個決定要
[00:09:10.300 --> 00:09:11.300]  好了要關門了
[00:09:11.300 --> 00:09:13.300]  雨要降落這個世界那裡
[00:09:13.300 --> 00:09:15.300]  然後
[00:09:15.300 --> 00:09:17.300]  雨降了多久
[00:09:17.300 --> 00:09:18.300]  剛才說
[00:09:18.300 --> 00:09:20.300]  40周夜
[00:09:20.300 --> 00:09:22.300]  足足降了40天
[00:09:22.300 --> 00:09:24.300]  所以整個世界
[00:09:24.300 --> 00:09:26.300]  被洪水淹沒過一次
[00:09:26.300 --> 00:09:28.300]  你說這些都是聖經的故事
[00:09:28.300 --> 00:09:30.300]  很奇怪的一件事情
[00:09:30.300 --> 00:09:31.300]  很奇怪
[00:09:31.300 --> 00:09:34.300]  世界各地很多的民族
[00:09:34.300 --> 00:09:37.300]  都有這些關於洪水的記載
[00:09:37.300 --> 00:09:39.300]  中國有什麼關於洪水的記載?
[00:09:39.300 --> 00:09:42.300]  大雨治水
[00:09:42.300 --> 00:09:43.300]  還有
[00:09:43.300 --> 00:09:45.300]  老窩
[00:09:45.300 --> 00:09:46.300]  還有什麼?
[00:09:46.300 --> 00:09:48.300]  有什麼?
[00:09:48.300 --> 00:09:53.300]  對了
[00:09:53.300 --> 00:09:55.300]  洪水傳說很多
[00:09:55.300 --> 00:09:58.300]  好像在希臘
[00:09:58.300 --> 00:09:59.300]  印度
[00:09:59.300 --> 00:10:00.300]  中國
[00:10:00.300 --> 00:10:01.300]  馬雅文化都有
[00:10:01.300 --> 00:10:05.300]  中國的洪水傳說
[00:10:05.300 --> 00:10:07.300]  說伏羲氏和呂窩
[00:10:07.300 --> 00:10:08.300]  本來是兄妹
[00:10:08.300 --> 00:10:12.300]  然後他說由上天而來
[00:10:12.300 --> 00:10:13.300]  懲罰世人
[00:10:13.300 --> 00:10:14.300]  所以要降暴
[00:10:14.300 --> 00:10:16.300]  要淹
[00:10:16.300 --> 00:10:17.300]  去淹死所有世人
[00:10:17.300 --> 00:10:18.300]  所以兩兄妹
[00:10:18.300 --> 00:10:20.300]  做一個巨型的護老
[00:10:20.300 --> 00:10:21.300]  避水
[00:10:21.300 --> 00:10:23.300]  最後成功在水災之後存活
[00:10:23.300 --> 00:10:25.300]  所有的人都死了
[00:10:25.300 --> 00:10:26.300]  所以
[00:10:26.300 --> 00:10:27.300]  他們兩個
[00:10:27.300 --> 00:10:28.300]  伏羲氏和呂窩
[00:10:28.300 --> 00:10:30.300]  我看回資料
[00:10:30.300 --> 00:10:31.300]  他們兩個結為夫婦
[00:10:31.300 --> 00:10:32.300]  生兒育女
[00:10:32.300 --> 00:10:35.300]  成為世界各地各個民族的祖先
[00:10:35.300 --> 00:10:37.300]  所以其實
[00:10:37.300 --> 00:10:39.300]  在世界各地很多的民族裡面
[00:10:39.300 --> 00:10:42.300]  原來都有一個關於洪水的傳說
[00:10:42.300 --> 00:10:43.300]  裡面關於洪水的傳說
[00:10:43.300 --> 00:10:44.300]  就是說
[00:10:44.300 --> 00:10:47.300]  有一些相似的地方
[00:10:47.300 --> 00:10:48.300]  第一
[00:10:48.300 --> 00:10:51.300]  有一個供少數人逃過大難的地方
[00:10:51.300 --> 00:10:52.300]  第二
[00:10:52.300 --> 00:10:54.300]  這一場洪水真的毀滅了全地
[00:10:54.300 --> 00:10:55.300]  第三
[00:10:55.300 --> 00:10:57.300]  有人生還
[00:10:57.300 --> 00:10:59.300]  並且繁衍下去
[00:10:59.300 --> 00:11:00.300]  所以你會看到
[00:11:00.300 --> 00:11:01.300]  其實
[00:11:01.300 --> 00:11:03.300]  這個洪水的一個傳說
[00:11:03.300 --> 00:11:05.300]  不單止在聖經裡面說
[00:11:05.300 --> 00:11:06.300]  而是原來
[00:11:06.300 --> 00:11:09.300]  在世界各地很多的民族
[00:11:09.300 --> 00:11:12.300]  都有提過這個類似的事情
[00:11:12.300 --> 00:11:13.300]  而第二
[00:11:13.300 --> 00:11:14.300]  在前幾年
[00:11:14.300 --> 00:11:16.300]  有探險隊
[00:11:16.300 --> 00:11:18.300]  考古那方面的
[00:11:18.300 --> 00:11:19.300]  真的上到
[00:11:19.300 --> 00:11:20.300]  在聖經裡面說
[00:11:20.300 --> 00:11:21.300]  現在羅亞方舟
[00:11:21.300 --> 00:11:23.300]  就在阿拉納山
[00:11:23.300 --> 00:11:24.300]  在土耳其裡面
[00:11:24.300 --> 00:11:26.300]  那裡是一個軍事禁地
[00:11:26.300 --> 00:11:27.300]  但是幾年前
[00:11:27.300 --> 00:11:29.300]  土耳其軍方和政府
[00:11:29.300 --> 00:11:30.300]  願意開放這個山
[00:11:30.300 --> 00:11:32.300]  給香港有一隊人
[00:11:32.300 --> 00:11:35.300]  上去上面來探險
[00:11:35.300 --> 00:11:36.300]  來找羅亞方舟
[00:11:36.300 --> 00:11:39.300]  他們找了一些石塊
[00:11:39.300 --> 00:11:42.300]  和找了一些木塊
[00:11:42.300 --> 00:11:44.300]  下來
[00:11:44.300 --> 00:11:45.300]  然後就去查一下
[00:11:45.300 --> 00:11:47.300]  究竟是不是羅亞方舟
[00:11:47.300 --> 00:11:49.300]  這個等一下
[00:11:49.300 --> 00:11:50.300]  也在戰館裡面有說
[00:11:50.300 --> 00:11:52.300]  所以我就不多說
[00:11:52.300 --> 00:11:53.300]  所以你會看到
[00:11:53.300 --> 00:11:55.300]  羅亞方舟
[00:11:55.300 --> 00:11:58.300]  真的發生過一件這樣的事情
[00:11:58.300 --> 00:12:00.300]  上帝曾經在這個地方
[00:12:00.300 --> 00:12:02.300]  裡面出現一個這樣的情況
[00:12:02.300 --> 00:12:05.300]  而在國際標準聖經
[00:12:05.300 --> 00:12:07.300]  百科全書裡面這樣說
[00:12:07.300 --> 00:12:10.300]  就說
[00:12:10.300 --> 00:12:11.300]  幾乎所有民族
[00:12:11.300 --> 00:12:13.300]  部族都有洪水傳說
[00:12:13.300 --> 00:12:15.300]  雖然最廣泛流傳的地區
[00:12:15.300 --> 00:12:17.300]  是亞洲大陸和南面的島嶼
[00:12:17.300 --> 00:12:18.300]  和北美洲
[00:12:18.300 --> 00:12:21.300]  但是各大洲都發現洪水傳說
[00:12:21.300 --> 00:12:22.300]  已知的洪水傳說
[00:12:22.300 --> 00:12:25.300]  總數多達270個左右
[00:12:25.300 --> 00:12:27.300]  由於洪水的故事廣泛流傳
[00:12:27.300 --> 00:12:30.300]  所以整天都被人用來證明
[00:12:30.300 --> 00:12:31.300]  人類曾經被一場
[00:12:31.300 --> 00:12:33.300]  全球的洪水毀滅
[00:12:33.300 --> 00:12:36.300]  證明人類是從一個地方
[00:12:36.300 --> 00:12:40.300]  或者甚至是從一個家庭繁衍開來
[00:12:40.300 --> 00:12:42.300]  雖然不一定是全部
[00:12:42.300 --> 00:12:44.300]  但是看來大部分洪水傳說
[00:12:44.300 --> 00:12:46.300]  都指向同一場洪水
[00:12:46.300 --> 00:12:48.300]  但是有學者聲稱
[00:12:48.300 --> 00:12:50.300]  這個好好多多的洪水故事
[00:12:50.300 --> 00:12:52.300]  不過來自傳教士
[00:12:52.300 --> 00:12:54.300]  有些學者這樣說
[00:12:54.300 --> 00:12:56.300]  但是這個說法是說不通的
[00:12:56.300 --> 00:12:57.300]  為什麼呢
[00:12:57.300 --> 00:12:58.300]  他說因為這些故事
[00:12:58.300 --> 00:13:02.300]  都是由人類學家在各地搜集得來的
[00:13:02.300 --> 00:13:05.300]  而這些學家並不是熱衷於維護聖經
[00:13:05.300 --> 00:13:07.300]  即是說那些人類學家
[00:13:07.300 --> 00:13:08.300]  其實不是Ghetto來的
[00:13:08.300 --> 00:13:10.300]  他們找了這麼多個
[00:13:10.300 --> 00:13:12.300]  二百多個地方的洪水傳說
[00:13:12.300 --> 00:13:14.300]  他們發覺很有趣
[00:13:14.300 --> 00:13:17.300]  他們不是想證明聖經的真確性
[00:13:17.300 --> 00:13:22.300]  只是想去研究人類的歷史
[00:13:22.300 --> 00:13:26.300]  而且這些學家不熱衷於維護聖經
[00:13:26.300 --> 00:13:29.300]  故事內容充滿怪誕
[00:13:29.300 --> 00:13:33.300]  但是顯然他們這些故事
[00:13:33.300 --> 00:13:38.300]  其實不是只是為了證明聖經的真偽
[00:13:38.300 --> 00:13:42.300]  而是基本上他們是不信耶穌的
[00:13:42.300 --> 00:13:45.300]  有很多人類學家不信耶穌
[00:13:45.300 --> 00:13:50.300]  但是居然在二百多個民族的國家裏面
[00:13:50.300 --> 00:13:52.300]  找到這些方舟的傳說
[00:13:52.300 --> 00:13:54.300]  所以其實讓我們看到
[00:13:54.300 --> 00:13:58.300]  這個世界是真的曾經發生過一件這樣的事情
[00:13:58.300 --> 00:14:01.300]  當然我今天再說羅亞
[00:14:01.300 --> 00:14:03.300]  大家會覺得好像一個
[00:14:03.300 --> 00:14:06.300]  不做牧師做導遊挺好的
[00:14:06.300 --> 00:14:08.300]  歷史很詳盡
[00:14:08.300 --> 00:14:10.300]  資料很豐富
[00:14:10.300 --> 00:14:12.300]  可以跟大家有些講解
[00:14:12.300 --> 00:14:16.300]  我不知道,上帝叫我做牧師,那我做牧師吧
[00:14:16.300 --> 00:14:18.300]  但是你會看到,好像會覺得
[00:14:18.300 --> 00:14:20.300]  牧師你講故吧
[00:14:20.300 --> 00:14:22.300]  但是我很想
[00:14:22.300 --> 00:14:25.300]  我很想說一件事給大家聽
[00:14:25.300 --> 00:14:29.300]  是和大家是有關的
[00:14:29.300 --> 00:14:32.300]  是真的和大家有關
[00:14:32.300 --> 00:14:34.300]  因為耶穌說過
[00:14:34.300 --> 00:14:37.300]  有一天,祂要再回來這個世界
[00:14:37.300 --> 00:14:39.300]  而祂再回來之前
[00:14:39.300 --> 00:14:41.300]  這個世界的狀況
[00:14:41.300 --> 00:14:45.300]  就好像羅亞的時代一樣
[00:14:45.300 --> 00:14:48.300]  耶穌說過,祂再回來
[00:14:48.300 --> 00:14:50.300]  祂會有一個審判
[00:14:50.300 --> 00:14:53.300]  是全人類的審判
[00:14:53.300 --> 00:14:56.300]  定奪究竟你將來
[00:14:56.300 --> 00:14:59.300]  你的永恆是上天堂
[00:14:59.300 --> 00:15:01.300]  還是落地獄
[00:15:01.300 --> 00:15:05.300]  這個審判是一個定奪
[00:15:05.300 --> 00:15:09.300]  耶穌說,祂回來之前
[00:15:09.300 --> 00:15:12.300]  人類社會出現的情況
[00:15:12.300 --> 00:15:15.300]  就好像在羅亞時代一樣
[00:15:15.300 --> 00:15:17.300]  羅亞時代一樣,即是什麼?
[00:15:17.300 --> 00:15:20.300]  剛才說過,羅亞當時
[00:15:20.300 --> 00:15:22.300]  洪水之前
[00:15:22.300 --> 00:15:27.300]  祂所有的人的狀況是怎樣的?
[00:15:27.300 --> 00:15:30.300]  不聽羅亞所講的
[00:15:30.300 --> 00:15:32.300]  不聽羅亞知的,覺得羅亞瘋的
[00:15:32.300 --> 00:15:34.300]  傻的,還有呢?
[00:15:34.300 --> 00:15:38.300]  當時人想些什麼?
[00:15:38.300 --> 00:15:41.300]  壞的事,想自己的事
[00:15:41.300 --> 00:15:42.300]  還有呢?
[00:15:42.300 --> 00:15:46.300]  他們所行的是什麼?
[00:15:46.300 --> 00:15:50.300]  他們行的全部都是惡事
[00:15:50.300 --> 00:15:53.300]  好像我這樣說
[00:15:53.300 --> 00:15:56.300]  耶穌再來之前講過幾件事
[00:15:56.300 --> 00:15:58.300]  第一,很多人冒耶穌的名字
[00:15:58.300 --> 00:16:00.300]  來說我是基督
[00:16:00.300 --> 00:16:02.300]  即是你在外面通街
[00:16:02.300 --> 00:16:04.300]  有時候看新聞
[00:16:04.300 --> 00:16:06.300]  我最近聽到有一個人說
[00:16:06.300 --> 00:16:08.300]  耶穌在世
[00:16:08.300 --> 00:16:10.300]  在俄羅斯一個地方
[00:16:10.300 --> 00:16:12.300]  說耶穌在世
[00:16:12.300 --> 00:16:14.300]  來這個世界
[00:16:14.300 --> 00:16:16.300]  而耶穌二千多年前已經講了
[00:16:16.300 --> 00:16:18.300]  為什麼呢?
[00:16:18.300 --> 00:16:20.300]  為什麼現在
[00:16:20.300 --> 00:16:22.300]  講耶穌在世沒什麼
[00:16:22.300 --> 00:16:24.300]  但你知不知道耶穌
[00:16:24.300 --> 00:16:26.300]  預言是二千年前
[00:16:26.300 --> 00:16:28.300]  講二千年之後
[00:16:28.300 --> 00:16:30.300]  今天有人會講
[00:16:30.300 --> 00:16:32.300]  耶穌在世
[00:16:32.300 --> 00:16:34.300]  當時,如果二千年前在耶穌年代
[00:16:34.300 --> 00:16:36.300]  說耶穌
[00:16:36.300 --> 00:16:38.300]  死得人
[00:16:38.300 --> 00:16:40.300]  斬得頭
[00:16:40.300 --> 00:16:42.300]  但今天有很多人
[00:16:42.300 --> 00:16:44.300]  冒耶穌的名字
[00:16:44.300 --> 00:16:46.300]  來說我是基督
[00:16:46.300 --> 00:16:48.300]  第二,你要聽到打仗和打仗的風聲
[00:16:48.300 --> 00:16:50.300]  好像之前有一段
[00:16:50.300 --> 00:16:52.300]  南海的爭議
[00:16:52.300 --> 00:16:54.300]  釣魚台
[00:16:54.300 --> 00:16:56.300]  中國和越南,中國和菲律賓
[00:16:56.300 --> 00:16:58.300]  等等這些地方
[00:16:58.300 --> 00:17:00.300]  有些好像想打仗又未打的感覺
[00:17:00.300 --> 00:17:02.300]  第二,文要公假文
[00:17:02.300 --> 00:17:04.300]  好像之前的泰國
[00:17:04.300 --> 00:17:06.300]  埃及等等那些內戰
[00:17:06.300 --> 00:17:08.300]  國要攻打國
[00:17:08.300 --> 00:17:10.300]  這樣你容易理解
[00:17:10.300 --> 00:17:12.300]  俄羅斯現在又和
[00:17:12.300 --> 00:17:14.300]  烏克蘭這些地方
[00:17:14.300 --> 00:17:16.300]  等等
[00:17:16.300 --> 00:17:18.300]  多處,耶穌形容當時
[00:17:18.300 --> 00:17:20.300]  如果他再回來之前的情況
[00:17:20.300 --> 00:17:22.300]  多處必有饑荒地震
[00:17:22.300 --> 00:17:24.300]  瘟疫,又有可怕的
[00:17:24.300 --> 00:17:26.300]  異象和大神跡從天上
[00:17:26.300 --> 00:17:28.300]  顯現
[00:17:28.300 --> 00:17:30.300]  饑荒,非洲很久了
[00:17:30.300 --> 00:17:32.300]  地震
[00:17:32.300 --> 00:17:34.300]  地震,你知不知道所有地震的
[00:17:34.300 --> 00:17:36.300]  數字是越來越高的
[00:17:36.300 --> 00:17:38.300]  和那些級數越來越厲害
[00:17:38.300 --> 00:17:40.300]  以前是沒什麼地震,瘟疫
[00:17:40.300 --> 00:17:42.300]  最近的瘟疫是什麼
[00:17:42.300 --> 00:17:44.300]  二波瀨
[00:17:44.300 --> 00:17:46.300]  文者識變
[00:17:46.300 --> 00:17:48.300]  和有可怕的異象
[00:17:48.300 --> 00:17:50.300]  有大神跡從天上
[00:17:50.300 --> 00:17:52.300]  顯現,即是那些
[00:17:52.300 --> 00:17:54.300]  月亮變紅那些神跡
[00:17:54.300 --> 00:17:56.300]  另外日月星辰要顯出異象
[00:17:56.300 --> 00:17:58.300]  地上的邦國也有困苦
[00:17:58.300 --> 00:18:00.300]  因為海中波浪的響聲
[00:18:00.300 --> 00:18:02.300]  就方方不定
[00:18:02.300 --> 00:18:04.300]  海中波浪的響聲是什麼
[00:18:04.300 --> 00:18:06.300]  海嘯
[00:18:06.300 --> 00:18:08.300]  以前沒有的
[00:18:08.300 --> 00:18:10.300]  二千年前哪有海嘯
[00:18:10.300 --> 00:18:12.300]  但就算有,我想也不是很普遍
[00:18:12.300 --> 00:18:14.300]  但是耶穌預言
