
[00:00:00.000 --> 00:00:07.060]  今天是會講傳道書的最後一講
[00:04:03.840 --> 00:04:11.840]  無論我們所做的有多麼輝煌、有多麼偉大、有多麼成功
[00:04:11.840 --> 00:04:17.120]  我們不單沒有能力去改變這個世界
[00:04:17.120 --> 00:04:24.360]  而我們自己就先已經過去了
[00:04:24.360 --> 00:04:26.160]  一章十五節
[00:04:26.160 --> 00:04:30.720]  彎曲的不能變直 缺少的不能足數
[00:04:30.720 --> 00:04:33.320]  我們可以改變些什麼
[00:04:33.320 --> 00:04:38.920]  人生必定會遇到一些不能夠逆轉的困難
[00:04:38.920 --> 00:04:42.040]  是控制不了的
[00:04:42.040 --> 00:04:45.120]  無論是挫折也好、失敗也好
[00:04:45.120 --> 00:04:46.960]  我們控制不了
[00:04:46.960 --> 00:04:50.440]  控制不了不是因為我們的IQ不夠高
[00:04:50.440 --> 00:04:52.920]  也不是因為我們知識不夠高
[00:04:52.920 --> 00:04:55.200]  也不是因為我們錢不夠多
[00:04:55.200 --> 00:04:58.440]  我們能力或者才幹不夠大
[00:04:58.440 --> 00:04:59.040]  不是
[00:04:59.040 --> 00:05:06.800]  而是因為人生的遭遇是不受我們人控制
[00:05:06.800 --> 00:05:11.240]  並且日光之下無新事
[00:05:11.240 --> 00:05:17.440]  但是世人卻是不曉得向歷史來去學習
[00:05:17.440 --> 00:05:26.280]  所以好事壞事是不斷歷史重演
[00:05:26.280 --> 00:05:31.960]  二章三節
[00:05:31.960 --> 00:05:34.480]  裡面經文曾經有一段提到
[00:05:34.480 --> 00:05:39.520]  以智慧引導 又持著愚昧
[00:05:39.520 --> 00:05:42.920]  很多人他持著自己有智慧
[00:05:42.920 --> 00:05:46.320]  就故意去做出愚昧的事
[00:05:46.320 --> 00:05:48.920]  去挑戰愚昧的事
[00:05:48.920 --> 00:05:51.680]  放縱情慾
[00:05:51.680 --> 00:05:54.720]  隨意接受試探引誘
[00:05:54.720 --> 00:06:00.680]  結果只會帶來自我毀滅的後果
[00:06:00.680 --> 00:06:03.720]  二章二十四節
[00:06:03.720 --> 00:06:07.360]  人莫強如吃喝 且在勞碌中享福
[00:06:07.360 --> 00:06:13.120]  我看者也是出於神的手
[00:06:13.120 --> 00:06:16.040]  是不是每一個人都懂得這樣看呢?
[00:06:16.040 --> 00:06:17.400]  我們知道不是
[00:06:17.400 --> 00:06:19.360]  不是每一個世人都知道
[00:06:19.360 --> 00:06:23.320]  只要能夠有吃有喝 有工開有糧出
[00:06:23.320 --> 00:06:24.280]  那就知足
[00:06:24.280 --> 00:06:27.920]  也就知道這是神的恩典
[00:06:27.920 --> 00:06:32.120]  很少人懂得這樣想
[00:06:32.120 --> 00:06:35.360]  三章二節
[00:06:35.360 --> 00:06:38.760]  生有時 死有時 災中有時
[00:06:38.760 --> 00:06:40.520]  四節 三章四節
[00:06:40.520 --> 00:06:46.080]  哭有時 笑有時 哀動有時
[00:06:46.080 --> 00:06:49.640]  人生種種遭遇是變幻莫測
[00:06:49.640 --> 00:06:54.120]  是不由我們人來選擇或控制
[00:06:54.120 --> 00:06:58.920]  一切都是掌握在神的手裡
[00:06:58.920 --> 00:07:01.880]  事情按著神所定的時間
[00:07:01.880 --> 00:07:04.920]  就會出現 會發生
[00:07:04.920 --> 00:07:11.080]  我們人在其中只能經歷喜怒哀樂
[00:07:11.080 --> 00:07:13.840]  這是一個磨練
[00:07:13.840 --> 00:07:18.240]  也是一個奧秘
[00:07:18.240 --> 00:07:22.400]  不容易接受
[00:07:22.400 --> 00:07:24.440]  三章十四節
[00:07:24.440 --> 00:07:27.000]  神一切所做的都必永存
[00:07:27.000 --> 00:07:29.560]  無所增添 無所減少
[00:07:29.560 --> 00:07:30.640]  十五節
[00:07:30.640 --> 00:07:36.280]  並且神使已過的事重新再來
[00:07:36.280 --> 00:07:38.640]  神所定的一切計劃
[00:07:38.640 --> 00:07:41.200]  無論在這個世界或在人身上
[00:07:41.200 --> 00:07:44.960]  是不受人去阻撓
[00:07:44.960 --> 00:07:47.960]  但是人所做的每一件事
[00:07:47.960 --> 00:07:51.960]  神會重新
[00:07:51.960 --> 00:07:54.480]  即是去搜尋出來
[00:07:54.480 --> 00:07:59.640]  去追究責任 去審判
[00:07:59.640 --> 00:08:02.200]  四章六節
[00:08:02.200 --> 00:08:04.680]  滿了一把得享安靜
[00:08:04.680 --> 00:08:09.360]  強如滿了兩把勞碌暴風
[00:08:09.360 --> 00:08:14.800]  我們很明顯看到社會公義公平不足
[00:08:14.800 --> 00:08:16.560]  出來做事
[00:08:16.560 --> 00:08:19.040]  我們想勤力點 上進點
[00:08:19.040 --> 00:08:22.960]  或者想安逸點 懶惰點
[00:08:22.960 --> 00:08:25.760]  很多時候都是進退兩難
[00:08:25.760 --> 00:08:29.080]  身不由己
[00:08:29.080 --> 00:08:31.640]  有多少人會知道
[00:08:31.640 --> 00:08:34.840]  在神面前安靜
[00:08:34.840 --> 00:08:44.200]  比賺取更多金錢更加重要 更加寶貴
[00:08:44.200 --> 00:08:49.400]  時代和潮流不斷演變
[00:08:49.400 --> 00:08:51.960]  我們人的生活方式和習慣
[00:08:51.960 --> 00:08:56.720]  也應該順應潮流改變
[00:08:56.720 --> 00:09:00.200]  但是有多少人有這個勇氣
[00:09:00.200 --> 00:09:05.360]  有這個智慧能夠看得通 放得低
[00:09:05.360 --> 00:09:07.640]  即是說現在發展出來的東西
[00:09:07.640 --> 00:09:10.600]  或者潮流和你那套不同
[00:09:10.600 --> 00:09:17.600]  你能不能放得低
[00:09:17.600 --> 00:09:21.520]  五章四節
[00:09:21.520 --> 00:09:25.840]  你向神許願 償還不可遲疑
[00:09:25.840 --> 00:09:26.840]  第六節
[00:09:26.840 --> 00:09:30.080]  為何使神因你的聲音發怒
[00:09:30.080 --> 00:09:33.040]  敗壞你所做的呢
[00:09:33.040 --> 00:09:34.800]  在這個世界上
[00:09:34.800 --> 00:09:38.960]  大多數的人都是你儒我詐
[00:09:38.960 --> 00:09:42.200]  不講公義誠信
[00:09:42.200 --> 00:09:45.200]  在這樣的氣氛分途之下
[00:09:45.200 --> 00:09:49.720]  我們信徒 基督徒
[00:09:49.720 --> 00:09:57.520]  都可能用這樣的態度來對神
[00:09:57.520 --> 00:10:01.520]  在神面前你儒我詐
[00:10:01.520 --> 00:10:04.000]  多恐怖
[00:10:04.000 --> 00:10:06.760]  這樣做是奪取神當得的榮耀
[00:10:06.760 --> 00:10:09.560]  我們應該在神面前很恭謹
[00:10:09.560 --> 00:10:13.360]  很誠實 很謙卑
[00:10:13.360 --> 00:10:19.360]  怎可以裝模作樣
[00:10:19.360 --> 00:10:21.480]  這樣做是奪取神的榮耀
[00:10:21.480 --> 00:10:24.840]  換來的後果是怎樣呢?
[00:10:24.840 --> 00:10:30.960]  反而是失去了自己應有的福氣
[00:10:30.960 --> 00:10:32.800]  五章十節
[00:10:32.800 --> 00:10:36.040]  貪愛銀子的 不因得銀子之足
[00:10:36.040 --> 00:10:40.400]  貪愛豐富的 也不因得利益之足
[00:10:40.400 --> 00:10:42.360]  十四節
[00:10:42.360 --> 00:10:45.920]  因遭遇禍患 這些資財就消滅
[00:10:45.920 --> 00:10:52.280]  那人若生了兒子 手裡也一無所有
[00:10:52.280 --> 00:10:55.800]  貪心 貪財的後果就是自尋煩惱
[00:10:55.800 --> 00:10:57.120]  自我毀滅
[00:10:57.120 --> 00:11:02.800]  而且還會禍延下一代
[00:11:02.800 --> 00:11:06.480]  六章七節
[00:11:06.480 --> 00:11:08.400]  人的勞碌都為口福
[00:11:08.400 --> 00:11:10.720]  心裡卻不知足
[00:11:10.720 --> 00:11:11.920]  第九節
[00:11:11.920 --> 00:11:17.520]  眼睛所看的比心裡妄想的睹好
[00:11:17.520 --> 00:11:21.240]  人的口福是可以得到滿足的
[00:11:21.240 --> 00:11:24.120]  但是心裡的那種妄想慾望
[00:11:24.120 --> 00:11:27.800]  是很難得到滿足的
[00:11:27.800 --> 00:11:29.680]  有多少人
[00:11:29.680 --> 00:11:36.320]  他知道能夠享受已經擁有的那些東西呢?
[00:11:36.320 --> 00:11:38.440]  這是很大的智慧
[00:11:38.440 --> 00:11:40.680]  但不是很多人懂得這樣想
[00:11:40.680 --> 00:11:45.720]  不斷想要得到更多
[00:11:45.720 --> 00:11:48.160]  七章十四節
[00:11:48.160 --> 00:11:51.160]  遇亨通的日子理當喜樂
[00:11:51.160 --> 00:11:53.960]  遭患難的日子理當思想
[00:11:53.960 --> 00:11:56.720]  因為臣使者兩樣並列
[00:11:56.720 --> 00:12:02.520]  為的是叫人查不出身後有什麼事
[00:12:02.520 --> 00:12:05.320]  人生在世
[00:12:05.320 --> 00:12:08.120]  我們要做一個智慧人
[00:12:08.120 --> 00:12:10.200]  還是做一個愚昧人呢?
[00:12:10.200 --> 00:12:13.600]  只不過是一念之差
[00:12:13.600 --> 00:12:15.440]  我們做好做壞
[00:12:15.440 --> 00:12:16.880]  一念之差
[00:12:16.880 --> 00:12:20.200]  很多時候是很後悔的
[00:12:20.200 --> 00:12:22.760]  但是人生的際遇
[00:12:22.760 --> 00:12:26.720]  任由我們選擇是禍福並列
[00:12:26.720 --> 00:12:27.520]  任由我們選擇
[00:12:27.520 --> 00:12:29.520]  我們當然只是選擇有福
[00:12:29.520 --> 00:12:32.000]  但是現實告訴我們
[00:12:32.000 --> 00:12:36.880]  禍福並列
[00:12:36.880 --> 00:12:39.000]  是不由我們去決定
[00:12:39.000 --> 00:12:42.080]  一切在神的手裡
[00:12:42.080 --> 00:12:45.800]  但是我們人仍然可以有所選擇
[00:12:45.800 --> 00:12:49.160]  就是無論在亨通的日子
[00:12:49.160 --> 00:12:51.680]  或者在患難的日子裡
[00:12:51.680 --> 00:12:57.800]  我們決定選擇信靠神
[00:12:57.800 --> 00:13:03.520]  有多少人明白這個道理呢?
[00:13:03.520 --> 00:13:05.640]  八章十一節
[00:13:05.640 --> 00:13:08.800]  因為斷定罪名不立黑私刑
[00:13:08.800 --> 00:13:12.960]  所以世人滿心作惡
[00:13:12.960 --> 00:13:17.480]  我們照顧小孩就知道了
[00:13:17.480 --> 00:13:18.280]  他做錯事
[00:13:18.280 --> 00:13:19.520]  他頑皮
[00:13:19.520 --> 00:13:22.040]  他鬧彆扭
[00:13:22.040 --> 00:13:23.600]  我們只說兩句就算了
[00:13:23.600 --> 00:13:27.280]  他就越來越鬧彆扭
[00:13:27.280 --> 00:13:31.120]  拿條藤條出來以後就不會了
[00:13:31.120 --> 00:13:33.240]  當然我不是鼓勵大家去看佛
[00:13:33.240 --> 00:13:34.480]  這個我們知道
[00:13:34.480 --> 00:13:35.280]  我們中國人特別
[00:13:35.280 --> 00:13:49.760]  中國人我們知道
[00:13:49.760 --> 00:13:54.480]  我們人生在世
[00:13:54.480 --> 00:13:57.160]  我們的確在這個社會裡面
[00:13:57.160 --> 00:13:59.600]  很多時候是看不到
[00:13:59.600 --> 00:14:01.880]  做惡事做壞事的人
[00:14:01.880 --> 00:14:04.560]  是立即受到懲罰
[00:14:04.560 --> 00:14:05.920]  犯罪的人我們看不到
[00:14:05.920 --> 00:14:07.960]  他立即被神懲罰
[00:14:07.960 --> 00:14:09.840]  這樣很多人就以為
[00:14:09.840 --> 00:14:11.760]  神根本不存在
[00:14:11.760 --> 00:14:15.000]  為什麼不處理這些這麼差的事
[00:14:15.000 --> 00:14:16.560]  這麼差的人
[00:14:16.560 --> 00:14:18.160]  或者他認為
[00:14:18.160 --> 00:14:21.280]  神都不再理會善惡了
[00:14:21.280 --> 00:14:23.400]  由得我們自己自生自滅了
[00:14:23.400 --> 00:14:24.480]  於是怎麼樣
[00:14:24.480 --> 00:14:29.480]  那些惡人就會滿心繼續作惡
[00:14:29.480 --> 00:14:32.920]  犯罪的人就繼續犯罪
[00:14:32.920 --> 00:14:37.240]  但是我們知道其實不是這樣
[00:14:37.240 --> 00:14:43.360]  只不過是神給機會人去認罪悔改
[00:14:43.360 --> 00:14:51.440]  但是有多少人知道這件事呢?
[00:14:51.440 --> 00:14:53.840]  九章十一節
[00:14:53.840 --> 00:14:56.720]  我又轉念見日光之下
[00:14:56.720 --> 00:14:58.840]  快跑的未必能贏
[00:14:58.840 --> 00:15:00.600]  力戰的未必得勝
[00:15:00.600 --> 00:15:02.800]  智慧的未必得良食
[00:15:02.800 --> 00:15:05.280]  明哲的未必得知才
[00:15:05.280 --> 00:15:07.760]  靈巧的未必得喜悅
[00:15:07.760 --> 00:15:16.520]  所臨到眾人的是在乎當時的機會
[00:15:16.520 --> 00:15:18.480]  智慧有限
[00:15:18.480 --> 00:15:21.520]  愚昧無敵
[00:15:21.520 --> 00:15:23.640]  智慧所能夠做到的事
[00:15:23.640 --> 00:15:26.360]  很多時候是很有限
[00:15:26.360 --> 00:15:28.000]  也都控制不了
[00:15:28.000 --> 00:15:29.200]  我們雖然有智慧
[00:15:29.200 --> 00:15:35.800]  我們都不能夠控制到必然的後果
[00:15:35.800 --> 00:15:39.880]  我們自己內裡是什麼質地
[00:15:39.880 --> 00:15:43.080]  我們就會接納什麼的意見
[00:15:43.080 --> 00:15:45.320]  人需要極大的智慧
[00:15:45.320 --> 00:15:50.320]  才可以聽得到好的意見
[00:15:50.320 --> 00:15:54.720]  但是愚昧的殺傷力就是極之大
[00:15:54.720 --> 00:16:01.560]  只需要一點的愚昧就能夠摧毀一切
[00:16:01.560 --> 00:16:05.600]  所謂幾隻死蒼蠅
[00:16:05.600 --> 00:16:11.080]  洗到做香膏的膏油發出臭味
[00:16:11.080 --> 00:16:17.120]  一點的愚昧就能夠敗壞智慧和尊榮
[00:16:17.120 --> 00:16:19.360]  這是十章一節講的
[00:16:19.360 --> 00:16:24.880]  但我們世人偏偏就選擇做愚昧的事
[00:16:24.880 --> 00:16:26.960]  十章八節
[00:16:26.960 --> 00:16:29.840]  滑陷坑的自己必掉在其中
[00:16:29.840 --> 00:16:32.880]  拆牆門的必為蛇所咬
[00:16:32.880 --> 00:16:34.440]  第十節
[00:16:34.440 --> 00:16:37.000]  鐵器鈍鐐若不張韌磨快
[00:16:37.000 --> 00:16:38.800]  就必多費氣力
[00:16:38.800 --> 00:16:44.120]  但得智慧指教便有益處
[00:16:44.120 --> 00:16:49.840]  我們人雖然控制不了自己的命運或遭遇
[00:16:49.840 --> 00:16:56.320]  但我們仍然需要很有智慧地生活
[00:16:56.320 --> 00:17:03.920]  因為只要一點的愚昧就可以毀滅很多東西
[00:17:03.920 --> 00:17:08.120]  我們用智慧來生活可以幫助我們順利一些
[00:17:08.120 --> 00:17:10.200]  安全一些
[00:17:10.200 --> 00:17:13.040]  會有成功一些
[00:17:13.040 --> 00:17:17.960]  但有多少人會知道這樣做呢?
[00:17:17.960 --> 00:17:20.240]  十一章四節
[00:17:20.240 --> 00:17:22.520]  看風的必不殺種
[00:17:22.520 --> 00:17:26.160]  望雲的必不收割
[00:17:26.160 --> 00:17:27.160]  第六節
[00:17:27.160 --> 00:17:29.040]  早晨要殺你的種
[00:17:29.040 --> 00:17:31.000]  晚上也不要竊你的手
[00:17:31.000 --> 00:17:33.480]  因為你不知道那一樣法王
[00:17:33.480 --> 00:17:35.760]  或是早殺的或是晚殺的
[00:17:35.760 --> 00:17:39.920]  或是兩樣都好
[00:17:39.920 --> 00:17:43.240]  我們人不但不能控制自己的命運
[00:17:43.240 --> 00:17:46.720]  我們更加控制不了大自然
[00:17:46.720 --> 00:17:52.240]  所以我們只管用神給我們的知識
[00:17:52.240 --> 00:17:54.760]  智慧、才幹、能力
[00:17:54.760 --> 00:17:57.560]  去作出最好的計劃
[00:17:57.560 --> 00:18:00.200]  和去盡力工作
[00:18:00.200 --> 00:18:05.080]  我們要計算好風險、得失
[00:18:05.080 --> 00:18:12.520]  然後謙卑、全心去仰望神為我們成全
[00:18:12.520 --> 00:18:20.400]  然後不要讓結果影響我們對神的信心
[00:18:20.400 --> 00:18:23.160]  我們不可以很簡單地說
[00:18:23.160 --> 00:18:25.440]  當我成功就說神愛我
[00:18:25.440 --> 00:18:28.600]  當我失敗就說神恨我
[00:18:28.600 --> 00:18:32.440]  我們不可以這樣想
[00:18:32.440 --> 00:18:36.720]  無論好壞,我不影響我對神的信心
[00:18:36.720 --> 00:18:41.120]  因為我們不知道神在我身上的計劃是什麼
[00:18:41.120 --> 00:18:51.160]  我只能夠每一次去學習
[00:18:51.160 --> 00:18:53.840]  十二章五節
[00:18:53.840 --> 00:18:56.920]  人怕高處路上有驚慌
[00:18:56.920 --> 00:19:01.760]  杏樹開花,乍猛成為重擔
[00:19:01.760 --> 00:19:02.920]  第六節
[00:19:02.920 --> 00:19:05.920]  銀鏈折斷,金冠破裂
[00:19:05.920 --> 00:19:08.080]  瓶子在船旁損壞
[00:19:08.080 --> 00:19:12.520]  水輪在井口破爛
[00:19:12.520 --> 00:19:16.520]  人生將會去到終局
[00:19:16.520 --> 00:19:17.640]  去到終局的時候
[00:19:17.640 --> 00:19:22.200]  我們每一個人都要面對各種衰老的現象
[00:19:22.200 --> 00:19:28.080]  一個人無論他在生的時候有多了不起
[00:19:28.080 --> 00:19:36.960]  最後仍然免不了要面對人生的終局
[00:19:36.960 --> 00:19:45.480]  有多少人從小就要對人生的終局有所認識有所準備?
[00:19:45.480 --> 00:19:47.720]  如果從小就有所認識
[00:19:47.720 --> 00:19:49.240]  有正確的認識
[00:19:49.240 --> 00:19:50.760]  有所準備的時候
[00:19:50.760 --> 00:19:53.040]  去到真的人生的終局的時候
[00:19:53.040 --> 00:20:00.400]  他就會有勇氣去面對
[00:20:00.400 --> 00:20:02.200]  最後
[00:20:02.200 --> 00:20:05.200]  十二章七節
[00:20:05.200 --> 00:20:08.280]  塵歸塵,土歸土
[00:20:08.280 --> 00:20:15.080]  靈歸上帝
[00:20:15.080 --> 00:20:19.240]  這個是不是最後呢?
[00:20:19.240 --> 00:20:23.160]  大家溫習完這麼多的經文之後
[00:20:23.160 --> 00:20:28.200]  你有什麼感想呢?
[00:20:28.200 --> 00:20:33.480]  我相信大家多多少少都會同意傳道者在十二章八節
[00:20:33.480 --> 00:20:34.800]  我們看十二章八節
[00:20:34.800 --> 00:20:39.080]  十二章八節裡面所講的結論
[00:20:39.080 --> 00:20:41.320]  就是虛空的虛空
[00:20:41.320 --> 00:20:46.120]  凡事都是虛空
[00:20:46.120 --> 00:20:49.880]  人生到後來是什麼都沒有
[00:20:49.880 --> 00:20:54.120]  是無可奈何的感覺
[00:20:54.120 --> 00:20:56.560]  但是另一方面
[00:20:56.560 --> 00:20:59.040]  我相信大家也有另外一個感覺
[00:20:59.040 --> 00:21:02.840]  就是在黑暗無望之中
[00:21:02.840 --> 00:21:07.040]  我們似乎又看到一點點的亮光
[00:21:07.040 --> 00:21:09.080]  有一線希望
[00:21:09.080 --> 00:21:11.200]  是不是呢?
[00:21:11.200 --> 00:21:14.520]  因為我們人總覺得不是這樣的
[00:21:14.520 --> 00:21:16.600]  特別我們基督徒我們知道
[00:21:16.600 --> 00:21:17.840]  不是這樣的
[00:21:17.840 --> 00:21:20.000]  不是這麼黑暗
[00:21:20.000 --> 00:21:24.160]  不是這麼什麼都沒有的
[00:21:24.160 --> 00:21:29.120]  因為從經文裡面的字裡行間
[00:21:29.120 --> 00:21:34.240]  久不久會給我們一點點的啟示
[00:21:34.240 --> 00:21:36.440]  所以我們就會有這種
[00:21:36.440 --> 00:21:41.920]  還有一線希望的感覺
[00:21:41.920 --> 00:21:44.960]  大家如果心水清就會看到
[00:21:44.960 --> 00:21:47.600]  大家有沒有看到十二章八節
[00:21:47.600 --> 00:21:51.640]  和一章二節的經文有什麼不同呢?
[00:21:51.640 --> 00:21:59.520]  我們看一章二節
[00:21:59.520 --> 00:22:06.160]  一章二節是連續兩句虛空的虛空
[00:22:06.160 --> 00:22:07.840]  是不是很清楚
[00:22:07.840 --> 00:22:09.760]  十二章八節
[00:22:09.760 --> 00:22:15.000]  十二章八節只有一句虛空的虛空
[00:22:15.000 --> 00:22:19.480]  為什麼結論會少了一個虛空呢?
[00:22:19.480 --> 00:22:23.200]  我相信傳道者是故意這樣寫的
[00:22:23.200 --> 00:22:26.800]  因為我們相信聖經特別傳道者這麼有智慧
[00:22:26.800 --> 00:22:31.720]  他每一個字都是有意思的
[00:22:31.720 --> 00:22:40.680]  傳道者是有意將人生虛空的肯定性減低
[00:22:40.680 --> 00:22:46.680]  那就是說人生不一定絕對虛空
[00:22:46.680 --> 00:22:53.560]  這個是因為他在尋找、研究的過程中
[00:22:53.560 --> 00:22:58.560]  他得到新的亮光、有新的啟發
[00:22:58.560 --> 00:23:03.920]  他最初以為人生是絕對虛空
[00:23:03.920 --> 00:23:06.440]  但是他不斷研究研究之後
[00:23:06.440 --> 00:23:18.000]  他開始覺得人生不一定絕對虛空
[00:23:18.000 --> 00:23:23.840]  我們再看十二章七節
[00:23:23.840 --> 00:23:27.200]  當人的肉體死亡的時候
[00:23:27.200 --> 00:23:31.960]  真的好像塵土迎歸於地
[00:23:31.960 --> 00:23:37.240]  在這個時候的確好像什麼都沒有了
[00:23:37.240 --> 00:23:40.360]  虛空的虛空 什麼都沒有
[00:23:40.360 --> 00:23:46.720]  但是當人的靈迎歸於次靈的神的時候
[00:23:46.720 --> 00:23:50.640]  那就不是什麼都沒有了
[00:23:50.640 --> 00:23:53.360]  因為神是一個永活的神
[00:23:53.360 --> 00:23:57.560]  神是一個擁有一切豐盛的神
[00:23:57.560 --> 00:24:01.400]  歸到神的時候怎麼會什麼都沒有呢?
[00:24:01.400 --> 00:24:07.000]  應該是什麼都有才對
[00:24:07.000 --> 00:24:10.200]  所以想到這一點的時候
[00:24:10.200 --> 00:24:17.560]  傳道者就將一切到時虛空的絕對性減去一半
[00:24:17.560 --> 00:24:25.600]  就算不是減去一半也可以說是減去三分之一
[00:24:25.600 --> 00:24:32.160]  人的靈去到神面前做什麼好呢?
[00:24:32.160 --> 00:24:38.000]  傳道者當時他收到的啟示
[00:24:38.000 --> 00:24:43.240]  他只能夠知道將來神有審判
[00:24:43.240 --> 00:24:47.600]  會審問 會審問人所做的一切事
[00:24:47.600 --> 00:24:52.280]  這是去到最後那句十四節說的
[00:24:52.280 --> 00:24:59.440]  但是我們現今有主耶穌直接告訴我們
[00:24:59.440 --> 00:25:02.760]  將來的審問究竟是什麼一回事
[00:25:02.760 --> 00:25:07.600]  我們看《約翰福音》五章二十九節
[00:25:07.600 --> 00:25:10.680]  主耶穌說:行善的復活得生
[00:25:10.680 --> 00:25:14.720]  是指永生 作惡的復活定罪
[00:25:14.720 --> 00:25:18.280]  在地獄
[00:25:18.280 --> 00:25:21.040]  這個很清楚
[00:25:21.040 --> 00:25:23.440]  將來我們站在神面前就是這樣
[00:25:23.440 --> 00:25:25.160]  就是要等待這個審判
[00:25:25.160 --> 00:25:26.720]  但是大家放心
[00:25:26.720 --> 00:25:29.400]  我們在耶穌基督裡面是怎樣呢?
[00:25:29.400 --> 00:25:34.760]  行善的復活得永生
[00:25:34.760 --> 00:25:38.640]  我們看回傳道書十二章八節
[00:25:38.640 --> 00:25:42.120]  所以傳道書十二章八節
[00:25:42.120 --> 00:25:47.200]  其實不是最終的結論
[00:25:47.200 --> 00:25:51.320]  因為傳道者他看到新的亮光
[00:25:51.320 --> 00:25:53.320]  他有新發現
[00:25:53.320 --> 00:25:58.080]  所以在最後半章裡面
[00:25:58.080 --> 00:26:05.040]  他才說出真正或者最終的結論是什麼
[00:26:05.040 --> 00:26:07.520]  在說出最終的結論之前
[00:26:07.520 --> 00:26:11.800]  傳道者他才聲明
[00:26:11.800 --> 00:26:17.000]  他最終的結論是非常值得相信的
[00:26:17.000 --> 00:26:23.600]  因為是有三大特點來支持他這個論點的
[00:26:23.600 --> 00:26:26.080]  哪三個特色呢?
[00:26:26.080 --> 00:26:30.000]  第一個特點就是
[00:26:30.000 --> 00:26:34.080]  他這個研究報告是非常認真
[00:26:34.080 --> 00:26:38.080]  其實他整個研究是非常認真的
[00:26:38.080 --> 00:26:41.600]  我們看第九節
[00:26:41.600 --> 00:26:43.760]  在者 傳道者因有智慧
[00:26:43.760 --> 00:26:45.760]  仍將知識教訓眾人
[00:26:45.760 --> 00:26:48.240]  又默想又考察
