
[00:00:00.000 --> 00:00:02.000]  我們繼續去探討
[00:02:44.920 --> 00:02:47.880]  耶穌說 實在是退到我後面吧
[00:02:47.880 --> 00:02:53.440]  因為耶穌看到 原來魔鬼利用彼得的愛去攔阻耶穌
[00:02:53.440 --> 00:02:57.480]  結果這個盤石馬上變成了絆腳石
[00:02:57.480 --> 00:02:59.680]  接著耶穌就宣告
[00:02:59.680 --> 00:03:03.800]  原來十字架道路是不容易走的
[00:03:03.800 --> 00:03:05.960]  是義不容情
[00:03:05.960 --> 00:03:08.960]  這就是上個星期我們所看到的
[00:03:08.960 --> 00:03:13.900]  我上個星期說 很多人單獨抽了這段經文來看
[00:03:13.900 --> 00:03:20.420]  如果你留意的時候 這段經文是整卷登山變像之前
[00:03:20.420 --> 00:03:25.560]  耶穌所宣告的 是《瑪立福音》第十六章二十四到二十八節
[00:03:25.560 --> 00:03:28.540]  不應該只是單獨抽了來看
[00:03:28.540 --> 00:03:33.580]  接著耶穌就說 你要付上代價
[00:03:33.580 --> 00:03:37.580]  接著就開始要上山了
[00:03:37.580 --> 00:03:42.440]  我們這次就看《瑪德福音》第十七章第一、第二兩節
[00:03:42.440 --> 00:03:44.740]  十七章第一、第二兩節
[00:03:44.740 --> 00:03:47.120]  麻煩Yvonne幫我讀出來
[00:03:47.120 --> 00:03:52.500]  「過了六天 耶穌帶著彼得、雅各和雅各的兄弟約翰
[00:03:52.500 --> 00:03:57.220]  暗暗的上了高山 就在他們面前變了形象
[00:03:57.220 --> 00:04:01.660]  臉面明亮如日頭 衣裳潔白如光」
[00:04:01.660 --> 00:04:03.400]  因為我們是識經的
[00:04:03.400 --> 00:04:07.560]  所以今天我們只是查一節經文
[00:04:07.560 --> 00:04:12.280]  就是「過了六天 耶穌帶著彼得、雅各和雅各的兄弟約翰
[00:04:12.280 --> 00:04:14.120]  暗暗的上了高山」
[00:04:14.120 --> 00:04:18.040]  下個星期才會看下面那一段
[00:04:18.040 --> 00:04:23.760]  如果我們留意到登山變相是一件很獨特的事情
[00:04:23.760 --> 00:04:28.840]  因為從未曾有過兩個舊約的人物
[00:04:28.840 --> 00:04:32.560]  是很重要而且很偉大的人物
[00:04:32.560 --> 00:04:35.560]  一起和主耶穌出現
[00:04:35.560 --> 00:04:37.400]  這是獨一無二的事件
[00:04:37.400 --> 00:04:39.960]  之後都沒有發生過
[00:04:39.960 --> 00:04:42.620]  就算主耶穌復活的顯現
[00:04:42.620 --> 00:04:45.920]  都沒有這一次那麼有光輝
[00:04:45.920 --> 00:04:51.680]  甚至從天上有聲音來宣告
[00:04:51.680 --> 00:04:54.160]  天上有聲音宣告
[00:04:54.160 --> 00:04:56.340]  這個外節只有兩節
[00:04:56.340 --> 00:04:58.760]  第一節是耶穌的受洗
[00:04:58.760 --> 00:05:03.580]  我們看《馬特音》第三章的十六、十七兩節
[00:05:08.800 --> 00:05:12.380]  耶穌受了洗 隨即從水裡上來
[00:05:12.380 --> 00:05:14.120]  天忽然為祂開了
[00:05:14.120 --> 00:05:17.220]  祂就看見神的靈彷彿甲子降下
[00:05:17.220 --> 00:05:18.720]  落在祂身上
[00:05:18.720 --> 00:05:20.600]  從天上有聲音說
[00:05:20.600 --> 00:05:23.500]  「這是我的愛子 我所喜悅的」
[00:05:23.500 --> 00:05:26.340]  這個很清楚讓我們看到
[00:05:26.340 --> 00:05:28.480]  耶穌受洗的時候
[00:05:28.480 --> 00:05:32.980]  天開了 聖靈彷彿甲子降在耶穌身上
[00:05:32.980 --> 00:05:34.320]  然後有聲音說
[00:05:34.320 --> 00:05:38.080]  「這是我的愛子 我所喜悅的」
[00:05:38.080 --> 00:05:42.040]  而另外一次就是登山變賬的時候
[00:05:42.040 --> 00:05:43.780]  都有這個聲音發出
[00:05:43.780 --> 00:05:45.280]  不過我們遲些再看
[00:05:45.280 --> 00:05:47.260]  好了 我們再看
[00:05:47.260 --> 00:05:53.000]  究竟耶穌上山是上了六天還是八天呢?
[00:05:53.000 --> 00:05:55.880]  看聖經的時候有些人就會挑剔
[00:05:55.880 --> 00:05:58.080]  這就是聖經的矛盾
[00:05:58.080 --> 00:06:01.820]  我們先看《路加福音》第九章的第28節
[00:06:01.820 --> 00:06:06.080]  這裡記載了祂們幾天之後才上山
[00:06:08.080 --> 00:06:13.160]  約有八天 耶穌帶著彼得、約翰、雅各上山去禱告
[00:06:13.160 --> 00:06:17.020]  看不看到 約有八天
[00:06:17.020 --> 00:06:19.560]  說了這段話 說了哪一段話
[00:06:19.560 --> 00:06:21.360]  就是我們上個星期所看的
[00:06:21.360 --> 00:06:23.420]  就是人要跟隨我的時候
[00:06:23.420 --> 00:06:25.720]  要背起十字架來跟隨我
[00:06:25.720 --> 00:06:30.060]  如果人愛自己的父母、兄弟、姊妹、子女
[00:06:30.060 --> 00:06:32.720]  多過愛我就不配做我的門徒
[00:06:32.720 --> 00:06:35.820]  說完這段話 大概過了八天
[00:06:35.820 --> 00:06:39.840]  耶穌就帶著彼得、約翰、雅各上山去祈禱
[00:06:39.840 --> 00:06:41.880]  這裡很清楚 是約有八天
[00:06:41.880 --> 00:06:43.460]  《路加福音》第九章第28節
[00:06:43.460 --> 00:06:46.400]  我們看另一段經文 好像很矛盾
[00:06:46.400 --> 00:06:50.120]  《馬太福音》第十七章第一節 我們再看
[00:06:50.120 --> 00:06:56.900]  過了六天 耶穌帶著彼得、雅各和雅各的兄弟約翰
[00:06:56.900 --> 00:06:59.160]  暗暗的上了高山
[00:06:59.160 --> 00:07:02.260]  過了幾天了 過了六天
[00:07:02.260 --> 00:07:05.520]  究竟六天還是八天呢?
[00:07:05.520 --> 00:07:08.180]  如果你留意到 《路加福音》就指出
[00:07:08.180 --> 00:07:11.740]  約有八天 大概的
[00:07:11.740 --> 00:07:15.840]  不是exactly 就是不是很肯定地說
[00:07:15.840 --> 00:07:19.040]  只是六天 就是說大概八天
[00:07:19.040 --> 00:07:22.800]  這個是希臘文表示 一個星期有七天
[00:07:22.800 --> 00:07:26.120]  七天左右就是說大概一個星期左右
[00:07:26.120 --> 00:07:28.040]  我們說大概一個星期
[00:07:28.040 --> 00:07:29.540]  那就是不是七天了
[00:07:29.540 --> 00:07:32.300]  可能是七天、八天、九天都不一定的 是不是?
[00:07:32.300 --> 00:07:33.960]  我們平時講廣東話都這樣講
[00:07:33.960 --> 00:07:38.440]  他回來多久?大概都回來了一個多星期
[00:07:38.440 --> 00:07:42.300]  一個多星期就是不止七天了 是不是?
[00:07:42.300 --> 00:07:45.280]  好了 就是和六天也都可能相似
[00:07:45.280 --> 00:07:47.420]  可能是整個星期了
[00:07:47.420 --> 00:07:50.940]  可能整個星期 可能未必一定是七天的 是不是?
[00:07:50.940 --> 00:07:53.440]  所以八天就是有頭有尾
[00:07:53.440 --> 00:07:55.480]  如果我們留意《芙蕾福音》
[00:07:55.480 --> 00:07:56.860]  什麼叫《芙蕾福音》呢?
[00:07:56.860 --> 00:07:59.880]  記住Synoptic Gospel不是「芙蕾福音」
[00:07:59.880 --> 00:08:01.880]  是「芙蕾」就是很相似的
[00:08:01.880 --> 00:08:05.840]  就是馬太、馬可、路加就稱為「芙蕾福音」
[00:08:05.840 --> 00:08:10.240]  而約翰就稱為「對觀福音」或者是「補充福音」
[00:08:10.240 --> 00:08:13.840]  記載是很少講時間的指示的
[00:08:13.840 --> 00:08:16.060]  在這裡他們記載表明了
[00:08:16.060 --> 00:08:19.940]  和上面那件事是接觸在一起的
[00:08:19.940 --> 00:08:24.860]  也都顯示他們去到該撒尼亞、彼勒比的時間是怎樣
[00:08:24.860 --> 00:08:26.860]  在《馬太福音》第六章43節
[00:08:26.860 --> 00:08:31.880]  另外一個意思是什麼呢?這個解釋不一定是
[00:08:31.880 --> 00:08:33.880]  但是可以有這樣的揣測
[00:08:33.880 --> 00:08:37.980]  就是昔日神用雲彩遮蓋西賴山
[00:08:37.980 --> 00:08:41.600]  遮蓋了多少天呢?遮蓋了六天
[00:08:41.600 --> 00:08:46.060]  第七天 神就從雲中呼喚摩西了
[00:08:46.060 --> 00:08:52.040]  我們看看《出埃及記》第24章第15到第16節
[00:08:52.040 --> 00:08:56.980]  《出埃及記》第24章第15到16節
[00:08:56.980 --> 00:09:00.380]  摩西上山 有雲彩把山遮蓋
[00:09:00.380 --> 00:09:02.860]  而活華的榮耀停於西賴山
[00:09:02.860 --> 00:09:05.380]  雲彩遮蓋山 六天
[00:09:05.380 --> 00:09:08.720]  第七天 祂從雲中召摩西
[00:09:08.720 --> 00:09:11.920]  見不見到這裡雲彩遮蓋了山六天
[00:09:11.920 --> 00:09:14.620]  第七天才呼召摩西
[00:09:14.620 --> 00:09:18.740]  所以這六天究竟會不會有同樣的關連呢?
[00:09:18.740 --> 00:09:20.740]  我這個只是給大家參考
[00:09:20.740 --> 00:09:23.460]  我覺得未必一定是百分之百有關連的
[00:09:23.460 --> 00:09:26.320]  好了 我們看了時間
[00:09:26.320 --> 00:09:29.060]  究竟六天還是八天呢?
[00:09:29.060 --> 00:09:30.840]  其實不是那麼重要
[00:09:30.840 --> 00:09:32.380]  大概是六至八天左右
[00:09:32.380 --> 00:09:35.220]  好了 接著我們看地點
[00:09:35.220 --> 00:09:37.060]  我們上山了
[00:09:37.060 --> 00:09:40.220]  我們看看那個地點在哪裡
[00:09:40.220 --> 00:09:44.940]  傳統的就會說是在黑門山
[00:09:44.940 --> 00:09:47.040]  你看到地圖上
[00:09:47.040 --> 00:09:49.280]  那張地圖真的是黑門山
[00:09:49.280 --> 00:09:52.120]  就是下面的圖畫
[00:09:52.120 --> 00:09:55.200]  黑門山在哪裡呢?
[00:09:55.200 --> 00:09:58.020]  這個山就跟蓋薩尼亞肥勒比
[00:09:58.020 --> 00:09:59.700]  是最近的
[00:09:59.700 --> 00:10:02.300]  而且是高山
[00:10:02.300 --> 00:10:03.640]  但是高多少尺呢?
[00:10:03.640 --> 00:10:05.640]  是高九千尺
[00:10:05.640 --> 00:10:10.680]  所以推測就應該不會在黑門山
[00:10:10.680 --> 00:10:13.100]  因為高九千尺的話
[00:10:13.100 --> 00:10:14.600]  上到山
[00:10:14.600 --> 00:10:17.400]  雖然上山一定是會滿身汗的
[00:10:17.400 --> 00:10:19.400]  但是整晚在山上
[00:10:19.400 --> 00:10:21.400]  一定寒風刺骨的
[00:10:21.400 --> 00:10:24.480]  你很難停留在山頂上
[00:10:24.480 --> 00:10:28.620]  更加要在那裡睡一晚就很難說了
[00:10:28.620 --> 00:10:31.800]  在《路加福音》第九章第37節
[00:10:31.800 --> 00:10:36.020]  記載了他們在山上留宿了一晚
[00:10:36.020 --> 00:10:37.600]  我們看下一章
[00:10:37.600 --> 00:10:41.560]  《聖經》的部分就會看到這一節經文了
[00:10:41.560 --> 00:10:43.360]  《路加福音》第九章第37節
[00:10:43.360 --> 00:10:48.660]  第二天他們下山了就有許多人迎見耶穌
[00:10:48.660 --> 00:10:52.260]  就是說他們在這個山住了一晚
[00:10:52.260 --> 00:10:54.260]  第二天早上下來
[00:10:54.260 --> 00:10:57.920]  但是黑門山九千尺那麼高
[00:10:57.920 --> 00:10:59.240]  是很冷的
[00:10:59.240 --> 00:11:01.480]  甚至會有雪的
[00:11:01.480 --> 00:11:04.380]  加利利湖的水
[00:11:04.380 --> 00:11:07.940]  約旦河的水就是從黑門山一直流下來的
[00:11:07.940 --> 00:11:09.200]  所以是很冷的
[00:11:09.200 --> 00:11:11.700]  而且他們一下山的時候
[00:11:11.700 --> 00:11:14.600]  就有許多群眾在等他們
[00:11:14.600 --> 00:11:16.480]  好 《馬克福音》第九章第14節
[00:11:16.480 --> 00:11:17.560]  麻煩Yvonne
[00:11:17.560 --> 00:11:19.560]  耶穌到了門徒那裡
[00:11:19.560 --> 00:11:21.900]  看見有許多人圍著他們
[00:11:21.900 --> 00:11:24.400]  又有文士和他們辯論
[00:11:24.400 --> 00:11:26.400]  就是說一下山就有許多人在等他們
[00:11:26.400 --> 00:11:29.300]  所以黑門山下面就沒有那麼多人
[00:11:29.300 --> 00:11:32.220]  所以就應該不是黑門山
[00:11:32.220 --> 00:11:34.620]  按照傳統
[00:11:34.620 --> 00:11:36.000]  就說這個是什麼山呢?
[00:11:36.000 --> 00:11:36.960]  下面那一張
[00:11:36.960 --> 00:11:38.960]  就是他婆山
[00:11:38.960 --> 00:11:42.600]  你留意到左手邊那張地圖
[00:11:42.600 --> 00:11:44.340]  黑門山很高
[00:11:44.340 --> 00:11:46.180]  然後再遠一點
[00:11:46.180 --> 00:11:47.680]  就是他婆山
[00:11:47.680 --> 00:11:49.820]  然後大家會熟悉一點
[00:11:49.820 --> 00:11:52.680]  就是基利坡山和以巴魯山
[00:11:52.680 --> 00:11:54.940]  就是摩西
[00:11:54.940 --> 00:11:58.540]  它是宣告祝福和奏助的地方
[00:11:58.540 --> 00:12:00.540]  一直下去就是耶路撒冷
[00:12:00.540 --> 00:12:01.760]  這個他婆山
[00:12:01.760 --> 00:12:03.600]  這張圖也是他婆山
[00:12:03.600 --> 00:12:05.600]  我帶隊去以色列的時候
[00:12:05.600 --> 00:12:07.180]  曾經去過的
[00:12:07.180 --> 00:12:09.560]  你有沒有留意到下面那張圖是怎麼樣的呢?
[00:12:09.560 --> 00:12:12.760]  我們的旅遊車去到他婆山是不高的
[00:12:12.760 --> 00:12:16.140]  只是3900呎高而已
[00:12:16.140 --> 00:12:19.500]  就是差不多三分之一的黑門山那麼高
[00:12:19.500 --> 00:12:21.840]  我記得當時我們去到的時候
[00:12:21.840 --> 00:12:22.720]  旅遊車
[00:12:22.720 --> 00:12:24.000]  我們四十多人
[00:12:24.000 --> 00:12:25.520]  有時候甚至兩個旅遊車
[00:12:25.520 --> 00:12:27.920]  我們就要從山腳那裡下車
[00:12:27.920 --> 00:12:31.880]  就轉一些叫做小巴或者的士
[00:12:31.880 --> 00:12:34.100]  大概坐六個人左右
[00:12:34.100 --> 00:12:40.320]  這些小的車才可以繞著山頭上去的
[00:12:40.320 --> 00:12:43.780]  上面有一個變相的殿
[00:12:43.780 --> 00:12:46.000]  紀念耶路撒冷山變相的
[00:12:46.000 --> 00:12:52.320]  所以很傳統就說這個很可能是他婆山
[00:12:52.320 --> 00:12:55.120]  上山就可以遠離人群
[00:12:55.120 --> 00:12:57.740]  也可以安靜的獨處
[00:12:57.740 --> 00:13:01.120]  而且他們要去加伯隆的時候
[00:13:01.120 --> 00:13:05.840]  在沿途要經過這個山
[00:13:05.840 --> 00:13:08.760]  是較為容易攀爬的
[00:13:08.760 --> 00:13:10.760]  但是據經文記載
[00:13:10.760 --> 00:13:12.320]  他們登山變相的時候
[00:13:12.320 --> 00:13:13.680]  就去加伯隆
[00:13:13.680 --> 00:13:16.400]  去加伯隆的時候不是順路的
[00:13:16.400 --> 00:13:19.680]  所以都未必是他婆山
[00:13:19.680 --> 00:13:22.000]  過去傳統就說是他婆山
[00:13:22.000 --> 00:13:24.300]  現在有新的考據是什麼呢?
[00:13:24.300 --> 00:13:25.300]  沒有打出來
[00:13:25.300 --> 00:13:27.200]  就叫做米倫山
[00:13:27.200 --> 00:13:32.180]  這是在加利利海邊西北的地方
[00:13:32.180 --> 00:13:35.320]  山高是三千九百呎
[00:13:35.320 --> 00:13:37.720]  上山就可以遠離人群
[00:13:37.720 --> 00:13:40.180]  可以安靜的獨處
[00:13:40.180 --> 00:13:42.900]  而且他們要去加伯隆這個地方
[00:13:42.900 --> 00:13:45.120]  要途經這個地方
[00:13:45.120 --> 00:13:48.480]  所以近期較多聖經學者
[00:13:48.480 --> 00:13:53.400]  認為耶穌和門徒上了米倫山
[00:13:53.400 --> 00:13:57.300]  其實哪個山都不是最重要
[00:13:57.300 --> 00:13:58.820]  聖經沒有記載
[00:13:58.820 --> 00:14:02.160]  我們不需要刻意地去推測
[00:14:02.160 --> 00:14:05.180]  聖經的作者沒有提到這個山的名字
[00:14:05.180 --> 00:14:06.460]  其實就是暗示
[00:14:06.460 --> 00:14:08.080]  其實這個山不是最重要
[00:14:08.080 --> 00:14:11.080]  最重要是登山變相
[00:14:11.080 --> 00:14:12.860]  背後有什麼意思
[00:14:12.860 --> 00:14:15.660]  為什麼耶穌無緣無故登上山
[00:14:15.660 --> 00:14:17.380]  然後變了樣子
[00:14:17.380 --> 00:14:19.520]  究竟有什麼作用呢?
[00:14:19.520 --> 00:14:20.320]  當然
[00:14:20.320 --> 00:14:23.640]  最重要的意思我留待下星期再說
[00:14:23.640 --> 00:14:26.920]  我們看了時間、地點
[00:14:26.920 --> 00:14:28.520]  現在我們看人物
[00:14:28.520 --> 00:14:31.180]  就是耶穌帶著三個門徒上去
[00:14:31.180 --> 00:14:33.240]  不要只和三個門徒
[00:14:33.240 --> 00:14:36.260]  究竟在這六、七天裡
[00:14:36.260 --> 00:14:41.180]  耶穌和門徒之間的關係是怎樣呢?
[00:14:41.180 --> 00:14:43.840]  當初耶穌在該撒尼亞肥勒比
[00:14:43.840 --> 00:14:45.340]  和他們相聚
[00:14:45.340 --> 00:14:48.160]  並且宣告他會受苦
[00:14:48.160 --> 00:14:50.360]  受死 但不要忘記
[00:14:50.360 --> 00:14:53.020]  他是會從死裡復活的時候
[00:14:53.020 --> 00:14:55.160]  門徒聽完之後
[00:14:55.160 --> 00:14:56.720]  有什麼感受呢?
[00:14:56.720 --> 00:14:59.760]  除了彼得阻止耶穌不要死之外
[00:14:59.760 --> 00:15:01.760]  接著耶穌還要宣告
[00:15:01.760 --> 00:15:04.160]  原來義不容情
[00:15:04.160 --> 00:15:06.460]  是要背實自家
[00:15:06.460 --> 00:15:07.600]  要跟隨主
[00:15:07.600 --> 00:15:10.240]  是要付很大的代價
[00:15:10.240 --> 00:15:12.360]  門徒聽完之後
[00:15:12.360 --> 00:15:14.720]  又有什麼反應呢?
[00:15:14.720 --> 00:15:16.060]  如果你留意到
[00:15:16.060 --> 00:15:19.200]  聖經沒有詳細的記載
[00:15:19.200 --> 00:15:24.840]  但我們似乎可以找到一些線索
[00:15:24.840 --> 00:15:26.840]  在那段日子之後
[00:15:26.840 --> 00:15:28.540]  主耶穌和門徒之間
[00:15:28.540 --> 00:15:32.240]  就陷入了一個較為冰冷的時期
[00:15:32.240 --> 00:15:36.280]  彼此之間沉默
[00:15:36.280 --> 00:15:38.760]  可能沒有什麼話說
[00:15:38.760 --> 00:15:42.560]  甚至有一點點疏離感
[00:15:42.560 --> 00:15:46.720]  回想當年你談戀愛的時候
[00:15:46.720 --> 00:15:48.080]  初戀的時候
[00:15:48.080 --> 00:15:49.460]  是不是很熱切呢?
[00:15:49.460 --> 00:15:52.160]  是很想見到對方
[00:15:52.160 --> 00:15:54.460]  很想成為一起的
[00:15:54.460 --> 00:15:57.800]  但過了一段較長的時間
[00:15:57.800 --> 00:16:02.160]  甚至真情又否白了
[00:16:02.160 --> 00:16:05.040]  如果我們長相廝守的時候
[00:16:05.040 --> 00:16:08.800]  我很想跟媽媽一起住
[00:16:08.800 --> 00:16:11.400]  因為爸爸很早去世
[00:16:11.400 --> 00:16:13.720]  現在是媽媽帶大我
[00:16:13.720 --> 00:16:15.940]  所以我很想
[00:16:15.940 --> 00:16:17.560]  你介不介意
[00:16:17.560 --> 00:16:18.740]  如果我們結婚之後
[00:16:18.740 --> 00:16:20.240]  跟媽媽一起住呢?
[00:16:20.240 --> 00:16:22.080]  這是一個比喻
[00:16:22.080 --> 00:16:23.220]  我剛剛相反
[00:16:23.220 --> 00:16:24.900]  是我媽媽很早去世
[00:16:24.900 --> 00:16:26.900]  女孩一聽到之後
[00:16:26.900 --> 00:16:28.300]  雖然很愛對方
[00:16:28.300 --> 00:16:29.020]  但突然想
[00:16:29.020 --> 00:16:32.220]  跟你媽媽一起住?
[00:16:32.220 --> 00:16:34.320]  真的要想一想
[00:16:34.320 --> 00:16:37.980]  相見好 同住難
[00:16:37.980 --> 00:16:41.880]  這樣的時候會不會有些問題呢?
[00:16:41.880 --> 00:16:46.120]  於是關係似乎在這個時候
[00:16:46.120 --> 00:16:51.380]  有些事情就要再衡量過了
[00:16:51.380 --> 00:16:54.020]  但又不是馬上分手
[00:16:54.020 --> 00:16:55.880]  要再想一想
[00:16:55.880 --> 00:16:57.980]  可能在那段日子裡面
[00:16:57.980 --> 00:16:59.980]  就不再說什麼了
[00:16:59.980 --> 00:17:04.220]  又或者我們要跟對方說
[00:17:04.220 --> 00:17:06.660]  你嫁給我
[00:17:06.660 --> 00:17:09.080]  其實要付很大的代價
[00:17:09.080 --> 00:17:10.560]  因為我作為一個傳道人
[00:17:10.560 --> 00:17:11.920]  不會很高薪水
[00:17:11.920 --> 00:17:14.240]  不會有很豐厚的享受
[00:17:14.240 --> 00:17:16.380]  還有就是我會很忙
[00:17:16.380 --> 00:17:18.040]  星期六、日是最忙
[00:17:18.040 --> 00:17:20.040]  不能夠陪你的
[00:17:20.040 --> 00:17:21.540]  你會不會想清楚呢?
[00:17:21.540 --> 00:17:22.660]  是嗎?
[00:17:22.660 --> 00:17:25.640]  可能當時我的朋友都要想清楚
[00:17:25.640 --> 00:17:27.060]  這只是一個比喻
[00:17:27.060 --> 00:17:28.280]  師母是很好的
[00:17:28.280 --> 00:17:31.460]  是沒有來來去去否定這些的
[00:17:31.460 --> 00:17:34.300]  就是說這個時候似乎是怎樣呢?
[00:17:34.300 --> 00:17:36.860]  就是欲斷難斷
[00:17:36.860 --> 00:17:40.380]  甚至欲拒還年
[00:17:40.380 --> 00:17:43.240]  就是很想拒絕但仍然在那裡
[00:17:43.240 --> 00:17:45.460]  這就是正正主耶穌和門徒
[00:17:45.460 --> 00:17:47.460]  走向耶路撒冷
[00:17:47.460 --> 00:17:51.220]  開始踏上死亡大榮耀之旅的時候
[00:17:51.220 --> 00:17:54.220]  門徒心裡面就有很大的掙扎
[00:17:54.220 --> 00:17:55.980]  十字架的道路
[00:17:55.980 --> 00:17:58.100]  門徒是不想面對的
[00:17:58.100 --> 00:17:59.720]  雖然主耶穌宣告
[00:17:59.720 --> 00:18:02.260]  他們必定要走這條十字架的道路
[00:18:02.260 --> 00:18:03.700]  但是他們不想
[00:18:03.700 --> 00:18:06.620]  你看到他們感到很迷茫和困惑
[00:18:06.620 --> 00:18:08.080]  在這一刻
[00:18:08.080 --> 00:18:11.280]  懼怕、懷疑
[00:18:11.280 --> 00:18:12.740]  甚至掙扎
[00:18:12.740 --> 00:18:15.740]  已經在他們的心裡面
[00:18:15.740 --> 00:18:17.740]  遮蓋了他們前面的路
[00:18:17.740 --> 00:18:19.240]  這個很重要
[00:18:19.240 --> 00:18:20.360]  在這六天裡面
[00:18:20.360 --> 00:18:23.160]  他們一定會感到很孤單
[00:18:23.160 --> 00:18:24.140]  主耶穌
[00:18:24.140 --> 00:18:27.600]  因為門徒不敢再跟他們說甚麼
[00:18:27.600 --> 00:18:29.220]  甚至難受
[00:18:29.220 --> 00:18:31.220]  他知道門徒的心境
[00:18:31.220 --> 00:18:33.220]  和門徒的掙扎
[00:18:33.220 --> 00:18:34.940]  但是可以做些甚麼?
[00:18:34.940 --> 00:18:37.560]  主耶穌很清楚知道門徒很愛他們
[00:18:37.560 --> 00:18:39.560]  他也很愛門徒
[00:18:39.560 --> 00:18:41.560]  但是他不能夠因為這個緣故
[00:18:41.560 --> 00:18:43.560]  而改變了他們的方向
[00:18:43.560 --> 00:18:45.140]  正如上次我所說
[00:18:45.140 --> 00:18:48.220]  我媽媽很不想我去做傳道人
[00:18:48.220 --> 00:18:49.640]  不想我讀神學
[00:18:49.640 --> 00:18:52.140]  我家人很不想我去藉堂
[00:18:52.140 --> 00:18:53.900]  去藉上水堂
[00:18:53.900 --> 00:18:55.140]  但是怎樣?
[00:18:55.140 --> 00:18:57.140]  甚至有時她也說
[00:18:57.140 --> 00:18:59.640]  要不要每個星期都要查經?
[00:18:59.640 --> 00:19:01.380]  但是我仍然有所堅持
[00:19:01.380 --> 00:19:04.580]  但她其實是說見到你不斷要去預備
[00:19:04.580 --> 00:19:05.600]  你也很辛苦
