
[00:00:00.000 --> 00:00:02.720]  讓我們平安
[00:06:10.520 --> 00:06:13.840]  但是罪不至死
[00:06:13.840 --> 00:06:15.840]  如果在這個前提下
[00:06:15.840 --> 00:06:19.440]  如果耶穌按摩西的律法
[00:06:19.440 --> 00:06:21.840]  按著十條界的第七條
[00:06:21.840 --> 00:06:24.600]  不可姦淫來處理
[00:06:24.600 --> 00:06:30.160]  同意民眾用石頭打死這個女人
[00:06:30.160 --> 00:06:33.520]  這群和耶穌作對的人
[00:06:33.520 --> 00:06:37.720]  可以上告他藐視羅馬的律法
[00:06:37.720 --> 00:06:43.760]  並且故意犯了殺人罪
[00:06:43.760 --> 00:06:48.520]  但如果耶穌按羅馬的法規來辦事
[00:06:48.520 --> 00:06:51.920]  這群人又可以控告他違反
[00:06:51.920 --> 00:06:54.640]  他們傳統的摩西律法
[00:06:54.640 --> 00:07:00.280]  他就不再具備傳經報道的資格
[00:07:00.280 --> 00:07:02.880]  這群人就可以名正言順
[00:07:02.880 --> 00:07:08.120]  把耶穌趕出聖殿
[00:07:08.120 --> 00:07:10.560]  正當文士和法利塞人
[00:07:10.560 --> 00:07:13.360]  這樣試探耶穌的時候
[00:07:13.360 --> 00:07:21.760]  耶穌彎著腰在地上畫字
[00:07:21.760 --> 00:07:24.800]  為何要彎腰呢?
[00:07:24.800 --> 00:07:29.400]  耶穌想迴避這個問題?
[00:07:29.400 --> 00:07:34.000]  既然耶穌可以無畏無懼地在聖殿上宣告
[00:07:34.000 --> 00:07:37.880]  不在意會否冒犯這些宗教領袖
[00:07:37.880 --> 00:07:40.200]  耶穌絕對不是懦弱
[00:07:40.200 --> 00:07:42.480]  祂不是退縮
[00:07:42.480 --> 00:07:45.320]  那麼耶穌這個動作
[00:07:45.320 --> 00:07:47.800]  難道祂在拖延時間
[00:07:47.800 --> 00:07:52.840]  在想辦法去化解?
[00:07:52.840 --> 00:07:58.040]  當我們回看《仰復音》的七章
[00:07:58.040 --> 00:08:00.160]  我們慢慢可以發現
[00:08:00.160 --> 00:08:08.520]  其實時間和時機都在耶穌的手裏
[00:08:08.520 --> 00:08:11.000]  在七章的八到十節
[00:08:11.000 --> 00:08:14.640]  其實耶穌原先告訴他的兄弟
[00:08:14.640 --> 00:08:18.960]  「我不去耶路撒冷過節了,你們去吧」
[00:08:18.960 --> 00:08:22.560]  但當他的兄弟出發了
[00:08:22.560 --> 00:08:24.680]  他們出門了
[00:08:24.680 --> 00:08:27.440]  但耶穌就改變心意
[00:08:27.440 --> 00:08:30.520]  又去過節
[00:08:30.520 --> 00:08:34.480]  耶穌的轉變是為了甚麼呢?
[00:08:34.480 --> 00:08:40.680]  難道是為了這個女人?
[00:08:40.680 --> 00:08:42.720]  這樣令我們回想
[00:08:42.720 --> 00:08:46.480]  耶穌曾經和井旁的撒瑪利亞婦人
[00:08:46.480 --> 00:08:50.080]  去談話這件事
[00:08:50.080 --> 00:08:52.240]  猶太人來來往往
[00:08:52.240 --> 00:08:54.520]  加里里、耶路撒冷
[00:08:54.520 --> 00:08:58.360]  都不會經過撒瑪利亞這個地區
[00:08:58.360 --> 00:09:02.560]  雖然會是最快捷、最短的路程
[00:09:02.560 --> 00:09:08.040]  他們寧願繞路走,不去經過
[00:09:08.040 --> 00:09:12.800]  因為他們認為撒瑪利亞人的血統不純正
[00:09:12.800 --> 00:09:14.800]  他們不願意去接觸
[00:09:14.800 --> 00:09:17.960]  更加不會去交往
[00:09:17.960 --> 00:09:23.240]  耶穌卻偏偏選擇走過撒瑪利亞
[00:09:23.240 --> 00:09:27.280]  也剛好在一個炎熱的中午
[00:09:27.280 --> 00:09:29.960]  沒有人會打水的時間
[00:09:29.960 --> 00:09:32.160]  來到這個井邊
[00:09:32.160 --> 00:09:35.560]  他遇上那個婦人
[00:09:35.560 --> 00:09:38.360]  耶穌指出她婚姻的問題
[00:09:38.360 --> 00:09:40.520]  道德的問題
[00:09:40.520 --> 00:09:42.040]  更重要
[00:09:42.040 --> 00:09:44.560]  耶穌告訴她
[00:09:44.560 --> 00:09:49.760]  她就是活水的泉源
[00:09:49.760 --> 00:09:52.560]  回到這一刻的場景
[00:09:52.560 --> 00:09:55.040]  耶穌在這個猶太人
[00:09:55.040 --> 00:09:58.480]  最重視的節日裡去踩場
[00:09:58.480 --> 00:10:03.800]  令宗教領袖對她的不滿去升溫
[00:10:03.800 --> 00:10:06.760]  而剛好在這個時候
[00:10:06.760 --> 00:10:09.080]  有一個這樣的女人
[00:10:09.080 --> 00:10:12.760]  在犯奸人的時候被逮捕
[00:10:12.760 --> 00:10:15.360]  是一個真實的犯人
[00:10:15.360 --> 00:10:18.480]  是一宗真實的案件
[00:10:18.480 --> 00:10:22.280]  耶穌的敵對者似乎是首度拿來
[00:10:22.280 --> 00:10:26.040]  真的剛剛,遇上剛剛
[00:10:26.040 --> 00:10:28.040]  新鮮即滯
[00:10:28.040 --> 00:10:30.400]  做了一個完美的困局
[00:10:30.400 --> 00:10:34.000]  讓耶穌下不了台
[00:10:34.000 --> 00:10:36.320]  事情的巧合
[00:10:36.320 --> 00:10:37.440]  令我們覺得
[00:10:37.440 --> 00:10:41.760]  這麼巧合的呢?
[00:10:41.760 --> 00:10:44.640]  究竟是這些宗教領袖
[00:10:44.640 --> 00:10:47.600]  他們神通廣大
[00:10:47.600 --> 00:10:55.080]  還是耶穌早已經監察萬事呢?
[00:10:55.080 --> 00:10:57.480]  而這個在清早
[00:10:57.480 --> 00:11:01.320]  被抓到聖殿審問的女人
[00:11:01.320 --> 00:11:06.640]  經文沒有提過她是怎樣的人
[00:11:06.640 --> 00:11:09.440]  沒有提到她是否一個妓女
[00:11:09.440 --> 00:11:14.640]  不知道她是否一個已經臭名遠播的淫婦
[00:11:14.640 --> 00:11:16.320]  又或者這個女人
[00:11:16.320 --> 00:11:20.960]  會不會就是早一晚真的被人騙了上當
[00:11:20.960 --> 00:11:24.840]  同樣被利用來成為陷害耶穌的工具
[00:11:24.840 --> 00:11:28.280]  這些我們也不知道
[00:11:28.280 --> 00:11:34.320]  無論這個女人是素來在道德上敗壞
[00:11:34.320 --> 00:11:37.760]  還是一次的七腳
[00:11:37.760 --> 00:11:39.560]  按摩西的律法
[00:11:39.560 --> 00:11:44.160]  她的確是有罪
[00:11:44.160 --> 00:11:46.440]  耶穌彎下腰
[00:11:46.440 --> 00:11:50.440]  並不是她需要拖延時間
[00:11:50.440 --> 00:11:54.280]  她只是原先坐著
[00:11:54.280 --> 00:11:57.040]  順勢彎下腰
[00:11:57.040 --> 00:12:00.920]  用指頭在地上畫字
[00:12:00.920 --> 00:12:03.400]  急的不是她
[00:12:03.400 --> 00:12:06.880]  著急的是文士和法利賽人
[00:12:06.880 --> 00:12:09.360]  很心急要見到耶穌
[00:12:09.360 --> 00:12:12.080]  還勸徒
[00:12:12.080 --> 00:12:16.080]  那麼耶穌在地上寫些什麼呢?
[00:12:16.080 --> 00:12:22.240]  這是很多學者都認為很有趣的問題
[00:12:22.240 --> 00:12:24.480]  既然這群指控的人
[00:12:24.480 --> 00:12:28.480]  以摩西律法來脅迫耶穌
[00:12:28.480 --> 00:12:32.760]  耶穌在地上寫摩西的誡命
[00:12:32.760 --> 00:12:36.840]  又不奇怪
[00:12:36.840 --> 00:12:40.520]  當夜話神在西乃山上
[00:12:40.520 --> 00:12:43.480]  和以色列百姓納約
[00:12:43.480 --> 00:12:48.360]  祂將兩塊法板交給摩西
[00:12:48.360 --> 00:12:50.600]  上面的十條街
[00:12:50.600 --> 00:12:56.040]  正正就是神用指頭寫的
[00:12:56.040 --> 00:12:59.440]  這一刻耶穌在地上畫字
[00:12:59.440 --> 00:13:02.000]  非常的微妙
[00:13:02.000 --> 00:13:03.720]  而且在福音書
[00:13:03.720 --> 00:13:08.720]  唯一的一次記載耶穌寫字
[00:13:08.720 --> 00:13:10.800]  耶穌曾經說
[00:13:10.800 --> 00:13:16.120]  不要以為我們是要廢掉律法和先知
[00:13:16.120 --> 00:13:18.160]  我們不是要廢掉
[00:13:18.160 --> 00:13:21.160]  而是要成全
[00:13:21.160 --> 00:13:23.720]  也曾經耶穌在片段說
[00:13:23.720 --> 00:13:26.160]  我是安息日的主
[00:13:26.160 --> 00:13:29.920]  安息日同樣是猶太人所重視
[00:13:29.920 --> 00:13:37.000]  也因為每個星期都要遇上的一個這樣的誡命
[00:13:37.000 --> 00:13:41.960]  律法是叫人以神為神
[00:13:41.960 --> 00:13:44.400]  律法是信仰的指導
[00:13:44.400 --> 00:13:46.760]  是生活的指引
[00:13:46.760 --> 00:13:51.640]  是為以色列人畫下生活的界線
[00:13:51.640 --> 00:13:55.760]  這條界線的原意不是去限制人
[00:13:55.760 --> 00:13:58.040]  而是去保護人
[00:13:58.040 --> 00:14:00.200]  保護鄰舍
[00:14:00.200 --> 00:14:05.280]  提醒人要彼此去尊重
[00:14:05.280 --> 00:14:07.200]  在這段日子
[00:14:07.200 --> 00:14:10.120]  在肺炎的疫情裏面
[00:14:10.120 --> 00:14:12.040]  政府和相關部門
[00:14:12.040 --> 00:14:17.360]  都制定了一連串的措施指引
[00:14:17.360 --> 00:14:20.360]  例如由海外回來的人
[00:14:20.360 --> 00:14:25.760]  或者曾經接觸的那些懷疑疑似患者
[00:14:25.760 --> 00:14:28.160]  或者那些確診者
[00:14:28.160 --> 00:14:30.840]  如果這些市民是有這樣的情況
[00:14:30.840 --> 00:14:32.840]  就需要家居隔離
[00:14:32.840 --> 00:14:36.640]  或者強制隔離等等的安排
[00:14:36.640 --> 00:14:39.120]  為期只是14天
[00:14:39.120 --> 00:14:40.760]  你說長
[00:14:40.760 --> 00:14:42.600]  又不算很長或短
[00:14:42.600 --> 00:14:44.200]  可能又不算很短
[00:14:44.200 --> 00:14:46.320]  不過14天
[00:14:46.320 --> 00:14:49.000]  就是那個時間的要求
[00:14:49.000 --> 00:14:52.600]  目的是防止疫情的擴散
[00:14:52.600 --> 00:14:54.000]  亦都保護自己
[00:14:54.000 --> 00:14:55.440]  保護家人
[00:14:55.440 --> 00:14:58.480]  以及周邊有機會接觸到的人
[00:14:58.480 --> 00:15:01.400]  是顧忌及人的做法
[00:15:01.400 --> 00:15:05.280]  但仍然有人去到違反隔離令
[00:15:05.280 --> 00:15:08.640]  去到外邊去吃飯用餐
[00:15:08.640 --> 00:15:15.600]  甚至去拍下怎樣把跟蹤的手帶除下
[00:15:15.600 --> 00:15:18.560]  還拍完之後放上網
[00:15:18.560 --> 00:15:26.120]  去炫耀自己的聰明
[00:15:26.120 --> 00:15:30.000]  人的確是不喜歡被規限
[00:15:30.000 --> 00:15:32.760]  但他很容易又高估自己
[00:15:32.760 --> 00:15:35.040]  抱存僥倖
[00:15:35.040 --> 00:15:39.120]  連最基本可以做的他都不願意
[00:15:39.120 --> 00:15:43.640]  更加不會從別人的角度去設想
[00:15:43.640 --> 00:15:46.000]  一些違反隔離令的人
[00:15:46.000 --> 00:15:47.880]  去光顧過的食店
[00:15:47.880 --> 00:15:49.960]  或者停留過的地方
[00:15:49.960 --> 00:15:51.520]  因為要消毒
[00:15:51.520 --> 00:15:53.000]  要保障員工
[00:15:53.000 --> 00:15:55.200]  其他顧客
[00:15:55.200 --> 00:15:57.360]  或者訪客的安全
[00:15:57.360 --> 00:15:58.600]  就很無奈
[00:15:58.600 --> 00:15:59.880]  很無辜
[00:15:59.880 --> 00:16:03.240]  就要暫時關門
[00:16:03.240 --> 00:16:07.120]  在這個已經做生意艱難的時候
[00:16:07.120 --> 00:16:12.280]  就更加殊償加傷
[00:16:12.280 --> 00:16:16.160]  祭司、文士、法利賽人
[00:16:16.160 --> 00:16:20.240]  他們常常拿著摩西的律法
[00:16:20.240 --> 00:16:24.880]  去核制、去指控百姓
[00:16:24.880 --> 00:16:28.240]  但耶穌曾經指責他們說
[00:16:28.240 --> 00:16:32.440]  「你們卻沒有一個守律法」
[00:16:32.440 --> 00:16:34.360]  在摩西律法下
[00:16:34.360 --> 00:16:36.440]  奸淫的戒條
[00:16:36.440 --> 00:16:38.440]  最重要精神
[00:16:38.440 --> 00:16:41.800]  是保護女性的貞潔
[00:16:41.800 --> 00:16:46.800]  而且一個人可以犯奸淫嗎?
[00:16:46.800 --> 00:16:49.640]  為什麼只抓一個女人
[00:16:49.640 --> 00:16:53.480]  那個男人去了哪裡呢?
[00:16:53.480 --> 00:16:56.640]  這群陰險、無知
[00:16:56.640 --> 00:17:01.400]  卻又自以為聰明的文士和法利賽人
[00:17:01.400 --> 00:17:04.880]  他們以為耶穌彎著腰
[00:17:04.880 --> 00:17:07.280]  是無計可施
[00:17:07.280 --> 00:17:11.240]  就追逼耶穌去回應
[00:17:11.240 --> 00:17:14.400]  當耶穌坐直了身
[00:17:14.400 --> 00:17:17.800]  氣氛、情況就逆轉了
[00:17:17.800 --> 00:17:18.760]  我們可以想像
[00:17:18.760 --> 00:17:23.240]  耶穌怎樣去直視這群人
[00:17:23.240 --> 00:17:27.520]  耶穌怎樣好像要審判一樣
[00:17:27.520 --> 00:17:31.280]  去看著他們
[00:17:31.280 --> 00:17:35.240]  耶穌不僅處理女人的罪
[00:17:35.240 --> 00:17:39.840]  也針對這群指控者的罪
[00:17:39.840 --> 00:17:43.680]  但耶穌也很保留
[00:17:43.680 --> 00:17:46.440]  沒有揭露他們的陰險
[00:17:46.440 --> 00:17:48.200]  只是說
[00:17:48.200 --> 00:17:51.400]  你們中間誰是沒有罪的
[00:17:51.400 --> 00:17:56.880]  誰就可以先拿石頭打他
[00:17:56.880 --> 00:17:58.320]  耶穌也沒有說
[00:17:58.320 --> 00:18:04.520]  不可以拿石頭去打這個犯法的女人
[00:18:04.520 --> 00:18:08.080]  耶穌提出的是資格的問題
[00:18:08.080 --> 00:18:12.080]  誰是沒有罪
[00:18:12.080 --> 00:18:14.960]  試想一個罪犯
[00:18:14.960 --> 00:18:18.480]  怎樣可以坐在法官的席上
[00:18:18.480 --> 00:18:23.280]  去判別人的罪呢?
[00:18:23.280 --> 00:18:25.520]  耶穌說完
[00:18:25.520 --> 00:18:28.680]  隨即又再次彎腰
[00:18:28.680 --> 00:18:33.360]  繼續用指頭在地上畫字
[00:18:33.360 --> 00:18:37.880]  耶穌不再跟這群指控者對話
[00:18:37.880 --> 00:18:42.200]  也沒有反過來指責他們
[00:18:42.200 --> 00:18:45.160]  耶穌的反應
[00:18:45.160 --> 00:18:47.760]  是否因為太憤怒
[00:18:47.760 --> 00:18:52.240]  彎腰讓自己冷靜一下呢?
[00:18:52.240 --> 00:18:59.240]  還是耶穌其實也為這群人很難過呢?
[00:18:59.240 --> 00:19:02.640]  經文說他們由老到少
[00:19:02.640 --> 00:19:07.320]  一個一個地走出去
[00:19:07.320 --> 00:19:10.400]  以色列人也很重視輩分
[00:19:10.400 --> 00:19:14.120]  輪長有這樣的順序
[00:19:14.120 --> 00:19:18.040]  這樣走出去應該也不奇怪
[00:19:18.040 --> 00:19:20.880]  更何況人年紀越大
[00:19:20.880 --> 00:19:23.960]  積罪所犯的錯事
[00:19:23.960 --> 00:19:27.680]  可能也會越多
[00:19:27.680 --> 00:19:29.480]  不過由始至終
[00:19:29.480 --> 00:19:33.440]  沒有一個人夠膽拿起一塊石頭
[00:19:33.440 --> 00:19:36.200]  就這樣離開
[00:19:36.200 --> 00:19:39.400]  直至到最後剩下耶穌
[00:19:39.400 --> 00:19:43.920]  以及這個仍然站著的女人
[00:19:43.920 --> 00:19:48.440]  這些人會不會良心發現呢?
[00:19:48.440 --> 00:19:52.520]  我猜未必所有人都會
[00:19:52.520 --> 00:19:56.320]  可能大部份人因為他們的計謀失敗
[00:19:56.320 --> 00:19:59.800]  就黯然離場
[00:19:59.800 --> 00:20:04.240]  耶穌第二次將身體挺直
[00:20:04.240 --> 00:20:09.560]  要完成祂未完成的裁判
[00:20:09.560 --> 00:20:11.560]  祂問婦人
[00:20:11.560 --> 00:20:14.720]  那些人在哪裏呢?
[00:20:14.720 --> 00:20:17.520]  沒有人定你的罪嗎?
[00:20:17.520 --> 00:20:18.960]  這位婦人說
[00:20:18.960 --> 00:20:21.600]  主呀!沒有
[00:20:21.600 --> 00:20:23.600]  耶穌隨即說
[00:20:23.600 --> 00:20:27.480]  我也不定你的罪
[00:20:27.480 --> 00:20:30.160]  耶穌作為審判者
[00:20:30.160 --> 00:20:33.800]  祂沒有宣判婦人無罪
[00:20:33.800 --> 00:20:37.560]  只是不定她的罪
[00:20:37.560 --> 00:20:42.040]  沒有頒佈她應當的刑罰
[00:20:42.040 --> 00:20:44.400]  耶穌是唯一有資格
[00:20:44.400 --> 00:20:49.240]  拿起石頭扔向女人的這位
[00:20:49.240 --> 00:20:54.480]  但耶穌沒有行使祂的權命
[00:20:54.480 --> 00:20:56.440]  相比我們大多數人
[00:20:56.440 --> 00:21:00.280]  都喜歡做審判者
[00:21:00.280 --> 00:21:05.760]  就算未全盤的掌握資料、資訊
[00:21:05.760 --> 00:21:08.480]  我們已經很容易很快下判斷
[00:21:08.480 --> 00:21:13.120]  憑自己的主觀、憑自己的偏見
[00:21:13.120 --> 00:21:16.240]  實行未審先判
[00:21:16.240 --> 00:21:21.000]  又或者在別人的過失上加多兩腳
[00:21:21.000 --> 00:21:22.640]  很慚愧
[00:21:22.640 --> 00:21:25.320]  我都曾經這樣做
[00:21:25.320 --> 00:21:27.440]  記得幾年前
[00:21:27.440 --> 00:21:31.520]  當前特首因為涉貪案
[00:21:31.520 --> 00:21:34.120]  官司纏身
[00:21:34.120 --> 00:21:39.320]  當事人已經由人生的高峰跌落谷底
[00:21:39.320 --> 00:21:42.920]  最後以公職人員行為失當罪
[00:21:42.920 --> 00:21:45.720]  被判罪成
[00:21:45.720 --> 00:21:50.560]  網絡上洗板式嘲諷她
[00:21:50.560 --> 00:21:54.600]  當時我身邊的朋友
[00:21:54.600 --> 00:21:56.760]  只有一位姊妹
[00:21:56.760 --> 00:21:58.720]  她表示
[00:21:58.720 --> 00:22:02.680]  不要再向這個已經要鋃鐺入獄的人
[00:22:02.680 --> 00:22:06.600]  落井下石
[00:22:06.600 --> 00:22:09.720]  最近見到一句說話
[00:22:09.720 --> 00:22:11.840]  是這樣的
[00:22:11.840 --> 00:22:14.600]  It's hard to hold rocks
[00:22:14.600 --> 00:22:18.200]  and also hold hands
[00:22:18.200 --> 00:22:22.440]  意思是手裏面拿著石頭
[00:22:22.440 --> 00:22:27.160]  就難以握手
[00:22:27.160 --> 00:22:29.920]  相信耶穌知道這個
[00:22:29.920 --> 00:22:33.320]  站在他面前的這個女人的一切
[00:22:33.320 --> 00:22:35.680]  就好像他知道
[00:22:35.680 --> 00:22:39.800]  井旁婦人的一切一樣
[00:22:39.800 --> 00:22:41.840]  耶穌接納她
[00:22:41.840 --> 00:22:46.400]  無論她的過去是不是不堪也好
[00:22:46.400 --> 00:22:49.520]  耶穌憐憫罪人
[00:22:49.520 --> 00:22:53.440]  但卻沒有認同她所犯的罪
[00:22:53.440 --> 00:22:55.680]  所以耶穌跟她說
[00:22:55.680 --> 00:22:57.040]  去吧
[00:22:57.040 --> 00:23:01.840]  從此不要再犯罪了
[00:23:01.840 --> 00:23:04.400]  耶穌有恩典
[00:23:04.400 --> 00:23:07.320]  卻不是姑息
[00:23:07.320 --> 00:23:13.160]  這句說話在原文是帶著命令的語氣
[00:23:13.160 --> 00:23:16.560]  是出於耶穌很迫切的期望
[00:23:16.560 --> 00:23:19.040]  期望這個女人的生命
[00:23:19.040 --> 00:23:23.000]  可以徹底的改變
[00:23:23.000 --> 00:23:25.040]  赦罪的恩典
[00:23:25.040 --> 00:23:27.800]  並不是讓人去消費
[00:23:27.800 --> 00:23:34.480]  繼續沉溺在以往的軟弱裏面
[00:23:34.480 --> 00:23:39.360]  當你覺得耶穌寬容這個婦人
[00:23:39.360 --> 00:23:41.720]  耶穌同樣的忍耐
[00:23:41.720 --> 00:23:43.440]  這一群來設局
[00:23:43.440 --> 00:23:47.640]  想陷害她的人
[00:23:47.640 --> 00:23:51.960]  彎腰的耶穌並不畏縮
[00:23:51.960 --> 00:23:54.960]  毫不逃避
[00:23:54.960 --> 00:23:58.720]  祂只是按照父神那個時間
[00:23:58.720 --> 00:24:01.760]  那個心意
[00:24:01.760 --> 00:24:03.240]  需要的時候
[00:24:03.240 --> 00:24:07.120]  祂可以暫著宣告
[00:24:07.120 --> 00:24:08.520]  需要的時候
