
[00:00:00.000 --> 00:00:04.000]  我等師父讓我們聽神的導議先,我們先同心妥協。
[00:03:26.000 --> 00:03:28.000]  好,事不宜遲,我們看今天的經文。
[00:03:28.000 --> 00:03:30.000]  找到之後我們一起讀一次,好不好?因為不是很長的。
[00:03:30.000 --> 00:03:32.000]  找到之後我們一起讀一次。
[00:03:32.000 --> 00:03:34.000]  我們讀符合本,好不好?
[00:03:34.000 --> 00:03:35.000]  我們讀符合本。
[00:03:35.000 --> 00:03:38.000]  你可以用廣東話或者普通話讀都可以的。
[00:03:38.000 --> 00:03:39.000]  好,我們一起讀。
[00:04:08.000 --> 00:04:11.000]  就把他們交託所信息主。
[00:04:11.000 --> 00:04:16.000]  二人經過彼西德,來到龐菲利亞,
[00:04:16.000 --> 00:04:21.000]  在別家廣鳥道,就下阿大利亞去,
[00:04:21.000 --> 00:04:25.000]  從那裡坐船往安提拉去。
[00:04:25.000 --> 00:04:28.000]  當初他們被眾人所託,
[00:04:28.000 --> 00:04:32.000]  蒙神之恩要辦現在所做之工,
[00:04:32.000 --> 00:04:38.000]  就是在這地方,到了那裡聚集了會眾,
[00:04:38.000 --> 00:04:42.000]  就說說神借他們所行的一切事,
[00:04:42.000 --> 00:04:47.000]  並神怎樣為外邦人開了信道的門。
[00:04:47.000 --> 00:04:52.000]  二人就在那裡同門徒住了多日。
[00:04:52.000 --> 00:04:55.000]  在先前我們已經看過,
[00:04:55.000 --> 00:04:57.000]  在先前我們已經看過,
[00:04:57.000 --> 00:05:00.000]  保羅他去到盧斯德裡面傳道,
[00:05:00.000 --> 00:05:02.000]  保羅他去到盧斯德裡面傳道,
[00:05:02.000 --> 00:05:04.000]  被別人打了一頓,
[00:05:04.000 --> 00:05:05.000]  被別人打了一頓,
[00:05:05.000 --> 00:05:07.000]  打了一頓之後怎麼樣呢?
[00:05:07.000 --> 00:05:08.000]  打了一頓之後怎麼辦呢?
[00:05:08.000 --> 00:05:09.000]  他就馬上回到盧斯德城,
[00:05:09.000 --> 00:05:12.000]  就馬上找回巴拿巴,
[00:05:12.000 --> 00:05:15.000]  就一起走去隔離的城,
[00:05:15.000 --> 00:05:17.000]  叫做特比,就去傳道了。
[00:05:17.000 --> 00:05:20.000]  就說他起身以後,
[00:05:20.000 --> 00:05:23.000]  立馬進城找到巴拿巴,
[00:05:23.000 --> 00:05:25.000]  然後前往這個特比。
[00:05:25.000 --> 00:05:26.000]  因為聖經第21句說,
[00:05:26.000 --> 00:05:27.000]  他們去那裡傳道,
[00:05:27.000 --> 00:05:29.000]  又有很多人有信主。
[00:05:29.000 --> 00:05:30.000]  因為聖經第21句說,
[00:05:30.000 --> 00:05:31.000]  他們去那裡傳道,
[00:05:31.000 --> 00:05:32.000]  又有很多人有信主。
[00:05:32.000 --> 00:05:35.000]  我十分喜歡和合本的翻譯,
[00:05:35.000 --> 00:05:37.000]  指「好些人」,
[00:05:37.000 --> 00:05:38.000]  不是「好些人」,
[00:05:38.000 --> 00:05:39.000]  應該是「好多人」。
[00:05:39.000 --> 00:05:42.000]  「好些人」實際上是指「好多人」。
[00:05:42.000 --> 00:05:44.000]  「好些人」好像是「少少地」,
[00:05:44.000 --> 00:05:45.000]  都多一點,
[00:05:45.000 --> 00:05:46.000]  不過不是很多。
[00:05:46.000 --> 00:05:47.000]  但「好些人」其實是指「好多人」,
[00:05:47.000 --> 00:05:48.000]  都信得住。
[00:05:48.000 --> 00:05:51.000]  這「好些人」是指「好多人信主」。
[00:05:51.000 --> 00:05:52.000]  然後怎麼樣呢?
[00:05:52.000 --> 00:05:53.000]  之後怎麼樣呢?
[00:05:53.000 --> 00:05:55.000]  他們繼續從這個特比,
[00:05:55.000 --> 00:05:56.000]  傳完道之後,
[00:05:56.000 --> 00:05:58.000]  開始回程了。
[00:05:58.000 --> 00:06:00.000]  主要他們到特比傳完道以後,
[00:06:00.000 --> 00:06:01.000]  就開始回程。
[00:06:01.000 --> 00:06:02.000]  聖經又說,
[00:06:02.000 --> 00:06:04.000]  他們回程的路會經過什麼地方呢?
[00:06:04.000 --> 00:06:05.000]  又回到路斯德,
[00:06:05.000 --> 00:06:06.000]  他們又回到路斯德,
[00:06:06.000 --> 00:06:08.000]  之前打到會保羅半死的地方,
[00:06:08.000 --> 00:06:10.000]  就是在打到保羅半死的地方。
[00:06:10.000 --> 00:06:12.000]  然後回到以哥列,
[00:06:12.000 --> 00:06:14.000]  然後回到安提沃,
[00:06:14.000 --> 00:06:19.000]  這個安提沃不是在巴勒斯坦地的安提沃,
[00:06:19.000 --> 00:06:21.000]  這個是在小亞細亞的安提沃,
[00:06:21.000 --> 00:06:23.000]  這是小亞細亞的安提沃。
[00:06:23.000 --> 00:06:25.000]  然後他們就在這個時候呢,
[00:06:25.000 --> 00:06:26.000]  在這個時候呢,
[00:06:26.000 --> 00:06:27.000]  有一個目的,
[00:06:27.000 --> 00:06:31.000]  要經過當地的門徒的心,
[00:06:31.000 --> 00:06:39.000]  勸他們繼續下手神的道理,
[00:06:39.000 --> 00:06:41.000]  那怎麼做好呢?
[00:06:41.000 --> 00:06:44.000]  他們將一個主題告訴他們,
[00:06:44.000 --> 00:06:49.000]  怎樣繼續走面前基督徒的人生路。
[00:06:49.000 --> 00:06:54.000]  那今天很多教會的教母都只是要你信主而已,
[00:06:54.000 --> 00:06:56.000]  第二樣要求你做什麼呢?
[00:06:56.000 --> 00:06:57.000]  第二樣要求你做什麼呢?
[00:06:57.000 --> 00:06:58.000]  知不知道?
[00:06:58.000 --> 00:06:59.000]  知不知道?
[00:06:59.000 --> 00:07:02.000]  第二樣就是捐錢。
[00:07:02.000 --> 00:07:05.000]  第二樣就是捐錢。
[00:07:05.000 --> 00:07:07.000]  聖經沒有這樣做。
[00:07:07.000 --> 00:07:09.000]  聖經沒有這樣做。
[00:07:09.000 --> 00:07:10.000]  捐獻是另一個題目,
[00:07:10.000 --> 00:07:14.000]  是信徒自願在一個群體裏面去支持,
[00:07:14.000 --> 00:07:16.000]  肢體之間一起在宿命上面追求。
[00:07:16.000 --> 00:07:18.000]  捐錢是另外一個題目,
[00:07:18.000 --> 00:07:21.000]  是在一個屬靈生命當中,
[00:07:21.000 --> 00:07:23.000]  一個團體的支援。
[00:07:23.000 --> 00:07:26.000]  這個在之前繁物公用的題目已經講過了,
[00:07:26.000 --> 00:07:29.000]  在時代的繁物公用這個題目已經講過了,
[00:07:29.000 --> 00:07:32.000]  大家有興趣可以看之前第五第六第七章的經文。
[00:07:32.000 --> 00:07:36.000]  大家有興趣可以看前面的五六七章的經文。
[00:07:36.000 --> 00:07:40.000]  那保羅和巴拿巴最重要的強調,
[00:07:40.000 --> 00:07:42.000]  信徒信了主之後要怎麼做呢?
[00:07:42.000 --> 00:07:45.000]  保羅和巴拿巴在強調信了主之後要怎麼做呢?
[00:07:45.000 --> 00:07:47.000]  就是要努力進到神的國裏面,
[00:07:47.000 --> 00:07:49.000]  就是要努力進到神的國裏面,
[00:07:49.000 --> 00:07:50.000]  進入神的國,
[00:07:50.000 --> 00:07:53.000]  get into the kingdom of God。
[00:07:53.000 --> 00:07:56.000]  怎樣才可以進入神的國裏面呢?
[00:07:56.000 --> 00:07:58.000]  怎麼才可以進入神的國呢?
[00:07:58.000 --> 00:08:00.000]  其實神的國早在現在已經順序開始了,
[00:08:00.000 --> 00:08:03.000]  其實神的國早在現在已經順序開始了,
[00:08:03.000 --> 00:08:04.000]  所以耶穌基督說在十字架上面,
[00:08:04.000 --> 00:08:04.000]  所以耶穌基督說在十字架上面,
[00:08:04.000 --> 00:08:05.000]  所以耶穌基督說在十字架上面,
[00:08:05.000 --> 00:08:09.000]  和祂一起同征的其中一個悔改的匪賊,
[00:08:09.000 --> 00:08:09.000]  和祂一起同征的其中一個匪賊,
[00:08:09.000 --> 00:08:09.000]  和祂一起同征的其中一個匪賊,
[00:08:09.000 --> 00:08:09.000]  和祂一起同征的其中一個匪賊,
[00:08:09.000 --> 00:08:09.000]  和祂一起同征的其中一個匪賊,
[00:08:09.000 --> 00:08:23.000]  和祂一起同征的其中一個匪賊,
[00:08:23.000 --> 00:08:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:26.000 --> 00:08:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:26.000 --> 00:08:27.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:27.000 --> 00:08:27.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:27.000 --> 00:08:27.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:27.000 --> 00:08:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:28.000 --> 00:08:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:28.000 --> 00:08:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:28.000 --> 00:08:42.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:42.000 --> 00:08:42.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:42.000 --> 00:08:43.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:43.000 --> 00:08:43.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:43.000 --> 00:08:43.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:43.000 --> 00:08:43.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:43.000 --> 00:08:43.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:43.000 --> 00:08:43.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:43.000 --> 00:08:43.000]  基督的生命從順序那一刻就應該開始改變的,
[00:08:43.000 --> 00:09:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:11.000 --> 00:09:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:11.000 --> 00:09:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:11.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:26.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:41.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:41.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:09:56.000]  基督的生命從順序那一刻就應該開始改變的,
[00:09:56.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:11.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:11.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:26.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:10:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:10:46.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:06.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:06.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:26.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:26.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:11:46.000]  基督的生命從順序那一刻就應該開始改變的,
[00:11:46.000 --> 00:12:02.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:02.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:22.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:22.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:12:44.000]  基督的生命從順序那一刻就應該開始改變的,
[00:12:44.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:08.000 --> 00:13:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:28.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:13:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:13:48.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:08.000 --> 00:14:18.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:18.000 --> 00:14:18.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:18.000 --> 00:14:18.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:18.000 --> 00:14:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:28.000 --> 00:14:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:28.000 --> 00:14:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:28.000 --> 00:14:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:28.000 --> 00:14:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:28.000 --> 00:14:28.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:28.000 --> 00:14:38.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:38.000 --> 00:14:38.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:38.000 --> 00:14:38.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:38.000 --> 00:14:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:48.000 --> 00:14:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:48.000 --> 00:14:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:48.000 --> 00:14:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:48.000 --> 00:14:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:48.000 --> 00:14:48.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:48.000 --> 00:14:58.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:58.000 --> 00:14:58.000]  基督的生命從順序那一刻就應該開始改變的,
[00:14:58.000 --> 00:15:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:08.000 --> 00:15:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:08.000 --> 00:15:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:08.000 --> 00:15:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:08.000 --> 00:15:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:08.000 --> 00:15:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:08.000 --> 00:15:08.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:08.000 --> 00:15:18.000]  基督的生命從順序那一刻就應該開始改變的,
[00:15:18.000 --> 00:15:18.000]  基督的生命從順序那一刻就應該開始改變的,
