
[00:00:00.000 --> 00:00:04.040]  各位親愛的弟兄姊妹朋友們,平安。
[00:02:03.640 --> 00:02:06.640]  可以說打斷了我們許多生活的腳步,
[00:02:06.640 --> 00:02:08.640]  包括我們的娛樂,
[00:02:08.640 --> 00:02:12.640]  美國職業球賽都已經暫停或者延遲,
[00:02:12.640 --> 00:02:16.640]  大家心中充滿驚恐,充滿害怕,
[00:02:16.640 --> 00:02:19.640]  人們臉上不再是帶著笑容,
[00:02:19.640 --> 00:02:23.640]  而是充滿憂愁、悲傷。
[00:02:23.640 --> 00:02:26.640]  但是聖經在正元書第十七章二十二節告訴我們說,
[00:02:26.640 --> 00:02:31.640]  喜樂的心乃是良藥,憂傷的靈使骨枯乾。
[00:02:31.640 --> 00:02:33.640]  因此在這個非常艱難的時期,
[00:02:33.640 --> 00:02:38.640]  我們還是要找機會能夠快樂一下,能夠喜樂一下。
[00:02:38.640 --> 00:02:43.640]  就好像在中國上海一個餐廳的林老闆,
[00:02:43.640 --> 00:02:46.640]  他就在他的餐廳門口外面掛了一個牌子,
[00:02:46.640 --> 00:02:52.640]  上面寫著說,進來吃飯吧,否則的話,你我都會餓死了。
[00:02:52.640 --> 00:02:58.640]  老吳更加幽默,他就發短訊給他的朋友說,
[00:02:58.640 --> 00:03:03.640]  謝謝新冠狀病毒,我們現在更有錢了,
[00:03:03.640 --> 00:03:06.640]  因為我太太不能去學拼。
[00:03:06.640 --> 00:03:11.640]  他也少嘮叨了我幾句,因為每天口上都戴著口罩。
[00:03:11.640 --> 00:03:17.640]  現在我們的家非常的乾淨,我有一個安靜的太太,
[00:03:17.640 --> 00:03:19.640]  頭也不再疼了。
[00:03:19.640 --> 00:03:22.640]  告訴旁邊的人說,喜樂的心乃是良藥。
[00:03:22.640 --> 00:03:26.640]  所以今天不是跟你講病毒是有多麼的猖狂,
[00:03:26.640 --> 00:03:28.640]  多麼的可怕,令我們感到驚恐。
[00:03:28.640 --> 00:03:32.640]  今天還是跟你分享我們的主是何等的偉大。
[00:03:32.640 --> 00:03:34.640]  祂比任何的病毒還要偉大,
[00:03:34.640 --> 00:03:36.640]  祂比任何的災難還要偉大,
[00:03:36.640 --> 00:03:41.640]  因為祂是那位坐在寶座上掌權直到永遠的神阿們。
[00:03:41.640 --> 00:03:44.640]  不管你生命中的風浪有多大,
[00:03:44.640 --> 00:03:46.640]  這些病毒像風浪一波一波的,
[00:03:46.640 --> 00:03:49.640]  好像要來漫過我們的身體的時候,
[00:03:49.640 --> 00:03:52.640]  我們要從主那裡重新得著力量,
[00:03:52.640 --> 00:03:55.640]  可以勝過你我生命中一切的風浪。
[00:03:55.640 --> 00:03:59.640]  所以今天早上我們一起來思想耶穌基督的門徒們,
[00:03:59.640 --> 00:04:03.640]  如何面對巨大的風和浪。
[00:04:03.640 --> 00:04:06.640]  我們先來看看馬可福音的第四章,
[00:04:06.640 --> 00:04:09.640]  馬可福音第四章我們來看三十五節到四十一節,
[00:04:09.640 --> 00:04:11.640]  這裡說當那天晚上,
[00:04:11.640 --> 00:04:15.640]  耶穌對門徒說我們渡到那邊去吧,
[00:04:15.640 --> 00:04:17.640]  門徒離開眾人,
[00:04:17.640 --> 00:04:19.640]  耶穌忍在船上,
[00:04:19.640 --> 00:04:21.640]  他們就把祂一同帶去,
[00:04:21.640 --> 00:04:24.640]  也有別的船和祂同行。
[00:04:24.640 --> 00:04:27.640]  三十七節忽然起了暴風,
[00:04:27.640 --> 00:04:29.640]  波浪打入船內,
[00:04:29.640 --> 00:04:31.640]  甚至船要滿了水,
[00:04:31.640 --> 00:04:34.640]  耶穌在船尾上枕坐枕頭睡覺,
[00:04:34.640 --> 00:04:36.640]  門徒叫醒了祂說,
[00:04:36.640 --> 00:04:39.640]  夫子我們善命你不顧嗎?
[00:04:39.640 --> 00:04:42.640]  三十九節耶穌醒了,
[00:04:42.640 --> 00:04:44.640]  赤澤風向海說,
[00:04:44.640 --> 00:04:46.640]  住了吧!靜了吧!
[00:04:46.640 --> 00:04:48.640]  風就止住,
[00:04:48.640 --> 00:04:50.640]  大大的平靜了。
[00:04:50.640 --> 00:04:52.640]  耶穌對他們說為什麼膽怯?
[00:04:52.640 --> 00:04:55.640]  你們還沒有信心嗎?
[00:04:55.640 --> 00:04:58.640]  四十一節他們就大大的懼怕,
[00:04:58.640 --> 00:05:01.640]  鼻子說這到底是誰?
[00:05:01.640 --> 00:05:05.640]  連風和海也聽從他了。
[00:05:05.640 --> 00:05:07.640]  這到底是誰?
[00:05:07.640 --> 00:05:10.640]  連風和海也聽從他了。
[00:05:10.640 --> 00:05:13.640]  耶穌基督明明告訴門徒說,
[00:05:13.640 --> 00:05:15.640]  我們要渡到那邊去,
[00:05:15.640 --> 00:05:18.640]  他們有一個非常清楚的目的地,
[00:05:18.640 --> 00:05:21.640]  要從這一邊的海岸渡到另外一邊,
[00:05:21.640 --> 00:05:23.640]  叫做那邊去。
[00:05:23.640 --> 00:05:26.640]  沒有想到忽然間起了大風,
[00:05:26.640 --> 00:05:30.640]  把船打得幾乎裝滿了水。
[00:05:30.640 --> 00:05:33.640]  因此我們可以想像是有巨大的攔阻,
[00:05:33.640 --> 00:05:37.640]  攔阻耶穌要渡到那邊去。
[00:05:37.640 --> 00:05:39.640]  到底那邊是一個什麼地方?
[00:05:39.640 --> 00:05:44.640]  為什麼要攔阻耶穌和門徒要渡到那邊去呢?
[00:05:44.640 --> 00:05:47.640]  其實這段的故事我們非常的熟悉,
[00:05:47.640 --> 00:05:49.640]  不但是記載在馬可福音第四章,
[00:05:49.640 --> 00:05:51.640]  也記載在馬太福音第八章,
[00:05:51.640 --> 00:05:53.640]  還有路加福音第八章。
[00:05:53.640 --> 00:05:55.640]  我們來看到底那邊是指什麼地方?
[00:05:55.640 --> 00:05:57.640]  先來看看路加福音的第八章,
[00:05:57.640 --> 00:06:01.640]  第八章我們來看看二十六節到二十八節,
[00:06:01.640 --> 00:06:04.640]  他們到了戈拉森人的地方,
[00:06:04.640 --> 00:06:06.640]  就是加利利的對面,
[00:06:06.640 --> 00:06:08.640]  耶穌上了岸,
[00:06:08.640 --> 00:06:10.640]  就有城裡一個被鬼附著的人,
[00:06:10.640 --> 00:06:12.640]  迎面而來,
[00:06:12.640 --> 00:06:15.640]  這個人許久不穿衣服,不住房子,
[00:06:15.640 --> 00:06:17.640]  只住在墳營裡。
[00:06:17.640 --> 00:06:18.640]  二十八節說,
[00:06:18.640 --> 00:06:21.640]  他見了耶穌就呼呼在他面前,
[00:06:21.640 --> 00:06:23.640]  大聲喊叫說,
[00:06:23.640 --> 00:06:25.640]  我至高神的兒子耶穌,
[00:06:25.640 --> 00:06:30.640]  我與你有什麼相干,求你不要叫我受苦。
[00:06:30.640 --> 00:06:31.640]  這裡提到說,
[00:06:31.640 --> 00:06:34.640]  對岸就是一個叫戈拉森的地方,
[00:06:34.640 --> 00:06:37.640]  到底戈拉森是屬於什麼地方?
[00:06:37.640 --> 00:06:40.640]  耶穌一到那裡去的時候,迎接他的,
[00:06:40.640 --> 00:06:43.640]  不是那些可慕他,希望能夠得到醫治,
[00:06:43.640 --> 00:06:46.640]  或者得到他傳講天國信息的群眾,
[00:06:46.640 --> 00:06:49.640]  乃是一個被鬼附著的人,
[00:06:49.640 --> 00:06:53.640]  來到那裡迎接耶穌。
[00:06:53.640 --> 00:06:54.640]  戈拉森到底是什麼地方?
[00:06:54.640 --> 00:06:59.640]  戈拉森其實是古巴勒斯坦的東北部,
[00:06:59.640 --> 00:07:03.640]  這個地方乃是深受希臘文化的影響,
[00:07:03.640 --> 00:07:06.640]  被羅馬政府來管轄,
[00:07:06.640 --> 00:07:09.640]  那裡駐居了六千羅馬的士兵,
[00:07:09.640 --> 00:07:11.640]  所以戈拉森這個地方,
[00:07:11.640 --> 00:07:14.640]  可以說是一個異教徒的地方,
[00:07:14.640 --> 00:07:17.640]  所以猶太人是避而遠之的地方,
[00:07:17.640 --> 00:07:19.640]  根據拉比的傳統,
[00:07:19.640 --> 00:07:23.640]  戈拉森是一個他們不以正名來稱,
[00:07:23.640 --> 00:07:27.640]  稱他為是那一邊以作為區別,
[00:07:27.640 --> 00:07:30.640]  所以戈拉森你可以想像是一個廟堂林立,
[00:07:30.640 --> 00:07:35.640]  居民都是以強暴淫亂貪婪為名,
[00:07:35.640 --> 00:07:37.640]  更糟糕的是,
[00:07:37.640 --> 00:07:42.640]  猶太人以色列人所認為不潔淨的動物豬,
[00:07:42.640 --> 00:07:44.640]  他們卻看為神聖,
[00:07:44.640 --> 00:07:47.640]  把他當作神來敬拜,
[00:07:47.640 --> 00:07:49.640]  因此所有的猶太人,
[00:07:49.640 --> 00:07:52.640]  把這樣一個戈拉森的地方稱為那邊,
[00:07:52.640 --> 00:07:56.640]  他們可以說是魔鬼撒旦的地盤,
[00:07:56.640 --> 00:08:00.640]  是那充滿邪惡,充滿惡魔的地方,
[00:08:00.640 --> 00:08:03.640]  所以他們極度不願意提這個地方,
[00:08:03.640 --> 00:08:05.640]  只把它稱為是那邊,
[00:08:05.640 --> 00:08:08.640]  而且他們是對這個地方是避而遠之的,
[00:08:08.640 --> 00:08:12.640]  所以你可以想像這個地方充滿邪惡是魔鬼的地盤,
[00:08:12.640 --> 00:08:14.640]  當耶穌基督一到那裡去的時候,
[00:08:14.640 --> 00:08:17.640]  就有攔阻領導他,
[00:08:17.640 --> 00:08:20.640]  不願意他能夠到達這樣一個地方,
[00:08:20.640 --> 00:08:22.640]  結果這個被鬼附的人,
[00:08:22.640 --> 00:08:24.640]  來到耶穌基督面前,
[00:08:24.640 --> 00:08:26.640]  就向耶穌基督伏伏敬拜,
[00:08:26.640 --> 00:08:29.640]  說我知道你是至高神的兒子,
[00:08:29.640 --> 00:08:30.640]  我與你什麼相干,
[00:08:30.640 --> 00:08:32.640]  你為什麼要來叫我受苦呢?
[00:08:32.640 --> 00:08:36.640]  他知道他今天遇上的那位神的兒子,
[00:08:36.640 --> 00:08:37.640]  至高神的兒子,
[00:08:37.640 --> 00:08:40.640]  今天是他最後的一天,
[00:08:40.640 --> 00:08:43.640]  因此他在那裡央求耶穌,
[00:08:43.640 --> 00:08:44.640]  我們接下來再看,
[00:08:44.640 --> 00:08:46.640]  在馬可福音第五章,
[00:08:46.640 --> 00:08:49.640]  講到他怎麼來對耶穌呢?
[00:08:49.640 --> 00:08:51.640]  鬼就央求耶穌說,
[00:08:51.640 --> 00:08:53.640]  求祢打發我們往豬群裡去,
[00:08:53.640 --> 00:08:55.640]  輔助豬去,
[00:08:55.640 --> 00:08:56.640]  記得嗎?
[00:08:56.640 --> 00:08:59.640]  豬乃是在當地哥拉森那邊的人,
[00:08:59.640 --> 00:09:00.640]  認為是神聖,
[00:09:00.640 --> 00:09:02.640]  以神為祭拜的,
[00:09:02.640 --> 00:09:05.640]  祂就請祢打發我們往豬群去,
[00:09:05.640 --> 00:09:06.640]  輔助豬去,
[00:09:06.640 --> 00:09:08.640]  耶穌就准了他們,
[00:09:08.640 --> 00:09:11.640]  污鬼就出來進入豬裡去,
[00:09:11.640 --> 00:09:14.640]  於是那豬竄下山崖,
[00:09:14.640 --> 00:09:16.640]  頭在海裡淹死了,
[00:09:16.640 --> 00:09:19.640]  豬的數目約有二千,
[00:09:19.640 --> 00:09:21.640]  神的兒子降世,
[00:09:21.640 --> 00:09:24.640]  就是要來除滅魔鬼的作為,
[00:09:24.640 --> 00:09:27.640]  所以魔鬼當然知道他的死期到了,
[00:09:27.640 --> 00:09:29.640]  因此當耶穌在船上,
[00:09:29.640 --> 00:09:31.640]  準備要渡過到那一邊去的時候,
[00:09:31.640 --> 00:09:32.640]  就興風作浪,
[00:09:32.640 --> 00:09:34.640]  百般的攔阻,
[00:09:34.640 --> 00:09:37.640]  因為耶穌是帶著使命要到那邊去,
[00:09:37.640 --> 00:09:39.640]  要叫貝魯的的示範,
[00:09:39.640 --> 00:09:41.640]  被匣子的得自由,
[00:09:41.640 --> 00:09:44.640]  耶穌的使命就是要走遍各城各鄉,
[00:09:44.640 --> 00:09:46.640]  傳講天國的真理,
[00:09:46.640 --> 00:09:48.640]  醫病趕鬼,
[00:09:48.640 --> 00:09:51.640]  因此魔鬼會千方百計的,
[00:09:51.640 --> 00:09:54.640]  興風作浪的來攔阻他,
[00:09:54.640 --> 00:09:55.640]  親愛的弟兄姐妹,
[00:09:55.640 --> 00:09:57.640]  當你帶著使命,
[00:09:57.640 --> 00:09:59.640]  帶著意向,
[00:09:59.640 --> 00:10:01.640]  帶著夢想要為主而活的時候,
[00:10:01.640 --> 00:10:04.640]  仇敵異樣也會興風作浪,
[00:10:04.640 --> 00:10:08.640]  百般的攔阻你來完成你的夢想,
[00:10:08.640 --> 00:10:12.640]  因此我們從耶穌平靜風浪的故事裡面,
[00:10:12.640 --> 00:10:14.640]  我們來學習第一個功課,
[00:10:14.640 --> 00:10:19.640]  千萬不要讓風浪攔阻你完成夢想,
[00:10:19.640 --> 00:10:20.640]  告訴你旁邊的人說,
[00:10:20.640 --> 00:10:26.640]  不要讓風浪攔阻你完成夢想,
[00:10:26.640 --> 00:10:30.640]  是的,不要讓風浪攔阻你完成夢想,
[00:10:30.640 --> 00:10:32.640]  特別是當你真的是決定,
[00:10:32.640 --> 00:10:35.640]  要在你的公司職場上為主而活,
[00:10:35.640 --> 00:10:37.640]  為主做美好的見證,
[00:10:37.640 --> 00:10:43.640]  偏偏就碰上一個到處總是刁難你的老闆,
[00:10:43.640 --> 00:10:47.640]  其實你的仇敵並不是你的老闆,
[00:10:47.640 --> 00:10:50.640]  乃是背後的魔鬼撒旦,
[00:10:50.640 --> 00:10:52.640]  不要被他攔阻你,
[00:10:52.640 --> 00:10:55.640]  當你願意在你的婚姻家庭裡面,
[00:10:55.640 --> 00:10:59.640]  能夠過一個幸福美滿的婚姻家庭生活的時候,
[00:10:59.640 --> 00:11:03.640]  你發現到說原來你們夫妻的個性如此的不同,
[00:11:03.640 --> 00:11:06.640]  溝通是如此的困難,
[00:11:06.640 --> 00:11:10.640]  請你不要以為你的老公或者你的老婆是你的敵人,
[00:11:10.640 --> 00:11:13.640]  魔鬼撒旦才是你真正的敵人,
[00:11:13.640 --> 00:11:16.640]  不要被他攔阻你完成夢想,
[00:11:16.640 --> 00:11:19.640]  當你決定願意來服侍神,
[00:11:19.640 --> 00:11:20.640]  衷心的服侍神,
[00:11:20.640 --> 00:11:22.640]  服侍弟兄姊妹的時候,
[00:11:22.640 --> 00:11:26.640]  沒想到童宮卻誤解你,
[00:11:26.640 --> 00:11:31.640]  無意或者有意話語上負面的話語中傷了你,
[00:11:31.640 --> 00:11:35.640]  其實你的童宮並不是你的敵人,
[00:11:35.640 --> 00:11:40.640]  真正的敵人是他背後攔阻你完成夢想的魔鬼撒旦,
[00:11:40.640 --> 00:11:44.640]  所以不要讓魔鬼撒旦攔阻你完成夢想,
[00:11:44.640 --> 00:11:45.640]  阿門!
[00:11:45.640 --> 00:11:49.640]  想像一下當這些門徒遇到這麼大的風浪的時候,
[00:11:49.640 --> 00:11:51.640]  他們怎麼辦呢?
[00:11:51.640 --> 00:11:52.640]  如果是你的話,
[00:11:52.640 --> 00:11:54.640]  坐在耶穌基督同一艘船上,
[00:11:54.640 --> 00:11:56.640]  遇到大風大浪,
[00:11:56.640 --> 00:11:58.640]  你會怎麼辦?
[00:11:58.640 --> 00:12:00.640]  你可以想像門徒當中,
[00:12:00.640 --> 00:12:04.640]  有三位非常經驗老練的漁夫,
[00:12:04.640 --> 00:12:07.640]  他們就是彼得、雅各和約翰,
[00:12:07.640 --> 00:12:11.640]  他們肯定會想起他們過去經過了多少次大風大浪,
[00:12:11.640 --> 00:12:13.640]  他們會依靠他們過去的經驗,
[00:12:13.640 --> 00:12:16.640]  想要來把船給穩住,
[00:12:16.640 --> 00:12:18.640]  沒想到船不但沒有穩住,
[00:12:18.640 --> 00:12:22.640]  甚至說船幾乎還滿了水,
[00:12:22.640 --> 00:12:24.640]  他們真的是想盡辦法,
[00:12:24.640 --> 00:12:26.640]  在不得已的情況底下,
[00:12:26.640 --> 00:12:28.640]  他們才來到耶穌基督面前說,
[00:12:28.640 --> 00:12:33.640]  主啊!救我們!難道你不顧我們嗎?
[00:12:33.640 --> 00:12:35.640]  第二個宮廷我們要學習的是,
[00:12:35.640 --> 00:12:39.640]  不要等到毫無辦法的時候,
[00:12:39.640 --> 00:12:40.640]  才來找耶穌。
[00:12:40.640 --> 00:12:41.640]  高中旁邊說,
[00:12:41.640 --> 00:12:42.640]  不要等到毫無辦法之後,
[00:12:42.640 --> 00:12:45.640]  才來找耶穌。
[00:12:45.640 --> 00:12:47.640]  不要等到毫無辦法之後,
[00:12:47.640 --> 00:12:50.640]  才來找耶穌。
[00:12:50.640 --> 00:12:52.640]  不要等到你所面對的問題,
[00:12:52.640 --> 00:12:54.640]  你想盡辦法,
[00:12:54.640 --> 00:12:57.640]  根據你過去十年、二十年工作的經驗,
[00:12:57.640 --> 00:12:59.640]  絞盡腦汁,
[00:12:59.640 --> 00:13:02.640]  要來解決你所面對的難題,
[00:13:02.640 --> 00:13:04.640]  最終還是解決不了的時候,
[00:13:04.640 --> 00:13:06.640]  你才想說要來到主的面前。
[00:13:06.640 --> 00:13:11.640]  請你不要等到你們夫妻的關係緊張到一種地步,
[00:13:11.640 --> 00:13:13.640]  兩天一小吵,
[00:13:13.640 --> 00:13:14.640]  三天一大吵,
[00:13:14.640 --> 00:13:17.640]  直到你的太太要離家出走的時候,
[00:13:17.640 --> 00:13:19.640]  你才來找耶穌。
[00:13:19.640 --> 00:13:22.640]  也千萬不要等到你叛逆的孩子,
[00:13:22.640 --> 00:13:24.640]  開始不聽話,
[00:13:24.640 --> 00:13:26.640]  處處跟你頂嘴、跟你頂撞,
[00:13:26.640 --> 00:13:28.640]  你不要等到發生了問題以後,
[00:13:28.640 --> 00:13:31.640]  才來找耶穌。
[00:13:31.640 --> 00:13:32.640]  有首詩歌,
[00:13:32.640 --> 00:13:34.640]  耶穌恩友歌不是提醒我們嗎?
[00:13:34.640 --> 00:13:37.640]  多少痛苦百百受,
[00:13:37.640 --> 00:13:39.640]  皆因未將萬事,
[00:13:39.640 --> 00:13:44.640]  待到主恩作前求。
[00:13:44.640 --> 00:13:45.640]  門徒們是如此,
[00:13:45.640 --> 00:13:47.640]  我們常常也犯同樣的錯,
[00:13:47.640 --> 00:13:49.640]  我們有的是經驗,
[00:13:49.640 --> 00:13:50.640]  我們有的是才能,
[00:13:50.640 --> 00:13:52.640]  我們有的是知識,
[00:13:52.640 --> 00:13:56.640]  我們往往依靠我們過去累積多年來的經驗,
[00:13:56.640 --> 00:14:00.640]  想盡辦法靠著我們自己來解決這一切的問題。
[00:14:00.640 --> 00:14:03.640]  沒想到問題不但沒有解決,
[00:14:03.640 --> 00:14:07.640]  反而我們自己筋疲力倦。
[00:14:07.640 --> 00:14:09.640]  所以千萬不要等到毫無辦法之後,
[00:14:09.640 --> 00:14:11.640]  才來找耶穌。
[00:14:11.640 --> 00:14:13.640]  你看看門徒們,
[00:14:13.640 --> 00:14:14.640]  在馬太福音另外一個記載,
[00:14:14.640 --> 00:14:18.640]  馬太福音第八章二十四節二十五節,
[00:14:18.640 --> 00:14:20.640]  我們來看看這段的經文。
[00:14:20.640 --> 00:14:21.640]  這裡說,
[00:14:21.640 --> 00:14:24.640]  海裡忽然起了暴風,
[00:14:24.640 --> 00:14:26.640]  甚至船被波浪遮蓋,
[00:14:26.640 --> 00:14:29.640]  耶穌卻睡著了。
[00:14:29.640 --> 00:14:30.640]  門徒來叫醒了他說,
[00:14:30.640 --> 00:14:32.640]  主啊救我們,
[00:14:32.640 --> 00:14:35.640]  我們喪命了。
[00:14:35.640 --> 00:14:36.640]  你可以想像很多時候,
[00:14:36.640 --> 00:14:40.640]  在我們生命中的波浪是忽然間來的,
[00:14:40.640 --> 00:14:42.640]  災難是忽然間臨到你的,
[00:14:42.640 --> 00:14:44.640]  疾病是忽然間臨到你的,
[00:14:44.640 --> 00:14:46.640]  病毒也會忽然間臨到的,
[00:14:46.640 --> 00:14:48.640]  不會說他事前打電話給你說,
[00:14:48.640 --> 00:14:49.640]  發短信給你說,
[00:14:49.640 --> 00:14:52.640]  三天之後,下午三點鐘,
[00:14:52.640 --> 00:14:54.640]  我來拜訪你。
[00:14:54.640 --> 00:15:00.640]  是忽然間臨到耶穌基督和門徒。
[00:15:00.640 --> 00:15:01.640]  門徒們不知道該怎麼辦,
[00:15:01.640 --> 00:15:04.640]  我們看到非常強烈的對比,
[00:15:04.640 --> 00:15:06.640]  他們在那裡緊張得不得了,
[00:15:06.640 --> 00:15:08.640]  脾氣在那裡想盡辦法,
[00:15:08.640 --> 00:15:10.640]  要來平靜下那個風浪,
[00:15:10.640 --> 00:15:11.640]  穩住這個船,
[00:15:11.640 --> 00:15:14.640]  但是看到耶穌卻在船尾上睡著了。
[00:15:14.640 --> 00:15:18.640]  我們來看看這個法國浪漫大師,
[00:15:18.640 --> 00:15:22.640]  德拉克瓦的作品,
[00:15:22.640 --> 00:15:24.640]  看看這些門徒們在船上,
[00:15:24.640 --> 00:15:26.640]  驚慌不知所措,
[00:15:26.640 --> 00:15:30.640]  用白白衣服蓋著自己的耶穌,
[00:15:30.640 --> 00:15:32.640]  卻躺在船尾上,
[00:15:32.640 --> 00:15:36.640]  在那裡做什麼?呼呼大睡啊。
[00:15:36.640 --> 00:15:38.640]  何等強烈的對比,
[00:15:38.640 --> 00:15:41.640]  我們人,甚至是門徒,
[00:15:41.640 --> 00:15:44.640]  想盡辦法要把船給穩住,
[00:15:44.640 --> 00:15:48.640]  沒想到耶穌基督卻在船尾上枕著枕頭,
[00:15:48.640 --> 00:15:51.640]  可能是座位間的墊子,
[00:15:51.640 --> 00:15:52.640]  耶穌把他當作枕頭,
[00:15:52.640 --> 00:15:54.640]  枕著枕頭在那裡熟睡,
[00:15:54.640 --> 00:15:56.640]  所以耶穌在風浪中呼呼大睡,
[00:15:56.640 --> 00:15:57.640]  告訴旁邊的人說,
[00:15:57.640 --> 00:16:00.640]  耶穌在風浪中呼呼大睡,
[00:16:00.640 --> 00:16:03.640]  耶穌可以在風浪中呼呼大睡,
[00:16:03.640 --> 00:16:06.640]  你說為什麼耶穌可以呼呼大睡呢?
[00:16:06.640 --> 00:16:08.640]  我想肯定有兩個原因,
[00:16:08.640 --> 00:16:11.640]  第一個原因是耶穌真的太累了,
[00:16:11.640 --> 00:16:16.640]  在剛才所讀的馬可福音第四章告訴我們說,
[00:16:16.640 --> 00:16:17.640]  是到了晚上的時候,
[00:16:17.640 --> 00:16:20.640]  耶穌才跟門徒想要渡到那邊去,
[00:16:20.640 --> 00:16:21.640]  你可以想像,
[00:16:21.640 --> 00:16:22.640]  白天一整天,
[00:16:22.640 --> 00:16:25.640]  耶穌瞞於船長天國的真理,
[00:16:25.640 --> 00:16:26.640]  依稟港鬼,
[00:16:26.640 --> 00:16:28.640]  已經是精疲力倦,
[00:16:28.640 --> 00:16:29.640]  耶穌不但是神的兒子,
[00:16:29.640 --> 00:16:31.640]  他也是人子,
[00:16:31.640 --> 00:16:33.640]  所以耶穌肯定是非常的疲倦,
[00:16:33.640 --> 00:16:36.640]  一到船上就拿著枕頭躺在那裡,
[00:16:36.640 --> 00:16:38.640]  就馬上呼呼大睡,
[00:16:38.640 --> 00:16:41.640]  另外第二個原因可能是,
[00:16:41.640 --> 00:16:44.640]  當船在海中飄來飄去的時候,
[00:16:44.640 --> 00:16:46.640]  就好像搖籃一樣,
[00:16:46.640 --> 00:16:47.640]  飄來飄去,
[00:16:47.640 --> 00:16:48.640]  這麼的舒服,
[00:16:48.640 --> 00:16:51.640]  不久耶穌基督就呼呼大睡了,
[00:16:51.640 --> 00:16:53.640]  但是耶穌這一睡,
[00:16:53.640 --> 00:16:57.640]  可能可真的是熟睡,
[00:16:57.640 --> 00:16:59.640]  門徒要叫醒他才起來,
[00:16:59.640 --> 00:17:01.640]  耶穌睡得像嬰孩一樣,
[00:17:01.640 --> 00:17:03.640]  真的像嬰孩一樣的睡覺,
[00:17:03.640 --> 00:17:07.640]  不是像股市市場的經紀人一樣,
[00:17:07.640 --> 00:17:09.640]  股市市場的經紀人,
[00:17:09.640 --> 00:17:10.640]  我想在這段時期裡面,
[00:17:10.640 --> 00:17:11.640]  睡覺可能像嬰孩一樣,
[00:17:11.640 --> 00:17:13.640]  他們所謂的嬰孩,
[00:17:13.640 --> 00:17:14.640]  每兩個小時起來一次,
[00:17:14.640 --> 00:17:16.640]  看看股票跌得很厲害,
[00:17:16.640 --> 00:17:17.640]  就哭了一場,
[00:17:17.640 --> 00:17:18.640]  然後又去睡,
[00:17:18.640 --> 00:17:20.640]  兩個小時之後又醒過來,
[00:17:20.640 --> 00:17:22.640]  想到股票的市場又下跌,
[00:17:22.640 --> 00:17:23.640]  又哭了一場,
[00:17:23.640 --> 00:17:25.640]  每兩個小時起來哭一次,
[00:17:25.640 --> 00:17:26.640]  睡一次,哭一次,睡一次,
