
[00:00:00.000 --> 00:00:04.000]  歡迎大家今日來到崇拜
[00:01:30.000 --> 00:01:32.000]  為什麼有些人不願意信耶穌呢
[00:01:32.000 --> 00:01:34.000]  他就給了三個原因
[00:01:34.000 --> 00:01:36.000]  我覺得三個原因是很真實的
[00:01:36.000 --> 00:01:38.000]  以我的經驗來講
[00:01:38.000 --> 00:01:42.000]  接觸到很多時候都不出乎那三個原因
[00:01:42.000 --> 00:01:46.000]  其他那兩個現在就不在這裡講了
[00:01:46.000 --> 00:01:50.000]  但其中有一個就是你今天所講的題目
[00:01:50.000 --> 00:01:54.000]  就是有很多人覺得基督徒都很虛偽
[00:01:54.000 --> 00:01:58.000]  所以就不想回教會
[00:01:58.000 --> 00:02:00.000]  或者不想信耶穌
[00:02:00.000 --> 00:02:02.000]  有些信了耶穌也不想回教會
[00:02:02.000 --> 00:02:04.000]  覺得基督徒很虛偽
[00:02:04.000 --> 00:02:09.000]  我不知道你有沒有遇過這樣的朋友
[00:02:09.000 --> 00:02:12.000]  我不問你你是不是這樣的人
[00:02:12.000 --> 00:02:14.000]  或者你有沒有遇過這樣的情況
[00:02:14.000 --> 00:02:16.000]  我問你有沒有遇過這樣的朋友呢
[00:02:16.000 --> 00:02:20.000]  最低限度我自己都聽不少
[00:02:20.000 --> 00:02:22.000]  因為我做牧師嘛
[00:02:22.000 --> 00:02:24.000]  有時候跟別人講福音的時候
[00:02:24.000 --> 00:02:29.000]  都有一些人很樂意講他的不愉快經驗給我聽的
[00:02:29.000 --> 00:02:33.000]  我記得有一次有個人就說
[00:02:33.000 --> 00:02:37.000]  他公司有個基督徒
[00:02:37.000 --> 00:02:42.000]  就平時叫他夾錢買Lotto
[00:02:42.000 --> 00:02:44.000]  又當然不肯夾
[00:02:44.000 --> 00:02:48.000]  然後新年大家開心
[00:02:48.000 --> 00:02:50.000]  就夾錢買燒豬
[00:02:50.000 --> 00:02:52.000]  又不肯夾
[00:02:52.000 --> 00:02:56.000]  但是他不單止停在這裡
[00:02:56.000 --> 00:02:58.000]  不單止講不講夾錢
[00:02:58.000 --> 00:03:01.000]  他好像很高尚不肯夾錢
[00:03:01.000 --> 00:03:03.000]  但是平時那些東西
[00:03:03.000 --> 00:03:05.000]  在公司偷懶
[00:03:05.000 --> 00:03:10.000]  大嘴巴講人事非那些
[00:03:10.000 --> 00:03:12.000]  他沒有覺得基督徒特別壞
[00:03:12.000 --> 00:03:14.000]  但都是一樣的
[00:03:14.000 --> 00:03:16.000]  他覺得很虛偽
[00:03:16.000 --> 00:03:19.000]  有某些東西好像很高尚
[00:03:19.000 --> 00:03:22.000]  但是你那些一般不好的東西
[00:03:22.000 --> 00:03:24.000]  其實跟其他人一樣
[00:03:24.000 --> 00:03:26.000]  你有什麼那麼高尚
[00:03:26.000 --> 00:03:28.000]  這是其中一個例子
[00:03:28.000 --> 00:03:30.000]  他告訴我
[00:03:30.000 --> 00:03:32.000]  又聽過又有第二個
[00:03:32.000 --> 00:03:35.000]  那個人又不是基督徒
[00:03:35.000 --> 00:03:47.000]  他就說他有一次去City申請一些東西
[00:03:47.000 --> 00:03:49.000]  你知道City申請一些東西
[00:03:49.000 --> 00:03:51.000]  就要遇到有些人
[00:03:51.000 --> 00:03:54.000]  就是City工作那些人
[00:03:54.000 --> 00:03:56.000]  就去跟他面試
[00:03:56.000 --> 00:03:59.000]  或者看他的圖畫那樣東西
[00:03:59.000 --> 00:04:01.000]  他說那個人很壞
[00:04:01.000 --> 00:04:04.000]  他開頭他不知道他是基督徒
[00:04:04.000 --> 00:04:06.000]  他說遇到這個人真的很壞
[00:04:06.000 --> 00:04:08.000]  又官僚
[00:04:08.000 --> 00:04:10.000]  做事又不helpful
[00:04:10.000 --> 00:04:15.000]  一點都不肯幫人
[00:04:15.000 --> 00:04:18.000]  然後還叫
[00:04:18.000 --> 00:04:20.000]  有些東西他不懂填
[00:04:20.000 --> 00:04:22.000]  填得不太好
[00:04:22.000 --> 00:04:24.000]  然後還要被他罵
[00:04:24.000 --> 00:04:28.000]  很不客氣地講很多罵他的說話
[00:04:28.000 --> 00:04:30.000]  他說他忍氣吞噬
[00:04:30.000 --> 00:04:34.000]  因為希望他做一些事可以申請到
[00:04:34.000 --> 00:04:36.000]  就忍氣吞噬
[00:04:36.000 --> 00:04:38.000]  他說這些真是這麼壞
[00:04:38.000 --> 00:04:42.000]  後來在那個人的枱頭
[00:04:42.000 --> 00:04:44.000]  就見到一個十字架
[00:04:44.000 --> 00:04:48.000]  他說這些基督徒真的很壞
[00:04:48.000 --> 00:04:52.000]  他這樣告訴我他的經驗
[00:04:52.000 --> 00:04:55.000]  我都沒得講
[00:04:55.000 --> 00:04:57.000]  這是他的經驗
[00:04:57.000 --> 00:04:59.000]  而且是一個真實的個案
[00:04:59.000 --> 00:05:01.000]  我相信
[00:05:01.000 --> 00:05:05.000]  有些人真是有這樣的經驗
[00:05:05.000 --> 00:05:07.000]  也因為這樣的原因
[00:05:07.000 --> 00:05:09.000]  我覺得基督徒很虛偽
[00:05:09.000 --> 00:05:12.000]  你一方面可能回教會很虔誠
[00:05:12.000 --> 00:05:15.000]  你擺在枱頭有十字架
[00:05:15.000 --> 00:05:17.000]  也不是掛名基督徒
[00:05:17.000 --> 00:05:22.000]  你對信仰有某程度的認真
[00:05:22.000 --> 00:05:26.000]  你又罵人罵得這麼兇
[00:05:26.000 --> 00:05:28.000]  又不肯幫人
[00:05:28.000 --> 00:05:34.000]  他的感覺就是很差
[00:05:34.000 --> 00:05:37.000]  我真是不想接觸基督徒
[00:05:37.000 --> 00:05:39.000]  不想回教會
[00:05:39.000 --> 00:05:41.000]  不知道你有沒有遇過一些朋友
[00:05:41.000 --> 00:05:43.000]  可能他都說
[00:05:43.000 --> 00:05:45.000]  如果有這些經驗的時候
[00:05:45.000 --> 00:05:47.000]  或者可能你今天坐在這裏
[00:05:47.000 --> 00:05:50.000]  可能其實你坐在這裏
[00:05:50.000 --> 00:05:51.000]  某個程度你都有
[00:05:51.000 --> 00:05:53.000]  某個程度你都願意接受
[00:05:53.000 --> 00:05:55.000]  你都覺得都不是這樣的
[00:05:55.000 --> 00:05:57.000]  不是所有基督徒都是這樣的
[00:05:57.000 --> 00:05:59.000]  但有些基督徒是這樣的
[00:05:59.000 --> 00:06:04.000]  就真是很令人覺得不想去接觸
[00:06:04.000 --> 00:06:10.000]  所以今天就想跟大家思想一下
[00:06:10.000 --> 00:06:12.000]  這個問題
[00:06:12.000 --> 00:06:15.000]  我看到基督徒的虛偽
[00:06:15.000 --> 00:06:19.000]  當那個朋友跟我講的時候
[00:06:19.000 --> 00:06:23.000]  特別講到他在City申請東西
[00:06:23.000 --> 00:06:25.000]  遇到一個這樣的基督徒的時候
[00:06:25.000 --> 00:06:28.000]  我當然我當時來說
[00:06:28.000 --> 00:06:30.000]  我也不懂得即時怎樣回答
[00:06:30.000 --> 00:06:32.000]  但完了之後
[00:06:32.000 --> 00:06:35.000]  我自己都在想一個問題
[00:06:35.000 --> 00:06:40.000]  問題就是你覺得這個罵人的人
[00:06:40.000 --> 00:06:44.000]  是他做了基督徒罵人特別兇
[00:06:44.000 --> 00:06:48.000]  還是他平時都是罵人很兇
[00:06:48.000 --> 00:06:50.000]  或者是他做了基督徒之後
[00:06:50.000 --> 00:06:52.000]  已經沒有這麼兇
[00:06:52.000 --> 00:06:55.000]  你明不明白
[00:06:55.000 --> 00:06:59.000]  當然這是沒辦法知道的答案
[00:06:59.000 --> 00:07:06.000]  但在常理之下你都可以估得到
[00:07:06.000 --> 00:07:09.000]  他應該都不是做了基督徒之後特別兇的
[00:07:09.000 --> 00:07:13.000]  可能他平時脾氣都是這麼兇的
[00:07:13.000 --> 00:07:17.000]  可能他未做基督徒之前都是這麼兇的
[00:07:17.000 --> 00:07:19.000]  可能他做了基督徒之後
[00:07:19.000 --> 00:07:20.000]  收斂了一點點
[00:07:20.000 --> 00:07:22.000]  已經沒有這麼兇
[00:07:22.000 --> 00:07:25.000]  但在你的標準已經覺得他很兇
[00:07:25.000 --> 00:07:29.000]  但最低限度不說他做了基督徒之後沒有這麼兇
[00:07:29.000 --> 00:07:32.000]  比較大的可能性是
[00:07:32.000 --> 00:07:35.000]  他平時都是這麼兇的
[00:07:35.000 --> 00:07:38.000]  做了基督徒只是沒怎麼改變
[00:07:38.000 --> 00:07:39.000]  對不對
[00:07:39.000 --> 00:07:42.000]  合理對不對
[00:07:42.000 --> 00:07:48.000]  而事實上很多時候我們要明白一件事
[00:07:48.000 --> 00:07:51.000]  在某些情況之下
[00:07:51.000 --> 00:07:54.000]  人為什麼會覺得基督徒不應該罵人
[00:07:54.000 --> 00:07:56.000]  譬如在剛才說的那個案件
[00:07:56.000 --> 00:07:58.000]  但可能你不明白
[00:07:58.000 --> 00:08:01.000]  可能他已經收斂了
[00:08:01.000 --> 00:08:03.000]  或者可能你不明白
[00:08:03.000 --> 00:08:05.000]  他一向都是這麼兇的
[00:08:05.000 --> 00:08:08.000]  他的兇不是因為他是基督徒
[00:08:08.000 --> 00:08:09.000]  對不對
[00:08:09.000 --> 00:08:13.000]  他不是因為做了基督徒特別兇
[00:08:13.000 --> 00:08:18.000]  其中就反映了一個問題
[00:08:18.000 --> 00:08:22.000]  因為基督徒經常都說罪的問題
[00:08:22.000 --> 00:08:23.000]  對不對
[00:08:23.000 --> 00:08:24.000]  你信耶穌的時候
[00:08:24.000 --> 00:08:28.000]  很多時候人都會跟你說罪的問題
[00:08:28.000 --> 00:08:29.000]  但其實這個你有沒有想過
[00:08:29.000 --> 00:08:35.000]  其實正正就是我們的福音要旨的所在呢
[00:08:35.000 --> 00:08:37.000]  福音這樣說
[00:08:37.000 --> 00:08:44.000]  因為世人都犯了罪 規決了神的榮耀
[00:08:44.000 --> 00:08:47.000]  這裡所說世人
[00:08:47.000 --> 00:08:52.000]  就不是說非基督徒犯了罪 規決了神的榮耀
[00:08:52.000 --> 00:08:55.000]  當然不是這麼說對不對
[00:08:55.000 --> 00:08:57.000]  因為說世人
[00:08:57.000 --> 00:08:59.000]  那意思是什麼
[00:08:59.000 --> 00:09:02.000]  意思就是包括基督徒都犯了罪
[00:09:02.000 --> 00:09:06.000]  規決了神的榮耀
[00:09:06.000 --> 00:09:12.000]  所以在剛才罵人的例子來說
[00:09:12.000 --> 00:09:17.000]  因為他都是罪人
[00:09:17.000 --> 00:09:19.000]  我們要明白
[00:09:19.000 --> 00:09:24.000]  原來在福音信仰的光照之下
[00:09:24.000 --> 00:09:26.000]  基督徒 不是基督徒
[00:09:26.000 --> 00:09:30.000]  我們每個人都是不及神的標準
[00:09:30.000 --> 00:09:32.000]  規決了神的榮耀
[00:09:32.000 --> 00:09:35.000]  規決了神的榮耀是什麼意思呢
[00:09:35.000 --> 00:09:40.000]  聖經說到神照著他自己的形象做人
[00:09:40.000 --> 00:09:45.000]  所以某個程度人是反映了神的一些榮耀
[00:09:45.000 --> 00:09:47.000]  因為神是絕對榮耀的神
[00:09:47.000 --> 00:09:49.000]  神照著他的形象做人的時候
[00:09:49.000 --> 00:09:54.000]  人某個程度是否應該反映了神的一些榮美
[00:09:54.000 --> 00:09:57.000]  但這裡所說規決了神的榮耀就是這個意思
[00:09:57.000 --> 00:10:03.000]  就是原來我們跌了出來不合格
[00:10:03.000 --> 00:10:05.000]  所以無論是基督徒也好
[00:10:05.000 --> 00:10:07.000]  不是基督徒也好
[00:10:07.000 --> 00:10:09.000]  其實我們都是不合格的
[00:10:09.000 --> 00:10:15.000]  沒錯 有時候基督徒跟你說
[00:10:15.000 --> 00:10:19.000]  耶穌愛你 信耶穌 神有多好
[00:10:19.000 --> 00:10:22.000]  你聽完之後可能又見到另外一個基督徒
[00:10:22.000 --> 00:10:24.000]  做事又這麼不合格
[00:10:24.000 --> 00:10:28.000]  做事又可能又半天吊
[00:10:28.000 --> 00:10:30.000]  令到你很氣餒
[00:10:30.000 --> 00:10:34.000]  兩樣東西好像合不來
[00:10:34.000 --> 00:10:38.000]  你就覺得我真的不想做基督徒了
[00:10:38.000 --> 00:10:42.000]  但其實這樣又不必
[00:10:42.000 --> 00:10:47.000]  因為我們每個人都是不合格的人
[00:10:47.000 --> 00:10:51.000]  我們每個人都是規決了神榮耀的人
[00:10:51.000 --> 00:10:54.000]  我記得有一次
[00:10:54.000 --> 00:10:56.000]  有一個朋友說了一個這樣的經驗
[00:10:56.000 --> 00:11:00.000]  他說有一次他做完一些手術出院之後
[00:11:00.000 --> 00:11:04.000]  就要跟進要去見營養師
[00:11:04.000 --> 00:11:07.000]  就去看看繼續飲食方面要吃些什麼
[00:11:07.000 --> 00:11:08.000]  注意些什麼
[00:11:08.000 --> 00:11:11.000]  他要見營養師要見幾次
[00:11:11.000 --> 00:11:15.000]  他說有一次見完營養師之後
[00:11:15.000 --> 00:11:19.000]  營養師休息
[00:11:19.000 --> 00:11:25.000]  就走了去那些大廈的樓梯那裡
[00:11:25.000 --> 00:11:27.000]  他又去廁所那裡
[00:11:27.000 --> 00:11:29.000]  又是在大廈的樓梯後面
[00:11:29.000 --> 00:11:31.000]  就碰到營養師
[00:11:31.000 --> 00:11:35.000]  你知不知道他見到營養師做什麼呢
[00:11:35.000 --> 00:11:38.000]  他見到營養師在吸煙
[00:11:38.000 --> 00:11:40.000]  真是有什麼搞的
[00:11:40.000 --> 00:11:42.000]  營養師在那裡自己教我
[00:11:42.000 --> 00:11:44.000]  剛剛才說吃些什麼健康
[00:11:44.000 --> 00:11:48.000]  然後自己在吸煙
[00:11:48.000 --> 00:11:53.000]  當然如果是成熟的人就會明白
[00:11:53.000 --> 00:11:54.000]  雖然他吸煙
[00:11:54.000 --> 00:11:56.000]  但他叫你吃那些東西
[00:11:56.000 --> 00:11:57.000]  你最好跟著吃
[00:11:57.000 --> 00:12:01.000]  不然都對自己沒什麼好處
[00:12:01.000 --> 00:12:02.000]  是不是
[00:12:02.000 --> 00:12:06.000]  因為我們每個人都不合格
[00:12:06.000 --> 00:12:09.000]  因為我們每個人都不合格
[00:12:09.000 --> 00:12:11.000]  而正正聖經所說
[00:12:11.000 --> 00:12:12.000]  世人都犯了罪
[00:12:12.000 --> 00:12:14.000]  歸決了神的榮耀的意思就是
[00:12:14.000 --> 00:12:16.000]  我們原來其實每個人都不合格
[00:12:16.000 --> 00:12:18.000]  不是基督徒特別合格一點
[00:12:18.000 --> 00:12:21.000]  所以基督徒好像高尚一點的時候
[00:12:21.000 --> 00:12:27.000]  就說所以有很多東西就好像會
[00:12:27.000 --> 00:12:31.000]  好像覺得所以不信耶穌的人
[00:12:31.000 --> 00:12:34.000]  我們現在要逐些踢他入會
[00:12:34.000 --> 00:12:35.000]  叫他信耶穌
[00:12:35.000 --> 00:12:37.000]  然後讓他做一個好一點的人
[00:12:37.000 --> 00:12:40.000]  其實絕對不是這樣
[00:12:40.000 --> 00:12:43.000]  而正正是因為我們大家都不合格
[00:12:43.000 --> 00:12:45.000]  這是第一個大前提
[00:12:45.000 --> 00:12:47.000]  而在這個大前提之下
[00:12:47.000 --> 00:12:52.000]  更加講到其實罪是什麼呢
[00:12:52.000 --> 00:12:55.000]  而罪得赦免是什麼呢
[00:12:55.000 --> 00:12:58.000]  罪其實就是原來我們
[00:12:58.000 --> 00:13:06.000]  是跟我們的創造主的關係決裂了
[00:13:06.000 --> 00:13:10.000]  罪當然有不同的表現出來的
[00:13:10.000 --> 00:13:13.000]  譬如剛才說有些憤怒罵人
[00:13:13.000 --> 00:13:16.000]  那些罵到很憤怒
[00:13:16.000 --> 00:13:17.000]  或者傷害別人
[00:13:17.000 --> 00:13:23.000]  這些當然是罪的一些表現表徵
[00:13:23.000 --> 00:13:28.000]  但是在聖經中所講罪的根源
[00:13:28.000 --> 00:13:34.000]  譬如有時候打噴嚏流鼻水眼紅了
[00:13:34.000 --> 00:13:36.000]  這些是表徵
[00:13:36.000 --> 00:13:38.000]  根源是可能你敏感
[00:13:38.000 --> 00:13:42.000]  因為你的抵抗能力有問題
[00:13:42.000 --> 00:13:44.000]  或者你患了感冒
[00:13:44.000 --> 00:13:47.000]  現在跟那些病毒打仗
[00:13:47.000 --> 00:13:50.000]  所以你才會流鼻水、發燒
[00:13:50.000 --> 00:13:51.000]  那些是表徵
[00:13:51.000 --> 00:13:55.000]  真正的原因是可能你身體裡的
[00:13:55.000 --> 00:13:57.000]  免疫系統出問題
[00:13:57.000 --> 00:14:00.000]  或者你中了一些病毒
[00:14:00.000 --> 00:14:02.000]  然後現在在打仗
[00:14:02.000 --> 00:14:05.000]  其實很多人很不明白的時候
[00:14:05.000 --> 00:14:11.000]  他以為罪是講到一些外在的表現
[00:14:11.000 --> 00:14:14.000]  當如果罪是以為一些外在的表現
[00:14:14.000 --> 00:14:16.000]  當然基督徒不斷地叫人信耶穌
[00:14:16.000 --> 00:14:18.000]  說耶穌赦免你的罪的時候
[00:14:18.000 --> 00:14:20.000]  那就會誤會了
[00:14:20.000 --> 00:14:22.000]  所以基督徒你叫人赦免
[00:14:22.000 --> 00:14:24.000]  又說人家叫耶穌赦免你的罪
[00:14:24.000 --> 00:14:26.000]  但是自己也是犯罪而已
[00:14:26.000 --> 00:14:28.000]  是不是
[00:14:28.000 --> 00:14:32.000]  那就好像很不配合、格格不入
[00:14:32.000 --> 00:14:36.000]  但是原來在福音的信仰
[00:14:36.000 --> 00:14:38.000]  我們所講的罪
[00:14:38.000 --> 00:14:43.000]  不單止是那些外在的行為
[00:14:43.000 --> 00:14:47.000]  更深的其實是在說
[00:14:47.000 --> 00:14:49.000]  我們跟我們的創造主
[00:14:49.000 --> 00:14:50.000]  我們的神
[00:14:50.000 --> 00:14:54.000]  有一個關係上的決裂
[00:14:54.000 --> 00:14:56.000]  而正正是因為這個關係上的決裂
[00:14:56.000 --> 00:14:58.000]  我跟神的關係決裂了
[00:14:58.000 --> 00:15:02.000]  以至到我的生命好像失去了平衡
[00:15:02.000 --> 00:15:03.000]  當我失去了平衡的時候
[00:15:03.000 --> 00:15:05.000]  有時候我憤怒
[00:15:05.000 --> 00:15:07.000]  有時候我感覺到很空虛
[00:15:07.000 --> 00:15:10.000]  人生沒什麼方向、沒什麼目標
[00:15:10.000 --> 00:15:13.000]  有時候我會為了自己
[00:15:13.000 --> 00:15:14.000]  因為我要得到
[00:15:14.000 --> 00:15:17.000]  我認為可以令到自己有快樂的東西
[00:15:17.000 --> 00:15:20.000]  而去變得自私
[00:15:20.000 --> 00:15:24.000]  而有時候我要是
[00:15:24.000 --> 00:15:27.000]  覺得想滿足自己一些慾望的時候
[00:15:27.000 --> 00:15:30.000]  也都可能做了一些傷害別人的事
[00:15:30.000 --> 00:15:35.000]  這些全部都是那些外在的病徵
[00:15:35.000 --> 00:15:37.000]  真正主要的原因
[00:15:37.000 --> 00:15:39.000]  因為聖經講罪
[00:15:39.000 --> 00:15:47.000]  就是講人和創造主關係的破壞的決裂
[00:15:47.000 --> 00:15:50.000]  當你明白這樣的時候
[00:15:50.000 --> 00:15:54.000]  你就明白到基督徒雖然跟他的造物主
[00:15:54.000 --> 00:15:59.000]  跟我們的神關係上開始修復
[00:15:59.000 --> 00:16:02.000]  但我們人生當中很多的不平衡
[00:16:02.000 --> 00:16:06.000]  是需要給神慢慢慢慢去改變
[00:16:06.000 --> 00:16:08.000]  我做基督徒
[00:16:08.000 --> 00:16:12.000]  當然我在追求更加認識神的過程當中
[00:16:12.000 --> 00:16:16.000]  我希望神也都改變我更加似他
[00:16:16.000 --> 00:16:18.000]  但你也知道不是所有的基督徒
[00:16:18.000 --> 00:16:23.000]  都是在認識神的關係當中
[00:16:23.000 --> 00:16:27.000]  願意給神很多的改變的時候
[00:16:27.000 --> 00:16:30.000]  所以他的生命當中仍然有很多的靈覺
[00:16:30.000 --> 00:16:34.000]  仍然有很多他的舊有的壞習慣
[00:16:34.000 --> 00:16:37.000]  坦白說有很多人
[00:16:37.000 --> 00:16:41.000]  特別是他持信耶穌的人
[00:16:41.000 --> 00:16:45.000]  他給神的改變是越來越難的
[00:16:45.000 --> 00:16:46.000]  你想想是不是
[00:16:46.000 --> 00:16:48.000]  譬如如果他舉例
[00:16:48.000 --> 00:16:51.000]  五十歲才信耶穌的
[00:16:51.000 --> 00:16:55.000]  人生已經過了一大半了
[00:16:55.000 --> 00:16:57.000]  做了五十年了
[00:16:57.000 --> 00:17:00.000]  很多的習慣、說話的方式
[00:17:00.000 --> 00:17:03.000]  待人處事、看法
[00:17:03.000 --> 00:17:07.000]  某個程度都挺固定的
[00:17:07.000 --> 00:17:13.000]  但他之前是沒有基督信仰的教導和模造的
[00:17:13.000 --> 00:17:18.000]  這時候當然你見到他有很多的靈覺
[00:17:18.000 --> 00:17:20.000]  譬如遇到一些不開心的事
[00:17:20.000 --> 00:17:22.000]  然後他發脾氣
[00:17:22.000 --> 00:17:24.000]  不是因為他做了基督徒之後
[00:17:24.000 --> 00:17:28.000]  基督徒特別虛偽
[00:17:28.000 --> 00:17:30.000]  所以認得這麼容易發脾氣
[00:17:30.000 --> 00:17:32.000]  其實是絕對無關的
[00:17:32.000 --> 00:17:34.000]  跟他做不做基督徒是無關的
[00:17:34.000 --> 00:17:37.000]  他未做基督徒也是這樣的
[00:17:37.000 --> 00:17:42.000]  可能他做基督徒已經發脾氣少了
[00:17:42.000 --> 00:17:44.000]  所以你要明白到
[00:17:44.000 --> 00:17:47.000]  原來我們跟創造主義的關係
[00:17:47.000 --> 00:17:48.000]  即使是基督徒
[00:17:48.000 --> 00:17:54.000]  我們都是不斷在修復這個關係
[00:17:54.000 --> 00:17:58.000]  而神接納所有信耶穌的人
[00:17:58.000 --> 00:18:03.000]  而這個關係就從信耶穌那一刻開始修復
[00:18:03.000 --> 00:18:06.000]  而在修復這個關係的過程當中
[00:18:06.000 --> 00:18:09.000]  我們生活生命當中
[00:18:09.000 --> 00:18:11.000]  很多的不平衡
[00:18:11.000 --> 00:18:14.000]  因為跟創造主義關係的破裂
[00:18:14.000 --> 00:18:17.000]  而帶來的罪的表現
[00:18:17.000 --> 00:18:20.000]  是逐步逐步的需要被修復
[00:18:20.000 --> 00:18:22.000]  但也不是完全立刻被修復的時候
[00:18:22.000 --> 00:18:24.000]  所以你見到很多
[00:18:24.000 --> 00:18:31.000]  你就明白到其實是有情有可原
[00:18:31.000 --> 00:18:33.000]  可以這麼說 是不是
[00:18:33.000 --> 00:18:36.000]  但是更深一點
[00:18:36.000 --> 00:18:39.000]  聖經那裡其實對於基督徒的偽善
[00:18:39.000 --> 00:18:41.000]  其實不是沒有說的
[00:18:41.000 --> 00:18:44.000]  其實你看主耶穌說到的時候
[00:18:44.000 --> 00:18:47.000]  特別你看登山寶墳多次這樣說
[00:18:47.000 --> 00:18:49.000]  假冒為善這個字
[00:18:49.000 --> 00:18:51.000]  在英文就是hypocrite
[00:18:51.000 --> 00:18:54.000]  就是那些偽善那個字的意思
[00:18:54.000 --> 00:18:56.000]  主耶穌他這麼說
[00:18:56.000 --> 00:18:59.000]  你們要小心不可將善事行在人面前
[00:18:59.000 --> 00:19:01.000]  故意叫他們看見
[00:19:01.000 --> 00:19:02.000]  若是這樣
[00:19:02.000 --> 00:19:05.000]  你就不能得你們天賦的賞賜了
[00:19:05.000 --> 00:19:07.000]  所以你施捨的時候
[00:19:07.000 --> 00:19:09.000]  不可在你面前吹號
[00:19:09.000 --> 00:19:12.000]  將假冒為善的人在會堂裡
[00:19:12.000 --> 00:19:14.000]  和街道上所行的
[00:19:14.000 --> 00:19:15.000]  故意要得人的榮耀
[00:19:15.000 --> 00:19:16.000]  我實在告訴你們
[00:19:16.000 --> 00:19:18.000]  他們已經得了他們的賞賜
[00:19:18.000 --> 00:19:22.000]  你施捨的時候不要叫左手知道右手所做的
[00:19:22.000 --> 00:19:24.000]  要叫你施捨的時候行在暗中
[00:19:24.000 --> 00:19:28.000]  你負在暗中察看必然報答你
[00:19:28.000 --> 00:19:34.000]  這裡就講出了一個很重要的背後原則
[00:19:34.000 --> 00:19:38.000]  就是原來信仰本身之所以可以不掉落去
[00:19:38.000 --> 00:19:42.000]  偽善或者hypocrite
[00:19:42.000 --> 00:19:45.000]  假冒為善這個字的圈套
[00:19:45.000 --> 00:19:47.000]  就是要明白到
[00:19:47.000 --> 00:19:53.000]  信仰是一個單對單和神的關係
[00:19:53.000 --> 00:19:58.000]  和其他人無關
[00:19:58.000 --> 00:20:02.000]  永遠都是單對單和神的關係
[00:20:02.000 --> 00:20:04.000]  甚至乎和其他人無關的地步
[00:20:04.000 --> 00:20:06.000]  所以他說你做一些事
[00:20:06.000 --> 00:20:07.000]  你是為神而做的時候
[00:20:07.000 --> 00:20:09.000]  你左手都不要讓右手知道
[00:20:09.000 --> 00:20:11.000]  你不需要跟旁邊的人商量
[00:20:11.000 --> 00:20:13.000]  你更加不需要告訴他
[00:20:13.000 --> 00:20:17.000]  你和神的關係是多好或者多不好
[00:20:17.000 --> 00:20:22.000]  因為最核心我們的信仰
[00:20:22.000 --> 00:20:29.000]  原來是和我們的創造主單對單的關係
[00:20:29.000 --> 00:20:35.000]  有人可能在基督教學校讀書
[00:20:35.000 --> 00:20:39.000]  有人可能在基督教學校的家庭長大
[00:20:39.000 --> 00:20:46.000]  但不代表他是有基督的信仰
[00:20:46.000 --> 00:20:48.000]  當然這個字是需要定義
[00:20:48.000 --> 00:20:50.000]  什麼是基督的信仰
[00:20:50.000 --> 00:20:52.000]  你可能完全明白聖經很多的故事
[00:20:52.000 --> 00:20:56.000]  你可能完全明白聖經很多的教條
[00:20:56.000 --> 00:21:02.000]  但是不代表你和神有單對單的關係
[00:21:02.000 --> 00:21:08.000]  你是不是很親密的可以和神稱他為阿巴乎
[00:21:08.000 --> 00:21:10.000]  而神你很有把握
[00:21:10.000 --> 00:21:13.000]  神知道你是神的兒女
