
[00:00:00.000 --> 00:00:02.960]  我們這星期仍然會講羅馬書
[00:02:23.280 --> 00:02:27.120]  1.1.1裏面再分小點就是1.1.1.1
[00:02:27.120 --> 00:02:28.720]  現在複雜在這裏
[00:02:28.720 --> 00:02:31.120]  整個羅馬書到第二章
[00:02:31.120 --> 00:02:33.760]  保羅要回答的問題有1 2 3
[00:02:33.760 --> 00:02:35.200]  在1 2 3裏面的1
[00:02:35.200 --> 00:02:37.520]  它一直有1.1 1.2
[00:02:37.520 --> 00:02:39.600]  1.2回答的時候突然間
[00:02:39.600 --> 00:02:42.240]  1.2裏面有1.2.1的問題出現了
[00:02:42.240 --> 00:02:44.720]  而接着更復雜的是
[00:02:44.720 --> 00:02:46.720]  當他回答完第三條之後
[00:02:46.720 --> 00:02:49.840]  他要回來回答第一題
[00:02:49.840 --> 00:02:51.280]  爲什麼要這樣呢
[00:02:51.280 --> 00:02:55.200]  是因爲在邏輯的順序裏面
[00:02:55.200 --> 00:02:56.320]  他要回答的時候
[00:02:56.320 --> 00:02:59.200]  在第一題的回答只能夠停在那裏
[00:02:59.200 --> 00:03:01.200]  然後到第三題回答完之後
[00:03:01.200 --> 00:03:04.480]  他才能夠回到第一題裏面回答
[00:03:04.480 --> 00:03:05.280]  複雜在這裏
[00:03:05.280 --> 00:03:07.840]  所以有時不知道保羅究竟在講什麼
[00:03:07.840 --> 00:03:08.800]  就是這個情況
[00:03:08.800 --> 00:03:11.040]  你要捉到他整個的思路
[00:03:11.040 --> 00:03:13.280]  我現在這樣講你都不太明白
[00:03:13.280 --> 00:03:15.200]  一會兒講下去你會更加明白
[00:03:15.200 --> 00:03:16.160]  我講什麼
[00:03:16.160 --> 00:03:17.520]  但是我們要知道
[00:03:17.520 --> 00:03:18.480]  我們上次已經提到
[00:03:18.480 --> 00:03:23.040]  保羅說這個福音本身不是一個創新性的
[00:03:23.040 --> 00:03:24.960]  如果是創新性的就很容易理解了
[00:03:24.960 --> 00:03:27.200]  他不需要回答那麼多的問題
[00:03:27.200 --> 00:03:28.000]  如果是創新的
[00:03:28.000 --> 00:03:30.560]  就全新解釋一個新的福音就可以了
[00:03:30.560 --> 00:03:34.240]  但是他說這個福音是來自舊約的先知
[00:03:34.240 --> 00:03:35.760]  如果來自舊約的先知的話
[00:03:35.760 --> 00:03:37.680]  在第一章第二節提到的就是
[00:03:37.680 --> 00:03:42.000]  保羅必須要處理衆多已存在的問題
[00:03:42.000 --> 00:03:43.120]  保羅所思考的問題
[00:03:43.120 --> 00:03:45.280]  和今天信徒所傳達的時候
[00:03:45.280 --> 00:03:47.840]  要面對的問題是一樣的
[00:03:47.840 --> 00:03:49.680]  我們很簡單
[00:03:49.680 --> 00:03:52.480]  保羅說神已經將律法傳給猶太人
[00:03:52.480 --> 00:03:54.400]  那麼律法的作用是什麼呢
[00:03:54.400 --> 00:03:57.440]  如果律法能夠叫人得脫離罪的話
[00:03:57.440 --> 00:03:59.760]  福音就沒有存在價值了
[00:03:59.760 --> 00:04:00.560]  相反
[00:04:00.560 --> 00:04:03.520]  如果福音是能夠解決人罪性的問題
[00:04:03.520 --> 00:04:05.680]  那麼律法存在又有何價值呢
[00:04:05.680 --> 00:04:07.680]  這個是保羅必須要處理的
[00:04:07.680 --> 00:04:10.720]  因爲在舊約裏面強調的是在講律法
[00:04:10.720 --> 00:04:14.800]  如果福音是來自舊約的衆先知所論及的
[00:04:14.800 --> 00:04:17.360]  就必須要處理律法和福音的問題之間
[00:04:17.360 --> 00:04:21.440]  我們要如何解決裏面存在的價值性
[00:04:21.440 --> 00:04:23.360]  第二就是
[00:04:23.360 --> 00:04:25.760]  猶太人一直引以爲傲
[00:04:25.760 --> 00:04:27.200]  也覺得自己是獨特的地方
[00:04:27.200 --> 00:04:32.720]  因爲神將律法交託給他們
[00:04:32.720 --> 00:04:34.960]  他們就有一種超然的地位
[00:04:34.960 --> 00:04:37.440]  去稱爲神的選民
[00:04:37.440 --> 00:04:38.960]  那麼在福音的層面上
[00:04:38.960 --> 00:04:40.560]  律法又有什麼意義呢
[00:04:40.560 --> 00:04:42.880]  如果猶太人不是獨特的話
[00:04:42.880 --> 00:04:44.880]  那麼他的地位又如何呢
[00:04:44.880 --> 00:04:47.680]  不要忘記保羅本身是猶太人
[00:04:47.680 --> 00:04:49.040]  他是一個猶太民族的時候
[00:04:49.040 --> 00:04:51.840]  要回答這個問題是相當尷尬的
[00:04:51.840 --> 00:04:53.520]  如果你問他私底下的意願
[00:04:53.520 --> 00:04:56.320]  和他所思考的意願可能是有出入的
[00:04:56.320 --> 00:04:58.160]  但是他必須要講出
[00:04:58.160 --> 00:05:00.080]  這個福音真正的意義在哪裏
[00:05:00.080 --> 00:05:04.320]  今天有部分的靈因派人士
[00:05:04.320 --> 00:05:07.520]  過分強調了猶太人的地位
[00:05:07.520 --> 00:05:09.840]  因爲他對羅馬書的不理解
[00:05:09.840 --> 00:05:11.680]  如果你對羅馬書的理解的時候
[00:05:11.680 --> 00:05:14.560]  你不會將猶太人捧到天那麼高
[00:05:14.560 --> 00:05:20.640]  甚至猶太人那種地位是超然的脫俗的
[00:05:20.640 --> 00:05:25.520]  甚至我們必須要以色列朝聖等等的問題
[00:05:25.520 --> 00:05:28.400]  這些就是因爲這些人
[00:05:28.400 --> 00:05:30.400]  他對福音的理解
[00:05:30.400 --> 00:05:32.720]  對福音和猶太人之間的關係
[00:05:32.720 --> 00:05:34.480]  處理了、輕則了
[00:05:34.480 --> 00:05:37.280]  所以產生了一系列的輕則的行動
[00:05:37.280 --> 00:05:38.160]  第三
[00:05:38.160 --> 00:05:39.040]  我們要知道
[00:05:39.040 --> 00:05:40.960]  如果一個人不在律法之下
[00:05:40.960 --> 00:05:42.560]  因爲保羅向外幫人傳福音的時候
[00:05:42.560 --> 00:05:44.640]  面對一大批的人
[00:05:44.640 --> 00:05:45.920]  他們不在律法之下
[00:05:45.920 --> 00:05:47.440]  他們沒有領受十誡
[00:05:47.440 --> 00:05:50.160]  這批的人又怎麼審判呢?
[00:05:50.160 --> 00:05:52.480]  上帝用什麼原則去審判這些人呢?
[00:05:52.480 --> 00:05:54.880]  同樣今天我們和你都問這個問題
[00:05:54.880 --> 00:05:56.640]  我們今天將福音傳揚出去
[00:05:56.640 --> 00:05:58.800]  有些地方福音不到的地方的人
[00:05:58.800 --> 00:06:00.000]  那些人又怎麼樣呢?
[00:06:00.000 --> 00:06:02.560]  這個是我們常常會問的問題
[00:06:02.560 --> 00:06:03.280]  是不是?
[00:06:03.280 --> 00:06:05.760]  所以保羅所問的
[00:06:05.760 --> 00:06:07.520]  是今天和我們所問的一樣
[00:06:07.520 --> 00:06:09.200]  我們看看第二章的時候
[00:06:09.200 --> 00:06:12.240]  保羅要說的是方同神審判的原則
[00:06:12.240 --> 00:06:13.280]  這是第一點
[00:06:13.280 --> 00:06:15.200]  不要將第二章第一節
[00:06:15.200 --> 00:06:19.280]  將你的注意力分散了
[00:06:19.280 --> 00:06:22.720]  保羅要回應的不是這一批人這麼簡單
[00:06:22.720 --> 00:06:25.040]  保羅的整個第二章的
[00:06:25.040 --> 00:06:26.400]  核心的思想
[00:06:26.400 --> 00:06:28.400]  二章一到十一節的核心思想
[00:06:28.400 --> 00:06:32.640]  是在說神審判的原則
[00:06:32.640 --> 00:06:34.320]  當他說神審判的原則的時候
[00:06:34.320 --> 00:06:36.160]  就要回應這一批的人
[00:06:36.160 --> 00:06:38.320]  神審判的原則包括了二章第六節
[00:06:38.320 --> 00:06:40.640]  他逼照各人的行爲
[00:06:40.640 --> 00:06:41.360]  報應各人
[00:06:41.360 --> 00:06:43.120]  這是他第一個原則
[00:06:43.120 --> 00:06:44.720]  第二個原則二章十一節
[00:06:44.720 --> 00:06:46.800]  因爲神不偏待人
[00:06:46.800 --> 00:06:49.280]  但是既然神按照人的行爲去審判人
[00:06:49.280 --> 00:06:50.640]  神不偏待人的話
[00:06:50.640 --> 00:06:52.080]  就沒有人有特權
[00:06:52.080 --> 00:06:54.400]  也沒有人有特赦
[00:06:54.400 --> 00:06:54.960]  想清楚嗎?
[00:06:54.960 --> 00:06:56.080]  也沒有人被豁免
[00:06:56.080 --> 00:06:57.280]  沒有
[00:06:57.280 --> 00:06:58.640]  如果是這樣的時候
[00:06:58.640 --> 00:07:00.000]  保羅就要面對一個問題
[00:07:00.000 --> 00:07:01.360]  他說有一批的人
[00:07:01.360 --> 00:07:04.880]  竟然是可以凌駕於任何人之上
[00:07:04.880 --> 00:07:09.280]  自以爲意的去評斷、去論斷、論斷、去評斷
[00:07:09.280 --> 00:07:10.320]  就是在法庭裏面
[00:07:10.320 --> 00:07:13.840]  宣判這個人有罪的意思
[00:07:13.840 --> 00:07:14.800]  喂
[00:07:14.800 --> 00:07:16.240]  有沒有這樣的人呢?
[00:07:16.240 --> 00:07:17.040]  保羅要回應的
[00:07:17.040 --> 00:07:18.000]  有沒有這樣的人呢?
[00:07:18.000 --> 00:07:18.560]  當然了
[00:07:18.560 --> 00:07:19.840]  保羅不是要回應的
[00:07:19.840 --> 00:07:21.040]  你可不可以這麼做
[00:07:21.040 --> 00:07:22.320]  你能不能夠這麼做
[00:07:22.320 --> 00:07:23.680]  可不可以能不能夠
[00:07:23.680 --> 00:07:24.560]  這是廢話來的
[00:07:24.560 --> 00:07:26.080]  因爲你不可以他照做
[00:07:26.080 --> 00:07:27.120]  你就能不能夠他做了
[00:07:27.120 --> 00:07:27.840]  是不是?
[00:07:27.840 --> 00:07:28.640]  沒意思
[00:07:28.640 --> 00:07:30.560]  但是保羅針對的不是
[00:07:30.560 --> 00:07:32.560]  他可不可以他能不能夠
[00:07:32.560 --> 00:07:34.080]  保羅所針對的是
[00:07:34.080 --> 00:07:36.000]  如果神沒有偏待人
[00:07:36.000 --> 00:07:37.440]  沒有人有豁免
[00:07:37.440 --> 00:07:38.720]  神是按照個人的行爲
[00:07:38.720 --> 00:07:39.680]  搬過人的話
[00:07:39.680 --> 00:07:43.440]  也都沒有人可以離開神審判的原則底下
[00:07:43.440 --> 00:07:46.880]  自以爲意去指責別人
[00:07:46.880 --> 00:07:49.360]  我怎麼去講解
[00:07:49.360 --> 00:07:50.000]  讓你們明白
[00:07:50.000 --> 00:07:50.800]  弟兄姊妹
[00:07:50.800 --> 00:07:51.920]  今天很多時候
[00:07:51.920 --> 00:07:53.600]  我們有人說去批評教會
[00:07:53.600 --> 00:07:54.560]  就是批評教會
[00:07:54.560 --> 00:07:55.600]  教會沒有做這些
[00:07:55.600 --> 00:07:56.400]  教會沒有做那些
[00:07:56.400 --> 00:07:57.120]  教會沒有做那些
[00:07:57.120 --> 00:07:58.000]  教會現在不罵
[00:07:58.000 --> 00:07:58.800]  教會落後
[00:07:58.800 --> 00:08:00.880]  當你說教會的時候
[00:08:00.880 --> 00:08:03.280]  你自己本身不是教會的一份子
[00:08:03.280 --> 00:08:04.720]  如果你不是教會的一份子
[00:08:04.720 --> 00:08:07.680]  你是超層脫俗在教會以外的
[00:08:07.680 --> 00:08:09.280]  去審判教會的話
[00:08:09.280 --> 00:08:11.120]  那你又是誰呢?
[00:08:11.120 --> 00:08:12.960]  如果你是教會一份子的話
[00:08:12.960 --> 00:08:14.320]  你指責教會有問題的話
[00:08:14.320 --> 00:08:15.440]  那你也是有問題的那個
[00:08:15.440 --> 00:08:16.880]  對不對?
[00:08:16.880 --> 00:08:19.040]  聽不聽得懂這個邏輯?
[00:08:19.040 --> 00:08:21.200]  這一家都離譜的
[00:08:21.200 --> 00:08:22.240]  這一家都離譜
[00:08:22.240 --> 00:08:23.520]  你是不是這一家的其中一份子
[00:08:23.520 --> 00:08:24.080]  如果是的話
[00:08:24.080 --> 00:08:26.080]  你也是離譜的那個
[00:08:26.080 --> 00:08:27.280]  就這麼簡單
[00:08:27.280 --> 00:08:30.160]  但是現在有猶太人
[00:08:30.160 --> 00:08:31.280]  有猶太信徒
[00:08:31.280 --> 00:08:32.960]  或者有希臘的信徒
[00:08:32.960 --> 00:08:34.960]  甚至今天這個時代
[00:08:34.960 --> 00:08:36.400]  有一些人都是這樣
[00:08:36.400 --> 00:08:38.000]  就是不斷批評教會
[00:08:38.000 --> 00:08:38.720]  不斷批評教會
[00:08:38.720 --> 00:08:40.400]  好像他能夠是
[00:08:40.400 --> 00:08:43.520]  超層脫俗子爲二的去審判教會
[00:08:43.520 --> 00:08:45.280]  普羅話不要忘記
[00:08:45.280 --> 00:08:46.880]  同一個標準
[00:08:46.880 --> 00:08:48.400]  當你說的時候
[00:08:48.400 --> 00:08:50.400]  同一個標準
[00:08:50.400 --> 00:08:52.320]  但我想說的是什麼?
[00:08:52.320 --> 00:08:53.360]  今天有人會說
[00:08:53.360 --> 00:08:54.960]  教會爲什麼不做這些
[00:08:54.960 --> 00:08:56.080]  不做那些
[00:08:56.080 --> 00:08:57.840]  我想回應的有幾件事情
[00:08:57.840 --> 00:08:58.560]  第一
[00:08:58.560 --> 00:09:01.040]  教會不是什麼都要做的
[00:09:01.040 --> 00:09:02.560]  教會不是什麼都要回應的
[00:09:02.560 --> 00:09:03.520]  對不起
[00:09:03.520 --> 00:09:05.120]  教會有最基本要做的東西
[00:09:05.120 --> 00:09:06.880]  如果教會沒有做最基本的東西
[00:09:06.880 --> 00:09:09.120]  教會纔是失職
[00:09:09.120 --> 00:09:10.480]  教會最基本要做的是什麼?
[00:09:10.480 --> 00:09:12.400]  教會最基本要做的兩樣東西
[00:09:12.400 --> 00:09:13.280]  從初期教會到現在
[00:09:13.280 --> 00:09:14.160]  都一直沒有變過的
[00:09:14.160 --> 00:09:15.280]  最基本的兩樣東西是什麼?
[00:09:15.280 --> 00:09:18.560]  包括了傳福音
[00:09:18.560 --> 00:09:21.520]  如果教會不傳福音
[00:09:21.520 --> 00:09:23.520]  反而做了其他東西
[00:09:23.520 --> 00:09:25.920]  教會是失職
[00:09:25.920 --> 00:09:27.600]  你做其他東西做得多好都好
[00:09:27.600 --> 00:09:29.440]  你都是失職
[00:09:29.440 --> 00:09:30.320]  我說的是
[00:09:30.320 --> 00:09:31.680]  你家裏的費用
[00:09:31.680 --> 00:09:33.040]  教會侍奉得很好
[00:09:33.040 --> 00:09:35.600]  但是你家裏一點都不打理的話
[00:09:35.600 --> 00:09:37.760]  他叫失職
[00:09:37.760 --> 00:09:38.800]  對不對?
[00:09:38.800 --> 00:09:41.920]  同樣地教會最基本的是傳福音
[00:09:41.920 --> 00:09:43.040]  如果教會不傳福音的話
[00:09:43.040 --> 00:09:44.240]  一個信徒不傳福音的話
[00:09:44.240 --> 00:09:46.080]  你做其他事務做得很好
[00:09:46.080 --> 00:09:48.080]  你都是失職
[00:09:48.080 --> 00:09:48.720]  第二
[00:09:48.720 --> 00:09:50.720]  教會第二個基本的就是要做
[00:09:50.720 --> 00:09:52.320]  州制貧窮的
[00:09:52.320 --> 00:09:54.800]  從初期教會一直到雅各書
[00:09:54.800 --> 00:09:58.880]  一直都在講的一個很重要的教會的本分
[00:09:58.880 --> 00:10:02.480]  除此之外就不是教會最重要的東西
[00:10:02.480 --> 00:10:04.160]  如果教會沒有做
[00:10:04.160 --> 00:10:05.040]  做了第三樣東西
[00:10:05.040 --> 00:10:05.760]  做了第四樣東西
[00:10:05.760 --> 00:10:06.640]  做了第五樣東西的話
[00:10:06.640 --> 00:10:08.080]  這個教會就叫失職
[00:10:08.080 --> 00:10:10.560]  但是我們不可以要求教會一樣東西都做
[00:10:10.560 --> 00:10:11.840]  這是第一個問題
[00:10:11.840 --> 00:10:12.640]  等於這樣
[00:10:12.640 --> 00:10:14.880]  有些人很無理取鬧的
[00:10:14.880 --> 00:10:19.840]  坐在茶餐廳那裏他要喫叉燒包
[00:10:19.840 --> 00:10:21.920]  這個會不會無理取鬧呢?
[00:10:21.920 --> 00:10:25.760]  坐在茶餐廳你怎麼會要求喫叉燒包呢?
[00:10:25.760 --> 00:10:26.400]  對不對?
[00:10:26.400 --> 00:10:28.160]  同樣地你坐在教會里面
[00:10:28.160 --> 00:10:29.360]  就要求教會要做這樣
[00:10:29.360 --> 00:10:30.080]  教會要做那樣
[00:10:30.080 --> 00:10:31.040]  教會要做那樣
[00:10:31.040 --> 00:10:31.760]  第一個問題
[00:10:31.760 --> 00:10:32.480]  你是教會一份子
[00:10:32.480 --> 00:10:33.520]  爲什麼你不做呢?
[00:10:33.520 --> 00:10:34.400]  如果教會沒有做
[00:10:34.400 --> 00:10:36.000]  那你自己去做吧
[00:10:36.000 --> 00:10:37.680]  因爲你也是教會一份子
[00:10:37.680 --> 00:10:38.320]  我不是的
[00:10:38.320 --> 00:10:39.040]  我只是罵教會
[00:10:39.040 --> 00:10:39.600]  我不用做
[00:10:39.600 --> 00:10:40.240]  那你們是誰?
[00:10:40.240 --> 00:10:40.720]  你是誰?
[00:10:40.720 --> 00:10:44.560]  你是誰?
[00:10:44.560 --> 00:10:45.680]  保羅就說
[00:10:45.680 --> 00:10:47.680]  同一個標準
[00:10:47.680 --> 00:10:49.200]  沒有人可以豁免
[00:10:49.200 --> 00:10:51.520]  爲什麼你可以被豁免?
[00:10:51.520 --> 00:10:52.480]  第二
[00:10:52.480 --> 00:10:54.160]  今天搞錯了
[00:10:54.160 --> 00:10:57.440]  正正因爲這個信徒的羣體
[00:10:57.440 --> 00:11:00.000]  在這裏有些事情我們做不到
[00:11:00.000 --> 00:11:03.840]  所以產生了機構
[00:11:03.840 --> 00:11:07.440]  機構是教會延伸出去的一隻手
[00:11:07.440 --> 00:11:09.280]  它做了教會做不到的事情
[00:11:09.280 --> 00:11:12.480]  例如有機構是專職做扶貧的
[00:11:12.480 --> 00:11:14.640]  有些教會專職是做宣教的
[00:11:14.640 --> 00:11:16.960]  你明白我說嗎?
[00:11:16.960 --> 00:11:18.000]  所以
[00:11:18.000 --> 00:11:19.760]  如果你批評教會沒有做一樣
[00:11:19.760 --> 00:11:20.320]  沒有做一樣
[00:11:20.320 --> 00:11:21.680]  你的教會觀出現了問題
[00:11:21.680 --> 00:11:23.120]  因爲這些機構
[00:11:23.120 --> 00:11:25.280]  用英文說叫Partnership Church
[00:11:25.280 --> 00:11:29.840]  它們都是教會延伸出去的一部分
[00:11:29.840 --> 00:11:33.280]  所以最近有人說
[00:11:33.280 --> 00:11:35.840]  罵教會沒有去尼泊爾賑災
[00:11:35.840 --> 00:11:38.320]  我覺得這叫Naive
[00:11:38.320 --> 00:11:41.840]  現在賑災是可以個人去賑災的嗎?
[00:11:41.840 --> 00:11:43.520]  個人怎麼去賑災?
[00:11:43.520 --> 00:11:45.120]  你自己也賑災了
[00:11:45.120 --> 00:11:47.840]  最後你也變成了災民
[00:11:47.840 --> 00:11:51.280]  這些Naive出自這樣的評論
[00:11:51.280 --> 00:11:52.560]  我覺得是有問題的
[00:11:52.560 --> 00:11:56.000]  但是教會延伸出去的
[00:11:56.000 --> 00:11:57.280]  有紅十字會
[00:11:57.280 --> 00:11:58.640]  有宣明會
[00:11:58.640 --> 00:12:00.080]  有諾斯會
[00:12:00.080 --> 00:12:02.160]  出去做這些事情的話
[00:12:02.160 --> 00:12:03.120]  它們不是教會嗎?
[00:12:03.120 --> 00:12:04.800]  它們代表教會做事
[00:12:04.800 --> 00:12:06.720]  所以你教會一定是出現了問題
[00:12:06.720 --> 00:12:08.720]  明白我說嗎?
[00:12:08.720 --> 00:12:10.160]  所以我要回應的是
[00:12:10.160 --> 00:12:12.800]  教會第一必須要在自己本分裏面
[00:12:12.800 --> 00:12:14.000]  做回應該做的事情
[00:12:14.000 --> 00:12:14.480]  這是第一
[00:12:14.480 --> 00:12:15.120]  如果不做的話
[00:12:15.120 --> 00:12:15.840]  你做外面的
[00:12:15.840 --> 00:12:16.720]  我賑災賑得很好
[00:12:16.720 --> 00:12:17.520]  但我沒有全方
[00:12:17.520 --> 00:12:18.720]  我沒有關心貧窮
[00:12:18.720 --> 00:12:19.840]  沒有周聚貧窮的話
[00:12:19.840 --> 00:12:23.600]  你都是失職
[00:12:23.600 --> 00:12:25.600]  這個叫本末倒置
[00:12:25.600 --> 00:12:27.840]  還有你對教會無理的要求
[00:12:27.840 --> 00:12:29.040]  接着要問的問題
[00:12:29.040 --> 00:12:30.560]  本來就要問的問題
[00:12:30.560 --> 00:12:31.760]  你可以無理要求
[00:12:31.760 --> 00:12:33.600]  你可以做任何事情
[00:12:33.600 --> 00:12:34.640]  但是不要忘記
[00:12:34.640 --> 00:12:36.880]  神的審判原則是一樣的
[00:12:36.880 --> 00:12:38.880]  本來這羣人在罵什麼呢?
[00:12:38.880 --> 00:12:41.120]  他一時不偷雞做保長
[00:12:41.120 --> 00:12:44.800]  現代人不明白什麼叫一時不偷雞做保長
[00:12:44.800 --> 00:12:45.920]  我說個比喻給你們知道
[00:12:45.920 --> 00:12:48.000]  你硬開腳的
[00:12:48.000 --> 00:12:50.000]  突然停了一分鐘不硬
[00:12:50.000 --> 00:12:51.200]  你看到旁邊的人硬
[00:12:51.200 --> 00:12:52.640]  你幹嘛硬腳
[00:12:52.640 --> 00:12:55.920]  這叫做一時不偷雞做保長
[00:12:55.920 --> 00:12:56.960]  明白嗎?
[00:12:56.960 --> 00:12:58.960]  我很記得在讀哲學院的時候
[00:12:58.960 --> 00:13:00.640]  我讀過一個碩士課程
[00:13:00.640 --> 00:13:02.080]  我讀副讀的時候
[00:13:02.080 --> 00:13:03.200]  你知道有時候老師說話
[00:13:03.200 --> 00:13:04.640]  我們會跟旁邊的同學說兩句
[00:13:04.640 --> 00:13:06.160]  喂喂喂
[00:13:06.160 --> 00:13:08.800]  突然間那天來了一個新的同學
[00:13:08.800 --> 00:13:09.680]  他進來
[00:13:09.680 --> 00:13:13.760]  全個課室的同學都突然間變了
[00:13:13.760 --> 00:13:17.040]  我知道這個人的殺氣很強
[00:13:17.040 --> 00:13:18.320]  一坐下我就坐在我後面
[00:13:18.320 --> 00:13:19.200]  坐在我後面
[00:13:19.200 --> 00:13:21.280]  然後我就困在我旁邊
[00:13:21.280 --> 00:13:22.240]  喂 那是誰
[00:13:22.240 --> 00:13:23.440]  哇 小心點
[00:13:23.440 --> 00:13:25.200]  誰知道他就已經
[00:13:25.200 --> 00:13:26.880]  噓
[00:13:26.880 --> 00:13:29.840]  噓我
[00:13:29.840 --> 00:13:30.960]  我就看一看他
[00:13:30.960 --> 00:13:32.000]  然後我說
[00:13:32.000 --> 00:13:34.240]  喂 誰來的 這麼恐怖
[00:13:34.240 --> 00:13:36.320]  噓
[00:13:36.320 --> 00:13:37.600]  再噓多一下
[00:13:37.600 --> 00:13:41.680]  我旁邊的人就打眼神給我
[00:13:41.680 --> 00:13:42.960]  我就靜了一會兒
[00:13:42.960 --> 00:13:43.920]  靜了一會兒
[00:13:43.920 --> 00:13:46.480]  他說話的輪到
[00:13:46.480 --> 00:13:49.520]  我靜了一會兒 輪到他說話
[00:13:49.520 --> 00:13:50.720]  然後我就回頭
[00:13:50.720 --> 00:13:55.760]  噓
[00:13:55.760 --> 00:13:58.560]  小息的時候就出大事了
[00:13:58.560 --> 00:13:59.200]  我旁邊的同學說
[00:13:59.200 --> 00:14:00.240]  你小心點
[00:14:00.240 --> 00:14:02.560]  這個是全鎮屬於出生病最惡的師母
[00:14:02.560 --> 00:14:04.320]  你出大事了
[00:14:04.320 --> 00:14:06.240]  他真的走過來跟我說
[00:14:06.240 --> 00:14:09.200]  喂 你是不是林以諾
[00:14:09.200 --> 00:14:10.240]  上課聊天
[00:14:10.240 --> 00:14:12.960]  哦 你夠聊的
[00:14:12.960 --> 00:14:16.320]  你有豁免權的嗎
[00:14:16.320 --> 00:14:18.560]  你明白我說
[00:14:18.560 --> 00:14:22.560]  在同一個課室裏面的校規
[00:14:22.560 --> 00:14:26.000]  是沒有人有豁免權的 對不起
