
[00:00:00.000 --> 00:00:05.000]  他說書第六十章第一至第三節,找到我們同聲離合中讀:
[00:08:11.000 --> 00:08:15.000]  以色列這個神的指紋,
[00:08:15.000 --> 00:08:18.000]  成為世界的光,
[00:08:18.000 --> 00:08:20.000]  所以在第六十章,
[00:08:20.000 --> 00:08:22.000]  我們剛才看的聖經,
[00:08:22.000 --> 00:08:24.000]  第一節開始,
[00:08:24.000 --> 00:08:28.000]  成為這段經文的一個重點,
[00:08:28.000 --> 00:08:30.000]  這個扇形的結構,
[00:08:30.000 --> 00:08:34.000]  就將這個重點來到說出來,
[00:08:34.000 --> 00:08:42.000]  為何需要耶路撒冷興起發光呢?
[00:08:42.000 --> 00:08:48.000]  因為這個世界落在黑暗裏面,
[00:08:48.000 --> 00:08:51.000]  所以在第五十九節,
[00:08:51.000 --> 00:08:52.000]  五十九章的時候,
[00:08:52.000 --> 00:08:55.000]  當你看回前面,
[00:08:55.000 --> 00:08:58.000]  你就會看到為何第六十章,
[00:08:58.000 --> 00:09:05.000]  來到這麼重要,成為這卷書的後半段,
[00:09:05.000 --> 00:09:07.000]  一個很重要的主題,
[00:09:07.000 --> 00:09:10.000]  興起發光,
[00:09:10.000 --> 00:09:12.000]  起來發光,
[00:09:12.000 --> 00:09:15.000]  因為當時的世界,
[00:09:15.000 --> 00:09:17.000]  在一個黑暗的裏面,
[00:09:17.000 --> 00:09:19.000]  在第九節,
[00:09:19.000 --> 00:09:20.000]  他說因此,
[00:09:20.000 --> 00:09:22.000]  公平離我們很遠,
[00:09:22.000 --> 00:09:25.000]  公義追不上我們,
[00:09:25.000 --> 00:09:28.000]  我們只望光,卻是黑暗,
[00:09:28.000 --> 00:09:33.000]  只望光明,卻是越行越幽暗,
[00:09:33.000 --> 00:09:37.000]  我不知道和今日香港的局面,
[00:09:37.000 --> 00:09:39.000]  我們希望和解,
[00:09:39.000 --> 00:09:41.000]  我們希望對談,
[00:09:41.000 --> 00:09:43.000]  好像越來越遠,
[00:09:43.000 --> 00:09:48.000]  越來越好像看不到那個出路,
[00:09:48.000 --> 00:09:52.000]  當時社會的困難在哪裏呢?
[00:09:52.000 --> 00:09:56.000]  當時社會的困難,
[00:09:56.000 --> 00:09:58.000]  不是在政制那裏,
[00:09:58.000 --> 00:10:01.000]  是在罪惡那裏,
[00:10:01.000 --> 00:10:06.000]  而罪惡帶來當時的社會很黑暗,
[00:10:06.000 --> 00:10:10.000]  所以第五十九章,
[00:10:10.000 --> 00:10:12.000]  第一到第八節,
[00:10:12.000 --> 00:10:15.000]  說到當時社會那種黑暗,
[00:10:15.000 --> 00:10:17.000]  神母來到拯救,
[00:10:17.000 --> 00:10:19.000]  是因為當時神母來到,
[00:10:19.000 --> 00:10:21.000]  聽到他們的聲音,
[00:10:21.000 --> 00:10:26.000]  是因為當時罪惡將他們和神隔開,
[00:10:26.000 --> 00:10:30.000]  罪惡將他們和神隔開,
[00:10:30.000 --> 00:10:35.000]  第三節,說他們的手染滿鮮血,
[00:10:35.000 --> 00:10:38.000]  他們的指頭染滿罪惡,
[00:10:38.000 --> 00:10:41.000]  他們的嘴唇充滿謊言,
[00:10:41.000 --> 00:10:46.000]  他們的舌頭充滿惡意,
[00:10:46.000 --> 00:10:48.000]  在第四節,
[00:10:48.000 --> 00:10:53.000]  他們沒有一個人按公義來告狀,
[00:10:53.000 --> 00:10:57.000]  他們沒有一個人憑誠實來辯白,
[00:10:57.000 --> 00:11:00.000]  他們都是說謊言,
[00:11:00.000 --> 00:11:03.000]  所懷的、所生的都是罪孽,
[00:11:03.000 --> 00:11:05.000]  弟兄姊妹,
[00:11:05.000 --> 00:11:08.000]  他們就是在這樣的世界裏,
[00:11:08.000 --> 00:11:14.000]  這個不單止是萬民列國的情況,
[00:11:14.000 --> 00:11:17.000]  同樣是以色列的情況,
[00:11:17.000 --> 00:11:20.000]  所以在這樣的情況下,
[00:11:20.000 --> 00:11:22.000]  在聖經怎說呢?
[00:11:22.000 --> 00:11:24.000]  第二節,剛才我們讀的聖經,
[00:11:24.000 --> 00:11:28.000]  「看!黑暗遮蓋大地,
[00:11:28.000 --> 00:11:32.000]  幽暗遮蓋萬民。」
[00:11:32.000 --> 00:11:34.000]  就是這樣的時間,
[00:11:34.000 --> 00:11:38.000]  就是世界面臨黑暗,
[00:11:38.000 --> 00:11:40.000]  當我們今日,
[00:11:40.000 --> 00:11:42.000]  要為現代的社會,
[00:11:42.000 --> 00:11:49.000]  愈趨文明,我們應該能夠有一個烏托邦的社會,
[00:11:49.000 --> 00:11:51.000]  烏托邦的世界,
[00:11:51.000 --> 00:11:53.000]  很多時候在十世紀,
[00:11:53.000 --> 00:11:54.000]  十九世紀,
[00:11:54.000 --> 00:11:56.000]  我們覺得有一天,
[00:11:56.000 --> 00:11:59.000]  這個世界應該是愈來愈好,
[00:11:59.000 --> 00:12:02.000]  但實際上是否這樣呢?
[00:12:02.000 --> 00:12:04.000]  當我們進入二十一世紀的時候,
[00:12:04.000 --> 00:12:08.000]  我們發現二十一世紀的世界更加黑暗,
[00:12:08.000 --> 00:12:10.000]  在二十一世紀的開始,
[00:12:10.000 --> 00:12:14.000]  二零零一年,九一一,
[00:12:14.000 --> 00:12:16.000]  這個無聲無息,
[00:12:16.000 --> 00:12:20.000]  就將世界走入這個戰爭的戰場裏面,
[00:12:20.000 --> 00:12:25.000]  有人說,九一一是二十一世紀的第一場戰爭,
[00:12:25.000 --> 00:12:27.000]  我不知道你同不同意,
[00:12:27.000 --> 00:12:30.000]  這場戰爭死了三千人,
[00:12:30.000 --> 00:12:33.000]  傷了六千人,
[00:12:33.000 --> 00:12:36.000]  就揭起了阿富汗戰爭,
[00:12:36.000 --> 00:12:39.000]  揭起了和塔利班的戰爭,
[00:12:39.000 --> 00:12:44.000]  又揭起了美國和伊拉克打仗,
[00:12:44.000 --> 00:12:49.000]  這個不單止美國和中東一些國家的戰爭,
[00:12:49.000 --> 00:12:50.000]  在非洲,
[00:12:50.000 --> 00:12:53.000]  在歐洲,
[00:12:53.000 --> 00:12:57.000]  同樣俄羅斯和很多不同的國家,
[00:12:57.000 --> 00:12:59.000]  都來到有戰爭,
[00:12:59.000 --> 00:13:02.000]  跟著在最近,
[00:13:02.000 --> 00:13:04.000]  有利比亞的內戰,
[00:13:04.000 --> 00:13:06.000]  有敘利亞的內戰,
[00:13:06.000 --> 00:13:08.000]  有烏克蘭的內戰,
[00:13:08.000 --> 00:13:10.000]  有伊斯蘭國的崛起,
[00:13:10.000 --> 00:13:15.000]  你發現二十一世紀雖然短短的十幾年,
[00:13:15.000 --> 00:13:17.000]  短短的十幾年,
[00:13:17.000 --> 00:13:20.000]  有人統計過死了多少人,
[00:13:20.000 --> 00:13:25.000]  統計了死了有六十幾七十萬的人,
[00:13:25.000 --> 00:13:28.000]  是因為戰爭而死亡。
[00:13:28.000 --> 00:13:32.000]  今日,世界仍然黑暗,
[00:13:32.000 --> 00:13:34.000]  道德又如何呢?
[00:13:34.000 --> 00:13:41.000]  有人統計美國每一年有一百三十萬的墮胎,
[00:13:41.000 --> 00:13:45.000]  中墮胎的一個個案,
[00:13:45.000 --> 00:13:50.000]  美國的男性平均一生裏面有七個性的伴侶,
[00:13:50.000 --> 00:13:52.000]  不是結婚七次,
[00:13:52.000 --> 00:14:00.000]  而是他們濫交的情況是很多,
[00:14:00.000 --> 00:14:04.000]  我記得當我在外國讀書的時候,
[00:14:04.000 --> 00:14:08.000]  我住在地下地牢的一個外國人,
[00:14:08.000 --> 00:14:14.000]  經常都不停見他帶不同的女性回家,
[00:14:14.000 --> 00:14:21.000]  他說美國有多少男人一生有七個性的伴侶,
[00:14:21.000 --> 00:14:22.000]  女人又如何呢?
[00:14:22.000 --> 00:14:24.000]  女人有四個,
[00:14:24.000 --> 00:14:27.000]  世界在這個黑暗裏面,
[00:14:27.000 --> 00:14:31.000]  美國人監等是最多的,
[00:14:31.000 --> 00:14:34.000]  全世界美國人監等最多,
[00:14:34.000 --> 00:14:35.000]  有多少人呢?
[00:14:35.000 --> 00:14:39.000]  美國坐監的人口有二百萬,
[00:14:39.000 --> 00:14:42.000]  你沒有想過一個這麼文明的國家,
[00:14:42.000 --> 00:14:45.000]  坐監的人有二百萬,
[00:14:45.000 --> 00:14:49.000]  我想多過沙田的人口,
[00:14:49.000 --> 00:14:56.000]  如果你看看世界十大坐監的人口,
[00:14:56.000 --> 00:15:04.000]  你會發現全世界有一千萬人在監獄裏面,
[00:15:04.000 --> 00:15:09.000]  不單止這個社會的道德黑暗,
[00:15:09.000 --> 00:15:11.000]  商業同樣很黑暗,
[00:15:11.000 --> 00:15:15.000]  地溝油,過期的雞肉,
[00:15:15.000 --> 00:15:18.000]  或者什麼為了生意,
[00:15:18.000 --> 00:15:27.000]  很多人都不顧道德,我們生命的安全,
[00:15:27.000 --> 00:15:31.000]  食品的安全,只是為了賺錢,
[00:15:31.000 --> 00:15:35.000]  這個就是今天面對的世界,
[00:15:35.000 --> 00:15:37.000]  人的心靈如何呢?
[00:15:37.000 --> 00:15:40.000]  人的心靈追求吃喝快樂,
[00:15:40.000 --> 00:15:42.000]  最近大家看新聞,
[00:15:42.000 --> 00:15:47.000]  有兩位台灣青年的藝人,
[00:15:47.000 --> 00:15:50.000]  他們在北京被捕,因為他們吸毒,
[00:15:50.000 --> 00:15:56.000]  你會想想,他們其實前途一片光明,
[00:15:56.000 --> 00:16:02.000]  為什麼他們要用毒品去麻醉自己呢?
[00:16:02.000 --> 00:16:04.000]  為什麼他們要吸毒呢?
[00:16:04.000 --> 00:16:13.000]  今早我看到外面那條路突然間很嘈雜,
[00:16:13.000 --> 00:16:18.000]  原來有二十多輛跑車,
[00:16:18.000 --> 00:16:23.000]  在高速公路飛馳電掣,
[00:16:23.000 --> 00:16:31.000]  你會發現今日的人的心靈如何呢?
[00:16:31.000 --> 00:16:35.000]  人生有時候都會遇到很黑暗,
[00:16:35.000 --> 00:16:39.000]  當你曾經有一個調查,
[00:16:39.000 --> 00:16:43.000]  訪問中國最有錢的有錢人,
[00:16:43.000 --> 00:16:46.000]  他們雖然在中國國內,
[00:16:46.000 --> 00:16:48.000]  食得好,住得好,
[00:16:48.000 --> 00:16:50.000]  但是心裏沒有平安,
[00:16:50.000 --> 00:16:56.000]  他們仍然很想離開中國,
[00:16:56.000 --> 00:16:57.000]  去別處生活,
[00:16:57.000 --> 00:17:00.000]  所以他們很盼望自己的子女,
[00:17:00.000 --> 00:17:04.000]  能夠離開中國,在外國生活,
[00:17:04.000 --> 00:17:11.000]  因為他們覺得國內這個社會環境太過可怕,
[00:17:11.000 --> 00:17:17.000]  今日我們很多年青人會遇到,
[00:17:17.000 --> 00:17:24.000]  在人生有失戀,有失學,有失業,
[00:17:24.000 --> 00:17:28.000]  今日在我們家庭會遇到,
[00:17:28.000 --> 00:17:36.000]  有很多時候家庭會聽到有第三者,
[00:17:36.000 --> 00:17:38.000]  突然間有第三者,
[00:17:38.000 --> 00:17:40.000]  有很多暴力事件,
[00:17:40.000 --> 00:17:42.000]  有很多突然的變故,
[00:17:42.000 --> 00:17:44.000]  帶給你的人生,
[00:17:44.000 --> 00:17:47.000]  突然間走向黑暗的裏面,
[00:17:47.000 --> 00:17:50.000]  世界的問題在哪裏呢?
[00:17:50.000 --> 00:17:54.000]  在《耳塞先知》裏面,
[00:17:54.000 --> 00:17:58.000]  他們告訴我們,一個世界的問題,
[00:17:58.000 --> 00:18:02.000]  一個很重要產生這樣的現象,
[00:18:02.000 --> 00:18:03.000]  就是罪惡,
[00:18:03.000 --> 00:18:07.000]  罪惡帶來這個社會裏面很多不公平,
[00:18:07.000 --> 00:18:11.000]  罪惡帶給這個社會很多腐敗,
[00:18:11.000 --> 00:18:14.000]  由這些腐敗引致不公平,
[00:18:14.000 --> 00:18:19.000]  由這些不公平引起很多動盪,
[00:18:19.000 --> 00:18:24.000]  今日要一個和諧的社會,
[00:18:24.000 --> 00:18:26.000]  很重要的,
[00:18:26.000 --> 00:18:30.000]  就要一個能夠公平的社會,
[00:18:30.000 --> 00:18:35.000]  就在這個黑暗的社會裏面,
[00:18:35.000 --> 00:18:37.000]  我們需要光,
[00:18:37.000 --> 00:18:39.000]  需要光,
[00:18:39.000 --> 00:18:41.000]  你問光在哪裏來呢?
[00:18:41.000 --> 00:18:44.000]  你問光在哪裏來呢?
[00:18:44.000 --> 00:18:49.000]  就是在《耳塞俠書》第五十九章,
[00:18:49.000 --> 00:18:52.000]  正是在這個黑暗的世界裏面,
[00:18:52.000 --> 00:18:57.000]  第六十章就成為那個盼望,
[00:18:57.000 --> 00:19:00.000]  第六十章第一至第三節,
[00:19:00.000 --> 00:19:04.000]  耳塞去用這個詩句,
[00:19:04.000 --> 00:19:08.000]  來表達那個希望,
[00:19:08.000 --> 00:19:10.000]  這個希望在哪裏?
[00:19:10.000 --> 00:19:13.000]  他說這個希望是從神而來,
[00:19:13.000 --> 00:19:16.000]  因為神的榮耀,
[00:19:16.000 --> 00:19:20.000]  才能夠叫黑暗這個世界,
[00:19:20.000 --> 00:19:23.000]  能夠得著光輝,
[00:19:23.000 --> 00:19:28.000]  在這個《路加福音》有一句這樣說話,
[00:19:28.000 --> 00:19:32.000]  他說:因我們神憐憫的心腸,
[00:19:32.000 --> 00:19:35.000]  叫清晨的日光,
[00:19:35.000 --> 00:19:38.000]  從高天臨到我們,
[00:19:38.000 --> 00:19:40.000]  照亮在黑暗中,
[00:19:40.000 --> 00:19:44.000]  死任裏面的人,把我們的腳,
[00:19:44.000 --> 00:19:47.000]  引渡到平安的路上。
[00:19:47.000 --> 00:19:49.000]  弟兄姊妹,
[00:19:49.000 --> 00:19:51.000]  在這個黑暗的世代,
[00:19:51.000 --> 00:19:53.000]  我們需要光,
[00:19:53.000 --> 00:19:56.000]  但是我們問光在哪裏來呢?
[00:19:56.000 --> 00:19:58.000]  光在哪裏來呢?
[00:19:58.000 --> 00:20:02.000]  神說,光在我這裏來,
[00:20:02.000 --> 00:20:05.000]  我就是那位榮耀,
[00:20:05.000 --> 00:20:09.000]  榮光,發光的神,
[00:20:09.000 --> 00:20:12.000]  所以你會問,
[00:20:12.000 --> 00:20:14.000]  在這節的聖經裏面,
[00:20:14.000 --> 00:20:18.000]  神的榮耀是代表什麼呢?
[00:20:18.000 --> 00:20:21.000]  聖經裏面,
[00:20:21.000 --> 00:20:24.000]  用人的榮耀,
[00:20:24.000 --> 00:20:27.000]  是代表什麼是人的榮耀呢?
[00:20:27.000 --> 00:20:30.000]  聖經的榮耀,
[00:20:30.000 --> 00:20:35.000]  和重量,很重的紙巾是相同的,
[00:20:35.000 --> 00:20:37.000]  所以人的榮耀,
[00:20:37.000 --> 00:20:39.000]  很多時候人的榮耀,
[00:20:39.000 --> 00:20:41.000]  就在財富那裏,
[00:20:41.000 --> 00:20:44.000]  人的榮耀,就在名譽那裏,
[00:20:44.000 --> 00:20:47.000]  這些都很有份量的,
[00:20:47.000 --> 00:20:49.000]  不過神的榮耀在哪裏呢?
[00:20:49.000 --> 00:20:52.000]  所以在《出拉洛記》第33章,
[00:20:52.000 --> 00:20:53.000]  告訴我們,
[00:20:53.000 --> 00:20:55.000]  當摩西說,
[00:20:55.000 --> 00:21:02.000]  神啊,求你把你的榮耀給我看,
[00:21:02.000 --> 00:21:05.000]  神怎樣跟摩西說呢?
[00:21:05.000 --> 00:21:08.000]  我的榮耀經過的時候,
[00:21:08.000 --> 00:21:11.000]  我要用手遮掩你,
[00:21:11.000 --> 00:21:15.000]  神的榮耀,其實就是神自己,
[00:21:15.000 --> 00:21:18.000]  沒有人能夠見到神自己,
[00:21:18.000 --> 00:21:24.000]  所以榮耀和神自己是連在一起的,
[00:21:24.000 --> 00:21:27.000]  聖經裏面也都用榮耀,
[00:21:27.000 --> 00:21:29.000]  代表著他的榮光,
[00:21:29.000 --> 00:21:31.000]  代表著他的聖潔,
[00:21:31.000 --> 00:21:33.000]  神的榮耀的出現,
[00:21:33.000 --> 00:21:36.000]  就是神的榮光照亮我們,
[00:21:36.000 --> 00:21:39.000]  神的聖潔進入我們的生命裏面,
[00:21:39.000 --> 00:21:44.000]  榮耀就是神最美麗,
[00:21:44.000 --> 00:21:46.000]  最那一面,
[00:21:46.000 --> 00:21:50.000]  我們怎樣能夠得著這種榮耀呢?
[00:21:50.000 --> 00:21:53.000]  當你看《新約聖經》的時候,
[00:21:53.000 --> 00:21:55.000]  你發現,
[00:21:55.000 --> 00:21:58.000]  神的榮耀透過福音,
[00:21:58.000 --> 00:22:02.000]  以致我們這個坐在黑暗裏面的人,
[00:22:02.000 --> 00:22:04.000]  能得著榮耀,
[00:22:04.000 --> 00:22:06.000]  所以聖經裏面,
[00:22:06.000 --> 00:22:08.000]  它很特別來講,
[00:22:08.000 --> 00:22:11.000]  怎樣神透過福音,
[00:22:11.000 --> 00:22:14.000]  人能夠得著榮耀呢?
[00:22:14.000 --> 00:22:18.000]  所以在《羅馬書》第八章第三十節,
[00:22:18.000 --> 00:22:19.000]  那裏這樣講,
[00:22:19.000 --> 00:22:22.000]  去預先所定的人,
[00:22:22.000 --> 00:22:23.000]  神又呼召他們,
[00:22:23.000 --> 00:22:25.000]  所召的人,
[00:22:25.000 --> 00:22:26.000]  神又稱他們為義,
[00:22:26.000 --> 00:22:28.000]  所稱為義的人,
