
[00:00:00.000 --> 00:00:01.120]  禱告
[00:03:05.240 --> 00:03:08.200]  接著有人走出來就問我們
[00:03:08.200 --> 00:03:12.520]  你要不要領受謊言的恩賜?
[00:03:12.520 --> 00:03:15.520]  接著我問
[00:03:15.520 --> 00:03:18.680]  如果要怎麼辦?
[00:03:19.160 --> 00:03:20.560]  我就幫你按手
[00:03:20.560 --> 00:03:22.560]  將這個恩賜賜給你
[00:03:22.560 --> 00:03:25.240]  我當時就問
[00:03:25.240 --> 00:03:28.960]  你有能力將這個恩賜賜給我嗎?
[00:03:28.960 --> 00:03:31.240]  他說是
[00:03:31.240 --> 00:03:32.920]  你憑信心
[00:03:32.920 --> 00:03:34.440]  你就會有這個恩賜
[00:03:34.440 --> 00:03:35.880]  接著我就說
[00:03:35.880 --> 00:03:37.000]  對不起
[00:03:37.000 --> 00:03:39.080]  在我認識的聖經
[00:03:39.080 --> 00:03:41.800]  恩賜是聖靈憑己義
[00:03:41.800 --> 00:03:43.920]  隨己義分給眾人
[00:03:43.920 --> 00:03:44.920]  不是人給
[00:03:44.920 --> 00:03:46.280]  是聖靈給的
[00:03:46.280 --> 00:03:48.560]  那你信不信呢?
[00:03:48.560 --> 00:03:50.040]  如果你相信就行了
[00:03:50.040 --> 00:03:52.240]  我說對不起
[00:03:52.240 --> 00:03:57.280]  我不會相信人的事情
[00:03:57.280 --> 00:03:59.120]  因為神不是這樣說的
[00:03:59.120 --> 00:04:00.800]  後來我才發覺到
[00:04:00.800 --> 00:04:04.080]  原來我們去的時間是在新加坡聚會
[00:04:04.080 --> 00:04:05.840]  很多人
[00:04:05.840 --> 00:04:07.040]  個個都被人問過
[00:04:07.040 --> 00:04:09.440]  你要不要這個聖靈的恩賜嗎?
[00:04:09.440 --> 00:04:11.960]  有些人的確是被他按了手
[00:04:11.960 --> 00:04:13.960]  因為他想要
[00:04:13.960 --> 00:04:15.080]  結果又是說來說去
[00:04:15.080 --> 00:04:15.680]  我們說不到
[00:04:15.680 --> 00:04:16.480]  那怎麼辦呢?
[00:04:16.480 --> 00:04:17.560]  接著他就說
[00:04:17.560 --> 00:04:20.280]  不如你去參加謊言學習班吧
[00:04:20.280 --> 00:04:22.960]  各位弟兄姐妹
[00:04:22.960 --> 00:04:25.440]  我發覺
[00:04:25.440 --> 00:04:27.320]  原來謊言的裡面
[00:04:27.320 --> 00:04:29.680]  是一種謊言
[00:04:29.680 --> 00:04:31.520]  是說謊的謊
[00:04:31.520 --> 00:04:34.560]  就是說按了手不靈
[00:04:34.560 --> 00:04:36.200]  接著就說是學習班
[00:04:36.200 --> 00:04:37.440]  如果是學習班
[00:04:37.440 --> 00:04:39.080]  這個哪裡叫恩賜呢?
[00:04:39.080 --> 00:04:41.920]  這是訓練出來的東西
[00:04:41.920 --> 00:04:42.960]  不是叫恩賜
[00:04:42.960 --> 00:04:44.800]  如果是恩賜是神給的
[00:04:44.800 --> 00:04:46.400]  接著呢
[00:04:46.640 --> 00:04:48.680]  我回來的時候也有很長的時間
[00:04:48.680 --> 00:04:49.600]  從頭到尾
[00:04:49.600 --> 00:04:52.000]  除了跟這些人去談
[00:04:52.000 --> 00:04:53.800]  去錄音
[00:04:53.800 --> 00:04:55.200]  去看他們怎麼說
[00:04:55.200 --> 00:04:56.560]  其實說來說去都是那些
[00:04:56.560 --> 00:04:57.800]  有些翻譯過的
[00:04:57.800 --> 00:04:59.240]  回來回去都是那些
[00:04:59.240 --> 00:05:02.760]  那我開始了解
[00:05:02.760 --> 00:05:06.480]  為什麼他們會這麼醉心
[00:05:06.480 --> 00:05:07.560]  在這個謊言裡面
[00:05:07.560 --> 00:05:09.240]  有些教會甚至說明
[00:05:09.240 --> 00:05:10.880]  如果你不懂得說謊言的時候
[00:05:10.880 --> 00:05:12.160]  你不可以做執事
[00:05:12.160 --> 00:05:14.360]  你不可以做傳道人
[00:05:14.360 --> 00:05:15.680]  你不可以做長老
[00:05:15.680 --> 00:05:17.600]  甚至不可以做組長
[00:05:17.600 --> 00:05:21.480]  我們今天要回到聖經
[00:05:21.480 --> 00:05:23.520]  為什麼我們要回到聖經呢?
[00:05:23.520 --> 00:05:24.800]  就是因為現在
[00:05:24.800 --> 00:05:30.240]  邪教異端在香港烽煙四起
[00:05:30.240 --> 00:05:32.760]  今天早上聚會的時候
[00:05:32.760 --> 00:05:33.760]  有個弟兄跟我說
[00:05:33.760 --> 00:05:36.200]  醫生早上有醫生告訴他
[00:05:36.200 --> 00:05:37.640]  東方閃電
[00:05:37.640 --> 00:05:38.920]  有人去了他那裡
[00:05:38.920 --> 00:05:40.400]  來派那些丹帳
[00:05:40.400 --> 00:05:41.400]  派那些書
[00:05:41.400 --> 00:05:43.240]  接著他就告訴他
[00:05:43.240 --> 00:05:45.040]  我們不相信這些的
[00:05:45.400 --> 00:05:46.400]  接著他就說
[00:05:46.400 --> 00:05:48.600]  不相信都要聽的
[00:05:48.600 --> 00:05:51.280]  如果不聽
[00:05:51.280 --> 00:05:53.400]  末日來到的時候
[00:05:53.400 --> 00:05:54.880]  你沒有訂酒的
[00:05:54.880 --> 00:05:56.560]  接著他就說
[00:05:56.560 --> 00:05:57.360]  對不起
[00:05:57.360 --> 00:05:59.160]  我們不相信這件事的
[00:05:59.160 --> 00:06:01.840]  我叫蘇牧師來跟你談吧
[00:06:01.840 --> 00:06:05.760]  這個醫生真的很好介紹
[00:06:05.760 --> 00:06:11.360]  就是一有這些東西
[00:06:11.360 --> 00:06:12.800]  就說要找蘇牧師來跟他談
[00:06:12.800 --> 00:06:13.640]  接著他就說
[00:06:13.640 --> 00:06:15.320]  蘇牧師都不是好人
[00:06:16.400 --> 00:06:18.400]  賴死不走
[00:06:18.400 --> 00:06:19.760]  各位親愛的姐妹
[00:06:19.760 --> 00:06:21.600]  原來已經打來香港了
[00:06:21.600 --> 00:06:23.200]  而且逐家逐戶
[00:06:23.200 --> 00:06:24.800]  逐個診所逐個舖
[00:06:24.800 --> 00:06:25.800]  來派東西
[00:06:25.800 --> 00:06:27.000]  各位親愛的姐妹
[00:06:27.000 --> 00:06:28.520]  這個組織
[00:06:28.520 --> 00:06:32.160]  在大陸定了是邪教的組織
[00:06:32.160 --> 00:06:33.960]  其實報紙都告訴我們
[00:06:33.960 --> 00:06:36.640]  上千的人在中國大陸已經被捕了
[00:06:36.640 --> 00:06:37.920]  但是今天
[00:06:37.920 --> 00:06:38.920]  很多的人
[00:06:38.920 --> 00:06:42.520]  他們買2012年
[00:06:42.640 --> 00:06:45.920]  最後那班船的船票來了香港
[00:06:45.920 --> 00:06:47.960]  所以很多人湧了來香港
[00:06:47.960 --> 00:06:50.000]  而接著來了香港之後
[00:06:50.000 --> 00:06:51.520]  到處來派
[00:06:51.520 --> 00:06:55.440]  然後鼓勵人去參加全能神教會
[00:06:55.440 --> 00:06:56.240]  有沒有聽過?
[00:06:56.240 --> 00:06:58.320]  全能神教會
[00:06:58.320 --> 00:07:02.400]  現在很多不同的地方開始瘋狂來傳教
[00:07:02.400 --> 00:07:05.080]  他們說的就是一個女基督已經來了
[00:07:05.080 --> 00:07:07.240]  這個女基督
[00:07:07.240 --> 00:07:11.440]  已經是末世的時候
[00:07:11.440 --> 00:07:14.640]  作王末世的時候唯一的出路
[00:07:14.640 --> 00:07:17.640]  他說耶穌那個時代已經過了
[00:07:17.640 --> 00:07:19.840]  舊一個時代叫做律法時代
[00:07:19.840 --> 00:07:22.520]  新一個時代叫做恩典時代
[00:07:22.520 --> 00:07:25.160]  現在這個時代叫做國道時代
[00:07:25.160 --> 00:07:26.480]  如果一個人
[00:07:26.480 --> 00:07:28.560]  你只是因順稱義
[00:07:28.560 --> 00:07:29.640]  是沒有希望的
[00:07:29.640 --> 00:07:32.680]  現在需要跟隨女基督來走
[00:07:32.680 --> 00:07:34.200]  才叫做有希望
[00:07:34.200 --> 00:07:36.240]  他們一方面
[00:07:36.240 --> 00:07:38.000]  就將這個女基督
[00:07:38.000 --> 00:07:39.640]  是用聖經
[00:07:40.320 --> 00:07:42.600]  某些經文強行強解
[00:07:42.600 --> 00:07:43.720]  列造出來
[00:07:43.720 --> 00:07:44.800]  但是另一方面
[00:07:44.800 --> 00:07:46.880]  他又說聖經一塌糊塗
[00:07:46.880 --> 00:07:47.800]  不可信的
[00:07:47.800 --> 00:07:49.560]  有很多的矛盾
[00:07:49.560 --> 00:07:50.560]  你既然不可信
[00:07:50.560 --> 00:07:52.080]  你引用聖經來做什麼呢?
[00:07:52.080 --> 00:07:53.520]  另一方面
[00:07:53.520 --> 00:07:55.720]  我們看到這個女基督本身
[00:07:55.720 --> 00:07:57.000]  是從來沒有現身的
[00:07:57.000 --> 00:07:58.880]  也不知道到底她是誰
[00:07:58.880 --> 00:08:02.040]  但是那些人就瘋狂來信
[00:08:02.040 --> 00:08:03.760]  但是我跟大家說
[00:08:03.760 --> 00:08:06.520]  異端邪教
[00:08:06.520 --> 00:08:09.400]  很多的教主的開始
[00:08:09.560 --> 00:08:12.040]  都是因為不相信
[00:08:12.040 --> 00:08:13.960]  這本聖經是絕對的真理
[00:08:13.960 --> 00:08:16.680]  然後將人的經歷加進去
[00:08:16.680 --> 00:08:18.280]  而加進去的時間
[00:08:18.280 --> 00:08:20.800]  就寫了他們自己的書
[00:08:20.800 --> 00:08:22.520]  寫了他們自己的經
[00:08:22.520 --> 00:08:23.360]  來出來
[00:08:23.360 --> 00:08:26.040]  將這個當作絕對教導人
[00:08:26.040 --> 00:08:27.840]  各位弟兄姊妹
[00:08:27.840 --> 00:08:29.840]  我們今天回顧
[00:08:29.840 --> 00:08:33.280]  方言的因次
[00:08:33.280 --> 00:08:35.800]  我們也要小心
[00:08:35.800 --> 00:08:39.520]  我們要小心的就是根據聖經
[00:08:39.920 --> 00:08:40.840]  來看一看
[00:08:40.840 --> 00:08:44.760]  到底方言是什麼呢?
[00:08:44.760 --> 00:08:47.440]  我們首先
[00:08:47.440 --> 00:08:49.560]  請大家讀一讀
[00:08:49.560 --> 00:08:52.280]  《施能傳》第二章
[00:08:52.280 --> 00:08:53.640]  四
[00:08:53.640 --> 00:08:55.240]  然後
[00:08:55.240 --> 00:08:58.880]  六到十一節
[00:08:58.880 --> 00:09:02.480]  大家找到《施能傳》第二章
[00:09:02.480 --> 00:09:04.200]  請大家一起讀一讀
[00:09:04.200 --> 00:09:05.480]  這一段的情經
[00:09:05.480 --> 00:09:07.000]  請一起讀
[00:09:09.560 --> 00:09:29.560]  (施能傳)
[00:09:39.560 --> 00:10:06.560]  (施能傳)
[00:10:06.560 --> 00:10:07.680]  各位弟兄姊妹
[00:10:07.680 --> 00:10:09.240]  在這段的聖經裏面
[00:10:09.640 --> 00:10:11.240]  首先我們要看一件事
[00:10:11.240 --> 00:10:14.000]  到底方言是什麼呢?
[00:10:14.000 --> 00:10:18.040]  如果我們真的相信聖經的時候
[00:10:18.040 --> 00:10:21.080]  留意聖經對方言的看法
[00:10:21.080 --> 00:10:22.360]  方言
[00:10:22.360 --> 00:10:25.680]  按照第四節
[00:10:25.680 --> 00:10:29.440]  「別國的話來」
[00:10:29.440 --> 00:10:30.920]  「別國」
[00:10:30.920 --> 00:10:32.720]  heterize
[00:10:32.720 --> 00:10:34.440]  「話」
[00:10:34.440 --> 00:10:35.400]  「說話」
[00:10:35.400 --> 00:10:36.560]  grossize
[00:10:36.560 --> 00:10:38.840]  這個「grossize」這個字
[00:10:39.160 --> 00:10:41.160]  其實也可以翻譯成為「方言」
[00:10:41.160 --> 00:10:43.320]  完全是同一個字
[00:10:43.320 --> 00:10:45.800]  原來在這段聖經
[00:10:45.800 --> 00:10:47.440]  它提到的方言是什麼呢?
[00:10:47.440 --> 00:10:49.640]  是「別國的話」
[00:10:49.640 --> 00:10:53.040]  然後我們再來看看第六節
[00:10:53.040 --> 00:10:58.200]  「這聲音一響,眾人都來聚集」
[00:10:58.200 --> 00:11:01.080]  「各人聽見門徒用眾人的什麼?」
[00:11:01.080 --> 00:11:03.240]  「向談」
[00:11:03.240 --> 00:11:04.240]  然後第八節
[00:11:04.240 --> 00:11:08.600]  「再一次怎麼聽見他們說我們生來所用的什麼?」
[00:11:08.920 --> 00:11:09.960]  「向談」
[00:11:09.960 --> 00:11:11.040]  然後十一節
[00:11:11.040 --> 00:11:15.760]  「克里特和阿拉伯人都聽見他們用我們的什麼?」
[00:11:15.760 --> 00:11:17.320]  「向談」
[00:11:17.320 --> 00:11:20.680]  「來講說神的大作為」
[00:11:20.680 --> 00:11:22.080]  弟兄姊妹
[00:11:22.080 --> 00:11:23.800]  首先第一件事
[00:11:23.800 --> 00:11:25.560]  非常重要
[00:11:25.560 --> 00:11:27.000]  你和我一定要知道
[00:11:27.000 --> 00:11:31.080]  原來方言按照聖經來說
[00:11:31.080 --> 00:11:33.600]  是「向下話」
[00:11:33.600 --> 00:11:35.200]  是「向談」
[00:11:35.200 --> 00:11:36.960]  是「別國的話」
[00:11:37.080 --> 00:11:39.600]  是「地上有的說話」
[00:11:39.600 --> 00:11:41.280]  我們要謹謹記住
[00:11:41.280 --> 00:11:45.960]  你不要覺得那些很奇怪的方言
[00:11:45.960 --> 00:11:49.400]  如果它不是說謊的時候
[00:11:49.400 --> 00:11:50.920]  按照聖經的話
[00:11:50.920 --> 00:11:53.680]  這些是「地上有的說話」
[00:11:53.680 --> 00:11:56.120]  但這些說話是不是所有人都知道呢?
[00:11:56.120 --> 00:11:57.120]  不一定
[00:11:57.120 --> 00:11:59.800]  「阿拉伯人」
[00:11:59.800 --> 00:12:02.720]  「克里特和阿拉伯人」
[00:12:02.720 --> 00:12:05.120]  「阿拉伯人」
[00:12:06.400 --> 00:12:07.280]  那些是什麼呢?
[00:12:07.280 --> 00:12:08.920]  那些是希臘文
[00:12:08.920 --> 00:12:10.960]  OK?
[00:12:10.960 --> 00:12:14.080]  「克里特和阿拉伯人」
[00:12:14.080 --> 00:12:15.360]  這些是印尼文
[00:12:15.360 --> 00:12:19.080]  「阿拉伯人」
[00:12:19.080 --> 00:12:21.440]  「克里特和阿拉伯人」
[00:12:21.440 --> 00:12:22.440]  這些是什麼呢?
[00:12:22.440 --> 00:12:24.040]  這些是吊詞彙
[00:12:24.040 --> 00:12:26.760]  弟兄姊妹
[00:12:26.760 --> 00:12:30.080]  不需要那麼驚訝
[00:12:30.080 --> 00:12:33.160]  這些是「向下話」
[00:12:33.160 --> 00:12:34.960]  這些是「外國話」
[00:12:35.080 --> 00:12:37.080]  是「地上有的說話」
[00:12:37.080 --> 00:12:39.640]  然後我去到新加坡的時候
[00:12:39.640 --> 00:12:40.920]  我有一位同學
[00:12:40.920 --> 00:12:43.240]  他就因為最深這些方言
[00:12:43.240 --> 00:12:45.720]  他每天祈禱都很長時間都是方言
[00:12:45.720 --> 00:12:47.840]  從頭到尾都是說方言
[00:12:47.840 --> 00:12:50.560]  就是不自覺地就說
[00:12:50.560 --> 00:12:51.960]  我跟他說
[00:12:51.960 --> 00:12:53.720]  有什麼特別呢?
[00:12:53.720 --> 00:12:54.800]  「向下話」而已
[00:12:54.800 --> 00:12:55.960]  不過我不認識你的「向下話」
[00:12:55.960 --> 00:12:57.200]  你又不認識我的「向下話」
[00:12:57.200 --> 00:13:00.120]  因為我的「向下話」說麻花叫做「溜國」
[00:13:00.120 --> 00:13:03.040]  就是那些「向下話」
[00:13:03.040 --> 00:13:04.640]  有什麼厲害呢?
[00:13:05.200 --> 00:13:07.080]  他說「Patrick,你搞錯了」
[00:13:07.080 --> 00:13:08.880]  「這些不是「向下話」」
[00:13:08.880 --> 00:13:11.200]  「這些是只有天上有」
[00:13:11.200 --> 00:13:13.880]  「地上沒有的說話」
[00:13:13.880 --> 00:13:15.720]  我說「真的?」
[00:13:15.720 --> 00:13:17.120]  他說「你不相信嗎?」
[00:13:17.120 --> 00:13:19.680]  他說「我沒有學過的」
[00:13:19.680 --> 00:13:21.480]  「突然之間在香港就懂得說了」
[00:13:21.480 --> 00:13:22.880]  「而說了之後」
[00:13:22.880 --> 00:13:23.880]  然後我就說
[00:13:23.880 --> 00:13:25.080]  「你說了那些東西」
[00:13:25.080 --> 00:13:25.880]  「你知不知道說什麼的?」
[00:13:25.880 --> 00:13:26.960]  「我都不知道說什麼的」
[00:13:26.960 --> 00:13:30.160]  「那你怎麼知道這是天上的呢?」
[00:13:30.160 --> 00:13:32.040]  「你都不知道那些是什麼」
[00:13:32.040 --> 00:13:33.640]  「你怎麼知道這是天上的呢?」
[00:13:33.960 --> 00:13:35.760]  他就說「因為我說了之後」
[00:13:35.760 --> 00:13:37.640]  「我就被聖靈充滿了」
[00:13:37.640 --> 00:13:38.880]  然後我就說
[00:13:38.880 --> 00:13:40.880]  聖經從來沒有說過
[00:13:40.880 --> 00:13:43.640]  有一個人自己說自己被聖靈充滿
[00:13:43.640 --> 00:13:46.320]  通常聖靈充滿的人
[00:13:46.320 --> 00:13:48.960]  都不敢說自己是被聖靈充滿
[00:13:48.960 --> 00:13:51.320]  是別人說他
[00:13:51.320 --> 00:13:54.640]  因為看到他的行為各方面的東西
[00:13:54.640 --> 00:13:57.160]  記載他是被聖靈充滿
[00:13:57.160 --> 00:13:59.200]  另一方面
[00:13:59.200 --> 00:14:00.200]  然後我就說
[00:14:00.720 --> 00:14:05.200]  「為什麼要找一個一定是天上有地上沒有的東西呢?」
[00:14:05.200 --> 00:14:06.800]  他說「Patrick」
[00:14:06.800 --> 00:14:11.040]  「打開哥倫多前書十四章」
[00:14:11.040 --> 00:14:12.600]  「你就會看到的了」
[00:14:12.600 --> 00:14:17.960]  我們就打開哥倫多前書十四章
[00:14:17.960 --> 00:14:20.200]  我就聽他讀出來
[00:14:20.200 --> 00:14:21.640]  他就說
[00:14:21.640 --> 00:14:23.120]  讀一讀第二節
[00:14:23.120 --> 00:14:24.320]  一起讀
[00:14:24.320 --> 00:14:26.520]  「那說謊言的」
[00:14:26.520 --> 00:14:28.320]  「原不是對人說的」
[00:14:28.320 --> 00:14:30.240]  「乃是對神說的」
[00:14:30.400 --> 00:14:32.200]  「因為沒有人聽出來」
[00:14:32.200 --> 00:14:34.960]  「然而在他心靈裡」
[00:14:34.960 --> 00:14:38.120]  「卻是說出各樣的奧秘」
[00:14:38.120 --> 00:14:42.520]  「就不是天上有地上沒有?」
[00:14:42.520 --> 00:14:44.480]  我聽完之後
[00:14:44.480 --> 00:14:45.880]  我就問他
[00:14:45.880 --> 00:14:49.400]  「原不是對人說」
[00:14:49.400 --> 00:14:51.120]  「乃是對神說」
[00:14:51.120 --> 00:14:52.400]  是什麼意思呢?
[00:14:52.400 --> 00:14:54.800]  他說「這不就是很簡單嗎?」
[00:14:54.800 --> 00:14:57.840]  「是我們跟神的大樂」
[00:14:58.200 --> 00:15:00.640]  「我們跟神的對話才說的」
[00:15:00.640 --> 00:15:02.360]  「我們跟人不會說這些」
[00:15:02.360 --> 00:15:03.720]  「那為什麼你要對人說呢?」
[00:15:03.720 --> 00:15:06.120]  「因為現在聚會你就整天說」
[00:15:06.120 --> 00:15:07.960]  「你現在對人說」
[00:15:07.960 --> 00:15:09.240]  「你又對我說」
[00:15:09.240 --> 00:15:11.720]  「為什麼你不對神說就算了?」
[00:15:11.720 --> 00:15:14.600]  他說「因為這是神的話」
[00:15:14.600 --> 00:15:16.200]  「神的話來到我這裡」
[00:15:16.200 --> 00:15:17.880]  「我是不由自主」
[00:15:17.880 --> 00:15:18.760]  「我就要說的了」
[00:15:18.760 --> 00:15:21.000]  「原來是控制不了的?」
[00:15:21.000 --> 00:15:24.000]  「如果是這樣就麻煩了」
[00:15:24.000 --> 00:15:26.960]  聖經是否這樣說呢?
[00:15:27.560 --> 00:15:32.040]  聖經說「凡事都要規規矩矩」
[00:15:32.040 --> 00:15:34.040]  「在哪裡說呢?」
[00:15:34.040 --> 00:15:35.720]  十四章
[00:15:35.720 --> 00:15:37.040]  四十節
[00:15:37.040 --> 00:15:38.560]  我叫他讀
[00:15:38.560 --> 00:15:40.320]  可以一起讀嗎?
[00:15:40.320 --> 00:15:44.480]  「凡事都要規規矩矩地」
[00:15:44.480 --> 00:15:46.360]  「按著次序行」
[00:15:46.360 --> 00:15:48.120]  第二
[00:15:48.120 --> 00:15:50.520]  不單是這樣
[00:15:50.520 --> 00:15:54.800]  我們一起讀一讀
[00:15:56.000 --> 00:16:00.160]  聖經裡非常清楚跟我們說
[00:16:00.160 --> 00:16:03.000]  其實講方言是要有節制的
[00:16:03.000 --> 00:16:04.400]  二十七節
[00:16:04.400 --> 00:16:05.520]  一起來
[00:16:05.520 --> 00:16:07.760]  「若有說方言的」
[00:16:07.760 --> 00:16:09.360]  「只好兩個人」
[00:16:09.360 --> 00:16:10.880]  「至多三個人」
[00:16:10.880 --> 00:16:12.760]  「且要輪流著說」
[00:16:12.760 --> 00:16:15.200]  「也要一個人翻出來」
[00:16:15.200 --> 00:16:16.560]  二十八節
[00:16:16.560 --> 00:16:18.240]  「若沒有人翻」
[00:16:18.240 --> 00:16:21.000]  「就當在會中閉口」
[00:16:21.000 --> 00:16:24.400]  「只對自己和神說就是了」
[00:16:24.400 --> 00:16:25.320]  弟兄姊妹
[00:16:25.960 --> 00:16:28.560]  方言可不可以節制?
[00:16:28.560 --> 00:16:33.360]  當他說「不由自主」
[00:16:33.360 --> 00:16:35.240]  我不說也不行
[00:16:35.240 --> 00:16:36.520]  我叫他讀
[00:16:36.520 --> 00:16:37.960]  「不如你讀在這裡吧」
[00:16:37.960 --> 00:16:39.240]  讀完之後
[00:16:39.240 --> 00:16:40.320]  我問他
[00:16:40.320 --> 00:16:42.200]  「是不是不由自主呢?」
[00:16:42.200 --> 00:16:43.760]  他看完之後就說
[00:16:43.760 --> 00:16:46.880]  「有時候是真的不由自主」
[00:16:46.880 --> 00:16:48.440]  我說「如果是這樣」
[00:16:48.440 --> 00:16:50.000]  「那些就不是聖經的方言了」
[00:16:50.000 --> 00:16:51.200]  「你小心了」
[00:16:51.200 --> 00:16:53.840]  「很容易走火入魔,我勸他」
[00:16:54.440 --> 00:16:56.560]  「這裡聖經告訴我們」
[00:16:56.560 --> 00:16:58.640]  「如果你要說,就要翻譯」
[00:16:58.640 --> 00:17:00.160]  「若沒有人翻」
[00:17:00.160 --> 00:17:02.000]  「你就閉口」
[00:17:02.000 --> 00:17:03.160]  「Shut up」
[00:17:03.160 --> 00:17:05.720]  我就叫他「Shut up」
[00:17:05.720 --> 00:17:09.600]  「你對自己和神說就行了」
[00:17:09.600 --> 00:17:11.000]  「那怎麼說?」
[00:17:11.000 --> 00:17:11.960]  「就回家說」
[00:17:11.960 --> 00:17:14.800]  弟兄姊妹
[00:17:14.800 --> 00:17:16.360]  在這段聖經
[00:17:16.360 --> 00:17:18.720]  讓我們看到一些很重要的東西
[00:17:18.720 --> 00:17:21.640]  首先聖經告訴我們
[00:17:21.640 --> 00:17:24.160]  方言是一種鄉下的話
