
[00:00:00.000 --> 00:00:03.000]  我們會從羅馬書來看一段經文
[00:04:09.000 --> 00:04:14.000]  他福音宣教的計劃中的一部分
[00:04:14.000 --> 00:04:15.000]  你現在想像說
[00:04:15.000 --> 00:04:16.000]  保羅現在打開地圖
[00:04:16.000 --> 00:04:18.000]  他現在在找說
[00:04:18.000 --> 00:04:20.000]  下一步我的宣教計劃
[00:04:20.000 --> 00:04:22.000]  應該把福音帶到什麼地方
[00:04:22.000 --> 00:04:24.000]  去征服哪一個版圖
[00:04:24.000 --> 00:04:26.000]  他就想到羅馬
[00:04:26.000 --> 00:04:27.000]  因爲羅馬是一個
[00:04:27.000 --> 00:04:29.000]  所謂的strategic location
[00:04:29.000 --> 00:04:31.000]  是一箇中心
[00:04:31.000 --> 00:04:32.000]  所以他說如果我在羅馬
[00:04:32.000 --> 00:04:34.000]  可以建立一個base
[00:04:34.000 --> 00:04:35.000]  一個基地
[00:04:35.000 --> 00:04:36.000]  那羅馬教會的弟兄姐妹
[00:04:36.000 --> 00:04:38.000]  也願意接納我
[00:04:38.000 --> 00:04:39.000]  支持我
[00:04:39.000 --> 00:04:43.000]  也參與這個宣教的大計劃的話
[00:04:43.000 --> 00:04:47.000]  那麼這是一個非常好的策略性的地點
[00:04:47.000 --> 00:04:48.000]  所以他寫給羅馬教會
[00:04:48.000 --> 00:04:50.000]  就是爲什麼解釋這個
[00:04:50.000 --> 00:04:51.000]  是讓他們知道說
[00:04:51.000 --> 00:04:53.000]  爲什麼福音重要
[00:04:53.000 --> 00:04:55.000]  爲什麼當時羅馬帝國
[00:04:55.000 --> 00:04:56.000]  不能做到的事情
[00:04:56.000 --> 00:04:58.000]  福音可以做得到
[00:04:58.000 --> 00:04:59.000]  因爲福音這個詞
[00:04:59.000 --> 00:05:01.000]  其實不是宗教的用字
[00:05:01.000 --> 00:05:03.000]  當初是羅馬帝國用來
[00:05:03.000 --> 00:05:06.000]  宣傳羅馬帝國的一個用字
[00:05:06.000 --> 00:05:08.000]  就是福音不只是偶傳福音
[00:05:08.000 --> 00:05:10.000]  當時的羅馬帝國也在傳福音
[00:05:10.000 --> 00:05:12.000]  傳他們羅馬帝國的福音
[00:05:12.000 --> 00:05:14.000]  這是一種宣傳的口號
[00:05:14.000 --> 00:05:16.000]  我這次回中國大陸
[00:05:16.000 --> 00:05:19.000]  到處都看到有一個字叫中國夢
[00:05:19.000 --> 00:05:23.000]  是作爲現在中國的一個宣傳的口號
[00:05:23.000 --> 00:05:25.000]  就是未來十年
[00:05:25.000 --> 00:05:27.000]  在那個洗禮的帶領之下
[00:05:27.000 --> 00:05:29.000]  他們有一箇中國夢
[00:05:29.000 --> 00:05:32.000]  當初羅馬帝國所謂的福音
[00:05:32.000 --> 00:05:33.000]  就是說
[00:05:33.000 --> 00:05:35.000]  如果你們都能夠配合
[00:05:35.000 --> 00:05:37.000]  整個羅馬王帝
[00:05:37.000 --> 00:05:38.000]  羅馬政府
[00:05:38.000 --> 00:05:41.000]  我們就能夠征服整個天下
[00:05:41.000 --> 00:05:43.000]  都能夠歸入羅馬帝國
[00:05:43.000 --> 00:05:46.000]  那麼大家都可以享受榮華富貴
[00:05:46.000 --> 00:05:48.000]  當初所謂的福音
[00:05:48.000 --> 00:05:50.000]  就是所謂的一個羅馬夢
[00:05:50.000 --> 00:05:52.000]  換句話說現在中國夢
[00:05:52.000 --> 00:05:55.000]  所以福音不是一個宗教用字
[00:05:55.000 --> 00:05:57.000]  當時的羅馬也有同樣的觀念
[00:05:57.000 --> 00:05:58.000]  就是我要征服
[00:05:58.000 --> 00:06:01.000]  那保羅爲什麼需要解釋福音
[00:06:01.000 --> 00:06:03.000]  目的是要告訴他們說
[00:06:03.000 --> 00:06:06.000]  你們所謂聽到的羅馬夢
[00:06:06.000 --> 00:06:07.000]  是不會實現的
[00:06:07.000 --> 00:06:10.000]  但是我現在給你另外一個夢
[00:06:10.000 --> 00:06:11.000]  一個福音的夢
[00:06:11.000 --> 00:06:13.000]  一個宣教的夢
[00:06:13.000 --> 00:06:14.000]  我們透過宣教
[00:06:14.000 --> 00:06:16.000]  可以透過福音
[00:06:16.000 --> 00:06:20.000]  把神的愛征服所有整個版圖
[00:06:20.000 --> 00:06:22.000]  他是有這樣的一個計劃
[00:06:22.000 --> 00:06:24.000]  所以他就選了羅馬
[00:06:24.000 --> 00:06:26.000]  羅馬帝國最中心的地帶
[00:06:26.000 --> 00:06:28.000]  作爲一個strategic的point
[00:06:28.000 --> 00:06:31.000]  他就想要所有在羅馬的
[00:06:31.000 --> 00:06:34.000]  這些弟兄姐妹都能夠參與在一起
[00:06:34.000 --> 00:06:36.000]  這就是爲什麼他在羅馬書
[00:06:36.000 --> 00:06:39.000]  想要這麼清楚的解釋
[00:06:39.000 --> 00:06:40.000]  爲什麼要解釋罪
[00:06:40.000 --> 00:06:42.000]  要解釋說猶太人的律法
[00:06:42.000 --> 00:06:43.000]  沒有辦法改變人
[00:06:43.000 --> 00:06:46.000]  然後羅馬這種制度下的
[00:06:46.000 --> 00:06:47.000]  那種道德觀念
[00:06:47.000 --> 00:06:49.000]  也沒有辦法使人變得更好
[00:06:49.000 --> 00:06:51.000]  唯有福音纔可以
[00:06:51.000 --> 00:06:52.000]  他解釋那麼清楚
[00:06:52.000 --> 00:06:54.000]  目的是要羅馬人知道說
[00:06:54.000 --> 00:06:57.000]  你不要亂聽什麼羅馬夢什麼的
[00:06:57.000 --> 00:06:59.000]  那些只是宣傳的口號
[00:06:59.000 --> 00:07:00.000]  今天我們看到
[00:07:00.000 --> 00:07:02.000]  羅馬帝國已經沒了
[00:07:02.000 --> 00:07:05.000]  可是當年保羅宣教的夢想
[00:07:05.000 --> 00:07:07.000]  到今天你看到慢慢實現
[00:07:07.000 --> 00:07:09.000]  今天你看到十幾億的基督徒
[00:07:09.000 --> 00:07:12.000]  你看到一個個帝國慢慢的沒有
[00:07:12.000 --> 00:07:15.000]  可是真正當初的宣教夢到今天
[00:07:15.000 --> 00:07:17.000]  就一直延遲到今天
[00:07:17.000 --> 00:07:20.000]  所以當保羅寫給羅馬的教會的
[00:07:20.000 --> 00:07:21.000]  弟兄姐妹的時候
[00:07:21.000 --> 00:07:23.000]  他是要他們參與的
[00:07:23.000 --> 00:07:25.000]  他要他們學習怎麼樣參與
[00:07:25.000 --> 00:07:27.000]  在這個計劃的當中
[00:07:27.000 --> 00:07:29.000]  就像我們剛剛讀到的說
[00:07:29.000 --> 00:07:32.000]  弟兄姐妹既然上帝這麼連續我們
[00:07:32.000 --> 00:07:33.000]  我們勸你們要把自己
[00:07:33.000 --> 00:07:39.000]  當做活祭祭物獻給上帝專心侍奉他
[00:07:39.000 --> 00:07:41.000]  當初的教會跟現在不一樣
[00:07:41.000 --> 00:07:43.000]  因爲當初的教會
[00:07:43.000 --> 00:07:45.000]  沒有所謂的mega church
[00:07:45.000 --> 00:07:47.000]  他們沒有一個很大的堂可以聚會
[00:07:47.000 --> 00:07:49.000]  他們都在家裏面聚會
[00:07:49.000 --> 00:07:51.000]  所以換句話說
[00:07:51.000 --> 00:07:52.000]  他們都是小組教會
[00:07:52.000 --> 00:07:54.000]  他們用小組的形式聚會的
[00:07:54.000 --> 00:07:56.000]  而且當初羅馬
[00:07:56.000 --> 00:08:00.000]  聽說羅馬帝國的人口的密度
[00:08:00.000 --> 00:08:03.000]  有點像以前香港的九龍城寨
[00:08:03.000 --> 00:08:05.000]  所以你很難想象
[00:08:05.000 --> 00:08:07.000]  你不要想象好像美國中部
[00:08:07.000 --> 00:08:08.000]  什麼三十萬美金
[00:08:08.000 --> 00:08:13.000]  可以買個什麼幾千尺的那種房子
[00:08:13.000 --> 00:08:14.000]  沒有
[00:08:14.000 --> 00:08:16.000]  你在想象香港九龍城寨
[00:08:16.000 --> 00:08:19.000]  可能幾百萬只有幾個平方那種
[00:08:19.000 --> 00:08:22.000]  可能十來個人擠在一起
[00:08:22.000 --> 00:08:25.000]  搞不好這就是一間所謂的house church
[00:08:25.000 --> 00:08:26.000]  就是家庭教會
[00:08:26.000 --> 00:08:29.000]  所以他們保羅寫給他們的時候
[00:08:29.000 --> 00:08:31.000]  不是寫給單一個人
[00:08:31.000 --> 00:08:32.000]  或者一間mega church
[00:08:32.000 --> 00:08:34.000]  他寫給當時的教會
[00:08:34.000 --> 00:08:36.000]  是要他們在小組裏面
[00:08:36.000 --> 00:08:38.000]  小組教會里面
[00:08:38.000 --> 00:08:41.000]  懂得一起去成長
[00:08:41.000 --> 00:08:43.000]  一起去獻上
[00:08:43.000 --> 00:08:45.000]  所以爲什麼小組這麼重要
[00:08:45.000 --> 00:08:46.000]  到今天爲止
[00:08:46.000 --> 00:08:50.000]  我覺得今天的小組也跟當初一樣
[00:08:50.000 --> 00:08:51.000]  今天小組的成立
[00:08:51.000 --> 00:08:52.000]  特別是我們教會
[00:08:52.000 --> 00:08:54.000]  我覺得小組的成立
[00:08:54.000 --> 00:08:56.000]  不是隻是給你一個機會
[00:08:56.000 --> 00:08:59.000]  來這邊可以玩得很開心
[00:08:59.000 --> 00:09:01.000]  可以享受彼此相愛
[00:09:01.000 --> 00:09:03.000]  當然小組需要有這個
[00:09:03.000 --> 00:09:05.000]  但是最重要的一點
[00:09:05.000 --> 00:09:07.000]  小組的成立
[00:09:07.000 --> 00:09:10.000]  在保羅寫給羅馬叔的這邊
[00:09:10.000 --> 00:09:13.000]  保羅是告訴他們最重要的一點
[00:09:13.000 --> 00:09:15.000]  是藉着小組
[00:09:15.000 --> 00:09:18.000]  你們大家可以學習一同的成長
[00:09:18.000 --> 00:09:21.000]  怎麼樣懂得去慢慢的去變得成熟
[00:09:21.000 --> 00:09:22.000]  變得說
[00:09:22.000 --> 00:09:25.000]  我懂得把自己獻給神當做活跡
[00:09:25.000 --> 00:09:27.000]  能夠活出一個不一樣的生命
[00:09:27.000 --> 00:09:29.000]  所以保羅基本上是一篇
[00:09:29.000 --> 00:09:30.000]  Envision的letter
[00:09:30.000 --> 00:09:32.000]  就是這封信是Envision
[00:09:32.000 --> 00:09:33.000]  他們告訴他們
[00:09:33.000 --> 00:09:36.000]  人活着不只是說有一箇中國夢
[00:09:36.000 --> 00:09:37.000]  或者羅馬夢
[00:09:37.000 --> 00:09:39.000]  人活着有一個宣教的夢
[00:09:39.000 --> 00:09:41.000]  保羅說
[00:09:41.000 --> 00:09:42.000]  邀請他們一起
[00:09:42.000 --> 00:09:44.000]  透過在小組的成長
[00:09:44.000 --> 00:09:48.000]  而參與這個宣教的一個夢想
[00:09:48.000 --> 00:09:49.000]  那麼其實我們教會
[00:09:49.000 --> 00:09:52.000]  也有一個小組的夢
[00:09:52.000 --> 00:09:54.000]  我們教會
[00:09:54.000 --> 00:09:57.000]  小組從一開始成立
[00:09:57.000 --> 00:09:59.000]  其實當時是沒有小組的
[00:09:59.000 --> 00:10:01.000]  後來就慢慢有了小組
[00:10:01.000 --> 00:10:02.000]  有了小組之後
[00:10:02.000 --> 00:10:06.000]  就慢慢變成小組教會
[00:10:06.000 --> 00:10:08.000]  可是當我們教務同工
[00:10:08.000 --> 00:10:09.000]  坐下來聊天的時候
[00:10:09.000 --> 00:10:12.000]  我們發現
[00:10:12.000 --> 00:10:13.000]  怎麼說呢
[00:10:13.000 --> 00:10:16.000]  如果跟其他教會比起來
[00:10:16.000 --> 00:10:19.000]  無論是廣東話還是英文的
[00:10:19.000 --> 00:10:21.000]  我們的小組其實不差
[00:10:21.000 --> 00:10:24.000]  因爲我有參加過其他教會的小組
[00:10:24.000 --> 00:10:26.000]  包括伶良堂
[00:10:26.000 --> 00:10:28.000]  如果這樣比較不差
[00:10:28.000 --> 00:10:29.000]  可是不差不代表說
[00:10:29.000 --> 00:10:30.000]  我們已經fulfill了
[00:10:30.000 --> 00:10:33.000]  當初聖經所告訴我們
[00:10:33.000 --> 00:10:34.000]  應該在教會
[00:10:34.000 --> 00:10:36.000]  在小組的教會里面
[00:10:36.000 --> 00:10:37.000]  所應該做到的事情
[00:10:37.000 --> 00:10:39.000]  有沒有做到呢
[00:10:39.000 --> 00:10:40.000]  我們怎麼看都覺得
[00:10:40.000 --> 00:10:42.000]  No, not really
[00:10:42.000 --> 00:10:44.000]  因爲保羅當初所教他們
[00:10:44.000 --> 00:10:46.000]  所要做到的事情
[00:10:46.000 --> 00:10:48.000]  應該不是這樣子的
[00:10:48.000 --> 00:10:49.000]  我們也有一個小組夢
[00:10:49.000 --> 00:10:51.000]  慧連的小組的夢
[00:10:51.000 --> 00:10:53.000]  這個夢就是跟中國夢不一樣
[00:10:53.000 --> 00:10:54.000]  但是這個夢如果實現
[00:10:54.000 --> 00:10:56.000]  我覺得帶來的影響力
[00:10:56.000 --> 00:10:58.000]  會超過所謂的中國夢
[00:10:58.000 --> 00:11:01.000]  就像當初保羅所謂的宣教夢
[00:11:01.000 --> 00:11:04.000]  帶來的那種的impact
[00:11:04.000 --> 00:11:05.000]  遠遠超過當時
[00:11:05.000 --> 00:11:07.000]  羅馬的所謂的福音
[00:11:07.000 --> 00:11:08.000]  所謂的羅馬夢
[00:11:08.000 --> 00:11:11.000]  那麼我現在想要分享
[00:11:11.000 --> 00:11:13.000]  一個video給大家看
[00:11:13.000 --> 00:11:15.000]  這個video是
[00:11:15.000 --> 00:11:18.000]  最近有一個新的worship開始
[00:11:18.000 --> 00:11:20.000]  給你看看這個video
[00:11:20.000 --> 00:11:21.000]  這很有意思
[00:11:21.000 --> 00:11:23.000]  是在Berkeley校園裏面的
[00:11:23.000 --> 00:11:25.000]  一個新開的worship
[00:11:25.000 --> 00:11:27.000]  開了三個禮拜
[00:11:27.000 --> 00:11:46.000]  按play就好了
[00:11:49.000 --> 00:11:50.000]  然後呢
[00:11:50.000 --> 00:11:51.000]  就會看到
[00:11:51.000 --> 00:11:52.000]  這位老師的照片
[00:11:52.000 --> 00:11:55.000]  這位老師的照片
[00:11:55.000 --> 00:11:58.000]  這位老師的照片
[00:11:58.000 --> 00:12:01.000]  這位老師的照片
[00:12:01.000 --> 00:12:04.000]  這位老師的照片
[00:12:04.000 --> 00:12:08.000]  這位老師的照片
[00:12:08.000 --> 00:12:11.000]  這位老師的照片
[00:12:11.000 --> 00:12:13.000]  這位老師的照片
[00:12:13.000 --> 00:12:16.000]  這位老師的照片
[00:12:19.000 --> 00:12:20.000]  這個worship叫做
[00:12:20.000 --> 00:12:21.000]  Channel Worship
[00:12:21.000 --> 00:12:25.000]  可以開燈了
[00:12:25.000 --> 00:12:30.000]  下一張照片
[00:12:30.000 --> 00:12:35.000]  這是一個小組
[00:12:35.000 --> 00:12:37.000]  一羣學生的小組
[00:12:37.000 --> 00:12:38.000]  在Berkeley裏面
[00:12:38.000 --> 00:12:39.000]  開的一個worship
[00:12:39.000 --> 00:12:41.000]  很厲害的一個band
[00:12:41.000 --> 00:12:45.000]  我覺得他們製作的website
[00:12:45.000 --> 00:12:47.000]  還有他們製作的那些flyer
[00:12:48.000 --> 00:12:49.000]  marketing
[00:12:49.000 --> 00:12:50.000]  做得非常棒
[00:12:50.000 --> 00:12:51.000]  而且他們
[00:12:51.000 --> 00:12:53.000]  第三個禮拜
[00:12:53.000 --> 00:12:55.000]  昨天他們的主辦人
[00:12:55.000 --> 00:12:57.000]  跟我講說
[00:12:57.000 --> 00:12:58.000]  很感恩
[00:12:58.000 --> 00:12:59.000]  因爲上個禮拜六
[00:12:59.000 --> 00:13:00.000]  第三個禮拜
[00:13:00.000 --> 00:13:01.000]  他們的人數
[00:13:01.000 --> 00:13:02.000]  第一次可以突破60人
[00:13:02.000 --> 00:13:03.000]  所以這是一個
[00:13:03.000 --> 00:13:04.000]  用小組
[00:13:04.000 --> 00:13:06.000]  開始的一個worship
[00:13:06.000 --> 00:13:08.000]  爲什麼跟你分享這個
[00:13:08.000 --> 00:13:09.000]  因爲我告訴你
[00:13:09.000 --> 00:13:10.000]  我在做夢的時候
[00:13:10.000 --> 00:13:11.000]  有夢到這幅圖畫
[00:13:11.000 --> 00:13:13.000]  真的
[00:13:13.000 --> 00:13:14.000]  我在開始
[00:13:14.000 --> 00:13:15.000]  無論是開始
[00:13:15.000 --> 00:13:16.000]  學生施工的時候
[00:13:16.000 --> 00:13:17.000]  其實我有夢想過
[00:13:17.000 --> 00:13:18.000]  這幅圖畫
[00:13:18.000 --> 00:13:20.000]  其實我也有
[00:13:20.000 --> 00:13:21.000]  鼓勵過他們
[00:13:21.000 --> 00:13:22.000]  其實小組最終
[00:13:22.000 --> 00:13:24.000]  應該做成的事情
[00:13:24.000 --> 00:13:25.000]  就像這些
[00:13:25.000 --> 00:13:27.000]  就應該
[00:13:27.000 --> 00:13:28.000]  以一個小組的形式
[00:13:28.000 --> 00:13:29.000]  去到某一個地方
[00:13:29.000 --> 00:13:31.000]  在那邊
[00:13:31.000 --> 00:13:32.000]  在一羣
[00:13:32.000 --> 00:13:33.000]  很少揪圖的地方
[00:13:33.000 --> 00:13:35.000]  應該在那裏
[00:13:35.000 --> 00:13:36.000]  開始有一些的施工
[00:13:36.000 --> 00:13:38.000]  開始有worship
[00:13:38.000 --> 00:13:39.000]  這些是小組
[00:13:39.000 --> 00:13:40.000]  應該做的事情
[00:13:40.000 --> 00:13:41.000]  也是保羅
[00:13:41.000 --> 00:13:43.000]  給我們的一個意向
[00:13:43.000 --> 00:13:45.000]  透過小組
[00:13:45.000 --> 00:13:46.000]  可以參與一個宣教的
[00:13:47.000 --> 00:13:48.000]  他們都是一同成長
[00:13:48.000 --> 00:13:49.000]  他們很辛苦
[00:13:49.000 --> 00:13:51.000]  因爲他們開始的時候
[00:13:51.000 --> 00:13:53.000]  我們都覺得
[00:13:53.000 --> 00:13:54.000]  我說你們跑得好快
[00:13:54.000 --> 00:13:55.000]  因爲
[00:13:55.000 --> 00:13:57.000]  他們也是隻有一個team
[00:13:57.000 --> 00:13:58.000]  然後
[00:13:58.000 --> 00:13:59.000]  他們比我們更厲害
[00:13:59.000 --> 00:14:00.000]  是因爲
[00:14:00.000 --> 00:14:01.000]  他們是租Berkeley
[00:14:01.000 --> 00:14:02.000]  的campus的地方
[00:14:02.000 --> 00:14:04.000]  所以他們每個禮拜去
[00:14:04.000 --> 00:14:06.000]  他們要setup所有的東西
[00:14:06.000 --> 00:14:08.000]  他們是用真鼓
[00:14:08.000 --> 00:14:09.000]  你可以想象
[00:14:09.000 --> 00:14:10.000]  你知道setup這個鼓
[00:14:10.000 --> 00:14:11.000]  要多久嗎
[00:14:11.000 --> 00:14:12.000]  你要拆 要裝
[00:14:12.000 --> 00:14:13.000]  他們每個禮拜去
[00:14:13.000 --> 00:14:15.000]  就要裝
[00:14:15.000 --> 00:14:16.000]  裝完之後要拆
[00:14:17.000 --> 00:14:18.000]  每個禮拜都這樣
[00:14:18.000 --> 00:14:19.000]  所以下一張
[00:14:19.000 --> 00:14:20.000]  是他們
[00:14:20.000 --> 00:14:22.000]  他們設計的那些的
[00:14:22.000 --> 00:14:24.000]  marketing的那些的
[00:14:24.000 --> 00:14:26.000]  佈景板
[00:14:26.000 --> 00:14:28.000]  然後這是他們擺的一個booth
[00:14:28.000 --> 00:14:30.000]  所以他們有人設計
[00:14:30.000 --> 00:14:31.000]  有人負責在那邊
[00:14:31.000 --> 00:14:32.000]  request學生
[00:14:32.000 --> 00:14:33.000]  所以
[00:14:33.000 --> 00:14:34.000]  非常棒的一個worship
[00:14:34.000 --> 00:14:36.000]  他們的worship style
[00:14:36.000 --> 00:14:37.000]  我聽了一下
[00:14:37.000 --> 00:14:38.000]  也覺得非常的不錯
[00:14:38.000 --> 00:14:40.000]  所以
[00:14:40.000 --> 00:14:41.000]  給你們看看
[00:14:41.000 --> 00:14:42.000]  只是讓你們知道說
[00:14:42.000 --> 00:14:43.000]  其實
[00:14:43.000 --> 00:14:44.000]  小組
[00:14:44.000 --> 00:14:45.000]  對我們來講
[00:14:45.000 --> 00:14:47.000]  我一直覺得小組
[00:14:47.000 --> 00:14:48.000]  最重要的地方
[00:14:48.000 --> 00:14:49.000]  是在小組裏面
[00:14:49.000 --> 00:14:51.000]  學習怎麼樣可以參與
[00:14:51.000 --> 00:14:53.000]  最終你能夠參與
[00:14:53.000 --> 00:14:54.000]  神給我們教會的
[00:14:54.000 --> 00:14:56.000]  一個宣教的意向
