
[00:00:00.000 --> 00:00:09.000]  如果一套電影是很賣座,很厚悲,我們走過來就會問,有沒有看過哪套電影?
[00:04:01.000 --> 00:04:26.000]  保羅是什麼出身?出身是名門大師級的學生,擁有羅馬公民的身份,在當時講叫做名士,在社會地位是很尊崇的,很有學問的,很有社會地位的,但當他去從事傳道的生涯的時候,他仍然選擇職匠行為生。
[00:04:26.000 --> 00:04:49.000]  他沒有眷戀式的名士,而是做一些最基本的手作仔,自己養自己,當然他是有能力,他都講過,我是可以接受教會的薪酬的,但我不要,我希望給大家一個更好的典範,我可以靠自己的能力,可以自力更生,因此他成為一個好的工作典範。
[00:04:49.000 --> 00:05:18.000]  而他在工作的整個講論當中,比現代人也同樣有很多的啟迪。聖經很沉重,於是教會有時候都不擺聖經,可能大家有個iphone,ipad,或者打powerpoint算了,但聖經沉重不單止他的頁數很厚,而是當他翻閱這麼沉重的聖經的時候,我們不知從何去看起舊約聖經,三千多年了。
[00:05:18.000 --> 00:05:40.000]  摩西的時代距離現在三千五百年,西約聖經近一點,二千年了,我在看三千多年前猶太人的興亡史,在看二千年前教會那個遭受迫伯初期教會發生的血淚史,聖經就充滿了很多似乎是悲劇的元素。
[00:05:40.000 --> 00:05:57.000]  但是今天我們看聖經,如果只是抽一折半折,當作是護身符去背誦,有時候真的有點兒完全掌握不了聖經真正的含義。
[00:05:57.000 --> 00:06:11.000]  昨晚我在九龍灣堂和弟兄姐妹講葡萄園主人的比喻,特別講到我們看聖經的時候,我們具備有三重的眼界。
[00:06:11.000 --> 00:06:28.000]  第一個,我們首先要明白聖經時代的背景,你不明白背景就不知道為什麼做這些事情出來。第二,將時代背景切換到當前你所處社會的情境,這個情況等於現在香港什麼情況呢?
[00:06:28.000 --> 00:06:42.000]  最重要是讓整個話語進入你的心境,從背景到情境到心境,這就是我們看聖經,我們講道最需要掌握的地方。
[00:06:42.000 --> 00:07:07.000]  葡萄很重視人的價值,但重視人的價值,他本身具備一個名士,一個社會名流紳士的地位,但是他很關心,像耶穌一樣,他很關心貧窮人,很關心社會上的弱勢社群,而當時最弱勢的社群就是社會上的奴隸。
[00:07:07.000 --> 00:07:20.000]  所以,《普羅伊夫所書》就講道一個奴隸年代的革命宣言,就講道怎樣去處理奴隸的問題,怎樣為社會上最低下,最沒有地位的人去發言。
[00:07:20.000 --> 00:07:47.000]  而最典型的,《普羅伊夫所書》肯定有本很薄的,很難翻閱的,因為你翻閱了會很容易錯過,《普羅伊夫所書》講道什麼呢?就是普羅為一個奴隸去求情,看《普羅伊夫所書》很好看的,看什麼呢?跟《普羅伊夫所書》很不同的,聖經學者說《普羅伊夫所書》是普羅很特別的修辭學,
[00:07:47.000 --> 00:08:07.000]  因為它每個修辭,用每個詞是用得很到位的,因為它是講求情,其他書就是教人怎樣做事,那封信是求情,不亢不卑,有情有理,這就是拿捏文字傳播的技巧,聖經太豐富了。
[00:08:07.000 --> 00:08:24.000]  所以當我們進入奴隸時代,本來怎樣為奴隸去發言的時候,在《哥羅西書》講得更加清楚,就是講到怎樣去處理人際關係,最近有兩個調查都顯示香港人是非常之不開心。
[00:08:24.000 --> 00:08:45.000]  回到教會真是的,冥恩堂稍好一點,因為梁牧師是一個很有人性的牧師,他會跟你接觸的,你想想我放假回來給你看一下他,見一下他,這些很特別的,不用講很多東西了,所以你們會多一點笑容。
[00:08:45.000 --> 00:09:05.000]  我們周游烈角去不容教會講到,真是很多教會回到去,是目、口、目、面、面、無表情,最尷尬是主席在上面,大家和周圍看節目當然握手了,於是我們公式化握手,看都不看的,那些是什麼來的,機械化,機械化。
[00:09:05.000 --> 00:09:31.000]  但如果基督徒,你說到你多愛主,你讀很多聖經,但是你的人際關係不好,我相信你的神人關係都不好看,新約聖經有很多人際關係,人際關係總有三重,第一重夫妻關係,第二重親子關係,第三重勞資主僕關係,
[00:09:31.000 --> 00:09:59.000]  這三重關係我們都沒有辦法迴避的,而保羅書信特別講到人際關係其實有兩個很大的原則,夫妻關係如此,親子關係如此,主僕關係都如此,第一就是自己要求自己,從自己做起,這個不同的地方就是一般人,你包括父母對子女有時都是這樣,
[00:09:59.000 --> 00:10:23.000]  梁牧師剛才講他有個報道會主題講錯愛,講以撒尼伯加,創世紀,好有人性的,創世紀有幾個人的故事其實今時今日正反在我們現代人際關係當中,父母各愛一個,於是導致家庭不和,
[00:10:23.000 --> 00:10:48.000]  所以這種自我要求就是我們不是因為這個子女靚,這個子女靚,她為我父母爭,我愛她多些,一切從自己做起,總之不是視乎那個人對我如何,你對我好我就對你好,這是人際關係的典型,老闆好我就對你好,老婆對你好我就對你好,子女對你好我就對你好,
[00:10:48.000 --> 00:11:11.000]  這個就是人那種交換的條件,基督徒不是這樣的,一定是自我要求,無論他是怎樣,我都付出最大的愛,都對他那麼好,這是第一個要求,第二個要求是一視同仁,無論那個人是否可愛,都對他一樣那麼好,神的愛就如此,
[00:11:11.000 --> 00:11:32.000]  所以很簡單,保羅提出的人際關係的兩大原則,你苦心自問,你給自己幾多分,如果這方面造成很多缺失,造成很多問題,很多會出現,我剛才講到香港最近有兩個調查顯示我們很不開心,
[00:11:32.000 --> 00:12:01.000]  第一個聯合國的快樂指數,香港排行第74,78,一個全世界GDP最富裕的城市,我們拿很多世界第一,最自由貿易,最方便營商環境,快樂指數70名之外,醜的,我們為什麼搞成這樣?
[00:12:01.000 --> 00:12:20.000]  昨天《蘋果日報》又報道另一個威斯康辛州大學的研究,很有趣的,研究人的笑,笑的學問來的,32個被調查地區,香港排第尾的,我們不懂笑的,我們很少見到笑容的,
[00:12:20.000 --> 00:12:47.000]  當然分析小笑有很多社會因素,但分析歸分析,我們自己有答案的,我們很少笑的,笑得很假的,因為我們有很多的面具,我們有很多的盔甲,保護自己,回來教會同樣會帶著很多面具,很多盔甲,我們上班的時候會帶著很多面具,很多盔甲去保護自己,
[00:12:47.000 --> 00:13:06.000]  因為這個社會是一個殺人的社會,這個社會是一個互相殺戮的社會,這個社會是一個互相踐踏的社會,於是我們為了避免受傷,我們有很多的保護,於是我不輕易笑,因為你笑似乎給人看到你內心世界是怎樣,
[00:13:06.000 --> 00:13:26.000]  我和你笑,這些叫真笑,這些叫奸笑,這些叫邪笑,這些叫裝出來笑,你笑的時候你真不真,於是我不讓你看到我,於是十幾歲的小朋友已經很冷酷了,七八歲的老婆婆都很冷酷,全香港就變了一群人,你又冷酷,我又冷酷,
[00:13:26.000 --> 00:13:52.000]  但回來教會如果我們還是這麼冰冷,還要叫教務同工,叫傳道同工幫我們破冰,為什麼要破冰?因為我們有冰,為什麼不用破冰?我們本來就沒有冰,所以每次教會還要大家握手,點點頭做個好朋友,因為我們有冰,我們心裏面有冰,
[00:13:52.000 --> 00:14:18.000]  結了冰,於是就破冰,但那一刻破不了,所以回到原來一個良好的人際關係,就是我們生活得最開心,家庭生活和諧,工作又開心,婆媳關係良好,夫妻關係良好,你會發覺人生就是開心,而開心一個最重要就是工作,為什麼呢?
[00:14:18.000 --> 00:14:47.000]  因為工作是佔了我們一生當中,你想想你對你的同事肯定多過對你的老婆老公,肯定多過,因為你工作時間是很長的,你家裏的時間是沒有你工作時間那麼長的,所以你發覺如果你工作是開心,你人生就是開心,你工作滿足感,你人生就滿足感,相反來說,
[00:14:47.000 --> 00:15:09.000]  你工作不開心,每天回去受刑受苦,特別是香港,每一份工死捱死抵,不開心,你不要做了,怎樣開飯,怎樣供樓,怎樣交學費,怎樣儲錢,我們就在這樣的折磨當中,
[00:15:09.000 --> 00:15:29.000]  當然我不敢唱太高的高調,但是我是很認真去幫助周圍的朋友,幫助年青一輩,怎樣在工作當中去找到你的價值意義,當中有理論也有技巧,
[00:15:29.000 --> 00:15:50.000]  在下個月我接了兩個大talk,我很少講大talk,這個大talk都幾大,是老公主辦的,是跟年青學生講,下個月,應該下個禮拜講灣仔醫館,都幾大,千幾人,
[00:15:50.000 --> 00:16:14.000]  接著下一場,六月份來大埔講,不過你們沒得聽的,是跟學生講,題目很挑戰性,怎樣在面試的時候面對一些政治的難題,很實際,年青人每個人都搭車,老闆見到一把車就把你推走,
[00:16:14.000 --> 00:16:39.000]  這個就是很現實的問題,一個人講兩個鐘頭,又不可以唱歌,又不可以做大戲,能夠叫我千幾個年青人坐在那裏聽我講兩個鐘頭,我覺得我已經成功了,有難度,有挑戰,但是值得。
[00:16:39.000 --> 00:17:06.000]  當然我不單止講interview技巧,面對政治難題,一些應對傳播的技巧,怎樣分析香港的時空,更加會將一種怎樣看我們的工作,怎樣去選擇職業和人生的規劃,是畫上掛號的,因為現在講的已經不是人生的規劃,不是講怎樣去找工作,而是怎樣去規劃我們的人生。
[00:17:06.000 --> 00:17:35.000]  有一種年青人講一個很有趣的故事,龜兔賽跑大家都聽過,甚至聽得有點悶,但是未聽過龜兔賽跑的下一集,原來在三個月之後,兔子就痛定思痛,檢討過上次失敗的原因,並且加緊練習,比以前跑得更快,放下驕傲,亦都不眨眼睡,最佳狀態。
[00:17:35.000 --> 00:17:52.000]  於是敲響烏龜的龜殼,烏龜大哥,多謝你三個月前給我一次這麼好的機會,輸在你腳下,可不可以給我一次機會和你再戰一場。
[00:17:52.000 --> 00:18:13.000]  烏龜說,好呀,下星期我們再比賽一次,我照樣贏你。一隻檢討失敗的兔子,狀態keep fit,志在必勝,烏龜何能穩勝兔子呢?
[00:18:13.000 --> 00:18:34.000]  有不同的答案,第一個答案,選擇在沼澤和河流比賽,環境因素,烏龜滑水,烏龜游水快過兔子很多,兔子見到水就退了,找一個環境適合你發揮,環境因素。
[00:18:34.000 --> 00:19:03.000]  第二,兩個可能性,有人說,選擇在山上鬥快跑下山,於是烏龜一下滑下去,有時可以,有時不可以,因為可能被東西卡住你,和你受傷,但更加合邏輯的,好,我和你比賽,誰先躺下,誰輸,看誰命長,烏龜又贏,烏龜的壽命比兔子長很多。
[00:19:03.000 --> 00:19:30.000]  兔子十多年,烏龜可以幾十年,一生比賽,發揮自我的優勢,環境因素,第三個,你選擇一個比兔子跑得更快的動物,綁在他身上,是借助高手幫助你,你搞不定,找人幫你,找個高手幫你,又可以。
[00:19:30.000 --> 00:19:46.000]  這個就是我們如何發揮工作的長處,環境因素,社會環境趨勢,發揮自己的長處在哪裡,懂得找高人幫你,很簡單就可以啟發到我們工作的情況。
[00:19:46.000 --> 00:20:13.000]  所以做每一樣東西都要全力以赴,所以保祿在《哥羅西三章》那裡說,你們作僕人的,要凡事聽從你們肉身的主人,不單是眼前服侍,像是土人喜歡的,總要心存誠實,因為你們敬畏主,你們無論做什麼,都從心裡做,像是為主做的,不是為人做的,這個很高的工作要求。
[00:20:13.000 --> 00:20:42.000]  瑞士老闆,出糧給老闆,人是這樣算的,基督不是這樣算的,無論你在教會或機構服侍,你幫李嘉誠打工,你幫香港政府打工,你幫酒樓的老闆打工,老闆都是上帝。
[00:20:42.000 --> 00:20:55.000]  原來上帝讓我們在這個世界當中從事任何工作,其實都是在為他做事,都是在炫耀他的名。
[00:20:55.000 --> 00:21:17.000]  所以我們看工作的視野能夠提升到某個階段的時候,你會發覺你一定要找到工作當中的意義,價值,價值和價錢是不同的,價值是比價錢重要的很多。
[00:21:17.000 --> 00:21:32.000]  所以當然你去選擇工作的時候,你會發覺哪類工作你覺得是最能夠服侍到人群的,直接簡潔,那個就更加有意義。
[00:21:32.000 --> 00:21:47.000]  而那個工作其實只是幫老闆賺錢的,如果老闆賺到錢,他沒有回饋社會的,他賺到錢全部袋落袋的,這個工作可有可無的。
[00:21:47.000 --> 00:22:06.000]  這樣就不是太值得他做的了。其實我很多老友記,很多好友朋友,都在做一些我不是很欣賞的工作,地產經紀我不是很欣賞的,這個行業不是太欣賞。
[00:22:06.000 --> 00:22:20.000]  但是這個往往是在一個失業低潮當中最能夠賺到較好的收入。准我不欣賞,但是我也介紹過一些失業的朋友。
[00:22:20.000 --> 00:22:38.000]  OK,我介紹你見誰,因為那裏永遠請人的,你們自己公共場合,但是記住,儘管這些行業是你如我擇,競爭很厲害,但同樣可以做得好的。
[00:22:38.000 --> 00:22:59.000]  我也認識有個弟兄從事這個行業,做得相當好,有個金漆招牌叫誠信,在一個缺乏誠信的行業當中,你有誠信,你各方面做到足,不去騙人,不去哄人,而能夠提供真正專業的服務。
[00:22:59.000 --> 00:23:09.000]  不是真的以碉堵一層樓賣出一個單位作為目標,你同樣可以做得好的,同樣可以做得好的。
[00:23:09.000 --> 00:23:21.000]  有一個迷思,迷思就是很多基督徒面對一個抉擇,就是我轉哪一份工更加能夠榮臣益人呢?
[00:23:21.000 --> 00:23:28.000]  我是否去到一個教會機構的侍奉是更加土臣喜悅呢?
[00:23:28.000 --> 00:23:42.000]  在過去我都有這樣的掙扎,這個掙扎就是當我在1992年,當時我是星島晚報的總編輯。
[00:23:42.000 --> 00:23:57.000]  如果從人生職業的高峰來說,我已經攀到人生職業的高峰,如日方中,黃金的時候,年紀方面最fit的時候。
[00:23:57.000 --> 00:24:05.000]  但在人生的高峰,我選擇去時代論壇做一個總編輯。
[00:24:05.000 --> 00:24:15.000]  當時來說,你不要計算薪水各方面,無論前景任何東西都無法計算,是完全無法計算的。
[00:24:15.000 --> 00:24:34.000]  當時有不少主禮的長者都跟我說,其實留在星島,留在新聞界擔任這麼重要的位置,其實你更能夠為上帝,為社會做更多事情。
[00:24:34.000 --> 00:24:39.000]  時代論壇畢竟是太小了,服侍教會的小群體是否值得呢?
[00:24:39.000 --> 00:24:55.000]  這是很理性分析的,究竟我留在職場,在外面的世界,去到教育機構更加能夠為神所使用,都是我當時的很大很大的掙扎。
[00:24:55.000 --> 00:25:08.000]  但到最後我的體驗出來,神給我的答案就是,無論你去到哪裡,只要你與我同行,只要你跟我一起做,
[00:25:08.000 --> 00:25:14.000]  在降服在我指底下,你去到哪裡,都做到我想你做的事情。
[00:25:14.000 --> 00:25:22.000]  接下來我去了時代論壇,薪水少了一截,那些不要計算了。
[00:25:22.000 --> 00:25:33.000]  但很奇妙的事情發生,我在論壇上班兩個月,我接到香港電台的電話,主動找我,邀請我幫他做一個晚上的節目。
[00:25:33.000 --> 00:25:42.000]  他一直在港台想叫我過去很久,我就不理他,那時候還可以有公務員的薪水,有公務員的福利。
[00:25:42.000 --> 00:25:55.000]  如果我進了港台,就不像我明年又退休,梁牧師又退休了,你知道做教育機構,你退休就退休,什麼都沒有,不夠養老,不夠養老。
[00:25:55.000 --> 00:26:04.000]  我在港台,我的同事五十五歲退休,每月拿幾盆水,多爽,游山換水,那些不要計算了。
[00:26:04.000 --> 00:26:15.000]  但那時候又找我去,你不肯過來,不如做一個節目吧,那時候開始做夜晚的節目,十點鐘,一個瘋癲節目的頭條新聞。
[00:26:15.000 --> 00:26:27.000]  神好奇妙,那時候我做一個鐘頭的節目,是講1992年,是一萬五千元,月薪制,都幾好。
[00:26:27.000 --> 00:26:40.000]  加上時論壇那一份,差不多我本來在星島拿一份薪水,好奇妙,神就剛剛給你,並且超乎你想像。
[00:26:40.000 --> 00:26:55.000]  做了一兩年之後,我發覺好受歡迎,於是我調去做早上的九十年代,在九七年前那幾年最風起雲湧,能夠站在一個最特別烽煙節目的黃金時代。
[00:26:55.000 --> 00:27:06.000]  那時候我吳明林拍檔,隔壁台就鄭經翰,林竺華,死對頭來的,不過現在我全部都去D100了。
[00:27:06.000 --> 00:27:26.000]  那段經歷很好,港台對我不薄,那時候我是早上做一個節目,給我一個full time job的代言,一個program officer,是很多人爬都爬不到的。
[00:27:26.000 --> 00:27:48.000]  我做個多小時,做兩三小時就拿一個full time job,神絕對沒有虧待,不是計錢,而是神並沒有因為我去到一個機構,而限制了我的發揮,並且更加闊,我既能夠在機構侍奉,同樣在整個傳媒界更多接觸。
[00:27:48.000 --> 00:28:00.000]  於是這麼多年來,神讓我真的做到我最喜歡做的事情,成為一個跨媒體的傳媒人,又寫又講又做,什麼都做完,那個滿足感是很大的。
[00:28:00.000 --> 00:28:22.000]  這次我覺得,我做每一件事我都會全力去做,不是每一份工資,而是我覺得每一件事都是神安排給我的,神安排給我的機會,我焉能不全力以赴呢?講就易,真的,全力以赴,做每一件事都做到最好。
[00:28:22.000 --> 00:28:44.000]  千幾人大聚會,很多人聽你說話,你今天十個人坐在這裡,我同樣是這麼認真去準備的,沒有分別的,就是每一次拿著咪做任何事,都做到最好,因為這個就是神交付給我的工作。
[00:28:44.000 --> 00:29:12.000]  所以很多年青人總是有很多的埋怨,總是覺得有些懷才不遇,總是覺得自己underpaid,總是覺得這樣那樣,在這個過程當中只要考驗,記住龜兔菜包故事,發揮自己最大的優點,掌握環境因素,尋求高人的指點幫助你,這樣你才能夠做得更好。
[00:29:12.000 --> 00:29:34.000]  這本天書,很多企業一起去研讀的,我帶了幾個機構,一些研習班去看這本書,叫他看完書,我每個星期,一個星期跟他說一個小時,分析一下,啟導他去思考,提升他。
[00:29:34.000 --> 00:29:57.000]  英文名叫做「七個成功的習慣」,可以去看一下,但是其中一句精確地說,我生當中最深刻的學習經驗,如果達到一種最高的期望並克服最大的挑戰,就得認清主宰你的原則,或者自然法則,然後加以運用。
[00:29:57.000 --> 00:30:09.000]  史蒂芬·科威,這個人類潛能大師,他寫的書最能夠發揮人類的潛能,很多企業怎樣能夠成功,成長,都看他的。
[00:30:09.000 --> 00:30:29.000]  但是他說一個最深刻的學習經驗,你將他達到最高的期望,我們有期望的,又要克服最大的挑戰,又有挑戰的,期望越高,克服要越大,一定是這樣,一定要知道你心裏面主宰的法則在哪裏。
[00:30:29.000 --> 00:30:46.000]  這個不是一本基督教的書,一個大師級都可以看到,任何東西,你成就一些你認為是偉大,很想做到的東西,真的要主宰你心裏面的一種動力。
[00:30:46.000 --> 00:31:06.000]  他想發揮你心裏面的動力,你的passion在哪裏,你的火焰在哪裏,你的震火在哪裏,你沒有一樣東西只有一個講字,只有一個夢,那就不行了。今天我們很多的年青人,智大才疏有,財大智疏有,什麼都有,最大問題是你找不到你心裏面的那種動力在哪裏。
[00:31:06.000 --> 00:31:26.000]  最大動力就是我要買樓,我要買樓,我努力工作要買樓,買樓不是動力,買樓只是一個短中期,一個衡量你收入的標準而已,那個不是你最大的動力。
[00:31:26.000 --> 00:31:42.000]  所以有時我們會混淆了一樣東西,所以這本書亦都給我們很大的啟示,找回主宰你心裏面那種原則、法則,加以運用它,心裏面某一種熱情,搞不定的。
[00:31:42.000 --> 00:32:03.000]  「因為你們知道從主那裏必得著基業作為獎賞,你要服事的是主基督。」保羅進一步再講到,我們現世的工作,不同的工種是有限制的。
[00:32:03.000 --> 00:32:14.000]  有些工作是很有意義,非常有意義,對社會很有服務,但是整個薪酬水平是低的。
[00:32:14.000 --> 00:32:30.000]  有些工作其實沒有什麼意義的,但是賺很多錢的,但是在現實世界當中,我們自然就會在那裏掙扎,但是我們基督徒會多想多一樣東西,我們所看的不是究竟眼前的報酬是多少。
[00:32:30.000 --> 00:32:46.000]  當然有衣有食足夠已經很好了,但是我更加看到一樣東西,原來我們現世的工作是有獎賞的,不一定是在教會裏面全職侍奉人的獎賞,
[00:32:46.000 --> 00:33:02.000]  每一個天國的精兵分佈在不同的行業,在不同的行業當中去做好你的本位,在神眼中都視為美好的。
[00:33:02.000 --> 00:33:19.000]  當我多出道的時候,我為行業都做了很多事的,我去教書,我教書培訓了很多很優秀的學生,不是我厲害,是他厲害,幫我認他更加厲害。
[00:33:19.000 --> 00:33:36.000]  有一天我下班回家,我太太就拿了一張免費報紙給我看,她說不知道哪個街坊就放了一張報紙在我們的車的擋風玻璃裏面,她弄了個箭嘴叫你看這段,
[00:33:36.000 --> 00:33:49.000]  原來是寫我的,我又不看免費報紙,我覺得免費報紙太差了,這些差的報紙看著看著我們越來越差,不用錢的東西當然沒有好東西,那份叫AM730,施永青辦的,
[00:33:49.000 --> 00:34:04.000]  他做編輯是我以前的馬仔,那個也不是很厲害的馬仔,都做編輯而已,那個訪問一個藝人叫做森美,知不知道森美,森美小姐森美,
[00:34:04.000 --> 00:34:18.000]  森美全才的,在商台做起廣播,做到很出色,拍電影,又拍電視,很多東西的,又做很多show的,基圖來的。
[00:34:18.000 --> 00:34:35.000]  他訪問森美,森美跟他說什麼呢,說得很深入,他說你不要常常以為我是搞笑的藝人,其實我是一個有訊息的傳播人,我有料到的,不要笑我,我只會搞笑。
[00:34:35.000 --> 00:34:52.000]  我以前,我中文大學新聞系畢業的,中大新聞系畢業的,都蠻帥的,我以前,說二十多年前,我跟我的老師,老師教我兩樣東西,我今天還記得的,第一他教我,要做常識份子,
[00:34:52.000 --> 00:35:06.000]  因為知識份子,知識是很快過去的,常識就是你每天要增加的,日新又新,每天要吸收新的東西,那叫常識份子,第二,老師教我做傳播人,一定要有訊息,
[00:35:06.000 --> 00:35:30.000]  不是只有搞笑,不是出來說完沒什麼的,要有料的,我老師叫李錦鴻,你知不知道,我終於明白這句話是什麼老懷安慰,二十多年前教學生,那些學生上了幾堂的,
[00:35:30.000 --> 00:35:55.000]  最記得他為什麼,他不夠床數,學期末來求,常常幫幫手,不要肥我,都是三個學生來,三個叻仔,三個叻仔,我很欣賞學生,夠膽不來上課,為什麼不來上課,做學生時代已經幾十份兼職,那些是叻仔,當然是叻仔,哪有人請你,所以我很欣賞這些年青人,於是要給他機會,
[00:35:55.000 --> 00:36:20.000]  好,下星期來星島上課,親自教你,親自做事,看你行不行,三個很優秀,今天一個做了大學教授,一個是TVB一個很出色的新聞部的高層,一個叫心美,記住兩件事,做常識份子,做有訊息的傳播人,
[00:36:20.000 --> 00:36:40.000]  所以我覺得教育是有功能的,我們一定有些東西是超越了我們眼前所看到,或者一般世界所看到那種薪酬,那種待遇,而是覺得每做一件事,是能夠榮耀主的名,做得好。
[00:36:40.000 --> 00:37:04.000]  當尼泊爾大地震那時,那時我還在做什麼,那時我剛剛在研究我什麼時候去不丹,有時在說快樂指數出來,亞洲其中一個我一定要去的地方叫不丹,不是特地去旅行,就是研究這個國家為什麼成為全世界快樂的示範單位,
[00:37:04.000 --> 00:37:20.000]  因為快樂是很重要的,我講到經常說怎樣令人快樂,所以一定是對快樂有研究,我研究東方式的快樂,不丹的快樂是什麼呢,追求心靈的安靜,與世無爭同,大自然環境的和諧,
[00:37:20.000 --> 00:37:36.000]  西方的快樂,你看到西方快樂指數最高的國家全部是北歐國家,是小國,講求公平公義的,環保的,沒有工作時間那麼長的,享受人生的快樂,不同的。
[00:37:36.000 --> 00:37:55.000]  現在不丹,旁邊就是尼泊爾,一個天堂,一個地獄,一個全世界最快樂的國家,今天你看到尼泊爾是全世界其中一個最富能的國家,一窮二白,尼泊爾靠什麼收入,
[00:37:55.000 --> 00:38:12.000]  第一輸出鋸甲兵,第二輸出勞動力去中東打工,然後還在那裡挑夫帶人上去行山,你看那些國家怎樣可以發展得好,再加上地震。
[00:38:12.000 --> 00:38:30.000]  跟了幾天我接到一個台灣好朋友牧師的電郵,跟我分享他在尼泊爾工作的經驗,他1989年開始在尼泊爾工作,看見神在那裡很奇妙,
[00:38:30.000 --> 00:38:44.000]  我們在山區工作,有一個老人家90幾歲,他跟我說,希望有生之年可以看見那裡有一間教堂,於是大家一起祈禱,他回台灣又幫他籌些錢,
[00:38:44.000 --> 00:39:00.000]  很多東西,老人家有些錢,把地捐出來,地有了,沒錢起,他幫他起了一間教堂,在尼泊爾的山區,老人家說,我們這些人很窮,沒有書讀,可不可以我們來祈禱一間學校,
[00:39:00.000 --> 00:39:18.000]  他又祈禱,於是幫他開了一間叫做希望英文小學,在山區,今年5月1日,我們放假日,就是這間學校十週年紀念,
[00:39:18.000 --> 00:39:36.000]  所以4月份,台灣牧師尹陽在5月1日啟程去尼泊爾參加這間叫做陽光希望英文小學十週年創校紀念,
[00:39:36.000 --> 00:40:01.000]  很開心嗎?很開心,去吧,前一兩星期地震,幸好學校破壞不大,它是一間孤兒院,於是學校和孤兒院就成為了收留那些災民的地方,
[00:40:01.000 --> 00:40:14.000]  因為他們沒有溝通減料,他們建得比較穩陣一些,於是那裏就成為了一個災民的避難所,那些牧師很有心,
[00:40:14.000 --> 00:40:29.000]  他說我們5月1日就在台灣舉行一個祈禱會,我們為尼泊爾這個災情祈禱,為一間小學祈禱,為教會祈禱,為孤兒院祈禱,
[00:40:29.000 --> 00:40:42.000]  當然要收一些奉獻,接著5月3日我們啟程就去災區,去慰問,去慰問祈禱,當我收到這個電郵的時候,
[00:40:42.000 --> 00:40:59.000]  我覺得這個牧師很厲害,你看看前一陣子的新聞,誰的女兒就在這裏,快點回來,誰的兒子就在這裏,醫科生就回來,一二三個個有事就走,
[00:40:59.000 --> 00:41:12.000]  這些傻佬牧師就去,是不是傻的,基督徒真是傻傻地,你不傻不做牧師,沒有這個傻勁怎麽行,所以牧師就傻傻地,搞這麽多事,
[00:41:12.000 --> 00:41:35.000]  你沒有這個傻勁,你怎麽做得好,第一個傻勁背後,盡心盡性盡義,愛主的神,愛人一樣,自己有什麽所謂,
[00:41:35.000 --> 00:41:49.000]  放上去,他應該去了,我記得留意新聞,沒有餘震,我相信他回去,一定將最新的災情,最新的需要帶回台灣,
[00:41:49.000 --> 00:42:00.000]  如果那裏呼籲大家,我們為尼泊爾祈禱,捐錢,不是這麽容易,十疲二十疲放下去,敷衍一下,盡點心意,盡點奮力,
