
[00:00:00.000 --> 00:00:02.680]  聖誕節將會來臨
[00:01:22.800 --> 00:01:25.200]  耶穌基督就是上帝的兒子
[00:01:25.200 --> 00:01:27.200]  但除了那幾個神蹟之外
[00:01:27.200 --> 00:01:30.600]  在福音書裏面記載了耶穌行了很多的神蹟
[00:01:30.600 --> 00:01:34.400]  有另一方面在聖經裏面都記載了很多的事情
[00:01:34.400 --> 00:01:37.000]  顯明耶穌就是人
[00:01:37.000 --> 00:01:40.200]  祂原來好像我們一樣祂會口渴
[00:01:40.200 --> 00:01:41.400]  祂會肚餓
[00:01:41.400 --> 00:01:42.400]  祂會疲倦
[00:01:42.400 --> 00:01:43.600]  祂會哭
[00:01:43.600 --> 00:01:45.200]  祂甚至好像我們一樣
[00:01:45.200 --> 00:01:47.400]  有些事情想做與不想做
[00:01:47.400 --> 00:01:49.400]  我們叫做掙扎
[00:01:49.400 --> 00:01:51.000]  今天我們讀的一段經文
[00:01:51.000 --> 00:01:54.200]  就是耶穌在《喀西瑪利園》裏面的禱告
[00:01:54.200 --> 00:02:00.400]  是一件最能夠顯露耶穌祂人性一面的事蹟
[00:02:00.400 --> 00:02:05.800]  亦都是幫助我們可以再一次去感激我們的主
[00:02:05.800 --> 00:02:08.200]  怎樣犧牲祂自己
[00:02:08.200 --> 00:02:10.000]  怎樣向我們表達一份
[00:02:10.000 --> 00:02:14.000]  原來祂來到這個世界是帶著和平、帶著溫柔的
[00:02:14.000 --> 00:02:17.800]  所以我將大部份的時間帶頂姐妹去思想
[00:02:17.800 --> 00:02:19.800]  耶穌基督為我們所做的事情
[00:02:19.800 --> 00:02:23.000]  之後是小部份的時間來對思想
[00:02:23.000 --> 00:02:25.000]  耶穌祂在神的面前
[00:02:25.000 --> 00:02:26.400]  我們知道祂信服
[00:02:26.400 --> 00:02:29.000]  我們怎樣來效法祂
[00:02:29.000 --> 00:02:32.400]  我們看看耶穌祂的掙扎是怎樣的
[00:02:32.400 --> 00:02:35.400]  首先耶穌祂來到一個地方禱告
[00:02:35.400 --> 00:02:39.600]  之前就說耶穌和門徒一起守禹節的晚餐
[00:02:39.600 --> 00:02:42.000]  就是一個猶太人的節日
[00:02:42.000 --> 00:02:47.000]  然後耶穌就和他們來到一個地方叫做《喀西瑪利園》
[00:02:47.000 --> 00:02:49.600]  根據二十六章三十節
[00:02:49.600 --> 00:02:53.800]  這個《喀西瑪利園》就是位於一座山叫做「鑒欖山」
[00:02:53.800 --> 00:02:55.000]  就是在一個山上
[00:02:55.000 --> 00:02:58.200]  就是一個好像我們經常說的公園
[00:02:58.200 --> 00:03:00.200]  或者不是有鞦韆玩的那些
[00:03:00.200 --> 00:03:02.000]  很多樹、有石
[00:03:02.000 --> 00:03:04.000]  是一個安靜的地方
[00:03:04.000 --> 00:03:07.000]  耶穌來到《喀西瑪利園》就是想祈禱
[00:03:07.000 --> 00:03:08.600]  為甚麼祂要祈禱呢?
[00:03:08.600 --> 00:03:09.600]  原來祂已經知道了
[00:03:09.600 --> 00:03:11.000]  祂時日無多了
[00:03:11.000 --> 00:03:13.400]  祂要面對離世的日子
[00:03:13.400 --> 00:03:14.600]  近了
[00:03:14.600 --> 00:03:18.000]  祂想到要結束這個生命
[00:03:18.000 --> 00:03:19.800]  原來不容易
[00:03:19.800 --> 00:03:21.000]  所以在前文
[00:03:21.000 --> 00:03:22.000]  如果你有聖經在手
[00:03:22.000 --> 00:03:23.000]  你就會知道
[00:03:23.000 --> 00:03:25.600]  二十一節至二十五節
[00:03:25.600 --> 00:03:26.400]  在說甚麼
[00:03:26.400 --> 00:03:28.800]  為甚麼祂要這麼緊張來到祈禱呢?
[00:03:28.800 --> 00:03:30.800]  原來在二十一節至二十五節
[00:03:30.800 --> 00:03:33.000]  耶穌知道有一個門徒要出賣祂
[00:03:33.000 --> 00:03:34.400]  那個門徒是誰?
[00:03:34.400 --> 00:03:35.800]  猶太人我們知道
[00:03:35.800 --> 00:03:38.000]  另外在三十一節至三十五節
[00:03:38.000 --> 00:03:38.800]  又告訴你
[00:03:38.800 --> 00:03:41.000]  耶穌知道彼得
[00:03:41.000 --> 00:03:43.000]  祂其中一個所愛的門徒
[00:03:43.000 --> 00:03:45.800]  會三次不認祂
[00:03:45.800 --> 00:03:47.400]  更加重要的是二十四節
[00:03:47.400 --> 00:03:48.200]  告訴你
[00:03:48.200 --> 00:03:50.200]  耶穌知道自己快要死了
[00:03:50.200 --> 00:03:52.200]  所以在這些境況下
[00:03:52.200 --> 00:03:55.600]  耶穌要面對這個死亡
[00:03:55.600 --> 00:03:56.600]  究竟怎樣呢?
[00:03:56.600 --> 00:03:59.000]  是否真的要接受這個死亡呢?
[00:03:59.000 --> 00:04:01.600]  還是不接受呢?
[00:04:01.600 --> 00:04:03.600]  要逃走呢?
[00:04:03.600 --> 00:04:04.600]  作為人子耶穌
[00:04:04.600 --> 00:04:06.000]  祂覺得兩難
[00:04:06.000 --> 00:04:07.400]  雖然祂是神的兒子
[00:04:07.400 --> 00:04:08.800]  但祂也覺得兩難
[00:04:08.800 --> 00:04:10.800]  怎麼辦呢?
[00:04:10.800 --> 00:04:15.200]  祂就叫門徒在那裏等
[00:04:15.200 --> 00:04:17.600]  然後祂自己去了祈禱
[00:04:17.600 --> 00:04:19.400]  耶穌在祈禱裏面
[00:04:19.400 --> 00:04:21.000]  表達了些甚麼呢?
[00:04:21.000 --> 00:04:22.400]  第二
[00:04:22.400 --> 00:04:24.000]  耶穌在祈禱裏面
[00:04:24.000 --> 00:04:25.000]  表達了一件事
[00:04:25.000 --> 00:04:27.600]  就是祂不想接受一個杯
[00:04:27.600 --> 00:04:29.400]  三十七節、三十八節
[00:04:29.400 --> 00:04:31.000]  就說耶穌帶著彼得
[00:04:31.000 --> 00:04:32.800]  和西比太的兩個兒子
[00:04:32.800 --> 00:04:34.400]  即是雅各、約翰
[00:04:34.400 --> 00:04:36.800]  就憂愁起來極其難過
[00:04:36.800 --> 00:04:37.600]  就跟他們說
[00:04:37.600 --> 00:04:39.400]  我心裏甚是憂傷
[00:04:39.400 --> 00:04:40.400]  幾乎要死
[00:04:40.400 --> 00:04:41.400]  你們在這裏等候
[00:04:41.400 --> 00:04:42.800]  和我一同警醒
[00:04:42.800 --> 00:04:43.800]  三十九節
[00:04:43.800 --> 00:04:45.400]  祂就稍往前走
[00:04:45.400 --> 00:04:46.200]  俯伏在地
[00:04:46.200 --> 00:04:47.200]  禱告說
[00:04:47.200 --> 00:04:49.000]  我負下糖藥可行
[00:04:49.000 --> 00:04:51.600]  求你叫這杯離開我
[00:04:51.600 --> 00:04:53.400]  然而不要照我的意思
[00:04:53.400 --> 00:04:56.000]  只要照你的意思
[00:04:56.000 --> 00:04:57.800]  從耶穌的禱告內容可以知道
[00:04:57.800 --> 00:04:58.600]  祂的掙扎
[00:04:58.600 --> 00:05:00.600]  是一個杯放在祂面前
[00:05:00.600 --> 00:05:01.600]  一個杯
[00:05:01.600 --> 00:05:03.000]  今天我們用的很多時候
[00:05:03.000 --> 00:05:04.400]  就有不同的杯
[00:05:04.400 --> 00:05:07.600]  昔日大概不是這些有蓋的杯
[00:05:07.600 --> 00:05:10.600]  好像我們喝酒那些
[00:05:10.600 --> 00:05:12.600]  或者好像喝紅酒
[00:05:12.600 --> 00:05:13.800]  不過不是玻璃杯
[00:05:13.800 --> 00:05:17.000]  應該是銀或銅
[00:05:17.000 --> 00:05:18.600]  一個個杯放在祂面前
[00:05:18.600 --> 00:05:20.000]  但祂不想接受
[00:05:20.000 --> 00:05:23.000]  不想喝這個杯裏面的酒
[00:05:23.000 --> 00:05:26.200]  這個杯究竟是甚麼意思
[00:05:26.200 --> 00:05:28.800]  為甚麼耶穌不想接受
[00:05:28.800 --> 00:05:29.800]  很想求福
[00:05:29.800 --> 00:05:31.200]  拿走這個杯
[00:05:31.200 --> 00:05:33.000]  我不要
[00:05:33.000 --> 00:05:35.000]  這個杯究竟是甚麼
[00:05:35.000 --> 00:05:37.600]  他們要參考舊約
[00:05:37.600 --> 00:05:39.000]  有兩段經文
[00:05:39.000 --> 00:05:42.800]  就是耶利米蘇第25章15至28節
[00:05:42.800 --> 00:05:44.600]  不過我們讀其中的三節
[00:05:44.600 --> 00:05:45.600]  我們先讀一下
[00:05:45.600 --> 00:05:49.000]  耶利米蘇25章第15節至17節
[00:05:49.000 --> 00:05:50.400]  1、2、3
[00:05:50.400 --> 00:05:53.800]  耶和華以色列的神對我如此說
[00:05:53.800 --> 00:05:57.600]  你從我手中接這杯憤怒的酒
[00:05:57.600 --> 00:06:01.400]  使我所差遣你去的各國的文學
[00:06:01.400 --> 00:06:04.400]  他們學了就要東倒西歪
[00:06:04.400 --> 00:06:05.800]  並要發狂
[00:06:05.800 --> 00:06:09.600]  因我使刀劍臨到他們中間
[00:06:09.600 --> 00:06:13.000]  我就從耶和華的手中接了這杯
[00:06:13.000 --> 00:06:17.400]  給耶和華所差遣我去的各國的文學
[00:06:17.400 --> 00:06:18.400]  另外一節的經文
[00:06:18.400 --> 00:06:21.800]  在2蔡書51章17節預備起
[00:06:21.800 --> 00:06:23.200]  耶路撒冷啊
[00:06:23.200 --> 00:06:25.800]  興起 興起 站起來
[00:06:25.800 --> 00:06:29.800]  你從耶和華手中喝了他憤怒之杯
[00:06:29.800 --> 00:06:33.000]  喝了那使人東倒西歪的酒
[00:06:33.000 --> 00:06:35.400]  以致喝盡
[00:06:35.400 --> 00:06:38.000]  在舊約的這段經文告訴我們
[00:06:38.000 --> 00:06:42.200]  這個杯是代表著上帝的憤怒
[00:06:42.200 --> 00:06:44.000]  要人喝了裡面的酒
[00:06:44.000 --> 00:06:47.000]  即是承受上帝的懲罰
[00:06:47.000 --> 00:06:50.000]  他喝了之後就東倒西歪
[00:06:50.000 --> 00:06:52.200]  即是好像喝醉了
[00:06:52.200 --> 00:06:54.200]  喝醉了其實背後說
[00:06:54.200 --> 00:06:57.600]  上帝用刀劍臨到他們
[00:06:57.600 --> 00:07:00.400]  即是他們要接受一些災難
[00:07:00.400 --> 00:07:03.200]  接受一些懲罰
[00:07:03.200 --> 00:07:04.400]  就是這個杯
[00:07:04.400 --> 00:07:06.400]  所以在這裡
[00:07:06.400 --> 00:07:12.000]  耶穌是用這個杯來比喻十字架的刑罰
[00:07:12.000 --> 00:07:14.800]  就是祂為人的罪孽
[00:07:14.800 --> 00:07:19.200]  所要承擔的那些羞辱和死亡
[00:07:19.200 --> 00:07:22.800]  一個杯是代表著死亡
[00:07:22.800 --> 00:07:25.800]  而這個死亡不是死得輕易的
[00:07:25.800 --> 00:07:27.800]  這個死亡是一個懲罰
[00:07:27.800 --> 00:07:31.600]  這個死亡原來是背了很多人的罪債
[00:07:31.600 --> 00:07:35.400]  是羞辱的
[00:07:35.400 --> 00:07:39.200]  耶穌祂不想接受這個杯
[00:07:39.200 --> 00:07:40.400]  不過留意
[00:07:40.400 --> 00:07:43.600]  耶穌沒有稱這個杯做苦杯
[00:07:43.600 --> 00:07:46.200]  我們傳統教徒就習慣了
[00:07:46.200 --> 00:07:48.400]  耶穌就不想要這個苦杯
[00:07:48.400 --> 00:07:49.600]  待會回應詩
[00:07:49.600 --> 00:07:51.200]  我們都會唱
[00:07:51.200 --> 00:07:53.800]  作者都將它稱為這個苦杯
[00:07:53.800 --> 00:07:56.000]  如果我們看《馬太福音》
[00:07:56.000 --> 00:07:57.800]  《馬可》和《路加福音》
[00:07:57.800 --> 00:08:00.200]  原來都沒有記載耶穌說這個是苦杯
[00:08:00.200 --> 00:08:01.600]  只是一個杯
[00:08:01.600 --> 00:08:05.600]  不過我們為何會理解是一種苦杯呢?
[00:08:05.600 --> 00:08:08.400]  如果這個杯不苦的時候
[00:08:08.400 --> 00:08:12.000]  為何耶穌要拒絕呢?
[00:08:12.000 --> 00:08:13.000]  所以我們真的要問
[00:08:13.000 --> 00:08:14.600]  被釘死在十字架上
[00:08:14.600 --> 00:08:17.400]  究竟是一回甚麼事?
[00:08:17.400 --> 00:08:19.800]  既然耶穌沒有看為是苦杯
[00:08:19.800 --> 00:08:22.400]  為何祂又不想接受?
[00:08:22.400 --> 00:08:24.600]  究竟耶穌是否怕死呢?
[00:08:24.600 --> 00:08:27.200]  是否怕肉身的痛楚呢?
[00:08:27.200 --> 00:08:29.400]  是否怕被人抓呢?
[00:08:29.400 --> 00:08:31.400]  被人審判呢?
[00:08:31.400 --> 00:08:32.400]  好像中國人說
[00:08:32.400 --> 00:08:36.400]  「我生不入官門,死不入地獄」
[00:08:36.400 --> 00:08:39.600]  是否怕入官門要被審判呢?
[00:08:39.600 --> 00:08:41.000]  我們是否怕被人取笑呢?
[00:08:41.000 --> 00:08:43.600]  或者耶穌是否怕被人取笑呢?
[00:08:43.600 --> 00:08:47.800]  耶穌是否怕離開祂的門徒和摯愛的親人呢?
[00:08:47.800 --> 00:08:51.400]  耶穌是否怕被出賣、被離棄呢?
[00:08:51.400 --> 00:08:53.200]  耶穌害怕甚麼呢?
[00:08:53.200 --> 00:08:56.800]  為何祂那麼難去接受這個杯呢?
[00:08:56.800 --> 00:09:02.400]  上述說的「怕」可能都是真實的
[00:09:02.400 --> 00:09:04.200]  因為按常理
[00:09:04.200 --> 00:09:08.800]  沒有人願意在三十三歲就離開世界
[00:09:08.800 --> 00:09:12.400]  沒有人願意死在十字架上
[00:09:12.400 --> 00:09:16.800]  因為十字架是當時一個羞辱的死刑
[00:09:16.800 --> 00:09:20.400]  就像以前滿清十大酷刑
[00:09:20.400 --> 00:09:21.200]  其中一個
[00:09:21.200 --> 00:09:23.400]  有些人要脫光衣服
[00:09:23.400 --> 00:09:24.600]  遊街示眾
[00:09:24.600 --> 00:09:26.000]  很醜的
[00:09:26.000 --> 00:09:30.000]  他釘在十字架上也是一件很醜的事
[00:09:30.000 --> 00:09:33.000]  也沒有人想扔下自己的家人
[00:09:33.000 --> 00:09:35.400]  或者親人
[00:09:35.400 --> 00:09:37.600]  離開這個世界
[00:09:37.600 --> 00:09:40.400]  更加沒有人願意讓朋友
[00:09:40.400 --> 00:09:43.400]  親屬來對他出賣、離棄
[00:09:43.400 --> 00:09:45.600]  今天有很多中年人士
[00:09:45.600 --> 00:09:47.000]  或者剛剛退休的人士
[00:09:47.000 --> 00:09:48.800]  發現自己有癌症
[00:09:48.800 --> 00:09:50.400]  多數都是這樣說
[00:09:50.400 --> 00:09:51.600]  不想那麼早死
[00:09:51.600 --> 00:09:53.000]  捱了一輩子
[00:09:53.000 --> 00:09:55.200]  現在才退下來享福
[00:09:55.200 --> 00:09:56.800]  那就有病了
[00:09:56.800 --> 00:09:57.600]  所以我們反省
[00:09:57.600 --> 00:10:00.000]  不要退休之後才享福
[00:10:00.000 --> 00:10:01.200]  傳道書教我們
[00:10:01.200 --> 00:10:02.800]  在我們有生之年
[00:10:02.800 --> 00:10:04.800]  我們是勞碌得來的
[00:10:04.800 --> 00:10:06.400]  上帝叫我們要好好享受
[00:10:06.400 --> 00:10:08.200]  叫我們珍惜
[00:10:08.200 --> 00:10:10.000]  更加沒有人想再早些死
[00:10:10.000 --> 00:10:12.000]  就是三十三歲
[00:10:12.000 --> 00:10:15.400]  上個星期我們有一個會友的親人
[00:10:15.400 --> 00:10:18.200]  三十三歲離開世界
[00:10:18.200 --> 00:10:19.400]  突然離開世界
[00:10:19.400 --> 00:10:20.600]  很捨不得
[00:10:20.600 --> 00:10:21.200]  沒有人想的
[00:10:21.200 --> 00:10:23.200]  我想耶穌說許他也是這樣
[00:10:23.200 --> 00:10:25.200]  不過更重要的是
[00:10:25.200 --> 00:10:29.600]  原來《馬太福音》第二十七章四十六節
[00:10:29.600 --> 00:10:30.800]  就是後一些的經文
[00:10:30.800 --> 00:10:33.400]  耶穌被釘在十字架上
[00:10:33.400 --> 00:10:34.800]  祂說了一些話
[00:10:34.800 --> 00:10:36.200]  我們經常說十加七言
[00:10:36.200 --> 00:10:38.000]  其中一言
[00:10:38.000 --> 00:10:39.200]  耶穌
[00:10:39.200 --> 00:10:39.800]  祂這樣說
[00:10:39.800 --> 00:10:41.000]  「約在新初」
[00:10:41.000 --> 00:10:43.400]  「耶穌大聲喊著說」
[00:10:43.400 --> 00:10:44.800]  「以利以利」
[00:10:44.800 --> 00:10:48.000]  「拉瑪撒巴各大利」
[00:10:48.000 --> 00:10:49.400]  即是什麼意思呢?
[00:10:49.400 --> 00:10:54.800]  我的神 我的神 為什麼離棄我?
[00:10:54.800 --> 00:10:57.000]  耶穌被釘在十字架上的時候
[00:10:57.000 --> 00:10:59.200]  祂體會是一回什麼事呢?
[00:10:59.200 --> 00:11:01.400]  原來是上帝離棄祂
[00:11:01.400 --> 00:11:03.800]  為什麼上帝離棄祂?
[00:11:03.800 --> 00:11:05.200]  原來耶穌
[00:11:05.200 --> 00:11:07.200]  祂是將我們的罪孽
[00:11:07.200 --> 00:11:09.000]  背在祂身上
[00:11:09.000 --> 00:11:12.200]  所以當祂要接受這個杯的時候
[00:11:12.200 --> 00:11:13.400]  就代表著
[00:11:13.400 --> 00:11:17.000]  祂要將人的罪背在身上
[00:11:17.000 --> 00:11:18.800]  祂要與神隔絕
[00:11:18.800 --> 00:11:23.600]  因為罪是不能夠來到神的面前
[00:11:23.600 --> 00:11:26.000]  這是一個極大的痛苦
[00:11:26.000 --> 00:11:29.400]  是祂極之不想接受的
[00:11:29.400 --> 00:11:33.800]  原來沒有任何的痛苦
[00:11:33.800 --> 00:11:36.400]  是大得過與上帝隔絕
[00:11:36.400 --> 00:11:37.000]  為什麼呢?
[00:11:37.000 --> 00:11:39.200]  因為耶穌本來跟上帝是很親密的
[00:11:39.200 --> 00:11:40.800]  但是有這個罪的深淵
[00:11:40.800 --> 00:11:43.400]  就好像我們這條走廊隔絕了
[00:11:43.400 --> 00:11:45.200]  黏在一起
[00:11:45.200 --> 00:11:47.000]  耶穌祂跟上帝這麼親密
[00:11:47.000 --> 00:11:49.000]  但是因為罪的緣故
[00:11:49.000 --> 00:11:50.600]  祂沒有辦法
[00:11:50.600 --> 00:11:53.000]  再與神有很接近
[00:11:53.000 --> 00:11:54.000]  所以有人解釋
[00:11:54.000 --> 00:11:55.200]  耶穌死的時候
[00:11:55.200 --> 00:11:57.000]  天昏地暗
[00:11:57.000 --> 00:11:59.000]  那個景象
[00:11:59.000 --> 00:12:04.400]  就好像神都要掩面不看祂一樣
[00:12:04.400 --> 00:12:06.400]  耶穌在這裡祂有掙扎
[00:12:06.400 --> 00:12:10.800]  祂不想這件事情發生在祂身上
[00:12:10.800 --> 00:12:11.400]  有時候想想
[00:12:11.400 --> 00:12:12.400]  弟兄姊妹
[00:12:12.400 --> 00:12:14.200]  如果你一個很好的朋友
[00:12:14.200 --> 00:12:17.400]  或者你家裡有一個很疼愛的親人
[00:12:17.400 --> 00:12:19.800]  突然間你做錯了一些事情
[00:12:19.800 --> 00:12:20.800]  祂生你的氣
[00:12:20.800 --> 00:12:21.600]  祂不理睬你
[00:12:21.600 --> 00:12:23.000]  你會怎樣?
[00:12:23.000 --> 00:12:23.800]  你會很難過
[00:12:23.800 --> 00:12:25.200]  因為你重視祂
[00:12:25.200 --> 00:12:26.400]  當然如果不生氣
[00:12:26.400 --> 00:12:28.200]  那個人你還是不要理他
[00:12:28.200 --> 00:12:29.400]  你就任由他吧
[00:12:29.400 --> 00:12:30.000]  但是耶穌不是
[00:12:30.000 --> 00:12:31.400]  祂跟上帝的關係很密切
[00:12:31.400 --> 00:12:35.000]  所以當耶穌背了重罪孽在身上
[00:12:35.000 --> 00:12:38.200]  祂不能夠來面對上帝的時候
[00:12:38.200 --> 00:12:40.400]  祂是很痛苦的
[00:12:40.400 --> 00:12:43.000]  如果我們再看這段經文
[00:12:43.000 --> 00:12:48.600]  耶穌祂在掙扎過程裡面的心情是怎樣的呢?
[00:12:48.600 --> 00:12:51.000]  37、38節告訴他
[00:12:51.000 --> 00:12:52.800]  耶穌傷痛
[00:12:52.800 --> 00:12:57.000]  耶穌帶著彼得和西比泰的兩個兒子同去
[00:12:57.000 --> 00:12:59.400]  就憂愁
[00:12:59.400 --> 00:13:01.000]  極其難過
[00:13:01.000 --> 00:13:02.400]  這個是作者講的
[00:13:02.400 --> 00:13:03.800]  38節
[00:13:03.800 --> 00:13:05.600]  就記載耶穌講的說話了
[00:13:05.600 --> 00:13:07.800]  他說我心裡甚至憂傷
[00:13:07.800 --> 00:13:09.800]  幾乎要死
[00:13:09.800 --> 00:13:11.000]  你們在這裡等候
[00:13:11.000 --> 00:13:14.000]  跟我一同警醒
[00:13:14.000 --> 00:13:18.000]  耶穌他心裡甚至憂傷
[00:13:18.000 --> 00:13:19.000]  幾乎要死
[00:13:19.000 --> 00:13:21.000]  在憂傷到死
[00:13:21.000 --> 00:13:22.000]  還有馬可夫音記載
[00:13:22.000 --> 00:13:23.600]  耶穌是害怕的
[00:13:23.600 --> 00:13:25.200]  祂突然間很害怕
[00:13:25.200 --> 00:13:27.800]  因為要面對這個死亡
[00:13:27.800 --> 00:13:30.000]  如果我們回顧耶穌的生平
[00:13:30.000 --> 00:13:34.400]  其實會發現耶穌很少將祂心靈深處的感受
[00:13:34.400 --> 00:13:35.800]  告訴門徒
[00:13:35.800 --> 00:13:38.600]  祂所講的通常都是教導門徒的一些說話
[00:13:38.600 --> 00:13:40.400]  或者是指斥法利賽人
[00:13:40.400 --> 00:13:43.400]  或者是叫那些接觸犯罪的人
[00:13:43.400 --> 00:13:45.600]  如何遠離自己的罪
[00:13:45.600 --> 00:13:49.600]  耶穌很少將祂心裡的感受講出來
[00:13:49.600 --> 00:13:50.800]  不過在這一刻
[00:13:50.800 --> 00:13:53.600]  祂是毫無掩飾地將自己的心情
[00:13:53.600 --> 00:13:54.800]  告訴門徒
[00:13:54.800 --> 00:13:58.000]  甚至是祂憂愁到快要死
[00:13:58.000 --> 00:14:01.400]  講了祂那種傷痛的程度
[00:14:01.400 --> 00:14:03.200]  不是祂真的要死
[00:14:03.200 --> 00:14:04.600]  或者祂要哭到死
[00:14:04.600 --> 00:14:05.800]  我們經常都是這樣
[00:14:05.800 --> 00:14:07.000]  痛到死
[00:14:07.000 --> 00:14:07.800]  我們也是這樣
[00:14:07.800 --> 00:14:08.400]  有時候很痛
[00:14:08.400 --> 00:14:09.400]  痛到死
[00:14:09.400 --> 00:14:11.200]  其實是在講一個程度
[00:14:11.200 --> 00:14:14.400]  已經沒有辦法再忍受
[00:14:14.400 --> 00:14:16.800]  《路加福音》二十二章四十四字
[00:14:16.800 --> 00:14:18.000]  更加記載什麼呢?
[00:14:18.000 --> 00:14:20.400]  耶穌是極其傷痛
[00:14:20.400 --> 00:14:22.800]  禱告更加懇切
[00:14:22.800 --> 00:14:27.400]  汗珠如大血點滴在地上
[00:14:27.400 --> 00:14:31.400]  祂禱告憂傷難過到一個地步
[00:14:31.400 --> 00:14:33.000]  祂是出汗了
[00:14:33.000 --> 00:14:35.200]  那些汗
[00:14:35.200 --> 00:14:36.200]  聖經的作者記載
[00:14:36.200 --> 00:14:38.000]  好像血點一樣
[00:14:38.000 --> 00:14:42.400]  為什麼會用血點來形容汗呢?
[00:14:42.400 --> 00:14:43.800]  不知道大家有沒有試過流血
[00:14:43.800 --> 00:14:44.900]  是一滴一滴一滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴滴
[00:14:44.900 --> 00:14:46.400]  這樣滴出來的呢?
[00:14:46.400 --> 00:14:48.400]  可能你流鼻血那些會體會過
[00:14:48.400 --> 00:14:52.000]  或者有些人要刺手指那些
[00:14:52.000 --> 00:14:53.400]  不知道會怎樣滴出來的
[00:14:53.400 --> 00:14:54.800]  我前幾天抽血
[00:14:54.800 --> 00:14:56.400]  懶得按一會
[00:14:56.400 --> 00:14:57.200]  想拿著東西
[00:14:57.200 --> 00:14:59.800]  趕快走去做第二個步驟的事情
[00:14:59.800 --> 00:15:00.800]  那些血真的滴出來
[00:15:00.800 --> 00:15:02.000]  因為針孔都很大
[00:15:02.000 --> 00:15:04.600]  因為抽幾支血
[00:15:04.600 --> 00:15:10.000]  但這裡其實除了可以形容汗多厲害之外
[00:15:10.000 --> 00:15:11.000]  有學者就說
[00:15:11.000 --> 00:15:13.600]  因為路加福音記載的
[00:15:13.600 --> 00:15:15.800]  路加是一個醫生
[00:15:15.800 --> 00:15:18.600]  他說可能是一種叫做血汗症
[00:15:18.600 --> 00:15:21.800]  就是血和汗是一起流出來
[00:15:21.800 --> 00:15:25.400]  是說原來人面對生命很大危機
[00:15:25.400 --> 00:15:28.000]  很害怕很痛的時候
[00:15:28.000 --> 00:15:31.400]  他表皮那些微絲血管會爆裂的
[00:15:31.400 --> 00:15:35.800]  那些血和汗是會一起流出來的
[00:15:35.800 --> 00:15:38.000]  原來耶穌面對十字架
[00:15:38.000 --> 00:15:39.200]  是那麼恐懼
[00:15:39.200 --> 00:15:43.600]  是那麼憂愁、憂傷、難過
[00:15:43.600 --> 00:15:44.600]  去到一個地步
[00:15:44.600 --> 00:15:47.800]  沒有辦法忍受
[00:15:47.800 --> 00:15:49.800]  耶穌在福音書裡面
[00:15:49.800 --> 00:15:53.600]  幾次講到祂將會背負十字架
[00:15:53.600 --> 00:15:56.600]  但當真的快要到的時候
[00:15:56.600 --> 00:15:58.600]  原來這種的壓力
[00:15:58.600 --> 00:16:01.800]  差點令祂崩潰
[00:16:01.800 --> 00:16:03.000]  我們再看
