
[00:00:00.000 --> 00:00:03.320]  今天講到的題目是在基督裏的同心合意
[00:11:58.680 --> 00:12:02.560]  而逃避了他應該要給的責任
[00:12:02.560 --> 00:12:03.680]  相反
[00:12:03.680 --> 00:12:07.160]  主耶穌沒有責任去洗門徒的腳
[00:12:07.160 --> 00:12:08.120]  是不是?
[00:12:08.120 --> 00:12:09.240]  但是
[00:12:09.240 --> 00:12:12.320]  他卻是自動的願意來洗門徒的腳
[00:12:12.320 --> 00:12:15.880]  為的就是表明神的心意
[00:12:15.880 --> 00:12:21.280]  謙卑並不是否認我們的才幹
[00:12:21.280 --> 00:12:25.680]  謙卑並不是低估我們自己的能力
[00:12:25.680 --> 00:12:26.640]  是不是?
[00:12:26.640 --> 00:12:27.640]  弄清楚
[00:12:27.640 --> 00:12:30.200]  有人說謙卑就是當我們願意做一些
[00:12:30.200 --> 00:12:33.120]  我們沒有責任要做的事情的時候
[00:12:33.120 --> 00:12:34.560]  這個就是謙卑
[00:12:34.560 --> 00:12:35.640]  為什麼我們要做?
[00:12:35.640 --> 00:12:38.720]  因為我們為了馴服神的意思
[00:12:38.720 --> 00:12:41.920]  謙卑和馴服不能夠分開
[00:12:41.920 --> 00:12:44.120]  所以當
[00:12:44.120 --> 00:12:46.520]  所以無論是洗耶穌的
[00:12:46.520 --> 00:12:49.280]  無論是耶穌洗門徒的腳
[00:12:49.280 --> 00:12:52.600]  或者是死在十字架上
[00:12:52.600 --> 00:12:54.840]  主耶穌整個的生命其實就彰顯了
[00:12:54.840 --> 00:12:58.520]  什麼叫做謙卑和馴服
[00:12:58.520 --> 00:13:01.960]  有一次在菲律賓一個神學院
[00:13:01.960 --> 00:13:03.600]  有一個學生
[00:13:03.600 --> 00:13:07.120]  經常看到廁所都很骯髒
[00:13:07.120 --> 00:13:08.960]  他說有沒有搞錯?
[00:13:08.960 --> 00:13:11.160]  我給了錢來這裡讀書
[00:13:11.160 --> 00:13:15.640]  為什麼這個神學院的衛生搞得這麼差?
[00:13:15.640 --> 00:13:16.920]  最後忍無可忍
[00:13:16.920 --> 00:13:19.400]  就跑去校長那裡投訴
[00:13:19.400 --> 00:13:20.280]  校長說不行
[00:13:20.280 --> 00:13:23.360]  這個神學院的廁所這麼骯髒
[00:13:23.360 --> 00:13:25.720]  你快點回去清理
[00:13:25.720 --> 00:13:29.440]  投訴完之後
[00:13:29.440 --> 00:13:33.480]  沒多久真的有行動
[00:13:33.480 --> 00:13:35.960]  看到一個清潔工人拿著水盆
[00:13:35.960 --> 00:13:37.360]  拿著毛巾走進去
[00:13:37.360 --> 00:13:40.600]  拿著地拖走進去洗廁所
[00:13:40.600 --> 00:13:43.920]  但是當這個神學生看清楚的時候
[00:13:43.920 --> 00:13:47.480]  這個清潔工人原來就是一個校長
[00:13:47.480 --> 00:13:49.560]  他就跟自己說
[00:13:49.560 --> 00:13:50.720]  為什麼?
[00:13:50.720 --> 00:13:52.080]  當我這樣跟校長說的時候
[00:13:52.080 --> 00:13:55.360]  我是期望校長找清潔工人
[00:13:55.360 --> 00:13:57.240]  為什麼會自己去呢?
[00:13:57.240 --> 00:14:00.320]  當然我相信他自己有他的原因
[00:14:00.320 --> 00:14:04.480]  但是這個神學生給他一個很深的反省
[00:14:04.480 --> 00:14:07.160]  一個反省就是什麼叫做勞捕?
[00:14:07.160 --> 00:14:10.120]  在基督裡面做勞捕究竟是什麼意思?
[00:14:10.120 --> 00:14:12.280]  他甚至去到一個反問
[00:14:12.280 --> 00:14:15.840]  為什麼當他看到問題的時候
[00:14:15.840 --> 00:14:19.800]  與其投訴發怨言
[00:14:19.800 --> 00:14:25.800]  為什麼不自己處理問題呢?
[00:14:25.800 --> 00:14:27.520]  頂主們
[00:14:27.520 --> 00:14:28.000]  我想問大家
[00:14:28.000 --> 00:14:30.920]  如果今天你看到廁所很骯髒
[00:14:30.920 --> 00:14:33.000]  你會怎麼做?
[00:14:33.000 --> 00:14:34.360]  廁所看到很骯髒
[00:14:34.360 --> 00:14:38.400]  有人說教會有清潔工
[00:14:38.400 --> 00:14:42.000]  又不是我弄得廁所這麼骯髒
[00:14:42.000 --> 00:14:43.400]  這麼骯髒
[00:14:43.400 --> 00:14:46.760]  有心無力
[00:14:46.760 --> 00:14:47.480]  不要緊
[00:14:47.480 --> 00:14:48.920]  沒有人看到我看到
[00:14:48.920 --> 00:14:52.240]  我不處理它也沒問題
[00:14:52.240 --> 00:14:52.960]  沒錯
[00:14:52.960 --> 00:14:57.040]  也許廁所的骯髒並不是我們做出來的
[00:14:57.040 --> 00:14:57.560]  沒錯
[00:14:57.560 --> 00:14:59.840]  也不是我們的責任去洗廁所
[00:14:59.840 --> 00:15:00.280]  沒錯
[00:15:00.280 --> 00:15:01.840]  我們不是那個清潔工
[00:15:01.840 --> 00:15:02.280]  沒錯
[00:15:02.280 --> 00:15:05.160]  沒有一個人想去做清潔的
[00:15:05.160 --> 00:15:09.680]  你可以找到很多很多具體有道理的理由
[00:15:09.680 --> 00:15:10.720]  不去做任何事情
[00:15:10.720 --> 00:15:12.120]  是不是?
[00:15:12.120 --> 00:15:14.160]  但是正正因為
[00:15:14.160 --> 00:15:14.960]  聽好了嗎?
[00:15:14.960 --> 00:15:18.280]  正正因為我們沒有責任去做
[00:15:18.280 --> 00:15:22.080]  而我們願意去做
[00:15:22.080 --> 00:15:24.320]  這一份的願意
[00:15:24.320 --> 00:15:26.560]  就是謙卑
[00:15:26.560 --> 00:15:27.880]  這一份的願意
[00:15:27.880 --> 00:15:31.960]  就是為主耶穌教導我們的謙卑與信服
[00:15:31.960 --> 00:15:33.680]  這一份的願意
[00:15:33.680 --> 00:15:40.440]  就是與主耶穌希望我們效法去的地方
[00:15:40.440 --> 00:15:43.040]  謙卑的相反是什麼?
[00:15:43.040 --> 00:15:44.200]  謙卑的相反
[00:15:44.200 --> 00:15:46.200]  驕傲是不是?
[00:15:46.200 --> 00:15:46.760]  我經常想
[00:15:46.760 --> 00:15:49.560]  驕傲其實好像我們的影子一樣
[00:15:49.560 --> 00:15:51.560]  好像我們的影子一樣
[00:15:51.560 --> 00:15:56.600]  你覺得我們的影子什麼時候才是最長的?
[00:15:56.600 --> 00:15:58.640]  什麼時候?
[00:15:58.640 --> 00:16:00.320]  很明顯
[00:16:00.320 --> 00:16:02.920]  當太陽距離我們越遠
[00:16:02.920 --> 00:16:04.840]  或者角度越大
[00:16:04.840 --> 00:16:06.240]  我們的影子就越長
[00:16:06.240 --> 00:16:10.600]  是不是?
[00:16:10.600 --> 00:16:13.280]  所以當太陽在我們頭頂的時候
[00:16:13.280 --> 00:16:14.520]  我們甚至看不到影子
[00:16:14.520 --> 00:16:15.280]  是不是?
[00:16:15.280 --> 00:16:17.080]  但是大家不要留意
[00:16:17.080 --> 00:16:18.600]  無論我們怎麼做什麼
[00:16:18.600 --> 00:16:21.920]  無論我們去健身房練到多健壯
[00:16:21.920 --> 00:16:24.240]  無論我們吃什麼健康的東西
[00:16:24.240 --> 00:16:27.320]  沒有辦法改變影子的長度
[00:16:27.320 --> 00:16:28.200]  是不是?
[00:16:28.200 --> 00:16:29.560]  你怎麼練?
[00:16:29.560 --> 00:16:31.720]  就算你吃到胖胖大大
[00:16:31.720 --> 00:16:34.160]  影子還是胖一點而已
[00:16:34.160 --> 00:16:36.800]  影子不會長的
[00:16:36.800 --> 00:16:41.920]  同樣我相信謙卑不是練回來的
[00:16:41.920 --> 00:16:43.960]  唯有當我們不斷的親近主
[00:16:43.960 --> 00:16:45.880]  我們跟主的距離越來越近
[00:16:45.880 --> 00:16:48.880]  我們越像耶穌基督的時候
[00:16:48.880 --> 00:16:52.480]  我們屬靈的生命越成長的時候
[00:16:52.480 --> 00:16:56.080]  我們就越加謙卑
[00:16:56.080 --> 00:16:57.960]  我再看下去
[00:16:57.960 --> 00:17:01.320]  也因為耶穌基督願意倒空自己
[00:17:01.320 --> 00:17:02.440]  謙卑
[00:17:02.440 --> 00:17:04.760]  神就將祂升高
[00:17:04.760 --> 00:17:06.200]  去到一個位置就是
[00:17:06.200 --> 00:17:09.360]  超乎萬名之上
[00:17:09.360 --> 00:17:13.080]  從荊棘的冠冕進入
[00:17:13.080 --> 00:17:14.800]  變成萬王之王
[00:17:14.800 --> 00:17:17.160]  萬主之主的冠冕
[00:17:17.160 --> 00:17:18.760]  在主耶穌升天之前
[00:17:18.760 --> 00:17:19.880]  祂這樣來宣稱
[00:17:19.880 --> 00:17:25.440]  天上地下所有的權柄
[00:17:25.440 --> 00:17:26.960]  都賜給我了
[00:17:26.960 --> 00:17:29.640]  所以在天上地上
[00:17:29.640 --> 00:17:30.480]  地底下
[00:17:30.480 --> 00:17:33.160]  因為耶穌的名無不屈膝
[00:17:33.160 --> 00:17:34.240]  無不口稱
[00:17:34.240 --> 00:17:37.120]  耶穌基督就是主
[00:17:37.120 --> 00:17:38.080]  在主耶穌基督裡面
[00:17:38.080 --> 00:17:39.040]  我們學習到
[00:17:39.040 --> 00:17:42.040]  神是會讓自卑的人升為高
[00:17:42.040 --> 00:17:43.240]  這個教導其實
[00:17:43.240 --> 00:17:44.760]  在整本的聖經裡面
[00:17:44.760 --> 00:17:47.200]  耶穌基督自己和其他的使徒
