
[00:00:00.000 --> 00:00:07.040]  今天很高興能夠跟大家分享《羅馬書》十二章二章
[00:01:38.200 --> 00:01:41.440]  尤其當我在中學時代的時候
[00:01:41.440 --> 00:01:45.320]  這一句金句時不時會彈出來
[00:01:45.320 --> 00:01:48.640]  去提醒我不要效法這個世界
[00:01:48.640 --> 00:01:49.480]  不過
[00:01:49.480 --> 00:01:51.440]  對當時的我來說
[00:01:51.440 --> 00:01:54.760]  其實實在是非常難做得到
[00:01:54.760 --> 00:01:56.440]  我的中學時代是怎樣的呢
[00:01:56.440 --> 00:01:58.200]  我身邊的同學
[00:01:58.200 --> 00:02:01.640]  個個都會Gel頭
[00:02:01.640 --> 00:02:04.960]  他們會穿蝙蝠袖的恤衫
[00:02:04.960 --> 00:02:06.440]  蘿蔔褲
[00:02:06.440 --> 00:02:09.360]  他們會買五百元以上的V-Bot
[00:02:09.360 --> 00:02:12.120]  或者Nike的球鞋
[00:02:12.120 --> 00:02:15.120]  用Discman來聽日本歌
[00:02:15.120 --> 00:02:17.080]  或者看日劇等等等等
[00:02:17.080 --> 00:02:19.280]  跟現在很不同
[00:02:19.280 --> 00:02:22.160]  當時的我就會想
[00:02:22.160 --> 00:02:26.480]  如果要做一個不效法這個世界的基督徒的話
[00:02:26.480 --> 00:02:29.400]  我豈不是要很靚
[00:02:29.400 --> 00:02:30.920]  但是
[00:02:30.920 --> 00:02:32.960]  究竟是不是不Gel頭
[00:02:32.960 --> 00:02:34.360]  不穿蝙蝠袖
[00:02:34.360 --> 00:02:36.720]  不穿蘿蔔褲
[00:02:36.720 --> 00:02:39.640]  穿鞋就穿金錢牌白飯魚
[00:02:39.640 --> 00:02:41.480]  聽就要聽詩歌
[00:02:41.480 --> 00:02:43.000]  看就看聖經
[00:02:43.000 --> 00:02:47.120]  這樣才叫做基督徒呢
[00:02:47.120 --> 00:02:49.720]  結果最後我的選擇是什麼呢
[00:02:49.720 --> 00:02:53.520]  是做一個效法世界的基督徒
[00:02:53.520 --> 00:02:54.760]  我繼續Gel頭
[00:02:54.760 --> 00:02:57.480]  繼續跟隨潮流
[00:02:57.480 --> 00:02:59.520]  現在回想起來才發覺
[00:02:59.520 --> 00:03:01.280]  原來當時自己
[00:03:01.280 --> 00:03:04.640]  原來對於經文是記得一點又不記得一點
[00:03:04.640 --> 00:03:06.360]  只記得頭那句
[00:03:06.360 --> 00:03:09.960]  卻忽略了很重要的下半句
[00:03:09.960 --> 00:03:12.960]  原來羅馬書十二章二節下半句
[00:03:12.960 --> 00:03:15.560]  才是重點所在
[00:03:15.560 --> 00:03:19.240]  感謝神讓我今天有機會和大家分享
[00:03:19.240 --> 00:03:21.560]  但願你們從今天開始
[00:03:21.560 --> 00:03:23.040]  都能夠立志
[00:03:23.040 --> 00:03:28.040]  做一個心意更新而變化的基督徒
[00:03:28.040 --> 00:03:32.640]  我們一起低頭祈禱
[00:03:32.640 --> 00:03:34.480]  聖靈求你臨在
[00:03:34.480 --> 00:03:36.400]  在我們當中
[00:03:36.400 --> 00:03:38.400]  賜智慧給我們
[00:03:38.400 --> 00:03:40.360]  讓我們無論聽的講的
[00:03:40.360 --> 00:03:43.200]  都能夠同得益處
[00:03:43.200 --> 00:03:46.440]  讓我們都能夠以感恩的心謙卑的心
[00:03:46.440 --> 00:03:49.000]  去聆聽主人自己的話語
[00:03:49.000 --> 00:03:50.400]  我們感恩禱告
[00:03:50.400 --> 00:03:53.120]  直賴救主耶穌基督的聖名
[00:03:53.120 --> 00:03:55.120]  Amen
[00:03:55.120 --> 00:04:03.800]  我們教會2014年至2016年的主題是
[00:04:03.800 --> 00:04:06.920]  注目十家,更新變化
[00:04:06.920 --> 00:04:08.640]  你們一定要知道
[00:04:08.640 --> 00:04:09.880]  現在已經去到2016年了
[00:04:09.880 --> 00:04:13.520]  你已經錯過了兩年了
[00:04:13.520 --> 00:04:17.280]  由於我很不想教會的主題
[00:04:17.280 --> 00:04:19.480]  淪為一句口號
[00:04:19.480 --> 00:04:23.600]  所以我也很希望所有的教友
[00:04:23.600 --> 00:04:28.000]  特別是在職的青年和青少年
[00:04:28.000 --> 00:04:30.400]  我很希望你們能夠一起
[00:04:30.400 --> 00:04:34.800]  和教會向著同一個方向去進發
[00:04:34.800 --> 00:04:37.200]  所以當我2013年
[00:04:37.200 --> 00:04:38.400]  大概三年前
[00:04:38.400 --> 00:04:41.360]  回來到母會的時候
[00:04:41.360 --> 00:04:44.920]  注目十家,更新變化
[00:04:44.920 --> 00:04:49.720]  是我反思最多最多的八個字
[00:04:49.720 --> 00:04:52.920]  和注目十家,更新變化最相關的經文
[00:04:52.920 --> 00:04:55.160]  就是今天講到的經文
[00:04:55.160 --> 00:04:58.640]  羅馬書十二章第二節
[00:04:58.640 --> 00:05:00.240]  剛才我分享自己
[00:05:00.240 --> 00:05:03.600]  沒有清清楚楚地看清楚聖經
[00:05:03.600 --> 00:05:04.960]  看一半不看一半
[00:05:04.960 --> 00:05:06.240]  後來我才發覺
[00:05:06.240 --> 00:05:09.560]  原來只要心意更新而變化
[00:05:09.560 --> 00:05:13.280]  叫你們測驗何謂上帝的善良
[00:05:13.280 --> 00:05:15.720]  純全可喜悅的旨意
[00:05:15.720 --> 00:05:19.400]  這一句才是重點所在
[00:05:19.400 --> 00:05:22.320]  首先經文的結構告訴我們
[00:05:22.320 --> 00:05:27.040]  如果信徒能夠不效法這個世界
[00:05:27.040 --> 00:05:30.400]  而心意又能夠更新變化的話
[00:05:30.400 --> 00:05:35.120]  就能夠測驗何謂上帝善良
[00:05:35.120 --> 00:05:38.560]  純全可喜悅的旨意
[00:05:38.560 --> 00:05:40.120]  「測驗」是什麼意思呢?
[00:05:40.120 --> 00:05:44.720]  「測驗」原來就是「察看」或者「驗證」
[00:05:44.720 --> 00:05:48.040]  而英文就是「Test and Approve」
[00:05:48.040 --> 00:05:52.040]  這意味著一件非常重要的事情
[00:05:52.040 --> 00:05:54.520]  就是人,或者我們
[00:05:54.520 --> 00:05:56.680]  如果能夠做到不效法這個世界
[00:05:56.680 --> 00:05:59.320]  心意又能夠更新變化的話
[00:05:59.320 --> 00:06:02.560]  我們就能夠將上帝的旨意
[00:06:02.560 --> 00:06:05.280]  「Test and Approve」出來
[00:06:05.280 --> 00:06:06.280]  我們很多時候都說
[00:06:06.280 --> 00:06:08.280]  「我怎麼知道上帝的旨意是什麼」
[00:06:08.280 --> 00:06:10.920]  原來我們能夠做到上面那一句的話
[00:06:10.920 --> 00:06:15.040]  上帝的旨意就能夠被「Test and Approve」出來
[00:06:15.040 --> 00:06:17.320]  就能夠測驗出來
[00:06:17.320 --> 00:06:20.560]  司徒保羅在這裡用了三個形容詞
[00:06:20.560 --> 00:06:24.520]  來形容上帝的旨意
[00:06:24.520 --> 00:06:29.200]  分別是「善良」、「純全」和「可喜悅的」
[00:06:29.200 --> 00:06:32.920]  「善良」是Good, 美善的
[00:06:32.920 --> 00:06:38.600]  「純全」是Perfect, 純正的, 完全的
[00:06:38.600 --> 00:06:43.640]  「可喜悅」就是Blessing, 是所喜愛的
[00:06:43.640 --> 00:06:47.400]  簡單來說, 上帝的旨意, 兩個字就搞定了
[00:06:47.400 --> 00:06:49.040]  「完美」
[00:06:49.040 --> 00:06:51.520]  上帝的旨意是完美的
[00:06:51.520 --> 00:06:52.920]  親愛的頂智妹
[00:06:52.920 --> 00:06:57.160]  如果我們再仔細地看多一次這句經文的話
[00:06:57.160 --> 00:06:59.160]  經文的精髓所在
[00:06:59.160 --> 00:07:02.080]  就是原來上帝完美的旨意
[00:07:02.080 --> 00:07:06.960]  是能夠透過我們心意更新、變化
[00:07:06.960 --> 00:07:09.280]  而被測驗出來
[00:07:09.280 --> 00:07:13.560]  因此, 原來關鍵就在中間那一句
[00:07:13.560 --> 00:07:17.000]  「心意更新、變化」
[00:07:17.000 --> 00:07:19.840]  這是最關鍵的那一句
[00:07:19.840 --> 00:07:21.840]  我們逐個逐個來看吧
[00:07:21.840 --> 00:07:22.920]  「心意」
[00:07:22.920 --> 00:07:24.600]  「心意」是什麼呢?
[00:07:24.600 --> 00:07:27.520]  「心意」就是「心思」和「意念」
[00:07:27.520 --> 00:07:29.520]  就是我們的Mind
[00:07:29.520 --> 00:07:31.680]  「心意」就是「心思」和「意念」
[00:07:31.680 --> 00:07:35.000]  是我們思想的機關
[00:07:35.000 --> 00:07:38.360]  聖經說, 我們的心思、意念
[00:07:38.360 --> 00:07:40.800]  是需要更新、變化
[00:07:40.800 --> 00:07:42.680]  既然這一句這麼重要的話
[00:07:42.680 --> 00:07:44.880]  如果我們將更新、變化
[00:07:44.880 --> 00:07:47.480]  當作一件事來看的話
[00:07:47.480 --> 00:07:50.560]  可能我們會很籠統地看過了
[00:07:50.560 --> 00:07:56.040]  所以我們就將更新、變化拆為兩件事
[00:07:56.040 --> 00:07:58.560]  拆為更新和變化
[00:07:58.560 --> 00:08:01.480]  我們現在先看更新
[00:08:01.480 --> 00:08:03.480]  我們這個世代
[00:08:03.480 --> 00:08:07.040]  對於更新一點都不會陌生
[00:08:07.040 --> 00:08:10.240]  我們的手機, 基本上每個星期
[00:08:10.240 --> 00:08:11.760]  都有不同的Apps
[00:08:11.760 --> 00:08:13.560]  不同的應用程式
[00:08:13.560 --> 00:08:18.240]  都有更新的版本給我們更新
[00:08:18.240 --> 00:08:20.400]  我們只要按一下這個按鈕
[00:08:20.400 --> 00:08:23.720]  手機就會替我們更新
[00:08:23.720 --> 00:08:26.280]  甚至乎你設定好之後
[00:08:26.280 --> 00:08:28.680]  自動地更新都可以
[00:08:28.680 --> 00:08:31.160]  更新之後的應用程式會怎樣呢?
[00:08:31.160 --> 00:08:36.200]  除了會修正以前版本的錯處之外
[00:08:36.200 --> 00:08:39.200]  也會加添一些新的功能
[00:08:39.200 --> 00:08:45.200]  使這個應用程式更具效能、更加好用
[00:08:45.200 --> 00:08:47.560]  但手機應用程式的更新
[00:08:47.560 --> 00:08:50.480]  和我們心思意念的更新
[00:08:50.480 --> 00:08:53.120]  是否一樣呢?
[00:08:53.120 --> 00:08:55.440]  我們心思意念更新之後
[00:08:55.440 --> 00:08:59.160]  是否就能夠修正我們以前的錯處
[00:08:59.160 --> 00:09:01.600]  然後又會加添一些新的思維
[00:09:01.600 --> 00:09:04.440]  以致我們能夠成為一個更成熟
[00:09:04.440 --> 00:09:07.320]  更有用的人呢?
[00:09:07.320 --> 00:09:09.200]  各位兄弟姐妹
[00:09:09.200 --> 00:09:12.680]  並不是
[00:09:12.680 --> 00:09:16.040]  軟件的更新和心意的更新
[00:09:16.040 --> 00:09:19.600]  是不同的
[00:09:19.600 --> 00:09:21.920]  其實如果我用英文來說
[00:09:21.920 --> 00:09:25.000]  會比較容易看得出分別
[00:09:25.000 --> 00:09:28.160]  軟件的更新
[00:09:28.160 --> 00:09:32.200]  軟件更新的更新是Update
[00:09:32.200 --> 00:09:36.680]  聖經這裡說的心意更新的更新是Renew
[00:09:36.680 --> 00:09:42.840]  Renew這個字是更加清晰表達出原文的意思
[00:09:42.840 --> 00:09:49.040]  因為Renew是帶有一個重新恢復的意思
[00:09:49.040 --> 00:09:52.480]  多於修正、添加
[00:09:52.480 --> 00:09:58.160]  原來上帝要我們心思意念重新恢復
[00:09:58.160 --> 00:10:05.120]  以致回到上帝最初創造我們的時候的狀況
[00:10:05.120 --> 00:10:12.640]  也就是我們要比以前的我們更加接近上帝的形象
[00:10:12.640 --> 00:10:14.880]  The image of God
[00:10:14.880 --> 00:10:16.560]  我再說一次
[00:10:16.560 --> 00:10:18.360]  心思意念的更新
[00:10:18.360 --> 00:10:24.960]  是要我們回復最初上帝創造我們的心意的狀態
[00:10:24.960 --> 00:10:28.400]  那就是最初上帝的創造
[00:10:28.400 --> 00:10:30.040]  這個是Renew
[00:10:30.040 --> 00:10:31.200]  大家明白嗎?
[00:10:31.200 --> 00:10:35.720]  原來上帝要我們心思意念重新恢復
[00:10:35.720 --> 00:10:38.840]  回到原廠設定
[00:10:38.840 --> 00:10:41.040]  這就是心意更新
[00:10:41.040 --> 00:10:43.560]  你問我什麼是原廠設定
[00:10:43.560 --> 00:10:44.480]  我回答你
[00:10:44.480 --> 00:10:47.920]  就是我們能夠活出上帝的形象
[00:10:47.920 --> 00:10:52.160]  這是常識吧
[00:10:52.160 --> 00:10:53.480]  更新講完了
[00:10:53.480 --> 00:10:55.320]  現在講變化
[00:10:55.320 --> 00:10:57.800]  那變化又是一回什麼事呢?
[00:10:57.800 --> 00:10:59.120]  各位頂姐妹
[00:10:59.120 --> 00:11:01.720]  讓我先問你們一條問題
[00:11:01.720 --> 00:11:04.320]  你們有沒有試過被人說
[00:11:04.320 --> 00:11:06.360]  你都不化的
[00:11:06.360 --> 00:11:11.520]  好像很老派,你都不化的
[00:11:11.520 --> 00:11:14.840]  雖然我都沒試過當面被人這樣說我
[00:11:14.840 --> 00:11:18.040]  可能背後有人這樣說我
[00:11:18.040 --> 00:11:21.120]  是嗎?
[00:11:21.120 --> 00:11:23.560]  但我也有聽過這種說法
[00:11:23.560 --> 00:11:24.400]  有一天
[00:11:24.400 --> 00:11:27.640]  我經常想著注目十大更新變化
[00:11:27.640 --> 00:11:28.640]  這三年
[00:11:28.640 --> 00:11:33.160]  當我有一天去反思更新變化的時候
[00:11:33.160 --> 00:11:38.160]  「唔化」這個形容詞就彈出來了
[00:11:38.160 --> 00:11:39.720]  接著我就開始想
[00:11:39.720 --> 00:11:41.240]  「唔化」
[00:11:41.240 --> 00:11:43.160]  那是不是我可以假設
[00:11:43.160 --> 00:11:44.400]  「變化」
[00:11:44.400 --> 00:11:49.480]  其實可能可以拆作「變」和「化」呢?
[00:11:49.480 --> 00:11:52.360]  如果我這個假設是對的話
[00:11:52.360 --> 00:11:56.320]  那其實「變」和「化」又是什麼意思呢?
[00:11:56.320 --> 00:11:57.720]  「變」和「化」
[00:11:57.720 --> 00:12:00.680]  它們的分別又在哪裡呢?
[00:12:00.680 --> 00:12:04.080]  啊,中國語文真是博大精深
[00:12:04.080 --> 00:12:05.880]  大家有所不知
[00:12:05.880 --> 00:12:10.560]  原來「變化」真的可以拆作「變」和「化」
[00:12:10.560 --> 00:12:13.120]  我口說就不夠力,是嗎?
[00:12:13.120 --> 00:12:17.720]  我們請一位老師為大家講解一下
[00:12:17.720 --> 00:12:19.480]  好,麻煩去片
[00:12:19.480 --> 00:12:27.800]  我們廣府人
[00:12:27.800 --> 00:12:30.720]  有時會說別人「唔化」
[00:12:30.720 --> 00:12:33.760]  「唔化」究竟是什麼意思呢?
[00:12:33.760 --> 00:12:36.640]  就是頑固、固執
[00:12:36.640 --> 00:12:38.200]  差不多的意思
[00:12:38.200 --> 00:12:42.480]  這個「化」字看起來並不艱深
[00:12:42.480 --> 00:12:45.720]  最簡單的意思就是消化
[00:12:45.720 --> 00:12:49.320]  相信電視機前的觀眾
[00:12:49.320 --> 00:12:53.920]  都懂得講「食古不化」這個成語
[00:12:53.920 --> 00:12:56.760]  壞人不識靈活變通
[00:12:56.760 --> 00:13:00.800]  一味只懂得死板地模仿古人
[00:13:00.800 --> 00:13:03.520]  好像吃東西不消化那樣
[00:13:03.520 --> 00:13:05.920]  就是「食古不化」
[00:13:05.920 --> 00:13:10.080]  廣府人說話是喜歡不拘一格的
[00:13:10.080 --> 00:13:15.120]  隨著語言環境的變化就變出這個「唔化」
[00:13:15.120 --> 00:13:18.040]  不過我上頭這樣說
[00:13:18.040 --> 00:13:20.600]  是在比較淺的層次上說的
[00:13:20.600 --> 00:13:24.840]  實際上華夏民族所說的這個「化」字
[00:13:24.840 --> 00:13:28.800]  是包含著很深的華夏哲理在裏面
[00:13:28.800 --> 00:13:32.760]  大家都時時用到「變化」這個詞
[00:13:32.760 --> 00:13:37.000]  未必都知道華夏哲理上講
[00:13:37.000 --> 00:13:39.440]  「變」和「化」是有區別的
[00:13:39.440 --> 00:13:42.040]  表面上的改變是「變」
[00:13:42.040 --> 00:13:45.360]  本質上的改變是「化」
[00:13:45.360 --> 00:13:47.640]  我們古代的聰明人
[00:13:47.640 --> 00:13:52.000]  即是所謂的聖人、哲人、教導人是這樣說的
[00:13:52.000 --> 00:13:56.760]  要特別看重「化」而不要見人「變」你就「變」
[00:13:56.760 --> 00:13:58.360]  舉個例子來講
[00:13:58.360 --> 00:14:00.240]  假設你有個偶像
[00:14:00.240 --> 00:14:03.120]  他每天都換套新衣服
[00:14:03.120 --> 00:14:05.280]  這個是他的「變」
[00:14:05.280 --> 00:14:09.000]  而他近來努力地提高自己的素質
[00:14:09.000 --> 00:14:12.640]  幾個月之後整個人的風度都不同了
[00:14:12.640 --> 00:14:14.400]  這個就是他的「化」
[00:14:14.400 --> 00:14:17.280]  你如果只學他「變」就不學他「化」
[00:14:17.280 --> 00:14:19.840]  那就當然沒有前途了
[00:14:22.000 --> 00:14:26.920]  不好意思 剪輯的時候不知為何不是很對嘴型
[00:14:26.920 --> 00:14:30.800]  但我找到這個短片的時候
[00:14:30.800 --> 00:14:32.640]  實在很感恩
[00:14:32.640 --> 00:14:34.840]  我們多謝余老師的講解
[00:14:34.840 --> 00:14:38.320]  原來「變」是表面上的改變
[00:14:38.320 --> 00:14:42.160]  而「化」是本質上的改變
[00:14:42.160 --> 00:14:44.560]  當我看回聖經原文的時候
[00:14:44.560 --> 00:14:47.920]  就發覺原來中文真的翻譯得很好
[00:14:47.920 --> 00:14:52.120]  聖經真的不只是要我們「變」
[00:14:52.120 --> 00:14:53.760]  這麼簡單
[00:14:53.760 --> 00:14:55.880]  聖經更加要我們「化」
[00:14:55.880 --> 00:14:59.480]  是「Transform」
[00:14:59.480 --> 00:15:00.760]  聖經要我們「化」
[00:15:00.760 --> 00:15:01.640]  要「Transform」
[00:15:01.640 --> 00:15:02.800]  各位頂恩姐妹
[00:15:02.800 --> 00:15:07.560]  上帝要我們「心思根深而變化」
[00:15:07.560 --> 00:15:11.480]  是要我們的心思意念在本質上
[00:15:11.480 --> 00:15:12.600]  不只是外表上
[00:15:12.600 --> 00:15:16.800]  在本質上恢復原廠設定
[00:15:16.800 --> 00:15:20.200]  使我們能夠更加接近上帝的形象
[00:15:20.200 --> 00:15:24.800]  要我們更加像耶穌基督
[00:15:24.800 --> 00:15:28.880]  其實當年我也是一個不化的基督徒
[00:15:28.880 --> 00:15:30.600]  表面行事為人
[00:15:30.600 --> 00:15:34.000]  好像已經變成一個基督徒
[00:15:34.000 --> 00:15:36.320]  每個星期行常返教會
[00:15:36.320 --> 00:15:39.440]  又穩定的侍奉 又會奉獻
[00:15:39.440 --> 00:15:41.040]  但原來我內裡
[00:15:41.040 --> 00:15:45.200]  卻是仍然還有很多的黑暗和污穢
[00:15:45.200 --> 00:15:47.200]  我的心思意念
[00:15:47.200 --> 00:15:51.200]  仍然未化為一個基督徒
[00:15:51.200 --> 00:15:54.960]  我感恩聖靈慢慢轉化我的生命
[00:15:54.960 --> 00:15:59.160]  我也不斷努力不效法這個世界
[00:15:59.160 --> 00:16:02.160]  並且使自己的心思意念
[00:16:02.160 --> 00:16:09.400]  慢慢更新、變化
[00:16:09.400 --> 00:16:11.280]  各位頂恩姐妹
[00:16:11.280 --> 00:16:15.600]  今年的大齋期在年初三就開始了
[00:16:15.600 --> 00:16:19.600]  教會在二月底裡會舉辦一個靜修營
[00:16:19.600 --> 00:16:25.840]  我特別向在座的青少年發出這個邀請
[00:16:25.840 --> 00:16:29.840]  我挑戰你們嘗試去參加今年的靜修營
[00:16:29.840 --> 00:16:34.600]  讓我們在安靜裡操練禱告、默想
[00:16:34.600 --> 00:16:36.560]  反思自己的靈明
[00:16:36.560 --> 00:16:38.240]  以致我們屬靈的生命
[00:16:38.240 --> 00:16:43.680]  以及我們的心思意念能夠更新、變化
[00:16:43.680 --> 00:16:47.560]  恢復上帝的形象
[00:16:47.560 --> 00:16:55.480]  除了個人需要更新和變化之外
[00:16:55.480 --> 00:17:00.400]  其實我們身處的香港也很需要更新、變化
[00:17:00.400 --> 00:17:02.240]  我的心願是
[00:17:02.240 --> 00:17:04.200]  當香港的基督徒
[00:17:04.200 --> 00:17:09.320]  能夠真正變化成為真正的基督徒的話
[00:17:09.320 --> 00:17:13.760]  在本質上要在本質上更新、變化的時候
[00:17:13.760 --> 00:17:17.520]  我們才有力量不效法這個世界
[00:17:17.520 --> 00:17:21.680]  甚至能夠靠著主來改變這個世界
[00:17:21.680 --> 00:17:25.080]  就好像昔日被聖靈充滿的門徒一樣
[00:17:25.080 --> 00:17:27.920]  他們忠心為主而活
[00:17:27.920 --> 00:17:33.280]  為世界在本質上帶來真正的更新和變化
[00:17:33.280 --> 00:17:37.720]  恢復回最初上帝的創造
[00:17:37.720 --> 00:17:39.640]  不只是我們個人
[00:17:39.640 --> 00:17:43.800]  在這個世界也能夠恢復上帝的創造
[00:17:43.800 --> 00:17:47.600]  恢復回原創設定
[00:17:47.600 --> 00:17:50.640]  我們能不能成為其中一份子呢?
[00:17:50.640 --> 00:17:54.480]  先更新了、變化了自己的靈明
[00:17:54.480 --> 00:17:58.200]  接著我們集在一起去改變這個世界
[00:17:58.200 --> 00:18:01.560]  我們才有力量不效法這個世界
