
[00:00:00.000 --> 00:00:01.360]  兩端的聖經
[00:06:25.280 --> 00:06:27.920]  為什麼神把聖經給我們
[00:06:27.920 --> 00:06:31.640]  神就要告訴我們祂做事的法則嘛
[00:06:31.640 --> 00:06:34.440]  只有當我們按照祂的法則去做的時候
[00:06:34.440 --> 00:06:37.880]  我們才能得蒙祝福
[00:06:37.880 --> 00:06:40.720]  所以今天當我們面對人生各樣困境的時候
[00:06:40.720 --> 00:06:43.560]  我們要尋求神的引導
[00:06:43.560 --> 00:06:47.280]  這裡說耶穌就是奇妙測試
[00:06:47.280 --> 00:06:49.920]  只要我們來尋求祂 親近祂
[00:06:49.920 --> 00:06:52.160]  我們就得著智慧
[00:06:52.160 --> 00:06:54.680]  來面對我們人生各樣的挑戰
[00:06:54.680 --> 00:06:55.960]  Amen
[00:06:55.960 --> 00:06:57.720]  在聖經當中我們看見
[00:06:57.720 --> 00:07:01.280]  彼得在還沒有遇見耶穌以前
[00:07:01.280 --> 00:07:04.520]  其實祂的名字是西門
[00:07:04.520 --> 00:07:06.400]  西門是什麼意思
[00:07:06.400 --> 00:07:09.160]  西門原來意思就是蘆葦
[00:07:09.160 --> 00:07:12.520]  蘆葦是生長在曠野裡面
[00:07:12.520 --> 00:07:15.200]  隨風飄來飄去的一種植物
[00:07:15.200 --> 00:07:17.280]  非常不穩定
[00:07:17.280 --> 00:07:20.280]  這就好像彼得原來的個性就是這樣
[00:07:20.280 --> 00:07:21.880]  我們看見彼得是一個
[00:07:21.880 --> 00:07:24.360]  性情非常不穩定的人
[00:07:24.360 --> 00:07:27.360]  前一分鐘蠻有信心還走在水面上
[00:07:27.360 --> 00:07:29.560]  下一分鐘就失去信心
[00:07:29.560 --> 00:07:32.320]  掉在水裡面大喊救命
[00:07:32.320 --> 00:07:34.280]  前一分鐘還說永不跌倒
[00:07:34.280 --> 00:07:37.880]  後一分鐘就在碑裡面前三次不認主
[00:07:37.880 --> 00:07:42.040]  我們看見他是個非常不穩定的一個人
[00:07:42.040 --> 00:07:44.080]  但當他遇見主耶穌之後
[00:07:44.080 --> 00:07:46.160]  主對他說西門
[00:07:46.160 --> 00:07:50.560]  從今天開始你的名字要叫彼得
[00:07:50.560 --> 00:07:51.600]  彼得什麼意思
[00:07:51.600 --> 00:07:54.160]  彼得意思就是盤石
[00:07:54.160 --> 00:07:54.880]  換句話說
[00:07:54.880 --> 00:07:59.560]  耶穌在那一個時刻所看見的不是當時的西門
[00:07:59.560 --> 00:08:03.880]  耶穌所看見的是以後的彼得
[00:08:03.880 --> 00:08:06.640]  他要成為教會的盤石
[00:08:06.640 --> 00:08:08.560]  的確當我們後來看見
[00:08:08.560 --> 00:08:13.200]  彼得的確後來被稱為教會的鑄石
[00:08:13.200 --> 00:08:13.920]  換句話說
[00:08:13.920 --> 00:08:18.720]  耶穌基督在彼得身上是有一個得勝的計劃的
[00:08:18.720 --> 00:08:20.080]  丁瓏你覺得今天你可知道
[00:08:20.080 --> 00:08:23.960]  神在你生命當中也是有計劃的嗎
[00:08:23.960 --> 00:08:25.360]  雖然很多時候常常我們看
[00:08:25.360 --> 00:08:27.920]  我們自己好像個西門一樣
[00:08:27.920 --> 00:08:31.320]  但你知道在神的眼中卻不是如此
[00:08:31.320 --> 00:08:35.520]  你的生命絕對不是一堆雜亂無章的事情
[00:08:35.520 --> 00:08:37.480]  所編織而成的
[00:08:37.480 --> 00:08:42.280]  神在你生命當中是個得勝的計劃的
[00:08:42.280 --> 00:08:48.080]  而耶穌就是你在人生道路上當中的導師
[00:08:48.080 --> 00:08:49.800]  祂要迎接你的道路
[00:08:49.800 --> 00:08:54.960]  直到你進入到神得勝的計劃當中
[00:08:54.960 --> 00:08:56.360]  所以我常常說
[00:08:56.360 --> 00:08:57.320]  人生像什麼
[00:08:57.320 --> 00:08:59.880]  人生像球賽
[00:08:59.880 --> 00:09:02.280]  當你在球賽裡面打球的時候
[00:09:02.280 --> 00:09:02.920]  我告訴你
[00:09:02.920 --> 00:09:06.560]  球賽千變萬化
[00:09:06.560 --> 00:09:07.960]  無論你準備的多好
[00:09:07.960 --> 00:09:09.640]  像球員都準備的多好
[00:09:09.640 --> 00:09:11.400]  一上場
[00:09:11.400 --> 00:09:16.560]  沒有人可以預先知道下一分鐘會發生什麼事情
[00:09:16.560 --> 00:09:18.000]  人生就是這樣
[00:09:18.000 --> 00:09:19.920]  你我就在這個球賽當中
[00:09:19.920 --> 00:09:21.720]  無論我們準備的多好
[00:09:21.720 --> 00:09:23.280]  一下場
[00:09:23.280 --> 00:09:27.400]  沒有人能夠預知下面要發生什麼事情
[00:09:27.400 --> 00:09:29.160]  當你在緊要關頭
[00:09:29.160 --> 00:09:31.040]  打到緊要關頭
[00:09:31.040 --> 00:09:34.120]  不知道再怎麼打下去的時候
[00:09:34.120 --> 00:09:35.800]  請問你要怎麼辦
[00:09:35.800 --> 00:09:37.280]  你是個球員
[00:09:37.280 --> 00:09:38.760]  你不知道該怎麼打下去的時候
[00:09:38.760 --> 00:09:40.560]  你怎麼辦
[00:09:40.560 --> 00:09:42.240]  最簡單怎麼樣
[00:09:42.240 --> 00:09:43.880]  看教練
[00:09:43.880 --> 00:09:47.560]  跟你爸說看一下教練吧
[00:09:47.560 --> 00:09:49.400]  教練總是個守勢
[00:09:49.400 --> 00:09:50.680]  指引你
[00:09:50.680 --> 00:09:53.800]  告訴你當怎麼樣打
[00:09:53.800 --> 00:09:55.320]  感謝神
[00:09:55.320 --> 00:09:57.560]  在人生的道路當中
[00:09:57.560 --> 00:10:00.240]  我們是個得勝的教練
[00:10:00.240 --> 00:10:03.680]  耶穌就是奇妙測試
[00:10:03.680 --> 00:10:06.280]  祂是我們得勝的教練
[00:10:06.280 --> 00:10:10.320]  當你在人生當中走投無路的時候
[00:10:10.320 --> 00:10:11.880]  要記得
[00:10:11.880 --> 00:10:13.680]  你有個得勝的教練
[00:10:13.680 --> 00:10:15.640]  來尋求祂
[00:10:15.640 --> 00:10:18.840]  祂永遠會給你一個得勝的策略
[00:10:18.840 --> 00:10:22.520]  把你帶入祂得勝的計劃當中
[00:10:22.520 --> 00:10:23.600]  你們
[00:10:23.600 --> 00:10:25.840]  耶穌是奇妙的測試
[00:10:25.840 --> 00:10:26.560]  第二個
[00:10:26.560 --> 00:10:28.360]  耶穌是全能的神
[00:10:28.360 --> 00:10:32.240]  跟你們說耶穌是全能的神
[00:10:32.240 --> 00:10:35.200]  換句話說祂是我們力量的源頭
[00:10:35.200 --> 00:10:37.840]  第二點今天當我們面對人生各樣環境的時候
[00:10:37.840 --> 00:10:40.280]  我們人常常有一種無力感
[00:10:40.280 --> 00:10:41.480]  不是嗎
[00:10:41.480 --> 00:10:43.400]  為什麼無力呢
[00:10:43.400 --> 00:10:44.920]  因為我們發現我們生活周圍
[00:10:44.920 --> 00:10:45.880]  許多的事物
[00:10:45.880 --> 00:10:49.560]  沒有一件事能夠在我們掌握當中嗎
[00:10:49.560 --> 00:10:51.080]  面對生活各樣的事情
[00:10:51.080 --> 00:10:51.880]  我們覺得無力
[00:10:51.880 --> 00:10:53.520]  因為整個社會大環境
[00:10:53.520 --> 00:10:56.400]  沒有一件事情在我們的手中
[00:10:56.400 --> 00:10:59.520]  面對家庭我們常常感覺無力
[00:10:59.520 --> 00:11:03.480]  特別是當你面對成長中的兒女的時候
[00:11:03.480 --> 00:11:05.760]  以前兒女小的時候
[00:11:05.760 --> 00:11:06.960]  無論怎麼樣
[00:11:06.960 --> 00:11:08.840]  你一點都不會嘮叨的
[00:11:08.840 --> 00:11:10.720]  因為無論怎麼樣情況發生
[00:11:10.720 --> 00:11:12.960]  遠遠你一個眼神瞪過去
[00:11:12.960 --> 00:11:15.400]  事情就搞定了
[00:11:15.400 --> 00:11:18.120]  現在無論你怎麼講
[00:11:18.120 --> 00:11:19.600]  他都不聽
[00:11:19.600 --> 00:11:21.480]  所以你變得越來越嘮叨
[00:11:21.480 --> 00:11:22.080]  為什麼嘮叨
[00:11:22.080 --> 00:11:23.280]  因為你管不住了
[00:11:23.280 --> 00:11:24.720]  不是嗎才嘮叨
[00:11:24.720 --> 00:11:26.960]  你以為多講幾次可以有效
[00:11:26.960 --> 00:11:28.560]  結果越講越糟糕
[00:11:28.560 --> 00:11:29.920]  不是嗎
[00:11:29.920 --> 00:11:31.760]  無力感
[00:11:31.760 --> 00:11:33.320]  面對身體
[00:11:33.320 --> 00:11:34.360]  我們也真的覺得
[00:11:34.360 --> 00:11:36.240]  一天比一天有一種無力感
[00:11:36.240 --> 00:11:37.120]  不是嗎
[00:11:37.120 --> 00:11:39.440]  年輕的時候愛吃什麼就吃什麼
[00:11:39.440 --> 00:11:41.520]  愛去哪裡就去哪裡
[00:11:41.520 --> 00:11:43.480]  現在是這個也不行
[00:11:43.480 --> 00:11:44.280]  那個也不行
[00:11:44.280 --> 00:11:45.560]  不是嗎
[00:11:45.560 --> 00:11:48.240]  我還記得很多年前
[00:11:48.240 --> 00:11:51.760]  我們有一次到墓者退休會的時候
[00:11:51.760 --> 00:11:53.320]  下午剛好有空
[00:11:53.320 --> 00:11:57.040]  我們就是到聖塔克魯斯的Ballwalk去玩
[00:11:57.040 --> 00:12:00.160]  帶領這些海外的墓者一起去玩
[00:12:00.160 --> 00:12:01.520]  我其實年輕的時候
[00:12:01.520 --> 00:12:04.200]  最喜歡玩雲霄飛車
[00:12:04.200 --> 00:12:06.600]  總是一次又一次上去
[00:12:06.600 --> 00:12:08.480]  絕不厭倦
[00:12:08.480 --> 00:12:10.200]  結果我們到了Ballwalk好高興
[00:12:10.200 --> 00:12:12.240]  看到好多雲霄飛車
[00:12:12.240 --> 00:12:14.720]  我們連非洲牧師都不敢去玩了
[00:12:14.720 --> 00:12:16.200]  我跟康麥克牧師兩個說
[00:12:16.200 --> 00:12:17.080]  我們還可以
[00:12:17.080 --> 00:12:19.480]  我們去沒問題的
[00:12:19.480 --> 00:12:21.000]  我們就選擇了颱風
[00:12:21.000 --> 00:12:23.880]  你知道颱風旋轉機
[00:12:23.880 --> 00:12:25.640]  它是用鐘擺的原理擺
[00:12:25.640 --> 00:12:27.280]  把你擺擺擺到最高點
[00:12:27.280 --> 00:12:29.360]  吊著把你吊在那個地方
[00:12:29.360 --> 00:12:31.160]  然後再吊回來
[00:12:31.160 --> 00:12:32.360]  我們兩個一上去
[00:12:32.360 --> 00:12:33.400]  一開始好高興
[00:12:33.400 --> 00:12:35.600]  又叫又笑
[00:12:35.600 --> 00:12:39.720]  就發現越來越安靜了後來
[00:12:39.720 --> 00:12:41.600]  因為不行了
[00:12:41.600 --> 00:12:43.680]  等到後來整個機器停下來的時候
[00:12:43.680 --> 00:12:47.680]  我們兩個是爬著出來的
[00:12:47.680 --> 00:12:51.080]  真的是無力感
[00:12:51.080 --> 00:12:53.400]  但感謝神雖然是如此
[00:12:53.400 --> 00:12:55.840]  我們卻不是沒有盼望的
[00:12:55.840 --> 00:12:57.080]  甚至上說我們的身體
[00:12:57.080 --> 00:12:59.160]  雖然日漸的老化
[00:12:59.160 --> 00:13:01.000]  但神卻讓我們心靈
[00:13:01.000 --> 00:13:03.360]  一天比一天被更新的
[00:13:03.360 --> 00:13:04.400]  你們
[00:13:04.400 --> 00:13:06.320]  所以約翰一書第四章第四節
[00:13:06.320 --> 00:13:07.640]  我們一同來念來
[00:13:07.640 --> 00:13:08.720]  小子們
[00:13:08.720 --> 00:13:10.120]  你們是屬神的
[00:13:10.120 --> 00:13:11.600]  並且勝了他們
[00:13:11.600 --> 00:13:14.280]  因為那在你們裡面的怎麼樣
[00:13:14.280 --> 00:13:16.480]  比那在世界上的更大
[00:13:16.480 --> 00:13:19.000]  哈利路亞
[00:13:19.000 --> 00:13:20.640]  在早期中國教會裡面
[00:13:20.640 --> 00:13:23.040]  有一位傳奇的人物
[00:13:23.040 --> 00:13:25.640]  暗示之後蔡淑娟女士
[00:13:25.640 --> 00:13:28.720]  她年輕的時候得了一場病
[00:13:28.720 --> 00:13:30.480]  眼睛不能夠見光
[00:13:30.480 --> 00:13:33.040]  而且身體不能夠行動
[00:13:33.040 --> 00:13:35.160]  所以五十年之久
[00:13:35.160 --> 00:13:38.280]  她必須長期的活在暗示當中
[00:13:38.280 --> 00:13:40.840]  而且不能夠行動
[00:13:40.840 --> 00:13:42.400]  你很難想像
[00:13:42.400 --> 00:13:44.560]  一個人活在暗示裡面
[00:13:44.560 --> 00:13:46.720]  五十年也不能夠行動
[00:13:46.720 --> 00:13:49.280]  那是怎麼樣一種光景
[00:13:49.280 --> 00:13:51.400]  在1983年到1985年的時候
[00:13:51.400 --> 00:13:55.080]  我剛好有機會到賓州樂園鎮
[00:13:55.080 --> 00:13:56.360]  那個時候剛好讀神學
[00:13:56.360 --> 00:13:58.280]  我就搬到那個地方去
[00:13:58.280 --> 00:14:00.840]  有機會跟她做鄰居
[00:14:00.840 --> 00:14:02.040]  做了兩年
[00:14:02.040 --> 00:14:03.560]  在她晚年的時候
[00:14:03.560 --> 00:14:04.440]  我有機會能夠
[00:14:04.440 --> 00:14:07.280]  每一個禮拜跟她在一起
[00:14:07.280 --> 00:14:10.120]  我還記得當我第一次搬到那裡
[00:14:10.120 --> 00:14:12.960]  要去見她的時候
[00:14:12.960 --> 00:14:14.600]  很難想像我能夠向她說些什麼
[00:14:14.600 --> 00:14:16.080]  你想想看
[00:14:16.080 --> 00:14:17.960]  當你要去跟一個
[00:14:17.960 --> 00:14:20.640]  生活在暗示五十年一個
[00:14:20.640 --> 00:14:22.120]  一個老姐妹
[00:14:22.120 --> 00:14:23.720]  不能夠行動的老姐妹
[00:14:23.720 --> 00:14:24.680]  你也要說些什麼
[00:14:24.680 --> 00:14:27.480]  我想盡什麼都無法想什麼安慰
[00:14:27.480 --> 00:14:28.280]  幫助她的話
[00:14:28.280 --> 00:14:31.600]  都很難想出任何鼓勵她的話
[00:14:31.600 --> 00:14:32.280]  那天我還記得
[00:14:32.280 --> 00:14:34.360]  我走到她的房間的時候
[00:14:34.360 --> 00:14:37.880]  那是黑漆漆暗室 什麼都看不見
[00:14:37.880 --> 00:14:41.680]  就聽見裡面有聲音說進來
[00:14:41.680 --> 00:14:43.640]  我就進去
[00:14:43.640 --> 00:14:44.920]  她就對我說
[00:14:44.920 --> 00:14:46.840]  坐在我前面
[00:14:46.840 --> 00:14:48.640]  就坐下來
[00:14:48.640 --> 00:14:50.800]  她就開始對我說
[00:14:50.800 --> 00:14:52.880]  這五十年來
[00:14:52.880 --> 00:14:56.520]  她從來沒有問神為什麼
[00:14:56.520 --> 00:14:58.960]  她每一天都問神說
[00:14:58.960 --> 00:14:59.920]  主啊
[00:14:59.920 --> 00:15:03.960]  你今天要我做什麼
[00:15:03.960 --> 00:15:05.440]  而這五十年來
[00:15:05.440 --> 00:15:07.640]  神帶領多少人
[00:15:07.640 --> 00:15:11.040]  從各個地方來到她的床前
[00:15:11.040 --> 00:15:13.000]  很多人因著她的見證
[00:15:13.000 --> 00:15:14.200]  生命被改變
[00:15:14.200 --> 00:15:17.320]  接受耶穌基督做他們的救主
[00:15:17.320 --> 00:15:20.240]  很多的基督徒在軟弱當中
[00:15:20.240 --> 00:15:22.520]  因著她的見證被激勵
[00:15:22.520 --> 00:15:25.480]  重新剛強起來
[00:15:25.480 --> 00:15:27.880]  你知道那天我坐在她的面前
[00:15:27.880 --> 00:15:30.520]  我什麼話都沒講
[00:15:30.520 --> 00:15:34.040]  我一邊聽一邊掉眼淚
[00:15:34.040 --> 00:15:36.560]  我還記得我走出去的時候
[00:15:36.560 --> 00:15:38.800]  我心裡真的知道
[00:15:38.800 --> 00:15:40.160]  那住在她裡面的
[00:15:40.160 --> 00:15:43.600]  的確比她世界上的更大
[00:15:43.600 --> 00:15:44.520]  你可知道
[00:15:44.520 --> 00:15:46.640]  今天住在裡面的主事
[00:15:46.640 --> 00:15:48.320]  比你所面對的一切問題
[00:15:48.320 --> 00:15:51.080]  更加偉大嗎
[00:15:51.080 --> 00:15:52.560]  哈利路亞
[00:15:52.560 --> 00:15:56.600]  她是比你所面對的罪惡環境更大
[00:15:56.600 --> 00:15:58.000]  因為耶穌來就要將你
[00:15:58.000 --> 00:16:01.200]  從罪惡當中拯救出來
[00:16:01.200 --> 00:16:02.320]  她是比你所面對的
[00:16:02.320 --> 00:16:04.760]  一切的苦難更大
[00:16:04.760 --> 00:16:06.680]  因著耶穌基督在實際上
[00:16:06.680 --> 00:16:08.560]  親自擔當你一切的憂患
[00:16:08.560 --> 00:16:10.840]  背負你一切的痛苦
[00:16:10.840 --> 00:16:12.200]  她比你所面對的
[00:16:12.200 --> 00:16:14.440]  一切的疾病更大
[00:16:14.440 --> 00:16:16.520]  因為她是醫治的救主
[00:16:16.520 --> 00:16:20.000]  因她所受的邊上教你得到醫治
[00:16:20.000 --> 00:16:21.440]  她甚至是比你現在
[00:16:21.440 --> 00:16:24.480]  所面對人生的困境更大
[00:16:24.480 --> 00:16:27.320]  因為她是那位從實力復活的神
[00:16:27.320 --> 00:16:28.840]  她能夠翻轉你的生命
[00:16:28.840 --> 00:16:31.280]  使你反敗為勝
[00:16:31.280 --> 00:16:33.520]  她是全能的神
[00:16:33.520 --> 00:16:37.080]  她是你一切力量的源頭
[00:16:37.080 --> 00:16:40.680]  阿們 哈利路亞
[00:16:40.680 --> 00:16:42.840]  第三 她 耶穌是永在的父
[00:16:42.840 --> 00:16:47.520]  跟你們說 耶穌是永在的父
[00:16:47.520 --> 00:16:50.560]  觀眾她是顧念我們的神
[00:16:50.560 --> 00:16:53.560]  特別在這個忙碌的世代裡面
[00:16:53.560 --> 00:16:56.280]  人們只求自保嘛
[00:16:56.280 --> 00:16:58.560]  自求多福
[00:16:58.560 --> 00:17:01.760]  有誰會關心你的事
[00:17:01.760 --> 00:17:04.600]  有誰會關心你的家庭
[00:17:04.600 --> 00:17:06.840]  你的事業
[00:17:06.840 --> 00:17:10.080]  有誰會關心你的需要
[00:17:10.080 --> 00:17:12.440]  我常覺得生活在矽谷
[00:17:12.440 --> 00:17:14.480]  雖然到處充滿了人
[00:17:14.480 --> 00:17:17.040]  可以說人擠人 車擠車
[00:17:17.040 --> 00:17:20.640]  可人的心卻極其的孤單 你知道
[00:17:20.640 --> 00:17:21.840]  我還記得我以前還住在
[00:17:21.840 --> 00:17:24.400]  賓州樂園鎮的時候
