
[00:00:00.000 --> 00:00:02.040]  我很喜歡看書
[00:07:34.120 --> 00:07:35.660]  的奴隸
[00:07:35.920 --> 00:07:40.020]  那時的奴隸不是每個黑人都是奴隸,那時的奴隸
[00:07:40.020 --> 00:07:42.580]  羅馬帝國有三分一人以上是奴隸
[00:07:42.580 --> 00:07:44.360]  有些人說有半人
[00:07:44.360 --> 00:07:46.680]  這個奴隸
[00:07:46.680 --> 00:07:51.800]  他可能犯了些事,可能有什麼原因我不知道
[00:07:51.800 --> 00:07:53.320]  就逃走了
[00:07:53.320 --> 00:07:55.120]  去了羅馬
[00:07:55.120 --> 00:07:59.220]  去了羅馬就認識了保羅,信了主,現在在監獄
[00:07:59.220 --> 00:08:01.000]  保羅在監獄裏面
[00:08:01.000 --> 00:08:02.280]  他都照顧他
[00:08:02.280 --> 00:08:05.880]  但如果你看菲利門書,後來保羅
[00:08:06.120 --> 00:08:07.160]  寫了封信
[00:08:07.160 --> 00:08:10.480]  要歐尼西姆回到菲利門
[00:08:10.480 --> 00:08:12.280]  向菲利門認錯
[00:08:12.280 --> 00:08:15.860]  那封信裏面,他又叫菲利門
[00:08:15.860 --> 00:08:17.640]  饒恕弟兄
[00:08:17.640 --> 00:08:21.480]  結果怎樣呢?結果
[00:08:21.480 --> 00:08:23.280]  菲利門饒恕了他
[00:08:23.280 --> 00:08:25.840]  最後這個歐尼西姆
[00:08:25.840 --> 00:08:27.880]  竟然做了以弗所的
[00:08:27.880 --> 00:08:28.920]  監督
[00:08:28.920 --> 00:08:31.980]  監督,bishop,主教
[00:08:31.980 --> 00:08:33.780]  你看到信耶穌
[00:08:35.320 --> 00:08:37.360]  人生一個新的開始
[00:08:37.360 --> 00:08:39.160]  所以如果你未信耶穌
[00:08:39.160 --> 00:08:40.960]  你說我現在
[00:08:40.960 --> 00:08:43.260]  這樣的年紀,一把年紀
[00:08:43.260 --> 00:08:45.300]  又好像沒什麼作為
[00:08:45.300 --> 00:08:48.880]  那你信耶穌的時候,舊事已過
[00:08:48.880 --> 00:08:50.160]  都變成新
[00:08:50.160 --> 00:08:52.720]  這樣一個新的開始,還不遲
[00:08:52.720 --> 00:08:57.600]  所以歐尼西姆就有這樣的情況
[00:08:57.600 --> 00:09:02.720]  第三個就阿里達古,這個就很厲害
[00:09:02.720 --> 00:09:05.280]  阿里達古是一個希臘信徒
[00:09:05.780 --> 00:09:07.580]  來自帖薩羅尼加
[00:09:07.580 --> 00:09:10.640]  他竟然和保羅一起坐牢
[00:09:10.640 --> 00:09:14.220]  原來當時羅馬,他第一次坐牢有這樣的例子
[00:09:14.220 --> 00:09:18.320]  如果你坐牢需要人照顧他,你可以找你的奴隸
[00:09:18.320 --> 00:09:20.380]  或者你的僕人
[00:09:20.380 --> 00:09:21.400]  跟你一起坐
[00:09:21.400 --> 00:09:26.000]  證明他是你的近身侍從就可以了
[00:09:26.000 --> 00:09:29.840]  這個阿里達古
[00:09:29.840 --> 00:09:34.720]  volunteer成為保羅的奴隸,可以和保羅一起坐牢
[00:09:35.220 --> 00:09:36.760]  然後就可以照顧他
[00:09:36.760 --> 00:09:38.540]  這不就很偉大
[00:09:38.540 --> 00:09:42.140]  還有,在紹行傳十九章記載
[00:09:42.140 --> 00:09:43.420]  有一次
[00:09:43.420 --> 00:09:45.980]  保羅去傳福音,全城騷動
[00:09:45.980 --> 00:09:47.520]  他們抓住了保羅
[00:09:47.520 --> 00:09:50.080]  和阿里達古
[00:09:50.080 --> 00:09:53.920]  打他們,所以其實他是和保羅
[00:09:53.920 --> 00:09:56.480]  共患難的一個人
[00:09:56.480 --> 00:09:58.520]  一個很堅定的人
[00:09:58.520 --> 00:10:01.340]  我們其實是為他感恩
[00:10:01.340 --> 00:10:03.640]  還有馬可
[00:10:04.920 --> 00:10:09.780]  保羅提過兩次馬可,關於馬可你們受了吩咐
[00:10:09.780 --> 00:10:12.860]  他若到你們那裏,你們要接待他
[00:10:12.860 --> 00:10:14.900]  這個馬可很特別
[00:10:14.900 --> 00:10:16.440]  馬可曾經
[00:10:16.440 --> 00:10:20.800]  跌倒離開了保羅
[00:10:20.800 --> 00:10:23.360]  那件事是這樣的
[00:10:23.360 --> 00:10:25.920]  在紹行傳十五章
[00:10:25.920 --> 00:10:27.960]  馬可
[00:10:27.960 --> 00:10:29.760]  和他們傳福音
[00:10:29.760 --> 00:10:32.320]  做著做著頂不住,就走了
[00:10:32.320 --> 00:10:33.600]  回到耶路撒冷
[00:10:34.100 --> 00:10:36.660]  巴拿巴
[00:10:36.660 --> 00:10:39.740]  過了一段時間,加拿巴就想帶馬可
[00:10:39.740 --> 00:10:41.020]  和約翰
[00:10:41.020 --> 00:10:43.840]  帶馬可和保羅一起再出發
[00:10:43.840 --> 00:10:48.700]  但是保羅就認為不應該帶他們去,因為他從前在
[00:10:48.700 --> 00:10:52.280]  龐菲利亞那裏離開了他們
[00:10:52.280 --> 00:10:53.820]  不和他們一起作供
[00:10:53.820 --> 00:10:58.180]  於是巴拿巴和保羅之間引起一個紛爭
[00:10:58.180 --> 00:11:00.220]  各持己見
[00:11:00.220 --> 00:11:01.760]  以至分手
[00:11:01.760 --> 00:11:03.800]  巴拿巴就帶了馬可
[00:11:04.060 --> 00:11:05.080]  保羅
[00:11:05.080 --> 00:11:08.660]  就帶了另一個去了其他地方
[00:11:08.660 --> 00:11:12.260]  帶了西拉
[00:11:12.260 --> 00:11:16.340]  我這裏要講講巴拿巴
[00:11:16.340 --> 00:11:18.900]  巴拿巴是一個很厲害的人
[00:11:18.900 --> 00:11:20.180]  聖經很少提及他
[00:11:20.180 --> 00:11:24.020]  但是他的人際關係和憐憫的心很好
[00:11:24.020 --> 00:11:25.560]  他是第一個
[00:11:25.560 --> 00:11:28.380]  保羅決志信耶穌之後
[00:11:28.380 --> 00:11:32.220]  阿拉尼亞就開眼禱告
[00:11:32.220 --> 00:11:33.500]  但是
[00:11:35.040 --> 00:11:36.320]  耶路撒冷的
[00:11:36.320 --> 00:11:38.880]  使徒就不敢
[00:11:38.880 --> 00:11:42.200]  接待他,害怕他,因為他迫害教會
[00:11:42.200 --> 00:11:46.040]  巴拿巴是第一個推薦保羅出去宣教
[00:11:46.040 --> 00:11:48.860]  所以其實他是保羅的恩人
[00:11:48.860 --> 00:11:52.960]  今次就和保羅意見不合,很可惜
[00:11:52.960 --> 00:11:55.000]  當馬可
[00:11:55.000 --> 00:11:58.840]  離開他們,跌倒的時候,巴拿巴就挽回他
[00:11:58.840 --> 00:12:01.660]  所以巴拿巴其實是一個很有心挽回的人
[00:12:02.180 --> 00:12:04.480]  我覺得巴拿巴
[00:12:04.480 --> 00:12:09.600]  很值得學習,聖經沒有很直接的提及,但其實他是一個很偉大
[00:12:09.600 --> 00:12:10.880]  很謙卑
[00:12:10.880 --> 00:12:12.420]  很有心腸
[00:12:12.420 --> 00:12:13.960]  的一個
[00:12:13.960 --> 00:12:14.980]  領袖
[00:12:14.980 --> 00:12:18.320]  但是在這裏保羅坐牢的時候
[00:12:18.320 --> 00:12:20.360]  馬可已經改變了
[00:12:20.360 --> 00:12:22.920]  馬可又陪伴他
[00:12:22.920 --> 00:12:24.200]  在監獄裏面
[00:12:24.200 --> 00:12:25.740]  服侍他
[00:12:25.740 --> 00:12:26.760]  他
[00:12:29.840 --> 00:12:32.640]  在這裏稱讚馬可和叫他們
[00:12:32.640 --> 00:12:34.440]  我曾經講過
[00:12:34.440 --> 00:12:36.740]  他如果到你們那裏,你們要接待他
[00:12:36.740 --> 00:12:38.280]  我看到
[00:12:38.280 --> 00:12:41.360]  就算跌倒了都可以迴旋
[00:12:41.360 --> 00:12:47.240]  下一個就是尤士多,尤士多的耶穌
[00:12:47.240 --> 00:12:48.520]  也問候他們
[00:12:48.520 --> 00:12:53.380]  尤士多和馬可在八個人當中,是這兩個猶太人
[00:12:53.380 --> 00:12:54.920]  因為他們兩個都受過國禮
[00:12:54.920 --> 00:12:57.480]  只有
[00:12:58.240 --> 00:13:00.800]  其他的全部都是外邦人
[00:13:00.800 --> 00:13:05.160]  只有這幾位,這些人是神
[00:13:05.160 --> 00:13:08.740]  國和同工,成為他的安慰
[00:13:08.740 --> 00:13:10.280]  這八個人
[00:13:10.280 --> 00:13:12.320]  在保羅患難的時候
[00:13:12.320 --> 00:13:13.100]  他是安慰他
[00:13:13.100 --> 00:13:15.900]  第二,當你患難的時候
[00:13:15.900 --> 00:13:20.000]  有沒有人可以和你聊天,有沒有人可以鼓勵你
[00:13:20.000 --> 00:13:22.060]  這個就很重要
[00:13:22.060 --> 00:13:23.840]  我們教會
[00:13:23.840 --> 00:13:25.640]  存在
[00:13:25.640 --> 00:13:26.920]  有這樣的
[00:13:27.680 --> 00:13:29.720]  很重要的功能,就是彼此相顧
[00:13:29.720 --> 00:13:32.020]  我看到很多新聞
[00:13:32.020 --> 00:13:34.080]  尤其是在日本最多
[00:13:34.080 --> 00:13:35.860]  老人家死了
[00:13:35.860 --> 00:13:38.420]  子女很久都不知道
[00:13:38.420 --> 00:13:43.800]  死了很久,半年都沒有人發現他
[00:13:43.800 --> 00:13:45.340]  就是這樣的情況
[00:13:45.340 --> 00:13:47.380]  其實這個很可惜
[00:13:47.380 --> 00:13:53.540]  教會就不應該有這樣的事情發生,所以我們希望大家
[00:13:53.780 --> 00:13:58.140]  能夠有更多的,更緊密的彼此聯繫,彼此相顧
[00:13:58.140 --> 00:14:01.460]  接著就是以巴忽
[00:14:01.460 --> 00:14:08.380]  保羅說:以巴忽問候你們,他是你們那裡的人
[00:14:08.380 --> 00:14:10.680]  是基督耶穌的僕人
[00:14:10.680 --> 00:14:14.780]  他禱告的時候,常常竭力為你們祈求
[00:14:14.780 --> 00:14:18.360]  喂,你試過禱告,竭力為人祈求沒有?
[00:14:19.380 --> 00:14:23.980]  有些信徒就睡覺之前,睡覺的時候蓋著一張被子禱告
[00:14:23.980 --> 00:14:25.780]  第二天早上起床才說阿們
[00:14:25.780 --> 00:14:28.600]  這個就不會是竭力,睡著了
[00:14:28.600 --> 00:14:32.700]  但是這個以巴忽就竭力為信徒祈求
[00:14:32.700 --> 00:14:34.480]  好使你們
[00:14:34.480 --> 00:14:39.340]  在神的一切旨意中完全站穩,滿有堅定的信念
[00:14:39.340 --> 00:14:41.140]  我可以為他作見證
[00:14:41.140 --> 00:14:42.160]  他為你們
[00:14:42.160 --> 00:14:45.240]  和在腦底加希拉波的人
[00:14:45.240 --> 00:14:46.520]  多愁無苦
[00:14:50.360 --> 00:14:51.880]  這個以巴忽
[00:14:51.880 --> 00:14:53.680]  以巴忽的名字
[00:14:53.680 --> 00:14:56.500]  其實意思就是禱告者
[00:14:56.500 --> 00:15:02.140]  一個禱告的人,我希望大家都學習他做一個禱告的人
[00:15:02.140 --> 00:15:08.020]  由路加醫生,路加醫生就是那位作《史道行傳》和
[00:15:08.020 --> 00:15:13.400]  路加福音
[00:15:15.180 --> 00:15:21.320]  馬可福音就是這個馬可寫的,所以其實在白雷裡面有兩個人都寫了
[00:15:21.320 --> 00:15:22.340]  聖經的書卷
[00:15:22.340 --> 00:15:25.680]  只有路加在我這裏
[00:15:25.680 --> 00:15:32.080]  你找到馬可就把他帶來,這次提摩太后書就是第二次的坐監
[00:15:32.080 --> 00:15:35.660]  是最後一卷的書來的
[00:15:35.660 --> 00:15:37.200]  沒多久就被處決
[00:15:37.200 --> 00:15:38.740]  斬頭
[00:15:38.740 --> 00:15:41.300]  因為他犯了叛國罪
[00:15:41.300 --> 00:15:43.600]  對羅馬帝國
[00:15:44.360 --> 00:15:48.200]  顛覆羅馬帝國,真是很冤枉
[00:15:48.200 --> 00:15:54.080]  所以看到其實這八個人
[00:15:54.080 --> 00:15:55.880]  是成為保羅的
[00:15:55.880 --> 00:15:56.900]  死黨
[00:15:56.900 --> 00:15:58.960]  還有一個叫底馬
[00:15:58.960 --> 00:16:04.840]  因為底馬
[00:16:04.840 --> 00:16:06.640]  貪愛世界
[00:16:06.640 --> 00:16:10.980]  他原本好端端,在保羅第一次坐監的時候都陪他
[00:16:10.980 --> 00:16:12.000]  等到
[00:16:12.260 --> 00:16:14.560]  第二次的時候他可能已經有點害怕
[00:16:14.560 --> 00:16:16.620]  都是走了
[00:16:16.620 --> 00:16:17.900]  結果
[00:16:17.900 --> 00:16:19.940]  或者未到第二次
[00:16:19.940 --> 00:16:22.500]  他已經離開了貪愛世界
[00:16:22.500 --> 00:16:24.040]  去了貼薩羅尼加
[00:16:24.040 --> 00:16:27.880]  所以看到裏面有一個馬可就是迴轉的
[00:16:27.880 --> 00:16:29.420]  有一個就沒有
[00:16:29.420 --> 00:16:31.980]  最後就散了
[00:16:31.980 --> 00:16:33.260]  其實
[00:16:33.260 --> 00:16:37.100]  都給我們看到人的軟弱
[00:16:37.100 --> 00:16:39.140]  但是神的恩典
[00:16:39.140 --> 00:16:41.180]  和我們弟兄姊妹之間
[00:16:41.700 --> 00:16:43.220]  沒有一個人是完美的
[00:16:43.220 --> 00:16:45.540]  你要找一個很完美的人
[00:16:45.540 --> 00:16:51.160]  要找一個很完美的教會找不到,有沒有人覺得我們全印度是很完美的
[00:16:51.160 --> 00:16:54.760]  應該有八成九成但都未到
[00:16:54.760 --> 00:16:58.600]  所以我們一定要
[00:16:58.600 --> 00:17:00.900]  要竭力彼此
[00:17:00.900 --> 00:17:02.940]  來禱告
[00:17:02.940 --> 00:17:07.300]  我們
[00:17:07.300 --> 00:17:09.600]  做一些反思
[00:17:09.600 --> 00:17:11.640]  在保羅的生命
[00:17:11.900 --> 00:17:14.720]  裏面這個團隊在他最後
[00:17:14.720 --> 00:17:17.800]  那幾年這個團隊對他很重要
[00:17:17.800 --> 00:17:21.900]  他有什麼特點呢?這個團隊第一就是支持目者
[00:17:21.900 --> 00:17:24.960]  和他並肩作戰成為他的慰藉
[00:17:24.960 --> 00:17:26.240]  安慰
[00:17:26.240 --> 00:17:27.260]  很重要
[00:17:27.260 --> 00:17:30.340]  這個團隊亦都是彼此相愛
[00:17:30.340 --> 00:17:32.900]  互相配搭彼此顧念
[00:17:32.900 --> 00:17:38.280]  保羅在以弗所書第四章都教導我們
[00:17:38.280 --> 00:17:40.320]  他說
[00:17:42.620 --> 00:17:45.740]  我借為主被囚禁的
[00:17:45.740 --> 00:17:47.800]  勸你們行事為人
[00:17:47.800 --> 00:17:50.620]  要配得上你們所蒙的膚照
[00:17:50.620 --> 00:17:52.660]  凡是謙虛
[00:17:52.660 --> 00:17:53.680]  溫柔
[00:17:53.680 --> 00:17:57.000]  忍耐用愛心彼此寬容
[00:17:57.000 --> 00:17:58.800]  以和睦聯繫
[00:17:58.800 --> 00:18:02.140]  竭力持守聖靈所賜的合一
[00:18:02.140 --> 00:18:06.740]  竭力持守聖靈所賜的合一
[00:18:06.740 --> 00:18:08.540]  這個教會
[00:18:08.540 --> 00:18:10.080]  是耶穌基督的身體
[00:18:10.840 --> 00:18:12.120]  我們在當中
[00:18:12.120 --> 00:18:14.680]  既然我們每個人都知道自己不是完美
[00:18:14.680 --> 00:18:16.980]  我們彼此之間
[00:18:16.980 --> 00:18:19.540]  就要溫柔忍耐
[00:18:19.540 --> 00:18:20.300]  寬容
[00:18:20.300 --> 00:18:21.580]  謙卑
[00:18:21.580 --> 00:18:23.900]  當你謙卑的時候你就容易得寬容別人
[00:18:23.900 --> 00:18:26.200]  因為如果你覺得自己我是最厲害的
[00:18:26.200 --> 00:18:29.020]  我認了第二就沒有人敢認第一
[00:18:29.020 --> 00:18:30.300]  很難謙卑
[00:18:30.300 --> 00:18:33.620]  要竭力保守聖靈所賜的合一
[00:18:33.620 --> 00:18:36.440]  還要全身的投入
[00:18:36.440 --> 00:18:38.740]  每個信徒
[00:18:39.000 --> 00:18:41.820]  在教會裏面都應該完全投入這個團隊裏面
[00:18:41.820 --> 00:18:43.360]  不要一則薄
[00:18:43.360 --> 00:18:48.220]  我們的投入有一個很重要的就是要透明
[00:18:48.220 --> 00:18:49.500]  什麼叫透明呢
[00:18:49.500 --> 00:18:52.060]  就是願意透露你自己軟弱那一面
[00:18:52.060 --> 00:18:53.340]  保羅
[00:18:53.340 --> 00:18:57.180]  第十八節都說你要紀念我的困所
[00:18:57.180 --> 00:18:58.460]  他的軟弱就是被人
[00:18:58.460 --> 00:18:59.480]  鎖在監獄裏面
[00:18:59.480 --> 00:19:01.280]  被人告他顛覆
[00:19:01.280 --> 00:19:02.040]  所以就
[00:19:02.040 --> 00:19:03.060]  做不到
[00:19:03.060 --> 00:19:05.880]  還有要和解
[00:19:05.880 --> 00:19:07.940]  有個和解的心
[00:19:08.180 --> 00:19:09.200]  好像
[00:19:09.200 --> 00:19:10.740]  歐尼西姆
[00:19:10.740 --> 00:19:12.540]  和馬可
[00:19:12.540 --> 00:19:15.100]  他們都經歷過憂患
[00:19:15.100 --> 00:19:16.640]  經歷過跌倒
[00:19:16.640 --> 00:19:17.660]  而他們
[00:19:17.660 --> 00:19:19.200]  是得著寬恕
[00:19:19.200 --> 00:19:20.720]  Reconciliation
[00:19:20.720 --> 00:19:22.260]  和解,彼此之間和解
[00:19:22.260 --> 00:19:27.900]  保羅都學到東西他都和解,原本他不要馬可
[00:19:27.900 --> 00:19:30.960]  他都知道其實阿巴拿巴是對的
[00:19:30.960 --> 00:19:32.000]  他就接受馬可
[00:19:32.000 --> 00:19:33.520]  而且兩次
[00:19:33.520 --> 00:19:35.840]  這幾節聖經裏面兩次提到馬可
[00:19:35.840 --> 00:19:37.880]  所以我們
[00:19:38.380 --> 00:19:40.940]  弟兄姊妹之間要有一個
[00:19:40.940 --> 00:19:42.740]  和解的心
[00:19:42.740 --> 00:19:44.020]  千萬不要憤怒
[00:19:44.020 --> 00:19:46.080]  憤怒的人太多
[00:19:46.080 --> 00:19:47.600]  因為耶穌基督
[00:19:47.600 --> 00:19:48.380]  說得很清楚
[00:19:48.380 --> 00:19:50.420]  如果你
[00:19:50.420 --> 00:19:53.740]  你不饒恕你的弟兄,上帝都不饒恕你
[00:19:53.740 --> 00:19:55.280]  上帝
[00:19:55.280 --> 00:20:01.160]  上帝饒恕了你的,上帝將你的罪從過去到將來都饒恕了,但是耶穌基督
[00:20:01.160 --> 00:20:04.240]  嚴重到如果你不饒恕你的弟兄
