
[00:00:00.000 --> 00:00:04.000]  適逢我們每天讀經識二的時候
[00:02:15.400 --> 00:02:18.800]  我們怎樣能夠成為神所喜悅的人
[00:02:18.800 --> 00:02:21.600]  活像耶穌的樣式
[00:02:21.600 --> 00:02:25.000]  大家都相信同意的如果耶穌在世上
[00:02:25.000 --> 00:02:27.800]  祂真是可能是一個易見人士
[00:02:27.800 --> 00:02:32.200]  耶穌在世上是不被當時的政權所看好的
[00:02:32.200 --> 00:02:36.200]  雖然祂沒有明顯的去侵犯這個政權
[00:02:36.200 --> 00:02:39.200]  但是政權覺得耶穌的存在
[00:02:39.200 --> 00:02:41.000]  多少都是一個威脅
[00:02:41.000 --> 00:02:45.000]  再加上猶太人的推波助瀾
[00:02:45.000 --> 00:02:49.000]  耶穌走在十字架的路上
[00:02:49.000 --> 00:02:53.800]  不過你記得耶穌不是為了這個政治去死亡
[00:02:53.800 --> 00:02:58.200]  耶穌是為了你和我得著救恩而死
[00:02:58.200 --> 00:03:02.400]  更重要的是耶穌三天之後的復活
[00:03:02.400 --> 00:03:05.400]  我很喜歡剛才那首詩歌詩班說到
[00:03:05.400 --> 00:03:08.600]  當我們站在主的審判台前
[00:03:08.600 --> 00:03:12.600]  確知道神所定的救贖計劃
[00:03:12.600 --> 00:03:17.800]  這個審判台前可以說是我們一個工作的審判
[00:03:17.800 --> 00:03:19.600]  就是我們在神的面前
[00:03:19.600 --> 00:03:23.000]  在世上我們有沒有在我們的生命裏面
[00:03:23.000 --> 00:03:26.000]  盡上一個作祂兒女的本份
[00:03:26.000 --> 00:03:31.400]  這個本份就是趁著機會去見證神的恩典
[00:03:31.400 --> 00:03:35.400]  這次說回在我們的下令會當中
[00:03:35.400 --> 00:03:38.800]  我們這次沒有請其他的外來的講員
[00:03:38.800 --> 00:03:45.600]  而我們的籌委很想將信息聚焦在外在相遇中
[00:03:45.600 --> 00:03:49.200]  外在相遇中就是說其實我們這個群體
[00:03:49.200 --> 00:03:51.400]  面對這個世代的挑戰
[00:03:51.400 --> 00:03:53.600]  面對這個世代的變幻的時候
[00:03:53.600 --> 00:03:55.400]  什麼是永恆呢
[00:03:55.400 --> 00:03:58.200]  就是我們在主裏面那種的愛
[00:03:58.200 --> 00:04:00.800]  這種的愛是因為耶穌的犧牲大愛
[00:04:00.800 --> 00:04:04.800]  祂激勵我們去愛神也去愛人
[00:04:04.800 --> 00:04:06.400]  在這個外在相遇中
[00:04:06.400 --> 00:04:10.600]  我們都很期待神在我們當中不斷與我們同行
[00:04:10.600 --> 00:04:13.200]  去經歷祂的實在
[00:04:13.200 --> 00:04:16.800]  所以記得一會兒兩點鐘回來
[00:04:16.800 --> 00:04:18.400]  是我們的營會的開始
[00:04:18.400 --> 00:04:20.800]  不是進去營地才開始
[00:04:20.800 --> 00:04:23.400]  我們的營會是兩點鐘就開始
[00:04:23.400 --> 00:04:28.400]  我們就預備我們的心進入整個營會當中
[00:04:28.400 --> 00:04:30.600]  當今天要說到希米記的時候
[00:04:30.600 --> 00:04:35.400]  我們不能夠不提整個亡國之後
[00:04:35.400 --> 00:04:38.000]  以色列人回歸的歷史
[00:04:38.000 --> 00:04:39.200]  你看這些字很小
[00:04:39.200 --> 00:04:44.200]  但是簡單來說這幾本書都是跟回歸的歷史有關的
[00:04:44.200 --> 00:04:47.000]  第一本書就是《以斯帖記》
[00:04:47.000 --> 00:04:50.200]  大家熟悉《以斯帖記》就是我們先前所說
[00:04:50.200 --> 00:04:52.400]  神在其中的那一本
[00:04:52.400 --> 00:04:54.000]  尤牧師帶領我們去思想
[00:04:54.000 --> 00:04:57.400]  雖然整本《以斯帖記》沒有提到一個神字
[00:04:57.400 --> 00:05:00.000]  但是主的計劃
[00:05:00.000 --> 00:05:01.800]  怎樣透過《以斯帖記》
[00:05:01.800 --> 00:05:05.000]  怎樣透過祂那種死就死罷的心
[00:05:05.000 --> 00:05:07.800]  將那個扭轉了整個局勢
[00:05:07.800 --> 00:05:10.400]  惡人哈曼被釘
[00:05:10.400 --> 00:05:12.000]  普爾哲的成立
[00:05:12.000 --> 00:05:15.800]  我們看到《以斯帖記》是發生在波斯帝國
[00:05:15.800 --> 00:05:17.200]  以色列這個民族
[00:05:17.200 --> 00:05:19.600]  德夢主的保守
[00:05:19.600 --> 00:05:21.200]  而我們留意到
[00:05:21.200 --> 00:05:22.800]  再過一些時候
[00:05:22.800 --> 00:05:25.600]  以斯拉記和尼希米記
[00:05:25.600 --> 00:05:29.000]  其實在希伯來聖經是同一本書
[00:05:29.000 --> 00:05:30.200]  在希伯來聖經裏面
[00:05:30.200 --> 00:05:31.600]  都是說到
[00:05:31.600 --> 00:05:35.400]  分別藉著以斯拉這位的民事
[00:05:35.400 --> 00:05:38.200]  藉著尼希米這位的走證
[00:05:38.200 --> 00:05:43.400]  後來回歸時的省長
[00:05:43.400 --> 00:05:47.400]  他們怎樣重建耶路撒冷
[00:05:47.400 --> 00:05:48.200]  簡單來說
[00:05:48.200 --> 00:05:50.200]  這個重建耶路撒冷
[00:05:50.200 --> 00:05:54.000]  就是整個兩本書的中心
[00:05:54.000 --> 00:05:57.400]  如果你再仔細去看
[00:05:57.400 --> 00:06:01.200]  這個重建其實是有一個焦點的
[00:06:01.200 --> 00:06:03.800]  如果你看《以斯拉記》的時候
[00:06:03.800 --> 00:06:05.800]  如果你把它分成兩大部分
[00:06:05.800 --> 00:06:07.600]  第一到第六章
[00:06:07.600 --> 00:06:08.400]  可以這麼說
[00:06:08.400 --> 00:06:11.400]  是一個重建聖殿的過程
[00:06:11.400 --> 00:06:13.000]  為什麼要重建聖殿
[00:06:13.000 --> 00:06:17.800]  因為神的聖殿就是代表神與人同在
[00:06:17.800 --> 00:06:20.000]  但是聖殿被毀之後
[00:06:20.000 --> 00:06:21.400]  百姓四散
[00:06:21.400 --> 00:06:23.400]  所以他們要回去重建聖殿
[00:06:23.400 --> 00:06:29.200]  重建他們和神之間的關係的建立
[00:06:29.200 --> 00:06:32.200]  但是由《以斯拉記》第七到十章
[00:06:32.200 --> 00:06:35.600]  這個焦點不是再在建築物上面
[00:06:35.600 --> 00:06:38.400]  而是在百姓的心裡面
[00:06:38.400 --> 00:06:41.200]  他們要再一次的被神去激勵他們
[00:06:41.200 --> 00:06:44.400]  回應神在他們生命裡面的指引
[00:06:44.400 --> 00:06:46.800]  同樣如果你看尼希米記也是一樣的
[00:06:46.800 --> 00:06:48.800]  尼希米記分成兩大部分
[00:06:48.800 --> 00:06:50.800]  第一部分是一到第六章
[00:06:50.800 --> 00:06:54.400]  他們是說到重建城牆
[00:06:54.400 --> 00:06:55.800]  城牆是代表什麼
[00:06:55.800 --> 00:06:59.000]  城牆就是代表保護
[00:06:59.000 --> 00:07:01.000]  你可以想像
[00:07:01.000 --> 00:07:03.400]  耶路撒冷就算有聖殿
[00:07:03.400 --> 00:07:06.200]  但是因為城牆殘缺不全的時候
[00:07:06.200 --> 00:07:08.400]  外敵很容易從他們的門口
[00:07:08.400 --> 00:07:11.200]  或者破口進入的時候
[00:07:11.200 --> 00:07:13.000]  就好像無掩雞籠一樣
[00:07:13.000 --> 00:07:15.600]  這幫百姓都不能夠得安寧
[00:07:15.600 --> 00:07:18.600]  所以重建城牆是幫助他們
[00:07:18.600 --> 00:07:23.000]  確立他們是神子民的身份
[00:07:23.000 --> 00:07:25.200]  到最終尼希米記的後半部
[00:07:25.200 --> 00:07:30.800]  同樣是說到神要重建這幫百姓的心
[00:07:30.800 --> 00:07:31.800]  有些人說
[00:07:31.800 --> 00:07:34.200]  重建了是不是就一勞永逸呢
[00:07:34.200 --> 00:07:36.000]  不是
[00:07:36.000 --> 00:07:39.400]  重建了之後他們的生命可能仍然有反復
[00:07:39.400 --> 00:07:40.600]  但是我們看到
[00:07:40.600 --> 00:07:43.400]  這是神在這幫子民當中
[00:07:43.400 --> 00:07:47.800]  一個歷史上不能夠磨滅的片段
[00:07:47.800 --> 00:07:49.800]  今天我們真的願意
[00:07:49.800 --> 00:07:52.200]  去看一下這段歷史的時候
[00:07:52.200 --> 00:07:57.200]  不單止是昔日神怎樣在他們當中作為
[00:07:57.200 --> 00:07:59.200]  更加是你和我今天
[00:07:59.200 --> 00:08:00.600]  在這個群體裡面
[00:08:00.600 --> 00:08:04.800]  我們一起觀看神在我們生命的作為
[00:08:04.800 --> 00:08:07.400]  首先我先問一下大家
[00:08:07.400 --> 00:08:12.200]  究竟這個城牆用了多少時間重建而成
[00:08:12.200 --> 00:08:14.200]  在尼希米記裡面
[00:08:14.200 --> 00:08:16.000]  52天
[00:08:16.000 --> 00:08:17.000]  是不是很難想像
[00:08:17.000 --> 00:08:18.400]  嘩 這麼快
[00:08:18.400 --> 00:08:20.800]  只是用了52天就可以重建
[00:08:20.800 --> 00:08:22.600]  其實我們可以這樣說
[00:08:22.600 --> 00:08:26.000]  其實當然這是神的手的工作
[00:08:26.000 --> 00:08:29.600]  但是這個重建的城牆並不是由零做起的
[00:08:29.600 --> 00:08:30.600]  城牆已經有
[00:08:30.600 --> 00:08:32.400]  不過是殘缺不全
[00:08:32.400 --> 00:08:35.600]  而且城門也還沒裝上
[00:08:35.600 --> 00:08:37.200]  所以這52天簡單來說
[00:08:37.200 --> 00:08:41.400]  就是修補各個地方的破口
[00:08:41.400 --> 00:08:43.800]  然後再安上城門
[00:08:43.800 --> 00:08:46.000]  所以他們用52天的時候
[00:08:46.000 --> 00:08:48.800]  就是代表了神的手與他們同在
[00:08:48.800 --> 00:08:50.600]  縱然很多敵人來攻擊
[00:08:50.600 --> 00:08:52.400]  但是只是用了52天
[00:08:52.400 --> 00:08:54.800]  就能夠迅速的完成
[00:08:54.800 --> 00:08:57.600]  以色列民就因為這個城牆完成
[00:08:57.600 --> 00:09:01.000]  他們要去慶祝神的作為
[00:09:01.000 --> 00:09:03.000]  他們的當中
[00:09:03.000 --> 00:09:05.800]  不過尼希米更加清楚知道
[00:09:05.800 --> 00:09:09.200]  要重建這個不單只是城牆
[00:09:09.200 --> 00:09:12.200]  關鍵不是興建一些建築
[00:09:12.200 --> 00:09:15.200]  而更加重要的是建立當中的百姓
[00:09:15.200 --> 00:09:17.600]  建立他們屬靈的生命
[00:09:17.600 --> 00:09:20.600]  城牆是保護人的性命財產
[00:09:20.600 --> 00:09:22.400]  但是尼希米他明白到
[00:09:22.400 --> 00:09:25.600]  真正保護人的不是城牆
[00:09:25.600 --> 00:09:27.600]  而是神的話
[00:09:27.600 --> 00:09:29.800]  因此他在修完城牆之後
[00:09:29.800 --> 00:09:32.800]  要在人的心中重建神的律法
[00:09:32.800 --> 00:09:35.400]  因為有人遵行神的話
[00:09:35.400 --> 00:09:37.600]  與神建立美好的關係
[00:09:37.600 --> 00:09:42.400]  人才能夠得到真正的平安和喜樂
[00:09:42.400 --> 00:09:46.600]  所以今天這段經文給我們提醒
[00:09:46.600 --> 00:09:49.400]  我們要去回歸聖言
[00:09:49.400 --> 00:09:51.400]  回歸神的話語
[00:09:51.400 --> 00:09:55.200]  是對我們這個信仰群體的意義為何呢
[00:09:55.200 --> 00:09:58.800]  這不只是昔日百姓的那種生命
[00:09:58.800 --> 00:10:01.800]  但是我願意透過百姓那種生命的回應
[00:10:01.800 --> 00:10:06.200]  激勵我們都同樣重視神的話語
[00:10:06.200 --> 00:10:08.600]  在我們的群體當中
[00:10:08.600 --> 00:10:11.200]  回歸聖言對信仰群體的第一個意義
[00:10:11.200 --> 00:10:16.200]  就是我們要先建立群體屬靈的胃口
[00:10:16.200 --> 00:10:18.600]  要先建立群體屬靈的胃口
[00:10:18.600 --> 00:10:20.800]  我們看第一到第三節
[00:10:20.800 --> 00:10:23.200]  尼希米記第八章一至三節
[00:10:23.200 --> 00:10:25.400]  我們一起讀 預備起
[00:10:25.400 --> 00:10:30.600]  那時眾百姓如同一人聚集在水門前的廣場
[00:10:30.600 --> 00:10:33.400]  請以斯拉文士張耶和華
[00:10:33.400 --> 00:10:36.600]  吩咐以色列的摩西的律法書帶來
[00:10:36.600 --> 00:10:37.800]  七月初一
[00:10:37.800 --> 00:10:40.200]  以斯拉祭司將律法書
[00:10:40.200 --> 00:10:44.200]  帶到聽了能明白的男女會眾面前
[00:10:44.200 --> 00:10:46.200]  他在水門前的廣場
[00:10:46.200 --> 00:10:48.200]  從清早到中午
[00:10:48.200 --> 00:10:52.400]  在男女和能明白的人面前讀者律法書
[00:10:52.400 --> 00:10:55.400]  眾百姓都質疑而聽
[00:10:55.400 --> 00:10:59.200]  我們留意尼希米記第八章緊接著上一章
[00:10:59.200 --> 00:11:01.200]  第七章提到數點人口
[00:11:01.200 --> 00:11:02.800]  然後就各歸各城
[00:11:02.800 --> 00:11:05.400]  現在他們卻是如同一人
[00:11:05.400 --> 00:11:08.200]  焦聚在水門的寬闊處
[00:11:08.200 --> 00:11:12.200]  就是講到這是一個敬畏神的行動
[00:11:12.200 --> 00:11:14.600]  你留意如同一人的意思
[00:11:14.600 --> 00:11:16.800]  就是說這班百姓雖然多
[00:11:16.800 --> 00:11:19.600]  但是他們的行動好像一個人一樣
[00:11:19.600 --> 00:11:23.000]  原來如同一人在舊約聖經裏面提到的
[00:11:23.000 --> 00:11:25.600]  就是他們一個敬畏神的行動
[00:11:25.600 --> 00:11:27.000]  在史詩記裏面
[00:11:27.000 --> 00:11:30.200]  當以色列人如同一人這樣出戰的時候
[00:11:30.200 --> 00:11:33.000]  就是他們的心都歸向耶和華
[00:11:33.000 --> 00:11:36.400]  他們就成為一個全民作戰的力量
[00:11:36.400 --> 00:11:39.800]  能夠靠著耶和華大大的得勝
[00:11:39.800 --> 00:11:43.000]  但是當他們只顧各支派的利益的時候
[00:11:43.000 --> 00:11:45.600]  就往往在戰爭中失敗
[00:11:46.600 --> 00:11:50.800]  所以你看到如同一人對我們今天都很重要
[00:11:50.800 --> 00:11:55.800]  整個教會都是要如同一人在神的面前
[00:11:55.800 --> 00:11:59.800]  去等候去領受神自己的心意
[00:11:59.800 --> 00:12:03.600]  在早兩個月我們都開始在區組裏面
[00:12:03.600 --> 00:12:06.200]  在祈禱會裏面和大家分享
[00:12:06.200 --> 00:12:09.800]  神要在我們接下來幾個月裏面
[00:12:09.800 --> 00:12:12.400]  給到我們的生命有一個預備
[00:12:12.400 --> 00:12:17.800]  預備我們動員我們準備要去迎接一個修葛
[00:12:17.800 --> 00:12:21.400]  這個修葛的意思就是要讓人來到神的面前
[00:12:21.400 --> 00:12:23.600]  但是當我們有能力
[00:12:23.600 --> 00:12:25.600]  當我們說我們要去見證的時候
[00:12:25.600 --> 00:12:30.000]  我們的生命先要如同一人聚集在主的面前
[00:12:30.000 --> 00:12:32.600]  去領受神給我們的話語
[00:12:32.600 --> 00:12:34.600]  領受神給我們的命令
[00:12:34.600 --> 00:12:36.600]  領受神給我們的心意
[00:12:36.600 --> 00:12:38.800]  所以我們真的看到這個如同一人
[00:12:38.800 --> 00:12:44.200]  就是代表了今天我們怎樣能夠就算教會裏面做很多很多不同的事
[00:12:44.200 --> 00:12:47.400]  但是都要如同一人的來到神的面前
[00:12:47.400 --> 00:12:50.400]  去滿足神對教會的心意
[00:12:50.400 --> 00:12:54.800]  當然神對教會的心意就是好像一個人一樣
[00:12:54.800 --> 00:12:59.600]  要不斷的生養眾多遍滿全地
[00:12:59.600 --> 00:13:04.000]  聖經裏面的使命就是生養眾多遍滿全地
[00:13:04.000 --> 00:13:06.400]  但是我們怎樣叫生養眾多呢
[00:13:06.400 --> 00:13:10.000]  就是藉著在教會裏面我們每一個的小組
[00:13:10.000 --> 00:13:13.000]  能夠去給神去建立起來
[00:13:13.000 --> 00:13:15.600]  這個小組是能夠接納新的人的
[00:13:15.600 --> 00:13:17.800]  這個小組是歡迎新的人加入的
[00:13:17.800 --> 00:13:23.200]  這個小組也都在過程裏面同時的去重視門徒的訓練
[00:13:23.200 --> 00:13:27.000]  同時重視怎樣去增值的
[00:13:27.000 --> 00:13:29.000]  怎樣去倍增的
[00:13:29.000 --> 00:13:32.000]  這個都是我們的生生不息的源頭
[00:13:32.000 --> 00:13:35.800]  今天神要在我們當中要給我們一個體會
[00:13:35.800 --> 00:13:41.800]  神要繼續的我們如同一人的去回應神給我們的心意
[00:13:41.800 --> 00:13:43.800]  你留意聖經裏面這裏所說
[00:13:43.800 --> 00:13:48.400]  七月初一對於猶太人來說是一個很特別的日子
[00:13:48.400 --> 00:13:50.800]  猶太人的七月呢
[00:13:50.800 --> 00:13:52.600]  就和我們的七月不同的
[00:13:52.600 --> 00:13:56.200]  它是相等於我們大概我們九月十月這樣
[00:13:56.200 --> 00:13:58.200]  而猶太人的七月呢
[00:13:58.200 --> 00:14:01.600]  是很多的節期聚集在一起的
[00:14:01.600 --> 00:14:04.000]  我們所說的七月一號
[00:14:04.000 --> 00:14:06.200]  是猶太人的摧國節
[00:14:06.200 --> 00:14:09.200]  也都等於他的新年
[00:14:09.200 --> 00:14:11.600]  同時去到七月十號的時候
[00:14:11.600 --> 00:14:13.400]  就是他們的贖罪日
[00:14:13.400 --> 00:14:18.400]  所有人都要在神面前去紀念自己的罪過
[00:14:18.400 --> 00:14:21.000]  紀念神的拯救的作為
[00:14:21.000 --> 00:14:23.000]  去到十五號到二十一號呢
[00:14:23.000 --> 00:14:24.800]  就是鑄棚節
[00:14:24.800 --> 00:14:30.200]  鑄棚節就是紀念這幫百姓在曠野漂流的日子
[00:14:30.200 --> 00:14:33.400]  到最後那天二十二號就是一個嚴肅會
[00:14:33.400 --> 00:14:35.600]  他們在神的裏面守安息日
[00:14:35.600 --> 00:14:37.400]  紀念神的作為
[00:14:37.400 --> 00:14:38.800]  所以在七月份呢
[00:14:38.800 --> 00:14:44.800]  選擇去有這個盛大的宣讀神律法的這個行動呢
[00:14:44.800 --> 00:14:46.600]  不是偶然的
[00:14:46.600 --> 00:14:49.000]  這個是一個特別設定的日子
[00:14:49.000 --> 00:14:51.600]  是讓整個百姓如同一人
[00:14:51.600 --> 00:14:55.400]  來到神的面前準備他們的心
[00:14:55.400 --> 00:14:56.600]  我們又看到
[00:14:56.600 --> 00:14:59.200]  為什麼他們不在聖殿那裡做這件事呢
[00:14:59.200 --> 00:15:03.000]  是啊 因為聖殿是不能夠容納所有人
[00:15:03.000 --> 00:15:04.400]  因為原來在舊約的時候
[00:15:04.400 --> 00:15:07.000]  聖殿只是容許
[00:15:07.000 --> 00:15:08.800]  舊約時代的聖殿
[00:15:08.800 --> 00:15:11.000]  只是容許男士獻祭
[00:15:11.000 --> 00:15:13.800]  就算去到聖所更加只是祭司
[00:15:13.800 --> 00:15:18.400]  更加大祭司只是一年一度才進到那個至聖所裏面
[00:15:18.400 --> 00:15:20.600]  所以如果純粹在聖殿裏面
[00:15:20.600 --> 00:15:23.800]  他們是不能夠容納這裡所說的那麼多人
[00:15:23.800 --> 00:15:28.000]  你留意這裡所說的是明白的男女會眾
[00:15:28.000 --> 00:15:29.400]  是涉及很多的人
[00:15:29.400 --> 00:15:31.000]  是涉及全體的百姓
[00:15:31.000 --> 00:15:34.800]  所以他們要在這個水門的寬闊的地方
[00:15:34.800 --> 00:15:37.600]  招聚他們
[00:15:37.600 --> 00:15:38.800]  我們也看到
[00:15:38.800 --> 00:15:40.200]  這裡讓我們看到
[00:15:40.200 --> 00:15:44.200]  原來神的話要宣讀的時候
[00:15:44.200 --> 00:15:47.000]  不只是向一群人
[00:15:47.000 --> 00:15:49.400]  是從老到少
[00:15:49.400 --> 00:15:54.400]  都是有份在當中的參與
[00:15:54.400 --> 00:15:58.000]  他們在水門前聽神的宣讀律法書的時候
[00:15:58.000 --> 00:16:00.200]  那個時段是相當長的
[00:16:00.200 --> 00:16:03.800]  聖經說的是從清早到中午
[00:16:03.800 --> 00:16:06.600]  差不多有五六個鐘頭的時間
[00:16:06.600 --> 00:16:10.800]  如果我們的崇拜五六個鐘頭
[00:16:10.800 --> 00:16:12.200]  只是聽講道
[00:16:12.200 --> 00:16:14.000]  那些人行不行的
[00:16:14.000 --> 00:16:15.600]  支不支持得住的
[00:16:15.600 --> 00:16:19.800]  這個就是聖經當時這群百姓那種渴慕的心
[00:16:19.800 --> 00:16:23.000]  我深信這件事不是突然而然的
[00:16:23.000 --> 00:16:25.800]  因為原來早在十三年前
[00:16:25.800 --> 00:16:31.200]  以色列已經立完要在百姓當中教導他們的律法書
[00:16:31.200 --> 00:16:34.400]  而他們經過十幾年的操練
[00:16:34.400 --> 00:16:36.200]  十幾年的準備的時候
[00:16:36.200 --> 00:16:38.600]  他們已經有一個屬靈的胃口
[00:16:38.600 --> 00:16:42.600]  去接受這種神給他們的話語
[00:16:42.600 --> 00:16:43.800]  一會兒我們就知道
[00:16:43.800 --> 00:16:47.400]  為什麼這個意思這麼特別
[00:16:47.400 --> 00:16:50.000]  其實他們在這個水門前的時候
[00:16:50.000 --> 00:16:53.200]  他們就是公開宣讀神的律法
[00:16:53.200 --> 00:16:55.600]  公開宣讀神的律法的意思就是
[00:16:55.600 --> 00:17:01.200]  讓他們回顧他們的民族過往的失敗
[00:17:01.200 --> 00:17:06.400]  但是神卻是藉著這個聖殿和這個聖牆的重建
[00:17:06.400 --> 00:17:11.600]  當他們看到這個實質的聖牆和聖殿的時候
[00:17:11.600 --> 00:17:13.800]  他們再一次的心被恩感
[00:17:13.800 --> 00:17:16.600]  他們再一次看到神的作為
[00:17:16.600 --> 00:17:20.200]  要在這個百姓當中繼續的工作
[00:17:20.200 --> 00:17:22.400]  所以當這個律法書一直讀的時候
[00:17:22.400 --> 00:17:27.600]  他們心裏面就有激動
[00:17:27.600 --> 00:17:29.200]  我們歷史上我們知道
[00:17:29.200 --> 00:17:32.800]  這個城牆不是永遠都能夠保護他們
[00:17:32.800 --> 00:17:34.800]  但是遵守神的律法
[00:17:34.800 --> 00:17:37.600]  卻是能夠保護他們
[00:17:37.600 --> 00:17:39.800]  我們看到這幫以色列民
[00:17:39.800 --> 00:17:43.200]  什麼能夠將他們在這個民族
[00:17:43.200 --> 00:17:46.600]  這個國家能夠持續持守下去呢
[00:17:46.600 --> 00:17:48.800]  原來在秘魯歸回的時候
[00:17:48.800 --> 00:17:52.200]  建立了一個會堂的制度
[00:17:52.200 --> 00:17:54.000]  在這個會堂裏面
[00:17:54.000 --> 00:17:59.000]  十個猶太人在不同的地方聚集在這個會堂的時候
[00:17:59.000 --> 00:18:02.600]  他們就能夠宣讀神的律法書
[00:18:02.600 --> 00:18:06.000]  他們能夠宣讀神所留下的聖言
[00:18:06.000 --> 00:18:07.800]  希伯來聖經
[00:18:07.800 --> 00:18:09.600]  就是因為這樣的緣故
[00:18:09.600 --> 00:18:14.400]  他們整個民族都能夠保留對神的那種敬虔
[00:18:14.400 --> 00:18:17.200]  一直到耶穌的時代
[00:18:17.200 --> 00:18:19.000]  這個會堂的設立
[00:18:19.000 --> 00:18:23.400]  也影響了今天在教會的設定
[00:18:23.400 --> 00:18:26.200]  今天為什麼我們一起有集中的敬拜呢
[00:18:26.200 --> 00:18:32.800]  因為這個也是一個在會堂裏面的敬拜模式的延伸
[00:18:32.800 --> 00:18:36.000]  所以整個神的話語
[00:18:36.000 --> 00:18:40.400]  是一步一步的建立起這個群體
[00:18:40.400 --> 00:18:44.800]  雖然這些城牆這些聖殿後來都被湮滅
[00:18:44.800 --> 00:18:46.800]  但是神的保守
[00:18:46.800 --> 00:18:51.800]  卻是在他的話語裏面一直一直的進到人的心裏面
[00:18:51.800 --> 00:18:54.800]  為什麼所有聽和明白的人都要聚集
[00:18:54.800 --> 00:18:58.600]  因為遵守神的律法是所有人的事情
[00:18:58.600 --> 00:19:01.200]  是要接續過去民族失敗的歷史
[00:19:01.200 --> 00:19:04.400]  他們要做一個整體文化的更新
[00:19:04.400 --> 00:19:07.200]  以色列將整本的摩西律法書
[00:19:07.200 --> 00:19:09.000]  唸給他們聽的時候
[00:19:09.000 --> 00:19:12.400]  特別提到一個叫禍福之道
[00:19:12.400 --> 00:19:14.000]  什麼叫禍福之道
[00:19:14.000 --> 00:19:18.200]  簡單來說就是祝福和咒咒
[00:19:18.200 --> 00:19:19.800]  當你聽神的話的時候
[00:19:19.800 --> 00:19:21.000]  你就得神的祝福
[00:19:21.000 --> 00:19:22.600]  當你不聽神的話的時候
[00:19:22.600 --> 00:19:23.400]  神就咒咒
