
[00:00:00.000 --> 00:00:01.720]  究竟什麼叫做詩語呢?
[00:01:26.320 --> 00:01:27.320]  十七到二十一節
[00:01:27.320 --> 00:01:30.320]  你們讀到二十二到三十一節
[00:01:30.320 --> 00:01:31.320]  我就讀最後那段
[00:01:31.320 --> 00:01:33.320]  這裡很快地讀
[00:01:33.320 --> 00:01:37.320]  保羅就從米利都派人去請
[00:01:37.320 --> 00:01:39.320]  史伊弗所教會的長老來見他
[00:01:39.320 --> 00:01:42.320]  就說自從我來到亞細亞省的第一天
[00:01:42.320 --> 00:01:45.320]  無論在什麼地方
[00:01:45.320 --> 00:01:47.320]  對猶太人對外邦人
[00:01:47.320 --> 00:01:48.320]  都沒有保留
[00:01:48.320 --> 00:01:50.320]  都鄭重地報道
[00:01:50.320 --> 00:01:52.320]  勸告教導他們
[00:01:52.320 --> 00:01:55.320]  要悔改回轉並且信主耶穌
[00:02:23.320 --> 00:02:27.320]  現在我把你們交托在上帝的手裡
[00:02:27.320 --> 00:02:29.320]  堅定你們的信心
[00:02:29.320 --> 00:02:32.320]  又將神的福澤賜給你們
[00:02:32.320 --> 00:02:37.320]  我從來沒有貪圖過任何人的金銀和衣服
[00:02:37.320 --> 00:02:41.320]  我用我這一生的金銀和衣服
[00:02:41.320 --> 00:02:43.320]  來獻給你們
[00:02:43.320 --> 00:02:46.320]  我現在就把你們交托在上帝的手裡
[00:02:46.320 --> 00:02:48.320]  堅定你們的信心
[00:02:48.320 --> 00:02:51.320]  又將神的福澤賜給你們
[00:02:51.320 --> 00:02:53.320]  我用我這一雙手去工作
[00:02:53.320 --> 00:02:57.320]  來供給我和同工的需要
[00:02:57.320 --> 00:03:00.320]  我在各種的事上
[00:03:00.320 --> 00:03:02.320]  給你們留下榜樣
[00:03:02.320 --> 00:03:07.320]  你們應該勤勞工作幫助軟弱人
[00:03:07.320 --> 00:03:09.320]  主耶穌親自說過
[00:03:09.320 --> 00:03:12.320]  施比受更有福
[00:03:12.320 --> 00:03:14.320]  這是一個很感人的場面
[00:03:14.320 --> 00:03:17.320]  是保羅離開這間教會的時候
[00:03:17.320 --> 00:03:18.320]  他有一群長老
[00:03:18.320 --> 00:03:21.320]  現在他要將教會交給這群長老
[00:03:21.320 --> 00:03:23.320]  然後這群長老要接管這間教會
[00:03:23.320 --> 00:03:24.320]  因為保羅要走
[00:03:24.320 --> 00:03:28.320]  所以保羅在裡面勸勉這群弟兄姊妹
[00:03:28.320 --> 00:03:31.320]  保羅甚至說我要擺上一切
[00:03:31.320 --> 00:03:33.320]  剛才我們說的施語
[00:03:33.320 --> 00:03:34.320]  保羅所說的東西
[00:03:34.320 --> 00:03:37.320]  比我們想像的施語更多
[00:03:37.320 --> 00:03:38.320]  其實他擺上一切
[00:03:38.320 --> 00:03:43.320]  連自己的命都不要
[00:03:43.320 --> 00:03:48.320]  今天施語原來是施語命
[00:03:48.320 --> 00:03:50.320]  現在我們慢慢去想
[00:03:50.320 --> 00:03:52.320]  其實不用想得這麼灰
[00:03:52.320 --> 00:03:54.320]  施語的意思
[00:03:54.320 --> 00:03:58.320]  其實是一個真誠的心向別人比
[00:03:58.320 --> 00:03:59.320]  所以保羅說
[00:03:59.320 --> 00:04:00.320]  我並不珍惜自己的性命
[00:04:00.320 --> 00:04:07.320]  為的是要完全成就神在我身上的使命
[00:04:07.320 --> 00:04:10.320]  原來上帝有一個使命叫他寫命
[00:04:10.320 --> 00:04:11.320]  這是第一
[00:04:11.320 --> 00:04:13.320]  第二,我離開之後
[00:04:13.320 --> 00:04:19.320]  有很多恐怖的豺狼來攻擊羊群
[00:04:19.320 --> 00:04:22.320]  即是教會裡面的信徒
[00:04:22.320 --> 00:04:24.320]  但是你要記住
[00:04:24.320 --> 00:04:25.320]  保羅說
[00:04:25.320 --> 00:04:29.320]  我曾經日夜用眼淚去勸戒你們
[00:04:29.320 --> 00:04:30.320]  教導你們
[00:04:30.320 --> 00:04:34.320]  保羅的心擺出來是勸戒他
[00:04:34.320 --> 00:04:36.320]  他擺上這種心
[00:04:36.320 --> 00:04:38.320]  現在我將它交託給上帝
[00:04:38.320 --> 00:04:39.320]  堅定你的信心
[00:04:39.320 --> 00:04:46.320]  為道將神自己所預備給你的福澤賜給你
[00:04:46.320 --> 00:04:47.320]  三樣東西
[00:04:47.320 --> 00:04:48.320]  給這些福澤
[00:04:48.320 --> 00:04:51.320]  給他的信徒
[00:04:51.320 --> 00:04:55.320]  這段經文我講到很多的重複
[00:04:55.320 --> 00:04:57.320]  保羅講了什麼呢?
[00:04:57.320 --> 00:04:58.320]  講了很多付出
[00:04:58.320 --> 00:04:59.320]  交出
[00:04:59.320 --> 00:05:00.320]  為道
[00:05:00.320 --> 00:05:01.320]  賜給
[00:05:01.320 --> 00:05:02.320]  供給
[00:05:02.320 --> 00:05:03.320]  幫助
[00:05:03.320 --> 00:05:04.320]  紀念等等的東西
[00:05:04.320 --> 00:05:07.320]  都是形容保羅一種的心情
[00:05:07.320 --> 00:05:11.320]  就是他要將這東西給出去
[00:05:11.320 --> 00:05:13.320]  和施予出去
[00:05:13.320 --> 00:05:15.320]  來到這裡你開始明白一點
[00:05:15.320 --> 00:05:18.320]  施予不單只是一件物質
[00:05:18.320 --> 00:05:22.320]  而是給出去背後那種動力
[00:05:22.320 --> 00:05:25.320]  為別人著想
[00:05:25.320 --> 00:05:28.320]  耶穌基督為什麼要死在十字架上?
[00:05:28.320 --> 00:05:31.320]  是為別人著想
[00:05:31.320 --> 00:05:32.320]  很難
[00:05:32.320 --> 00:05:34.320]  因為我們問
[00:05:34.320 --> 00:05:35.320]  是很難的
[00:05:35.320 --> 00:05:37.320]  施比受更有福
[00:05:37.320 --> 00:05:38.320]  為什麼呢?
[00:05:38.320 --> 00:05:41.320]  為什麼比受更有福呢?
[00:05:41.320 --> 00:05:44.320]  如果要我們這麼慘給出去的時候
[00:05:44.320 --> 00:05:46.320]  待會我們去思考一下這個問題
[00:05:46.320 --> 00:05:48.320]  既然是福
[00:05:48.320 --> 00:05:51.320]  為什麼我們生出來就喜歡受呢?
[00:05:51.320 --> 00:05:53.320]  喜歡接受呢?
[00:05:53.320 --> 00:05:55.320]  我們要明白這件事
[00:05:55.320 --> 00:05:58.320]  究竟什麼攔著我們去給呢?
[00:05:58.320 --> 00:05:59.320]  有時候給不出
[00:05:59.320 --> 00:06:01.320]  明明有也不給出去
[00:06:01.320 --> 00:06:05.320]  又或者如果給是有福的話
[00:06:05.320 --> 00:06:07.320]  那怎樣給才有福呢?
[00:06:07.320 --> 00:06:09.320]  這個問題我們慢慢去探討
[00:06:09.320 --> 00:06:10.320]  從這段經文裡
[00:06:10.320 --> 00:06:12.320]  試試幫助我們去明白
[00:06:12.320 --> 00:06:14.320]  保羅當時的心情是怎樣
[00:06:14.320 --> 00:06:16.320]  看最後一段
[00:06:16.320 --> 00:06:22.320]  他說我從來沒有貪圖過任何人的金銀和衣服
[00:06:22.320 --> 00:06:28.320]  用我這雙手去供應給我的同工和我的需要
[00:06:28.320 --> 00:06:30.320]  我現在在各種的事上
[00:06:30.320 --> 00:06:31.320]  給你們留下一個榜樣
[00:06:31.320 --> 00:06:34.320]  告訴你們應該這樣勤勞工作
[00:06:34.320 --> 00:06:38.320]  來幫助軟弱的人
[00:06:38.320 --> 00:06:42.320]  有什麼攔著我們去給呢?
[00:06:42.320 --> 00:06:45.320]  這裡有幾個重點
[00:06:45.320 --> 00:06:46.320]  特別那句
[00:06:46.320 --> 00:06:51.320]  他說我從來沒有貪圖過任何人的金銀和衣服
[00:06:51.320 --> 00:06:53.320]  重點在貪圖這兩個字裡
[00:06:53.320 --> 00:06:55.320]  貪圖你可以解釋成
[00:06:55.320 --> 00:06:58.320]  有些東西是你很嚮往的
[00:06:58.320 --> 00:07:00.320]  有些東西是你的慾念
[00:07:00.320 --> 00:07:03.320]  是你的肉體裡很想去追求
[00:07:03.320 --> 00:07:05.320]  我不用說你們認識的
[00:07:05.320 --> 00:07:09.320]  生出來的嬰兒都知道他的慾念是什麼
[00:07:09.320 --> 00:07:12.320]  這裡說到金銀和衣服
[00:07:12.320 --> 00:07:15.320]  其實是一個例子
[00:07:15.320 --> 00:07:18.320]  我們有沒有內心裡有些東西
[00:07:18.320 --> 00:07:20.320]  是我們很想抓住的
[00:07:20.320 --> 00:07:23.320]  那樣東西是拉著我們不想給出去的
[00:07:23.320 --> 00:07:24.320]  那種慾念
[00:07:24.320 --> 00:07:26.320]  那種嚮往
[00:07:26.320 --> 00:07:28.320]  在物質裡也好
[00:07:28.320 --> 00:07:31.320]  在你的嗜好裡也好
[00:07:31.320 --> 00:07:32.320]  等等的東西
[00:07:32.320 --> 00:07:37.320]  貪圖和淫念這兩個字是相同的
[00:07:37.320 --> 00:07:39.320]  淫念我們一想
[00:07:39.320 --> 00:07:41.320]  就想一些黃色的東西
[00:07:41.320 --> 00:07:44.320]  想一些那類的事情
[00:07:44.320 --> 00:07:47.320]  但聖經裡面是說所有淫亂
[00:07:47.320 --> 00:07:50.320]  是priority的分別
[00:07:50.320 --> 00:07:52.320]  那是不潔淨的東西
[00:07:52.320 --> 00:07:55.320]  你不將神放在第一位的話
[00:07:55.320 --> 00:07:58.320]  你就是犯了一種淫亂
[00:07:58.320 --> 00:07:59.320]  是一個分別
[00:07:59.320 --> 00:08:01.320]  所以這裡有一段經文
[00:08:01.320 --> 00:08:03.320]  白大夫有五章二十八節
[00:08:03.320 --> 00:08:05.320]  他說凡看見婦人就動淫念
[00:08:05.320 --> 00:08:10.320]  這個人已經與她犯了奸淫
[00:08:10.320 --> 00:08:17.320]  意思是你在心裡已經開始有這種動念的時候
[00:08:17.320 --> 00:08:19.320]  這個貪圖
[00:08:19.320 --> 00:08:24.320]  這個慾念就開始指引你要下一個步驟
[00:08:24.320 --> 00:08:26.320]  所以一切的果效
[00:08:26.320 --> 00:08:28.320]  聖經說的也是從心發出
[00:08:28.320 --> 00:08:29.320]  你的心想什麼
[00:08:29.320 --> 00:08:32.320]  你的行動自然會做
[00:08:32.320 --> 00:08:34.320]  所以這裡最主要說一件事
[00:08:34.320 --> 00:08:37.320]  貪圖是與你的心裡面有關係
[00:08:37.320 --> 00:08:40.320]  聖經有個故事可能大家聽過
[00:08:40.320 --> 00:08:41.320]  從前從前從前
[00:08:41.320 --> 00:08:43.320]  很久之前有一個人很有錢
[00:08:43.320 --> 00:08:45.320]  有錢到我不知道
[00:08:45.320 --> 00:08:48.320]  以今天的故事去看
[00:08:48.320 --> 00:08:50.320]  香港就是姓李的那個
[00:08:50.320 --> 00:08:53.320]  全世界就是姓姬的那個
[00:08:53.320 --> 00:08:55.320]  姓姬的
[00:08:55.320 --> 00:09:00.320]  現在就不是了
[00:09:00.320 --> 00:09:07.320]  所以大家就覺得這個人這麼有錢
[00:09:07.320 --> 00:09:13.320]  他開始為了自己的錢就開始要籌算
[00:09:13.320 --> 00:09:16.320]  於是他說我有很多的財產很多的財物
[00:09:16.320 --> 00:09:17.320]  不知道怎麼辦
[00:09:17.320 --> 00:09:20.320]  於是我就起一個很大的倉庫
[00:09:20.320 --> 00:09:23.320]  然後我就要將我所有的財物
[00:09:23.320 --> 00:09:24.320]  放進這個倉庫裏面
[00:09:24.320 --> 00:09:28.320]  於是我就可以很開心了
[00:09:28.320 --> 00:09:29.320]  好了
[00:09:29.320 --> 00:09:31.320]  放了進去之後
[00:09:31.320 --> 00:09:32.320]  他很有趣
[00:09:32.320 --> 00:09:33.320]  經文這樣說
[00:09:33.320 --> 00:09:35.320]  他對靈魂說
[00:09:35.320 --> 00:09:36.320]  靈魂啊
[00:09:36.320 --> 00:09:38.320]  你有很多的財物
[00:09:38.320 --> 00:09:39.320]  積蓄
[00:09:39.320 --> 00:09:41.320]  只等安安日日
[00:09:41.320 --> 00:09:43.320]  吃喝玩樂
[00:09:43.320 --> 00:09:47.320]  有趣嗎
[00:09:47.320 --> 00:09:50.320]  那個人走到這裏
[00:09:50.320 --> 00:09:52.320]  跟靈魂說
[00:09:52.320 --> 00:09:53.320]  靈魂啊靈魂
[00:09:53.320 --> 00:09:56.320]  你只管安安日日吃喝玩樂
[00:09:56.320 --> 00:09:58.320]  你開始明白
[00:09:58.320 --> 00:10:00.320]  人和人自己說話
[00:10:00.320 --> 00:10:03.320]  自己和自己說話
[00:10:03.320 --> 00:10:05.320]  有些事情你自己和自己說話
[00:10:05.320 --> 00:10:06.320]  你不用告訴我
[00:10:06.320 --> 00:10:08.320]  你自己知道自己怎麼說
[00:10:08.320 --> 00:10:11.320]  開始有一件事叫他行動
[00:10:11.320 --> 00:10:13.320]  將這件事放進倉庫裏
[00:10:13.320 --> 00:10:14.320]  跟靈魂說
[00:10:14.320 --> 00:10:15.320]  靈魂啊靈魂
[00:10:15.320 --> 00:10:17.320]  靈魂是甚麼
[00:10:17.320 --> 00:10:19.320]  靈魂會不會死
[00:10:19.320 --> 00:10:21.320]  靈魂不會死
[00:10:21.320 --> 00:10:23.320]  靈魂會永遠去到一個地方
[00:10:23.320 --> 00:10:25.320]  今天我們要跟靈魂說
[00:10:25.320 --> 00:10:27.320]  我們去到永恆
[00:10:27.320 --> 00:10:28.320]  還是永死
[00:10:28.320 --> 00:10:30.320]  永生還是永死
[00:10:30.320 --> 00:10:31.320]  如果他這樣說
[00:10:31.320 --> 00:10:33.320]  他真的叫靈魂去永死
[00:10:33.320 --> 00:10:35.320]  但是這個人叫他這樣做
[00:10:35.320 --> 00:10:37.320]  叫他跟自己的靈魂這樣說
[00:10:37.320 --> 00:10:38.320]  接著神就說
[00:10:38.320 --> 00:10:40.320]  無知的人啊
[00:10:40.320 --> 00:10:43.320]  今夜就必要你的靈魂
[00:10:43.320 --> 00:10:47.320]  你所預備的要歸給哪一個呢
[00:10:47.320 --> 00:10:49.320]  凡為自己積財的
[00:10:49.320 --> 00:10:52.320]  上帝念前及不負足也是這樣
[00:10:52.320 --> 00:10:54.320]  然後神一出來就跟他說
[00:10:54.320 --> 00:10:56.320]  如果你今晚死了
[00:10:56.320 --> 00:10:59.320]  暴斃的時候
[00:10:59.320 --> 00:11:01.320]  你所有的東西
[00:11:01.320 --> 00:11:02.320]  包括你的靈魂
[00:11:02.320 --> 00:11:05.320]  都跟著一起下去
[00:11:05.320 --> 00:11:07.320]  所以他這樣說
[00:11:07.320 --> 00:11:09.320]  你所預備的要給哪一個呢
[00:11:09.320 --> 00:11:10.320]  你為了這些東西
[00:11:10.320 --> 00:11:12.320]  叫靈魂去做這件事
[00:11:12.320 --> 00:11:17.320]  靈魂不是幫你去做今世會過去的事
[00:11:17.320 --> 00:11:21.320]  靈魂是叫你去幫人
[00:11:21.320 --> 00:11:23.320]  走到永恆的裏面
[00:11:23.320 --> 00:11:25.320]  這個優先是錯了
[00:11:25.320 --> 00:11:30.320]  他對靈魂說錯話
[00:11:30.320 --> 00:11:33.320]  他自己就看到目前的事
[00:11:33.320 --> 00:11:35.320]  但神就說你拉起他的頭
[00:11:35.320 --> 00:11:37.320]  然後看一下前面遠方的事
[00:11:37.320 --> 00:11:40.320]  才是你要最重要的事
[00:11:40.320 --> 00:11:42.320]  你說好吧
[00:11:42.320 --> 00:11:43.320]  既然你這樣說
[00:11:43.320 --> 00:11:46.320]  我今天回去扔掉我家裏的東西
[00:11:46.320 --> 00:11:48.320]  在我面前所有東西都扔掉
[00:11:48.320 --> 00:11:50.320]  除了穿那套衣服之外
[00:11:50.320 --> 00:11:52.320]  我家裏的東西都扔掉
[00:11:52.320 --> 00:11:53.320]  是不是這樣呢
[00:11:53.320 --> 00:11:54.320]  是不是這樣的意思呢
[00:11:54.320 --> 00:11:55.320]  就基於我付出
[00:11:55.320 --> 00:11:56.320]  這是私語
[00:11:56.320 --> 00:11:57.320]  把所有東西都給出去
[00:11:57.320 --> 00:11:58.320]  不是
[00:11:58.320 --> 00:12:02.320]  不是不是這樣的意思
[00:12:02.320 --> 00:12:04.320]  我的意思就是說
[00:12:04.320 --> 00:12:06.320]  你不要這樣做
[00:12:06.320 --> 00:12:08.320]  是因為我們有一樣東西
[00:12:08.320 --> 00:12:09.320]  我們要知道
[00:12:09.320 --> 00:12:13.320]  福不是來自我們目前那樣東西
[00:12:13.320 --> 00:12:14.320]  令我們有福氣
[00:12:14.320 --> 00:12:16.320]  而是我們望遠的時候
[00:12:16.320 --> 00:12:18.320]  我們才看到那個福氣在我們前面
[00:12:18.320 --> 00:12:21.320]  我們不要用近視鏡
[00:12:21.320 --> 00:12:23.320]  只是看前面的東西
[00:12:23.320 --> 00:12:26.320]  要帶一個遠視鏡
[00:12:26.320 --> 00:12:27.320]  看遠視
[00:12:27.320 --> 00:12:32.320]  看遠視你才看到前面所發生的事情
[00:12:32.320 --> 00:12:34.320]  所以保羅就說
[00:12:34.320 --> 00:12:39.320]  怎樣才能夠得到這種福呢
[00:12:39.320 --> 00:12:42.320]  為何付出私語可以得福呢
[00:12:42.320 --> 00:12:44.320]  剛才我們說了攔住我們
[00:12:44.320 --> 00:12:45.320]  不讓他得福
[00:12:45.320 --> 00:12:46.320]  你現在知道了
[00:12:46.320 --> 00:12:48.320]  攔住我們就是說我們的貪圖
[00:12:48.320 --> 00:12:49.320]  好了
[00:12:49.320 --> 00:12:50.320]  你扔掉貪圖的東西
[00:12:50.320 --> 00:12:51.320]  然後怎樣做呢
[00:12:51.320 --> 00:12:52.320]  要給解決方案
[00:12:52.320 --> 00:12:54.320]  保羅就說解決方案
[00:12:54.320 --> 00:12:56.320]  這個就是他的經文
[00:12:56.320 --> 00:12:58.320]  他說我用我這雙手
[00:12:58.320 --> 00:13:01.320]  來供給我同工的需要
[00:13:01.320 --> 00:13:03.320]  我在國事上給你們留下榜樣
[00:13:03.320 --> 00:13:07.320]  叫你們勤勞工作來幫助軟弱的人
[00:13:07.320 --> 00:13:08.320]  第一件事
[00:13:08.320 --> 00:13:11.320]  勤勞工作
[00:13:11.320 --> 00:13:14.320]  勤力我也知道
[00:13:14.320 --> 00:13:18.320]  從小到大父母都叫我們勤力
[00:13:18.320 --> 00:13:20.320]  老師也叫我勤力
[00:13:20.320 --> 00:13:22.320]  如果不勤力你就是懶鬼
[00:13:22.320 --> 00:13:24.320]  你就是蛇王
[00:13:24.320 --> 00:13:25.320]  做事大家都知道要勤力
[00:13:25.320 --> 00:13:29.320]  這裡說的是勤勞工作
[00:13:29.320 --> 00:13:36.320]  特別是勤勞是代表你做的時候很辛苦
[00:13:36.320 --> 00:13:41.320]  勤勞、勞苦、有掙扎
[00:13:41.320 --> 00:13:45.320]  下午跟一個弟兄出去吃飯
[00:13:45.320 --> 00:13:48.320]  這段時間沒見你
[00:13:48.320 --> 00:13:50.320]  他就說很辛苦
[00:13:50.320 --> 00:13:52.320]  因為我又讀書
[00:13:52.320 --> 00:13:54.320]  我上班又要讀書
[00:13:54.320 --> 00:13:56.320]  所以時間顛倒了
[00:13:56.320 --> 00:13:57.320]  我問他讀書辛苦嗎
[00:13:57.320 --> 00:13:58.320]  他說辛苦
[00:13:58.320 --> 00:14:01.320]  誰覺得讀書不辛苦
[00:14:01.320 --> 00:14:03.320]  很開心
[00:14:03.320 --> 00:14:04.320]  不敢舉手
[00:14:04.320 --> 00:14:06.320]  讀書是辛苦的
[00:14:06.320 --> 00:14:08.320]  我也在讀書
[00:14:08.320 --> 00:14:10.320]  剛剛放下書包
[00:14:10.320 --> 00:14:13.320]  世界上沒有人不覺得
[00:14:13.320 --> 00:14:15.320]  誰覺得上班很容易
[00:14:15.320 --> 00:14:17.320]  不辛苦
[00:14:17.320 --> 00:14:19.320]  沒有
[00:14:19.320 --> 00:14:21.320]  讀書很辛苦
[00:14:21.320 --> 00:14:22.320]  上班很辛苦
[00:14:22.320 --> 00:14:24.320]  但世界上又不可以不上班
[00:14:24.320 --> 00:14:26.320]  學生要讀書
[00:14:26.320 --> 00:14:27.320]  你又要工作
[00:14:27.320 --> 00:14:30.320]  我每天都在抱怨
[00:14:30.320 --> 00:14:35.320]  抱怨上班很辛苦
[00:14:35.320 --> 00:14:36.320]  聖經很有趣
[00:14:36.320 --> 00:14:42.320]  聖經的教導是
[00:14:42.320 --> 00:14:46.320]  聖經說懶惰的人
[00:14:46.320 --> 00:14:48.320]  要看螞蟻
[00:14:48.320 --> 00:14:49.320]  看牠們所行的
[00:14:49.320 --> 00:14:52.320]  就知道牠們有智慧
[00:14:52.320 --> 00:14:56.320]  見過螞蟻不做事嗎
[00:14:56.320 --> 00:14:57.320]  很有趣
[00:14:57.320 --> 00:14:59.320]  螞蟻不會抱怨今天很辛苦
[00:14:59.320 --> 00:15:01.320]  牠生出來就是這樣
[00:15:01.320 --> 00:15:04.320]  每一隻都是這樣
[00:15:04.320 --> 00:15:06.320]  拿東西吃
[00:15:06.320 --> 00:15:08.320]  我家最怕有很多螞蟻
[00:15:08.320 --> 00:15:09.320]  最近下雨
[00:15:09.320 --> 00:15:11.320]  螞蟻開始跑出來
[00:15:11.320 --> 00:15:13.320]  我說你懶吧
[00:15:13.320 --> 00:15:14.320]  不要出來
[00:15:14.320 --> 00:15:15.320]  牠繼續要爬
[00:15:15.320 --> 00:15:16.320]  找東西吃
[00:15:16.320 --> 00:15:17.320]  為什麼呢
[00:15:17.320 --> 00:15:20.320]  你知道螞蟻是為了什麼嗎
[00:15:20.320 --> 00:15:23.320]  螞蟻有一個王國
[00:15:23.320 --> 00:15:24.320]  牠建立了王國
[00:15:24.320 --> 00:15:26.320]  牠不斷做一件事
[00:15:26.320 --> 00:15:27.320]  如果是一般的螞蟻
[00:15:27.320 --> 00:15:30.320]  我不是說那些蟻后
[00:15:30.320 --> 00:15:32.320]  一般的螞蟻就是拿食物去
[00:15:32.320 --> 00:15:35.320]  供應那隻蟻后
[00:15:35.320 --> 00:15:38.320]  讓牠可以生下一代出來
[00:15:38.320 --> 00:15:41.320]  就算捏死一隻
[00:15:41.320 --> 00:15:42.320]  捏死十隻
[00:15:42.320 --> 00:15:45.320]  接著那二十三十隻都繼續做那件事
[00:15:45.320 --> 00:15:46.320]  這就是螞蟻
[00:15:46.320 --> 00:15:47.320]  所以聖經說很有趣
[00:15:47.320 --> 00:15:49.320]  你這樣看就知道智慧
[00:15:49.320 --> 00:15:50.320]  因為智慧是什麼
[00:15:50.320 --> 00:15:55.320]  我的目的是要建立它的王國
[00:15:55.320 --> 00:15:57.320]  基督徒今天
[00:15:57.320 --> 00:15:59.320]  我們的勤勞工作
[00:15:59.320 --> 00:16:00.320]  我們有一個很重要的目的
[00:16:00.320 --> 00:16:02.320]  是建立什麼
[00:16:02.320 --> 00:16:05.320]  神國、天國
[00:16:05.320 --> 00:16:07.320]  我們的目標要清楚
[00:16:07.320 --> 00:16:09.320]  知道我們有一個天國要去做
[00:16:09.320 --> 00:16:11.320]  可以看到勤力
[00:16:11.320 --> 00:16:14.320]  帶給我們一種智慧和福樂
[00:16:14.320 --> 00:16:15.320]  這是第一件事
[00:16:15.320 --> 00:16:17.320]  你現在開始知道
[00:16:17.320 --> 00:16:19.320]  工作原來是一種福
[00:16:19.320 --> 00:16:22.320]  傳道書有說
[00:16:22.320 --> 00:16:23.320]  人人吃喝
[00:16:23.320 --> 00:16:25.320]  在他一切的勞碌中享福
[00:16:25.320 --> 00:16:28.320]  這也是神賜的恩福
[00:16:28.320 --> 00:16:31.320]  原來神是透過我們工作
[00:16:31.320 --> 00:16:33.320]  賜福給我們的
[00:16:33.320 --> 00:16:35.320]  所謂的辛苦
[00:16:35.320 --> 00:16:38.320]  其實就是我們去經驗
[00:16:38.320 --> 00:16:40.320]  神給我們這個福樂
[00:16:40.320 --> 00:16:44.320]  我很多時候都見過這個同事
[00:16:44.320 --> 00:16:45.320]  都是這樣的
[00:16:45.320 --> 00:16:47.320]  你喜不喜歡星期一上班
[00:16:47.320 --> 00:16:50.320]  你沒上班的那些不知道
[00:16:50.320 --> 00:16:52.320]  I hate Monday
[00:16:52.320 --> 00:16:55.320]  所以星期三
[00:16:55.320 --> 00:16:56.320]  Oh thanks
[00:16:56.320 --> 00:16:58.320]  It's Wednesday
[00:16:58.320 --> 00:16:59.320]  星期三
[00:16:59.320 --> 00:17:01.320]  星期五我們叫什麼
[00:17:01.320 --> 00:17:03.320]  Thanks God it's Friday
[00:17:03.320 --> 00:17:05.320]  星期一上班很辛苦
[00:17:05.320 --> 00:17:07.320]  這一天我就見到這個同事
[00:17:07.320 --> 00:17:08.320]  他上班的時候
[00:17:08.320 --> 00:17:09.320]  I hate Monday
[00:17:09.320 --> 00:17:11.320]  我在電梯上碰到他
[00:17:11.320 --> 00:17:14.320]  過了那一天下班的時候
[00:17:14.320 --> 00:17:17.320]  他笑著跟我說
[00:17:17.320 --> 00:17:19.320]  William, I'm done for the day
[00:17:19.320 --> 00:17:22.320]  I feel so fulfilling
[00:17:22.320 --> 00:17:25.320]  你今早和晚上的樣子不同
[00:17:25.320 --> 00:17:27.320]  很有趣
[00:17:27.320 --> 00:17:29.320]  你明不明白
[00:17:29.320 --> 00:17:31.320]  什麼叫Fulfilling
[00:17:31.320 --> 00:17:33.320]  那一天八個小時的工作
[00:17:33.320 --> 00:17:36.320]  帶給他一種
[00:17:36.320 --> 00:17:37.320]  accomplishment
[00:17:37.320 --> 00:17:39.320]  滿足感
[00:17:39.320 --> 00:17:41.320]  但是他要開始的時候
[00:17:41.320 --> 00:17:44.320]  叫著辛苦
