
[00:00:00.000 --> 00:00:02.960]  在這時候 平安很寶貴
[00:05:10.200 --> 00:05:12.200]  這些人
[00:05:12.200 --> 00:05:16.200]  他們不是只是一般的信徒
[00:05:16.200 --> 00:05:18.200]  為什麼
[00:05:18.200 --> 00:05:20.200]  等一下我會仔細的再講這個
[00:05:20.200 --> 00:05:22.200]  為什麼
[00:05:22.200 --> 00:05:24.200]  但是起訴了第二章第三章裡面
[00:05:24.200 --> 00:05:26.200]  就提到七個教會裡面
[00:05:26.200 --> 00:05:28.200]  有
[00:05:28.200 --> 00:05:30.200]  都有一批人對不對
[00:05:30.200 --> 00:05:32.200]  最後都結束說
[00:05:32.200 --> 00:05:34.200]  得勝的得勝的得勝的得勝的
[00:05:34.200 --> 00:05:36.200]  所以起訴了第二章第三章裡面
[00:05:36.200 --> 00:05:38.200]  我們過去講過說
[00:05:38.200 --> 00:05:40.200]  在這個神的代表
[00:05:40.200 --> 00:05:42.200]  宗教會代表歷史歷代的教會
[00:05:42.200 --> 00:05:44.200]  在這每一個教會的裡面
[00:05:44.200 --> 00:05:46.200]  都代表著說
[00:05:46.200 --> 00:05:48.200]  有一些人
[00:05:48.200 --> 00:05:50.200]  他們是為主堅持到底的
[00:05:50.200 --> 00:05:52.200]  為主的道
[00:05:52.200 --> 00:05:54.200]  為主的民
[00:05:54.200 --> 00:05:56.200]  為主而活的這些人
[00:05:56.200 --> 00:05:58.200]  那這些人呢
[00:05:58.200 --> 00:06:00.200]  他們就是那些所謂的得勝者
[00:06:00.200 --> 00:06:02.200]  你仔細去看
[00:06:02.200 --> 00:06:04.200]  在整個起訴的裡面
[00:06:04.200 --> 00:06:06.200]  這個
[00:06:06.200 --> 00:06:08.200]  屢次的會提到得勝者
[00:06:08.200 --> 00:06:10.200]  到了後面十四章的時候
[00:06:10.200 --> 00:06:12.200]  還會再提到那十四萬四千人
[00:06:12.200 --> 00:06:14.200]  然後你會看見
[00:06:14.200 --> 00:06:16.200]  那個兩個傳道的人
[00:06:16.200 --> 00:06:18.200]  那兩個在地上傳道的人
[00:06:18.200 --> 00:06:20.200]  等等這些你都會看見
[00:06:20.200 --> 00:06:22.200]  到最後
[00:06:22.200 --> 00:06:24.200]  這些的得勝者一個一個的
[00:06:24.200 --> 00:06:26.200]  起訴裡面把它提出來
[00:06:26.200 --> 00:06:28.200]  雖然他們可能為主的緣故不同
[00:06:28.200 --> 00:06:30.200]  但是他們都有一個
[00:06:30.200 --> 00:06:32.200]  共同的特色就是什麼
[00:06:32.200 --> 00:06:34.200]  他們都為主要經歷苦難
[00:06:34.200 --> 00:06:38.200]  苦難
[00:06:38.200 --> 00:06:40.200]  是我們今天沒有一個人可以避免的
[00:06:40.200 --> 00:06:42.200]  是不是
[00:06:42.200 --> 00:06:44.200]  不管你
[00:06:44.200 --> 00:06:46.200]  不管你要不要
[00:06:46.200 --> 00:06:48.200]  不管你喜不喜歡
[00:06:48.200 --> 00:06:50.200]  其實苦難都免不了的
[00:06:50.200 --> 00:06:52.200]  是不是
[00:06:52.200 --> 00:06:54.200]  所以這些人
[00:06:54.200 --> 00:06:56.200]  他們是從大患人中出來的
[00:06:56.200 --> 00:06:58.200]  這些人他們是經歷苦難的
[00:06:58.200 --> 00:07:00.200]  這些人
[00:07:00.200 --> 00:07:02.200]  他們是像那十四萬四千人一樣
[00:07:02.200 --> 00:07:04.200]  只不過
[00:07:04.200 --> 00:07:06.200]  十四萬四千的人
[00:07:06.200 --> 00:07:08.200]  他提到的特別是用
[00:07:08.200 --> 00:07:10.200]  這個十二支派
[00:07:10.200 --> 00:07:12.200]  以這裡十二支派來做一個
[00:07:12.200 --> 00:07:14.200]  做一個這個象徵
[00:07:14.200 --> 00:07:16.200]  但是這裡特別
[00:07:16.200 --> 00:07:18.200]  我們上次講的說
[00:07:18.200 --> 00:07:20.200]  講的這些歷史歷代
[00:07:20.200 --> 00:07:22.200]  這個從各民各族各方的來
[00:07:22.200 --> 00:07:24.200]  代表一件事情
[00:07:24.200 --> 00:07:26.200]  就是神的心意裡面
[00:07:26.200 --> 00:07:28.200]  不是只有要基督徒
[00:07:28.200 --> 00:07:30.200]  這些已經信主的人
[00:07:30.200 --> 00:07:32.200]  神的心意還是要各民各族各方的人
[00:07:32.200 --> 00:07:34.200]  都要能夠聽聞福音
[00:07:34.200 --> 00:07:36.200]  因為神在各民各族各方的人
[00:07:36.200 --> 00:07:38.200]  也都有一批的得勝者
[00:07:38.200 --> 00:07:40.200]  你懂這意思嗎
[00:07:40.200 --> 00:07:42.200]  過去教會不太注重這個
[00:07:42.200 --> 00:07:44.200]  過去教會講這些經文的時候
[00:07:44.200 --> 00:07:46.200]  都在講說救恩的問題
[00:07:46.200 --> 00:07:48.200]  所以要傳福音給這個世界各民各族
[00:07:48.200 --> 00:07:50.200]  這個很好這沒有錯
[00:07:50.200 --> 00:07:52.200]  但是往往沒有進一步講
[00:07:52.200 --> 00:07:54.200]  以至於我就想到說
[00:07:54.200 --> 00:07:56.200]  過去美國宣教士來台灣
[00:07:56.200 --> 00:07:58.200]  在宣教的時候
[00:07:58.200 --> 00:08:00.200]  我想可能這個也是其中一個影響
[00:08:00.200 --> 00:08:02.200]  就是他們想到
[00:08:02.200 --> 00:08:04.200]  台灣人需要福音
[00:08:04.200 --> 00:08:06.200]  會把福音帶給台灣人
[00:08:06.200 --> 00:08:08.200]  但是他們不太足
[00:08:08.200 --> 00:08:10.200]  他們不懂得怎麼樣子栽培台灣的人
[00:08:10.200 --> 00:08:12.200]  讓這些基督徒
[00:08:12.200 --> 00:08:14.200]  讓他們成為神國的得勝者
[00:08:14.200 --> 00:08:16.200]  所以這種造就門徒訓練
[00:08:16.200 --> 00:08:18.200]  這些方面的工作很弱
[00:08:18.200 --> 00:08:22.200]  親愛的同志們
[00:08:22.200 --> 00:08:24.200]  今天當我們
[00:08:24.200 --> 00:08:26.200]  靠更多的明白神的心的時候
[00:08:26.200 --> 00:08:28.200]  你就會發現
[00:08:28.200 --> 00:08:30.200]  一個人信了耶穌不夠
[00:08:30.200 --> 00:08:32.200]  一個人信了耶穌之後要怎麼樣
[00:08:32.200 --> 00:08:34.200]  你要裝備他帶領他
[00:08:34.200 --> 00:08:36.200]  讓他成為主的門徒
[00:08:36.200 --> 00:08:42.200]  我們教會的門徒訓練
[00:08:42.200 --> 00:08:44.200]  馬上要開始了
[00:08:44.200 --> 00:08:46.200]  還沒有參加的
[00:08:46.200 --> 00:08:48.200]  或者沒有參加完的
[00:08:48.200 --> 00:08:50.200]  要趕快參加
[00:08:50.200 --> 00:08:52.200]  這些東西
[00:08:52.200 --> 00:08:54.200]  這只是一個program
[00:08:54.200 --> 00:08:56.200]  我要再強調
[00:08:56.200 --> 00:08:58.200]  有時候我們小心一點
[00:08:58.200 --> 00:09:00.200]  就是我們很容易把一些東西
[00:09:00.200 --> 00:09:02.200]  變成是一個外形式化
[00:09:02.200 --> 00:09:04.200]  宜文化
[00:09:04.200 --> 00:09:06.200]  或者是一個習慣性
[00:09:06.200 --> 00:09:08.200]  忘掉了他本身的精神
[00:09:08.200 --> 00:09:10.200]  為什麼教會要
[00:09:10.200 --> 00:09:12.200]  主日學教導
[00:09:12.200 --> 00:09:14.200]  為什麼教會要有門徒訓練
[00:09:14.200 --> 00:09:16.200]  為什麼教會要有這些的裝備
[00:09:16.200 --> 00:09:18.200]  為什麼要有小組研習會
[00:09:18.200 --> 00:09:20.200]  親愛的同志們
[00:09:20.200 --> 00:09:22.200]  在今天操練我們
[00:09:22.200 --> 00:09:24.200]  被預備好
[00:09:24.200 --> 00:09:26.200]  成為一個將來
[00:09:26.200 --> 00:09:28.200]  跟主一起可以來管理天國的
[00:09:28.200 --> 00:09:30.200]  得勝者
[00:09:30.200 --> 00:09:32.200]  所以當我們明白這一點的時候
[00:09:32.200 --> 00:09:34.200]  你才會知道說
[00:09:34.200 --> 00:09:36.200]  不然的話你每一次在這裡
[00:09:36.200 --> 00:09:38.200]  主日聚會
[00:09:38.200 --> 00:09:40.200]  今天講什麼
[00:09:40.200 --> 00:09:42.200]  又講起事
[00:09:42.200 --> 00:09:44.200]  跟我沒有關係
[00:09:44.200 --> 00:09:46.200]  錯了
[00:09:46.200 --> 00:09:48.200]  跟你太有關係了
[00:09:48.200 --> 00:09:50.200]  我們現在面臨的不是這種問題
[00:09:50.200 --> 00:09:52.200]  親愛的同志們
[00:09:52.200 --> 00:09:54.200]  沒有一個問題跟神的永世不會發生關係的
[00:09:54.200 --> 00:09:56.200]  沒有一個今天你現在
[00:09:56.200 --> 00:09:58.200]  所發生的事情
[00:09:58.200 --> 00:10:00.200]  不跟上帝的永恆計畫有關係的
[00:10:00.200 --> 00:10:02.200]  如果今天你所過的日子
[00:10:02.200 --> 00:10:04.200]  你所面對的事情
[00:10:04.200 --> 00:10:06.200]  跟永恆沒有發生關係
[00:10:06.200 --> 00:10:08.200]  那表明今天你所接觸的
[00:10:08.200 --> 00:10:10.200]  你所追求的這些事情
[00:10:10.200 --> 00:10:12.200]  在永恆裡面通通沒有價值
[00:10:12.200 --> 00:10:14.200]  懂我的意思嗎
[00:10:14.200 --> 00:10:16.200]  我再說一遍
[00:10:16.200 --> 00:10:18.200]  如果今天你所思所想
[00:10:18.200 --> 00:10:20.200]  你今天所追求的
[00:10:20.200 --> 00:10:22.200]  今天在這世上任何的人事物
[00:10:22.200 --> 00:10:24.200]  如果是跟永恆沒有關係的
[00:10:24.200 --> 00:10:26.200]  那你今天所追求的這些
[00:10:26.200 --> 00:10:28.200]  是浪費時間
[00:10:28.200 --> 00:10:34.200]  神的心意
[00:10:34.200 --> 00:10:36.200]  今天讓我們看見
[00:10:36.200 --> 00:10:40.200]  神在徵召得勝者
[00:10:40.200 --> 00:10:42.200]  歷時歷代神都在徵召得勝者
[00:10:44.200 --> 00:10:46.200]  神單單願意萬人得救
[00:10:46.200 --> 00:10:48.200]  神還願意萬民
[00:10:48.200 --> 00:10:50.200]  都做主的門徒
[00:10:50.200 --> 00:10:54.200]  那丟什麼
[00:10:54.200 --> 00:10:56.200]  我們看看
[00:10:56.200 --> 00:11:00.200]  剛才提到這兩批人
[00:11:00.200 --> 00:11:02.200]  這個圖還記得嗎
[00:11:02.200 --> 00:11:08.200]  上個禮拜我們談到了第一批人
[00:11:08.200 --> 00:11:10.200]  這禮拜我們講到這第二批人
[00:11:12.200 --> 00:11:14.200]  他們都是得勝者
[00:11:14.200 --> 00:11:16.200]  這第二批的人
[00:11:16.200 --> 00:11:20.200]  在十三節到十七節這裡講到說
[00:11:20.200 --> 00:11:22.200]  他們是從大患難中出來的
[00:11:22.200 --> 00:11:24.200]  這些人
[00:11:24.200 --> 00:11:26.200]  主給他們的獎賞是什麼呢
[00:11:26.200 --> 00:11:28.200]  你看看
[00:11:28.200 --> 00:11:30.200]  你看看
[00:11:30.200 --> 00:11:32.200]  第一個
[00:11:32.200 --> 00:11:34.200]  高揚
[00:11:34.200 --> 00:11:36.200]  這裡說高揚
[00:11:36.200 --> 00:11:38.200]  做寶做的
[00:11:38.200 --> 00:11:40.200]  要用藏路復辟他們
[00:11:42.200 --> 00:11:44.200]  當我們講到用藏路復辟的時候
[00:11:44.200 --> 00:11:46.200]  就讓我們想到以色列人出埃及的時候
[00:11:46.200 --> 00:11:48.200]  怎麼樣
[00:11:48.200 --> 00:11:50.200]  他們需要有藏路
[00:11:50.200 --> 00:11:52.200]  路過雲嗎
[00:11:52.200 --> 00:11:54.200]  路過雲嗎
[00:11:54.200 --> 00:11:56.200]  那個藏路
[00:11:56.200 --> 00:11:58.200]  以色列人在出埃及的時候
[00:11:58.200 --> 00:12:00.200]  他有藏路
[00:12:00.200 --> 00:12:02.200]  藏路這個字
[00:12:02.200 --> 00:12:08.200]  在原文的意思裡面
[00:12:08.200 --> 00:12:10.200]  在以色列人的觀念裡面
[00:12:10.200 --> 00:12:12.200]  他特別代表的是
[00:12:12.200 --> 00:12:14.200]  神直接的同在
[00:12:14.200 --> 00:12:16.200]  所以你知道
[00:12:16.200 --> 00:12:18.200]  當以色列人出埃及的時候
[00:12:18.200 --> 00:12:20.200]  他們有會
[00:12:20.200 --> 00:12:22.200]  有一個就是說
[00:12:22.200 --> 00:12:24.200]  神要親自在那個地方
[00:12:24.200 --> 00:12:26.200]  就有什麼事情的時候
[00:12:26.200 --> 00:12:28.200]  要到那個會務去的
[00:12:28.200 --> 00:12:30.200]  那個地方就代表是神的同在
[00:12:30.200 --> 00:12:34.200]  所以以色列人
[00:12:34.200 --> 00:12:36.200]  他們非常明白這件事情
[00:12:36.200 --> 00:12:38.200]  就是說當神說
[00:12:38.200 --> 00:12:40.200]  神的會務要來在他們中間的時候
[00:12:40.200 --> 00:12:42.200]  所以你看到
[00:12:42.200 --> 00:12:44.200]  起蘇魯後面就說
[00:12:44.200 --> 00:12:46.200]  神的藏目在人間
[00:12:46.200 --> 00:12:48.200]  然後他就提到說
[00:12:48.200 --> 00:12:50.200]  神要與我的子民同在
[00:12:50.200 --> 00:12:52.200]  我要做他們的神
[00:12:52.200 --> 00:12:54.200]  他們要做我的子民
[00:12:54.200 --> 00:12:56.200]  那個地方就提到說
[00:12:56.200 --> 00:12:58.200]  像永世裡面
[00:12:58.200 --> 00:13:00.200]  神的藏目的同在意思就是說
[00:13:00.200 --> 00:13:02.200]  神要直接的面對面的與我們同在
[00:13:02.200 --> 00:13:04.200]  forever and ever
[00:13:04.200 --> 00:13:06.200]  Amen
[00:13:06.200 --> 00:13:08.200]  所以
[00:13:08.200 --> 00:13:10.200]  今天你如果
[00:13:10.200 --> 00:13:12.200]  聚會你都錢多
[00:13:12.200 --> 00:13:14.200]  聚會覺得很煩
[00:13:14.200 --> 00:13:16.200]  你將來到天上
[00:13:16.200 --> 00:13:18.200]  你會更
[00:13:18.200 --> 00:13:20.200]  你絕對會水土不服
[00:13:20.200 --> 00:13:22.200]  你絕對會
[00:13:22.200 --> 00:13:24.200]  在那個地方受不了
[00:13:24.200 --> 00:13:28.200]  當然你會說
[00:13:28.200 --> 00:13:30.200]  在天上天天聽耶穌講道
[00:13:30.200 --> 00:13:32.200]  耶穌講道一定很精彩
[00:13:32.200 --> 00:13:34.200]  是不是
[00:13:34.200 --> 00:13:36.200]  好
[00:13:36.200 --> 00:13:44.200]  很多時候我們在地上沒有操練好
[00:13:44.200 --> 00:13:46.200]  到天上
[00:13:46.200 --> 00:13:48.200]  其實那都是空談
[00:13:48.200 --> 00:13:50.200]  所以我們先不要談
[00:13:50.200 --> 00:13:52.200]  說一個人他
[00:13:52.200 --> 00:13:54.200]  真的是不是渴望主再來
[00:13:54.200 --> 00:13:56.200]  我們先看他在地上的時候
[00:13:56.200 --> 00:13:58.200]  他有沒有渴慕來親近主
[00:13:58.200 --> 00:14:00.200]  你說好
[00:14:00.200 --> 00:14:02.200]  那麼這樣子吧
[00:14:02.200 --> 00:14:04.200]  雙主聚會團聚聚會
[00:14:04.200 --> 00:14:06.200]  也不是說每一次都那麼精彩
[00:14:06.200 --> 00:14:08.200]  對不對那麼好
[00:14:08.200 --> 00:14:10.200]  那你自己讀聖經吧
[00:14:10.200 --> 00:14:12.200]  你渴慕嗎
[00:14:12.200 --> 00:14:14.200]  你是不是每一次打開
[00:14:14.200 --> 00:14:16.200]  聖經的時候充滿了渴慕
[00:14:16.200 --> 00:14:18.200]  充滿了我好渴慕主的話語
[00:14:18.200 --> 00:14:20.200]  主的話語每一天都跟你說話
[00:14:20.200 --> 00:14:22.200]  還是一打開聖經就睡覺
[00:14:22.200 --> 00:14:26.200]  問題不是在聖經
[00:14:26.200 --> 00:14:28.200]  為什麼也不要多去怪這個講人
[00:14:28.200 --> 00:14:30.200]  或者是怪這個聚會的不好
[00:14:30.200 --> 00:14:32.200]  我到底有沒有真的是渴慕他
[00:14:32.200 --> 00:14:34.200]  我的心到底
[00:14:34.200 --> 00:14:36.200]  有沒有在主的身上
[00:14:36.200 --> 00:14:38.200]  將來主在這裡說
[00:14:38.200 --> 00:14:40.200]  他要高揚要復辟他們
[00:14:40.200 --> 00:14:42.200]  這裡說他們不再飢不再渴
[00:14:42.200 --> 00:14:44.200]  日頭何也熱
[00:14:44.200 --> 00:14:46.200]  也必不傷害他們
[00:14:46.200 --> 00:14:48.200]  這段聖經裡
[00:14:48.200 --> 00:14:50.200]  事實上約翰
[00:14:50.200 --> 00:14:54.200]  可能從以賽亞書
[00:14:54.200 --> 00:14:56.200]  49章第10節裡面引用出來
[00:14:56.200 --> 00:14:58.200]  有類似的講的話語
[00:14:58.200 --> 00:15:00.200]  以賽亞書49章第10節
[00:15:00.200 --> 00:15:02.200]  我們可以一起來念
[00:15:02.200 --> 00:15:04.200]  不饑不渴
[00:15:04.200 --> 00:15:06.200]  炎熱和烈日必不傷害他們
[00:15:06.200 --> 00:15:08.200]  因為連續他們的
[00:15:08.200 --> 00:15:10.200]  必引導他們
[00:15:10.200 --> 00:15:14.200]  領他們到水泉旁邊
[00:15:14.200 --> 00:15:18.200]  丟著背在這裡講
[00:15:18.200 --> 00:15:20.200]  將來在神的國度裡面
[00:15:20.200 --> 00:15:22.200]  新天新地的裡面不饑不渴
[00:15:22.200 --> 00:15:24.200]  炎熱和烈日
[00:15:24.200 --> 00:15:26.200]  也並不傷害他們
[00:15:26.200 --> 00:15:28.200]  現在劉子明你知道
[00:15:28.200 --> 00:15:30.200]  當我在這裡思想的時候
[00:15:30.200 --> 00:15:32.200]  我想想看我們住在
[00:15:32.200 --> 00:15:34.200]  南灣的弟兄姊妹
[00:15:34.200 --> 00:15:36.200]  我想想看怎麼樣子
[00:15:36.200 --> 00:15:38.200]  跟我們南灣的弟兄姊妹
[00:15:38.200 --> 00:15:40.200]  會發生關係
[00:15:40.200 --> 00:15:42.200]  坦白說我真的是覺得
[00:15:42.200 --> 00:15:44.200]  想不太到
[00:15:44.200 --> 00:15:46.200]  我們在這有沒有飢渴的經驗
[00:15:46.200 --> 00:15:48.200]  有沒有
[00:15:48.200 --> 00:15:50.200]  有幾次
[00:15:50.200 --> 00:15:52.200]  有沒有日頭賽
[00:15:52.200 --> 00:15:54.200]  炎熱的經驗
[00:15:54.200 --> 00:15:56.200]  我們這個地方冷氣呼呼的吹
