
[00:00:00.000 --> 00:00:04.580]  今天是我們團契的小組團契主日
[00:02:35.000 --> 00:02:36.600]  是我們的信條
[00:02:36.600 --> 00:02:37.920]  是我們的信仰
[00:02:37.920 --> 00:02:42.080]  我們相信神賜給教徒的群體
[00:02:42.080 --> 00:02:44.360]  是能夠在主句裡面
[00:02:44.360 --> 00:02:46.320]  是叫我們蒙恩
[00:02:46.320 --> 00:02:48.120]  叫我們可以成長
[00:02:48.120 --> 00:02:50.600]  所以你發覺聖經裡面很多時候
[00:02:50.600 --> 00:02:52.080]  會有很多吩咐
[00:02:52.080 --> 00:02:53.360]  是吩咐我們
[00:02:53.360 --> 00:02:55.920]  要來到彼此的相愛
[00:02:56.400 --> 00:02:58.240]  彼此的勉勵
[00:02:58.240 --> 00:02:59.800]  彼此的看顧
[00:02:59.800 --> 00:03:01.800]  很多很多彼此的吩咐
[00:03:01.800 --> 00:03:05.760]  但你就會在吩咐當中體會一件事情
[00:03:05.760 --> 00:03:10.720]  就是如果不是有一種持續的信徒的關係
[00:03:10.720 --> 00:03:14.280]  我們不能夠去聽從這些的吩咐
[00:03:14.280 --> 00:03:17.320]  也都好像剛才所說
[00:03:17.320 --> 00:03:19.880]  唯有有團契生活
[00:03:19.880 --> 00:03:23.240]  你才能夠實踐到神給你的吩咐
[00:03:23.440 --> 00:03:26.960]  你才能夠將你的信仰實踐出來
[00:03:26.960 --> 00:03:30.080]  一個獨來獨往的教徒
[00:03:30.080 --> 00:03:33.120]  不能夠實踐神對我們這方面的吩咐
[00:03:33.120 --> 00:03:36.400]  所以當我們這樣去了解的時候
[00:03:36.400 --> 00:03:37.960]  就知道其實團契
[00:03:37.960 --> 00:03:40.160]  不單只是一些活動之一
[00:03:40.160 --> 00:03:42.880]  而是神對我們的吩咐
[00:03:42.880 --> 00:03:47.280]  也都是我們信仰實踐的一個具體的表現
[00:03:47.280 --> 00:03:50.600]  所以今天當我們去讀這兩段經文的時候
[00:03:50.600 --> 00:03:52.320]  我們就會去想
[00:03:52.680 --> 00:03:55.960]  怎樣才能夠真正實踐在其中
[00:03:55.960 --> 00:03:58.960]  也都可以得到神要給我們的
[00:03:58.960 --> 00:04:03.200]  首先大家再看剛才的哥倫多後書第八章
[00:04:03.200 --> 00:04:09.400]  第八章大家都會以前讀過的經文
[00:04:09.400 --> 00:04:12.320]  是在說當時的馬其頓教會
[00:04:12.320 --> 00:04:16.000]  他們那種樂捐的見證
[00:04:16.000 --> 00:04:18.960]  但我們今天試一下從樂捐的見證
[00:04:18.960 --> 00:04:21.840]  去看看團契的意義在哪裡
[00:04:22.200 --> 00:04:25.080]  大家看回聖經臨後第八章
[00:04:25.080 --> 00:04:27.040]  我們先看看第二節
[00:04:27.040 --> 00:04:31.760]  聖經就說到他們在患難中
[00:04:31.760 --> 00:04:34.240]  受到極大的考驗的時候
[00:04:34.240 --> 00:04:38.280]  他們滿日的喜樂和極度的貧乏
[00:04:38.280 --> 00:04:41.720]  會流出豐厚的慷慨來
[00:04:41.720 --> 00:04:46.160]  聖經提到當時他們面對一個很大的困難
[00:04:46.160 --> 00:04:47.800]  就是耶路撒冷的聖徒
[00:04:47.800 --> 00:04:49.440]  他們經濟困難
[00:04:49.440 --> 00:04:51.760]  面對很貧乏的情況
[00:04:52.400 --> 00:04:55.400]  但本來就提及馬其頓教會
[00:04:55.400 --> 00:04:57.520]  他們是很樂意的時候
[00:04:57.520 --> 00:05:00.880]  透過捐助來幫助其他弟兄姊妹
[00:05:00.880 --> 00:05:04.120]  但可能驟眼看就覺得
[00:05:04.120 --> 00:05:06.240]  這間教會一定是很多資源
[00:05:06.240 --> 00:05:08.520]  很豐富所以能夠這樣做
[00:05:08.520 --> 00:05:12.720]  但聖經很清楚指出其實他們在患難當中
[00:05:12.720 --> 00:05:16.480]  這個患難是指他們面對信仰的迫迫
[00:05:16.480 --> 00:05:19.800]  也提及他們生活上有很多的患難
[00:05:19.800 --> 00:05:20.920]  很多的困難
[00:05:21.640 --> 00:05:24.000]  但竟然在患難裡面
[00:05:24.000 --> 00:05:27.480]  他們仍然是有滿日的喜樂
[00:05:27.480 --> 00:05:30.120]  這個似乎不合理
[00:05:30.120 --> 00:05:34.080]  在困難當中應該有很多的悲哀
[00:05:34.080 --> 00:05:36.160]  或者很多的自私
[00:05:36.160 --> 00:05:38.840]  覺得自己有很多困難
[00:05:38.840 --> 00:05:42.720]  但聖經就說他們有滿日的喜樂
[00:05:42.720 --> 00:05:46.560]  正如《貼壽羅利亞前書1章》後來也講述
[00:05:46.560 --> 00:05:49.160]  就是他們在大患難中
[00:05:49.160 --> 00:05:52.560]  蒙了聖靈所賜的喜樂
[00:05:52.560 --> 00:05:56.560]  是聖靈將那份的喜樂放在他們心中
[00:05:56.560 --> 00:05:59.720]  大家可能會想起《羅馬書》第五章
[00:05:59.720 --> 00:06:04.120]  聖經裡面提到患難生忍耐
[00:06:04.120 --> 00:06:06.200]  忍耐生老年
[00:06:06.200 --> 00:06:08.200]  老年生盼望
[00:06:08.200 --> 00:06:10.360]  盼望不至於羞恥
[00:06:10.360 --> 00:06:12.840]  因為聖靈將神的愛
[00:06:12.840 --> 00:06:14.960]  囂冠在我們心裡面
[00:06:14.960 --> 00:06:17.240]  我們裡面有聖靈
[00:06:17.240 --> 00:06:19.480]  聖靈的工作其中一方面
[00:06:19.480 --> 00:06:21.960]  就是在我們面對患難的時候
[00:06:21.960 --> 00:06:26.000]  祂會將一份的喜樂鑄在我們心裡面
[00:06:26.000 --> 00:06:29.680]  也幫我們看到這些一切眼前的困難
[00:06:29.680 --> 00:06:33.760]  其實是帶給我們生命又磨練又祝福
[00:06:33.760 --> 00:06:37.680]  所以能夠超越到眼前一些的困難
[00:06:37.680 --> 00:06:40.480]  看到將來那個的效果
[00:06:40.480 --> 00:06:44.800]  而心裡面可以平安喜樂地去面對
[00:06:45.880 --> 00:06:48.560]  所以你會看到當時的馬其頓教會
[00:06:48.560 --> 00:06:50.800]  雖然他們有很多方面的困難
[00:06:50.800 --> 00:06:53.280]  但聖經就說在這種情況之下
[00:06:53.280 --> 00:06:55.800]  他們經歷上帝給他們的喜樂
[00:06:55.800 --> 00:06:59.440]  然後他們就在這種困難當中
[00:06:59.440 --> 00:07:02.920]  匯流出豐厚的慷慨
[00:07:02.920 --> 00:07:05.880]  他們有困難、他們有貧乏
[00:07:05.880 --> 00:07:09.440]  但是竟然可以產生一種慷慨
[00:07:09.440 --> 00:07:12.760]  在他們的貧乏當中
[00:07:12.760 --> 00:07:14.000]  剛才我們也說
[00:07:14.120 --> 00:07:18.080]  很多時候我們都會察覺在一種不足的情況之下
[00:07:18.080 --> 00:07:22.160]  會很容易有一種很自私的情緒
[00:07:22.160 --> 00:07:25.400]  我這樣你還要我給什麼出來
[00:07:25.400 --> 00:07:28.520]  我自己都不夠我怎麼可以給別人
[00:07:28.520 --> 00:07:31.360]  很吝嗇要去付出
[00:07:31.360 --> 00:07:34.920]  但是特別的地方就是馬其頓教會
[00:07:34.920 --> 00:07:38.400]  在缺乏當中仍然慷慨地付出
[00:07:38.400 --> 00:07:40.920]  或者其中一個原因就是
[00:07:41.040 --> 00:07:44.960]  他們在貧乏當中更加體會其他窮乏的人
[00:07:44.960 --> 00:07:46.160]  他們的艱難
[00:07:46.160 --> 00:07:49.120]  更加體貼到他們的需要
[00:07:49.120 --> 00:07:52.400]  中國人有一句說話
[00:07:52.400 --> 00:07:53.960]  我們上上講
[00:07:53.960 --> 00:07:58.600]  「將而每多,徒九倍」
[00:07:58.600 --> 00:08:01.480]  一些好像很平凡的人
[00:08:01.480 --> 00:08:03.160]  一些基層的人士
[00:08:03.160 --> 00:08:05.600]  他們面對一些不義的事情
[00:08:05.600 --> 00:08:08.400]  他們有一個很強的動機
[00:08:08.400 --> 00:08:09.920]  要去幫助別人
[00:08:10.000 --> 00:08:12.000]  要去帶來公義
[00:08:12.000 --> 00:08:13.080]  帶來正義
[00:08:13.080 --> 00:08:16.000]  或者他們曾經經歷過很多不義的事情
[00:08:16.000 --> 00:08:17.480]  被剝削的事情
[00:08:17.480 --> 00:08:20.920]  以致他們深深體會到那種艱難
[00:08:20.920 --> 00:08:23.880]  以致他們更願意來幫助別人
[00:08:23.880 --> 00:08:25.480]  在困難當中
[00:08:25.480 --> 00:08:30.040]  有些時候帶來一種更深切對別人的困難的體驗
[00:08:30.040 --> 00:08:33.840]  產生一種動力來愛去付出
[00:08:33.840 --> 00:08:36.000]  所以法國聖經講述到
[00:08:36.000 --> 00:08:38.720]  馬其頓教會他們在一些不足當中
[00:08:38.880 --> 00:08:42.880]  他們是不斷地去請求給他們機會
[00:08:42.880 --> 00:08:45.400]  所以聖經下面第三節提到
[00:08:45.400 --> 00:08:47.480]  他們是按著自己的能力
[00:08:47.480 --> 00:08:49.680]  而且超過了能力
[00:08:49.680 --> 00:08:50.840]  很明顯
[00:08:50.840 --> 00:08:54.200]  不是純粹計算自己有多少
[00:08:54.200 --> 00:08:58.800]  而是在聖靈的幫助和信心裡面
[00:08:58.800 --> 00:09:00.360]  他們去付出
[00:09:00.360 --> 00:09:02.760]  去供應別人的需要
[00:09:02.760 --> 00:09:06.320]  我自己很感恩
[00:09:06.320 --> 00:09:09.960]  我都放膽講回一件往事
[00:09:09.960 --> 00:09:12.840]  在那件事情的經歷之餘
[00:09:12.840 --> 00:09:14.840]  我很體會到一件事情
[00:09:14.840 --> 00:09:16.960]  就是就算自己有不足
[00:09:16.960 --> 00:09:19.440]  仍然學習放膽去付出
[00:09:19.440 --> 00:09:22.240]  我所講的不單單是金錢的事情
[00:09:22.240 --> 00:09:25.320]  是在你自己感覺自己沒什麼健康
[00:09:25.320 --> 00:09:28.000]  或者沒什麼時間
[00:09:28.000 --> 00:09:30.680]  沒什麼心力的時候
[00:09:30.680 --> 00:09:32.720]  仍然學習去付出
[00:09:32.720 --> 00:09:35.040]  是一件很多年前的事情
[00:09:35.040 --> 00:09:37.400]  我多年前讀神學的時候
[00:09:37.400 --> 00:09:39.000]  有一個很深刻的經歷
[00:09:39.000 --> 00:09:43.040]  那段日子是我人生經濟最困難的日子
[00:09:43.040 --> 00:09:44.760]  我和太太兩個都讀書
[00:09:44.760 --> 00:09:47.120]  在那個年代是不可以工作
[00:09:47.120 --> 00:09:50.920]  在北美的地方讀書的時候
[00:09:50.920 --> 00:09:53.040]  很小心計算著錢
[00:09:53.040 --> 00:09:57.520]  去超市買一些食物
[00:09:57.520 --> 00:09:58.960]  不敢隨便買
[00:09:58.960 --> 00:10:02.200]  多數去到過期的地方
[00:10:02.200 --> 00:10:07.280]  有些食品選一些比較健康的食品來買
[00:10:07.280 --> 00:10:08.280]  便宜很多
[00:10:08.280 --> 00:10:11.400]  在那段時間聽了一位同學跟我們說
[00:10:11.400 --> 00:10:14.600]  他說我下個星期就停學了
[00:10:14.600 --> 00:10:17.160]  我們就說你讀得這麼好
[00:10:17.160 --> 00:10:18.520]  你為什麼要停學
[00:10:18.520 --> 00:10:21.280]  他說我沒錢再交學費
[00:10:21.280 --> 00:10:25.280]  我們聽見很不開心
[00:10:25.280 --> 00:10:27.960]  很想他能夠繼續讀到
[00:10:27.960 --> 00:10:31.440]  但是我們自己的經濟都很緊張
[00:10:32.200 --> 00:10:33.960]  覺得沒什麼辦法可以幫到他
[00:10:33.960 --> 00:10:35.720]  但我們就回去祈禱
[00:10:35.720 --> 00:10:38.480]  當時我和太太兩個為他一路祈禱
[00:10:38.480 --> 00:10:40.880]  祈禱的時候突然間都想
[00:10:40.880 --> 00:10:42.480]  沒錯你有些緊張
[00:10:42.480 --> 00:10:45.440]  但是你仍然有一定的儲蓄在
[00:10:45.440 --> 00:10:49.800]  為什麼你不學習去支持他呢
[00:10:49.800 --> 00:10:53.160]  心裏面一直有這樣的感動
[00:10:53.160 --> 00:10:55.360]  最終我和太太兩個就一路禱告
[00:10:55.360 --> 00:10:56.600]  一路後來談
[00:10:56.840 --> 00:11:03.160]  就決定把我們有的抽了其中的五百元的加幣出來
[00:11:03.160 --> 00:11:06.320]  對我們來說都是一筆不小的數
[00:11:06.320 --> 00:11:11.280]  就支持一位姐妹她的學費
[00:11:11.280 --> 00:11:13.400]  我們很開心
[00:11:13.400 --> 00:11:16.360]  他們的付出不一定是有直接的比例
[00:11:16.360 --> 00:11:17.240]  本來想推遲
[00:11:17.240 --> 00:11:18.520]  知道我們都這麼緊張
[00:11:18.520 --> 00:11:19.920]  他說不好不好
[00:11:19.920 --> 00:11:22.320]  但後來他都接受了
[00:11:23.400 --> 00:11:27.040]  但是我們的經歷就是在過了兩個星期之後
[00:11:27.040 --> 00:11:30.680]  突然間收到一對夫婦在香港
[00:11:30.680 --> 00:11:32.800]  我們其實和他們不算熟
[00:11:32.800 --> 00:11:36.160]  也都知道他們是一些很普通的家庭
[00:11:36.160 --> 00:11:39.560]  不是很有錢很有經濟力量的家庭
[00:11:39.560 --> 00:11:42.520]  但他們突然間不知道為什麼寄了一封信來
[00:11:42.520 --> 00:11:45.800]  看完了他們關心的表達之後
[00:11:45.800 --> 00:11:49.800]  接著在信裏面有一張五百元的匯票
[00:11:49.800 --> 00:11:53.320]  我們是很驚訝
[00:11:53.680 --> 00:11:55.880]  剛剛出了五百元
[00:11:55.880 --> 00:11:58.320]  為什麼突然間又拿回五百元
[00:11:58.320 --> 00:12:00.960]  我們當時都開玩笑的
[00:12:00.960 --> 00:12:02.680]  我曾經和其他姐妹提過
[00:12:02.680 --> 00:12:04.880]  我們甚至說
[00:12:04.880 --> 00:12:06.920]  如果我們奉獻一千元
[00:12:06.920 --> 00:12:09.920]  會怎樣呢
[00:12:09.920 --> 00:12:15.800]  當然我們知道上帝祂有不同的計劃
[00:12:15.800 --> 00:12:19.880]  有時候付出不一定祂會即時要給
[00:12:19.880 --> 00:12:22.720]  有很多方式可以賜福我們
[00:12:22.720 --> 00:12:25.320]  不一定要給你付出的
[00:12:25.320 --> 00:12:29.280]  但只是感受到神喜悅我們所擺上
[00:12:29.280 --> 00:12:31.680]  感覺到祂讓我們知道
[00:12:31.680 --> 00:12:33.800]  祂仍然看顧著我們
[00:12:33.800 --> 00:12:36.120]  也都喜悅我們所付出的
[00:12:36.120 --> 00:12:38.520]  在那次的經歷裏面
[00:12:38.520 --> 00:12:41.000]  給我們後來一直有一種學習
[00:12:41.000 --> 00:12:44.120]  就是不要以為你不足
[00:12:44.120 --> 00:12:46.600]  就因此不能付出
[00:12:46.600 --> 00:12:51.600]  很多時候當聖經講述到有患難的時候
[00:12:52.360 --> 00:12:54.160]  正如某期段教會聖經說
[00:12:54.160 --> 00:12:56.520]  是神給他們的考驗
[00:12:56.520 --> 00:13:02.960]  是神考驗他們是否懂得去學習去付出
[00:13:02.960 --> 00:13:06.480]  仍然關心別人的事情
[00:13:06.480 --> 00:13:08.600]  不單單關心自己的事情
[00:13:08.600 --> 00:13:12.040]  然後你很多時候會經歷到
[00:13:12.040 --> 00:13:15.000]  從來擁有很多財富
[00:13:15.000 --> 00:13:16.680]  或者很大的健康
[00:13:16.680 --> 00:13:18.000]  很多時間的人
[00:13:18.000 --> 00:13:22.160]  他們的付出不一定有直接的比例的關聯
[00:13:22.920 --> 00:13:25.520]  不一定他很健康
[00:13:25.520 --> 00:13:28.240]  所以他有很多的力量去幫助很多人
[00:13:28.240 --> 00:13:30.000]  不一定他有很多錢
[00:13:30.000 --> 00:13:31.840]  所以他能夠支持很多的人
[00:13:31.840 --> 00:13:34.080]  很多時候是剛剛相反的
[00:13:34.080 --> 00:13:37.240]  但你會發覺在背後
[00:13:37.240 --> 00:13:39.120]  是神所賜的信心
[00:13:39.120 --> 00:13:40.560]  和聖靈的喜樂
[00:13:40.560 --> 00:13:43.840]  而帶來那種樂捐的生命
[00:13:43.840 --> 00:13:45.960]  而因此付出
[00:13:45.960 --> 00:13:47.560]  不單止這樣
[00:13:47.560 --> 00:13:51.360]  甚至是主動去尋求這些機會
[00:13:51.560 --> 00:13:53.640]  所以你見到聖經裏面再說
[00:13:53.640 --> 00:13:55.480]  在下面第三節就說
[00:13:55.480 --> 00:13:56.960]  他們按著能力
[00:13:56.960 --> 00:13:58.360]  而且超過了能力
[00:13:58.360 --> 00:13:59.320]  自動地
[00:13:59.320 --> 00:14:01.000]  不是別人勉強的
[00:14:01.000 --> 00:14:04.400]  是主動地再三懇求我們
[00:14:04.400 --> 00:14:09.320]  准許他們在供應聖徒的事上有份
[00:14:09.320 --> 00:14:11.080]  什麼是有份
[00:14:11.080 --> 00:14:13.840]  有份就是團契的意思
[00:14:13.840 --> 00:14:15.400]  原來是同一個的字
[00:14:15.400 --> 00:14:19.320]  是能夠有團契的機會
[00:14:19.520 --> 00:14:22.120]  或者說透過他們輔助別人
[00:14:22.120 --> 00:14:25.160]  他們可以去實踐團契
[00:14:25.160 --> 00:14:28.120]  他們的心裏面很盼望
[00:14:28.120 --> 00:14:34.600]  能夠真正地付出去實踐團契
[00:14:34.600 --> 00:14:37.680]  另一句說話說
[00:14:37.680 --> 00:14:40.520]  其實當我們說到團契的時候
[00:14:40.520 --> 00:14:41.840]  我們很多時候以為
[00:14:41.840 --> 00:14:44.280]  回一些小組、回團契
[00:14:44.280 --> 00:14:46.920]  其實是為自己得到幫助的
[00:14:46.920 --> 00:14:49.000]  但是從聖經的角度來說
[00:14:49.000 --> 00:14:53.120]  其實團契是為了別人
[00:14:53.120 --> 00:14:56.520]  是為了別人回團契
[00:14:56.520 --> 00:15:00.080]  是為了能夠有機會去輔助別人
[00:15:00.080 --> 00:15:03.840]  有機會去付出關心別人而參加團契
[00:15:03.840 --> 00:15:06.960]  很多時候
[00:15:06.960 --> 00:15:09.920]  如果你只是想自己得到多點關懷
[00:15:09.920 --> 00:15:11.400]  多點幫助
[00:15:11.400 --> 00:15:13.760]  你很快就會不回團契
[00:15:13.760 --> 00:15:17.480]  而且你會發覺自己裏面
[00:15:17.760 --> 00:15:20.640]  出現一些自我、甚至自私
[00:15:20.640 --> 00:15:25.040]  這種自私和團契的意義是剛剛相反的
[00:15:25.040 --> 00:15:26.520]  我很忙
[00:15:26.520 --> 00:15:29.400]  對不起,我不回團契了
[00:15:29.400 --> 00:15:31.520]  我回團契
[00:15:31.520 --> 00:15:32.960]  見到那個姐妹
[00:15:32.960 --> 00:15:34.000]  一見到她
[00:15:34.000 --> 00:15:35.880]  我就討厭
[00:15:35.880 --> 00:15:37.720]  你不要叫我回團契
[00:15:37.720 --> 00:15:40.400]  我回團契
[00:15:40.400 --> 00:15:42.800]  要我付出這麼多時間
[00:15:42.800 --> 00:15:44.240]  我很忙的
[00:15:44.240 --> 00:15:46.040]  我不要回
[00:15:46.600 --> 00:15:49.000]  何時從你的自我出發
[00:15:49.000 --> 00:15:50.760]  你不會參與團契
[00:15:50.760 --> 00:15:54.240]  但是如果你明白聖經所說的團契
[00:15:54.240 --> 00:15:55.560]  是在說
[00:15:55.560 --> 00:15:57.680]  是你找機會
[00:15:57.680 --> 00:16:00.920]  去實踐你的信仰
[00:16:00.920 --> 00:16:04.920]  是找機會能夠去輔助別人
[00:16:04.920 --> 00:16:08.800]  你就算覺得自己有不足
[00:16:08.800 --> 00:16:12.040]  而你好像馬其頓教會的例子
[00:16:12.040 --> 00:16:14.680]  你在當中去尋求因典
[00:16:15.120 --> 00:16:19.200]  以致你可以付出你的時間、你的精神、你的愛
[00:16:19.200 --> 00:16:20.880]  來輔助別人
[00:16:20.880 --> 00:16:23.320]  當然回團契
[00:16:23.320 --> 00:16:25.240]  你也可以去為自己
[00:16:25.240 --> 00:16:28.360]  但這種不是自私的為自己
[00:16:28.360 --> 00:16:30.200]  而是知道我要為自己
[00:16:30.200 --> 00:16:32.520]  你要突破自我中心
[00:16:32.520 --> 00:16:36.520]  突破那種信仰裏面一直告訴我們
[00:16:36.520 --> 00:16:40.480]  孫耶穌是放下自我中心
[00:16:40.480 --> 00:16:44.640]  是以神、以人為一種愛的對象
[00:16:45.640 --> 00:16:46.920]  在過程裏面
[00:16:46.920 --> 00:16:48.840]  這種自我中心
[00:16:48.840 --> 00:16:52.920]  就是透過你的參與在群體的生活裏面
[00:16:52.920 --> 00:16:54.720]  來學習去突破
[00:16:54.720 --> 00:16:56.600]  學習去愛人
[00:16:56.600 --> 00:16:59.120]  學習去包容別人的錯失
[00:16:59.120 --> 00:17:01.520]  學習怎樣來寬恕
[00:17:01.520 --> 00:17:04.440]  這一切一切是為自己
[00:17:04.440 --> 00:17:08.360]  不過你知道最後其實是為別人
[00:17:08.360 --> 00:17:13.800]  當聖經講述到團契生活的時候
[00:17:14.680 --> 00:17:17.480]  我們很多時候都會覺得我們有些不足
[00:17:17.480 --> 00:17:18.920]  所以難於投入
[00:17:18.920 --> 00:17:22.920]  最大的挑戰在香港來說就是時間
[00:17:22.920 --> 00:17:25.000]  很貧乏
[00:17:25.000 --> 00:17:27.440]  時間很困難
[00:17:27.440 --> 00:17:32.160]  因此有些時候在忙碌當中會變得很淪陷
[00:17:32.160 --> 00:17:35.080]  兩個小時很困難
[00:17:35.080 --> 00:17:38.160]  但正因為在這個考驗裏面
[00:17:38.160 --> 00:17:39.680]  神喜悅我們學習
[00:17:39.680 --> 00:17:42.640]  去真的尋求聖靈給我們的力量
[00:17:42.640 --> 00:17:44.200]  尋求一份輕散
[00:17:44.720 --> 00:17:46.080]  就回去
[00:17:46.080 --> 00:17:49.000]  去學習
[00:17:49.000 --> 00:17:51.600]  去關心別人的事
[00:17:51.600 --> 00:17:53.520]  不單止自己的事情
[00:17:53.520 --> 00:17:57.240]  所以團契其實是奉獻
[00:17:57.240 --> 00:17:59.520]  是一種對神的奉獻
[00:17:59.520 --> 00:18:01.520]  然後在奉獻當中
[00:18:01.520 --> 00:18:03.160]  你會發覺這個過程裏面
[00:18:03.160 --> 00:18:06.320]  你得到真正上帝給你生命的建立
[00:18:06.320 --> 00:18:09.200]  所以你看到剛才馬其頓教會
[00:18:09.200 --> 00:18:12.760]  他們一直懇切地求神給他們這個機會
[00:18:12.840 --> 00:18:16.080]  然後大家再留意下面所講的第五節
[00:18:16.080 --> 00:18:20.360]  他們超過了我們所期望的
[00:18:20.360 --> 00:18:22.080]  照著神的旨意
[00:18:22.080 --> 00:18:24.880]  先把自己獻給主
[00:18:24.880 --> 00:18:27.280]  然後獻給我們
[00:18:27.280 --> 00:18:31.200]  一個人如果不是思想奉獻
[00:18:31.200 --> 00:18:34.240]  他不會願意有所犧牲
[00:18:34.240 --> 00:18:36.800]  是將自己奉獻給神
[00:18:36.800 --> 00:18:38.440]  知道自己屬於上帝
[00:18:38.440 --> 00:18:40.880]  然後按神的心意有所付出
[00:18:40.960 --> 00:18:44.480]  他才會願意犧牲自己的金錢
[00:18:44.480 --> 00:18:46.920]  時間、他的生命
[00:18:46.920 --> 00:18:50.480]  以至能夠去建立、祝福別人
[00:18:50.480 --> 00:18:52.240]  因此你知道
[00:18:52.240 --> 00:18:57.800]  團契生活是神要我們在當中實踐信仰的
[00:18:57.800 --> 00:18:59.680]  一個必經的途徑
[00:18:59.680 --> 00:19:01.480]  我們再看
[00:19:01.480 --> 00:19:03.040]  在另一方面聖經講到
[00:19:03.040 --> 00:19:05.160]  另一件事情大家看《迦拉泰書》
[00:19:05.160 --> 00:19:07.160]  我們今天讀的第二段經文
[00:19:11.960 --> 00:19:14.000]  在《迦拉泰書》第六章
[00:19:14.000 --> 00:19:15.520]  大家留意到
[00:19:15.520 --> 00:19:19.680]  第五章尾的時候是講到聖靈的果子
[00:19:19.680 --> 00:19:21.120]  大家都會熟悉
[00:19:21.120 --> 00:19:23.320]  有人愛喜樂和平等等
[00:19:23.320 --> 00:19:26.320]  也都講到聖靈的引導的生活
[00:19:26.320 --> 00:19:28.320]  除了聖靈來行事
[00:19:28.320 --> 00:19:30.120]  來到第六章的時候
[00:19:30.120 --> 00:19:33.840]  葉慧再講在聖靈裡面的生活是怎樣的呢?
[00:19:33.840 --> 00:19:37.520]  是不是有很多的靈因的彰顯的能力
[00:19:37.520 --> 00:19:39.520]  很偉大的表現呢?
[00:19:39.960 --> 00:19:41.560]  聖經不是講那些
[00:19:41.560 --> 00:19:44.040]  聖經第六章接著馬上講的
[00:19:44.040 --> 00:19:47.360]  就是信徒之間的相處
[00:19:47.360 --> 00:19:50.360]  是在講愛心的行動
