
[00:00:00.000 --> 00:00:05.440]  所以這是我們的禱告
[00:02:11.080 --> 00:02:12.720]  接著我們看詩篇
[00:02:12.720 --> 00:02:15.360]  接下來就會「獵王記下」
[00:02:15.360 --> 00:02:18.040]  所以我們就會開「獵王記下」
[00:02:18.040 --> 00:02:20.120]  「獵王記上」和「獵王記下」
[00:02:20.120 --> 00:02:21.520]  裏面所記載的
[00:02:21.520 --> 00:02:24.280]  都是令到我們很雀躍
[00:02:24.280 --> 00:02:27.280]  因為無論記載那段歷史
[00:02:27.280 --> 00:02:28.360]  這些王
[00:02:28.360 --> 00:02:33.360]  甚至我們說是在「獵王記下」裏面
[00:02:33.360 --> 00:02:37.160]  介紹了以尼沙先知的出現
[00:02:37.160 --> 00:02:40.080]  都令到我們能夠從他們的身上裏面
[00:02:40.080 --> 00:02:42.800]  我們看到神自己給我們
[00:02:42.800 --> 00:02:45.400]  有一個很大的幫助
[00:02:45.400 --> 00:02:49.560]  明白讓我們走生命的路的時候
[00:02:49.560 --> 00:02:51.880]  神說祂會用祂的話語
[00:02:51.880 --> 00:02:54.960]  用祂自己的僕人的經歷
[00:02:54.960 --> 00:02:58.520]  來成為我們的提醒和幫助
[00:02:58.520 --> 00:03:00.480]  我們經常聽到
[00:03:00.480 --> 00:03:02.480]  人生裏面是甚麼呢
[00:03:02.480 --> 00:03:06.960]  生、老、病、死是必然經過的階段
[00:03:06.960 --> 00:03:08.320]  但在聖經裏面
[00:03:08.320 --> 00:03:10.240]  是記載了有兩個人
[00:03:10.240 --> 00:03:11.640]  只有兩個人
[00:03:11.640 --> 00:03:13.480]  是未經過死亡
[00:03:13.480 --> 00:03:15.880]  才回到天父那裏的
[00:03:15.880 --> 00:03:18.200]  有哪兩個呢
[00:03:18.200 --> 00:03:24.680]  沒錯就是以洛和以尼亞
[00:03:24.680 --> 00:03:26.040]  不是以尼沙
[00:03:26.040 --> 00:03:28.000]  是以尼亞
[00:03:28.000 --> 00:03:29.520]  我們知道
[00:03:29.520 --> 00:03:32.080]  其實在我們今天所讀的經文裏面
[00:03:32.080 --> 00:03:35.040]  特別是「獵王記下」第二章裏面
[00:03:35.040 --> 00:03:38.080]  先知以尼亞很戲劇化地
[00:03:38.080 --> 00:03:39.600]  在聖經裏面記載
[00:03:39.600 --> 00:03:44.120]  是被神用旋風來接上去升天
[00:03:44.120 --> 00:03:47.840]  留下的是她的徒弟
[00:03:47.840 --> 00:03:49.680]  以尼沙
[00:03:49.680 --> 00:03:54.000]  去繼承她的使命
[00:03:54.000 --> 00:03:56.000]  以尼亞和以尼沙
[00:03:56.000 --> 00:04:00.240]  都是北角兩個很有名的先知
[00:04:00.240 --> 00:04:03.680]  今天我們先來看一看
[00:04:03.680 --> 00:04:05.440]  「獵王記上」
[00:04:05.440 --> 00:04:09.960]  因為要介紹以尼沙出現的時候
[00:04:09.960 --> 00:04:12.320]  其實「獵王記上」第十九章
[00:04:12.320 --> 00:04:13.800]  是講她蒙召
[00:04:13.800 --> 00:04:18.600]  是怎樣來受以尼亞的呼召
[00:04:18.600 --> 00:04:19.640]  然後跟隨她
[00:04:19.640 --> 00:04:21.800]  所以我們這種經文是不可不讀的
[00:04:21.800 --> 00:04:24.560]  我們一起來看一看
[00:04:24.560 --> 00:04:28.280]  我們一起來看一看
[00:04:28.280 --> 00:04:32.320]  「獵王記上」的第十九章
[00:04:32.320 --> 00:04:33.720]  我們一起來讀
[00:04:33.720 --> 00:04:35.080]  預備起
[00:04:35.080 --> 00:04:39.040]  「於是以尼亞離開那裡走了
[00:04:39.040 --> 00:04:43.400]  遇見沙發的兒子以尼沙耕地
[00:04:43.400 --> 00:04:46.360]  在他前頭有十二對牛
[00:04:46.360 --> 00:04:49.280]  自己趕著第十二對
[00:04:49.280 --> 00:04:51.920]  以尼亞到他那裡去
[00:04:51.920 --> 00:04:56.160]  將自己的外衣搭在他身上
[00:04:56.160 --> 00:05:01.680]  以尼沙就離開牛跑到以尼亞那裡說
[00:05:01.680 --> 00:05:05.640]  求你容我先與父母親聚
[00:05:05.640 --> 00:05:08.960]  然後我便隨你離開
[00:05:08.960 --> 00:05:13.040]  以尼亞你回去吧
[00:05:13.040 --> 00:05:16.040]  我向你做了甚麼呢
[00:05:16.040 --> 00:05:19.360]  以尼沙就離開他回去
[00:05:19.360 --> 00:05:21.200]  宰了一對牛
[00:05:21.200 --> 00:05:25.520]  用吐牛的器具煮肉給民吃
[00:05:25.520 --> 00:05:31.800]  隨後就起身跟隨以尼亞服侍他
[00:05:31.800 --> 00:05:35.560]  在這裏我們看到
[00:05:35.560 --> 00:05:40.640]  以尼亞去到以尼沙那裏
[00:05:40.640 --> 00:05:45.520]  做了一件事
[00:05:45.520 --> 00:05:51.440]  以尼亞除了他的外衣
[00:05:51.440 --> 00:05:55.360]  搭在了以尼沙的身上
[00:05:55.360 --> 00:05:58.360]  這個動作在當時裏面
[00:05:58.360 --> 00:06:01.240]  以尼沙是很明白
[00:06:01.240 --> 00:06:10.360]  他被呼召要成為以尼亞的接班人
[00:06:10.360 --> 00:06:12.680]  一個繼承人
[00:06:12.680 --> 00:06:16.360]  在當中裏面我們看到第二十節
[00:06:16.360 --> 00:06:22.000]  當以尼亞將這件衣服搭在以尼沙身上的時候
[00:06:22.000 --> 00:06:23.880]  聖經剛才告訴我們
[00:06:23.880 --> 00:06:27.120]  以尼沙的一個反應是甚麼呢
[00:06:27.120 --> 00:06:30.200]  我們說他外袍加身
[00:06:30.200 --> 00:06:32.080]  如果是皇帝就叫做皇袍加身
[00:06:32.080 --> 00:06:34.640]  他外袍加身
[00:06:34.640 --> 00:06:37.280]  之後是怎樣呢
[00:06:37.280 --> 00:06:40.160]  聖經告訴我們
[00:06:40.160 --> 00:06:44.080]  一個很大的反應
[00:06:44.080 --> 00:06:47.600]  跑到去以尼沙的面前
[00:06:47.600 --> 00:06:48.920]  他離開了牛
[00:06:48.920 --> 00:06:53.000]  跑到去以尼沙的面前
[00:06:53.000 --> 00:06:55.080]  不單是這樣
[00:06:55.080 --> 00:06:57.120]  他告訴他
[00:06:57.120 --> 00:07:00.680]  你讓我先向父母道別
[00:07:00.680 --> 00:07:04.560]  然後我就會跟著你
[00:07:04.560 --> 00:07:06.640]  我們看到
[00:07:06.640 --> 00:07:09.680]  當以尼沙真的離開了
[00:07:09.680 --> 00:07:13.640]  回到家裏之後
[00:07:13.640 --> 00:07:14.960]  他做了一件事
[00:07:14.960 --> 00:07:16.560]  做了甚麼
[00:07:16.560 --> 00:07:19.160]  他將牛宰了
[00:07:19.160 --> 00:07:21.720]  並且你要留意
[00:07:21.720 --> 00:07:24.880]  他用泥爬
[00:07:24.880 --> 00:07:26.280]  做成柴
[00:07:26.280 --> 00:07:29.600]  這樣煮了這些牛
[00:07:29.600 --> 00:07:33.040]  分給那些人來吃
[00:07:33.040 --> 00:07:36.200]  然後他就跟隨以尼亞去服侍他
[00:07:36.200 --> 00:07:37.360]  留意留意
[00:07:37.360 --> 00:07:40.920]  大家要留意
[00:07:40.920 --> 00:07:42.000]  我們知道
[00:07:42.000 --> 00:07:43.760]  以尼沙
[00:07:43.760 --> 00:07:45.000]  他本身是甚麼呢
[00:07:45.000 --> 00:07:46.600]  如果你看到記載
[00:07:46.600 --> 00:07:47.720]  他是耕地的
[00:07:47.720 --> 00:07:48.400]  放牛的
[00:07:48.400 --> 00:07:51.160]  他本來是一個農夫
[00:07:51.160 --> 00:07:52.760]  在這個時候
[00:07:52.760 --> 00:07:55.840]  他做了一個動作
[00:07:55.840 --> 00:07:57.800]  聖經告訴他
[00:07:57.800 --> 00:07:59.320]  他離開了牛
[00:07:59.320 --> 00:08:03.000]  他並且用那些泥爬
[00:08:03.000 --> 00:08:07.480]  當成柴來燒
[00:08:07.480 --> 00:08:10.000]  表示了他的決心
[00:08:10.000 --> 00:08:15.240]  因為那些泥爬是他生財的工具
[00:08:15.240 --> 00:08:17.960]  他不單離開了他的牛
[00:08:17.960 --> 00:08:20.880]  他並且那個決心顯示
[00:08:20.880 --> 00:08:25.800]  他連那些生財的工具都燒了
[00:08:25.800 --> 00:08:27.920]  在當中
[00:08:27.920 --> 00:08:29.440]  我們看到
[00:08:29.440 --> 00:08:34.960]  他這種對以尼沙被呼召的激情
[00:08:34.960 --> 00:08:35.920]  是怎樣呢
[00:08:35.920 --> 00:08:38.040]  是一種決心的表達
[00:08:38.040 --> 00:08:42.120]  是要離開他自己本來為生的
[00:08:42.120 --> 00:08:43.960]  作為農夫
[00:08:43.960 --> 00:08:46.640]  並且生財的工具
[00:08:46.640 --> 00:08:48.320]  他都燒了
[00:08:48.320 --> 00:08:51.600]  廣告公告他的村民
[00:08:51.600 --> 00:08:53.160]  他的親友
[00:08:53.160 --> 00:08:55.680]  這個其實都有一個意思
[00:08:55.680 --> 00:08:58.240]  有時我們會想
[00:08:58.240 --> 00:09:05.520]  為何以尼沙要做到這樣呢
[00:09:05.520 --> 00:09:08.720]  我想很多時候都是一樣
[00:09:08.720 --> 00:09:14.440]  很多時候我們去面對一個呼召
[00:09:14.440 --> 00:09:19.320]  一個公開的特別被呼召之後
[00:09:19.320 --> 00:09:23.240]  有時我們都會因為我們的軟弱
[00:09:23.240 --> 00:09:27.680]  我們很快就會忘記
[00:09:27.680 --> 00:09:34.320]  以尼沙我相信他為了表達他的決心
[00:09:34.320 --> 00:09:41.440]  他讓所有當時的親友都知道
[00:09:41.440 --> 00:09:49.120]  我連生財工具都燒了
[00:09:49.120 --> 00:09:50.640]  這種激情
[00:09:50.640 --> 00:09:52.280]  我們經常說
[00:09:52.280 --> 00:09:54.400]  一種熱誠
[00:09:54.400 --> 00:09:59.680]  這種激情幫助他去堅持
[00:09:59.680 --> 00:10:01.760]  亦都其實是影響著
[00:10:01.760 --> 00:10:04.400]  我們稍後繼續讀第二章的時候
[00:10:04.400 --> 00:10:07.360]  我們看到為何以尼沙
[00:10:07.360 --> 00:10:10.680]  他面對他生命裏面的考驗的時候
[00:10:10.680 --> 00:10:13.840]  他仍然可以堅持
[00:10:13.840 --> 00:10:16.320]  在這裏我就想起一個人
[00:10:16.320 --> 00:10:18.840]  我們大家都認識的
[00:10:18.840 --> 00:10:21.840]  我們之前有一個傳道
[00:10:21.840 --> 00:10:23.400]  David
[00:10:23.400 --> 00:10:25.880]  我就想起
[00:10:25.880 --> 00:10:27.920]  他同樣都是
[00:10:27.920 --> 00:10:30.440]  他本來是一個牙醫
[00:10:30.440 --> 00:10:34.200]  但當神呼召他之後
[00:10:34.200 --> 00:10:39.520]  他就很快地回應神
[00:10:39.520 --> 00:10:41.880]  放棄牙醫
[00:10:41.880 --> 00:10:46.200]  這一份我們說很多人羨慕的職業
[00:10:46.200 --> 00:10:51.520]  並且他連他的牙醫診所都賣了
[00:10:51.520 --> 00:10:53.360]  為了要表達
[00:10:53.360 --> 00:10:56.840]  這一種對神的堅貞
[00:10:56.840 --> 00:10:58.640]  去跟隨
[00:10:58.640 --> 00:11:03.640]  去跟隨神去服侍神
[00:11:03.640 --> 00:11:06.000]  這一團的火
[00:11:06.000 --> 00:11:09.560]  在他的裏面去燃燒
[00:11:09.560 --> 00:11:12.440]  令到他能夠堅定地
[00:11:12.440 --> 00:11:15.480]  來跟隨主的呼召
[00:11:15.480 --> 00:11:16.880]  我們知道
[00:11:16.880 --> 00:11:21.720]  如果我們能夠清楚自己人生的方向
[00:11:21.720 --> 00:11:27.320]  或者我們稱為命定呼召
[00:11:27.320 --> 00:11:32.480]  當我們面對生命的考驗的時候
[00:11:32.480 --> 00:11:36.720]  我們就能夠堅定不移
[00:11:36.720 --> 00:11:39.440]  以利沙
[00:11:39.440 --> 00:11:42.800]  他很清楚地知道
[00:11:42.800 --> 00:11:47.920]  他要承繼以利亞
[00:11:47.920 --> 00:11:50.000]  這個先知的職份
[00:11:50.000 --> 00:11:53.480]  他知道他自己的命定
[00:11:53.480 --> 00:11:55.320]  所以我們看下去
[00:11:55.320 --> 00:11:58.000]  看獵王記下第二章
[00:11:58.000 --> 00:12:01.200]  第一到第八節
[00:12:01.200 --> 00:12:04.800]  我們看一看他面對生命的考驗
[00:12:04.800 --> 00:12:06.720]  他面對生命的考驗
[00:12:06.720 --> 00:12:08.960]  我們一起來讀第二章
[00:12:08.960 --> 00:12:10.280]  第一到第八節
[00:12:10.280 --> 00:12:11.680]  我們先來看一看
[00:12:11.680 --> 00:12:14.440]  以利沙他面對生命的考驗
[00:12:14.440 --> 00:12:16.440]  我會讀給大家聽
[00:12:16.440 --> 00:12:18.680]  大家留心來聽
[00:12:18.680 --> 00:12:23.280]  「耶和華要用旋風接以利亞升天的時候
[00:12:23.280 --> 00:12:27.200]  以利亞與以利沙從吉甲前往
[00:12:27.200 --> 00:12:29.360]  以利亞對以利沙說
[00:12:29.360 --> 00:12:32.160]  耶和華猜我往伯特利去
[00:12:32.160 --> 00:12:34.960]  你可以在這裡等候
[00:12:34.960 --> 00:12:36.080]  以利沙說
[00:12:36.080 --> 00:12:38.360]  我指著永生的耶和華
[00:12:38.360 --> 00:12:40.800]  有感在你面前起誓
[00:12:40.800 --> 00:12:43.480]  我必不離開你
[00:12:43.480 --> 00:12:47.240]  於是二人下到伯特利
[00:12:47.240 --> 00:12:51.600]  住伯特利的先知門徒出來見以利沙
[00:12:51.600 --> 00:12:52.840]  對他說
[00:12:52.840 --> 00:12:56.160]  耶和華今天要接你的師父離開你
[00:12:56.160 --> 00:12:57.760]  你知道不知道
[00:12:57.760 --> 00:12:59.600]  他說我知道
[00:12:59.600 --> 00:13:01.800]  你們不要作聲
[00:13:01.800 --> 00:13:03.760]  以利亞對以利沙說
[00:13:03.760 --> 00:13:06.640]  耶和華猜我往耶利哥去
[00:13:06.640 --> 00:13:09.240]  你可以在這裡等候
[00:13:09.240 --> 00:13:10.320]  以利沙說
[00:13:10.320 --> 00:13:12.520]  我指著永生的耶和華
[00:13:12.520 --> 00:13:15.000]  有感在你面前起誓
[00:13:15.000 --> 00:13:17.320]  我必不離開你
[00:13:17.320 --> 00:13:20.600]  於是二人到了耶利哥
[00:13:20.600 --> 00:13:26.480]  住耶利哥的先知門徒就近以利沙
[00:13:26.480 --> 00:13:27.400]  對他說
[00:13:27.400 --> 00:13:30.400]  耶和華今天要接你的師父離開你
[00:13:30.400 --> 00:13:31.840]  你知道不知道
[00:13:31.840 --> 00:13:33.360]  他說我知道
[00:13:33.360 --> 00:13:35.640]  你們不要作聲
[00:13:35.640 --> 00:13:37.560]  以利亞對以利沙說
[00:13:37.560 --> 00:13:40.920]  耶和華猜我往約旦河去
[00:13:40.920 --> 00:13:43.200]  你可以在這裡等候
[00:13:43.200 --> 00:13:44.280]  以利沙說
[00:13:44.280 --> 00:13:46.040]  我指著永生的耶和華
[00:13:46.040 --> 00:13:48.120]  有感在你面前起誓
[00:13:48.120 --> 00:13:50.840]  我必不離開你
[00:13:50.840 --> 00:13:54.200]  於是二人一同前往
[00:13:54.200 --> 00:13:57.080]  有先知門徒去了五十人
[00:13:57.080 --> 00:13:59.920]  遠遠站在他們對面
[00:13:59.920 --> 00:14:03.160]  二人在約旦河邊站住
[00:14:03.160 --> 00:14:08.320]  以利亞將自己的外衣捲起來
[00:14:08.320 --> 00:14:10.880]  用意打水
[00:14:10.880 --> 00:14:13.560]  水就左右分開
[00:14:13.560 --> 00:14:20.440]  二人就乾地而走
[00:14:20.440 --> 00:14:21.200]  在這裡
[00:14:21.200 --> 00:14:22.520]  當我讀給大家聽的時候
[00:14:22.520 --> 00:14:29.640]  你覺得一而再再而三去講到
[00:14:29.640 --> 00:14:34.560]  本來以利亞要留下以利沙
[00:14:34.560 --> 00:14:38.880]  但是以利沙他很有敏銳
[00:14:38.880 --> 00:14:46.040]  知道神快將要接走他的師父以利亞
[00:14:46.040 --> 00:14:48.160]  我們不難明白
[00:14:48.160 --> 00:14:50.520]  在剛才讀的經文裡
[00:14:50.520 --> 00:14:53.160]  其實有一個公開的秘密
[00:14:53.160 --> 00:14:55.880]  其實神是感動當時
[00:14:55.880 --> 00:15:00.000]  除了以利亞自己知道以外
[00:15:00.000 --> 00:15:07.080]  其實神的靈都感動當時很多的先知門徒
[00:15:07.080 --> 00:15:10.400]  所以三次當以利亞說
[00:15:10.400 --> 00:15:11.280]  你留在這裡
[00:15:11.280 --> 00:15:11.920]  你留在這裡
[00:15:11.920 --> 00:15:12.400]  你留在這裡
[00:15:12.400 --> 00:15:13.480]  你留在這裡
[00:15:13.480 --> 00:15:16.120]  以利沙他都說
[00:15:16.120 --> 00:15:18.240]  他三次起誓說
[00:15:18.240 --> 00:15:19.640]  指著神起誓說
[00:15:19.640 --> 00:15:24.560]  我決不離開你
[00:15:24.560 --> 00:15:26.240]  我們相信
[00:15:26.240 --> 00:15:28.120]  我們相信
[00:15:28.120 --> 00:15:32.560]  以利亞他很想測試一下
[00:15:32.560 --> 00:15:36.320]  以利沙他跟了他這麼久了
[00:15:36.320 --> 00:15:42.080]  他知不知道他自己所承擔的使命
[00:15:42.080 --> 00:15:45.960]  他有沒有一個警覺性呢?
[00:15:45.960 --> 00:15:48.560]  在當中我們看到
[00:15:48.560 --> 00:15:53.720]  就是三地的門徒
[00:15:53.720 --> 00:15:56.680]  都來跟以利沙說
[00:15:56.680 --> 00:15:59.080]  你知不知道你的師父張堯
[00:15:59.080 --> 00:16:03.000]  今天被接星天
[00:16:03.000 --> 00:16:04.080]  以利沙說
[00:16:04.080 --> 00:16:05.240]  我知道
[00:16:05.240 --> 00:16:06.560]  我記得的
[00:16:06.560 --> 00:16:10.920]  你們不用再提醒我
[00:16:10.920 --> 00:16:13.200]  在以利沙的心裡
[00:16:13.200 --> 00:16:19.320]  他知道他自己要承擔這個使命
[00:16:19.320 --> 00:16:24.880]  為什麼以利亞要一而再再而三
[00:16:24.880 --> 00:16:29.280]  來到去
[00:16:29.280 --> 00:16:31.160]  我們說要測試
[00:16:31.160 --> 00:16:35.160]  要以利沙來面對這個考驗呢?
[00:16:35.160 --> 00:16:37.760]  我們其實看這幾個地方
[00:16:37.760 --> 00:16:39.080]  剛才我讀的經文裡面
[00:16:39.080 --> 00:16:40.200]  我們看一看PowerPoint
[00:16:40.200 --> 00:16:45.200]  我們已經去到第二點
[00:16:45.200 --> 00:16:51.000]  我們回到PowerPoint的第二點
[00:16:51.000 --> 00:16:53.000]  在中間裡面我們知道
[00:16:53.000 --> 00:16:58.680]  我們以利沙要通過一些考驗
[00:16:58.680 --> 00:17:01.000]  走三段的路
[00:17:01.000 --> 00:17:02.280]  這三段的路
[00:17:02.280 --> 00:17:04.120]  吉甲去伯特利
[00:17:04.120 --> 00:17:05.720]  伯特利去耶利哥
[00:17:05.720 --> 00:17:07.840]  耶利哥去約旦河
[00:17:07.840 --> 00:17:09.360]  這三段的路
[00:17:09.360 --> 00:17:11.520]  這幾個地方
[00:17:11.520 --> 00:17:15.560]  對於以利亞
[00:17:15.560 --> 00:17:17.640]  或者當時的以色列民
[00:17:17.640 --> 00:17:20.440]  是一個很熟悉的地方
[00:17:20.440 --> 00:17:22.240]  在北角
[00:17:22.240 --> 00:17:24.280]  在北角這幾個地方
[00:17:24.280 --> 00:17:26.480]  其實如果你有留意
[00:17:26.480 --> 00:17:27.440]  就是什麼呢?
[00:17:27.440 --> 00:17:31.800]  其實當約書亞帶領以色列人
[00:17:31.800 --> 00:17:33.840]  進入迦南地的時候
[00:17:33.840 --> 00:17:36.000]  剛好路線是相反的
[00:17:36.000 --> 00:17:39.640]  從約旦河去耶利哥 耶利哥去伯特利
[00:17:39.640 --> 00:17:41.160]  伯特利去吉甲
[00:17:41.160 --> 00:17:42.400]  今天
[00:17:42.400 --> 00:17:43.880]  當以利亞
[00:17:43.880 --> 00:17:47.680]  他去到這些地方
[00:17:47.680 --> 00:17:50.400]  他知道自己要聖殿 要離開
[00:17:50.400 --> 00:17:52.520]  所以他很想在這些地方裡面
[00:17:52.520 --> 00:17:55.920]  看一看他跟隨他的先知門徒
[00:17:55.920 --> 00:17:58.800]  到底情況是怎樣
[00:17:58.800 --> 00:18:01.480]  他很想在他臨走之前
[00:18:01.480 --> 00:18:04.080]  他去到這些地方
[00:18:04.080 --> 00:18:06.920]  我們很想大家看的是什麼呢?
[00:18:06.920 --> 00:18:08.800]  原來這個地方
[00:18:08.800 --> 00:18:11.880]  都會讓我們認識所發生的事
[00:18:11.880 --> 00:18:14.120]  都帶來我們一些
[00:18:14.120 --> 00:18:16.840]  在生命裡面的提醒和幫助
[00:18:16.840 --> 00:18:18.800]  吉甲是什麼地方呢?
[00:18:18.800 --> 00:18:20.560]  吉甲是什麼地方呢?
[00:18:20.560 --> 00:18:22.640]  吉甲是以色列人
[00:18:22.640 --> 00:18:24.560]  出埃及之後
[00:18:24.560 --> 00:18:27.280]  在那裡行割禮的地方
[00:18:27.280 --> 00:18:28.800]  行割禮的意思是什麼呢?
[00:18:28.800 --> 00:18:32.520]  是表示他們願意成為屬神的子民
[00:18:32.520 --> 00:18:33.680]  分別為聖
[00:18:33.680 --> 00:18:35.240]  是一個記號
[00:18:35.240 --> 00:18:37.680]  割禮是一個記號
[00:18:37.680 --> 00:18:41.240]  當他們過了約旦河之後
[00:18:41.240 --> 00:18:43.240]  他就來到吉甲
[00:18:43.240 --> 00:18:46.200]  他們並且要納石為記
[00:18:46.200 --> 00:18:48.480]  每一個支派拿一塊石頭
[00:18:48.480 --> 00:18:50.080]  來到吉甲這個地方
[00:18:50.080 --> 00:18:50.840]  納石為記
[00:18:50.840 --> 00:18:52.040]  作為一個新的開始
[00:18:52.040 --> 00:18:53.120]  我們現在怎樣呢?
[00:18:53.120 --> 00:18:56.880]  進入迦南地
[00:18:56.880 --> 00:18:58.800]  過河進入迦南地
[00:18:58.800 --> 00:18:59.960]  所以我們知道
[00:18:59.960 --> 00:19:01.280]  是一個新的開始
[00:19:01.280 --> 00:19:02.840]  一個記號
[00:19:02.840 --> 00:19:05.800]  吉甲就成為一個新的開始
[00:19:05.800 --> 00:19:08.280]  一個記號
[00:19:08.280 --> 00:19:09.880]  你信主
[00:19:09.880 --> 00:19:11.920]  是不是一個新的開始?
[00:19:11.920 --> 00:19:13.920]  所以我們經常說
[00:19:13.920 --> 00:19:16.080]  你要記住你什麼時候信主的
[00:19:16.080 --> 00:19:20.320]  你哪天信主是屬靈的一個生命的開始
[00:19:20.320 --> 00:19:23.840]  一個新的記號
[00:19:23.840 --> 00:19:26.160]  伯特利
[00:19:26.160 --> 00:19:32.480]  我不知道你記得在伯特利發生過什麼事
[00:19:32.480 --> 00:19:34.920]  伯特利除了當時那些人
[00:19:34.920 --> 00:19:39.160]  曾經在那裡拜金牛族之外
[00:19:39.160 --> 00:19:40.560]  我又想起
[00:19:40.560 --> 00:19:43.960]  伯特利是雅各
[00:19:43.960 --> 00:19:47.680]  他為了逃避他哥哥的追殺
[00:19:47.680 --> 00:19:49.480]  因為他騙了他哥哥
[00:19:49.480 --> 00:19:51.320]  逃避他哥哥的追殺
[00:19:51.320 --> 00:19:53.360]  就來到伯特利
[00:19:53.360 --> 00:19:54.360]  來到伯特利的時候
[00:19:54.360 --> 00:19:57.480]  他就見到異象
[00:19:57.480 --> 00:19:59.640]  他就夢見天梯
[00:19:59.640 --> 00:20:02.280]  一條天梯
[00:20:02.280 --> 00:20:07.040]  他在那裡遇見神自己
[00:20:07.040 --> 00:20:09.040]  當他遇見神之後
[00:20:09.040 --> 00:20:11.480]  他就和神講數
[00:20:11.480 --> 00:20:13.480]  他和神講什麼數呢?
[00:20:13.480 --> 00:20:15.240]  他說神啊
[00:20:15.240 --> 00:20:19.400]  如果你祝福我
[00:20:19.400 --> 00:20:23.600]  我就會獻上十分之一
[00:20:23.600 --> 00:20:25.720]  如果你祝福我
[00:20:25.720 --> 00:20:27.400]  你保守我
[00:20:27.400 --> 00:20:29.680]  我就……
[00:20:29.680 --> 00:20:31.960]  這個我們是不是很熟悉呢?
[00:20:31.960 --> 00:20:35.560]  在我們信主的歷程裡
[00:20:35.560 --> 00:20:36.880]  我們都很熟悉的
[00:20:36.880 --> 00:20:39.080]  就是我們信了耶穌
[00:20:39.080 --> 00:20:40.360]  是一個新的開始
[00:20:40.360 --> 00:20:42.320]  一個記號
[00:20:42.320 --> 00:20:44.640]  當我們一直跟隨的時候
[00:20:44.640 --> 00:20:45.520]  跟隨耶穌的時候
[00:20:45.520 --> 00:20:48.320]  我們就會來到
[00:20:48.320 --> 00:20:51.160]  你回來教會一段時間
[00:20:51.160 --> 00:20:52.080]  你認識耶穌了
[00:20:52.080 --> 00:20:54.520]  我們就會叫你受浸
[00:20:54.520 --> 00:20:56.120]  很多人願意受浸加入教會
[00:20:56.120 --> 00:20:58.160]  當我們查問信德的時候
[00:20:58.160 --> 00:20:59.520]  很多時候我們都猜你
[00:20:59.520 --> 00:21:00.920]  信了耶穌了
[00:21:00.920 --> 00:21:02.520]  現在要受浸加入教會
[00:21:02.520 --> 00:21:04.000]  成為教會的一份子了
[00:21:04.000 --> 00:21:05.080]  你要怎樣呢?
[00:21:05.080 --> 00:21:06.040]  要侍奉了
