
[00:00:00.000 --> 00:00:04.000]  想問問大家有沒有試過一次很憂愁的經驗?
[00:02:16.000 --> 00:02:18.000]  當我聽的時候
[00:02:18.000 --> 00:02:19.000]  我發覺
[00:02:19.000 --> 00:02:25.000]  他給我的訊息真的安慰了我當時的憂愁
[00:02:25.000 --> 00:02:27.000]  我覺得我自己不見了手機
[00:02:27.000 --> 00:02:28.000]  算得了什麼呢
[00:02:28.000 --> 00:02:29.000]  人家失去了生命
[00:02:29.000 --> 00:02:31.000]  但是得著耶穌基督
[00:02:31.000 --> 00:02:33.000]  寶貴的生命
[00:02:33.000 --> 00:02:35.000]  是多麼的安慰
[00:02:35.000 --> 00:02:36.000]  我想一下
[00:02:36.000 --> 00:02:38.000]  我已經得著一個寶貴的生命
[00:02:38.000 --> 00:02:40.000]  我今天要來到這個禮堂裡面
[00:02:40.000 --> 00:02:42.000]  要講安慰的話的時候
[00:02:42.000 --> 00:02:44.000]  難道我還要帶著憂愁嗎
[00:02:44.000 --> 00:02:46.000]  那次很有經驗
[00:02:46.000 --> 00:02:49.000]  心信主也會保守
[00:02:49.000 --> 00:02:53.000]  回到家裡再慢慢處理這件事
[00:02:53.000 --> 00:02:55.000]  結局很簡單
[00:02:55.000 --> 00:02:57.000]  第二天已經有人打電話給我
[00:02:57.000 --> 00:02:58.000]  不是打電話給我
[00:02:58.000 --> 00:03:00.000]  是回到家裡已經打電話給我太太
[00:03:00.000 --> 00:03:02.000]  這個人是不是你認識的
[00:03:02.000 --> 00:03:04.000]  因為當時不是手機
[00:03:04.000 --> 00:03:07.000]  我爸爸在的士裡面撿到
[00:03:07.000 --> 00:03:09.000]  想還給我
[00:03:09.000 --> 00:03:11.000]  於是聯絡了之後就拿回了
[00:03:11.000 --> 00:03:13.000]  真的很感恩的事情
[00:03:13.000 --> 00:03:15.000]  交托彼實
[00:03:15.000 --> 00:03:17.000]  這個講題就是不要憂愁
[00:03:17.000 --> 00:03:19.000]  這段經文正是耶穌基督
[00:03:19.000 --> 00:03:22.000]  面對釘身十字架
[00:03:22.000 --> 00:03:24.000]  這個前夕
[00:03:24.000 --> 00:03:28.000]  一個痛苦的心靈極其憂傷的時候
[00:03:28.000 --> 00:03:34.000]  其實祂之前已經預告給門徒知道
[00:03:34.000 --> 00:03:35.000]  祂會離開
[00:03:35.000 --> 00:03:37.000]  祂會面對十架
[00:03:37.000 --> 00:03:39.000]  面對死亡的使命
[00:03:39.000 --> 00:03:41.000]  在這段話之前
[00:03:41.000 --> 00:03:43.000]  其實整個的氣氛
[00:03:43.000 --> 00:03:46.000]  門徒是充滿了很多憂愁
[00:03:46.000 --> 00:03:49.000]  然而心靈極其憂傷的耶穌
[00:03:49.000 --> 00:03:51.000]  仍然告訴他們
[00:03:51.000 --> 00:03:55.000]  我們要面對任何困境的時候
[00:03:55.000 --> 00:03:57.000]  都不應該憂愁
[00:03:57.000 --> 00:03:58.000]  不要憂愁
[00:03:58.000 --> 00:04:00.000]  所以今天的題目是
[00:04:00.000 --> 00:04:01.000]  不要憂愁
[00:04:01.000 --> 00:04:06.000]  我用三方面跟大家去解釋
[00:04:06.000 --> 00:04:09.000]  當然是三個問題
[00:04:09.000 --> 00:04:11.000]  第一個是你信什麼
[00:04:11.000 --> 00:04:13.000]  第二個是你預備好嗎
[00:04:13.000 --> 00:04:16.000]  第三個就是問如何走下去
[00:04:16.000 --> 00:04:22.000]  這個被稱為臨別祝福的篇章
[00:04:22.000 --> 00:04:26.000]  由第十四章開始一直下去
[00:04:26.000 --> 00:04:28.000]  連續幾章
[00:04:28.000 --> 00:04:30.000]  這個就是耶穌基督
[00:04:30.000 --> 00:04:32.000]  在儒籍的晚餐裡
[00:04:32.000 --> 00:04:36.000]  跟門徒一番很長的說話
[00:04:36.000 --> 00:04:38.000]  而當時的門徒
[00:04:38.000 --> 00:04:40.000]  是充滿了狼狽
[00:04:40.000 --> 00:04:43.000]  譬如他們不肯為大家洗腳
[00:04:43.000 --> 00:04:45.000]  那種尷尬的情況
[00:04:45.000 --> 00:04:49.000]  再加上他們的信心很不穩定
[00:04:49.000 --> 00:04:54.000]  還有他們看不準前面的方向
[00:04:54.000 --> 00:04:56.000]  還有很自我中心
[00:04:56.000 --> 00:04:59.000]  還在爭論將來耶穌得國的時候
[00:04:59.000 --> 00:05:02.000]  哪兩個可以坐在左右手
[00:05:02.000 --> 00:05:06.000]  但是他們是不穩妥
[00:05:06.000 --> 00:05:08.000]  他們心情裡是混亂
[00:05:08.000 --> 00:05:12.000]  耶穌更加看到他們心裡憂愁
[00:05:12.000 --> 00:05:15.000]  所以耶穌說你們心裡不要憂愁
[00:05:15.000 --> 00:05:17.000]  那麼洗方便就是
[00:05:17.000 --> 00:05:22.000]  到底你信什麼呢?
[00:05:22.000 --> 00:05:24.000]  耶穌是勉勵他們不要憂愁
[00:05:24.000 --> 00:05:26.000]  但是如果純粹說
[00:05:26.000 --> 00:05:27.000]  我面對一個人
[00:05:27.000 --> 00:05:29.000]  他們遇到很多困難
[00:05:29.000 --> 00:05:30.000]  你不要憂愁
[00:05:30.000 --> 00:05:31.000]  你不要憂愁
[00:05:31.000 --> 00:05:32.000]  是沒有用的
[00:05:32.000 --> 00:05:35.000]  只是一種安慰
[00:05:35.000 --> 00:05:37.000]  但是你揮之不去的憂愁
[00:05:37.000 --> 00:05:39.000]  仍然纏繞著他們的內心
[00:05:39.000 --> 00:05:41.000]  但是耶穌會看穿
[00:05:41.000 --> 00:05:45.000]  他們缺乏這種憂愁的緣故
[00:05:45.000 --> 00:05:48.000]  就是他們缺乏了正確的信心
[00:05:48.000 --> 00:05:52.000]  或者他們對耶穌的信
[00:05:52.000 --> 00:05:55.000]  可能還未掌握得完全
[00:05:55.000 --> 00:05:57.000]  所以你看到他們的經文說
[00:05:57.000 --> 00:06:06.000]  「你們信神,也當信我」
[00:06:06.000 --> 00:06:08.000]  那我問大家信不信神呢?
[00:06:08.000 --> 00:06:10.000]  大家都信神的
[00:06:10.000 --> 00:06:12.000]  在當時的猶太人裡
[00:06:12.000 --> 00:06:13.000]  沒有一個不信神的
[00:06:13.000 --> 00:06:15.000]  在猶太人的百姓裡
[00:06:15.000 --> 00:06:16.000]  每個人都信神
[00:06:16.000 --> 00:06:17.000]  在舊約裡的環境
[00:06:17.000 --> 00:06:20.000]  是耶和華的子民
[00:06:20.000 --> 00:06:22.000]  但是他們是否真的這麼敬虔呢?
[00:06:22.000 --> 00:06:26.000]  是否真的和神發生過很密切的關係呢?
[00:06:26.000 --> 00:06:28.000]  有時候我們作為基督徒
[00:06:28.000 --> 00:06:29.000]  也會是這樣的情況
[00:06:29.000 --> 00:06:31.000]  我們信神
[00:06:31.000 --> 00:06:33.000]  我們信神就好像當時的猶太人
[00:06:33.000 --> 00:06:34.000]  這個責任
[00:06:34.000 --> 00:06:35.000]  這個家庭
[00:06:35.000 --> 00:06:36.000]  傳宗接代
[00:06:36.000 --> 00:06:39.000]  都要去承傳一個信仰
[00:06:39.000 --> 00:06:40.000]  整個家庭
[00:06:40.000 --> 00:06:42.000]  下一代都信神
[00:06:42.000 --> 00:06:44.000]  知道有位神在這裡
[00:06:44.000 --> 00:06:47.000]  所以這是一種責任性的相信
[00:06:47.000 --> 00:06:48.000]  責任性的相信
[00:06:48.000 --> 00:06:51.000]  當然我們真心的相信神
[00:06:51.000 --> 00:06:54.000]  但是有時候我們都成為責任性的相信
[00:06:54.000 --> 00:06:57.000]  加上一個責任性的行動
[00:06:57.000 --> 00:07:00.000]  信耶穌要回教會
[00:07:00.000 --> 00:07:01.000]  信耶穌要祈禱
[00:07:01.000 --> 00:07:03.000]  或者讀聖經
[00:07:03.000 --> 00:07:07.000]  但是很多人已經沒有這個責任
[00:07:07.000 --> 00:07:09.000]  很多人可能都不祈禱
[00:07:09.000 --> 00:07:10.000]  很多人都不讀聖經
[00:07:10.000 --> 00:07:13.000]  現在連回教會都不行
[00:07:13.000 --> 00:07:15.000]  想要一個責任性回教會
[00:07:15.000 --> 00:07:17.000]  但是因為疫情的緣故
[00:07:17.000 --> 00:07:18.000]  是限聚令
[00:07:18.000 --> 00:07:20.000]  我們不能夠回來
[00:07:20.000 --> 00:07:22.000]  那我們怎麼辦呢?
[00:07:22.000 --> 00:07:23.000]  當然我們可以上網
[00:07:23.000 --> 00:07:27.000]  但是那個行動都缺乏的時候
[00:07:27.000 --> 00:07:31.000]  好像連這種責任都看不到的時候
[00:07:31.000 --> 00:07:35.000]  其實這個信仰是不是變得越來越脆弱呢?
[00:07:35.000 --> 00:07:38.000]  我們的信仰是不是變得越來越脆弱呢?
[00:07:38.000 --> 00:07:39.000]  因為這樣的緣故
[00:07:39.000 --> 00:07:42.000]  因為現在不能夠回教會的時候
[00:07:42.000 --> 00:07:45.000]  我們信的神在哪裡呢?
[00:07:45.000 --> 00:07:48.000]  我們信的神在哪裡呢?
[00:07:48.000 --> 00:07:51.000]  耶穌說你們信神也當信我
[00:07:51.000 --> 00:07:54.000]  這個就是再加上
[00:07:54.000 --> 00:07:57.000]  耶穌基督自己很清楚
[00:07:57.000 --> 00:07:59.000]  信神又信我
[00:07:59.000 --> 00:08:01.000]  已經表達得很清楚
[00:08:01.000 --> 00:08:03.000]  一個人說你要信神
[00:08:03.000 --> 00:08:04.000]  要信我呢
[00:08:04.000 --> 00:08:06.000]  就代表你信神
[00:08:06.000 --> 00:08:08.000]  只有耶穌基督
[00:08:08.000 --> 00:08:09.000]  但是我們又要明白
[00:08:09.000 --> 00:08:12.000]  耶穌基督這麼說的時候
[00:08:12.000 --> 00:08:14.000]  可能他的門徒
[00:08:14.000 --> 00:08:17.000]  很多地方是未能夠領會到
[00:08:17.000 --> 00:08:22.000]  耶穌基督的生命
[00:08:22.000 --> 00:08:25.000]  領會到耶穌基督為我們所做的事情
[00:08:25.000 --> 00:08:28.000]  或者我們看錯了
[00:08:28.000 --> 00:08:30.000]  究竟耶穌是誰
[00:08:30.000 --> 00:08:32.000]  或者我們忽略了
[00:08:32.000 --> 00:08:35.000]  我們仍然是一個責任性的相信
[00:08:35.000 --> 00:08:36.000]  所以這裡後面
[00:08:36.000 --> 00:08:37.000]  耶穌就說
[00:08:37.000 --> 00:08:40.000]  用了後面的章節
[00:08:40.000 --> 00:08:42.000]  如果在最近的
[00:08:42.000 --> 00:08:47.000]  就是說第二節到第七節
[00:08:47.000 --> 00:08:48.000]  那段短短的
[00:08:48.000 --> 00:08:52.000]  已經講解了耶穌的道路
[00:08:52.000 --> 00:08:55.000]  耶穌的真理
[00:08:55.000 --> 00:08:59.000]  因為我們要過一個得勝的生活的時候
[00:08:59.000 --> 00:09:02.000]  必須認識耶穌
[00:09:02.000 --> 00:09:05.000]  必須知道耶穌是誰
[00:09:05.000 --> 00:09:08.000]  但是問題是
[00:09:08.000 --> 00:09:11.000]  他們要知道耶穌是誰
[00:09:11.000 --> 00:09:12.000]  認識耶穌是誰
[00:09:12.000 --> 00:09:14.000]  但是又感覺到
[00:09:14.000 --> 00:09:16.000]  或者他們已經預知到
[00:09:16.000 --> 00:09:18.000]  預測到
[00:09:18.000 --> 00:09:19.000]  這些門徒都知道
[00:09:19.000 --> 00:09:21.000]  耶穌好像很快要離開他們
[00:09:21.000 --> 00:09:23.000]  一時說來好像是得榮耀
[00:09:23.000 --> 00:09:27.000]  一時說來好像是要離開世界
[00:09:27.000 --> 00:09:29.000]  甚至離開他們
[00:09:29.000 --> 00:09:31.000]  好像這種離愁別緒
[00:09:31.000 --> 00:09:35.000]  充滿了整個房子的氣氛
[00:09:35.000 --> 00:09:39.000]  都是這麼不舒服、這麼不安
[00:09:39.000 --> 00:09:42.000]  究竟怎樣相信耶穌呢?
[00:09:42.000 --> 00:09:43.000]  怎樣相信祂呢?
[00:09:43.000 --> 00:09:46.000]  說就是要認識祂
[00:09:46.000 --> 00:09:47.000]  跟隨祂
[00:09:47.000 --> 00:09:50.000]  但是好像又會離開我們
[00:09:50.000 --> 00:09:53.000]  我們會不會有時也會有這樣的感覺?
[00:09:53.000 --> 00:09:55.000]  我們會不會有這樣的感受?
[00:09:55.000 --> 00:09:57.000]  神啊,祢是看著我的
[00:09:57.000 --> 00:10:00.000]  為甚麼我們看著環境的時候
[00:10:00.000 --> 00:10:01.000]  祢好像是神
[00:10:01.000 --> 00:10:03.000]  祢去了哪裡?
[00:10:03.000 --> 00:10:05.000]  但是我們要明白
[00:10:05.000 --> 00:10:08.000]  耶穌,沒錯,祂就是真神
[00:10:08.000 --> 00:10:10.000]  但是我們更加要明白
[00:10:10.000 --> 00:10:12.000]  耶穌的離開
[00:10:12.000 --> 00:10:14.000]  也有祂的原因
[00:10:14.000 --> 00:10:16.000]  更加要明白到
[00:10:16.000 --> 00:10:21.000]  耶穌是世人的神
[00:10:21.000 --> 00:10:24.000]  不是我們單單基督教的神
[00:10:24.000 --> 00:10:27.000]  我剛剛在培靈會裏聽到
[00:10:27.000 --> 00:10:32.000]  黃福光博士在一晚裏提醒
[00:10:32.000 --> 00:10:34.000]  神不是基督教的神
[00:10:34.000 --> 00:10:36.000]  不是單單基督教的神
[00:10:36.000 --> 00:10:38.000]  不是單單我們基督徒的神
[00:10:38.000 --> 00:10:39.000]  是世人的神
[00:10:39.000 --> 00:10:41.000]  是那些不相信的人的神
[00:10:41.000 --> 00:10:43.000]  是那些世界各地裏
[00:10:43.000 --> 00:10:48.000]  我們覺得有些地方
[00:10:48.000 --> 00:10:50.000]  我們覺得是很有問題的地方
[00:10:50.000 --> 00:10:52.000]  或者很有問題的國家
[00:10:52.000 --> 00:10:57.000]  但是祂也是那些的惡性
[00:10:57.000 --> 00:11:01.000]  也是那些人民的神
[00:11:01.000 --> 00:11:04.000]  因為祂也是所有人的神
[00:11:04.000 --> 00:11:08.000]  在這裏我們要有種信心明白
[00:11:08.000 --> 00:11:12.000]  我們無論在任何的處境裏
[00:11:12.000 --> 00:11:15.000]  耶穌基督任何的時間
[00:11:15.000 --> 00:11:18.000]  任何的地方
[00:11:18.000 --> 00:11:22.000]  祂都是掌管天下萬物
[00:11:22.000 --> 00:11:25.000]  因為我們都知道
[00:11:25.000 --> 00:11:28.000]  天上、地下、地底下的一切的權兵
[00:11:28.000 --> 00:11:31.000]  都是在主的手裏
[00:11:31.000 --> 00:11:35.000]  所以究竟我們今天信的神有多大呢?
[00:11:35.000 --> 00:11:38.000]  今天信的神去做的事
[00:11:38.000 --> 00:11:43.000]  你知道有多少呢?
[00:11:43.000 --> 00:11:47.000]  有時我們會以為神不在我們中間
[00:11:47.000 --> 00:11:52.000]  有時我們以為神不在那個地方裏面
[00:11:52.000 --> 00:11:55.000]  但是我們又知道有多少呢?
[00:11:55.000 --> 00:11:59.000]  你們信神也當信我
[00:11:59.000 --> 00:12:05.000]  門徒已經和耶穌同行了幾年的時間
[00:12:05.000 --> 00:12:07.000]  這就是一個考驗
[00:12:07.000 --> 00:12:11.000]  當耶穌在肉身上要離開他們的時候
[00:12:11.000 --> 00:12:15.000]  究竟他們預備好了沒有呢?
[00:12:15.000 --> 00:12:17.000]  第二方面我說的是
[00:12:17.000 --> 00:12:19.000]  你預備好了沒有呢?
[00:12:19.000 --> 00:12:21.000]  你預備好了些甚麼呢?
[00:12:21.000 --> 00:12:24.000]  聖經說:在我父的家裏有很多住處
[00:12:24.000 --> 00:12:29.000]  如果沒有的話,我早已告訴你們了
[00:12:29.000 --> 00:12:32.000]  似乎這裏不是我們預備
[00:12:32.000 --> 00:12:34.000]  是耶穌為我們預備
[00:12:34.000 --> 00:12:38.000]  耶穌為我們預備很多住處
[00:12:38.000 --> 00:12:43.000]  英文的聖經解釋住處是甚麼呢?
[00:12:43.000 --> 00:12:46.000]  像是一個apartment
[00:12:46.000 --> 00:12:50.000]  一個住宅、樓宇或是一個mansion
[00:12:50.000 --> 00:12:54.000]  如果我們想翻譯得好些、吸引些
[00:12:54.000 --> 00:12:57.000]  就是豪宅
[00:12:57.000 --> 00:13:00.000]  我們預備很多豪宅
[00:13:00.000 --> 00:13:02.000]  許多的豪宅
[00:13:02.000 --> 00:13:04.000]  不是很多房間、劏房
[00:13:04.000 --> 00:13:06.000]  很漂亮的
[00:13:06.000 --> 00:13:08.000]  慢慢地,你看那些詩歌
[00:13:08.000 --> 00:13:10.000]  將來這個天堂的地方
[00:13:10.000 --> 00:13:12.000]  神預備的是甚麼呢?
[00:13:12.000 --> 00:13:14.000]  好像皇宮那麼美麗
[00:13:14.000 --> 00:13:16.000]  黃金街、碧玉城
[00:13:16.000 --> 00:13:18.000]  講到好像皇宮
[00:13:18.000 --> 00:13:20.000]  我們將來住皇宮
[00:13:20.000 --> 00:13:22.000]  我們將來住豪宅
[00:13:22.000 --> 00:13:28.000]  這就是耶穌為我們預備的住處
[00:13:28.000 --> 00:13:31.000]  當然我們也會期望
[00:13:31.000 --> 00:13:33.000]  也不是期望天國
[00:13:33.000 --> 00:13:35.000]  是期望世上有
[00:13:35.000 --> 00:13:39.000]  最近我和兒子準備去留學
[00:13:39.000 --> 00:13:41.000]  和他看看住甚麼地方
[00:13:41.000 --> 00:13:43.000]  於是找找找
[00:13:43.000 --> 00:13:45.000]  他說住這些房間好
[00:13:45.000 --> 00:13:47.000]  這些有套房
[00:13:47.000 --> 00:13:49.000]  這些怎樣怎樣
[00:13:49.000 --> 00:13:51.000]  說著說著
[00:13:51.000 --> 00:13:53.000]  還是住宿舍好些
[00:13:53.000 --> 00:13:55.000]  為甚麼呢?
[00:13:55.000 --> 00:13:57.000]  宿舍有人,有其他同學
[00:13:57.000 --> 00:13:59.000]  可以一起很開心
[00:13:59.000 --> 00:14:01.000]  沒錯
[00:14:01.000 --> 00:14:03.000]  這裡經文裡說
[00:14:03.000 --> 00:14:05.000]  這裡有很多住處
[00:14:05.000 --> 00:14:07.000]  很多住處是說甚麼呢?
[00:14:07.000 --> 00:14:09.000]  重點不是地方
[00:14:09.000 --> 00:14:11.000]  是否皇宮
[00:14:11.000 --> 00:14:13.000]  是否豪宅
[00:14:13.000 --> 00:14:15.000]  是否茅屋
[00:14:15.000 --> 00:14:17.000]  這些情況
[00:14:17.000 --> 00:14:19.000]  我們當然是期望最豪華的
[00:14:19.000 --> 00:14:23.000]  但是住處的重點不是地方
[00:14:23.000 --> 00:14:25.000]  重點是同住
[00:14:25.000 --> 00:14:27.000]  有誰跟你同住
[00:14:27.000 --> 00:14:29.000]  這個最重要
[00:14:29.000 --> 00:14:31.000]  記得我有位老師
[00:14:31.000 --> 00:14:33.000]  大家都認識
[00:14:33.000 --> 00:14:35.000]  梅智利博士
[00:14:35.000 --> 00:14:37.000]  他經常說將來回到天堂
[00:14:37.000 --> 00:14:39.000]  最重要是找到誰跟你一起住
[00:14:39.000 --> 00:14:43.000]  有歷代的先賢
[00:14:43.000 --> 00:14:45.000]  誰呢?
[00:14:45.000 --> 00:14:47.000]  就是聖法蘭西斯
[00:14:47.000 --> 00:14:49.000]  最喜歡那個
[00:14:49.000 --> 00:14:51.000]  我說好
[00:14:51.000 --> 00:14:53.000]  我找到你就介紹我進去
[00:14:53.000 --> 00:14:57.000]  當然同住要有人
[00:14:57.000 --> 00:14:59.000]  有人氣
[00:14:59.000 --> 00:15:01.000]  當然這裡更加說
[00:15:01.000 --> 00:15:05.000]  是誰跟你同住
[00:15:05.000 --> 00:15:07.000]  是主跟你同住
[00:15:07.000 --> 00:15:09.000]  是父神跟你同住
[00:15:09.000 --> 00:15:11.000]  其實在後來的十四章二十三節裡
[00:15:11.000 --> 00:15:13.000]  耶穌說
[00:15:13.000 --> 00:15:15.000]  人若愛我
[00:15:15.000 --> 00:15:17.000]  就必遵行我的道
[00:15:17.000 --> 00:15:19.000]  我父也愛他
[00:15:19.000 --> 00:15:21.000]  並且我們要到他那裡
[00:15:21.000 --> 00:15:23.000]  與他同住
[00:15:23.000 --> 00:15:25.000]  就是住處的意思
[00:15:25.000 --> 00:15:27.000]  但有些經文解釋
[00:15:27.000 --> 00:15:29.000]  與他建立一個家庭
[00:15:29.000 --> 00:15:31.000]  與他建立一個家庭
[00:15:31.000 --> 00:15:35.000]  你想想就很不同
[00:15:35.000 --> 00:15:37.000]  不是住一個地方
[00:15:37.000 --> 00:15:39.000]  更加是建立一個家庭
[00:15:39.000 --> 00:15:41.000]  所以如果你將住處
[00:15:41.000 --> 00:15:43.000]  比喻為一個豪宅
[00:15:43.000 --> 00:15:45.000]  因為有很多房間
[00:15:45.000 --> 00:15:47.000]  似乎不是看得適當
[00:15:47.000 --> 00:15:49.000]  因為耶穌經常說
[00:15:49.000 --> 00:15:51.000]  在我父的家裡
[00:15:51.000 --> 00:15:53.000]  所以一開始說
[00:15:53.000 --> 00:15:55.000]  在我父的家裡
[00:15:55.000 --> 00:15:57.000]  有許多住處
[00:15:57.000 --> 00:15:59.000]  重點的住處仍然是
[00:15:59.000 --> 00:16:01.000]  有父的同在一起
[00:16:01.000 --> 00:16:03.000]  當然這很生動描述了
[00:16:03.000 --> 00:16:05.000]  將來我們在天國裡
[00:16:05.000 --> 00:16:09.000]  與父神相會
[00:16:09.000 --> 00:16:11.000]  我們最終的盼望
[00:16:11.000 --> 00:16:13.000]  但同樣
[00:16:13.000 --> 00:16:15.000]  我父的家裡
[00:16:15.000 --> 00:16:17.000]  如果在《約翰福音》第二章十六節
[00:16:17.000 --> 00:16:19.000]  曾經這樣說
[00:16:19.000 --> 00:16:21.000]  耶穌說將所有東西都拿走
[00:16:21.000 --> 00:16:23.000]  不要將我父的殿
[00:16:23.000 --> 00:16:25.000]  當作買賣的地方
[00:16:25.000 --> 00:16:27.000]  大家都記得這段經文
[00:16:27.000 --> 00:16:29.000]  耶穌決定聖殿
[00:16:29.000 --> 00:16:31.000]  但這個決定聖殿的「殿」字
[00:16:31.000 --> 00:16:33.000]  又是說「父家」的意思
[00:16:33.000 --> 00:16:35.000]  不要將我的父家
[00:16:35.000 --> 00:16:37.000]  當作買賣的地方
[00:16:37.000 --> 00:16:39.000]  再慢慢推敲
[00:16:39.000 --> 00:16:41.000]  這個聖殿
[00:16:41.000 --> 00:16:43.000]  我們要聯想
[00:16:43.000 --> 00:16:45.000]  就是教會
[00:16:45.000 --> 00:16:47.000]  在教會的群體裡
[00:16:47.000 --> 00:16:49.000]  在教會的群體裡
[00:16:49.000 --> 00:16:51.000]  原來我們
[00:16:51.000 --> 00:16:53.000]  在父的家裡
[00:16:53.000 --> 00:16:55.000]  有許多住處
[00:16:55.000 --> 00:16:57.000]  這是將來
[00:16:57.000 --> 00:16:59.000]  但在這一刻裡
[00:16:59.000 --> 00:17:01.000]  這樣的體驗
[00:17:01.000 --> 00:17:03.000]  就應該在
[00:17:03.000 --> 00:17:05.000]  父的家裡
[00:17:05.000 --> 00:17:07.000]  神的家裡
[00:17:07.000 --> 00:17:09.000]  在教會裡
[00:17:09.000 --> 00:17:11.000]  在教會裡是我們的住處
[00:17:11.000 --> 00:17:13.000]  在教會裡
[00:17:13.000 --> 00:17:15.000]  是生活的地方
[00:17:15.000 --> 00:17:17.000]  所以我們有教會的生活
[00:17:17.000 --> 00:17:19.000]  所以我們要學習一種教會生活
[00:17:19.000 --> 00:17:21.000]  跟信徒相處
[00:17:21.000 --> 00:17:23.000]  要活得像家人一樣
[00:17:23.000 --> 00:17:25.000]  跟我們的信徒相處
[00:17:25.000 --> 00:17:27.000]  要生活得像
[00:17:27.000 --> 00:17:29.000]  家人一樣
[00:17:29.000 --> 00:17:31.000]  我家裡也一般般
[00:17:31.000 --> 00:17:33.000]  經常吵架
[00:17:33.000 --> 00:17:35.000]  但你還是將最真誠的面子擺出來
[00:17:35.000 --> 00:17:37.000]  總比虛偽、虛假好
[00:17:37.000 --> 00:17:41.000]  所以我也很盼望
[00:17:41.000 --> 00:17:43.000]  在座各位教會同工
[00:17:43.000 --> 00:17:45.000]  我們也要活得像家人一樣
[00:17:45.000 --> 00:17:47.000]  我們也要活得像家人一樣
[00:17:47.000 --> 00:17:49.000]  有時我們也會很直接
[00:17:49.000 --> 00:17:51.000]  說一些很直的說話
[00:17:51.000 --> 00:17:53.000]  但我們就像家人
[00:17:53.000 --> 00:17:55.000]  我們要理解
[00:17:55.000 --> 00:17:57.000]  互相的認識
[00:17:57.000 --> 00:17:59.000]  互相的包容
[00:17:59.000 --> 00:18:01.000]  互相的理解
[00:18:01.000 --> 00:18:03.000]  所以
[00:18:03.000 --> 00:18:05.000]  耶穌基督要說
[00:18:05.000 --> 00:18:07.000]  「你預備好了嗎?」
[00:18:07.000 --> 00:18:09.000]  「你預備好了嗎?」
[00:18:09.000 --> 00:18:11.000]  耶穌不是單單
[00:18:11.000 --> 00:18:13.000]  你要去
[00:18:13.000 --> 00:18:15.000]  進入一個天國裡面
[00:18:15.000 --> 00:18:17.000]  你也要去
[00:18:17.000 --> 00:18:19.000]  預備好自己
[00:18:19.000 --> 00:18:21.000]  有這樣的生活
[00:18:21.000 --> 00:18:23.000]  去配合
[00:18:23.000 --> 00:18:25.000]  成為一個天國的子民
[00:18:25.000 --> 00:18:27.000]  所以
[00:18:27.000 --> 00:18:29.000]  雖然說耶穌說「我去」
