
[00:00:00.000 --> 00:00:02.680]  你要專心仰賴耶和華
[00:02:35.200 --> 00:02:36.240]  因為那裡
[00:02:36.240 --> 00:02:37.840]  那些人人強馬壯
[00:02:37.840 --> 00:02:40.680]  我們進去死定了
[00:02:40.680 --> 00:02:43.440]  在中間的裡面
[00:02:43.440 --> 00:02:44.560]  當時
[00:02:44.560 --> 00:02:47.600]  四十歲的迦勒
[00:02:47.600 --> 00:02:48.320]  他怎樣呢?
[00:02:48.320 --> 00:02:48.960]  聖經記載
[00:02:48.960 --> 00:02:52.560]  他按著神的心意回報
[00:02:52.560 --> 00:02:53.680]  就說我們去
[00:02:53.680 --> 00:02:55.000]  這個既然是神
[00:02:55.000 --> 00:02:56.760]  來應許我們的地方
[00:02:56.760 --> 00:02:59.760]  我們就要靠著神去
[00:02:59.760 --> 00:03:01.640]  然而
[00:03:01.640 --> 00:03:02.160]  迦勒說
[00:03:02.160 --> 00:03:03.760]  和我上去的弟兄
[00:03:03.760 --> 00:03:05.480]  使百姓的心消化
[00:03:05.480 --> 00:03:06.360]  哎呀
[00:03:06.360 --> 00:03:07.600]  不行啊
[00:03:07.600 --> 00:03:08.960]  他們甚至想怎樣?
[00:03:08.960 --> 00:03:10.480]  想立一個領袖
[00:03:10.480 --> 00:03:13.360]  帶他們回去埃及
[00:03:13.360 --> 00:03:14.760]  但是
[00:03:14.760 --> 00:03:16.360]  在當時已經說
[00:03:16.360 --> 00:03:18.920]  但我專心
[00:03:18.920 --> 00:03:20.040]  依靠跟隨神
[00:03:20.040 --> 00:03:21.240]  我們去
[00:03:21.240 --> 00:03:22.000]  我們靠著神
[00:03:22.000 --> 00:03:24.840]  我們可以得到這個地方
[00:03:24.840 --> 00:03:25.880]  果然
[00:03:25.880 --> 00:03:26.760]  你知道
[00:03:26.760 --> 00:03:27.840]  繞了四十年
[00:03:27.840 --> 00:03:28.880]  在曠野
[00:03:28.880 --> 00:03:30.320]  然後到迦勒
[00:03:30.320 --> 00:03:30.960]  那時四十歲
[00:03:30.960 --> 00:03:33.080]  現在八十五歲了
[00:03:33.080 --> 00:03:34.680]  摩西就怎樣說呢?
[00:03:34.680 --> 00:03:35.840]  他說我就怎樣
[00:03:35.840 --> 00:03:36.880]  當分地的時候
[00:03:36.880 --> 00:03:37.640]  約瑟亞分地的時候
[00:03:37.640 --> 00:03:38.880]  就分了這個
[00:03:38.880 --> 00:03:40.680]  希伯倫的時候
[00:03:40.680 --> 00:03:42.800]  在當中裡面
[00:03:42.800 --> 00:03:43.800]  就說到
[00:03:43.800 --> 00:03:45.280]  回想到
[00:03:45.280 --> 00:03:47.240]  摩西都這樣說
[00:03:47.240 --> 00:03:48.000]  他說
[00:03:48.000 --> 00:03:50.160]  我們這一塊希伯倫的地
[00:03:50.160 --> 00:03:52.840]  要給你和你的子孫為業
[00:03:52.840 --> 00:03:53.720]  因為什麼?
[00:03:53.720 --> 00:03:55.640]  你專心
[00:03:55.640 --> 00:03:59.840]  依靠神
[00:03:59.840 --> 00:04:01.000]  今天
[00:04:01.000 --> 00:04:02.160]  在我們的中間裡面
[00:04:02.160 --> 00:04:02.760]  我留意到
[00:04:02.760 --> 00:04:05.600]  我們有三類的基督徒
[00:04:05.600 --> 00:04:07.320]  第一類的基督徒
[00:04:07.320 --> 00:04:09.240]  就是什麼呢?
[00:04:09.240 --> 00:04:10.240]  就是
[00:04:10.240 --> 00:04:12.400]  不想麻煩神的基督徒
[00:04:12.400 --> 00:04:14.200]  我們沒有辦法說
[00:04:14.200 --> 00:04:15.680]  他是全心全意的
[00:04:15.680 --> 00:04:18.960]  因為他不想麻煩神
[00:04:18.960 --> 00:04:21.000]  星期五我去看祖的時候
[00:04:21.000 --> 00:04:22.120]  上個星期五
[00:04:22.120 --> 00:04:24.240]  大家在說
[00:04:24.240 --> 00:04:27.160]  現在大家的屬靈的情況的時候
[00:04:27.160 --> 00:04:28.640]  其中
[00:04:28.640 --> 00:04:30.080]  有一個弟兄說
[00:04:30.080 --> 00:04:34.840]  我覺得我和神的關係好像很遠
[00:04:34.840 --> 00:04:36.080]  說著說著的時候
[00:04:36.080 --> 00:04:36.680]  他就說
[00:04:36.680 --> 00:04:38.240]  他說
[00:04:38.240 --> 00:04:39.800]  我留意到
[00:04:39.800 --> 00:04:41.200]  有一件事
[00:04:41.200 --> 00:04:43.040]  我都應該要改的
[00:04:43.040 --> 00:04:44.400]  就是什麼呢?
[00:04:44.400 --> 00:04:46.360]  我呢
[00:04:46.360 --> 00:04:47.480]  時時都是這樣的
[00:04:47.480 --> 00:04:49.360]  做事都是
[00:04:49.360 --> 00:04:50.040]  有什麼事
[00:04:50.040 --> 00:04:52.560]  我都自己去搞定它
[00:04:52.560 --> 00:04:52.960]  有什麼事
[00:04:52.960 --> 00:04:57.280]  我都不想麻煩神的
[00:04:57.280 --> 00:04:58.080]  到最後
[00:04:58.080 --> 00:04:59.240]  真的不行了
[00:04:59.240 --> 00:05:02.720]  我才去找神
[00:05:02.720 --> 00:05:03.680]  沒辦法
[00:05:03.680 --> 00:05:04.720]  專心的
[00:05:04.720 --> 00:05:05.400]  來到現在
[00:05:05.400 --> 00:05:06.400]  靠自己
[00:05:06.400 --> 00:05:07.040]  我們又說
[00:05:07.040 --> 00:05:08.200]  不要麻煩神
[00:05:08.200 --> 00:05:10.680]  我們自己來吧
[00:05:10.680 --> 00:05:11.880]  第二類的基督徒
[00:05:11.880 --> 00:05:13.200]  我又留意到
[00:05:13.200 --> 00:05:14.040]  就是
[00:05:14.040 --> 00:05:15.800]  又靠神
[00:05:15.800 --> 00:05:17.880]  又靠自己
[00:05:17.880 --> 00:05:19.200]  好像一個十元仔
[00:05:19.200 --> 00:05:20.280]  拖著神
[00:05:20.280 --> 00:05:21.920]  去公司
[00:05:21.920 --> 00:05:23.320]  去逛逛
[00:05:23.320 --> 00:05:24.560]  向神表達
[00:05:24.560 --> 00:05:25.360]  就是什麼呢?
[00:05:25.360 --> 00:05:26.440]  神啊
[00:05:26.440 --> 00:05:27.560]  我很喜歡這件事
[00:05:27.560 --> 00:05:28.760]  我很想這件事
[00:05:28.760 --> 00:05:30.640]  然後給很多意見神
[00:05:30.640 --> 00:05:34.800]  好像帶神去購物一樣
[00:05:34.800 --> 00:05:36.280]  將你自己的心願告訴神
[00:05:36.280 --> 00:05:37.480]  我想這樣
[00:05:37.480 --> 00:05:38.440]  神啊
[00:05:38.440 --> 00:05:42.400]  你來滿足我這件事就好了
[00:05:42.400 --> 00:05:43.080]  這個
[00:05:43.080 --> 00:05:44.400]  在聖經裡面也說
[00:05:44.400 --> 00:05:49.640]  不是一個叫專心依靠神
[00:05:49.640 --> 00:05:50.960]  專心依靠神的人
[00:05:50.960 --> 00:05:56.280]  是摸得著神的心意
[00:05:56.280 --> 00:05:58.200]  專心依靠神的人
[00:05:58.200 --> 00:06:00.240]  無論在逆境
[00:06:00.240 --> 00:06:01.680]  順境裡面
[00:06:01.680 --> 00:06:05.880]  都能夠發出感謝的聲音
[00:06:05.880 --> 00:06:07.000]  你是不是一個
[00:06:07.000 --> 00:06:10.360]  專心依靠神的人?
[00:06:10.360 --> 00:06:11.680]  早兩個星期
[00:06:11.680 --> 00:06:15.640]  我去探望我們的會友
[00:06:15.640 --> 00:06:16.520]  黎氏家族
[00:06:16.520 --> 00:06:17.320]  三哥
[00:06:17.320 --> 00:06:18.680]  我們早前也說過
[00:06:18.680 --> 00:06:20.360]  因為他患了肺癌
[00:06:20.360 --> 00:06:23.520]  現在在吃標靶藥
[00:06:23.520 --> 00:06:25.440]  當我去到家裡探望他的時候
[00:06:25.440 --> 00:06:27.920]  我心裡面覺得
[00:06:27.920 --> 00:06:32.400]  很大的一個滿足安慰
[00:06:32.400 --> 00:06:34.400]  一個活生生的見證
[00:06:34.400 --> 00:06:36.640]  一個專心依靠神的見證
[00:06:36.640 --> 00:06:38.960]  在中間
[00:06:38.960 --> 00:06:41.560]  在整個探望的過程裡面
[00:06:41.560 --> 00:06:42.840]  三哥
[00:06:42.840 --> 00:06:45.960]  雖然在吃藥
[00:06:45.960 --> 00:06:47.040]  他告訴我
[00:06:47.040 --> 00:06:48.080]  陳牧師
[00:06:48.080 --> 00:06:50.520]  我每一次吃藥的時候
[00:06:50.520 --> 00:06:53.240]  我都必先去讚美神
[00:06:53.240 --> 00:06:54.840]  他拿了一本寶
[00:06:54.840 --> 00:06:57.760]  他的筆記本
[00:06:57.760 --> 00:06:58.680]  他說
[00:06:58.680 --> 00:07:00.400]  我按著聖經
[00:07:00.400 --> 00:07:02.000]  我每一次吃藥的時候
[00:07:02.000 --> 00:07:02.640]  我去讚美神
[00:07:02.640 --> 00:07:03.760]  我去感謝神
[00:07:03.760 --> 00:07:07.160]  因為我可以有藥吃
[00:07:07.160 --> 00:07:08.800]  我是歡喜快樂的
[00:07:08.800 --> 00:07:10.640]  來領受這些藥
[00:07:10.640 --> 00:07:11.840]  我知道
[00:07:11.840 --> 00:07:14.800]  神既然讓我這樣
[00:07:14.800 --> 00:07:16.280]  來有這個病
[00:07:16.280 --> 00:07:17.600]  又讓我有藥吃的時候
[00:07:17.600 --> 00:07:18.760]  我就要怎樣呢
[00:07:18.760 --> 00:07:23.240]  去專心的去依靠祂
[00:07:23.240 --> 00:07:26.680]  喜樂的心乃是良藥
[00:07:26.680 --> 00:07:28.280]  喜樂的心乃是良藥
[00:07:28.280 --> 00:07:32.360]  陳牧師你經常這樣說的
[00:07:32.360 --> 00:07:35.800]  我為了我們能夠有這樣的會友
[00:07:35.800 --> 00:07:38.640]  一個活生生的見證
[00:07:38.640 --> 00:07:40.880]  縱然在人看來
[00:07:40.880 --> 00:07:43.040]  是一個禍患的裏面
[00:07:43.040 --> 00:07:44.760]  一個疾病的裏面
[00:07:44.760 --> 00:07:48.280]  七十多歲了
[00:07:48.280 --> 00:07:51.160]  仍然有這個信心
[00:07:51.160 --> 00:07:53.600]  專心的去投靠神
[00:07:53.600 --> 00:07:55.320]  將一切去交上
[00:07:55.320 --> 00:07:57.440]  全心全意的來依靠神
[00:07:57.440 --> 00:08:01.240]  無論怎樣
[00:08:01.240 --> 00:08:05.720]  他都去仰望他的神
[00:08:05.720 --> 00:08:08.760]  他的兒女都起來一起的
[00:08:08.760 --> 00:08:11.440]  來去依靠神
[00:08:11.440 --> 00:08:15.440]  全心全意去依靠神
[00:08:15.440 --> 00:08:20.480]  我們來看看NIV的一個翻譯
[00:08:20.480 --> 00:08:25.240]  Trust in the law with all your heart
[00:08:25.240 --> 00:08:27.040]  接著下半段說
[00:08:27.040 --> 00:08:31.960]  And lean not on your own understanding
[00:08:31.960 --> 00:08:35.920]  不要依靠你自己的聰明
[00:08:35.920 --> 00:08:38.080]  這個聰明翻譯是甚麼
[00:08:38.080 --> 00:08:41.000]  Your own understanding
[00:08:41.000 --> 00:08:45.440]  是你自己的理解
[00:08:45.440 --> 00:08:49.560]  原來我們今天
[00:08:49.560 --> 00:08:52.400]  作為父親的
[00:08:52.400 --> 00:08:54.720]  他就會很清楚告訴我們
[00:08:54.720 --> 00:08:57.200]  你要專心的去依靠神
[00:08:57.200 --> 00:08:58.960]  不要依靠自己的聰明
[00:08:58.960 --> 00:09:01.600]  因為你的聰明是甚麼
[00:09:01.600 --> 00:09:04.400]  是你自己的理解
[00:09:04.400 --> 00:09:06.160]  當我們說到今天
[00:09:06.160 --> 00:09:10.520]  我們說不要依賴自己的理解的時候
[00:09:10.520 --> 00:09:13.320]  無論理解人和事
[00:09:13.320 --> 00:09:16.840]  我們可能都會受到以下的影響
[00:09:16.840 --> 00:09:22.520]  就是你所收的資料是否正確
[00:09:22.520 --> 00:09:26.840]  因為當我們去理解一件事一個人的時候
[00:09:26.840 --> 00:09:31.760]  我們都會受到我們所收的資料是否正確
[00:09:31.760 --> 00:09:36.160]  有時候我們會收錯資料
[00:09:36.160 --> 00:09:39.480]  第二是受到一些印象的影響
[00:09:39.480 --> 00:09:42.080]  我們去對一件事的理解
[00:09:42.080 --> 00:09:45.480]  可能我們會受到一些印象
[00:09:45.480 --> 00:09:48.240]  譬如我跟他聊過一次
[00:09:48.240 --> 00:09:50.640]  我聽他說過一次道
[00:09:50.640 --> 00:09:54.440]  可能這些就是印象
[00:09:54.440 --> 00:09:58.160]  但其實都很表面
[00:09:58.160 --> 00:09:59.520]  另外我留意到
[00:09:59.520 --> 00:10:03.920]  我們也都對一些人一事的理解
[00:10:03.920 --> 00:10:09.520]  我們會受到各自一些所謂的盲點的影響
[00:10:09.520 --> 00:10:13.120]  你自己的盲點可能有個人的經歷的盲點
[00:10:13.120 --> 00:10:15.440]  能力的盲點
[00:10:15.440 --> 00:10:19.760]  或者甚至你站在不同的崗位裏面
[00:10:19.760 --> 00:10:24.240]  你都可能有不同的看法
[00:10:24.240 --> 00:10:26.120]  作為一個校長
[00:10:26.120 --> 00:10:26.840]  一個老師
[00:10:26.840 --> 00:10:28.800]  可能他對同一件事
[00:10:28.800 --> 00:10:30.920]  因為他站在一個崗位不同
[00:10:30.920 --> 00:10:34.640]  可能對一件事的看法理解
[00:10:34.640 --> 00:10:41.400]  決定都可以有不同
[00:10:41.400 --> 00:10:47.960]  其中有一個是我最新發現的
[00:10:47.960 --> 00:11:00.160]  我們自己會受到一個過度自信的傾向所影響
[00:11:00.160 --> 00:11:01.920]  我再說
[00:11:01.920 --> 00:11:06.040]  我們都有過度自信的傾向
[00:11:06.040 --> 00:11:07.600]  為什麼這樣說呢
[00:11:07.600 --> 00:11:10.920]  這是我們一個盲點
[00:11:10.920 --> 00:11:13.320]  五月的時候
[00:11:13.320 --> 00:11:17.200]  我去上了一個教務的課程
[00:11:17.200 --> 00:11:19.760]  那個教務課程為什麼那麼吸引我呢
[00:11:19.760 --> 00:11:20.840]  他就說到什麼呢
[00:11:20.840 --> 00:11:25.120]  就說到為什麼人與人之間這麼多的衝突呢
[00:11:25.120 --> 00:11:28.040]  在教會都如是
[00:11:28.040 --> 00:11:29.280]  為什麼呢
[00:11:29.280 --> 00:11:30.920]  我都很想去
[00:11:30.920 --> 00:11:32.400]  去了解
[00:11:32.400 --> 00:11:34.640]  於是我就去上課
[00:11:34.640 --> 00:11:38.520]  去上課期間裏面有一個環節
[00:11:38.520 --> 00:11:41.800]  這個環節是一個role play來的
[00:11:41.800 --> 00:11:43.760]  就讓我看到
[00:11:43.760 --> 00:11:46.520]  原來每一個人
[00:11:46.520 --> 00:11:49.960]  是每一個你和我都沒有例外
[00:11:49.960 --> 00:11:54.000]  我們有過度自信的傾向
[00:11:54.000 --> 00:11:57.240]  這個role play是這樣的
[00:11:57.240 --> 00:11:59.400]  就是找了十個
[00:11:59.400 --> 00:12:00.960]  因為全部都是教務
[00:12:00.960 --> 00:12:03.480]  我們有二十多三十人上
[00:12:03.480 --> 00:12:05.840]  在當中找了十個人出來
[00:12:05.840 --> 00:12:07.360]  十個人出來的時候
[00:12:07.360 --> 00:12:10.840]  這十個人收到一個題目
[00:12:10.840 --> 00:12:12.560]  除了收到這個頭銘之外
[00:12:12.560 --> 00:12:14.280]  同一時間就收到
[00:12:14.280 --> 00:12:17.120]  就是有十張紙
[00:12:17.120 --> 00:12:20.760]  這十張紙有五張是假話
[00:12:20.760 --> 00:12:21.680]  五張是真話
[00:12:21.680 --> 00:12:23.560]  就是說當你如果
[00:12:23.560 --> 00:12:24.600]  那個題目是
[00:12:24.600 --> 00:12:27.760]  你說你童年的一件事
[00:12:27.760 --> 00:12:30.200]  如果你是收到
[00:12:30.200 --> 00:12:31.720]  假的字
[00:12:31.720 --> 00:12:34.080]  五張五張的假
[00:12:34.080 --> 00:12:37.680]  那你就要怎樣
[00:12:37.680 --> 00:12:39.480]  說一件事出來其實是假的
[00:12:39.480 --> 00:12:40.880]  不過
[00:12:40.880 --> 00:12:42.400]  不過怎樣
[00:12:42.400 --> 00:12:45.240]  你要人相信你
[00:12:45.240 --> 00:12:48.880]  你要人相信你
[00:12:48.880 --> 00:12:52.680]  喏
[00:12:52.680 --> 00:12:55.800]  我們一路這樣的時候
[00:12:55.800 --> 00:13:00.320]  present幾分鐘的一個故事出來
[00:13:00.320 --> 00:13:02.880]  你的童年
[00:13:02.880 --> 00:13:06.280]  的一件難忘的事
[00:13:06.280 --> 00:13:08.000]  然後那些人就會
[00:13:08.000 --> 00:13:09.920]  每個人就可以很自由的
[00:13:09.920 --> 00:13:11.160]  來去問
[00:13:11.160 --> 00:13:14.120]  就是想知道到底你在說真還是假
[00:13:14.120 --> 00:13:17.000]  因為他不知道有五張真五張假
[00:13:17.000 --> 00:13:19.040]  你明不明白
[00:13:19.040 --> 00:13:20.680]  在當中裡面
[00:13:20.680 --> 00:13:23.400]  然後我們每個人都可以這樣做
[00:13:23.400 --> 00:13:29.320]  每個人都可以來給一個分數
[00:13:29.320 --> 00:13:31.240]  有一個叫準確性
[00:13:31.240 --> 00:13:33.560]  有一個叫肯定性
[00:13:33.560 --> 00:13:37.040]  你現在問完之後所有人都不問了
[00:13:37.040 --> 00:13:38.400]  OK你就判斷
[00:13:38.400 --> 00:13:41.880]  到底這個人在說真話還是假話
[00:13:41.880 --> 00:13:42.760]  你要有多肯定呢
[00:13:42.760 --> 00:13:45.560]  譬如我覺得他說假話
[00:13:45.560 --> 00:13:48.440]  我肯定我百分百肯定他說假話
[00:13:48.440 --> 00:13:49.360]  或者
[00:13:49.360 --> 00:13:53.840]  我不太清楚50%
[00:13:53.840 --> 00:13:55.880]  在中間裡面
[00:13:55.880 --> 00:13:57.080]  我們長話短說
[00:13:57.080 --> 00:13:58.720]  完結之後
[00:13:58.720 --> 00:14:01.400]  我們每個人就拿一個分數出來
[00:14:01.400 --> 00:14:02.200]  有兩個分數
[00:14:02.200 --> 00:14:03.720]  一個是準確性
[00:14:03.720 --> 00:14:06.400]  一個是肯定性
[00:14:06.400 --> 00:14:10.040]  你猜我拿了多少分呢
[00:14:10.040 --> 00:14:11.520]  我的準確性呢
[00:14:11.520 --> 00:14:14.640]  是只有45分
[00:14:14.640 --> 00:14:16.480]  某程度我第一個感覺
[00:14:16.480 --> 00:14:17.440]  糟了不合格
[00:14:17.440 --> 00:14:18.680]  搞錯了
[00:14:18.680 --> 00:14:21.600]  不合格
[00:14:21.600 --> 00:14:22.960]  然後大家跟我說
[00:14:22.960 --> 00:14:25.960]  全部人都要說
[00:14:25.960 --> 00:14:28.600]  那原來出來的結果是怎樣呢
[00:14:28.600 --> 00:14:29.520]  出來的結果呢
[00:14:29.520 --> 00:14:31.680]  原來告訴我們
[00:14:31.680 --> 00:14:35.440]  每個人都不合格
[00:14:35.440 --> 00:14:40.160]  你可不可以想一下45分算高了
[00:14:40.160 --> 00:14:44.800]  平均是只有20%多30%
[00:14:44.800 --> 00:14:47.440]  是對這10條問題平均出來
[00:14:47.440 --> 00:14:53.360]  準確度只有20%多30%
[00:14:53.360 --> 00:14:55.160]  即是說甚麼
[00:14:55.160 --> 00:14:58.720]  我們都高估了自己的準確度
[00:14:58.720 --> 00:15:00.720]  我們的判斷
[00:15:00.720 --> 00:15:02.440]  人人都高估了
[00:15:02.440 --> 00:15:03.560]  那我們就問
[00:15:03.560 --> 00:15:06.400]  嘩 是不是我們的教育會這麼固執呢
[00:15:06.400 --> 00:15:08.680]  會這樣的呢
[00:15:08.680 --> 00:15:11.760]  接著這個教授跟我們說
[00:15:11.760 --> 00:15:13.600]  你們不用擔心
[00:15:13.600 --> 00:15:16.680]  你們不用難過
[00:15:16.680 --> 00:15:18.400]  他說我做所有
[00:15:18.400 --> 00:15:20.240]  做了很多十次
[00:15:20.240 --> 00:15:21.600]  在不同的人
[00:15:21.600 --> 00:15:25.160]  不同的教育背景下
[00:15:25.160 --> 00:15:27.480]  那個結果都差不多
[00:15:27.480 --> 00:15:29.280]  就是原來我們都有一個
[00:15:29.280 --> 00:15:34.440]  高估了自己準確度的傾向
[00:15:34.440 --> 00:15:35.280]  即是說
[00:15:35.280 --> 00:15:36.960]  就算縱使你問過
[00:15:36.960 --> 00:15:38.640]  你怎樣都好
[00:15:38.640 --> 00:15:40.200]  很奇怪
[00:15:40.200 --> 00:15:41.800]  我們明白到
[00:15:41.800 --> 00:15:43.240]  原來有些事
[00:15:43.240 --> 00:15:45.640]  我們不可以在短時間裏面
[00:15:45.640 --> 00:15:49.120]  我們可以做一個正確的決定
[00:15:49.120 --> 00:15:52.240]  這個就提醒了我自己
[00:15:52.240 --> 00:15:55.680]  我們不要輕易去做一個判斷
[00:15:55.680 --> 00:15:59.080]  要多角度的來看
[00:15:59.080 --> 00:16:01.360]  我們要給足夠的時間
[00:16:01.360 --> 00:16:03.640]  尤其是看一個人
[00:16:03.640 --> 00:16:09.120]  不要妄下判斷
[00:16:09.120 --> 00:16:13.040]  日久見人心
[00:16:13.040 --> 00:16:15.120]  我們知道
[00:16:15.120 --> 00:16:18.560]  原來可能有時有人說話的時候
[00:16:18.560 --> 00:16:22.400]  他背後有一些事是影響他現在說的話
[00:16:22.400 --> 00:16:23.880]  可能他自己都收錯了
[00:16:23.880 --> 00:16:27.960]  所以他說的話都繼續錯下去
[00:16:27.960 --> 00:16:31.280]  所以我們需要用時間
[00:16:31.280 --> 00:16:33.160]  來做一個屬靈的辨別
[00:16:33.160 --> 00:16:36.920]  我們需要祈禱
[00:16:36.920 --> 00:16:38.360]  不要輕言
[00:16:38.360 --> 00:16:39.440]  不要輕言
[00:16:39.440 --> 00:16:43.040]  你是一個看人很準的人
[00:16:43.040 --> 00:16:45.120]  在我身邊有些人經常覺得
[00:16:45.120 --> 00:16:47.960]  我跟那個人說幾句話
[00:16:47.960 --> 00:16:51.200]  說一下話
[00:16:51.200 --> 00:16:52.480]  就怎樣
[00:16:52.480 --> 00:16:54.680]  就很清楚這個人是怎樣的
[00:16:54.680 --> 00:16:57.360]  可能我們大家都要開始
[00:16:57.360 --> 00:17:01.160]  來真的要警惕一下自己
[00:17:01.160 --> 00:17:07.280]  原來我們今天對人對事的一些理解
[00:17:07.280 --> 00:17:09.120]  很多時候
[00:17:09.120 --> 00:17:11.920]  原來準確性都很低
[00:17:11.920 --> 00:17:16.880]  是不合格的
[00:17:16.880 --> 00:17:20.920]  所以難怪作為父親
[00:17:20.920 --> 00:17:23.360]  語重心長地說
[00:17:23.360 --> 00:17:27.920]  可以,你要專心仰賴耶和華
[00:17:27.920 --> 00:17:31.040]  不可以靠自己的聰明
[00:17:31.040 --> 00:17:36.680]  是你的理解
[00:17:36.680 --> 00:17:40.240]  求主幫助我們
[00:17:40.240 --> 00:17:41.440]  接下來
[00:17:41.440 --> 00:17:45.880]  這個忠告之後
[00:17:45.880 --> 00:17:47.280]  作為父親的
[00:17:47.280 --> 00:17:50.240]  祂提醒我們
[00:17:50.240 --> 00:17:53.280]  我們要認定
[00:17:53.280 --> 00:17:55.480]  這個神
[00:17:55.480 --> 00:17:58.000]  在你一切所行的事上
[00:17:58.000 --> 00:18:01.520]  都要認定祂
[00:18:01.520 --> 00:18:03.880]  祂必指引你的路
[00:18:03.880 --> 00:18:05.880]  這個應許來自甚麼
[00:18:05.880 --> 00:18:09.680]  你認定這位是一個引導你的神
[00:18:09.680 --> 00:18:10.960]  是一個怎樣的神
[00:18:10.960 --> 00:18:14.240]  你要知道你要承認
[00:18:14.240 --> 00:18:16.240]  祂是那個引導你的神
[00:18:16.240 --> 00:18:17.600]  我們要知道
[00:18:17.600 --> 00:18:18.600]  我們到底今天
