
[00:00:00.000 --> 00:00:03.000]  在開始的時候我想問問大家
[00:02:32.000 --> 00:02:36.000]  因為我可以跟他聊天時,很流暢地
[00:02:36.000 --> 00:02:38.000]  很流暢地用廣東話跟他說
[00:02:38.000 --> 00:02:40.000]  又說一下香港的事情
[00:02:40.000 --> 00:02:44.000]  當然他是專家,他在研究方面給了我很多很好的意見
[00:02:44.000 --> 00:02:48.000]  有一天這位教授透露,正正告訴我
[00:02:48.000 --> 00:02:53.000]  他會將整個研究團隊從加州大學搬到普林斯頓大學
[00:02:53.000 --> 00:02:58.000]  當時普林斯頓大學在我研究領域中是最好的研究院之一
[00:02:58.000 --> 00:03:03.000]  這位教授突然問我,想不想跟他一起過檔去普林斯頓
[00:03:03.000 --> 00:03:06.000]  繼續完成我的博士學位
[00:03:06.000 --> 00:03:11.000]  接著我畢業之後,可能有機會做了他的助理研究員
[00:03:11.000 --> 00:03:16.000]  雖然我差不多接近我博士研究的後期
[00:03:16.000 --> 00:03:20.000]  但因為這位教授的學術名聲
[00:03:20.000 --> 00:03:23.000]  加上我們有共同香港的背景,很有親切感
[00:03:23.000 --> 00:03:27.000]  確實令我的心很心動,真的想跟著他過檔
[00:03:27.000 --> 00:03:31.000]  當然在那個時候,我已經跟太太Winnie在拍拖
[00:03:31.000 --> 00:03:36.000]  當然會舉棋不定,不時地問,為什麼?去不去?
[00:03:36.000 --> 00:03:42.000]  這篇講到「你為自己謀大事嗎?」突然出現在我的腦海裡
[00:03:42.000 --> 00:03:45.000]  聖靈很清楚地跟我說,也釋出了
[00:03:45.000 --> 00:03:49.000]  你過檔去普林斯頓的想法是一種很自我的野心的想法
[00:03:49.000 --> 00:03:52.000]  因為你很多東西都不太合適
[00:03:52.000 --> 00:03:55.000]  不符合神可能在我生命裡的旨意
[00:03:55.000 --> 00:03:58.000]  以及將來會安排我們的計劃
[00:03:58.000 --> 00:04:01.000]  當時我聽到聖靈聲音真的很清澈,而且很明確
[00:04:01.000 --> 00:04:04.000]  所以我很快就放棄了這個想法
[00:04:04.000 --> 00:04:09.000]  跟這位教授說,我不會跟他的團隊一起過檔去普林斯頓
[00:04:09.000 --> 00:04:13.000]  如果我跟著這位教授去普林斯頓的時候
[00:04:13.000 --> 00:04:16.000]  我想想,可能我們就沒有我之前跟大家分享
[00:04:16.000 --> 00:04:19.000]  跟Winnie去中國,去亞洲那種經歷
[00:04:19.000 --> 00:04:22.000]  很多事情都會變得不一樣
[00:04:22.000 --> 00:04:24.000]  我心裡很感謝神
[00:04:24.000 --> 00:04:28.000]  因為神確實在我生命中有祂的計劃在裡面
[00:04:28.000 --> 00:04:30.000]  可能當時我還未能完全理解
[00:04:30.000 --> 00:04:35.000]  但過了很多年之後,我才能夠真正體會到神的奇妙指引
[00:04:35.000 --> 00:04:38.000]  並且見證了祂的屬實
[00:04:38.000 --> 00:04:40.000]  我心想當時真的想一想
[00:04:40.000 --> 00:04:44.000]  哇,我這種過檔的想法是為了自己謀了一點小小的大事
[00:04:44.000 --> 00:04:47.000]  是我自己的,而不是真正很大的事
[00:04:47.000 --> 00:04:54.000]  今天我想跟大家分享一個
[00:04:56.000 --> 00:05:01.000]  舊約中一位不太顯眼的聖經隱藏的聖經人物
[00:05:01.000 --> 00:05:02.000]  他的名字叫巴祿
[00:05:02.000 --> 00:05:07.000]  巴祿這個名字的意思叫蒙福的意思
[00:05:07.000 --> 00:05:10.000]  他在聖經出現過幾次
[00:05:10.000 --> 00:05:13.000]  全部都記錄在耶利米書裡面
[00:05:13.000 --> 00:05:16.000]  巴祿的故事獨特之處就是
[00:05:16.000 --> 00:05:20.000]  神透過先知耶利米直接的向他說話
[00:05:20.000 --> 00:05:24.000]  正如哥倫多前書十章十一節所說
[00:05:24.000 --> 00:05:26.000]  關於舊約人物和應許
[00:05:26.000 --> 00:05:31.000]  對後世來說,他們遭遇這些事都要作為尷尬
[00:05:31.000 --> 00:05:37.000]  並且寫在經上,正是警戒我們者末世的人
[00:05:37.000 --> 00:05:39.000]  我相信大家會發現
[00:05:39.000 --> 00:05:44.000]  巴祿這個人物有一個很親切的形象
[00:05:44.000 --> 00:05:48.000]  因為很像我們,他對生活滿有抱負
[00:05:48.000 --> 00:05:52.000]  他在逆境裡面也跟我們一樣差不多
[00:05:52.000 --> 00:05:54.000]  他不知道自己為什麼會經歷這些處境
[00:05:54.000 --> 00:05:57.000]  因而會大發牢騷
[00:05:57.000 --> 00:05:59.000]  在巴祿特別困難的時候
[00:05:59.000 --> 00:06:01.000]  神給了他一段說話
[00:06:01.000 --> 00:06:06.000]  重新建立了他內心、思想和他的意念
[00:06:06.000 --> 00:06:09.000]  我們會集中看耶利米書第四十五章
[00:06:09.000 --> 00:06:11.000]  但大家不用太擔心
[00:06:11.000 --> 00:06:12.000]  因為我剛才也讀過了
[00:06:12.000 --> 00:06:15.000]  整本四十五章只有五節聖經而已
[00:06:15.000 --> 00:06:18.000]  經文裡,如果我回答真一點
[00:06:18.000 --> 00:06:23.000]  其實裡面隱藏了一個很強而有力的信息
[00:06:23.000 --> 00:06:26.000]  雖然巴祿不是耶利米那樣
[00:06:26.000 --> 00:06:28.000]  他不是一個很核心的聖經人物
[00:06:28.000 --> 00:06:32.000]  他的故事給我們提供了很多重要的教導
[00:06:32.000 --> 00:06:34.000]  特別是在忠心侍奉
[00:06:34.000 --> 00:06:37.000]  在避免自私的野心
[00:06:37.000 --> 00:06:39.000]  以及在困難的時期
[00:06:39.000 --> 00:06:42.000]  如何能夠專心地對準神的旨意
[00:06:45.000 --> 00:06:48.000]  在開始詩時我們一起低頭祈禱
[00:06:48.000 --> 00:06:50.000]  請大家低頭
[00:06:50.000 --> 00:06:53.000]  主啊感謝祢給我們這個時間
[00:06:53.000 --> 00:06:55.000]  細想祢自己的華語
[00:06:55.000 --> 00:06:57.000]  主啊祢祈求聖靈彌臨我們當中
[00:06:57.000 --> 00:06:59.000]  與我們同在
[00:06:59.000 --> 00:07:02.000]  並在我們內心自由的運行
[00:07:02.000 --> 00:07:06.000]  主啊祈求祢使用這個信息去傳達祢的教導
[00:07:06.000 --> 00:07:08.000]  讓祢在我們中間工作
[00:07:08.000 --> 00:07:11.000]  幫助我們有更好的去認識祢
[00:07:11.000 --> 00:07:13.000]  願我們因為認識祢而改變
[00:07:13.000 --> 00:07:16.000]  因祢的華語而更生變化
[00:07:16.000 --> 00:07:18.000]  使祢得到當德的榮耀
[00:07:18.000 --> 00:07:20.000]  奉主耶穌基督的名堂
[00:07:20.000 --> 00:07:22.000]  阿們
[00:07:22.000 --> 00:07:25.000]  這詞是小了一點
[00:07:25.000 --> 00:07:27.000]  下次我會改進
[00:07:27.000 --> 00:07:29.000]  但是聽我說
[00:07:29.000 --> 00:07:32.000]  我相信大家都應該比較熟悉耶利米先知
[00:07:32.000 --> 00:07:34.000]  耶利米是主要的先知之一
[00:07:34.000 --> 00:07:38.000]  是後世很多人稱他為一個哭泣的先知
[00:07:38.000 --> 00:07:41.000]  因為他向猶大人民傳遞了很多警告
[00:07:41.000 --> 00:07:44.000]  後來亦都傳達了一些盼望的信息
[00:07:44.000 --> 00:07:46.000]  而讓我們知道了
[00:07:46.000 --> 00:07:49.000]  他的生平和事工都記載在耶利米書裡面
[00:07:49.000 --> 00:07:52.000]  而且在整本聖經很多書的地方
[00:07:52.000 --> 00:07:54.000]  都會提到他的名字
[00:07:54.000 --> 00:07:56.000]  耶利米本身是耶路撒冷北邊
[00:07:56.000 --> 00:07:59.000]  阿拿特一個祭司家庭出生的
[00:07:59.000 --> 00:08:02.000]  他大概是公元前七世紀的後期
[00:08:02.000 --> 00:08:04.000]  開始他的工作
[00:08:04.000 --> 00:08:07.000]  他的家族血統對他們的生平和事工
[00:08:07.000 --> 00:08:09.000]  是有很大的影響
[00:08:09.000 --> 00:08:12.000]  他爸爸希勒加是祭司
[00:08:12.000 --> 00:08:14.000]  是為耶利米的先知斷定了
[00:08:14.000 --> 00:08:18.000]  作為一個先知的呼召斷定了屬靈的基礎
[00:08:18.000 --> 00:08:21.000]  他在約西亞王第十三年
[00:08:21.000 --> 00:08:24.000]  大概是公元前六百二十七年的時候
[00:08:24.000 --> 00:08:27.000]  是神呼召了耶利米做先知
[00:08:27.000 --> 00:08:30.000]  耶利米書的一章第四到第十節
[00:08:30.000 --> 00:08:32.000]  就很詳細記載了
[00:08:32.000 --> 00:08:36.000]  神在他出世之前就已經是簡選和呼召了他
[00:08:36.000 --> 00:08:39.000]  耶利米的事工大約持續了四十年
[00:08:39.000 --> 00:08:43.000]  因為相當有長時間侍奉神的
[00:08:43.000 --> 00:08:44.000]  四十年
[00:08:44.000 --> 00:08:47.000]  跨越了猶大五個君王的統治
[00:08:47.000 --> 00:08:50.000]  包括了約西亞王、約哈斯、約瓦徑
[00:08:50.000 --> 00:08:53.000]  約瓦根和西帝加王
[00:08:53.000 --> 00:08:55.000]  他很勇敢地譴責當時
[00:08:55.000 --> 00:08:58.000]  猶大民的偶像崇拜
[00:08:58.000 --> 00:09:02.000]  社會的不公平和猶大對神的不忠
[00:09:02.000 --> 00:09:04.000]  他持續警告他們
[00:09:04.000 --> 00:09:06.000]  如果他們不悔改
[00:09:06.000 --> 00:09:11.000]  他們就會面臨了巴比倫入侵和流放的厄運
[00:09:11.000 --> 00:09:16.000]  這些警告都收錄在耶利米書二十五章一到十四節裡面
[00:09:16.000 --> 00:09:20.000]  耶利米的警告令他遭受了很多的苦難和逼迫
[00:09:20.000 --> 00:09:22.000]  他面對監禁
[00:09:22.000 --> 00:09:24.000]  有時公開被羞辱
[00:09:24.000 --> 00:09:26.000]  他的生命受到威脅
[00:09:26.000 --> 00:09:30.000]  耶利米傳達的信息不受歡迎
[00:09:30.000 --> 00:09:32.000]  然而耶利米他不是孤單一個人
[00:09:32.000 --> 00:09:34.000]  他是一個很忠實的書記
[00:09:34.000 --> 00:09:36.000]  巴祿是支持他
[00:09:36.000 --> 00:09:43.000]  巴祿是耶利米一個很忠實的書記
[00:09:43.000 --> 00:09:45.000]  他不是先知
[00:09:45.000 --> 00:09:49.000]  他只是負責記錄和傳達神的信息
[00:09:49.000 --> 00:09:51.000]  雖然他自己本身
[00:09:51.000 --> 00:09:55.000]  也是猶大一個很顯赫的家族出身
[00:09:55.000 --> 00:09:59.000]  例如他的祖父馬希亞是耶路撒冷的首長
[00:09:59.000 --> 00:10:03.000]  他的兄弟西萊亞是西帝家王的時候做幕僚
[00:10:03.000 --> 00:10:06.000]  但巴祿他對耶利米的忠誠
[00:10:06.000 --> 00:10:08.000]  令我們真的發落一開
[00:10:08.000 --> 00:10:11.000]  因為他也會面臨很多的風險
[00:10:11.000 --> 00:10:13.000]  作為耶利米的書記
[00:10:13.000 --> 00:10:16.000]  巴祿的主要職責就是記錄預言
[00:10:16.000 --> 00:10:18.000]  抄寫口述的信息
[00:10:18.000 --> 00:10:22.000]  並可能要處理一些很多不同的行政的指示
[00:10:22.000 --> 00:10:25.000]  這些行動需要一個忠誠和忠心
[00:10:25.000 --> 00:10:30.000]  因為耶利米和當時的政治宗教人士對抗
[00:10:30.000 --> 00:10:34.000]  所以巴祿有時也要充當耶利米的信使
[00:10:34.000 --> 00:10:36.000]  根據耶利米的指示
[00:10:36.000 --> 00:10:41.000]  向官員和民眾讀出耶利米記載的口述的預言
[00:10:41.000 --> 00:10:44.000]  他勇敢地讀出先知的警告
[00:10:44.000 --> 00:10:49.000]  但他會面臨很多的逼迫和生命的危險
[00:10:51.000 --> 00:10:55.000]  一些聖經學者認為
[00:10:55.000 --> 00:10:59.000]  耶利米是由巴祿根據耶利米的指示口述所寫成
[00:10:59.000 --> 00:11:03.000]  巴祿是耶利米書裡面按時間的順序
[00:11:03.000 --> 00:11:07.000]  他第一次出現應該是在第36章
[00:11:07.000 --> 00:11:10.000]  但是耶利米書裡面首次提及巴祿這個名字
[00:11:10.000 --> 00:11:13.000]  是在第32章裡面
[00:11:13.000 --> 00:11:17.000]  後來巴祿還在第43章裡面被提及
[00:11:17.000 --> 00:11:22.000]  當然巴祿也是今天主要經文第45章的主角
[00:11:22.000 --> 00:11:25.000]  實施在第32章裡面
[00:11:25.000 --> 00:11:29.000]  當巴比倫的軍隊包圍耶路撒冷的時候
[00:11:29.000 --> 00:11:33.000]  也是接近耶利米先知的侍功的後期
[00:11:33.000 --> 00:11:36.000]  西帝加王因為耶利米預言了
[00:11:36.000 --> 00:11:41.000]  耶路撒冷的城池會交給巴比倫王而囚禁了耶利米
[00:11:41.000 --> 00:11:44.000]  根據神的命令耶利米買了一塊地
[00:11:44.000 --> 00:11:48.000]  為了預表以色列民將來會因著神的恩典
[00:11:48.000 --> 00:11:51.000]  會歸回回來應許之地
[00:11:51.000 --> 00:11:53.000]  重新過正常的生活
[00:11:53.000 --> 00:11:57.000]  所以巴祿就受托來執行了這份契約
[00:11:57.000 --> 00:12:00.000]  在第32章第12到15節記載
[00:12:00.000 --> 00:12:02.000]  當著他們眾人面前
[00:12:02.000 --> 00:12:05.000]  我祝福巴祿說萬軍之夜
[00:12:05.000 --> 00:12:07.000]  我話以色列的民如此說
[00:12:07.000 --> 00:12:10.000]  要將這封咸的和躺著的兩張契
[00:12:10.000 --> 00:12:13.000]  放在啞器裡可以存留多日
[00:12:13.000 --> 00:12:16.000]  因為萬軍之夜我話以色列的神如此說
[00:12:16.000 --> 00:12:20.000]  將來在這地必有人再買房屋
[00:12:20.000 --> 00:12:22.000]  田地和葡萄園
[00:12:22.000 --> 00:12:25.000]  接著我們在第43章
[00:12:25.000 --> 00:12:28.000]  當有些朝廷官員要逃避巴比倫人的時候
[00:12:28.000 --> 00:12:31.000]  耶利米警告他們不要去埃及
[00:12:31.000 --> 00:12:32.000]  不要去埃及
[00:12:32.000 --> 00:12:35.000]  但那些朝廷官員反而很奇怪
[00:12:35.000 --> 00:12:38.000]  反而會指責巴祿同情巴比倫人
[00:12:38.000 --> 00:12:43.000]  說他同情巴比倫人
[00:12:43.000 --> 00:12:48.000]  巴祿對耶利米施加了不利的影響
[00:12:48.000 --> 00:12:50.000]  這些是那些朝廷官員這樣說
[00:12:50.000 --> 00:12:55.000]  最終巴祿和耶利米都被他們一起拉住
[00:12:55.000 --> 00:12:57.000]  像綁架一樣帶去埃及
[00:12:57.000 --> 00:12:59.000]  在這些敘述裡面
[00:12:59.000 --> 00:13:02.000]  我們能夠看到巴祿怎樣始終如一
[00:13:02.000 --> 00:13:05.000]  很忠實地和耶利米一起行事
[00:13:05.000 --> 00:13:11.000]  雖然巴祿也面對了監禁、圍城毀滅等等的處境
[00:13:11.000 --> 00:13:13.000]  用時間線來看
[00:13:13.000 --> 00:13:15.000]  我們看到第45章
[00:13:15.000 --> 00:13:18.000]  是在第36章之後
[00:13:18.000 --> 00:13:22.000]  在第36章巴祿被召在禁食日
[00:13:22.000 --> 00:13:23.000]  剛才已經讀出來了
[00:13:23.000 --> 00:13:26.000]  在聖殿向民眾讀出神的話語
[00:13:26.000 --> 00:13:29.000]  因為耶利米已經被禁止進入聖殿
[00:13:29.000 --> 00:13:32.000]  確實是耶利米在不在場的時候
[00:13:32.000 --> 00:13:37.000]  巴祿很勇敢地大聲地宣讀了神的語言和審判
[00:13:37.000 --> 00:13:40.000]  作為耶利米的書記和門徒
[00:13:40.000 --> 00:13:44.000]  巴祿在這些試煉中其實經歷了很多的憂愁
[00:13:44.000 --> 00:13:49.000]  感到很大很大的壓力
[00:13:49.000 --> 00:13:52.000]  今天我們希望通過巴祿這個故事
[00:13:52.000 --> 00:13:56.000]  我們想和大家弟兄姊妹分享一些屬靈的教導
[00:13:56.000 --> 00:14:03.000]  當然我們在生活上、屬靈上、試煉中有時候會有透不過氣的時候
[00:14:03.000 --> 00:14:07.000]  當然也有時候會懷疑自己的努力是否值得的時候
[00:14:07.000 --> 00:14:10.000]  我希望大家可以從第45章的經文
[00:14:10.000 --> 00:14:17.000]  從巴祿的生命裡面得到一些屬靈的安慰
[00:14:17.000 --> 00:14:20.000]  第45章的經文裡面第一個訊息就是
[00:14:20.000 --> 00:14:23.000]  神知道我們的痛苦
[00:14:23.000 --> 00:14:25.000]  在第45章第三節裡面
[00:14:25.000 --> 00:14:29.000]  其實記錄了巴祿自己本身的喊話
[00:14:29.000 --> 00:14:31.000]  他說哀哉啊哀哉
[00:14:31.000 --> 00:14:34.000]  耶和華將憂愁加就我的痛苦上
[00:14:34.000 --> 00:14:39.000]  我因哀哼而困乏不得安歇
[00:14:39.000 --> 00:14:42.000]  在這裡巴祿其實跟我們一樣
[00:14:42.000 --> 00:14:46.000]  有很多我們在面對沮喪的時候的感受
[00:14:46.000 --> 00:14:48.000]  巴祿他根疲力盡
[00:14:48.000 --> 00:14:52.000]  而神也都認可了他內心的重疊
[00:14:52.000 --> 00:14:55.000]  神不是向猶大人說話在第45章
[00:14:55.000 --> 00:14:58.000]  而是單單向巴祿說話
[00:14:58.000 --> 00:15:02.000]  神說已經聽見巴祿沮喪的感受
[00:15:02.000 --> 00:15:05.000]  並且很在乎巴祿那種痛苦的感受
[00:15:05.000 --> 00:15:09.000]  我們可以回顧一下當時巴祿所面對的情況
[00:15:09.000 --> 00:15:11.000]  在約亞競統治的時候
[00:15:11.000 --> 00:15:14.000]  巴祿寫下了耶利米口述的書卷
[00:15:14.000 --> 00:15:18.000]  約亞競王叫助手猶弟讀出每一句
[00:15:18.000 --> 00:15:24.000]  然後用刀一張一張的將書卷割下
[00:15:24.000 --> 00:15:28.000]  然後在火爐中燒了這卷先知書
[00:15:28.000 --> 00:15:32.000]  當時是東天約亞王在火爐燒毀了巴祿手寫
[00:15:32.000 --> 00:15:38.000]  從神而來耶利米口述的唯一一本手寫本
[00:15:38.000 --> 00:15:44.000]  這樣你想想當時巴祿走了去哪裡呢
[00:15:44.000 --> 00:15:46.000]  他是要躲長起來的
[00:15:46.000 --> 00:15:50.000]  所以巴祿的官員不想約亞競王知道巴祿的下落
[00:15:50.000 --> 00:15:54.000]  否則巴祿也可能會受到約亞競王的迫害
[00:15:54.000 --> 00:15:57.000]  甚至會像耶利米那樣被監禁
[00:15:57.000 --> 00:16:00.000]  巴祿感到極度悲傷我們可以理解
[00:16:00.000 --> 00:16:02.000]  也可以說是人之常情
[00:16:02.000 --> 00:16:04.000]  約亞王燒了這卷先知書
[00:16:04.000 --> 00:16:10.000]  這卷先知書記載了23年神的預言警告
[00:16:10.000 --> 00:16:12.000]  是通過耶利米先知口述
[00:16:12.000 --> 00:16:15.000]  神的預言唯一一本的手寫本
[00:16:15.000 --> 00:16:18.000]  但是被約亞競王故意燒毀了
[00:16:18.000 --> 00:16:22.000]  神持續給猶太人的信息是什麼呢
[00:16:22.000 --> 00:16:24.000]  就是悔改呀悔改呀悔改呀
[00:16:24.000 --> 00:16:26.000]  為什麼你們不悔改
[00:16:26.000 --> 00:16:29.000]  如果繼續這樣下去審判就會來到
[00:16:29.000 --> 00:16:31.000]  劉鳳已經在路上
[00:16:31.000 --> 00:16:33.000]  你們背棄了我和你們所立的約
[00:16:33.000 --> 00:16:35.000]  敬拜了其他的神
[00:16:35.000 --> 00:16:36.000]  悔改呀悔改呀
[00:16:36.000 --> 00:16:38.000]  否則耶路撒冷將會被摧毀
[00:16:38.000 --> 00:16:42.000]  23年來這個信息其實是沒有改變過
[00:16:42.000 --> 00:16:44.000]  審判是逼近離子的
[00:16:44.000 --> 00:16:46.000]  難怪巴度會感到悲傷
[00:16:46.000 --> 00:16:48.000]  在猶太衰落的時候
[00:16:48.000 --> 00:16:51.000]  做忠實的先知是非常困難的
[00:16:51.000 --> 00:16:55.000]  我們所以後世說是一個哭泣的先知
[00:16:55.000 --> 00:16:57.000]  而作為忠誠先知的助手
[00:16:57.000 --> 00:16:59.000]  也不是很好過的
[00:16:59.000 --> 00:17:03.000]  也會感受同樣的艱難和痛苦
[00:17:03.000 --> 00:17:07.000]  想想巴度在耶利米受苦的期間陪著他
[00:17:07.000 --> 00:17:09.000]  有時耶利米被單獨囚禁的時候
[00:17:09.000 --> 00:17:12.000]  巴度可能會想我應該做些什麼呢
[00:17:12.000 --> 00:17:15.000]  有時巴度或者會問他會不會死呢
[00:17:15.000 --> 00:17:18.000]  有時巴度會和耶利米一起在監獄裏面
[00:17:18.000 --> 00:17:20.000]  一起記錄神的話語
[00:17:20.000 --> 00:17:23.000]  當巴度在聖殿讀出神的預言審判的時候
[00:17:23.000 --> 00:17:26.000]  不是耶利米不想親身的宣讀
[00:17:26.000 --> 00:17:29.000]  而是他因為耶利米而自己都在監獄裏面
[00:17:29.000 --> 00:17:33.000]  所以巴度要幫耶利米讀出神的審判話語
[00:17:33.000 --> 00:17:34.000]  那之後怎樣呢
[00:17:34.000 --> 00:17:37.000]  他們兩個要逃走逃避約亞敬王
[00:17:37.000 --> 00:17:41.000]  後來他們又雙雙被猶太人綁架去了埃及
[00:17:41.000 --> 00:17:43.000]  並被指責為禍根
[00:17:43.000 --> 00:17:44.000]  是他們煽動的
[00:17:44.000 --> 00:17:47.000]  一路上沒有人讀他們的書
[00:17:47.000 --> 00:17:50.000]  讀過的人好像約亞敬王那樣就把他們燒了
[00:17:50.000 --> 00:17:52.000]  難怪巴度感到憂傷
[00:17:52.000 --> 00:17:53.000]  耶利米感到悲傷
[00:17:53.000 --> 00:17:55.000]  巴度也是一樣
[00:17:55.000 --> 00:18:00.000]  巴度明顯把那些很深深的悲傷表達給了神
[00:18:00.000 --> 00:18:07.000]  神聽到之後就通過耶利米回應了巴度
[00:18:07.000 --> 00:18:12.000]  其實回想今天我們也可能會有某種成功神學的思想在裏面
[00:18:12.000 --> 00:18:14.000]  認為如果我們經常讀經
[00:18:14.000 --> 00:18:15.000]  經常祈禱
[00:18:15.000 --> 00:18:16.000]  服侍神
[00:18:16.000 --> 00:18:18.000]  服侍教會
[00:18:18.000 --> 00:18:21.000]  我們生活是不是應該多多少少比較順利
[00:18:21.000 --> 00:18:24.000]  如果我們社己背起十字架跟隨耶穌
[00:18:24.000 --> 00:18:29.000]  難道我們不應該有一條比較平坦的道路走嗎
[00:18:29.000 --> 00:18:31.000]  然而當失望和困難出現的時候
[00:18:31.000 --> 00:18:33.000]  我們就會質問神和泛民
[00:18:33.000 --> 00:18:35.000]  為什麼呀神為什麼呀
[00:18:35.000 --> 00:18:37.000]  當我們面對一些損失
[00:18:37.000 --> 00:18:40.000]  一些爭端或者一些不好的情況的時候
[00:18:40.000 --> 00:18:44.000]  我們會問為什麼不好的事情會發生在我身上
[00:18:44.000 --> 00:18:48.000]  做侍奉侍公的弟兄姊妹會遇到一些誤解
[00:18:48.000 --> 00:18:50.000]  不得到預期的支持
[00:18:50.000 --> 00:18:53.000]  或者未達到期望的一些成長
[00:18:53.000 --> 00:18:55.000]  即使我們投入了我們的心靈
[00:18:55.000 --> 00:18:57.000]  我們的努力之後都是這樣
[00:18:57.000 --> 00:19:01.000]  事實是基督徒的生活在侍奉裏面
[00:19:01.000 --> 00:19:05.000]  不是保證一定會事事會比其他的事順利
[00:19:05.000 --> 00:19:07.000]  傳道書提醒我們
[00:19:07.000 --> 00:19:09.000]  智慧好過愚昧
[00:19:09.000 --> 00:19:11.000]  正直好過邪惡
[00:19:11.000 --> 00:19:13.000]  即使是神的兒子耶穌基督
[00:19:13.000 --> 00:19:15.000]  他都被稱為幽幻之使
[00:19:15.000 --> 00:19:18.000]  熟悉悲傷並以無私的奉獻
[00:19:18.000 --> 00:19:20.000]  作為我們的榜樣
[00:19:20.000 --> 00:19:23.000]  我們的基督徒生活會充滿挑戰
[00:19:23.000 --> 00:19:25.000]  我們應該需要學習
[00:19:25.000 --> 00:19:27.000]  多一些好像在巴勒身上
[00:19:27.000 --> 00:19:29.000]  我們可以學到很多屬靈的功課
[00:19:29.000 --> 00:19:31.000]  他不是先知
[00:19:31.000 --> 00:19:33.000]  但是他忠心事復
[00:19:33.000 --> 00:19:36.000]  面對我們同一樣的試探和悲傷
[00:19:36.000 --> 00:19:39.000]  巴勒收到神的直接回應
[00:19:39.000 --> 00:19:40.000]  直接回應來的
[00:19:40.000 --> 00:19:41.000]  對一個人而已
[00:19:41.000 --> 00:19:42.000]  神直接對他說
[00:19:42.000 --> 00:19:44.000]  耶和華如此說
[00:19:44.000 --> 00:19:46.000]  我所建立的我必拆毀
