
[00:00:00.000 --> 00:00:05.200]  我曾經去過長江赤壁那個地方
[00:03:10.200 --> 00:03:11.400]  那些人到底去了哪裡
[00:03:11.400 --> 00:03:12.600]  死了的人去了哪裡
[00:03:13.600 --> 00:03:16.200]  所羅門王都是英雄用武
[00:03:16.200 --> 00:03:18.200]  他也問過一個問題
[00:03:18.200 --> 00:03:20.200]  人的粗異和野獸不是一樣嗎
[00:03:20.200 --> 00:03:22.800]  野獸又會死人又會死
[00:03:22.800 --> 00:03:24.000]  氣息也是一樣
[00:03:24.000 --> 00:03:26.600]  人不會比動物更加強
[00:03:26.600 --> 00:03:29.400]  其實都是去紅終歸都是死
[00:03:29.400 --> 00:03:31.400]  都歸一處都是出於塵土
[00:03:31.400 --> 00:03:33.400]  亦都歸於塵土
[00:03:33.400 --> 00:03:35.200]  怎知道人的靈往上升
[00:03:35.200 --> 00:03:37.400]  獸的魂是落入地的呢
[00:03:37.400 --> 00:03:39.400]  怎知道人真的有個靈
[00:03:39.400 --> 00:03:42.200]  可以去更美麗的世界
[00:03:42.200 --> 00:03:43.800]  而獸是沒有之後魂
[00:03:43.800 --> 00:03:45.400]  所以他才落入大地
[00:03:45.400 --> 00:03:48.400]  人與獸都是從塵土而來
[00:03:48.400 --> 00:03:51.600]  人會比動物更加好
[00:03:51.600 --> 00:03:53.400]  因為大家都會離開世界
[00:03:53.400 --> 00:03:54.600]  歸於塵土
[00:03:54.600 --> 00:03:57.600]  所以人無論怎樣
[00:03:57.600 --> 00:03:59.200]  他的生命氣息一失去
[00:03:59.200 --> 00:04:02.000]  那就失去了地上的存在
[00:04:02.000 --> 00:04:07.200]  但是有沒有永恆的東西留在這裡
[00:04:07.200 --> 00:04:08.800]  一個君王
[00:04:08.800 --> 00:04:11.400]  終止統治無數的人民的死後
[00:04:11.400 --> 00:04:13.000]  都沒有人紀念他的功績
[00:04:13.000 --> 00:04:14.200]  這個就是空虛
[00:04:14.200 --> 00:04:15.200]  這個就是暴風
[00:04:15.200 --> 00:04:17.200]  所羅門王說的
[00:04:17.200 --> 00:04:18.600]  的確是
[00:04:18.600 --> 00:04:21.200]  有時候到歐洲見到很多的銅像
[00:04:21.200 --> 00:04:22.800]  哇 真是
[00:04:22.800 --> 00:04:25.000]  弄得銅像都不得了
[00:04:25.000 --> 00:04:28.000]  但通常你看看都不知道是誰
[00:04:28.000 --> 00:04:29.800]  考考你這個是誰
[00:04:29.800 --> 00:04:31.600]  通常我們都不會知道是誰
[00:04:31.600 --> 00:04:32.600]  我都考考你
[00:04:32.600 --> 00:04:33.600]  香港有個銅像
[00:04:33.600 --> 00:04:35.200]  港福堂走出去見到
[00:04:35.200 --> 00:04:38.800]  在皇后花園那裡
[00:04:39.200 --> 00:04:43.200]  匯豐銀行有個大肚腩肥佬
[00:04:43.200 --> 00:04:44.600]  那個是誰
[00:04:44.600 --> 00:04:45.600]  有個銅像
[00:04:45.600 --> 00:04:47.400]  我們香港人都不知道
[00:04:47.400 --> 00:04:49.000]  誰知道是誰
[00:04:49.000 --> 00:04:50.400]  但當年當然是威水
[00:04:50.400 --> 00:04:51.800]  有錢弄到銅像
[00:04:51.800 --> 00:04:53.200]  當然是叱吒風雲人物
[00:04:53.200 --> 00:04:54.600]  但今天我走過去看
[00:04:54.600 --> 00:04:55.600]  他叫做執神
[00:04:55.600 --> 00:04:56.600]  就是裝神
[00:04:56.600 --> 00:04:58.000]  裝神名字很多
[00:04:58.000 --> 00:04:58.800]  那是誰呢
[00:04:58.800 --> 00:05:00.800]  已經沒有人紀念
[00:05:00.800 --> 00:05:03.600]  銅像的共同命運就是
[00:05:03.600 --> 00:05:05.600]  總是有一隻雀站在他頭頂
[00:05:05.600 --> 00:05:07.800]  放下一些東西
[00:05:08.400 --> 00:05:09.800]  這個世間就是這樣
[00:05:09.800 --> 00:05:11.400]  甚麼叫死亡呢
[00:05:11.400 --> 00:05:12.000]  想下去
[00:05:12.000 --> 00:05:15.200]  死亡就是自我主體的消失
[00:05:15.200 --> 00:05:18.000]  即是說沒有了我去擁有我的東西
[00:05:18.000 --> 00:05:19.400]  那些很威水的人
[00:05:19.400 --> 00:05:20.000]  嘩
[00:05:20.000 --> 00:05:21.600]  多有權勢多有權力
[00:05:21.600 --> 00:05:22.200]  嘩
[00:05:22.200 --> 00:05:23.800]  建一個大的皇宮也行
[00:05:23.800 --> 00:05:24.200]  嘩
[00:05:24.200 --> 00:05:25.000]  擁有很多的錢
[00:05:25.000 --> 00:05:26.000]  住一個很漂亮的屋也行
[00:05:26.000 --> 00:05:27.600]  但有一天他沒有了
[00:05:27.600 --> 00:05:28.800]  他的東西
[00:05:28.800 --> 00:05:31.000]  還存在
[00:05:31.000 --> 00:05:32.400]  被後人貧弔
[00:05:32.400 --> 00:05:34.600]  但他已經不存在
[00:05:36.000 --> 00:05:39.000]  縱使未離開世界之前
[00:05:39.000 --> 00:05:40.200]  擁有很多東西
[00:05:40.200 --> 00:05:40.400]  嘩
[00:05:40.400 --> 00:05:41.600]  好像梵爾賽宮
[00:05:41.600 --> 00:05:42.600]  路易十四
[00:05:42.600 --> 00:05:43.000]  嘩
[00:05:43.000 --> 00:05:43.600]  那麼厲害
[00:05:43.600 --> 00:05:44.600]  建一個那麼漂亮的宮殿
[00:05:44.600 --> 00:05:45.600]  二百多個房間
[00:05:45.600 --> 00:05:46.200]  我忽然間想
[00:05:46.200 --> 00:05:47.800]  他每晚睡一間嗎
[00:05:47.800 --> 00:05:49.400]  怎麼睡呢
[00:05:49.400 --> 00:05:50.400]  那麼多地方
[00:05:50.400 --> 00:05:52.200]  長大了也是問題
[00:05:52.200 --> 00:05:52.800]  我經常說
[00:05:52.800 --> 00:05:54.600]  如果有人忽然間送給我一億
[00:05:54.600 --> 00:05:56.600]  或忽然間拿到遺產給我
[00:05:56.600 --> 00:05:57.800]  又有一億的增加
[00:05:57.800 --> 00:05:58.800]  那些沒甚麼錢的人
[00:05:58.800 --> 00:05:59.800]  一億是很多
[00:05:59.800 --> 00:06:01.000]  我都不知道怎麼花
[00:06:01.000 --> 00:06:02.400]  就是
[00:06:02.400 --> 00:06:03.200]  忽然間
[00:06:03.200 --> 00:06:04.800]  那麼多
[00:06:05.000 --> 00:06:06.200]  都是空虛的
[00:06:06.200 --> 00:06:07.400]  如果有一天
[00:06:07.400 --> 00:06:07.600]  嘩
[00:06:07.600 --> 00:06:08.400]  我有錢到
[00:06:08.400 --> 00:06:10.800]  只是廁所也趕福堂那麼大
[00:06:10.800 --> 00:06:12.600]  嘩
[00:06:12.600 --> 00:06:13.800]  那當然是威風
[00:06:13.800 --> 00:06:14.200]  但是
[00:06:14.200 --> 00:06:15.800]  你用的位置都是一格而已
[00:06:15.800 --> 00:06:18.600]  想下去都是很空虛的
[00:06:18.600 --> 00:06:20.200]  所以呢
[00:06:20.200 --> 00:06:21.200]  《索羅門王》也很厲害
[00:06:21.200 --> 00:06:22.400]  當我們看到
[00:06:22.400 --> 00:06:24.000]  權勢金錢所有的東西
[00:06:24.000 --> 00:06:25.200]  面臨死亡
[00:06:25.200 --> 00:06:26.400]  終歸都是空虛
[00:06:26.400 --> 00:06:28.800]  因為人終究會死
[00:06:28.800 --> 00:06:30.000]  他人會死
[00:06:30.000 --> 00:06:31.800]  他人最特別的地方
[00:06:31.800 --> 00:06:34.200]  好像白頭髮那個哲學家
[00:06:34.200 --> 00:06:36.400]  叫伽大馬
[00:06:36.400 --> 00:06:37.800]  我譯他伽大馬
[00:06:37.800 --> 00:06:38.800]  他叫伽特馬
[00:06:38.800 --> 00:06:39.400]  他英文
[00:06:39.400 --> 00:06:41.200]  他德文就叫伽特馬
[00:06:41.200 --> 00:06:43.600]  伽特麥正式譯法
[00:06:43.600 --> 00:06:46.200]  還有一個哲學家叫Q格格
[00:06:46.200 --> 00:06:48.200]  有時我譯他做吉吉吉吉
[00:06:48.200 --> 00:06:51.600]  那麼這個伽特馬
[00:06:51.600 --> 00:06:53.200]  他就討論過
[00:06:53.200 --> 00:06:54.800]  動物是只有人
[00:06:54.800 --> 00:06:56.800]  是會對死亡有處理
[00:06:56.800 --> 00:06:58.200]  這個人和動物不同
[00:06:58.200 --> 00:06:59.000]  這個回答
[00:06:59.000 --> 00:07:00.400]  《索羅門王》的問題
[00:07:00.400 --> 00:07:01.400]  人和動物是不同的
[00:07:01.400 --> 00:07:03.000]  因為我們起碼有出殯
[00:07:03.000 --> 00:07:03.800]  動物沒有
[00:07:04.400 --> 00:07:05.200]  那也是的
[00:07:05.200 --> 00:07:08.000]  如果你半夜聽見滴滴答答
[00:07:08.000 --> 00:07:08.800]  窗外望著
[00:07:08.800 --> 00:07:10.800]  街上有一批老鼠走過
[00:07:10.800 --> 00:07:12.000]  抬著那隻死老鼠
[00:07:12.000 --> 00:07:14.200]  還披麻戴孝
[00:07:14.200 --> 00:07:15.400]  一路走一路哭
[00:07:15.400 --> 00:07:18.400]  似乎不會有機會見到這樣的東西
[00:07:18.400 --> 00:07:19.200]  那些哭的
[00:07:19.200 --> 00:07:20.800]  有一隻請回來的
[00:07:20.800 --> 00:07:23.000]  看這些照片
[00:07:23.000 --> 00:07:24.600]  那隻狗不是披麻戴孝嗎
[00:07:24.600 --> 00:07:26.600]  是這個人幫牠披麻戴孝
[00:07:26.600 --> 00:07:28.200]  狗不會自己披麻戴孝
[00:07:28.200 --> 00:07:29.200]  牠失去主人
[00:07:29.200 --> 00:07:31.200]  別人幫牠披麻戴孝
[00:07:31.200 --> 00:07:32.800]  有隻狗死了
[00:07:34.000 --> 00:07:36.000]  是誰幫牠埋葬
[00:07:36.000 --> 00:07:37.200]  是不是另一隻狗
[00:07:37.200 --> 00:07:37.800]  不是
[00:07:37.800 --> 00:07:39.000]  都是人幫牠埋葬
[00:07:39.000 --> 00:07:40.200]  弄得很漂亮
[00:07:40.200 --> 00:07:41.600]  紀念那隻死狗
[00:07:41.600 --> 00:07:42.800]  那就是
[00:07:42.800 --> 00:07:44.800]  動物不會處理死亡
[00:07:44.800 --> 00:07:45.400]  但是人會
[00:07:45.400 --> 00:07:46.600]  因為人會想到
[00:07:46.600 --> 00:07:48.400]  有一天我會不存在
[00:07:48.400 --> 00:07:49.800]  所以我媽媽
[00:07:49.800 --> 00:07:51.600]  一早就買了一個墓地
[00:07:51.600 --> 00:07:53.200]  那裡望海
[00:07:53.200 --> 00:07:54.000]  多好
[00:07:54.000 --> 00:07:56.400]  那裡都去了
[00:07:56.400 --> 00:07:57.200]  為什麼望海
[00:07:57.200 --> 00:07:58.800]  她說你們來可以望海
[00:07:58.800 --> 00:08:02.000]  到後來媽媽真的去了之後
[00:08:02.000 --> 00:08:04.400]  我發覺原來墓地放了四個位置
[00:08:04.400 --> 00:08:05.800]  就是留給我跟老婆
[00:08:05.800 --> 00:08:06.800]  還有一個孫子
[00:08:06.800 --> 00:08:09.400]  媽媽真是偉大
[00:08:09.400 --> 00:08:12.200]  死都預備墓地給我們
[00:08:12.200 --> 00:08:13.800]  那就是
[00:08:13.800 --> 00:08:16.400]  但是人是未死就會想到死
[00:08:16.400 --> 00:08:18.600]  所以人總會有空虛感
[00:08:18.600 --> 00:08:19.400]  就是因為
[00:08:19.400 --> 00:08:22.000]  你是帶不走你現在任何東西的
[00:08:22.000 --> 00:08:23.600]  任何東西繼續存在
[00:08:23.600 --> 00:08:25.000]  自己不存在
[00:08:25.000 --> 00:08:27.600]  所以這裡要想一個問題
[00:08:27.600 --> 00:08:29.400]  那人死後是不是還有存在
[00:08:29.400 --> 00:08:31.800]  人有沒有永生這個問題呢
[00:08:32.800 --> 00:08:35.000]  那麼科學有一個很奇特的發現
[00:08:35.000 --> 00:08:35.800]  就是一個
[00:08:35.800 --> 00:08:38.000]  二十世紀八十年代
[00:08:38.000 --> 00:08:39.400]  有一個英國大陸專家
[00:08:39.400 --> 00:08:40.400]  叫John Loper
[00:08:40.400 --> 00:08:41.800]  他在Servio大學
[00:08:41.800 --> 00:08:42.600]  他就
[00:08:42.600 --> 00:08:45.800]  發現有一個學生的頭很大
[00:08:45.800 --> 00:08:47.400]  他很聰明
[00:08:47.400 --> 00:08:48.600]  IQ126
[00:08:48.600 --> 00:08:51.400]  那麼掃瞄一下他的腦子
[00:08:51.400 --> 00:08:52.200]  先怎樣先
[00:08:52.200 --> 00:08:55.200]  怎麼發覺原來他腦裡面是沒有腦的
[00:08:55.200 --> 00:08:57.600]  頭殼裡面是沒有腦的
[00:08:57.600 --> 00:08:59.600]  他是被腦水充滿
[00:08:59.600 --> 00:09:02.400]  他只有一薄片的腦細胞薄片
[00:09:02.400 --> 00:09:04.200]  是在脊椎骨的頂端
[00:09:04.200 --> 00:09:06.400]  為什麼他又可以這麼聰明呢
[00:09:06.400 --> 00:09:08.800]  因為水腦病是不可能
[00:09:08.800 --> 00:09:10.800]  運作到
[00:09:10.800 --> 00:09:13.600]  他在大腦的Motor area是運作不到的
[00:09:13.600 --> 00:09:15.400]  更加不可能是正常的
[00:09:15.400 --> 00:09:16.400]  有思想等等
[00:09:16.400 --> 00:09:19.400]  那麼應該是嚴重殘疾的
[00:09:19.400 --> 00:09:21.200]  為什麼有些人又不是呢
[00:09:21.200 --> 00:09:22.800]  那麼這個
[00:09:22.800 --> 00:09:27.200]  John Loper他研究一個個案
[00:09:27.200 --> 00:09:28.000]  或者是特別的
[00:09:28.000 --> 00:09:30.800]  但原來他研究三百多個這類的人
[00:09:30.800 --> 00:09:35.600]  竟然都有一半是相當的正常的
[00:09:35.600 --> 00:09:37.800]  是IQ100至120
[00:09:37.800 --> 00:09:40.800]  那麼為什麼會這樣呢
[00:09:40.800 --> 00:09:44.200]  這個成為大腦專家裡面一個
[00:09:44.200 --> 00:09:45.000]  都是一個謎
[00:09:45.000 --> 00:09:46.800]  沒辦法有一個完全的解釋
[00:09:46.800 --> 00:09:49.200]  不過在很多討論裡面
[00:09:49.200 --> 00:09:51.600]  就有一篇文章引述他的說法
[00:09:51.600 --> 00:09:53.000]  就是叫做
[00:09:53.000 --> 00:09:55.200]  Is your brain really necessary
[00:09:55.200 --> 00:09:57.800]  那麼腦是一個物質
[00:09:57.800 --> 00:10:00.200]  我們認為思想由物質的腦那裡來
[00:10:00.200 --> 00:10:02.200]  但是腦的物質沒有了
[00:10:02.200 --> 00:10:03.800]  為什麼還可以運作正常
[00:10:03.800 --> 00:10:05.400]  是不是有一個非物質的
[00:10:05.400 --> 00:10:07.800]  看不到的思想能力
[00:10:07.800 --> 00:10:11.000]  是屬於零的呢
[00:10:11.000 --> 00:10:12.400]  就是屬於靈魂的呢
[00:10:12.400 --> 00:10:14.400]  那麼人是不是有靈魂
[00:10:14.400 --> 00:10:15.600]  這個就很有興趣了
[00:10:15.600 --> 00:10:19.200]  那麼John Echos是一個諾貝爾獎得主
[00:10:19.200 --> 00:10:24.200]  他研究神經元之間的電訊的交流
[00:10:24.200 --> 00:10:26.000]  就是中間的傳遞物質
[00:10:26.400 --> 00:10:28.600]  得到諾貝爾獎
[00:10:28.600 --> 00:10:30.600]  但是他自己相信
[00:10:30.600 --> 00:10:34.400]  就是人的思想是獨立於物質的大腦之外的
[00:10:34.400 --> 00:10:35.600]  他寫了一本書叫
[00:10:35.600 --> 00:10:36.800]  The Wonder of Being Human
[00:10:36.800 --> 00:10:38.600]  裡面就特別討論
[00:10:38.600 --> 00:10:41.000]  人大腦有個位置叫SMA
[00:10:41.000 --> 00:10:42.600]  Supermental Model Area
[00:10:42.600 --> 00:10:44.800]  那麼這個地方是思想的
[00:10:44.800 --> 00:10:48.200]  其他Model Area是指揮你的行動
[00:10:48.200 --> 00:10:49.200]  但是那裡是思想
[00:10:49.200 --> 00:10:52.000]  但那個思想裡面很多細胞的運作
[00:10:52.000 --> 00:10:54.400]  好像他認為有一種無形的力量
[00:10:54.400 --> 00:10:55.800]  在運作中
[00:10:56.000 --> 00:10:57.400]  在運作中的那些細胞
[00:10:57.400 --> 00:11:01.400]  所以他就主張這個無形力量
[00:11:01.400 --> 00:11:03.800]  就是傳統所謂的靈魂
[00:11:03.800 --> 00:11:05.400]  有人訪問他
[00:11:05.400 --> 00:11:06.800]  那麼如果人死了
[00:11:06.800 --> 00:11:08.400]  是不是還有靈魂存在
[00:11:08.400 --> 00:11:10.400]  他說如果人死了
[00:11:10.400 --> 00:11:12.200]  就是物質的部分死了
[00:11:12.200 --> 00:11:14.200]  非物質的部分應該還存在
[00:11:14.200 --> 00:11:16.200]  什麼?就是靈魂不朽?
[00:11:16.200 --> 00:11:19.400]  Echos 牧師?
[00:11:19.400 --> 00:11:20.000]  不是啊
[00:11:20.000 --> 00:11:20.800]  Echos 博士
[00:11:20.800 --> 00:11:21.800]  Echos 教授
[00:11:21.800 --> 00:11:25.400]  通常牧師才是人死後
[00:11:25.400 --> 00:11:26.800]  靈魂不朽
[00:11:26.800 --> 00:11:28.200]  有一次學家也說
[00:11:28.200 --> 00:11:30.600]  為什麼科學家拿了諾貝爾獎
[00:11:30.600 --> 00:11:32.000]  這是很有趣的問題
[00:11:32.000 --> 00:11:34.200]  那麼因此我們去探討
[00:11:34.200 --> 00:11:35.600]  就是說人可能是
[00:11:35.600 --> 00:11:38.800]  有些比物質更多的東西
[00:11:38.800 --> 00:11:40.600]  在人的心靈的運作裡面
[00:11:40.600 --> 00:11:43.200]  那麼有一個神經的外科醫生
[00:11:43.200 --> 00:11:44.600]  神經外科的醫生
[00:11:44.600 --> 00:11:46.400]  不是神經的外科醫生
[00:11:46.400 --> 00:11:50.800]  神經外科醫生
[00:11:50.800 --> 00:11:55.600]  是叫做Ibn Alisanda在2008年
[00:11:55.600 --> 00:11:58.000]  細菌性腦膜炎
[00:11:58.000 --> 00:11:59.200]  致命的感染
[00:11:59.200 --> 00:12:01.000]  陷入深度昏迷的時期
[00:12:01.000 --> 00:12:02.600]  他後來又醒過來
[00:12:02.600 --> 00:12:04.800]  昏迷的時候那個星期
[00:12:04.800 --> 00:12:06.200]  感受到
[00:12:06.200 --> 00:12:07.400]  竟然有感受
[00:12:07.400 --> 00:12:08.800]  不是昏迷了
[00:12:08.800 --> 00:12:10.600]  生命一點一點流逝
[00:12:10.600 --> 00:12:12.200]  但是他的思維活動
[00:12:12.200 --> 00:12:13.400]  他是非常的激烈
[00:12:13.400 --> 00:12:16.200]  他感覺到自己好像騎著一隻蝴蝶
[00:12:16.200 --> 00:12:17.400]  或者是裝置的
[00:12:17.400 --> 00:12:18.600]  或者是蝴蝶夢
[00:12:18.800 --> 00:12:21.000]  那隻蝴蝶一路飛
[00:12:21.000 --> 00:12:23.000]  飛到浩瀚無邊的空間
[00:12:23.000 --> 00:12:24.800]  那裡又黑暗無比
[00:12:24.800 --> 00:12:27.000]  但是又邊緣帶著光芒
[00:12:27.000 --> 00:12:29.000]  光線是來自一個球體
[00:12:29.000 --> 00:12:34.400]  那個光好像是一個充滿愛的上帝
[00:12:34.400 --> 00:12:38.000]  那麼這個科學家
[00:12:38.000 --> 00:12:40.600]  他就寫了一本書叫Proof of Heaven
[00:12:40.600 --> 00:12:43.200]  他是專業的大腦專家
[00:12:43.200 --> 00:12:46.600]  他在哈佛大學做過外科醫生和教師
[00:12:47.400 --> 00:12:49.000]  那麼他大腦科學很有研究
[00:12:49.000 --> 00:12:51.400]  他明白我那時候那個腦膜炎
[00:12:51.400 --> 00:12:54.000]  令我的大腦那些的生皮質
[00:12:54.000 --> 00:12:56.200]  叫做Cerebral Cortex
[00:12:56.200 --> 00:12:58.600]  已經沒有了作用
[00:12:58.600 --> 00:13:00.800]  照理說我不會有思想
[00:13:00.800 --> 00:13:01.600]  不會有感覺
[00:13:01.600 --> 00:13:02.800]  但是為什麼我有呢
[00:13:02.800 --> 00:13:05.800]  就是說我還有一些東西不是大腦的
[00:13:05.800 --> 00:13:07.400]  那個就是靈魂
[00:13:07.400 --> 00:13:10.200]  那個靈魂還看到那個是不是天堂
[00:13:10.200 --> 00:13:12.400]  他說是要
[00:13:12.400 --> 00:13:16.000]  甚至冒了犧牲他自己的職業
[00:13:16.000 --> 00:13:18.200]  他聲譽做賭注來出這本書
[00:13:18.200 --> 00:13:20.200]  因為他是親身看到這些事情
[00:13:20.200 --> 00:13:23.800]  不過我們想到如果死後可能真的有靈魂
[00:13:23.800 --> 00:13:25.200]  就是照這些說法
[00:13:25.200 --> 00:13:27.400]  但是有沒有前世
[00:13:27.400 --> 00:13:29.200]  很多人都說有輪迴
[00:13:29.200 --> 00:13:30.600]  有沒有輪迴呢
[00:13:30.600 --> 00:13:32.400]  我們中文也有很多人無端端
[00:13:32.400 --> 00:13:34.600]  是受了佛教影響就相信有輪迴
[00:13:34.600 --> 00:13:36.600]  好像我媽媽都懷信基督教
[00:13:36.600 --> 00:13:37.400]  相信很多年
[00:13:37.400 --> 00:13:40.000]  但是和我爸爸吵架的時候
[00:13:40.000 --> 00:13:43.200]  就會說都不知道前世欠你什麼
[00:13:43.800 --> 00:13:46.400]  就是說好像都有些前世的那個觀念
[00:13:46.400 --> 00:13:49.800]  但是佛教原本是一種很偉大的哲學
[00:13:49.800 --> 00:13:52.800]  它是一種說人生的變幻無常
[00:13:52.800 --> 00:13:56.200]  你要解除這些的痛苦
[00:13:56.200 --> 00:13:57.600]  看到這個變幻
[00:13:57.600 --> 00:13:58.800]  你不要那麼執著
[00:13:58.800 --> 00:14:01.800]  你看到這個因緣起滅
[00:14:01.800 --> 00:14:03.800]  沒有東西是永遠存在的
[00:14:03.800 --> 00:14:05.600]  沒有東西永遠存在的
[00:14:05.600 --> 00:14:08.200]  沒有實體那種狀態叫做空
[00:14:08.200 --> 00:14:10.000]  這些不詳細說
[00:14:10.400 --> 00:14:14.000]  但是它有一個說法就是輪迴的理論
[00:14:14.000 --> 00:14:16.400]  輪迴的理論就是認為
[00:14:16.400 --> 00:14:18.600]  人是沒有自我的實體
[00:14:18.600 --> 00:14:22.000]  人的自我是過去的那些果步的結合
[00:14:22.000 --> 00:14:23.200]  那種就叫做業
[00:14:23.200 --> 00:14:26.400]  業就是說是一種在巴黎文裡面
[00:14:26.400 --> 00:14:28.000]  自己的行為或者造作
[00:14:28.000 --> 00:14:30.600]  或者是各種善惡的意念
[00:14:30.600 --> 00:14:33.600]  語言和活動的總稱
[00:14:33.600 --> 00:14:37.400]  就是我過去很多思想意念等等
[00:14:37.400 --> 00:14:39.600]  就形成的業影響了我今世
[00:14:40.600 --> 00:14:43.000]  我今世的業會影響
[00:14:43.000 --> 00:14:46.800]  因為他死之後還會繼續有來世再投胎
[00:14:46.800 --> 00:14:49.600]  就是說為什麼我老婆這麼好呢
[00:14:49.600 --> 00:14:51.800]  因為前世我救了一隻兔子
[00:14:51.800 --> 00:14:53.200]  那隻兔子報恩
[00:14:53.200 --> 00:14:54.800]  今天做了我老婆
[00:14:54.800 --> 00:14:56.000]  不是我老婆屬蛇
[00:14:56.000 --> 00:14:57.400]  我是狗條蛇
[00:14:57.400 --> 00:14:59.000]  會不會呢
[00:14:59.000 --> 00:15:01.800]  就是前世的業一直影響到今天
[00:15:01.800 --> 00:15:04.000]  這個就是佛教的觀點
[00:15:04.000 --> 00:15:06.600]  但是如果人真的有業
[00:15:06.600 --> 00:15:08.400]  始終有一個難題就是
[00:15:08.400 --> 00:15:12.000]  你會今生用很多修煉對付你的業
[00:15:12.000 --> 00:15:13.800]  但是今生做了一些業來世繼續
[00:15:13.800 --> 00:15:15.400]  又要做很多修煉
[00:15:15.400 --> 00:15:18.600]  那要達到成佛才能得到最後解脫
[00:15:18.600 --> 00:15:20.200]  可能要很多世
[00:15:20.200 --> 00:15:23.600]  但是有沒有辦法一次過將那些業消除呢
