
[00:00:00.000 --> 00:00:02.360]  隨著我們的年初到現在
[00:14:28.880 --> 00:14:32.960]  其實是建基於我們可見的物質上面
[00:14:32.960 --> 00:14:35.280]  但是當我們說我們要跟隨神的時候
[00:14:35.280 --> 00:14:36.480]  神挑戰我們
[00:14:36.480 --> 00:14:38.480]  我們的信仰的根基
[00:14:38.480 --> 00:14:41.920]  並非建築在可見的物質上面
[00:14:41.920 --> 00:14:47.160]  是要建築在神永恆的計劃當中
[00:14:47.160 --> 00:14:49.600]  什麼是神永恆的計劃?
[00:14:49.600 --> 00:14:51.560]  就是神藉著祂的生命
[00:14:51.560 --> 00:14:52.640]  藉著祂的復活
[00:14:52.640 --> 00:14:55.240]  要拯救很多的人
[00:14:55.240 --> 00:14:58.040]  進到祂的榮耀當中
[00:14:58.040 --> 00:14:58.800]  是啊
[00:14:58.800 --> 00:15:00.280]  今天我們跟隨主的人
[00:15:00.280 --> 00:15:02.800]  我們要對焦在神裡面的時候
[00:15:02.800 --> 00:15:06.240]  我們就要看到神那種心腸
[00:15:06.240 --> 00:15:07.680]  神今天拯救我們
[00:15:07.680 --> 00:15:09.520]  不只是拯救我們個人
[00:15:09.520 --> 00:15:11.480]  不是拯救我們的家人
[00:15:11.480 --> 00:15:13.840]  祂的心是要拯救我們
[00:15:13.840 --> 00:15:15.160]  藉著我們的生命
[00:15:15.160 --> 00:15:20.480]  令更多的人進到祂的榮耀角度裡面
[00:15:20.480 --> 00:15:20.880]  是啊
[00:15:20.880 --> 00:15:22.760]  今天在我們的信仰生命裡面
[00:15:22.760 --> 00:15:24.000]  我們真的看到
[00:15:24.000 --> 00:15:26.000]  不單只是我們個人
[00:15:26.000 --> 00:15:27.320]  我們整個群體
[00:15:27.320 --> 00:15:33.320]  都要以這種心智成為我們的動力
[00:15:33.320 --> 00:15:36.400]  最近在教會裡面令我很開心的事情
[00:15:36.400 --> 00:15:39.760]  就是聽到我們的長青團契
[00:15:39.760 --> 00:15:42.400]  他們能夠開一個粵曲的報道會
[00:15:42.400 --> 00:15:43.680]  在這個過程裡面
[00:15:43.680 --> 00:15:45.800]  邀請了有三分一的人
[00:15:45.800 --> 00:15:47.200]  他們都是未信主的
[00:15:47.200 --> 00:15:48.640]  他們都是來到教會
[00:15:48.640 --> 00:15:49.760]  來到這個地方
[00:15:49.760 --> 00:15:51.640]  去聽這個訊息
[00:15:51.640 --> 00:15:53.680]  聽這個福音
[00:15:53.680 --> 00:15:55.240]  聽到其中一個區
[00:15:55.240 --> 00:15:57.880]  他們能夠去動員一幫弟兄姊妹
[00:15:57.880 --> 00:15:59.680]  他們出到外頭的時候
[00:15:59.680 --> 00:16:01.160]  去向人去報道
[00:16:01.160 --> 00:16:02.200]  宣告這個福音
[00:16:02.200 --> 00:16:06.720]  有二十位的朋友聽了這個福音之後
[00:16:06.720 --> 00:16:07.760]  聽到宣講之後
[00:16:07.760 --> 00:16:10.360]  願意去歸順主
[00:16:10.360 --> 00:16:12.600]  這個就是我們今天在生命裡面
[00:16:12.600 --> 00:16:14.920]  能夠讓我們最興奮
[00:16:14.920 --> 00:16:17.520]  最能夠激勵我們的事情
[00:16:17.520 --> 00:16:19.200]  所以我們要重拾
[00:16:19.200 --> 00:16:21.440]  主什麼時候會和我們同在呢
[00:16:21.440 --> 00:16:23.960]  大使命說得很清楚
[00:16:23.960 --> 00:16:26.080]  當我們去實踐大使命的時候
[00:16:26.080 --> 00:16:26.760]  主就說
[00:16:26.760 --> 00:16:29.440]  就會常與我們同在
[00:16:29.440 --> 00:16:31.600]  直到世代的終結
[00:16:31.600 --> 00:16:32.440]  是啊
[00:16:32.440 --> 00:16:35.880]  今天什麼能夠再一次令我們去體驗
[00:16:35.880 --> 00:16:37.680]  察驗神的同在呢
[00:16:37.680 --> 00:16:39.000]  就是我們要看到
[00:16:39.000 --> 00:16:41.000]  神藉著我們的生命
[00:16:41.000 --> 00:16:42.400]  藉著我們的見證
[00:16:42.400 --> 00:16:44.840]  是可以能夠將這個福音
[00:16:44.840 --> 00:16:49.240]  繼續的去傳開
[00:16:49.240 --> 00:16:51.320]  當我們去思想到
[00:16:51.320 --> 00:16:55.120]  這兩個門徒的經歷的時候
[00:16:55.120 --> 00:16:57.880]  我們再一次的去想到
[00:16:57.880 --> 00:16:59.240]  他們
[00:16:59.240 --> 00:17:00.320]  為什麼
[00:17:00.320 --> 00:17:04.200]  不能夠去體會神的實在呢
[00:17:04.200 --> 00:17:05.240]  我們看到
[00:17:05.240 --> 00:17:06.280]  就是因為
[00:17:06.280 --> 00:17:07.600]  他們那一刻
[00:17:07.600 --> 00:17:10.000]  他們讀的神的話語
[00:17:10.000 --> 00:17:11.080]  他們的形式
[00:17:11.080 --> 00:17:13.400]  未能夠去配合到
[00:17:13.400 --> 00:17:16.800]  他們對神的信心
[00:17:16.800 --> 00:17:18.360]  我們思想
[00:17:18.360 --> 00:17:22.280]  扭轉生命情況的第二個關鍵
[00:17:22.280 --> 00:17:26.880]  就是貫穿神的話在心中
[00:17:26.880 --> 00:17:32.040]  我們要貫穿神的話在心中
[00:17:32.040 --> 00:17:34.160]  經文是十八到二十七節
[00:17:34.160 --> 00:17:36.520]  我們慢慢一起去讀這段經文
[00:17:36.520 --> 00:17:37.760]  預備起
[00:17:37.760 --> 00:17:42.000]  二人中有一個名叫格留巴的回答
[00:17:42.000 --> 00:17:44.840]  你是在耶路撒冷的旅客中
[00:17:44.840 --> 00:17:47.400]  唯一還不知道這幾天
[00:17:47.400 --> 00:17:50.800]  在那裡發生了什麼事的人嗎
[00:17:50.800 --> 00:17:52.720]  耶穌對他們說
[00:17:52.720 --> 00:17:54.040]  什麼事呢
[00:17:54.040 --> 00:17:55.640]  他們對他說
[00:17:55.640 --> 00:17:58.480]  就是拿撒勒人耶穌的事
[00:17:58.480 --> 00:18:00.080]  他是個先知
[00:18:00.080 --> 00:18:02.720]  在神和眾百姓面前
[00:18:02.720 --> 00:18:06.000]  說話行事都大有能力
[00:18:06.000 --> 00:18:08.800]  祭司掌門和我們的官長
[00:18:08.800 --> 00:18:10.560]  竟把他解去
[00:18:10.560 --> 00:18:12.080]  定了死罪
[00:18:12.080 --> 00:18:14.160]  釘在十字架上
[00:18:14.160 --> 00:18:18.560]  但我們素來所盼望要救贖以色列民的
[00:18:18.560 --> 00:18:20.000]  就是他
[00:18:20.000 --> 00:18:21.280]  不但如此
[00:18:21.280 --> 00:18:25.400]  這些事發生到現在已經淡天了
[00:18:25.400 --> 00:18:30.240]  還有我們中間的幾個婦女使我們驚奇
[00:18:30.240 --> 00:18:32.600]  她們清早去了墳墓
[00:18:32.600 --> 00:18:34.280]  不見她的身體
[00:18:34.280 --> 00:18:36.320]  就回來告訴我們
[00:18:36.320 --> 00:18:39.400]  說她們看見了天使顯現
[00:18:39.400 --> 00:18:40.840]  說她活了
