
[00:00:00.000 --> 00:00:04.100]  今日我哋講到嘅主題係同好撒瑪利亞人有關
[00:03:32.740 --> 00:03:34.020]  我哋自己都
[00:03:34.020 --> 00:03:34.800]  受到祝福
[00:03:34.800 --> 00:03:37.600]  耶穌喺路加福音
[00:03:37.600 --> 00:03:40.160]  十章25至37節
[00:03:40.160 --> 00:03:42.980]  講咗個薩瑪利亞人嘅故事
[00:03:42.980 --> 00:03:47.840]  呢個薩瑪利亞人係真心去幫助佢見到嘅
[00:03:48.100 --> 00:03:49.120]  有需要嘅人
[00:03:49.120 --> 00:03:54.500]  但係耶穌點解要講呢個故事呢我哋一齊睇睇嗰個背景
[00:03:54.500 --> 00:03:58.600]  路加福音十章25節頂智慧一齊讀123
[00:03:58.600 --> 00:04:00.640]  有一個律法師
[00:04:00.640 --> 00:04:03.200]  起來試探耶穌說
[00:04:03.200 --> 00:04:05.760]  夫子我該作什麼
[00:04:05.760 --> 00:04:08.580]  才可以承受永生
[00:04:08.580 --> 00:04:11.920]  試探呢個原文呢就唔係我哋
[00:04:11.920 --> 00:04:14.480]  聖經嗰啲試探神嗰個試探
[00:04:14.980 --> 00:04:18.560]  試探呢原文係測試即係考試
[00:04:18.560 --> 00:04:21.380]  點解要測試考試呢
[00:04:21.380 --> 00:04:22.660]  有個猶太人嘅
[00:04:22.660 --> 00:04:24.440]  律法專家
[00:04:24.440 --> 00:04:26.740]  走去測試耶穌
[00:04:26.740 --> 00:04:27.780]  點解呢
[00:04:27.780 --> 00:04:29.820]  因為耶穌當時係
[00:04:29.820 --> 00:04:31.100]  老師嚟㗎
[00:04:31.100 --> 00:04:33.660]  佢叫拉比或者係夫子
[00:04:33.660 --> 00:04:34.680]  就係老師
[00:04:34.680 --> 00:04:37.500]  原來當時呢係冇認證㗎
[00:04:37.500 --> 00:04:39.300]  冇牌照㗎
[00:04:39.300 --> 00:04:43.140]  唔係耶穌出個牌出嚟話我係我有教師執照冇㗎
[00:04:43.140 --> 00:04:44.160]  咁於是呢
[00:04:44.420 --> 00:04:46.980]  呢一個律法專家
[00:04:46.980 --> 00:04:49.280]  就走去考耶穌事
[00:04:49.280 --> 00:04:50.320]  即係
[00:04:50.320 --> 00:04:54.920]  考下佢得唔得精明睇下你有冇資格去做老師
[00:04:54.920 --> 00:04:58.000]  點樣考法呢就好似面試問問題
[00:04:58.000 --> 00:05:00.800]  佢個問題就話我要做啲乜嘢
[00:05:00.800 --> 00:05:03.880]  先至可以承受永生呢
[00:05:03.880 --> 00:05:08.480]  咁我諗住好型呀你睇下耶穌點樣答路加福音10章26至28節
[00:05:08.480 --> 00:05:10.020]  我哋一齊讀123
[00:05:10.020 --> 00:05:11.560]  耶穌對他說
[00:05:11.560 --> 00:05:14.120]  律法上寫的是什麼
[00:05:14.380 --> 00:05:16.420]  你念的是怎樣呢
[00:05:16.420 --> 00:05:17.700]  他回答說
[00:05:17.700 --> 00:05:23.080]  你要盡心盡性盡力盡意愛主你的神
[00:05:23.080 --> 00:05:26.680]  又要愛淪赦如同自己
[00:05:26.680 --> 00:05:29.480]  耶穌說你回答的事
[00:05:29.480 --> 00:05:30.760]  你這樣行
[00:05:30.760 --> 00:05:32.820]  就必得永生
[00:05:32.820 --> 00:05:37.420]  呢個律法專家嘅策略係點呢
[00:05:37.420 --> 00:05:38.440]  佢唔係
[00:05:38.440 --> 00:05:39.720]  求其問㗎
[00:05:39.720 --> 00:05:41.000]  佢有策略㗎
[00:05:41.000 --> 00:05:43.560]  佢諗住呢問咗個問題出嚟
[00:05:43.820 --> 00:05:46.380]  跟住佢期望耶穌點答呢
[00:05:46.380 --> 00:05:47.660]  佢期望耶穌
[00:05:47.660 --> 00:05:54.060]  列舉一連串嘅條件去承受永生嘅條件就包括佢諗下耶穌
[00:05:54.060 --> 00:05:57.640]  承受永生嘅條件
[00:05:57.640 --> 00:05:59.440]  一做啲嘢做呢樣嘢
[00:05:59.440 --> 00:06:00.960]  二做呢樣嘢
[00:06:00.960 --> 00:06:03.780]  三做呢樣如是者呢就做到30
[00:06:03.780 --> 00:06:05.060]  40
[00:06:05.060 --> 00:06:06.860]  耶穌一路數
[00:06:06.860 --> 00:06:08.640]  咁就數咗出嚟
[00:06:08.640 --> 00:06:11.980]  你做曬呢啲嘢呢就可以承受永生啦
[00:06:12.240 --> 00:06:14.800]  你估唔估到下一步係咩呀
[00:06:14.800 --> 00:06:21.720]  呢30個條件佢就喺當中間呢挑剔裏面嘅漏洞然後不列嘅追問
[00:06:21.720 --> 00:06:23.500]  窮追猛打
[00:06:23.500 --> 00:06:26.580]  問到個階段耶穌無能為力啦
[00:06:26.580 --> 00:06:28.360]  咁你咪冇資格做
[00:06:28.360 --> 00:06:29.380]  做老師囉
[00:06:29.380 --> 00:06:30.920]  嗱佢嘅策略就係咁
[00:06:30.920 --> 00:06:34.500]  點都估唔到呢佢諗住問一個好型嘅問題出嚟
[00:06:34.500 --> 00:06:35.540]  就耶穌呢
[00:06:35.540 --> 00:06:37.320]  就出乎意表
[00:06:37.320 --> 00:06:39.120]  耶穌問返佢個問題
[00:06:39.880 --> 00:06:44.740]  你敢咁律法嘅最重要係咩呀耶穌係畀佢耶穌上到位呀
[00:06:44.740 --> 00:06:47.300]  佢冇辦法逼住呢就要答啦
[00:06:47.300 --> 00:06:49.360]  律法嘅重點呢
[00:06:49.360 --> 00:06:54.720]  就係生命記嘅六章五次盡心盡意盡性盡力去愛神
[00:06:54.720 --> 00:07:01.120]  跟住呢就係利美記嘅十九章十八節啦愛倫社好似愛時機一樣
[00:07:01.120 --> 00:07:02.400]  跟住耶穌就一句
[00:07:02.400 --> 00:07:03.420]  絕對
[00:07:03.420 --> 00:07:05.740]  繼續做照住做就啱啦
[00:07:05.740 --> 00:07:07.520]  你諗下
[00:07:07.520 --> 00:07:09.320]  如果你係呢個律法師
[00:07:10.080 --> 00:07:11.100]  我諗下
[00:07:11.100 --> 00:07:13.160]  我諗住問一個好型嘅問題
[00:07:13.160 --> 00:07:20.580]  跟住耶穌三言兩語就解答到咁我好唔憤氣呀咪我呢個咁深我嘅問題你都要三兩句就搞掂
[00:07:20.580 --> 00:07:23.400]  好唔憤氣於是佢轉樓角尖
[00:07:23.400 --> 00:07:29.760]  問啲技術性嘅問題啦睇下問佢啲咩技術性嘅問題十章二十九節我一齊讀一二三
[00:07:29.760 --> 00:07:32.820]  人要顯明自己有利
[00:07:32.820 --> 00:07:34.360]  就對耶穌說
[00:07:34.360 --> 00:07:37.180]  誰是我的倫社呢
[00:07:37.440 --> 00:07:42.560]  呢個技術性嘅問題係咩你點樣定義倫社呢
[00:07:42.560 --> 00:07:48.700]  倫社嘅定義係啲咩呢係啱我哋明白我哋應該要愛我哋嘅倫社嘅
[00:07:48.700 --> 00:07:50.500]  不過點樣界定
[00:07:50.500 --> 00:07:52.280]  我嘅倫社先
[00:07:52.280 --> 00:07:59.720]  有咩唔係我嘅倫社有咩係我倫社先有邊個成為我倫社以至佢有資格值得我愛佢先
[00:07:59.720 --> 00:08:02.280]  如是者呢就好技術性
[00:08:02.280 --> 00:08:03.300]  但係耶穌
[00:08:03.300 --> 00:08:04.320]  唔同佢玩技術
[00:08:05.340 --> 00:08:08.660]  耶穌就講咗個故事出嚟就係呢個撒瑪利亞人嘅故事
[00:08:08.660 --> 00:08:10.720]  故事發生喺邊度呢
[00:08:10.720 --> 00:08:17.380]  由耶路撒冷去到耶利哥中間有24公里嘅地方
[00:08:17.380 --> 00:08:19.420]  好似香港渣馬搬馬
[00:08:19.420 --> 00:08:21.720]  搬馬咁上下啦嘅路程啦
[00:08:21.720 --> 00:08:25.060]  中間呢24公里嘅地方叫猶大曠野
[00:08:25.060 --> 00:08:27.620]  猶大曠野地形係點呀非常
[00:08:27.620 --> 00:08:31.460]  險峻呢度呢就係猶大曠野你諗下你喺嗰度會點
[00:08:31.460 --> 00:08:35.040]  非常險峻人色罕至
[00:08:35.300 --> 00:08:42.460]  好多雙隊會經過咁所以大家可以想像喺嗰個地方呢冇往官嘅地方呢就會經常出現強盜啦
[00:08:42.460 --> 00:08:43.740]  呢個呢
[00:08:43.740 --> 00:08:49.880]  撒瑪利亞人嘅故事呢個主角呢就係比強盜搶曬佢最貴重嘅財物
[00:08:49.880 --> 00:08:51.420]  同埋啲衫
[00:08:51.420 --> 00:08:55.020]  打到佢半死昏迷咗掟佢喺路邊等死
[00:08:55.020 --> 00:08:57.060]  有兩批人經過
[00:08:57.060 --> 00:09:01.160]  明明見到呢個人但係呢兩批人嘅反應完全唔同嘅
[00:09:01.160 --> 00:09:03.460]  第一批人係咩人就係
[00:09:03.460 --> 00:09:05.260]  祭司同埋利美人
[00:09:05.760 --> 00:09:07.560]  祭司同埋利美人呢
[00:09:07.560 --> 00:09:09.080]  佢哋嘅職責
[00:09:09.080 --> 00:09:10.380]  係
[00:09:10.380 --> 00:09:14.460]  盡心去愛神嘅佢喺聖殿工作嘅
[00:09:14.460 --> 00:09:17.280]  但係呢批人呢卻見死不救
[00:09:17.280 --> 00:09:20.860]  佢哋係大條道理嘅完全好合理嘅
[00:09:20.860 --> 00:09:24.460]  呢個人死咗未先
[00:09:24.460 --> 00:09:25.980]  唔知道
[00:09:25.980 --> 00:09:27.780]  不過萬一佢死咗
[00:09:27.780 --> 00:09:29.820]  我又因為救佢
[00:09:29.820 --> 00:09:32.120]  掂到佢摸到佢
[00:09:32.120 --> 00:09:34.180]  咁我咪受到污染囉
[00:09:34.440 --> 00:09:35.960]  律法規定
[00:09:35.960 --> 00:09:41.860]  或者掂到死屍嘅就唔可以喺聖殿裏面工作啦即係我冇辦法完成任務啦
[00:09:41.860 --> 00:09:43.900]  從而家呢
[00:09:43.900 --> 00:09:46.220]  世界價值觀去睇呢
[00:09:46.220 --> 00:09:48.260]  我重點係完成任務呀嘛
[00:09:48.260 --> 00:09:49.300]  關
[00:09:49.300 --> 00:09:50.060]  關
[00:09:50.060 --> 00:09:54.920]  佢關我咩事啫我重點係完成任務盡力完成個工作
[00:09:54.920 --> 00:09:58.000]  所以如果係世界價值觀嚟講呢佢冇錯㗎喎
[00:09:58.000 --> 00:10:00.040]  我只不過係盡力
[00:10:00.040 --> 00:10:02.600]  完成我嘅工作啫
[00:10:03.380 --> 00:10:04.660]  係冇問題㗎
[00:10:04.660 --> 00:10:06.700]  反而呢調返轉
[00:10:06.700 --> 00:10:11.560]  呢個受傷嘅人呢係阻礙我執行我任務
[00:10:11.560 --> 00:10:13.620]  阻礙我完成
[00:10:13.620 --> 00:10:15.140]  我嘅職責
[00:10:15.140 --> 00:10:20.780]  所以對於啲祭司同埋利美人嚟講呢其他人嘅狀況
[00:10:20.780 --> 00:10:22.820]  同佢完全冇關係嘅
[00:10:22.820 --> 00:10:27.180]  佢哋只係關心係咩呀我是否完成我嘅工作
[00:10:27.180 --> 00:10:28.980]  其他人呢如果
[00:10:29.480 --> 00:10:35.620]  阻礙我嘅做嘅嘢阻礙我時間表就係阻礙完成工作呢啲係
[00:10:35.620 --> 00:10:36.380]  阻礙嚟㗎
[00:10:36.380 --> 00:10:40.740]  我覺得人生裏面呢最恐怖嘅地方係咩呢
[00:10:40.740 --> 00:10:44.320]  未必係人與人之間嘅矛盾
[00:10:44.320 --> 00:10:47.140]  而係人與人之間嘅冷漠
[00:10:47.140 --> 00:10:49.960]  你對所有嘅嘢
[00:10:49.960 --> 00:10:51.500]  無動於衷
[00:10:51.500 --> 00:10:52.520]  淨係
[00:10:52.520 --> 00:10:54.060]  做好我嘅嘢
[00:10:54.560 --> 00:11:00.700]  唔鬧你就已經畀面你啦唔幫你好似係本份咁
[00:11:00.700 --> 00:11:02.240]  冷漠
[00:11:02.240 --> 00:11:07.860]  第二批人呢其實係一個人嚟嘅就係我哋頭先所講嘅撒瑪利亞人
[00:11:07.860 --> 00:11:09.660]  呢個撒瑪利亞人
[00:11:09.660 --> 00:11:14.520]  行動係點樣十章33至35節我哋一齊錄呀123
[00:11:14.520 --> 00:11:16.840]  唯有一個撒瑪利亞人
[00:11:16.840 --> 00:11:19.140]  行路來到哪裏
[00:11:19.140 --> 00:11:21.940]  看見他就動了慈心
[00:11:22.200 --> 00:11:26.300]  上前用油和酒倒在他的雙處
[00:11:26.300 --> 00:11:27.840]  包裹好了
[00:11:27.840 --> 00:11:30.660]  扶他騎上自己的身後
[00:11:30.660 --> 00:11:33.720]  帶到店裏去照應他
[00:11:33.720 --> 00:11:37.300]  第二天拿出以前銀紙來
[00:11:37.300 --> 00:11:39.340]  交給店主說
[00:11:39.340 --> 00:11:41.140]  你且照應他
[00:11:41.140 --> 00:11:44.980]  此外所費用的我回來必還你
[00:11:44.980 --> 00:11:49.080]  撒瑪利亞人同埋第一批人有咩分別呢
[00:11:49.080 --> 00:11:50.360]  個分別係
[00:11:50.620 --> 00:11:52.420]  動了慈心
[00:11:52.420 --> 00:11:56.760]  動了慈心嘅原文呢喺新約聖經一共出現咗十二次
[00:11:56.760 --> 00:11:57.780]  個意思係
[00:11:57.780 --> 00:11:59.580]  神憐憫嘅心
[00:11:59.580 --> 00:12:04.440]  留意頂尖位喺聖經裏面呢所講呢神憐憫心唔係得得講字
[00:12:04.440 --> 00:12:06.740]  神憐憫嘅心
[00:12:06.740 --> 00:12:10.580]  一定會帶著行動
[00:12:10.580 --> 00:12:17.240]  所以呢個好撒瑪利亞人呢嘅愛倫社呢就唔係呢講一大集嘅概念
[00:12:17.240 --> 00:12:18.520]  煩死你
[00:12:18.520 --> 00:12:19.800]  大家唔好明
[00:12:20.320 --> 00:12:22.100]  亦都唔係呢講過
[00:12:22.100 --> 00:12:23.640]  就唔做嘅
[00:12:23.640 --> 00:12:28.760]  就好似呢個撒瑪利亞人咁講佢嘅愛倫社係有兩種具體行動嘅
[00:12:28.760 --> 00:12:29.780]  第一
[00:12:29.780 --> 00:12:34.140]  留意你身邊有需要嘅同事
[00:12:34.140 --> 00:12:37.720]  你個同事嘅工作生活
[00:12:37.720 --> 00:12:40.280]  過得如唔如快呢
[00:12:40.280 --> 00:12:44.120]  你返去做緊你嘅工作嘅時候你身邊嘅人
[00:12:44.120 --> 00:12:46.420]  其實會唔會愁眉苦臉
[00:12:46.420 --> 00:12:50.020]  或者你有啲同事呀做佢嘅工作係做得
[00:12:50.520 --> 00:12:51.040]  唔好嘅
[00:12:51.040 --> 00:12:52.580]  係咪因為佢懶呢
[00:12:52.580 --> 00:12:55.380]  係咪因為佢吞泡呢
[00:12:55.380 --> 00:12:56.420]  未必係
[00:12:56.420 --> 00:12:58.720]  可能係佢係無能為力
[00:12:58.720 --> 00:13:02.560]  頭先個強度其實職場上面都有強度
[00:13:02.560 --> 00:13:04.860]  職場上面嘅強度係咩呀
[00:13:04.860 --> 00:13:12.040]  係嗰啲困難嘅工作環境嗰啲複雜嘅人事關係可能係自己嗰個人呢自己屋企裡面嘅困擾
[00:13:12.040 --> 00:13:18.680]  呢個強度就搶奪咗佢喺工作上面嘅喜樂同埋幹勁
[00:13:18.940 --> 00:13:24.820]  畀嗰啲嘅環境畀嗰自己可能屋企嘅問題去搶奪咗佢應有嘅幹勁
[00:13:24.820 --> 00:13:29.940]  第二個行動就係作出反應你留意呢個薩瑪麗人點樣做
[00:13:29.940 --> 00:13:34.040]  佢真係行過去走過去呢個受傷嘅人
[00:13:34.040 --> 00:13:39.420]  將油同埋酒倒喺佢嘅傷口上面你留意呢佢唔係抹開佢嘅傷口
[00:13:39.420 --> 00:13:41.720]  唔係呢喺度糟蹋佢
[00:13:41.720 --> 00:13:43.000]  而係用愛
[00:13:43.000 --> 00:13:45.560]  同埋關懷幫佢包紮傷口
[00:13:45.560 --> 00:13:47.880]  唔係拆開佢嘅傷口係包紮佢嘅傷口
[00:13:48.380 --> 00:13:49.400]  扶起佢
[00:13:49.400 --> 00:13:51.720]  將佢抬去佢自己嘅身口嗰度
[00:13:51.720 --> 00:13:55.800]  跟住帶佢去個旅館嗰度留意旅館呢個字一陣間會講
[00:13:55.800 --> 00:14:00.160]  等佢得到專門嘅照顧
[00:14:00.160 --> 00:14:02.200]  有啲弟兄姊妹呢
[00:14:02.200 --> 00:14:07.840]  有時呢我哋唔係好敢喺職場上面呢用具體行動去愛倫社點解呀
[00:14:07.840 --> 00:14:09.380]  哇我幫咗佢
[00:14:09.380 --> 00:14:11.680]  佢咪長時間煩我
[00:14:11.680 --> 00:14:16.020]  我會長時間揹住嗰啲個重擔
[00:14:16.020 --> 00:14:17.820]  我咪做唔到自己嘅嘢
[00:14:18.080 --> 00:14:19.860]  我咪付出好多嘢
[00:14:19.860 --> 00:14:23.200]  好多弟兄姊妹係咁樣你留意呢個撒馬尼亞人
[00:14:23.200 --> 00:14:25.500]  佢唔係我哋想像咁樣
[00:14:25.500 --> 00:14:29.080]  你留意佢並冇呢將呢個人咩咩咩咩
[00:14:29.080 --> 00:14:32.160]  咩到去呢好遠嘅地方
[00:14:32.160 --> 00:14:35.480]  送去好遠嘅地方佢冇辦法知道嘅地方唔係呀
[00:14:35.480 --> 00:14:36.760]  佢
[00:14:36.760 --> 00:14:41.380]  只係呢佢知道呢佢冇辦法永遠都可以照顧呢個人
[00:14:41.380 --> 00:14:48.040]  所以呢佢做只係佢自己能力範圍裏面要做可以做到嘅嘢
[00:14:48.800 --> 00:14:49.560]  即係話呢
[00:14:49.560 --> 00:14:50.340]  畀佢哋
[00:14:50.340 --> 00:14:51.620]  畀佢哋愛
[00:14:51.620 --> 00:14:53.920]  畀佢關懷畀佢支持
[00:14:53.920 --> 00:14:57.240]  然後呢幫佢帶佢去旅館
[00:14:57.240 --> 00:15:00.840]  去搵到嗰啲可以專門照顧到
[00:15:00.840 --> 00:15:02.380]  幫助到佢嘅人
[00:15:02.380 --> 00:15:05.700]  有一本書呢叫做
[00:15:05.700 --> 00:15:08.260]  給予
[00:15:08.260 --> 00:15:12.340]  呢本書裏面呢分析職場呢有三類型嘅人
[00:15:12.340 --> 00:15:13.620]  給予者
[00:15:13.620 --> 00:15:15.420]  撒取者
[00:15:15.420 --> 00:15:16.700]  同埋護理者
[00:15:17.980 --> 00:15:21.300]  呢三類係咩人呢給予者係啲咩人給予者呢就係
[00:15:21.300 --> 00:15:26.180]  係佢哋相信呢私比受更為有福嘅人給予者
[00:15:26.180 --> 00:15:28.220]  撒取者大家可以
[00:15:28.220 --> 00:15:31.040]  想像到顧名思義撒取者係咩呢
[00:15:31.040 --> 00:15:32.580]  佢做任何一樣嘢
[00:15:32.580 --> 00:15:33.860]  都會搵你著數嘅
[00:15:33.860 --> 00:15:35.640]  護理者呢
[00:15:35.640 --> 00:15:37.700]  係啲咩人呢
[00:15:37.700 --> 00:15:41.800]  我唔搵你著數不過你都唔諗住搵我著數大家扯平
[00:15:41.800 --> 00:15:45.880]  呢三類人喺職場上面呢
[00:15:46.140 --> 00:15:48.180]  嘅表現係點樣呢我
[00:15:48.180 --> 00:15:49.980]  邀請鼎師妹你估一估
[00:15:49.980 --> 00:15:52.540]  喺職場上面呢三類人呢
[00:15:52.540 --> 00:15:57.920]  表現最差嘅人會係邊類人呢好你覺得係給予者請佢手
[00:15:57.920 --> 00:16:02.780]  第二類係撒取者嘅請佢手
[00:16:02.780 --> 00:16:07.140]  大家都鋤強扶弱都係唔鍾意啲拼命撒取嘅人
[00:16:07.140 --> 00:16:08.420]  第三類
[00:16:08.420 --> 00:16:09.940]  護理者嘅請佢手
[00:16:09.940 --> 00:16:12.000]  好
[00:16:12.000 --> 00:16:13.280]  個答案係咩呢
[00:16:13.280 --> 00:16:15.320]  係給予者
[00:16:15.840 --> 00:16:16.340]  點解呢
[00:16:16.340 --> 00:16:18.140]  因為掛住幫人唔識得幫自己
[00:16:18.140 --> 00:16:19.940]  咁所以就表現最差囉
[00:16:19.940 --> 00:16:20.960]  好啦
[00:16:20.960 --> 00:16:27.620]  你諗住呢嗰啲幫助嘅人呢幫唔到自己諗住最差啦撒取者一定好好喇係咪
[00:16:27.620 --> 00:16:28.380]  唔係喎
[00:16:28.380 --> 00:16:30.700]  撒取者嘅表現呀中間
[00:16:30.700 --> 00:16:32.480]  護理者係咪
[00:16:32.480 --> 00:16:39.140]  都唔係喎護理者呢畀中間好啲咁多咋喎換句話講呢佢哋兩個表現都唔係好出色
[00:16:39.140 --> 00:16:39.900]  唔好突出
[00:16:39.900 --> 00:16:41.700]  咁剩返咩人呢
[00:16:41.700 --> 00:16:43.240]  究竟係邊個呢
[00:16:43.240 --> 00:16:44.520]  莊家
[00:16:45.540 --> 00:16:47.080]  係咩呢
[00:16:47.080 --> 00:16:48.100]  個答案係
[00:16:48.100 --> 00:16:48.860]  給予者
[00:16:48.860 --> 00:16:51.160]  咁你又覺得奇怪喇
[00:16:51.160 --> 00:16:55.260]  同樣係給予者點解又最好點樣又最差呢
[00:16:55.260 --> 00:16:57.060]  咁你書呢話有兩個原因
[00:16:57.060 --> 00:16:58.840]  第一個原因呢就係
[00:16:58.840 --> 00:17:02.180]  表現出色嘅給予者呢
[00:17:02.180 --> 00:17:04.480]  佢將嗰個時間嘅
[00:17:04.480 --> 00:17:06.020]  主權攞返返嚟
[00:17:06.020 --> 00:17:09.340]  即係話呢唔係嗰啲人呢求其搵你
[00:17:09.340 --> 00:17:10.620]  乜嘢時間搵你
[00:17:10.620 --> 00:17:12.680]  你要做緊忙緊嘅工作呢
[00:17:12.680 --> 00:17:13.440]  都搵你
[00:17:13.960 --> 00:17:20.100]  而係嗰啲人呢佢攞返嗰個時間嘅主權定咗個固定時間去
[00:17:20.100 --> 00:17:21.900]  幫助有需要嘅人
[00:17:21.900 --> 00:17:22.920]  咁所以呢
[00:17:22.920 --> 00:17:23.940]  呢啲嘅
[00:17:23.940 --> 00:17:26.240]  給予者佢一樣呢
[00:17:26.240 --> 00:17:27.280]  幫助到人
[00:17:27.280 --> 00:17:28.300]  但係呢
[00:17:28.300 --> 00:17:31.620]  並冇畀嗰種幫助去
[00:17:31.620 --> 00:17:33.160]  妨礙佢嘅業績
[00:17:33.160 --> 00:17:35.720]  第二個原因呢就係呢啲
[00:17:35.720 --> 00:17:39.300]  第一名嘅給予者佢定咗啲遊戲規則
[00:17:39.300 --> 00:17:40.320]  即係話呢
[00:17:40.320 --> 00:17:43.140]  有幾個搵佢幫手嘅人呢
[00:17:43.400 --> 00:17:46.720]  都會知道咩時間咩情況可以搵到佢
[00:17:46.720 --> 00:17:47.760]  咁所以呢
[00:17:47.760 --> 00:17:48.520]  呢啲
[00:17:48.520 --> 00:17:51.340]  給予者呢第一名嘅給予者呢
[00:17:51.340 --> 00:17:55.180]  佢同時又可以做好嘅薩瑪利亞人
