
[00:00:00.000 --> 00:00:02.320]  請你再一次同心,我們同祈禱
[00:05:11.480 --> 00:05:14.480]  溫軟腎膜,雞頭肉
[00:05:14.480 --> 00:05:17.400]  大家不要誤會,雞頭是沒有肉的
[00:05:17.400 --> 00:05:21.200]  原來雞頭肉是中國的一種植物
[00:05:21.200 --> 00:05:25.440]  是一種素菜,是非常美味的素菜
[00:05:25.440 --> 00:05:32.520]  所以唐明皇一見到楊貴妃就用一個素菜的菜式來形容一個天下美人
[00:05:32.520 --> 00:05:36.120]  隔壁的安祿山也靈機一觸
[00:05:36.120 --> 00:05:39.040]  他就加上一句,他說楊貴妃是怎樣呢
[00:05:39.040 --> 00:05:44.000]  潤滑由內,菜上酥
[00:05:44.000 --> 00:05:49.200]  菜上酥是乳酪來的,是羊奶製品
[00:05:49.200 --> 00:05:54.000]  唐明皇是漢人,安祿山是花鬼佬,即是護人
[00:05:54.000 --> 00:05:56.200]  所以兩個人一見到楊貴妃的時候
[00:05:56.200 --> 00:05:59.800]  你會發覺是分別出來的,一個吃肉一個吃素
[00:05:59.800 --> 00:06:04.080]  如果我們說中國人是很看重飲食的
[00:06:04.080 --> 00:06:09.200]  很奇怪,猶太人一樣是很看重飲食的
[00:06:09.200 --> 00:06:13.840]  不過中國人飲食的看法和猶太人的看法就很不同
[00:06:13.840 --> 00:06:19.200]  中國人很重視色香味要俱全
[00:06:19.200 --> 00:06:23.040]  猶太人飲食就不是講色香味
[00:06:23.040 --> 00:06:27.440]  而是講乾淨就不乾淨,潔淨就不潔淨
[00:06:27.440 --> 00:06:30.480]  所以猶太人就有一個Coser food
[00:06:30.480 --> 00:06:33.000]  今天你去以色列或猶太人餐館
[00:06:33.000 --> 00:06:35.680]  或者和一些猶太朋友,你都知道Coser food
[00:06:35.680 --> 00:06:42.720]  什麼叫Coser呢?Coser這個字在希伯來文的意思就是適合、適宜、對的意思
[00:06:42.720 --> 00:06:47.480]  即是中國人講吃好不好味道
[00:06:47.480 --> 00:06:51.640]  猶太人講食物就是講正不正、對不對
[00:06:51.640 --> 00:06:54.640]  如果請你吃豬肉就不對的
[00:06:54.640 --> 00:07:00.120]  如果請你吃帶有血或內臟的食物就不對的
[00:07:00.120 --> 00:07:08.880]  如果請你吃鰻魚、糖蝨、黃鱔或白鱔
[00:07:08.880 --> 00:07:12.400]  猶太人不吃的,因為是母鱗的魚他不吃的
[00:07:12.400 --> 00:07:17.840]  吃這些有機菜,好像有些蟲咬過,他又不吃的
[00:07:17.840 --> 00:07:19.200]  有蟲咬過的菜他不吃的
[00:07:19.200 --> 00:07:26.160]  還有一樣東西,肉和奶製品不可以一起吃的
[00:07:26.160 --> 00:07:29.840]  你吃肉的餐就不可以吃奶製的品
[00:07:29.840 --> 00:07:33.280]  即是牛奶或者奶類的品你不可以
[00:07:33.280 --> 00:07:35.840]  如果你吃奶類的東西你就不可以吃肉的
[00:07:35.840 --> 00:07:39.600]  所以你去以色列旅行很少見麥當勞
[00:07:39.600 --> 00:07:42.800]  很少見那些快餐
[00:07:42.800 --> 00:07:47.520]  因為你說點個什麼芝士、漢堡包怎麼行
[00:07:47.520 --> 00:07:50.960]  所有這些漢堡包裡面都是有些芝士
[00:07:50.960 --> 00:07:53.840]  有奶類、有肉的他不可以的
[00:07:53.840 --> 00:07:55.840]  如果你是吃奶類就專吃奶類
[00:07:55.840 --> 00:07:57.840]  如果你是吃肉就專吃肉
[00:07:57.840 --> 00:07:59.920]  不可以混淆
[00:07:59.920 --> 00:08:01.520]  這個叫Culture Food
[00:08:01.520 --> 00:08:06.080]  猶太人很重視潔淨和不潔淨
[00:08:06.080 --> 00:08:13.040]  他根據舊約和Talmud去看到有什麼食物可以吃
[00:08:13.040 --> 00:08:15.040]  有什麼食物就不可以吃
[00:08:15.040 --> 00:08:17.600]  和我們中國人不同,中國人什麼都可以吃
[00:08:17.600 --> 00:08:25.040]  野生蛙、什麼內臟、什麼由頭到腳趾都可以吃
[00:08:25.040 --> 00:08:27.680]  中國人的吃法是這樣
[00:08:27.680 --> 00:08:31.280]  但如果我們看看聖經
[00:08:31.280 --> 00:08:33.280]  你會發覺一件事很有趣
[00:08:33.280 --> 00:08:36.000]  聖經也很看重吃的
[00:08:36.000 --> 00:08:38.000]  你只要看看四福音
[00:08:38.000 --> 00:08:41.280]  你會發覺耶穌很多很重要的講章
[00:08:41.280 --> 00:08:44.960]  都在餐桌面前講
[00:08:44.960 --> 00:08:47.440]  耶穌第一個神蹟是什麼?
[00:08:47.440 --> 00:08:48.480]  水變酒
[00:08:48.480 --> 00:08:49.920]  又和食物有關
[00:08:49.920 --> 00:08:53.120]  在一個婚宴的情況下
[00:08:53.120 --> 00:08:56.000]  就發生了第一個神蹟
[00:08:56.000 --> 00:08:58.400]  耶穌最後
[00:08:58.400 --> 00:09:03.920]  講約翰福音第十三、十四、十五、十六、十七
[00:09:03.920 --> 00:09:05.680]  很重要的講章
[00:09:05.680 --> 00:09:07.680]  在最後晚餐
[00:09:07.680 --> 00:09:08.880]  耶穌講
[00:09:08.880 --> 00:09:10.880]  浪子回頭很出名
[00:09:10.880 --> 00:09:12.880]  就是耶穌和罪人吃飯的時候
[00:09:12.880 --> 00:09:14.240]  他就講
[00:09:14.240 --> 00:09:16.240]  耶穌呼召門徒的時候
[00:09:16.240 --> 00:09:17.840]  利尾
[00:09:17.840 --> 00:09:19.840]  瑞利利尾被呼召的時候
[00:09:19.840 --> 00:09:21.840]  就請同道中的人
[00:09:21.840 --> 00:09:23.840]  舉行一個聯歡大會
[00:09:23.840 --> 00:09:25.840]  吃飯
[00:09:25.840 --> 00:09:29.840]  所以吃在聖經裡也很重要
[00:09:29.840 --> 00:09:31.840]  在聖經裡事實上提到一件事
[00:09:31.840 --> 00:09:33.840]  就是將來在天國裡
[00:09:33.840 --> 00:09:35.840]  有天國的筵席
[00:09:35.840 --> 00:09:37.840]  有尼賽亞的筵席
[00:09:37.840 --> 00:09:39.840]  究竟尼賽亞的筵席
[00:09:39.840 --> 00:09:41.840]  吃了什麼我不知道
[00:09:41.840 --> 00:09:43.840]  但是一定是非常令人滿足的
[00:09:43.840 --> 00:09:45.840]  尼賽亞的筵席
[00:09:45.840 --> 00:09:47.840]  講到將來的筵席
[00:09:47.840 --> 00:09:49.840]  但是往往在聖經裡
[00:09:49.840 --> 00:09:51.840]  講到尼賽亞的筵席
[00:09:51.840 --> 00:09:53.840]  天國的筵席
[00:09:53.840 --> 00:09:55.840]  是預表耶穌基督的救恩
[00:09:55.840 --> 00:09:57.840]  在路加福音第十四章
[00:09:57.840 --> 00:09:59.840]  我們就這樣看來
[00:09:59.840 --> 00:10:01.840]  就覺得有點凌凌亂亂
[00:10:01.840 --> 00:10:03.840]  一時就講到安息日
[00:10:03.840 --> 00:10:05.840]  一時就講到要謙謙去去
[00:10:05.840 --> 00:10:07.840]  一時就講到
[00:10:07.840 --> 00:10:09.840]  請什麼人來吃
[00:10:09.840 --> 00:10:11.840]  好像語無倫次
[00:10:11.840 --> 00:10:13.840]  亂七八糟
[00:10:13.840 --> 00:10:15.840]  但其實你看深一層
[00:10:15.840 --> 00:10:17.840]  不是的
[00:10:17.840 --> 00:10:19.840]  在整個路加福音第十四章裡
[00:10:19.840 --> 00:10:21.840]  都有一個主題
[00:10:21.840 --> 00:10:23.840]  連貫的
[00:10:23.840 --> 00:10:25.840]  這個什麼主題?
[00:10:25.840 --> 00:10:27.840]  吃了,全部和吃有關係
[00:10:27.840 --> 00:10:29.840]  這個吃
[00:10:29.840 --> 00:10:31.840]  成為了一個主題
[00:10:31.840 --> 00:10:33.840]  連貫了一個共通的架構
[00:10:33.840 --> 00:10:35.840]  非常有趣
[00:10:35.840 --> 00:10:37.840]  值得我們詳細來看一看
[00:10:37.840 --> 00:10:39.840]  首先我們來看看第一節到第六節
[00:10:39.840 --> 00:10:41.840]  我叫做鴻門宴
[00:10:41.840 --> 00:10:43.840]  鴻門宴
[00:10:43.840 --> 00:10:45.840]  或者
[00:10:45.840 --> 00:10:47.840]  還沒講第一節第六節的時候
[00:10:47.840 --> 00:10:49.840]  稍微講講鴻門宴的中國歷史故事
[00:10:49.840 --> 00:10:51.840]  我想我們
[00:10:51.840 --> 00:10:53.840]  大多數中國人
[00:10:53.840 --> 00:10:55.840]  都會知道什麼叫鴻門宴
[00:10:55.840 --> 00:10:57.840]  這件事是發生在公元前
[00:10:57.840 --> 00:10:59.840]  二百零六年
[00:10:59.840 --> 00:11:01.840]  當時秦朝
[00:11:01.840 --> 00:11:03.840]  已經差不多沒落了
[00:11:03.840 --> 00:11:05.840]  於是中國的歷史
[00:11:05.840 --> 00:11:07.840]  當然是合九必分,分九必合
[00:11:07.840 --> 00:11:09.840]  秦朝合一了之後
[00:11:09.840 --> 00:11:11.840]  這次又分了,於是當時
[00:11:11.840 --> 00:11:13.840]  最多的相爭就是所謂楚漢相爭
[00:11:13.840 --> 00:11:15.840]  這個
[00:11:15.840 --> 00:11:17.840]  流氓的劉邦
[00:11:17.840 --> 00:11:19.840]  不知道什麼時候被他發達
[00:11:19.840 --> 00:11:21.840]  帶領軍隊破了武關
[00:11:21.840 --> 00:11:23.840]  進入關中
[00:11:23.840 --> 00:11:25.840]  當時秦王的子嬰
[00:11:25.840 --> 00:11:27.840]  向劉邦投降
[00:11:27.840 --> 00:11:29.840]  劉邦入關之後
[00:11:29.840 --> 00:11:31.840]  與秦文約法三章
[00:11:31.840 --> 00:11:33.840]  約法三章
[00:11:33.840 --> 00:11:35.840]  他就派兵
[00:11:35.840 --> 00:11:37.840]  駐守咸谷關
[00:11:37.840 --> 00:11:39.840]  怕楚漢予
[00:11:39.840 --> 00:11:41.840]  帶領楚軍
[00:11:41.840 --> 00:11:43.840]  進佔
[00:11:43.840 --> 00:11:45.840]  但是楚漢予的確是一代英雄
[00:11:45.840 --> 00:11:47.840]  他帶著四十萬大軍
[00:11:47.840 --> 00:11:49.840]  強而有大
[00:11:49.840 --> 00:11:51.840]  在巨陸的時候
[00:11:51.840 --> 00:11:53.840]  打敗了
[00:11:53.840 --> 00:11:55.840]  秦軍的主力軍
[00:11:55.840 --> 00:11:57.840]  接著就打破
[00:11:57.840 --> 00:11:59.840]  劉邦的軍隊
[00:11:59.840 --> 00:12:01.840]  直闖關中
[00:12:01.840 --> 00:12:03.840]  劉邦就怕了
[00:12:03.840 --> 00:12:05.840]  率領十萬人
[00:12:05.840 --> 00:12:07.840]  就開始退出來了
[00:12:07.840 --> 00:12:09.840]  他就想辦法
[00:12:09.840 --> 00:12:11.840]  張良就想辦法
[00:12:11.840 --> 00:12:13.840]  找了項羽的大哥叫項伯
[00:12:13.840 --> 00:12:15.840]  講和,承認自己
[00:12:15.840 --> 00:12:17.840]  是搞錯的,不要誤會
[00:12:17.840 --> 00:12:19.840]  於是
[00:12:19.840 --> 00:12:21.840]  項羽就說好啊,請你來吃飯
[00:12:21.840 --> 00:12:23.840]  就在洪門的地方
[00:12:23.840 --> 00:12:25.840]  就叫洪門宴
[00:12:25.840 --> 00:12:27.840]  當時
[00:12:27.840 --> 00:12:29.840]  項羽的一個最
[00:12:29.840 --> 00:12:31.840]  有智慧的一個臣子
[00:12:31.840 --> 00:12:33.840]  就叫范增
[00:12:33.840 --> 00:12:35.840]  就趁著這個機會
[00:12:35.840 --> 00:12:37.840]  就找這個項羽的兄弟項莊
[00:12:37.840 --> 00:12:39.840]  就耍下功夫
[00:12:39.840 --> 00:12:41.840]  武下劍,武武下
[00:12:41.840 --> 00:12:43.840]  一刀就插進去劉邦那裡
[00:12:43.840 --> 00:12:45.840]  但是項羽不接受
[00:12:45.840 --> 00:12:47.840]  這個計劃
[00:12:47.840 --> 00:12:49.840]  也不接受這個計劃
[00:12:49.840 --> 00:12:51.840]  他讓劉邦就漏走
[00:12:51.840 --> 00:12:53.840]  所以當時范增
[00:12:53.840 --> 00:12:55.840]  就很不高興
[00:12:55.840 --> 00:12:57.840]  就講了一句話
[00:12:57.840 --> 00:12:59.840]  唉,恕子不足以謀
[00:12:59.840 --> 00:13:01.840]  奪項王者
[00:13:01.840 --> 00:13:03.840]  佩公也
[00:13:03.840 --> 00:13:05.840]  佩公就是劉邦
[00:13:05.840 --> 00:13:07.840]  他預言說沒多久
[00:13:07.840 --> 00:13:09.840]  劉邦就會打敗
[00:13:09.840 --> 00:13:11.840]  這個項羽
[00:13:11.840 --> 00:13:13.840]  果然,他這個預言
[00:13:13.840 --> 00:13:15.840]  四年之後就實現
[00:13:15.840 --> 00:13:17.840]  洪門宴之後
[00:13:17.840 --> 00:13:19.840]  洪門宴之後
[00:13:19.840 --> 00:13:21.840]  四年楚漢上陣
[00:13:21.840 --> 00:13:23.840]  最後漢羽敗北
[00:13:23.840 --> 00:13:25.840]  在烏江自刎而死
[00:13:25.840 --> 00:13:27.840]  劉邦就建立漢朝
[00:13:27.840 --> 00:13:29.840]  視為漢高祖
[00:13:29.840 --> 00:13:31.840]  這個故事
[00:13:31.840 --> 00:13:33.840]  我們自小都已經聽過
[00:13:33.840 --> 00:13:35.840]  所以洪門宴這個字是什麼意思
[00:13:35.840 --> 00:13:37.840]  洪門宴這個意思就是說
[00:13:37.840 --> 00:13:39.840]  不懷好意的
[00:13:39.840 --> 00:13:41.840]  賢侄請你去吃
[00:13:41.840 --> 00:13:43.840]  你就要小心一點
[00:13:43.840 --> 00:13:45.840]  因為是不懷好意
[00:13:45.840 --> 00:13:47.840]  這個就是
[00:13:47.840 --> 00:13:49.840]  聖經的洪門宴
[00:13:49.840 --> 00:13:51.840]  第十四章第一字
[00:13:51.840 --> 00:13:53.840]  安息日,耶穌到一個
[00:13:53.840 --> 00:13:55.840]  法利塞人首領家裡
[00:13:55.840 --> 00:13:57.840]  去吃飯
[00:13:57.840 --> 00:13:59.840]  這個法利塞人的頭頭
[00:13:59.840 --> 00:14:01.840]  這麼好死
[00:14:01.840 --> 00:14:03.840]  請耶穌吃飯
[00:14:03.840 --> 00:14:05.840]  不是
[00:14:05.840 --> 00:14:07.840]  是洪門宴
[00:14:07.840 --> 00:14:09.840]  必有用心
[00:14:09.840 --> 00:14:11.840]  用心何在,第一字就告訴你
[00:14:11.840 --> 00:14:13.840]  想窺談談
[00:14:13.840 --> 00:14:15.840]  不是一個人
[00:14:15.840 --> 00:14:17.840]  他們開始窺談他
[00:14:17.840 --> 00:14:19.840]  窺談這個字
[00:14:19.840 --> 00:14:21.840]  是找錯處
[00:14:21.840 --> 00:14:23.840]  留意
[00:14:23.840 --> 00:14:25.840]  好像你不見了
[00:14:25.840 --> 00:14:27.840]  那個
[00:14:27.840 --> 00:14:29.840]  隱形眼鏡
[00:14:29.840 --> 00:14:31.840]  你的contact lens
[00:14:31.840 --> 00:14:33.840]  掉到地上
[00:14:33.840 --> 00:14:35.840]  到處去地上找
[00:14:35.840 --> 00:14:37.840]  各種的找法
[00:14:37.840 --> 00:14:39.840]  留意窺談他的錯處
[00:14:39.840 --> 00:14:41.840]  名副其實的
[00:14:41.840 --> 00:14:43.840]  洪門宴
[00:14:43.840 --> 00:14:45.840]  而且不是一個人做
[00:14:45.840 --> 00:14:47.840]  一群人去看著耶穌
[00:14:47.840 --> 00:14:49.840]  但耶穌和劉邦不同
[00:14:49.840 --> 00:14:51.840]  劉邦怕死
[00:14:51.840 --> 00:14:53.840]  就帶著二百個人去赴洪門宴
[00:14:53.840 --> 00:14:55.840]  但耶穌
[00:14:55.840 --> 00:14:57.840]  就單人匹馬赴會
[00:14:57.840 --> 00:14:59.840]  果然在第二節
[00:14:59.840 --> 00:15:01.840]  就告訴你
[00:15:01.840 --> 00:15:03.840]  在他面前
[00:15:03.840 --> 00:15:05.840]  有一個水腫病的人
[00:15:05.840 --> 00:15:07.840]  首先我們會問
[00:15:07.840 --> 00:15:09.840]  什麼叫水腫病
[00:15:09.840 --> 00:15:11.840]  水腫不是一個病
[00:15:11.840 --> 00:15:13.840]  水腫是病徵
[00:15:13.840 --> 00:15:15.840]  希臘文這個字叫
[00:15:15.840 --> 00:15:17.840]  Hydropikos
[00:15:17.840 --> 00:15:19.840]  Hydro即是水
[00:15:19.840 --> 00:15:21.840]  水腫病
[00:15:21.840 --> 00:15:23.840]  通常這是一個病徵
[00:15:23.840 --> 00:15:25.840]  是手和腳腫脹
[00:15:25.840 --> 00:15:27.840]  現代的醫學
[00:15:27.840 --> 00:15:29.840]  就告訴你
[00:15:29.840 --> 00:15:31.840]  可能是腎有問題
[00:15:31.840 --> 00:15:33.840]  可能是心臟有問題
[00:15:33.840 --> 00:15:35.840]  可能是肝有問題
[00:15:35.840 --> 00:15:37.840]  令到水腫
[00:15:37.840 --> 00:15:39.840]  肝硬化的病人
[00:15:39.840 --> 00:15:41.840]  末期的時候
[00:15:41.840 --> 00:15:43.840]  肚腸水腫
[00:15:43.840 --> 00:15:45.840]  腳水腫
[00:15:45.840 --> 00:15:47.840]  可能是腎可能是肝可能是心
[00:15:47.840 --> 00:15:49.840]  但猶太人很奇怪
[00:15:49.840 --> 00:15:51.840]  在利未記第十五章第一至十二節
[00:15:51.840 --> 00:15:53.840]  提到這個水腫病
[00:15:53.840 --> 00:15:55.840]  特別要強調這個是不潔症
[00:15:55.840 --> 00:15:57.840]  猶太
[00:15:57.840 --> 00:15:59.840]  有些猶太的拉比
[00:15:59.840 --> 00:16:01.840]  甚至以為水腫病
[00:16:01.840 --> 00:16:03.840]  往往是和濫交
[00:16:03.840 --> 00:16:05.840]  在性的濫交有關係
[00:16:05.840 --> 00:16:07.840]  但無論它是什麼原因
[00:16:07.840 --> 00:16:09.840]  我們不需要理會
[00:16:09.840 --> 00:16:11.840]  無論是肝也好心臟也好腎也好
[00:16:11.840 --> 00:16:13.840]  什麼也好
[00:16:13.840 --> 00:16:15.840]  但對猶太人來說
[00:16:15.840 --> 00:16:17.840]  一個水腫病的病人
[00:16:17.840 --> 00:16:19.840]  有一個不潔症的病
[00:16:19.840 --> 00:16:21.840]  是不可以摸的
[00:16:21.840 --> 00:16:23.840]  體諒聖經有第二個問題
[00:16:23.840 --> 00:16:25.840]  我們要問
[00:16:25.840 --> 00:16:27.840]  為什麼突然之間吃一飯
[00:16:27.840 --> 00:16:29.840]  有個水腫病的人出現
[00:16:29.840 --> 00:16:31.840]  真是奇怪
[00:16:31.840 --> 00:16:33.840]  譬如有人請我去家裡吃飯
[00:16:33.840 --> 00:16:35.840]  突然有個水腫病的人出現
[00:16:35.840 --> 00:16:37.840]  究竟是什麼意思
[00:16:37.840 --> 00:16:39.840]  又不是家人
[00:16:39.840 --> 00:16:41.840]  我們要明白背景
[00:16:41.840 --> 00:16:43.840]  如果你有機會去以色列旅行
[00:16:43.840 --> 00:16:45.840]  尤其是古老的
[00:16:45.840 --> 00:16:47.840]  你會發覺屋子很矮
[00:16:47.840 --> 00:16:49.840]  房間很小
[00:16:49.840 --> 00:16:51.840]  吃飯往往在屋前
[00:16:51.840 --> 00:16:53.840]  屋前吃人來人往
[00:16:53.840 --> 00:16:55.840]  所以隨時有人會來
[00:16:55.840 --> 00:16:57.840]  但剛好在這個時候
[00:16:57.840 --> 00:16:59.840]  耶穌被請到的時候
[00:16:59.840 --> 00:17:01.840]  他剛好來到這裡
[00:17:01.840 --> 00:17:03.840]  就有一個水腫病的人
[00:17:03.840 --> 00:17:05.840]  原來有一個字
[00:17:05.840 --> 00:17:07.840]  在中文聖經
[00:17:07.840 --> 00:17:09.840]  沒有翻譯出來
[00:17:09.840 --> 00:17:11.840]  但在原文的聖經
[00:17:11.840 --> 00:17:13.840]  這個字出現過
[00:17:13.840 --> 00:17:15.840]  給我們有些竅妙
[00:17:15.840 --> 00:17:17.840]  給我們看到一些痕跡
[00:17:17.840 --> 00:17:19.840]  這個字是什麼
[00:17:19.840 --> 00:17:21.840]  看一看
[00:17:21.840 --> 00:17:23.840]  路加描述
[00:17:23.840 --> 00:17:25.840]  耶穌被請到
[00:17:25.840 --> 00:17:27.840]  花里塞人頭頭家裡吃飯
[00:17:27.840 --> 00:17:29.840]  看一看
[00:17:29.840 --> 00:17:31.840]  屎
[00:17:31.840 --> 00:17:33.840]  意思就是說
[00:17:33.840 --> 00:17:35.840]  這個還不是
[00:17:35.840 --> 00:17:37.840]  陰謀陷阱
[00:17:37.840 --> 00:17:41.840]  為什麼是陰謀陷阱
[00:17:41.840 --> 00:17:45.840]  他們看一下耶穌在安息日
[00:17:45.840 --> 00:17:47.840]  治病
