
[00:00:00.000 --> 00:00:03.400]  孟太福音記載到耶穌有一次
[00:08:29.980 --> 00:08:32.300]  聯名不是兩個人簽名才拿到
[00:08:32.300 --> 00:08:34.140]  任何一個人都可以拿到
[00:08:34.140 --> 00:08:34.980]  但我物業
[00:08:34.980 --> 00:08:37.020]  香港人只有一個就是我自己住
[00:08:37.020 --> 00:08:37.980]  但加拿大就多些
[00:08:37.980 --> 00:08:39.900]  不過加拿大的物業就不值錢的
[00:08:39.900 --> 00:08:41.540]  所以有些等於沒有的
[00:08:41.540 --> 00:08:45.660]  但是都是聯名的
[00:08:45.660 --> 00:08:47.580]  你說牧師這樣做不到的
[00:08:47.580 --> 00:08:49.980]  我不可能將我的銀行戶口
[00:08:49.980 --> 00:08:51.820]  和我老公老婆混在一起
[00:08:51.820 --> 00:08:54.460]  因為牧師你沒甚麼錢也無所謂
[00:08:54.460 --> 00:08:56.620]  但我有很多
[00:08:56.620 --> 00:08:58.380]  你現在做不到不要緊
[00:08:58.380 --> 00:08:59.780]  可不可以定一個目標
[00:08:59.780 --> 00:09:04.460]  十年後、二十年後可以做到呢?
[00:09:04.460 --> 00:09:06.260]  在想以人一體
[00:09:06.260 --> 00:09:07.580]  如果有很多秘密
[00:09:07.580 --> 00:09:09.260]  對方都不知道的話
[00:09:09.260 --> 00:09:12.580]  你那個一體就很有問題
[00:09:12.580 --> 00:09:13.660]  耶穌又說
[00:09:13.660 --> 00:09:16.140]  「神所配合的人不可分開」
[00:09:16.140 --> 00:09:18.100]  這個更加嚴重
[00:09:18.100 --> 00:09:19.580]  在《馬太福音》裏面
[00:09:19.580 --> 00:09:20.780]  耶穌講得很清楚
[00:09:20.780 --> 00:09:23.700]  上帝是不承認離婚的
[00:09:23.700 --> 00:09:24.780]  祂講了一句話
[00:09:24.780 --> 00:09:26.620]  嚇壞門徒的就是這句話
[00:09:26.620 --> 00:09:28.180]  「我告訴你們
[00:09:28.180 --> 00:09:29.820]  凡優妻令娶的
[00:09:29.820 --> 00:09:31.780]  若不是為淫亂的緣故
[00:09:31.780 --> 00:09:33.700]  就是犯姦淫了」
[00:09:33.700 --> 00:09:35.980]  《馬太福音》19章9節
[00:09:35.980 --> 00:09:38.060]  「有人娶那被優的婦人
[00:09:38.060 --> 00:09:40.500]  也是犯姦淫了」
[00:09:40.500 --> 00:09:41.980]  這句話是甚麼意思呢?
[00:09:41.980 --> 00:09:44.140]  就是如果人間的離婚
[00:09:44.140 --> 00:09:45.260]  就是你去法庭那裏
[00:09:45.260 --> 00:09:46.820]  完成所有手續
[00:09:46.820 --> 00:09:49.300]  就是成為脈絡人
[00:09:49.300 --> 00:09:52.660]  但原來上帝是沒有離婚這條例的
[00:09:52.660 --> 00:09:54.860]  結了婚就結了
[00:09:54.860 --> 00:09:55.860]  那怎麼辦呢?
[00:09:55.860 --> 00:09:57.140]  我人間離了
[00:09:57.140 --> 00:09:58.100]  上面沒有離
[00:09:58.100 --> 00:09:59.260]  這就糟糕了
[00:09:59.260 --> 00:10:01.500]  你離了婚
[00:10:01.500 --> 00:10:04.220]  那個婦人就算她不是犯姦淫
[00:10:04.220 --> 00:10:05.700]  她離了婚
[00:10:05.700 --> 00:10:07.100]  但如果她跟別人結婚
[00:10:07.100 --> 00:10:08.220]  上帝又不承認她離婚
[00:10:08.220 --> 00:10:09.820]  那怎麼辦呢?
[00:10:09.820 --> 00:10:12.900]  那就重婚就變成犯姦淫了
[00:10:12.900 --> 00:10:19.220]  現在出現一個很嚴重的問題
[00:10:19.220 --> 00:10:23.740]  婚姻就是一生一世
[00:10:23.740 --> 00:10:25.220]  不過我要提一提
[00:10:25.220 --> 00:10:26.580]  有某些前言之下
[00:10:26.580 --> 00:10:27.900]  教會是准許離婚的
[00:10:27.900 --> 00:10:29.580]  譬如有暴力
[00:10:29.580 --> 00:10:31.380]  有犯姦淫
[00:10:31.380 --> 00:10:34.860]  有虐待
[00:10:34.860 --> 00:10:35.940]  可以離婚
[00:10:35.940 --> 00:10:40.020]  但不等於可以再婚
[00:10:40.020 --> 00:10:44.140]  因為再婚可能會導致犯姦淫
[00:10:44.140 --> 00:10:48.220]  所以如果你對這方面有問題的話
[00:10:48.220 --> 00:10:50.580]  你來找我們教務同工
[00:10:50.580 --> 00:10:52.060]  我們會幫你
[00:10:52.060 --> 00:10:55.380]  我們的目的不是令你難做
[00:10:55.380 --> 00:10:58.140]  我們的目的就是要幫你
[00:10:58.140 --> 00:10:59.780]  順服神的旨意
[00:10:59.780 --> 00:11:01.340]  去做一些應該做的事
[00:11:01.340 --> 00:11:06.020]  因為聖經的準則是很嚴正的
[00:11:06.020 --> 00:11:09.220]  我們的目的就是幫助你不要得罪神
[00:11:09.220 --> 00:11:10.620]  我看了第一點
[00:11:10.620 --> 00:11:12.740]  就是婚姻的本質
[00:11:12.740 --> 00:11:14.220]  婚姻是神所設立
[00:11:14.220 --> 00:11:16.460]  所以我們要根據神的標準
[00:11:16.460 --> 00:11:18.540]  那個準則去處理
[00:11:18.540 --> 00:11:21.980]  不要根據人的標準
[00:11:21.980 --> 00:11:25.060]  第二我們要看的就是婚姻的目的
[00:11:25.060 --> 00:11:26.220]  婚姻有什麼目的呢?
[00:11:26.220 --> 00:11:27.420]  婚姻有很多不同的目的
[00:11:27.420 --> 00:11:30.020]  譬如上帝要我們享受婚姻的樂趣
[00:11:30.020 --> 00:11:32.740]  我們兩個人一起有商有量
[00:11:32.740 --> 00:11:35.540]  我們享受性的樂趣
[00:11:35.540 --> 00:11:38.020]  上帝要我們生養眾多
[00:11:38.020 --> 00:11:40.140]  又要我們有虔誠的後代
[00:11:40.140 --> 00:11:41.740]  這些都是婚姻的目的
[00:11:41.740 --> 00:11:44.500]  但是最終極的目的
[00:11:44.500 --> 00:11:47.620]  最終極的目的
[00:11:47.620 --> 00:11:53.540]  是為了顯明基督和教會的關係
[00:11:53.540 --> 00:11:54.420]  有沒有想到?
[00:11:54.420 --> 00:11:57.380]  原來男女之間的婚姻
[00:11:57.380 --> 00:12:00.660]  是為了宣告
[00:12:00.660 --> 00:12:01.940]  基督和教會的關係
[00:12:01.940 --> 00:12:05.940]  我們看以法所書第五章31-32
[00:12:05.940 --> 00:12:07.860]  保羅說:人要離開父母
[00:12:07.860 --> 00:12:08.860]  與妻子連合
[00:12:08.860 --> 00:12:09.940]  二人成為一體
[00:12:09.940 --> 00:12:13.100]  這是極大的奧秘
[00:12:13.100 --> 00:12:17.660]  但我是指著基督和教會說的
[00:12:17.660 --> 00:12:22.260]  所以你要對婚姻的處理
[00:12:22.260 --> 00:12:24.220]  要處一個很嚴肅的態度
[00:12:24.220 --> 00:12:25.940]  因為你是一個基督徒
[00:12:25.940 --> 00:12:28.980]  你在婚姻上不謹守做錯了的話
[00:12:28.980 --> 00:12:33.220]  就影響到人對基督的看法
[00:12:33.220 --> 00:12:38.380]  讓基督的名會得到虧損
[00:12:38.380 --> 00:12:42.980]  我們看《啟示錄》19章7節
[00:12:42.980 --> 00:12:44.300]  「我不要歡喜快樂
[00:12:44.300 --> 00:12:45.700]  將榮耀歸給他
[00:12:45.700 --> 00:12:48.420]  因為高揚婚娶的時候到了
[00:12:48.420 --> 00:12:50.180]  新婦也已經預備好了」
[00:12:50.180 --> 00:12:52.420]  這個新婦就是教會
[00:12:52.420 --> 00:12:55.500]  高揚婚娶高揚就是基督
[00:12:55.500 --> 00:12:57.580]  以法所書5章25-27節
[00:12:57.580 --> 00:12:58.660]  我們剛才讀過
[00:12:58.660 --> 00:12:59.860]  「正如基督愛教會
[00:12:59.860 --> 00:13:01.980]  為教會舍己用水藉著渡
[00:13:01.980 --> 00:13:03.340]  把教會洗淨
[00:13:03.340 --> 00:13:04.140]  成為聖潔
[00:13:04.140 --> 00:13:06.260]  可以獻給自己作為一個榮耀的教會
[00:13:06.260 --> 00:13:09.300]  毫無玷污咒民等類的秘
[00:13:09.300 --> 00:13:11.140]  乃是聖潔沒有瑕疵的」
[00:13:11.140 --> 00:13:13.180]  所以頂尖姐妹如果當你明白
[00:13:13.180 --> 00:13:19.700]  我們的婚姻是用來宣告
[00:13:19.700 --> 00:13:22.180]  去顯明基督與教會的關係的話
[00:13:22.180 --> 00:13:25.260]  你要很小心對待你的配偶
[00:13:25.260 --> 00:13:26.900]  你罵他罵得不應該
[00:13:26.900 --> 00:13:28.900]  即是怎樣
[00:13:28.900 --> 00:13:32.020]  即是你侮辱了上帝
[00:13:32.020 --> 00:13:34.300]  你生他的氣你不在乎他
[00:13:34.300 --> 00:13:37.580]  你晚上睡覺之前還隔著怒氣的話
[00:13:37.580 --> 00:13:40.260]  這個就已經不敬虔
[00:13:40.260 --> 00:13:53.140]  這是一個很嚴重的問題
[00:13:53.140 --> 00:13:55.860]  我們可以說婚姻制度的存在
[00:13:55.860 --> 00:13:59.460]  是讓我們預先提早體驗到
[00:13:59.460 --> 00:14:01.260]  將來在天國裏面
[00:14:01.260 --> 00:14:04.700]  基督與教會結合的那個美景
[00:14:04.700 --> 00:14:07.100]  你說這件事多榮耀
[00:14:07.100 --> 00:14:09.980]  原來上帝創作人間很多東西
[00:14:09.980 --> 00:14:13.460]  是我們預表將來在天國的情況
[00:14:13.460 --> 00:14:15.940]  我們今天有餅和杯有聖餐
[00:14:15.940 --> 00:14:17.900]  但這個餅和杯
[00:14:17.900 --> 00:14:19.220]  一方面是紀念主
[00:14:19.220 --> 00:14:20.180]  一方面是一個等候
[00:14:20.180 --> 00:14:21.940]  等我們將來在天國裏面
[00:14:21.940 --> 00:14:24.700]  與主學生的一杯
[00:14:24.700 --> 00:14:27.860]  所以你要處一個很嚴肅
[00:14:27.860 --> 00:14:31.020]  很敬虔的態度來處理婚姻
[00:14:31.020 --> 00:14:32.980]  第三我們要看
[00:14:32.980 --> 00:14:35.660]  就是愛和信服的問題
[00:14:35.660 --> 00:14:38.380]  很多傳道人不想說這段經文
[00:14:38.380 --> 00:14:39.580]  因為很勒手
[00:14:39.580 --> 00:14:43.620]  事實上是有些不容易處理的地方
[00:14:43.620 --> 00:14:45.260]  譬如你會想
[00:14:45.260 --> 00:14:47.780]  保羅叫丈夫愛太太
[00:14:47.780 --> 00:14:50.260]  又叫太太信服丈夫
[00:14:50.260 --> 00:14:51.580]  好像不是很公平
[00:14:51.580 --> 00:14:53.300]  為什麼他不容易寫一些
[00:14:53.300 --> 00:14:55.580]  丈夫愛太太 太太愛丈夫
[00:14:55.580 --> 00:14:57.660]  我愛你 你愛我 大家公公平平
[00:14:57.660 --> 00:14:59.380]  這樣每個傳人都喜歡說
[00:14:59.380 --> 00:15:01.260]  如果不是你叫我現在怎麼說呢
[00:15:01.260 --> 00:15:02.340]  是不是
[00:15:02.340 --> 00:15:05.140]  為什麼保羅要這樣寫呢
[00:15:05.140 --> 00:15:07.300]  Galvin 你說為什麼要這樣寫呢
[00:15:07.300 --> 00:15:09.820]  不過我也不期望大家有個答案
[00:15:09.820 --> 00:15:15.300]  因為港獨通常不是一個互動
[00:15:15.300 --> 00:15:18.660]  我覺得保羅這樣寫
[00:15:18.660 --> 00:15:21.780]  就是為男女雙方都定一個
[00:15:21.780 --> 00:15:24.500]  最具挑戰性的標準
[00:15:24.500 --> 00:15:27.300]  男性角度最難做到
[00:15:27.300 --> 00:15:29.300]  最具挑戰性的就是愛太太
[00:15:29.300 --> 00:15:31.420]  愛到為她捨棄
[00:15:31.420 --> 00:15:35.420]  女性最難做到最具挑戰性的標準
[00:15:35.420 --> 00:15:37.420]  就是信服丈夫
[00:15:37.420 --> 00:15:39.820]  我在職場是做一姐的
[00:15:39.820 --> 00:15:41.820]  我回來要信服他
[00:15:41.820 --> 00:15:43.820]  是不是有些困難
[00:15:43.820 --> 00:15:47.180]  我自己講見證
[00:15:47.180 --> 00:15:49.180]  我太太就給我證明
[00:15:49.180 --> 00:15:51.180]  牧師不用講 你一看就知道
[00:15:51.180 --> 00:15:56.220]  但是她很樂意信服我
[00:15:56.220 --> 00:15:58.700]  她這樣做是出於敬畏上帝
[00:15:58.700 --> 00:16:01.700]  所以我們全家都因為這樣得著祝福
[00:16:01.700 --> 00:16:04.700]  我的子女 我和太太都得著祝福
[00:16:04.700 --> 00:16:07.700]  我和太太每天一起祈禱
[00:16:07.700 --> 00:16:10.700]  我每天早上起床都很開心
[00:16:10.700 --> 00:16:13.700]  你見過一個牧師每天早上爬起床都很開心嗎
[00:16:13.700 --> 00:16:15.700]  我就是
[00:16:15.700 --> 00:16:17.700]  為什麼我這麼開心呢
[00:16:17.700 --> 00:16:19.700]  因為我很舒服
[00:16:19.700 --> 00:16:21.700]  我和太太一起很舒服
[00:16:21.700 --> 00:16:24.700]  我和她之間很多話說
[00:16:24.700 --> 00:16:26.700]  我知道她支持我
[00:16:26.700 --> 00:16:29.700]  我是無後顧之憂
[00:16:29.700 --> 00:16:32.700]  一個人沒有後顧之憂
[00:16:32.700 --> 00:16:34.700]  就可以做很多事
[00:16:34.700 --> 00:16:39.700]  很放膽做很多事 施奉神
[00:16:39.700 --> 00:16:44.700]  其實夫妻要做到相愛和信服就不難
[00:16:44.700 --> 00:16:47.700]  如果你能夠做到二人一體就行
[00:16:47.700 --> 00:16:49.700]  譬如你真是二人一體的話
[00:16:49.700 --> 00:16:52.700]  究竟頸順服頭還是頭順服頸
[00:16:52.700 --> 00:16:54.700]  誰在乎 沒問題
[00:16:54.700 --> 00:16:56.700]  你二人一體
[00:16:56.700 --> 00:16:59.700]  所以我們最重要回到聖經
[00:16:59.700 --> 00:17:02.700]  要做到真是二人一體
[00:17:02.700 --> 00:17:04.700]  我們就可以順服
[00:17:04.700 --> 00:17:06.700]  不過有人問
[00:17:06.700 --> 00:17:08.700]  如果我老公
[00:17:08.700 --> 00:17:10.700]  明明有些事不對他都要我順服
[00:17:10.700 --> 00:17:12.700]  那我順不順服呢
[00:17:12.700 --> 00:17:14.700]  聖經怎麼說
[00:17:14.700 --> 00:17:16.700]  它說
[00:17:16.700 --> 00:17:20.700]  教會怎樣順服基督
[00:17:20.700 --> 00:17:23.700]  妻子也應該怎樣順服丈夫
[00:17:23.700 --> 00:17:24.700]  教會順服基督
[00:17:24.700 --> 00:17:28.700]  基督會不會叫教會做一些沒有道理的事
[00:17:28.700 --> 00:17:29.700]  不會的
[00:17:29.700 --> 00:17:30.700]  教會順服基督
[00:17:30.700 --> 00:17:32.700]  在聖經的原則之下順服基督
[00:17:32.700 --> 00:17:34.700]  同樣妻子順服丈夫
[00:17:34.700 --> 00:17:36.700]  都是建基於聖經的原則
[00:17:36.700 --> 00:17:38.700]  如果他叫你做一些不應該做的事
[00:17:38.700 --> 00:17:40.700]  你當然不應該做
[00:17:40.700 --> 00:17:42.700]  如果他說
[00:17:42.700 --> 00:17:44.700]  太太我要你回太會聖堂
[00:17:44.700 --> 00:17:46.700]  這就OK了
[00:17:46.700 --> 00:17:47.700]  我要你回耶和華見證人
[00:17:47.700 --> 00:17:48.700]  這就不OK了
[00:17:48.700 --> 00:17:50.700]  你不能順服他
[00:17:50.700 --> 00:17:52.700]  其實有個規範
[00:17:52.700 --> 00:17:54.700]  因為我們第一點
[00:17:54.700 --> 00:17:56.700]  婚姻的本質
