
[00:00:00.000 --> 00:00:04.000]  今天我繼續跟大家講馬太福音
[00:05:57.000 --> 00:06:02.000]  這次施洗約翰的門徒質問耶穌
[00:06:02.000 --> 00:06:10.000]  問他為什麼不教導門徒禁食
[00:06:10.000 --> 00:06:17.000]  這句話可能是針對耶穌回答
[00:06:17.000 --> 00:06:19.000]  他說他是來召罪人
[00:06:19.000 --> 00:06:21.000]  罪人就要悔改
[00:06:21.000 --> 00:06:24.000]  悔改就要禁食
[00:06:24.000 --> 00:06:30.000]  為什麼耶穌不教導罪人禁食
[00:06:30.000 --> 00:06:35.000]  反而和他們一起大吃大喝
[00:06:35.000 --> 00:06:41.000]  我們需要知道施洗約翰的背景
[00:06:41.000 --> 00:06:45.000]  施洗約翰是屬於愛錫尼派的人
[00:06:45.000 --> 00:06:47.000]  愛錫尼派的人是什麼意思呢
[00:06:47.000 --> 00:06:52.000]  就是他們很著重苦修苦行
[00:06:52.000 --> 00:06:54.000]  在禁食這方面
[00:06:54.000 --> 00:06:56.000]  他們和法尼塞人相當一致
[00:06:56.000 --> 00:06:59.000]  就是很體重禁食
[00:06:59.000 --> 00:07:06.000]  他們認為禁食是表達悔改的一個行動和誠意
[00:07:06.000 --> 00:07:13.000]  所以當他們見到耶穌不教導門徒禁食悔改的時候
[00:07:13.000 --> 00:07:19.000]  反而要大飲大食、飲宴、慶祝
[00:07:19.000 --> 00:07:23.000]  他們看到的時候真的可以說很生氣
[00:07:23.000 --> 00:07:26.000]  所以忍不住就要質問耶穌
[00:07:26.000 --> 00:07:31.000]  這裡引起另一個問題
[00:07:31.000 --> 00:07:38.000]  基督徒究竟是否需要禁食呢
[00:07:38.000 --> 00:07:42.000]  聖經如何教導禁食呢
[00:07:42.000 --> 00:07:45.000]  當我們看聖經的時候
[00:07:45.000 --> 00:07:47.000]  在舊約聖經裡
[00:07:47.000 --> 00:07:53.000]  只是在利未記裡面提過
[00:07:53.000 --> 00:07:57.000]  百姓需要在贖罪日
[00:07:57.000 --> 00:08:01.000]  就是每年的七月十日
[00:08:01.000 --> 00:08:03.000]  在那天需要禁食
[00:08:03.000 --> 00:08:05.000]  每年只是一次
[00:08:05.000 --> 00:08:09.000]  但是那些法尼塞人
[00:08:09.000 --> 00:08:12.000]  就是到了法尼塞人這個時代的時候
[00:08:12.000 --> 00:08:16.000]  他們為了表示他們更加敬虔的時候
[00:08:16.000 --> 00:08:24.000]  他們發展到提倡到每個禮拜兩次
[00:08:24.000 --> 00:08:27.000]  這個習慣每個禮拜兩次的禁食
[00:08:27.000 --> 00:08:30.000]  就成為當時猶太人的傳統
[00:08:30.000 --> 00:08:36.000]  但是耶穌沒有認同他們這個人定的傳統
[00:08:36.000 --> 00:08:38.000]  大家可以想想
[00:08:38.000 --> 00:08:40.000]  那些法尼塞人
[00:08:40.000 --> 00:08:43.000]  他們是不需要做粗重功夫
[00:08:43.000 --> 00:08:47.000]  因為他們是教師
[00:08:47.000 --> 00:08:49.000]  坐在辦公室裡
[00:08:49.000 --> 00:08:51.000]  如果用今天的說話來說
[00:08:51.000 --> 00:08:53.000]  在冷氣間裡
[00:08:53.000 --> 00:08:56.000]  他們說禁食或者做禁食
[00:08:56.000 --> 00:08:58.000]  是較容易的
[00:08:58.000 --> 00:09:01.000]  不用做粗重工作
[00:09:01.000 --> 00:09:02.000]  但是你要想想
[00:09:02.000 --> 00:09:05.000]  那些勞工階層又如何呢
[00:09:05.000 --> 00:09:08.000]  那些要耕田的農夫又如何呢
[00:09:08.000 --> 00:09:12.000]  那些要開山砍石擔石擔泥的工人又如何呢
[00:09:12.000 --> 00:09:15.000]  那些是體力勞動的工作
[00:09:15.000 --> 00:09:17.000]  你叫他們禁食兩次
[00:09:17.000 --> 00:09:18.000]  他們怎麼工作呢
[00:09:18.000 --> 00:09:20.000]  哪有力氣工作呢
[00:09:20.000 --> 00:09:22.000]  我們廣東人都很流行
[00:09:22.000 --> 00:09:24.000]  特別是那些所謂飯桶
[00:09:24.000 --> 00:09:25.000]  吃飯那些
[00:09:25.000 --> 00:09:27.000]  你一說不吃飯
[00:09:27.000 --> 00:09:29.000]  不吃飯哪有力氣
[00:09:29.000 --> 00:09:31.000]  要耕耀台的人
[00:09:31.000 --> 00:09:35.000]  你叫他們禁食是困難的
[00:09:35.000 --> 00:09:38.000]  但是在那時候他們
[00:09:38.000 --> 00:09:42.000]  如果你不依足他們的傳統禁食
[00:09:42.000 --> 00:09:44.000]  在這方面
[00:09:44.000 --> 00:09:47.000]  他們說你不夠敬虔
[00:09:47.000 --> 00:09:51.000]  甚至會被列入罪人的系列裡
[00:09:51.000 --> 00:09:55.000]  所以為什麼當時那麼多罪人呢
[00:09:55.000 --> 00:09:58.000]  耶穌基督為什麼會和罪人吃飯呢
[00:09:58.000 --> 00:10:00.000]  當時的罪人
[00:10:00.000 --> 00:10:01.000]  很多
[00:10:01.000 --> 00:10:03.000]  起碼有一半可能就是
[00:10:03.000 --> 00:10:11.000]  他們守不住法利賽人所定這麼嚴厲的規條
[00:10:11.000 --> 00:10:17.000]  而且是那些所謂窮人、工人
[00:10:17.000 --> 00:10:19.000]  另外一半可能就是
[00:10:19.000 --> 00:10:24.000]  真的犯了罪的那些罪人
[00:10:24.000 --> 00:10:25.000]  稅吏
[00:10:25.000 --> 00:10:27.000]  甚至是娼妓
[00:10:27.000 --> 00:10:31.000]  偷東西的
[00:10:31.000 --> 00:10:33.000]  但是耶穌基督的福音
[00:10:33.000 --> 00:10:36.000]  正正就是為這些罪人
[00:10:36.000 --> 00:10:40.000]  窮人
[00:10:40.000 --> 00:10:43.000]  在《馬太福音》五章我們有說過
[00:10:43.000 --> 00:10:45.000]  這是登山補訓裡面
[00:10:45.000 --> 00:10:47.000]  貧窮的人有福了
[00:10:47.000 --> 00:10:53.000]  因為天國是他們的
[00:10:53.000 --> 00:10:59.000]  我們再看第九章十五節
[00:10:59.000 --> 00:11:01.000]  耶穌對他們說
[00:11:01.000 --> 00:11:04.000]  新郎和陪伴之人同在的時候
[00:11:04.000 --> 00:11:07.000]  陪伴之人豈能哀動呢
[00:11:07.000 --> 00:11:08.000]  但日子將到
[00:11:08.000 --> 00:11:10.000]  新郎要離開他們
[00:11:10.000 --> 00:11:15.000]  那時候他們就要禁食
[00:11:15.000 --> 00:11:17.000]  在舊約裡
[00:11:17.000 --> 00:11:23.000]  常會以新郎來比喻神
[00:11:23.000 --> 00:11:26.000]  但到了耶穌那個時代的時候
[00:11:26.000 --> 00:11:30.000]  猶太人他們不斷受到聖經的啟示
[00:11:30.000 --> 00:11:32.000]  他們都開始認同
[00:11:32.000 --> 00:11:35.000]  舊約裡面所說的新郎
[00:11:35.000 --> 00:11:40.000]  就是將要來的尼塞亞
[00:11:40.000 --> 00:11:43.000]  尼塞亞來的時候
[00:11:43.000 --> 00:11:47.000]  會有尼塞亞的大筵席
[00:11:47.000 --> 00:11:49.000]  這個大筵席是什麼呢
[00:11:49.000 --> 00:11:51.000]  就是尼塞亞壽高君
[00:11:51.000 --> 00:11:56.000]  這個王的婚宴
[00:11:56.000 --> 00:12:03.000]  這個婚宴將會成為尼塞亞時代的高峰
[00:12:03.000 --> 00:12:05.000]  有份參與這個婚宴的人
[00:12:05.000 --> 00:12:09.000]  當然會很開心很榮耀
[00:12:09.000 --> 00:12:10.000]  法尼塞人就想
[00:12:10.000 --> 00:12:14.000]  當然他們就會有份參加這個婚宴
[00:12:14.000 --> 00:12:19.000]  如果尼塞亞剛好在他們這個時代來到的時候
[00:12:19.000 --> 00:12:21.000]  因為他們那麼經濟
[00:12:21.000 --> 00:12:25.000]  他們必然有份參加這個婚宴
[00:12:25.000 --> 00:12:27.000]  去分享王的榮耀
[00:12:27.000 --> 00:12:34.000]  和王一起去飲宴
[00:12:34.000 --> 00:12:38.000]  但是他們見到耶穌
[00:12:38.000 --> 00:12:42.000]  耶穌自稱就是尼塞亞
[00:12:42.000 --> 00:12:45.000]  他們見到耶穌來到
[00:12:45.000 --> 00:12:50.000]  卻是和罪人和稅吏一起吃飯
[00:12:50.000 --> 00:12:55.000]  卻是不肯和他們法尼塞人一起吃飯
[00:12:55.000 --> 00:12:58.000]  還常常指責他們是偽善
[00:12:58.000 --> 00:13:00.000]  是假冒為善
[00:13:00.000 --> 00:13:03.000]  你想想他們怎麼受得了
[00:13:03.000 --> 00:13:06.000]  所以雖然他們見到耶穌的言行
[00:13:06.000 --> 00:13:08.000]  甚至是耶穌的神蹟
[00:13:08.000 --> 00:13:12.000]  各樣東西證明祂就是要來的尼塞亞
[00:13:12.000 --> 00:13:14.000]  但是他們心很硬
[00:13:14.000 --> 00:13:20.000]  不肯承認耶穌就是尼塞亞
[00:13:20.000 --> 00:13:26.000]  這也是很可惜的
[00:13:26.000 --> 00:13:30.000]  施洗約翰在耶穌初出道的時候
[00:13:30.000 --> 00:13:35.000]  他已經承認耶穌就是預言要來的新羅
[00:13:35.000 --> 00:13:37.000]  就是尼塞亞
[00:13:37.000 --> 00:13:44.000]  我們轉去看約翰福音三章二十六節
[00:13:44.000 --> 00:13:48.000]  是約翰和他的門徒說
[00:13:48.000 --> 00:13:52.000]  是約翰的門徒來見約翰
[00:13:52.000 --> 00:13:55.000]  說:拉比,從前和你在約旦河外
[00:13:55.000 --> 00:13:58.000]  你所見證的那位就是耶穌
[00:13:58.000 --> 00:14:02.000]  現在施洗,其實是他的門徒施洗
[00:14:02.000 --> 00:14:05.000]  眾人都往他那裡去了
[00:14:05.000 --> 00:14:08.000]  這裡有一點點投訴
[00:14:08.000 --> 00:14:11.000]  或者叫做bitterness,苦澀
[00:14:11.000 --> 00:14:13.000]  就是被人搶了生意
[00:14:13.000 --> 00:14:18.000]  想投訴
[00:14:18.000 --> 00:14:22.000]  二十八節
[00:14:22.000 --> 00:14:26.000]  約翰繼續說:我曾說,我不是基督
[00:14:26.000 --> 00:14:29.000]  我是奉差遣在他面前的
[00:14:29.000 --> 00:14:31.000]  你們自己可以給我作見證
[00:14:31.000 --> 00:14:33.000]  二十九節
[00:14:33.000 --> 00:14:35.000]  最辛苦的就是新郎
[00:14:35.000 --> 00:14:37.000]  新郎的朋友站著
[00:14:37.000 --> 00:14:40.000]  聽見新郎的聲音就甚喜樂
[00:14:40.000 --> 00:14:46.000]  故此我這喜樂滿足了
[00:14:46.000 --> 00:14:48.000]  接著他說,三十節
[00:14:48.000 --> 00:14:51.000]  他必興旺,我必衰微
[00:14:51.000 --> 00:14:55.000]  從這兩節聖經裡約翰很清楚表達到
[00:14:55.000 --> 00:14:58.000]  他不是基督,他不是新郎
[00:14:58.000 --> 00:15:01.000]  他是陪伴新郎的人
[00:15:01.000 --> 00:15:03.000]  伴郎也好,鄧穿石也好
[00:15:03.000 --> 00:15:05.000]  他是陪伴之人
[00:15:05.000 --> 00:15:09.000]  他見到新郎很興旺,很喜樂的時候
[00:15:09.000 --> 00:15:15.000]  他自己已經很滿足
[00:15:15.000 --> 00:15:18.000]  耶穌在這個時候
[00:15:18.000 --> 00:15:23.000]  他向約翰的門徒再提新郎這個比喻
[00:15:23.000 --> 00:15:26.000]  是很有意思的
[00:15:26.000 --> 00:15:29.000]  是提醒他們
[00:15:29.000 --> 00:15:31.000]  讓他們知道他們的拉比
[00:15:31.000 --> 00:15:33.000]  他們的師父施洗約翰
[00:15:33.000 --> 00:15:36.000]  都已經承認了耶穌
[00:15:36.000 --> 00:15:38.000]  承認他就是新郎
[00:15:38.000 --> 00:15:41.000]  是將要來的彌賽亞
[00:15:41.000 --> 00:15:44.000]  所以他告訴約翰的門徒
[00:15:44.000 --> 00:15:46.000]  他不應該懷疑
[00:15:46.000 --> 00:15:50.000]  不應該對耶穌的教導或者言行
[00:15:50.000 --> 00:15:54.000]  有所懷疑或者批評
[00:15:54.000 --> 00:15:56.000]  他應該信得過他的國
[00:15:56.000 --> 00:16:01.000]  他所做的是符合神的心意
[00:16:01.000 --> 00:16:08.000]  我們看回馬太福音九章十五節
[00:16:08.000 --> 00:16:11.000]  在這章經文的意思是
[00:16:11.000 --> 00:16:14.000]  當耶穌來到世上的時候
[00:16:14.000 --> 00:16:19.000]  就表示彌賽亞時代已經開始
[00:16:19.000 --> 00:16:22.000]  既然這個時代開始的時候
[00:16:22.000 --> 00:16:25.000]  是值得開始,也是慶祝
[00:16:25.000 --> 00:16:28.000]  值得歡樂的
[00:16:28.000 --> 00:16:33.000]  不需要哀動禁食
[00:16:33.000 --> 00:16:35.000]  但是耶穌說
[00:16:35.000 --> 00:16:38.000]  當他被釘十字架的時候
[00:16:38.000 --> 00:16:40.000]  那個時候
[00:16:40.000 --> 00:16:48.000]  他的門徒就應該禁食被愛
[00:16:48.000 --> 00:16:50.000]  剛才這兩節的聖經
[00:16:50.000 --> 00:16:55.000]  其實是一個很重要的基督論的重點
[00:16:55.000 --> 00:16:58.000]  就是再次強調
[00:16:58.000 --> 00:17:01.000]  耶穌就是新郎,就是神
[00:17:01.000 --> 00:17:04.000]  就是要來的彌賽亞
[00:17:04.000 --> 00:17:10.000]  而敬拜或者對他回應的重點
[00:17:10.000 --> 00:17:13.000]  是耶穌基督所說的新的方法
[00:17:13.000 --> 00:17:15.000]  新的理念
[00:17:15.000 --> 00:17:23.000]  這是一個很重要的基督論的論點
[00:17:23.000 --> 00:17:25.000]  他說那時候
[00:17:25.000 --> 00:17:28.000]  當耶穌基督被取去的時候
[00:17:28.000 --> 00:17:29.000]  原文是說
[00:17:29.000 --> 00:17:32.000]  他被人帶走或者取去的時候
[00:17:32.000 --> 00:17:36.000]  可以說是被釘十字架的時候
[00:17:36.000 --> 00:17:39.000]  門徒就需要禁食
[00:17:39.000 --> 00:17:42.000]  這句話
[00:17:42.000 --> 00:17:46.000]  不是表示以後
[00:17:46.000 --> 00:17:53.000]  以後信徒就需要用這個方法來紀念主釘十字架
[00:17:53.000 --> 00:17:55.000]  就是說以後的世代
[00:17:55.000 --> 00:17:58.000]  需不需要在紀念耶穌基督釘十字架的時候
[00:17:58.000 --> 00:18:00.000]  我們需要禁食呢?
[00:18:00.000 --> 00:18:03.000]  聖經沒有特別這樣說過
[00:18:03.000 --> 00:18:07.000]  但是聖經卻很清楚記載
[00:18:07.000 --> 00:18:10.000]  主耶穌另外吩咐了我們
[00:18:10.000 --> 00:18:13.000]  用什麼來紀念祂的死呢?
[00:18:13.000 --> 00:18:17.000]  主餐禮
[00:18:17.000 --> 00:18:22.000]  所以我們不需要這麼緊張說一定要禁食
[00:18:22.000 --> 00:18:26.000]  但是我們需要很緊張一定要怎樣呢?
[00:18:26.000 --> 00:18:32.000]  參與主餐禮紀念主的死
[00:18:32.000 --> 00:18:34.000]  當然主餐禮不只是紀念主的死
[00:18:34.000 --> 00:18:42.000]  紀念主的復活,也紀念主的在來
[00:18:42.000 --> 00:18:44.000]  第十六節
[00:18:44.000 --> 00:18:48.000]  沒有人把身部補在舊衣服上
[00:18:48.000 --> 00:18:51.000]  因為所補上的反帶為了那衣服
[00:18:51.000 --> 00:18:55.000]  破的就更大了
[00:18:55.000 --> 00:19:00.000]  我相信年輕的一代
[00:19:00.000 --> 00:19:05.000]  我相信你未試過穿過補的衣服
[00:19:05.000 --> 00:19:11.000]  甚至可能你未看過補的衣服褲是什麼
[00:19:11.000 --> 00:19:15.000]  雖然你可能會見過舊的時裝
[00:19:15.000 --> 00:19:17.000]  可能有縫補裝
[00:19:17.000 --> 00:19:20.000]  那些是身部補在身上
[00:19:20.000 --> 00:19:26.000]  不是身部補在舊的衣服上
[00:19:26.000 --> 00:19:32.000]  我小時候是穿過補過的褲子
[00:19:32.000 --> 00:19:37.000]  其實補過的褲子很快又會再爛
[00:19:37.000 --> 00:19:40.000]  爛不是補在布上
[00:19:40.000 --> 00:19:46.000]  爛是補在布上和褲子合上的地方
[00:19:46.000 --> 00:19:48.000]  那裡最容易扯爛
[00:19:48.000 --> 00:19:54.000]  因為在洗衣服或者曬衣服的過程中
[00:19:54.000 --> 00:19:58.000]  很容易拉力一扭
[00:19:58.000 --> 00:20:00.000]  力就拉在夾口那裡
[00:20:00.000 --> 00:20:01.000]  在夾口那裡再爛
[00:20:01.000 --> 00:20:03.000]  所以越補越大
[00:20:03.000 --> 00:20:05.000]  那些要繼續補上去
[00:20:05.000 --> 00:20:18.000]  在這個比喻裡
[00:20:18.000 --> 00:20:29.000]  舊布可以說是舊衣服
[00:20:29.000 --> 00:20:35.000]  是代表法利初人的傳統
[00:20:35.000 --> 00:20:41.000]  這個傳統在耶穌看來已經爛了
[00:20:41.000 --> 00:20:42.000]  破裂了
[00:20:42.000 --> 00:20:44.000]  沒用了
[00:20:44.000 --> 00:20:54.000]  新布是代表耶穌基督更正了、更新了的信仰、信念、精神
[00:20:54.000 --> 00:20:58.000]  新舊兩樣是不可以兼容
[00:20:58.000 --> 00:21:01.000]  就好像新布補在一條快要爛的褲子裡
[00:21:01.000 --> 00:21:02.000]  是沒用的
[00:21:02.000 --> 00:21:04.000]  越補也是爛的
[00:21:04.000 --> 00:21:05.000]  褲子爛了
[00:21:05.000 --> 00:21:11.000]  就不是那塊布爛了
[00:21:11.000 --> 00:21:13.000]  我們可以用很多例子
[00:21:13.000 --> 00:21:15.000]  在耶穌基督的時代
[00:21:15.000 --> 00:21:19.000]  他所說的新舊是不能相容的時候
[00:21:19.000 --> 00:21:21.000]  譬如舊那套
[00:21:21.000 --> 00:21:23.000]  他們說禁食
[00:21:23.000 --> 00:21:26.000]  新那套說不用禁食
[00:21:26.000 --> 00:21:28.000]  可以吃、喝
[00:21:28.000 --> 00:21:33.000]  舊那套說在安息日裡什麼都不可以做
[00:21:33.000 --> 00:21:38.000]  耶穌說在安息日裡可以治病、救人
[00:21:38.000 --> 00:21:42.000]  舊那套說要死守律法來清義
[00:21:42.000 --> 00:21:47.000]  耶穌基督的信仰是什麼?
[00:21:47.000 --> 00:21:48.000]  恩信清義
[00:21:48.000 --> 00:21:51.000]  舊那套說必定要在耶路撒冷
[00:21:51.000 --> 00:21:54.000]  也就是必定要在聖殿裡敬拜
[00:21:54.000 --> 00:21:57.000]  耶穌基督說什麼?
[00:21:57.000 --> 00:22:01.000]  只要用心靈誠實來敬拜
[00:22:01.000 --> 00:22:04.000]  最重要的是什麼?
[00:22:04.000 --> 00:22:08.000]  以基督為中心的敬拜
[00:22:08.000 --> 00:22:12.000]  舊那套說醫癌患癌
[00:22:12.000 --> 00:22:16.000]  新那套說要愛仇敵
[00:22:16.000 --> 00:22:23.000]  舊那套又說要注重禮儀
[00:22:23.000 --> 00:22:25.000]  死守禮儀
[00:22:25.000 --> 00:22:30.000]  新那套說注重生活上的實踐
[00:22:30.000 --> 00:22:34.000]  要活出生命的改變
[00:22:34.000 --> 00:22:41.000]  舊的方法怎麼可以承載新的呢?
[00:22:41.000 --> 00:22:44.000]  是無法相合的
[00:22:44.000 --> 00:22:46.000]  是必定會扯爛的
[00:22:46.000 --> 00:22:51.000]  我們又去看《馬太福音》五章十七節
[00:22:51.000 --> 00:22:55.000]  耶穌說:
[00:22:55.000 --> 00:23:02.000]  「莫想我來要廢掉律法,和先知我來不是要廢掉乃是要成全」
[00:23:02.000 --> 00:23:06.000]  我們看到耶穌什麼都改改改
[00:23:06.000 --> 00:23:07.000]  以為祂是廢掉律法
[00:23:07.000 --> 00:23:09.000]  不是耶穌說清楚祂不是來廢掉
[00:23:09.000 --> 00:23:11.000]  祂是來更正
[00:23:11.000 --> 00:23:14.000]  來令原本的律法更加完全
[00:23:14.000 --> 00:23:18.000]  是更加能夠達到原本立律法的目的
[00:23:18.000 --> 00:23:21.000]  完全就是這個意思
[00:23:21.000 --> 00:23:24.000]  二十節
[00:23:24.000 --> 00:23:34.000]  「我告訴你們,你們的義若不勝於民事和法理才人的義,斷不能進天國」
[00:23:34.000 --> 00:23:41.000]  耶穌不斷去更新更改律法
[00:23:41.000 --> 00:23:45.000]  不是更改而是更正律法的真義的時候
[00:23:45.000 --> 00:23:52.000]  其實祂也同時要求新約的信徒的要求更加高
[00:23:52.000 --> 00:23:59.000]  祂說要求他們的義一定要比法理才人的義更加高
[00:23:59.000 --> 00:24:03.000]  否則跟他們一樣
[00:24:03.000 --> 00:24:08.000]  耶穌對我們有更高的要求
[00:24:08.000 --> 00:24:14.000]  我們看回《馬太福音》九章十七節
[00:24:14.000 --> 00:24:18.000]  「也沒有人把新酒裝在舊皮袋裡
[00:24:18.000 --> 00:24:24.000]  若是這樣,皮袋就裂開,酒漏出來,連皮袋也壞了
[00:24:24.000 --> 00:24:32.000]  唯獨把新酒裝在新皮袋裡,兩樣就都保存了」
[00:24:32.000 --> 00:24:39.000]  當時代的人會用皮袋來儲存酒
[00:24:39.000 --> 00:24:43.000]  我們前幾個禮拜去參觀酒莊
[00:24:43.000 --> 00:24:49.000]  他們用大酒桶來儲存酒
[00:24:49.000 --> 00:24:51.000]  在裡面發酵
[00:24:51.000 --> 00:24:54.000]  那些木桶是很堅固的
[00:24:54.000 --> 00:24:57.000]  因為發酵會產生氣體
[00:24:57.000 --> 00:25:02.000]  桶子弄壞了也會裂開
[00:25:02.000 --> 00:25:05.000]  以前的人可能都會用木桶來裝酒
[00:25:05.000 --> 00:25:12.000]  但其中一個更便宜的方法就是用皮袋
[00:25:12.000 --> 00:25:20.000]  他們把差不多發酵好的酒裝在皮袋裡儲存
[00:25:20.000 --> 00:25:23.000]  不是裝在水袋裡
[00:25:23.000 --> 00:25:27.000]  不是三兩天就用完
[00:25:27.000 --> 00:25:29.000]  而是儲存在裡面
[00:25:29.000 --> 00:25:32.000]  酒在裡面繼續有輕微的發酵
[00:25:32.000 --> 00:25:35.000]  繼續會產生氣體
[00:25:35.000 --> 00:25:40.000]  氣體會把裡面的氣體鎖住皮
[00:25:40.000 --> 00:25:43.000]  長期這樣受壓
[00:25:43.000 --> 00:25:46.000]  皮就會老化
[00:25:46.000 --> 00:25:50.000]  變成較為脆,容易裂開
