
[00:00:00.000 --> 00:00:06.400]  主持人:弟兄姊妹好,今日這個題目對我來說很重要,我相信對大家也很重要,
[00:06:04.700 --> 00:06:06.700]  但是一講的時候,
[00:06:06.700 --> 00:06:13.700]  雖然我剛才解釋了很多背景的講,不容易講的,
[00:06:13.700 --> 00:06:15.700]  但這個都不是主要的原因,
[00:06:15.700 --> 00:06:17.700]  他說,因為你們聽不進去,
[00:06:17.700 --> 00:06:19.700]  這個才是最主要的原因關鍵,
[00:06:19.700 --> 00:06:22.700]  其實很多時候我們,
[00:06:22.700 --> 00:06:24.700]  很多話,誒,聖經很深,
[00:06:24.700 --> 00:06:27.700]  很多很多的,其實看你有沒有心聽,
[00:06:27.700 --> 00:06:31.700]  如果你有心聽,嘩,你真的查根究底,
[00:06:31.700 --> 00:06:33.700]  你一定會知道的,
[00:06:33.700 --> 00:06:37.700]  我不相信神的話語是不讓人知道是什麼的,
[00:06:37.700 --> 00:06:38.700]  你只要有心學,
[00:06:38.700 --> 00:06:40.700]  但是我們有沒有聽進去呢?
[00:06:40.700 --> 00:06:42.700]  這個才是關鍵,
[00:06:42.700 --> 00:06:45.700]  這個就說你們聽不進去,
[00:06:45.700 --> 00:06:48.700]  原本的意思就是說,我們怎麼聽呢?
[00:06:48.700 --> 00:06:50.700]  我們很懶洋洋的聽,
[00:06:50.700 --> 00:06:53.700]  很遲鈍的聽,
[00:06:53.700 --> 00:06:55.700]  沒什麼心機的聽,
[00:06:55.700 --> 00:06:56.700]  就是這個意思,
[00:06:56.700 --> 00:06:59.700]  這個字在當時的希臘文的文化,
[00:06:59.700 --> 00:07:00.700]  有這個用法,
[00:07:00.700 --> 00:07:03.700]  就是說那些奴僕或者僕人,
[00:07:03.700 --> 00:07:05.700]  不喜歡聽主人的指示,
[00:07:05.700 --> 00:07:09.700]  這個就是聽不進去,
[00:07:09.700 --> 00:07:11.700]  就是這個意思,
[00:07:11.700 --> 00:07:13.700]  我們同樣聽不進去,
[00:07:13.700 --> 00:07:14.700]  神的話語,
[00:07:14.700 --> 00:07:18.700]  這個看淑綸的光影,
[00:07:18.700 --> 00:07:20.700]  為什麼聽不進去呢?
[00:07:20.700 --> 00:07:23.700]  如果我們看當時信徒的背景,
[00:07:23.700 --> 00:07:25.700]  因為他們剛剛初信,
[00:07:25.700 --> 00:07:31.700]  又面對這些信徒有猶太人的背景,
[00:07:31.700 --> 00:07:35.700]  耶穌基督是一個好像很多新的道理,
[00:07:35.700 --> 00:07:37.700]  或者要貫穿舊約,
[00:07:37.700 --> 00:07:41.700]  然後了解耶穌基督成就了舊約的應許,
[00:07:41.700 --> 00:07:45.700]  需要一些了解才能夠明白,
[00:07:45.700 --> 00:07:47.700]  所以他們面對很多的壓力,
[00:07:47.700 --> 00:07:48.700]  甚至乎迫害,
[00:07:48.700 --> 00:07:51.700]  於是他們信心動搖,
[00:07:51.700 --> 00:07:53.700]  又或者我不願意付這個代價,
[00:07:53.700 --> 00:07:56.700]  所以我的信仰又不敢入得很深,
[00:07:56.700 --> 00:07:58.700]  我們就這樣站在這裡,
[00:07:58.700 --> 00:07:59.700]  聽不進去,
[00:07:59.700 --> 00:08:01.700]  沒信心去領受,
[00:08:01.700 --> 00:08:03.700]  其實希伯來信的作者就說,
[00:08:03.700 --> 00:08:05.700]  這麼偉大的福音,
[00:08:05.700 --> 00:08:07.700]  因為耶穌基督來到,
[00:08:07.700 --> 00:08:08.700]  這個尊貴的耶穌基督,
[00:08:08.700 --> 00:08:10.700]  很值得我們把持的,
[00:08:10.700 --> 00:08:12.700]  這個就是希伯來書所說,
[00:08:12.700 --> 00:08:14.700]  但是那些信徒聽不進去,
[00:08:14.700 --> 00:08:16.700]  是嗎?這麼珍貴嗎?
[00:08:16.700 --> 00:08:19.700]  但是我們面受很多的壓迫,
[00:08:19.700 --> 00:08:22.700]  所以這裡就說他們有一個特色,
[00:08:22.700 --> 00:08:23.700]  他按時間說,
[00:08:23.700 --> 00:08:24.700]  信了很久了,
[00:08:24.700 --> 00:08:25.700]  信了一段時間,
[00:08:25.700 --> 00:08:27.700]  你們早該作教師了,
[00:08:27.700 --> 00:08:33.700]  誰知還要有人再將上帝神的聖言,
[00:08:33.700 --> 00:08:35.700]  基礎的要道教導你們,
[00:08:35.700 --> 00:08:38.700]  這個就是那個特色,
[00:08:38.700 --> 00:08:41.700]  他們的特徵不成長就是一個,
[00:08:41.700 --> 00:08:43.700]  只是被人教,
[00:08:43.700 --> 00:08:45.700]  不會教人的,
[00:08:45.700 --> 00:08:47.700]  當然這個教師不是說,
[00:08:47.700 --> 00:08:49.700]  你一定是有職位,
[00:08:49.700 --> 00:08:51.700]  主要是學老師,
[00:08:51.700 --> 00:08:52.700]  每一個信徒,
[00:08:52.700 --> 00:08:54.700]  如果你生命的成熟,
[00:08:54.700 --> 00:08:57.700]  你必定能夠教化別人,
[00:08:57.700 --> 00:08:58.700]  見證你的信仰,
[00:08:58.700 --> 00:09:00.700]  是激勵到別人的,
[00:09:00.700 --> 00:09:03.700]  有時候我們要量度一下我們自己,
[00:09:03.700 --> 00:09:07.700]  我們有沒有好像可以教人的呢?
[00:09:07.700 --> 00:09:08.700]  如果沒有,
[00:09:08.700 --> 00:09:10.700]  我們就要留意,
[00:09:10.700 --> 00:09:13.700]  究竟我們應該怎樣呢?
[00:09:13.700 --> 00:09:17.700]  這個講道華是說一些基要的要道,
[00:09:17.700 --> 00:09:19.700]  反而要,
[00:09:19.700 --> 00:09:20.700]  他們需要,
[00:09:20.700 --> 00:09:23.700]  因為你們成了需要赫拉奧勒,
[00:09:23.700 --> 00:09:25.700]  作者不是說你們不要,
[00:09:25.700 --> 00:09:27.700]  雖然這些是很基本的東西,
[00:09:27.700 --> 00:09:29.700]  但你們都需要,
[00:09:29.700 --> 00:09:32.700]  這些基要是什麼呢?
[00:09:32.700 --> 00:09:34.700]  原本的意思好像類似,
[00:09:34.700 --> 00:09:36.700]  如果我們學一個語文,
[00:09:36.700 --> 00:09:37.700]  就ABC的意思,
[00:09:37.700 --> 00:09:39.700]  最基礎,
[00:09:39.700 --> 00:09:41.700]  這些重要嗎?
[00:09:41.700 --> 00:09:42.700]  相當重要,
[00:09:42.700 --> 00:09:44.700]  但如果經常都停留在這裡,
[00:09:44.700 --> 00:09:45.700]  問題就來了,
[00:09:45.700 --> 00:09:47.700]  經常都學ABC的,
[00:09:47.700 --> 00:09:50.700]  學多久都學不完,
[00:09:50.700 --> 00:09:53.700]  我想這是很大的問題,
[00:09:53.700 --> 00:09:54.700]  這裡就說,
[00:09:54.700 --> 00:09:57.700]  成了需要赫拉,
[00:09:57.700 --> 00:09:59.700]  不能赫乾糧的人,
[00:09:59.700 --> 00:10:00.700]  因為這裡說,
[00:10:00.700 --> 00:10:02.700]  凡只赫奶的,
[00:10:02.700 --> 00:10:04.700]  就不熟練仁義的道理,
[00:10:04.700 --> 00:10:06.700]  因為他門是鷹鞋,
[00:10:06.700 --> 00:10:08.700]  照你的成長,
[00:10:08.700 --> 00:10:10.700]  一路去健康,
[00:10:10.700 --> 00:10:11.700]  一直會增長,
[00:10:11.700 --> 00:10:13.700]  你成為教師的,
[00:10:13.700 --> 00:10:14.700]  我想問,
[00:10:14.700 --> 00:10:15.700]  在我們受教當中,
[00:10:15.700 --> 00:10:17.700]  如果你信了主很久,
[00:10:17.700 --> 00:10:19.700]  你應該去教一下主的學,
[00:10:19.700 --> 00:10:23.700]  你應該將你的信仰和人分享,
[00:10:23.700 --> 00:10:24.700]  去幫人成長,
[00:10:24.700 --> 00:10:26.700]  我們不要停留在這裡,
[00:10:26.700 --> 00:10:29.700]  當然我們會問,
[00:10:29.700 --> 00:10:31.700]  我們的信仰是怎樣?
[00:10:31.700 --> 00:10:34.700]  有時我們想想我們自己,
[00:10:34.700 --> 00:10:35.700]  剛剛信主的時候,
[00:10:35.700 --> 00:10:37.700]  可能雀躍很多,
[00:10:37.700 --> 00:10:38.700]  但差不多的時候,
[00:10:38.700 --> 00:10:41.700]  我們變成了老油條,
[00:10:41.700 --> 00:10:48.700]  慢慢就開始知道道理了,
[00:10:48.700 --> 00:10:52.700]  譬如朱牧師說的希伯來書,
[00:10:52.700 --> 00:10:53.700]  我們聽過,
[00:10:53.700 --> 00:10:56.700]  所以可能未必聽得進去,
[00:10:56.700 --> 00:10:57.700]  很多原因,
[00:10:57.700 --> 00:10:59.700]  還有一個很大的問題,
[00:10:59.700 --> 00:11:01.700]  就是我們怎樣看我們的信仰,
[00:11:01.700 --> 00:11:03.700]  有些人覺得我們的信仰,
[00:11:03.700 --> 00:11:05.700]  就是給我們平安,
[00:11:05.700 --> 00:11:09.700]  然後有危難就求神,
[00:11:09.700 --> 00:11:10.700]  神就幫助我們,
[00:11:10.700 --> 00:11:12.700]  這樣認識這個信仰,
[00:11:12.700 --> 00:11:13.700]  是很自我的,
[00:11:13.700 --> 00:11:15.700]  當然神給我們祝福,
[00:11:15.700 --> 00:11:17.700]  但這只不過是一半,
[00:11:17.700 --> 00:11:19.700]  我們要去奉獻給神,
[00:11:19.700 --> 00:11:21.700]  我們去服侍神,
[00:11:21.700 --> 00:11:24.700]  如果我們這樣看信仰,
[00:11:24.700 --> 00:11:27.700]  這是非常自我中心的時候,
[00:11:27.700 --> 00:11:29.700]  我們回來崇拜,
[00:11:29.700 --> 00:11:31.700]  我們就會好像一個旁觀者,
[00:11:31.700 --> 00:11:34.700]  我們甚至有一個消費者的心態,
[00:11:34.700 --> 00:11:35.700]  回到教會,
[00:11:35.700 --> 00:11:39.700]  看看牧者傳道人有什麼要告訴我,
[00:11:39.700 --> 00:11:41.700]  看看我有沒有幫助,
[00:11:41.700 --> 00:11:42.700]  如果有幫助,
[00:11:42.700 --> 00:11:43.700]  非常好,
[00:11:43.700 --> 00:11:45.700]  今天這個崇拜,
[00:11:45.700 --> 00:11:46.700]  但你每次來到,
[00:11:46.700 --> 00:11:51.700]  其實你是將尊榮給神,
[00:11:51.700 --> 00:11:53.700]  你和神有交仗,
[00:11:53.700 --> 00:11:55.700]  這是理所當然的,
[00:11:55.700 --> 00:11:57.700]  然後你要鼓勵,
[00:11:57.700 --> 00:11:59.700]  等於你看哥羅西書,
[00:11:59.700 --> 00:12:01.700]  彼此對說,
[00:12:01.700 --> 00:12:04.700]  心被恩感去感謝神,
[00:12:04.700 --> 00:12:07.700]  是一個很活潑的場面,
[00:12:07.700 --> 00:12:09.700]  如果我們覺得,
[00:12:09.700 --> 00:12:11.700]  我回來了,
[00:12:11.700 --> 00:12:13.700]  我付出很多,
[00:12:13.700 --> 00:12:16.700]  我回來也非常好,
[00:12:16.700 --> 00:12:18.700]  你叫我不要遲到,
[00:12:18.700 --> 00:12:21.700]  我們有很多很多的東西,
[00:12:21.700 --> 00:12:25.700]  我們全部對這個信仰有少許誤解,
[00:12:25.700 --> 00:12:28.700]  大大的誤解,
[00:12:28.700 --> 00:12:30.700]  以至我們的生命,
[00:12:30.700 --> 00:12:31.700]  我們不會再上去,
[00:12:31.700 --> 00:12:33.700]  不再付出多一些的氣力,
[00:12:33.700 --> 00:12:36.700]  譬如我們鼓勵查經的弟兄姐妹,
[00:12:36.700 --> 00:12:38.700]  在團體裡面,
[00:12:38.700 --> 00:12:41.700]  預備查了經才回來,
[00:12:41.700 --> 00:12:45.700]  這個就真的非常難處理,
[00:12:45.700 --> 00:12:46.700]  我這麼忙,
[00:12:46.700 --> 00:12:49.700]  我還要花這麼多力氣去看一小時,
[00:12:49.700 --> 00:12:51.700]  這麼大的犧牲,
[00:12:51.700 --> 00:12:55.700]  我們這樣去看我們的信仰,
[00:12:55.700 --> 00:12:57.700]  所以我們就難免,
[00:12:57.700 --> 00:12:59.700]  我們的信仰就停留在某個階段,
[00:12:59.700 --> 00:13:01.700]  很膚淺的,
[00:13:01.700 --> 00:13:03.700]  但是這樣很危險的,
[00:13:03.700 --> 00:13:06.700]  如果我們看希伯來書,
[00:13:06.700 --> 00:13:08.700]  作者更加警告他們,
[00:13:08.700 --> 00:13:10.700]  你們有可能流失的,
[00:13:10.700 --> 00:13:11.700]  其實真的,
[00:13:11.700 --> 00:13:12.700]  很多的信仰,
[00:13:12.700 --> 00:13:14.700]  我們停留在這個階段,
[00:13:14.700 --> 00:13:17.700]  是不是有一個真正的對信仰認識呢?
[00:13:17.700 --> 00:13:19.700]  如果不是的時候,
[00:13:19.700 --> 00:13:20.700]  我們不成長的時候,
[00:13:20.700 --> 00:13:23.700]  我們就很容易被一些異端邪說,
[00:13:23.700 --> 00:13:24.700]  這樣就,
[00:13:24.700 --> 00:13:25.700]  這個又對,
[00:13:25.700 --> 00:13:26.700]  那個又對,
[00:13:26.700 --> 00:13:27.700]  這樣就去了,
[00:13:27.700 --> 00:13:30.700]  我們的根基其實都不穩,
[00:13:30.700 --> 00:13:32.700]  所以這個是很重要,
[00:13:32.700 --> 00:13:34.700]  他說十三字說,
[00:13:34.700 --> 00:13:36.700]  只能吃奶的,
[00:13:36.700 --> 00:13:38.700]  就不熟練仁義的道理,
[00:13:38.700 --> 00:13:40.700]  什麼是仁義的道理呢?
[00:13:40.700 --> 00:13:41.700]  簡單來說,
[00:13:41.700 --> 00:13:42.700]  我們信一個信仰,
[00:13:42.700 --> 00:13:44.700]  是一個生命,
[00:13:44.700 --> 00:13:46.700]  這個帶來給我們仁義,
[00:13:46.700 --> 00:13:47.700]  首先入門,
[00:13:47.700 --> 00:13:48.700]  是相信耶穌基督,
[00:13:48.700 --> 00:13:49.700]  因信稱義,
[00:13:49.700 --> 00:13:51.700]  我們可以信了主,
[00:13:51.700 --> 00:13:54.700]  舊約是說我們信神,
[00:13:54.700 --> 00:13:55.700]  但新約更加看到,
[00:13:55.700 --> 00:13:56.700]  這個公義,
[00:13:56.700 --> 00:13:58.700]  唯有相信耶穌基督才有的,
[00:13:58.700 --> 00:14:00.700]  依照我們的生命,
[00:14:00.700 --> 00:14:03.700]  活出一個基督徒的品格,
[00:14:03.700 --> 00:14:05.700]  這個仁義的道理,
[00:14:05.700 --> 00:14:06.700]  特別留意這個字,
[00:14:06.700 --> 00:14:08.700]  他說熟練,
[00:14:08.700 --> 00:14:09.700]  即是有經驗,
[00:14:09.700 --> 00:14:11.700]  去做的事,
[00:14:11.700 --> 00:14:14.700]  依照行出這個公義,
[00:14:14.700 --> 00:14:17.700]  甚至我們看希伯來書的背景,
[00:14:17.700 --> 00:14:19.700]  為了信仰,
[00:14:19.700 --> 00:14:21.700]  就算是付代價,
[00:14:21.700 --> 00:14:22.700]  面受迫害,
[00:14:22.700 --> 00:14:23.700]  我仍然堅持,
[00:14:23.700 --> 00:14:27.700]  這個就是仁義的道理,
[00:14:27.700 --> 00:14:29.700]  就是因為這樣,
[00:14:29.700 --> 00:14:31.700]  他們還是鷹蟹,
[00:14:31.700 --> 00:14:33.700]  你說我做基督徒,
[00:14:33.700 --> 00:14:35.700]  我要怎樣?
[00:14:35.700 --> 00:14:36.700]  希伯來書的作者,
[00:14:36.700 --> 00:14:38.700]  就嚴重地告訴我們,
[00:14:38.700 --> 00:14:39.700]  如果我們停滯不前,
[00:14:39.700 --> 00:14:41.700]  無論好像這個起端,
[00:14:41.700 --> 00:14:42.700]  又或者去到某個程度,
[00:14:42.700 --> 00:14:43.700]  我們停了,
[00:14:43.700 --> 00:14:46.700]  其實也是一個很強的信號,
[00:14:46.700 --> 00:14:48.700]  我們的信仰不紮實,
[00:14:48.700 --> 00:14:49.700]  我們不去的時候,
[00:14:49.700 --> 00:14:51.700]  我們會很呆滯,
[00:14:51.700 --> 00:14:53.700]  這個生命是非常危險,
[00:14:53.700 --> 00:14:56.700]  你說我會不會信了別的教?
[00:14:56.700 --> 00:14:58.700]  也許未必,
[00:14:58.700 --> 00:15:01.700]  但是我們會看到哥倫多前書,
[00:15:01.700 --> 00:15:02.700]  本來又是說,
[00:15:02.700 --> 00:15:05.700]  這班信徒只能吃奶,
[00:15:05.700 --> 00:15:06.700]  不能吃乾糧,
[00:15:06.700 --> 00:15:07.700]  他們怎樣?
[00:15:07.700 --> 00:15:09.700]  行為會表現出來,
[00:15:09.700 --> 00:15:12.700]  他們分門結黨,
[00:15:12.700 --> 00:15:14.700]  他們行淫亂也不知道,
[00:15:14.700 --> 00:15:16.700]  原來很恐怖,
[00:15:16.700 --> 00:15:19.700]  世界的觀念就進了你那裡,
[00:15:19.700 --> 00:15:20.700]  你不去成長,
[00:15:20.700 --> 00:15:21.700]  不去壯大,
[00:15:21.700 --> 00:15:23.700]  世界觀念就進了你那裡,
[00:15:23.700 --> 00:15:24.700]  你不自然,
[00:15:24.700 --> 00:15:26.700]  你覺得我是一個基督徒,
[00:15:26.700 --> 00:15:27.700]  但是我的思維,
[00:15:27.700 --> 00:15:30.700]  全部是世界的,
[00:15:30.700 --> 00:15:35.700]  美國有一個牧者叫Tim Kamel,
[00:15:35.700 --> 00:15:37.700]  這本書我很欣賞,
[00:15:37.700 --> 00:15:40.700]  其中有一段講到,
[00:15:40.700 --> 00:15:42.700]  我們的人生,
[00:15:42.700 --> 00:15:43.700]  基督徒的人生,
[00:15:43.700 --> 00:15:45.700]  好像在高速公路一樣,
[00:15:45.700 --> 00:15:47.700]  周圍的走,
[00:15:47.700 --> 00:15:48.700]  有些路牌是這樣說,
[00:15:48.700 --> 00:15:49.700]  有些路牌是這樣,
[00:15:49.700 --> 00:15:51.700]  你很容易會混亂了我們,
[00:15:51.700 --> 00:15:54.700]  甚至有些路牌有時候會變,
[00:15:54.700 --> 00:15:58.700]  基督徒就會這樣被世俗影響,
[00:15:58.700 --> 00:16:01.700]  他舉出幾樣東西,
[00:16:01.700 --> 00:16:03.700]  有些人會相信,
[00:16:03.700 --> 00:16:04.700]  世界會告訴你,
[00:16:04.700 --> 00:16:08.700]  神的兒女是不會受到疾病,
[00:16:08.700 --> 00:16:13.700]  貧窮的傷害,
[00:16:13.700 --> 00:16:14.700]  你說出來,
[00:16:14.700 --> 00:16:16.700]  是嗎?
[00:16:16.700 --> 00:16:17.700]  如果你問美國,
[00:16:17.700 --> 00:16:20.700]  很多的教會是在說這一套,
[00:16:20.700 --> 00:16:23.700]  成功神學,
[00:16:23.700 --> 00:16:24.700]  很多,
[00:16:24.700 --> 00:16:25.700]  因為世界很喜歡的,
[00:16:25.700 --> 00:16:28.700]  有一次跟一個弟兄聊天,
[00:16:28.700 --> 00:16:30.700]  你去Joe Watson,
[00:16:30.700 --> 00:16:32.700]  Joe Watson是其中一個,
[00:16:32.700 --> 00:16:34.700]  特咒非常之大,
[00:16:34.700 --> 00:16:35.700]  你去那裡小心,
[00:16:35.700 --> 00:16:37.700]  他說成功神學,
[00:16:37.700 --> 00:16:38.700]  是嗎?
[00:16:38.700 --> 00:16:39.700]  不要緊,
[00:16:39.700 --> 00:16:42.700]  不過我很喜歡聽,
[00:16:42.700 --> 00:16:44.700]  我喜歡聽,
[00:16:44.700 --> 00:16:47.700]  世界就是這樣,
[00:16:47.700 --> 00:16:48.700]  耶穌基督說,
[00:16:48.700 --> 00:16:49.700]  沒錯,
[00:16:49.700 --> 00:16:50.700]  你是得到祝福,
[00:16:50.700 --> 00:16:55.700]  但是你要天天背起我的十字架來跟隨我,
[00:16:55.700 --> 00:16:57.700]  當患難來到的時候,
[00:16:57.700 --> 00:17:00.700]  這個信仰就崩潰了,
[00:17:00.700 --> 00:17:02.700]  還有天主又提到,
[00:17:02.700 --> 00:17:04.700]  這個世界告訴我們,
[00:17:04.700 --> 00:17:07.700]  你的價值在乎你成不成功,
[00:17:07.700 --> 00:17:12.700]  所以我們信徒接受不了失敗,
[00:17:12.700 --> 00:17:13.700]  又告訴我們,
[00:17:13.700 --> 00:17:14.700]  如果你做一份工作,
[00:17:14.700 --> 00:17:15.700]  你打工,
[00:17:15.700 --> 00:17:18.700]  你一定要爬到最高的階梯,
[00:17:18.700 --> 00:17:22.700]  你要追求這個是你的目標,
[00:17:22.700 --> 00:17:25.700]  如果你的家庭有些阻礙,
[00:17:25.700 --> 00:17:30.700]  不要讓你的家庭剝奪了你成功的機會,
[00:17:30.700 --> 00:17:34.700]  放那麼多時間在家裡幹什麼,
[00:17:34.700 --> 00:17:36.700]  這個才是你的價值,
[00:17:36.700 --> 00:17:39.700]  還有美國或者香港現在很多時候,
[00:17:39.700 --> 00:17:41.700]  這個價值就是說,
[00:17:41.700 --> 00:17:44.700]  享受我們享受的東西,
[00:17:44.700 --> 00:17:45.700]  譬如屋或者這些,
[00:17:45.700 --> 00:17:47.700]  不要等到你賺夠錢就享受,
[00:17:47.700 --> 00:17:49.700]  現在馬上要享受,
[00:17:49.700 --> 00:17:50.700]  及時行樂,
[00:17:50.700 --> 00:17:51.700]  是嗎?
[00:17:51.700 --> 00:17:54.700]  這個世界就是這樣,
[00:17:54.700 --> 00:17:55.700]  天主就說道,
