
[00:00:00.000 --> 00:00:05.000]  今天我們是來到可信的話的第三講
[00:06:40.000 --> 00:06:41.000]  聖經裏頭提到
[00:06:41.000 --> 00:06:43.000]  羅德是個義人
[00:06:43.000 --> 00:06:45.000]  是屬於神的人
[00:06:45.000 --> 00:06:49.000]  但是因爲他沒有一個盡淺的生活
[00:06:49.000 --> 00:06:52.000]  所以他就受到很大的賠損
[00:06:52.000 --> 00:06:55.000]  所以就講到盡淺
[00:06:55.000 --> 00:07:01.000]  那爲什麼要操練盡淺呢
[00:07:01.000 --> 00:07:04.000]  我們在這一段聖經裏頭
[00:07:04.000 --> 00:07:07.000]  我們剛纔讀的聖經裏頭提到
[00:07:07.000 --> 00:07:10.000]  因爲關係到三方面的事情
[00:07:10.000 --> 00:07:12.000]  因爲是盡淺
[00:07:12.000 --> 00:07:14.000]  提到有三方面
[00:07:14.000 --> 00:07:19.000]  第一方面是關係到永遠的事情
[00:07:19.000 --> 00:07:21.000]  因爲在這裏面提到
[00:07:21.000 --> 00:07:29.000]  到了盡淺有今生和來生的應許
[00:07:29.000 --> 00:07:30.000]  這個人呢
[00:07:30.000 --> 00:07:32.000]  有靈魂
[00:07:32.000 --> 00:07:35.000]  有靈、有魂、有身體
[00:07:35.000 --> 00:07:37.000]  那麼這裏說呢
[00:07:37.000 --> 00:07:39.000]  身體很重要
[00:07:39.000 --> 00:07:43.000]  但是操練身體一處還少
[00:07:43.000 --> 00:07:47.000]  就是現在是很注重身體的
[00:07:47.000 --> 00:07:49.000]  電視上不斷說
[00:07:49.000 --> 00:07:51.000]  你要怎麼樣的鍛鍊
[00:07:51.000 --> 00:07:53.000]  身體就健康
[00:07:53.000 --> 00:07:54.000]  你要喫什麼東西
[00:07:54.000 --> 00:07:56.000]  你的身體就健康
[00:07:56.000 --> 00:07:58.000]  那有些人呢
[00:07:58.000 --> 00:08:00.000]  會去到健身房
[00:08:00.000 --> 00:08:04.000]  一個禮拜去兩次、去三次
[00:08:04.000 --> 00:08:08.000]  去做一些體操
[00:08:08.000 --> 00:08:12.000]  這樣的話來保持自己的身體健康
[00:08:12.000 --> 00:08:15.000]  操練身體是重要的
[00:08:15.000 --> 00:08:16.000]  一處還少
[00:08:16.000 --> 00:08:18.000]  不是沒有一處
[00:08:18.000 --> 00:08:19.000]  有有一處
[00:08:19.000 --> 00:08:22.000]  但是爲什麼說少呢
[00:08:22.000 --> 00:08:26.000]  是要跟操練盡淺來比較
[00:08:26.000 --> 00:08:28.000]  這個一處還少
[00:08:28.000 --> 00:08:31.000]  就是他指的今生
[00:08:31.000 --> 00:08:33.000]  再強壯的身體
[00:08:33.000 --> 00:08:38.000]  一百年或者一百二十年就過去了
[00:08:38.000 --> 00:08:41.000]  不能夠待到永遠裏頭
[00:08:41.000 --> 00:08:42.000]  但是呢
[00:08:42.000 --> 00:08:46.000]  他說盡淺操練更爲重要
[00:08:46.000 --> 00:08:51.000]  他說對今生和來生都有一處
[00:08:51.000 --> 00:08:54.000]  這是兩方面的比較
[00:08:54.000 --> 00:08:57.000]  所以這個聖經告訴我們呢
[00:08:57.000 --> 00:09:00.000]  就是要注意你的身體
[00:09:00.000 --> 00:09:03.000]  因爲你的身體是神的殿
[00:09:03.000 --> 00:09:06.000]  是聖靈居住的地方
[00:09:06.000 --> 00:09:08.000]  身體將來不是毀滅
[00:09:08.000 --> 00:09:11.000]  將來我們身體還要改變
[00:09:11.000 --> 00:09:15.000]  要成爲像耶穌那樣的榮耀的身體
[00:09:15.000 --> 00:09:17.000]  所以身體還是重要的
[00:09:17.000 --> 00:09:21.000]  我們不能夠糟蹋自己的身體
[00:09:21.000 --> 00:09:23.000]  毀壞自己的身體
[00:09:23.000 --> 00:09:26.000]  這是神所不喜歡的
[00:09:26.000 --> 00:09:29.000]  那麼是要操練身體
[00:09:29.000 --> 00:09:30.000]  但是呢
[00:09:30.000 --> 00:09:32.000]  跟這個操練盡淺呢
[00:09:32.000 --> 00:09:34.000]  比較起來
[00:09:34.000 --> 00:09:38.000]  這一處還少
[00:09:38.000 --> 00:09:41.000]  所以這個是我們操練盡淺呢
[00:09:41.000 --> 00:09:44.000]  是要關係到這個永遠的事情
[00:09:44.000 --> 00:09:46.000]  因爲神對每個信徒
[00:09:46.000 --> 00:09:50.000]  都有今生和來生的應許
[00:09:50.000 --> 00:09:54.000]  我們今天活到一百多歲
[00:09:54.000 --> 00:09:55.000]  或者是不到一百歲
[00:09:55.000 --> 00:09:56.000]  我們離開世界了
[00:09:56.000 --> 00:09:58.000]  那是今生
[00:09:58.000 --> 00:10:00.000]  那今生過去以後呢
[00:10:00.000 --> 00:10:02.000]  我們還有來生
[00:10:02.000 --> 00:10:05.000]  在一個死後的世界
[00:10:05.000 --> 00:10:07.000]  是一個活潑的世界
[00:10:07.000 --> 00:10:09.000]  這是一個來生
[00:10:09.000 --> 00:10:12.000]  所以神對每一個信徒
[00:10:12.000 --> 00:10:16.000]  他都有今生和來生的應許
[00:10:16.000 --> 00:10:17.000]  應許什麼呢
[00:10:17.000 --> 00:10:22.000]  應許就包括神要賜給我們的部分
[00:10:22.000 --> 00:10:24.000]  神所應許的
[00:10:24.000 --> 00:10:28.000]  都是要給我們祝福
[00:10:28.000 --> 00:10:31.000]  而且還包括什麼呢
[00:10:31.000 --> 00:10:34.000]  包括神對我們的心意
[00:10:34.000 --> 00:10:36.000]  神爲什麼對我們應許呢
[00:10:36.000 --> 00:10:40.000]  因爲他要我們能夠成爲怎麼樣一個人
[00:10:40.000 --> 00:10:45.000]  所以神就有今生和來生的應許
[00:10:45.000 --> 00:10:49.000]  所以你只有追求操練盡淺
[00:10:49.000 --> 00:10:53.000]  你才能夠滿足神的心意
[00:10:53.000 --> 00:10:58.000]  那麼到底神給我們今生有什麼應許
[00:10:58.000 --> 00:11:01.000]  那在聖經裏面提了很多
[00:11:01.000 --> 00:11:04.000]  以色列人他們都知道
[00:11:04.000 --> 00:11:07.000]  有各方面的好處
[00:11:07.000 --> 00:11:09.000]  你敬畏神的話
[00:11:09.000 --> 00:11:10.000]  你見到蒙福
[00:11:10.000 --> 00:11:11.000]  你出也蒙福
[00:11:11.000 --> 00:11:13.000]  你路也蒙福
[00:11:13.000 --> 00:11:16.000]  你家裏的每樣東西都蒙福
[00:11:16.000 --> 00:11:18.000]  如果你不聽神的話
[00:11:18.000 --> 00:11:19.000]  你不順乎神
[00:11:19.000 --> 00:11:21.000]  你去拜偶像
[00:11:21.000 --> 00:11:22.000]  離開神的話
[00:11:22.000 --> 00:11:24.000]  那麼你出也蒙禍
[00:11:24.000 --> 00:11:25.000]  也受禍
[00:11:25.000 --> 00:11:27.000]  家裏面也蒙禍
[00:11:27.000 --> 00:11:30.000]  所以以色列人很明白
[00:11:30.000 --> 00:11:36.000]  但是有時候他們反過來的
[00:11:36.000 --> 00:11:37.000]  他們就會認爲
[00:11:37.000 --> 00:11:41.000]  如果我的今生有錢蒙福
[00:11:41.000 --> 00:11:43.000]  就是神與我同在
[00:11:43.000 --> 00:11:45.000]  神喜歡我的證據
[00:11:45.000 --> 00:11:48.000]  他們是從這方面來看
[00:11:48.000 --> 00:11:51.000]  你有錢就是你蒙神的祝福
[00:11:51.000 --> 00:11:53.000]  你沒有錢就是神咒詛你
[00:11:53.000 --> 00:11:57.000]  其實他們想的剛好相反
[00:11:57.000 --> 00:11:58.000]  是相反的
[00:11:58.000 --> 00:12:01.000]  因爲神不是單單看給我們今生的東西
[00:12:01.000 --> 00:12:05.000]  他還要給我們有永生有來生的
[00:12:05.000 --> 00:12:08.000]  我們神給我們的應許
[00:12:08.000 --> 00:12:10.000]  給我們的福分是很多的
[00:12:10.000 --> 00:12:13.000]  所以我們要追求盡錢
[00:12:13.000 --> 00:12:17.000]  因爲神要給我們的福分
[00:12:17.000 --> 00:12:18.000]  那麼第二個
[00:12:18.000 --> 00:12:20.000]  因爲什麼盡錢呢
[00:12:20.000 --> 00:12:24.000]  因爲這是關係到永生的神
[00:12:24.000 --> 00:12:31.000]  在第十節就說到
[00:12:31.000 --> 00:12:33.000]  他說我們勞苦努力
[00:12:33.000 --> 00:12:36.000]  正是爲此因我們的指望
[00:12:36.000 --> 00:12:39.000]  在乎永生的神
[00:12:39.000 --> 00:12:41.000]  他說我們爲什麼超量盡錢呢
[00:12:41.000 --> 00:12:47.000]  因爲我們的指望是在乎永生的神
[00:12:47.000 --> 00:12:51.000]  永生的神也可以稱作永活的神
[00:12:51.000 --> 00:12:54.000]  永遠活着的神
[00:12:54.000 --> 00:12:57.000]  如果聖經也提到
[00:12:57.000 --> 00:13:01.000]  如果我們只是顧到今生
[00:13:01.000 --> 00:13:04.000]  我們忘記了永生
[00:13:04.000 --> 00:13:05.000]  忘記了來生
[00:13:05.000 --> 00:13:09.000]  那麼在哥林多前書就提到
[00:13:09.000 --> 00:13:11.000]  如果沒有活活的話
[00:13:11.000 --> 00:13:14.000]  那我們就跟世界上的一樣
[00:13:14.000 --> 00:13:16.000]  喫喫喝喝
[00:13:16.000 --> 00:13:17.000]  明天就要死了
[00:13:17.000 --> 00:13:20.000]  何必又爲了今天
[00:13:20.000 --> 00:13:24.000]  再好好去追求認識神呢
[00:13:24.000 --> 00:13:27.000]  既然說明天都要死了
[00:13:27.000 --> 00:13:28.000]  什麼都沒有了
[00:13:28.000 --> 00:13:29.000]  沒有永生
[00:13:29.000 --> 00:13:30.000]  沒有來生
[00:13:30.000 --> 00:13:33.000]  那麼這個人呢就隨便就活着了
[00:13:33.000 --> 00:13:36.000]  但是保羅說
[00:13:36.000 --> 00:13:40.000]  如果基督徒也是跟世人這樣的想法
[00:13:40.000 --> 00:13:43.000]  只是說在今生能夠享受的好
[00:13:43.000 --> 00:13:45.000]  不管以後怎麼樣
[00:13:45.000 --> 00:13:48.000]  那就是比衆人還可憐了
[00:13:48.000 --> 00:13:51.000]  所以這個世界上的人呢
[00:13:51.000 --> 00:13:55.000]  他們就說人死如燈滅
[00:13:55.000 --> 00:13:57.000]  人死了什麼都沒有了
[00:13:57.000 --> 00:14:01.000]  何必不趁着現在有時間呢
[00:14:01.000 --> 00:14:05.000]  好好來追求來享福呢
[00:14:05.000 --> 00:14:08.000]  他們就是隻是看到有今生
[00:14:08.000 --> 00:14:10.000]  但基督徒呢
[00:14:10.000 --> 00:14:12.000]  他的指望在永活的神
[00:14:12.000 --> 00:14:15.000]  這種神永遠活着
[00:14:15.000 --> 00:14:18.000]  不但他自己永遠活着
[00:14:18.000 --> 00:14:22.000]  他也要叫信他的人也永遠活着
[00:14:22.000 --> 00:14:25.000]  我們今天離開了世界
[00:14:25.000 --> 00:14:28.000]  但是我們不是消滅了
[00:14:28.000 --> 00:14:31.000]  我們來自死後還有復活
[00:14:31.000 --> 00:14:35.000]  復活以後還要得到神更大的榮耀
[00:14:35.000 --> 00:14:39.000]  所以我們不是單單在今生有指望
[00:14:39.000 --> 00:14:42.000]  我們是要指望這位永生的神
[00:14:42.000 --> 00:14:48.000]  給我們的永遠的福氣
[00:14:48.000 --> 00:14:54.000]  既然我們
[00:14:54.000 --> 00:15:00.000]  既然我們對神有個永生的神
[00:15:00.000 --> 00:15:06.000]  既然我們有永遠的盼望
[00:15:06.000 --> 00:15:09.000]  那我們就要勉勵自己
[00:15:09.000 --> 00:15:11.000]  要操練金錢
[00:15:11.000 --> 00:15:15.000]  要討神的喜悅來榮耀神
[00:15:15.000 --> 00:15:19.000]  因爲有盼望的人
[00:15:19.000 --> 00:15:23.000]  這盼望就是我們現在還沒有的
[00:15:23.000 --> 00:15:27.000]  誰盼望現在看得見的呢
[00:15:27.000 --> 00:15:30.000]  你所盼望的是將來的事情
[00:15:30.000 --> 00:15:32.000]  是你現在看不見
[00:15:32.000 --> 00:15:34.000]  但是在將來要實現的
[00:15:34.000 --> 00:15:37.000]  既然有這樣的盼望
[00:15:37.000 --> 00:15:41.000]  知道這金錢是呵護神的心意
[00:15:41.000 --> 00:15:44.000]  這金錢是要討神的喜悅
[00:15:44.000 --> 00:15:47.000]  那麼你不但在今生要討神的喜悅
[00:15:47.000 --> 00:15:53.000]  也要在永世裏頭與神永遠的同在
[00:15:53.000 --> 00:15:56.000]  這樣的話我們就要勉勵自己
[00:15:56.000 --> 00:15:59.000]  來追求金錢
[00:15:59.000 --> 00:16:01.000]  來討神的喜悅
[00:16:01.000 --> 00:16:03.000]  來榮耀神
[00:16:03.000 --> 00:16:05.000]  關係到神
[00:16:05.000 --> 00:16:07.000]  金錢關係到神
[00:16:07.000 --> 00:16:10.000]  這位神是永活的神
[00:16:10.000 --> 00:16:14.000]  所以我們要操練金錢
[00:16:14.000 --> 00:16:19.000]  第三個是關乎到神的救恩
[00:16:19.000 --> 00:16:21.000]  在第十節說
[00:16:21.000 --> 00:16:24.000]  因我們的指望在乎永生的神
[00:16:24.000 --> 00:16:27.000]  祂是萬人的救主
[00:16:27.000 --> 00:16:31.000]  更是信徒的救主
[00:16:31.000 --> 00:16:34.000]  所以沒有信主的人呢
[00:16:34.000 --> 00:16:38.000]  他們從神得到的好處呢
[00:16:38.000 --> 00:16:41.000]  是今生暫時的
[00:16:41.000 --> 00:16:45.000]  信徒得到的呢就是永遠的
[00:16:45.000 --> 00:16:47.000]  所以這裏說呢
[00:16:47.000 --> 00:16:50.000]  祂是萬人的救主
[00:16:50.000 --> 00:16:52.000]  更是信徒的救主
[00:16:52.000 --> 00:16:55.000]  那這句話的意思不是說
[00:16:55.000 --> 00:16:58.000]  每個人所有的人
[00:16:58.000 --> 00:17:01.000]  都是神所要拯救的
[00:17:01.000 --> 00:17:02.000]  不是萬人救主
[00:17:02.000 --> 00:17:05.000]  是說神要救每一個人
[00:17:05.000 --> 00:17:06.000]  不管你信不信
[00:17:06.000 --> 00:17:08.000]  祂都要救你
[00:17:08.000 --> 00:17:11.000]  這個聖經沒有這樣的意思
[00:17:11.000 --> 00:17:13.000]  它說是萬人的救主
[00:17:13.000 --> 00:17:14.000]  意思就是說
[00:17:14.000 --> 00:17:16.000]  沒有信主的人
[00:17:16.000 --> 00:17:18.000]  他也能夠得到神的恩典
[00:17:18.000 --> 00:17:22.000]  但這個恩典呢是暫時的
[00:17:22.000 --> 00:17:26.000]  這個恩典呢是今生的
[00:17:26.000 --> 00:17:29.000]  但是跟信徒得到的不一樣
[00:17:29.000 --> 00:17:30.000]  我們信徒得到的
[00:17:30.000 --> 00:17:32.000]  不但是今生的
[00:17:32.000 --> 00:17:35.000]  而且還是永遠的
[00:17:35.000 --> 00:17:38.000]  這個有差別的
[00:17:38.000 --> 00:17:41.000]  這更是信徒的救主
[00:17:41.000 --> 00:17:42.000]  這更是
[00:17:42.000 --> 00:17:44.000]  這個原來的意思就是
[00:17:44.000 --> 00:17:47.000]  特別是
[00:17:47.000 --> 00:17:49.000]  祂是萬人救主
[00:17:49.000 --> 00:17:53.000]  特別是信徒的救主
[00:17:53.000 --> 00:17:54.000]  特別是
[00:17:54.000 --> 00:17:57.000]  就是比較一下
[00:17:57.000 --> 00:18:00.000]  前面這個不信的人得到的
[00:18:00.000 --> 00:18:02.000]  是暫時的
[00:18:02.000 --> 00:18:04.000]  後面信徒得到的
[00:18:04.000 --> 00:18:07.000]  是永遠的
[00:18:07.000 --> 00:18:09.000]  爲什麼是永遠的
[00:18:09.000 --> 00:18:11.000]  爲什麼神給我們的恩典
[00:18:11.000 --> 00:18:13.000]  是永遠的呢
[00:18:13.000 --> 00:18:15.000]  因爲神把我們從
[00:18:15.000 --> 00:18:20.000]  罪跟罪的刑罰裏頭救出來
[00:18:20.000 --> 00:18:22.000]  當我們信主
[00:18:22.000 --> 00:18:24.000]  當我們接受耶穌
[00:18:24.000 --> 00:18:26.000]  做我們的救主
[00:18:26.000 --> 00:18:28.000]  我們在神面前悔改認罪
[00:18:28.000 --> 00:18:31.000]  神就赦免我們的罪
[00:18:31.000 --> 00:18:34.000]  神就不再定我們的罪
[00:18:34.000 --> 00:18:38.000]  就不再叫我們受到罪的刑罰
[00:18:38.000 --> 00:18:42.000]  所以信徒就是神
[00:18:42.000 --> 00:18:47.000]  把他從罪跟罪的刑罰裏頭救出來的
[00:18:47.000 --> 00:18:50.000]  主耶穌是代替我們
[00:18:50.000 --> 00:18:53.000]  被掛在十字架上
[00:18:53.000 --> 00:18:55.000]  祂是無罪的
[00:18:55.000 --> 00:18:58.000]  卻代替我們成爲有罪的
[00:18:58.000 --> 00:19:03.000]  那我們的罪主耶穌親身替我們擔負了
[00:19:03.000 --> 00:19:07.000]  所以我們的罪就得到赦免
[00:19:07.000 --> 00:19:09.000]  這樣的話
[00:19:09.000 --> 00:19:12.000]  這個好處是永遠的
[00:19:12.000 --> 00:19:14.000]  這罪的赦免
[00:19:14.000 --> 00:19:19.000]  神接納我們成爲祂的兒女
[00:19:19.000 --> 00:19:22.000]  這是一個永遠的福氣
[00:19:22.000 --> 00:19:31.000]  爲什麼沒有性的人也能夠得到神的祝福
[00:19:31.000 --> 00:19:34.000]  一些福氣跟恩典呢
[00:19:34.000 --> 00:19:39.000]  因爲神是良善的
[00:19:39.000 --> 00:19:44.000]  所以所有地上的人
[00:19:44.000 --> 00:19:46.000]  當他活在地上的時候
[00:19:46.000 --> 00:19:51.000]  都能夠暫時得到神一些的好處
[00:19:51.000 --> 00:19:54.000]  一些屬地的好處
[00:19:54.000 --> 00:19:57.000]  所以我們可以拿些好處呢
[00:19:57.000 --> 00:20:01.000]  一個是普遍的恩典
[00:20:01.000 --> 00:20:05.000]  第一個我們看到神給地上所有的人
[00:20:05.000 --> 00:20:07.000]  信主跟不信主的人
[00:20:07.000 --> 00:20:11.000]  都有一些暫時的好處
[00:20:11.000 --> 00:20:14.000]  第一個好處就是有普遍的恩典
[00:20:14.000 --> 00:20:17.000]  所以神有一個普遍的恩典
[00:20:17.000 --> 00:20:20.000]  對地上所有的人
[00:20:20.000 --> 00:20:22.000]  我們可以看見什麼普遍的恩典呢
[00:20:22.000 --> 00:20:25.000]  神限制罪
[00:20:25.000 --> 00:20:28.000]  罪在世界上雖然存在
[00:20:28.000 --> 00:20:33.000]  雖然是在有些時候有些地方氾濫
[00:20:33.000 --> 00:20:38.000]  但是究竟神還有力量限制罪
[00:20:38.000 --> 00:20:43.000]  不使罪成爲完全的毀滅人
[00:20:43.000 --> 00:20:45.000]  所以神給人一個什麼呢
[00:20:45.000 --> 00:20:47.000]  什麼限制呢
[00:20:47.000 --> 00:20:51.000]  神給人一個是非的良心
[00:20:51.000 --> 00:20:53.000]  不管你信主也好沒有信主也好
[00:20:53.000 --> 00:20:55.000]  你都有個良心
[00:20:55.000 --> 00:20:57.000]  這個良心有什麼好處呢
[00:20:57.000 --> 00:21:00.000]  就告訴你你這樣做是不對的
[00:21:00.000 --> 00:21:03.000]  即使不信主的人他們也有良心
