
[00:00:00.000 --> 00:00:06.300]  在我們講到之前,我想再次跟大家一起在神的面前禱告。
[00:03:46.900 --> 00:03:49.600]  但在我們今天讀的經文裡面,
[00:03:49.600 --> 00:03:51.600]  這個大概不是經文的重點。
[00:03:51.600 --> 00:03:55.400]  所以我們就來思考一下今天那個重點。
[00:03:55.400 --> 00:03:57.400]  我來跟大家一起思考一下。
[00:03:57.400 --> 00:04:01.500]  所以我想跟大家一起來思考今天經文裡面的重點。
[00:04:01.500 --> 00:04:06.400]  因為天國不單單是指以後的新天新地。
[00:04:06.400 --> 00:04:10.400]  因為天國不單止是指以後要來的新天新地。
[00:04:10.400 --> 00:04:13.700]  那個時候是天國完全實現。
[00:04:13.700 --> 00:04:17.000]  那個時候是天國完全實現。
[00:04:17.000 --> 00:04:20.700]  但並不是天國所有的內容。
[00:04:20.700 --> 00:04:24.200]  但並不是所有天國內容都是指那樣東西。
[00:04:24.200 --> 00:04:26.800]  我特別要說一下那個原文。
[00:04:26.800 --> 00:04:28.900]  我特別要說一下那個原文。
[00:04:28.900 --> 00:04:31.900]  有關天國近了的原文。
[00:04:31.900 --> 00:04:35.000]  就是有關這句話,天國近了的原文。
[00:04:35.000 --> 00:04:37.400]  裡面使用的那個動詞,
[00:04:37.400 --> 00:04:39.600]  那個近了是一個動詞,
[00:04:39.600 --> 00:04:45.800]  那個動詞是現在完成式。
[00:04:45.800 --> 00:04:48.500]  裡面近了那個字的原文,
[00:04:48.500 --> 00:04:54.200]  在希臘文就是用了現代完成式。
[00:04:54.200 --> 00:04:57.600]  就是have done那個英語。
[00:04:57.600 --> 00:05:00.800]  就好像英文的have done這樣的用法。
[00:05:00.800 --> 00:05:04.900]  強調的是那個時間。
[00:05:04.900 --> 00:05:06.800]  強調的就是那個時間。
[00:05:06.800 --> 00:05:09.600]  是一件事情發生了以後,
[00:05:09.600 --> 00:05:12.500]  怎麼樣影響我們現在。
[00:05:12.500 --> 00:05:15.000]  那件事情已經發生了,
[00:05:15.000 --> 00:05:17.700]  但仍然是影響我們現在的。
[00:05:17.700 --> 00:05:22.500]  但如果是以希臘文的文法來讀的話。
[00:05:22.500 --> 00:05:25.400]  如果我們用希臘文的文法來讀的話。
[00:05:25.400 --> 00:05:28.200]  希臘文就使用現在完成式,
[00:05:28.200 --> 00:05:31.800]  強調的是空間。
[00:05:31.800 --> 00:05:35.900]  希臘文的現代完成式強調的就是空間。
[00:05:35.900 --> 00:05:38.100]  就是帶有強烈的意思,
[00:05:38.100 --> 00:05:41.300]  就是就在你的面前的意思。
[00:05:41.300 --> 00:05:44.800]  帶著一個很強烈的訊息就是說,
[00:05:44.800 --> 00:05:46.400]  就在你的面前。
[00:05:46.400 --> 00:05:47.400]  所以這一句話,
[00:05:47.400 --> 00:05:49.800]  天國近了,直接的翻譯,
[00:05:49.800 --> 00:05:51.400]  我應該這樣說。
[00:05:51.400 --> 00:05:52.600]  如果天國近了,
[00:05:52.600 --> 00:05:54.000]  我將它直接的翻譯,
[00:05:54.000 --> 00:05:54.900]  我應該這樣說的。
[00:05:54.900 --> 00:05:57.600]  天國就在你的眼前。
[00:05:57.600 --> 00:06:00.400]  天國就在你的眼前。
[00:06:00.400 --> 00:06:04.700]  那究竟這樣的一句話是什麼意思呢?
[00:06:04.700 --> 00:06:07.400]  那究竟主耶穌說這句話是什麼意思呢?
[00:06:07.400 --> 00:06:10.900]  那天國又是什麼樣的意思呢?
[00:06:10.900 --> 00:06:14.500]  天國它指的是什麼呢?
[00:06:14.500 --> 00:06:19.300]  一般人想到的國家,
[00:06:19.300 --> 00:06:26.400]  是包括了地圖、人民、種族、歷史,
[00:06:26.400 --> 00:06:29.600]  還有是政治、軍事、經濟等等。
[00:06:29.600 --> 00:06:32.500]  還可能包括政治、軍事、經濟等等。
[00:06:32.500 --> 00:06:35.500]  也可能包括一個運作的政府。
[00:06:35.500 --> 00:06:38.000]  也可能包括一個正在運作的政府。
[00:06:38.000 --> 00:06:42.300]  但是和好多其他古代的國家一樣。
[00:06:42.300 --> 00:06:45.500]  但是正如好多其他古代的國家一樣。
[00:06:45.500 --> 00:06:48.300]  聖經裡使用了國度這個字。
[00:06:48.300 --> 00:06:50.100]  聖經也用了這個字,國度。
[00:06:50.100 --> 00:06:53.600]  眼光集中的不像我們現代人。
[00:06:53.600 --> 00:06:56.300]  眼光所集中的不像我們現代人的思想。
[00:06:56.300 --> 00:07:00.300]  他的眼光集中的是誰在當皇帝。
[00:07:00.300 --> 00:07:04.300]  他的眼光集中的是誰在當皇帝。
[00:07:04.300 --> 00:07:10.800]  還有這個皇帝的統治方針是怎麼樣的。
[00:07:10.800 --> 00:07:14.100]  還有這個皇帝的統治方針是怎麼樣的。
[00:07:14.100 --> 00:07:16.300]  所以我舉個例子,
[00:07:16.300 --> 00:07:19.600]  在中國的社會學家,
[00:07:19.600 --> 00:07:23.000]  第一個社會學家,費孝通。
[00:07:23.000 --> 00:07:29.300]  我舉個例子,在中國的一位歷史學家,
[00:07:29.300 --> 00:07:31.800]  第一個社會學家,費孝通。
[00:07:31.800 --> 00:07:37.300]  他曾經這樣分析中國的權力結構,
[00:07:37.300 --> 00:07:39.300]  社會的權力結構。
[00:07:39.300 --> 00:07:43.800]  他曾經這樣分析中國社會的權力結構。
[00:07:43.800 --> 00:07:45.800]  認識費孝通嗎?
[00:07:45.800 --> 00:07:48.300]  有沒有人認識費孝通?
[00:07:48.300 --> 00:07:52.300]  應該認識他,他是中國第一個社會學家。
[00:07:52.300 --> 00:07:56.300]  我們應該認識他,因為他是中國第一個社會學家。
[00:07:56.300 --> 00:08:01.300]  他將中國的權力結構分成三個層次。
[00:08:01.300 --> 00:08:04.300]  他將中國的權力結構分成三個層次。
[00:08:04.300 --> 00:08:07.800]  就是皇權,皇帝的權力。
[00:08:07.800 --> 00:08:09.300]  就是皇權。
[00:08:09.300 --> 00:08:15.300]  父權,和生權,鄉親的權力,鄉親。
[00:08:15.300 --> 00:08:17.300]  鄉親。
[00:08:17.300 --> 00:08:19.300]  就是鄉村裏面的。
[00:08:19.300 --> 00:08:25.300]  鄉親,鄉村裏面的鄉親的權。
[00:08:25.300 --> 00:08:27.300]  皇權,父權,鄉親的權。
[00:08:27.300 --> 00:08:32.300]  而皇權才是最集中的,其他兩個都是他的生源。
[00:08:32.300 --> 00:08:37.300]  當然皇權是最集中的,其他兩種權都是一代一代地生源下去的。
[00:08:37.300 --> 00:08:42.300]  所以說明了,他分析得很好,
[00:08:42.300 --> 00:08:50.300]  我們中國也是以皇帝的治理的權力作為非常關鍵的一環。
[00:08:50.300 --> 00:08:54.800]  他分析得很好,中國人一向都是看皇帝的權力,
[00:08:54.800 --> 00:08:58.300]  是社會的很關鍵的一環。
[00:08:58.300 --> 00:09:01.300]  是整個社會裏面最關鍵的一環。
[00:09:01.300 --> 00:09:03.300]  所以我們現在明白了沒有?
[00:09:03.300 --> 00:09:05.300]  我們現在明白了沒有?
[00:09:05.300 --> 00:09:10.300]  主耶穌說天國近了,
[00:09:10.300 --> 00:09:16.300]  信息的焦點是在天國的君王身上。
[00:09:16.300 --> 00:09:20.300]  信息的焦點在天國的君王身上。
[00:09:20.300 --> 00:09:23.300]  就是耶穌基督他自己。
[00:09:23.300 --> 00:09:25.800]  就是耶穌基督他自己。
[00:09:25.800 --> 00:09:29.800]  現在他對我們說,
[00:09:29.800 --> 00:09:34.800]  時機成熟了,
[00:09:34.800 --> 00:09:39.800]  上帝的國快實現了,
[00:09:39.800 --> 00:09:45.800]  就是因為君王已經在我們面前。
[00:09:45.800 --> 00:09:47.300]  明白這句話了嗎?
[00:09:47.300 --> 00:09:49.300]  天國近了,
[00:09:49.300 --> 00:09:55.800]  就是耶穌就在你的面前。
[00:09:55.800 --> 00:10:07.300]  天國的君王已經按照舊約的預言出現了。
[00:10:07.300 --> 00:10:16.800]  如果我們有機會再閱讀舊約的一些有關的經文的話,
[00:10:16.800 --> 00:10:25.300]  在裏面的律法書和先知書都有預言一位基督。
[00:10:25.300 --> 00:10:30.300]  在舊約的律法書和先知書都一樣有預言一位基督。
[00:10:30.300 --> 00:10:34.800]  基督在舊約使用的字就是彌賽亞。
[00:10:34.800 --> 00:10:38.800]  在舊約裏面使用基督的字其實就是彌賽亞的字。
[00:10:38.800 --> 00:10:44.300]  如果要簡單地翻譯這個字應該說是神所指派的那個人。
[00:10:44.300 --> 00:10:46.800]  簡單來說就是神所指派的那個人。
[00:10:46.800 --> 00:10:56.300]  舊約預言了基督必要來到世上,
[00:10:56.300 --> 00:11:00.300]  而且帶有君王的身份,
[00:11:00.300 --> 00:11:07.300]  他要按照神的旨意來建立一個國度,
[00:11:07.300 --> 00:11:12.800]  要拯救那些叛逆的人類,
[00:11:12.800 --> 00:11:15.800]  進入這個國度,
[00:11:15.800 --> 00:11:18.800]  重新與神和好,
[00:11:18.800 --> 00:11:24.300]  而且這個國度永無窮盡。
[00:11:24.300 --> 00:11:29.800]  所以現在在這個國度要開始的時候,
[00:11:29.800 --> 00:11:36.800]  在我們眼前的就是耶穌基督他自己,
[00:11:36.800 --> 00:11:42.800]  這位天國的君王。
[00:11:42.800 --> 00:11:53.300]  所以我們這次講到的系列有關天國的系列或者是神的國,
[00:11:53.300 --> 00:11:58.300]  就是以耶穌基督為中心,
[00:11:58.300 --> 00:12:05.800]  以耶穌為天國的君王為主題。
[00:12:05.800 --> 00:12:12.800]  到這裡我想跟大家特別講到一點,
[00:12:12.800 --> 00:12:17.800]  就是有關天國的發展。
[00:12:17.800 --> 00:12:21.800]  特別在最近,以前也有,
[00:12:21.800 --> 00:12:28.800]  但是這三十四年教會裡面,
[00:12:28.800 --> 00:12:30.800]  在教會的圈子裡面,
[00:12:30.800 --> 00:12:34.800]  我們常常聽到天國的發展。
[00:12:34.800 --> 00:12:36.800]  過去也曾經提過,
[00:12:36.800 --> 00:12:39.800]  不過最近三四十年在教會圈子裡面,
[00:12:39.800 --> 00:12:42.800]  常常聽到是教會的發展,天國的發展。
[00:12:42.800 --> 00:12:49.800]  要為天國的發展齊心努力,
[00:12:49.800 --> 00:12:54.800]  但這樣才算是天國的發展。
[00:12:54.800 --> 00:13:00.800]  是不是天國就是一個跨國的公司?
[00:13:00.800 --> 00:13:13.800]  而我們這個教會就是大跨國公司裡面的一個分部。
[00:13:13.800 --> 00:13:20.800]  我們要爭取業績,
[00:13:20.800 --> 00:13:24.800]  要讓人數增長。
[00:13:24.800 --> 00:13:31.800]  於是我們的業績,人數增長,就成了天國的發展。
[00:13:31.800 --> 00:13:37.800]  我們的業績,人數增長就等於天國的發展。
[00:13:37.800 --> 00:13:39.800]  好像對,也好像不對。
[00:13:39.800 --> 00:13:43.800]  好像聽起來有些對,也有些不對。
[00:13:43.800 --> 00:13:46.800]  我想很多弟兄姊妹沒有想得很清楚。
[00:13:46.800 --> 00:13:49.800]  我想很多弟兄姊妹沒有想得很清楚。
[00:13:49.800 --> 00:13:51.800]  但是因為這個是現代的潮流。
[00:13:51.800 --> 00:13:54.800]  但是因為這個是現代的潮流。
[00:13:54.800 --> 00:14:00.800]  我們有意無意地將公司的擴張,
[00:14:00.800 --> 00:14:02.800]  作為我們的模式。
[00:14:02.800 --> 00:14:07.800]  我們有意無意地將一些大公司的擴張,
[00:14:07.800 --> 00:14:10.800]  變成了我們教會發展的模式。
[00:14:10.800 --> 00:14:13.800]  所以就將天國的發展這個概念,
[00:14:13.800 --> 00:14:17.800]  所謂就變成一個世俗化了。
[00:14:17.800 --> 00:14:21.800]  所以天國發展的概念,就變成了一個世俗化的概念。
[00:14:21.800 --> 00:14:28.800]  我們是希望教會增長。
[00:14:28.800 --> 00:14:31.800]  我們都當然希望教會是增長的。
[00:14:31.800 --> 00:14:36.800]  然後我們在當中,我們又可以賺取積極的滿足感和成功感。
[00:14:36.800 --> 00:14:42.800]  我們就在這個增長當中,可以賺到成功感和滿足感。
[00:14:42.800 --> 00:14:47.800]  但是如果我們將天國的中心放在耶穌基督身上,
[00:14:47.800 --> 00:14:49.800]  但是如果我們將天國的中心放在耶穌基督身上,
[00:14:49.800 --> 00:14:52.800]  我們的焦點是我們的主耶穌基督的話,
[00:14:52.800 --> 00:14:55.800]  我們的焦點是我們的主耶穌基督的話,
[00:14:55.800 --> 00:14:58.800]  這樣的概念是出現了問題。
[00:14:58.800 --> 00:15:01.800]  這樣的概念就會有些問題了。
[00:15:01.800 --> 00:15:05.800]  因為天國的擴展,不單單在數人數,
[00:15:05.800 --> 00:15:09.800]  因為天國的擴展不單單在人數方面,
[00:15:09.800 --> 00:15:13.800]  也不是教會裡面有多少的士工,
[00:15:13.800 --> 00:15:17.800]  也不是教會裡面有多少的士工,
[00:15:17.800 --> 00:15:20.800]  有多少的市場佔有率,
[00:15:20.800 --> 00:15:22.800]  也不是教會裡面有多少的市場佔有率,
[00:15:22.800 --> 00:15:25.800]  或者是有多少的自我滿足感,
[00:15:25.800 --> 00:15:28.800]  也不是教會裡面有多少的自我滿足感,
[00:15:28.800 --> 00:15:31.800]  天國的擴展,
[00:15:31.800 --> 00:15:36.800]  應該是天國君王耶穌基督祂的主權在擴展。
[00:15:36.800 --> 00:15:41.800]  應該是天國君王耶穌基督的權並不斷擴展,
[00:15:41.800 --> 00:15:46.800]  應該是天國君王耶穌基督的權並不斷擴展,
[00:15:46.800 --> 00:15:50.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:15:50.800 --> 00:15:53.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:15:53.800 --> 00:15:56.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:15:56.800 --> 00:15:59.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:15:59.800 --> 00:16:02.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:02.800 --> 00:16:05.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:05.800 --> 00:16:08.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:08.800 --> 00:16:11.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:11.800 --> 00:16:14.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:14.800 --> 00:16:17.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:17.800 --> 00:16:20.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:20.800 --> 00:16:23.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:23.800 --> 00:16:26.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:26.800 --> 00:16:29.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:29.800 --> 00:16:35.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:35.800 --> 00:16:38.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:38.800 --> 00:16:41.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:41.800 --> 00:16:44.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:44.800 --> 00:16:47.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:47.800 --> 00:16:50.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:50.800 --> 00:16:53.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:53.800 --> 00:16:56.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:56.800 --> 00:16:59.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:16:59.800 --> 00:17:02.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:02.800 --> 00:17:05.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:05.800 --> 00:17:08.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:08.800 --> 00:17:11.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:11.800 --> 00:17:14.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:14.800 --> 00:17:17.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:17.800 --> 00:17:20.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:20.800 --> 00:17:26.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:26.800 --> 00:17:29.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:29.800 --> 00:17:32.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:32.800 --> 00:17:35.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:35.800 --> 00:17:38.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:38.800 --> 00:17:41.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:41.800 --> 00:17:44.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:44.800 --> 00:17:47.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:47.800 --> 00:17:50.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:50.800 --> 00:17:53.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:53.800 --> 00:17:56.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:56.800 --> 00:17:59.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:17:59.800 --> 00:18:02.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:02.800 --> 00:18:05.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:05.800 --> 00:18:08.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:08.800 --> 00:18:11.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:11.800 --> 00:18:17.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:17.800 --> 00:18:20.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:20.800 --> 00:18:23.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:23.800 --> 00:18:26.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:26.800 --> 00:18:29.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:29.800 --> 00:18:32.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:32.800 --> 00:18:35.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:35.800 --> 00:18:38.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:38.800 --> 00:18:41.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:41.800 --> 00:18:44.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:44.800 --> 00:18:47.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:47.800 --> 00:18:50.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:50.800 --> 00:18:53.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:53.800 --> 00:18:56.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:56.800 --> 00:18:59.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:18:59.800 --> 00:19:02.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:02.800 --> 00:19:08.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:08.800 --> 00:19:11.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:11.800 --> 00:19:14.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:14.800 --> 00:19:17.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:17.800 --> 00:19:20.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:20.800 --> 00:19:23.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:23.800 --> 00:19:26.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:26.800 --> 00:19:29.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:29.800 --> 00:19:32.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:32.800 --> 00:19:35.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:35.800 --> 00:19:38.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:38.800 --> 00:19:41.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:41.800 --> 00:19:44.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:44.800 --> 00:19:47.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:47.800 --> 00:19:50.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:50.800 --> 00:19:53.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:53.800 --> 00:19:59.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:19:59.800 --> 00:20:02.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:02.800 --> 00:20:05.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:05.800 --> 00:20:08.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:08.800 --> 00:20:11.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:11.800 --> 00:20:14.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:14.800 --> 00:20:17.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:17.800 --> 00:20:20.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:20.800 --> 00:20:23.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:23.800 --> 00:20:26.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:26.800 --> 00:20:29.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:29.800 --> 00:20:32.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:32.800 --> 00:20:35.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:35.800 --> 00:20:38.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:38.800 --> 00:20:41.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:41.800 --> 00:20:44.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:44.800 --> 00:20:50.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:50.800 --> 00:20:53.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:53.800 --> 00:20:56.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:56.800 --> 00:20:59.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:20:59.800 --> 00:21:02.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:02.800 --> 00:21:05.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:05.800 --> 00:21:08.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:08.800 --> 00:21:11.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:11.800 --> 00:21:14.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:14.800 --> 00:21:17.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:17.800 --> 00:21:20.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:20.800 --> 00:21:23.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:23.800 --> 00:21:26.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:26.800 --> 00:21:29.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:29.800 --> 00:21:32.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:32.800 --> 00:21:35.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:35.800 --> 00:21:41.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:41.800 --> 00:21:44.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:44.800 --> 00:21:47.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:47.800 --> 00:21:50.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:50.800 --> 00:21:53.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:53.800 --> 00:21:56.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:56.800 --> 00:21:59.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:21:59.800 --> 00:22:02.800]  是讓耶穌基督的主權的範圍不斷增加,
[00:22:02.800 --> 00:22:05.800]  是讓耶穌基督的主權的範圍不斷增加,
