
[00:00:00.000 --> 00:00:02.700]  有些教會經常請宣教士
[00:02:09.680 --> 00:02:12.640]  如果你有聖經可以跟我翻出
[00:02:12.640 --> 00:02:14.840]  如果沒有可以聽我讀
[00:02:14.840 --> 00:02:15.640]  第一節說
[00:02:15.640 --> 00:02:17.840]  信就是所望之事的實體
[00:02:17.840 --> 00:02:20.100]  未見之事的確具
[00:02:20.100 --> 00:02:24.900]  古人在這信上得了美好的證據
[00:02:24.900 --> 00:02:27.000]  然後在第三節開始
[00:02:27.000 --> 00:02:29.280]  一直到第十二節
[00:02:29.280 --> 00:02:33.260]  都是講最初我們信仰的列祖
[00:02:33.260 --> 00:02:34.460]  他們怎樣
[00:02:34.460 --> 00:02:37.360]  因着信做了什麼事情
[00:02:37.360 --> 00:02:39.420]  他們經歷了什麼
[00:02:39.420 --> 00:02:42.240]  包括我們熟悉的阿伯拉罕
[00:02:42.240 --> 00:02:44.640]  他們蒙照離開自己的本族
[00:02:44.640 --> 00:02:47.160]  去到一個自己不知道的地方
[00:02:47.160 --> 00:02:50.040]  神應許他有很多後代
[00:02:50.040 --> 00:02:53.640]  到他死的時候只見到以撒
[00:02:53.640 --> 00:02:57.160]  他見不到他所應許的土地得着
[00:02:57.160 --> 00:03:04.060]  他仍然留在一個地方做一個遊牧民族
[00:03:04.060 --> 00:03:07.320]  所以在第十三節裏說
[00:03:07.320 --> 00:03:10.200]  這些人都是全着信心死的
[00:03:10.200 --> 00:03:13.200]  並沒有得着所應許的
[00:03:13.200 --> 00:03:16.400]  卻從遠處望見且歡喜迎接
[00:03:16.400 --> 00:03:21.000]  又承認自己在世上是客裏是寄居的
[00:03:21.000 --> 00:03:26.440]  說這樣話的人是表明自己要找一個家鄉
[00:03:26.440 --> 00:03:28.920]  他們若想念所離開的家鄉
[00:03:28.920 --> 00:03:31.720]  還有可以回去的機會
[00:03:31.720 --> 00:03:35.120]  他們卻是沒有一個更美的家鄉
[00:03:35.120 --> 00:03:36.840]  就是在天上的
[00:03:36.840 --> 00:03:39.640]  所以神被稱爲他們的神
[00:03:39.640 --> 00:03:41.400]  並不以爲此
[00:03:41.400 --> 00:03:45.560]  因爲他已經給他們預備了一座城
[00:03:45.560 --> 00:03:49.400]  然後在第十七節打下去整張經文
[00:03:49.400 --> 00:03:56.520]  仍然是一個一個地信這位上帝的神的記錄
[00:03:56.520 --> 00:04:00.560]  記載着他們因着信做了些什麼
[00:04:00.560 --> 00:04:04.400]  然後列了之後去到第十二章
[00:04:04.400 --> 00:04:07.600]  他們說我們既然有這麼多同樣的信仰
[00:04:07.600 --> 00:04:10.600]  這些見證人如同雲彩地包着我們的時候
[00:04:10.600 --> 00:04:13.560]  我們就要放下纏繞我們的重擔
[00:04:13.560 --> 00:04:15.760]  脫去一切纏繞我們的罪
[00:04:15.760 --> 00:04:17.920]  宣心、全忍耐的心
[00:04:17.920 --> 00:04:20.280]  奔拿擺在前面的路
[00:04:20.280 --> 00:04:21.800]  所以希伯來書的作者
[00:04:21.800 --> 00:04:24.080]  就用這些一切的見證人列完之後
[00:04:24.080 --> 00:04:28.040]  就叫我們努力
[00:04:28.040 --> 00:04:29.840]  不是我們自己一個
[00:04:29.840 --> 00:04:31.440]  我們有一羣人
[00:04:31.440 --> 00:04:34.200]  都是同樣有一個信仰走這條天路
[00:04:34.200 --> 00:04:38.480]  所以我們要努力堅持下去
[00:04:38.480 --> 00:04:42.520]  今天當我在日本去到全島的時候
[00:04:42.520 --> 00:04:44.320]  我不斷要反思一條問題
[00:04:44.320 --> 00:04:45.640]  因爲我面對的人
[00:04:45.640 --> 00:04:47.720]  大部分有一千個人裏面
[00:04:47.720 --> 00:04:49.080]  我只找到兩個基督徒
[00:04:49.080 --> 00:04:51.040]  大部分都是不信主的
[00:04:51.040 --> 00:04:52.280]  當我要去全島的時候
[00:04:52.280 --> 00:04:54.600]  我發覺很多人都知道、聽過
[00:04:54.600 --> 00:04:56.320]  看日本傳福音很難
[00:04:56.320 --> 00:04:57.440]  因爲我想來想去
[00:04:57.440 --> 00:05:00.560]  究竟他們不信這位上帝的人
[00:05:00.560 --> 00:05:02.400]  和我信的有什麼分別
[00:05:02.400 --> 00:05:03.960]  以致我一定要傳福音給他
[00:05:03.960 --> 00:05:06.000]  而他又一定要接受這個福音
[00:05:06.000 --> 00:05:07.000]  我們就想
[00:05:07.000 --> 00:05:09.400]  可能全島的人就會說
[00:05:09.400 --> 00:05:10.240]  不是的
[00:05:10.240 --> 00:05:12.040]  我有很多父母都是這樣想
[00:05:12.040 --> 00:05:14.280]  年輕的時候就給子女去教會
[00:05:14.280 --> 00:05:15.280]  教好他們
[00:05:15.280 --> 00:05:17.000]  因爲信了主
[00:05:17.000 --> 00:05:19.680]  行爲就會有改善
[00:05:19.680 --> 00:05:20.760]  但不是的
[00:05:20.760 --> 00:05:22.400]  我們做了很多年人
[00:05:22.400 --> 00:05:23.800]  我們發覺
[00:05:23.800 --> 00:05:27.280]  信了耶穌的人未必比別人行爲良好
[00:05:27.280 --> 00:05:28.760]  未信主的人
[00:05:28.760 --> 00:05:31.360]  比我們更像基督徒
[00:05:31.360 --> 00:05:32.280]  我們又見到
[00:05:32.280 --> 00:05:33.000]  不是的
[00:05:33.000 --> 00:05:34.120]  我們信耶穌的人
[00:05:34.120 --> 00:05:35.880]  有人生的目標
[00:05:35.880 --> 00:05:37.360]  但又不是的
[00:05:37.360 --> 00:05:38.560]  我們又見到
[00:05:38.560 --> 00:05:42.280]  未信主的人都可以很有人生目標
[00:05:42.280 --> 00:05:45.440]  一開始就要決定一個無國界醫生
[00:05:45.440 --> 00:05:48.360]  要救很多很多貧苦病人
[00:05:48.360 --> 00:05:50.000]  他們又用心做
[00:05:50.000 --> 00:05:51.600]  他們又做得好
[00:05:51.600 --> 00:05:52.720]  那又不是這些
[00:05:52.720 --> 00:05:54.000]  不如我們就想
[00:05:54.000 --> 00:05:55.000]  不是
[00:05:55.000 --> 00:05:56.080]  我們信主的人
[00:05:56.080 --> 00:05:57.560]  就有永生之餘
[00:05:57.560 --> 00:05:58.760]  我們還有一個
[00:05:58.760 --> 00:06:00.400]  很豐盛的人生
[00:06:00.400 --> 00:06:01.640]  有美滿的婚姻
[00:06:01.640 --> 00:06:03.800]  美滿的家庭
[00:06:03.800 --> 00:06:05.280]  但又不是的
[00:06:05.280 --> 00:06:07.640]  我們又發現很多未信主的人
[00:06:07.640 --> 00:06:10.520]  都可以有很好的家庭
[00:06:10.520 --> 00:06:13.120]  很好的婚姻
[00:06:13.120 --> 00:06:14.040]  你說不是
[00:06:14.040 --> 00:06:16.640]  我們基督徒最重要的就是戰勝死亡
[00:06:16.640 --> 00:06:18.880]  我們不怕死
[00:06:18.880 --> 00:06:20.280]  但又不是的
[00:06:20.280 --> 00:06:21.840]  我去到日本的時候
[00:06:21.840 --> 00:06:24.280]  有一個21歲的小夥子開車
[00:06:24.280 --> 00:06:25.120]  開得很快
[00:06:25.120 --> 00:06:25.840]  我坐在他旁邊
[00:06:25.840 --> 00:06:26.600]  我很害怕
[00:06:26.600 --> 00:06:27.920]  我說你怕不怕死
[00:06:27.920 --> 00:06:28.840]  少年人
[00:06:28.840 --> 00:06:30.280]  如果你今天離開這個世界
[00:06:30.280 --> 00:06:32.840]  你有沒有把握上天堂
[00:06:32.840 --> 00:06:33.760]  他說
[00:06:33.760 --> 00:06:36.120]  我不怕死
[00:06:36.120 --> 00:06:38.800]  我根本不介意上不上天堂
[00:06:38.800 --> 00:06:43.240]  我只是着重於現在這一刻
[00:06:43.240 --> 00:06:45.640]  今天
[00:06:45.640 --> 00:06:51.600]  我們信主的人和不信的人有什麼分別
[00:06:51.600 --> 00:06:54.320]  只有一樣
[00:06:54.320 --> 00:06:57.760]  就是我們信
[00:06:57.760 --> 00:06:59.920]  我們信什麼
[00:06:59.920 --> 00:07:03.280]  我們信我們不是石頭爆出來
[00:07:03.280 --> 00:07:06.720]  不是無端端有一粒分子分解爆裂
[00:07:06.720 --> 00:07:11.480]  然後我們不是有一個單細胞生物分裂
[00:07:11.480 --> 00:07:14.640]  然後變成一個站在那裏的猴子
[00:07:14.640 --> 00:07:19.920]  我們是一位創造天地萬物的神所創造的
[00:07:19.920 --> 00:07:22.480]  我們不是無端端
[00:07:22.480 --> 00:07:24.440]  沒有意義地存在
[00:07:24.440 --> 00:07:25.760]  而是我們相信
[00:07:25.760 --> 00:07:27.080]  有一位造物主
[00:07:27.080 --> 00:07:28.600]  有設計有心思
[00:07:28.600 --> 00:07:30.480]  好像我們剛纔所讀的經文一樣
[00:07:30.480 --> 00:07:32.880]  我們尚未到一天
[00:07:32.880 --> 00:07:35.640]  他已經記在生命冊上
[00:07:35.640 --> 00:07:38.560]  他愛這羣受祖的人
[00:07:38.560 --> 00:07:41.040]  但是卻是我們離開他
[00:07:41.040 --> 00:07:43.400]  離開他,叛逆他的時候
[00:07:43.400 --> 00:07:45.680]  我們失卻了和他的關係
[00:07:45.680 --> 00:07:47.960]  但是他就是愛這羣被造的人
[00:07:47.960 --> 00:07:50.760]  到底他要挽回我們
[00:07:50.760 --> 00:07:55.600]  他派獨生而至耶穌基督降世成爲人
[00:07:55.600 --> 00:07:58.800]  在我們這個有限制的身軀裏面
[00:07:58.800 --> 00:08:01.920]  爲我們忍受屈辱
[00:08:01.920 --> 00:08:03.760]  經歷試探
[00:08:03.760 --> 00:08:05.320]  勝過試探
[00:08:05.320 --> 00:08:07.320]  並且死在十字架上
[00:08:07.320 --> 00:08:11.080]  爲我們承擔一切我們犯的罪
[00:08:11.080 --> 00:08:13.200]  不是真的死了
[00:08:13.200 --> 00:08:14.720]  並且復活
[00:08:14.720 --> 00:08:17.600]  大家有沒有人見過耶穌
[00:08:17.600 --> 00:08:18.600]  沒有吧
[00:08:18.600 --> 00:08:19.880]  我都沒有見過
[00:08:19.880 --> 00:08:22.480]  不過我信
[00:08:22.480 --> 00:08:24.360]  我信
[00:08:24.360 --> 00:08:26.320]  耶穌已經復活了
[00:08:26.320 --> 00:08:28.280]  他並且活着
[00:08:28.280 --> 00:08:31.040]  今天不信的人就是不信
[00:08:31.040 --> 00:08:32.080]  我就是信
[00:08:32.080 --> 00:08:33.480]  我沒有見過也信
[00:08:33.480 --> 00:08:36.040]  我並且信他應許的那位聖經說
[00:08:36.040 --> 00:08:38.640]  他今天回到天上
[00:08:38.640 --> 00:08:39.880]  坐在父神的右邊
[00:08:39.880 --> 00:08:43.120]  有一天他要回來接我
[00:08:43.120 --> 00:08:46.160]  當號角響起的一天
[00:08:46.160 --> 00:08:49.400]  我要和信主的人
[00:08:49.400 --> 00:08:50.920]  被接到他的身邊
[00:08:50.920 --> 00:08:53.000]  與他永遠同在
[00:08:53.000 --> 00:08:55.240]  他回來要審判死人和活人
[00:08:55.240 --> 00:08:58.880]  一切的人都要在他的審判臺前受審判
[00:08:58.880 --> 00:09:01.480]  但唯有敬畏他
[00:09:01.480 --> 00:09:02.320]  相信他
[00:09:02.320 --> 00:09:04.240]  接受他的請求的人
[00:09:04.240 --> 00:09:06.040]  罪得赦免
[00:09:06.040 --> 00:09:08.080]  能夠進度神在永恆的裏面
[00:09:08.080 --> 00:09:11.640]  爲我們所預備的國度的裏面
[00:09:11.640 --> 00:09:14.360]  但是不信的人
[00:09:14.360 --> 00:09:17.000]  要落在永垠的裏面
[00:09:17.000 --> 00:09:20.720]  永遠和這位永生的神隔絕
[00:09:20.720 --> 00:09:24.000]  這是我們所信的
[00:09:24.000 --> 00:09:25.960]  大家是否相信這件事
[00:09:28.920 --> 00:09:30.520]  欣賞這個信
[00:09:30.520 --> 00:09:34.320]  使我們和世人很不一樣
[00:09:34.320 --> 00:09:37.720]  我們和世人表面那一層完全沒有分別
[00:09:37.720 --> 00:09:41.040]  生老病死
[00:09:41.040 --> 00:09:45.160]  很多人以爲信教就是趨吉避凶
[00:09:45.160 --> 00:09:46.840]  我們的信仰不是這樣的
[00:09:46.840 --> 00:09:48.520]  我們不是趨吉避凶的
[00:09:48.520 --> 00:09:51.560]  因爲信主和不信主的人都是會
[00:09:51.560 --> 00:09:54.360]  如果你不讀書都是不合格
[00:09:54.360 --> 00:09:56.640]  如果你仍然會生病
[00:09:56.640 --> 00:09:58.960]  會有生意失敗
[00:09:58.960 --> 00:10:00.480]  我們信主的人和不信主的人
[00:10:00.480 --> 00:10:02.920]  都仍然經歷人世間很多疾苦
[00:10:02.920 --> 00:10:03.840]  沒有分別
[00:10:03.840 --> 00:10:05.080]  不過我們多了一件事
[00:10:05.080 --> 00:10:09.480]  我們有一位神與我們同在
[00:10:09.480 --> 00:10:11.880]  人生很短暫的裏面
[00:10:11.880 --> 00:10:14.080]  地上的人只得這一截
[00:10:14.080 --> 00:10:15.680]  來到人生的極限
[00:10:15.680 --> 00:10:16.840]  他們就死
[00:10:16.840 --> 00:10:19.640]  然後等着永恆的審判
[00:10:19.640 --> 00:10:21.480]  或者他們認爲無盼望
[00:10:21.480 --> 00:10:22.880]  所以地上的人
[00:10:22.880 --> 00:10:27.200]  只能夠專注在這個人生的短暫裏面
[00:10:27.200 --> 00:10:28.480]  他們要多點
[00:10:28.480 --> 00:10:29.560]  要拿緊點
[00:10:29.560 --> 00:10:30.680]  不可以放手
[00:10:30.680 --> 00:10:33.440]  因爲只有一個機會
[00:10:33.440 --> 00:10:35.480]  但是我們信主的人
[00:10:35.480 --> 00:10:36.880]  我們有着一個
[00:10:36.880 --> 00:10:39.560]  他看不到的那一方
[00:10:39.560 --> 00:10:42.040]  我們憑信心的眼
[00:10:42.040 --> 00:10:45.400]  能夠看到他們看不到的那些
[00:10:45.400 --> 00:10:46.880]  我們看到什麼
[00:10:46.880 --> 00:10:48.200]  我們看到
[00:10:48.200 --> 00:10:49.680]  原來是有這位神
[00:10:49.680 --> 00:10:51.920]  我們是信有位神
[00:10:51.920 --> 00:10:53.600]  直着主耶穌道路
[00:10:53.600 --> 00:10:55.720]  耶穌也是道路、真理、生命
[00:10:55.720 --> 00:10:57.680]  一切直着祂的人
[00:10:57.680 --> 00:10:59.080]  能夠到腐亡下去
[00:10:59.080 --> 00:11:03.120]  重新打通我們與永恆這位神的關係
[00:11:03.120 --> 00:11:06.120]  然後打開了這一串一神的角度
[00:11:06.120 --> 00:11:08.040]  進到神聖之角度裏面
[00:11:08.040 --> 00:11:09.720]  是一個永恆的角度
[00:11:09.720 --> 00:11:12.320]  這個角度是無窮盡
[00:11:12.320 --> 00:11:13.960]  人可以數到的
[00:11:13.960 --> 00:11:15.480]  幾十年
[00:11:15.480 --> 00:11:17.320]  但是我們信的人
[00:11:17.320 --> 00:11:20.800]  能夠有永遠的看法
[00:11:20.800 --> 00:11:24.240]  這個開闊了生命的眼界
[00:11:24.240 --> 00:11:25.600]  聖經告訴我們
[00:11:25.600 --> 00:11:27.320]  人子來,耶穌來
[00:11:27.320 --> 00:11:29.880]  是要使人得生命
[00:11:29.880 --> 00:11:32.920]  並且得的更豐盛
[00:11:32.920 --> 00:11:35.440]  得生命不單止有這個
[00:11:35.440 --> 00:11:37.480]  全部世人都有的生命
[00:11:37.480 --> 00:11:38.880]  而是有着這個
[00:11:38.880 --> 00:11:41.440]  他們看不到
[00:11:41.440 --> 00:11:43.040]  永生
[00:11:43.040 --> 00:11:46.440]  永恆與主一起的角度的生命
[00:11:46.440 --> 00:11:47.640]  這個生命
[00:11:47.640 --> 00:11:53.440]  就好像這條希伯來書第十一章
[00:11:53.440 --> 00:11:56.200]  因着信
[00:11:56.200 --> 00:11:59.200]  我們的心態可以很不同
[00:11:59.200 --> 00:12:03.040]  我們會好像這羣信主的人一樣
[00:12:03.040 --> 00:12:06.680]  承認自己在世上是客類
[00:12:06.680 --> 00:12:10.960]  是寄居的
[00:12:10.960 --> 00:12:13.280]  我一直都有明白這段經文
[00:12:13.280 --> 00:12:16.040]  但是去到做宣教的那一刻開始
[00:12:16.040 --> 00:12:17.880]  我更深的體會
[00:12:17.880 --> 00:12:19.280]  我又離開香港
[00:12:19.280 --> 00:12:22.680]  放下我租了一輪的一間屋
[00:12:22.680 --> 00:12:24.120]  放下了一條鎖匙之後
[00:12:24.120 --> 00:12:27.320]  我再沒有一條我家的鎖匙
[00:12:27.320 --> 00:12:28.320]  我去到日本
[00:12:28.320 --> 00:12:29.440]  我所租借的地方
[00:12:29.440 --> 00:12:30.800]  是讓我在那裏工作
[00:12:30.800 --> 00:12:31.840]  在那裏服侍
[00:12:31.840 --> 00:12:33.880]  然後我走的時候就交出來
[00:12:33.880 --> 00:12:35.120]  然後我回到香港
[00:12:35.120 --> 00:12:36.560]  我沒有自己的家庭
[00:12:36.560 --> 00:12:40.360]  我要有弟兄姊妹來接待我
[00:12:40.360 --> 00:12:41.960]  去到澳洲述職的時候
[00:12:41.960 --> 00:12:43.480]  也有弟兄姊妹來接待我
[00:12:43.480 --> 00:12:46.240]  她給了我一間很漂亮的房間
[00:12:46.240 --> 00:12:48.560]  然後第二天她跟我說了一番話
[00:12:48.560 --> 00:12:49.920]  有一對夫婦站在我身邊
[00:12:49.920 --> 00:12:52.960]  她說Fanny請你來看這輛車
[00:12:52.960 --> 00:12:53.920]  這輛車
[00:12:53.920 --> 00:12:55.000]  這裏有一瓶水
[00:12:55.000 --> 00:12:56.320]  這裏是鎖匙
[00:12:56.320 --> 00:12:57.680]  這一個月
[00:12:57.680 --> 00:13:00.360]  請隨便使用這輛車是你的
[00:13:00.360 --> 00:13:01.840]  請你隨便用
[00:13:01.840 --> 00:13:03.280]  我拿着這輛車
[00:13:03.280 --> 00:13:04.360]  去探訪
[00:13:04.360 --> 00:13:06.240]  去到弟兄姊妹那裏的聚會
[00:13:06.240 --> 00:13:07.240]  回到崇拜港督的時候
[00:13:07.240 --> 00:13:08.240]  我在那裏駕駛
[00:13:08.240 --> 00:13:09.360]  我說主啊
[00:13:09.360 --> 00:13:11.240]  感謝你
[00:13:11.240 --> 00:13:15.440]  我用我一世的積蓄都沒有辦法會住到那間房
[00:13:15.440 --> 00:13:17.800]  我也沒有辦法買到這輛車
[00:13:17.800 --> 00:13:21.120]  但是我卻是有機會享用
[00:13:21.120 --> 00:13:23.920]  我能夠使用
[00:13:23.920 --> 00:13:25.880]  感謝主
[00:13:25.880 --> 00:13:27.880]  我們做地上的客人
[00:13:27.880 --> 00:13:28.920]  寄居
[00:13:28.920 --> 00:13:31.320]  一切我們擁有的金錢
[00:13:31.320 --> 00:13:32.480]  財物
[00:13:32.480 --> 00:13:33.600]  身體的健康
[00:13:33.600 --> 00:13:35.480]  全部是神所給我們
[00:13:35.480 --> 00:13:40.040]  在地上方便我們去運作的時候使用的東西
[00:13:40.040 --> 00:13:41.600]  是工具
[00:13:41.600 --> 00:13:44.080]  大家有沒有玩過大富翁
[00:13:44.080 --> 00:13:46.040]  我小時候就很喜歡玩大富翁
[00:13:46.040 --> 00:13:47.880]  現在很少玩了
[00:13:47.880 --> 00:13:50.040]  有一個買地有錢建房子
[00:13:50.040 --> 00:13:51.640]  然後你建了別人的房子
[00:13:51.640 --> 00:13:52.760]  就會要罰錢
[00:13:52.760 --> 00:13:53.960]  然後你會輸
[00:13:53.960 --> 00:13:55.000]  會
[00:13:55.000 --> 00:13:56.800]  沒了
[00:13:56.800 --> 00:14:01.200]  我從小到大個人就比較執着
[00:14:01.200 --> 00:14:03.440]  我就不讓我哥
[00:14:03.440 --> 00:14:05.960]  買太平山
[00:14:05.960 --> 00:14:07.360]  因爲最貴的一地
[00:14:07.360 --> 00:14:08.320]  他買了
[00:14:08.320 --> 00:14:09.600]  他拿了
[00:14:09.600 --> 00:14:11.800]  我很容易就輸
[00:14:11.800 --> 00:14:14.120]  很緊張
[00:14:14.120 --> 00:14:17.240]  但是我不明白當時
[00:14:17.240 --> 00:14:18.840]  這些錢
[00:14:18.840 --> 00:14:21.520]  這一晚玩完這棵棋
[00:14:21.520 --> 00:14:23.000]  無論我有多有錢
[00:14:23.000 --> 00:14:24.120]  我扣起來
[00:14:24.120 --> 00:14:25.200]  那些錢你壓給我
[00:14:25.200 --> 00:14:28.240]  我都不肯帶回學校
[00:14:28.240 --> 00:14:32.040]  今天在地上我們所擁有的一切
[00:14:32.040 --> 00:14:33.400]  物質
[00:14:33.400 --> 00:14:34.600]  金錢
[00:14:34.600 --> 00:14:37.360]  是神給我們享用的
[00:14:37.360 --> 00:14:39.080]  請大膽去使用
[00:14:39.080 --> 00:14:42.520]  但是不是當你去箍住我們
[00:14:42.520 --> 00:14:43.560]  這些一切會過去
[00:14:43.560 --> 00:14:44.640]  第二樣東西我看到的
[00:14:44.640 --> 00:14:47.000]  兩年前我家人打電話給我
[00:14:47.000 --> 00:14:47.640]  正義啊
[00:14:47.640 --> 00:14:49.160]  你留下的那三十箱東西
[00:14:49.160 --> 00:14:51.520]  全部都被白蟻和蟲咬爛了
[00:14:51.520 --> 00:14:53.000]  請你處理
[00:14:53.000 --> 00:14:54.720]  我很震撼
[00:14:54.720 --> 00:14:55.400]  很傷心
[00:14:55.400 --> 00:14:57.880]  就好像一場火燒了你所有東西那樣
[00:14:57.880 --> 00:14:59.400]  因爲董虎莊中包括我
[00:14:59.400 --> 00:15:02.640]  小朋友很拼命跑他們的獎牌
[00:15:02.640 --> 00:15:05.040]  變成爛銅爛鐵
[00:15:05.040 --> 00:15:06.560]  我很重視的
[00:15:06.560 --> 00:15:06.960]  書
[00:15:06.960 --> 00:15:08.360]  我讀了二十幾年書
[00:15:08.360 --> 00:15:10.040]  我最珍貴的字典
[00:15:10.040 --> 00:15:13.240]  我真的覺得不捨得才留下來
[00:15:13.240 --> 00:15:15.880]  打算將來慢慢帶走
[00:15:15.880 --> 00:15:16.840]  我的日記
[00:15:16.840 --> 00:15:20.320]  全部情信
[00:15:20.320 --> 00:15:23.280]  沒有了
[00:15:23.280 --> 00:15:24.600]  但是在這個東西里面
[00:15:24.600 --> 00:15:25.520]  我不開心
[00:15:25.520 --> 00:15:27.760]  不過主很大的鼓勵
[00:15:27.760 --> 00:15:29.560]  在心裏跟我說
[00:15:29.560 --> 00:15:30.720]  正義啊
[00:15:30.720 --> 00:15:32.320]  你有福了
[00:15:32.320 --> 00:15:33.040]  你有福
[00:15:33.040 --> 00:15:37.000]  更加具體地見證着聖經的真實
[00:15:37.000 --> 00:15:39.360]  人就是看得太緊張這些東西
[00:15:39.360 --> 00:15:40.680]  忘記了這些東西
[00:15:40.680 --> 00:15:41.800]  聖經說得很清楚
[00:15:41.800 --> 00:15:43.720]  這個世界會過去
[00:15:43.720 --> 00:15:44.600]  這些物質
[00:15:44.600 --> 00:15:45.360]  這些錢
[00:15:45.360 --> 00:15:49.720]  是不可以帶走的
[00:15:49.720 --> 00:15:52.400]  讓我們明白
[00:15:52.400 --> 00:15:53.680]  信主的人
[00:15:53.680 --> 00:15:56.160]  在地上有寄居的心態
[00:15:56.160 --> 00:15:58.840]  不再着眼於這些會過去
[00:15:58.840 --> 00:16:01.040]  所以我小時候很感謝主
[00:16:01.040 --> 00:16:02.440]  我十五歲的時候
[00:16:02.440 --> 00:16:05.200]  進了一個基督徒的下令營
[00:16:05.200 --> 00:16:07.320]  我很清楚聽到一個信息
[00:16:07.320 --> 00:16:08.400]  所以弟兄們
[00:16:08.400 --> 00:16:10.480]  我以神的慈悲勸你們
[00:16:10.480 --> 00:16:12.600]  將身體獻上當作活祭
[00:16:12.600 --> 00:16:13.560]  這是聖義的
[00:16:13.560 --> 00:16:14.880]  是神所賜予的
[00:16:14.880 --> 00:16:19.280]  你們如此侍奉乃是理所當然
[00:16:19.280 --> 00:16:20.920]  原來我的一生
[00:16:20.920 --> 00:16:22.080]  獻給我的主
[00:16:22.080 --> 00:16:23.520]  是理所當然
[00:16:23.520 --> 00:16:25.080]  不是任何聖職人員
[00:16:25.080 --> 00:16:25.840]  很偉大
[00:16:25.840 --> 00:16:27.280]  很偉大的人才做
[00:16:27.280 --> 00:16:29.160]  原來我們一生都是屬於主
[00:16:29.160 --> 00:16:30.240]  二十四小時
[00:16:30.240 --> 00:16:31.160]  拜上去
[00:16:31.160 --> 00:16:32.280]  理所當然
[00:16:32.280 --> 00:16:33.680]  基本步
[00:16:33.680 --> 00:16:34.960]  我就說
[00:16:34.960 --> 00:16:36.600]  人生很短
[00:16:36.600 --> 00:16:39.120]  若你這一刻要呼召我
[00:16:39.120 --> 00:16:40.840]  將生命獻上給你
[00:16:40.840 --> 00:16:42.480]  我希望做一些事
[00:16:42.480 --> 00:16:45.680]  能夠帶到永恆的裏面
